wavelength,Back_ThlPecf,Belly_ThlPecf,Breast_ThlPecf,Crissum_ThlPecf,Crown_ThlPecf,DorTail_ThlPecf,Patch10_ThlPecf,Rump_ThlPecf,Throat_ThlPecf,WingTip_ThlPecf
252.79,2.522,3.9805,3.32733333333,2.788,1.2155,6.76841666667,1.51916666667,1.6255,0.6685,7.06483333333
253.16,2.431,4.526,3.532,3.32566666667,1.40666666667,6.91908333334,1.682,1.94183333333,0.856333333335,7.35483333333
253.54,3.36116666667,5.566,4.19366666667,4.12408333333,2.174,7.92458333333,2.59016666667,2.54383333333,1.23316666667,7.77083333333
253.91,3.86766666667,6.819,5.4365,4.59,2.81133333333,8.97016666667,4.41116666667,3.92983333333,2.00366666667,8.06183333335
254.28,3.23666666667,6.53783333333,4.76633333333,4.31558333333,2.38333333333,9.03383333334,3.81633333333,3.52633333333,1.73933333333,7.472
254.66,2.851,5.955,4.40283333333,4.50425,2.15933333333,9.21883333333,3.76166666667,3.44133333333,1.78816666667,7.085
255.03,2.38083333334,5.567,3.93916666667,4.692,2.25833333333,10.1976666667,3.729,3.69383333334,2.18833333333,6.54783333333
255.41,2.31583333334,6.09066666667,4.10283333333,4.83225,2.91733333333,10.73125,3.8475,3.5375,2.261,6.19983333333
255.78,1.77216666667,6.05216666667,3.61983333333,4.42133333333,2.46983333333,9.68116666666,3.58216666666,3.50683333333,1.90416666667,5.524
256.15,-0.130666666667,4.56233333333,2.21583333333,3.0075,1.378,8.25883333333,2.36483333334,2.16016666666,1.11733333333,4.17133333334
256.53,1.08516666667,5.58516666667,3.13066666667,3.88658333333,2.4725,9.43625,3.43283333334,3.30866666667,2.775,5.49633333334
256.90,0.931499999998,5.5055,2.67783333334,3.96708333333,2.362,9.54758333333,3.5595,2.97733333334,3.277,5.173
257.28,1.74866666667,5.73966666667,3.24366666667,4.29016666666,3.0045,9.61166666667,3.8415,3.2885,3.22866666667,5.71
257.65,1.26666666667,4.78666666666,2.73333333333,3.66,2.57333333334,9.38666666667,2.76,2.65333333333,2.93333333333,5.57333333333
258.02,1.0835,3.6305,1.86733333333,3.3025,1.971,8.94416666666,1.7405,1.65983333333,2.21283333334,5.86683333333
258.40,1.27066666667,3.42783333334,2.18683333333,3.51175,1.7535,8.83058333333,1.65483333333,1.13266666667,2.07833333333,6.30416666667
258.77,1.41266666666,3.75516666666,2.3945,3.19133333334,1.65366666667,8.90608333334,1.671,1.25766666667,2.20516666666,6.48566666667
259.15,1.6875,3.83183333333,2.4695,3.18158333333,1.67983333333,8.58491666667,1.6955,1.3315,2.245,6.78116666666
259.52,2.34366666667,4.34016666667,2.9665,3.54033333333,2.18783333333,8.74016666667,2.2795,1.91166666667,2.86016666667,7.54733333333
259.89,2.71716666667,4.5285,3.14016666667,3.88066666666,2.51216666667,8.92175,2.3735,2.08916666667,3.20633333333,7.93333333333
260.27,3.46466666666,5.23533333334,3.8315,4.43525,3.03483333333,9.59158333333,3.19916666667,2.90216666666,3.86316666667,8.69366666666
260.64,3.4365,5.108,3.62916666667,4.42775,2.7965,9.44591666666,3.2005,2.80883333333,3.86533333334,8.6505
261.01,3.7285,5.32016666667,3.747,4.56133333333,3.0535,9.71141666666,3.128,3.004,3.976,8.869
261.39,3.9745,5.38533333333,3.9685,4.64508333334,3.1935,10.04975,3.269,3.08033333333,4.43433333334,9.27183333333
261.76,4.24933333334,5.75433333333,4.0355,4.8235,3.28916666667,9.99408333333,3.62666666667,3.32816666667,4.73616666667,9.407
262.13,4.4295,5.85766666667,4.03783333333,4.721,3.17933333334,9.61416666666,3.57783333334,3.1795,4.80033333333,9.1195
262.51,4.782,6.31416666666,4.35816666666,5.11316666667,3.56983333333,9.80933333334,4.07533333334,3.763,5.2805,9.3635
262.88,4.53883333333,6.17483333334,4.01233333334,4.9665,3.28883333333,9.52566666666,3.9385,3.42866666667,5.20466666667,9.14316666667
263.25,4.1235,6.01766666666,3.6435,4.60841666667,2.9725,9.19866666666,3.68866666667,3.26266666666,4.71283333334,8.69133333333
263.63,3.8965,5.72083333333,3.19233333334,4.29833333334,2.82566666667,9.04725,3.33133333334,3.24216666667,4.26333333333,8.33833333334
264.00,3.12016666666,5.20766666667,2.06633333333,3.57316666667,2.14066666667,8.72733333334,2.98166666667,2.6305,3.493,7.27383333334
264.37,2.41,4.358,1.23866666667,2.96708333334,1.17116666667,8.181,1.84683333333,1.73416666667,2.47766666666,6.0585
264.75,2.82866666666,4.97866666667,1.844,3.14583333333,1.56133333333,8.70683333334,2.082,2.0255,2.2515,6.31366666667
265.12,2.46533333333,4.7635,1.80716666666,2.90608333333,1.361,8.31641666666,2.16416666667,1.863,2.097,6.10233333334
265.49,1.70516666667,4.33883333333,0.950666666667,2.21316666667,0.8415,7.65558333333,1.7815,1.4425,1.62866666667,5.21316666666
265.87,1.6845,4.46783333333,1.301,2.31933333333,1.109,8.15208333333,1.92983333333,1.50333333333,1.51416666666,5.47016666666
266.24,1.80533333333,5.05933333333,2.04,2.94758333334,1.62183333333,8.98116666667,2.30516666667,2.244,2.13183333333,6.263
266.61,1.65683333333,4.8315,1.39883333334,2.63883333334,1.47816666667,8.983,1.69633333334,2.03366666666,1.7855,6.39883333334
266.98,1.94133333334,4.74816666666,1.49916666666,3.07083333333,1.62416666667,9.2175,1.932,2.21066666667,1.8165,6.57416666666
267.36,2.33983333334,4.754,1.93883333333,3.38358333334,1.7525,9.396,2.35833333334,2.209,2.28383333334,6.95383333333
267.73,2.56883333334,5.22733333333,2.32716666667,4.0635,1.96916666667,9.76983333335,2.8105,2.43466666666,2.6495,7.43833333334
268.10,3.464,6.04016666666,3.28966666667,4.97816666667,2.933,10.2305833334,3.40283333333,2.96783333334,3.64666666667,8.51183333333
268.48,3.72283333334,6.08166666667,3.56833333333,5.30108333333,2.985,10.37925,3.74866666666,3.03633333333,3.79133333333,9.10116666667
268.85,3.75466666667,6.24033333334,3.6615,5.54283333334,3.264,10.7053333334,3.88116666666,3.22183333333,4.12616666667,9.33533333334
269.22,4.0355,6.35316666667,3.97716666667,5.799,3.32666666666,10.5760833333,3.927,3.44333333334,4.07683333333,9.63
269.59,4.39416666667,6.67633333334,4.55633333333,6.181,3.785,10.7295,4.248,3.92283333333,4.2885,9.91733333335
269.97,4.287,6.31616666666,4.35016666667,6.19775,3.78183333334,10.4294166666,3.91583333333,3.75816666666,4.0815,9.79
270.34,4.0305,6.0535,4.08483333333,6.07291666666,3.735,10.2048333333,3.75033333333,3.31466666666,3.86716666667,9.63266666666
270.71,4.52583333334,6.44283333333,4.81116666666,6.41641666667,4.2175,10.6601666666,4.616,3.90933333333,4.32266666667,9.7955
271.09,4.88883333333,6.70133333333,5.05483333333,6.2355,4.42666666666,10.6511666666,4.78783333333,4.25333333334,4.2535,10.1025
271.46,4.88533333333,6.75016666667,5.02433333333,6.16216666666,4.39816666667,10.828,4.67666666667,4.38416666667,4.25183333334,10.1878333333
271.83,4.7375,6.202,4.813,5.65191666667,4.15983333333,10.46825,4.3385,4.029,4.19416666666,9.71533333333
272.20,4.38,5.74066666666,4.44766666667,5.14483333333,3.50666666667,10.1274166667,3.9195,3.72316666667,3.59466666666,9.17283333333
272.58,4.2595,5.8225,4.1535,4.92841666667,3.61666666667,9.7775,3.80216666667,3.72283333334,3.58383333333,8.92966666666
272.95,3.87816666666,5.26316666667,3.95066666667,4.58708333334,3.32416666667,9.17416666667,3.40983333333,3.27133333333,3.1725,8.4685
273.32,3.75466666666,5.15283333333,3.75483333334,4.58183333334,3.38716666667,9.09833333333,3.33483333334,3.19033333334,3.23616666667,8.19883333333
273.69,3.64316666666,5.1055,3.72866666667,4.55533333333,3.38616666666,8.88666666667,3.24116666667,2.8655,3.307,8.063
274.06,3.79516666667,5.28783333333,3.89566666667,4.48791666666,3.3735,8.78166666667,3.581,2.92483333334,3.628,7.878
274.44,4.07833333333,5.60516666666,4.22766666666,4.53666666666,3.522,9.141,3.82733333333,3.366,3.73233333333,7.98716666667
274.81,3.586,5.4345,3.74633333333,4.16833333334,3.19516666667,8.71341666667,3.3345,3.11133333333,3.45366666666,7.70916666667
275.18,3.5495,5.4415,3.88383333333,4.25716666667,3.33633333334,8.70675,3.10866666667,3.04466666667,3.74916666667,7.519
275.55,3.31733333334,5.41233333334,3.76116666666,4.04483333334,3.37533333333,8.24966666667,2.77166666667,2.859,3.61566666667,7.1875
275.93,3.26116666666,5.536,3.73966666667,4.1595,3.4525,8.23016666666,2.69433333333,2.99616666667,3.41566666667,7.21433333334
276.30,3.10516666667,5.63316666667,4.02016666667,4.1365,3.50266666667,8.08975,2.565,3.1575,3.66783333334,7.56833333333
276.67,3.39066666667,5.89033333333,4.4935,4.60266666666,3.70033333333,8.49575,2.74883333333,3.4665,3.942,7.77066666666
277.04,4.29316666667,6.81316666666,5.13783333334,5.42066666667,4.53433333333,9.367,3.5535,4.278,4.821,8.59383333333
277.41,4.36916666667,6.74683333333,5.10383333334,5.22475,4.53583333333,9.66983333333,3.83166666666,4.27083333334,4.95983333334,8.84466666669
277.79,4.22983333333,6.58116666667,4.90916666666,4.95875,4.245,9.872,3.92433333333,4.2755,4.7185,8.82600000002
278.16,4.077,6.32883333333,4.73916666666,4.96341666667,4.1305,9.84716666667,3.67416666667,4.31316666666,4.51083333333,8.78599999999
278.53,3.78216666666,6.01966666666,4.42916666667,4.96591666666,3.85066666667,9.46341666667,3.70633333334,3.98016666667,4.4065,8.59966666665
278.90,3.64366666667,5.77383333333,4.29083333333,4.82916666667,3.6135,9.10875,3.50816666667,3.59083333333,4.29833333334,8.30316666666
279.27,3.34683333333,5.43,3.91833333334,4.79091666666,3.17383333334,8.89008333333,3.35433333334,3.27933333333,3.76033333333,8.13016666666
279.64,3.21866666666,5.02166666667,3.56866666666,4.47416666666,2.928,8.95916666667,3.53166666667,3.15166666667,3.606,8.21033333333
280.02,3.031,4.786,3.24483333333,4.02275,2.6105,8.63583333334,3.4365,2.77283333333,3.50283333334,7.8835
280.39,3.19133333333,4.71166666666,3.25583333334,3.91575,2.51,8.66683333333,3.72183333333,2.88283333334,3.514,7.49416666667
280.76,3.22583333334,4.76483333333,3.2955,3.87633333334,2.617,8.70766666666,3.86916666667,2.84083333333,3.4985,7.4165
281.13,2.22266666666,3.82983333333,2.34583333334,2.845,1.73033333333,7.44758333334,2.797,1.96283333333,2.31833333334,6.51083333334
281.50,2.16933333334,3.878,2.54966666667,3.1605,1.7755,7.47225,2.91033333334,1.96916666667,2.18266666666,6.51416666666
281.87,2.42083333333,3.98266666667,2.70083333333,3.64425,2.11483333334,7.75091666666,3.14333333333,2.24533333333,2.473,6.83333333334
282.25,2.54083333333,3.90616666667,2.7055,3.60116666666,2.166,7.78391666667,3.21383333333,2.1025,2.57883333333,7.01216666667
282.62,2.6725,3.94083333334,2.64783333333,3.62841666667,2.31983333333,7.76108333333,3.13033333333,2.06616666667,2.61683333333,6.82983333334
282.99,2.842,4.04016666666,2.79966666667,3.87466666667,2.4145,8.00225,3.2815,2.22766666666,2.6915,6.85216666667
283.36,3.0165,4.32666666666,2.87666666666,4.02408333333,2.77183333334,8.23441666667,3.56983333334,2.644,3.28466666667,7.0635
283.73,3.36733333333,4.715,3.19233333334,4.52891666666,3.04016666667,8.432,3.81833333334,2.96116666667,3.6945,7.31533333334
284.10,3.72116666666,5.11616666667,3.67216666667,5.07258333334,3.36716666666,8.82883333333,4.23883333334,3.36166666667,4.00983333333,7.742
284.47,3.09883333333,4.7435,3.18883333334,4.67741666666,3.12516666666,8.29883333334,3.7835,2.75933333333,3.465,7.42866666667
284.85,2.70016666666,4.53133333334,2.81383333333,4.41758333334,3.0105,8.12141666667,3.53316666667,2.66916666667,3.30033333333,7.49
285.22,3.18483333333,5.02483333333,3.18483333333,4.87066666667,3.387,8.5355,4.19066666667,3.15966666667,3.857,7.90616666666
285.59,3.36216666667,5.26616666667,3.17866666667,5.04291666667,3.506,8.56383333334,4.17033333333,3.48616666666,4.096,7.83516666667
285.96,3.36583333333,5.3735,3.12483333334,4.911,3.474,8.37516666666,4.05983333333,3.43466666667,4.02516666667,7.765
286.33,2.81216666667,5.046,2.6945,4.51691666667,2.99333333333,7.8215,3.53216666667,3.101,3.50266666667,7.30933333333
286.70,2.91416666667,5.1475,2.821,4.67483333334,3.14933333333,7.84858333334,3.54116666667,3.37933333333,3.59483333333,7.7285
287.07,2.87366666667,5.18183333333,2.83933333333,4.71416666667,3.14933333333,7.80433333334,3.65116666667,3.28716666667,3.71516666667,7.89783333333
287.44,3.04316666666,5.4665,3.00316666666,4.78733333333,3.25583333334,7.98641666667,3.81616666666,3.22616666667,3.82616666667,7.96916666667
287.82,3.148,5.73333333334,3.36733333333,4.88391666666,3.45683333334,8.19383333334,4.05466666666,3.39233333334,4.12916666667,8.0245
288.19,3.12433333333,5.829,3.47933333334,5.06625,3.57433333333,8.39066666667,4.139,3.704,4.404,8.13833333333
288.56,3.82616666667,6.4305,4.0515,5.83908333334,4.1665,9.12208333333,4.82283333333,4.417,5.09333333333,8.72383333335
288.93,4.00716666667,6.56833333333,4.15783333334,5.89783333333,4.08266666667,9.17708333334,4.73533333333,4.44916666666,5.2875,8.70233333333
289.30,3.65533333334,6.377,3.8675,5.76083333334,3.7565,9.08308333334,4.23583333334,4.19566666666,5.23583333334,8.5075
289.67,3.48166666667,6.3345,3.53766666667,5.51866666667,3.51216666667,8.89558333334,3.90083333334,3.90083333334,5.14816666667,8.6095
290.04,3.55033333333,6.199,3.51983333333,5.59291666667,3.423,8.95975,3.8305,3.89666666667,5.17516666666,8.74583333335
290.41,4.30933333334,7.09133333334,4.299,6.3225,4.04183333334,9.8505,4.659,4.62316666666,5.852,9.53400000002
290.78,4.5405,7.447,4.427,6.41858333334,4.035,10.0313333333,4.95266666666,4.73616666667,6.0965,9.56500000002
291.15,4.551,7.554,4.26633333333,6.35541666667,4.02833333334,9.96933333334,4.73233333334,4.80483333333,5.975,9.52666666665
291.52,4.16016666666,7.262,4.00883333333,6.26108333333,3.82133333333,9.4045,4.58216666666,4.718,5.60433333333,9.23250000002
291.89,4.10866666667,7.1585,3.798,6.19208333334,3.756,9.06825,4.3825,4.54083333333,5.29916666667,9.22366666665
292.26,4.38666666667,7.26083333334,3.73766666667,6.21258333334,3.829,8.91,4.19883333333,4.349,5.2445,9.43816666665
292.64,4.16133333333,7.08433333333,3.3105,5.93083333334,3.425,8.56783333333,3.65933333333,4.05766666667,4.88666666667,9.13483333335
293.01,4.039,7.15,3.17783333334,5.92233333334,3.32216666667,8.33325,3.51683333333,4.01133333334,4.611,8.9445
293.38,4.54533333333,7.72566666666,3.84066666667,6.55191666666,3.73533333333,8.711,4.23483333333,4.51783333334,5.095,9.34083333332
293.75,4.68816666666,8.08633333333,4.12266666666,6.80983333333,3.89216666667,8.866,4.58933333333,4.64966666667,5.25916666666,9.20066666667
294.12,4.56866666666,8.45833333334,4.18816666667,6.94783333333,3.84066666667,8.8495,4.721,4.82933333333,5.37266666667,8.89833333333
294.49,4.2035,8.07983333333,3.77066666667,6.55375,3.36916666666,8.4705,4.21416666667,4.415,5.1755,8.40183333334
294.86,4.08166666667,8.16816666666,3.77666666667,6.44991666667,3.29866666667,8.54425,4.14766666666,4.34583333333,5.291,8.42233333333
295.23,4.37333333334,8.424,3.99666666666,6.53833333334,3.2815,8.80333333334,4.44716666666,4.47166666666,5.50983333334,8.73733333333
295.60,4.523,8.4405,4.05733333334,6.57,3.19083333334,8.90175,4.34133333334,4.304,5.58966666666,8.83616666667
295.97,4.68316666667,8.75183333334,4.26033333333,6.70375,3.29866666666,9.15708333333,4.46933333333,4.4605,5.76016666667,8.80516666667
296.34,4.48,8.83216666667,4.318,6.64541666666,3.2565,9.203,4.50533333333,4.49266666667,5.86966666667,8.63183333334
296.71,4.545,9.02383333334,4.5615,6.741,3.43683333333,9.268,4.756,4.65266666667,6.071,8.74283333333
297.08,4.70866666666,9.31650000002,4.78166666667,6.91733333333,3.66516666667,9.43775,5.02433333333,4.7895,6.40766666666,8.87516666666
297.45,4.45333333333,9.25116666665,4.61366666667,6.78616666667,3.58716666667,9.3595,4.78983333334,4.6255,6.17283333334,8.65816666667
297.82,4.60333333333,9.43083333335,4.86366666667,6.855,3.722,9.47308333333,4.92383333333,4.84766666666,6.33383333334,9.01833333334
298.19,4.71683333333,9.49050000002,4.8985,6.81683333333,3.7355,9.4965,4.9875,4.9145,6.31216666667,9.1875
298.56,4.9615,9.89816666669,5.18933333334,7.0695,4.00466666666,9.67433333333,5.37233333333,5.19333333333,6.58916666667,9.40183333335
298.93,4.90783333333,9.85300000002,5.15283333333,7.19341666666,3.95716666667,9.56666666667,5.27733333334,5.19016666667,6.52283333333,9.21366666665
299.30,4.72066666667,9.97966666667,5.1955,7.25916666667,4.00016666666,9.55816666666,5.25916666667,5.25066666666,6.6995,9.12366666667
299.67,4.811,10.3136666667,5.322,7.34008333334,4.05333333333,9.74075,5.432,5.45433333334,6.91716666667,9.30916666666
300.04,4.771,10.4498333333,5.16783333334,7.444,4.04583333333,9.86375,5.51466666666,5.47816666667,7.006,9.34583333334
300.41,4.87616666667,10.6413333333,5.09366666667,7.52441666667,3.96783333334,9.894,5.62816666666,5.453,7.02333333333,9.35933333333
300.78,5.219,11.1385,5.38816666667,7.86933333333,4.14116666666,10.3556666667,5.77483333333,5.64433333334,7.34516666667,9.71783333335
301.15,5.56866666666,11.3946666667,5.44016666667,8.286,4.30266666666,10.5043333334,5.9645,5.90516666667,7.552,9.9455
301.52,5.78366666667,11.4665,5.24033333333,8.27041666666,4.40066666666,10.4985,5.94466666667,5.95966666667,7.725,10.0585
301.89,5.56066666666,11.2328333333,4.891,8.03908333334,4.27716666667,10.3096666666,5.63166666666,5.718,7.64566666666,9.70566666669
302.26,5.466,11.155,4.68066666667,8.0065,4.1995,10.13425,5.4155,5.51683333334,7.67483333333,9.61516666667
302.63,5.60116666666,11.2226666667,4.63716666667,8.12775,4.32266666667,10.1724166667,5.28166666667,5.48466666666,7.8945,9.78200000001
303.00,5.65366666666,11.1296666667,4.6395,8.24683333333,4.36066666666,10.2196666666,5.37966666667,5.41516666666,7.84433333333,9.98366666669
303.37,5.8065,11.1858333333,4.698,8.55958333334,4.5505,10.2984166666,5.49633333334,5.55733333333,7.84016666667,10.0823333333
303.74,6.11616666667,11.4998333333,4.98483333334,9.02516666666,4.86366666666,10.5631666666,5.70716666666,5.78783333333,8.18183333333,10.2778333333
304.10,6.02,11.5333333334,4.9305,9.03516666666,4.92033333333,10.3551666666,5.59966666667,5.8175,8.3155,10.1603333333
304.47,5.7305,11.461,4.68616666667,8.77666666666,4.7015,9.92,5.44016666667,5.48083333333,8.09883333333,9.79533333333
304.84,5.38883333333,11.087,4.32116666667,8.50583333333,4.37283333334,9.53741666666,5.296,5.16716666667,8.04966666667,9.52966666666
305.21,5.0005,10.9961666667,4.17566666667,8.20958333334,4.1035,9.377,5.05233333333,4.90766666666,7.98533333333,9.44433333333
305.58,4.756,11.0816666667,4.1705,8.04091666666,3.73516666667,9.11816666667,4.94783333333,4.7195,7.93683333333,9.36716666665
305.95,4.90416666666,11.5706666667,4.3755,8.35416666666,3.68583333333,9.26133333333,5.13216666667,4.82116666667,8.01466666667,9.50233333332
306.32,4.90516666667,11.6786666666,4.44833333334,8.2605,3.6595,9.34541666666,5.04016666666,4.77533333334,8.10233333333,9.34300000001
306.69,4.65016666667,11.7731666666,4.36566666666,7.94783333333,3.383,8.97225,5.11066666666,4.67083333333,7.75933333334,9.03683333332
307.06,4.44383333334,11.951,4.34116666666,7.5995,2.9865,8.70275,4.95683333334,4.5465,7.73266666667,8.75916666667
307.43,4.40183333334,12.0081666666,4.30633333333,7.23158333334,2.96816666667,8.50458333333,4.87983333333,4.412,7.712,8.507
307.80,4.204,12.0958333334,4.12466666667,6.97025,2.89016666667,8.41041666667,4.76916666667,4.35233333334,7.66433333333,8.33833333334
308.17,4.12333333334,11.878,4.08966666667,6.79025,2.4305,8.22958333334,4.60066666667,4.11366666666,7.47016666666,8.24666666666
308.54,4.45033333334,12.0716666666,4.31933333333,7.04208333334,2.6105,8.57616666666,4.71183333333,4.4875,7.73333333333,8.52716666666
308.90,4.75166666666,12.5661666667,4.52733333334,7.25108333333,2.789,8.61166666667,4.765,4.72483333333,7.74283333333,8.53783333333
309.27,4.78933333333,12.6728333333,4.66333333334,7.17508333333,2.74216666666,8.63766666666,4.8675,4.69783333333,7.723,8.31383333333
309.64,4.94016666667,12.7938333334,4.69716666666,7.24458333334,2.82183333333,8.79383333334,4.999,4.73916666666,7.82866666666,8.20566666666
