wavelength,Back_CypHirf,Belly_CypHirf,Breast_CypHirf,Crissum_CypHirf,Crown_CypHirf,DorTail_CypHirf,Patch10_CypHirf,Rump_CypHirf,Throat_CypHirf,WingTip_CypHirf
759.44,10.2385,68.1291666667,65.2188333334,58.2638333334,7.78116666667,11.5986666667,48.0325,68.7946666667,73.9941666667,12.0301666667
759.75,10.3613333333,68.0236666667,64.9758333334,58.555,8.18466666667,11.9356666667,47.9173333334,68.9376666667,73.8863333333,12.3423333333
760.07,10.3705,67.8133333334,64.8708333333,58.6253333333,8.4815,12.4766666667,47.7716666666,68.9166666667,74.1883333333,12.3538333333
760.38,10.4291666667,67.6363333333,64.3856666666,58.4971666667,8.2405,12.6246666667,47.5905,68.8408333334,73.667,12.2113333333
760.69,10.4538333333,67.9556666666,64.5253333334,59.0165,7.86816666666,12.6726666667,47.76,68.8645,73.9573333333,12.2005
761.01,10.1821666667,68.4808333333,64.8385,58.7333333334,7.71933333334,12.3688333333,47.9028333334,68.9983333334,73.9998333334,12.0996666667
761.32,9.51333333333,68.4078333333,64.8781666667,58.6593333333,7.288,11.7925,47.4921666667,68.9726666667,74.1158333333,11.6915
761.63,9.38033333333,67.968,64.9333333334,58.1303333333,7.209,11.4353333333,46.9591666667,68.3483333333,73.7535,11.3966666666
761.94,9.78599999998,68.3776666667,65.5281666667,58.5601666666,7.38433333334,11.6086666667,47.3681666666,68.8626666667,74.4246666667,11.3536666666
762.26,10.0426666667,68.1361666666,65.446,58.443,7.7555,11.7608333333,47.3933333333,68.7878333334,74.0668333333,11.4111666667
762.57,10.3236666667,68.3883333333,65.6028333333,58.5448333333,7.93883333334,11.868,47.2603333333,68.554,74.0848333333,11.7078333333
762.88,10.3345,68.2845,65.4103333333,58.589,7.84416666667,11.9746666667,47.1813333333,68.4011666666,74.2326666667,11.78
763.20,10.4996666667,68.808,65.8505,58.8291666666,7.94716666666,12.1151666666,47.4146666667,68.6328333333,74.674,11.8415
763.51,10.4045,68.8406666667,65.7666666666,58.713,7.7585,11.8576666667,47.3595,68.5478333333,74.474,11.8466666667
763.82,10.0641666667,68.8928333333,65.9863333334,58.7795,7.653,11.681,47.6431666667,68.5716666667,74.6625,11.8006666667
764.14,10.2086666667,68.8798333333,66.178,58.5613333333,7.84183333333,11.7353333333,47.7156666667,68.6765,74.7941666666,11.9768333333
764.45,10.49,68.6475,66.0918333333,58.615,8.0795,11.8515,47.6845,68.6361666667,74.6345,12.125
764.76,10.9175,68.1466666667,65.7901666667,58.2993333334,8.379,12.1243333333,47.5181666667,68.2718333334,74.3795,12.278
765.07,11.4195,68.3765,65.8411666666,58.572,8.71933333334,12.5338333333,48.0075,68.5946666666,74.5018333333,12.8288333334
765.39,11.4951666667,68.082,65.5821666666,58.2415,8.85416666667,12.5611666667,47.7573333333,68.2415,74.0011666666,13.3086666666
765.70,11.657,68.7345,66.1448333333,58.9103333333,8.81933333333,12.57,48.2648333333,68.767,74.9643333333,13.6596666667
766.01,11.6428333334,68.3645,66.0961666667,58.7558333333,8.85916666667,12.598,48.4398333333,68.8523333333,75.2098333333,13.464
766.32,11.5958333334,67.9468333333,66.0156666667,58.3548333334,8.83266666667,12.3118333334,48.1843333333,68.3885,75.2168333333,13.2666666666
766.64,11.1636666667,66.757,64.8098333333,57.6306666667,8.59266666667,11.8478333333,47.4061666667,67.3358333333,74.1168333333,12.9455
766.95,11.4648333334,67.0908333333,65.1185,58.1016666667,8.966,11.8656666667,47.4933333333,67.6568333333,74.548,13.3348333334
767.26,11.9908333333,67.3508333333,65.1271666666,58.0483333333,9.22933333333,11.9665,47.548,67.8398333334,74.7475,13.441
767.57,11.6376666667,67.064,64.6633333333,57.7586666667,8.832,11.8151666667,47.3548333334,67.7061666667,74.3238333333,13.1508333333
767.88,12.0118333334,67.1983333333,64.836,58.1416666666,8.66483333334,12.3345,47.5156666666,67.948,74.529,13.4765
768.20,12.7186666666,67.7563333333,65.0321666666,58.396,9.298,13.2278333333,48.0975,68.31,74.625,13.996
768.51,12.9476666667,67.8146666666,64.9128333333,58.8615,9.71516666667,13.5536666666,48.2461666666,68.5306666667,74.6648333334,14.224
768.82,12.824,68.1053333333,64.9251666667,59.0385,9.80483333333,13.392,48.5236666667,68.7013333333,74.8815,14.0545
769.13,12.998,67.8355,64.4346666667,58.2663333333,10.1533333333,13.9655,48.18,68.5248333334,74.138,14.0613333333
769.44,13.3315,67.5633333334,63.6976666667,57.7983333333,10.3045,14.035,48.0045,67.9003333333,73.0673333333,14.4013333333
769.76,13.5078333333,67.8241666667,63.8316666667,57.9753333333,10.4866666666,14.5281666666,48.4206666667,68.3831666666,72.6605,14.695
770.07,14.2786666667,68.2388333334,64.5273333334,57.9801666667,11.2138333333,15.184,49.2038333333,68.9053333333,73.1146666667,15.2336666666
770.38,13.8668333333,68.0411666666,64.2435,57.1065,10.3238333333,14.6201666667,49.1141666667,68.9068333333,72.6735,14.6406666666
770.69,14.3828333333,68.354,64.6091666667,57.4071666667,10.823,15.1746666667,49.4546666666,69.2283333333,72.8806666667,15.1851666666
771.00,14.6145,68.2835,64.2725,57.2553333333,11.1421666667,15.0185,48.9325,68.8433333334,72.616,14.9876666667
771.32,14.3585,67.7005,63.231,56.297,11.226,14.578,48.4335,67.7318333333,71.554,14.714
771.63,13.8161666667,67.2301666667,62.6145,55.467,10.551,13.8376666666,47.7133333334,66.8793333333,71.0273333333,14.05
771.94,13.8075,67.5653333333,62.8546666667,55.0791666666,10.375,13.8941666667,47.6715,66.6666666667,70.9875,13.7426666667
772.25,14.1683333334,67.9048333333,63.0066666667,55.3913333334,10.87,14.3326666666,47.9618333334,67.0283333334,71.4881666667,14.2231666667
772.56,13.3826666666,67.6195,62.6541666666,55.1111666667,9.90816666665,12.9343333334,47.6911666666,66.2408333333,71.3403333333,13.5618333333
772.87,12.5171666666,67.4895,62.757,54.9725,9.339,12.5171666666,47.2336666666,66.2663333333,71.3991666667,13.3515
773.18,12.2575,67.1513333334,62.7886666667,54.6401666667,9.22233333334,12.2113333333,46.6181666666,65.7778333334,71.0178333334,13.1696666666
773.50,11.722,67.1833333334,63.1075,54.7566666667,8.668,11.8861666667,46.3355,65.6211666667,71.0126666667,12.7555
773.81,11.7545,66.526,62.62,54.3743333334,8.97083333333,12.3158333333,46.386,64.9825,70.2688333333,12.4095
774.12,10.767,65.5408333333,61.9166666667,53.6123333333,8.609,11.8811666667,45.8363333333,63.9925,69.2821666667,11.9515
774.43,10.882,65.6591666666,62.4585,53.734,9.04466666668,12.1976666667,46.2895,64.2246666666,69.8315,12.1976666667
774.74,11.7236666667,66.0505,63.6793333334,54.5756666667,10.0756666667,13.0986666667,47.0246666666,64.9953333334,71.017,13.5015
775.05,11.8065,66.1568333333,64.0706666666,54.9903333333,10.4906666667,13.6673333334,47.5698333333,65.6946666667,71.7283333334,14.4736666667
775.36,10.841,65.2013333334,63.6525,54.2888333333,9.602,12.6281666667,46.6405,65.0108333334,71.0625,14.141
775.67,10.223,64.8546666667,63.391,53.5758333334,8.891,12.275,46.2083333333,64.3748333333,70.4945,13.4028333333
775.98,11.5183333334,65.5991666666,64.0568333333,54.1873333333,10.3676666667,13.7605,47.058,64.8753333333,70.7711666667,14.6856666667
776.30,12.2776666666,66.811,64.7666666666,54.8341666666,11.1473333334,13.7686666667,47.9436666667,65.7888333333,71.6571666666,15.0313333334
776.61,11.7761666666,66.2653333334,64.0266666667,54.6351666667,10.2068333333,12.7616666667,47.9441666666,65.5351666667,71.8005,14.2703333333
776.92,11.2993333333,66.249,63.6575,54.7408333333,9.98533333333,12.1221666666,47.777,65.4755,71.85,13.891
777.23,11.8731666667,66.2858333333,63.7418333334,55.113,10.5088333334,12.414,47.8736666666,65.9295,72.382,14.3315
777.54,12.4596666667,66.853,63.8743333333,55.684,10.263,12.5961666666,47.7536666667,66.2696666666,72.8468333333,14.4078333333
777.85,11.919,66.2815,63.2863333334,55.2696666667,9.595,12.354,47.477,65.9831666667,72.3216666667,14.293
778.16,11.288,65.8206666667,62.7653333334,55.0378333334,8.3585,11.4141666667,47.2221666666,65.9596666667,72.1968333333,13.0176666667
778.47,10.9665,66.181,62.7685,54.9973333333,7.41316666667,10.6595,47.0858333333,65.4908333333,71.4978333334,12.1295
778.78,10.9346666666,66.0856666666,62.9745,55.1253333333,6.90666666667,10.457,47.1213333333,65.5693333334,71.353,11.5413333333
779.09,11.8056666667,65.8695,62.9756666666,55.2213333333,7.51033333333,11.214,47.4666666666,65.7663333333,71.5533333333,11.9856666667
779.40,11.7518333333,65.2346666666,62.8481666667,54.76,7.37866666666,11.1585,46.9556666667,65.3251666667,71.143,11.8035
779.71,12.4423333333,65.3868333333,63.2743333334,55.1973333334,8.2565,12.4166666667,47.4013333333,65.169,71.0955,12.5831666667
780.02,13.1061666667,66.22,63.553,55.334,9.04783333335,13.1575,47.7668333334,65.0841666666,71.0693333334,13.2081666667
780.33,12.8955,66.0876666666,63.256,54.6716666667,8.67433333333,13.3203333333,47.915,64.8133333334,70.592,12.9858333333
780.64,12.7975,66.0065,63.4965,54.7233333333,8.825,13.4705,48.0976666666,64.402,70.6133333333,13.0046666666
780.95,12.699,66.2883333333,64.187,54.8161666666,9.30583333333,13.8606666667,48.721,64.5261666667,71.2606666666,13.4823333333
781.26,13.6088333333,67.58,65.2765,56.2878333334,10.0478333333,14.5221666667,49.616,65.1311666666,72.2531666667,14.2841666667
781.57,14.2403333333,68.3638333333,65.447,56.5233333333,10.7665,15.3141666667,49.6816666667,65.1416666666,72.4076666667,14.85
781.88,14.751,68.5021666666,65.9163333333,57.476,11.4953333334,15.7153333333,50.0936666667,65.4475,73.2851666666,15.635
782.19,15.5715,69.3243333333,65.852,58.106,12.7936666667,17.0005,50.8546666666,65.8386666666,74.1853333334,16.867
782.50,15.7198333333,69.697,66.572,59.1585,13.0818333334,17.1941666667,51.461,66.7613333333,74.7971666667,17.3971666667
782.81,14.6023333333,69.6453333334,66.1125,59.4765,12.2748333333,16.1955,51.2885,67.0545,74.993,16.5281666667
783.12,13.7305,68.4563333333,64.8491666667,58.7528333333,11.018,15.59,50.5173333334,66.5266666667,74.1891666667,15.7856666667
783.43,13.6953333333,68.138,65.1528333333,58.7721666667,10.951,15.6338333333,50.5516666667,67.3315,74.3493333333,15.6903333333
783.74,14.2555,67.5973333334,64.8195,58.6998333333,11.3931666667,15.6515,49.9295,67.6256666667,73.9565,15.8348333333
784.05,13.6688333334,67.5848333334,64.7018333334,58.9931666667,10.671,15.3185,49.3543333333,67.7853333333,73.7235,15.4186666667
784.36,14.164,67.607,64.323,59.317,10.6046666667,15.5963333333,49.2188333334,67.911,73.5388333333,15.437
784.67,13.6823333333,66.7963333333,63.884,58.4055,9.93366666667,15.1816666666,48.6448333334,67.3588333333,72.4771666667,14.7203333333
784.98,13.413,67.0935,64.517,59.0401666666,9.64366666667,14.9733333333,49.0283333333,68.0508333333,72.7326666667,14.2521666667
785.29,12.5663333333,66.5638333334,63.9621666667,57.8335,8.95066666667,14.462,48.6185,67.4456666667,71.9428333333,13.4626666667
785.60,11.4988333333,66.0335,63.5305,56.699,8.25950000001,13.56,48.0418333333,66.7403333333,70.9215,12.5441666666
785.91,10.7133333333,65.3711666666,62.6926666666,55.5896666667,7.55466666666,13.1151666666,47.3508333333,65.502,69.7381666667,12.2851666667
786.22,11.7356666667,65.5256666667,63.0036666666,55.3816666666,8.56566666667,14.6803333333,48.0418333333,65.0183333334,69.6533333333,13.1443333334
786.53,11.3405,65.6126666667,63.7575,55.6211666667,8.57233333334,14.5025,48.173,64.5303333334,69.899,12.8445
786.84,11.7905,65.73,63.2645,55.8265,8.84283333333,14.7656666667,48.2505,64.2698333334,70.0,13.7465
787.14,12.4731666667,65.8331666667,63.6156666667,55.8736666667,9.13983333333,15.148,48.5753333334,63.5751666667,70.2286666667,14.5161666667
787.45,13.4428333334,65.988,63.5603333334,55.6515,10.0105,15.8966666667,49.2038333333,63.5083333333,70.2035,15.1525
787.76,12.986,66.3011666667,64.4871666667,55.8598333333,10.0233333333,15.4138333333,49.9348333333,63.9256666667,70.7778333334,14.9048333334
788.07,13.1791666667,66.8623333333,65.0731666666,56.348,10.4233333334,15.6478333334,50.4705,64.3548333334,71.604,15.1515
788.38,12.8531666667,65.8705,64.317,55.6625,10.3878333333,15.4981666667,49.8588333333,63.4438333333,71.3405,15.3055
788.69,12.9078333334,66.3141666667,64.983,56.4601666667,10.2846666667,15.3486666667,50.2218333333,64.5261666666,72.0176666667,15.3616666667
789.00,13.9503333333,67.1281666667,66.2841666667,57.9775,10.8121666667,16.2578333333,51.49,65.7173333333,72.9561666667,16.1921666666
789.31,14.5715,66.7983333333,66.2318333334,57.6283333333,11.0936666667,16.614,51.4363333333,65.1515,72.556,16.2055
789.62,14.2703333333,66.6396666667,66.2063333333,57.5141666667,10.6011666667,15.8,51.151,65.3805,72.9895,16.0303333334
789.92,14.372,66.7766666667,66.172,57.1036666666,10.7171666666,15.7598333333,51.2641666667,65.8011666667,73.4406666667,16.1033333334
790.23,14.475,66.6665,66.541,56.854,10.9993333334,16.3316666667,51.1026666666,65.2148333334,73.3386666667,16.0943333333
790.54,14.6205,66.823,66.7378333333,57.0898333334,11.2531666667,16.9793333333,51.3498333333,65.1888333334,73.3303333333,16.553
790.85,14.4636666666,67.4301666666,67.6065,57.489,11.2333333334,16.4463333333,50.9838333334,65.1248333333,73.8473333334,16.6961666667
791.16,14.4601666667,66.5048333334,66.7106666667,57.0315,10.5325,16.4165,49.8528333334,64.3866666667,72.7275,16.3281666667
791.47,14.63,66.176,66.6965,57.315,10.7046666667,16.8748333334,50.1785,64.4068333333,73.6695,16.8151666667
791.78,15.168,66.8483333333,67.2268333333,57.5841666666,11.3833333333,17.348,51.2868333334,65.7433333333,74.2205,17.3025
792.08,16.4118333333,66.7268333334,66.8615,57.539,12.7996666667,18.8998333333,51.484,65.7823333333,74.2655,17.9256666667
792.39,15.289,65.2131666666,65.4861666667,56.721,11.8831666667,17.6656666667,50.5146666667,64.835,73.4335,16.7273333333
792.70,14.9496666666,66.525,66.7455,58.5225,11.4998333334,17.3911666667,51.2916666667,66.2728333333,75.6931666667,16.4301666667
793.01,15.072,66.1195,66.9011666666,58.8805,11.5073333333,18.027,50.9691666667,65.963,74.9688333334,16.4321666667
793.32,14.8238333333,65.4638333333,65.9638333334,58.794,11.0588333333,18.0725,50.9216666666,65.792,74.5078333333,16.323
793.62,14.5755,65.4336666666,66.1516666667,59.1135,10.6585,17.9775,51.2485,66.2766666667,74.3445,16.1985
793.93,13.2611666666,64.7205,65.4738333334,58.7883333334,9.30616666669,16.7765,50.9888333334,66.3686666667,73.8856666667,14.799
794.24,13.434,65.0816666666,65.678,59.4946666666,9.02366666667,17.3103333333,51.9146666666,67.263,73.9013333333,14.8303333333
794.55,13.7573333333,64.779,64.918,59.3625,9.59449999999,17.626,51.9498333333,67.317,73.6615,15.3511666667
794.86,13.3701666667,64.0906666667,63.8453333333,58.479,9.55266666668,17.433,51.2726666667,67.4333333333,72.3703333334,14.796
795.16,11.9091666667,62.9611666667,63.2356666667,57.9595,8.341,16.4225,49.802,66.0871666667,71.3785,13.5711666667
795.47,11.0706666667,62.363,63.3363333333,57.649,7.58816666667,15.7391666667,49.3158333333,65.2826666667,70.818,12.6673333333
795.78,11.8198333334,62.6523333334,63.589,57.3446666666,8.84633333334,16.6668333333,48.8998333334,65.031,70.9338333334,13.3808333334
796.09,11.909,61.8651666666,63.084,56.6,8.90633333335,16.8696666667,48.2011666666,64.81,69.5533333333,13.2723333333
796.40,12.3538333333,62.7046666667,63.5235,56.915,9.34216666668,16.7543333334,48.8303333333,65.848,70.1608333333,13.5528333333
796.70,12.9531666667,63.2921666667,64.235,57.1915,9.50466666666,16.4013333333,48.6885,65.9741666667,70.336,13.6161666666
797.01,13.5436666667,64.1141666667,64.985,58.2433333334,10.4203333333,16.7718333333,49.6096666666,67.132,71.997,13.8738333333
797.32,14.0478333334,64.8196666667,65.2891666667,58.7801666667,10.8081666666,17.0755,49.6215,67.6053333333,72.7368333333,14.3656666667
797.63,14.4203333333,63.9113333334,64.9296666667,58.3408333333,11.5303333334,17.67,49.5356666667,67.0558333333,72.297,14.8848333333
797.93,14.9926666666,64.1476666667,65.5355,58.7028333334,12.1116666667,18.0241666667,50.0751666667,66.9381666667,72.4135,15.3393333333
798.24,16.2723333333,65.0441666666,66.2116666667,59.7058333334,12.9513333334,18.2741666667,50.7735,66.9245,72.4598333333,16.0146666667
798.55,16.9735,65.8685,66.2985,60.1905,13.4898333333,18.8613333334,51.028,66.7431666667,72.9283333333,16.5133333333
798.85,16.7903333333,66.047,65.7065,59.8666666667,13.5225,18.9748333333,50.697,66.4963333334,72.847,16.9455
799.16,16.5103333333,65.6191666666,65.1345,59.4433333333,13.0863333333,19.1211666666,50.0938333333,66.1193333333,72.2795,16.698
799.47,16.5235,65.5226666667,64.9985,58.9133333333,13.632,18.78,50.2223333334,66.1741666667,72.5453333333,17.3181666667
799.78,16.1401666667,64.4336666666,64.5936666667,57.9745,13.8598333333,18.4371666667,49.2185,65.0078333333,71.85,17.512
800.08,15.9635,63.6623333333,64.3815,58.0216666666,14.2378333334,18.5683333334,48.6416666666,64.845,71.764,17.1301666666
800.39,14.6033333333,62.524,63.1318333333,56.7016666666,13.212,17.4343333333,46.9928333333,63.4196666667,70.1056666667,16.3628333333
800.70,14.4283333334,62.2221666666,62.8823333333,56.1191666667,13.5105,17.311,46.5215,62.5441666667,69.839,16.2965
801.00,13.3856666667,61.7291666666,62.4836666666,55.561,12.6805,16.5353333333,45.2101666666,61.4008333333,69.6686666667,15.3871666667
801.31,11.749,61.5811666667,61.3795,54.5485,11.7826666666,15.4246666667,44.0248333334,61.1111666667,69.5031666667,13.8635
801.62,10.5155,61.3401666667,61.237,54.3641666667,10.7901666667,14.8798333333,43.5053333333,60.739,70.0341666666,13.385
801.92,10.6535,61.1748333334,61.3658333333,54.0841666666,10.2885,14.8245,43.6045,61.7656666666,69.6731666666,13.2778333333
802.23,11.0013333334,60.6013333333,61.2618333333,54.0843333333,10.5491666667,14.755,43.2568333334,61.8875,69.2736666667,13.4168333333
802.54,11.2408333333,61.2761666667,61.7708333333,54.7718333334,9.95066666668,14.5105,44.5386666667,62.319,69.8126666667,13.4675
802.84,11.01,62.1161666667,62.0093333333,55.9421666666,9.42183333333,14.9891666667,44.6645,62.152,70.396,13.3118333334
803.15,10.531,61.8048333333,60.9255,56.4943333333,7.786,14.6215,44.5101666667,61.6431666667,70.4521666667,12.5943333333
803.46,10.0753333334,61.7096666666,60.1293333334,55.9626666666,6.735,14.4935,44.7556666667,61.3148333333,69.63,12.7695
803.76,9.73733333334,60.9613333333,59.6473333334,55.3096666667,5.77766666667,13.841,44.8345,61.1231666667,69.0785,12.005
804.07,10.7671666666,61.5271666667,60.6045,56.3518333334,6.24333333333,14.6941666667,46.4348333333,62.5406666667,69.4353333334,12.577
804.38,11.2735,62.446,60.0108333333,55.8441666666,6.13266666667,14.6646666666,47.0238333333,63.2035,69.4805,12.6443333333
804.68,12.0725,62.3931666667,60.7193333334,55.698,6.87316666666,15.7051666667,47.2221666667,63.2123333334,69.676,13.1765
804.99,12.4248333333,62.3013333334,60.9225,55.0725,8.1125,16.2778333333,47.5081666667,63.9976666667,70.007,13.2733333333
805.30,12.165,62.844,61.7363333333,55.8771666666,8.75316666667,16.0771666667,48.0526666666,64.4695,70.4536666667,13.219
805.60,12.7045,64.7036666667,63.5586666666,57.597,9.50566666667,16.8485,50.0365,65.8125,72.0465,13.3405
805.91,12.6323333334,64.8411666666,63.7825,57.9045,10.3508333333,17.4333333333,49.5801666667,66.174,72.3988333333,13.527
806.21,12.2463333333,63.4418333334,63.2788333334,57.0831666667,10.634,17.482,49.0216666666,65.5616666666,71.1775,13.2426666666
806.52,12.2381666667,64.5535,64.0208333333,57.1296666667,11.5398333333,17.6405,49.2833333334,66.207,71.8486666666,13.0651666667
806.83,12.9015,65.1163333333,65.024,58.0103333334,12.7906666667,18.1248333334,49.7231666667,66.4636666667,72.979,13.289
807.13,13.55,66.2935,66.0136666666,58.7533333333,13.8298333334,19.373,50.0748333333,67.3573333333,73.6655,13.9976666666
807.44,13.2838333333,66.8946666666,66.4765,59.3878333334,13.9873333333,19.5173333333,49.6008333333,68.111,74.4011666667,13.3598333334
807.74,13.6728333333,66.7046666666,66.8381666667,60.717,15.0456666666,20.3473333333,49.6756666667,68.2876666666,74.4661666667,13.9398333334
808.05,13.7426666667,67.0371666666,67.1343333333,62.1053333334,15.0878333334,19.7661666667,50.0193333334,68.7525,74.3276666667,14.5028333333
808.35,14.5275,66.7833333334,67.2305,62.4075,14.9943333333,20.5756666667,50.0778333334,67.8723333333,73.3371666667,14.6053333333
808.66,15.3338333334,66.3961666667,67.0143333334,62.0703333333,15.5853333334,21.4366666667,49.691,66.628,73.1363333333,15.1218333333
808.97,15.1618333333,65.567,66.2228333333,61.2461666667,15.0848333333,20.9683333333,48.7266666666,65.6636666667,71.5468333334,15.7791666666
809.27,14.6853333334,64.9571666667,65.3265,60.2756666666,14.3938333333,19.5415,48.077,64.7241666667,70.4933333333,15.2875
809.58,15.7875,66.7065,66.8466666667,61.9305,14.8881666667,19.9641666667,49.1206666666,66.1871666667,72.722,16.2671666666
809.88,16.5065,66.9876666667,67.7296666666,62.5951666667,15.7238333334,21.3396666667,50.2006666666,66.6868333333,73.3251666667,17.509
810.19,15.927,67.5093333333,68.1256666667,62.885,14.8581666666,21.3316666667,50.267,66.9746666667,73.4896666667,17.0981666667
810.49,16.7713333333,67.6066666667,68.5043333333,63.8681666666,14.808,21.4285,50.4805,67.0845,73.9556666666,17.168
810.80,17.742,67.5766666666,68.6726666667,64.0406666666,16.2738333334,22.7666666667,50.6203333334,67.1423333333,74.2141666667,18.8998333333
811.10,17.2808333333,68.1278333333,69.4408333333,64.2098333334,16.0948333333,22.7236666667,50.9955,67.5771666667,75.4341666667,19.5891666667
811.41,17.0891666667,68.1665,69.0536666667,63.9628333333,15.9696666667,23.8488333334,51.0985,67.0471666667,75.243,19.3915
811.71,15.7501666666,67.2846666667,68.0518333334,63.6615,14.5778333334,22.4213333333,49.4671666667,65.9635,74.318,18.8191666666
812.02,15.3666666667,67.093,67.0503333333,62.0206666667,13.7256666666,21.8883333333,49.3816666667,66.006,73.977,18.2438333334
812.32,14.6263333334,66.151,66.0225,61.512,13.2303333333,21.0051666666,48.4106666667,65.4855,74.42,16.7955
812.63,15.4578333333,66.1485,66.9905,61.8521666666,13.9031666666,22.3228333333,49.0933333334,66.2995,75.6261666666,17.2496666667
812.93,14.6375,64.8316666666,66.1486666667,60.4058333333,13.558,21.8695,48.7476666667,64.9396666666,74.4171666666,16.2135
813.24,14.5998333333,64.5558333333,66.2048333333,60.0703333333,12.621,20.5803333333,48.2848333333,64.5118333333,73.7905,15.2155
813.54,15.2886666667,63.6921666666,65.8791666667,60.0611666667,13.6483333333,21.0848333333,48.4035,64.3265,73.622,16.1855
813.85,14.8895,63.1988333333,65.1278333333,59.6661666666,14.4126666667,20.8496666667,48.8293333333,63.8706666667,73.0603333333,16.2765
814.15,13.3816666667,62.7205,64.3298333333,59.0388333333,12.9408333333,19.4663333333,48.6993333333,63.5801666667,72.619,14.6386666666
814.46,13.1881666666,62.1971666666,63.5181666667,58.785,12.5495,18.7365,48.3488333334,63.034,71.1801666666,13.2318333334
814.76,13.1798333334,62.105,63.465,58.8158333333,12.5218333333,18.0263333333,47.9166666667,63.2238333334,71.1403333334,13.2895
815.07,13.316,61.7276666666,63.1201666667,58.4856666667,13.1853333333,18.6466666667,48.1721666666,63.9468333333,71.1488333334,13.1855
815.37,14.9826666667,62.3273333333,64.443,60.6003333334,14.5723333334,20.5311666667,49.1795,64.5725,71.999,14.7883333333
815.68,16.1188333334,62.7053333333,64.5596666667,60.7458333333,15.8028333334,21.6813333334,50.2106666666,64.9178333333,71.8288333333,16.161
815.98,16.9396666666,64.2705,64.649,61.5383333333,16.099,22.0048333333,50.3785,65.763,72.1733333333,16.6035
816.29,17.3828333333,65.4866666666,64.7068333334,61.3571666667,15.4025,21.892,49.937,66.7718333333,71.6181666666,15.9925
816.59,17.5165,66.1898333334,64.3036666667,61.2561666666,16.169,23.2588333333,50.4975,67.786,72.243,15.734
816.89,18.1518333333,68.2963333333,65.4701666667,61.7576666666,17.368,24.1541666666,51.609,68.7501666667,73.2673333333,16.1095
817.20,17.6445,68.6631666667,65.9331666667,61.1245,17.278,24.022,50.8353333334,68.7246666666,73.8588333334,16.4628333333
817.50,17.9578333334,69.3286666667,66.3883333333,60.4491666667,17.3816666666,23.7188333333,51.1125,68.1961666667,73.9768333333,16.9845
817.81,18.341,69.9766666667,67.4365,60.3925,18.1676666666,24.3265,51.5205,68.6105,74.6345,18.0523333333
818.11,18.9188333333,71.0585,68.5996666666,60.5291666667,18.9188333333,24.5306666667,52.3648333333,69.651,76.201,19.0503333334
818.41,19.305,72.4163333333,68.7773333334,60.5713333334,18.577,24.3633333333,53.2023333333,70.2693333334,77.2015,19.4866666667
818.72,17.8295,72.287,67.9175,59.6016666667,16.6313333333,22.4276666666,52.308,70.4193333333,76.7441666667,18.2873333333
819.02,16.2126666667,72.4183333334,68.1466666667,59.3676666667,15.3043333333,21.4766666667,51.665,70.0133333333,77.161,17.3898333333
819.33,15.8501666667,72.1718333334,68.1338333333,59.5733333333,15.4415,20.9921666667,51.9963333333,69.8425,77.1021666666,17.3926666667
819.63,15.6275,72.4153333333,68.3768333333,60.5105,15.259,20.1131666667,52.1836666667,69.5736666667,78.111,17.6663333333
819.93,14.392,71.0163333334,67.5545,59.6981666667,13.4046666666,18.453,50.821,68.6195,77.2746666667,17.2325
820.24,13.8595,70.1266666667,66.5826666666,59.3455,12.2271666666,17.2171666667,49.8975,68.5506666667,76.6183333333,16.564
820.54,13.229,69.5116666667,65.9948333333,59.2301666667,11.1901666667,16.2081666667,49.3518333333,68.1366666667,76.1261666667,15.6156666667
820.85,12.7433333333,69.3826666666,66.0081666667,59.568,10.7201666666,15.775,49.0191666667,68.3266666666,75.919,15.3085
821.15,12.901,69.3966666666,66.0978333333,59.6441666667,10.6261666667,15.7328333334,49.102,68.5765,75.982,15.2956666667
821.45,13.0261666666,69.2121666667,65.9813333333,59.6355,10.6663333333,15.7683333334,48.9531666666,68.2878333333,75.3615,15.115
821.76,13.0766666667,69.5171666667,66.4756666667,59.9373333333,10.8628333334,15.8633333333,48.9811666666,68.5326666667,75.6,15.2316666666
822.06,13.156,69.1445,66.5296666667,59.9105,11.1536666667,15.9856666667,48.9713333334,68.189,75.4663333334,15.3138333333
822.36,13.5341666667,69.4093333333,66.6798333333,60.213,11.3343333333,16.1758333333,49.1106666667,68.3753333333,75.5695,15.5318333334
822.67,13.3591666667,69.41,66.6323333334,60.2325,11.0165,16.0638333333,49.018,68.2948333333,75.5988333334,15.3616666666
822.97,13.3765,69.2865,66.5108333334,60.203,11.0246666666,16.0746666666,48.8803333333,68.275,75.3698333334,15.335
823.27,13.5963333333,69.256,66.649,60.2005,11.279,16.2033333334,49.1043333333,68.2888333333,75.3476666666,15.352
823.58,13.6355,69.5235,67.0715,60.3783333333,11.4468333333,16.5116666667,49.3788333334,68.4506666666,75.5623333334,15.3861666667
823.88,14.3263333333,70.152,67.7255,60.8458333333,11.9705,17.229,49.9846666667,69.0828333333,75.9676666666,15.917
824.18,15.0173333333,70.3431666667,67.9211666667,60.9468333333,12.47,17.8828333333,50.3341666666,69.1321666666,76.1943333334,16.2173333333
824.49,15.05,70.2496666667,67.8548333334,60.9483333333,12.4863333333,17.8791666667,50.2531666667,69.0253333334,76.101,16.166
