wavelength,Back_TiaFulm,Belly_TiaFulm,Breast_TiaFulm,Crissum_TiaFulm,Crown_TiaFulm,DorTail_TiaFulm,Rump_TiaFulm,Throat_TiaFulm,WingTip_TiaFulm
417.58,6.42986666667,9.01893333333,5.0994,8.68646666667,4.72746666667,6.6658,6.95033333333,5.78413333333,6.0074
417.94,6.44586666667,9.03213333334,5.10706666667,8.69613333333,4.7362,6.68783333333,6.96393333333,5.81626666667,6.0312
418.29,6.4658,9.03853333332,5.1136,8.70953333334,4.7526,6.70853333333,6.98466666667,5.8254,6.03206666667
418.65,6.4636,9.03086666666,5.12453333333,8.69826666667,4.74726666667,6.70753333333,6.96526666667,5.82466666667,6.03026666667
419.01,6.44546666667,9.0354,5.126,8.71173333333,4.75493333333,6.70933333333,6.95133333333,5.83726666667,6.03226666667
419.37,6.41966666667,9.02726666665,5.11293333333,8.67439999999,4.73866666667,6.69203333333,6.92226666667,5.8294,6.0248
419.73,6.40386666667,9.02060000001,5.10533333333,8.66759999999,4.72506666667,6.66566666667,6.9066,5.80926666667,6.02326666667
420.08,6.43266666666,9.02086666666,5.1256,8.69106666667,4.75266666667,6.673,6.92113333333,5.83286666667,6.06146666667
420.44,6.45913333333,9.02093333333,5.15233333333,8.72053333334,4.77313333333,6.69323333333,6.94793333333,5.8542,6.089
420.80,6.4956,9.03379999999,5.20166666667,8.75313333333,4.816,6.72666666667,6.9596,5.89833333333,6.12193333333
421.16,6.50406666667,9.0394,5.21886666667,8.75166666666,4.83193333333,6.7306,6.959,5.90366666667,6.13973333333
421.51,6.50753333333,9.0492,5.22346666667,8.74733333333,4.83746666667,6.73533333333,6.95473333333,5.90826666667,6.13193333333
421.87,6.53146666667,9.08293333333,5.25506666667,8.78019999999,4.86233333333,6.76136666667,6.99026666667,5.9292,6.143
422.23,6.52566666667,9.068,5.23186666667,8.75559999999,4.8424,6.74776666667,6.9844,5.91986666667,6.14466666667
422.58,6.52813333333,9.06740000001,5.23153333333,8.76166666667,4.84686666667,6.74503333333,6.98486666667,5.91253333333,6.15026666667
422.94,6.53673333333,9.06586666667,5.24493333333,8.76473333333,4.854,6.76426666667,6.98513333333,5.91226666667,6.15893333333
423.30,6.542,9.06833333332,5.24806666667,8.76700000001,4.85113333333,6.7728,6.97126666667,5.90233333333,6.15453333333
423.66,6.53846666667,9.07486666667,5.24566666667,8.75339999999,4.86253333333,6.77273333333,6.96973333333,5.89026666667,6.1612
424.01,6.52713333333,9.0578,5.23053333333,8.74340000001,4.86433333333,6.762,6.9754,5.8828,6.1544
424.37,6.52546666667,9.05433333335,5.23053333333,8.74899999999,4.8746,6.7598,6.9832,5.88333333334,6.1424
424.73,6.51546666667,9.03220000001,5.23006666667,8.74653333333,4.867,6.74136666667,6.9666,5.87653333333,6.14846666667
425.08,6.49246666667,8.98840000001,5.20913333333,8.7074,4.85513333333,6.7208,6.9392,5.84866666667,6.13346666667
425.44,6.5016,8.99733333334,5.23866666667,8.72286666667,4.87293333333,6.73553333333,6.9516,5.8512,6.144
425.80,6.5246,9.00679999999,5.25106666667,8.73306666667,4.87386666667,6.74743333333,6.95826666667,5.86493333333,6.14946666667
426.16,6.55153333333,9.03533333335,5.27766666667,8.7652,4.90386666667,6.75086666667,6.98346666667,5.8948,6.17226666667
426.51,6.55226666666,9.06213333334,5.28673333333,8.77520000001,4.90466666666,6.74816666667,7.00333333333,5.90866666667,6.17786666667
426.87,6.59513333333,9.09673333332,5.31886666667,8.80613333333,4.93586666667,6.7764,7.021,5.95346666667,6.20566666667
427.23,6.6134,9.11586666667,5.344,8.8278,4.93146666667,6.79246666667,7.02126666667,5.95926666667,6.21513333334
427.58,6.63466666667,9.128,5.36586666667,8.84539999999,4.9468,6.8235,7.04153333333,5.9762,6.25086666667
427.94,6.6656,9.14966666667,5.3956,8.87653333334,4.97126666667,6.85893333333,7.0736,6.0094,6.26986666667
428.30,6.71513333333,9.2072,5.4212,8.92966666667,5.01213333333,6.89433333333,7.1228,6.05186666667,6.31686666667
428.65,6.7794,9.25633333332,5.4592,8.9786,5.06273333333,6.95083333333,7.16066666667,6.10753333333,6.36026666667
429.01,6.77886666667,9.24639999999,5.4448,8.98126666667,5.0734,6.96603333333,7.16113333333,6.10033333333,6.35433333333
429.37,6.736,9.21599999999,5.3948,8.93093333333,5.0426,6.93753333333,7.12213333333,6.06786666667,6.31986666667
429.72,6.69566666667,9.17099999999,5.33126666667,8.88939999999,5.011,6.8983,7.07086666667,6.0206,6.27486666667
430.08,6.62353333333,9.10580000001,5.2806,8.83880000001,4.94473333333,6.83526666667,7.01853333333,5.95013333333,6.21166666667
430.44,6.60106666667,9.11140000001,5.263,8.83026666667,4.94686666667,6.84616666667,7.02766666667,5.93506666667,6.20786666666
430.79,6.61853333333,9.12933333335,5.26626666667,8.85293333334,4.9476,6.85856666667,7.03593333333,5.94733333333,6.2128
431.15,6.60906666667,9.14386666667,5.25493333333,8.83113333334,4.9494,6.84996666666,7.03173333333,5.93966666667,6.22066666667
431.50,6.563,9.11686666667,5.23113333333,8.79073333333,4.9066,6.82076666667,7.01006666667,5.92546666667,6.19453333333
431.86,6.511,9.06993333333,5.19633333333,8.74406666666,4.85546666667,6.75903333333,6.9794,5.8788,6.15493333334
432.22,6.5212,9.0994,5.2346,8.77286666667,4.87866666667,6.76766666667,7.00153333333,5.88306666667,6.18106666667
432.57,6.54606666667,9.11119999999,5.2724,8.80506666667,4.8996,6.80106666667,7.0302,5.8864,6.2046
432.93,6.6046,9.14306666666,5.326,8.855,4.9554,6.866,7.09433333333,5.9418,6.26046666667
433.29,6.6152,9.1524,5.3382,8.86366666667,4.95773333333,6.8787,7.10253333333,5.95406666667,6.2674
433.64,6.64026666667,9.16646666667,5.36373333333,8.87526666666,4.97506666667,6.8849,7.1108,5.9696,6.28486666667
434.00,6.63226666667,9.17179999999,5.3634,8.86760000001,4.9708,6.87656666667,7.12473333333,5.96393333333,6.28766666667
434.35,6.63266666667,9.15986666667,5.37406666667,8.86859999999,4.96513333333,6.8662,7.1222,5.96193333333,6.288
434.71,6.65486666667,9.17673333333,5.40333333333,8.90026666666,5.00366666667,6.89003333333,7.13826666667,5.98393333333,6.31046666667
435.07,6.68673333333,9.2292,5.4456,8.9582,5.0628,6.96233333333,7.1888,6.03933333333,6.35693333333
435.42,6.6666,9.22186666667,5.42966666667,8.92993333333,5.06446666667,6.9625,7.19066666667,6.051,6.35253333333
435.78,6.6502,9.21953333334,5.40373333333,8.91633333333,5.04453333333,6.94473333333,7.1684,6.05073333333,6.34486666667
436.13,6.63126666667,9.2086,5.39246666667,8.89300000001,5.023,6.93166666667,7.1504,6.03286666667,6.34126666667
436.49,6.6776,9.25046666666,5.41773333333,8.93253333334,5.0626,6.97703333333,7.18233333333,6.08786666667,6.39026666667
436.84,6.66086666667,9.22366666667,5.38653333333,8.92226666667,5.0366,6.9617,7.16766666667,6.0776,6.3654
437.20,6.65633333333,9.21373333334,5.3978,8.93226666666,5.03406666667,6.96623333333,7.16233333333,6.06753333333,6.37606666667
437.56,6.64493333333,9.21106666666,5.37546666667,8.927,5.0174,6.9683,7.1544,6.04526666667,6.3592
437.91,6.6354,9.22240000001,5.34713333333,8.93773333334,5.00246666667,6.96046666667,7.1498,6.02873333333,6.34026666667
438.27,6.61373333333,9.20486666667,5.32026666667,8.90639999999,4.95746666667,6.91,7.11406666667,6.00613333333,6.30993333333
438.62,6.6538,9.23260000001,5.34193333333,8.94553333333,4.959,6.91683333333,7.12713333333,6.02573333333,6.33573333333
438.98,6.6486,9.21233333334,5.32586666667,8.93333333333,4.95086666667,6.89236666667,7.12486666667,6.0082,6.3186
439.33,6.63326666667,9.22873333335,5.32706666667,8.94073333333,4.94933333333,6.86576666667,7.123,6.00366666667,6.30553333333
439.69,6.58506666667,9.17853333332,5.28806666667,8.9068,4.90293333333,6.80973333333,7.08346666667,5.95186666667,6.25646666667
440.04,6.61846666667,9.21479999999,5.31373333334,8.92659999999,4.92866666667,6.83493333333,7.11273333333,5.98673333333,6.289
440.40,6.61926666667,9.20913333333,5.2886,8.9114,4.9134,6.8136,7.10506666667,5.9892,6.2546
440.75,6.63333333333,9.22533333333,5.29326666667,8.92146666666,4.93926666667,6.8278,7.1258,6.02013333334,6.27386666667
441.11,6.64553333333,9.2218,5.3214,8.91553333334,4.94406666667,6.83283333333,7.12806666667,6.02853333333,6.28073333333
441.47,6.6542,9.22133333335,5.33746666667,8.92066666667,4.9604,6.83596666667,7.13526666667,6.0282,6.29526666667
441.82,6.65306666667,9.20966666667,5.34393333333,8.9124,4.9742,6.8448,7.14186666667,6.02193333333,6.3044
442.18,6.67866666667,9.24553333333,5.37486666667,8.94573333333,5.01326666667,6.88523333333,7.17426666667,6.06486666667,6.34353333333
442.53,6.6856,9.22806666667,5.36906666667,8.93886666666,5.01753333333,6.8865,7.18193333333,6.07653333334,6.35286666667
442.89,6.69393333334,9.25959999999,5.38713333333,8.95019999999,5.0348,6.91463333333,7.20653333333,6.086,6.37546666667
443.24,6.679,9.25086666667,5.3892,8.9644,5.03413333333,6.91903333333,7.1996,6.08066666667,6.3756
443.60,6.66493333333,9.2508,5.38673333333,8.95613333333,5.03613333333,6.9131,7.18766666667,6.0666,6.384
443.95,6.68533333333,9.27980000001,5.41673333333,8.98979999999,5.05293333333,6.9406,7.1978,6.08813333333,6.40953333333
444.31,6.70226666667,9.2936,5.4356,8.99753333333,5.06253333333,6.95946666667,7.20506666667,6.115,6.43953333333
444.66,6.70513333333,9.28266666667,5.4194,8.98886666666,5.05053333334,6.9715,7.20153333333,6.11466666667,6.4346
445.02,6.69373333333,9.2842,5.41066666667,8.98826666666,5.046,6.9604,7.20006666667,6.12006666667,6.4234
445.37,6.6914,9.2954,5.42426666666,8.98279999999,5.0354,6.97416666667,7.19913333333,6.10513333333,6.4228
445.72,6.68413333333,9.29526666667,5.42033333333,8.9608,5.03366666667,6.97736666667,7.1802,6.0984,6.4054
446.08,6.6968,9.30073333334,5.42233333333,8.96973333333,5.04633333333,6.98553333333,7.18146666667,6.11993333333,6.41546666667
446.43,6.67293333333,9.28873333332,5.4068,8.94066666666,5.0334,6.96316666667,7.16286666667,6.0956,6.3868
446.79,6.68013333333,9.29266666665,5.41006666667,8.94873333334,5.03966666667,6.97363333333,7.1648,6.09526666667,6.3916
447.14,6.67746666667,9.26786666667,5.41486666667,8.92706666667,5.0328,6.9656,7.155,6.0786,6.37653333333
447.50,6.63806666667,9.22506666667,5.37293333333,8.9002,4.99833333333,6.92266666667,7.12926666666,6.0296,6.33746666667
447.85,6.619,9.21786666667,5.37466666667,8.8938,4.99873333333,6.90093333333,7.1198,6.01946666667,6.3196
448.21,6.6242,9.21513333334,5.37933333333,8.89246666667,5.00293333333,6.90296666667,7.10806666667,6.015,6.3102
448.56,6.627,9.19906666667,5.36653333333,8.87953333334,5.0048,6.87536666667,7.11086666667,6.01873333333,6.3006
448.92,6.6392,9.2126,5.39053333333,8.91953333334,5.0222,6.89476666667,7.13573333333,6.03386666667,6.34093333333
449.27,6.6284,9.19433333333,5.38786666667,8.9064,5.02273333333,6.887,7.13053333333,6.0144,6.334
449.62,6.63966666667,9.20493333333,5.40506666667,8.92033333333,5.029,6.88616666667,7.14626666667,6.0256,6.34593333333
449.98,6.6658,9.23520000001,5.446,8.94453333333,5.07246666667,6.91586666667,7.18153333333,6.06726666666,6.36926666667
450.33,6.69433333333,9.27539999999,5.45366666667,8.97466666667,5.10866666667,6.93793333333,7.21506666667,6.1092,6.39593333333
450.69,6.7328,9.303,5.47646666667,8.99893333334,5.1514,6.96986666667,7.237,6.13246666666,6.42526666667
451.04,6.7592,9.32139999999,5.49366666667,9.01726666667,5.16113333333,6.99853333333,7.24286666667,6.14373333333,6.454
451.40,6.735,9.30706666667,5.48233333333,8.98873333333,5.145,6.98483333333,7.23226666667,6.1298,6.45506666667
451.75,6.71946666667,9.29379999999,5.47566666667,8.99393333334,5.15153333333,7.00306666667,7.20546666667,6.137,6.4644
452.10,6.71333333333,9.29073333334,5.46486666667,8.9806,5.14186666667,7.00106666667,7.19493333333,6.1214,6.44933333333
452.46,6.74446666667,9.33486666665,5.49653333333,9.01426666666,5.1768,7.0306,7.21786666666,6.17326666667,6.48026666667
452.81,6.7572,9.35266666666,5.49933333333,9.0348,5.20693333333,7.0523,7.2246,6.19813333333,6.52006666667
453.17,6.74693333333,9.33613333333,5.47786666667,9.03413333333,5.18313333333,7.04433333333,7.2034,6.18913333333,6.52726666666
453.52,6.71206666667,9.30260000001,5.44653333333,9.00666666667,5.14546666667,7.01303333333,7.17213333333,6.13193333333,6.52546666666
453.87,6.71226666667,9.31253333332,5.4452,9.00193333333,5.1416,7.02206666667,7.17586666667,6.15166666667,6.52426666667
454.23,6.719,9.33579999999,5.44793333333,9.01179999999,5.1688,7.04133333333,7.2016,6.15913333333,6.53046666667
454.58,6.7504,9.37066666667,5.4682,9.04353333334,5.18906666667,7.071,7.22446666667,6.18426666667,6.55273333333
454.93,6.7908,9.3962,5.50086666667,9.06353333333,5.20146666667,7.09003333334,7.26353333333,6.20893333333,6.56866666667
455.29,6.78153333333,9.38719999999,5.5016,9.07106666667,5.1968,7.07736666667,7.2622,6.21653333333,6.56246666667
455.64,6.7566,9.3562,5.48066666667,9.03753333333,5.1724,7.05883333333,7.23853333333,6.18353333333,6.5458
456.00,6.7822,9.35233333334,5.50086666667,9.03839999999,5.16993333333,7.06446666667,7.24313333333,6.1958,6.55086666667
456.35,6.79533333333,9.36873333333,5.5264,9.04206666666,5.17853333333,7.08373333333,7.262,6.20726666667,6.55246666667
456.70,6.78593333333,9.36806666666,5.52666666667,9.04979999999,5.18246666667,7.0867,7.25893333333,6.22073333333,6.5386
457.06,6.7786,9.36893333334,5.5326,9.05746666667,5.174,7.07686666667,7.25146666667,6.20726666667,6.5418
457.41,6.77573333333,9.35759999999,5.51653333333,9.05986666667,5.16113333333,7.06613333333,7.2548,6.20033333333,6.5432
457.76,6.78653333333,9.38006666667,5.53726666667,9.06686666667,5.17766666667,7.08336666667,7.28226666667,6.2254,6.5692
458.12,6.755,9.36266666667,5.5078,9.0532,5.1538,7.06023333333,7.2566,6.20213333333,6.5582
458.47,6.75113333334,9.36073333333,5.4878,9.0488,5.1434,7.05246666667,7.2438,6.193,6.547
458.82,6.77333333333,9.37806666665,5.4972,9.07493333333,5.152,7.0603,7.26286666667,6.19853333333,6.54946666667
459.18,6.74913333333,9.3622,5.47506666667,9.06046666667,5.1332,7.05203333333,7.24473333333,6.17453333333,6.53906666666
459.53,6.7452,9.3594,5.46593333333,9.06546666668,5.13766666667,7.04093333333,7.24566666667,6.1844,6.5404
459.88,6.75686666667,9.362,5.47186666667,9.06740000001,5.1428,7.0293,7.25053333333,6.18673333333,6.5392
460.24,6.7336,9.35006666666,5.44426666667,9.04973333333,5.12913333333,7.01743333333,7.23466666667,6.1672,6.5094
460.59,6.7298,9.33453333333,5.4414,9.03779999999,5.12166666667,7.00046666667,7.2154,6.15913333333,6.49146666667
460.94,6.71666666667,9.31453333333,5.4152,9.03886666667,5.11,6.9862,7.19706666667,6.14573333333,6.4614
461.29,6.7272,9.31919999999,5.4324,9.0648,5.12546666667,6.99686666667,7.20486666667,6.15773333333,6.46813333334
461.65,6.7702,9.34840000001,5.46613333333,9.08386666667,5.16966666667,7.027,7.24273333333,6.18686666667,6.50526666667
462.00,6.77373333333,9.35066666668,5.4712,9.09166666667,5.17913333333,7.0286,7.24506666667,6.19773333333,6.51453333333
462.35,6.8112,9.38806666668,5.51693333333,9.13539999999,5.2324,7.06726666667,7.29413333333,6.23,6.5376
462.71,6.84166666667,9.42453333334,5.54846666667,9.17493333333,5.27526666667,7.10913333333,7.32653333333,6.25453333333,6.57533333334
463.06,6.86546666667,9.46586666666,5.58546666667,9.21799999999,5.3136,7.15183333333,7.35466666667,6.30266666667,6.6072
463.41,6.95433333333,9.54246666667,5.67746666666,9.30746666667,5.3826,7.22756666667,7.42726666667,6.3924,6.69713333333
463.76,6.99186666667,9.58973333333,5.71573333333,9.36813333333,5.43273333333,7.27306666667,7.475,6.43426666667,6.76473333333
464.12,7.02393333333,9.63213333333,5.75053333333,9.40620000001,5.46486666667,7.30466666667,7.5148,6.44853333333,6.8116
464.47,7.0544,9.66686666666,5.76813333333,9.43206666666,5.49206666667,7.32173333333,7.55926666667,6.47513333334,6.83953333333
464.82,7.06026666667,9.68040000001,5.785,9.47640000001,5.50353333333,7.32246666667,7.5752,6.49053333333,6.85166666667
465.17,7.0714,9.69986666666,5.80193333333,9.51153333333,5.52153333333,7.34413333333,7.6028,6.51,6.87886666667
465.53,7.0786,9.71233333335,5.80186666667,9.51926666667,5.5126,7.3391,7.62006666667,6.52753333333,6.8962
465.88,7.08733333333,9.70526666667,5.80426666667,9.52166666666,5.4928,7.32496666666,7.60886666667,6.5156,6.8736
466.23,7.07846666667,9.68806666668,5.793,9.51626666667,5.4818,7.32733333333,7.61266666667,6.5016,6.85866666667
466.58,7.04473333333,9.66640000001,5.76373333333,9.49286666666,5.46333333333,7.28496666667,7.58673333333,6.46973333333,6.8266
466.94,7.03786666667,9.66940000001,5.7624,9.5008,5.45206666667,7.2727,7.59233333333,6.48053333333,6.82506666667
467.29,7.05373333333,9.67306666667,5.76,9.51666666667,5.4664,7.27113333333,7.59273333333,6.46513333333,6.83
467.64,7.04933333333,9.67793333333,5.74573333333,9.50113333333,5.4536,7.2662,7.58273333333,6.45633333334,6.7996
467.99,7.01693333333,9.65073333333,5.7074,9.45659999999,5.40013333333,7.2452,7.55866666667,6.41553333333,6.7644
468.35,7.0306,9.654,5.69446666667,9.4422,5.39726666667,7.23546666667,7.5744,6.41126666667,6.76073333333
468.70,7.02953333333,9.64193333333,5.6644,9.43593333333,5.3898,7.21506666667,7.55366666667,6.40386666667,6.7424
469.05,7.0118,9.61493333335,5.64006666667,9.42193333333,5.3688,7.18986666667,7.54233333333,6.385,6.7276
469.40,7.01573333333,9.62126666665,5.63626666667,9.44213333333,5.36,7.18456666666,7.56426666667,6.39126666667,6.75366666667
469.75,7.04453333333,9.61566666666,5.63666666667,9.44566666667,5.3634,7.19933333333,7.5906,6.39946666667,6.78466666667
470.11,7.06226666667,9.639,5.65886666667,9.47053333333,5.37853333333,7.23133333333,7.61213333333,6.42206666667,6.78306666667
470.46,7.04153333333,9.61446666665,5.6394,9.45593333333,5.35646666667,7.21293333333,7.59946666667,6.45026666667,6.76573333333
470.81,7.02366666667,9.59686666668,5.62046666667,9.45139999999,5.33326666667,7.19033333333,7.57713333333,6.42793333333,6.7434
471.16,7.0484,9.60753333333,5.634,9.47546666666,5.36186666667,7.21863333333,7.59246666667,6.46173333333,6.74046666667
471.51,7.0586,9.65386666665,5.6676,9.52706666667,5.38886666667,7.26066666667,7.60693333333,6.50313333333,6.75993333333
471.87,7.0606,9.66626666667,5.68066666667,9.55173333334,5.40773333333,7.27533333333,7.61173333333,6.50506666667,6.7574
472.22,7.05673333333,9.67839999999,5.67513333333,9.55946666667,5.41546666666,7.26833333333,7.61566666667,6.49606666667,6.76793333333
472.57,7.07873333333,9.70253333335,5.69973333333,9.56013333333,5.43513333333,7.28543333333,7.6198,6.4856,6.77393333333
472.92,7.08613333333,9.72753333335,5.73346666667,9.58753333334,5.48413333333,7.34213333333,7.64893333333,6.51626666667,6.7832
473.27,7.09426666667,9.75119999999,5.7606,9.59146666667,5.52006666667,7.37163333333,7.66386666667,6.5278,6.815
473.62,7.12586666667,9.78619999999,5.7964,9.63086666667,5.54726666666,7.40606666667,7.6938,6.54593333333,6.8448
473.98,7.1678,9.82559999999,5.85433333333,9.6638,5.60113333333,7.45686666667,7.73706666667,6.58373333333,6.89413333333
474.33,7.1552,9.83006666666,5.85713333333,9.65913333333,5.59346666667,7.43113333333,7.7304,6.5598,6.91266666666
474.68,7.15053333333,9.78826666665,5.84226666667,9.64079999999,5.57573333333,7.41563333333,7.71573333333,6.5378,6.91166666667
475.03,7.13593333333,9.79220000001,5.83853333333,9.63299999999,5.57106666667,7.41823333333,7.71393333333,6.53913333333,6.92286666667
475.38,7.14966666667,9.79566666667,5.85493333333,9.63933333333,5.58066666667,7.43256666667,7.72133333333,6.55206666667,6.93186666667
475.73,7.10113333333,9.75646666667,5.79426666667,9.60640000001,5.53306666667,7.38473333333,7.67246666667,6.52873333333,6.89126666667
476.08,7.13626666667,9.78173333334,5.81853333333,9.64866666667,5.54173333333,7.37193333333,7.684,6.53746666666,6.91926666667
