wavelength,Back_TanVasf,Belly_TanVasf,Breast_TanVasf,Crissum_TanVasf,Crown_TanVasf,DorTail_TanVasf,Patch10_TanVasf,Patch11_TanVasf,Rump_TanVasf,Throat_TanVasf,WingTip_TanVasf
754.73,6.44925,14.6735,16.03575,12.0355833333,16.6294166667,8.14124999999,10.7765,7.26358333333,13.8212833333,15.7748333333,14.0485
755.05,6.4905,14.6013333333,16.1698333333,12.0884166667,16.7244166667,8.13408333332,10.7481666667,7.17791666667,13.9005666667,15.7974166667,13.966
755.36,6.63833333333,14.4985,16.2545833333,12.1299166667,16.597,8.26941666667,10.6176666667,7.14908333333,13.91145,15.6536666667,13.94975
755.67,6.82375,14.6545833334,16.3405833333,12.2545,16.63725,8.32158333334,10.7213333333,7.17,14.05935,15.6915,14.0581666667
755.99,6.79791666666,14.6856666667,16.40225,12.2653333333,16.5805833333,8.30975000001,10.7775,6.93158333334,14.1121333333,15.7845833333,14.0355
756.30,6.56258333334,14.2105833333,16.0744166667,11.7665,16.25775,7.84633333334,10.4768333333,6.217,13.77645,15.401,13.7475
756.62,6.20483333333,13.78925,15.6520833333,11.29225,15.82725,7.47291666667,10.0876666667,5.85141666667,13.4281,14.9940833333,13.2549166667
756.93,6.31008333333,13.901,15.6535833333,11.5079166667,15.9001666667,7.63891666667,10.1700833333,5.91633333333,13.421,15.06125,13.1945
757.24,6.03341666666,13.4460833333,15.33575,11.0799166667,15.6948333333,7.26791666667,9.84558333332,5.55958333333,12.9934666667,14.69275,12.9333333333
757.56,5.78316666667,13.3393333333,15.1880833333,10.8805,15.4705833333,6.97033333333,9.58716666667,5.19433333333,12.7103166666,14.5839166667,12.7230833334
757.87,5.52783333333,13.05775,15.0561666667,10.6589166667,15.3771666666,6.57916666667,9.30816666667,4.75491666667,12.5064333333,14.2310833333,12.575
758.18,5.28208333333,12.7370833333,14.6559166667,10.33475,15.2466666667,6.35033333333,9.04333333334,4.49258333334,12.2285666667,13.9001666667,12.2996666667
758.50,5.09291666667,12.6741666667,14.4108333334,10.1246666667,14.967,6.10475,8.88050000001,4.25216666667,12.1081833334,13.7503333333,12.10875
758.81,4.90466666667,12.7278333334,14.2554166667,9.91849999999,14.8050833333,5.93408333333,8.77675,4.273,11.8897333333,13.7269166667,12.0565
759.13,4.8135,12.82875,14.33425,9.84491666666,14.9916666667,5.97975,8.72099999999,4.4195,11.84165,13.8373333333,12.0139166667
759.44,4.78466666667,12.8703333333,14.2605833333,9.89000000002,15.0645833333,5.94866666667,8.61149999999,4.56416666667,11.9633666667,13.89175,12.07525
759.75,4.74733333333,13.0985833333,14.3800833333,10.3308333333,15.3370833333,6.21833333333,8.84183333333,4.87075,12.21235,13.99825,12.2111666666
760.07,4.70716666666,13.3579166667,14.54075,10.4684166667,15.4030833333,6.2345,8.96508333334,4.93466666667,12.2818166667,14.2111666666,12.3699166666
760.38,4.24291666667,12.947,14.0621666667,10.0675833333,15.0370833333,5.85458333333,8.62933333334,4.48516666667,11.9734,13.87075,12.1695
760.69,4.46408333334,13.2195833333,14.1839166666,10.4261666667,15.32125,6.1145,8.84933333334,4.71033333333,12.2844833333,14.2630833333,12.48375
761.01,4.75775,13.4669166667,14.3680833333,10.6978333333,15.6133333333,6.35891666667,8.89291666666,4.887,12.5430666667,14.5001666666,12.6521666667
761.32,5.05883333334,13.7805,14.5240833333,10.966,15.8486666667,6.77175,9.28049999999,5.36741666667,12.8677833333,14.9810833333,12.9680833334
761.63,5.08133333334,13.829,14.7001666667,11.1760833333,15.9513333333,6.8525,9.31524999999,5.517,12.9215,15.1331666667,13.003
761.94,5.54375,14.1661666667,15.03075,11.59525,16.4355,7.33808333333,9.733,6.08175,13.3087,15.4703333333,13.5178333333
762.26,5.63866666666,14.132,15.1326666667,11.7476666667,16.6156666667,7.49725,9.80174999999,6.08925,13.39725,15.5785833333,13.5335
762.57,5.53216666667,13.8491666666,14.9966666667,11.624,16.3644166667,7.39166666667,9.68233333332,5.82025,13.2579166667,15.4488333333,13.3196666667
762.88,5.67408333334,13.9276666667,15.0780833333,11.6224166667,16.43375,7.39975,9.85558333334,5.77475,13.3530333333,15.5185,13.2979166667
763.20,5.89225,14.0155833333,15.0550833333,11.5835,16.4476666667,7.49283333333,9.90924999999,5.908,13.34375,15.5893333333,13.3761666667
763.51,5.67,13.7938333333,14.7446666667,11.331,16.15225,7.25758333333,9.61383333332,5.62983333333,13.0183833333,15.2435833333,13.0789166667
763.82,5.85466666667,14.0571666667,15.1071666667,11.5851666666,16.35875,7.43833333333,9.90166666668,5.87241666667,13.2774166667,15.4570833333,13.2686666667
764.14,5.88816666667,14.096,15.2714166666,11.5568333333,16.4064166666,7.48333333334,9.98874999999,5.88383333333,13.36155,15.40375,13.2436666667
764.45,5.74691666667,13.85025,15.1170833333,11.4619166667,16.1881666666,7.3535,9.90791666667,5.63758333333,13.1365333334,15.1808333333,13.1119166666
764.76,5.87391666667,13.8998333333,15.1786666667,11.4615833333,16.2114166666,7.46508333334,9.80008333333,5.5525,13.03245,15.10825,13.0760833333
765.07,5.71166666667,13.8083333333,14.9604166667,11.18925,15.9808333334,7.33758333333,9.66858333334,5.2895,12.8911,14.9409166667,12.9735
765.39,5.27591666667,13.4830833333,14.69275,10.8118333333,15.5575,7.02341666667,9.32666666666,4.79716666666,12.5524666667,14.6490833333,12.5721666667
765.70,4.99625,13.40575,14.4826666666,10.5935,15.2525,6.715,9.12491666668,4.42775,12.3857333333,14.3929166667,12.326
766.01,5.00041666667,13.4599166666,14.4658333333,10.6144166667,15.3111666667,6.82033333334,9.12125,4.47908333333,12.4822166667,14.4285833333,12.4455
766.32,4.53825,13.04075,14.1013333334,10.2459166667,14.8415833333,6.5295,8.72308333333,4.10025,11.9821666667,13.9624166667,12.17975
