wavelength,Back_ParNigm,Belly_ParNigm,Breast_ParNigm,Crissum_ParNigm,Crown_ParNigm,DorTail_ParNigm,Patch10_ParNigm,Rump_ParNigm,Throat_ParNigm,WingTip_ParNigm
186.01,-18.6171666667,1.68433333335,-1.59583333335,-4.2553333333,-1.4185,39.4504166666,13.8299166666,54.9643333333,27.8368333334,56.2058333333
186.39,-26.4815,-6.389,-11.4813333333,-14.6296666666,-20.3703333333,32.4073333334,3.33341666667,43.3333333333,17.5928333333,52.7776666666
186.77,-31.7545,-4.91225,-10.5263333333,-18.9475,-28.7718333333,31.8420833334,-6.4035,39.1228333334,9.99983333331,44.9121666667
187.15,-36.0786666667,-10.6865833334,-12.1568333333,-26.8628333333,-28.8235,32.8431666666,-12.1568333333,43.3333333333,4.31366666665,42.9411666667
187.53,-40.535,-11.9340833333,-9.2595,-29.8353333333,-18.9303333334,31.17275,-10.3908333333,43.2098333333,3.292,45.0616666667
187.91,-45.7206666667,12.83775,7.207,-32.8828333333,-18.0181666666,44.3695,-9.79733333334,47.7478333334,9.68466666665,52.0271666667
188.29,-85.5933333331,3.67241666665,-5.3671666667,-78.2486666665,-38.4178333334,33.75725,-30.6499166667,42.6553333333,-10.1695,42.938
188.67,-69.4028333333,6.59183333335,1.74133333335,-69.1543333335,-30.8458333334,36.8159166666,-22.761,42.0398333333,-8.20916666665,38.5573333333
189.05,-51.4083333334,25.352,17.371,-59.155,-17.3708333333,47.418,-1.40858333335,42.4883333333,-0.93883333335,46.244
189.43,-28.7546666667,35.1645833333,31.868,-37.912,4.5786666667,47.8023333333,13.64475,39.5606666667,4.94516666667,46.337
189.81,-6.66683333335,60.0924166666,54.4445,-13.8886666666,25.5556666667,68.889,38.5183333334,61.4813333333,24.2591666666,65.7408333333
190.19,9.0136666667,70.15325,67.857,-0.34,40.4761666667,80.102,48.2145,68.7073333333,33.6733333333,69.2176666667
190.57,15.7491666666,73.6238333334,71.8655,-0.306,50.0001666667,79.8930833334,49.3884166667,72.477,36.2385,62.2323333333
190.95,15.732,78.03725,75.5451666667,-5.45183333335,50.0,78.8161666666,52.6479166666,69.7821666666,31.4641666667,58.0998333333
191.33,13.2438333334,75.37225,70.2381666667,-8.78,43.899,68.7501666667,46.726,54.1666666667,26.3393333333,51.1905
191.71,9.9675,84.6405,81.0458333334,-17.8105,39.5425,74.2645,48.5294166667,51.3073333333,18.6273333334,46.732
192.09,4.60983333335,76.15225,83.6881666667,-27.1278333333,37.0568333333,70.92225,47.8723333333,45.5673333333,8.68766666666,37.0566666667
192.47,12.7831666666,70.7929166667,83.3333333333,-13.4303333334,33.3331666667,61.9743333334,51.8609166666,40.9386666667,10.8415,37.3788333334
192.85,17.9245,69.73275,88.3648333333,-9.27666666665,35.849,62.6570833334,58.962,42.2956666666,14.4653333333,34.2765
193.23,16.5123333333,60.6481666666,81.7901666667,-11.7281666667,32.4076666667,57.40725,51.2344166666,39.6605,14.506,29.3211666667
193.61,9.65916666668,58.8065833334,91.2876666667,-17.0453333333,25.1893333333,52.6515833333,48.4846666666,35.2275,8.71216666665,17.2351666667
193.99,0.37466666667,46.7226666666,84.2698333332,-29.7755,19.4756666666,38.2020833334,34.3634166666,26.4045,1.12366666666,3.55816666665
194.37,2.45616666667,41.3155833333,76.4911666667,-20.7016666667,14.2105,29.0354166667,30.614,25.614,3.85966666665,0.1755
194.75,-3.18333333335,32.20975,77.5279999999,-23.034,7.678,21.8166666667,31.7415,20.7865,-2.62183333333,-8.98900000002
195.13,-6.04166666668,29.5833333333,91.2500000002,-25.0,10.625,25.0,32.0833333333,20.8333333333,0.833333333335,-10.4166666667
195.51,-1.85166666666,30.2466666667,93.2098333332,-16.6666666667,12.9631666667,37.3458333334,33.02475,27.572,6.17283333333,-8.23033333335
195.89,11.684,32.56,81.4431666667,-1.3745,20.9623333333,37.9725,31.5291666666,29.8968333333,15.1201666667,2.92083333335
196.27,21.2885,38.9354166666,71.4286666667,12.6051666667,27.1706666666,47.8991666667,35.6441666667,33.3331666667,20.5883333334,13.4453333333
196.65,33.4675,50.5375833333,81.3173333333,24.0591666667,38.7095,57.3253333334,39.2471666667,38.7096666667,30.1076666667,21.371
197.03,29.2398333333,52.12,79.8245,21.6373333333,35.234,51.9735833333,31.2868333333,35.38,22.8071666667,15.4971666667
197.40,33.1816666667,61.4395,85.6058333333,26.6666666667,41.2121666667,51.51525,33.4090833333,35.9091666666,22.2728333333,12.7271666667
197.78,32.0,57.2,71.0666666667,18.0,36.9333333333,45.4,31.8,28.9333333333,19.6,12.2666666666
198.16,38.7253333334,60.4166666667,71.3235,22.9165,40.1961666667,46.13975,36.8259166667,31.0048333333,22.1813333333,16.7893333333
198.54,40.7826666667,65.9091666667,78.0305,24.3688333333,46.7171666667,49.6210833334,39.9620833333,33.3335,22.2221666667,18.1818333333
198.92,50.9045,72.02825,88.8888333333,31.6535,58.6563333333,66.0853333334,47.9973333333,40.1808333333,32.5581666666,28.1653333333
199.30,58.1365,73.0316666666,89.7638333333,38.4515,61.1548333333,67.2571666666,51.5093333333,40.9448333334,33.3335,30.1838333333
199.68,58.3935,72.7219166667,87.7695,41.367,61.9905,64.3284166666,52.7578333334,42.8058333333,34.2925,32.2541666667
200.06,64.1333333333,80.8,101.333333333,42.2666666666,70.0,68.5333333334,56.8666666667,46.5333333334,38.1333333334,35.8666666666
200.44,65.6158333333,81.08075,107.057333333,36.7868333333,73.4234999998,60.5855833334,57.1320833334,44.4443333333,34.3843333333,29.4293333333
200.82,66.1458333333,80.3818333334,110.590333333,32.118,73.2640000001,59.8960833333,57.29175,38.8888333334,25.0,20.8333333333
201.19,73.5771666667,91.36175,117.682833333,33.9431666667,85.7721666666,68.4961666666,59.5529166666,39.0245,22.9675,16.8698333333
201.57,59.1786666667,79.3479166666,104.105833334,4.83083333334,69.8070000001,50.1206666666,42.99525,10.3863333333,-3.62300000001,-11.111
201.95,81.4813333333,109.6295,152.592666667,10.7406666667,95.1853333334,70.5555833334,60.9260833334,3.70366666665,-14.074,-35.5556666669
202.33,138.5965,231.140083333,300.000166667,-7.89483333335,154.386,132.89475,93.8595833335,-40.3508333335,-106.1405,-155.263
202.71,134.444333333,282.77775,347.777666667,-34.4443333333,142.222166667,161.666583334,82.2224166665,-92.2221666667,-164.444333333,-242.222333333
203.09,74.9998333335,321.528,336.111,-133.333333333,61.111,18.0556666666,-20.8334166666,-270.8335,-333.333166667,-451.388833333
203.47,12.963,366.667,357.4075,-283.3335,22.222166667,-96.2963333333,-117.592333333,-446.296166666,-529.6295,-677.777833335
203.85,81.8841666667,-47.4640833333,-66.6668333335,208.695666667,64.4926666668,132.971,126.086833333,253.623166667,278.985333333,344.9275
204.22,115.686333333,-21.5686666665,-30.392,252.941333333,129.411666667,182.352916666,157.843083334,378.431333333,403.921666667,517.647166666
204.60,57.3529999999,7.843,-12.2548333331,126.4705,93.6275,97.304,76.2254166667,199.0195,203.431333333,263.235333334
204.98,64.6666666665,-16.3333333333,-18.0,156.666666667,112.0,110.0,95.0,268.0,262.666666667,332.666666667
205.36,100.926,-8.3333333335,-50.925833333,236.111166667,181.481666667,193.518416667,125.463166667,411.111166667,365.740833333,450.926
205.74,71.2963333332,-29.6298333335,-100.925833333,155.555666667,137.963,174.073916666,93.5185,350.926,302.777833333,411.111
206.12,72.9166666665,-148.958333333,-314.583333333,258.333333333,214.583333333,327.083333334,145.833333333,656.25,572.916666667,760.416666665
206.50,158.333333333,-120.833333335,-1366.66666667,1050.0,775.0,1616.66666666,704.166666666,2733.33333333,1966.66666667,3150.0
206.87,6.666666667,17.2221666665,-204.444666667,164.4445,133.333166667,246.666916667,88.3335,416.6665,266.666666666,454.444333333
207.25,-50.9256666669,-20.3703333335,-168.5185,96.2963333332,100.0,139.351916667,46.2964166666,336.111,194.444333333,350.925833334
207.63,-87.9628333335,-48.611,-196.296333333,60.1855,84.2591666665,74.074,-10.18525,295.3705,174.074166667,342.5925
208.01,-99.9998333333,-65.942,-152.173833333,0.0,69.5651666665,55.0725833334,-21.7391666665,218.8405,137.681166667,271.014333333
208.39,-14.074,-5.92591666665,-53.3330000002,36.6665,69.2591666667,85.74075,30.0,146.666833333,116.666833333,183.333166667
208.77,-12.879,-6.25008333335,-38.2578333332,32.9546666667,62.8788333334,97.538,42.23475,154.166666667,128.409166666,197.727333333
209.14,-3.1446666667,11.7925,-14.4654999999,29.2455,62.5786666665,91.8238333333,34.1195,129.245333334,119.1825,179.874333333
209.52,-6.4515,11.9623333333,-12.0966666667,20.968,49.4623333332,81.586,34.4085833334,100.537666667,107.258166667,159.6775
209.90,-14.8483333334,12.57575,-14.8485,31.5153333334,61.212,94.0909166665,35.9091666667,115.454666667,130.909,179.091
210.28,-21.605,13.426,-22.222,35.494,61.7283333335,100.771583333,42.90125,114.506166667,146.2965,191.358
210.66,-10.6281666666,8.33341666665,-11.1113333334,27.053,57.2463333334,74.6376666667,28.6231666667,91.546,125.8455,149.2755
211.03,-4.831,21.3768333333,11.594,34.0578333333,61.5943333333,89.13025,46.4974166666,95.8938333331,132.1255,156.038666667
211.41,7.79216666665,26.8396666667,8.22516666665,43.0735,54.9785,90.04325,44.264,79.4373333333,120.562666667,137.229333333
211.79,14.6088333333,25.2055833333,17.9013333334,46.0905,58.642,96.09075,48.6623333333,83.5391666667,120.576,137.242833333
212.17,10.6058333333,24.9998333334,15.8008333334,53.2465,53.2466666667,96.86125,39.9351666666,79.0045,116.883,138.311666667
212.55,0.49766666665,20.1490833333,15.9203333334,52.4876666667,42.2885,96.1444166667,36.0696666667,77.3631666666,111.691833333,140.796
212.92,8.854,18.2295833333,29.6875,63.2815,50.2605,100.781333334,41.4064166667,82.0313333334,121.3545,150.260833333
213.30,16.2836666666,22.5095,21.0728333334,58.6206666666,36.3983333333,83.429,39.5594166667,63.7931666667,86.7815000001,111.302666667
213.68,15.401,29.7466666667,18.7765,71.3081666667,36.498,97.0464166667,39.76775,70.4641666667,83.1224999998,116.666666666
214.06,16.1513333333,25.3435833334,21.4778333333,62.1995,28.5223333333,76.5461666666,37.0275,55.3263333333,66.323,97.5943333333
214.44,24.9158333333,28.53525,28.7876666667,62.458,27.4411666667,77.1884166666,40.3201666666,54.8823333333,62.2896666667,96.8013333331
214.81,32.6086666667,31.8839166667,32.7898333333,70.8333333331,29.8911666667,89.5833333333,53.0795833334,63.768,70.1086666667,106.884166666
215.19,39.6056666667,31.0035,33.3333333333,76.8820000002,34.2293333333,94.62375,54.1221666667,68.4586666667,76.5233333333,110.394166666
215.57,37.5418333333,27.7775,36.1953333333,73.9058333335,36.7001666667,94.8655,49.4950833333,69.697,75.9258333335,109.259333333
215.95,40.2778333334,34.6353333334,32.4653333333,73.4375,32.118,100.000083334,51.5625,68.75,73.2638333333,106.597166667
216.32,37.8623333334,26.9925833333,22.2823333334,65.0361666666,32.6085,92.7535,51.26825,66.6666666667,69.203,102.717166667
216.70,43.3333333333,23.889,16.0001666666,71.1111666669,42.4445,106.77775,47.3333333333,75.778,83.1111666665,118.6665
217.08,50.9133333333,36.3014166666,13.9268333334,73.0593333333,46.347,113.01375,49.8858333333,82.8766666666,85.8448333333,116.895166667
217.46,61.3756666667,41.0053333334,13.2275,89.1534999998,68.254,141.269833334,68.6505833333,101.851833333,112.962833333,141.269833334
217.83,60.9091666669,24.9999166667,5.75766666665,81.515,70.6063333333,129.545416666,58.9393333333,108.788,113.0305,141.818166667
218.21,54.6510000001,14.7284166666,-26.7441666667,79.4575000002,66.6666666669,141.8605,37.4031666666,115.8915,111.628,147.286666666
218.59,53.0303333332,25.7575833333,-0.60583333335,80.0001666668,77.879,118.485,36.6665833334,109.091,103.030333334,123.636333333
218.97,46.1353333333,26.8115,14.9758333334,69.0821666666,71.4975,102.053,36.35275,96.1351666665,85.9900000001,107.005
219.34,41.5525,23.4015,15.525,61.6436666666,69.1781666667,93.7214166665,30.8218333333,89.9543333334,75.3423333335,99.9999999999
219.72,52.6881666667,39.9193333333,27.1503333333,79.301,89.2473333333,116.93575,49.7310833333,108.602,94.6236666665,123.118333333
220.10,49.7125,34.0519166667,22.7008333333,88.2181666667,95.4021666667,124.99975,51.7244166667,114.655166667,101.436833333,130.747166666
220.47,63.9394999998,42.57575,30.0001666666,112.121166667,108.788,140.30275,65.4545,132.121166667,127.575833333,150.606166667
220.85,46.4645,21.086,17.4241666667,92.1715,79.5453333334,103.535166667,61.995,97.9798333335,92.1718333335,115.656666667
221.23,29.9086666666,10.274,10.0455,78.767,66.8948333333,85.2738333333,56.2784166667,83.105,77.1689999999,102.739666667
221.61,21.515,3.63633333334,31.2121666667,97.5758333332,75.1515,96.8181666665,60.6058333335,93.0303333334,93.9393333335,126.060666666
221.98,30.645,8.46775,42.4731666667,102.419166667,73.6558333334,98.9248333335,70.9678333335,94.6236666665,103.226,131.451666666
222.36,51.6393333334,16.8030833333,57.377,106.011166667,87.7048333333,105.464666666,84.6995833335,107.923666667,124.863333334,146.448166667
222.74,42.4243333333,14.0693333333,40.0431666667,88.3114999998,73.5928333334,95.1298333335,74.7835,88.5283333331,109.307333333,125.973833333
223.11,50.862,7.61491666666,29.8853333333,113.505833333,85.9195,122.27025,88.2183333335,102.586166667,128.7355,154.597666667
223.49,48.611,-7.50016666665,16.6666666667,101.389166667,75.2778333334,106.944416666,75.83325,90.8333333333,117.500166667,129.444333333
223.87,48.4848333333,-25.909,3.3333333333,82.4241666666,63.0301666667,97.424,73.4848333335,82.4241666667,115.454666667,129.999833333
224.24,48.1483333333,-35.3393333333,-0.926,79.3211666666,60.1853333334,85.80275,70.3701666665,81.173,111.4195,121.9135
224.62,47.7271666666,-49.8105,-6.4395,73.1063333331,58.7123333333,103.977333333,61.1744166665,87.1213333335,109.090833333,115.908833333
225.00,51.923,-9.93575,15.705,71.4743333331,59.2948333333,110.095833333,53.8459166666,94.8716666665,106.410166667,115.384666666
225.38,96.4648333335,-14.1414166666,16.1615,120.707333333,89.899,161.616166667,85.3535,151.515333333,168.686666667,186.363333334
225.75,92.2765,-13.0080833333,-12.1953333333,86.1790000001,59.3495,116.463333334,55.488,129.268333333,119.512166667,139.024333334
226.13,92.2221666669,9.259,-5.185,75.1853333334,64.4445,116.296166666,45.1850833334,108.518666666,108.5185,120.740833333
226.51,90.9091666669,14.0153333333,-16.2876666667,75.7578333335,64.3938333333,104.355916667,52.0833333335,107.9545,104.5455,112.121166667
226.88,227.272666667,-81.81825,-210.606166667,160.605833334,93.9395000001,193.939583333,46.2121666665,272.727333333,225.7575,219.697166667
227.26,744.444333334,-294.4445,-661.110999999,405.5555,183.333166667,480.5555,2.7778333335,922.222166667,766.666666666,616.666500002
227.64,-72.2223333334,46.2963333335,129.6295,-37.9628333333,3.70383333335,-21.7595,37.96275,-106.481333334,-89.8148333333,-82.4071666665
228.01,-48.8888333333,-2.77791666665,57.2223333334,-48.3331666667,-18.889,-1.9445,18.3335,-83.3333333331,-78.8889999999,-52.7776666667
228.39,-44.5833333333,-26.875,19.5833333333,-47.9166666667,-35.4166666667,-6.25,6.25,-84.5833333333,-75.0,-54.5833333333
228.76,-117.284,-98.4571666666,-49.3826666667,-137.654333334,-99.9999999999,-54.0125833334,-43.5185,-195.679,-180.247,-145.679
229.14,-95.2991666666,-67.9488333333,-28.2053333334,-92.7353333333,-84.6153333334,-27.13675,-31.8376666667,-137.606833333,-129.914833334,-101.7095
229.52,-203.333333333,-147.083333333,-98.3333333333,-198.333333333,-202.5,-98.3333333333,-74.5833333333,-299.166666666,-277.5,-210.0
229.89,-121.153833333,-96.4744166665,-72.4359999999,-132.051166667,-150.000166666,-44.5511666667,-31.0898333334,-197.436,-176.923,-132.692333334
230.27,-102.777833333,-63.0555833334,-61.111,-128.333333334,-131.111,-9.44466666665,-30.27775,-188.333333333,-157.777666667,-117.777833333
230.65,-62.7191666667,-41.4475833333,-56.1403333332,-112.719333334,-96.0526666667,-7.237,-17.9823333333,-154.386,-117.105333333,-103.070166667
231.02,-58.6666666667,-30.0,-44.6666666667,-80.3333333333,-75.6666666667,-5.66666666665,-15.1666666667,-116.0,-89.0,-87.6666666667
231.40,-62.4115,-29.0781666666,-50.7093333333,-92.5531666667,-85.461,-10.1061666667,-31.0285,-124.822666667,-108.865166667,-100.709166667
231.78,-71.7055,-36.6279166666,-56.2016666666,-110.8525,-97.2868333334,-35.465,-55.2324166666,-146.511666666,-132.558,-108.914666667
232.15,-61.4815,-27.4075833333,-44.4446666667,-98.148,-78.1481666665,-39.4444166666,-44.8149166666,-125.926,-100.0,-85.926
232.53,-47.8788333334,-13.4849166667,-25.4545,-72.7271666667,-45.1515,-26.06075,-25.9091666667,-82.7271666666,-64.5455,-60.0001666667
232.90,-38.6361666666,-5.1765,-3.53533333335,-60.606,-32.5758333333,-20.0760833333,-31.1866666667,-61.3635,-44.6968333333,-50.7575
233.28,-3.59866666667,20.6440833334,15.1516666667,-28.2198333333,-2.08350000002,2.6515,-7.48116666667,-16.6668333333,-10.7955,-9.84866666669
233.66,7.76833333335,22.8106666667,23.5876666667,-9.74583333334,11.4408333333,13.2063333333,3.67233333334,2.11883333333,4.51966666667,5.085
234.03,0.672,14.9191666666,18.0108333333,-10.8873333333,4.16649999998,1.00791666665,-5.77941666666,-7.12383333332,-5.37633333333,-2.68833333333
234.41,6.6425,12.7414166667,17.633,-2.53633333333,10.1448333333,1.32866666665,-5.37441666667,0.966166666665,-2.77783333333,3.74383333334
234.78,5.31916666665,14.5388333334,17.3758333334,3.54616666669,10.9928333334,-0.94575,-3.428,4.25516666666,-4.01883333333,11.4658333333
235.16,4.85066666665,16.4800833333,14.8006666667,4.7265,10.9453333333,-4.47758333333,-1.1815,2.86066666666,-4.47733333333,13.4328333334
235.54,7.80883333331,16.9579166667,20.9788333333,13.0536666667,14.4521666667,2.03975,5.41966666666,8.508,4.54533333333,19.4636666667
235.91,6.507,19.34925,18.9498333333,15.0685,18.0365,9.07533333335,10.90175,11.8721666667,9.36066666668,19.8628333333
236.29,2.5363333333,15.4590833334,16.1833333333,10.0241666667,15.9418333334,1.75133333334,7.66916666666,8.45400000002,5.07233333332,20.1691666666
236.66,3.9905,17.3120833333,22.3001666667,14.5538333334,15.6105,5.10558333333,6.866,10.2111666667,6.92483333331,23.9435
237.04,6.5656666667,19.4444166666,23.7371666667,21.9695,16.4141666667,11.1743333333,12.8156666667,15.2778333333,9.21700000002,30.177
237.41,-3.308,9.60566666665,19.0838333333,19.7201666667,9.16033333334,3.68966666666,7.63358333333,6.23416666666,1.52666666667,22.3918333334
237.79,-4.40483333334,11.1311666666,12.5,20.8335,7.381,4.94041666667,11.3094166667,-1.0715,0.833666666665,20.9525
238.17,0.0,14.1553333333,17.8083333333,26.1415,10.274,10.55925,15.18275,6.16449999998,5.137,25.2283333334
238.54,-0.961666666685,9.936,18.4831666667,23.8248333333,5.876,11.1108333334,16.0258333334,1.81616666669,7.58533333332,20.1925
238.92,-3.37416666665,5.777,17.1776666666,19.9386666667,3.1695,8.48658333335,16.6665,-2.2495,8.79333333333,11.3498333333
239.29,-3.82516666667,6.05641666665,15.574,16.6668333333,5.00899999998,11.42975,14.29875,-0.27316666665,8.92533333331,9.28966666669
239.67,-4.5,5.375,10.4166666667,10.5833333333,1.33333333334,11.0416666667,12.8333333333,-3.5,4.5,5.91666666666
240.04,-0.8845,4.966,12.0408333333,11.2243333333,1.29233333333,9.42175,12.10875,-1.49666666667,5.51016666667,6.53083333333
240.42,2.5,8.72216666665,11.7776666667,16.278,1.9445,13.8054166667,13.8055833334,2.0,8.00016666665,7.33333333333
240.79,5.57083333333,9.76041666665,12.155,16.6205,3.453,14.91725,13.858,3.03883333333,6.58383333332,7.13633333333
241.17,8.25866666667,12.2569166666,13.6398333333,16.7413333333,6.01650000002,15.41475,14.3311666666,5.94166666667,7.77266666665,8.6325
241.54,8.90466666667,13.76,13.3065,15.356,6.35066666668,16.4651666666,14.1633333333,6.25,7.292,9.03916666667
241.92,8.78166666667,12.7704166667,14.2858333333,14.2858333334,6.33883333335,15.58475,12.75525,7.29733333333,6.27666666667,10.3276666666
242.29,8.305,12.8116666667,13.8886666666,12.8685,6.43416666668,16.4539166667,12.58525,6.37766666667,6.0375,10.998
242.67,8.44116666666,13.592,13.646,13.754,7.49733333335,16.37025,12.8640833333,7.0925,5.87933333333,12.3515
243.05,8.1305,13.41175,13.2725,13.2976666667,6.63616666665,15.9825833334,12.2845833333,7.67466666667,4.86316666667,12.8168333334
243.42,8.16083333333,12.0191666666,13.1903333334,12.6233333334,5.39933333334,14.8915833334,11.637,7.14983333333,3.77216666667,13.0178333334
243.80,8.2275,11.7889166666,13.0933333333,12.5998333334,6.22933333334,13.7400833334,10.8953333333,7.47533333333,3.85516666667,13.023
244.17,6.74766666666,10.2884166667,11.4926666667,10.6818333333,4.7925,12.3031666667,9.29908333334,5.7465,2.02666666667,11.7786666667
244.55,6.86266666666,10.0955833333,12.5118333333,9.50049999998,5.25233333334,12.1385,9.15025,5.2755,1.33066666667,11.6013333334
244.92,5.41766666666,8.88433333334,11.272,8.33350000002,4.75183333334,10.8010833334,8.25308333333,4.15533333333,1.561,11.0651666667
245.30,5.23383333333,8.10816666666,10.918,9.15933333335,4.84766666667,10.7784166667,8.5695,4.1185,2.44533333334,11.39
245.67,5.71616666666,7.53166666667,10.8923333333,9.61749999999,5.23366666667,10.9503333333,9.15408333334,4.92466666666,3.14816666667,11.993
246.05,4.43633333333,6.811,9.70766666666,8.59416666665,3.96666666666,9.78583333333,8.56808333334,4.54066666667,2.22683333334,10.5773333333
246.42,3.93633333333,6.57166666666,8.905,8.15866666667,3.04766666667,9.0315,8.45225,5.06333333334,1.96833333333,9.50800000001
246.79,4.12733333333,6.97658333334,8.92616666667,8.04066666667,2.799,9.70425,8.719,5.9125,2.72783333333,9.64016666668
247.17,5.16466666667,8.13583333334,9.71016666665,9.03816666667,4.058,10.7835833334,9.32791666667,7.20683333334,3.755,10.5533333333
247.54,5.40133333333,8.23966666667,9.28983333334,9.1145,3.926,11.09625,9.17108333333,6.88916666667,3.66333333333,10.4401666667
247.92,5.94983333334,8.88866666665,9.99266666665,10.3185,4.574,12.4184166666,10.1013333333,7.4825,4.51366666667,11.5736666666
248.29,6.63883333334,9.41266666665,10.3643333334,11.6641666667,5.107,13.5734166667,11.1130833333,8.1825,5.455,12.1866666666
248.67,6.62066666667,9.16358333335,10.046,11.9263333333,5.0635,13.6390833333,11.3438333334,8.60433333333,5.88233333333,12.18
249.04,7.14633333334,9.269,10.199,11.9646666667,4.99416666667,14.2984166667,12.1345833334,9.33333333333,6.07,12.6198333333
249.42,7.02333333333,9.56958333335,10.1478333334,11.6975,4.7355,14.5203333333,12.3308333334,9.37266666667,5.498,12.7921666667
249.79,7.23266666667,9.78791666665,10.6263333334,12.1331666667,5.05783333334,14.91075,12.6963333334,9.63033333333,5.59483333333,13.2338333333
250.17,8.2555,10.4505,11.6428333333,13.0115,5.92716666667,15.862,13.4209166666,9.96333333335,6.70333333333,13.8441666667
250.54,9.07983333333,11.0586666666,12.6941666666,14.5011666667,7.45216666667,16.5993333333,14.1205833333,10.3645,7.751,14.4713333333
250.92,9.20516666667,11.5301666667,13.4465,15.3,7.54016666667,16.9573333334,14.326,10.0846666667,7.86999999998,14.3575
251.29,8.022,10.0905,12.4621666667,14.0936666666,6.20583333334,16.3131666666,13.4626666666,7.98833333333,7.02983333334,12.9328333333
251.66,7.56333333333,9.83033333335,13.1705,13.7765,6.33433333333,15.7580833333,13.7244166667,7.78816666667,7.44183333334,12.5475
252.04,8.0015,9.77475,13.0676666667,12.2465,6.00983333334,14.91975,13.5220833334,7.77416666666,7.3025,11.74
252.41,7.29383333333,8.73666666667,13.011,11.1291666667,5.93183333333,13.8619166666,12.7060833334,7.09683333333,6.39766666666,11.3798333333
252.79,7.17366666666,8.83675,12.4958333333,10.9313333334,5.77133333333,13.5201666667,12.2079166667,6.29266666667,5.933,11.2368333333
253.16,7.8,9.612,12.8036666666,11.7731666666,5.97866666667,13.3095,11.91125,6.4385,6.2545,11.4605
253.54,7.93383333333,9.04133333334,12.6543333333,11.1838333333,6.0095,13.317,11.574,6.77216666667,7.0445,11.0566666666
253.91,6.69283333333,8.33341666667,11.6613333333,10.2738333334,4.51833333334,12.3174166667,10.3673333333,5.8305,6.24283333333,9.16766666665
254.28,7.03366666667,9.89075,11.869,11.1813333333,5.25616666667,12.825,10.8468333333,7.072,6.97633333333,10.0533333333
254.66,6.36433333334,9.00983333333,10.5806666667,9.52683333333,4.07716666667,12.0226666667,10.05375,6.42416666667,5.569,9.86483333335
255.03,6.139,8.23841666666,10.0843333333,9.0085,3.75533333333,11.12875,9.02958333334,6.03383333334,4.95766666667,9.85216666667
255.41,5.7905,7.948,9.75316666666,9.68733333331,3.43466666667,10.3590833334,8.01425,6.451,4.11716666666,9.95166666665
255.78,6.587,9.11808333333,9.79233333335,10.8308333333,5.01783333334,11.03,8.068,7.33883333333,4.9515,10.9856666667
256.15,6.0115,9.006,11.126,11.7763333333,5.2715,10.81225,8.52408333333,7.268,5.451,11.0138333334
256.53,5.894,10.0553333333,10.9711666666,11.8103333333,4.56933333333,11.8983333333,8.13458333333,7.4835,4.945,12.0528333333
256.90,5.305,9.9765,10.7818333333,10.932,4.05933333334,11.7483333334,8.51591666666,7.40966666667,4.2525,11.9846666667
257.28,4.22933333333,9.13491666666,9.3085,10.1776666666,3.68866666667,10.9015833333,8.59408333333,7.08766666667,3.53416666667,11.3556666666
257.65,3.83266666667,9.15708333334,8.897,10.3535,3.642,10.8221666667,8.42,6.5035,3.3645,11.2558333334
258.02,4.84433333333,9.26658333333,9.17016666665,10.9038333334,4.25183333334,11.585,8.89633333334,6.63716666667,4.2075,11.5851666667
258.40,4.74583333333,8.11208333334,8.75716666669,9.93433333331,3.36616666667,11.25675,8.33975,6.01116666667,3.48016666666,10.5795
258.77,4.39116666666,7.64341666666,8.67266666667,9.5375,2.98933333333,10.7423333333,8.00458333333,5.738,3.4165,10.0416666667
259.15,4.87816666667,7.58341666667,8.44916666667,9.44649999999,3.63916666666,10.8400833333,8.41058333333,5.94266666666,3.71666666666,10.3463333333
259.52,5.33383333333,7.85133333333,8.63533333333,9.03833333334,4.055,11.0178333333,8.93766666667,6.0695,4.16,10.6321666667
259.89,5.46766666667,7.72066666667,8.67433333333,9.168,3.733,11.0383333333,9.102,6.1995,4.18533333334,10.475
260.27,4.7075,7.018,7.331,8.39266666667,2.8055,10.47725,8.15108333334,5.76933333334,3.2335,9.6765
260.64,5.156,7.32825,7.77683333334,8.82016666666,3.13866666667,10.63275,8.51491666667,6.1455,3.67983333333,9.61666666668
261.01,5.76333333333,7.84258333333,8.3715,9.42816666666,3.79416666667,11.1696666667,8.77441666667,6.50083333333,4.2885,10.082
261.39,6.249,8.174,9.14966666667,9.78766666665,4.54833333334,11.6173333334,9.009,6.7275,4.79133333333,10.4706666667
261.76,6.62483333334,8.3605,9.48166666666,10.1278333333,4.72516666667,11.6340833333,9.16233333333,6.9595,4.97433333334,10.7428333333
262.13,6.83666666666,8.45191666666,9.54366666668,9.85449999998,4.8005,11.2775,9.37183333334,7.1965,4.95583333333,10.713
262.51,7.4395,8.9045,10.0558333333,10.553,5.39866666667,11.8785,9.93375,7.67483333333,5.70366666667,11.2941666666
262.88,8.49533333333,9.75883333335,10.7645,11.308,6.37883333334,13.04325,10.8791666667,8.35233333333,6.64583333333,12.0041666667
263.25,8.77983333333,10.1975,11.447,11.8566666666,6.54266666667,13.50025,11.258,8.63266666667,6.99416666667,12.0351666666
263.63,9.50916666669,10.897,12.4228333333,12.973,6.95116666666,14.0510833334,12.1358333333,9.37133333335,7.5015,12.6291666667
