wavelength,Back_CerOlif,Belly_CerOlif,Breast_CerOlif,Crissum_CerOlif,Crown_CerOlif,DorTail_CerOlif,Rump_CerOlif,Throat_CerOlif,WingTip_CerOlif
444.66,11.1215555556,27.6637777778,17.8898888889,27.5732222222,8.41066666667,8.78311111111,10.2366666667,17.1650555556,9.45388888888
445.02,11.139,27.6788888889,17.9243333333,27.5924444445,8.43177777778,8.81922222222,10.2701111111,17.1927777778,9.49077777779
445.37,11.1803333333,27.7244444444,17.9801111111,27.6578888889,8.46277777778,8.85866666666,10.2986666667,17.2583333333,9.53699999999
445.72,11.2168888889,27.7155555556,18.0126666667,27.6855555555,8.497,8.88555555556,10.3343333333,17.2895,9.56555555557
446.08,11.2535555556,27.7465555556,18.0591111111,27.7291111111,8.50944444444,8.90877777778,10.3567777778,17.3413333333,9.59966666668
446.43,11.2612222222,27.7471111111,18.073,27.7281111111,8.50744444444,8.913,10.369,17.3653333333,9.61422222223
446.79,11.2451111111,27.7193333333,18.0494444444,27.6874444444,8.48644444445,8.90077777778,10.3575555555,17.3410555556,9.58755555557
447.14,11.241,27.7154444444,18.0541111111,27.6662222222,8.48655555556,8.88822222222,10.3464444444,17.3476666667,9.57100000001
447.50,11.2347777778,27.6823333333,18.0526666667,27.655,8.47877777778,8.875,10.3413333333,17.3542777778,9.55411111111
447.85,11.2157777778,27.6873333333,18.035,27.6358888889,8.46,8.86,10.3226666667,17.3406111111,9.54055555555
448.21,11.2131111111,27.6803333333,18.0464444444,27.6367777778,8.44566666666,8.84833333333,10.3242222222,17.3494444444,9.53444444443
448.56,11.2322222222,27.6886666667,18.0617777778,27.6497777778,8.46522222222,8.84822222222,10.333,17.3783333333,9.54488888889
448.92,11.2642222222,27.7113333333,18.0802222222,27.6792222222,8.49844444444,8.87611111111,10.3594444445,17.4210555556,9.56733333332
449.27,11.2603333333,27.688,18.0675555555,27.6544444444,8.51911111111,8.88488888889,10.3791111111,17.4118333333,9.5558888889
449.62,11.2456666667,27.6984444444,18.0635555556,27.6425555556,8.51211111111,8.88211111111,10.3567777778,17.4177222222,9.53722222223
449.98,11.2338888889,27.6382222222,18.0501111111,27.5787777778,8.49744444445,8.86122222222,10.3505555555,17.3941111111,9.51611111111
450.33,11.2484444444,27.6368888889,18.0962222222,27.5974444445,8.52866666667,8.89033333333,10.3593333333,17.3966111111,9.53444444445
450.69,11.257,27.6444444445,18.1328888889,27.6191111111,8.54766666667,8.882,10.3725555556,17.4303333333,9.55244444444
451.04,11.2738888889,27.6612222222,18.1622222222,27.6511111111,8.54744444444,8.90355555556,10.39,17.4602222222,9.57944444444
451.40,11.2906666667,27.7143333334,18.1806666667,27.6785555556,8.56444444445,8.90766666667,10.3965555555,17.4999444444,9.58788888888
451.75,11.3033333334,27.72,18.2276666667,27.7044444445,8.573,8.93244444444,10.4221111111,17.5673333333,9.61011111112
452.10,11.3275555555,27.736,18.2795555556,27.7413333334,8.58977777778,8.95977777778,10.444,17.6207222222,9.61922222222
452.46,11.3541111111,27.769,18.3302222222,27.7803333333,8.602,8.98466666667,10.4746666667,17.6751111111,9.64177777779
452.81,11.3431111111,27.7934444444,18.353,27.7807777778,8.60277777778,8.98477777778,10.4836666667,17.7038333333,9.65022222221
453.17,11.3895555555,27.8563333333,18.406,27.8207777778,8.61844444444,9.02077777778,10.5011111111,17.7472777778,9.69033333334
453.52,11.429,27.9236666667,18.4672222222,27.879,8.66211111111,9.05622222222,10.5413333333,17.7982222222,9.74566666668
453.87,11.4585555555,27.9753333333,18.5088888889,27.9233333333,8.69211111111,9.09266666667,10.5687777778,17.8396111111,9.78277777778
454.23,11.437,27.9755555556,18.4937777778,27.9301111111,8.66388888889,9.06266666667,10.548,17.8498333333,9.75222222222
454.58,11.4565555556,28.001,18.5216666667,27.9484444444,8.66055555556,9.085,10.5462222222,17.8605,9.75755555557
454.93,11.4645555556,28.0387777778,18.5397777778,27.9588888889,8.67833333333,9.08466666667,10.5566666667,17.8892222222,9.77555555557
455.29,11.5064444444,28.1134444444,18.6065555556,28.0345555556,8.72155555556,9.11411111111,10.605,17.9417777778,9.82677777779
455.64,11.5475555556,28.159,18.6476666667,28.0911111111,8.77233333333,9.13211111111,10.6322222222,17.9595555555,9.85099999999
456.00,11.5516666667,28.1951111111,18.6568888889,28.1043333333,8.79288888889,9.12266666667,10.6341111111,17.9613888889,9.87077777779
456.35,11.5487777778,28.2623333333,18.6833333333,28.1476666667,8.80355555555,9.12777777778,10.6508888889,17.9534444444,9.88822222221
456.70,11.5307777778,28.3043333333,18.7007777778,28.1721111111,8.78611111111,9.10811111111,10.627,17.9324444444,9.85211111111
457.06,11.4994444444,28.3358888889,18.7253333334,28.2036666667,8.75388888889,9.06388888889,10.5987777778,17.9253333333,9.81377777778
457.41,11.4887777778,28.3285555555,18.7318888889,28.1825555556,8.72833333333,9.04077777778,10.5943333333,17.9052777778,9.76977777778
457.76,11.4714444444,28.3795555556,18.7843333333,28.2393333333,8.72322222222,9.01533333333,10.595,17.9235555556,9.75233333332
458.12,11.4964444445,28.4691111111,18.847,28.2967777778,8.73744444444,9.03022222222,10.6242222222,17.9605555555,9.77033333332
458.47,11.5017777778,28.5223333333,18.9026666667,28.3628888889,8.75844444444,9.03777777778,10.6348888889,17.9815555555,9.76822222223
458.82,11.5115555556,28.5611111111,18.9525555556,28.4131111111,8.76655555556,9.03388888889,10.6397777778,17.9913888889,9.76511111111
459.18,11.4948888889,28.5842222222,18.9925555556,28.4505555556,8.74655555555,9.017,10.6224444445,17.9851111111,9.72855555556
459.53,11.4842222222,28.6143333334,19.0211111111,28.4684444444,8.73333333333,9.00588888889,10.6193333333,18.0067777778,9.72577777777
459.88,11.5051111111,28.682,19.0898888889,28.5368888889,8.74788888889,9.02711111111,10.6366666667,18.0405555556,9.73044444443
460.24,11.5204444445,28.7533333333,19.1518888889,28.6207777778,8.74977777778,9.02644444445,10.6402222222,18.0791111111,9.72588888888
460.59,11.5486666667,28.8007777778,19.2065555556,28.6846666667,8.76366666667,9.034,10.6543333333,18.1148888889,9.73377777777
460.94,11.5832222222,28.8754444444,19.2754444444,28.7418888889,8.80511111111,9.06088888889,10.6933333333,18.1558333333,9.77411111112
461.29,11.5994444445,28.9667777778,19.3518888889,28.8334444445,8.818,9.05688888889,10.708,18.196,9.79522222223
461.65,11.5992222222,29.0607777778,19.4032222222,28.9124444445,8.80555555556,9.05577777778,10.7008888889,18.2298333333,9.78177777778
462.00,11.6226666667,29.1318888889,19.4826666667,29.0148888889,8.83322222222,9.06466666667,10.7232222222,18.2736666667,9.79966666666
462.35,11.6415555556,29.232,19.5393333333,29.1022222222,8.84288888889,9.07555555556,10.7383333333,18.3311111111,9.80511111112
462.71,11.673,29.3577777778,19.6142222222,29.2128888889,8.86966666667,9.09422222222,10.7687777778,18.3992777778,9.82633333333
463.06,11.722,29.4654444445,19.6942222222,29.2994444444,8.89377777778,9.13133333333,10.7965555556,18.4843333333,9.85777777779
463.41,11.7276666667,29.554,19.7678888889,29.3956666667,8.88155555555,9.117,10.7857777778,18.5002777778,9.842
463.76,11.7452222222,29.6323333333,19.8347777778,29.4688888889,8.90633333333,9.12366666667,10.7792222222,18.5285555556,9.84488888888
464.12,11.7563333333,29.7144444444,19.9053333333,29.5333333333,8.91444444444,9.10377777778,10.7742222222,18.5345,9.83644444444
464.47,11.7856666667,29.8082222222,19.9875555556,29.62,8.93611111111,9.12122222222,10.7831111111,18.5725555556,9.84633333334
464.82,11.7942222222,29.8613333333,20.0502222222,29.7185555556,8.93766666667,9.10822222222,10.7907777778,18.6267222222,9.83066666665
465.17,11.8111111111,29.9667777778,20.1112222222,29.8005555556,8.98488888889,9.14588888889,10.8186666667,18.6789444445,9.84655555555
465.53,11.8753333333,30.0738888889,20.2091111111,29.9066666667,9.05066666667,9.19222222222,10.8883333333,18.7296666667,9.90355555556
465.88,11.9025555556,30.1785555556,20.265,29.9711111111,9.063,9.21177777778,10.8948888889,18.7554444445,9.91833333333
466.23,11.949,30.2698888889,20.3406666667,30.0561111111,9.08055555555,9.22133333333,10.9173333333,18.8034444444,9.95355555556
466.58,11.966,30.3401111111,20.4284444445,30.143,9.07077777778,9.23222222222,10.9157777778,18.8378333333,9.96911111111
466.94,11.9722222222,30.4152222222,20.4852222222,30.2378888889,9.089,9.22877777778,10.9255555556,18.8464444445,9.96011111112
467.29,12.0331111111,30.5523333333,20.5798888889,30.3632222222,9.14177777777,9.26433333333,10.9891111111,18.9042777778,10.0038888889
467.64,12.0605555555,30.6622222222,20.655,30.4635555556,9.14677777777,9.26133333333,11.0246666667,18.9633333333,10.0213333333
467.99,12.0783333334,30.7448888889,20.709,30.5357777778,9.14977777777,9.28444444444,11.0525555555,19.0168333333,10.0427777778
468.35,12.0621111111,30.8364444444,20.7467777778,30.6225555556,9.13422222223,9.26222222222,11.0444444444,19.0481666667,10.0308888889
468.70,12.0555555556,30.9343333333,20.8035555555,30.6945555555,9.13300000001,9.25333333334,11.0532222222,19.0502222222,10.0343333333
469.05,12.0406666667,30.9583333333,20.8267777778,30.7433333333,9.07588888889,9.22511111111,11.0071111111,19.0352222222,10.0017777778
469.40,12.0462222222,31.0155555556,20.878,30.8036666667,9.06222222222,9.20888888889,10.996,19.0655,9.99066666668
469.75,12.0226666667,31.0356666667,20.9216666667,30.8311111111,9.06355555556,9.19722222222,11.0077777778,19.0858333333,9.98400000001
470.11,12.0111111111,31.0828888889,20.9582222222,30.8981111111,9.06511111111,9.20488888889,11.0083333333,19.0856666667,9.97744444444
470.46,12.057,31.1771111111,21.0305555556,30.9815555556,9.10366666667,9.22733333334,11.0447777778,19.1289444444,9.991
470.81,12.056,31.2535555555,21.087,31.0443333334,9.10744444444,9.22566666667,11.0598888889,19.1576666667,10.0033333333
471.16,12.0377777778,31.2866666667,21.1305555555,31.0645555555,9.10011111111,9.21477777778,11.0338888889,19.1813888889,9.98888888889
471.51,12.06,31.3328888889,21.1724444444,31.1445555556,9.11388888889,9.23622222222,11.0563333333,19.2241666667,10.0114444445
471.87,12.0947777778,31.3498888889,21.2201111111,31.2175555556,9.14344444445,9.25633333333,11.059,19.2548333333,10.0103333333
472.22,12.164,31.4408888889,21.3384444444,31.3316666666,9.20099999999,9.30544444444,11.1281111111,19.3426111111,10.0896666666
472.57,12.2291111111,31.5294444444,21.4258888889,31.4261111111,9.25322222222,9.37211111111,11.1692222222,19.4319444444,10.1408888889
472.92,12.2873333333,31.628,21.5142222222,31.5025555555,9.31444444445,9.40777777778,11.2367777778,19.5118888889,10.1887777778
473.27,12.3112222222,31.66,21.5637777778,31.5184444445,9.33188888889,9.42366666667,11.2532222222,19.5277777778,10.1965555556
473.62,12.3822222222,31.7478888889,21.6538888889,31.6268888889,9.38711111112,9.47011111111,11.2923333333,19.5857777778,10.2434444444
473.98,12.4163333333,31.8048888889,21.7098888889,31.6718888889,9.39955555556,9.46266666667,11.3195555556,19.6290555555,10.2684444444
474.33,12.4001111111,31.8004444444,21.7242222222,31.6837777778,9.38455555554,9.45955555556,11.3145555556,19.6132777778,10.2564444445
474.68,12.4413333333,31.8048888889,21.7623333333,31.6895555556,9.40566666666,9.48122222222,11.3382222222,19.6485555556,10.2883333333
475.03,12.4475555556,31.8033333333,21.7685555556,31.6747777778,9.40144444443,9.50422222222,11.3361111111,19.6506666667,10.2904444444
475.38,12.4157777778,31.7652222222,21.7323333333,31.6136666667,9.35333333333,9.47111111111,11.2968888889,19.5916666667,10.2568888889
475.73,12.4125555555,31.7628888889,21.7398888889,31.586,9.34211111112,9.46611111111,11.3194444444,19.5878888889,10.2664444445
476.08,12.3962222222,31.7053333334,21.7,31.5368888889,9.32133333333,9.45477777778,11.2913333333,19.55,10.2386666667
476.44,12.3323333333,31.6201111111,21.6438888889,31.4464444445,9.24522222221,9.39111111111,11.2368888889,19.5038888889,10.1901111111
476.79,12.3186666667,31.58,21.6464444444,31.4281111111,9.22222222223,9.39022222222,11.2273333333,19.4987777778,10.1903333333
477.14,12.2743333333,31.5073333334,21.6005555556,31.4055555556,9.19611111112,9.35677777778,11.2056666667,19.4775,10.1686666667
477.49,12.2473333333,31.4575555556,21.5716666667,31.3431111111,9.15899999999,9.33877777778,11.1845555555,19.4620555556,10.1503333333
477.84,12.2624444444,31.463,21.5923333333,31.3531111111,9.20688888889,9.37388888889,11.2075555556,19.5121111111,10.1736666667
478.19,12.2693333333,31.4204444444,21.5866666666,31.2934444445,9.21688888888,9.37766666666,11.2158888889,19.5391111111,10.2033333333
478.54,12.2461111111,31.3828888889,21.5693333333,31.2676666667,9.20999999999,9.37811111111,11.213,19.5341666667,10.2098888889
478.89,12.2573333333,31.3267777778,21.5404444444,31.2297777778,9.2168888889,9.36655555555,11.2232222222,19.5369444445,10.209
479.24,12.2788888889,31.3151111111,21.5687777778,31.2068888889,9.25666666667,9.40611111111,11.2536666667,19.5734444444,10.2494444444
479.60,12.2678888889,31.2903333333,21.5588888889,31.172,9.26311111112,9.42344444444,11.2457777778,19.5668888889,10.275
479.95,12.2415555556,31.2152222222,21.5192222222,31.0822222222,9.24288888889,9.40711111111,11.2328888889,19.5556111111,10.2643333333
480.30,12.2492222222,31.1592222222,21.5014444444,31.0564444445,9.25844444443,9.42033333333,11.2256666667,19.5658333333,10.274
480.65,12.2423333333,31.0927777778,21.4774444444,30.9977777778,9.26944444443,9.41855555556,11.2265555556,19.5592777778,10.2774444444
481.00,12.2445555555,31.0447777778,21.4648888889,30.9376666666,9.27777777779,9.43122222222,11.2314444445,19.5688333333,10.2997777778
481.35,12.2478888889,31.0173333333,21.4524444444,30.9205555555,9.26522222223,9.44477777778,11.2292222222,19.5739444444,10.3096666667
481.70,12.2426666667,31.0145555556,21.4665555556,30.8856666666,9.22866666667,9.45177777778,11.226,19.5778333333,10.3096666667
482.05,12.2495555556,31.0672222222,21.4845555556,30.9415555556,9.23533333335,9.47277777778,11.234,19.6230555556,10.3334444445
482.40,12.2774444444,31.1111111111,21.5284444444,30.9877777778,9.2621111111,9.49977777778,11.2642222222,19.6645,10.3674444444
482.75,12.3093333333,31.1766666667,21.5794444445,31.0401111111,9.28244444444,9.532,11.3036666667,19.7250555556,10.4045555556
483.10,12.3357777778,31.226,21.627,31.1028888889,9.29966666667,9.55844444443,11.3294444444,19.7731111111,10.4315555556
483.45,12.3452222222,31.2503333333,21.6464444444,31.1183333333,9.31011111112,9.56666666665,11.3397777778,19.8131111111,10.4387777778
483.80,12.3718888889,31.2771111111,21.6843333333,31.1386666667,9.3371111111,9.59022222222,11.3646666667,19.8457777778,10.4642222222
484.15,12.3832222222,31.2957777778,21.7104444444,31.1596666667,9.34944444446,9.60833333332,11.3873333333,19.8653888889,10.4808888889
484.50,12.3924444444,31.3102222222,21.7271111111,31.1727777778,9.35022222222,9.62133333335,11.3982222222,19.8813333333,10.4974444444
484.85,12.41,31.3494444444,21.766,31.2072222222,9.36877777777,9.63988888888,11.4098888889,19.9142222222,10.5128888889
485.20,12.4151111111,31.3793333333,21.7974444445,31.228,9.37222222222,9.63811111112,11.4281111111,19.941,10.5256666666
485.55,12.4288888889,31.4084444444,21.8221111111,31.2544444445,9.39355555557,9.64644444446,11.4436666667,19.9725,10.547
485.90,12.4446666667,31.4253333333,21.8637777778,31.2648888889,9.40733333334,9.655,11.4638888889,19.9875,10.5482222222
486.25,12.4617777778,31.4474444445,21.8944444444,31.2893333333,9.41088888888,9.65666666666,11.4714444444,20.0061111111,10.5562222222
486.60,12.4722222222,31.4565555556,21.9316666667,31.3275555556,9.42944444443,9.67377777778,11.4836666666,20.0279444444,10.569
486.95,12.4642222222,31.4497777778,21.9383333333,31.3128888889,9.42088888888,9.65744444444,11.4815555556,20.0214444445,10.5607777778
487.30,12.4802222222,31.4727777778,21.9747777778,31.3392222222,9.43855555554,9.66544444443,11.4982222222,20.0386666667,10.5711111111
487.65,12.4655555556,31.491,21.9927777778,31.3665555556,9.42177777779,9.64555555554,11.4972222222,20.0393888889,10.5617777778
488.00,12.4835555555,31.5226666667,22.0256666667,31.3807777778,9.44255555555,9.65322222224,11.5043333334,20.0571111111,10.5672222222
488.35,12.5142222222,31.5845555556,22.0871111111,31.4495555555,9.46777777778,9.66766666667,11.5205555555,20.1037222222,10.5712222222
488.70,12.5237777778,31.6187777778,22.1193333333,31.4861111111,9.469,9.67544444444,11.5271111111,20.1214444444,10.5705555556
489.05,12.5558888889,31.689,22.191,31.5645555555,9.50100000001,9.6968888889,11.5387777778,20.1572777778,10.5826666667
489.40,12.5707777778,31.76,22.2641111111,31.655,9.51233333333,9.69677777777,11.5494444444,20.1866111111,10.5802222222
489.75,12.588,31.8492222222,22.3285555556,31.7566666667,9.52577777777,9.7051111111,11.5698888889,20.2411111111,10.593
490.10,12.5912222222,31.9271111111,22.391,31.8217777778,9.53855555557,9.719,11.574,20.2852777778,10.5857777778
490.45,12.6157777778,32.0291111111,22.473,31.8971111111,9.55755555557,9.73055555554,11.5875555556,20.3216666667,10.6007777778
490.80,12.6553333334,32.1387777778,22.568,32.0063333333,9.596,9.76166666668,11.5998888889,20.3793333333,10.6123333333
491.15,12.6886666667,32.246,22.6583333333,32.1096666667,9.61877777778,9.78333333333,11.6171111111,20.4275555555,10.6215555556
491.50,12.7481111111,32.3708888889,22.7575555556,32.2327777778,9.66500000001,9.83655555556,11.6525555555,20.4903888889,10.654
491.85,12.7873333333,32.5031111111,22.8517777778,32.3724444444,9.69066666667,9.85299999999,11.6858888889,20.5537222222,10.6806666667
492.20,12.8022222222,32.6033333333,22.9173333334,32.4578888889,9.70722222222,9.86455555554,11.7031111111,20.5882777778,10.7013333333
492.55,12.8434444444,32.725,23.0035555555,32.5696666667,9.74133333332,9.88444444446,11.7374444444,20.6438333333,10.7301111111
492.90,12.9016666667,32.8604444445,23.1124444444,32.7101111111,9.79566666665,9.93055555553,11.7964444444,20.7249444444,10.7755555555
493.25,12.9528888889,32.9928888889,23.2147777778,32.8436666667,9.84055555556,9.96633333336,11.8408888889,20.7886666667,10.8087777778
493.60,13.0142222222,33.1395555555,23.3274444445,32.9852222222,9.89644444444,10.0085555556,11.8687777778,20.8445,10.8457777778
