wavelength,Back_HemTrim,Belly_HemTrim,Breast_HemTrim,Crissum_HemTrim,Crown_HemTrim,DorTail_HemTrim,Patch10_HemTrim,Patch11_HemTrim,Rump_HemTrim,Throat_HemTrim,WingTip_HemTrim
712.84,16.6762666667,51.9558,42.9609333333,36.0622666667,16.8170666667,18.656,44.6662,12.1098666667,16.1621333333,44.3608,19.9956
713.16,16.8266666667,52.0109333333,43.1645333333,36.1133333333,16.9102666667,18.7876666667,44.7526,12.2999333333,16.2512666667,44.5266,20.1954
713.48,16.6282,51.8883333333,42.993,35.9140666667,16.6252666667,18.5270666667,44.5721333333,12.0048,15.9478666667,44.4042,19.894
713.80,16.5936,51.7974666667,42.8609333333,35.8905333333,16.6011333333,18.4686,44.5839333333,11.9596,15.9332666667,44.3083333333,19.8673333333
714.12,16.6512666667,51.9624,43.0476,36.081,16.6953333333,18.5714666667,44.7934666667,12.0392666667,16.0971333333,44.5542,20.0001333334
714.44,16.5903333333,52.1044,43.1502666667,36.1514666667,16.7208666667,18.4656,44.8226,12.0212666667,16.1188,44.6654666667,20.0252
714.76,16.4594666667,52.0337333333,43.0388666667,36.0555333333,16.6267333333,18.3362,44.6745333333,11.9079333333,16.0643333333,44.4212,19.9865333333
715.08,16.4448666667,51.8854666667,42.9354666667,36.0426666667,16.5409333333,18.2549333333,44.512,11.8618,16.0616666667,44.2798666667,19.9230666667
715.40,16.3586,51.8148,42.7268666667,35.9846,16.4878,18.1071333333,44.4297333333,11.8072666667,15.9163333333,44.3213333333,19.7224
715.72,16.282,52.0040666667,42.7484666667,36.0774,16.3843333333,18.0822,44.5186,11.6927333333,15.8425333333,44.4826666667,19.7665333333
716.04,16.1772666667,52.0519333333,42.7797333333,36.029,16.4123333333,18.0374,44.562,11.696,15.7602,44.4643333333,19.7267333333
716.36,16.2666666667,52.2753333333,42.98,36.2496,16.5602,18.148,44.8038,11.7658,15.8673333333,44.7386666667,19.8290666667
716.68,16.3466666667,52.4657333333,43.0402,36.345,16.6800666667,18.2097333333,44.9316,11.7958,16.0322666667,44.7640666667,19.8341333333
717.00,16.6114666667,52.4779333333,43.1018666667,36.5792,16.9751333333,18.4394,45.055,12.0628,16.3566,44.8641333333,20.1009333333
717.32,16.8454666667,52.7678666667,43.3218,36.7274,17.1844,18.7348,45.2752666667,12.2123333333,16.5535333333,45.0180666667,20.3310666667
717.64,16.8238,52.6038,43.0706666667,36.6214,17.1017333334,18.6578666667,45.087,12.1117333333,16.4172666667,44.8209333333,20.2291333333
717.96,16.8196,52.3751333333,42.9756,36.6231333333,17.1065333333,18.6983333333,44.9175333333,12.1036,16.4232,44.6442666667,20.234
718.28,16.8928,52.3868666667,42.9354666667,36.7681333333,17.1870666667,18.8573333333,44.993,12.1450666667,16.5334666667,44.8317333333,20.2804666667
718.60,16.9462666667,52.6478666667,43.0068666667,36.9372666667,17.3592666667,19.0602,45.2453333333,12.1591333333,16.5548,45.1280666667,20.3804666667
718.92,16.7840666667,52.4987333333,42.8912,36.7987333333,17.1973333333,18.9311333333,45.2524666667,12.0114,16.4128666667,44.791,20.2732
719.24,16.7175333333,52.1846666667,42.6358,36.5952666667,17.0614666667,18.8475333333,45.125,11.8819333333,16.3019333334,44.6192,20.1484666667
719.56,16.6896666667,52.2729333333,42.6538666667,36.5933333333,16.9362,18.7758666667,45.2329333333,11.7380666667,16.2644,44.7863333333,20.0520666667
719.88,16.8312,52.4280666667,42.7963333333,36.6940666667,16.9568,18.8536,45.244,11.7833333333,16.3649333333,44.8893333333,20.1762666667
720.20,16.5596,52.3286666667,42.5658666667,36.5736666667,16.6796666667,18.6471333333,45.0976,11.446,16.0451333333,44.9034666667,19.9699333333
720.52,16.5508666667,52.3841333333,42.6443333333,36.5793333333,16.7499333333,18.6585333334,45.1584666667,11.4349333333,15.9389333333,45.0222666667,19.8964
720.84,16.6821333333,52.5929333333,42.8037333333,36.8218666667,16.9041333333,18.8624,45.2618,11.7125333334,16.1801333333,45.3625333333,20.0679333333
721.16,16.8389333333,52.8907333333,43.1774666667,36.9430666667,17.0801333333,18.9984,45.4509333333,11.8245333333,16.3176,45.5299333333,20.2307333333
721.48,16.6897333333,52.6468666667,42.9974,36.7296,16.8304,18.8014666667,45.4324,11.6434666667,16.0685333333,45.4323333333,20.0986
721.79,16.8133333333,52.7699333333,43.1696666667,36.75,17.0433333333,18.9953333333,45.5039333333,11.8834666667,16.1781333333,45.5712666667,20.3061333333
722.11,17.0174,52.7757333333,43.3873333333,36.8712666667,17.1573333333,19.0841333333,45.505,12.1294,16.3816666667,45.6747333333,20.6339333334
722.43,17.2184666666,53.0038,43.6576666667,37.1547333333,17.3865333333,19.3982666667,45.6352666667,12.3422666666,16.7124,46.0776,20.9782666667
722.75,17.5338,53.3140666667,44.0914666667,37.3969333333,17.7001333333,19.543,45.7764,12.7055333333,16.9720666667,46.3142666667,21.2086666667
723.07,17.7386,53.5388,44.3495333333,37.7192666667,17.8905333333,19.9186,45.8066,12.8732,17.1436666667,46.4741333333,21.5188666667
723.39,17.6588,53.3612666667,44.1971333333,37.6480666667,17.9325333334,19.9851333333,45.8242666667,12.8416,17.0728666667,46.3823333333,21.4944666667
723.71,17.6478666667,53.1202,44.0843333333,37.6350666667,17.9610666666,19.9618,45.6354,12.9157333334,17.0832666667,46.2170666667,21.4636666667
724.03,17.4350666667,52.8656666666,43.8698666667,37.4456,17.7516,19.796,45.4426,12.8169333333,16.9992666667,45.9314,21.3304
724.35,17.3008666667,52.4407333333,43.5938666667,37.1806,17.6682,19.5715333333,45.1895333333,12.6307333333,16.8829333333,45.6430666667,21.0655333333
724.67,17.2807333333,52.5349333334,43.5005333333,37.3104666667,17.6515333333,19.5786666667,45.3388,12.5856666667,16.8571333333,45.7984,21.1816666667
724.98,17.5875333333,53.1233333333,43.9253333333,37.7254666667,18.0140666667,19.8960666666,45.7860666667,12.8834,17.1886,46.3441333333,21.5149333333
725.30,17.5896,53.031,43.791,37.7059333333,17.9320666667,19.6892666667,45.6919333333,12.8025333333,17.0376,46.1676666667,21.3997333333
725.62,17.5116666667,52.9928666667,43.7955333333,37.5515333333,17.9214,19.5606666667,45.6557333333,12.6186666667,16.9189333333,46.0488,21.2673333333
725.94,17.3440666667,52.6495333334,43.4522,37.3670666667,17.7695333333,19.4391333334,45.3886666667,12.3932,16.7604,45.8474,21.0193333333
726.26,17.1772666667,52.7376666667,43.2419333333,37.3889333333,17.6526666667,19.4708,45.552,12.1065333333,16.7102,45.8551333333,20.9569333333
726.58,16.7850666667,52.4889333333,42.9472,37.0260666667,17.2916666667,19.1062,45.4246666667,11.7619333333,16.4329333334,45.6802666667,20.7434666667
726.90,16.8573333333,52.5354666667,42.8241333333,36.9614,17.2411333333,19.0633333333,45.4606,11.8212,16.4920666667,45.6646666667,20.7774666667
727.21,16.7819333333,52.5792666667,42.7532,36.9153333334,17.1458,18.9204666667,45.4357333333,11.8353333333,16.4563333333,45.5003333333,20.762
727.53,16.9746666667,52.9687333333,43.0595333333,37.0554,17.3233333333,19.0212666667,45.6697333333,12.006,16.5962,45.7322666667,20.9344666667
727.85,16.9297333333,53.0182,42.9680666667,37.0920666667,17.2427333333,18.9264666667,45.6992,11.8824666667,16.4380666667,45.6774,20.8669333333
728.17,16.8062666667,52.8228,43.0221333333,36.9997333333,17.1094666667,18.8749333333,45.6074666667,11.8572,16.3553333333,45.6653333333,20.6822666667
728.49,16.619,52.6016666667,42.7364,36.8670666667,16.8014666667,18.6536,45.4708666667,11.7012666667,16.151,45.2588,20.4739333333
728.80,16.4535333333,52.184,42.515,36.7049333333,16.6459333333,18.4948666667,45.2776,11.5295333333,16.0427333333,45.0595333333,20.3635333333
729.12,16.5008,52.2679333333,42.3145333333,36.7856,16.6354,18.5773333333,45.2830666667,11.6745333333,16.1240666667,45.039,20.3434666667
729.44,16.8044666667,52.751,42.7264,37.1347333333,16.9022666667,18.7707333333,45.6171333333,11.8791333333,16.2494,45.453,20.6253333333
729.76,17.0362,52.6486666667,42.8940666667,37.2186,17.0148666667,18.8768666667,45.5376666667,12.0724666667,16.2254666667,45.3787333333,20.6808666667
730.08,17.3147333333,52.88,43.0727333333,37.5046666667,17.2546,19.0875333333,45.7637333333,12.3412666667,16.4545333333,45.4422666667,20.7478
730.39,17.0792,52.6933333333,43.0537333333,37.376,17.2141333333,19.0380666667,45.5851333333,12.2094666667,16.3948666667,45.3208666667,20.6342
730.71,17.1113333333,52.8144,43.2668,37.3623333333,17.3352,19.1470666667,45.7462,12.2643333333,16.3820666667,45.561,20.7100666667
731.03,16.8950666667,52.6403333333,43.0874666667,37.2512,17.0422666666,19.003,45.5960666667,11.8545333333,16.0781333333,45.4743333333,20.4723333333
731.35,17.0157333333,52.7356666667,43.3807333333,37.3755333333,17.0546,19.153,45.6898666667,11.964,16.1668,45.7441333333,20.737
731.67,17.217,52.832,43.3573333333,37.359,17.1976666667,19.3028,45.6986,12.1251333333,16.3602666667,45.7159333333,20.8698666667
731.98,17.1502,52.8862,43.4523333333,37.2307333333,17.2308,19.3783333333,45.6785333334,12.0439333333,16.3768666666,45.7915333333,20.9192666667
732.30,16.9590666667,52.8252666667,43.4064666667,37.013,17.1382666667,19.3034,45.5446,11.7974666667,16.2644666667,45.5754666667,20.7101333333
732.62,16.8417333333,52.7946,43.4928,36.865,17.0266,19.2531333333,45.5194,11.5462,16.0598666667,45.5366666667,20.6242
732.94,16.562,52.5746,43.3401333333,36.6423333333,16.8200666667,19.12,45.4170666667,11.5205333333,15.9362,45.2058666667,20.4968
733.25,16.2998,52.3742,43.1424666666,36.3612666667,16.6676,18.9657333333,45.221,11.3576666667,15.8391333333,45.0311333333,20.4094
733.57,16.0562,52.0466666667,42.8826,36.1161333333,16.4612,18.8548666667,44.9312666667,11.1411333333,15.6991333333,44.7736,20.3471333333
733.89,16.3182666667,51.9959333333,42.8035333333,36.2739333333,16.5680666667,19.0774666667,44.7573333333,11.4078666667,15.8772,44.7554,20.4773333333
734.21,16.3830666667,51.8564666667,42.7355333333,36.3158,16.5646666667,19.1003333334,44.6817333333,11.4281333333,15.918,44.5980666667,20.4874
734.52,16.2688666667,51.6574666667,42.4923333333,36.1162,16.5511333333,19.1073333334,44.4980666667,11.5707333333,15.9699333333,44.3372,20.3998666667
734.84,16.0828,51.4406,42.1561333333,35.8676,16.5361333333,19.0682,44.2682,11.4738,15.8132666667,43.9674,20.2090666667
735.16,16.0838666667,51.4039333333,42.1740666667,35.9625333333,16.5814666667,19.0002666667,44.2608666667,11.4168,15.7221333333,43.8288,20.2849333333
735.48,16.2500666667,51.6839333333,42.3155333333,36.2781333334,16.7860666667,19.1124,44.4248,11.6212,15.9115333333,44.0624,20.4686666667
735.79,16.2016666667,51.8858666667,42.3310666667,36.3326666667,16.7188,19.1831333333,44.4978666667,11.6416,15.8796,44.2246666667,20.5038666667
736.11,16.0282666667,51.7170666667,42.2117333333,36.3340666667,16.6802,19.1525333333,44.356,11.7150666667,15.7698666667,44.2908666667,20.4247333333
736.43,16.1708666667,51.8226,42.2343333333,36.4886666667,16.8969333333,19.2877333334,44.3915333333,11.7635333333,15.8420666667,44.4299333333,20.506
736.74,16.1439333333,52.0336666667,42.3429333333,36.6483333333,16.9028,19.3076666667,44.6309333333,11.7033333333,15.8390666667,44.5941333333,20.5271333333
737.06,16.2188,52.0853333333,42.3142666667,36.5872,17.0294666667,19.2723333333,44.6171333333,11.7052666667,15.8180666667,44.6676666667,20.4512
737.38,15.8351333333,52.0977333333,42.3172666667,36.2602,16.7156666667,18.8880666667,44.6368,11.1982666667,15.4216,44.7090666667,20.1098
737.69,15.8270666667,52.1389333333,42.2502,36.1855333333,16.703,18.9790666667,44.5708,11.0478666667,15.4665333333,44.6998,20.0772666667
738.01,16.2123333333,52.4174666666,42.7306666667,36.6478666667,17.0669333333,19.3550666667,44.9365333333,11.2710666667,15.7014,45.2212,20.4803333333
738.33,16.303,52.7602666667,43.0383333333,36.9660666667,17.1802666667,19.4459333333,45.1902666667,11.2386666667,15.7823333333,45.5729333333,20.6302
738.64,16.3328666667,52.835,43.1520666667,36.9193333333,17.1626666667,19.6018,45.2049333333,11.3162,15.8249333333,45.8058666667,20.6318666667
738.96,16.4343333333,52.7634666667,43.3382,36.9012666667,17.1312666667,19.7606666667,45.3521333333,11.2787333333,15.8309333333,45.9053333333,20.5172
739.28,16.722,52.8908,43.5738,37.1404666667,17.3399333333,19.9952,45.5653333334,11.5032,16.0966666667,46.1616,20.6732666667
739.59,16.8476666667,52.9133333333,43.6883333333,37.2194,17.3617333333,20.1254666667,45.6577333334,11.6124,16.3142666667,46.1935333333,20.7193333333
739.91,17.0402666667,53.3016,44.05,37.5008666667,17.4494666667,20.3968666667,45.9879333333,11.7062666667,16.5354666667,46.4144,20.8843333333
740.23,16.7856666667,53.2119333333,44.005,37.4276,17.2736666667,20.357,45.8562666667,11.6630666667,16.5501333333,46.3172666667,20.6417333333
740.54,17.026,53.4636,44.3434,37.7243333334,17.5590666667,20.6057333333,46.1108,12.0215333333,16.8532666667,46.7142,20.9662666667
740.86,17.7459333333,54.0854666667,44.9477333333,38.5054666667,18.1976666667,21.1535333333,46.7702,12.773,17.4530666667,47.2346666667,21.6282666667
741.18,18.1396666667,54.2507333333,45.2394666667,38.7437333333,18.6035333333,21.3914666667,47.0259333333,13.1652,17.7676,47.5383333333,21.8757333333
741.49,17.7442666667,54.0552666667,44.9032666667,38.5048666667,18.2598666667,21.0518666667,46.7312,12.9184,17.5560666667,47.2055333333,21.6396
741.81,17.815,54.046,44.7807333333,38.2702,18.1376,21.1080666667,46.6901333333,13.1356,17.6824,47.0750666667,21.6178
742.12,17.6762666667,54.2698,44.9502666667,38.448,18.2041333333,21.0610666667,46.7595333333,13.1502,17.7556,47.1495333333,21.544
742.44,17.0653333333,53.7307333333,44.2396666667,37.8922666667,17.7311333333,20.5424,46.0385333333,12.6943333333,17.264,46.6317333333,21.1115333333
742.76,16.851,53.3872666666,44.0829333333,37.688,17.5964666666,20.331,45.7354666667,12.6955333333,17.1793333333,46.3463333333,21.0657333333
743.07,16.6297333333,53.4785333333,43.9534,37.5031333333,17.421,20.1314,45.5632666667,12.4573333333,16.9226,46.1900666667,20.9474
743.39,16.0444666666,52.7481333333,43.2550666666,36.8026,16.8850666667,19.3325333333,44.7108666667,12.0394666667,16.3604,45.5706666667,20.3819333333
743.70,16.406,53.1492666666,43.4714,37.1226,17.1477333333,19.4842,44.9826,12.2404,16.5398,46.0114,20.725
744.02,16.1882,52.7158666667,43.2168,36.8056666667,16.8504666667,19.1636,44.6398666667,12.0420666667,16.2525333333,45.5382,20.4294
744.34,15.6754,52.2288666667,42.8378666667,36.3524,16.3862,18.8473333333,44.149,11.6058,15.8652666667,45.0212,20.0481333333
744.65,15.1833333333,52.1076666667,42.7219333333,36.2307333333,15.9747333333,18.5727333333,44.1318,11.2386,15.4854,44.9200666667,19.7325333333
744.97,15.4155333333,52.1443333333,42.8998666667,36.3579333333,16.1548,18.7094666667,44.3179333333,11.3033333333,15.5923333333,44.9964,19.8406666667
745.28,15.6388,52.2938666667,43.2174,36.7595333333,16.5477333334,19.007,44.6400666667,11.5273333333,15.8535333333,45.2496666667,20.2119333333
745.60,15.7179333333,51.9924666666,42.9758666667,36.6291333333,16.5571333333,19.1032666667,44.6309333333,11.534,15.9112,44.9019333333,20.2998
745.91,16.2938,52.5616,43.6371333333,37.1807333333,17.1804666667,19.6804,45.0886,12.2016,16.3887333333,45.4426,20.9705333333
746.23,16.4304,53.0766666666,43.9194666667,37.5415333333,17.2821333333,20.0204666666,45.5322,12.1114,16.3925333333,45.7189333333,21.2277333334
746.55,16.7691333333,52.8974,43.9670666667,37.7422,17.5517333333,20.2829333333,45.6300666667,12.4268666667,16.726,45.8062,21.5418
746.86,17.1368,53.4085333333,44.3324666667,38.1923333333,17.9435333333,20.8736,46.149,12.6826,17.0527333333,46.3484666667,21.8712
747.18,16.937,52.8414,43.7637333334,37.7233333333,17.7606,20.6693333333,45.5942,12.2751333333,16.7168,45.78,21.5787333333
747.49,16.9605333333,52.7482,43.4967333333,37.6112,17.7246666667,20.6476666667,45.5617333333,12.1601333333,16.6454,45.5134666667,21.6957333334
747.81,17.0960666667,52.7995333333,43.4915333334,37.4490666667,17.8333333333,20.5762666667,45.6752666667,12.2910666667,16.6187333333,45.4661333333,21.8192
748.12,17.4360666667,52.8641333333,43.5331333333,37.6484,18.1343333333,20.7428666667,45.6137333333,12.5514666666,16.8467333333,45.5132,22.2958
748.44,17.2595333333,52.9258666667,43.4269333333,37.5192666667,18.0883333333,20.7674666667,45.595,12.4319333333,16.7685333333,45.5978666667,22.2407333333
748.75,16.9438,52.7874,43.2108666667,37.1632666666,17.6924,20.4052666666,45.5128666667,11.9628,16.2993333333,45.5213333333,21.6997333333
749.07,16.9408,52.8529333333,43.2487333333,37.1835333333,17.5678,20.2881333333,45.3390666667,11.7824666667,16.0846666667,45.7176666667,21.6072666667
749.38,16.6766,52.6772,42.9670666667,37.1094,17.3074666667,19.9632666667,45.1675333333,11.3053333333,15.7063333333,45.5608,21.2756666667
749.70,16.8036,52.6219333333,42.9338666667,37.0689333334,17.4304666666,19.9182,45.125,11.5376666667,15.6994666667,45.7433333333,21.2566
750.01,16.8316,53.0063333334,43.2452,37.2241333333,17.4403333333,19.9146666667,45.4181333334,11.4394,15.7336666667,45.9869333333,21.2370666667
750.33,17.0515333333,53.0425333333,43.4702,37.3282666667,17.5534666667,20.0142666667,45.643,11.6139333333,15.9424,46.1419333333,21.38
750.64,17.3129333333,53.2622666667,43.9396666667,37.7512,17.9021333333,20.3984666667,45.9834666667,12.1492,16.2853333333,46.4959333333,21.7023333333
750.96,17.5143333333,53.684,44.4137333333,38.1321333333,18.0344,20.7817333333,46.3879333333,12.4254,16.5488666667,47.1351333333,21.7816
751.27,17.1527333333,53.5446666667,44.459,38.2032,18.0295333333,20.8622,46.3138,12.2366666667,16.5596666666,47.283,21.4524
751.59,17.2146666667,53.5218,44.6464,38.1912666667,18.087,21.0115333333,46.2985333334,12.4086,16.6665333333,47.429,21.3478
751.90,17.6190666667,53.6306,45.0447333333,38.4878,18.2944,21.2987333333,46.4502666667,12.7849333334,17.016,47.5903333333,21.6363333333
752.22,17.5079333333,53.4710666667,44.9383333333,38.5933333333,18.2228666667,21.3063333333,46.1986,12.7418,17.0974666667,47.2552,21.7540666667
752.53,17.3943333333,53.5088666667,45.0704,38.4584,18.2514,21.3343333333,46.2123333334,12.7696,17.0952,47.1240666667,21.6538
752.85,17.6914666667,53.6178666667,45.2264666667,38.5195333333,18.4850666667,21.6616,46.3189333333,13.0084666667,17.3608,47.1153333333,21.9147333334
753.16,17.5507333333,53.7862666667,45.2473333333,38.4392666667,18.3443333333,21.5866666667,46.2339333333,12.7737333333,17.3086666667,47.0388666667,21.7684666667
753.47,17.5789333333,53.7909333333,45.2072,38.4854,18.3696,21.7202,46.2728666667,12.8845333333,17.24,47.0808,21.8044666667
753.79,17.5188666667,53.6462666667,45.139,38.5334,18.4898,21.7651333333,46.0782666667,12.9971333333,17.2405333333,46.9708666667,21.9245333333
754.10,17.7193333333,53.8641333333,45.5526,38.5798,18.7314666667,21.8548666667,46.238,13.2343333333,17.387,47.2528666667,22.2602
754.42,17.9804666667,53.7988,45.5725333333,38.6936,18.9118,22.0106666667,46.1720666667,13.4439333333,17.6458666667,47.1875333333,22.4852
754.73,18.3761333333,53.7458,45.4728,38.8728,18.9308666667,22.0798666667,46.2395333333,13.8476,17.8098,47.0791333333,22.8205333333
755.05,18.1078,53.5295333333,45.0762,38.6935333333,18.6995333333,21.8247333333,46.1395333333,13.6175333333,17.5572,46.8951333333,22.601
755.36,18.0931333333,53.1630666667,44.6628666667,38.534,18.722,21.6836,45.9732,13.7181333333,17.4466666667,46.5844666667,22.5798
755.67,18.4501333333,53.499,44.7382,38.7164,18.9677333333,21.9047333333,46.1845333333,14.0431333333,17.6043333333,46.9034,22.8749333333
755.99,18.8968,53.867,45.0567333333,39.3293333333,19.2904,22.2420666667,46.7264,14.5469333333,18.0084666667,47.576,23.4139333333
756.30,18.6642666667,53.5513333333,44.8946666667,39.1334,19.0974666667,22.0262,46.4723333333,14.4208666667,17.9321333333,47.396,23.2602
756.62,18.5148666667,53.0941333333,44.5778666667,38.8346,18.9152666667,21.7300666667,46.3527333333,14.2656666667,17.8664666667,47.0999333333,23.1258666667
756.93,18.3895333333,53.0339333333,44.5052,38.7635333333,18.7276666667,21.4758666667,46.2625333333,14.1176666667,17.8356666667,46.9630666667,23.0176666666
757.24,18.4467333333,53.1831333333,44.5335333333,38.5428,18.5458,21.385,46.3543333333,13.9101333333,17.7826666667,47.0782,22.9382
757.56,18.1116666667,53.0799333333,44.0572,38.3106666667,18.0241333333,21.101,46.1628666667,13.6049333334,17.5385333334,46.7993333333,22.4464
757.87,17.9961333333,53.101,44.2191333333,38.2434666667,18.1862666667,21.1319333333,46.3166666667,13.7074,17.5162,46.7389333333,22.4446
758.18,18.0962,53.3636,44.4183333333,38.4196,18.2774,21.2571333333,46.5458,13.6174,17.4977333333,46.9324666667,22.466
758.50,18.2747333334,53.5622,44.6552666667,38.6600666667,18.3378666667,21.4303333333,46.6334666667,13.7668,17.7206,47.0371333333,22.6226666667
758.81,18.5169333334,54.2544666667,45.2468666667,39.0364,18.6648,21.8002666667,47.1619333333,13.9253333333,18.0606666667,47.5668666666,22.9119333333
759.13,18.2984666667,54.0495333333,45.3067333333,38.8818666667,18.504,21.4414,47.0505333333,13.6446,17.8,47.4524,22.5264666667
759.44,17.8694666667,53.7623333333,45.0228,38.5312666667,18.1234,21.1845333333,46.6576,13.1249333333,17.4252,46.9658,22.1094
759.75,18.1000666667,53.8996,45.1520666667,38.7624,18.3438666667,21.2647333333,46.7721333333,13.3394666667,17.5369333333,47.1725333334,22.2974666666
760.07,17.9593333333,54.1416,45.2738666667,39.0008666667,18.2562666667,21.2051333333,46.8694,13.2122,17.2932,47.3873333334,22.2010666667
760.38,17.9864,54.2462666666,45.4996,39.2290666666,18.449,21.2940666667,47.0416,13.2002,17.3181333333,47.6373333333,22.216
760.69,17.8520666667,54.0503333333,45.4024,39.2235333333,18.3816,21.1066666667,47.092,13.1132,17.3137333333,47.4698,22.1895333333
761.01,17.588,53.9292,45.2658666667,39.0931333333,18.1661333334,20.7672666667,46.9514,12.7927333333,16.9894,47.0822,21.8598666667
761.32,17.2028666666,53.6282666667,44.7801333333,38.834,17.617,20.2212666666,46.6611333333,12.2184666667,16.4538666667,46.9248,21.3588666667
761.63,17.1380666667,53.984,45.0978666667,39.093,17.6289333333,20.1680666667,46.8182666667,12.1946666667,16.5207333333,47.2236666667,21.4226
761.94,17.1942666667,54.3431333333,45.3370666667,39.0488666667,17.7858666667,20.2798,47.0875333333,12.2249333333,16.5042,47.378,21.5775333333
762.26,17.1231333333,54.2005333334,45.3227333333,38.9492,17.6332,20.2192666667,46.9216,12.1933333333,16.5698666667,47.2814666667,21.3746
762.57,17.1642,54.1270666667,45.2734666667,39.0614,17.7884,20.4275333334,46.9958666667,12.3381333333,16.7686666667,47.3989333334,21.6021333333
762.88,17.5934666667,54.3468,45.5417333333,39.3758666667,18.3077333333,20.8046666667,47.381,12.8253333333,17.1237333333,47.8770666667,22.0008
763.20,17.6782,54.5595333333,45.5710666667,39.4173333333,18.3660666667,20.9138666667,47.5221333333,12.951,17.2050666667,47.9744666667,22.0676666667
763.51,18.1852666667,54.6589333333,45.8141333333,39.6778,18.7178,21.2569333334,47.7066,13.3150666667,17.5933333333,48.1041333333,22.5458666667
763.82,18.2780666667,54.5469333333,45.5706666667,39.6656666667,18.8880666667,21.3491333333,47.5436,13.5661333333,17.8034666667,47.9818666667,22.6576666667
764.14,18.2551333333,54.6516,45.5491333333,39.7582666667,18.8982666667,21.3571333333,47.4719333333,13.6297333333,17.7604,48.0214,22.6137333334
764.45,18.6438666667,54.9871333333,45.8734,40.2326666667,19.2812,21.8376666667,47.8089333333,14.0126,18.1205333333,48.4950666667,23.1728666667
764.76,19.0064666667,55.6082666667,46.4026666667,40.7079333333,19.7239333333,22.342,48.2817333333,14.3822,18.5601333333,49.0352666667,23.6932666667
765.07,19.1629333333,55.4482,46.3224,40.5696666667,19.8092,22.4195333333,48.2194666667,14.4924,18.5983333333,48.95,23.8558666667
765.39,19.1836666667,55.299,46.1835333333,40.7724,19.7416666667,22.4356,48.2398,14.5317333333,18.6518,49.0248666667,23.8306666667
765.70,19.0295333333,55.2988,46.0774666667,40.7976666667,19.5286,22.2642666666,48.0372,14.364,18.3086666667,49.0817333333,23.7773333334
766.01,19.0956666667,55.355,46.2059333333,40.769,19.6026,22.3498666667,47.8387333333,14.5716666667,18.4565333333,49.0714,23.9481333333
766.32,18.9045333333,54.9887333333,45.9222666667,40.4720666667,19.3614666667,22.1002,47.4838,14.3108,18.3114,48.5822666667,23.8492
766.64,18.6946666667,55.0048,46.0172,40.5603333333,19.3059333333,22.0789333333,47.5008,14.0337333333,18.3126666667,48.5609333333,23.728
766.95,18.1657333333,55.0343333333,45.9328666667,40.3534666667,19.0361333333,22.0110666667,47.3770666667,13.8634666667,18.1657333333,48.3408,23.4450666667
767.26,17.8963333333,54.9765333333,46.0946,40.1186,18.6047333333,21.8732666667,47.3294666667,13.5007333333,17.7673333333,48.3098,23.3839333333
767.57,17.9151333333,54.8256,46.0234666667,40.1156,18.3958666667,21.9369333333,47.3604666667,13.449,17.5936,48.3542,23.4291333333
767.88,17.7852,54.4482,45.8974666667,39.8365333333,18.2050666667,21.7948666667,47.1386666667,13.2070666667,17.3467333333,48.1383333333,23.2515333333
768.20,17.7638,54.2597333333,45.8732,39.666,18.1208,21.8108666667,46.94,13.1587333333,17.2702666667,47.9119333333,23.1738666667
768.51,17.766,54.6751333333,46.1112,39.9334666667,18.4586666667,22.3513333333,47.2574666667,13.3136666667,17.6330666667,48.0282,23.4937333333
768.82,17.7912,54.7645333333,46.4180666667,39.8838666667,18.6369333333,22.4854,47.2478666667,13.3413333333,17.9275333333,47.9414666667,23.8764666667
769.13,17.9618666667,55.1698666667,46.5554666667,40.0000666667,18.8262,22.6847333333,47.6262,13.3663333333,18.0234666667,48.2314666667,24.2289333334
769.44,18.1182,55.4736666667,46.6708666667,40.1102666667,18.7117333333,22.7377333333,48.1669333333,13.3417333333,18.0248666667,48.5145333333,24.4754666667
769.76,17.2745333333,55.3872666667,46.162,39.6883333333,17.6783333333,22.0584,47.7331333333,12.5872,17.2,48.1632666667,23.8664666667
770.07,17.3818,54.8653333333,45.8058,39.4128,17.6202,22.2252,47.4659333333,12.9006,17.4083333333,47.9294,24.0928
770.38,17.7074666666,54.7643333333,45.7334666667,39.6187333333,17.6760666667,22.3912,47.5236,13.0058,17.5146666667,48.3715333333,24.1588
770.69,18.0109333334,54.7684,45.6312666667,39.6820666667,17.7748,22.2661333333,47.6068,13.2515333334,17.7521333333,48.2972,24.4096
771.00,18.2435333333,55.1630666667,46.2299333333,40.1011333333,18.2712666667,22.7678,48.0826666667,13.816,18.2851333333,48.763,24.7816666667
771.32,18.2521333333,55.1924,46.1289333333,40.2410666667,18.4422,23.0135333334,48.076,14.1214,18.5860666667,48.7994,24.8492
771.63,17.9176666667,55.1918,45.8612666667,40.4050666667,18.0987333333,22.6256666667,48.0724,13.7718,18.4228,48.7920666667,24.8176666666
771.94,17.5814,54.627,45.397,39.9660666667,17.5042,22.1238,47.299,13.4298666667,17.9098,48.53,24.2192
772.25,17.4072666667,54.5928,45.1120666667,39.6900666667,17.2054,22.1105333333,47.0504666667,13.3284,17.4514666667,48.4574,23.4931333333
772.56,16.8690666667,53.4074,44.4640666666,39.0815333333,16.7851333333,21.2641333333,46.321,12.8789333333,16.978,47.3778666667,22.6271333333
