wavelength,Back_TacSurm,Belly_TacSurm,Breast_TacSurm,Crissum_TacSurm,Crown_TacSurm,DorTail_TacSurm,Patch10_TacSurm,Patch11_TacSurm,Rump_TacSurm,Throat_TacSurm,WingTip_TacSurm
712.52,3.54646666667,4.67526666667,4.743,5.62181333333,40.0601333333,7.18873333333,54.9143333333,3.26033333333,38.5221333333,5.33133333333,9.22926666667
712.84,3.57273333333,4.5978,4.80653333333,5.50812333333,39.9534,7.16266666667,54.7600666667,3.2106,38.4235333333,5.27926666667,9.23506666667
713.16,3.63373333333,4.589,4.8578,5.54321666667,39.8896,7.18313333333,54.783,3.23146666667,38.4767333333,5.2858,9.2704
713.48,3.57073333333,4.5218,4.80526666667,5.50454666667,39.859,7.10733333333,54.6572666667,3.0848,38.4526666667,5.22246666667,9.18713333334
713.80,3.3854,4.29193333333,4.66206666667,5.29802666667,39.7466,6.85973333333,54.5914666667,2.80513333333,38.3938,5.00146666667,9.01186666667
714.12,3.32533333333,4.28413333334,4.67646666667,5.31481333333,39.7739333333,6.765,54.7644,2.7758,38.5370666667,4.95786666667,9.05653333333
714.44,3.56633333333,4.52173333333,4.8768,5.45620333334,40.1526,6.94266666667,55.0813333333,2.96226666667,38.8744666667,5.14533333333,9.3096
714.76,3.66013333333,4.6432,4.99933333333,5.57242666667,40.1322666667,7.0596,54.8991333333,3.1216,38.7147333333,5.26873333333,9.42953333333
715.08,3.71913333333,4.7656,5.01073333333,5.63068333333,40.0342,7.1606,54.7089333333,3.23026666666,38.5903333333,5.351,9.4372
715.40,3.83406666667,4.91133333333,5.12486666667,5.77939666667,40.061,7.29726666667,54.6727333333,3.39253333333,38.6226666667,5.503,9.57493333333
715.72,3.63453333333,4.68686666667,4.83953333333,5.55725333333,40.0382666667,7.13733333333,54.5037333334,3.1774,38.6115333333,5.29786666667,9.37106666666
716.04,3.57533333333,4.6054,4.8348,5.60187666667,40.0810666667,7.11926666667,54.508,3.13746666667,38.7032,5.28373333333,9.28173333333
716.36,3.63913333333,4.72206666667,4.85853333333,5.77448,40.2578,7.22646666667,54.6373333333,3.22473333333,38.8184,5.393,9.42499999999
716.68,3.82746666666,4.92086666667,4.98886666667,6.00384,40.3434666667,7.43566666667,54.6227333333,3.39426666667,38.9194666667,5.58086666667,9.62773333332
717.00,3.96013333333,5.06433333333,5.13233333333,6.14917,40.6050666667,7.65586666667,54.7538666667,3.60973333333,39.1176666667,5.75966666666,9.87126666665
717.32,4.15033333334,5.22253333333,5.28006666667,6.33807333333,40.7876,7.92346666667,54.9324666666,3.87346666667,39.3448666667,5.97146666667,10.0387333333
717.64,4.36953333333,5.4142,5.38946666667,6.44943,41.0486666667,8.1382,54.8789333333,4.04793333333,39.5988,6.19026666667,10.1479333333
717.96,4.38553333333,5.4322,5.35226666667,6.54451,41.0844666667,8.19446666667,54.899,4.07826666667,39.7039333333,6.24573333333,10.1613333333
718.28,4.55373333333,5.582,5.4318,6.74613666667,41.3186666666,8.35206666667,55.2412,4.17253333333,39.9710666667,6.34606666667,10.3074666667
718.60,4.55433333333,5.58453333333,5.4628,6.72076,41.5755333333,8.33586666667,55.3995333333,4.20953333333,40.211,6.32926666667,10.2980666667
718.92,4.5368,5.5318,5.40053333333,6.66442666667,41.5874,8.245,55.4631333333,4.1606,40.2544666667,6.28733333333,10.2514666667
719.24,4.82226666667,5.79553333333,5.72733333333,6.92252333333,41.7144,8.4926,55.6832666667,4.43933333333,40.4773333333,6.55973333333,10.5634
719.56,4.9326,5.83726666667,5.77273333334,6.99227,41.6997333333,8.5518,55.5121333333,4.54606666667,40.4415333333,6.66353333333,10.7384666667
719.88,4.8346,5.73626666667,5.7106,6.87921666667,41.7615333333,8.52593333334,55.5576666667,4.47113333333,40.5283333333,6.60113333334,10.6587333333
720.20,4.9348,5.7666,5.76833333334,6.86894333333,41.9515333333,8.60026666666,55.7210666667,4.541,40.6886,6.6422,10.7258
720.52,4.92646666667,5.7426,5.66853333333,6.79064333333,41.6809333333,8.61193333333,55.4773333333,4.46526666667,40.5107333333,6.59453333333,10.6443333333
720.84,4.90313333333,5.75166666667,5.6588,6.74627333333,41.6658,8.54626666667,55.4119333333,4.37266666667,40.4955333333,6.50586666667,10.6364666667
721.16,4.751,5.56806666667,5.54293333333,6.63351,41.4636,8.41,55.4248666667,4.2418,40.3766666667,6.30493333333,10.5332666667
721.48,4.45733333334,5.25246666667,5.27606666667,6.25625,41.0632666667,8.0742,55.0109333333,3.91893333334,40.0472666667,5.96273333333,10.1772
721.79,4.23073333333,5.0676,5.0932,5.97332666667,40.8217333333,7.85573333333,54.7895333333,3.773,39.9591333333,5.7464,10.0265333333
722.11,4.14066666667,4.99353333333,4.9902,5.9651,40.896,7.75006666667,55.0063333333,3.63666666667,40.0653333333,5.635,10.0335333333
722.43,4.0634,4.87626666667,4.92633333333,5.84153333333,40.9272,7.69246666667,54.9454666667,3.52373333333,40.1125333333,5.52853333333,9.95506666667
722.75,4.02693333333,4.85806666667,4.85793333333,5.71103666667,40.9844,7.59873333333,54.8666,3.4866,40.1446666667,5.4208,9.83959999999
723.07,3.9166,4.79773333333,4.73986666667,5.54749333333,40.9284666667,7.5056,54.8398,3.3876,40.0894,5.25493333333,9.63233333333
723.39,3.80526666667,4.6966,4.58626666666,5.46899,40.7546666667,7.30233333333,54.524,3.30273333333,39.8704666667,5.11333333333,9.49659999999
723.71,3.48726666667,4.43853333333,4.28033333333,5.26069,40.6067333333,7.01313333333,54.174,3.02466666667,39.8348,4.82193333333,9.29919999999
724.03,3.4212,4.404,4.18593333333,5.20703333333,40.4553333333,6.84246666667,54.1262,3.01686666667,39.9279333333,4.76786666667,9.207
724.35,3.19346666667,4.25193333333,3.985,5.04103666667,40.3605333333,6.65966666667,54.0103333333,2.89813333333,39.8433333333,4.69706666667,9.0952
724.67,3.24993333333,4.284,4.03646666667,5.12143666667,40.3968,6.7528,54.0444,2.9374,39.8016,4.85473333333,9.1686
724.98,3.3614,4.43926666667,4.13313333333,5.31183,40.6684,6.96413333334,54.3096666667,3.15493333333,40.0052,5.0674,9.41033333333
725.30,3.522,4.591,4.31126666667,5.57123666667,40.9057333333,7.11693333333,54.3799333333,3.25946666667,40.139,5.27593333333,9.52273333334
725.62,3.67853333333,4.74373333333,4.5054,5.66802333334,41.0392,7.364,54.4346666667,3.42133333334,40.2659333333,5.45653333333,9.69793333334
725.94,3.8002,4.9812,4.6344,5.81092666667,41.1946,7.51106666667,54.5761333333,3.52553333333,40.3742,5.58873333333,9.86779999999
726.26,3.6748,4.86333333333,4.48353333333,5.76551666667,41.0184,7.4482,54.4298666666,3.3582,40.3219333333,5.53593333334,9.81526666667
726.58,3.78853333333,5.04353333334,4.6534,5.90992666667,41.2227333333,7.60413333333,54.5596,3.42706666667,40.6535333334,5.75466666666,9.99406666667
726.90,3.88206666667,5.1738,4.7902,5.97306,41.3304,7.73393333333,54.7674,3.4666,40.826,5.906,10.0662
727.21,3.7188,5.05826666667,4.67606666667,5.83455,41.3193333333,7.6038,54.7973333333,3.33173333333,40.7311333333,5.82746666667,9.87866666667
727.53,3.67106666667,5.01206666667,4.69986666667,5.82058666667,41.5358666667,7.55013333333,54.7354,3.2548,40.6787333333,5.74686666667,9.79613333332
727.85,3.7636,5.022,4.6884,5.91395,41.5431333333,7.60586666667,54.6032666666,3.26126666667,40.6546,5.7698,9.77913333333
728.17,3.6588,4.98146666666,4.68506666667,5.89126666667,41.4765333333,7.52153333333,54.3532,3.25726666667,40.6216,5.59986666667,9.65033333334
728.49,3.80726666667,5.08806666667,4.8612,6.05683666667,41.5801333333,7.61926666667,54.3534666667,3.36153333333,40.8706666667,5.69773333333,9.76746666667
728.80,3.64053333333,4.9728,4.7426,5.95625,41.6908,7.58846666667,54.4692,3.25946666667,40.9814,5.6,9.67666666668
729.12,3.5028,4.8434,4.5686,5.84859333333,41.4542666667,7.48166666667,54.2554666667,3.04573333333,40.906,5.47766666666,9.50300000001
729.44,3.56046666667,4.938,4.67113333333,5.90296,41.4856,7.58026666667,54.1404666667,3.14593333333,40.9072,5.5162,9.54873333333
729.76,3.73133333333,5.0932,4.83733333333,6.00694,41.6729333333,7.78986666667,54.3492,3.3334,40.9919333333,5.632,9.71086666667
730.08,3.5626,4.83166666667,4.60946666667,5.84121666666,41.496,7.66613333333,54.0663333333,3.1686,40.7615333333,5.38506666667,9.5248
730.39,3.64113333333,4.876,4.63666666667,5.88797333333,41.6426666667,7.71226666667,54.2326666667,3.29333333333,40.9623333333,5.3184,9.65126666667
730.71,3.9262,5.1374,4.95253333333,6.13645,41.7844666667,8.02986666667,54.3517333333,3.5676,41.0952,5.5274,10.0007333333
731.03,4.2956,5.4254,5.2782,6.47040666667,42.1878,8.42673333333,54.9068,3.8928,41.5310666667,5.85786666667,10.4138
731.35,4.5226,5.7806,5.65386666667,6.72006333333,42.5377333333,8.74366666667,55.1899333333,4.16473333333,41.9066666667,6.14633333333,10.7282666667
731.67,4.54386666667,5.80693333333,5.67253333334,6.63743,42.6182666667,8.8252,55.2794,4.1374,41.9446,6.096,10.7619333333
731.98,4.62026666667,5.9212,5.772,6.69839333333,42.6377333333,8.87173333333,55.2412,4.19386666667,41.8518666667,6.167,10.8247333334
732.30,4.5978,5.8502,5.7426,6.5696,42.3596,8.73693333333,54.9322,4.11733333333,41.6394666667,6.0694,10.8136
732.62,4.51306666667,5.7584,5.647,6.43114,42.3843333333,8.59133333333,54.8534,4.0486,41.5905333333,5.90273333333,10.731
732.94,4.60626666666,5.71846666667,5.65073333333,6.42824,42.3063333333,8.57080000001,54.791,4.0622,41.5854,5.85266666667,10.7603333333
733.25,4.55453333333,5.59073333333,5.51833333333,6.34096,42.4681333333,8.42593333334,54.8873333333,3.99166666667,41.756,5.7542,10.6728
733.57,4.71566666667,5.88526666667,5.6596,6.49075333333,42.6267333333,8.53646666667,55.1314666667,4.20573333333,41.9818,5.92093333333,10.7732
733.89,4.82033333333,5.87533333333,5.6974,6.50046666666,42.5404666667,8.54273333333,54.9837333333,4.25153333333,42.0408,6.04846666667,10.7765333333
734.21,4.80326666667,5.9216,5.53986666667,6.42828333333,42.5782,8.36873333333,54.9730666667,4.21466666667,42.1863333333,6.0814,10.5532
734.52,4.556,5.7978,5.331,6.24982666667,42.2935333333,8.1238,54.5782666667,4.03453333333,42.0079333333,5.9552,10.3130666667
734.84,4.0534,5.2792,4.78393333333,5.78864666667,42.0249333333,7.6274,54.4133333334,3.56326666667,41.7967333333,5.46373333333,9.91233333333
735.16,3.95526666666,5.21906666667,4.597,5.64644333333,42.1434666667,7.38406666667,54.5682666667,3.39286666667,41.8984,5.42993333333,9.8016
735.48,3.88413333334,5.06146666667,4.3952,5.47305333333,42.0813333333,7.32166666667,54.5512,3.2752,41.9208666667,5.33066666667,9.68726666667
735.79,4.11293333333,5.209,4.5044,5.63915666667,42.4432,7.65413333333,54.8304666667,3.4852,42.3422,5.53873333333,9.86519999999
736.11,4.55613333333,5.65586666667,4.94233333333,6.07517666667,42.8942666667,8.0978,55.1998,3.9826,42.7465333333,6.13473333333,10.3351333333
736.43,4.41313333333,5.6182,4.9108,6.0433,42.9129333333,8.04686666667,55.0186666667,3.94613333333,42.6460666667,6.1824,10.2734666667
736.74,4.4546,5.7716,5.1504,6.15231333333,43.063,8.1618,55.0372666667,4.05786666667,42.7218666667,6.3178,10.4274
737.06,4.2788,5.60473333333,5.092,6.05527333333,43.0181333333,8.091,54.9715333333,3.8892,42.81,6.20593333333,10.4037333333
737.38,4.19406666667,5.59126666667,5.12673333333,6.12482666667,43.1954666666,8.16613333333,54.9369333333,3.87586666667,42.8080666667,6.29673333333,10.4405333333
737.69,4.20013333333,5.43153333333,5.17353333334,6.11160333333,43.2496,8.229,54.8841333333,3.88273333333,42.7264,6.2588,10.5646666666
738.01,4.11133333333,5.27113333333,5.0724,5.96395333333,43.2734,8.2514,54.8619333333,3.67673333333,42.8605333333,6.10893333333,10.4381333333
738.33,4.56606666667,5.6846,5.44246666667,6.26636666667,43.4496,8.6228,54.9976666666,4.03386666667,43.0268,6.4628,10.6909333333
738.64,4.90806666667,5.91193333333,5.70513333333,6.61972666667,43.6129333333,8.97519999999,55.1434666667,4.39266666667,43.2605333333,6.78353333333,10.9695333333
738.96,4.88173333333,5.93386666667,5.705,6.61851,43.795,9.06333333333,55.3490666667,4.43553333333,43.3603333333,6.8052,10.9924
739.28,4.7186,5.88673333333,5.6112,6.52776666667,43.7989333333,8.89006666665,55.3142,4.26846666667,43.3081333333,6.6376,10.908
739.59,4.55973333333,5.73573333333,5.4596,6.44383666667,43.4092,8.73080000001,54.8805333333,4.06613333334,42.9796,6.4024,10.7657333334
739.91,4.7112,5.78766666667,5.50313333333,6.52244333333,43.6978,8.78419999999,55.4389333334,4.14606666667,43.4568666667,6.45733333333,10.9313333333
740.23,4.48153333333,5.5472,5.26846666667,6.26919333333,43.2546,8.55886666667,55.0224,3.87226666667,43.2526,6.27226666667,10.7221333333
740.54,4.43766666667,5.4862,5.2024,6.21089333333,43.5513333333,8.55086666667,55.3818,3.81106666667,43.2876666667,6.25273333333,10.7108666667
740.86,4.42733333333,5.5048,5.19226666667,6.1241,43.4628666667,8.49693333333,55.2889333334,3.7096,43.2798,6.01266666667,10.6292666667
741.18,4.27146666667,5.45966666667,5.1678,6.11178,43.4042,8.51353333333,55.2032,3.57093333333,43.2603333333,5.9328,10.5649333333
741.49,4.25833333333,5.50473333333,5.26993333334,6.18836,43.5725333333,8.50373333333,55.4116666667,3.62973333333,43.274,5.97886666667,10.6052666667
741.81,4.14233333333,5.333,5.09766666667,6.14465,43.3494,8.33166666667,55.0306,3.4776,43.0756666667,5.8758,10.5183333333
742.12,3.90393333333,5.18133333333,4.94326666667,5.94062,43.1546666666,8.1694,54.7775333333,3.33433333333,42.8884666667,5.623,10.3692
742.44,3.85526666667,5.1272,4.9122,5.97999,43.0064666667,8.07673333333,54.5790666667,3.25886666667,42.943,5.47593333333,10.3113333333
