wavelength,Back_EmbDuim,Belly_EmbDuim,Breast_EmbDuim,Crissum_EmbDuim,Crown_EmbDuim,DorTail_EmbDuim,Patch10_EmbDuim,Patch11_EmbDuim,Rump_EmbDuim,Throat_EmbDuim,WingTip_EmbDuim
253.91,7.68466666667,7.06066666667,3.98633333333,5.37966666667,2.834,10.3746666667,2.73766666667,-3.314,3.708,9.078,8.357
254.28,9.08166666667,7.02033333333,5.695,6.726,2.16033333333,11.2913333333,3.682,-1.178,3.45613333333,10.5056666667,9.622
254.66,10.6083333333,7.39066666667,7.59166666667,7.39066666667,3.31833333333,10.8096666667,5.68133333333,0.150666666667,4.21313333333,10.91,10.005
255.03,11.5583333333,8.04966666667,7.79166666667,7.224,3.30233333333,11.3,4.90166666667,1.49633333333,4.69566666667,10.2166666667,10.165
255.41,11.9416666667,8.567,7.269,7.78833333333,3.946,12.3056666667,5.76333333333,1.71333333333,5.24426666667,10.6956666667,11.215
255.78,11.8823333333,8.88533333333,7.99133333333,9.09566666667,3.996,12.0926666667,5.52033333333,2.892,5.28913333333,10.8836666667,11.567
256.15,12.8366666667,8.29366666667,9.93133333333,9.667,2.53566666667,11.622,5.38833333333,2.21866666667,4.60646666667,9.61433333333,10.0896666667
256.53,13.5093333333,9.058,11.646,10.5073333333,2.588,12.888,5.642,1.967,4.40986666667,10.0933333333,10.5073333333
256.90,11.6323333333,7.82,10.4593333333,8.79766666667,0.488666666667,11.5346666667,4.25233333333,1.85733333333,2.5612,7.82033333333,8.35766666667
257.28,10.236,7.38766666667,10.2803333333,8.322,1.513,11.126,4.22766666667,2.18066666667,2.58986666667,7.83266666667,7.655
257.65,10.7773333333,8.27533333333,11.0083333333,9.276,3.15633333333,11.4703333333,5.54266666667,4.311,4.7654,8.73766666667,9.27633333333
258.02,10.4126666667,8.48066666667,11.0676666667,9.594,3.569,11.0346666667,5.82866666667,6.221,6.43753333333,9.39733333333,10.4126666667
258.40,8.90433333333,7.53433333333,9.646,7.934,2.82533333333,9.50333333333,4.937,4.53766666667,5.73606666667,8.19066666667,9.38933333333
258.77,8.73533333333,8.19133333333,9.874,8.24066666667,3.88533333333,10.146,5.39466666667,4.55333333333,6.20153333333,8.71066666667,10.0716666667
259.15,9.24966666667,8.13733333333,10.4493333333,8.90066666667,5.01733333333,10.5583333333,6.588,5.12666666667,6.981,9.16233333333,11.5183333333
259.52,8.621,7.16733333333,9.388,7.99533333333,4.72433333333,9.73133333333,6.01666666667,4.80533333333,6.37586666667,7.91466666667,11.0033333333
259.89,7.77766666667,6.66666666667,8.67833333333,7.35633333333,4.425,9.32933333333,5.93866666667,4.502,6.3488,7.66266666667,10.9003333333
260.27,8.163,7.46433333333,8.07166666667,7.63,5.64433333333,9.671,6.71066666667,5.27666666667,6.80646666667,8.32866666667,11.6016666667
260.64,7.47833333333,6.96866666667,7.733,7.40566666667,5.24033333333,9.18833333333,6.459,5.113,6.44486666667,8.46066666667,11.39
261.01,8.00566666667,7.80833333333,8.00566666667,8.40066666667,6.04933333333,9.406,6.96433333333,5.47466666667,7.12973333333,8.975,12.0623333333
261.39,7.666,7.557,8.02933333333,8.04733333333,5.86733333333,9.137,6.86633333333,5.23166666667,7.0952,9.11866666667,11.9893333333
261.76,7.41366666667,7.791,8.01733333333,8.074,6.20666666667,9.036,6.97966666667,4.69733333333,6.72706666667,8.97966666667,12.0356666667
262.13,8.02466666667,8.204,8.54233333333,8.662,7.12866666667,9.51833333333,7.64633333333,4.34066666667,6.9138,9.25933333333,12.246
262.51,8.85133333333,8.26866666667,8.83,9.17533333333,7.72866666667,10.1683333333,8.506,4.66333333333,7.55186666667,9.47766666667,12.5863333333
262.88,10.2306666667,8.375,9.303,9.945,8.30333333333,10.635,9.398,5.496,8.04673333333,9.89733333333,13.514
263.25,10.9876666667,8.92233333333,9.58433333333,10.8816666667,9.00166666667,11.1726666667,10.2463333333,6.30133333333,8.79013333333,10.061,13.9
263.63,11.2376666667,9.62866666667,10.3603333333,10.448,8.604,11.1793333333,10.7113333333,6.11666666667,9.35306666667,10.243,14.106
264.00,13.2086666667,10.6853333333,11.5576666667,11.4953333333,10.3113333333,12.243,12.897,6.91566666667,10.7102,10.7476666667,14.9223333333
264.37,13.862,9.96133333333,12.9916666667,11.509,10.7026666667,12.3466666667,12.7016666667,6.99566666667,11.296,10.316,15.442
264.75,15.1863333333,9.86933333333,13.4986666667,11.9706666667,11.3976666667,12.4803333333,13.9126666667,7.418,12.1678,10.2516666667,15.8226666667
265.12,14.6033333333,9.39666666667,13.905,11.5556666667,10.6666666667,13.016,14.508,8.00033333333,12.4318,10.667,16.3493333333
265.49,15.115,9.28,13.439,12.0113333333,10.987,12.6633333333,13.9976666667,8.597,12.3403333333,10.9556666667,17.2563333333
265.87,15.2466666667,9.11833333333,13.393,12.1673333333,9.59633333333,12.5263333333,13.931,9.716,13.0284666667,10.7923333333,17.459
266.24,15.3556666667,9.732,13.3743333333,12.238,9.324,13.2576666667,14.1313333333,10.6353333333,13.7061333333,11.3056666667,17.4533333333
266.61,14.631,9.857,13.2263333333,12.1313333333,9.576,12.6366666667,13.2826666667,11.1763333333,13.7712666667,11.4296666667,17.2983333333
266.98,13.1313333333,8.9,12.449,11.193,8.68133333333,11.63,12.176,10.3466666667,13.4319333333,10.456,15.315
267.36,12.8263333333,8.20833333333,12.1666666667,10.504,7.83833333333,11.032,11.1373333333,9.607,12.7209333333,10.1346666667,14.41
267.73,13.4626666667,8.42366666667,12.558,11.292,8.55266666667,11.4726666667,11.2663333333,9.97433333333,12.9663333333,10.5686666667,15.1936666667
268.10,14.689,9.62466666667,13.026,12.4463333333,9.297,12.27,11.5143333333,10.8843333333,13.1014666667,11.741,16.4776666667
268.48,14.892,10.2013333333,13.0553333333,13.378,9.655,12.7076666667,12.1616666667,10.7473333333,13.3434,12.5836666667,16.6293333333
268.85,14.633,11.1606666667,13.021,13.219,9.995,12.9463333333,12.1776666667,10.7143333333,13.5268,12.9466666667,16.617
269.22,15.1806666667,10.8576666667,13.2893333333,13.412,10.3416666667,13.1663333333,11.668,10.587,13.7855333333,12.9696666667,16.286
269.59,14.6046666667,10.626,12.518,13.1,9.704,13.149,11.9116666667,9.65533333333,13.5225333333,11.8873333333,15.769
269.97,13.6566666667,9.70766666667,12.158,12.2766666667,9.89766666667,12.824,11.5153333333,8.827,12.7338666667,11.825,15.5126666667
270.34,12.777,8.93433333333,11.7396666667,11.8576666667,8.93433333333,12.2346666667,10.9616666667,8.22733333333,11.7919333333,11.5276666667,14.9456666667
270.71,12.5976666667,9.44833333333,11.8623333333,12.046,9.26433333333,12.7586666667,11.3103333333,8.069,11.885,11.678,15.2413333333
271.09,13.2753333333,9.817,12.2713333333,12.2043333333,9.41566666667,12.963,11.334,8.38933333333,12.1284666667,11.981,16.3096666667
271.46,12.349,9.47766666667,11.4856666667,11.658,8.93766666667,12.6076666667,10.9023333333,7.81533333333,11.5242,11.615,16.3426666667
271.83,12.2886666667,9.73866666667,11.2433333333,11.5153333333,9.34166666667,12.9363333333,11.1393333333,8.44333333333,11.5405333333,12.1626666667,16.28
272.20,11.118,8.74566666667,10.231,10.499,8.14766666667,11.9223333333,10.1483333333,7.71433333333,10.3629333333,10.9533333333,15.0166666667
272.58,9.941,7.79733333333,9.22666666667,9.063,6.34833333333,10.7983333333,9.308,6.736,9.14493333333,9.471,14.064
272.95,9.55866666667,6.87433333333,8.501,8.58233333333,6.12166666667,10.7993333333,8.562,6.63,8.34666666667,8.76566666667,13.6466666667
273.32,9.085,6.84966666667,8.00833333333,8.252,6.21966666667,10.569,8.90233333333,6.40233333333,8.43086666667,8.45533333333,13.618
273.69,9.29566666667,7.12566666667,8.21066666667,7.96466666667,6.08133333333,10.217,8.78366666667,6.94133333333,8.38246666667,9.009,13.1863333333
274.06,9.53266666667,6.23533333333,7.35566666667,7.229,5.62233333333,9.575,8.24366666667,6.23566666667,7.973,8.666,12.598
274.44,9.57266666667,5.67033333333,6.61933333333,7.15833333333,6.05866666667,9.185,8.38733333333,5.77833333333,7.8958,8.452,12.915
274.81,9.57433333333,4.787,6.49366666667,6.959,5.65166666667,8.82066666667,8.045,5.49633333333,7.44213333333,8.31133333333,12.9873333333
275.18,8.69966666667,3.96066666667,5.38,6.296,5.38,8.60766666667,7.66933333333,4.69333333333,6.83146666667,7.944,12.4086666667
275.55,8.59466666667,3.656,4.79566666667,6.078,5.60333333333,8.167,7.47866666667,4.89066666667,6.78993333333,7.88233333333,12.3456666667
275.93,8.097,2.95733333333,4.16933333333,6.06066666667,4.67866666667,7.53966666667,6.56966666667,3.73333333333,5.86173333333,7.15166666667,11.5636666667
276.30,7.57233333333,2.70266666667,4.188,5.96533333333,4.65066666667,7.35333333333,6.988,3.555,6.48646666667,7.42633333333,11.785
276.67,7.527,2.76166666667,4.13,6.305,5.59666666667,7.50233333333,6.916,3.83666666667,6.70113333333,8.11333333333,12.0723333333
277.04,7.166,2.86633333333,3.75633333333,5.68333333333,4.89266666667,6.746,6.721,3.163,6.31073333333,8.673,12.0336666667
277.41,7.312,2.723,3.93333333333,5.82433333333,5.11866666667,6.43,6.90866666667,3.152,5.6884,8.97633333333,12.3046666667
277.79,6.46366666667,2.78833333333,3.62466666667,6.261,5.57666666667,6.23566666667,6.43833333333,2.915,5.465,8.54266666667,12.294
278.16,6.78166666667,4.039,4.01433333333,7.20533333333,6.40733333333,6.75666666667,7.08066666667,3.39066666667,6.24273333333,8.47666666667,12.79
278.53,5.444,3.679,3.55466666667,5.891,5.66733333333,6.04033333333,5.07066666667,2.784,5.19506666667,6.51266666667,11.5836666667
278.90,4.87166666667,3.53633333333,3.091,5.267,5.91,5.88533333333,5.193,2.42333333333,5.38086666667,6.23133333333,11.2513333333
279.27,4.271,3.338,2.69966666667,5.27733333333,5.15433333333,5.59666666667,4.88433333333,2.28266666667,4.74693333333,6.35733333333,10.5303333333
279.64,4.18133333333,3.48433333333,2.836,5.55166666667,4.80666666667,5.98433333333,4.97466666667,1.94666666667,4.33066666667,6.537,9.829
280.02,3.19166666667,2.136,2.352,4.128,4.104,5.44766666667,4.75166666667,1.632,3.7488,6.26366666667,8.66333333333
280.39,3.169,2.04233333333,2.277,4.03766666667,4.38966666667,5.61033333333,3.94333333333,1.291,3.46473333333,6.05633333333,8.14566666667
280.76,3.08166666667,2.51533333333,2.67366666667,4.07866666667,4.41866666667,5.80133333333,4.668,2.49266666667,3.97933333333,6.11833333333,8.29333333333
281.13,3.60433333333,2.774,3.45133333333,5.57,5.461,6.37833333333,5.19866666667,3.53866666667,4.753,6.531,8.65
281.50,2.91066666667,2.57033333333,3.03833333333,5.16233333333,5.396,6.13966666667,4.18533333333,3.038,4.1132,6.56466666667,8.45533333333
281.87,2.719,2.09633333333,2.553,4.753,4.836,6.51733333333,4.421,2.802,3.483,6.24733333333,8.42666666667
282.25,1.976,1.406,2.343,4.238,4.03433333333,6.19366666667,4.15633333333,2.68933333333,3.04786666667,6.54033333333,8.19066666667
282.62,1.55033333333,1.113,1.86833333333,4.11466666667,3.737,5.923,4.691,2.38533333333,2.8184,7.275,7.83166666667
282.99,2.289,1.82733333333,2.53866666667,4.53933333333,3.924,6.34733333333,5.03966666667,3.51966666667,3.14293333333,7.694,8.32866666667
283.36,2.69333333333,2.34266666667,3.28333333333,4.64866666667,4.55633333333,6.401,5.497,4.18733333333,3.56786666667,7.72933333333,8.89166666667
283.73,1.91933333333,1.62966666667,2.64333333333,3.65733333333,4.14633333333,5.55866666667,4.72566666667,3.62133333333,2.91513333333,7.351,8.89
284.10,1.54833333333,1.73966666667,1.94866666667,3.758,4.05366666667,5.184,4.64533333333,3.375,2.5992,6.837,8.99466666667
284.47,1.25033333333,1.48666666667,1.63866666667,3.58166666667,3.36233333333,5.05133333333,4.646,3.193,2.35833333333,6.72433333333,9.05566666667
284.85,0.828666666667,0.977333333333,1.077,2.84966666667,3.11433333333,4.87066666667,3.86033333333,2.28633333333,1.65666666667,6.776,8.54866666667
285.22,-0.114,0.146333333333,0.357666666667,1.33333333333,2.309,4.16266666667,3.34933333333,1.301,0.9398,5.95133333333,7.70733333333
285.59,0.286,0.349666666667,0.603666666667,1.38233333333,2.36766666667,4.35333333333,3.52733333333,1.76366666667,1.50013333333,5.799,7.96
285.96,0.545333333333,0.296,1.402,1.35533333333,2.321,4.53266666667,3.598,1.71333333333,1.95933333333,6.589,8.52
286.33,0.817,0.955666666667,1.804,1.619,2.82166666667,4.65633333333,3.916,1.83466666667,1.97053333333,6.67566666667,8.418
286.70,1.115,1.19166666667,2.322,1.92466666667,3.208,4.965,3.77333333333,2.215,2.1354,7.226,8.677
287.07,0.976333333333,1.129,2.34933333333,2.029,3.295,4.94266666667,3.402,1.55633333333,1.84906666667,7.20066666667,8.39066666667
287.44,1.085,1.299,2.01733333333,2.36933333333,3.40833333333,5.212,3.347,1.467,1.91953333333,7.382,8.58933333333
287.82,1.60733333333,1.441,2.44166666667,2.821,3.549,5.702,3.95833333333,1.89566666667,2.096,7.416,8.85666666667
288.19,2.301,2.16466666667,3.11866666667,3.315,4.163,6.32733333333,4.43533333333,2.58866666667,2.8822,7.82633333333,9.34
288.56,2.199,2.489,3.497,2.901,4.59633333333,6.35166666667,4.44333333333,2.58066666667,2.56513333333,7.90966666667,9.36033333333
288.93,2.37433333333,2.991,3.85433333333,3.253,4.53266666667,6.55266666667,4.456,2.59,2.77206666667,7.83233333333,9.79033333333
289.30,3.083,4.04933333333,4.49466666667,3.927,5.07766666667,7.07166666667,4.77066666667,3.436,3.33186666667,8.299,10.4156666667
289.67,2.93733333333,3.71733333333,4.222,3.83933333333,4.97166666667,6.578,4.773,2.89133333333,2.53953333333,8.23,9.54566666667
290.04,2.62033333333,3.36666666667,3.67166666667,3.443,5.07333333333,6.231,4.44833333333,2.651,2.19393333333,7.61733333333,8.66833333333
290.41,1.92066666667,2.68233333333,2.74366666667,2.86533333333,4.45066666667,6.051,3.44466666667,2.073,1.55173333333,6.904,7.94066666667
290.78,1.98166666667,2.94166666667,2.82,2.987,4.09966666667,6.173,3.74933333333,1.89,1.64906666667,6.64533333333,7.72733333333
291.15,1.599,2.752,2.537,2.92133333333,3.50566666667,5.64266666667,3.813,1.93733333333,1.54073333333,6.71866666667,7.64166666667
291.52,1.55166666667,3.21233333333,2.97933333333,2.824,3.41433333333,5.52466666667,3.926,2.11066666667,1.66386666667,6.90533333333,7.309
291.89,1.402,3.70166666667,2.678,2.89866666667,3.78066666667,5.59233333333,3.466,2.06366666667,1.91266666667,7.23066666667,6.821
292.26,0.402333333333,3.39766666667,2.23833333333,2.19,2.89866666667,4.62166666667,2.70533333333,1.09466666667,1.10473333333,6.68266666667,5.89366666667
292.64,0.325333333333,3.03933333333,1.90133333333,2.43766666667,2.66566666667,4.37166666667,2.37266666667,0.893666666667,0.955666666667,6.61466666667,5.80233333333
293.01,0.343,2.82666666667,1.585,2.41866666667,2.56566666667,4.06866666667,2.157,0.473666666667,0.539466666667,6.56866666667,5.27766666667
293.38,0.231333333333,2.26266666667,1.32166666667,2.23,1.784,3.81566666667,1.916,-0.165333333333,-0.316866666667,6.57433333333,5.02166666667
293.75,0.148,2.66,1.31366666667,2.36466666667,1.18233333333,4.15466666667,1.97033333333,-0.344666666667,-0.3154,6.42033333333,5.82933333333
294.12,0.147666666667,3.01533333333,1.11433333333,2.26166666667,0.704666666667,4.03133333333,1.72066666667,-0.786666666667,-0.59,5.916,5.89966666667
294.49,0.548,3.32066666667,1.59566666667,2.53066666667,0.564,3.67533333333,1.918,-0.773666666667,-0.6352,6.254,6.35066666667
294.86,1.01633333333,3.75266666667,1.71966666667,3.002,1.17233333333,3.862,2.00133333333,-0.140666666667,-0.234666666667,6.61366666667,7.17633333333
295.23,1.25933333333,3.94166666667,1.82866666667,2.743,1.30433333333,3.972,2.08333333333,-0.374666666667,-0.2278,6.31,7.14933333333
295.60,1.20333333333,3.51166666667,1.78433333333,2.393,1.133,3.767,1.756,-0.793,-0.716666666667,6.004,7.19333333333
295.97,1.249,3.371,1.92066666667,2.29633333333,0.497,3.51866666667,1.75933333333,-0.913333333333,-0.905066666667,5.909,7.064
296.34,1.88133333333,3.775,2.53833333333,2.783,0.966666666667,3.98133333333,2.42266666667,-0.476666666667,-0.669866666667,6.44266666667,7.92433333333
296.71,1.61066666667,3.63266666667,2.11,2.759,0.661666666667,3.65766666667,2.23433333333,-0.599333333333,-0.831533333333,6.20466666667,7.553
297.08,1.375,3.43766666667,2.11166666667,2.89733333333,0.810333333333,3.818,2.28333333333,-0.331333333333,-0.810066666667,6.102,7.66133333333
297.45,1.61533333333,3.55633333333,2.375,3.33933333333,1.41066666667,3.918,2.37466666667,0.0,-0.378466666667,6.02766666667,8.11333333333
297.82,1.888,3.55966666667,2.68166666667,3.37933333333,1.936,3.884,2.297,0.336666666667,-0.1204,6.54133333333,7.94866666667
298.19,2.08266666667,3.68066666667,2.95433333333,3.681,2.07033333333,3.85033333333,2.32466666667,0.557,-0.252,6.98633333333,8.088
298.56,2.123,3.62366666667,3.038,3.42833333333,2.14733333333,4.08766666667,2.013,0.585666666667,-0.249133333333,6.96666666667,8.05266666667
298.93,1.805,3.087,2.91266666667,2.76333333333,1.506,3.56,1.71766666667,-0.161666666667,-0.699466666667,6.95766666667,7.50533333333
299.30,2.13666666667,3.383,2.976,3.065,1.69133333333,3.67533333333,1.58966666667,0.190666666667,-0.717266666667,7.50333333333,7.796
299.67,2.02366666667,3.581,2.75566666667,3.195,1.59766666667,3.47433333333,1.81066666667,0.04,-0.7162,7.854,7.89433333333
300.04,2.254,3.756,2.64333333333,3.35266666667,1.69733333333,3.589,1.92,0.028,-0.570333333333,7.95766666667,8.208
300.41,2.39933333333,3.592,2.50033333333,3.29033333333,1.65233333333,3.72133333333,1.55166666667,0.043,-0.2068,7.90233333333,8.01733333333
300.78,3.17866666667,4.34133333333,3.34066666667,3.57633333333,2.11933333333,4.60633333333,2.09,0.383,0.497333333333,8.58,8.933
301.15,3.607,4.98966666667,3.62166666667,3.592,2.37433333333,4.58366666667,2.32933333333,0.661333333333,1.01873333333,8.957,9.363
301.52,3.12933333333,5.18466666667,3.39033333333,3.45133333333,2.22433333333,4.52533333333,2.25466666667,0.567666666667,0.9232,9.00433333333,9.05033333333
301.89,2.55933333333,5.00833333333,2.79466666667,3.21866666667,1.38166666667,4.17633333333,1.727,-0.282666666667,0.5242,8.38433333333,8.808
302.26,3.00633333333,5.514,3.22433333333,3.80033333333,1.88466666667,4.79766666667,2.39866666667,0.264666666667,1.20233333333,8.863,9.62633333333
302.63,3.52,5.92866666667,3.798,4.24566666667,2.47033333333,5.00233333333,3.28866666667,0.772,1.751,9.35633333333,10.1746666667
303.00,4.06366666667,6.523,4.598,4.72033333333,3.14733333333,5.469,3.94133333333,1.283,2.3862,9.41033333333,11.0143333333
303.37,4.076,6.409,4.68166666667,4.606,3.30333333333,5.43933333333,4.06066666667,1.379,2.4152,9.42433333333,10.7576666667
