wavelength,Back_DigBarm,Belly_DigBarm,Breast_DigBarm,Crissum_DigBarm,Crown_DigBarm,DorTail_DigBarm,Rump_DigBarm,Throat_DigBarm,WingTip_DigBarm
727.53,11.703,34.0848333333,28.8991666667,34.9674166667,8.63025,14.2545,15.2170416667,13.0589166667,16.07275
727.85,11.7886666667,34.3694166667,29.1494166667,35.10075,8.99316666667,14.3984166667,15.4386666667,13.1054166667,16.3989166667
728.17,11.5014166667,33.9674166667,28.9575,34.6068333334,8.64641666666,14.0959166667,15.1049583333,12.7775833333,15.8483333333
728.49,11.4259166667,33.7255833333,28.7519166667,34.4009166667,8.3385,13.8591666667,14.958125,12.39925,15.6279166667
728.80,11.45675,33.6710833333,28.6171666667,34.4090833333,8.40083333333,13.6705833334,14.84125,12.34025,15.6766666667
729.12,11.1688333334,33.2945833333,28.3690833333,34.1593333333,8.22708333333,13.52275,14.4615833333,12.0935,15.39525
729.44,11.142,33.0210833333,28.1985,34.05875,8.09325,13.5404166667,14.432375,12.0480833333,15.2443333333
729.76,10.93275,32.8315833333,28.07,33.94375,7.95575,13.3354166667,14.1295,11.75775,15.15625
730.08,10.8995,32.852,28.0868333334,33.9683333333,7.7945,13.28075,14.0120416667,11.5528333333,15.0530833333
730.39,10.66525,32.7711666667,27.8395,33.8538333334,7.72166666666,13.0959166667,13.8676666666,11.2506666667,14.8058333333
730.71,10.86075,32.9563333334,28.183,34.0794166667,8.11908333333,13.5663333333,14.2400416667,11.5835,15.2364166667
731.03,10.48325,32.7005,27.8699166667,33.6845,7.74675,13.1841666667,13.805625,11.2776666667,14.9855833334
731.35,10.6960833333,32.7756666667,27.956,33.8986666667,7.93866666667,13.49175,13.9678333334,11.521,15.0118333333
731.67,10.97775,32.9051666667,28.16125,34.1869166666,8.22175,13.78675,14.228875,11.882,15.4154166667
731.98,10.7210833333,32.9544166667,28.1075,34.0988333333,8.10191666667,13.7245,14.0779583333,11.7944166667,15.1535833333
732.30,10.5424166667,32.8174166667,27.99075,33.926,7.85825,13.6530833334,13.9300833333,11.6074166666,14.9861666667
732.62,10.3014166667,32.80375,27.8128333333,33.664,7.58191666667,13.33675,13.71775,11.2443333333,14.7575833333
732.94,10.1988333333,33.1010833333,27.9376666666,33.6151666667,7.5505,13.134,13.7055,11.1485,14.8064166666
733.25,10.1425,33.0281666667,27.7820833334,33.5015833333,7.50508333333,13.0089166667,13.6939583334,11.0708333333,14.6129166667
733.57,9.89008333333,32.9840833333,27.7084166667,33.3573333333,7.395,12.7425,13.3036666667,10.7778333333,14.4569166667
733.89,9.85941666667,32.8283333333,27.6228333333,33.3765833333,7.08266666667,12.6823333333,13.2860416667,10.69425,14.4381666666
734.21,9.90725000001,32.9576666667,27.6560833333,33.532,7.03,12.5330833333,13.2315833333,10.70225,14.58175
734.52,10.7433333333,33.6345833333,28.2741666667,33.9554166667,7.68858333333,13.0546666667,13.9344166667,11.2893333334,15.1490833333
734.84,10.3211666667,33.342,28.26675,33.7528333333,7.28875,12.6765,13.5747916667,10.8275,14.8205
735.16,9.39483333332,32.9636666667,27.5790833333,33.3095,6.22841666666,11.7949166667,12.8159166667,9.99116666667,13.9804166667
735.48,9.04208333334,32.6429166667,27.424,33.0018333333,5.87591666667,11.3108333333,12.585,9.71100000001,13.6344166667
735.79,8.81816666667,32.9106666667,27.6825,33.11275,5.92133333333,11.12475,12.495375,9.76008333334,13.7853333333
736.11,8.90458333333,32.6933333333,27.7653333334,33.0491666667,5.99566666667,11.161,12.617,9.91575000002,13.8359166667
736.43,8.51925,32.4826666667,27.7505,32.9426666667,5.82541666667,11.09325,12.5204166667,9.76700000001,13.75875
736.74,8.34925,32.2838333333,27.6573333333,32.79125,5.59991666666,10.86375,12.3320416666,9.719,13.78425
737.06,8.51133333333,32.2809166667,27.8329166667,32.8531666667,5.52583333333,11.1090833334,12.5684166667,10.0343333333,13.7766666667
737.38,8.75441666666,32.4943333333,28.17125,32.9885833333,5.97875,11.1249166667,12.6275416667,10.3050833333,13.9803333333
737.69,8.45783333333,32.2865,28.0194166666,32.6981666666,5.76733333333,10.8674166666,12.362875,9.96108333332,13.5260833333
738.01,8.01141666667,31.84775,27.46425,32.4695,5.24441666667,10.6190833333,11.897375,9.61174999999,13.1694166667
738.33,8.0415,32.2270833333,27.283,32.4965,5.29366666667,10.5425,12.1103333333,9.69925000001,13.2616666666
738.64,8.98275,33.0998333333,28.0775,33.2694166667,6.25725,11.4555833333,13.1317916667,10.58225,14.19075
738.96,9.92149999999,33.91975,28.7974166667,33.98625,7.11616666667,12.473,13.9707916667,11.62675,15.32275
739.28,10.1453333333,33.91725,28.9,34.076,7.34941666666,12.8775833333,14.377125,11.92875,15.43225
739.59,10.5720833334,34.5824166667,29.50925,34.6848333333,7.81783333333,13.3421666667,14.865125,12.4870833333,15.866
739.91,10.5495,34.5548333333,29.20225,34.6324166667,7.67883333333,13.1123333333,14.638625,12.53875,15.58775
740.23,10.252,34.663,29.104,34.5445,7.34925,12.8719166666,14.4994583333,12.3650833333,15.3140833334
740.54,10.65125,35.0190833333,29.25725,34.5910833333,7.8,13.04475,14.923375,12.6135833333,15.8401666667
740.86,10.90025,35.2476666667,29.3754166667,34.9065833333,7.97883333333,13.3744166667,15.2622083333,12.8578333333,16.2494166667
741.18,11.0943333333,35.6725833333,29.7756666667,35.2576666667,8.22633333333,13.6580833333,15.5405,13.1458333333,16.7301666667
741.49,11.3585,36.22225,30.3934166667,35.6813333333,8.4115,13.7744166666,15.8994166667,13.4441666667,17.0273333333
741.81,11.849,36.4524166666,30.7841666667,35.8545,8.64758333333,14.0869166666,16.0839583334,13.80675,17.4455
742.12,11.7805833334,36.1316666667,30.6345,35.6406666667,8.6285,14.0194166667,15.8785833333,13.8545833333,17.3500833333
742.44,11.3465,35.7871666667,30.1943333334,35.2384166667,8.197,13.50325,15.4064166667,13.255,16.8903333333
742.76,11.3021666667,35.7785,29.9536666667,35.0161666667,8.01716666667,13.1710833333,15.3018333333,13.0234166667,16.7615
743.07,11.4663333333,35.6680833333,29.8488333333,35.0316666667,8.08016666667,13.2455,15.3639166667,13.0695,16.8355
743.39,11.5460833333,35.8900833333,30.1525833333,35.1773333333,8.13491666667,13.3970833333,15.5958333334,12.9823333334,17.1985833333
743.70,11.6759166667,36.1395833334,30.20175,35.5355833333,8.16541666666,13.7424166667,15.8087083333,13.0915833334,17.3850833333
744.02,11.09675,35.7095833333,29.8176666666,35.4816666666,7.78,13.2379166667,15.3610416667,12.6481666667,16.9993333333
744.34,10.8741666667,35.5770833334,29.9420833333,35.2655,7.413,13.0921666667,15.055375,12.4981666666,16.9673333333
744.65,10.4529166667,35.4418333333,29.5774166667,35.0513333333,6.81616666667,12.4906666667,14.7329166667,12.1300833333,16.5255
744.97,10.1170833333,35.2785,29.3600833334,34.8504166666,6.71858333334,12.3853333333,14.4734166667,11.9159166667,16.44125
745.28,9.84508333334,35.2909166667,29.48575,34.9280833333,6.47775,12.1581666667,14.5237916667,11.7195833333,16.3075833333
745.60,9.41725000001,35.12475,29.4195,34.7368333333,6.02466666667,11.692,14.2191666667,11.3683333333,16.0314166666
745.91,9.57191666667,35.4701666667,29.6940833333,35.2636666667,6.16958333333,11.9035833333,14.3655416667,11.4946666667,15.94025
746.23,9.75799999999,35.6886666667,29.9440833333,35.65025,6.31516666667,12.0556666667,14.3860416667,11.7188333334,16.09975
746.55,9.55241666666,36.04175,30.0771666667,35.93375,6.16908333334,12.041,14.4771666666,11.7554166667,16.3233333333
746.86,9.98241666667,36.1288333333,30.0465,35.9193333333,6.3415,12.1456666667,14.743375,12.1990833333,16.3619166667
747.18,10.6258333334,36.62425,30.6704166667,36.2876666666,7.01691666667,12.464,15.1706666666,12.6758333333,16.8823333334
747.49,10.9634166667,37.0421666667,30.9339166667,36.5084166667,7.00125,12.7043333334,15.4235416667,13.098,17.0415
747.81,10.9565833333,37.4455,30.9739166667,36.8046666667,7.12716666666,12.64125,15.713125,13.2066666667,17.0964166667
748.12,11.29375,37.61075,31.2135,37.138,7.58683333333,13.2073333333,15.9630416667,13.331,17.5635
748.44,11.5265833333,37.8134166667,31.2045,37.2015,7.50633333333,13.1655833333,16.1975833333,13.4439166667,17.6754166667
748.75,11.6378333333,37.83575,30.9896666667,37.2349166667,7.54341666667,13.1211666667,15.9064583333,13.4884166667,17.657
749.07,11.575,37.9810833333,30.8040833334,37.38425,7.53875,13.09675,15.7397083333,13.3395,17.4611666667
749.38,11.5635833333,37.9099166666,30.95225,37.4499166667,7.39516666667,12.8838333333,16.0510416667,13.4884166667,17.6716666667
749.70,11.8299166667,38.3334166667,31.4326666667,37.654,7.59466666667,13.1143333333,16.191625,13.6748333333,17.9993333333
750.01,11.9089166667,38.4899166667,31.4540833333,37.8523333333,7.59141666667,13.1171666667,16.2975416667,13.66525,17.9900833334
750.33,12.1091666667,38.6458333333,31.74025,38.26275,7.6495,13.3604166667,16.2871666667,13.69475,18.4550833333
750.64,11.9204166667,38.5089166667,31.5530833333,38.1475,7.238,13.2415833334,15.9835,13.6066666667,18.3340833333
750.96,12.0735,38.6745833334,31.69825,38.24625,7.28083333333,13.43025,15.920375,13.5655,18.34675
751.27,11.94675,38.52875,31.6795,38.0985,7.20441666667,13.4079166667,15.6396666667,13.2720833333,18.18825
751.59,12.3078333334,38.4796666667,31.7434166667,38.2669166667,7.1765,13.5953333333,15.8885,13.655,18.2564166667
751.90,12.6090833334,38.1528333334,31.8685833333,38.2860833333,7.46033333333,13.9110833333,15.795625,13.7484166667,18.4271666667
752.22,12.9081666667,38.346,32.16075,38.64275,7.42041666667,14.1324166667,16.052625,13.9025,18.7815833333
752.53,13.3281666667,38.58575,32.4276666667,38.8656666667,7.75175,14.6899166667,16.5452916667,14.15625,19.3794166667
752.85,13.457,38.6568333333,32.3115833333,38.9345833333,7.72983333333,14.8748333334,16.1168333333,14.0605,19.432
753.16,13.3786666667,38.472,32.0598333333,39.0936666667,7.73025,14.8905833334,16.1714583333,13.8405,19.4593333333
753.47,13.4336666667,38.2850833333,32.0869166666,39.1033333333,7.924,14.9218333333,16.0620833333,14.0364166667,19.4641666667
753.79,13.86775,38.6231666667,32.5104166667,39.4386666667,8.57041666667,15.3840833333,16.685,14.4870833333,19.7806666667
754.10,14.0841666667,39.0315833333,32.59025,39.8160833333,8.84750000001,15.5668333334,17.1001666667,14.512,20.0525833333
754.42,14.7413333333,39.4309166666,33.0191666667,40.3469166667,9.71283333334,16.4125,17.7322083333,15.1935833334,20.7416666667
754.73,14.9215,39.18525,32.85875,40.1418333334,9.76066666666,16.52825,17.8829583333,15.5119166667,20.6315
755.05,14.9051666667,39.5025833334,33.06375,40.1671666667,9.92416666667,16.5034166667,17.8380416666,15.6795,20.5924166667
755.36,14.8629166667,39.8744166667,33.1635,40.43325,10.0485833333,16.867,18.0406666667,15.892,20.8911666667
755.67,14.6055,39.7489166667,32.9380833333,40.1828333333,10.11925,16.9223333333,18.069125,15.795,20.52925
755.99,14.84225,40.1235,33.2511666667,40.5103333334,10.3494166667,17.04175,18.1532916667,15.8854166667,20.9056666667
756.30,15.1211666667,40.3571666667,33.707,40.8683333333,10.63775,17.2605833333,18.5799166667,16.1278333334,21.3190833333
756.62,15.597,40.6638333333,34.0176666667,41.246,10.9721666667,17.6655833333,18.939875,16.6665833333,21.6690833333
756.93,15.8294166667,40.7511666667,34.1000833333,40.9975833334,10.8608333333,17.8755833334,19.00625,16.7644166667,21.655
757.24,15.4496666667,40.5443333333,33.7784166667,40.7765833333,10.3850833333,17.5843333333,18.4979166666,16.3241666667,21.1525
757.56,15.60375,40.3049166667,33.80275,40.6541666666,10.4865,17.6249166667,18.4472916666,16.5386666667,21.1320833333
757.87,14.9673333334,39.67875,33.4229166667,40.1778333333,9.88858333333,16.8654166667,18.1360833333,15.9690833333,20.6734166666
758.18,15.2149166667,40.0699166667,33.765,40.7210833334,9.9105,17.0394166667,18.1791666667,15.9644166667,20.97475
758.50,15.1611666667,39.9765,33.9348333333,40.9944166667,9.93716666666,17.1069166667,18.2429583333,15.86475,21.0575
758.81,15.1618333333,40.0126666667,34.017,41.1401666667,9.80658333333,16.6745,18.3149166666,15.5785,20.5051666667
759.13,15.88625,40.5705,34.5934166667,41.8266666666,10.49475,17.4353333333,18.888625,16.0151666667,21.22725
759.44,16.3034166667,41.0370833333,34.894,42.00275,10.9990833334,17.9800833333,19.2725416667,16.8444166667,21.3103333333
759.75,16.1715,41.0403333333,34.58625,42.0764166666,10.8971666667,18.055,19.2422083333,16.6705,20.96275
760.07,15.8789166666,40.7725,34.5966666667,41.73125,10.8675,17.9071666667,19.206625,16.56775,20.6963333333
760.38,15.5605833333,40.572,34.2613333333,41.5453333334,10.6326666667,17.5719166667,19.0019166667,16.0833333333,20.3901666666
760.69,15.4325833333,40.3174166666,34.0506666667,41.4733333333,10.7011666667,17.5550833334,18.986125,16.0014166667,20.3315833334
761.01,15.773,40.6173333333,34.589,41.85125,11.27875,18.0923333333,19.277375,16.30125,20.7120833334
761.32,16.1830833333,40.9308333333,34.8401666667,42.21675,11.7640833333,18.6886666667,19.4965833334,16.4985,21.0365833334
761.63,15.977,40.7245833333,34.5209166667,41.9021666666,11.57975,18.4465,19.238625,16.2629166666,20.576
761.94,15.74925,40.4263333333,34.11175,41.5020833334,11.1983333333,18.0135833333,18.9647916667,15.92375,20.22275
762.26,15.3198333333,40.0641666667,33.779,41.0680833334,10.921,17.8483333333,18.4904166666,15.6255,20.0336666667
762.57,14.80475,39.5638333333,33.4419166667,40.6724166667,10.4274166667,17.4108333333,18.0585,15.39825,19.5769166667
762.88,14.6381666667,38.8624166667,33.06975,40.2791666666,10.04575,17.0093333333,17.7512916667,14.8664166667,19.1285
763.20,14.6728333333,38.8289166667,32.99,40.1075,10.1040833333,16.9755833333,17.5664583333,14.88725,19.1525833334
763.51,14.5440833334,38.8394166667,32.837,40.0461666667,9.87958333332,16.8749166667,17.429625,14.6581666667,19.0773333334
763.82,14.8356666666,39.1020833333,33.0405,40.3560833333,10.2155,17.22125,17.6646666666,14.83,19.3846666667
764.14,15.0549166667,39.5725,33.342,40.5948333333,10.2686666667,17.4291666667,17.764375,14.9825,19.5264166667
764.45,14.853,38.9855,33.0196666667,40.1050833333,9.93008333332,17.1355,17.4929583333,14.7445833333,19.0899166666
764.76,14.29175,38.55625,32.5346666666,39.5208333333,9.34291666668,16.5581666667,16.9846666666,14.4303333333,18.5895833333
765.07,14.42175,38.6163333333,32.80475,39.5554166667,9.69833333332,16.8874166667,17.3242916667,14.5614166667,19.07025
765.39,14.7084166667,38.8281666666,32.8560833333,39.5298333333,9.93125,17.2511666667,17.313,14.6596666667,19.14125
765.70,15.3200833333,39.3230833333,33.02825,39.8486666667,10.42625,17.67075,17.6775,15.0726666666,19.60725
766.01,15.8215833333,39.6073333333,33.26225,39.84175,10.826,17.6679166667,17.835,15.0581666667,19.951
766.32,15.6830833333,39.5309166667,33.2211666666,39.6694166667,10.9514166667,17.4971666666,17.69525,15.0395,20.1039166667
766.64,16.0560833333,39.92475,33.8225,40.25375,11.4725,17.8565,18.201125,15.4259166667,20.4085
766.95,16.0330833333,39.7945833333,33.7759166666,40.14375,11.5456666666,17.8485,17.789625,15.4929166667,20.2568333333
767.26,15.8491666666,39.7930833333,33.81025,40.2829166667,11.5270833333,17.663,17.6800833333,15.4574166667,20.1755
767.57,15.91075,39.468,33.63325,40.1936666667,11.7005833334,17.6616666666,17.7615416667,15.511,20.2336666667
767.88,15.5249166667,39.8470833333,33.4015833333,40.37475,11.56275,17.4353333333,17.565,15.0246666667,20.2146666667
768.20,16.0501666667,40.3490833333,33.66275,40.8103333333,11.9141666667,17.67375,17.6171666667,15.1561666666,20.4686666667
768.51,15.9440833333,40.2948333333,33.2404166667,40.6854166666,11.6774166667,17.19875,17.1134583333,14.919,19.923
768.82,15.66875,39.8389166667,33.0418333333,40.1944166667,11.8455,17.1211666667,17.10875,15.002,19.7835833333
769.13,15.2429166667,39.6050833333,33.119,40.1254166666,11.27775,17.10025,17.0340833333,14.7530833333,19.7845
769.44,14.6701666667,39.2595,32.7275833333,40.0074166667,11.24625,17.1195833333,16.7245833334,14.6228333334,19.41625
769.76,13.98675,39.2640833333,32.31675,39.9271666666,10.6216666667,16.8843333333,16.3377916667,13.7203333333,19.0639166667
770.07,13.1075833333,38.0583333333,31.3641666667,38.4488333334,9.8845,16.2486666667,15.5335,13.05825,18.60275
770.38,13.6949166667,38.5451666666,31.7588333333,38.93875,10.7009166667,16.8164166667,16.336625,13.6504166667,19.30025
770.69,13.5179166667,38.2046666666,31.5325,38.3725,10.4473333333,16.82325,15.9367083333,13.3501666667,18.9094166666
771.00,13.2825833334,38.369,31.77375,38.3688333333,10.5778333333,16.5916666666,15.6739166666,13.0811666666,18.75
771.32,13.4201666667,38.0321666667,31.6840833333,37.9804166667,10.6365833333,16.8170833333,15.6654166667,13.5820833333,19.0045
771.63,12.9693333334,37.6525,31.73125,37.7816666667,10.534,16.5610833333,15.8685416667,13.3391666667,18.791
771.94,13.427,38.3854166667,32.4625833333,38.3500833333,11.4191666667,17.3951666666,16.51875,14.2146666667,19.80575
772.25,13.9608333333,38.6313333333,32.8843333333,38.96075,11.8834166666,17.98975,17.1904583333,14.6730833333,20.5339166667
772.56,13.9090833334,38.6854166667,32.9465,39.0179166667,12.4091666667,18.02725,17.4407083333,14.84025,20.6034166666
772.87,13.5355833333,38.407,32.63475,38.5966666667,11.7035833333,17.3284166667,16.936125,14.5405,20.1470833334
773.18,13.47625,38.4763333333,32.86075,38.5634166667,11.9775833334,17.4626666667,16.6914166667,14.7265,19.7884166667
773.50,13.3623333333,38.7838333333,32.9179166667,38.7463333334,12.2356666667,17.4975833333,16.7044583333,14.7343333333,19.65
773.81,13.08325,38.3011666666,32.4166666667,38.23725,11.3909166667,17.0255833333,16.3461666666,14.19875,18.9231666667
774.12,12.777,37.9444166666,32.3481666667,37.9635,11.3535833333,16.7568333333,16.2062083333,14.1550833333,18.7790833334
774.43,12.6554166666,37.9470833333,32.2123333333,37.6879166666,10.9771666667,16.5501666667,15.9991666667,14.3533333333,19.0058333334
774.74,12.3395,38.1785,32.3629166667,37.7459166667,11.0805833333,16.2274166667,16.0339166667,14.1226666667,18.6534166667
775.05,12.6556666667,38.6635,32.8229166667,38.4845833333,11.2304166667,16.8854166667,16.106625,14.6246666667,19.0731666667
775.36,10.91725,37.351,31.65575,37.1821666667,9.49666666666,15.1785833333,14.6409166666,12.9801666667,17.5798333334
775.67,10.2775,37.48975,31.5403333333,36.85775,8.80725000001,14.46825,13.771,12.4965833333,17.0926666667
775.98,10.9563333333,38.5235,32.55625,37.19825,9.17991666667,14.7725833333,14.3144583333,13.3846666667,17.763
776.30,11.3369166667,39.145,33.0468333334,37.45475,9.63241666666,15.2765833333,14.627,13.78875,17.8681666666
776.61,11.539,39.3908333334,33.4095833333,37.54525,9.83899999998,15.3690833333,14.9285416667,14.2866666667,18.6025833333
776.92,11.3661666667,39.3706666667,33.40425,37.408,9.22625,15.051,14.7109166667,14.0730833333,18.3035
777.23,10.7781666667,39.4233333333,33.4986666667,37.64025,9.00924999999,14.8475833333,14.0853333334,13.7978333333,18.7805833333
777.54,10.1154166667,39.3818333333,33.3628333333,37.4964166667,8.10416666666,13.879,13.3429583333,13.0805,18.3229166667
777.85,9.40858333333,38.8066666667,33.184,37.2311666666,7.6015,13.2765833333,12.6678333333,12.35075,17.86875
778.16,9.37691666666,38.725,33.008,37.3638333334,7.21416666667,13.2789166667,12.2617083333,12.11425,17.7934166667
778.47,9.79599999999,39.1238333333,32.83825,37.1138333333,7.58333333334,13.1564166666,12.7625833333,12.24125,18.13675
778.78,11.0444166666,40.1259166667,33.90375,38.1038333333,9.089,14.41475,13.93325,13.5778333333,19.5186666667
779.09,10.7163333333,39.4420833333,33.1675,37.84325,8.71041666666,13.6953333333,13.5030416667,12.813,19.1328333333
779.40,9.19216666667,38.11725,31.5471666667,36.883,7.19133333333,12.3428333333,12.109125,11.2925,17.5021666666
779.71,8.89041666666,37.8366666667,31.2209166667,36.72225,7.00241666667,12.2949166667,12.0977916667,11.05675,17.7498333334
780.02,8.45175,37.70525,31.1631666666,36.774,6.46325,11.9554166667,11.6360416666,10.6060833333,17.1403333334
780.33,8.14983333333,38.1100833333,31.4273333333,37.06525,6.12433333333,11.68275,11.4513333334,10.3588333333,17.16925
780.64,8.53375000002,38.4184166667,30.94325,36.4693333333,5.92716666667,11.6299166667,11.4613333333,10.1459166667,16.6586666667
780.95,9.62633333335,39.83075,31.6011666667,37.61975,7.19991666666,12.9150833333,12.5359583333,11.6779166667,17.6405833333
781.26,11.21975,41.17375,32.4268333334,38.5098333333,8.44466666666,14.663,14.158,13.0724166667,18.8931666667
781.57,11.34425,41.57925,32.65025,38.67975,8.87341666666,14.649,14.1841666667,13.4414166667,18.83525
781.88,9.15341666666,40.9874166666,31.7676666667,37.3591666666,7.157,13.02175,12.5867083333,11.5060833333,16.9233333333
782.19,9.65666666665,41.2563333333,31.6080833333,37.6298333333,6.79233333333,12.8643333333,12.6591666667,11.6833333333,16.3819166667
782.50,9.29141666666,41.7346666667,32.1295833333,37.801,6.553,12.88575,12.3389583333,12.0295833333,16.1241666667
782.81,9.79691666666,42.2250833333,32.6310833333,38.56175,7.16591666666,13.4435,12.220875,12.3603333333,16.40425
783.12,9.96583333332,42.7693333333,33.0254166667,39.0684166667,7.0685,13.5298333333,12.282,12.6324166667,16.5043333333
783.43,10.4339166666,43.0670833333,32.6936666667,39.36725,6.95883333333,13.6929166667,12.4739583333,12.863,16.71875
783.74,10.7678333333,42.6285,32.3458333334,38.9171666667,7.61841666667,14.0023333333,12.6745,13.4065833334,17.0156666667
784.05,11.9180833333,43.20175,33.6454166667,40.09775,8.84783333334,15.2074166667,14.0730833334,15.1399166667,18.26075
784.36,12.6088333333,42.9635833333,34.1700833333,39.9095833333,9.29558333333,15.8719166667,14.55825,15.5038333334,19.33575
784.67,11.6293333333,42.6010833333,33.8685833333,39.67025,8.40991666667,15.00175,13.9525833334,15.0951666667,18.5865833333
784.98,11.6255,42.7895833333,34.4393333333,39.7976666667,8.02475000001,15.1750833334,14.1761666667,14.9175833333,19.1873333334
785.29,13.255,42.9346666667,35.05175,40.7991666667,9.21766666666,16.5998333333,15.3364583333,16.65,19.8364166667
785.60,12.8474166667,42.6465833334,34.53925,40.7368333333,8.71858333334,16.5326666667,15.16325,16.3568333333,19.9078333334
785.91,15.21375,44.1560833333,36.0756666667,42.7359166667,11.1246666667,18.9111666667,17.2992916666,18.0295833334,21.8085833333
786.22,15.8013333333,44.22275,36.5785833333,42.1154166667,11.6185833333,19.0465,17.90875,18.3494166667,22.5481666667
786.53,15.4453333333,44.08525,36.1270833333,42.1535833333,10.9914166667,18.66225,17.520875,17.6485,22.19825
786.84,16.1686666667,44.3975833333,36.6791666666,42.8338333333,11.29,19.04775,18.4680416667,18.4173333334,23.0548333334
787.14,16.214,44.6784166667,36.9225,43.82025,10.88475,19.14025,18.7850833333,18.3365833333,23.2598333333
787.45,15.0849166667,45.1839166667,37.0553333333,43.82275,10.2375833333,18.4844166666,18.1027916666,17.4299166667,23.0013333333
787.76,14.6415,45.0885,36.6931666667,43.7071666667,9.77658333333,17.9855833333,18.0517083333,17.20975,22.5249166667
788.07,14.997,45.2819166667,36.604,44.1789166666,10.3324166666,17.9915833333,18.18325,17.3789166667,23.0928333333
788.38,15.107,45.1910833334,36.2080833333,44.1974166667,10.2751666667,18.0503333334,18.3257916667,17.4694166667,22.7215833334
788.69,15.662,45.8600833333,36.3850833333,44.5356666667,10.60125,18.3560833333,18.4740833333,17.5950833333,23.71375
789.00,15.6951666666,46.0761666667,36.7030833333,44.5886666667,10.8305,18.42,18.3097916666,17.7445,23.66425
789.31,15.0120833333,45.24775,36.0078333333,43.69125,10.2675,17.78475,17.8454166667,17.392,23.4435
789.62,15.5905833334,45.8104166666,36.5078333333,44.9861666667,11.1035833333,18.8035,18.6583333333,18.3760833333,24.1834166667
789.92,15.8401666667,45.4655833333,36.8290833333,44.8439166667,12.0260833333,19.1993333333,18.585125,19.131,24.5525
790.23,14.9890833333,44.5675833334,35.8263333333,43.69025,11.3649166667,18.6518333333,17.678375,18.25175,23.6610833333
790.54,16.1275833333,45.1555833333,36.9455833334,43.82325,12.5616666667,19.3931666667,18.31875,19.1081666667,24.11425
790.85,16.1513333333,44.35325,36.84775,43.6349166667,12.3163333333,18.9393333333,17.9317916666,18.7675,23.891
791.16,16.3296666667,44.3241666667,36.8658333333,44.1153333333,12.2750833333,18.98675,17.947125,18.9146666667,23.7395833334
791.47,16.1996666667,43.8405,37.0451666666,43.7278333333,11.8840833333,19.0015833333,18.00725,18.8405833333,23.7439166667
791.78,16.3704166667,43.804,37.1118333333,43.9241666667,12.3999166667,19.12425,18.2155833334,19.2844166666,24.5756666667
792.08,15.2005,43.21575,36.8704166667,44.0109166666,11.7048333333,18.2489166667,17.4288333333,18.8285833333,23.8733333333
792.39,15.7531666667,43.6486666667,37.42675,45.22575,11.63375,18.5454166667,17.9894583333,18.6574166667,24.4483333333
792.70,15.6041666667,43.7039166667,36.9335,44.95975,10.6163333333,18.1331666666,17.6941666667,18.29125,23.9815
793.01,14.3264166667,42.5419166666,35.7271666667,44.0781666666,9.03891666668,16.5683333333,16.7381666666,16.7201666667,22.8654166667
793.32,15.1136666667,42.3235,35.8093333333,43.9740833334,8.75924999999,16.6665833334,17.6517083333,16.8886666666,23.1543333333
793.62,15.8281666667,42.7413333333,36.3295,44.3134166667,9.64375000001,16.90275,18.0991666667,17.6711666666,23.48875
793.93,15.59675,42.8669166667,35.6559166667,44.2328333334,9.36833333334,16.8754166667,18.0235416667,17.52775,24.1821666666
794.24,16.94525,43.4144166667,35.9929166667,44.6724166667,10.5623333333,18.4311666667,19.3895416667,18.7351666667,25.0420833333
794.55,16.69225,43.43725,35.9975833334,44.4841666667,9.64416666666,18.0455833333,19.0627083333,18.19025,25.05125
794.86,16.821,44.022,36.5279166667,44.5101666667,9.50666666666,18.9533333333,19.4715416667,17.8998333333,24.863
795.16,17.4126666667,44.1506666667,36.6734166667,44.6760833334,9.59641666668,19.4473333334,19.8711666666,18.0145,24.55075
795.47,19.3729166667,45.3878333333,37.7558333333,45.89925,10.6189166666,20.9405833334,21.5387916666,19.6039166667,25.66825
795.78,19.6225833333,45.65025,38.1851666666,45.4826666667,11.36875,21.4308333334,21.877,20.72975,26.4578333333
796.09,19.48425,46.0364166667,38.80925,45.9408333333,11.93075,21.6969166667,22.0310833334,21.1795,26.6795
796.40,20.0293333333,45.8449166667,38.45125,45.57325,12.14675,21.9479166667,21.7809583333,21.6371666667,26.7164166666
796.70,19.5938333333,46.2385833334,38.44825,46.2778333333,12.2679166667,22.3875833334,21.4903333333,21.5533333334,26.6129166667
797.01,18.0959166667,45.688,37.3788333334,46.2370833334,10.8851666667,21.3744166667,20.6152916667,20.3810833333,25.1374166667
797.32,18.2960833333,45.5630833333,37.59275,46.5875833333,11.0923333333,21.9183333333,20.603375,20.4420833333,25.1370833333
797.63,17.4256666667,45.2640833334,37.12875,46.2541666667,10.37125,21.2706666667,19.9917083334,19.49675,24.4059166667
797.93,17.37675,44.9804166667,37.0795833333,45.81275,10.7575833333,21.115,19.67825,19.303,23.9064166666
798.24,18.2303333333,45.3176666667,37.37725,46.963,11.7059166667,21.1198333333,19.7937916667,20.3421666667,23.8378333333
798.55,17.7061666667,44.7106666666,37.1340833333,46.6150833333,10.5870833333,20.24275,18.741625,19.56925,23.3118333334
798.85,16.52225,43.18025,36.318,45.4421666667,9.60033333331,19.7618333333,17.636,18.10375,22.4915
