wavelength,Back_SalMulf,Belly_SalMulf,Breast_SalMulf,Crissum_SalMulf,Crown_SalMulf,DorTail_SalMulf,Patch10_SalMulf,Patch11_SalMulf,Patch12_SalMulf,Patch13_SalMulf,Rump_SalMulf,Throat_SalMulf,WingTip_SalMulf
238.54,-25.6256166667,-24.0776,-23.4952666667,-29.7086666667,-27.1196,-15.9224666667,-25.5018,-24.5954,-32.0389333333,-4.20693333333,-16.5695333333,-16.5048666667,-13.4628
238.92,-28.7937222222,-31.3652,-26.8570666666,-33.2699333333,-29.9047333333,-15.9047666667,-29.9683333333,-25.9048666667,-36.1270666667,-7.42859999999,-18.6666666667,-20.6984666667,-17.0794666667
239.29,-16.9358888889,-22.8204,-17.3846666667,-22.8718666667,-19.9999333333,-9.82063333333,-20.6667333333,-15.7436666666,-23.5383333333,-0.974333333326,-6.92306666669,-12.2564,-9.02566666667
239.67,-11.2376388889,-16.5823333333,-12.5738,-15.6118,-13.5865333333,-5.1478,-14.8944,-12.4052,-15.1056,1.72999999999,-5.35873333334,-9.15619999999,-4.47259999999
240.04,-6.93825555555,-10.8147333333,-6.66653333334,-10.6295333333,-11.6297333333,0.277733333333,-8.66673333333,-10.2962666667,-8.07400000001,9.44426666666,-2.48146666666,-6.25933333333,-1.25926666666
240.42,-9.27830555557,-12.8865333333,-9.99986666666,-11.8214,-15.9793333333,-3.84873333333,-11.7526666667,-15.4983333333,-8.62546666667,5.87633333334,-5.60133333333,-8.17873333333,-3.36773333333
240.79,-4.29157222223,-6.92873333335,-3.3478,-5.73513333333,-9.51973333334,2.27063333333,-4.68706666667,-9.11206666667,-3.26053333332,12.5764666667,-0.0290666666733,-1.65933333333,2.96926666667
241.17,-1.53418888889,-4.20506666667,-1.23073333333,-2.12813333333,-6.923,5.73083333333,-1.66666666666,-6.25640000001,-0.6154,15.8717333333,1.8462,-0.461599999999,4.64126666666
241.54,-0.846511111117,-3.71626666667,-1.77926666666,-1.73413333334,-7.7028,7.04943333333,-0.270200000002,-5.78833333333,-0.653199999999,16.0360666667,2.61273333333,-0.923400000002,5.49553333334
241.92,5.92279999999,4.4634,5.10353333333,5.78146666667,-0.527266666673,13.9358666667,7.41999999999,2.01493333333,5.91333333333,23.4462,8.49346666667,7.17520000001,12.7305333333
242.29,4.59268888888,4.4214,6.3384,6.35586666667,-0.759866666668,12.7116,7.56486666666,1.70986666667,4.43866666667,24.8705333333,7.53019999999,6.75299999999,13.7997333333
242.67,5.88409999999,6.14866666666,6.366,7.2516,-0.133666666666,13.4501666667,7.78613333334,1.42033333333,5.76433333333,25.2965333333,7.26813333334,7.75266666667,14.3693333334
243.05,6.06407777779,7.00573333333,7.0218,7.86126666667,0.145333333333,12.6149666667,7.92593333333,0.516600000001,6.3922,25.0364,6.8926,8.02253333333,14.205
243.42,6.24641111111,7.59646666666,7.34426666667,9.03073333333,0.914066666668,14.0427,9.48786666667,0.945666666666,6.777,26.0677333333,6.90313333333,9.69266666667,14.5153333333
243.80,8.40525555556,9.73266666667,9.90566666667,12.1226,3.31753333333,17.0046666667,11.9812,3.71073333333,8.45906666667,29.7327333333,8.75786666666,13.0345333333,17.6258
244.17,7.57869444444,8.91500000001,8.08186666666,11.6979333333,2.7202,15.6054666667,10.9749333333,3.74233333333,6.22660000001,28.4276,7.42140000001,12.6574,17.2956
244.55,8.85517777779,10.2702,9.29433333333,13.108,4.72973333334,15.8183333333,11.5316,5.88586666667,6.98193333334,31.2163333333,9.75973333335,13.8738,17.958
244.92,8.04030555556,9.73153333331,7.88673333333,11.6483333334,3.81993333333,13.8199,9.99266666667,4.67673333334,5.78079999999,30.5155333333,7.87220000001,11.9824666667,16.7756666666
245.30,6.86558888889,9.16499999999,7.6328,10.6141333333,3.0366,11.6424,9.1924,3.14693333333,4.73426666667,30.0068666667,7.21873333333,11.1662666667,15.5834666667
245.67,7.57311666667,11.2087333333,9.74546666667,12.4299333333,5.0128,12.8372,11.145,4.631,6.61573333334,31.285,8.25700000001,12.4174,17.1882
246.05,5.56622777778,8.60293333333,7.43199999999,9.83193333333,2.80573333333,10.6495,8.41740000001,1.658,4.20866666667,28.0231333333,5.92466666667,9.5768,14.9681333333
246.42,5.48395555555,8.06786666666,5.78566666667,8.99153333334,2.21866666667,10.6422333333,7.86626666667,1.21006666667,4.07653333333,26.8046666667,5.20173333333,8.35446666667,14.2570666667
246.79,4.49521666667,6.9866,5.08713333334,8.22666666667,1.1144,9.95166666667,7.7616,0.552466666668,3.08133333333,26.3469333333,4.8352,7.18020000001,13.8759333333
247.17,5.91076111111,8.22539999999,5.9622,8.85959999999,2.35146666667,11.1581333333,8.73620000001,1.84066666667,4.60606666667,26.9836,6.1734,8.56893333333,15.0771333333
247.54,4.74313888888,7.75366666667,4.88333333333,7.84706666667,1.6136,10.0468333333,7.25253333333,0.8578,3.45653333333,25.9787333333,5.07846666667,7.03186666667,14.3015333333
247.92,3.32791666666,6.87093333334,3.27613333333,6.20906666666,0.228666666667,8.39866666667,5.69446666667,-0.9804,1.7484,24.0359333333,4.06866666667,5.08180000001,12.6716
248.29,3.93905,7.54206666667,4.1124,6.35326666667,0.706799999999,9.30920000001,5.984,-0.570133333333,2.39346666667,24.5702666667,4.83526666667,5.42166666667,13.02
248.67,3.10712777778,7.29893333333,3.64953333333,5.96253333334,0.392066666667,9.13169999999,6.09846666667,-1.0964,1.96873333333,24.0816666667,4.2176,5.06613333333,12.7171333333
249.04,3.66783333333,8.12373333334,4.7538,7.22026666666,1.02566666667,9.99603333333,6.9272,-0.0813333333328,3.00373333333,24.5666666667,4.84333333333,6.21086666667,13.3251333333
249.42,2.45595555556,6.7944,3.35906666667,6.38533333333,-0.1364,9.32223333333,5.60106666667,-0.630733333333,2.0034,23.4526666667,3.5636,5.3538,12.3529333333
249.79,3.10753333333,6.44526666667,3.79813333333,6.97646666667,0.354199999999,9.47313333334,5.40046666667,-0.309866666667,2.0098,23.9929333333,4.26733333333,6.02933333333,12.1646666667
250.17,4.01111111111,7.64760000001,5.2668,8.41893333333,1.39046666667,10.5095333333,6.5142,0.990599999998,3.419,25.0284666667,5.69526666667,7.34286666667,12.9333333333
250.54,6.40456111111,10.0198666667,8.16473333334,11.0914,4.12693333333,12.7430333333,8.82940000001,3.7896,5.6448,26.7459333333,8.74006666665,10.0892,14.8809333334
250.92,8.01776111112,11.8622666667,9.42386666667,13.0555333333,6.3784,14.2233,10.0206,5.63773333334,7.4176,27.171,10.4732,11.7592666667,16.7079333333
251.29,7.44264444444,12.4152,10.0546666667,13.8142,6.69946666666,14.4481,10.1966666667,5.96733333333,7.06006666667,27.3989333333,10.5245333333,11.6502,16.82
251.66,9.59463333333,14.1514,12.2499333333,16.1194,8.17026666667,16.1029333333,12.3604,8.22553333333,9.19860000001,29.1986,12.4378,13.9967333333,18.6292666666
252.04,10.4004222222,14.5005333333,13.2772,16.8238,8.96746666666,17.0035333333,13.7038,9.77533333333,10.7294666667,30.5836666667,13.4568666667,15.3535333333,18.9226
252.41,10.38465,14.2920666667,13.0099333333,17.7033333333,9.76593333333,16.6386333333,14.4035333333,10.1004,11.5496,30.9809333333,14.1806666667,15.7970666667,18.9631333333
252.79,11.0606055556,14.8971333333,13.6301333333,18.4474,10.7533333333,17.8766,14.5775333333,11.073,12.5342666667,31.1987333333,14.7146666667,16.5638666667,19.2694
253.16,9.48921666667,12.968,11.7123333333,17.3858666666,9.85153333333,16.3129333333,13.3904666667,9.54326666666,10.5593333333,30.1368666667,13.4017333333,15.4679333333,17.8196666667
253.54,12.15035,15.8707333333,14.7059333333,20.1498666667,13.1834,19.5097,16.2053333333,11.5801333334,13.3796666666,33.6561333333,15.8708,18.2468,20.7496666667
253.91,11.5061166667,15.2244666667,13.6805333333,19.0784,12.5554666667,18.9467666667,16.3254,11.2268,13.3572,32.9621333334,14.3866,16.7684666667,19.7366666667
254.28,13.0350722222,16.4572,14.7696,20.1796,14.3386666667,20.5086333333,18.1088666667,12.5074666666,14.0993333333,33.8599333333,15.3560666667,17.6062,20.9216666667
254.66,11.5280666667,14.9464666667,13.1946666667,19.0676,12.8796,19.1934666667,16.6602666667,10.8507333333,12.9300666667,33.4844666667,13.8122,16.1941333333,19.7856666667
255.03,10.8857888889,14.8310666667,12.8826666667,17.9721333333,12.0610666667,18.0450666667,17.0576666667,10.6030666667,11.5308666666,33.4260666667,13.1212666667,15.8116666667,19.1517333333
255.41,12.0151444444,14.9758,12.7810666667,18.675,12.6293333333,18.0539,18.2332,11.2491333333,12.2428,34.7825333333,13.9268666667,16.9634666667,20.4554666667
255.78,10.9070111111,14.0054666667,11.9608,17.8011333334,12.9971333333,17.0798666667,17.9132,10.084,11.3585333333,33.4174666667,13.2212,15.9243333333,20.0140666667
256.15,12.70125,15.9888,13.0790666667,20.1272,14.9293333333,18.3475,19.5198666667,11.6525333333,12.4152666666,35.2966666667,15.2119333333,17.4012666667,22.6837333333
256.53,12.9711777778,16.7500666667,13.4583333333,20.8890666666,14.8195333333,19.0000333333,19.9443333333,12.2639333333,11.9028,35.4860666667,15.0972666667,17.6944,23.3333333333
256.90,13.9862,16.7239333333,14.1587333333,20.6602,14.7428,18.5269,20.6222666667,12.4315333333,12.3301333333,35.9874,15.4918666667,18.2348666667,23.2634
257.28,15.4763166667,17.453,15.2582,21.0915333333,15.2464666667,19.0376,21.2910666667,13.2277333333,13.6854,36.0563333333,16.162,19.0376,24.6125333333
257.65,14.27335,15.7917333333,13.9896,19.729,13.4790666667,17.0624333333,19.7812,12.6458,12.6562,33.4687333333,15.2394666667,17.3438,22.5625333333
258.02,12.8678277778,14.5299333333,12.6764,18.2818,12.1997333333,15.6862666667,17.9487333333,10.9131333333,11.0932666667,31.2192666667,13.7381333333,15.8254666667,21.4396
258.40,10.61295,12.3202,11.0906,16.1562666667,9.96913333333,14.0293333333,15.2280666667,9.09506666666,9.59793333333,29.2420666667,11.5932,14.0139333333,19.2265333333
258.77,10.6884166667,12.8307333333,11.5042,16.0133333333,10.0972,14.3349,15.2026,9.09886666666,10.1372666667,28.8039333333,11.7452666667,14.2377333333,19.3566666667
259.15,10.5774166667,12.5036,11.5317333333,15.7866666667,9.76600000001,14.6518,14.6548,8.93626666668,10.3704,28.5274,11.8339333334,13.7778666667,18.7436
259.52,9.78480555555,12.0928666667,10.9386666667,15.0324,8.99139999999,14.1612333333,13.5275333333,8.36046666667,10.0755333333,27.7022666667,11.5264666666,12.9018,17.8102
259.89,9.58715555555,11.7284666667,10.4466666667,14.3628,7.99906666667,14.1182333333,13.0003333333,7.9386,9.6896,27.2924666667,11.0622666667,12.3998,17.5927333333
260.27,9.02431666666,11.1931333333,9.99773333335,13.7912666666,7.4428,13.7238333333,12.3403333333,7.24513333333,9.34686666667,26.4497333333,10.4798,11.9884,17.0452666667
260.64,8.9317611111,11.0118,10.0284,13.5224666667,7.40426666667,13.7494333333,11.981,6.94553333333,9.47519999999,26.3404,10.5106,12.0756666667,16.9786666666
261.01,8.15597222223,10.5713333333,9.41906666665,13.1523333334,6.94286666667,13.5118666667,11.238,6.30946666667,8.98593333332,25.8524666667,10.0142,11.4713333333,16.4953333333
261.39,8.01482777779,10.4134,9.19473333333,12.9462,6.68093333333,13.6416333333,10.9486,6.20786666667,8.82206666666,25.7489333333,10.2127333333,11.2258,16.2916
261.76,7.51526666667,9.89419999999,8.45766666667,12.502,6.15506666667,13.4933666667,10.5339333333,5.5498,8.42306666666,25.5793333333,9.77126666665,10.8044666667,15.9902
262.13,8.08353333333,10.4807333333,9.27513333334,13.0111333333,6.57293333333,14.4974333333,10.8910666667,6.355,9.15573333333,26.6043333333,10.9378666667,11.6134,16.5496666667
262.51,8.35792777778,10.9213333333,9.27586666667,13.3952666667,6.86953333333,14.6125,11.2483333333,6.26093333333,9.55779999999,27.2920666667,11.6708,11.8118,16.8723333333
262.88,7.38147222221,9.63879999999,8.04906666667,12.46,5.9692,14.1531666667,10.5435333333,5.5734,8.72126666666,26.8802,11.0273333333,11.0398666667,16.1732666667
263.25,7.35987777777,9.30686666667,7.75346666667,12.5043333333,5.81673333333,14.2597,10.5469333333,5.4268,8.8262,26.7642,11.0414,11.4106,16.2034
263.63,7.02988888889,8.64586666667,7.50293333333,11.9215333333,5.585,14.3151333333,10.2646666667,4.7718,8.2086,26.3750666667,10.2644666667,11.3004,15.8804
264.00,6.72170000001,8.20579999999,7.41106666667,11.9448666667,5.7632,14.1572333333,9.9288,4.19906666667,8.28946666666,26.8672666667,10.1798,11.7607333333,15.5835333333
264.37,6.70160555555,8.21746666666,7.36186666667,11.9339333333,5.6952,14.3137666667,9.61686666667,3.97513333333,8.53833333334,27.7094,10.1959333333,12.2994,15.6328
264.75,7.01554444444,8.02,7.32966666667,11.5167333333,5.4042,13.9282333333,9.92726666667,3.94186666667,8.75566666666,27.9109333333,9.53673333334,12.0435333333,15.4496
265.12,8.51135,9.22246666667,8.61499999999,12.2074,6.21993333333,13.9232333333,11.3135333333,4.79,9.46380000001,28.2215333333,10.6255333333,13.2351333333,16.2736666667
265.49,8.63890555556,9.96879999999,9.34579999999,12.4788666667,6.80013333333,14.0897333333,12.2742,4.96666666667,9.79073333332,28.6870666667,10.5652,13.6448,16.2170666667
265.87,8.37658888889,10.1531333333,9.44726666667,12.0748,6.72613333333,13.4141,11.9726666667,4.71946666667,9.09006666667,27.8826,10.4422,13.4692666667,15.757
266.24,8.69854999999,10.6619333333,9.51573333333,12.3164,7.1268,13.2848666667,12.6876666667,4.77813333333,9.22526666666,27.6269333333,10.2744666667,13.5997333333,15.6658
266.61,7.43563333334,9.46199999999,8.63773333333,11.0482,5.8578,12.4184,11.5744,4.27173333333,7.4756,25.7243333334,8.82613333334,11.9827333333,14.4248666667
266.98,7.77160555555,10.0259333334,9.08613333335,11.2023333333,6.10433333333,12.2937333333,11.3651333333,4.3728,7.47306666666,25.4457333333,9.01226666667,11.957,14.0733333333
267.36,7.14036666666,9.53413333335,8.25566666666,10.7042666667,5.86486666667,11.5890333333,10.6826666667,3.9148,6.70986666667,25.2149333333,8.4146,11.2242666667,13.7378
267.73,8.47022222221,10.9338,9.25493333335,12.487,7.09333333333,12.9171333333,11.9412,5.49866666667,8.13560000001,26.6388666667,9.99653333333,12.5848,15.271
268.10,8.04951666667,10.5424,8.91886666667,12.1728,6.63206666666,12.3212,11.3092,5.2918,7.76513333333,26.4525333333,9.64420000001,11.7651333333,14.6530666667
268.48,8.28086111111,9.96646666667,8.8934,12.0657333333,6.6734,12.1966333333,11.0865333333,5.5398,7.39086666667,25.8686666667,9.26906666667,11.1603333333,14.2118
268.85,7.76633888889,9.7164,8.46513333334,11.9126666667,6.66653333333,12.0298333333,10.4202666667,5.3762,6.96646666667,25.1938,9.00613333333,10.6093333333,14.1218666667
269.22,7.53716111111,9.30539999999,8.27133333334,11.5953333333,6.43193333333,12.1820666667,9.98413333333,5.3346,6.7554,24.7761333333,8.6268,9.83193333334,14.0437333333
269.59,7.08953333333,8.44266666667,7.68426666667,10.8418,5.8032,12.0722,8.862,4.93373333333,5.94526666667,24.0886666667,7.91853333333,9.0718,13.6970666667
269.97,8.29388888889,9.283,8.84493333333,12.0551333333,7.23686666667,13.8734333333,10.399,6.42073333333,7.45873333334,25.3946666667,8.731,10.2131333333,15.0194666667
270.34,8.15935,9.27053333334,8.67740000001,11.9336,7.02846666667,13.8640666667,9.83386666667,6.16853333333,7.31313333333,25.0948,8.54673333333,10.0178,15.0296666667
270.71,8.70853888889,9.41546666666,8.79059999999,12.419,7.286,13.8916333333,10.3241333334,6.55086666667,7.96873333333,25.9838,8.9584,10.8914,15.7755333333
271.09,8.83848888889,9.38206666665,9.20686666667,12.4133333333,7.46813333333,14.1743333333,10.6011333333,6.64413333333,8.1908,26.3731333333,9.33666666666,11.335,16.1388666666
271.46,8.78736666666,9.33013333334,9.60360000001,12.5347333333,7.5746,14.2193333333,10.577,6.85273333333,8.1104,26.3001333333,9.42306666667,11.5122666667,16.0896666667
271.83,7.94787222222,8.37186666666,8.77153333334,11.4575333333,6.71466666667,12.9389666667,9.90140000001,6.08066666667,7.31666666667,25.3824666666,8.84093333334,10.8232666667,14.9214666667
272.20,7.65708888889,8.0964,8.164,11.1593333333,6.5416,12.4805,9.70846666666,5.9124,7.046,24.9766,8.4656,10.5718,14.7636
272.58,7.43377777778,8.378,8.1532,10.9834666667,6.45726666667,12.3475333333,9.75213333335,6.0842,7.09566666667,24.9910666667,8.55686666667,10.5186,14.9937333333
272.95,7.49194444445,8.2826,8.1294,11.0958,6.40686666667,12.3827333333,9.94893333332,6.21306666667,7.22733333333,25.4946,8.77666666667,10.7848666667,15.0865333333
273.32,7.99117777777,8.66766666667,8.3206,11.9194,7.0342,12.7896666667,10.4900666667,6.59506666667,7.85606666667,26.3040666667,9.0506,11.4804666667,15.5181333333
273.69,7.68744444445,8.41273333333,8.1314,12.1396666667,6.94286666667,12.2909333333,10.2267333334,6.3174,7.74546666667,26.2185333333,8.79333333333,11.5090666667,14.9490666667
274.06,7.63456666666,8.72413333333,8.11713333333,11.9582666667,6.35506666667,11.8102,9.42233333333,5.89833333333,7.62286666667,26.006,8.6166,11.3779333333,14.9072
274.44,8.52993333333,9.4604,8.78753333333,12.9102666667,7.2634,12.4517666667,10.3498666667,6.82946666667,8.51646666667,26.9488,9.406,12.2050666667,15.8502666667
274.81,8.92919444445,10.1830666667,9.21806666667,13.3444,7.6706,13.1947666667,10.4492,7.11600000001,9.10153333333,27.1602666667,9.70606666668,12.5236666667,16.0288666666
275.18,9.01837777778,10.5498,9.13526666667,13.8546,7.58866666667,13.2130333333,10.3264,7.08466666667,9.03773333333,27.3652666667,9.61053333335,12.3940666667,16.26
275.55,10.1439333333,11.5135333333,9.821,14.3443333333,8.08206666667,14.0642333333,10.8896666666,7.6662,9.80366666667,27.9087333333,10.2542666667,12.929,16.8921333333
275.93,11.1784444444,12.3206666667,10.7872,15.376,8.87926666667,15.1857333333,11.4603333333,8.31733333333,10.4184,28.6039333333,10.6878,13.468,17.928
276.30,12.2669388889,13.1679333333,11.8877333333,16.3303333333,9.66966666668,16.5340333333,12.3243333333,9.16813333333,11.0323333333,29.0384,11.4512,14.4777333333,18.6783333333
276.67,12.1247166667,12.8266666666,11.4028,16.2293333333,9.03766666667,16.6124666667,12.2655333334,8.64559999999,10.6788666667,28.947,11.3242666667,14.1778666667,18.1901333333
277.04,12.7298833333,13.3699333333,12.0683333333,16.517,9.22086666667,17.076,12.7406,9.07426666665,11.1152,28.9276,11.5244666667,14.5494,18.6374
277.41,12.2473611111,13.0689333333,11.7957333333,15.6949333333,8.72699999999,16.6328666667,12.3801333333,9.10826666666,10.6396666667,28.4008666667,11.2670666667,13.9545333333,18.3333333333
