wavelength,Back_MelNigm,Belly_MelNigm,Breast_MelNigm,Crissum_MelNigm,Crown_MelNigm,DorTail_MelNigm,Patch10_MelNigm,Rump_MelNigm,Throat_MelNigm,WingTip_MelNigm
197.03,59.0292,60.8416,44.8544,38.8996,37.0226666667,60.4207333333,80.8414,41.8123333333,45.2426,46.2135333333
197.40,64.4666666667,65.7333333333,48.5333333333,36.6666666667,43.4666666666,62.2,85.6666666667,44.8,48.6,47.4666666667
197.78,68.2100000001,66.605,50.9876666667,39.0741333333,48.4568666667,63.3332333333,87.2223333334,48.889,54.2593333333,50.4938666667
198.16,72.2112666667,71.6831333333,57.1617333333,40.9901333333,52.6732666667,66.2375,93.2672666667,55.7096,57.3598,54.2574
198.54,78.7756,74.1497333333,64.4218,40.6123333333,52.1768666666,67.2109333333,95.4421333334,59.5237333333,58.7074,59.6598
198.92,81.4140666667,72.6599333333,66.6666666667,36.9022666667,52.5252666666,68.0808666667,92.6599333333,61.9528,59.5285333333,59.4612666667
199.30,81.7778000001,73.037,68.8147333333,36.0741333333,55.4074,71.5555333333,95.1111333334,64.2223333333,60.963,61.1851333333
199.68,93.2455999999,83.5086666667,74.4736666667,33.9473333333,59.1226666667,78.4648,109.035066667,70.8771999999,67.7191999999,68.7719333333
200.06,99.1342666666,89.3506000001,78.9610000001,45.2813333333,64.3289999999,84.4156000001,121.212133333,82.8571333333,76.1905333334,71.6017333333
200.44,105.797133333,87.5362,79.9034666665,48.0195333334,66.8598000001,87.8261666667,128.2126,86.2803333334,80.1932000001,72.8502
200.82,111.397866667,88.3873333333,85.5913333334,46.6667333334,66.1289999999,96.0752333334,137.096733333,97.5269999999,83.1183333334,73.4408000001
201.19,93.5632666667,78.3907333334,74.7892666667,50.3447333333,60.8429999999,82.3753333333,111.724133333,87.9693333334,75.6322,67.5862
201.57,99.9216000001,78.7449333333,79.8432,54.6668000001,61.8824,86.3529000001,117.254866667,96.7842666668,81.1764666668,70.2746
201.95,100.091466667,76.4384000001,80.6392666667,47.1233333333,53.8812666667,86.4839666667,119.726,96.4383333335,75.9818,67.6712
202.33,103.619066667,77.5238000001,78.4760666666,43.5237333333,47.5238666667,88.8095000001,120.666666667,95.8095333333,74.7619333333,65.1428
202.71,88.6223333333,65.3332666667,62.2222666667,34.3999333333,35.9111333333,74.0889666667,104.622266667,81.9555333334,66.3111333333,49.9555333333
203.09,99.1796,68.6153333333,66.9742666667,33.7435333334,32.8206666667,75.0769666667,117.846066667,82.9742666669,71.0770666667,50.4615333333
203.47,96.9312,62.0106666666,58.6242,25.7143333333,17.2487333333,62.0635333334,108.783,74.1799333331,63.3862666666,39.6824666667
203.85,82.0512666667,45.0256666666,45.5384666667,17.2306666667,3.89733333332,44.4103,94.1537999999,57.4358666667,50.4616,26.0512666667
204.22,85.1514000001,45.1513333333,44.0403333333,16.9696666667,3.33333333336,42.0203,89.9999333333,52.4241333333,47.2726666667,27.6767333333
204.60,84.1315333333,44.8825999999,44.2253333333,18.1221333333,7.23,40.8920666667,87.1360666667,53.3332666667,49.2020666667,28.2628666667
204.98,71.7603333333,42.0974666666,39.4006666667,23.2958666667,12.7340666667,34.1945666667,74.1573333333,45.9924666666,47.1909333333,28.6890666667
205.36,72.7363999999,35.9203333333,36.9154,8.35813333334,-2.6866,23.8309333333,77.8109333334,39.5024,39.602,15.5223333333
205.74,72.3455333333,29.3826666667,27.0371333333,-1.23466666666,-15.9259333333,15.9258333333,79.3828000001,32.7159333334,33.4568,4.93833333334
206.12,69.9414666666,32.0467333333,27.4853333334,-1.52046666666,-9.23973333332,19.0058333333,77.1929999999,36.3743333333,36.1403333333,0.70180000002
206.50,83.8096,48.4656,48.783,19.1535333333,19.0476,35.2909666667,91.7460666667,55.8729999999,58.0952,23.8096
206.87,94.0984000002,55.9562666667,56.0654666667,24.3715333333,30.7104,46.3933666666,103.0602,64.918,68.0874000001,32.3498000001
207.25,84.5833333334,45.6248666667,40.0000666667,20.3124,28.9584,38.6458333334,91.5625333335,61.4583333333,61.1458666667,26.1456666667
207.63,82.5489999999,41.4706,34.0196,19.5098,32.7451333333,34.5586666667,86.8627333333,63.1373333333,58.0392000001,26.0784666667
208.01,95.5897333333,53.0256666666,47.2820666667,27.7948,46.3590666667,42.8204666667,103.794933333,76.3075333334,68.7180666667,37.7434666667
208.39,103.773733333,51.0691333333,49.9372000001,18.4905333333,47.0440666667,35.7862666667,116.226466667,81.3835999999,78.6163333333,29.4340000001
208.77,95.4247999998,43.5294,44.5752666667,9.15013333334,39.9999333333,29.8039666667,113.5948,71.7647333333,69.4116666667,19.0848666666
209.14,116.129,28.8173333333,28.8171333334,-36.9893333333,18.4947333333,16.2364666667,145.806466667,70.5376,62.7956666667,-9.67733333326
209.52,142.028866667,13.6233333335,19.7101333333,-54.4926666666,11.3043333333,1.59406666661,190.145,80.5796000001,59.1303333333,-24.3477333335
209.90,163.466666667,49.0666666667,54.9333333334,-7.46666666666,50.1333333333,30.2666666667,216.266666667,106.666666667,98.4,19.2000000001
210.28,193.9392,68.1817333333,65.4545333333,18.4849333333,75.7575999999,44.3939999999,256.363533333,129.394,131.212066667,47.2728666666
210.66,153.333333333,50.8045999999,58.8505333333,27.1264666667,55.1722666667,31.6092333333,204.827533333,106.207,97.0114666667,39.5402666667
211.03,159.420266667,26.3769333332,56.2317333333,26.0869333334,33.9130666667,4.05789999994,227.826133333,107.246466667,88.6956666666,21.7391999999
211.41,187.619066667,53.6508,82.8572,40.6348666666,59.6825333331,22.3810000001,269.523866667,132.063533333,109.206333333,50.7936000001
211.79,180.0,55.3333333333,91.0,26.0,59.6666666665,28.5000000001,286.666666667,119.333333333,116.666666667,58.0000000001
212.17,106.666733333,36.6666,47.4511333335,22.3529333333,40.1959999999,28.8234999999,178.039333333,74.9019333333,77.4509333333,48.6275333334
212.55,71.2925333333,24.0816666667,32.381,27.3469333333,34.9658666667,34.5579000001,124.625933333,58.5033999999,51.0205333332,43.4013999999
212.92,58.3906666667,19.0806,25.1724,27.4712666667,24.9424666667,28.1034,98.5058666668,53.1034666667,42.5286666667,37.5862000001
213.30,66.1636,23.6477333333,33.7106666667,41.5094,33.5848666667,37.3585,109.056533333,65.0314,49.4339333334,46.6666666666
213.68,78.5184666666,32.5927333333,29.6295333334,46.8148,32.1481333333,46.5925333334,121.777733334,72.2963333333,56.8887999999,54.8147333333
214.06,65.1389333333,26.2499333333,14.3054666667,32.2222,16.8054666667,34.6528333334,101.944533333,52.7777333333,33.6112,43.3334000001
214.44,63.7908666667,27.1897333333,18.6927333333,30.1960666667,20.6534666667,37.8431333333,99.3462666668,59.3465333332,30.1960666667,43.2680666666
214.81,51.746,-20.3175333333,-66.9842000001,-24.1269333333,-40.9523333332,13.6507333333,138.412733334,51.1112,-11.7460666666,6.9840666668
215.19,82.1052,3.50866666666,-70.5263999999,-27.0175333333,-14.7368000001,18.7720333335,163.157866667,66.6665333333,-8.07020000006,24.2105333333
215.57,72.7272000001,31.7171333334,-5.85873333326,13.1313333333,20.404,34.4443666667,125.252533333,67.4747999999,21.8181999999,41.6162
215.95,79.9999999999,29.8666666667,-26.4,6.93333333332,14.4000000001,25.7333333333,146.666666667,79.4666666667,-0.79999999998,37.8666666667
216.32,104.814733333,29.9999333333,-26.6667333334,-7.4073333334,11.4816666666,18.8888000001,174.814866667,112.5926,-17.4073333333,41.8518
216.70,126.222133333,53.7778000001,-16.4443333333,-15.1111333334,13.7778,-5.77780000014,225.333333333,123.5556,-12.8889333333,49.7778000001
217.08,141.666733333,57.7777333332,-29.4443999999,-22.7778666665,45.5556666666,-23.0555666666,279.4444,153.333333333,-22.2222666667,40.0000666665
217.46,99.9999999999,51.6666666667,-11.3333333334,-4.99999999998,36.3333333332,-25.8333333333,181.0,102.333333333,-7.66666666666,26.6666666666
217.83,61.8604,35.8140666667,6.97660000001,3.41086666668,31.6279999999,-12.0930666667,94.8836666665,54.5736000001,6.66666740006e-05,18.7595999999
218.21,50.7575333333,18.4848,-6.06060000001,-12.4242666667,14.6969999999,-26.5909666667,77.1212,38.4849333333,-12.2726666667,1.81819999998
218.59,46.3063333333,-6.66666460001e-05,-29.3692666666,-37.1170666666,-5.94593333332,-57.6576999999,69.3692666667,18.1982,-29.1892,-17.1170666668
218.97,51.3475333333,13.617,-8.22686666666,-21.9859333333,9.36180000002,-38.8652333333,61.5604,22.9786666667,-16.0283333333,1.5602
219.34,36.8991333333,-9.76746666668,-22.9457333333,-38.7598666667,-0.46520000006,-54.1086,57.3643333333,12.7132,-26.8216666667,-4.34106666666
219.72,6.00000000008,-116.333333333,-127.0,-168.333333333,-81.9999999999,-199.666666667,25.3333333333,-70.3333333333,-151.666666667,-86.3333333333
220.10,2.89853333326,-115.652066667,-99.7102000001,-150.434666667,-73.9129333331,-161.594166667,20.5798,-52.1740000001,-125.5072,-67.2463999999
220.47,18.75,-155.833333333,-134.166666667,-185.833333333,-99.1666666667,-201.25,20.0000000001,-70.8333333332,-162.083333333,-100.416666667
220.85,46.6666666666,1536.66666667,1420.0,1773.33333333,1103.33333333,1706.66666667,326.666666666,833.333333334,1516.66666667,1076.66666667
221.23,15.9258666667,172.222133333,163.3334,224.814933333,145.185266667,202.592666667,54.8147333333,118.1482,178.518466667,119.259266667
221.61,46.2745333335,197.2548,165.097933333,253.333466667,156.078466667,196.274566667,77.6470000001,125.098,170.5882,122.353
221.98,42.8070000001,179.649133333,121.754333333,215.087733333,118.245533333,160.175433333,64.5614,101.754466667,115.7894,97.8946666667
222.36,48.8888,170.793733333,109.523866667,191.746,105.079333333,138.571366667,48.2538666667,89.5238,92.3809999999,82.2221333332
222.74,5.2381333332,202.380933333,109.0476,229.999933333,108.571533333,132.857133333,12.8571333334,77.1428666666,91.9048666667,64.2857333333
223.11,105.714266667,456.1904,269.523866666,475.238066667,278.095266667,273.809633333,13.3332666667,210.476066667,205.7142,192.381
223.49,-13.3332666667,-362.222333333,-175.555466667,-445.555666667,-212.222133333,-127.7778,98.8888666667,-82.2222000001,-117.777733333,-161.111066667
223.87,-18.8235333333,-111.372533333,-59.9998000001,-143.921533333,-88.2351999999,-26.0783333334,43.5295333334,-14.9020000001,-32.9411999999,-72.1567999999
224.24,-44.4444,-152.7778,-100.555466667,-187.7778,-110.555466667,-40.0000000001,54.4444666667,-13.8889333335,-39.4446000001,-124.999866667
224.62,-21.0666666667,-71.2000000001,-50.6666666667,-75.1999999999,-37.8666666668,-13.2,46.6666666667,4.53333333341,-13.0666666667,-54.4
225.00,-9.0476,-40.1588666666,-25.7142666667,-40.0,-14.4444,-13.0159,33.8096,3.49206666667,-8.09526666666,-32.6984
225.38,-22.9333333333,-48.4,-39.0666666667,-46.4,-29.7333333333,-29.8,13.8666666667,-4.8,-26.0,-47.2
225.75,-10.9090666667,-38.303,-34.6667333333,-37.0908666667,-20.2424,-25.2728,17.697,2.0606,-22.4242666667,-39.2727333333
226.13,-26.9136,-52.3456666667,-50.4938666667,-50.7406,-38.7654,-32.7160333333,7.53093333335,-6.66673333332,-42.9629333333,-52.2220666667
226.51,-12.3149333333,-25.8334,-27.9628666667,-28.0554666667,-19.4443333333,-18.7037,13.2408,7.22220000001,-25.9257333333,-33.8888666667
226.88,-7.45873333332,-13.0032,-16.2375333333,-13.5974,-7.45879999999,-9.53803333332,17.9538666667,9.96693333333,-13.9273333333,-20.462
227.26,3.55886666667,0.200600000014,-3.15793333333,-1.05273333333,4.96246666667,1.32843333333,23.5589333333,17.5938666667,-4.2606,-5.16286666667
227.64,3.09526666667,3.17459999999,-1.42853333333,1.46826666667,5.03966666667,3.57136666667,21.0318666667,13.5713333333,-2.53960000001,-1.19046666666
228.01,8.88886666665,9.70259999999,6.07199999999,7.63699999999,11.8310666667,9.17066666667,24.194,16.9327333333,4.78866666667,7.60566666667
228.39,12.2654,13.151,10.9114,10.2604,14.2968,12.5652333333,26.302,17.7604,7.63006666667,11.6146
228.76,10.1878666667,12.2066,9.48353333333,8.5446,11.8075333333,11.6314666667,24.3897333333,15.7981333333,6.3616,10.4459333333
229.14,9.12066666667,11.2704,8.92506666667,7.75253333333,10.8794,11.7266333333,23.1702666667,16.0043333333,5.77633333333,10.7274666667
229.52,11.6219333333,13.214,11.6616666667,9.98993333335,13.1344,14.398,24.6566666667,16.3782,8.61680000001,12.7362666667
229.89,11.4339333333,12.9236,12.1042666667,9.90693333333,12.6443333334,15.1396,24.8416666667,16.0148,8.5476,12.9050666666
230.27,12.7908666667,13.4034,12.6683333333,10.0262,13.7532666667,15.4769,26.1242,15.9229333333,10.4461333333,13.1408
230.65,12.6870666667,12.687,13.0443333333,9.67673333332,13.7925333333,15.5610666667,25.6292,15.1531333333,10.8162666667,13.6564666667
231.02,12.677,12.8324,13.4542,9.32646666666,13.5752,16.1918333333,25.3366666667,15.7513333333,11.2435333333,14.7149333333
231.40,11.0089333333,10.8468,11.9458666667,7.08113333333,11.4774666667,14.5766,23.5316,14.1802,9.98206666669,13.4594
231.78,8.541,7.88393333334,9.60386666667,3.99993333333,9.60379999999,11.1207666667,21.8164666667,11.8068666667,7.67153333333,11.1691333333
232.15,8.24133333333,7.11653333333,8.54793333334,2.51526666667,9.14113333333,11.0326,22.9447333333,12.0654666667,7.58693333333,10.6338666667
232.53,5.32053333333,2.86313333333,3.69666666667,-1.1324,5.55553333333,7.04049999999,19.658,8.4402,4.29486666667,6.96586666667
232.90,3.74726666667,0.566533333331,2.26580000001,-3.66013333333,4.72766666667,3.95433333333,16.928,6.64493333333,3.02833333333,5.3594
233.28,1.39633333334,-1.55413333333,-0.2702,-5.69833333334,2.0046,1.59903333333,16.2613333333,4.27933333333,0.225266666667,3.2882
233.66,-1.10346666667,-4.02313333333,-2.5746,-7.49420000001,0.689733333332,-0.402300000001,15.0114,2.80466666667,-2.85066666667,2.5748
234.03,-5.22333333334,-8.13293333333,-6.02513333333,-10.5154,-2.33686666666,-5.09736666667,10.676,-1.53506666667,-6.71246666667,-0.3666
234.41,-7.26853333334,-10.0001333333,-7.12966666667,-10.9258,-4.21286666667,-6.29633333333,8.40293333335,-2.7314,-8.72686666667,0.0926
234.78,-7.82006666665,-10.5421333333,-7.98153333333,-11.1648666667,-4.40613333333,-6.63183333333,8.18926666667,-3.11413333333,-9.71166666667,-0.346000000001
235.16,-11.1035333333,-13.6974,-11.2856,-14.0842666667,-8.10006666667,-9.44263333333,4.68713333333,-7.7134,-14.6986,-4.75546666667
235.54,-9.85973333334,-12.2330666667,-9.60093333334,-12.3191333333,-7.1196,-7.54050000001,5.65273333333,-6.64506666667,-13.808,-3.47353333334
235.91,-5.21653333333,-8.05646666666,-5.03533333333,-7.12980000001,-3.64546666667,-2.92056666667,9.52673333335,-1.83293333334,-9.18433333333,1.3294
236.29,-4.85206666668,-7.71213333332,-4.63500000001,-5.069,-3.51086666667,-2.11036666667,9.21106666667,-1.93286666667,-9.19133333335,1.55813333333
236.66,-5.00473333333,-6.91793333333,-3.84533333333,-4.75373333333,-3.5942,-1.86466666667,9.35280000001,-1.4106,-8.38653333333,2.12553333333
237.04,-1.857,-2.91553333333,-0.260066666665,-1.5598,-0.928466666667,2.14493333333,12.7948,1.0028,-5.53393333334,5.237
237.41,0.321666666667,-0.786333333334,1.8946,0.518266666668,1.32273333333,4.28046666667,13.512,2.1984,-3.12793333333,7.07766666667
237.79,3.37560000001,2.46413333334,4.47253333333,3.02106666667,3.5612,7.44303333333,15.6118666667,4.40513333333,0.033866666666,9.16460000001
238.17,5.44886666666,4.58346666666,5.44886666666,4.91993333333,4.5192,9.98383333333,17.5480666667,6.15386666667,1.9552,10.657
238.54,7.55646666666,7.19193333333,7.01679999999,6.72506666667,6.49153333333,11.4660666667,18.4099333333,8.11080000001,3.83653333333,11.7431333333
238.92,7.72853333333,6.1022,5.48386666667,5.34946666667,5.7662,10.8333666667,17.379,7.5134,3.3334,11.062
239.29,9.38219999999,7.4496,6.96013333333,6.80133333333,8.17133333334,11.6944,18.6545333333,9.55346666666,5.63913333333,13.0520666667
239.67,9.06846666666,6.94726666667,6.25153333333,6.38606666667,8.37266666667,10.8924333334,17.8676,8.69826666666,5.4882,12.7272666667
240.04,9.09633333333,6.98266666667,6.55813333333,6.35066666667,8.50373333333,10.8345666667,17.0963333334,8.15806666667,5.6494,12.8592
240.42,8.86906666666,6.99833333333,6.45413333333,5.65473333333,8.30786666667,10.3230666667,16.0288666667,7.88246666667,5.5272,12.5936
240.79,8.66086666667,6.85073333333,6.1076,5.53346666667,8.01340000001,10.0847,15.2759333333,7.5498,5.2172,12.5092666667
241.17,7.61526666667,5.47926666667,4.8402,4.65306666667,6.90533333333,8.94476666667,13.8174666667,6.74406666667,4.20786666667,11.1712
241.54,7.20886666667,5.35946666667,4.65186666667,4.31506666667,6.59253333333,8.60169999999,13.5959333333,6.89493333333,4.26933333333,10.8275333333
241.92,6.3098,4.6496,3.94613333333,3.64106666667,5.808,7.86400000001,12.6921333333,6.33053333333,3.786,10.4216
242.29,6.1506,4.8794,4.10513333333,3.56986666667,5.88293333333,7.6224,12.5162,6.3704,3.84713333333,10.6333333334
242.67,5.8742,4.6164,4.04053333333,3.35866666667,5.7268,7.1874,12.7297333333,6.35333333333,3.81946666667,10.4308
243.05,5.8836,5.01206666667,4.499,3.80433333333,6.0782,7.31703333334,12.9396666667,6.60933333333,4.26026666667,10.6615333333
243.42,5.87666666667,5.07806666667,4.631,3.98886666667,5.9852,7.3307,12.8081333333,6.46273333333,4.197,10.625
243.80,6.2154,5.46613333333,4.92126666667,4.37633333333,6.0706,7.59270000001,13.1800666667,6.854,4.62333333333,10.9578666667
244.17,5.6008,5.12533333333,4.22506666667,3.8642,5.4182,7.00423333333,12.7091333333,6.36946666667,4.0128,10.1955333333
244.55,5.08246666667,4.88193333333,3.90393333334,3.7492,5.2706,6.82126666667,12.5768666667,6.349,3.99586666667,10.0396
244.92,5.29893333333,5.13893333333,4.4352,4.28306666667,5.59886666667,6.96653333333,12.9414666667,6.60273333333,4.535,10.15
245.30,5.53813333333,5.723,4.86866666667,4.86486666667,5.98226666667,7.31406666667,13.2372,6.72953333333,4.9538,10.6843333333
245.67,5.3264,5.46286666666,4.6242,4.7912,5.80386666667,7.2685,12.9240666667,6.23013333333,4.68886666667,10.6393333333
246.05,5.06293333333,5.18393333333,4.44546666667,4.63786666667,5.62433333333,6.97856666667,12.7811333334,6.02446666667,4.40833333333,10.3025333333
246.42,4.6928,4.59046666667,3.99606666667,4.1752,5.1366,6.68803333333,12.2211333333,5.458,3.8994,9.83213333333
246.79,4.49393333333,4.3064,3.8034,3.95213333333,4.88713333333,6.57293333333,11.7103333333,5.0698,3.51953333333,9.76420000001
247.17,4.07473333333,3.97453333333,3.44446666667,3.58146666667,4.358,6.24396666667,11.1983333333,4.688,2.97306666667,9.371
247.54,3.80353333333,3.8012,3.19506666667,3.30893333333,4.04746666667,6.02123333333,11.1622,4.54906666667,2.7144,9.25346666665
247.92,3.8586,3.88353333333,3.2872,3.43106666667,4.11053333333,6.08376666667,11.1374,4.64386666667,2.78306666667,9.25186666666
248.29,3.974,4.03133333333,3.50326666667,3.57613333333,4.25006666667,6.25023333333,11.3188666667,4.75813333333,2.98653333333,9.45653333333
248.67,3.57806666666,3.59793333333,3.15726666667,3.16166666667,3.77973333333,5.857,11.0091333333,4.25166666667,2.51246666667,9.08166666667
249.04,3.3858,3.46113333333,2.95873333333,3.0318,3.65766666666,5.81906666667,10.8612,4.14226666666,2.2756,9.08386666665
249.42,3.32226666667,3.3466,2.84853333333,2.87746666667,3.46986666667,5.7623,10.9151333333,4.16633333333,2.14953333333,9.18386666667
249.79,3.66953333333,3.6258,3.1156,3.0744,3.72106666667,5.99536666667,11.2510666667,4.54066666667,2.35533333333,9.40080000001
250.17,3.9336,3.80793333333,3.3948,3.2328,3.939,6.2214,11.5382,4.72913333333,2.58806666667,9.64546666668
250.54,4.55253333333,4.44746666667,3.9286,3.8836,4.6154,6.7491,12.3946666667,5.28106666667,3.21186666666,10.2324666667
250.92,5.10953333333,5.0428,4.29926666667,4.51533333333,5.08726666667,7.41346666666,12.9233333333,5.91353333333,3.74646666667,10.6768
251.29,5.72706666667,5.67406666667,4.80066666667,5.15133333333,5.66413333333,7.96693333333,13.8263333333,6.44833333333,4.34406666667,11.335
251.66,6.22786666666,6.02373333333,5.1938,5.65646666667,6.1904,8.31986666666,14.1972666667,6.82653333333,4.8708,11.6700666667
252.04,5.74753333333,5.63273333333,4.97486666667,5.26386666667,5.9322,8.11140000001,14.0260666667,6.43693333333,4.58833333333,11.1854
252.41,6.12853333333,5.83106666667,5.25406666667,5.60093333333,6.34086666667,8.59093333333,14.3672,6.925,4.92833333333,11.3932
252.79,6.7684,6.4304,5.80146666667,6.17226666667,6.96106666667,9.10203333333,15.0454666667,7.5828,5.64526666667,11.7958
253.16,6.87913333333,6.51653333333,5.9272,6.00046666667,6.84613333333,9.07016666666,15.1784666667,7.66973333333,5.80993333334,11.6493333333
253.54,7.0234,6.5776,6.2616,6.10166666667,7.08653333333,9.22700000001,15.3214,7.77033333333,6.04986666667,11.4528666667
253.91,6.6246,6.23873333333,6.16233333333,5.8032,6.75073333334,8.88640000001,15.064,7.3314,5.72686666666,11.1825333333
254.28,6.90826666667,6.49226666667,6.223,5.97746666667,6.78153333333,9.17606666665,15.2624,7.52626666667,5.8862,11.4200666667
254.66,7.40053333333,7.0748,6.82746666667,6.543,7.11593333333,9.62473333333,15.6214,8.25806666667,6.41933333333,11.8078
255.03,7.31773333333,7.05293333333,6.98366666667,6.4714,7.16573333333,9.37283333335,15.816,8.27253333333,6.63633333333,11.6578666667
255.41,7.52386666667,7.2516,7.4104,6.8708,7.42846666667,9.7801,15.9636666667,8.62586666667,7.02493333333,11.9544666667
255.78,7.93,7.69693333333,7.87893333333,7.37073333333,7.61766666667,10.3170333333,16.1911333333,9.26346666667,7.47313333333,12.3590666667
256.15,8.1254,7.91626666667,7.86533333334,7.4844,7.55866666667,10.4506333333,16.2322666666,9.49113333333,7.51686666667,12.5901333333
256.53,7.27793333333,6.91126666667,6.83873333333,6.52613333333,6.4584,9.20963333333,15.068,8.28793333333,6.3994,11.4492666667
256.90,6.60353333333,6.17053333333,6.10766666667,5.95206666667,5.75026666667,8.50373333333,14.1151333333,7.4106,5.4856,10.9248666667
257.28,6.14446666667,5.80033333333,5.58366666667,5.83126666667,5.6302,8.21733333333,13.5306,6.91806666667,4.9186,10.5878
257.65,5.662,5.27826666667,4.78946666667,5.42766666667,5.139,7.72406666667,12.7969333333,6.1472,4.3516,10.0984666667
258.02,5.8822,5.5754,4.85453333333,5.63026666667,5.47966666667,8.05773333334,12.7978666667,6.35113333333,4.69246666667,10.1926
258.40,5.23113333334,5.0386,4.35826666667,5.21373333333,5.05346666667,7.58283333333,12.2358666667,5.72666666667,4.17813333333,9.62640000001
258.77,4.45293333333,4.339,3.69653333333,4.40146666667,4.468,6.8492,11.4442,4.93226666667,3.49026666667,8.95326666667
259.15,4.32,4.36406666667,3.54406666667,4.34293333333,4.4406,6.80556666667,11.4138,4.78153333333,3.3926,8.89266666667
259.52,4.02853333333,4.09513333333,3.34213333334,4.03193333333,4.26186666667,6.464,11.2024,4.43926666667,3.10326666667,8.64153333334
259.89,3.61493333333,3.74366666667,3.03033333333,3.65953333333,3.95673333333,6.22916666667,10.9470666667,4.03933333333,2.80246666667,8.32139999999
260.27,3.55306666667,3.72853333333,3.0704,3.70146666667,4.01686666667,6.2277,11.0229333333,4.05026666667,2.80106666667,8.3302
260.64,3.79146666667,4.01326666667,3.35753333333,3.96946666667,4.2988,6.53173333333,11.3790666667,4.41586666667,3.0626,8.66153333333
261.01,4.05826666667,4.21013333333,3.62766666667,4.21166666666,4.5524,6.79986666667,11.6404,4.70413333333,3.3534,8.84606666667
261.39,4.2622,4.42606666667,3.87633333333,4.38246666667,4.73566666667,6.99946666667,11.9443333333,4.87933333333,3.55126666667,9.09453333333
261.76,4.50313333333,4.73006666667,4.27253333333,4.63506666667,5.00073333333,7.23793333333,12.3054,5.18293333333,3.81013333333,9.42326666668
262.13,4.59146666667,4.81226666667,4.47186666667,4.80873333333,5.00386666667,7.24676666667,12.4848666667,5.29133333333,3.94486666667,9.57993333335
262.51,4.8362,5.1134,4.78606666667,5.04826666667,5.30693333333,7.48783333333,12.8088,5.58406666667,4.24106666666,9.94046666667
262.88,4.97133333333,5.30346666667,5.01853333333,5.23386666667,5.486,7.63023333333,13.2186,5.82013333333,4.426,10.1496666667
263.25,4.78826666667,5.01826666667,4.9908,4.97486666667,5.3096,7.42813333334,13.1556,5.64886666667,4.23033333333,10.0342
263.63,4.94826666667,5.1652,5.2612,5.1728,5.4454,7.63076666667,13.4949333333,5.84413333333,4.4032,10.1614666667
264.00,4.9502,5.1302,5.359,5.12186666667,5.5606,7.54926666667,13.6356666666,5.83833333333,4.35633333333,10.0722
264.37,5.24946666667,5.314,5.54806666667,5.33953333333,5.80166666667,7.66276666666,13.7419333333,5.99033333333,4.56466666667,10.31
264.75,5.09693333333,5.23,5.4738,5.17626666667,5.77973333333,7.56043333333,13.4382666667,5.7542,4.43386666666,10.2338
265.12,5.03826666667,5.24826666667,5.4496,4.9164,5.73333333333,7.56036666667,13.3362,5.6056,4.292,10.2524666667
265.49,4.8264,4.90993333333,5.24013333333,4.58233333333,5.4982,7.36316666667,12.956,5.41773333333,4.05773333333,9.98619999999
265.87,4.60793333333,4.69246666666,5.0252,4.2534,5.41786666667,7.19446666667,12.7579333333,5.385,3.91013333333,9.8432
266.24,4.3284,4.50106666667,4.73166666667,3.98533333333,5.28413333333,6.91036666667,12.5165333333,5.19753333333,3.63446666667,9.57593333333
266.61,4.46106666667,4.58906666667,4.93273333333,4.04966666667,5.40973333333,6.92633333333,12.6231333333,5.3618,3.726,9.62733333334
266.98,4.80426666667,4.90833333333,5.19946666667,4.37733333333,5.73546666667,7.32876666667,12.8168,5.63113333333,4.05966666667,9.96006666666
267.36,4.6434,4.80966666667,5.0228,4.27586666667,5.6082,7.20286666667,12.5278666667,5.5614,3.8684,9.82313333333
267.73,4.5894,4.7888,4.79793333333,4.16366666667,5.4388,7.05063333333,12.2890666667,5.52726666667,3.84406666667,9.80166666667
268.10,4.80646666667,4.99213333333,4.9258,4.3596,5.54513333333,7.10453333333,12.2891333333,5.57393333333,4.00346666667,9.94259999999
268.48,4.62013333333,4.782,4.75566666667,4.14333333333,5.41166666667,6.99783333333,12.0433333333,5.32193333333,3.8,9.76273333333
268.85,4.5948,4.67993333333,4.61233333333,4.0366,5.33853333333,6.88483333333,12.0662,5.30813333333,3.79673333333,9.66100000001
269.22,4.70166666667,4.862,4.69533333333,4.21646666667,5.46086666667,6.9991,12.0783333333,5.46493333333,3.97466666667,9.78193333333
269.59,5.0856,5.2966,5.02926666667,4.76393333333,5.82293333333,7.39866666666,12.3851333333,5.8938,4.4714,10.1316
269.97,5.02326666667,5.13653333333,4.84733333333,4.82106666667,5.6114,7.21443333334,12.1912,5.6256,4.37633333333,9.89693333332
270.34,4.78613333333,4.92573333333,4.5548,4.6186,5.37826666667,7.0206,11.9672666667,5.3444,4.13793333333,9.73566666665
270.71,4.56146666667,4.74646666667,4.22986666667,4.39373333333,5.04873333333,6.82353333333,11.6414,5.06613333333,3.84226666667,9.60046666667
271.09,4.2654,4.3654,3.84886666667,4.11653333333,4.67266666667,6.47533333334,11.3146666667,4.71213333333,3.4172,9.27540000001
271.46,4.72686666667,4.827,4.29506666667,4.6486,5.10026666667,6.9517,11.7630666667,5.23313333334,3.9144,9.71760000001
271.83,4.86073333333,4.92146666667,4.46473333333,4.77693333333,5.35693333333,7.13413333333,11.9254,5.40513333334,4.0704,9.86619999999
