wavelength,Back_TanRuef,Belly_TanRuef,Breast_TanRuef,Crissum_TanRuef,Crown_TanRuef,DorTail_TanRuef,Patch10_TanRuef,Patch11_TanRuef,Patch12_TanRuef,Rump_TanRuef,Throat_TanRuef,WingTip_TanRuef
456.70,8.30166666667,15.6273529412,12.3796666667,9.98033333333,7.37866666667,8.21066666667,5.97766666667,19.629,5.45166666667,20.6246666667,13.9883333333,7.36857575758
457.06,8.34766666667,15.6962745098,12.455,10.0206666667,7.403,8.24266666667,5.979,19.7406666667,5.438,20.7023333333,14.0493333333,7.37615151515
457.41,8.35133333333,15.7801960784,12.4966666667,10.0223333333,7.40766666667,8.263,5.96433333333,19.8343333333,5.425,20.7233333333,14.0823333333,7.33378787879
457.76,8.38133333333,15.8432352941,12.5246666667,10.0556666667,7.43233333333,8.28166666667,6.01933333333,19.9373333333,5.45633333333,20.7996666667,14.1306666667,7.347
458.12,8.396,15.8692941176,12.558,10.0806666667,7.45833333333,8.28633333333,6.05366666667,20.0336666667,5.47066666667,20.8576666667,14.1953333333,7.39181818182
458.47,8.381,15.8775294118,12.567,10.0803333333,7.456,8.323,6.063,20.0633333333,5.47866666667,20.8516666667,14.205,7.391
458.82,8.35266666667,15.9168235294,12.5903333333,10.078,7.44833333333,8.30233333333,6.06433333333,20.1046666667,5.45166666667,20.8486666667,14.2176666667,7.35315151515
459.18,8.32733333333,15.9412745098,12.6063333333,10.0996666667,7.449,8.30266666667,6.073,20.1466666667,5.434,20.835,14.2183333333,7.35796969697
459.53,8.30566666667,15.9692745098,12.6073333333,10.0943333333,7.44433333333,8.27933333333,6.05533333333,20.1733333333,5.426,20.8463333333,14.2046666667,7.34460606061
459.88,8.29433333333,15.9890784314,12.5936666667,10.0726666667,7.42166666667,8.271,6.05866666667,20.149,5.403,20.8443333333,14.2063333333,7.34133333333
460.24,8.3,16.0326862745,12.5993333333,10.0896666667,7.43666666667,8.27233333333,6.05266666667,20.1776666667,5.41833333333,20.894,14.2336666667,7.34224242424
460.59,8.25633333333,16.0545098039,12.6306666667,10.1123333333,7.41866666667,8.23166666667,6.01233333333,20.188,5.42366666667,20.9053333333,14.2393333333,7.32836363636
460.94,8.24566666667,16.0904117647,12.6283333333,10.107,7.415,8.234,5.99666666667,20.18,5.42766666667,20.904,14.237,7.3353030303
461.29,8.28566666667,16.0917843137,12.6503333333,10.1416666667,7.434,8.22366666667,6.02366666667,20.2213333333,5.445,20.945,14.258,7.36963636364
461.65,8.299,16.106,12.69,10.1526666667,7.44966666667,8.232,6.01433333333,20.2386666667,5.447,20.9706666667,14.2553333333,7.38472727273
462.00,8.29633333333,16.101372549,12.7063333333,10.1586666667,7.42066666667,8.22166666667,5.99666666667,20.2193333333,5.432,20.9603333333,14.2346666667,7.35890909091
462.35,8.31633333333,16.1446862745,12.7436666667,10.187,7.41433333333,8.19766666667,5.981,20.2373333333,5.43166666667,21.004,14.2436666667,7.34709090909
462.71,8.36466666667,16.1805686275,12.7816666667,10.212,7.43233333333,8.19633333333,5.995,20.268,5.45533333333,21.0616666667,14.291,7.38203030303
463.06,8.35733333333,16.2128039216,12.797,10.222,7.39633333333,8.18933333333,5.95533333333,20.3196666667,5.43,21.1226666667,14.294,7.35354545455
463.41,8.407,16.2964705882,12.8583333333,10.2493333333,7.40333333333,8.20566666667,5.97766666667,20.4063333333,5.425,21.2293333333,14.3793333333,7.37972727273
463.76,8.46133333333,16.4604901961,13.004,10.347,7.46466666667,8.246,6.01733333333,20.5356666667,5.48633333333,21.3583333333,14.4556666667,7.43121212121
464.12,8.48933333333,16.5149215686,13.0623333333,10.3653333333,7.46466666667,8.27233333333,6.03666666667,20.6293333333,5.52766666667,21.4466666667,14.468,7.46778787879
464.47,8.60733333333,16.6168431373,13.146,10.4266666667,7.55466666667,8.35033333333,6.127,20.7433333333,5.57,21.5833333333,14.5156666667,7.54112121212
464.82,8.66466666667,16.6491960784,13.2496666667,10.5143333333,7.61133333333,8.391,6.155,20.876,5.59833333333,21.714,14.5763333333,7.58375757577
465.17,8.67333333333,16.7594117647,13.311,10.5346666667,7.64366666667,8.408,6.13166666667,20.9436666667,5.60833333333,21.772,14.62,7.59306060607
465.53,8.70833333333,16.8611176471,13.3233333333,10.5843333333,7.67266666667,8.40133333333,6.13766666667,21.0293333333,5.63566666667,21.8613333333,14.69,7.59296969697
465.88,8.772,16.9585686275,13.3953333333,10.641,7.69233333333,8.44,6.16566666667,21.1463333333,5.694,21.9666666667,14.739,7.6489090909
466.23,8.81633333333,17.0616470588,13.486,10.7046666667,7.779,8.46466666667,6.23,21.2683333333,5.75033333333,22.075,14.8416666667,7.6986060606
466.58,8.838,17.1200784314,13.536,10.742,7.82266666667,8.52066666667,6.24033333333,21.3603333333,5.771,22.1563333333,14.888,7.71124242423
466.94,8.89566666667,17.1933529412,13.601,10.777,7.89333333333,8.54133333333,6.27,21.4416666667,5.81866666667,22.2693333333,14.9333333333,7.7383939394
467.29,8.97933333333,17.2230392157,13.663,10.8446666667,7.944,8.56233333333,6.30833333333,21.5443333333,5.899,22.2956666667,14.9803333333,7.76796969697
467.64,8.974,17.1932941176,13.646,10.8206666667,7.915,8.54066666667,6.27033333333,21.631,5.87966666667,22.3003333333,15.0373333333,7.73572727273
467.99,8.99666666667,17.2381176471,13.7086666667,10.8826666667,7.95933333333,8.566,6.25333333333,21.7376666667,5.871,22.3526666667,15.119,7.74781818183
468.35,9.00566666667,17.2809215686,13.7306666667,10.911,7.97033333333,8.54733333333,6.26933333333,21.8666666667,5.887,22.462,15.191,7.74172727273
468.70,9.01,17.3508627451,13.7696666667,10.9196666667,7.99666666667,8.53366666667,6.293,21.9413333333,5.926,22.4883333333,15.2556666667,7.75312121213
469.05,8.98566666667,17.3339803922,13.7533333333,10.9356666667,7.97833333333,8.509,6.29666666667,22.0133333333,5.922,22.581,15.2616666667,7.748
469.40,8.959,17.3619607843,13.8256666667,10.947,7.98166666667,8.48833333333,6.312,22.114,5.911,22.601,15.2983333333,7.75427272727
469.75,8.94533333333,17.3999215686,13.8456666667,10.9393333333,8.00966666667,8.474,6.32433333333,22.193,5.88866666667,22.6476666667,15.364,7.742
470.11,8.98666666667,17.4490588235,13.847,10.971,7.996,8.48733333333,6.317,22.3143333333,5.85933333333,22.686,15.3683333333,7.74315151517
470.46,9.01266666667,17.5006666667,13.889,11.0036666667,8.00366666667,8.49566666667,6.30766666667,22.4313333333,5.86666666667,22.743,15.4006666667,7.7765151515
470.81,9.01466666667,17.4726470588,13.9143333333,11.001,7.96433333333,8.45066666667,6.29366666667,22.4696666667,5.86366666667,22.747,15.4326666667,7.79081818183
471.16,8.977,17.4779607843,13.9026666667,11.037,7.96966666667,8.442,6.279,22.5056666667,5.84166666667,22.8476666667,15.487,7.79112121213
471.51,9.01466666667,17.5371960784,13.9623333333,11.0856666667,8.03066666667,8.44666666667,6.32366666667,22.564,5.85666666667,22.9603333333,15.5026666667,7.84912121213
471.87,9.02266666667,17.5573333333,13.9763333333,11.073,8.02433333333,8.44666666667,6.31566666667,22.6123333333,5.83766666667,22.986,15.5406666667,7.8416060606
472.22,9.02433333333,17.6010392157,13.9993333333,11.098,7.99933333333,8.42766666667,6.27733333333,22.5976666667,5.84233333333,22.9456666667,15.521,7.84193939393
472.57,8.994,17.6016862745,14.0106666667,11.0856666667,7.94333333333,8.37966666667,6.23533333333,22.6143333333,5.79266666667,22.9556666667,15.495,7.80275757577
472.92,9.09333333333,17.7018235294,14.1213333333,11.1716666667,8.03233333333,8.446,6.28633333333,22.753,5.86333333333,23.034,15.5943333333,7.89042424243
473.27,9.155,17.7408627451,14.1913333333,11.2303333333,8.057,8.504,6.28733333333,22.7926666667,5.90133333333,23.1136666667,15.63,7.9252121212
473.62,9.19166666667,17.7965294118,14.2546666667,11.2953333333,8.085,8.49866666667,6.28533333333,22.826,5.92,23.1836666667,15.7066666667,7.94575757577
473.98,9.22466666667,17.8405098039,14.3113333333,11.3363333333,8.10433333333,8.54533333333,6.29033333333,22.827,5.95166666667,23.2573333333,15.7003333333,7.99027272727
474.33,9.27866666667,17.8690980392,14.3863333333,11.3683333333,8.13166666667,8.54966666667,6.34133333333,22.9263333333,5.96966666667,23.3226666667,15.787,8.00993939393
474.68,9.33966666667,17.9711960784,14.4803333333,11.4573333333,8.214,8.64433333333,6.37233333333,23.0313333333,6.00333333333,23.396,15.852,8.06463636363
475.03,9.41233333333,18.0185098039,14.5526666667,11.4626666667,8.22933333333,8.66566666667,6.33566666667,23.116,6.01166666667,23.43,15.8566666667,8.06903030303
475.38,9.45,18.0155294118,14.5703333333,11.4766666667,8.22133333333,8.68233333333,6.31066666667,23.1876666667,6.04266666667,23.452,15.842,8.0560909091
475.73,9.545,18.0930784314,14.6946666667,11.573,8.325,8.73833333333,6.39066666667,23.334,6.13766666667,23.593,15.9253333333,8.12166666667
476.08,9.61533333333,18.1644509804,14.769,11.6006666667,8.39566666667,8.782,6.40633333333,23.473,6.155,23.6863333333,16.0196666667,8.16057575757
476.44,9.70066666667,18.2387843137,14.8016666667,11.679,8.445,8.79833333333,6.446,23.5566666667,6.201,23.772,16.027,8.17596969697
476.79,9.65366666667,18.2669607843,14.824,11.6583333333,8.405,8.76666666667,6.40433333333,23.566,6.15733333333,23.7653333333,15.9783333333,8.1246969697
477.14,9.67333333333,18.3231176471,14.8296666667,11.6396666667,8.38733333333,8.72266666667,6.36766666667,23.6403333333,6.11333333333,23.8483333333,15.9883333333,8.07903030303
477.49,9.69533333333,18.3516078431,14.834,11.6566666667,8.40166666667,8.716,6.37533333333,23.7476666667,6.118,23.876,15.9463333333,8.07027272727
477.84,9.64233333333,18.3521764706,14.8786666667,11.6696666667,8.42633333333,8.67266666667,6.36766666667,23.8673333333,6.091,23.9276666667,15.997,8.062
478.19,9.67566666667,18.4491764706,14.9043333333,11.704,8.46433333333,8.68166666667,6.34366666667,23.934,6.11033333333,23.9793333333,15.9523333333,8.07345454547
478.54,9.70933333333,18.5362352941,14.9523333333,11.7136666667,8.467,8.663,6.36866666667,24.0626666667,6.13866666667,24.043,15.973,8.07618181817
478.89,9.74133333333,18.6468431373,15.0226666667,11.7613333333,8.497,8.711,6.41566666667,24.1996666667,6.16333333333,24.075,16.0203333333,8.11806060607
479.24,9.741,18.6871568627,15.0543333333,11.7796666667,8.54066666667,8.703,6.42666666667,24.2676666667,6.18333333333,24.111,16.0856666667,8.12596969697
479.60,9.73833333333,18.7438039216,15.0466666667,11.7903333333,8.49466666667,8.65666666667,6.39366666667,24.2996666667,6.14766666667,24.0876666667,16.098,8.11827272727
479.95,9.727,18.7970588235,15.089,11.803,8.48133333333,8.66933333333,6.417,24.387,6.157,24.1183333333,16.1453333333,8.111
480.30,9.73966666667,18.8636862745,15.1196666667,11.784,8.478,8.67333333333,6.39933333333,24.5063333333,6.14466666667,24.1176666667,16.2026666667,8.12166666667
480.65,9.763,18.8893921569,15.134,11.819,8.50366666667,8.691,6.39566666667,24.6493333333,6.15966666667,24.1536666667,16.235,8.1266060606
481.00,9.77933333333,18.924627451,15.171,11.872,8.52166666667,8.735,6.418,24.8443333333,6.188,24.192,16.3146666667,8.1653030303
481.35,9.79533333333,19.0366078431,15.276,11.9266666667,8.57133333333,8.77566666667,6.422,25.0456666667,6.19866666667,24.3023333333,16.4053333333,8.18057575757
481.70,9.82866666667,19.1173333333,15.3386666667,11.9663333333,8.559,8.786,6.42233333333,25.2406666667,6.20733333333,24.3893333333,16.475,8.18457575757
482.05,9.85733333333,19.1997058824,15.4226666667,12.0253333333,8.56566666667,8.78433333333,6.43566666667,25.423,6.205,24.448,16.591,8.19415151517
482.40,9.87766666667,19.2796666667,15.4623333333,12.064,8.59166666667,8.805,6.43266666667,25.5836666667,6.20033333333,24.5256666667,16.6556666667,8.19787878787
482.75,9.88166666667,19.3117254902,15.494,12.0816666667,8.60766666667,8.805,6.428,25.69,6.19033333333,24.587,16.675,8.2062121212
483.10,9.912,19.3799411765,15.5463333333,12.127,8.622,8.81833333333,6.44933333333,25.765,6.205,24.656,16.6953333333,8.2173939394
483.45,9.89966666667,19.4079607843,15.578,12.135,8.63566666667,8.81,6.448,25.7996666667,6.20733333333,24.6866666667,16.6893333333,8.209
483.80,9.92433333333,19.4342941176,15.5846666667,12.1633333333,8.64833333333,8.811,6.45266666667,25.804,6.22333333333,24.718,16.6836666667,8.21672727273
484.15,9.94166666667,19.4472941176,15.616,12.2026666667,8.67,8.82233333333,6.464,25.8153333333,6.241,24.768,16.715,8.23275757577
484.50,9.96166666667,19.4907254902,15.6636666667,12.236,8.68666666667,8.819,6.473,25.8336666667,6.253,24.826,16.755,8.25706060607
484.85,9.98133333333,19.5527058824,15.7196666667,12.274,8.71166666667,8.82666666667,6.49166666667,25.8533333333,6.27566666667,24.8663333333,16.795,8.27715151517
485.20,10.0153333333,19.5883921569,15.746,12.3033333333,8.72366666667,8.827,6.502,25.899,6.28066666667,24.912,16.8286666667,8.29396969697
485.55,10.048,19.6306078431,15.793,12.3316666667,8.75333333333,8.83066666667,6.51966666667,25.9476666667,6.29533333333,24.9506666667,16.8553333333,8.3115151515
485.90,10.061,19.6874509804,15.825,12.342,8.78033333333,8.844,6.53233333333,26.0133333333,6.30833333333,25.0243333333,16.883,8.32963636363
486.25,10.086,19.7131372549,15.8776666667,12.3646666667,8.79166666667,8.83466666667,6.53066666667,26.0396666667,6.326,25.0746666667,16.892,8.34293939393
486.60,10.119,19.7842156863,15.9263333333,12.4086666667,8.80533333333,8.82433333333,6.53266666667,26.0746666667,6.34066666667,25.1413333333,16.909,8.34145454547
486.95,10.152,19.8455098039,15.988,12.4406666667,8.82133333333,8.83466666667,6.53133333333,26.1566666667,6.338,25.2166666667,16.9763333333,8.35727272727
487.30,10.201,19.8954313725,16.0276666667,12.4686666667,8.84766666667,8.848,6.54833333333,26.2313333333,6.351,25.297,17.028,8.37987878787
487.65,10.242,19.9585294118,16.1063333333,12.5086666667,8.88666666667,8.87266666667,6.56933333333,26.3366666667,6.35966666667,25.378,17.0803333333,8.40415151517
488.00,10.2766666667,20.042,16.1636666667,12.5386666667,8.92133333333,8.893,6.597,26.4196666667,6.37266666667,25.4576666667,17.1076666667,8.4223030303
488.35,10.2876666667,20.0899803922,16.1936666667,12.546,8.93966666667,8.89266666667,6.59333333333,26.5093333333,6.37733333333,25.5243333333,17.1156666667,8.41927272727
488.70,10.3106666667,20.107254902,16.2153333333,12.5533333333,8.957,8.886,6.579,26.606,6.35766666667,25.6033333333,17.1223333333,8.40606060607
489.05,10.3383333333,20.1567647059,16.263,12.56,8.96633333333,8.89033333333,6.58233333333,26.6773333333,6.37166666667,25.663,17.15,8.4133939394
489.40,10.3766666667,20.232627451,16.315,12.5836666667,8.99133333333,8.89,6.58866666667,26.77,6.38366666667,25.764,17.198,8.41003030303
489.75,10.4293333333,20.2691960784,16.3713333333,12.637,9.03033333333,8.90266666667,6.60466666667,26.8423333333,6.407,25.8476666667,17.2273333333,8.43181818183
490.10,10.4983333333,20.3587058824,16.4446666667,12.677,9.08066666667,8.942,6.63566666667,26.9963333333,6.41666666667,25.9403333333,17.3193333333,8.4647878788
490.45,10.5553333333,20.4002156863,16.516,12.7186666667,9.12966666667,8.96366666667,6.66533333333,27.12,6.43633333333,26.0423333333,17.421,8.49724242423
490.80,10.6016666667,20.4344901961,16.543,12.7803333333,9.17766666667,8.97433333333,6.69666666667,27.251,6.456,26.124,17.4473333333,8.53342424243
491.15,10.6503333333,20.5112941176,16.5963333333,12.834,9.19833333333,8.97133333333,6.693,27.3756666667,6.46033333333,26.2003333333,17.4853333333,8.54445454547
491.50,10.6753333333,20.5566862745,16.6266666667,12.86,9.20466666667,8.96,6.691,27.477,6.462,26.263,17.5216666667,8.54527272727
491.85,10.701,20.5992156863,16.6806666667,12.891,9.22,8.96266666667,6.69766666667,27.602,6.479,26.331,17.5673333333,8.57224242423
492.20,10.7946666667,20.6377058824,16.7386666667,12.9406666667,9.26133333333,8.992,6.74366666667,27.7166666667,6.50033333333,26.4063333333,17.6466666667,8.59642424243
492.55,10.8483333333,20.6948039216,16.799,12.975,9.279,8.98666666667,6.773,27.7826666667,6.52933333333,26.4706666667,17.671,8.63063636363
492.90,10.8693333333,20.7257254902,16.871,13.0226666667,9.316,8.97866666667,6.79,27.864,6.539,26.5413333333,17.6993333333,8.6440909091
493.25,10.9253333333,20.7579019608,16.931,13.0943333333,9.367,9.01333333333,6.799,27.9403333333,6.56966666667,26.612,17.7216666667,8.69463636363
493.60,10.9556666667,20.7866470588,16.983,13.1256666667,9.377,9.00466666667,6.789,28.0233333333,6.57833333333,26.7013333333,17.7386666667,8.70206060607
493.95,10.9766666667,20.8147254902,17.0146666667,13.217,9.39933333333,8.99,6.803,28.0536666667,6.584,26.8163333333,17.7383333333,8.70842424243
494.30,11.0293333333,20.9064117647,17.116,13.2996666667,9.43866666667,9.00133333333,6.828,28.1653333333,6.60633333333,26.9083333333,17.7686666667,8.72942424243
494.65,11.084,21.0123921569,17.2426666667,13.3446666667,9.48633333333,9.01233333333,6.82966666667,28.275,6.63966666667,27.05,17.8206666667,8.74584848483
495.00,11.1846666667,21.0840980392,17.3883333333,13.445,9.58,9.09066666667,6.88233333333,28.4626666667,6.712,27.2343333333,17.919,8.79718181817
495.34,11.2756666667,21.149,17.5273333333,13.5286666667,9.65966666667,9.129,6.91,28.6786666667,6.77233333333,27.3716666667,18.0233333333,8.85027272727
495.69,11.338,21.2025098039,17.6086666667,13.5863333333,9.72833333333,9.125,6.89633333333,28.8363333333,6.80066666667,27.498,18.101,8.83757575757
496.04,11.3523333333,21.3302941176,17.671,13.6516666667,9.743,9.148,6.88633333333,28.9636666667,6.82733333333,27.5873333333,18.1606666667,8.8463030303
496.39,11.389,21.4297843137,17.8053333333,13.7213333333,9.81066666667,9.19533333333,6.91666666667,29.152,6.86166666667,27.7143333333,18.2913333333,8.8714848485
496.74,11.4643333333,21.5549019608,17.8806666667,13.7643333333,9.87533333333,9.24133333333,6.934,29.302,6.89833333333,27.8423333333,18.4033333333,8.91293939393
497.09,11.5096666667,21.6550784314,17.952,13.7816666667,9.89,9.25233333333,6.96166666667,29.411,6.90266666667,27.929,18.511,8.93412121213
497.44,11.571,21.7555686275,18.0396666667,13.856,9.94866666667,9.26366666667,7.00966666667,29.5426666667,6.92366666667,28.0383333333,18.602,8.96145454547
497.79,11.621,21.829745098,18.122,13.8596666667,9.99133333333,9.27333333333,7.01733333333,29.6943333333,6.98033333333,28.1386666667,18.6373333333,8.99563636363
498.14,11.6626666667,21.8983137255,18.1836666667,13.9186666667,10.0543333333,9.31633333333,7.046,29.845,7.03766666667,28.2983333333,18.7376666667,9.04042424243
498.48,11.7326666667,21.9602941176,18.2386666667,13.9686666667,10.1076666667,9.327,7.06,29.947,7.06066666667,28.3743333333,18.836,9.0545151515
498.83,11.731,22.0232745098,18.2936666667,13.9753333333,10.1316666667,9.33466666667,7.06133333333,30.0436666667,7.05766666667,28.4203333333,18.8796666667,9.06787878787
499.18,11.7846666667,22.1568627451,18.3636666667,14.0256666667,10.174,9.34066666667,7.06333333333,30.1656666667,7.07,28.551,18.9676666667,9.09118181817
499.53,11.8626666667,22.2587843137,18.457,14.0983333333,10.2206666667,9.407,7.10966666667,30.329,7.09666666667,28.673,19.0513333333,9.13484848483
499.88,11.918,22.3368039216,18.5446666667,14.154,10.295,9.45566666667,7.157,30.5186666667,7.098,28.793,19.1156666667,9.19796969697
