wavelength,Back_PhrUnim,Belly_PhrUnim,Breast_PhrUnim,Crissum_PhrUnim,Crown_PhrUnim,DorTail_PhrUnim,Rump_PhrUnim,Throat_PhrUnim,WingTip_PhrUnim
209.14,-66.3888,69.8609333333,11.9444666667,11.9444666666,-0.138733333346,-51.3888666667,-16.2500666667,37.9166666667,-29.5832666667
209.52,-71.9728666666,64.9659666667,5.03393333333,8.97966666672,-8.70746666666,-59.8638000001,-19.3196666667,27.6190666667,-40.8164666667
209.90,-23.3765333333,62.9438666667,25.368,28.7447333333,11.9479333334,-15.3246666667,13.0736,42.251,-8.31173333335
210.28,-12.2962666667,60.1481333333,27.3332666667,28.2962666667,12.4444666667,-11.8518666667,13.3334,42.3704,-3.9258
210.66,-7.84653333333,49.8230333333,23.6576666667,22.0648666667,11.5045333333,-9.02660000001,11.0324666667,32.4483333333,-1.652
211.03,-4.4828,49.0804666667,25.0574666667,22.0115333334,14.3678666667,-5.68966666667,12.2988666667,34.138,0.0576
211.41,2.80693333333,44.9875,26.9674,20.0500666667,14.3858666667,-2.35586666667,13.9347333333,33.1829333333,3.80946666666
211.79,3.47413333334,41.3146666667,24.9764666667,16.0093333333,11.7371333333,-5.21133333333,11.5022666667,28.5916,3.0046
212.17,10.6349333333,37.3413,25.1588666667,17.4205333333,14.8412666667,-0.952399999994,13.1747333333,28.5318,4.84120000001
212.55,12.3586,37.0370333333,24.5614,16.5692,15.1267333333,-4.60033333333,13.7622,26.6668,4.79539999999
212.92,12.4638,38.0125,23.2298,12.9190666667,13.5818,-9.10979999999,11.4700666667,26.2939333333,1.82206666665
213.30,16.7948666667,42.7990666667,28.4188666667,17.6495333333,18.077,-5.55539999999,15.2137333333,32.2222666667,8.33333333333
213.68,22.9239333333,45.4580333333,33.8401333334,22.5731333333,24.0934666667,3.54786666667,21.9883333334,37.5438,17.4268666667
214.06,12.8294,36.4341333333,24.2635333333,13.6434666667,16.0465333333,-4.41866666667,13.9534666667,27.9457333333,10.0
214.44,8.61426666665,32.0972666667,21.3482666667,12.8465333333,14.0824,-4.98126666665,14.7564,24.9813333333,8.50193333333
214.81,7.39886666666,31.2524333333,19.5376,12.2929333333,12.6011333333,-4.27753333334,14.2581333333,23.6222666667,6.93626666667
215.19,8.419,32.4570666667,20.4190666667,14.5524666667,14.7428666667,-1.37146666667,15.581,24.419,10.2095333333
215.57,5.4044,32.7416666667,18.4616,15.7396,15.7791333333,0.1972,17.3571333333,22.8008666667,9.70413333332
215.95,1.0192,32.0169666667,14.6072,13.2484666667,15.1167333333,-2.20806666666,14.9469333333,18.5138666667,5.90240000001
216.32,-9.68813333333,30.8152666667,9.49653333333,7.7698,9.44833333333,-7.86573333334,8.00953333334,14.1007333333,0.81526666666
216.70,-6.85193333335,33.3565666667,12.4074666667,13.611,12.8704,-1.89806666665,11.3891333333,17.4073333333,4.16666666667
217.08,-1.82153333333,30.1939333333,14.4961333333,16.8992,14.031,2.48066666667,13.6432666666,19.6899333333,7.55826666666
217.46,-4.5834,26.8370666667,9.96213333335,11.3258666667,10.5303333333,-2.04526666666,8.33326666666,15.7954666667,1.62879999999
217.83,-10.125,23.9583333333,5.83333333333,5.79166666665,6.33333333332,-7.58333333333,2.83333333333,11.375,-5.375
218.21,-11.1111333333,26.6907666667,7.82599999999,5.7004,7.05313333333,-7.10153333333,2.36719999999,14.1545333333,-7.8744
218.59,-12.0834,22.7342333333,6.3542,3.85413333332,6.51033333333,-7.76046666667,0.260466666666,12.4478,-12.8126
218.97,-15.9882,23.4217666667,7.61060000001,6.84359999999,7.49253333333,-8.02359999999,1.29786666665,15.0442666667,-16.1061333333
219.34,-20.9709333333,23.4629,6.73133333334,6.66666666667,3.94833333333,-9.06140000001,-2.07133333333,13.6568,-21.424
219.72,-17.7778,25.4920333333,10.0951333333,8.76186666666,5.07940000001,-8.76199999999,-1.77773333333,15.3016,-18.7936666667
220.10,-2.04733333333,31.3122333333,19.79,20.0525333333,14.9080666667,3.25466666667,11.6010666667,24.0944666667,-2.30966666666
220.47,9.40026666667,36.3549,29.0168666667,28.4412,23.3574,12.0384,22.6378,29.5444,8.96886666668
220.85,8.12513333333,36.6146,29.1667333333,24.9479333333,22.6563333333,11.1458666666,21.2501333333,28.0729333333,8.85406666667
221.23,8.389,39.7222,31.3332666667,25.7778,26.1109333333,12.3888,23.4444666667,29.6110666667,12.5000666667
221.61,12.3810666667,37.8834333333,33.9153333333,29.3121333333,29.2064666667,16.3492,27.4074,31.3226666667,17.6190666667
221.98,10.8458,34.6269333333,30.7960666667,27.1642,28.0098666667,13.9802,26.3183333333,30.1492,18.3582666667
222.36,17.5676,39.8647666667,34.9999333333,31.9819333333,33.3332,18.3783333333,32.0720666667,34.1441333333,25.6304666667
222.74,20.9938,43.7888333333,36.853,34.7825333333,34.6582666667,23.1056666667,34.5341333333,36.2318,30.2690666667
223.11,21.9287333333,43.5220666667,36.2264,31.9916666667,35.1362666667,23.1446666667,34.2558,34.9266,31.3627333333
223.49,24.2209333333,41.5779333333,36.5286666667,30.3352666667,35.4636,23.5108,35.5029333333,35.9763333333,32.6627333333
223.87,27.1138,42.4795333333,37.6422,30.2844666667,38.8617333333,23.9024666667,37.3983333333,38.1299333333,33.1299333333
224.24,26.3074,43.0338333333,39.1616,29.9402666667,38.3632,24.4710666667,35.928,38.9621333333,33.0141333333
224.62,22.0883333334,38.3936666667,33.0118666667,24.2972,33.8956,19.8393333333,30.8434,34.2168,30.0
225.00,25.3334666667,38.9904,34.819,27.1618666666,34.7048,22.5522666667,31.1238,34.7808666667,31.2382666667
225.38,28.9730666667,40.0001,35.9278666667,30.4864666667,37.8738666667,26.3422666666,33.6937333333,35.027,33.5134
225.75,24.9175333333,35.4949666667,31.0562,27.3267333333,33.8613333333,25.0824666667,31.0890666667,30.066,29.571
226.13,23.1682,33.8778666667,30.8581333333,28.2177333333,33.5973333333,26.2705333333,31.6502666667,28.7788666667,28.68
226.51,19.5402666667,29.7537,27.6189333333,24.6304,30.5092,25.1888666667,28.1115333333,25.0246,25.9113333333
226.88,12.6935333333,22.3063,21.9191333333,16.128,22.8283333333,19.0235333333,20.0674666666,17.7441333333,20.3366
227.26,12.1315333333,19.6424333333,20.5722666667,15.0501333333,19.6852666667,18.3118666667,18.0257333334,16.3376666667,20.0286
227.64,9.74366666668,16.4102333333,17.3078,13.6410666667,17.5641333333,17.8718,15.5641333334,13.2564,18.1794666667
228.01,9.38186666666,15.287,16.9757333334,14.3046666667,15.6733333333,18.4105333333,14.724,12.8256666667,19.1391333333
228.39,8.05653333335,11.8430666667,14.5820666667,12.9104,12.004,16.7574,12.709,10.574,17.3414
228.76,7.00986666667,10.6051333333,13.279,11.9782,10.2257333333,16.4045333333,10.8942,9.71986666667,14.9411333334
229.14,5.22739999999,9.28866666667,11.712,9.72713333333,8.966,15.2853333333,9.67733333333,9.148,13.3498666667
229.52,4.40873333333,8.23349999999,11.1982,8.84800000001,6.95846666666,14.5774666667,8.17200000001,8.8326,11.4592666667
229.89,5.7998,9.08803333334,12.1078,8.99833333334,6.99553333333,15.4857333333,8.311,9.46193333333,11.7638666667
230.27,6.28826666667,9.14846666667,12.46,9.01026666666,7.49646666667,15.1819333334,7.70026666667,9.05386666667,11.6738666667
230.65,6.8362,9.25849999999,12.2881333333,9.54806666667,6.97746666667,13.87,7.33039999999,8.79946666666,11.2711333333
231.02,7.76140000001,10.4560666667,12.4351333334,10.8912,8.3788,14.3438666667,8.842,9.92273333334,11.3965333333
231.40,6.3052,9.58063333333,10.6002,9.80486666667,7.69340000001,12.7548,7.70786666666,8.95153333334,9.37100000001
231.78,6.30033333333,9.72166666667,9.65566666667,8.7912,6.60806666667,11.1062666667,7.04766666666,8.68859999999,8.52739999999
232.15,5.21806666667,8.38870000001,7.99706666666,6.71099999999,4.8188,9.47519999999,5.5876,7.59786666666,6.74053333333
232.53,6.2122,10.2500333333,8.96973333334,7.57573333334,6.77273333333,10.8484,6.69700000001,9.16653333332,7.7424
232.90,7.43213333334,12.4562,10.5423333333,9.23446666666,8.69213333335,11.4513333333,8.85166666666,10.7336666667,10.2232
233.28,5.79706666667,11.5780666667,9.8714,9.19486666667,7.48793333333,9.71019999999,8.45406666667,9.1626,9.38793333333
233.66,3.745,10.3711333333,7.84506666665,6.89273333333,5.69806666667,7.58673333333,7.16706666667,6.69886666667,8.0548
234.03,3.0868,10.1035,7.11213333333,6.65066666667,5.77566666667,6.74626666667,7.23960000001,6.61906666667,8.95780000001
234.41,4.01826666667,9.9695,7.16893333334,6.92540000001,5.236,7.0928,8.12786666667,7.64073333333,9.3912
234.78,4.10713333333,10.3495333333,7.21733333334,6.77093333333,5.50606666667,7.99099999999,8.63106666667,8.39279999999,9.50893333334
235.16,4.70493333333,10.8174,7.61906666666,6.95100000001,5.7286,8.48613333333,8.91253333333,9.06893333335,10.3767333333
235.54,7.4224,12.8676666667,10.1754666667,9.5548,7.78673333333,10.8232,11.3494666667,10.9580666667,13.4006
235.91,7.28113333332,12.4648333333,11.1822666667,9.92640000001,7.56186666667,10.6079333333,11.7968,10.8080666667,13.7740666667
236.29,8.91066666667,13.1834,12.7462,11.5329333333,9.06726666667,12.12,13.4246,11.5720666667,15.199
236.66,7.39166666667,10.5112666667,10.9126,9.70873333334,7.35273333333,10.3948666667,12.0258,10.2134666667,13.6698666667
237.04,5.4766,8.13183333333,9.52013333333,8.43246666667,5.64286666667,8.91866666666,10.3263333333,9.02106666667,11.4010666667
237.41,7.56146666667,9.01076666667,10.4474,9.82993333333,7.5866,10.6364,11.9848,11.0775333333,13.1442
237.79,8.56613333333,9.33340000001,10.9936666667,10.4274666667,8.44019999999,11.4591333333,12.3396,11.9496666667,13.4466666667
238.17,7.82499999999,8.37953333333,9.79666666667,9.52553333335,7.3322,10.5976666667,11.2138666667,10.6346,11.3984666667
238.54,7.59840000001,8.3454,8.97253333333,8.78133333333,7.09673333332,10.4060666667,10.5496,9.71333333333,11.3261333333
238.92,6.50786666667,7.10886666666,7.86846666667,8.16320000001,5.70300000001,9.54633333334,9.059,8.18599999999,10.3627333333
239.29,7.10333333333,7.71039999999,8.53026666666,8.73266666667,6.38973333334,10.5537333333,8.88166666666,7.95526666666,10.7880666667
239.67,5.4482,6.03716666667,7.25066666666,7.41186666667,4.96480000001,9.92946666667,7.20053333333,6.84786666667,8.92253333333
240.04,3.9526,4.6857,5.28233333333,5.83786666667,3.97086666667,8.93433333332,5.16393333333,5.264,7.37706666667
240.42,3.21946666667,4.3782,4.5608,5.12206666666,3.317,8.5122,4.1464,4.47973333333,6.63406666667
240.79,2.95653333333,4.35586666667,4.09046666667,4.77926666667,2.971,8.07313333333,3.60953333333,3.9612,6.44413333333
241.17,4.04693333333,5.05096666667,4.67706666667,5.085,3.60833333334,8.95266666667,4.33106666667,4.39293333333,7.56253333333
241.54,3.0338,4.13386666667,3.59353333333,3.7,2.46846666667,7.92613333333,3.18486666667,3.20193333333,6.49866666667
241.92,3.176,4.064,3.71886666667,4.00306666667,2.6028,7.96046666667,3.55146666667,3.35353333333,6.76806666667
242.29,3.84213333333,4.87866666667,4.5938,4.986,3.5762,8.72553333333,4.42113333333,4.29966666667,7.7498
242.67,4.29353333333,5.33863333333,5.29933333333,5.4866,4.1106,9.24886666667,4.81613333333,4.8508,8.06446666667
243.05,4.48373333333,5.44253333333,5.70586666667,5.52886666667,4.623,9.41013333334,5.22553333334,5.1496,8.38600000001
243.42,4.33953333333,5.1366,5.75166666667,5.3582,4.4556,9.11393333333,5.40386666667,5.04766666667,8.29813333334
243.80,5.00606666667,5.99523333333,6.3368,5.90673333333,5.0946,9.55353333333,6.11573333333,5.64133333333,8.96666666667
244.17,5.67813333334,6.75556666667,7.08193333333,6.36606666667,5.79273333333,10.1423333333,7.00666666667,6.25933333333,9.61646666665
244.55,5.721,6.91566666667,7.15313333333,6.4566,5.99346666667,10.1186666667,7.32433333333,6.476,9.78406666665
244.92,6.58506666667,7.769,7.98226666667,7.0632,6.88906666667,10.8912666667,8.2342,7.41166666667,10.7096666667
245.30,6.5454,7.64843333334,7.95846666667,6.98886666667,6.916,10.7256,8.28393333333,7.43546666667,10.7013333333
245.67,7.045,8.39233333334,8.744,7.98419999999,7.44213333333,11.4672666667,9.1254,8.27106666667,11.5083333333
246.05,6.81593333333,8.32760000001,8.62766666667,7.80640000001,7.31546666667,11.5158,9.12146666666,8.16826666667,11.47
246.42,6.284,7.76716666667,8.16826666667,7.23666666666,6.73793333333,11.1506666667,8.72266666668,7.56666666667,11.1456
246.79,6.232,7.71710000001,8.068,7.16686666667,6.51113333333,11.1960666667,8.78673333335,7.47533333333,11.167
247.17,6.21893333333,7.66756666667,7.8724,7.092,6.3272,11.1752,8.68453333333,7.31366666667,11.1706666667
247.54,6.14,7.61476666666,7.69213333333,7.00626666667,6.21506666667,11.119,8.54773333334,7.245,11.1146666667
247.92,5.9038,7.3175,7.47353333333,6.73786666667,5.97306666667,10.9022,8.30126666667,7.0166,10.8686666667
248.29,5.63546666667,7.07923333333,7.28006666667,6.64613333333,5.71993333333,10.7523333333,8.0396,6.89106666667,10.7153333333
248.67,5.67166666667,7.0944,7.3788,6.70353333333,5.76806666667,10.904,8.06400000001,7.01133333333,10.785
249.04,5.2036,6.71753333333,7.0198,6.3834,5.36206666667,10.5805333333,7.70693333333,6.57153333333,10.3056
249.42,4.74393333333,6.41503333333,6.71386666667,6.05133333333,5.02693333333,10.3707333333,7.374,6.0692,9.86520000001
249.79,4.52793333333,6.05543333333,6.2784,5.483,4.6774,10.0590666667,6.94146666667,5.66846666666,9.50213333334
250.17,4.6436,6.10583333333,6.33433333333,5.45913333333,4.6436,9.93626666667,6.84846666667,5.73433333333,9.44286666667
250.54,5.057,6.3735,6.66386666667,5.6324,4.9096,10.1585333333,7.0338,6.03006666667,9.48573333333
250.92,4.40146666667,5.64383333333,5.9556,4.99173333333,4.28973333333,9.43820000001,6.34433333333,5.4526,8.79646666668
251.29,3.80993333333,5.24316666666,5.6152,4.53206666666,3.95246666667,8.99126666667,5.8908,5.1116,8.2724
251.66,3.49366666667,4.86906666667,5.32873333333,4.20673333333,3.6408,8.67506666667,5.6002,4.9918,7.9162
252.04,3.45613333333,4.82236666667,5.1128,3.99733333334,3.3466,8.5592,5.49473333333,4.8142,7.72253333333
252.41,3.17273333333,4.43816666667,4.62786666667,3.41866666667,2.80393333333,8.17966666667,5.099,4.26913333333,7.2472
252.79,2.56993333333,3.9441,3.99513333333,2.83653333333,2.131,7.61446666667,4.62346666667,3.43686666667,6.61746666667
253.16,2.2508,3.567,3.6846,2.53266666667,1.70506666667,7.1446,4.49793333333,2.97126666667,6.30993333334
253.54,2.84293333334,4.07873333333,4.22326666667,3.0356,2.0796,7.63686666667,5.04726666667,3.79173333333,6.82366666667
253.91,2.80233333333,4.11256666667,4.45186666667,3.027,2.06993333333,7.72153333333,5.1984,3.71226666667,6.7282
254.28,2.6048,4.16943333333,4.48906666667,3.00633333333,1.9732,7.867,5.20246666667,3.54513333333,6.5478
254.66,2.31086666667,3.99563333333,4.31733333333,2.85006666667,1.55593333334,7.54493333333,4.99133333333,3.42773333333,6.29693333333
255.03,2.74706666667,4.47636666667,4.671,3.27573333333,2.12673333333,7.92286666667,5.49793333333,3.87993333333,6.63086666667
255.41,3.7448,5.19553333333,5.57586666667,4.26146666666,3.10413333333,8.89433333333,6.45606666667,4.84833333334,7.35693333333
255.78,4.43313333333,5.85493333333,6.33846666667,4.87066666667,3.94113333333,9.68673333335,7.19253333333,5.5648,7.96646666667
256.15,4.57126666667,5.94933333333,6.6792,5.20706666667,4.38306666667,9.72413333333,7.41539999999,5.81353333333,8.47339999999
256.53,5.008,6.28026666667,7.22486666667,5.8494,4.85833333334,9.99593333333,7.86806666667,6.2944,8.85106666667
256.90,5.7024,6.74973333333,7.77073333333,6.34153333333,5.47933333333,10.3762666667,8.13779999999,6.91626666667,9.52539999999
257.28,6.1242,7.12576666667,8.00193333333,6.6668,5.8284,10.7215333333,8.21080000001,7.39,10.0087333333
257.65,5.76406666667,6.83323333333,7.535,6.35546666667,5.4808,10.2926,7.79333333333,7.0618,9.70739999999
258.02,5.8996,6.82543333333,7.43086666667,6.6316,5.5982,10.3000666667,7.7674,7.08106666667,9.85599999999
258.40,5.5106,6.19546666667,6.9846,6.23493333334,5.2344,9.86079999999,7.38846666667,6.748,9.53806666667
258.77,5.0696,5.83366666667,6.48386666667,5.79693333333,4.87246666667,9.60473333333,7.0892,6.31313333333,9.21466666666
259.15,4.77286666667,5.67713333333,6.37346666667,5.57933333333,4.59253333333,9.43826666666,6.89253333333,6.15133333333,9.05939999999
259.52,4.66313333334,5.6116,6.20213333333,5.38926666667,4.2418,9.25966666667,6.71666666667,5.9056,8.89679999999
259.89,4.37806666667,5.39546666667,5.9602,5.17073333333,3.91446666667,9.00846666666,6.37686666667,5.59053333334,8.72039999999
260.27,4.10886666667,5.1758,5.68426666667,4.94966666667,3.63893333333,8.9096,6.11933333333,5.36646666667,8.44126666667
260.64,4.05853333333,5.12376666667,5.56426666667,4.86333333333,3.52606666667,8.87893333333,6.01206666667,5.3158,8.38506666667
261.01,3.67566666667,4.77593333333,5.2352,4.58793333333,3.183,8.6116,5.756,5.03146666667,8.06093333333
261.39,3.54606666667,4.7063,5.20693333333,4.5728,3.15946666667,8.63146666667,5.70146666667,4.9536,7.96606666667
261.76,3.53253333333,4.71873333333,5.24133333333,4.6148,3.20946666667,8.68166666667,5.75686666667,4.95953333333,7.99353333333
262.13,3.18386666667,4.41106666667,4.93593333333,4.20606666667,2.921,8.39086666667,5.447,4.678,7.67093333333
262.51,3.16566666667,4.46786666667,4.86473333333,4.15633333333,2.901,8.41193333333,5.41866666667,4.634,7.68753333333
262.88,2.7644,4.09433333333,4.54013333333,3.8314,2.5714,8.0546,5.0306,4.33553333334,7.36373333333
263.25,2.62906666667,3.92643333333,4.37333333333,3.70613333333,2.35446666667,7.88966666667,4.7416,4.0156,7.12886666667
263.63,2.0658,3.3852,3.7856,3.08406666667,1.8892,7.30766666667,4.09293333333,3.4228,6.57226666667
264.00,2.12826666667,3.38423333333,3.862,3.14666666667,1.90626666667,7.32473333334,4.06306666667,3.38686666667,6.46306666667
264.37,1.92566666667,3.2357,3.83233333333,2.84513333333,1.76566666667,6.9922,3.8406,3.18693333333,6.19193333333
264.75,1.8206,3.34983333333,3.99053333334,2.99773333333,2.07353333333,7.0324,3.97133333333,3.33606666667,6.23206666667
265.12,2.493,3.9984,4.6434,3.59106666667,2.75186666667,7.40313333333,4.55966666667,3.95253333333,6.55073333333
265.49,2.6224,4.0812,4.76186666667,3.57746666667,2.712,7.2972,4.55093333333,4.04173333333,6.59
265.87,2.45193333333,3.78116666667,4.52706666667,3.23913333333,2.28406666667,7.0254,4.24566666667,3.80433333333,6.3828
266.24,2.6004,4.03406666667,4.80293333333,3.46066666667,2.48186666667,7.22273333333,4.4048,4.04653333333,6.54553333333
266.61,2.72786666666,4.18296666667,4.89113333333,3.5654,2.56993333333,7.4708,4.49146666667,4.15173333333,6.74573333333
266.98,3.42526666667,4.84703333333,5.46133333333,4.242,3.11946666667,8.04233333333,5.08393333333,4.6746,7.33846666667
267.36,3.35466666667,4.66566666667,5.23966666667,4.11186666667,3.1002,7.95093333333,5.04313333333,4.66573333333,7.29206666667
267.73,3.6672,4.993,5.60993333333,4.59013333333,3.54613333333,8.38686666667,5.55806666667,5.1498,7.72993333333
268.10,3.73173333333,5.0996,5.54546666667,4.65993333333,3.70413333333,8.47846666667,5.75546666667,5.20666666667,7.88293333333
268.48,3.9942,5.2712,5.6976,5.03986666667,3.95073333333,8.77060000001,6.05446666667,5.4134,8.15233333333
268.85,4.13253333333,5.35776666667,5.67393333333,5.111,3.92593333333,8.8056,6.05253333333,5.29333333333,8.15273333333
269.22,3.92766666667,5.15943333333,5.31233333333,4.87286666667,3.69673333333,8.7418,5.8508,5.0046,8.11213333333
269.59,4.008,5.12273333333,5.27546666667,5.034,3.84026666667,8.8104,5.93426666667,4.978,8.25160000001
269.97,4.12973333333,5.20906666667,5.3272,5.22973333333,4.10826666667,8.94999999999,6.02906666667,4.98773333333,8.51893333334
270.34,4.29853333333,5.3137,5.449,5.41066666667,4.13526666667,9.14820000001,6.1614,5.06486666667,8.762
270.71,4.51426666667,5.49033333333,5.6072,5.53666666667,4.25093333333,9.18633333332,6.379,5.2194,8.80413333333
271.09,4.3922,5.33876666667,5.47193333333,5.3172,4.1188,9.06693333333,6.25453333333,5.1266,8.68919999999
271.46,4.51653333334,5.53143333333,5.71006666667,5.38773333333,4.1924,9.18966666666,6.40893333333,5.2066,8.82733333333
271.83,4.3332,5.31346666667,5.53813333333,5.10426666667,3.92306666667,8.9848,6.10493333333,5.04453333333,8.5916
272.20,4.17766666667,5.07336666667,5.35913333333,4.89686666666,3.66386666667,8.72653333333,5.88946666666,4.83553333333,8.35026666666
272.58,4.2742,5.125,5.4076,4.95186666667,3.70253333334,8.68526666667,5.93673333334,4.9436,8.4894
272.95,4.32293333333,5.09006666667,5.3544,4.87753333333,3.75506666667,8.69593333333,5.91226666667,5.01526666667,8.53039999999
273.32,4.4504,5.21293333334,5.51973333333,5.03126666666,3.88093333333,8.79046666667,6.04046666667,5.13346666667,8.69459999999
273.69,4.0762,4.90546666667,5.1314,4.60053333333,3.45166666667,8.43046666667,5.67873333333,4.742,8.29233333333
274.06,3.93286666667,4.73626666667,4.97606666667,4.3858,3.2268,8.17766666667,5.51286666666,4.582,7.97993333333
274.44,3.79613333333,4.64326666667,4.75586666666,4.25973333333,3.19453333333,8.0286,5.41886666667,4.41653333333,7.7814
274.81,3.51986666667,4.52323333333,4.6474,4.14313333333,2.99966666667,7.8328,5.215,4.19573333333,7.6946
275.18,3.46813333333,4.6421,4.68506666667,4.2062,3.04486666667,7.86726666666,5.15146666667,4.10433333333,7.71006666667
275.55,3.63213333333,4.7984,4.7516,4.42366666667,3.21793333333,8.00266666666,5.22626666667,4.2698,7.80093333333
275.93,3.71806666667,4.93963333333,4.79453333333,4.56246666667,3.3342,7.94353333333,5.3262,4.29846666667,7.8386
276.30,3.6868,5.055,4.82426666667,4.52933333333,3.37833333333,7.9114,5.29726666667,4.34546666667,7.86546666667
276.67,3.3936,4.8649,4.56113333333,4.1666,3.08273333333,7.67093333333,5.0428,4.0366,7.50393333333
277.04,3.41413333333,4.9507,4.71713333333,4.21833333333,3.0416,7.71146666667,5.19606666667,4.098,7.5478
277.41,3.26913333334,4.74573333333,4.57086666666,3.94853333333,2.7752,7.49633333333,4.956,3.92493333333,7.19793333333
277.79,3.54446666667,5.0633,4.9622,4.15913333334,3.03,7.76826666667,5.26846666667,4.1984,7.43273333333
278.16,3.87,5.4429,5.3102,4.41846666666,3.37026666667,8.18893333333,5.60686666667,4.57833333333,7.746
278.53,3.77093333333,5.2926,5.246,4.1744,3.15966666667,7.93413333333,5.44766666667,4.56293333333,7.63113333333
278.90,3.92746666667,5.32306666667,5.32193333333,4.18973333333,3.27353333333,8.05566666667,5.48993333333,4.6664,7.6812
279.27,4.0882,5.27873333333,5.4734,4.21106666667,3.438,8.15166666667,5.744,4.91706666667,7.74866666667
279.64,3.82233333333,5.07453333333,5.21613333333,3.90206666667,3.1578,7.93126666667,5.55773333333,4.7128,7.51353333333
280.02,3.53806666667,4.8114,4.8732,3.64326666667,2.86206666666,7.80653333333,5.32006666667,4.44133333333,7.337
280.39,3.49686666666,4.71226666667,4.87313333333,3.68246666667,2.88693333333,7.85006666667,5.35466666667,4.3918,7.308
280.76,3.4414,4.654,4.85406666667,3.72706666667,2.98233333333,7.9274,5.25946666666,4.32553333333,7.27213333333
281.13,3.2306,4.40236666667,4.68226666667,3.5672,2.81133333333,7.71953333333,5.04786666666,4.1902,7.21886666667
281.50,3.1656,4.44806666667,4.68006666667,3.57193333333,2.81986666666,7.6734,5.10153333334,4.25833333333,7.3598
281.87,3.29453333333,4.5074,4.76426666667,3.813,2.96926666667,7.81273333333,5.22673333333,4.4174,7.58466666667
282.25,3.1868,4.57673333333,4.79966666667,3.9514,3.00186666666,7.76266666667,5.19386666667,4.43426666667,7.61773333333
282.62,3.24993333333,4.70683333333,4.95353333333,4.19533333333,3.165,8.0022,5.3264,4.50693333333,7.72533333333
282.99,3.28493333333,4.73266666667,4.97886666667,4.33446666667,3.24213333333,8.089,5.42233333333,4.57533333333,7.83726666667
283.36,3.10433333334,4.62666666666,4.82313333333,4.27086666667,3.0398,7.91873333334,5.191,4.38486666667,7.716
283.73,3.09466666667,4.5569,4.86973333333,4.343,3.038,7.9078,5.28153333333,4.378,7.79586666667
284.10,3.17166666667,4.60626666667,5.05053333333,4.43873333333,3.17866666667,8.02526666667,5.42473333333,4.4922,7.91
284.47,3.1728,4.63633333333,4.97086666667,4.45533333333,3.14146666667,8.01593333333,5.38273333333,4.52193333333,7.87706666667
284.85,3.2856,4.79563333333,5.1226,4.616,3.28146666667,8.08193333333,5.48473333333,4.67973333334,7.97853333333
285.22,3.35973333333,4.90193333333,5.19113333333,4.7874,3.3664,8.20166666667,5.55106666667,4.73173333333,7.9
285.59,3.27853333333,4.85573333333,5.13026666667,4.80733333333,3.33713333333,8.189,5.521,4.71953333334,7.7972
285.96,3.18346666667,4.79586666667,5.058,4.73293333334,3.2924,8.0682,5.4696,4.70306666667,7.67533333333
286.33,2.97106666667,4.5386,4.8032,4.46486666667,3.06473333333,7.82453333333,5.26033333333,4.47733333333,7.44466666667
286.70,2.99913333333,4.60676666667,4.8268,4.50686666667,3.09293333333,7.82226666667,5.31646666667,4.5756,7.46113333333
287.07,2.79673333333,4.4209,4.5906,4.2584,2.85833333333,7.64566666667,5.0796,4.43653333333,7.24086666667
287.44,2.65833333334,4.2727,4.42333333333,4.1092,2.711,7.533,4.9126,4.319,7.09673333333
287.82,2.65266666667,4.21926666667,4.3422,4.01006666666,2.63,7.42833333333,4.75653333333,4.29406666667,7.01133333333
288.19,2.60933333333,4.20993333333,4.22033333333,3.91633333334,2.46966666667,7.25873333333,4.7022,4.24706666667,6.8946
288.56,2.6132,4.22223333333,4.23506666667,3.82773333333,2.40546666667,7.1546,4.6918,4.21693333333,6.8834
288.93,2.6986,4.2642,4.21866666667,3.86246666667,2.36973333333,7.14033333333,4.76406666666,4.25006666666,6.97193333334
289.30,2.66613333333,4.2832,4.208,3.73233333333,2.3148,7.0512,4.77606666667,4.23046666667,6.9968
289.67,2.84453333333,4.4091,4.45786666667,3.842,2.51746666667,7.1454,4.9324,4.34986666666,7.18
290.04,2.97526666667,4.51216666667,4.62453333333,3.8418,2.5626,7.25513333334,4.97473333333,4.45153333333,7.25373333333
290.41,3.2458,4.834,4.94486666667,4.1088,2.7836,7.56966666667,5.2428,4.7698,7.58166666667
290.78,3.2318,4.79056666667,4.886,4.0118,2.72073333333,7.53413333334,5.1888,4.7838,7.5408
291.15,3.47586666667,5.03083333333,5.17133333333,4.1988,2.92473333333,7.63526666666,5.40506666667,4.9334,7.6852
291.52,3.8118,5.42246666667,5.53286666667,4.51753333333,3.2734,7.89046666667,5.82433333333,5.26706666666,7.9818
291.89,3.85926666667,5.63423333333,5.6922,4.63906666667,3.43133333334,7.9752,5.9476,5.35546666667,8.00826666667
292.26,3.8878,5.7012,5.82273333333,4.743,3.55866666667,8.07426666667,5.93146666667,5.44033333333,8.06313333333
292.64,4.2296,6.1123,6.27746666667,5.23946666667,4.04346666667,8.493,6.2732,5.85853333333,8.39006666667
293.01,4.327,6.30966666667,6.51473333334,5.40033333333,4.17393333333,8.6072,6.4506,6.0398,8.45253333334
293.38,4.31633333333,6.3464,6.53573333333,5.56853333333,4.22846666667,8.63406666667,6.42633333334,6.08233333333,8.48593333333
