wavelength,Back_TanJohm,Belly_TanJohm,Breast_TanJohm,Crissum_TanJohm,Crown_TanJohm,DorTail_TanJohm,Patch10_TanJohm,Patch11_TanJohm,Patch12_TanJohm,Rump_TanJohm,Throat_TanJohm,WingTip_TanJohm
183.73,19.8066666666,8.53466666667,37.681,27.3752222222,25.7326666667,42.1901111111,9.17877777777,30.2737777778,13.0434444445,10.3058888889,26.8922222222,-19.6455555557
184.11,37.9731111111,21.8558888889,46.5202222222,40.4151111111,36.7277111111,50.1832222222,23.6873333333,39.4383333333,20.7571111111,20.6351111111,38.95,4.63955555557
184.49,34.0135555556,21.6553333334,42.4036666667,36.5077777778,29.4105333333,40.2496666667,18.3672222222,32.0861111111,15.533,12.3583333333,30.3855555556,-2.83466666667
184.87,33.2056666667,16.6026666667,41.3792222222,34.3551111111,26.5134444445,34.8658888889,12.7714444444,30.1404444444,9.19533333333,11.4942222222,26.9475555556,-10.9836666667
185.25,29.4444444444,12.5,37.3611111111,18.75,23.8888888889,21.3888888889,1.66666666663,24.5833333334,2.08333333334,7.08333333336,23.0555555556,-21.25
185.63,34.1881111111,17.3383333333,38.7057777778,18.0707777778,25.7875111111,18.5592222222,4.02922222223,26.2513333333,0.122000000011,14.4078888889,25.1525555555,-15.3845555555
186.01,24.4444444445,-0.34188888889,29.5728888888,0.1708888889,18.4615111111,-14.8717777778,-21.5384444444,12.4785555556,-27.3504444445,-1.53833333333,5.12822222223,-48.8890000001
186.39,21.7494444445,-15.3664444444,31.6785555556,-10.4018888889,13.0969555556,-43.7351111111,-45.6265555555,-6.3828888889,-47.9905555557,-21.2764444445,-3.07333333333,-73.759
186.77,30.8081111111,1.85177777777,43.4344444446,8.92255555557,27.8450666667,-20.707,-23.9056666667,5.89222222223,-20.202,4.54544444446,13.4678888889,-40.9092222222
187.15,25.3968888889,-12.9253333333,42.4036666665,-2.49433333333,25.3968222222,-49.6597777778,-46.2584444444,-9.29700000003,-48.2993333333,-12.4716666666,4.08166666664,-87.3015555557
187.53,12.1213333333,-61.6159999999,28.9564444445,-35.6903333333,1.34677777777,-101.683666667,-98.6531111111,-64.3097777778,-108.417444444,-54.882,-2.69333333336,-155.892
187.91,4.21444444443,-88.505888889,37.931,-54.4061111111,-4.827511111,-130.651111111,-137.547888889,-81.6092222222,-130.268333333,-81.9924444444,-13.0267777778,-189.272111111
188.29,-66.6667777777,-188.889111111,17.9013333332,-136.419666667,-29.3827333333,-243.827111111,-243.827222222,-169.753111111,-209.259444445,-169.135777778,-47.5310000001,-390.740666667
188.67,-77.77777778,-1311.11111111,561.111111112,-1038.88888889,206.666666667,-1988.88888889,-1966.66666667,-1116.66666667,-1566.66666667,-1144.44444444,-16.6666666677,-3038.88888889
189.05,66.6666666667,-12.4444444444,127.555555556,-5.7777777778,100.8,-80.8888888889,-62.2222222224,-18.2222222222,-51.5555555557,-30.6666666667,75.5555555553,-156.444444444
189.43,68.116,-23.1885555557,129.468666667,-12.0772222222,89.0820666665,-79.2271111112,-73.9129999999,-46.859888889,-83.0917777779,-52.1740000001,59.4202222222,-173.43
189.81,80.5555555557,-43.5185555557,235.185333333,-75.0,167.407444445,-124.074111111,-162.036888889,-78.703777778,-153.703666667,-154.629666667,112.962888889,-302.777777778
190.19,89.7435555553,-4.27355555533,264.957222222,-56.4103333334,183.5898,-29.059888889,-115.384666666,-63.247777778,-105.982888889,-133.333333333,165.811888889,-236.752444445
190.57,275.0,25.0,799.999999999,-333.333333333,477.222222221,-88.888888889,-516.666666668,-194.444444444,-413.888888889,-475.0,430.555555555,-913.888888889
190.95,9.5238888889,47.6190000001,-95.2382222222,137.566222222,-18.4129111112,80.9524444444,146.031888889,97.3543333334,167.195666667,171.957444444,1.5872222221,228.571555556
191.33,-29.9144444444,23.5044444443,-105.555444444,98.7181111111,-22.8205555555,46.5812222223,93.1623333336,66.2393333332,98.2905555557,119.658111111,-36.3247777778,152.991555556
191.71,-26.984111111,14.2855555556,-78.0953333334,73.9681111112,-13.3968666667,40.3175555555,75.5555555556,51.1108888889,73.3332222221,93.0158888889,-19.3651111111,117.777666667
192.09,-7.5757777778,19.9494444444,-52.2728888889,66.9192222222,0.50511111111,40.404,58.8383333332,55.8081111111,58.8385555554,80.3031111111,-11.8685555556,92.4242222223
192.47,3.24777777777,20.5127777778,-27.3505555556,53.8461111111,14.7350444445,46.3247777778,52.4787777778,52.9914444444,59.6582222222,64.4444444444,4.27355555554,66.6664444444
192.85,18.7214444444,25.1142222222,-11.7198888889,51.2937777778,17.3516666667,43.9877777778,49.6193333333,53.2723333333,65.7532222222,66.6666666667,8.67588888889,68.7974444445
193.23,17.4604444445,22.109,-1.13377777778,44.1043333333,17.9592666667,41.4965555556,47.619,42.7436666667,56.6892222222,54.4218888889,13.0383333333,58.9568888889
193.61,8.74699999999,13.4751111111,-8.98355555557,38.4162222222,8.20319999997,37.1157777778,44.5627777778,34.397,49.2908888889,43.9716666666,3.54599999997,53.1913333333
193.99,7.54455555558,15.775,-13.0316666667,37.9972222222,8.45,46.9136666667,50.8916666667,43.6214444445,55.4183333333,52.4006666667,6.58444444443,64.0604444443
194.37,2.38100000001,12.9628888889,-15.2116666667,31.3494444444,3.17462222222,49.4708888889,44.7088888889,39.5502222222,44.8413333333,47.4865555556,1.85177777777,61.3756666667
194.75,-11.111,0.577222222233,-26.2627777778,19.0476666667,-13.6218,44.3001111111,35.6421111111,32.3231111111,31.4574444445,35.9305555556,-8.51377777777,59.0188888889
195.13,-17.8362222222,-2.48544444443,-26.3158888889,16.0817777778,-24.2105333333,36.1112222222,26.3157777778,29.2397777778,24.8537777778,28.5087777778,-19.2984444444,57.0175555556
195.51,-17.8678888889,-10.5103333333,-26.7266666667,4.35433333333,-31.1412888889,27.6277777778,19.97,23.4233333333,21.7718888889,23.8738888889,-20.1201111111,52.1022222222
195.89,-21.0316666667,-10.9788888889,-23.1482222222,-0.2647777778,-36.5342,22.09,10.3174444444,11.7724444444,15.6084444444,14.5502222222,-18.5183333333,37.6985555556
196.27,-47.4294444445,-36.8156666667,-47.927,-21.0614444444,-72.5704444443,11.4427777778,-6.46777777776,-11.277,-2.15588888889,-10.116,-40.2983333333,24.2124444444
196.65,-93.287111111,-73.6110000001,-85.648111111,-48.6111111111,-133.425955556,-11.5741111111,-39.8146666667,-46.0646666667,-43.5185555556,-42.8241111111,-79.8612222222,2.08333333332
197.03,-131.746,-110.317444444,-125.132333333,-72.4868888889,-174.603333334,-28.8357777778,-62.6983333333,-68.2538888891,-79.6296666667,-72.4867777779,-109.523888889,-19.841
197.40,-131.578888889,-99.7074444446,-129.824444445,-62.2806666665,-172.455844444,-21.0526666667,-64.6197777777,-53.8012222221,-76.9005555557,-69.883111111,-120.175333333,-19.5906666667
197.78,-105.684888889,-87.0802222223,-102.067222222,-46.7700000001,-143.927688889,-6.71844444444,-59.173111111,-50.1293333335,-69.7673333333,-47.5452222222,-102.584111111,-5.42644444443
198.16,-113.034111111,-92.3075555555,-106.624,-60.6836666667,-150.170977778,-36.7522222222,-69.8717777778,-69.230888889,-84.8290000001,-77.1367777776,-116.453,-40.1708888889
198.54,-208.254,-188.888888889,-187.619111111,-120.317444445,-258.285733334,-99.0475555556,-136.507888889,-141.269888889,-143.492111111,-146.031666667,-207.301888889,-108.889
198.92,-183.191,-187.464444444,-169.515555556,-106.267888889,-229.458822222,-103.703666667,-127.920111111,-140.455888889,-128.205,-133.333444444,-204.273666667,-117.093777778
199.30,-430.0,-450.0,-454.444444445,-310.0,-531.888888889,-279.444444444,-320.555555556,-381.111111111,-356.666666667,-346.666666667,-478.888888889,-335.555555556
199.68,-286.752333334,-322.649555556,-325.641,-176.495666667,-385.384644445,-161.965888889,-200.427333333,-277.777777778,-240.598444445,-226.068444445,-332.906111111,-245.299222222
200.06,-2414.81477778,-3192.59266666,-3000.0,-1711.11111111,-3364.44453333,-1581.48144444,-1966.66666667,-2581.48144445,-2266.66666667,-2214.81477778,-3118.51844445,-2262.96288889
200.44,-277.294555556,-378.743777778,-341.545777778,-184.058,-406.4734,-170.048222222,-231.884111111,-282.125555556,-240.096666667,-248.309111111,-356.038666667,-247.343
200.82,-181.111,-279.259222222,-242.962888889,-128.148222222,-282.5926,-107.037,-152.963,-192.962777778,-139.259333333,-175.185111111,-242.962888889,-165.185111111
201.19,-163.440666667,-250.179333333,-215.412222222,-110.394222222,-252.329844444,-96.0573333334,-149.820777778,-185.663111111,-107.885222222,-163.082333333,-214.337,-141.935555556
201.57,-182.758666667,-278.544111111,-231.034444445,-136.781555556,-301.225955556,-116.858333333,-167.049666667,-206.896444445,-133.333111111,-188.505777778,-239.080222222,-157.854333334
201.95,-237.448555556,-327.572,-287.654333334,-194.650222222,-360.246777778,-161.316666667,-205.349777778,-263.786,-167.489444445,-239.094888889,-282.715888889,-211.934222222
202.33,-117.5,-189.166666667,-145.555555556,-100.277777778,-204.222222222,-64.1666666667,-106.388888889,-133.333333333,-81.111111111,-120.0,-138.888888889,-101.388888889
202.71,-71.604888889,-129.835222222,-90.9465555556,-63.5801111111,-131.563955556,-28.1892222222,-70.9874444443,-75.5146666666,-47.7365555557,-83.3332222221,-82.5102222221,-58.8477777779
203.09,-45.635,-98.6112222221,-77.5795555556,-46.6271111111,-114.960266667,-3.57133333333,-55.9524444443,-52.1823333335,-23.8094444444,-63.0953333334,-54.1664444444,-40.8728888888
203.47,-40.7406666665,-98.1483333333,-51.4402222222,-37.2427777778,-113.374444444,2.67488888889,-47.9424444444,-42.5924444444,-6.173,-65.2263333333,-42.7984444444,-29.8354444444
203.85,-40.7407777778,-87.5243333334,-37.037,-35.4775555556,-98.1676222222,7.60222222223,-44.8343333334,-27.2904444445,2.72911111113,-64.9123333332,-35.4773333334,-15.5942222223
204.22,-49.5591111111,-85.3615555556,-40.2117777778,-38.0953333333,-98.6243555557,-4.58566666667,-50.4408888889,-28.9241111111,-4.93822222223,-63.4920000001,-37.7424444445,-28.9243333333
204.60,-50.6376666666,-89.4353333332,-40.6193333333,-40.4371111111,-102.003711111,-4.91799999998,-52.2768888889,-40.9834444445,-11.2932222222,-63.3879999999,-47.5408888889,-34.7904444445
204.98,-55.1852222222,-101.296111111,-43.3333333333,-47.037,-112.481511111,-8.88877777778,-61.2962222221,-47.5926666667,-18.8886666667,-60.3703333333,-54.2591111112,-36.4813333333
205.36,-64.7799999999,-124.737888889,-45.9118888889,-50.5241111111,-128.511511111,-6.49888888888,-62.893,-47.5891111111,-27.8826666667,-60.3773333332,-57.4423333332,-49.2664444444
205.74,-58.3333333333,-120.512777778,-36.1111111111,-42.9485555556,-118.461533333,-0.854777777757,-61.3247777778,-42.7348888889,-20.2989999999,-48.7178888888,-43.3761111111,-43.8034444442
206.12,-68.7831111111,-144.444444445,-30.4232222222,-50.000111111,-149.841311111,6.34922222222,-83.069,-35.4498888889,-27.5133333335,-63.7566666665,-46.5606666667,-64.5501111113
206.50,-579.166666667,-936.111111111,-387.5,-454.166666667,-959.722222222,-150.0,-626.388888888,-393.055555555,-302.777777778,-526.38888889,-393.055555556,-538.888888889
206.87,-413.333333333,-664.444444444,-278.888888889,-291.111111111,-700.444444444,-88.8888888888,-416.666666667,-312.222222222,-228.888888889,-365.555555556,-300.0,-405.555555556
207.25,-5533.33333333,-7688.8888889,-3466.66666667,-3588.88888889,-7860.0,-2022.22222222,-5144.44444445,-4166.66666666,-3766.66666667,-4588.8888889,-4066.66666667,-5388.88888889
207.63,3.22701109663e+15,4.84762459891e+15,2.3669486678e+15,2.31008503613e+15,4.83340869099e+15,1.20124421879e+15,3.46868153118e+15,2.7152384117e+15,2.44513616133e+15,2.50910774694e+15,2.60861910235e+15,3.44735766931e+15
208.01,191.746222222,269.206333333,155.555333333,141.904777778,277.016022222,107.936555555,204.761888889,175.873,165.396888889,155.238111111,169.206333333,209.523888889
208.39,181.003555556,265.949777778,139.785,121.863777778,286.666644444,87.0966666667,186.379888889,172.401444444,155.197,140.501888889,151.254444444,199.999888889
208.77,113.888888889,177.777888889,99.3055555557,74.3054444443,180.231377778,64.1203333333,115.277666667,110.185222222,99.7683333333,95.3702222221,93.7501111113,129.629444444
209.14,114.634222222,174.797,108.943,65.0406666665,190.677422222,55.0134444446,107.588222222,98.6451111111,103.522888889,102.981111111,97.5609999999,139.024555555
209.52,119.819666667,196.096111111,126.726777778,86.4864444443,228.108133334,71.4716666667,123.123111111,115.014888889,122.222333333,124.925111111,121.021,158.258222222
209.90,118.333333333,208.333333333,133.055555556,85.2777777779,230.944444444,65.2777777779,127.777777778,129.444444444,123.611111111,131.111111111,132.222222222,162.222222222
210.28,110.666666667,266.222222222,154.666666667,58.2222222223,277.155555556,23.5555555557,125.333333333,152.0,105.333333333,121.777777778,149.777777778,177.333333333
210.66,-1511.11111111,-5711.11111111,-2500.0,-477.77777778,-5764.44444444,533.333333332,-2300.0,-3144.44444444,-1544.44444444,-2144.44444445,-2633.33333333,-3266.66666667
211.03,137.5,398.611111111,200.0,84.7222222222,423.055555556,13.1944444443,186.805555556,249.305555556,135.416666667,203.472222222,228.472222222,257.638888889
211.41,79.798,497.979888889,219.191777778,31.3132222224,490.101066667,-62.6262222222,176.767666667,257.575666667,60.606111111,186.868666667,178.787888889,278.787888889
211.79,57.777777778,915.555555557,346.666666668,-175.555555556,871.555555556,-295.555555556,137.777777778,426.666666667,-68.888888889,251.111111111,168.888888889,486.666666667
212.17,21.2121111112,-158.585666667,-61.616111111,53.5354444447,-149.899022222,94.4444444444,3.03044444467,-79.7981111111,50.0002222223,-21.7171111111,12.6263333333,-70.201888889
212.55,6.6666666667,-143.111111111,-71.5555555557,25.3333333334,-138.222222222,74.6666666666,-9.77777777767,-82.2222222222,39.5555555557,-33.3333333332,-0.8888888889,-88.4444444443
212.92,-37.1647777777,-150.957888889,-85.0574444442,-13.0268888888,-155.785533333,40.2297777778,-44.0613333333,-94.2526666666,7.2796666669,-55.1723333332,-16.8582222224,-126.053555556
213.30,-119.806777778,-263.768111111,-161.352666667,-83.0916666666,-255.072444444,-17.8743333333,-118.840666667,-189.372,-42.5120000001,-120.772888889,-73.9130000003,-220.289888889
213.68,-155.0,-301.666666667,-201.111111111,-100.0,-281.333333333,-38.3333333333,-158.888888889,-223.333333333,-78.3333333334,-158.333333333,-86.1111111113,-279.444444445
214.06,-505.555555556,-704.444444444,-548.888888889,-367.777777778,-690.222222222,-297.777777778,-515.555555556,-591.111111111,-323.333333333,-490.0,-302.222222222,-753.333333333
214.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214.81,2251.85188889,2944.44444444,2514.81477778,1888.889,3071.11115556,1792.59266667,2662.96288889,2444.44433333,1859.25933333,2499.99988889,1725.926,3166.66666667
215.19,6633.33333333,8955.55555555,7777.77777778,5788.88888889,8886.66666668,5344.44444444,8566.66666667,7300.0,5377.77777778,7266.66666667,4533.33333333,9633.33333334
215.57,-1688.88888889,-2150.0,-1852.77777778,-1513.88888889,-2203.88888889,-1227.77777778,-2102.77777778,-1791.66666667,-1308.33333333,-1841.66666667,-1230.55555556,-2338.88888889
215.95,-1253.70377778,-1644.44466667,-1379.62955555,-1218.51844444,-1604.44462222,-931.481333333,-1618.51844445,-1240.74055556,-1059.25933333,-1400.0,-981.481444447,-1724.07422222
216.32,1938.88888889,2513.88888889,2025.0,1836.11111111,2457.77777778,1461.11111111,2405.55555556,1825.0,1652.77777778,2155.55555556,1497.22222222,2663.88888889
216.70,3722.22222222,4888.88888889,3844.44444444,3272.22222222,4663.33333333,2738.88888889,4505.55555556,3461.11111111,3350.0,4311.11111111,2872.22222222,4866.66666667
217.08,-2359.25922222,-3237.03722222,-2462.963,-2111.11111111,-2914.81491111,-1688.88888889,-3000.0,-2199.99988889,-2107.40733333,-2700.0,-1974.074,-3192.59277778
217.46,4.09418147943e+15,5.89960178459e+15,4.30742009815e+15,3.51843720888e+15,5.1490018467e+15,3.02798838582e+15,5.5655279486e+15,3.88094286071e+15,3.78143150531e+15,5.02532344784e+15,3.49711334701e+15,5.96357337021e+15
217.83,4.49222690104e+15,6.15548812706e+15,4.62017007227e+15,3.72456787365e+15,5.52856658802e+15,3.33363040599e+15,6.03465290978e+15,4.49933485499e+15,4.07996557151e+15,5.33807342196e+15,3.98045421611e+15,6.19102789684e+15
218.21,-675.0,-999.999999999,-709.722222221,-513.888888889,-856.11111111,-379.166666667,-924.999999998,-690.277777778,-575.000000001,-845.833333334,-562.500000001,-948.611111109
218.59,-1781.48144444,-2588.88888889,-1822.22211111,-1277.77777778,-2253.33344444,-859.259111112,-2166.66677778,-1833.33322222,-1592.59255556,-2081.48155556,-1329.62977778,-2392.59255555
218.97,397.037,557.037111111,390.370444445,302.222222222,482.963066666,223.703777778,475.555555556,433.333444445,379.999888889,490.370555556,347.407333334,522.222333333
219.34,302.525333333,414.646444445,277.272666666,229.292888889,363.232266667,198.485,334.848555556,338.889,317.676777778,371.717222222,285.858666667,383.838333334
219.72,275.362222222,363.768,268.115888889,195.169,344.251177778,181.159555555,322.222222222,315.942222222,314.009666667,340.579666667,279.226888889,354.106333333
220.10,231.196666667,272.222333333,208.119666667,141.025555555,281.538333334,144.444333333,264.102555556,264.957111111,259.829111111,271.367555556,225.640888889,283.333555556
220.47,183.908111111,222.605666667,172.030777778,115.325666667,226.590022222,108.812333333,228.352555556,217.241333333,213.409888889,228.352555555,199.616777778,239.846666666
220.85,132.222222222,152.444444444,122.444444444,98.8888888888,154.577777778,90.2222222221,156.666666667,156.0,150.666666667,155.555555555,140.222222222,169.111111111
221.23,116.666777778,133.141777778,110.536444445,87.1648888889,134.252911111,86.3983333332,133.141666667,139.463444444,132.950111111,146.168777778,122.605333333,144.252888889
221.61,129.314333334,143.262444444,123.877111111,103.782666667,145.0592,87.9433333334,149.408888889,163.120555556,149.172666667,167.848666667,135.697444445,165.484555555
221.98,123.256,139.793222222,123.514111111,94.3152222221,140.775288889,81.6539999999,153.23,150.387666667,147.286777778,160.465111111,140.568555556,159.690111111
222.36,117.094111111,145.868888889,125.926,97.7206666667,147.578377778,90.5982222221,164.387666667,146.153777778,147.863333333,157.549888889,154.701,156.98
222.74,245.925888889,337.036888889,297.777777778,182.963111111,316.592444444,182.963,387.407444444,311.111,326.666888889,335.555555555,363.703666667,361.481666666
223.11,311.904666667,414.285666667,347.619,227.777777778,383.174666666,250.793666667,446.825333333,351.587444444,361.111111111,372.222111111,395.238333333,403.968333333
223.49,459.722222222,612.5,550.0,329.166666667,636.111111111,308.333333333,731.944444445,490.277777778,513.888888889,545.833333333,599.999999999,588.888888889
223.87,337.777666667,414.074111111,367.407333333,282.222222222,420.888844444,281.481444444,483.703777778,354.814888889,364.444333333,377.037,412.592777778,407.407333333
224.24,317.361111111,410.416666667,357.638888889,300.0,411.388888889,270.138888889,449.305555556,376.388888889,343.055555555,362.5,409.722222222,399.305555556
224.62,1111.11111111,1304.44444444,1177.77777778,964.444444444,1392.88888889,973.333333332,1515.55555556,1197.77777778,1180.0,1231.11111111,1351.11111111,1217.77777778
225.00,-353.333333333,-443.703666667,-387.407222222,-299.259222222,-458.814977778,-308.888888889,-520.740777778,-330.370444444,-365.925888889,-371.852,-429.629555555,-397.036888889
225.38,-202.116444445,-251.322777778,-206.878333333,-157.142777778,-280.952266667,-141.269777778,-322.222333333,-191.005333333,-200.529111111,-194.709111111,-257.672,-225.396888889
225.75,5188.88888889,6222.22222222,4988.88888889,4044.44444444,7095.55555555,3722.22222222,7288.88888889,4855.55555556,4888.88888889,4633.33333333,6177.77777777,5422.22222222
226.13,-781.481333333,-940.740666667,-720.370444445,-594.444333333,-1052.96293333,-490.740777778,-1003.70366667,-725.925777778,-685.185222222,-646.296333333,-837.037,-881.481444446
226.51,-1461.11111111,-1580.55555556,-1319.44444444,-1044.44444444,-1723.33333333,-911.111111112,-1694.44444445,-1388.88888889,-1330.55555555,-1244.44444444,-1438.88888889,-1583.33333333
226.88,2007.40733333,2137.037,1759.25922222,1522.22222222,2423.70362222,1414.81477778,2333.33344445,2003.70377778,1874.07411111,1825.926,2070.37044445,2333.33344445
227.26,-246.666666667,-228.333333333,-227.777777778,-169.444444445,-288.666666667,-148.888888889,-287.777777778,-236.666666667,-224.444444444,-192.222222222,-266.111111111,-284.444444444
227.64,-87.5969999999,-79.0695555554,-70.0257777778,-47.5452222222,-92.9200000001,-48.3204444444,-103.359111111,-73.6433333332,-68.4755555555,-61.7571111112,-91.7313333333,-106.459888889
228.01,-43.7498888889,-46.9908888889,-23.6112222222,-12.2684444444,-53.4258444444,-7.63877777778,-58.1018888889,-39.352,-27.3146666667,-31.4813333333,-40.2776666668,-72.4535555554
228.39,-27.7778888889,-31.8995555556,-10.7526666667,0.71688888889,-38.9248666667,2.50888888888,-37.993,-10.0358888889,-11.828,-23.1183333333,-20.0715555556,-49.8206666667
228.76,-31.5974444444,-40.4514444444,-9.72222222221,-6.94455555554,-45.1043111111,8.50666666666,-37.6737777778,-22.396,-11.1113333333,-22.9167777778,-20.1392222222,-60.4168888889
229.14,-25.7576666667,-30.8081111111,-6.22911111113,-7.23922222223,-32.5250888889,15.3197777778,-32.9965555555,-30.1346666666,-4.37688888888,-21.5488888889,-14.8147777778,-56.0606666666
229.52,-38.4863333334,-39.9357777778,-23.9936666667,-30.4347777778,-44.7021777778,-8.53466666665,-49.1144444444,-44.9274444445,-23.0272222222,-35.5877777778,-26.4091111111,-67.1497777777
229.89,-24.298,-24.4198888889,-14.0415555556,-14.652,-25.763,-4.88411111111,-33.0893333333,-30.2806666667,-16.2392222222,-22.9548888889,-14.1637777778,-41.7582222222
230.27,-30.1995555556,-31.6238888889,-24.3588888889,-25.0713333333,-39.6865555556,-12.3932222222,-43.4472222222,-43.5896666666,-25.9258888889,-46.5812222222,-24.6436666667,-49.7151111111
230.65,-14.6464444444,-13.1314444445,-14.0152222222,-15.909,-29.8484444445,-6.43944444445,-26.389,-21.7172222222,-8.83844444444,-30.303,-10.7323333333,-33.9645555555
231.02,-12.3157777778,-8.16611111112,-15.9304444445,-13.1192222222,-31.9945777778,-2.27577777777,-24.4978888889,-16.4656666666,-1.33866666668,-23.427,-4.41766666668,-26.2382222222
231.40,-11.2403333333,-14.987,-12.2738888889,-13.566,-40.8270444444,-1.42111111112,-23.9018888889,-20.5428888889,-1.93788888887,-28.2945555555,-9.94844444447,-30.7493333333
231.78,-37.4605555555,-39.365,-40.1587777778,-43.6507777778,-78.9524000001,-18.254,-51.746,-52.381,-28.254,-55.2381111111,-33.3333333333,-60.1587777778
232.15,-47.82,-44.3038888889,-55.2742222222,-49.5078888889,-75.6960666667,-23.488,-54.7115555555,-50.7735555556,-34.318,-54.8521111111,-47.1165555555,-52.0394444444
232.53,-60.1587777778,-55.0795555556,-75.2382222223,-64.2857777778,-81.8412222222,-36.9841111111,-70.6348888889,-72.0635555556,-48.5713333333,-66.8253333333,-54.1271111111,-55.0795555556
232.90,-41.7345555556,-33.0623333333,-62.3306666667,-42.0053333333,-54.2004888889,-31.3007777778,-53.3875555555,-46.6123333333,-34.5527777778,-47.561,-39.1598888889,-32.385
233.28,-51.5555555556,-38.074,-77.1852222222,-51.1111111111,-65.1258888889,-39.4073333333,-60.7407777778,-48.5926666667,-43.7035555556,-55.5555555556,-50.6666666667,-28.7407777778
233.66,-46.7837777778,-26.7542222222,-73.5377777778,-41.2278888889,-55.2046,-31.4327777778,-46.4914444445,-36.1111111111,-36.8418888889,-47.9531111111,-48.8305555555,-15.9356666667
234.03,-68.4638888889,-47.7124444444,-102.287555556,-66.1764444444,-79.4118666666,-49.6732222222,-68.9541111111,-56.209,-57.353,-71.0784444444,-76.634,-31.863
234.41,-61.1112222222,-34.3914444444,-76.7195555556,-50.7936666667,-56.2962,-36.2434444444,-52.9101111111,-40.6083333333,-42.1957777778,-47.3545555556,-58.598,-23.6772222222
234.78,-71.1112222222,-46.6666666667,-76.4705555556,-56.0784444444,-57.8301333333,-44.4444444444,-55.5553333333,-48.889,-52.4182222222,-51.8953333333,-62.0914444445,-28.366
235.16,-52.721,-29.3651111111,-53.0611111111,-39.9092222222,-33.9454444445,-28.685,-34.9205555555,-34.4671111111,-38.0952222222,-38.2086666667,-42.2903333333,-12.2451111111
235.54,-38.492,-17.1626666667,-42.9562222222,-28.4723333333,-17.5395777778,-16.3688888889,-23.8095555556,-20.6348888889,-25.992,-26.1905555556,-25.0992222222,2.18244444442
235.91,-27.265,-11.2821111111,-36.2393333333,-18.547,-10.2392888889,-9.91444444443,-16.154,-12.906,-17.094,-17.6921111111,-18.7177777778,7.77777777778
236.29,-22.14,-10.2883333333,-27.819,-11.8517777778,-6.13980000001,-8.97122222223,-12.5926666667,-12.6748888889,-12.7572222222,-13.498,-11.4404444444,7.57188888889
236.66,-21.9156666667,-9.50200000001,-22.5287777778,-9.34855555556,-6.2528888889,-10.0382222222,-10.4214444444,-11.5708888889,-13.5633333333,-10.2682222222,-13.5632222222,7.04966666664
237.04,-33.8421111111,-22.2223333333,-31.3826666666,-22.3921111111,-17.4045777778,-20.6108888889,-19.932,-23.749,-25.615,-24.3426666667,-26.0391111111,-6.44588888888
237.41,-24.6307777778,-18.4151111111,-21.6785555556,-13.5974444444,-12.9448666667,-15.7732222222,-14.1415555555,-17.7156666667,-18.3372222222,-15.9285555555,-17.7155555555,-1.55411111111
237.79,-20.5476666667,-18.417,-16.7427777778,-7.68644444444,-10.7913777778,-11.7197777778,-12.4047777778,-12.8615555556,-15.6011111111,-10.9587777778,-10.8828888889,0.761111111112
238.17,-11.4073333333,-8.29622222222,-11.8518888889,-0.592555555557,-5.67404444445,-4.37044444447,-5.18522222222,-4.29622222223,-8.66677777777,-3.70366666667,-2.0,6.51833333334
238.54,-9.22422222221,-11.0412222222,-16.3522222222,-3.00488888889,-8.70713333332,-8.38566666668,-5.52077777778,-5.03144444443,-10.3422222222,-6.00977777777,-4.19311111111,4.26277777777
238.92,-6.33,-11.9865555555,-15.4207777778,-1.75099999999,-6.43768888888,-1.81822222222,-3.03022222222,-3.97300000001,-10.101,-3.16499999999,-3.3671111111,4.64666666667
239.29,-11.5796666667,-19.4106666667,-20.8166666666,-7.29588888889,-11.2450444445,-4.95300000001,-7.76433333333,-11.9812222222,-17.0682222222,-6.62644444443,-8.16588888891,-2.47644444444
239.67,-16.3852222222,-24.2616666667,-22.2925555556,-11.5331111111,-12.4894888889,-9.91555555554,-9.91555555554,-19.761,-22.5036666667,-9.98599999999,-10.8297777778,-7.59488888888
240.04,-13.8412222222,-16.8252222222,-17.7776666667,-8.63488888888,-8.07611111111,-7.238,-5.27011111112,-15.5555555556,-18.0952222222,-8.25411111112,-7.23788888889,-3.74599999999
240.42,-17.8252222222,-19.3703333333,-23.1728888889,-15.1515555556,-15.2941777778,-11.0516666667,-9.20977777778,-19.4295555556,-23.1728888889,-13.25,-14.1414444444,-8.73433333333
240.79,-10.7996666667,-13.3954444444,-18.7436666667,-11.6303333333,-11.9936666667,-4.25744444444,-5.14011111112,-13.9666666667,-15.784,-7.37266666665,-10.6438888889,-4.569
241.17,-1.75644444445,-4.00333333333,-11.0293333333,-2.81844444444,-5.32677777778,2.61433333333,2.73688888889,-5.433,-6.04588888889,0.653555555547,-2.85955555556,3.10444444444
241.54,-2.17155555557,-1.33888888889,-10.5321111111,-3.32977777778,-5.16835555556,3.366,3.07644444446,-4.59644444445,-4.92222222222,-1.08588888889,-4.126,2.56966666668
241.92,-0.186111111112,-0.838111111111,-7.97622222221,-2.42077777778,-4.3514,4.37622222222,4.221,-4.9658888889,-2.45188888889,-1.27266666666,-4.221,3.10344444443
242.29,0.551444444447,0.110111111112,-5.21100000001,-0.827222222223,-3.00524444445,5.7348888889,5.23844444444,-3.83244444443,-0.27588888889,0.661666666667,-3.61188888889,4.8801111111
