wavelength,Back_RhoCruf,Belly_RhoCruf,Breast_RhoCruf,Crissum_RhoCruf,Crown_RhoCruf,DorTail_RhoCruf,Rump_RhoCruf,Throat_RhoCruf,WingTip_RhoCruf
823.58,23.0137777778,54.3551111111,49.847,58.764,20.6528888889,23.8032222222,25.5883333333,44.1637777778,21.9227777778
823.88,23.1476666667,54.6075555556,50.0897777778,59.0032222222,20.9298888889,24.0456666667,25.949,44.4268888889,22.1648888889
824.18,23.1946666666,54.6074444444,50.2825555556,58.916,21.0594444444,24.1345555556,26.0581111111,44.5885555556,22.2113333333
824.49,23.2108888889,54.4892222222,50.3496666667,58.7723333333,21.0334444445,24.1934444444,26.0095555555,44.6177777778,22.3326666667
824.79,23.2578888889,54.6451111111,50.5838888889,58.8842222222,21.0906666667,24.4557777778,26.2503333333,44.7117777778,22.3772222222
825.09,23.1472222222,54.5624444444,50.3422222222,58.725,20.9996666667,24.6206666667,26.3165555555,44.6883333333,22.2402222222
825.39,22.9812222222,54.479,50.4357777778,58.9752222222,20.863,24.5457777778,26.1375555556,44.5217777778,21.8777777778
825.70,22.7962222222,54.4443333333,50.3377777778,59.1005555556,20.7405555555,24.4973333333,26.0315555555,44.4648888889,21.6563333333
826.00,22.6185555556,54.3037777778,49.9644444445,58.9062222222,20.4197777778,24.4211111111,25.9438888889,44.2818888889,21.6171111111
826.30,22.8314444444,54.6332222222,50.0508888889,59.2324444444,20.5804444444,24.6721111111,26.17,44.6518888889,21.9684444444
826.61,22.7853333333,54.5144444445,50.1152222222,59.4001111111,20.6946666667,24.8337777778,26.2887777778,44.8671111111,21.9788888889
826.91,23.1748888889,55.2106666667,50.2953333333,59.7636666667,21.0408888889,25.0033333333,26.4002222222,45.0524444445,22.0798888889
827.21,23.1158888889,55.0063333333,50.242,59.5484444444,20.7751111111,24.6587777778,26.1364444444,44.7452222222,21.6642222222
827.51,23.2507777778,54.949,50.2768888889,59.4936666667,20.8948888889,24.9077777778,26.2526666667,44.4884444444,21.9188888889
827.82,23.4335555556,55.0546666667,50.4644444444,59.6448888889,21.0291111111,24.9955555556,26.5118888889,44.604,21.8168888889
828.12,23.5772222222,55.0288888889,50.548,59.8016666667,20.901,24.7548888889,26.3632222222,44.5928888889,21.6572222222
828.42,23.9196666667,55.2231111111,50.974,60.045,21.1688888889,24.9934444444,26.4201111111,44.7461111111,21.7262222222
828.72,23.9656666666,55.1992222222,50.9893333333,59.9407777778,21.4987777778,25.3247777778,26.6236666667,44.7734444445,22.0303333334
829.02,24.2832222222,55.4838888889,51.3502222222,60.0776666667,21.7143333333,25.5795555556,26.9114444444,44.982,22.1804444445
829.33,24.5425555555,55.9202222222,51.578,60.0902222222,22.043,25.8752222222,27.1214444444,45.2732222222,21.9568888889
829.63,24.073,55.719,51.557,59.2418888889,21.6351111111,25.5221111111,26.8375555556,44.7194444444,21.4271111111
829.93,23.9753333333,55.5637777778,51.6461111111,58.7325555556,21.284,25.2838888889,26.395,44.3704444445,21.1604444444
830.23,23.467,54.9333333333,51.7856666667,58.2251111111,20.8245555555,25.406,26.1634444444,44.4354444444,21.1038888889
830.54,22.4931111111,53.8923333333,50.7107777778,57.122,20.2593333333,24.8331111111,25.3651111111,43.8834444444,20.8491111111
830.84,21.4226666667,53.3313333333,49.8873333333,56.4575555555,19.0037777778,24.0467777778,24.2618888889,43.3065555556,20.172
831.14,20.5136666667,53.3543333333,49.4966666667,56.2683333333,18.5533333333,23.5535555556,23.7527777778,43.3438888889,19.979
831.44,20.5081111111,54.061,49.8902222222,57.1025555556,18.7938888889,24.041,24.2291111111,44.2355555556,20.7273333333
831.74,20.2744444444,54.163,49.6617777778,57.5537777778,18.0037777778,23.5542222222,24.4324444444,44.5553333333,20.6782222222
832.04,21.0024444444,55.203,50.5051111111,58.4713333333,18.4963333333,24.414,25.1668888889,45.7977777778,21.2501111111
832.35,20.3764444444,54.7134444445,49.9731111111,58.3422222222,18.1363333333,23.8173333333,24.794,45.233,20.6273333333
832.65,20.43,54.122,49.4707777778,58.5812222222,17.9044444445,23.681,24.9896666667,44.5277777778,20.8802222222
832.95,20.5771111111,54.1666666667,48.7894444444,58.9774444444,17.9392222222,23.8051111111,25.1396666666,44.6073333333,20.8643333333
833.25,20.9026666667,54.3168888889,48.7946666667,59.1904444444,18.4251111111,23.8961111111,25.2967777778,44.5475555555,21.0204444445
833.55,21.8484444444,55.0616666667,49.2063333333,59.8306666667,19.4356666667,24.5078888889,26.194,44.9524444445,21.5592222222
833.85,22.3727777778,55.5282222222,49.6306666667,60.2558888889,20.0466666667,24.9316666667,26.8678888889,45.4434444444,21.894
834.16,23.4386666667,56.1874444445,50.1176666667,60.7582222222,21.0391111111,25.5158888889,27.882,46.2324444445,22.3901111111
834.46,24.1782222222,56.6512222222,50.3731111111,61.4438888889,21.6912222222,26.141,28.6281111111,46.5751111111,22.8875555555
834.76,24.0512222222,56.298,50.0756666666,61.1248888889,21.4317777778,25.8251111111,28.2865555555,46.074,22.4077777778
835.06,23.951,56.6674444444,50.018,61.4587777778,22.0142222222,26.2823333333,28.3408888889,46.0941111111,22.5091111111
835.36,24.3823333333,56.7565555556,49.7921111111,61.6057777778,22.4864444444,26.3463333333,28.5974444445,45.7738888889,22.6604444445
835.66,24.6868888889,57.158,49.8293333333,61.6561111111,22.7103333333,26.5332222222,28.2983333333,45.6968888889,22.515
835.96,24.5694444444,57.5636666667,50.1295555556,61.5796666667,22.8914444444,26.3095555555,27.8446666666,45.8187777778,22.3293333333
836.26,25.1101111111,57.8366666667,50.9447777778,61.4294444444,23.6025555555,26.6863333333,27.9883333333,45.6192222222,22.5844444444
836.57,24.629,57.8227777778,50.9028888889,61.4443333333,23.2536666667,27.0472222222,27.9282222222,45.1212222222,22.276
836.87,24.3041111111,57.497,50.8773333334,61.1695555556,22.7017777778,26.7251111111,27.3801111111,44.6785555556,22.0232222222
837.17,23.7893333333,57.0712222222,50.4945555556,61.4385555556,21.7983333333,26.0116666667,26.7821111111,44.0463333333,21.4515555556
837.47,22.3062222222,56.3121111111,49.9507777778,61.1461111111,21.1293333333,25.0245555556,25.9912222222,43.2254444445,21.0873333334
837.77,21.8658888889,55.5853333333,50.2376666667,60.8435555556,20.8556666667,24.1532222222,25.6536666667,43.0778888889,20.9891111111
838.07,22.1763333334,55.9383333333,50.7038888889,61.2487777778,22.161,24.5791111111,26.4156666666,43.2505555556,21.7173333333
838.37,22.7315555555,54.7994444444,51.1728888889,60.5246666667,22.1297777778,24.352,26.9753333333,43.1943333333,22.3918888889
838.67,21.0808888889,53.6534444444,50.6894444444,58.789,20.7956666667,22.7135555556,26.2164444444,42.4314444444,21.3663333333
838.97,21.474,53.9636666666,51.1621111111,59.6944444444,20.8373333333,23.2091111111,27.5706666667,43.7916666667,22.2857777778
839.27,23.615,55.4007777778,52.306,61.2194444444,22.8876666667,25.6885555555,30.2227777778,45.8682222222,24.6363333333
839.57,23.1545555556,54.3941111111,51.5054444444,60.8284444445,22.4361111111,24.9732222222,29.9251111111,45.606,23.6587777778
839.87,23.9126666667,55.2788888889,51.4831111111,61.2262222222,23.2981111111,24.7887777778,30.6132222222,46.1194444444,24.2047777778
840.17,23.6503333333,56.1203333333,51.5694444445,61.7544444444,23.6818888889,25.1413333333,31.403,46.9712222222,24.7017777778
840.47,26.1372222222,59.0266666666,54.1607777778,64.0987777778,25.9154444444,28.3721111111,33.7772222222,48.8824444445,27.0088888889
840.77,27.3046666667,59.4997777778,54.7537777778,64.6464444444,25.8617777778,29.4212222222,33.9103333333,49.511,26.5193333333
841.07,27.6456666667,60.1714444444,55.127,64.9027777778,25.882,30.1351111111,34.207,49.2252222222,26.1456666667
841.37,28.1425555556,60.8821111111,56.0135555555,65.7675555556,26.1067777778,31.3485555556,35.6064444444,49.1943333334,26.8192222222
841.67,27.7953333333,61.1113333334,55.327,65.3655555556,25.967,31.5048888889,35.8825555556,48.5056666667,26.5294444444
841.97,28.8276666667,60.7071111111,55.3581111111,65.2125555555,26.1534444445,32.4896666667,35.8822222222,48.555,26.997
842.27,28.188,59.0417777778,53.6538888889,63.516,25.0746666667,31.0774444444,34.6197777778,46.1967777778,26.0253333333
842.57,25.7921111111,57.2402222222,52.3866666666,61.4317777778,22.3626666667,29.0814444444,31.9293333333,44.3641111111,23.6663333333
842.87,25.2582222222,57.6217777778,52.9622222222,61.6064444444,22.5806666667,30.0021111111,32.0474444444,43.9384444444,24.3305555556
843.17,26.5384444444,58.2264444445,54.4016666667,62.628,23.9957777778,31.859,33.6752222222,44.6795555556,25.0855555556
843.47,26.7231111111,56.9691111111,53.99,62.4265555556,24.0921111111,31.7895555555,33.4203333333,43.6833333333,24.2443333333
843.77,23.8063333333,52.6513333333,50.627,59.0537777778,23.1683333333,28.4047777778,30.451,41.034,21.4741111111
844.07,24.0778888889,52.2466666667,50.8831111111,59.4007777778,24.0106666667,28.7503333333,30.6954444445,40.9121111111,23.2505555556
844.37,25.0746666667,52.7028888889,51.6216666666,59.7655555556,25.1437777778,29.6526666667,31.2401111111,42.0061111111,25.5117777778
844.67,25.1866666667,51.704,50.5601111111,58.1233333333,24.3697777778,28.3613333333,29.435,41.8534444444,24.7198888889
844.97,25.4236666666,50.6121111111,50.4708888889,57.4623333333,24.1288888889,27.8482222222,28.743,42.1374444444,24.1288888889
845.27,25.6124444445,51.2745555556,51.1012222222,58.6982222222,25.0433333334,27.2706666667,29.0522222222,42.6132222222,24.0782222222
845.57,25.9771111111,52.0561111111,52.6692222222,60.1787777778,26.0281111111,28.5057777778,29.042,43.4993333333,24.5211111111
845.87,26.7666666667,52.8764444445,53.7432222222,62.6737777778,26.8978888889,29.4982222222,30.444,43.998,25.1378888889
846.17,28.3735555556,55.0568888889,55.2507777778,65.1704444445,28.2626666667,29.8421111111,32.1972222222,46.3841111111,25.4363333333
846.47,26.6214444444,52.7918888889,52.3687777778,62.8312222222,27.5803333333,27.6086666667,30.8235555556,44.8674444444,24.3653333334
846.77,26.3233333333,53.1704444444,51.1053333333,61.6056666667,26.6144444445,26.207,29.6393333333,43.63,24.1128888889
847.07,29.0342222222,57.1905555555,53.8601111111,64.396,26.8545555556,28.8223333333,31.6077777778,44.9288888889,26.5515555555
847.37,26.3807777778,56.855,54.0611111111,64.2624444444,24.1713333333,26.7706666667,30.117,44.3145555556,23.4892222222
847.67,22.7658888889,55.3177777778,52.1915555556,63.9822222222,22.1544444444,23.9888888889,27.5568888889,42.1,18.6544444444
847.97,18.5537777778,55.2733333333,51.8518888889,63.1745555556,21.5872222222,22.6102222222,26.7373333333,40.6348888889,17.4248888889
848.26,16.9131111111,57.9446666667,53.4696666667,65.491,20.4398888889,22.336,25.8625555556,41.1452222222,17.7475555556
848.56,14.2252222222,57.4778888889,51.4033333333,64.3596666667,18.4161111111,22.0683333333,24.6827777778,40.2152222222,17.1857777778
848.86,16.4037777778,58.3332222222,52.0644444445,64.0391111111,19.8198888889,24.1743333333,27.665,43.0931111111,19.7071111111
849.16,19.8116666667,60.9415555555,54.3125555556,65.4613333333,22.4104444445,25.9134444445,29.3032222222,45.5366666667,23.7666666667
849.46,19.8256666666,57.9156666666,51.8155555556,63.435,21.3144444445,25.3815555556,27.0152222222,43.6456666667,24.6186666667
849.76,20.9792222222,60.6061111111,55.0116666667,67.5991111111,20.0077777778,27.5834444445,26.3015555556,45.1825555556,25.5246666667
850.06,25.8113333333,63.2684444444,59.221,71.5161111111,24.9331111111,31.8823333333,30.6605555556,48.8354444444,29.706
850.36,24.5417777778,61.8406666667,58.8477777778,70.8938888889,25.8886666667,31.9116666667,31.1261111111,48.4474444445,29.5173333333
850.65,26.4164444445,62.8034444444,58.2412222222,71.192,27.8515555556,33.1125555556,32.2296666667,48.565,30.7208888889
850.95,28.3831111111,64.2832222222,57.7192222222,70.9936666667,27.3561111111,34.2501111111,33.0032222222,47.4514444444,31.2063333333
851.25,31.797,64.523,57.0562222222,71.6327777778,27.2954444444,35.6913333333,34.7267777778,48.7314444444,31.7612222222
851.55,33.2634444444,63.5221111111,55.9048888889,70.1607777778,28.5464444444,35.7441111111,34.9055555556,48.4976666667,30.6777777778
851.85,34.8243333333,63.1524444444,57.792,70.9975555555,29.89,35.7826666667,35.1794444444,48.8108888889,30.5998888889
852.15,33.6613333333,63.1328888889,56.7941111111,70.6011111111,29.4353333333,33.9526666666,34.0618888889,47.3223333333,29.4353333333
852.45,31.4307777778,62.2146666667,55.3653333333,70.2816666667,27.2071111111,32.7244444444,32.306,44.9391111111,25.9893333333
852.74,31.8254444444,63.7697777778,56.7063333333,70.873,27.1032222222,33.3333333333,33.0556666667,45.3173333333,26.5078888889
853.04,30.9163333334,61.5205555555,55.9455555556,67.2125555556,28.1093333333,32.1247777778,34.386,45.9647777778,26.0817777778
853.34,24.2855555556,56.1111111111,52.0237777778,62.0633333334,22.0634444445,27.619,29.0874444445,42.3412222222,19.5238888889
853.64,24.0404444445,54.0202222222,51.2727777778,59.313,20.1211111111,25.6565555555,26.1816666667,41.8183333333,17.6968888889
853.94,25.4788888889,54.3677777778,50.5745555556,58.0076666667,21.1875555556,27.203,27.3563333333,41.6473333333,19.5784444444
854.23,23.6254444444,52.3322222222,48.8813333333,57.7168888889,20.4022222222,26.242,26.697,41.6002222222,19.4918888889
854.53,21.5136666667,49.2916666667,47.2781111111,55.9284444444,18.7173333333,24.5712222222,24.7576666667,39.2616666667,17.4868888889
854.83,21.9198888889,49.8488888889,48.2236666667,57.2938888889,17.9515555556,24.7166666667,26.1526666666,40.0603333334,18.7074444445
855.13,24.0802222222,52.657,48.9781111111,58.6768888889,18.8034444445,25.0465555556,28.0564444444,40.3196666667,20.1412222222
855.43,24.284,52.8065555556,48.8736666667,59.7555555555,17.9076666667,23.8258888889,27.1478888889,40.8554444444,19.7403333333
855.72,27.722,54.7752222222,50.2044444444,62.1701111111,20.6614444445,25.4922222222,29.6916666667,43.7384444445,21.9992222222
856.02,28.7947777778,57.942,52.2301111111,66.3146666667,21.4005555556,28.3255555556,31.612,47.2614444445,22.1831111111
856.32,27.5585555556,58.1044444444,51.135,67.0648888889,19.1555555555,27.479,28.4346666667,46.1966666667,20.7486666667
856.62,29.4284444444,59.4203333333,52.7374444444,69.3236666667,20.9742222222,28.7438888889,29.4685555555,47.1818888889,22.021
856.91,30.9812222222,62.0843333333,53.2036666667,71.8168888889,21.979,31.3867777778,32.5224444444,50.2028888889,24.5337777778
857.21,30.2713333333,62.511,53.5433333333,74.7594444444,20.4286666667,30.3147777778,32.371,53.4121111111,23.7968888889
857.51,31.5254444444,63.9772222222,56.305,73.4567777778,21.7812222222,31.1728888889,33.2892222222,55.3793333333,25.0441111111
857.81,32.5985555555,65.5647777778,56.1065555555,75.3444444444,21.6253333334,32.0016666667,33.3792222222,57.8052222222,26.4464444445
858.10,32.3823333333,62.862,52.7886666667,70.7738888889,20.147,32.4687777778,31.7767777778,55.08,26.243
858.40,29.7423333333,59.0198888889,50.1478888889,67.3848888889,18.1664444444,33.5868888889,30.7984444444,53.5276666667,24.6725555556
858.70,31.6606666667,59.4584444445,52.0907777778,67.6623333333,20.5097777778,38.1521111111,34.4884444444,54.1616666667,27.8375555555
858.99,30.1531111111,58.6572222222,51.9434444444,65.0568888889,19.9057777778,37.7307777778,33.4511111111,54.299,27.7187777778
859.29,32.3264444444,58.6876666667,54.1761111111,64.3551111111,23.2662222222,37.9194444444,34.228,54.3997777778,30.6861111111
859.59,33.2584444444,58.9223333334,55.3312222222,64.9456666667,25.5892222222,38.4213333333,35.4657777778,54.0965555555,32.3606666666
859.89,32.7546666667,60.2622222222,55.054,64.7377777778,25.6556666666,37.5386666667,35.1852222222,53.395,33.1404444444
860.18,30.6822222222,60.1561111111,54.542,64.9512222222,24.2884444444,35.1267777778,33.6841111111,51.6568888889,31.423
860.48,30.6213333333,59.4726666667,55.2918888889,63.7287777778,25.8003333333,35.0283333333,33.5593333333,49.9057777778,30.8474444444
860.78,27.4074444444,58.2844444445,53.0214444445,63.5476666667,23.7036666667,33.8791111111,31.2281111111,48.6548888889,28.8108888889
861.07,26.3692222222,58.842,54.4207777778,62.7153333333,23.2394444444,33.6071111111,31.064,49.2566666667,28.2864444444
861.37,26.6017777778,61.6382222222,57.5831111111,65.9773333334,27.2101111111,34.4281111111,33.6982222222,51.703,29.1972222222
861.67,25.322,61.6747777778,57.8098888889,64.6537777778,26.892,32.9307777778,31.2397777778,51.3285555556,29.1866666667
861.96,20.5683333333,59.1177777778,53.9016666667,59.7115555556,21.7982222222,26.9718888889,24.6395555556,48.4731111111,22.4343333333
862.26,16.2427777778,55.2164444444,48.4308888889,54.2832222222,17.3028888889,22.095,20.7377777778,43.5536666667,17.0483333333
862.56,14.2187777778,53.2992222222,44.7423333333,52.618,14.2615555555,19.5402222222,20.4341111111,41.9753333333,12.8565555556
862.85,13.3596666667,53.88,43.8712222222,52.6456666667,10.4057777778,19.4003333333,19.6648888889,43.6506666666,12.6984444445
863.15,14.8738888889,53.1652222222,44.0902222222,54.2275555555,9.783,19.8317777778,18.9464444444,46.3037777778,12.9261111111
863.45,16.8135555556,51.8657777778,44.9895555556,53.4173333333,12.0755555556,22.39,19.2453333333,46.7085555556,14.0878888889
863.74,18.7811111111,52.0315555555,46.3928888889,53.1092222222,12.4376666667,24.0877777778,19.3201111111,46.3103333333,15.1326666667
864.04,23.493,53.7926666667,48.8313333333,54.2027777778,13.94,25.625,21.894,48.5853333333,17.999
864.33,26.5114444445,56.7811111111,50.8987777778,57.3531111111,18.0965555555,27.6553333334,25.6128888889,49.0605555556,21.201
864.63,26.5218888889,57.6416666666,52.7884444444,58.11,16.9007777778,26.9903333333,24.0953333333,48.7867777778,20.8173333333
864.93,26.5478888889,58.1848888889,52.4172222222,58.7786666667,17.7267777778,26.9294444444,25.2756666667,48.3884444445,22.18
865.22,29.8458888889,60.5838888889,56.0015555555,61.922,24.1686666667,30.2108888889,29.1565555556,48.7835555556,27.0885555556
865.52,29.9372222222,61.1322222222,59.3291111111,63.3962222222,26.5831111111,31.9915555555,31.5304444444,48.9726666667,28.763
865.81,27.3203333333,59.1285555556,58.4748888889,61.0894444444,24.4881111111,30.2832222222,28.7581111111,46.6232222222,28.0608888889
