wavelength,Back_PooHisf,Belly_PooHisf,Breast_PooHisf,Crissum_PooHisf,Crown_PooHisf,DorTail_PooHisf,Patch10_PooHisf,Patch11_PooHisf,Patch12_PooHisf,Rump_PooHisf,Throat_PooHisf,WingTip_PooHisf
573.51,11.2707777778,53.6886666667,20.7227777778,27.6347777778,10.5643333333,9.28944444446,36.3386666667,14.0854444444,20.1362222222,14.3232222222,45.3061111111,11.2604444444
573.85,11.2624444444,53.7007777778,20.7113333334,27.6075555556,10.566,9.28533333333,36.3637777778,14.0851111111,20.1492222222,14.3053333333,45.3251111111,11.2782222222
574.19,11.2292222222,53.7292222222,20.6856666666,27.5948888889,10.5595555556,9.27444444446,36.4006666667,14.0766666667,20.1607777778,14.2871111111,45.308,11.2701111111
574.53,11.2092222222,53.6985555555,20.6778888889,27.5995555555,10.5358888889,9.25044444444,36.4023333333,14.064,20.1452222222,14.2627777778,45.3262222222,11.2351111111
574.87,11.2132222222,53.7018888889,20.6875555556,27.6241111111,10.5214444444,9.23222222223,36.4125555556,14.0954444444,20.1452222222,14.2525555555,45.3326666667,11.2374444444
575.21,11.2308888889,53.7127777778,20.7026666667,27.6316666667,10.5334444444,9.25911111111,36.4228888889,14.0985555556,20.1504444444,14.2592222222,45.331,11.2376666667
575.55,11.2242222222,53.7677777778,20.7065555556,27.6445555556,10.5171111111,9.23177777778,36.4701111111,14.0926666666,20.1788888889,14.266,45.3887777778,11.2421111111
575.89,11.2217777778,53.783,20.7267777778,27.648,10.5076666667,9.26133333332,36.4966666666,14.1026666667,20.1742222222,14.2885555555,45.4055555556,11.2502222222
576.22,11.2621111111,53.7803333333,20.7331111111,27.643,10.5364444444,9.30244444443,36.4967777778,14.1384444445,20.168,14.3085555555,45.3925555555,11.2658888889
576.56,11.266,53.8258888889,20.7348888889,27.6623333333,10.5607777778,9.3218888889,36.493,14.1736666667,20.1635555556,14.3192222222,45.4058888889,11.278
576.90,11.2911111111,53.8875555555,20.7678888889,27.6983333333,10.5927777778,9.3431111111,36.5272222222,14.2347777778,20.2058888889,14.342,45.4696666667,11.303
577.24,11.2965555555,53.9354444444,20.8161111111,27.7146666667,10.6058888889,9.352,36.5707777778,14.2842222222,20.1963333333,14.341,45.5211111111,11.2966666667
577.58,11.2898888889,53.9407777778,20.8323333333,27.751,10.5962222222,9.34144444443,36.5888888889,14.2998888889,20.1663333333,14.3328888889,45.556,11.2622222222
577.92,11.3013333333,53.9701111111,20.8685555556,27.7891111111,10.6107777778,9.35311111111,36.6276666667,14.3456666667,20.1447777778,14.3425555556,45.6035555556,11.2736666667
578.26,11.3545555556,54.0457777778,20.9058888889,27.8243333334,10.6697777778,9.41333333332,36.6918888889,14.3982222222,20.1758888889,14.4012222222,45.6481111111,11.3218888889
578.60,11.3673333333,53.9981111111,20.9192222222,27.8074444444,10.6852222222,9.44677777778,36.684,14.4134444444,20.1752222222,14.43,45.6086666667,11.3352222222
578.94,11.3557777778,53.9646666667,20.946,27.7843333333,10.7085555555,9.45188888889,36.6796666667,14.4276666667,20.1744444445,14.4456666667,45.6414444445,11.3268888889
579.28,11.3731111111,53.9617777778,20.9853333333,27.8183333333,10.7307777778,9.48099999999,36.6812222222,14.4816666666,20.1723333333,14.4551111111,45.6405555556,11.3101111111
579.61,11.3902222222,54.0595555556,21.0274444444,27.8597777778,10.7453333333,9.48966666668,36.739,14.5033333333,20.1932222222,14.4511111111,45.6906666667,11.3203333334
579.95,11.3971111111,54.1715555556,21.0722222222,27.9035555556,10.7592222222,9.51833333332,36.8067777778,14.541,20.2424444444,14.494,45.7902222222,11.3594444444
580.29,11.4361111111,54.2116666667,21.1405555555,27.9847777778,10.8066666667,9.56822222222,36.8882222222,14.6093333333,20.2915555556,14.5407777778,45.8931111111,11.4144444445
580.63,11.4182222222,54.2127777778,21.1338888889,27.9746666667,10.7825555555,9.555,36.867,14.5964444444,20.2801111111,14.5357777778,45.8733333333,11.3968888889
580.97,11.405,54.2365555555,21.1171111111,27.9773333333,10.7814444445,9.57244444445,36.888,14.5975555556,20.3171111111,14.5452222222,45.9188888889,11.4102222222
581.31,11.4396666667,54.297,21.1686666667,28.0383333333,10.8304444444,9.62066666666,36.9428888889,14.6425555556,20.3574444444,14.6005555556,45.959,11.4664444444
581.65,11.4482222222,54.3125555555,21.1385555556,28.0207777778,10.8497777778,9.63233333333,36.9242222222,14.6565555556,20.3702222222,14.6027777778,45.971,11.4462222222
581.98,11.4394444444,54.318,21.1591111111,28.046,10.8444444444,9.63022222222,36.9312222222,14.6897777778,20.3851111111,14.6291111111,46.0002222222,11.4454444445
582.32,11.4457777778,54.3814444445,21.1844444445,28.0725555555,10.8582222222,9.62722222222,36.9695555555,14.729,20.3921111111,14.613,46.0492222222,11.474
582.66,11.445,54.415,21.166,28.0997777778,10.8105555556,9.60511111112,37.0024444444,14.7365555556,20.4054444444,14.5843333333,46.0398888889,11.4886666667
583.00,11.4322222222,54.4032222222,21.1551111111,28.0722222222,10.8011111111,9.58688888888,37.0137777778,14.7188888889,20.396,14.5703333333,46.0257777778,11.5111111111
583.34,11.4267777778,54.3247777778,21.1294444445,28.0401111111,10.8046666667,9.57422222223,36.9636666667,14.7404444445,20.4004444444,14.5731111111,45.9801111111,11.5167777778
583.68,11.3942222222,54.253,21.1002222222,28.005,10.795,9.54266666668,36.9457777778,14.7128888889,20.3383333333,14.5218888889,45.9277777778,11.4753333334
584.01,11.3891111111,54.1967777778,21.0961111111,27.944,10.7561111111,9.49944444445,36.9031111111,14.6944444445,20.3241111111,14.4913333333,45.8794444445,11.4232222222
584.35,11.4191111111,54.2523333333,21.1517777778,27.9927777778,10.8146666667,9.52277777778,36.984,14.7312222222,20.3592222222,14.5212222222,45.9243333333,11.4502222222
584.69,11.4742222222,54.2168888889,21.1841111111,28.0308888889,10.8778888889,9.55944444446,36.9861111111,14.778,20.3803333333,14.5624444444,45.8904444445,11.4978888889
585.03,11.4791111111,54.2043333333,21.1857777778,27.9997777778,10.8756666667,9.56299999999,36.9852222222,14.8101111111,20.3894444444,14.5542222222,45.8318888889,11.5174444445
585.37,11.5086666667,54.165,21.2258888889,28.0312222222,10.8735555556,9.55555555555,36.9983333333,14.8065555556,20.371,14.5796666666,45.7917777778,11.5413333333
585.70,11.5182222222,54.2123333333,21.2167777778,28.0093333333,10.8793333333,9.53666666666,37.0334444445,14.7911111111,20.3763333333,14.5437777778,45.8351111111,11.5116666667
586.04,11.5171111111,54.2021111111,21.2126666667,28.0212222222,10.8887777778,9.523,37.0131111111,14.7687777778,20.3893333334,14.5758888889,45.8238888889,11.5052222222
586.38,11.5406666667,54.1728888889,21.2423333333,28.0098888889,10.9332222222,9.54122222222,36.9943333333,14.7661111111,20.3603333333,14.5804444444,45.8393333333,11.5185555556
586.72,11.5982222222,54.2503333333,21.3172222222,28.0955555556,11.0188888889,9.61055555557,37.0082222222,14.8456666667,20.4164444445,14.653,45.8947777778,11.5801111111
587.06,11.5871111111,54.298,21.3365555555,28.1104444445,10.9696666667,9.59177777777,37.0324444445,14.819,20.4102222222,14.6495555555,45.9176666667,11.5476666667
587.39,11.5922222222,54.3572222222,21.3618888889,28.1213333333,10.9673333333,9.61111111112,37.0465555555,14.8457777778,20.4581111111,14.65,45.9253333333,11.5796666667
587.73,11.6047777778,54.4302222222,21.3816666667,28.1541111111,10.9915555556,9.61466666667,37.0978888889,14.8498888889,20.4693333333,14.6622222222,45.9695555555,11.6195555556
588.07,11.6101111111,54.4203333333,21.3617777778,28.1612222222,10.9481111111,9.60199999999,37.0877777778,14.8606666667,20.4606666666,14.6434444445,45.9922222222,11.609
588.41,11.6138888889,54.4648888889,21.3576666667,28.1453333334,10.9266666667,9.57144444443,37.1065555555,14.8684444445,20.4723333333,14.6421111111,45.9427777778,11.5918888889
588.74,11.622,54.5102222222,21.3958888889,28.1653333333,10.9243333333,9.58300000001,37.1511111111,14.8372222222,20.4911111111,14.6608888889,45.992,11.565
589.08,11.6361111111,54.5355555556,21.3817777778,28.1434444445,10.9007777778,9.58422222223,37.1264444444,14.8518888889,20.5077777778,14.641,46.0113333333,11.5632222222
589.42,11.6634444444,54.5397777778,21.4222222222,28.1667777778,10.9323333333,9.60733333332,37.0924444445,14.872,20.5546666667,14.6893333333,45.9907777778,11.5825555555
589.76,11.69,54.5834444444,21.4548888889,28.1827777778,10.9275555556,9.62022222221,37.1338888889,14.8792222222,20.5705555555,14.7106666667,46.0248888889,11.5727777778
590.09,11.7092222222,54.5928888889,21.4728888889,28.1807777778,10.9471111111,9.63733333333,37.1587777778,14.9186666667,20.597,14.7525555555,45.9477777778,11.6151111111
590.43,11.6884444444,54.5777777778,21.4287777778,28.1154444445,10.8924444444,9.58433333335,37.1663333334,14.8707777778,20.5606666667,14.7083333333,45.9081111111,11.5587777778
590.77,11.7102222222,54.5513333333,21.4521111111,28.1138888889,10.9262222222,9.62033333333,37.1476666666,14.9036666667,20.559,14.7232222222,45.9134444444,11.5833333333
591.11,11.7476666667,54.6005555556,21.497,28.1861111111,10.9474444445,9.66244444444,37.1872222222,14.9334444444,20.5956666667,14.7746666667,45.9555555556,11.6101111111
591.44,11.7704444444,54.5967777778,21.5265555555,28.2024444444,10.9568888889,9.69844444443,37.2045555556,14.957,20.6141111111,14.7956666667,45.938,11.6167777778
591.78,11.7785555556,54.5912222222,21.5443333333,28.2054444444,11.0027777778,9.74566666668,37.2345555556,14.9702222222,20.631,14.8117777778,45.9152222222,11.6611111111
592.12,11.7411111111,54.5328888889,21.5527777778,28.1742222222,10.9857777778,9.75799999999,37.1477777778,14.9422222222,20.6001111111,14.785,45.9111111111,11.6448888889
592.46,11.7353333333,54.4738888889,21.5397777778,28.1352222222,11.0003333333,9.7871111111,37.0746666667,14.9634444444,20.5678888889,14.7746666667,45.8723333334,11.666
592.79,11.7268888889,54.5008888889,21.5915555556,28.1612222222,11.0537777778,9.81555555555,37.0683333333,14.9905555556,20.5958888889,14.7912222222,45.8954444445,11.6695555556
593.13,11.6978888889,54.4637777778,21.5446666667,28.119,11.019,9.76722222222,37.0223333333,14.941,20.4971111111,14.7428888889,45.8687777778,11.6618888889
593.47,11.6378888889,54.3771111111,21.4738888889,28.0425555555,10.9928888889,9.73677777777,36.9521111111,14.8935555556,20.4378888889,14.6958888889,45.7966666667,11.6548888889
593.80,11.6605555556,54.4452222222,21.4874444445,28.0741111111,11.002,9.77111111112,37.0104444444,14.9197777778,20.4666666667,14.6918888889,45.9075555556,11.6356666667
594.14,11.7375555556,54.4644444444,21.5726666667,28.1461111111,11.079,9.85477777778,37.0488888889,14.9838888889,20.5334444445,14.7484444444,45.9612222222,11.7033333333
594.48,11.775,54.5487777778,21.6395555556,28.2054444444,11.1276666667,9.87966666667,37.1088888889,15.0032222222,20.5923333333,14.7918888889,46.011,11.755
594.81,11.7894444444,54.478,21.6377777778,28.1566666667,11.1301111111,9.85655555555,37.0766666667,14.9817777778,20.5638888889,14.7887777778,45.9982222222,11.7501111111
595.15,11.7624444445,54.464,21.632,28.1421111111,11.1098888889,9.8431111111,37.0181111111,14.9462222222,20.5442222222,14.7608888889,45.978,11.7248888889
595.49,11.7507777778,54.4911111111,21.6447777778,28.1161111111,11.0801111111,9.7958888889,36.9775555556,14.9125555555,20.5126666667,14.7615555555,45.9855555555,11.6937777778
595.82,11.7738888889,54.5504444444,21.658,28.1505555556,11.1048888889,9.80011111112,37.0407777778,14.9235555556,20.548,14.7947777778,46.036,11.7185555556
596.16,11.8217777778,54.6002222222,21.6871111111,28.2154444445,11.1306666667,9.82122222222,37.078,14.9404444444,20.5754444445,14.8161111111,46.0562222222,11.7666666667
596.50,11.832,54.5956666666,21.6828888889,28.2127777778,11.1087777778,9.79577777779,37.108,14.9196666667,20.574,14.8107777778,46.0664444444,11.7622222222
596.83,11.8684444445,54.6391111111,21.7411111111,28.2795555555,11.1512222222,9.86466666668,37.1755555555,14.9765555555,20.6514444444,14.8561111111,46.1253333333,11.8211111111
597.17,11.9176666667,54.7116666667,21.79,28.3248888889,11.1822222222,9.89133333335,37.2383333333,15.045,20.6918888889,14.8873333333,46.174,11.8353333333
597.51,11.9024444445,54.6955555556,21.7865555556,28.3263333333,11.1652222222,9.872,37.1956666667,15.037,20.6646666667,14.9045555556,46.1322222222,11.8333333333
597.84,11.8635555556,54.7174444444,21.7732222222,28.3084444444,11.1164444444,9.83077777779,37.1722222222,15.0194444444,20.6241111111,14.8835555555,46.116,11.816
598.18,11.8606666667,54.6952222222,21.7356666667,28.2986666667,11.1192222222,9.85266666667,37.1648888889,15.0453333333,20.6084444444,14.8565555556,46.0931111111,11.7893333333
598.52,11.8995555556,54.7452222222,21.764,28.3498888889,11.1543333333,9.88122222221,37.2278888889,15.106,20.6618888889,14.8927777778,46.1411111111,11.8134444444
598.85,11.9387777778,54.7846666667,21.7783333333,28.37,11.1875555555,9.90244444446,37.2716666667,15.1342222222,20.6847777778,14.9444444445,46.1711111111,11.8581111111
599.19,11.9853333333,54.8103333333,21.8258888889,28.4202222222,11.2354444445,9.97077777777,37.3658888889,15.2057777778,20.7366666666,14.9772222222,46.2092222222,11.9147777778
599.53,11.9704444444,54.8167777778,21.8353333333,28.4324444444,11.2188888889,9.9661111111,37.3793333333,15.2052222222,20.7057777778,14.972,46.1945555556,11.9
599.86,11.9478888889,54.8094444445,21.8186666667,28.3962222222,11.2047777778,9.95255555557,37.3787777778,15.1873333333,20.6815555556,14.9711111111,46.1895555556,11.8541111111
600.20,11.9521111111,54.7838888889,21.8148888889,28.4196666667,11.1924444444,9.993,37.3821111111,15.2155555555,20.6758888889,14.9933333333,46.1746666667,11.8716666667
600.53,11.9596666667,54.7361111111,21.8071111111,28.3666666667,11.1798888889,9.98933333332,37.3505555555,15.2168888889,20.6468888889,14.9654444444,46.0885555555,11.8457777778
600.87,11.9715555556,54.7298888889,21.8221111111,28.3838888889,11.1712222222,9.98166666667,37.3171111111,15.2083333334,20.6318888889,14.9704444445,46.1074444444,11.8397777778
601.21,12.01,54.7574444445,21.8603333333,28.4062222222,11.1646666667,9.99500000001,37.3431111111,15.2168888889,20.6383333333,14.9614444444,46.1381111111,11.8556666667
601.54,11.9995555556,54.6988888889,21.852,28.3443333334,11.1505555555,9.97888888888,37.3061111111,15.1921111111,20.6306666667,14.9583333333,46.1313333333,11.8477777778
601.88,12.004,54.6595555555,21.8287777778,28.3203333333,11.1225555555,9.94022222221,37.3075555555,15.1477777778,20.6004444444,14.9627777778,46.1071111111,11.8382222222
602.21,11.9455555556,54.6081111111,21.8034444444,28.2632222222,11.0873333333,9.92277777778,37.2338888889,15.0992222222,20.5515555555,14.9317777778,46.0005555555,11.8423333333
602.55,11.9154444444,54.6267777778,21.7955555556,28.2545555556,11.0621111111,9.91488888889,37.2434444444,15.0952222222,20.5746666667,14.8954444444,46.0607777778,11.8324444444
602.88,11.9268888889,54.5743333333,21.7728888889,28.2456666667,11.066,9.91711111112,37.1936666666,15.0711111111,20.5567777778,14.8873333333,46.0126666667,11.8238888889
603.22,11.9931111111,54.6027777778,21.8168888889,28.2615555556,11.0941111111,9.9528888889,37.2073333333,15.1095555555,20.6195555556,14.9166666667,46.0744444444,11.8802222222
603.56,12.0185555555,54.6126666666,21.866,28.2825555556,11.1225555555,9.97277777778,37.207,15.1486666667,20.6845555556,14.9523333333,46.1103333333,11.9274444444
603.89,12.0583333334,54.6503333333,21.9087777778,28.289,11.1734444444,10.0075555556,37.2194444444,15.1784444445,20.7304444444,14.9808888889,46.1374444445,11.9758888889
604.23,12.0662222222,54.662,21.9212222222,28.3171111111,11.1865555556,10.0337777778,37.2185555555,15.1797777778,20.725,15.0017777778,46.1396666667,11.9855555556
604.56,12.0718888889,54.6284444444,21.9285555556,28.3092222222,11.1903333333,10.0607777778,37.2017777778,15.1685555555,20.7415555555,14.9903333333,46.103,12.002
604.90,12.058,54.6791111111,21.9457777778,28.3083333333,11.2132222222,10.0624444444,37.2172222222,15.167,20.7622222222,15.0132222222,46.1512222222,11.9993333334
605.23,12.0686666667,54.6893333333,21.9537777778,28.3355555555,11.2462222222,10.1042222222,37.2106666667,15.1983333333,20.7873333333,15.0148888889,46.1527777778,12.009
605.57,12.0722222222,54.6934444444,22.0137777778,28.3436666667,11.2851111111,10.139,37.1826666667,15.2324444445,20.8244444444,15.0236666667,46.165,12.0264444444
605.90,12.0733333333,54.6615555556,22.0235555556,28.3482222222,11.2985555556,10.1694444444,37.1937777778,15.2593333333,20.8248888889,15.0332222222,46.1814444444,11.9934444445
606.24,12.0893333333,54.6584444444,22.06,28.3768888889,11.3244444444,10.1892222222,37.2128888889,15.2954444444,20.8341111111,15.0678888889,46.1363333333,11.9961111111
606.58,12.0858888889,54.7424444444,22.0834444445,28.3955555556,11.3273333333,10.2016666667,37.2431111111,15.3424444444,20.8734444444,15.0946666666,46.1974444445,11.9873333334
606.91,12.0916666667,54.7631111111,22.0941111111,28.4052222222,11.333,10.2158888889,37.2595555555,15.373,20.8685555555,15.1074444444,46.1808888889,11.9856666667
607.25,12.0906666667,54.7592222222,22.0837777778,28.4168888889,11.3104444445,10.2103333333,37.2955555556,15.3948888889,20.8591111111,15.0937777778,46.1794444444,11.9492222222
607.58,12.1041111111,54.8354444444,22.1352222222,28.4823333333,11.3406666667,10.2377777778,37.358,15.4457777778,20.8806666667,15.1284444444,46.2645555555,11.9621111111
607.92,12.0772222222,54.8162222222,22.1348888889,28.4613333333,11.3371111111,10.1955555556,37.3727777778,15.4605555556,20.8896666667,15.0795555555,46.2672222222,11.9421111111
608.25,12.0711111111,54.8464444444,22.136,28.4708888889,11.3275555555,10.1926666667,37.4354444445,15.4923333333,20.8993333333,15.0863333334,46.3268888889,11.9373333333
608.59,12.0788888889,54.7638888889,22.1424444444,28.4684444445,11.3403333333,10.2126666667,37.4486666667,15.5441111111,20.9252222222,15.0566666667,46.2933333333,11.944
608.92,12.0613333333,54.741,22.1505555556,28.4716666666,11.3371111111,10.2066666667,37.5158888889,15.5777777778,20.9043333334,15.0492222222,46.295,11.9082222222
609.26,12.0896666667,54.7786666667,22.1784444445,28.5141111111,11.3406666667,10.2454444444,37.6133333333,15.6453333333,20.9346666667,15.0802222222,46.337,11.9466666667
