wavelength,Back_ChaEucm,Belly_ChaEucm,Breast_ChaEucm,Crissum_ChaEucm,Crown_ChaEucm,DorTail_ChaEucm,Patch10_ChaEucm,Patch11_ChaEucm,Patch12_ChaEucm,Rump_ChaEucm,Throat_ChaEucm,WingTip_ChaEucm
241.17,5.53841666666,7.60866666666,10.4555833333,8.33333333334,10.50725,14.648,8.22983333334,15.9420555555,15.321,6.62525000001,8.79908333334,7.66058333334
241.54,1.69425,5.03666666666,6.68508333333,3.61716666667,8.10449999999,11.03475,4.53291666665,11.3859444444,11.7215833333,3.06766666668,5.49441666666,4.12091666667
241.92,-0.0430833333325,2.677,4.53375,0.99325,6.39016666668,8.07408333334,2.72024999999,9.84455555557,9.36966666667,1.16558333333,3.10883333333,2.93616666667
242.29,-1.96325,0.76125,2.36391666667,-2.16350000001,4.20666666666,4.64733333334,0.721166666668,7.02461111111,6.45041666666,-0.841250000002,0.12025,1.16191666667
242.67,0.490166666668,3.31833333334,3.95941666667,-0.264083333335,5.88241666667,6.86266666667,3.50691666667,8.84861111111,7.88075,0.754166666665,1.81,3.99700000001
243.05,-1.92591666667,0.666583333335,1.55566666667,-2.40750000001,3.51841666667,3.37033333333,0.592583333332,6.71616666667,5.51841666667,-1.963,-0.629583333335,1.5925
243.42,-0.905833333335,1.34066666667,1.232,-1.44925,4.42025000001,4.02175,1.05058333333,7.89838888889,5.94216666666,-1.12316666666,0.3985,2.21033333332
243.80,-1.19558333333,0.833250000003,-0.289916666665,-2.46375000001,4.09425,2.71741666667,0.797,6.32861111111,4.78241666666,-2.5725,-1.12316666667,1.63041666667
244.17,-0.969833333333,1.68825,-0.502833333335,-2.47833333332,3.91508333333,2.04741666666,1.329,6.05833333333,4.49008333334,-2.76566666667,-1.54441666666,1.58058333334
244.55,-2.29175,1.25,-1.18058333333,-2.74299999999,3.36808333333,1.00708333333,1.35408333333,5.78716666667,2.95141666667,-4.23608333333,-2.22216666667,1.38891666667
244.92,-1.84825,1.37758333333,-1.24333333333,-2.35225,2.52016666667,0.503916666665,1.344,6.27233333333,2.41941666667,-5.00675,-2.04975,1.74733333333
245.30,0.95575,4.00241666667,1.28425,-0.08966666667,4.54,2.09091666667,3.13625,8.50266666667,3.91283333334,-2.5985,-0.448083333334,4.18158333333
245.67,1.79175,4.50583333333,1.87283333334,1.16691666667,4.88616666667,2.85016666667,4.28891666667,9.77211111111,4.18008333333,-0.841583333333,0.108499999998,5.42891666666
246.05,1.65225,3.96008333333,1.74925,1.33633333334,4.47041666667,2.76966666667,4.276,9.37811111111,3.64433333333,-0.534583333333,0.17,5.17491666667
246.42,2.289,4.73333333333,2.08891666667,2.66666666667,4.64441666667,3.48908333333,5.289,11.0074444444,4.4,0.889,0.82225,6.37766666668
246.79,0.992499999999,3.41191666666,1.01325,1.30266666667,3.4945,2.192,3.53591666666,10.1873888889,3.41183333334,-0.165333333334,-0.206666666669,5.16958333333
247.17,1.74416666667,4.16658333333,1.84108333333,2.07358333333,3.95358333333,2.8875,4.67058333333,11.2016666667,4.08916666667,0.67825,0.290666666668,6.1435
247.54,1.31483333334,3.5,1.574,1.29633333333,3.5185,2.20366666667,4.11108333333,10.8394444445,3.31466666667,0.425916666668,-0.407500000002,5.42575
247.92,1.52641666667,3.80741666667,2.11925,1.63416666667,3.80741666667,2.63991666667,4.25633333333,11.3745555555,3.84341666667,1.04166666667,9.02056207508e-17,5.49558333334
248.29,1.11958333333,3.32258333333,2.02566666667,1.20825,3.21608333333,2.1855,3.82016666667,11.3362222222,3.53591666666,0.568666666666,-0.461916666666,5.0995
248.67,2.02016666667,3.76975,2.66966666667,1.74966666667,3.69758333333,2.50708333333,4.32908333333,12.3135,4.4735,1.02808333333,-0.216500000001,5.5555
249.04,0.89875,2.75283333333,2.02241666667,0.992499999998,3.25841666667,1.38575,3.4645,11.6355,3.57666666666,0.355833333333,-1.62908333334,4.83141666667
249.42,-0.946166666668,0.966166666665,0.442833333332,-0.181083333333,1.7715,-0.241583333333,2.15408333333,10.4533888889,2.15383333333,-1.28833333333,-3.442,3.03941666667
249.79,-1.01991666667,0.477333333335,-0.17375,-0.802999999999,1.08483333333,-1.1285,1.60583333333,9.99694444443,1.69266666667,-2.19183333333,-4.01483333333,2.756
250.17,-2.04758333333,0.214166666665,-1.14283333333,-1.92841666667,0.119083333334,-2.02366666667,1.11916666666,9.46033333333,0.833416666667,-3.54775,-5.14291666667,2.02391666666
250.54,-1.27233333334,0.399166666668,-0.7735,-1.59675,0.972916666667,-1.27258333333,1.49716666667,9.747,1.62166666667,-3.7425,-4.19166666667,2.07091666667
250.92,-0.0526666666675,1.49825,0.183916666666,-7.49952183687e-13,2.31333333333,-0.131333333335,2.41841666667,11.1285,3.04941666667,-2.89166666667,-3.1545,3.12841666667
251.29,0.109333333332,1.55725,0.136666666665,0.573833333334,2.65025,0.300416666665,2.10375,11.3845,3.46983333333,-2.43183333333,-3.03275,2.89633333333
251.66,-0.0277499999983,1.77775,0.5,0.805499999999,2.83333333333,0.749916666668,2.41675,11.2408333333,3.66666666667,-2.41666666666,-2.97233333333,2.99983333333
252.04,-0.724750000002,0.919666666665,-0.27875,0.111416666665,2.03458333334,-0.195,1.56075,9.86633333333,3.23291666667,-3.51158333333,-3.53941666667,2.369
252.41,-1.427,0.313916666668,-0.827666666666,-0.256750000002,1.99758333333,-0.742,0.998833333333,9.37972222222,3.339,-3.51025,-3.51033333334,2.283
252.79,-1.53341666667,0.434166666667,-0.578583333334,-0.318250000002,2.17016666667,-0.81025,1.33091666667,9.87666666667,2.8645,-3.2695,-3.125,2.77775
253.16,0.692166666665,2.27808333334,1.00916666667,1.06691666667,2.97008333333,0.836166666665,3.0855,12.0723888889,4.9885,-1.49933333333,-1.18208333333,4.32525
253.54,2.03958333333,3.3215,1.77733333333,1.923,4.48725,2.24358333333,3.72958333333,13.2091111111,5.97325,-0.437,-0.0292500000008,5.15725
253.91,0.2115,1.99283333333,0.392500000001,0.543416666666,3.65333333333,1.1775,2.68725,12.2184444444,4.74033333333,-1.72116666667,-1.81158333333,3.50233333333
254.28,1.01841666667,2.037,0.308666666666,0.863999999999,3.64208333333,0.98775,2.77783333333,12.1811111111,4.8765,-0.987500000003,-1.79008333334,3.91975
254.66,-1.41116666667,0.201583333334,-1.68008333334,-1.81466666667,1.98258333333,-1.1425,0.470333333334,9.94622222222,3.0915,-3.19225,-4.23391666667,1.91525
255.03,-3.48983333333,-2.06566666667,-4.16666666667,-4.70091666667,-0.427416666673,-3.953,-1.46,7.00388888889,0.142499999999,-6.16108333334,-6.94441666667,-0.284916666667
255.41,-3.99841666667,-3.36325,-4.55891666667,-5.79216666667,-0.822083333342,-4.93258333333,-1.68158333333,6.1285,-0.411,-7.66066666668,-7.5485,-0.56041666667
255.78,-4.67291666668,-4.12783333334,-5.76324999999,-6.65891666668,-1.32391666666,-5.218,-3.03733333333,6.20477777778,-0.155833333332,-9.15116666667,-8.8785,-1.24608333333
256.15,-4.75075,-3.27116666667,-6.15266666666,-6.46408333332,-1.0515,-5.4905,-2.9595,6.10061111111,-1.16808333333,-8.99524999999,-9.46258333333,-0.584000000001
256.53,-2.67983333333,-0.770916666665,-3.96483333333,-4.40516666667,1.13808333333,-2.45958333333,-0.73425,7.56238888889,-0.367083333333,-6.90158333333,-7.08516666667,1.54183333334
256.90,-3.18433333334,-1.38891666667,-5.21683333334,-5.08141666667,0.10175,-3.015,-2.33741666667,6.50422222222,0.0675833333333,-7.2155,-8.29958333334,0.406416666666
257.28,-5.05608333334,-2.5905,-6.08591666667,-5.64933333333,-0.593083333332,-4.11991666667,-3.77641666667,4.93138888889,-1.02991666666,-7.67791666666,-9.01999999998,-0.749083333332
257.65,-3.56358333333,-1.72708333333,-5.34533333333,-4.60525,-0.219249999999,-2.93316666667,-3.07025,5.92111111111,0.356500000001,-6.16758333333,-7.70291666667,0.795
258.02,-1.96633333333,-0.538333333332,-3.79191666666,-3.20683333333,0.632166666667,-1.56833333333,-1.91941666667,6.72611111111,1.2405,-4.35391666667,-5.82866666667,1.84916666667
258.40,-0.930166666665,0.633499999999,-2.15758333333,-1.80133333333,2.27641666667,-0.336416666667,-0.752249999999,8.18144444444,2.79091666667,-2.23675,-3.85983333333,2.6525
258.77,-0.777916666665,0.397666666668,-2.0745,-1.40041666667,1.78083333333,-0.570583333333,-0.587833333333,7.89533333333,2.2995,-1.83266666667,-3.80358333334,2.50683333333
259.15,-0.600666666669,0.60075,-1.67891666667,-0.878,2.15658333333,-0.261916666666,0.0154166666651,8.3795,2.37216666667,-0.816416666669,-3.25025,2.98825
259.52,-0.307500000001,0.838916666669,-1.46825,-0.643166666667,2.26525,-0.0979166666665,0.139833333332,8.37061111111,2.39091666666,0.0699166666667,-2.99208333333,3.25791666667
259.89,-0.275666666667,0.590583333331,-1.54841666667,-0.721833333335,1.95541666667,-0.498749999999,-0.0524166666651,8.11883333333,2.12591666667,0.432999999999,-2.80833333333,3.28083333333
260.27,-0.459416666664,-0.0254166666657,-1.81208333333,-0.957083333332,1.63333333333,-0.689083333334,-0.331666666666,8.08244444445,2.15683333333,0.472250000001,-2.74375,2.88416666667
260.64,0.409249999997,0.495916666667,-1.15333333333,0.037083333334,2.28183333333,-0.0620000000007,0.458916666666,8.77983333333,3.06291666666,1.35175,-1.97175,3.53433333334
261.01,0.0743333333307,0.210916666666,-1.203,-0.0619166666675,2.33133333333,-0.16125,0.272833333334,8.21761111111,2.76533333333,1.1905,-2.04608333333,3.22416666667
261.39,-0.137583333332,0.137583333333,-1.4015,-0.513,2.17716666667,-0.262833333333,0.175166666667,8.02483333333,2.4525,0.950833333333,-2.12733333333,3.21575
261.76,-0.777666666669,-0.1425,-1.633,-0.959,1.73675,-0.725749999999,0.025833333335,7.53405555556,2.17725,0.699833333334,-2.78625,2.72158333333
262.13,-0.49025,0.449333333333,-1.0485,-0.435750000001,2.36933333333,-0.245083333333,0.476583333332,7.99766666667,2.70975,1.02125,-2.30116666666,3.13191666667
262.51,-1.0435,-0.11925,-1.61,-0.819750000002,1.77408333333,-0.491833333332,8.33333325e-05,7.36444444445,2.10208333333,0.357750000001,-3.205,2.77291666667
262.88,-0.372166666667,0.760583333335,-0.64725,-0.194166666666,2.92883333333,0.50175,1.01933333333,8.38188888889,3.25233333333,1.27808333333,-2.55658333334,3.8835
263.25,0.229500000001,0.93575,-0.123666666667,0.0177500000018,3.16033333334,1.18283333333,1.30633333333,8.47455555556,3.79591666667,1.4125,-2.34825,4.20191666667
263.63,-1.049,0.504999999998,-1.18491666667,-1.01008333333,2.03966666667,0.213666666667,0.582833333332,7.54988888889,2.79741666667,0.1555,-3.43825,2.87491666666
264.00,-1.24691666667,0.748249999999,-1.39233333333,-0.748000000001,2.4105,0.290833333333,0.955916666668,7.38422222222,2.24458333333,-0.353333333333,-3.8445,2.78475
264.37,-0.595249999997,1.6795,-0.382666666666,0.212666666667,3.16741666667,1.02041666667,1.65808333333,7.73805555556,2.44466666667,-0.170166666666,-3.50766666667,3.63525
264.75,-2.29441666667,-0.0432499999982,-2.05641666667,-1.9265,1.277,-1.14741666667,-0.151333333332,6.34922222222,0.389666666668,-1.92641666667,-5.47616666667,2.013
265.12,-1.4105,0.790666666666,-1.08983333334,-1.08975,1.752,-0.44875,0.790583333333,7.47872222222,0.683916666668,-1.00433333333,-4.231,3.31208333333
265.49,-0.102083333332,1.67475,-0.142916666668,0.183916666666,2.81883333333,0.571999999999,1.9405,8.38788888889,1.53183333333,0.347249999999,-3.2475,4.55475
265.87,0.943333333334,2.43716666667,0.550333333334,0.845083333332,3.71458333333,0.884416666667,2.49608333333,9.28972222222,1.94566666667,0.864916666667,-2.26033333333,5.36575
266.24,0.794583333332,2.19016666667,0.019416666665,0.872166666667,3.4305,0.852833333333,2.55825,9.65116666667,1.86033333333,1.27908333333,-2.57758333333,5.34883333333
266.61,0.750583333331,2.00816666667,8.33333325e-05,1.145,3.56608333333,0.675666666667,2.83416666667,10.0473888889,1.89575,1.16366666667,-2.102,5.51808333333
266.98,-0.242333333335,1.28625,-1.02541666667,0.503166666668,2.349,-0.335583333335,1.58466666667,8.99822222222,0.820250000003,0.261,-2.92683333334,4.43708333333
267.36,-1.37983333333,0.980499999999,-1.65216666667,-0.127083333332,1.39816666666,-1.07108333333,0.454000000002,8.24255555556,0.363166666664,-0.490166666666,-3.48583333334,3.46758333333
267.73,-0.867,0.743166666667,-1.71641666667,0.141499999999,1.48625,-0.707750000001,0.3715,7.938,0.548500000001,-0.477583333332,-3.16716666667,3.43225
268.10,-0.900916666667,0.7625,-1.55916666667,-0.138583333336,1.178,-0.641083333333,0.3985,7.68088888889,0.623749999998,-0.156,-2.91058333333,3.63833333333
268.48,-1.7425,0.017166666665,-2.22558333333,-1.03525,0.310666666667,-1.1905,-0.1725,7.15433333333,0.103416666665,-0.465833333332,-3.48525,3.10558333333
268.85,-1.164,1.01216666666,-1.60275,-0.0504999999993,1.33258333333,-0.134916666668,0.79275,7.74844444445,1.24833333333,0.590500000001,-2.69925,3.77858333333
269.22,-1.46966666667,0.584416666668,-1.88716666667,-0.534333333334,1.05216666667,-0.233833333333,0.501083333335,7.69316666667,1.336,0.200333333333,-3.03933333333,3.52366666667
269.59,-1.50291666667,0.217083333335,-1.60316666667,-0.551166666667,0.868416666668,-0.250416666667,0.617833333333,7.65983333333,1.73683333333,0.183833333334,-2.78891666667,3.407
269.97,-0.979166666665,0.786833333333,-0.706333333333,0.401249999999,1.25241666667,0.722583333334,1.14008333334,8.0495,2.0715,1.07575,-1.81433333333,3.77341666667
270.34,-0.932749999998,0.621916666665,-0.513166666667,0.248749999999,1.05725,0.886333333334,0.995083333333,7.76311111111,1.78791666667,1.08833333334,-1.337,3.65358333333
270.71,-0.570750000001,0.840750000001,0.0300833333335,0.705749999999,1.006,1.50141666667,1.081,7.758,1.84691666667,1.53158333333,-0.870833333333,3.69358333333
271.09,-0.273,0.819000000001,0.330583333333,0.804583333332,1.06316666667,1.83908333333,1.30741666667,8.00772222222,1.98275,1.69533333333,-0.488499999999,3.67825
271.46,1.354,1.8565,1.47966666667,1.91241666667,2.42883333334,3.2385,2.63841666667,9.17538888889,3.16875,3.14083333333,0.837416666668,5.13683333333
271.83,1.31866666667,2.03908333333,1.849,1.91675,2.447,3.39858333333,2.8005,9.88744444445,3.34425,3.22175,1.27791666667,5.87266666667
272.20,1.57916666667,2.14966666667,2.13641666667,2.0435,2.49475,3.38383333333,2.90608333334,10.2175555556,3.35733333334,3.30408333333,1.72508333333,5.85191666666
272.58,2.21,2.756,2.743,2.548,3.185,4.082,3.484,10.9895,4.069,3.861,2.678,6.5
272.95,2.29166666667,2.59116666667,2.83858333333,2.36991666667,3.06,4.0495,3.164,10.6076111111,3.841,3.76316666667,2.72141666667,6.43225
273.32,3.31791666666,3.535,3.53491666667,3.47108333333,3.81575,4.926,4.02,11.1281666667,4.69641666667,4.86225,3.56058333333,7.13383333333
273.69,4.01475,4.16658333333,3.79941666667,3.888,4.48316666667,5.68633333333,4.34408333333,11.3811666667,5.25591666666,5.45841666667,4.23008333333,7.72558333333
274.06,3.874,3.926,3.419,3.341,4.16,5.47308333333,4.08208333333,11.2062777778,5.096,5.265,4.108,7.60508333333
274.44,3.99341666667,3.80725,3.46116666667,3.08841666667,4.40625,5.2715,3.87383333333,11.3328888889,4.99208333333,5.11183333333,3.86041666667,7.48141666666
274.81,4.58891666666,4.31666666667,3.82625,3.24091666667,5.14708333333,5.66433333333,4.41183333334,11.928,5.40591666667,5.52841666666,4.19383333334,8.06100000001
275.18,4.63275,4.36841666667,3.82583333333,3.29733333333,5.49525,5.74583333333,4.744,12.0848888889,5.17516666667,5.53691666667,4.15966666667,8.34716666667
275.55,3.88708333333,4.15258333333,3.36975,2.76825,4.94975,5.21533333333,4.20866666666,11.5676666667,4.698,4.9635,3.57941666667,7.87191666667
275.93,4.91958333333,5.10616666667,4.25991666667,3.65758333333,6.053,6.25366666666,4.89091666666,12.2298888889,5.88066666667,5.766,4.346,8.34758333334
276.30,5.17908333333,5.61916666667,4.548,4.25466666666,6.4995,6.86625,5.12025,12.5098333333,6.82225,5.97125,4.94425,8.71475
276.67,5.80366666667,6.10108333333,4.65775,4.9255,6.9495,7.17266666667,5.46125,12.6686111111,7.06833333334,6.39891666667,5.16375,8.88400000001
277.04,6.32558333334,6.58225000001,4.95166666667,5.32908333333,6.94458333334,7.62366666667,6.14441666667,13.436,7.57858333334,6.416,5.37433333333,9.07308333333
277.41,5.84416666667,6.18425,4.85483333333,4.62283333333,6.61716666667,7.34383333333,5.89066666667,13.3476666667,7.18916666667,5.875,5.19491666667,8.59616666667
277.79,4.46883333334,4.93008333333,3.70541666667,3.5305,5.02558333333,5.88425,4.437,12.1502777778,5.56625,4.40533333334,3.626,6.99741666666
278.16,4.46875,4.48466666667,3.5465,3.33966666667,4.75516666667,5.61366666667,4.18266666667,11.7578888889,5.07316666667,4.08716666667,3.53058333333,6.87033333333
278.53,4.642,4.5785,3.3905,3.45375,4.42016666667,5.84591666666,4.59441666667,11.1956666667,5.16475,4.16658333333,3.77066666667,7.09758333333
278.90,3.88358333333,3.80508333333,2.48416666667,2.4215,3.49066666667,5.04716666666,3.82075,9.82177777779,4.654,3.28625,2.97158333333,6.25791666667
279.27,4.03366666666,4.3465,2.908,2.5015,3.67425,5.30016666666,3.68975,9.95416666667,5.30016666667,3.79916666667,3.33033333333,6.67608333333
279.64,4.42083333333,4.32841666667,3.23475,3.14225,3.928,5.73008333333,4.12816666666,10.382,5.60683333333,4.22058333334,3.95883333333,6.82375
280.02,4.19683333333,4.40825,3.27591666667,3.14016666667,3.94025,5.52533333334,4.393,10.3763888889,5.38933333334,4.55908333333,4.10625,6.88408333333
280.39,4.204,4.01008333333,3.17533333333,3.07091666667,4.06975,5.4115,4.4425,10.644,4.99416666667,4.53191666666,3.75675,6.8725
280.76,4.04391666666,3.84191666667,3.30733333333,2.88858333333,3.72608333334,5.48816666667,3.986,10.7646111111,4.75158333333,4.31833333333,3.78383333333,6.71575
281.13,3.80308333334,3.67733333333,3.118,2.50291666667,3.80316666667,5.14525,3.56541666667,10.5891666667,4.27866666667,4.39033333333,4.08275,6.89316666667
281.50,3.78408333334,3.47008333333,2.89608333334,2.3905,3.60658333334,4.84975,3.22408333333,10.5919444445,4.04366666667,4.45366666667,3.71575,6.58458333333
281.87,4.64141666667,4.45666666667,3.98216666667,3.34916666667,4.65458333334,5.85441666667,4.33791666667,11.6648888889,5.18191666667,5.59075,4.70733333333,7.51566666668
282.25,4.186,4.108,3.588,3.146,4.29,5.239,4.121,11.6223333333,5.083,5.29108333333,4.407,7.137
282.62,4.07166666667,4.16033333334,3.8305,3.3105,4.31258333334,4.9975,4.16041666667,12.261,5.39058333333,5.45416666667,4.60425,7.30583333334
282.99,4.2285,4.54991666667,4.278,3.78333333333,4.50058333333,5.30408333333,4.37683333334,13.2213333333,5.72441666667,6.19441666667,4.94558333333,7.38125
283.36,4.454,4.57391666667,4.35816666667,3.95125,4.5975,5.28016666667,4.48991666667,13.3940555555,5.87875,6.41766666667,5.10066666667,7.20791666667
283.73,4.44616666667,4.67191666667,4.33891666667,3.67325,4.57683333333,5.19491666667,4.46975,13.8135,5.69408333333,6.36,4.74333333334,7.31091666667
284.10,4.67658333334,4.757,4.63091666666,4.06925,4.631,5.60516666667,4.4705,14.1372222222,5.70833333334,6.74008333333,4.95191666667,7.53091666667
284.47,5.6105,5.6435,5.44583333333,4.6005,5.21533333333,6.45591666667,5.07258333333,15.0637222222,6.52166666667,7.64166666668,5.63233333333,8.16875
284.85,5.39783333333,5.41925,5.38708333334,4.41933333333,5.16133333333,6.16125,5.19358333333,14.8241111111,6.51625,7.75258333334,5.69891666667,7.96783333333
