wavelength,Back_PhrDorm,Belly_PhrDorm,Breast_PhrDorm,Crissum_PhrDorm,Crown_PhrDorm,DorTail_PhrDorm,Patch10_PhrDorm,Rump_PhrDorm,Throat_PhrDorm,WingTip_PhrDorm
749.70,31.2884166667,49.0758333334,21.7468645833,54.2069166667,17.4505,20.917125,15.657,18.0226388889,44.47725,23.2356666667
750.01,31.1769166667,49.1504166667,21.9533333333,54.2198333333,17.335625,21.1091666667,15.6068333334,18.0336388889,44.42625,23.2895833333
750.33,31.00025,49.0067916667,21.6396145833,54.2736666667,17.033375,20.8776666667,15.35825,17.7501111111,44.4752083333,22.82175
750.64,30.8740833333,48.87975,21.5018333333,54.2703333333,16.8276666666,21.146125,15.1963333333,17.6272777777,44.4648333333,22.6869583333
750.96,31.22875,48.773875,21.6178125,54.390375,17.04375,21.090375,15.3794166667,17.9229444444,44.2465833334,22.7585416667
751.27,31.3655833333,48.669625,21.7545,54.2612083333,16.9242083333,20.9740833333,15.344,18.1574722222,44.3365416666,22.9712916667
751.59,31.0971666667,48.0216666666,21.3836979167,53.5366666666,16.4050833333,20.7817916667,15.1008333333,17.9905833333,43.5989583333,22.5519583333
751.90,31.14775,48.2124583333,21.4373333333,53.51625,16.5635,20.9972083333,15.03025,17.9689444444,43.79875,22.7942083333
752.22,31.5755,48.3605833333,21.8822708333,53.5540416667,17.0059583333,21.4078333333,15.5580833333,18.4816666666,43.9115416667,22.9959583333
752.53,31.3945833334,48.2067916667,21.9010208333,53.2681666667,16.95775,21.5954583333,15.5536666667,18.5048333333,43.92,22.89575
752.85,31.8138333333,48.6745833334,22.1432395833,53.6649583333,17.221375,22.0340833333,15.93075,18.8684722222,44.3525833333,23.2737083333
753.16,31.939,48.88475,22.0876041667,54.174125,17.1995,21.8634166667,15.84925,18.7564166667,44.5924166666,23.27075
753.47,31.9240833333,48.627875,21.8045729167,54.1667083334,17.0523333333,21.586125,15.8210833333,18.7102222222,44.472125,23.0827083333
753.79,32.3909166667,48.9148333334,22.1802604167,54.469,17.4680833333,22.2320833333,16.2435,19.2070555555,44.7519166666,23.7885833333
754.10,32.4508333333,48.8610416666,22.0513333333,54.3605833333,17.6045416667,22.2455416667,16.2715833333,19.2351666666,44.55025,24.0142083333
754.42,32.2378333333,48.8154166666,22.0467291666,54.3524166667,17.470625,22.4040416667,16.2061666666,19.0125277778,44.8975,23.897
754.73,31.8499166667,48.3737083333,21.4244166666,54.033375,17.0065416667,22.048125,15.7841666667,18.3028333334,44.4963333334,23.4451666666
755.05,31.9880833333,48.8252916667,21.8626145834,54.1971666667,17.1480833333,22.019375,16.0945,18.4920833333,44.874625,23.73975
755.36,32.245,48.70625,21.9611041667,54.4081666667,16.94425,22.0598333333,16.0645833333,18.4999444445,44.95175,23.6909166667
755.67,32.165,48.6439583333,21.8599166667,54.3698333333,16.8719166667,22.0113333333,15.978,18.3148055555,44.968625,23.5588333333
755.99,32.07525,48.508875,21.40353125,54.217125,16.5016666667,21.7808333333,15.68425,18.0699444445,44.7090833333,23.421375
756.30,31.9580833333,48.366125,21.1384166667,53.970625,16.343375,21.5874583333,15.409,17.7740555555,44.48175,23.36825
756.62,31.633,48.19575,20.7041458333,53.641625,15.9986666667,21.2780416667,15.15825,17.5037222222,44.1134166667,23.3995
756.93,31.8709166667,48.5629166666,20.7609479167,53.737,16.2014166667,21.3518333333,15.1451666667,17.6088611111,44.2329166667,23.3738333333
757.24,31.7874166667,48.3909583333,20.5384791667,53.3739583333,16.096875,20.9377083333,14.8565,17.4172777778,43.8533333333,23.09125
757.56,31.5914166667,48.1023333334,20.7178229167,53.0372083334,15.9814166667,20.63,14.6644166667,17.1288333333,44.0185,22.7782916666
757.87,31.7669166667,48.38025,20.948125,53.235375,16.2780833333,20.5807916667,15.045,17.44925,43.953125,23.2364583333
758.18,32.0420833333,48.827625,21.6886979167,53.7295416667,17.1328333333,21.239,15.6329166667,18.3286111111,44.169375,23.64425
758.50,32.85375,49.5125833333,22.1430729166,54.6424166667,17.9322083334,22.157375,16.14025,18.8906666667,44.7025,24.3995833333
758.81,32.7251666667,49.3975,22.1367395833,54.3897916667,18.2812916666,22.0305833333,16.3741666667,19.2429722222,44.5439166667,24.54775
759.13,32.6119166667,49.7757916667,21.9958854167,54.8140416666,17.8930416666,21.7478333333,15.9413333333,18.9532777778,44.5075416667,24.3917083333
759.44,32.9471666667,50.2634166667,22.5215625,55.2257916667,18.30325,22.0213333333,16.3664166667,19.3093055556,44.7955833333,24.8965833333
759.75,32.5316666667,50.0743333333,22.4059166667,54.8765,18.01,21.455,16.045,18.9712777778,44.74025,24.5308333333
760.07,32.6040833333,50.0546666667,22.8369166667,54.8119583333,18.0528333333,21.67175,16.1518333333,19.1493333333,44.9424583333,24.5905
760.38,32.76325,50.236375,23.08528125,54.7698333334,18.051125,21.8610416667,16.20925,19.2698888889,45.1954166666,24.8254166667
760.69,32.867,50.56825,23.21003125,55.1375833333,18.0979583333,22.0104166667,16.30075,19.2042222222,45.6215833334,24.790125
761.01,33.3445833333,51.0712083333,23.412375,55.35075,18.43325,22.2580416667,16.7718333333,19.7051388889,45.8182083333,25.1126666667
761.32,32.9183333333,50.8295416667,22.8413645833,54.7705,17.7753333333,21.8849166667,15.9470833333,18.8986944444,45.4624166667,24.2492916667
761.63,32.7960833333,50.388625,22.4382916667,54.285,17.3080416667,21.5984166667,15.571,18.4854722222,45.21675,23.991
761.94,32.0768333334,49.5624166667,21.7463958333,53.657625,16.5629166667,20.7737916667,14.9875833333,17.7610277778,44.7349166667,23.19175
762.26,31.9058333333,49.5599583333,21.4745520833,53.822125,16.032,20.5235833333,14.59975,17.2753888889,44.537875,22.98575
762.57,31.964,49.5441666667,21.53071875,53.9490833333,16.1058333333,20.51725,14.6238333333,17.2331666667,44.4450833333,22.8332916666
762.88,31.7255833334,49.3558333333,21.2913229167,53.7608333333,15.8750833333,20.306125,14.52425,17.1594722222,44.1980416667,22.6024583333
763.20,31.9264166666,49.380375,21.31646875,53.97225,16.0349583333,20.589625,14.754,17.4469444445,44.2260833333,22.8852916667
763.51,32.1939166667,49.5022916667,21.4463958333,54.14,16.2146666667,20.9763333333,14.9589166667,17.7286944444,44.3978333333,23.0139166667
763.82,31.9585,49.2527916667,21.3400625,54.1069583334,16.0859166667,20.90925,14.91825,17.587,44.1024166667,22.7932916666
764.14,31.6423333334,48.90375,21.2327708333,53.9204583333,15.91725,20.6029166667,14.7393333334,17.5570555556,43.8767083333,22.8205416667
764.45,31.5654166667,48.9494166666,20.9973125,53.9598333333,15.761875,20.5802083333,14.6161666667,17.5286666667,43.8037083333,22.7751666667
764.76,31.9940833334,49.155625,21.370625,54.364,16.1685833333,21.0960416667,15.23625,18.1215277778,44.2024166667,23.2295416667
765.07,31.6894166667,49.2365833333,21.2633125,54.4653333333,16.099125,20.902875,15.1333333333,18.0017222223,44.2431666667,23.1269583333
765.39,31.9785,49.6280833333,21.4986666667,54.7234583334,16.322875,21.25125,15.2886666667,18.3154166666,44.4325,23.433625
765.70,32.26225,49.7365,21.90028125,54.643375,16.8035833333,21.8143333333,15.7340833333,18.77425,44.8835416666,23.6534583333
766.01,32.1354166667,49.5813333333,21.80946875,54.0483333334,16.72675,21.9274583333,15.6581666667,18.8303888889,44.8304583334,23.8350833333
766.32,32.4014166667,49.55725,21.9991145833,54.178125,17.2265416667,22.2466666667,15.6541666666,18.8666666667,45.1105833334,23.78625
766.64,31.9801666667,49.2344583333,21.8981875,53.9970833333,16.8947916667,21.9662916667,15.2974166667,18.5556666667,44.9607916667,23.307375
766.95,31.4755,48.820375,21.8155833333,53.7055833333,16.8499583333,21.74325,15.2720833334,18.2184722222,44.7148333334,23.1085416667
767.26,31.6553333333,48.807375,21.7465208333,53.78025,16.9543333334,21.8239166667,15.4015,18.5218333333,45.1876666667,23.3439583333
767.57,31.2910833333,48.28675,21.4238854167,53.1295833333,16.5114166667,21.86575,15.2595,18.2701111111,44.7231666667,22.6699583333
767.88,30.7688333333,47.7912916667,21.1741458333,53.0970833333,15.9719166667,21.3921666667,14.5271666667,17.87175,44.586875,22.27075
768.20,30.4253333334,47.7719583333,21.1151979167,52.9699166667,15.8012083333,21.0063333333,14.1049166667,17.9606944444,44.351875,22.26275
768.51,30.7235,47.6169166667,21.4947708333,52.9121666667,15.95875,21.3397083333,14.36925,18.3275555555,44.5309166667,22.559
768.82,30.20125,46.8965,20.9124166667,52.3490416667,15.4065,20.78675,13.6329166667,17.7297222222,43.9560833333,22.052125
769.13,30.1253333333,47.2259583333,20.8714791667,52.4449583333,15.1214166667,20.6405833333,13.341,17.6681388889,43.557375,21.8616666666
769.44,29.94725,47.3780416666,20.7577708334,52.5037916667,15.1275833333,20.0087916667,13.352,17.7202777778,43.6757916667,21.8284166666
769.76,29.903,47.3309166667,20.93715625,52.0220833333,15.1244166667,19.966125,13.6435833333,17.8288888889,43.4125,22.1415416667
770.07,30.2551666667,47.2816666667,21.04515625,52.055125,15.1785833333,20.2210833333,13.79825,17.9913333333,43.4749583333,22.5990833333
770.38,30.19375,47.5830416667,20.7862604167,51.7845,14.861875,19.9481666667,13.4575,17.9994166667,43.5815833333,22.4437083333
770.69,29.7913333333,47.336125,20.5576770833,51.3613333334,14.4537083333,19.7812916667,12.948,17.2698333334,42.857,21.9737916667
771.00,30.0398333333,47.9303333333,20.5689583333,51.9035416667,14.3733333334,19.5340833333,12.6298333333,17.03125,43.3647916667,22.1324583333
771.32,30.507,48.127875,20.8878645834,52.0424166667,14.673,19.477875,13.12925,17.36575,43.52675,22.3710833333
771.63,30.5433333333,47.4294583333,20.62678125,51.80025,14.0931666667,18.85975,12.4535833333,16.3676388889,42.928875,21.8263333333
771.94,30.898,47.76125,20.3584791666,52.0801666667,13.9935,18.9529583333,12.5380833333,16.3136666667,42.7415416667,21.8322916667
772.25,31.5649166666,48.6703333333,21.40903125,52.9324166667,15.07625,19.8027083333,13.8866666667,17.1926944444,43.6578333333,22.894375
772.56,30.93875,47.5388333333,20.7633958333,52.6391666667,14.8882083334,19.7313333333,13.7575833334,16.49525,43.194125,22.8975833333
772.87,31.80025,47.46825,21.4296145833,53.0280833333,15.8873333333,21.221375,14.9045,17.3113611111,43.8582916666,23.8166666667
773.18,31.83475,47.2927083333,21.364375,53.3880833333,15.5915416667,20.7844583333,14.77725,16.8859166667,44.031875,23.47875
773.50,31.4955,47.4488333334,21.1674895834,53.7685833333,15.3397083333,20.6972916667,14.8155833333,16.4298333333,43.9091666667,23.1688333334
773.81,31.8501666667,47.1311666667,21.0423333334,54.3824166667,15.2339166666,20.678125,14.7249166667,16.0733333333,43.8982083333,23.0516666667
774.12,32.2508333333,47.1915833333,21.2062708333,54.4968333333,15.4480416667,20.3975416667,14.97825,16.3604166666,44.1620833333,22.933875
774.43,32.9978333334,47.832875,22.1052083333,55.5429583333,16.4852916666,21.299125,16.0095,17.60025,44.1765,23.863375
774.74,32.62925,47.3453333333,21.68434375,55.5785,16.363,21.661875,16.0384166667,17.0211666667,43.9934583333,23.3672916666
775.05,32.022,47.1587083333,20.8610416667,55.52325,16.0873333333,21.5688333333,16.2989166667,17.0529444445,43.984125,22.9600833333
775.36,32.3320833333,47.6646666666,21.0180833333,55.8087916667,16.082,22.1077083333,16.3305,17.0050277778,44.5729166667,22.93775
775.67,32.49725,47.7480833334,21.0634895833,55.78975,16.0377083334,22.1964166667,16.0695,17.2310277778,44.7089166667,22.7762083333
775.98,32.7091666667,48.152625,21.5150625,55.5602916667,16.0213333333,21.826125,16.2128333333,17.5816666667,45.0708333333,22.7197916667
776.30,32.3705833333,47.913,21.3734895833,55.234625,15.76725,21.7011666667,15.9921666667,17.5636944445,44.3999166667,22.5584166667
776.61,32.1085833333,47.9517083333,21.0681666667,55.1659166667,15.4735833333,21.9595,15.78675,17.9945555556,44.3727916667,22.466125
776.92,32.99725,48.1302083333,21.6780208333,55.2205416667,16.229,22.094,16.1274166667,18.7278333333,44.8461666667,23.140625
777.23,33.68,49.019125,22.5960104166,55.44925,17.2559583333,22.9063333333,17.0134166667,19.7748055555,45.3305416667,24.4385
777.54,34.2895,49.717125,23.230625,56.3511666667,18.0066666667,23.9320416667,17.8531666667,20.5843888889,45.9869583333,25.6490416667
777.85,33.7705,49.3375416666,23.0033645833,55.2699166667,17.7941666667,23.7266666667,17.4298333333,19.8469444445,45.746625,25.2080833333
778.16,34.2003333334,49.3153333333,23.8011666667,55.0886666667,18.4900833333,23.8885833333,17.8915,20.2151666666,45.4307916667,25.7190833333
778.47,35.0648333333,50.668625,24.6824375,55.781875,19.481875,24.8065416667,18.25025,20.6713055555,46.4770833333,26.9567083333
778.78,35.1748333333,50.7004583333,25.1288541667,55.7094583333,19.7312916667,24.4810833333,18.5866666667,21.1061111111,46.7222083333,27.0762083333
779.09,34.764,50.4435416667,25.33975,55.2824583334,19.7245833333,24.563875,18.6265833333,20.9441666667,46.602375,26.7524166666
779.40,35.2301666667,50.821625,25.1493645833,55.7702916667,19.9030416667,24.8985833333,18.2665833333,21.0566388889,46.6152916667,26.46975
779.71,34.9749166667,50.5619166666,24.4759895833,55.431,19.41725,23.7207916667,17.3988333333,20.0925555555,46.6320833333,25.3288333333
780.02,35.7130833333,51.1567916667,25.1906354167,56.3513333333,20.5790833333,24.8601666667,18.317,21.1415555555,47.446875,26.4699583333
780.33,35.79925,51.6450416667,25.1671666666,56.6994583334,20.8815833333,25.4270416667,18.6496666666,21.7616388889,47.7682916667,27.0275833333
780.64,34.9969166667,51.0635833333,24.40196875,56.2860833333,20.0090416666,24.8595,17.8821666667,20.9913611111,47.4249583333,25.862375
780.95,34.2270833334,50.10325,23.5533541667,55.5034166667,19.23325,23.7396666667,16.6284166667,20.2082222223,46.8032916667,24.7707916667
781.26,35.0124166667,50.2031666667,24.0560208333,56.1829166667,19.7905,24.3636666667,17.6093333333,21.389,47.4625833333,25.3718333334
781.57,35.4748333333,50.752625,23.927375,56.5410833333,19.6190416667,24.720875,17.6365,21.9223333334,47.7769166667,25.86125
781.88,34.9893333333,49.71375,23.172,55.578625,19.0264583333,24.202875,17.3320833333,21.52075,46.846875,25.158625
782.19,34.7763333334,49.80175,22.5964791667,56.596875,18.664875,24.07625,16.8489166667,20.8584166667,47.1654583333,25.150625
782.50,34.8219166667,49.7085416666,21.63325,56.929625,17.7426666666,23.4710416667,16.327,20.5151666666,46.945875,25.0282916666
782.81,34.70475,49.48475,22.0616666666,56.7512083334,17.9729583334,23.9818333333,16.9181666667,20.5588333333,47.1112916667,25.5517083333
783.12,35.5086666667,50.126875,23.196875,57.5807916667,18.7724583333,25.192375,18.1141666667,21.4916388889,47.4565833333,27.106
783.43,35.3868333333,50.2035833333,22.9483958333,57.9812083333,17.9479583333,24.6137083333,17.4983333334,20.9946388889,47.3311666667,26.6504583333
783.74,34.4009166667,49.4834166667,21.9159270833,56.6588333333,16.4772916667,23.6225833333,16.3738333333,19.5794444445,46.1561666667,25.5939166666
