wavelength,Back_SerAlbf,Belly_SerAlbf,Breast_SerAlbf,Crissum_SerAlbf,Crown_SerAlbf,DorTail_SerAlbf,Patch10_SerAlbf,Rump_SerAlbf,Throat_SerAlbf,WingTip_SerAlbf
255.41,2.16846666667,4.55486666667,4.785,6.97713333333,10.0598,11.6606,7.65833333333,3.1124,4.83273333333,9.31893333332
255.78,2.1856,4.71013333333,4.884,6.978,9.92066666667,11.7550666667,7.69219999999,3.2172,4.76793333333,8.94393333333
256.15,1.6386,4.3644,4.26786666667,6.3988,9.29599999999,11.6230333333,6.9472,2.64786666667,4.13706666666,8.08113333333
256.53,1.8978,4.24866666667,4.22146666667,6.0464,9.1972,11.4020666667,6.42933333333,2.65193333333,4.0146,7.9744
256.90,2.11926666666,4.5046,4.43873333333,5.97946666666,9.46739999999,11.6610333333,6.7066,2.80646666667,4.39293333333,8.56813333333
257.28,2.43233333333,4.40493333333,4.2922,5.69993333333,9.46666666667,11.4761,6.7612,2.87893333333,4.413,8.4318
257.65,2.02326666667,3.90193333333,3.92533333333,5.46393333333,9.20280000001,10.972,6.303,2.55473333333,4.06986666667,7.7296
258.02,2.0822,3.50676666667,3.88213333333,5.41173333333,8.95893333333,10.7727666667,6.47713333334,2.32453333333,3.82566666667,7.70773333333
258.40,2.24986666667,3.52906666667,4.00053333333,5.5328,9.1278,10.4902666667,6.7288,2.2568,3.87573333333,7.8208
258.77,3.2556,4.275,4.9118,6.58006666667,9.85946666665,11.0388,7.61433333333,3.19286666667,4.86693333333,8.89686666667
259.15,3.70913333333,4.4457,5.08666666667,6.91446666667,10.1546,11.1231666667,8.0762,3.4666,5.1692,9.2912
259.52,3.78913333333,4.50483333333,5.05533333333,7.01906666667,10.1470666667,11.0840666667,8.08613333333,3.60926666667,5.1962,9.42513333333
259.89,3.5438,4.26906666667,4.802,6.76053333333,10.0640666667,10.7893,7.91806666667,3.48426666667,5.04006666667,9.47373333333
260.27,3.48433333333,4.24056666667,4.84346666667,6.71706666667,10.1794666667,10.5865333333,7.96006666667,3.57413333333,5.0142,9.56006666666
260.64,3.2774,4.0457,4.6658,6.7396,10.0967333333,10.4245333333,7.8164,3.51386666667,4.92573333333,9.37446666668
261.01,3.357,3.98566666667,4.61013333333,6.83873333333,10.0537333333,10.2451666667,7.65946666667,3.44713333333,4.79913333333,9.18566666667
261.39,3.38533333333,4.02966666667,4.61326666667,7.0004,10.2405333333,10.2576666667,7.62613333333,3.53053333333,4.86666666667,9.23533333333
261.76,3.69693333333,4.31983333333,4.86933333333,7.14933333333,10.5971333333,10.5015333333,8.01913333333,3.8126,5.0986,9.476
262.13,3.6374,4.36223333333,4.8232,7.11466666667,10.7166666667,10.5268,8.02693333333,3.8686,5.08246666667,9.40573333334
262.51,3.64346666667,4.4228,4.8296,7.13106666667,10.8099333333,10.4821666667,8.0622,4.1306,5.10266666667,9.42733333333
262.88,3.33333333333,4.19216666667,4.62713333333,6.8334,10.7146,10.3913,7.856,3.99993333333,4.84746666667,9.16086666667
263.25,3.02753333333,4.09323333333,4.43833333333,6.60426666667,10.5710666667,10.1950666667,7.45313333333,3.81406666667,4.613,8.87333333333
263.63,2.8804,3.9712,4.35286666667,6.4868,10.5038,9.9,7.14166666667,3.50113333333,4.4342,8.59353333334
264.00,3.37693333333,4.39656666667,4.722,7.07000000001,10.8616,10.3708,7.55,3.71133333333,4.8746,8.60060000001
264.37,2.91853333334,3.76933333333,4.04393333333,6.788,10.2594666667,9.765,6.98506666667,3.02453333333,4.22586666667,7.71646666666
264.75,3.1568,4.06956666667,4.369,6.9698,10.4832666667,9.94229999999,7.33406666667,3.26433333333,4.34213333333,7.7138
265.12,3.5334,4.51123333333,4.87746666667,7.44066666667,10.9438666667,10.6909,8.0068,3.92606666667,5.03973333334,8.00666666667
265.49,3.40373333333,4.3678,4.7608,7.208,10.4190666667,10.5916,7.97926666667,3.75966666667,4.93146666667,7.97193333333
265.87,2.93233333333,3.89846666667,4.2868,6.68833333333,9.69660000001,10.0957666667,7.4106,3.23226666667,4.57213333333,7.76466666667
266.24,3.3002,4.1689,4.40746666667,6.88946666667,9.7788,10.4072,7.7284,3.51953333333,4.91206666666,8.29586666667
266.61,3.4998,4.2411,4.30326666667,7.07346666667,9.70246666667,10.5613666667,7.74913333333,3.52673333333,5.07326666667,8.43506666667
266.98,3.7132,4.49883333333,4.3288,7.33473333333,9.94440000002,10.686,7.94366666667,3.5396,5.25873333333,8.6542
267.36,3.39266666667,4.39793333333,4.22966666667,6.968,9.77393333334,10.4569333333,7.72813333333,3.28686666667,5.14993333333,8.46246666667
267.73,3.18613333333,4.1974,3.9812,6.74506666666,9.67753333334,10.3394,7.6212,3.0924,4.9514,8.43826666667
268.10,2.892,3.90733333333,3.84166666667,6.27693333333,9.47640000001,10.0441333333,7.47646666667,2.9834,4.76113333333,8.18566666667
268.48,3.36326666667,4.38293333333,4.30066666667,6.5768,9.75739999999,10.4417666667,7.83766666667,3.47106666667,5.11826666667,8.5624
268.85,3.5554,4.67286666667,4.4142,6.64026666667,9.63966666667,10.5088666667,7.96066666667,3.67293333333,5.28746666666,8.7928
269.22,3.14326666666,4.37196666667,4.011,6.29866666667,9.19366666667,10.1021666667,7.64813333333,3.26033333333,4.73846666667,8.67353333333
269.59,3.13086666667,4.3156,4.14593333333,6.48426666667,9.27013333333,10.1140333333,7.7444,3.32193333333,4.85033333333,8.6542
269.97,3.1926,4.37333333333,4.1908,6.5636,9.25413333333,10.1924333333,7.743,3.42946666667,4.8154,8.42886666667
270.34,2.91046666667,4.11913333333,4.0712,6.3654,9.05953333333,9.9534,7.4854,3.2854,4.586,8.06013333333
270.71,2.81206666667,3.95746666667,4.21546666667,6.31393333333,8.94679999999,9.71793333333,7.4766,3.39486666667,4.571,7.8508
271.09,3.15093333333,4.29896666667,4.65846666667,6.74886666667,9.18593333332,10.1081,7.80426666667,3.95993333333,4.96153333333,8.2152
271.46,3.54706666667,4.4597,4.8314,7.12113333333,9.32453333332,10.3507,7.9782,4.26573333334,5.15493333333,8.445
271.83,3.90106666667,4.64876666667,5.061,7.31033333333,9.44666666668,10.5883666667,8.1374,4.5642,5.35246666666,8.52793333333
272.20,3.83406666667,4.49583333333,4.80953333333,7.25673333333,9.14213333333,10.4148,7.8492,4.384,5.1458,8.38046666667
272.58,3.77786666667,4.43186666667,4.91213333333,7.2638,9.22693333333,10.3912333333,7.74066666667,4.3102,5.14353333333,8.36566666667
272.95,3.28126666667,3.90183333333,4.42753333333,6.84466666667,9.00520000001,10.0544,7.33446666667,3.78273333333,4.7394,7.9236
273.32,3.6254,4.1514,4.68393333333,7.00666666667,9.29966666668,10.1962333334,7.47886666667,4.0064,5.04893333333,8.09953333333
273.69,4.0128,4.44136666667,4.97766666667,7.16406666667,9.49933333334,10.4491,7.62926666667,4.34966666667,5.23446666667,8.39446666667
274.06,4.17826666667,4.43043333333,5.17513333333,7.35986666667,9.69886666668,10.4271333333,7.73566666667,4.5798,5.4692,8.695
274.44,4.39813333333,4.7127,5.36866666667,7.7384,9.93873333331,10.4889,7.84453333333,4.79166666667,5.6938,8.97773333333
274.81,4.39893333333,4.7608,5.27626666667,7.68793333333,10.0516,10.6185333334,7.74786666667,4.70813333333,5.67653333333,9.04466666667
275.18,4.38633333333,4.69326666667,5.19146666667,7.4178,10.0416666667,10.3548333333,7.7074,4.54833333333,5.6406,8.96913333333
275.55,4.83546666667,5.1017,5.58913333333,7.72913333334,10.4144666667,10.6593666667,8.204,4.94853333333,5.96826666667,9.39453333333
275.93,5.009,5.27663333333,5.80586666667,7.9758,10.6355333333,10.811,8.5702,5.1934,6.1772,9.59526666665
276.30,5.30346666667,5.68176666667,6.1624,8.28986666666,11.1006,11.1111333333,9.00966666667,5.46886666667,6.54053333333,10.0104666667
276.67,5.449,5.8353,6.25626666667,8.42013333333,11.1617333333,11.1697333333,9.18726666667,5.63553333333,6.7706,10.2264666667
277.04,5.50046666667,5.97893333333,6.22706666667,8.417,11.1139333333,11.0588333333,9.04973333333,5.60513333333,6.83286666667,10.3632666667
277.41,5.10673333333,5.635,5.9288,8.0522,10.682,10.7797333333,8.7382,5.15846666667,6.4706,10.1702666667
277.79,4.44986666667,5.16136666667,5.41133333333,7.51813333333,10.3421333333,10.3487,8.2708,4.54333333333,6.1062,9.55373333332
278.16,4.5988,5.37516666667,5.5656,7.53493333333,10.4382,10.541,8.41126666667,4.58233333333,6.14346666667,9.60566666667
278.53,4.04706666667,4.8075,5.24726666667,6.8886,10.0123333333,10.1426333333,7.96273333333,4.09926666667,5.63626666667,9.19566666667
278.90,3.4624,4.22913333333,4.58726666667,6.20313333333,9.39386666667,9.65560000001,7.44313333333,3.51453333333,4.97413333333,8.716
279.27,3.5068,4.03173333333,4.4724,6.21926666667,9.13466666666,9.49273333333,7.32026666667,3.38766666666,4.71646666667,8.51926666667
279.64,3.43073333333,3.88423333333,4.42313333333,6.14653333333,9.13426666667,9.41293333333,7.2268,3.36673333333,4.5646,8.44866666666
280.02,2.8202,3.32933333333,3.91466666667,5.5592,8.6488,8.86616666667,6.5724,2.86993333333,4.0588,7.97853333333
280.39,2.68693333333,3.142,3.7922,5.3256,8.53746666667,8.69596666666,6.4006,2.74533333333,3.99733333333,7.74146666667
280.76,2.62893333333,3.11786666667,3.6664,5.11466666667,8.464,8.81053333333,6.37953333333,2.59686666666,4.0674,7.66933333333
281.13,3.0322,3.44846666667,4.20586666667,5.61286666667,8.8706,9.31836666667,6.89,3.0944,4.51553333333,8.07353333333
281.50,3.17113333333,3.5401,4.27086666667,5.7512,9.13493333333,9.1944,7.00753333333,3.19426666667,4.65146666667,8.11433333333
281.87,3.3832,3.77746666667,4.48093333333,5.99386666667,9.33193333333,9.2842,7.13926666667,3.47406666667,4.8034,8.43446666667
282.25,2.90713333333,3.39126666667,3.94653333333,5.6984,8.926,8.96166666667,6.78466666666,3.07166666667,4.41626666667,8.10466666667
282.62,3.2606,3.84466666667,4.17886666667,6.10006666667,9.2782,9.2945,7.18326666667,3.42786666667,4.83446666667,8.44233333333
282.99,3.5642,4.09636666667,4.60333333333,6.44846666667,9.61373333335,9.51086666667,7.4664,3.7846,5.17413333333,8.65466666666
283.36,3.5368,4.1625,4.63986666667,6.48946666667,9.81280000001,9.63256666666,7.49093333333,3.91326666667,5.21966666667,8.55926666667
283.73,3.35926666667,3.9281,4.3932,6.37946666666,9.69466666667,9.49696666667,7.2814,3.71646666667,5.01806666667,8.17986666667
284.10,3.4656,4.0447,4.40966666667,6.4368,9.69786666667,9.48543333334,7.2864,3.70886666667,5.01593333333,8.11673333333
284.47,3.41066666667,4.07543333333,4.4318,6.58926666667,9.73906666665,9.45176666667,7.28873333333,3.80986666667,4.90633333333,8.13573333333
284.85,3.228,3.91703333333,4.2676,6.41593333333,9.6238,9.14996666666,7.10233333333,3.70946666667,4.69026666667,7.90206666667
285.22,3.07126666667,3.739,4.14826666666,6.22153333333,9.58359999999,9.04953333333,6.9898,3.55246666667,4.54666666667,7.69346666667
285.59,2.93553333333,3.67613333333,4.13313333334,6.20773333333,9.61646666665,9.11943333333,6.91466666667,3.57333333333,4.49813333333,7.572
285.96,2.79526666667,3.5441,3.90306666667,6.0118,9.5374,9.03880000001,6.8176,3.38506666667,4.44573333333,7.3972
286.33,2.99373333333,3.71053333333,4.1464,6.20733333333,9.88040000001,9.26570000001,7.0038,3.64346666667,4.6844,7.58873333333
286.70,3.05893333333,3.66966666667,4.14946666667,6.18933333333,9.9102,9.30233333333,6.9262,3.64086666667,4.6146,7.49593333333
287.07,3.3396,3.9974,4.3478,6.422,10.2437333333,9.52486666666,7.1472,3.81133333333,4.88946666667,7.76926666667
287.44,3.3122,3.96203333333,4.31046666667,6.4374,10.2856666667,9.49383333333,7.11993333333,3.702,4.8748,7.829
287.82,3.2626,4.13386666667,4.49633333333,6.50046666667,10.4772,9.5511,7.2074,3.80173333333,5.00706666666,8.08413333333
288.19,3.33246666667,4.29213333333,4.67713333333,6.60046666667,10.8692666667,9.69723333333,7.38646666667,3.88573333333,5.10333333334,8.34086666667
288.56,3.46893333333,4.42036666667,4.7994,6.5714,11.1483333333,9.81416666665,7.43333333333,3.916,5.216,8.46033333333
288.93,3.47313333333,4.36386666667,4.7564,6.55573333333,11.3414,9.79910000001,7.4282,3.944,5.13273333333,8.43886666667
289.30,3.57886666667,4.44403333333,4.78013333334,6.64666666667,11.5330666667,9.82506666667,7.38653333333,4.053,5.19053333334,8.52566666667
289.67,3.71473333333,4.4856,4.86873333333,6.7014,11.7163333333,9.81433333334,7.44566666667,4.18473333333,5.24373333334,8.60886666667
290.04,3.8842,4.57396666667,5.0608,6.85106666667,11.9667333333,9.79633333331,7.51813333333,4.34093333333,5.23066666667,8.70546666666
290.41,4.1152,4.6628,5.214,6.9604,12.2128666667,9.86136666666,7.64666666667,4.4018,5.28326666667,8.75066666666
290.78,4.25126666666,4.75206666667,5.32766666667,7.13993333333,12.651,9.89083333335,7.7744,4.53733333333,5.5112,8.88586666667
291.15,4.16193333333,4.69816666667,5.35066666667,7.15873333333,12.8394,9.77783333333,7.7118,4.488,5.45566666667,8.7642
291.52,4.1074,4.70226666667,5.41753333333,7.12506666667,13.1643333333,9.76426666667,7.69113333333,4.523,5.53266666667,8.77306666666
291.89,4.13213333333,4.5922,5.3242,7.11726666666,13.4610666667,9.79736666666,7.69933333333,4.502,5.62846666667,8.72053333334
292.26,4.21086666667,4.50423333333,5.3638,7.24046666667,13.755,9.8974,7.774,4.65906666667,5.77773333333,8.73693333333
292.64,3.91153333333,4.19743333333,5.0954,6.93793333333,13.8196,9.51483333334,7.42626666667,4.3688,5.47906666666,8.46846666666
293.01,3.99486666667,4.38683333333,5.27906666667,7.20213333333,14.1992,9.65410000001,7.5012,4.39353333334,5.6386,8.62120000001
293.38,3.90553333333,4.29693333333,5.13473333333,7.09733333333,14.413,9.39833333334,7.418,4.1652,5.5496,8.40913333333
293.75,3.8098,4.27346666667,4.99106666667,6.8852,14.5207333333,9.32346666668,7.27106666667,3.979,5.4282,8.2872
294.12,3.65493333333,4.20436666667,4.97506666667,6.80373333333,14.8019333333,9.37836666667,7.19866666667,3.93846666667,5.39346666667,8.25846666666
294.49,3.2584,3.9058,4.58966666667,6.40926666666,14.7933333333,8.99993333334,6.9088,3.60793333333,5.08166666667,7.91733333333
294.86,3.3492,3.98533333333,4.70693333333,6.4196,14.9772666667,9.15023333333,7.02326666667,3.78746666667,5.14726666667,8.0116
295.23,3.03066666667,3.55333333333,4.35826666667,5.95893333333,14.8710666667,8.96626666666,6.66126666667,3.43313333333,4.76946666667,7.75186666667
295.60,2.9096,3.37803333333,4.17646666667,5.61666666667,14.8131333333,8.72046666667,6.37446666667,3.12113333333,4.46686666667,7.46246666667
295.97,3.04866666667,3.56303333333,4.3164,5.6166,14.9672666667,8.667,6.4328,3.18293333333,4.51753333333,7.5156
296.34,3.2204,3.96066666667,4.5582,5.8522,15.293,8.86813333333,6.6494,3.3756,4.74306666667,7.6614
296.71,3.52673333333,4.184,4.81686666667,6.20726666667,15.6818666667,9.15176666667,7.06073333333,3.69786666667,5.07466666667,7.963
297.08,3.54733333333,4.10276666667,4.7786,6.15866666667,15.8913333333,9.11833333334,7.03213333333,3.7374,4.9896,7.89973333333
297.45,3.5082,4.07403333333,4.86633333333,6.1436,16.0509333333,9.23283333333,6.99873333333,3.76246666667,4.96773333333,7.90706666667
297.82,3.64733333333,4.19053333333,5.0344,6.40846666667,16.4350666666,9.43773333334,7.19886666667,4.0242,5.153,8.0994
298.19,3.66693333333,4.2597,5.0486,6.51466666667,16.6047333333,9.44583333332,7.2704,4.05366666667,5.15206666667,8.14873333333
298.56,3.89813333333,4.54793333333,5.40286666666,6.817,16.9472666667,9.66663333333,7.49573333333,4.2898,5.40593333333,8.4156
298.93,3.835,4.5705,5.42573333333,6.7956,17.147,9.57033333334,7.49853333333,4.18193333333,5.31666666667,8.42733333333
299.30,3.9488,4.74326666667,5.5684,7.0626,17.5127333333,9.5229,7.65193333333,4.3124,5.4494,8.55533333333
299.67,3.82,4.64286666667,5.4066,7.12293333333,17.685,9.34446666667,7.60486666667,4.31953333333,5.41473333333,8.4694
300.04,3.7036,4.60156666667,5.3504,7.14306666667,17.8586,9.35506666667,7.51006666666,4.31433333333,5.332,8.39653333333
300.41,3.57453333333,4.3382,5.12753333333,6.97066666667,17.9712666667,9.03803333333,7.2422,4.23426666667,5.12753333333,8.23846666667
300.78,3.558,4.37006666667,5.0618,6.9322,18.2025333333,8.9951,7.086,4.232,5.04426666667,8.13873333333
301.15,3.7102,4.49996666667,5.221,7.07053333333,18.6322,9.11693333333,7.2844,4.4638,5.2608,8.32973333333
301.52,3.65653333333,4.44796666667,5.12193333333,7.0376,18.8079333333,8.98073333333,7.25433333333,4.51586666666,5.2178,8.27926666667
301.89,3.79,4.5328,5.2162,7.06113333333,19.0645333333,9.14516666667,7.33713333333,4.49186666667,5.35893333333,8.37453333333
302.26,3.91346666667,4.5862,5.29393333333,7.07686666667,19.3865333333,9.1733,7.37806666667,4.5898,5.54513333333,8.38673333333
302.63,3.8484,4.54833333333,5.189,7.01426666667,19.658,9.16040000001,7.24726666667,4.5364,5.5552,8.36973333334
303.00,3.66813333333,4.35133333333,5.04786666667,6.8706,19.8758,9.0552,7.1006,4.3746,5.41666666667,8.28186666667
303.37,3.69146666667,4.36486666667,5.04213333333,6.72593333333,20.024,9.10903333333,7.07926666667,4.374,5.364,8.27626666667
303.74,4.1822,4.8681,5.62933333333,7.22033333333,20.812,9.73703333333,7.60413333333,4.88373333333,5.8988,8.91093333333
304.10,4.29693333333,4.85263333333,5.74846666667,7.28166666667,21.3065333333,9.74820000001,7.7112,4.96606666667,5.9622,9.14980000001
304.47,4.25973333333,4.7296,5.71946666667,7.18866666667,21.5329333333,9.75659999999,7.756,4.797,5.9144,9.21380000001
304.84,4.2364,4.6672,5.71646666667,7.0494,21.6988,9.73036666667,7.7506,4.70773333333,6.01246666667,9.18359999999
305.21,4.26066666667,4.7182,5.7308,7.0702,21.9152666667,9.76236666665,7.72,4.62446666667,6.085,9.24513333333
305.58,4.36346666667,4.81513333333,5.78033333333,7.15906666667,22.3376666667,9.88973333333,7.82306666667,4.70753333333,6.14353333333,9.48553333334
305.95,4.15686666667,4.6482,5.57433333333,7.01066666667,22.4224,9.55166666667,7.57866666667,4.56166666667,5.867,9.23146666667
306.32,4.19593333333,4.6448,5.6356,7.06606666667,22.6856666667,9.60429999999,7.67466666667,4.62193333334,5.81833333333,9.23833333334
306.69,4.14313333333,4.5014,5.52626666667,7.0494,22.7924666667,9.44776666667,7.67453333333,4.61106666667,5.70053333333,9.15799999999
307.06,4.4178,4.71223333333,5.65906666667,7.28353333333,23.0586666667,9.55129999999,7.84266666667,4.87186666667,5.90206666667,9.2054
307.43,4.40066666667,4.672,5.68113333333,7.3336,23.3112,9.60153333334,7.78766666667,4.89346666667,5.89966666667,9.04946666667
307.80,4.11266666667,4.3666,5.2586,6.9704,22.9776666667,9.2115,7.3362,4.4674,5.39153333333,8.56213333333
308.17,3.88846666667,4.1796,4.94906666667,6.69853333333,22.9217333333,9.0403,7.0562,4.1806,5.1314,8.1718
308.54,3.77333333333,4.18996666667,4.88626666666,6.71846666667,23.0987333333,9.06663333333,6.95826666667,4.11666666667,5.13286666667,7.9848
308.90,3.66826666667,4.1448,4.85486666667,6.748,23.1394,8.99143333334,6.89373333333,4.07753333333,4.99433333333,7.8916
309.27,3.78053333333,4.2774,4.93106666667,6.85413333333,23.3894,9.06903333334,6.95346666667,4.16513333333,4.94386666667,7.99046666667
