wavelength,Back_HemMelm,Belly_HemMelm,Breast_HemMelm,Crissum_HemMelm,Crown_HemMelm,DorTail_HemMelm,Patch10_HemMelm,Patch11_HemMelm,Rump_HemMelm,Throat_HemMelm,WingTip_HemMelm
243.42,-0.796488888886,-3.15693333334,-2.75626666667,-3.85606666667,0.841866666666,1.06900999999,-3.50299999999,-2.99386666667,-3.29953333334,-3.95113333333,1.16773333333
243.80,-0.912370370374,-3.17226666667,-2.68140000001,-3.88419999999,0.887133333335,1.20034848485,-3.5484,-2.7284,-3.53486666667,-4.11946666666,1.20973333333
244.17,-1.16787407407,-3.56899999999,-2.90126666667,-3.89653333333,0.360266666667,0.7302260606,-3.79173333333,-2.80279999999,-3.73286666667,-4.62333333333,1.02826666666
244.55,-0.033311111112,-2.38599999999,-1.40979999999,-2.58373333333,1.46733333334,2.06288757577,-2.64746666667,-1.65233333334,-2.18826666667,-3.57886666666,2.04146666668
244.92,0.571399999998,-1.82453333334,-0.453066666667,-2.0018,1.84873333333,2.8504309091,-1.93453333333,-0.912133333335,-1.45093333333,-2.87099999999,2.80373333333
245.30,1.26703703704,-0.888800000008,-0.099333333332,-1.38593333333,2.21046666667,3.38262333333,-1.16380000001,-0.339199999995,-1.07586666667,-1.96493333333,3.33333333334
245.67,2.09950370371,0.2272,0.8506,-0.179533333333,2.75226666667,4.15112393939,-0.190066666668,0.538733333339,-0.147933333335,-0.723799999993,4.19433333334
246.05,1.98982222222,0.216333333334,0.9086,0.124933333334,2.60506666667,4.55000212121,-0.235600000008,0.192266666665,-0.235533333334,-0.475733333334,4.33059999999
246.42,2.67195555556,1.27066666667,1.88426666667,1.0574,3.29846666667,5.28843787879,0.696266666666,0.983333333334,0.652799999999,0.443733333333,5.235
246.79,3.78956296296,2.42166666667,3.2382,2.2632,4.28853333333,6.33005757576,1.8152,2.12846666667,1.90253333333,1.66466666667,6.34566666666
247.17,4.10133333333,2.82833333333,3.6408,2.68946666667,4.30286666667,6.6443830303,2.29053333333,2.67466666667,2.41126666667,2.06006666667,6.5972
247.54,4.5666,3.22966666667,4.13566666667,3.1846,4.61606666667,6.99831969697,2.82166666667,3.18806666667,2.88393333333,2.47573333333,6.92953333333
247.92,4.64111111111,3.17333333333,4.22333333333,3.29,4.48333333333,7.07995454546,2.9,3.15333333333,2.9,2.73333333333,6.91333333333
248.29,5.50737037037,4.05773333333,5.17526666667,4.0412,5.27046666667,8.08182030302,3.7692,4.05773333333,3.78893333333,3.58233333333,7.64986666667
248.67,5.29756296296,3.96006666667,5.18106666667,3.86506666667,5.0662,7.99859787878,3.53126666667,3.90113333333,3.53793333333,3.479,7.60266666666
249.04,5.65674814815,4.41633333333,5.5618,4.2748,5.51786666667,8.36202181817,3.91113333333,4.3052,3.938,3.8202,7.88960000001
249.42,5.87501481482,4.7186,6.05266666667,4.62326666667,6.00313333333,8.83568757574,4.2492,4.8528,4.32333333333,4.10786666667,8.0644
249.79,5.75287407407,4.462,5.9142,4.43186666667,5.86153333333,8.6390330303,4.02173333333,4.70273333333,4.0256,3.79606666667,7.7766
250.17,5.84696296296,4.38446666667,5.85826666667,4.36013333333,5.83786666667,8.5446739394,3.89866666667,4.76006666666,3.89873333333,3.49046666667,7.59753333332
250.54,5.80393333333,4.11766666667,5.52413333333,4.21866666667,5.66466666667,8.56194454547,3.65193333333,4.60993333333,3.51573333333,3.28293333333,7.46200000001
250.92,5.59319259259,3.873,5.14366666667,4.2794,5.3912,8.32398606059,3.2982,4.3074,3.04133333333,2.85913333334,7.06853333335
251.29,5.80520740741,3.88653333333,5.22946666667,4.6272,5.7086,8.47053060607,3.3234,4.247,3.2,2.76553333333,7.19999999999
251.66,5.26791111111,3.293,4.6202,4.073,5.34433333333,7.68266696968,2.6138,3.73853333333,2.68493333333,2.01613333333,6.49446666666
252.04,5.83211851852,3.5898,4.94686666667,4.28906666667,5.869,7.92660575758,2.78166666667,4.15433333333,3.13913333333,2.0566,6.86860000001
252.41,5.33377037037,2.93093333333,4.14613333334,3.46906666667,5.21173333334,7.40651757575,2.3288,3.3252,2.29686666667,1.42286666666,6.38413333332
252.79,5.18455555556,2.70453333333,3.73993333333,3.11106666667,4.92686666667,7.10658272727,2.14626666667,3.06773333333,1.98373333334,1.14353333333,6.07046666667
253.16,4.46532592593,2.16173333333,3.13546666667,2.67333333333,4.49933333334,6.72856818181,1.73806666666,2.67873333333,1.232,0.77,5.71500000001
253.54,4.59202962963,2.1598,3.0414,2.854,4.45726666667,6.57455606059,1.61979999999,2.41326666667,1.35,0.980733333333,6.03846666666
253.91,4.91934814815,2.91673333333,3.508,3.187,5.13533333333,6.8068521212,1.81306666667,2.82653333333,1.616,1.3344,6.4922
254.28,4.43417777778,2.863,3.06166666667,2.81053333333,4.84373333333,6.32602545454,1.55413333333,2.43053333333,1.3028,1.1684,6.55559999999
254.66,3.90888888889,2.48686666667,2.75166666667,2.30826666667,4.6292,5.59492757577,1.0218,2.07446666667,0.849400000002,0.775600000006,6.42053333333
255.03,3.86258518519,2.32526666667,3.09173333334,2.01606666667,5.04346666667,5.56192696971,0.972533333338,2.36386666667,1.03686666667,1.21726666666,6.512
255.41,4.27006666667,3.03706666667,3.53539999999,2.14813333334,5.46813333333,5.75583030303,1.48820000001,2.76093333334,1.15826666667,1.79793333333,7.05053333332
255.78,4.90907407407,3.58533333333,3.99713333333,2.59846666667,5.94253333333,6.44206121212,1.95946666667,3.3226,1.55486666667,2.79733333332,7.98013333334
256.15,4.31227407408,3.24026666667,3.57706666667,2.25073333334,5.29026666667,5.71631636364,1.44806666667,2.62366666666,1.07526666667,2.37993333334,7.491
256.53,2.59151851852,1.87746666666,2.012,1.00593333334,3.854,3.81649757576,-0.332933333328,0.984866666666,-0.375599999998,0.70833333334,5.73873333333
256.90,1.83842962963,1.16746666667,0.951599999994,0.101199999994,3.15786666667,2.8418069697,-0.917800000006,0.094533333326,-1.05266666667,0.094333333334,4.97993333333
257.28,2.55832592593,1.83946666667,1.54926666666,0.51233333334,3.73453333333,3.57862909091,-0.203866666674,0.580133333326,-0.3394,0.76533333334,5.62326666667
257.65,2.61245185185,1.7456,1.81066666667,0.418600000006,3.5292,3.78970212121,0.152266666668,0.908066666666,-0.228333333332,0.598200000002,5.24726666667
258.02,2.39944444445,1.11373333333,1.60333333333,0.235333333334,2.736,3.78722757576,0.0002,0.854466666666,-0.1488,0.072066666666,4.87646666667
258.40,3.13256296296,1.5942,2.4616,0.9686,3.21226666667,4.61270545455,0.7184,1.5658,0.742399999999,0.572933333333,5.32686666667
258.77,3.95535555555,2.3156,3.2468,1.786,3.83866666667,5.39747939394,1.59573333333,2.33653333333,1.7446,1.2288,5.919
259.15,4.3229037037,2.80806666667,3.43773333333,2.37186666667,4.04,5.83916363636,2.1198,2.67906666667,2.12286666667,1.52686666667,6.3994
259.52,3.88111851852,2.33973333333,3.10106666666,2.1076,3.54053333334,5.52717424242,1.76886666667,2.393,1.7604,1.1112,6.08746666667
259.89,3.38981481482,1.94866666667,2.7144,1.64693333333,3.1446,5.05869121212,1.36373333333,1.98,1.38466666666,0.584866666667,5.5154
260.27,3.44702962963,2.10286666667,2.75553333333,1.708,3.20333333334,5.25126636364,1.51786666666,2.08053333333,1.428,0.725066666665,5.50386666667
260.64,3.64561481481,2.42906666667,3.00753333333,2.06173333333,3.42573333333,5.64598121212,1.77733333333,2.4312,1.6606,1.03346666667,5.874
261.01,3.90865925926,2.76246666667,3.3406,2.4518,3.7692,6.05261212121,2.1026,2.9288,2.07846666667,1.32446666667,6.20426666667
261.39,4.19581481482,3.0632,3.61073333333,2.77606666667,3.98946666667,6.28955151515,2.27453333333,3.30426666667,2.4482,1.6376,6.34333333333
261.76,4.34868148148,3.1558,3.62006666666,2.88266666667,4.01993333333,6.37872575758,2.2296,3.35186666667,2.45053333333,1.76033333333,6.4804
262.13,4.61907407407,3.27886666667,3.75353333334,3.15173333333,4.19973333333,6.51853848485,2.35006666667,3.42406666667,2.6536,2.0908,6.53186666667
262.51,4.56102962963,3.0526,3.5576,3.01873333333,4.136,6.30650454546,2.16106666667,3.45026666667,2.47153333333,2.1018,6.40986666667
262.88,4.35555555556,2.84646666667,3.21853333333,2.85273333333,4.05893333333,6.27721242424,1.90073333333,3.37366666667,2.19533333333,2.00913333333,6.3784
263.25,3.86643703704,2.32433333333,2.741,2.23833333333,3.69133333334,5.80868,1.1708,2.97513333333,1.6942,1.5634,5.76106666667
263.63,4.14161481481,2.6718,3.12306666667,2.4256,4.22213333333,6.13707515152,1.2886,3.4034,2.11473333333,1.99353333333,5.92386666667
264.00,4.79024444445,3.07506666667,3.8478,3.0384,4.7876,6.80496242424,1.86706666667,3.96573333333,2.50566666667,2.65606666667,6.45506666667
264.37,4.85943703704,3.06413333333,4.0086,3.13253333334,5.07693333333,6.90348181818,1.94433333333,4.37166666667,2.66233333333,2.88886666667,6.60246666667
264.75,5.18031851852,3.34406666667,4.38406666667,3.18453333333,5.41973333333,7.11728727273,2.21366666667,4.72066666667,2.97733333333,3.22753333333,6.83933333333
265.12,5.31845185185,3.2794,4.44453333333,3.068,5.4758,6.97605333333,2.0584,4.4142,2.76166666667,3.13273333333,6.83926666667
265.49,5.27511851852,3.01613333333,4.46853333333,2.8882,5.27366666667,6.7564360606,2.13853333333,4.1876,2.51766666667,2.85833333333,6.68793333333
265.87,5.67217037037,3.53253333333,5.13453333333,3.39286666667,5.74646666667,7.31042848484,2.9122,4.48553333333,3.2122,3.28613333333,7.32400000001
266.24,5.40911851852,3.39266666667,4.909,2.9574,5.6096,7.07615242424,2.82266666667,4.244,2.95326666666,2.94933333333,7.22873333334
266.61,5.16874814815,3.2538,4.84466666667,3.0,5.39386666667,7.04680787879,2.8258,4.0264,2.85606666667,2.6628,7.04926666667
266.98,5.02297777778,3.019,4.75466666667,2.79833333333,4.95666666667,6.79595666667,2.63653333333,3.88293333333,2.58506666667,2.45266666667,6.71086666667
267.36,4.75915555555,2.49193333334,4.6206,2.5028,4.44433333334,6.52599757576,2.27966666667,3.47713333333,2.26173333333,2.12506666666,6.40786666667
267.73,4.62331851852,2.10946666667,4.2754,2.2996,4.34226666666,6.30010333334,2.2892,3.24706666667,2.00033333334,1.79966666667,6.27226666667
268.10,4.38692592593,2.0704,4.058,2.174,4.17866666667,6.15114696969,2.14286666667,3.13666666667,1.89793333333,1.60793333333,6.142
268.48,4.71751111111,2.3272,4.32226666667,2.4982,4.32933333333,6.45355969696,2.3066,3.3846,2.23826666667,1.841,6.49560000001
268.85,5.21164444444,2.6262,4.78586666667,3.01273333333,4.70193333333,6.79962969698,2.90166666667,3.8354,2.75726666667,2.388,6.96213333333
269.22,5.53988148148,2.8654,5.09973333333,3.39226666667,4.84146666667,7.11109333334,3.3234,4.15766666667,3.09133333333,2.751,7.36993333333
269.59,5.09934074074,2.39093333333,4.70526666667,3.03513333333,4.32993333333,6.70134242424,2.94873333333,3.7212,2.69566666667,2.31086666667,7.08646666667
269.97,4.97338518519,2.18466666667,4.4476,2.90353333333,4.18493333333,6.44481060605,2.84113333333,3.5944,2.55973333333,2.041,6.89480000001
270.34,5.28727407407,2.6036,4.7196,3.27826666667,4.5724,6.65778575758,3.2844,4.03573333333,2.95626666667,2.5116,7.31079999999
270.71,5.48881481482,3.00706666667,4.83826666667,3.45306666667,4.78753333334,6.78465181819,3.6146,4.13533333333,3.31826666667,2.8576,7.56433333333
271.09,5.32717037037,2.92513333333,4.7232,3.30293333333,4.706,6.59405818182,3.5584,3.94466666667,3.25926666667,2.6986,7.42486666666
271.46,5.51257037037,3.33333333333,4.89653333333,3.52346666667,5.1314,6.80210424243,4.06033333333,4.3094,3.67726666667,2.9278,7.80193333333
271.83,5.29828888889,3.34266666667,4.72333333333,3.42666666667,4.83686666667,6.63731969697,3.857,4.13593333333,3.53786666667,2.815,7.58419999999
272.20,4.8492,3.03373333333,4.288,3.0232,4.4682,6.3079469697,3.3492,3.72826666667,3.267,2.51393333333,7.3164
272.58,4.31344444444,2.6412,3.7632,2.5296,3.98913333333,5.79982212121,2.86206666667,3.1788,2.7946,1.96866666667,6.93426666666
272.95,3.89242962963,2.37846666667,3.3972,2.2118,3.793,5.51301333333,2.49846666667,2.824,2.4932,1.62553333334,6.711
273.32,3.43010370371,1.95333333333,2.96153333333,1.80413333333,3.35946666667,5.13741909091,2.06853333333,2.4404,2.08966666666,1.194,6.17966666667
273.69,3.74254074074,2.24233333333,3.1572,2.05433333334,3.73753333333,5.50705363636,2.21586666666,2.67193333333,2.41733333333,1.5692,6.35913333333
274.06,3.66253333333,2.24393333333,3.10193333333,2.09226666667,3.76513333334,5.59534909091,2.11673333333,2.8042,2.3142,1.67806666667,6.27146666667
274.44,3.19655555556,1.7866,2.69933333333,1.781,3.40133333333,5.28727939394,1.70613333333,2.46353333333,1.78393333333,1.16786666667,5.83426666667
274.81,3.03060740741,1.63113333333,2.47353333333,1.53973333333,3.28466666667,5.14704424242,1.391,2.3222,1.43386666667,0.8884,5.59526666667
275.18,3.26801481481,1.95913333333,2.7686,1.85726666667,3.6712,5.56713484849,1.61853333333,2.5646,1.79333333333,1.26053333333,5.95346666667
275.55,3.0351037037,1.72846666667,2.51533333333,1.6242,3.3378,5.40648060606,1.35893333333,2.247,1.44233333333,1.04306666667,5.61166666667
275.93,2.96744444445,1.6216,2.4416,1.37053333333,3.13293333333,5.20802424242,1.09533333333,2.01313333333,1.3126,0.841333333334,5.46106666667
276.30,3.08937037037,1.6728,2.46293333333,1.46466666667,3.3364,5.27848333333,1.3526,2.09886666667,1.32146666667,0.948333333332,5.52566666666
276.67,2.90233333333,1.3744,2.24653333333,1.18493333334,3.2764,5.08976757576,1.17846666667,1.86733333333,0.995266666667,0.919466666668,5.16906666667
277.04,2.71254814815,1.0776,1.9154,0.661733333333,2.84566666666,4.83238939394,0.821666666668,1.3846,0.559666666666,0.441333333334,4.71626666667
277.41,3.0466962963,1.36333333333,2.33253333333,1.00746666667,3.32366666667,5.14618575758,1.1614,1.62666666667,0.914266666666,0.769933333334,5.15546666667
277.79,2.92690370371,1.33133333333,2.3002,1.0042,3.22746666666,5.00314484848,1.1902,1.47586666667,0.869466666668,0.664133333332,5.25173333333
278.16,2.60524444444,1.12993333333,2.131,0.717866666667,2.81673333333,4.6778469697,0.9658,0.881933333334,0.7276,0.4764,5.10226666667
278.53,2.88851851852,1.4628,2.3608,0.847266666665,2.76686666667,4.89143484848,1.25333333333,1.0344,1.12966666667,0.659933333334,5.26426666667
278.90,3.08374074074,1.61286666667,2.688,1.06893333333,2.88166666667,5.1494069697,1.6314,1.44406666667,1.53786666667,0.847066666664,5.5196
279.27,2.82608888889,1.26593333333,2.4136,0.767066666666,2.41346666667,4.84672575758,1.43746666666,1.1288,1.31906666667,0.483333333334,5.2104
279.64,3.15744444444,1.729,2.71446666667,1.19746666667,2.68386666667,5.18175666667,1.649,1.68886666667,1.72273333333,0.798333333334,5.54886666667
280.02,3.58384444444,2.10833333333,3.15353333333,1.7068,3.075,5.80814090909,2.10233333333,2.14166666667,2.196,1.29893333333,6.04753333333
280.39,4.14165925926,2.57493333333,3.6924,2.1906,3.23126666667,6.27004333333,2.54546666667,2.61046666667,2.71986666667,1.63186666667,6.43313333333
280.76,4.5258962963,3.02406666667,4.1218,2.61706666667,3.51526666667,6.73377484848,2.83653333333,2.97513333333,3.22353333333,1.95266666667,6.78526666667
281.13,4.55296296296,3.14493333333,4.18586666667,2.75146666667,3.49653333334,6.60513909091,2.8686,3.14786666666,3.33193333333,2.065,6.73346666666
281.50,4.63993333334,3.41233333333,4.10053333333,2.7728,3.43946666667,6.57081181818,2.93046666667,3.2462,3.31433333333,2.0816,6.74286666667
281.87,4.44416296296,3.29606666667,3.94813333333,2.52246666667,3.21413333333,6.37122060606,2.7186,3.22993333333,3.0842,1.9078,6.4018
282.25,4.43906666667,3.14453333333,3.92026666667,2.5108,3.28946666667,6.3571269697,2.62213333333,3.36693333333,2.97386666667,1.8282,6.2374
282.62,4.70721481481,3.30433333333,4.3086,2.864,3.71406666667,6.67071393939,2.83106666667,3.76726666667,3.1246,2.19093333333,6.41126666667
282.99,4.75885925926,3.33593333333,4.34273333333,2.93906666667,3.869,6.74605,2.75806666667,3.7178,3.03586666667,2.32893333333,6.3716
283.36,4.81777777778,3.413,4.289,2.95933333333,3.92473333333,6.70939787879,2.75886666667,3.7148,2.9182,2.33666666667,6.21526666667
283.73,4.83303703704,3.33573333333,4.2194,2.78286666667,3.91453333333,6.67981878788,2.72146666667,3.5554,2.73086666667,2.2372,6.1068
284.10,4.53468888889,2.99626666666,3.85106666667,2.45006666667,3.62473333333,6.27441939394,2.43626666667,3.2658,2.37906666667,1.83066666667,5.61993333333
284.47,4.06542222222,2.46833333333,3.3912,2.0458,3.2822,5.84714242424,1.937,2.81526666667,1.87233333333,1.39653333333,5.119
284.85,3.99008888889,2.4098,3.3236,1.99806666667,3.25466666667,5.81037969697,1.99153333333,2.74586666667,1.77613333333,1.31053333333,5.03513333333
285.22,4.21535555556,2.57373333333,3.4954,2.28113333333,3.4092,6.11622454546,2.21173333333,2.8998,2.06013333333,1.49833333333,5.2314
285.59,4.05284444444,2.30533333333,3.45266666667,2.1828,3.295,6.05539424242,2.06873333333,2.774,2.07273333333,1.36946666667,5.03373333333
285.96,3.93128888889,2.1456,3.3714,2.11066666667,3.2522,5.90172636364,1.97706666667,2.6034,1.934,1.24213333333,4.96666666667
286.33,3.92831851852,2.2378,3.4118,2.13593333333,3.22226666667,5.86881666667,2.07073333333,2.65773333333,1.96873333333,1.30226666667,5.04846666667
286.70,3.77386666667,2.21613333333,3.17286666667,2.01573333333,3.09106666667,5.67791878788,1.94433333333,2.4328,1.9156,1.1224,4.99426666667
287.07,4.02828148148,2.39446666667,3.35893333333,2.23713333333,3.226,5.79506242424,2.16353333333,2.63546666667,2.1452,1.27273333333,5.261
287.44,4.21651851852,2.50886666667,3.5352,2.3636,3.43273333333,6.04775181818,2.3142,2.8858,2.41266666667,1.5156,5.51353333333
287.82,3.86430370371,2.1144,3.32906666667,2.10413333333,3.23166666667,5.67917606061,2.0128,2.50006666667,2.1682,1.26646666667,5.1844
288.19,3.91622222222,2.26006666667,3.52126666667,2.16773333334,3.3806,5.6907639394,2.05433333333,2.42793333333,2.26,1.4206,5.311
288.56,4.16140740741,2.65906666666,3.862,2.303,3.73993333333,5.96304454545,2.2862,2.61913333333,2.4842,1.7952,5.59206666667
288.93,4.21385185185,2.6812,4.00033333333,2.31413333333,3.7352,5.86600393939,2.24633333333,2.69593333334,2.58986666667,1.83273333333,5.74613333333
289.30,4.12835555556,2.66326666667,4.12553333333,2.22586666667,3.77406666667,5.78889272727,2.18733333333,2.7876,2.526,1.799,5.7404
289.67,4.20872592592,2.7084,4.1434,2.14173333333,3.80306666667,5.76521181818,2.24733333333,2.80766666667,2.45633333333,1.8874,5.74006666667
290.04,4.3734962963,2.9014,4.29253333333,2.2424,3.97486666667,5.97081181818,2.36553333333,3.044,2.65293333333,2.0416,5.94073333333
290.41,4.61691851852,2.98613333333,4.48253333333,2.2836,4.10653333333,6.16053454545,2.39806666667,3.21126666667,2.835,2.2446,6.1152
290.78,4.89013333333,3.1302,4.7118,2.36973333333,4.24493333333,6.3440030303,2.50826666667,3.41113333333,2.9682,2.426,6.27133333333
291.15,4.3726962963,2.7336,4.2652,1.90533333333,3.77813333333,5.88294242424,1.95566666667,3.00673333333,2.62866666667,1.92066666667,5.70526666667
291.52,3.95614814815,2.372,3.87193333333,1.6086,3.40073333333,5.4197630303,1.53113333333,2.6176,2.27893333333,1.48246666667,5.33246666667
