wavelength,Back_TanDesm,Belly_TanDesm,Breast_TanDesm,Crissum_TanDesm,Crown_TanDesm,DorTail_TanDesm,Patch10_TanDesm,Patch11_TanDesm,Patch12_TanDesm,Patch13_TanDesm,Patch14_TanDesm,Patch15_TanDesm,Patch16_TanDesm,Rump_TanDesm,Throat_TanDesm,WingTip_TanDesm
189.05,-22.4639166667,-38.4058333334,-47.1920833333,-12.9529166667,-60.7034583332,-22.056125,-48.1883333333,-32.2465833333,-24.4565,-32.7898333333,-34.6015833333,-38.67775,-26.4490833333,-34.6104333334,-42.1195,-61.5488333333
189.43,-45.7854166667,-58.4290833333,-73.2760000001,-34.0996666667,-82.4072916666,-45.2585416666,-70.8811666666,-54.4060833333,-48.37175,-54.6934166667,-57.85425,-66.1878333333,-46.3601666667,-54.846625,-63.6015,-88.7453333333
189.81,-56.7592499999,-62.8704166667,-78.5185833333,-40.74075,-85.1543333332,-48.3333333334,-69.537,-61.7592499999,-50.2778333333,-59.0739166666,-66.6666666667,-72.5000833333,-47.0370833333,-63.1850833333,-66.111,-95.2778333333
190.19,-56.5292499999,-63.488,-75.4295833333,-40.7216666667,-83.0899027778,-50.2147083333,-68.8144999999,-62.0275,-51.0308333333,-59.36425,-64.3470833333,-68.3848333333,-48.45375,-67.1048916667,-62.9727499999,-91.7524999999
190.57,-76.7243333333,-84.1954166667,-99.3295000001,-57.6628333333,-100.207513889,-69.7317916667,-89.2720833332,-81.8965833332,-69.7317499999,-76.7240833333,-75.0958333333,-86.6858333334,-66.8583333333,-89.7988833333,-80.5556666667,-113.074666667
190.95,-118.865666667,-124.421333333,-144.328666667,-93.1713333333,-146.180458333,-109.085625,-132.986166667,-124.88425,-107.7545,-116.087833333,-109.6065,-129.51375,-105.902666667,-135.416675,-119.791583333,-159.895875
191.33,-144.823166667,-147.3485,-172.979666667,-121.3385,-174.516013889,-134.406666667,-159.217083333,-157.323333333,-136.489833333,-140.782916666,-129.924166667,-162.247583334,-135.353583333,-162.323075,-150.126333333,-193.118666667
191.71,-177.232166667,-177.232,-213.09525,-151.041583334,-211.582458333,-167.41075,-197.172583333,-199.553666667,-168.00575,-173.66075,-153.869,-198.8095,-168.898666667,-191.666541667,-175.892916667,-236.979166667
192.09,-194.182583334,-187.5785,-230.974916667,-173.2705,-223.401569444,-175.707583333,-216.824,-224.371083333,-181.918166667,-186.320833333,-171.698083333,-216.195083334,-186.94975,-202.217108333,-185.53475,-254.088083333
192.47,-204.006416667,-193.750083333,-236.217833333,-187.339916667,-228.792625,-183.89425,-224.359,-237.500083333,-182.211666667,-191.66675,-176.923083333,-233.173083333,-193.429416667,-215.096208333,-190.865416667,-258.092958333
192.85,-291.666666667,-274.122833333,-332.23675,-275.877083333,-324.122847222,-262.171041667,-320.614083333,-336.184416666,-263.815916667,-273.903416667,-251.535083333,-329.166583334,-266.00875,-316.885875,-274.78075,-359.758875
193.23,-311.937,-295.045083333,-350.22525,-302.928,-338.213236111,-288.73875,-342.117083333,-358.108,-287.162166667,-290.990916666,-266.892,-352.027166667,-269.369333333,-339.549516666,-300.225166667,-380.63075
193.61,-439.0,-445.333333333,-518.333333333,-446.666666667,-487.388888889,-424.833333333,-498.333333334,-522.333333333,-442.0,-430.666666667,-394.333333334,-523.666666667,-385.666666666,-495.066666667,-438.0,-555.166666667
193.99,-376.190333333,-394.345166667,-447.619083333,-395.535666666,-429.315388889,-391.517958333,-448.8095,-459.821333333,-414.583333333,-382.14275,-338.988166667,-469.34525,-340.178583333,-422.797741666,-384.821583333,-487.351208333
194.37,-560.416666666,-577.916666666,-662.083333333,-612.083333333,-636.527777778,-586.875,-662.5,-688.75,-636.25,-571.25,-512.083333334,-694.583333333,-504.166666667,-620.083333333,-579.166666667,-718.958333334
194.75,-789.285583334,-826.190500001,-944.642916667,-895.238083335,-921.428611112,-843.749916667,-976.190416666,-988.095249999,-925.595333333,-846.428500001,-755.357,-988.690583332,-720.238083333,-883.214208333,-823.214333333,-1021.72616667
195.13,-1009.8485,-1064.39391667,-1210.606,-1140.15141667,-1154.67166667,-1081.81829167,-1272.72725,-1258.33325,-1168.93941666,-1093.93933333,-967.424166668,-1266.66666667,-890.151333334,-1133.63633333,-1041.66675,-1298.86366667
195.51,-2311.66666667,-2536.66666666,-2793.33333334,-2610.0,-2650.0,-2449.16666667,-2866.66666666,-2821.66666667,-2666.66666667,-2573.33333334,-2223.33333334,-2863.33333333,-2043.33333334,-2625.66666667,-2320.0,-2960.83333333
195.89,-7.50066841347e+15,-8.36961578476e+15,-8.97734584812e+15,-8.33762999196e+15,-8.25411153296e+15,-7.82319182429e+15,-9.1639296395e+15,-9.1639296395e+15,-8.58818536896e+15,-8.32163709555e+15,-7.18614145087e+15,-9.17459157043e+15,-6.31186311412e+15,-8.51408494895e+15,-7.51133034441e+15,-9.56908301507e+15
196.27,3644.44441667,4155.5555,4397.22216667,4072.22208334,4069.90722222,3794.44445833,4430.55558333,4555.5555,4199.99991667,4025.0,3369.4445,4611.11116667,2972.22233333,4232.777725,3630.55558333,4777.77779167
196.65,639.473833334,723.245666667,750.0,696.491416667,702.119916667,660.745583333,754.386083333,783.333416667,745.614,700.438666667,592.9825,775.000083333,511.4035,716.403466666,625.0,829.605250001
197.03,467.30775,538.140916667,550.000083333,509.615333333,501.282083333,474.198833333,543.269166667,564.1025,539.422916667,518.26925,422.756416667,558.012833333,370.513,513.3334,459.615416667,598.878208333
197.40,375.78125,426.302083333,437.760416667,393.75,390.104166666,357.03125,428.90625,437.5,421.354166667,401.822916666,322.65625,441.666666667,277.34375,399.453125,357.03125,459.635416667
197.78,781.666666666,857.222249999,876.111,798.888833333,812.777861111,689.166666668,860.555416667,889.999916666,844.444416667,783.333499999,632.22225,883.333250001,536.111166667,815.166725,707.222250001,913.333208334
198.16,944.444499999,1025.0,1030.5555,958.333500001,947.800805556,788.541666666,1023.61116667,1089.58325,1009.72225,909.72225,734.027666667,1031.25,620.138833333,982.569433333,806.250083333,1067.361125
198.54,805.12825,878.846166668,858.333333333,774.358916667,773.183597222,632.051291667,876.922916666,911.538333334,844.871833334,725.641083333,569.230833333,858.974249999,471.79475,816.025433333,644.871833334,887.820458333
198.92,634.313583333,666.66675,658.333083333,584.313666667,575.571805556,484.068666667,638.725333334,698.529416667,625.980333333,530.882333333,424.019666667,645.098,363.235166666,624.36265,494.608,701.960875
199.30,493.40275,499.30575,493.402666667,439.9305,432.580986111,364.756666667,460.416666667,538.194416667,470.8335,398.264,327.430583334,474.65275,298.263916666,474.409725,376.38875,531.250041667
199.68,863.889083334,856.250083334,842.361166668,724.305666666,706.828569444,583.333208334,805.555583333,934.027833334,808.333333334,648.611166667,519.444416667,788.194583332,429.166583334,810.555533332,606.25,910.763833333
200.06,1275.0,1252.08333333,1225.0,1071.875,1034.02777778,852.083333333,1217.70833333,1300.0,1175.0,942.708333333,712.5,1138.54166667,617.708333333,1161.35416667,853.124999999,1276.04166667
200.44,899.305583332,898.611000001,875.0,743.75,737.615833333,631.249999999,861.111083333,893.055583332,849.305416667,698.61125,526.388916666,777.083333334,462.499916667,835.069433333,626.388916666,880.555541667
200.82,4525.0,4475.0,4537.5,3670.83333333,3452.08333333,2781.25,4291.66666667,4500.0,4137.5,3158.33333334,2250.0,3729.16666667,2133.33333333,4160.41666667,2845.83333333,4243.75
201.19,-4062.5,-3962.5,-3979.16666667,-3133.33333333,-2940.97222222,-2254.16666667,-3787.5,-3983.33333333,-3783.33333333,-2654.16666667,-1695.83333333,-3295.83333333,-1750.0,-3686.25,-2325.0,-3718.75
201.57,1.0331411077e+16,1.00968485964e+16,9.9155957705e+15,8.07108171856e+15,7.37805620772e+15,5.69880208529e+15,9.52110432586e+15,1.02887633533e+16,1.02674394914e+16,6.79165000624e+15,4.13682920317e+15,7.99644820202e+15,5.10706491834e+15,9.45393416096e+15,5.74678077451e+15,9.75566680643e+15
201.95,2977.77791667,2958.33333333,2802.77766667,2380.5555,2110.18523611,1851.388875,2741.66658333,2888.889,2927.77791667,2102.77766667,1275.00008333,2366.66666666,1661.11116666,2698.333325,1855.55558333,2748.61108333
202.33,1581.9445,1650.00008333,1551.38883333,1327.77791667,1184.49083333,1061.11116667,1470.83341667,1511.11116666,1555.55558333,1190.27766667,786.111166667,1345.83333333,993.055583332,1454.86108333,1076.38883333,1522.91666667
202.71,639.215666667,648.529416667,640.196166667,571.078583333,505.637277778,457.10775,603.431416667,605.8825,638.725416667,524.509833333,387.25475,584.804,448.039083334,595.19605,439.215833333,631.862833333
203.09,589.035,604.824583333,585.964916667,538.596666667,480.263236111,451.973708333,591.666666667,555.701666667,605.26325,495.614,375.877166666,567.9825,422.36825,548.9035,414.035083333,595.394625
203.47,608.854166666,666.145833333,631.770833333,584.895833333,516.493055555,503.645833333,661.979166666,585.9375,683.333333333,527.083333333,396.354166667,635.9375,436.458333333,580.572916667,429.166666667,635.9375
203.85,588.235333333,626.960666667,581.372583333,575.980333333,508.660111111,496.81375,634.313666667,561.76475,657.843166667,500.980416667,394.607916666,622.549083333,428.43125,550.931533333,409.803916667,607.352875
204.22,638.020833334,666.145833333,607.8125,621.875,561.371527778,530.208333333,681.770833334,629.6875,715.625,530.729166667,453.125,688.020833333,473.958333334,611.5625,464.583333333,675.260416667
204.60,641.145833334,626.041666667,566.145833334,620.3125,517.96875,498.4375,687.5,611.458333333,705.729166666,488.020833333,426.5625,684.895833333,450.0,577.604166667,461.979166667,658.333333333
204.98,827.564166667,812.179583334,705.76925,803.205166666,670.512763889,669.871833333,887.820333332,780.769250001,913.461499998,642.307583334,558.974333333,873.076833333,555.769083334,738.910308333,630.769166667,856.08975
205.36,955.769333334,880.128166667,794.871833333,926.282000001,792.093902778,777.243708333,996.794833331,894.871833333,1019.23066667,744.230833333,676.282083333,969.87175,622.436,835.897374999,711.538416666,962.500125
205.74,2611.66666667,2301.66666667,2156.66666667,2545.0,2186.66666666,2157.5,2708.33333333,2366.66666667,2655.0,2026.66666666,1911.66666667,2630.0,1680.0,2299.83333333,1983.33333333,2586.66666667
206.12,1131.24991667,968.749916667,933.333416666,1095.8335,944.097152777,946.875041667,1165.97233333,1022.22225,1150.6945,845.833333332,837.500000001,1109.72216667,751.388749999,982.361216666,853.472249999,1146.87495833
206.50,447.794,369.852916666,360.049,408.333416667,365.277763889,369.852958333,450.245,395.343,443.872333333,329.656916667,332.10775,413.23525,291.911666667,385.637383333,330.63725,435.049
206.87,540.384583334,431.73075,427.884583333,478.52575,429.059861111,442.307666667,532.69225,469.23075,525.96175,389.1025,385.897416667,471.474333333,322.11525,451.153841667,388.140916667,515.544833334
207.25,608.712333333,469.318166667,470.454666667,523.106,478.977416667,478.409125,577.6515,522.348416667,596.590916667,416.287833333,426.136416667,516.28775,339.01525,495.075675,410.606083334,549.242375
207.63,850.000000001,608.333333333,609.895833333,702.083333333,637.413194445,598.4375,756.770833333,692.1875,779.6875,545.833333333,558.333333333,688.541666667,433.854166667,660.364583333,543.75,733.333333333
208.01,418.9815,306.9445,313.426,347.453666667,316.859513889,295.949083333,367.1295,344.212833333,383.564916667,288.888916666,281.4815,337.5,232.176083333,326.666725,280.092666667,358.79625
208.39,365.0795,260.3175,280.5555,302.579166667,277.777888889,259.325416667,317.063416667,297.22225,335.119,254.563416667,246.825333333,291.0715,208.333416667,275.972241667,241.66675,309.821291666
208.77,375.625,271.875,288.958333333,305.833333334,295.729166667,280.208333333,318.333333333,304.166666666,340.416666666,268.333333333,261.041666667,302.083333333,210.208333333,286.979166667,244.583333333,327.395833333
209.14,323.188416667,241.4855,252.174,264.492916667,258.997513889,248.007375,274.456583333,265.761083333,295.65225,232.789916667,227.717333333,262.499916667,180.0725,252.173791667,210.688416666,284.058
209.52,327.907083333,258.333333333,259.689833333,270.7365,261.014430556,262.887625,281.395416667,270.155083333,306.007666667,231.589083333,232.752083333,265.50375,182.558166667,251.647258333,222.480583333,296.123916667
209.90,262.735916666,219.025166667,213.67925,219.81125,215.068069444,219.889958333,237.73575,230.503166667,256.4465,187.5785,194.182333333,219.025166667,151.415083333,207.751466667,185.691916666,243.632125
210.28,285.659,232.945666667,227.519333334,233.527083333,229.715930555,232.364333333,258.139583333,253.876,277.325666667,206.007666667,200.968916667,236.627833333,145.73625,223.372008333,195.348916667,260.368125
210.66,419.0,339.0,339.0,352.333333333,335.777777778,331.333333333,383.0,389.333333333,413.0,289.0,276.0,363.666666666,194.666666667,317.933333334,281.0,381.0
211.03,544.166666667,465.0,442.083333333,461.666666667,441.041666667,430.0,487.916666667,515.416666666,554.166666667,358.75,365.416666667,490.0,258.75,431.583333334,377.5,484.375
211.41,460.0695,404.861,386.458333333,393.749916667,379.050972222,367.882041667,410.763916667,449.305666667,465.277666667,319.444416667,311.805583333,423.611083333,223.263916667,395.173675,353.472,412.499875
211.79,377.011416667,351.724166667,343.103583333,328.44825,321.839083333,332.327583333,358.6205,383.333416667,400.574833334,287.643583333,262.356333334,350.287333333,208.908,341.149458333,302.586333333,347.844708333
212.17,462.121333333,446.969916667,425.0,418.939416667,377.777763889,435.795375,440.909083334,500.0,507.575666667,341.666583333,325.757583334,441.287833333,237.5,436.818225,377.651583334,433.901458333
212.55,393.0555,387.15275,352.430666667,347.222166667,301.215152778,377.9515,370.486,430.20825,442.70825,275.694416667,264.236166667,368.402666667,160.416666667,388.95815,305.902833333,366.84025
212.92,325.537666667,323.387166667,305.376416667,295.96775,249.865611111,311.9625,305.1075,361.827916667,365.86025,245.967666667,236.559083333,297.043083333,141.935583333,325.8065,266.666833333,306.048458333
213.30,339.322916667,332.03125,331.25,311.979166666,268.446180556,322.916666667,323.4375,377.083333333,381.770833333,266.927083333,255.989583334,315.625,171.09375,337.994791667,289.0625,325.520833333
213.68,349.1935,343.817333333,348.387166667,319.35475,276.791944445,327.956916666,330.645166667,396.505416667,387.09675,285.75275,254.032333333,332.527,180.37625,362.096841667,300.000083333,324.865583333
214.06,1054.6295,1017.59266667,1050.926,963.88875,749.382722224,946.759291668,940.740833335,1153.70383333,1156.4815,830.555416667,694.444333333,987.962999999,440.740750001,1082.40745834,819.444499999,937.962999999
214.44,580.0925,565.277666667,597.685333334,523.148166667,404.475333333,523.14825,525.925833333,602.31475,626.851833333,459.259166667,416.666583333,534.259333333,265.740666667,594.027733334,440.277833333,520.370208334
214.81,886.111,856.944416666,915.97225,779.861083333,602.199097222,810.763833333,797.916666666,896.527833334,946.527916667,708.333416667,648.611166667,763.194416667,421.52775,912.083283333,681.249833332,812.847125
215.19,750.59525,731.547583333,761.904833333,654.761916667,522.817597222,685.118958333,681.547666667,742.261750001,794.0475,610.71425,544.642833333,620.83325,382.142833333,763.7499,592.262,720.238166666
215.57,981.666666667,995.833333333,1007.5,860.0,690.555555555,899.166666667,909.166666668,957.500000001,1065.83333333,805.833333332,742.5,792.5,525.833333333,967.833333332,744.999999999,984.583333335
215.95,535.64825,543.9815,540.277833333,458.333333333,391.743847222,459.259208333,486.574,525.926083333,589.81475,438.425916667,425.462916667,436.574166666,283.333166667,520.78705,417.12975,548.842541667
216.32,451.136333333,445.454416667,455.681833333,362.500083334,360.037944444,370.26525,423.484833333,429.545583333,491.287916666,373.863666667,360.227333333,371.212,256.060666666,432.386325,371.969666667,487.689375
216.70,1933.33333334,1930.0,2000.0,1585.0,1631.94444445,1587.5,1908.33333333,1813.33333333,2110.0,1636.66666666,1595.0,1678.33333333,1220.0,1853.16666667,1698.33333333,2134.16666667
217.08,-3255.55558333,-3122.22216667,-3197.22225,-2452.77775,-2611.57406944,-2409.72225,-3194.44458333,-2961.11116667,-3427.77775,-2419.4445,-2505.5555,-2783.33333333,-2088.88883333,-2938.33330833,-2655.5555,-3397.22216667
217.46,-9758.33333332,-9341.66666667,-8975.00000001,-6583.33333333,-7433.33333334,-6562.49999999,-8925.00000001,-8766.66666667,-9675.00000001,-6750.00000001,-7508.33333334,-8091.66666668,-5774.99999999,-8433.33333334,-7425.00000001,-9720.83333333
217.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218.21,536.666666667,511.666666667,498.333333333,361.666666667,441.805555556,380.208333333,482.916666667,491.25,522.5,372.083333333,449.583333333,435.833333333,345.0,445.125,423.333333333,545.625
218.59,1243.75,1196.875,1138.54166667,870.833333332,1036.97916667,861.458333333,1139.58333333,1195.83333333,1212.5,847.916666668,1039.58333333,1040.625,786.458333333,1042.91666666,1017.70833333,1287.5
218.97,4579.16666667,4433.33333334,4187.5,3212.5,4004.86111111,2970.83333333,4229.16666666,4279.16666667,4433.33333333,3041.66666666,3733.33333334,3966.66666667,2725.0,3751.25,3729.16666667,4714.58333334
219.34,-3138.88891667,-2883.33325,-2838.88891667,-2208.33308333,-2621.75934722,-1950.00008333,-2977.77775,-2811.11091667,-2838.88883333,-1975.0,-2544.44441667,-2819.4445,-1827.77783333,-2517.77764166,-2544.4445,-2969.44445834
219.72,-2539.58333334,-2166.66666667,-2289.58333333,-1825.0,-2106.59722222,-1545.83333333,-2466.66666667,-2229.16666666,-2308.33333334,-1522.91666667,-2020.83333333,-2293.75,-1464.58333333,-2026.66666667,-2131.25,-2345.83333334
220.10,-437.681083333,-362.31875,-395.289833333,-327.536166667,-349.275416667,-262.137666667,-434.420333333,-368.115916667,-392.39125,-232.2465,-339.130416667,-396.739083333,-229.710333333,-342.137558333,-357.971,-387.499958333
220.47,-215.476166667,-176.587333333,-191.46825,-161.309583333,-157.638819444,-113.095041667,-214.881,-172.42075,-186.309666667,-95.0396666667,-157.73825,-191.865166666,-96.23025,-162.559525,-164.682416667,-166.765875
220.85,-242.105083334,-196.929833333,-213.596416667,-179.605416666,-176.206166666,-124.451833333,-224.78075,-191.666583333,-205.263333333,-112.061416667,-162.938583333,-212.280583334,-97.5878333333,-171.18415,-181.578916667,-174.780666667
221.23,-153.57125,-119.387666667,-137.755166667,-115.64625,-116.439972222,-72.3640833333,-136.73475,-115.816166666,-127.721,-65.4760833333,-95.2381666667,-136.394583333,-45.9183333332,-100.918358333,-122.108666667,-107.483083333
221.61,-117.746916667,-87.5,-114.043166667,-97.3764166667,-93.5442916667,-58.6420833332,-113.734583333,-88.5803333334,-101.543333333,-50.7715833333,-63.5803333333,-104.629666667,-31.7900000001,-76.0955583333,-104.938333333,-80.4014166668
221.98,-94.5834166666,-72.3612499999,-93.4721666668,-81.3888333334,-72.9861111112,-38.8195,-95.55575,-69.4443333333,-81.389,-40.8333333333,-49.3055,-83.61125,-20.97225,-62.3056583333,-88.0556666667,-63.2638333334
222.36,-100.925916667,-78.7037499999,-97.06775,-91.3580833333,-77.0061527778,-41.589375,-105.709916667,-72.2222500001,-88.426,-46.4506666667,-46.29625,-89.8148333333,-20.0616666666,-73.8272166667,-96.2963333333,-61.5740416666
222.74,-109.433916667,-87.2640833335,-105.345916667,-100.314416667,-89.1771388889,-56.0534166667,-110.22,-75.6288333333,-103.61625,-57.3899166667,-53.7736666667,-101.100666667,-36.6353333334,-85.2830916666,-111.320916667,-67.531375
223.11,-96.1205833334,-74.8563333333,-90.6609166665,-86.9252499999,-71.1445138888,-51.5804166667,-95.5459166667,-62.6435833333,-93.6781666667,-48.4195833333,-42.385,-86.0630833333,-29.454,-75.9196250001,-100.430916667,-56.5374166667
223.49,-94.9685833333,-79.4025000001,-96.3835833333,-92.6100833334,-73.2968194445,-56.0535416667,-88.9934999999,-66.824,-96.2263333332,-52.5156666666,-38.36475,-84.4339999999,-26.4152499999,-79.4969000001,-105.81775,-63.5220416666
223.87,-103.2315,-89.7959166667,-102.380916667,-101.020416666,-70.0963055557,-59.6089583333,-90.8162500001,-77.3808333332,-96.2583333333,-59.1837499999,-37.2449166667,-81.9728333333,-24.48975,-84.6428000001,-109.693833333,-67.7720833333
224.24,-105.740583333,-90.74075,-101.666833333,-98.7036666666,-68.9504583333,-68.2407083333,-80.3704999999,-80.1851666666,-99.9999166668,-61.6667500001,-35.3704166667,-78.5183333332,-16.8518333334,-86.8703249999,-116.111166667,-72.3148749999
224.62,-165.238083333,-152.142916666,-164.762,-159.047666667,-120.952305555,-132.023833333,-125.238083333,-141.428416666,-163.095083333,-117.142916667,-87.3808333333,-126.190416667,-62.6189166667,-142.833383333,-193.809583333,-140.595166667
225.00,-142.073083333,-139.837416667,-145.5285,-143.0895,-108.400972222,-127.54075,-117.886166667,-126.626083333,-148.98375,-105.08125,-98.9838333333,-110.975583333,-76.4228333334,-143.191025,-173.577083334,-135.975666667
225.38,-229.040416667,-232.323166667,-236.363666666,-233.080833333,-185.606111111,-220.959583333,-211.363583334,-213.131416667,-248.232416667,-186.363583334,-183.333333333,-193.181833333,-158.838416666,-242.70205,-256.5655,-219.823291666
225.75,-204.166583333,-203.070083333,-213.377083333,-207.23675,-159.39325,-192.982333333,-191.4475,-185.745583334,-222.368416667,-162.280833333,-173.684166667,-177.850916667,-143.859583333,-226.140383334,-216.228166667,-209.539333333
226.13,-198.958333334,-192.5,-218.541666667,-202.5,-155.520833333,-198.125,-198.75,-190.0,-228.75,-158.958333333,-174.791666667,-184.583333333,-153.333333333,-224.770833333,-219.791666666,-216.770833333
226.51,-126.2295,-117.076583333,-133.196666666,-122.26775,-95.2414027776,-126.024583333,-125.409833333,-121.857916667,-143.032666667,-95.6283333333,-114.6175,-120.218666667,-93.8524166666,-142.3907,-139.48075,-141.8715
226.88,-88.6545,-80.2209166666,-90.4619166667,-83.2327500001,-62.0147638889,-84.2869999999,-87.1486666666,-84.7389166666,-91.2650833333,-59.8394166667,-77.0079166667,-73.5943333333,-56.727,-93.8153333333,-91.1645833333,-98.3935833333
227.26,-91.6666666666,-84.3994166666,-94.0890833333,-88.8565833333,-67.0542361112,-87.9360000001,-93.7985000001,-93.8954166667,-93.3140000001,-62.5969166667,-83.0428333333,-75.9689166667,-59.9805833333,-97.5968500001,-96.2209999999,-109.738375
227.64,-95.3804166666,-89.2210000001,-96.9204999999,-93.2065833332,-70.9087916666,-90.7608333334,-101.268166666,-97.192,-101.44925,-66.8478333333,-89.1304166667,-79.8914166667,-62.6811666667,-99.0761416665,-98.1884166666,-113.904
228.01,-70.5555833333,-67.9861666667,-73.6112500001,-71.5973333333,-56.1226666667,-70.5208333333,-76.7360833333,-71.3195,-78.9583333333,-51.52775,-68.125,-63.47225,-47.3611666667,-77.3194416667,-75.0,-85.2082916666
228.39,-60.95575,-59.965,-64.1606666667,-64.45225,-51.5344305556,-60.8973333333,-68.5895833333,-64.2775,-66.5501666667,-47.2028333334,-59.6736666666,-55.24475,-43.2984166667,-67.8204416666,-64.0443333333,-73.805375
228.76,-57.1666666667,-52.8889166666,-58.4999166667,-59.611,-49.7406388889,-54.83325,-65.4444166667,-60.83325,-59.22225,-41.22225,-56.22225,-49.72225,-36.66675,-62.8278166666,-56.8889166667,-67.000125
229.14,-62.2221666667,-55.0555833334,-61.6110833333,-64.1666666667,-54.5647638889,-57.055625,-70.0000833333,-68.0556666667,-63.3333333333,-43.0001666667,-61.3333333333,-52.6665833333,-37.0,-64.0943916667,-61.33325,-70.83325
229.52,-52.2905,-44.4445,-49.659,-53.3139166667,-44.8829166667,-47.2223333334,-57.2125,-58.7719166667,-53.5088333333,-34.7951666667,-52.2904166667,-42.3489166667,-27.97275,-53.9180833333,-53.07025,-58.9670416667
229.89,-53.31375,-43.9571666667,-48.1481666667,-53.3626666667,-46.82425,-48.3675416667,-55.5069166666,-58.5770833333,-54.8244166667,-35.3315,-52.38775,-42.8848333333,-26.7056666667,-54.4590333333,-54.2885,-57.2125833333
230.27,-51.5740833333,-41.5741666667,-44.213,-51.3889166667,-45.9491388889,-45.787,-49.8610833333,-54.3520833333,-51.6665833333,-32.6388333333,-48.8425833333,-39.3518333334,-23.8889166667,-50.2686666667,-49.95375,-52.8705416667
230.65,-45.8994166667,-35.1853333333,-38.7125833333,-44.7971666667,-41.6739583333,-39.5504166667,-43.16575,-47.75125,-45.5908333333,-26.7196666667,-43.4744166667,-33.55375,-19.1358333333,-43.1967583333,-43.7831666667,-45.723125
231.02,-55.1280833333,-41.8638333334,-46.1538333334,-51.6765,-49.9342777778,-46.7455833333,-50.0000833333,-56.55825,-57.05125,-33.8264166666,-52.6134166667,-42.9978333333,-24.2605,-50.9813166667,-53.1558333333,-52.9092083333
231.40,-52.6316666667,-39.5711666667,-42.9336666667,-46.7348333333,-48.0264027778,-43.274875,-45.5653333333,-54.1423333333,-54.33725,-30.6043333333,-51.9493333333,-39.9121666667,-22.31975,-47.7437666667,-49.3665833333,-46.1256666667
231.78,-42.346,-31.1594166667,-34.3295833334,-36.6395833333,-38.5265416667,-33.9220416667,-36.4584166667,-44.8823333333,-43.70475,-23.596,-42.6630833333,-30.9328333334,-17.0743333333,-38.4738916666,-42.0288333333,-35.6884166667
232.15,-39.3443333333,-27.4133333333,-30.6465,-33.3333333333,-33.0450138889,-29.0528333333,-32.6503333333,-41.3933333333,-39.481,-19.8543333333,-39.0710833333,-26.41175,-14.8451666667,-32.4909166667,-38.9799166666,-32.1039166667
232.53,-43.2564166667,-29.9615833333,-32.3698333333,-34.6820833333,-35.0674444444,-31.550875,-35.2119166667,-43.0635,-43.4488333334,-22.6395,-41.3775,-28.9981666667,-18.4971666667,-34.6532333333,-42.2929166667,-35.260125
232.90,-31.9865833333,-22.2643333333,-23.7374166667,-24.9158333333,-24.6633888889,-23.59,-24.9578333333,-32.6599166667,-34.5538333333,-17.0875,-29.6295,-21.3384166667,-13.0891666667,-25.57655,-32.78625,-26.536125
233.28,-34.9065,-27.2959166667,-27.041,-26.9981666667,-25.5528611111,-25.5315,-25.9779166666,-33.8435,-36.3096666667,-21.3434166667,-28.5289166666,-23.3419166667,-16.02875,-28.6607416667,-33.5885833334,-27.3382916667
233.66,-36.3875833333,-32.5044166667,-29.6685,-29.49375,-26.27975,-26.6360833334,-28.6213333334,-34.2495833333,-36.082,-22.5566666666,-29.232,-24.6073333333,-18.54275,-28.4642333333,-35.51475,-30.97725
234.03,-28.8991666667,-28.3639166667,-25.1529166667,-23.62375,-19.6927638889,-19.6292083333,-24.5413333333,-28.40225,-27.9816666667,-16.5138333333,-24.1206666667,-17.087,-15.6345833333,-21.720175,-29.5873333333,-25.8984166667
234.41,-27.9654166667,-29.6921666667,-26.952,-24.3993333333,-20.4954166667,-19.3132083334,-26.1636666667,-30.0675833333,-26.5765833333,-18.1306666667,-25.3378333333,-16.892,-16.25375,-22.3460416667,-30.0676666667,-26.464
234.78,-26.52175,-29.1665833334,-26.5943333333,-24.63775,-17.7958611111,-18.4600833333,-26.5940833333,-28.9494166667,-25.6884166667,-19.2029166667,-24.5651666667,-15.1810833333,-15.2535,-21.9130666667,-29.3116666667,-26.721
235.16,-21.2399166667,-23.7805833333,-21.9850833333,-20.0204166667,-13.4373194445,-13.668875,-22.7981666667,-23.6449166667,-19.1735,-14.2276666667,-20.02025,-10.16275,-11.1450833333,-18.4723916667,-24.66125,-22.1714583333
235.54,-24.0154166667,-25.0000833333,-24.1560833334,-24.5076666666,-16.6140277778,-17.0887916667,-25.2811666667,-25.7384166667,-22.0463333333,-16.3853333333,-21.23775,-12.9395,-13.7131666667,-21.1674083333,-28.1998333333,-24.841625
235.91,-23.5193333333,-22.555,-22.0729166667,-23.7600833333,-15.8114583333,-16.0984583333,-23.7258333333,-24.0013333333,-19.2148333333,-13.6364166667,-18.9738333333,-11.36375,-11.3291666667,-19.2046166667,-25.65425,-23.8119166667
236.29,-24.1263333333,-22.043,-21.5388333333,-24.664,-17.1985277778,-17.0867916667,-23.3870833333,-24.7984166666,-18.8843333333,-14.07925,-18.7499166667,-11.3575833333,-10.6518333333,-19.7782583333,-25.57125,-24.193625
