wavelength,Back_SicLucf,Belly_SicLucf,Breast_SicLucf,Crissum_SicLucf,Crown_SicLucf,DorTail_SicLucf,Patch10_SicLucf,Patch11_SicLucf,Rump_SicLucf,Throat_SicLucf,WingTip_SicLucf
455.29,11.8203333333,11.5415,5.612,7.65288095238,6.2935,6.98916666666,6.85283333333,20.8026666667,11.0695833333,6.04616666667,8.02566666666
455.64,11.8165,11.5538333333,5.55883333334,7.63519047619,6.27516666666,6.97683333333,6.8145,20.8081666667,11.0502222222,5.99266666667,7.99733333333
456.00,11.8385,11.5995,5.55083333333,7.64063095239,6.26616666667,6.99766666667,6.82583333333,20.8048333333,11.0606666667,5.99191666667,8.03116666666
456.35,11.845,11.6396666667,5.579,7.67569047619,6.2915,7.0065,6.86433333333,20.8083333333,11.0965555556,6.02191666666,8.05916666667
456.70,11.8528333333,11.6926666667,5.61133333334,7.70839285715,6.26683333333,7.02766666667,6.88033333333,20.8113333333,11.0950555556,6.0345,8.0665
457.06,11.8516666667,11.6883333334,5.62016666666,7.70533333334,6.2465,6.99916666667,6.85683333334,20.8025,11.10175,6.03133333333,8.033
457.41,11.8565,11.7351666667,5.65583333333,7.76102380952,6.26666666667,7.0195,6.894,20.8296666666,11.1278888889,6.09433333334,8.079
457.76,11.8423333334,11.7656666667,5.6595,7.76247619048,6.254,6.99683333333,6.89266666666,20.851,11.1591666667,6.10641666666,8.07616666667
458.12,11.8616666667,11.8418333333,5.69083333334,7.82332142857,6.27133333333,7.01983333333,6.92866666667,20.8888333334,11.1888333333,6.151,8.10316666667
458.47,11.8558333333,11.8583333333,5.6745,7.84708333334,6.24983333333,6.9995,6.92716666667,20.8743333334,11.1796944444,6.18083333334,8.07316666666
458.82,11.8423333333,11.8668333333,5.65816666667,7.85823809524,6.22333333333,6.97266666666,6.91233333334,20.8578333334,11.1499722222,6.16666666666,8.03633333334
459.18,11.87,11.908,5.6965,7.89025,6.22166666666,6.97666666667,6.94416666666,20.8648333333,11.1718611112,6.19575,8.054
459.53,11.8603333333,11.9483333333,5.726,7.92471428571,6.23183333333,6.97533333333,6.96766666667,20.8781666666,11.2019722222,6.23591666667,8.06316666667
459.88,11.8613333334,11.9751666667,5.73233333333,7.95094047619,6.23266666666,6.9625,6.98483333333,20.8823333333,11.1996944444,6.25316666666,8.04233333333
460.24,11.8856666667,12.0553333333,5.75766666667,7.9781547619,6.24316666667,6.97433333334,7.00433333333,20.9298333333,11.21325,6.27891666666,8.0335
460.59,11.9125,12.0908333333,5.794,8.01784523809,6.2645,6.97916666667,7.02216666667,20.9695,11.2420833333,6.30508333334,8.05283333334
460.94,11.9203333333,12.163,5.817,8.06944047619,6.2835,6.99566666667,7.05933333333,20.9928333333,11.2589166667,6.35058333333,8.06533333333
461.29,11.9435,12.232,5.8505,8.09973809524,6.30016666666,7.0075,7.07583333333,21.0125,11.2846388889,6.37266666666,8.06916666667
461.65,11.948,12.296,5.87016666666,8.15761904762,6.30533333333,7.01783333333,7.1035,21.0246666666,11.2867222222,6.39466666666,8.05783333333
462.00,11.9393333333,12.3385,5.874,8.16446428572,6.27966666667,6.99316666667,7.1005,21.0273333334,11.283,6.41566666667,8.00833333334
462.35,11.9488333333,12.4131666666,5.91433333333,8.20904761905,6.2925,6.98666666667,7.12266666666,21.033,11.2908611111,6.42116666667,8.01433333333
462.71,11.9555,12.4881666667,5.95033333333,8.26960714286,6.29383333333,7.00083333333,7.16516666666,21.0451666666,11.3136944445,6.47141666667,8.00316666667
463.06,11.9518333333,12.5541666667,5.98733333334,8.30569047619,6.28416666666,6.97883333334,7.17533333333,21.059,11.3220277778,6.51875,7.97483333333
463.41,11.9673333334,12.6331666667,6.03733333333,8.36134523809,6.278,6.985,7.19016666667,21.0965,11.32125,6.559,7.97066666667
463.76,11.9618333334,12.7081666667,6.06866666666,8.40765476191,6.25733333333,6.9725,7.19616666667,21.105,11.3266944445,6.58983333334,7.94316666667
464.12,11.9598333333,12.7813333334,6.11666666667,8.46554761905,6.25633333333,6.972,7.20316666667,21.0871666666,11.3324166667,6.6405,7.9335
464.47,11.9863333334,12.8845,6.15716666666,8.55021428572,6.26916666666,6.97333333333,7.23983333333,21.1128333333,11.3524166667,6.70066666666,7.9395
464.82,12.0055,12.958,6.18066666667,8.61382142858,6.2775,6.95666666666,7.23966666667,21.142,11.3686944444,6.73941666666,7.936
465.17,12.0191666666,13.0476666667,6.20966666667,8.68984523809,6.283,6.9415,7.2895,21.154,11.3779444445,6.779,7.92866666667
465.53,12.0471666667,13.176,6.2365,8.74298809524,6.30633333334,6.9345,7.326,21.18,11.3898055555,6.831,7.94883333334
465.88,12.1138333333,13.2756666667,6.2985,8.84867857143,6.366,6.97616666667,7.38233333333,21.2363333334,11.4233055555,6.90358333333,7.99683333334
466.23,12.1553333334,13.396,6.37316666666,8.93852380952,6.38866666666,6.99833333333,7.42166666666,21.3098333333,11.4851944445,7.00233333334,8.03133333334
466.58,12.177,13.5198333333,6.4335,8.99955952381,6.42883333333,7.03433333333,7.46,21.3345,11.5173611111,7.07991666666,8.0635
466.94,12.2031666666,13.6196666667,6.46333333334,9.07711904761,6.44133333333,7.031,7.47183333333,21.3643333334,11.5115833333,7.09683333334,8.07383333333
467.29,12.2385,13.7066666666,6.51366666666,9.16278571429,6.46,7.04133333333,7.51183333333,21.3735,11.5211388889,7.14725,8.10366666666
467.64,12.3011666667,13.8301666666,6.6035,9.2540952381,6.526,7.09833333333,7.58566666667,21.4256666667,11.5763333334,7.23166666666,8.14066666667
467.99,12.315,13.8901666666,6.6305,9.33689285715,6.53433333333,7.101,7.62733333334,21.482,11.5932777778,7.27658333333,8.16
468.35,12.3013333333,13.9635,6.65583333333,9.37620238095,6.54183333333,7.09533333333,7.67066666667,21.4778333333,11.6055277777,7.32875,8.17733333333
468.70,12.3056666666,14.0401666667,6.70583333333,9.43635714285,6.526,7.11333333333,7.7135,21.4891666667,11.6268888889,7.36675,8.1925
469.05,12.2945,14.0781666667,6.73533333334,9.48464285714,6.51516666667,7.1,7.69383333334,21.4958333333,11.6309444444,7.41283333333,8.15983333333
469.40,12.3378333333,14.161,6.8185,9.57592857145,6.55,7.16483333333,7.7285,21.5481666667,11.6909722222,7.513,8.1885
469.75,12.3041666666,14.2246666667,6.84,9.60748809524,6.51583333333,7.12483333333,7.74916666666,21.5283333333,11.7116111111,7.52508333334,8.17616666667
470.11,12.292,14.2843333333,6.8525,9.61998809523,6.5165,7.10066666667,7.76766666667,21.515,11.6977777778,7.53383333334,8.159
470.46,12.3015,14.3391666667,6.90116666666,9.6812261905,6.52283333333,7.085,7.78616666667,21.5571666666,11.7158333333,7.56841666666,8.15333333334
470.81,12.3175,14.4075,6.96783333333,9.7454047619,6.579,7.12416666667,7.84483333333,21.6023333333,11.7758333334,7.65333333334,8.19316666667
471.16,12.347,14.4873333333,7.01366666667,9.79053571428,6.6375,7.16433333333,7.88833333333,21.6456666667,11.8246111111,7.72041666666,8.202
471.51,12.3475,14.5158333333,7.03716666666,9.8312142857,6.62983333333,7.13683333333,7.90316666667,21.669,11.8420277778,7.75791666667,8.214
471.87,12.3588333333,14.5666666667,7.09666666666,9.86244047617,6.647,7.14133333333,7.8945,21.6771666666,11.8696666666,7.7765,8.20916666667
472.22,12.3496666667,14.5928333334,7.11133333333,9.88050000002,6.65066666666,7.138,7.86683333334,21.7068333333,11.8680277778,7.78766666667,8.17183333333
472.57,12.3735,14.6331666666,7.13716666667,9.90304761906,6.6845,7.133,7.89166666666,21.7483333334,11.8819722222,7.79125,8.1825
472.92,12.4601666667,14.7056666666,7.1965,9.97813095236,6.756,7.19166666667,7.97933333333,21.823,11.971,7.84875,8.26116666666
473.27,12.4758333333,14.7015,7.239,10.012047619,6.77966666667,7.1975,8.029,21.869,11.9769166667,7.851,8.2795
473.62,12.5273333333,14.7635,7.3225,10.0666666667,6.83483333333,7.25683333333,8.0765,21.9481666666,12.0230277778,7.91025,8.31483333333
473.98,12.5731666667,14.7811666667,7.36316666667,10.1022738095,6.85716666666,7.2995,8.0995,21.9898333333,12.0844166667,7.939,8.33916666666
474.33,12.6045,14.7473333333,7.361,10.0993095238,6.8435,7.29766666667,8.09866666667,22.0151666666,12.08625,7.91183333334,8.35883333333
474.68,12.5948333333,14.7141666667,7.32633333333,10.0868214285,6.8185,7.29583333334,8.09883333333,22.0078333333,12.0716944444,7.86691666667,8.3435
475.03,12.5708333334,14.6925,7.2815,10.04425,6.76933333334,7.27233333334,8.07133333333,22.0208333333,12.0938888889,7.82041666667,8.33816666666
475.38,12.5775,14.6568333333,7.2935,10.0187976191,6.77583333333,7.31116666667,8.06133333333,22.056,12.1092777778,7.799,8.3205
475.73,12.604,14.639,7.29766666667,10.010952381,6.79983333334,7.37183333333,8.1145,22.0986666667,12.1461388889,7.84691666667,8.39833333333
476.08,12.6135,14.5595,7.2585,9.95635714285,6.787,7.3495,8.0935,22.0738333333,12.1415555555,7.78941666666,8.39116666667
476.44,12.5955,14.4988333333,7.2105,9.9154047619,6.75816666667,7.35783333333,8.05033333333,22.0766666666,12.1554444444,7.74866666667,8.37466666667
476.79,12.5556666666,14.4195,7.1715,9.8430238095,6.7125,7.34433333334,7.984,22.0781666667,12.1108333333,7.68791666667,8.3655
477.14,12.5753333333,14.34,7.14033333334,9.78861904763,6.688,7.3505,7.93083333333,22.0738333334,12.1244444444,7.64991666666,8.36483333333
477.49,12.5791666666,14.259,7.06916666666,9.71589285715,6.6685,7.352,7.89466666666,22.0793333333,12.1118611111,7.59091666667,8.34966666666
477.84,12.564,14.1705,7.03533333334,9.6482857143,6.6625,7.35366666667,7.87766666667,22.078,12.0889444445,7.55316666666,8.3415
478.19,12.5605,14.1145,7.01616666667,9.6120238095,6.67933333334,7.381,7.86883333333,22.079,12.12775,7.54108333334,8.373
478.54,12.5906666666,14.0603333333,6.99666666666,9.57792857143,6.68466666666,7.3995,7.8545,22.1071666667,12.1758611111,7.50958333333,8.3915
478.89,12.5896666667,13.9591666667,6.97983333333,9.53704761905,6.66366666667,7.39983333333,7.83383333333,22.1131666667,12.18225,7.45908333334,8.386
479.24,12.549,13.8551666667,6.90283333333,9.46058333333,6.62366666667,7.36116666666,7.77633333333,22.0606666667,12.1607222222,7.37808333333,8.39233333333
479.60,12.5141666666,13.7553333334,6.79633333334,9.36880952381,6.58,7.32466666667,7.71983333333,22.0255,12.1456388889,7.27441666666,8.352
479.95,12.535,13.6955,6.76916666666,9.34861904761,6.60583333334,7.35683333333,7.72883333333,22.0506666667,12.1895,7.26241666666,8.41033333333
480.30,12.5615,13.6293333333,6.71133333334,9.28126190476,6.61633333333,7.38883333334,7.69883333333,22.0455,12.1886944445,7.23916666666,8.4325
480.65,12.5763333333,13.5561666667,6.65866666666,9.22397619049,6.62033333334,7.40366666667,7.70416666666,22.0591666667,12.2134722222,7.21766666667,8.43983333334
481.00,12.5385,13.4676666667,6.58983333334,9.1291547619,6.6125,7.39183333333,7.66116666667,22.0273333334,12.1766111111,7.13291666667,8.446
481.35,12.566,13.403,6.545,9.05908333333,6.6335,7.414,7.62016666666,22.0308333333,12.2016388888,7.10158333334,8.468
481.70,12.604,13.3565,6.51466666666,8.99817857143,6.64566666667,7.4365,7.59566666667,22.0756666667,12.2359166667,7.057,8.4815
482.05,12.6373333333,13.332,6.488,8.95854761905,6.64533333333,7.46033333333,7.5925,22.1316666666,12.2607222222,7.01091666667,8.51483333333
482.40,12.6796666667,13.3323333334,6.48483333334,8.91111904761,6.64816666667,7.47883333334,7.5895,22.1696666667,12.28625,6.99566666667,8.53666666667
482.75,12.7243333333,13.3508333333,6.49133333333,8.90272619049,6.68016666667,7.51216666667,7.61916666667,22.2245,12.3256388889,6.99125,8.57133333334
483.10,12.7711666667,13.3463333333,6.49033333334,8.88601190477,6.69066666667,7.52766666667,7.63033333333,22.2815,12.3528888888,6.97333333333,8.59516666667
483.45,12.8056666667,13.3391666667,6.50516666666,8.87217857144,6.7025,7.54333333333,7.63333333333,22.3208333334,12.3783055555,6.96358333334,8.60266666666
483.80,12.8266666666,13.3311666667,6.49866666666,8.85610714285,6.70366666667,7.55533333333,7.63616666666,22.34,12.3961111111,6.94933333333,8.61133333334
484.15,12.843,13.3266666667,6.50566666667,8.8616547619,6.7185,7.5575,7.653,22.3538333333,12.4153888889,6.948,8.63466666666
484.50,12.847,13.325,6.50333333334,8.84713095239,6.71533333333,7.56316666667,7.64533333334,22.3498333333,12.4281944444,6.93408333333,8.64233333333
484.85,12.8768333333,13.3381666667,6.51466666666,8.85742857143,6.72783333333,7.58266666667,7.66516666667,22.3796666666,12.4621666667,6.94866666666,8.65383333334
485.20,12.8716666667,13.3358333333,6.521,8.86295238095,6.72366666667,7.581,7.67283333333,22.3893333333,12.4741111111,6.94258333333,8.66316666666
485.55,12.8731666667,13.3521666667,6.52066666667,8.87320238095,6.71933333333,7.59166666667,7.68266666666,22.3868333333,12.4833611111,6.93566666666,8.674
485.90,12.8898333333,13.3733333333,6.52566666666,8.87655952382,6.72666666667,7.60766666667,7.69433333333,22.41,12.50525,6.95041666666,8.68133333333
486.25,12.8881666667,13.37,6.51333333333,8.88160714285,6.73,7.617,7.69566666666,22.416,12.5171388888,6.95025,8.67666666667
486.60,12.9016666666,13.3696666667,6.51816666666,8.89692857144,6.7355,7.62416666666,7.701,22.4303333333,12.5296388889,6.96358333334,8.6925
486.95,12.8963333333,13.389,6.51833333334,8.91173809523,6.74183333333,7.6375,7.71366666667,22.4215,12.5373333333,6.98366666667,8.6955
487.30,12.9083333333,13.4148333333,6.52766666667,8.94260714285,6.758,7.65283333333,7.73466666666,22.4498333333,12.5696944445,7.00508333333,8.71866666666
487.65,12.9198333334,13.4715,6.54783333333,8.97477380951,6.77,7.66783333334,7.75616666667,22.4688333333,12.5950833333,7.03266666666,8.728
488.00,12.9125,13.5056666667,6.56466666667,8.98403571428,6.76433333334,7.68166666666,7.7655,22.4803333333,12.6119166666,7.04666666666,8.72016666667
488.35,12.9273333333,13.5363333333,6.583,9.00785714285,6.782,7.68883333334,7.78166666667,22.5001666667,12.6309166667,7.0575,8.72833333333
488.70,12.92,13.5805,6.59133333334,9.02889285715,6.78233333333,7.6865,7.79016666667,22.519,12.6535833333,7.071,8.7345
489.05,12.932,13.6343333333,6.61083333334,9.0588452381,6.7865,7.69866666666,7.817,22.5343333333,12.6765,7.0935,8.73916666667
489.40,12.9455,13.6988333333,6.6405,9.11272619048,6.8045,7.7025,7.83816666666,22.5688333333,12.6931388889,7.14508333334,8.7515
489.75,12.9403333333,13.7545,6.66766666667,9.17426190477,6.8165,7.702,7.86283333333,22.5556666667,12.6933888889,7.17858333334,8.74983333334
490.10,12.9548333333,13.8476666666,6.74316666667,9.2571547619,6.8485,7.7175,7.90416666667,22.5956666667,12.7179444444,7.243,8.77133333334
490.45,12.9558333334,13.9583333333,6.779,9.3215952381,6.85866666667,7.722,7.93683333333,22.5936666667,12.7342777778,7.30266666666,8.765
490.80,12.9786666666,14.0695,6.84416666667,9.41394047618,6.89183333333,7.73866666667,7.98316666667,22.6295,12.7713055556,7.37683333334,8.79066666667
491.15,12.9636666666,14.1548333334,6.86483333333,9.46225,6.88483333334,7.7245,8.00083333334,22.5896666667,12.7535277777,7.42775,8.76366666666
491.50,12.9615,14.2321666667,6.904,9.52411904761,6.891,7.71783333333,8.01716666667,22.6096666666,12.7565,7.48125,8.76216666667
491.85,13.0005,14.3403333333,6.97183333334,9.60941666667,6.92166666667,7.72833333333,8.07566666667,22.6515,12.8058055556,7.55108333333,8.79016666666
492.20,13.013,14.4473333333,7.02466666667,9.69529761906,6.939,7.73133333333,8.11816666667,22.6856666667,12.8267222222,7.62558333334,8.78716666666
492.55,13.035,14.531,7.08416666667,9.77019047617,6.9575,7.72616666666,8.15116666667,22.696,12.8430833334,7.69466666667,8.79066666667
492.90,13.0738333333,14.6475,7.15733333333,9.89080952382,6.997,7.75316666667,8.21216666667,22.7458333333,12.89,7.78066666667,8.82233333333
493.25,13.097,14.764,7.24133333333,9.9920952381,7.033,7.76983333333,8.27466666667,22.7693333333,12.9334444445,7.87483333333,8.84633333333
493.60,13.134,14.9238333333,7.33783333334,10.1041904762,7.06483333334,7.77933333333,8.33883333333,22.8266666666,12.9950555555,7.99133333333,8.87716666666
493.95,13.1518333333,15.0828333333,7.40966666667,10.2226666667,7.08766666667,7.78333333333,8.40266666667,22.8428333333,13.0368611111,8.09316666666,8.88916666668
494.30,13.1511666666,15.2403333333,7.5145,10.3493333333,7.1145,7.79883333333,8.45383333333,22.8696666666,13.0743611111,8.20066666667,8.89816666667
494.65,13.1545,15.407,7.6045,10.4841428572,7.13416666666,7.7905,8.5065,22.9058333333,13.1131944444,8.31208333333,8.883
495.00,13.1896666666,15.6296666667,7.77316666667,10.6724642857,7.17983333333,7.818,8.59050000002,22.9785,13.174,8.45716666666,8.95133333332
495.34,13.228,15.824,7.8875,10.8462857142,7.22583333333,7.82933333334,8.66433333333,23.012,13.2055555555,8.59666666667,8.96183333331
495.69,13.2361666666,16.0126666666,7.99283333333,11.0103214286,7.257,7.8415,8.72383333331,23.0488333334,13.19225,8.73483333334,8.9725
496.04,13.2835,16.2298333334,8.15066666666,11.2010952381,7.32066666667,7.88816666666,8.81966666665,23.1026666667,13.2457777778,8.92808333333,9.02866666666
496.39,13.3203333333,16.471,8.26533333335,11.3883214286,7.383,7.94583333333,8.91766666668,23.1416666667,13.3043611111,9.09208333334,9.0975
496.74,13.3071666666,16.6673333333,8.367,11.5101785714,7.38983333333,7.9335,8.94549999998,23.1301666666,13.2930555555,9.22641666666,9.08166666667
497.09,13.3596666667,16.9108333333,8.48433333335,11.6831785714,7.43766666666,7.95216666666,9.0445,23.1906666666,13.3606666667,9.38033333333,9.09966666665
497.44,13.4055,17.1078333333,8.628,11.8461071429,7.49466666666,7.97333333333,9.13533333333,23.1971666667,13.3880555556,9.53616666665,9.11700000002
497.79,13.4213333333,17.309,8.74616666665,12.0091190476,7.53949999999,7.98716666667,9.19116666668,23.211,13.4000555556,9.703,9.13799999999
498.14,13.441,17.5103333333,8.87916666665,12.19025,7.57183333333,7.98266666667,9.25833333332,23.241,13.4271388889,9.86058333335,9.15749999998
498.48,13.4801666666,17.7561666667,9.0075,12.3828809524,7.63416666665,8.01983333334,9.34316666667,23.2766666667,13.4793611111,10.0480833334,9.19400000001
498.83,13.5066666667,17.976,9.11666666665,12.569547619,7.68699999998,8.01966666666,9.43383333332,23.3061666667,13.5249444444,10.24125,9.19883333333
499.18,13.5338333333,18.2226666666,9.27516666665,12.766797619,7.74716666669,8.04883333334,9.52666666665,23.3435,13.5849166667,10.45925,9.23016666669
499.53,13.5351666666,18.4656666667,9.4085,12.959,7.80183333333,8.05116666667,9.58749999998,23.3346666667,13.6239166667,10.6409166666,9.20466666667
499.88,13.5325,18.7055,9.5295,13.1367380952,7.8325,8.039,9.65250000001,23.3171666666,13.6320833333,10.7884166667,9.19749999999
500.23,13.5443333333,18.9686666667,9.72283333335,13.3503452381,7.87433333334,8.01533333333,9.74983333331,23.364,13.6723333334,11.00375,9.17266666669
500.58,13.62,19.2505,9.90516666665,13.604452381,7.98499999998,8.05816666667,9.90566666665,23.4453333333,13.7544722222,11.2675833334,9.22016666665
500.92,13.5815,19.4648333334,10.0158333333,13.7673095238,7.98583333332,8.03783333333,9.94966666666,23.4211666666,13.7288333333,11.455,9.19599999999
501.27,13.5446666667,19.706,10.1636666667,13.9623928572,8.00683333333,8.0145,9.99466666667,23.4201666666,13.74575,11.6790833334,9.16316666665
501.62,13.5465,19.9623333333,10.3458333334,14.1831666666,8.02733333331,7.992,10.1203333333,23.4151666667,13.7756388889,11.8939166667,9.16200000001
501.97,13.5881666667,20.2293333333,10.5351666666,14.4180952381,8.09483333331,8.00166666666,10.2305,23.4198333333,13.7960833333,12.1645833334,9.17383333335
502.32,13.5995,20.5006666667,10.778,14.6354642858,8.16133333331,8.00966666666,10.3415,23.4315,13.82075,12.4330833333,9.17016666665
