wavelength,Back_PooBolf,Belly_PooBolf,Breast_PooBolf,Crissum_PooBolf,Crown_PooBolf,DorTail_PooBolf,Patch10_PooBolf,Patch11_PooBolf,Rump_PooBolf,Throat_PooBolf,WingTip_PooBolf
748.75,25.8756666667,54.355,28.466,35.5706666667,23.1721666667,14.2093333333,42.309,38.6335,22.2666666667,39.1526666667,14.882
749.07,26.0056666667,54.5765,28.4375,35.5583333333,23.0883333333,13.9623333333,42.193,38.889,22.049,38.8226666667,14.728
749.38,26.5283333333,55.3735,29.0255,35.8636666667,23.159,13.9966666667,43.0283333333,39.113,22.227,38.8203333333,15.102
749.70,26.549,55.189,28.761,35.7873333333,22.9353333333,13.6633333333,42.8533333333,39.039,21.8826666667,38.348,14.783
750.01,26.434,54.9535,28.3795,34.9776666667,22.5096666667,13.491,42.0643333333,38.889,21.701,38.615,14.641
750.33,26.4516666667,54.516,28.5885,34.8656666667,22.2648333333,13.3333333333,41.949,38.8105,21.6936666667,38.817,14.5565
750.64,26.2356666667,54.101,28.687,35.0976666667,22.3503333333,13.1446666667,41.7373333333,38.889,21.751,39.313,14.7275
750.96,26.147,53.815,28.845,34.9076666667,22.3858333333,12.7303333333,41.717,38.5345,21.9353333333,39.4156666667,14.8765
751.27,26.0776666667,53.7495,29.023,34.9546666667,22.281,12.485,42.116,38.346,21.6456666667,39.4136666667,15.079
751.59,26.521,54.31,28.976,35.4243333333,22.7303333333,12.694,42.3716666667,38.608,21.597,39.5926666667,15.5805
751.90,26.2163333333,54.428,28.771,35.4356666667,22.4895,12.8856666667,42.7553333333,38.3945,21.4586666667,39.857,15.9725
752.22,25.662,54.356,28.343,35.17,22.103,12.4796666667,42.5036666667,37.581,21.745,39.4786666667,16.005
752.53,25.388,53.966,28.4705,34.8983333333,22.0223333333,12.802,42.358,37.212,22.1773333333,39.0663333333,16.107
752.85,25.3253333333,53.199,27.9275,34.4873333333,22.22,12.9176666667,41.811,37.042,22.066,38.94,15.855
753.16,25.871,53.284,28.314,34.8683333333,22.714,13.336,42.224,37.505,22.3196666667,39.6876666667,16.4395
753.47,26.27,53.719,28.548,35.545,23.3881666667,13.8186666667,42.6886666667,37.8365,22.7986666667,39.8336666667,16.345
753.79,26.848,54.4435,29.0235,36.536,24.206,14.6386666667,43.4343333333,38.751,23.7523333333,40.5923333333,16.8535
754.10,27.4243333333,54.9015,29.272,36.748,24.49,15.153,44.2713333333,39.336,23.836,40.5496666667,16.987
754.42,27.3366666667,54.5585,28.7885,36.683,23.8721666667,14.7216666667,43.9763333333,39.3235,23.2713333333,40.2616666667,16.491
754.73,27.1353333333,54.4545,28.402,36.4393333333,23.8521666667,14.4256666667,43.3323333333,39.3135,22.8713333333,39.9266666667,15.877
755.05,27.1106666667,53.9475,28.2075,36.0336666667,23.5403333333,14.3503333333,43.421,39.124,23.3553333333,39.967,15.7485
755.36,27.2803333333,54.4565,28.717,35.5686666667,23.4765,14.355,43.343,39.2755,23.4763333333,39.803,15.3895
755.67,27.2956666667,54.278,28.84,35.629,23.3306666667,14.844,43.2246666667,39.441,22.9686666667,39.496,15.568
755.99,27.6843333333,54.7095,28.7845,35.8003333333,23.465,14.9146666667,43.4816666667,39.739,22.9743333333,39.8516666667,15.7275
756.30,27.957,55.263,29.1805,36.2336666667,23.6348333333,15.3083333333,43.7323333333,40.0045,23.5146666667,40.5486666667,16.0655
756.62,27.816,55.582,29.1915,35.9993333333,23.3748333333,15.027,43.2133333333,39.7565,23.4816666667,40.0343333333,15.3975
756.93,27.611,54.9785,29.0555,35.8083333333,23.0686666667,14.6063333333,43.376,39.549,23.333,40.0143333333,15.3435
757.24,27.3483333333,55.136,28.6145,35.2036666667,22.4356666667,14.2713333333,42.8863333333,38.908,22.6443333333,39.606,15.0195
757.56,26.7303333333,55.18,28.652,34.9806666667,22.1138333333,13.6973333333,42.552,38.1665,22.641,39.7776666667,14.976
757.87,26.644,55.596,29.052,35.463,22.6128333333,14.3653333333,43.0816666667,37.9075,23.1276666667,39.866,15.609
758.18,26.4923333333,55.741,28.9635,35.3756666667,22.2865,14.4243333333,43.2446666667,37.3825,23.379,40.26,16.003
758.50,26.589,56.3925,29.2505,35.586,22.4351666667,14.464,43.148,37.7315,23.0306666667,40.2926666667,16.2075
758.81,26.7006666667,55.791,28.8925,35.7796666667,22.5711666667,13.9303333333,42.7803333333,37.8025,22.9246666667,39.867,16.525
759.13,26.895,56.0015,29.1845,35.6856666667,22.9076666667,13.5813333333,42.9696666667,38.039,23.232,40.0393333333,16.6735
759.44,26.7636666667,56.3565,29.2875,35.8503333333,22.5898333333,12.927,43.231,37.9055,23.1086666667,39.9033333333,16.4675
759.75,26.1416666667,56.2555,29.4895,35.9856666667,22.2128333333,12.2836666667,43.2483333333,37.4465,22.5956666667,39.532,15.9145
760.07,25.984,56.1785,29.327,35.957,22.2315,12.2443333333,43.8423333333,37.1985,22.4573333333,39.879,16.2505
760.38,25.8396666667,56.141,29.388,35.7273333333,22.0358333333,11.7863333333,43.7593333333,37.0805,21.901,40.2466666667,15.9375
760.69,25.6086666667,55.6775,29.042,35.5003333333,22.0486666667,11.4673333333,43.633,37.189,21.725,39.9043333333,15.8505
761.01,25.507,54.9755,29.1325,35.211,21.7858333333,11.7873333333,43.0096666667,37.1505,21.3266666667,39.35,15.584
761.32,25.7496666667,55.2235,29.407,34.8793333333,21.5811666667,11.591,43.0013333333,37.9585,21.1776666667,39.5456666667,15.127
761.63,26.254,54.867,29.396,35.052,21.8866666667,11.6326666667,42.696,38.265,21.2773333333,39.3353333333,14.8905
761.94,26.186,54.51,28.854,35.1203333333,21.9963333333,11.4233333333,42.4276666667,38.373,21.3306666667,39.3593333333,14.5285
762.26,26.141,55.018,29.104,35.472,22.0011666667,11.8516666667,42.5686666667,38.2615,21.338,39.94,14.265
762.57,26.5053333333,54.853,29.3955,35.567,22.1821666667,12.32,42.464,38.5665,21.5773333333,40.115,14.456
762.88,26.31,54.244,29.376,35.3476666667,22.2591666667,12.7476666667,42.0303333333,38.5735,21.5763333333,39.7953333333,14.63
763.20,26.5266666667,54.136,29.063,35.132,22.4931666667,12.7083333333,42.0676666667,38.9175,21.6263333333,39.515,14.895
763.51,26.8853333333,54.0405,29.4465,35.4543333333,22.8603333333,13.1403333333,41.9343333333,39.405,22.081,39.474,15.1925
763.82,26.9906666667,54.107,29.796,35.6636666667,22.9623333333,13.7616666667,42.2783333333,39.326,22.56,39.394,15.7055
764.14,27.2456666667,54.3605,30.1165,35.8416666667,22.9741666667,13.9693333333,42.1813333333,39.2315,22.628,39.6513333333,15.7745
764.45,27.4593333333,54.9665,30.0545,36.1743333333,23.1923333333,14.2156666667,42.4436666667,39.138,22.824,40.3826666667,16.117
764.76,27.5333333333,54.8915,30.105,36.3096666667,23.3913333333,14.259,42.121,38.723,23.145,40.4353333333,16.4315
765.07,27.366,54.988,30.5945,36.5903333333,23.5678333333,14.4973333333,42.1706666667,38.8965,23.232,40.599,16.7065
765.39,27.2333333333,54.8965,30.915,36.4903333333,23.3081666667,14.5103333333,42.0896666667,38.4735,23.35,40.648,16.6905
765.70,26.9276666667,54.1795,30.373,35.9326666667,22.9043333333,14.2786666667,41.6043333333,38.153,23.0596666667,40.4103333333,16.4925
766.01,26.776,54.2235,30.231,36.1883333333,22.8261666667,14.314,41.585,37.7005,22.9956666667,40.1643333333,16.4255
766.32,27.2236666667,54.239,30.3615,36.5333333333,23.0396666667,14.464,41.9506666667,37.739,23.4826666667,41.1333333333,16.355
766.64,27.8476666667,54.4725,31.003,36.8646666667,23.375,15.0386666667,41.8586666667,38.211,24.0266666667,41.974,16.804
766.95,27.6746666667,54.6075,31.094,36.8286666667,23.1728333333,15.2366666667,41.7616666667,37.8345,24.0276666667,42.2306666667,16.591
767.26,27.9583333333,55.186,31.4475,36.9166666667,23.7151666667,15.3543333333,41.4586666667,38.2365,24.1396666667,42.873,16.6665
767.57,27.455,54.2635,31.08,36.515,23.587,15.2453333333,41.2306666667,37.718,23.9503333333,42.4903333333,16.2305
767.88,27.3353333333,53.935,30.977,36.157,23.275,14.7033333333,41.3203333333,37.895,23.576,41.771,15.6895
768.20,26.9123333333,53.5605,30.738,35.963,22.8653333333,14.6343333333,41.1546666667,37.141,22.6093333333,41.2906666667,15.42
768.51,26.884,53.7855,30.1525,35.6816666667,23.0983333333,14.6513333333,41.3946666667,36.961,22.5726666667,41.5703333333,15.405
768.82,27.686,54.1825,31.087,36.1923333333,24.161,15.912,42.2303333333,37.8,22.838,42.1236666667,16.5955
769.13,28.1756666667,55.112,32.449,37.3063333333,25.132,17.0586666667,43.2293333333,38.436,23.5466666667,42.8103333333,17.7145
769.44,28.1816666667,55.302,32.2335,37.5823333333,24.9578333333,17.09,43.1473333333,38.5505,23.6323333333,43.279,17.5695
769.76,28.0983333333,56.062,31.9865,37.779,24.9615,16.8593333333,43.341,38.5105,23.518,42.8023333333,17.725
770.07,26.8773333333,55.2445,31.0785,37.048,23.8278333333,16.0906666667,43.2656666667,37.3365,22.6856666667,42.253,16.9245
770.38,25.7703333333,54.6835,30.1095,36.4556666667,23.165,14.8823333333,43.1466666667,36.709,22.1816666667,42.3156666667,16.393
770.69,25.708,54.562,29.375,36.9166666667,23.1976666667,14.6456666667,43.75,37.031,21.8746666667,41.6666666667,16.1875
771.00,26.7003333333,55.499,29.975,37.635,24.2528333333,14.855,44.7126666667,38.4935,22.568,42.3816666667,17.387
771.32,27.1436666667,55.5445,30.271,37.7816666667,24.7045,15.3233333333,44.7023333333,38.8455,23.4473333333,43.2836666667,17.8915
771.63,27.9483333333,55.1665,29.9545,37.7586666667,25.3978333333,15.6963333333,45.2366666667,40.2875,24.177,43.689,17.822
771.94,28.2666666667,55.1,29.8665,37.5113333333,24.8888333333,15.7333333333,45.022,40.1335,24.3333333333,43.1333333333,17.333
772.25,26.8253333333,53.8095,28.333,35.7823333333,23.2425,13.7643333333,42.993,38.8435,23.288,41.678,15.4765
772.56,26.0106666667,52.668,27.1655,34.2576666667,22.0026666667,12.1276666667,42.55,38.011,22.1296666667,39.917,13.7215
772.87,25.457,52.602,27.1445,32.6303333333,21.4953333333,11.0406666667,42.2643333333,37.553,21.3313333333,38.8653333333,13.432
773.18,25.289,51.84,26.858,31.5166666667,21.2198333333,11.229,41.4956666667,37.4735,21.0663333333,38.7356666667,12.668
773.50,25.8423333333,52.1555,26.926,31.967,21.7666666667,11.331,40.8006666667,37.597,21.5073333333,38.351,12.8975
773.81,27.0776666667,52.579,27.6505,32.3066666667,22.3611666667,11.7236666667,40.3536666667,38.1445,21.2986666667,38.2523333333,12.715
774.12,27.1713333333,53.1295,28.3475,32.1933333333,22.1858333333,11.9356666667,40.0533333333,37.8095,21.6643333333,38.549,12.6275
774.43,27.1216666667,52.9715,28.1365,32.2326666667,22.0956666667,12.546,40.3276666667,37.234,22.3523333333,38.64,12.5825
774.74,27.3623333333,53.516,27.9055,32.5436666667,22.8596666667,12.978,40.9823333333,37.417,22.181,38.0706666667,12.8425
775.05,26.9413333333,53.7825,28.277,32.3846666667,22.7215,13.2333333333,41.1733333333,37.0785,22.5716666667,38.327,13.1085
775.36,27.0696666667,53.6915,29.0455,32.861,23.3781666667,13.6713333333,41.3623333333,37.7705,22.5206666667,37.9073333333,13.9075
775.67,28.1936666667,55.5385,29.8655,34.5556666667,24.2265,14.6706666667,43.139,38.6225,24.1516666667,38.2983333333,14.633
775.98,28.7553333333,55.716,30.104,35.239,25.0063333333,15.1943333333,42.4646666667,39.013,24.7956666667,39.124,15.553
776.30,29.216,55.4365,30.2885,36.2423333333,25.752,16.149,42.604,39.608,25.4436666667,39.5956666667,15.5325
776.61,28.6773333333,55.312,30.2375,36.528,25.3716666667,15.9733333333,42.3473333333,39.19,24.814,39.203,15.3045
776.92,28.5283333333,55.1055,30.105,36.6116666667,25.2628333333,16.4416666667,42.9426666667,38.7765,24.4496666667,39.69,15.2775
777.23,28.186,53.9345,29.1385,36.1543333333,24.7218333333,16.3576666667,42.7616666667,38.6785,24.9693333333,38.679,15.516
777.54,27.7116666667,52.6005,28.195,35.6363333333,24.0838333333,16.0723333333,42.3226666667,38.7445,24.1456666667,37.9393333333,15.2305
777.85,26.7973333333,52.5265,27.941,34.766,23.4918333333,15.3343333333,41.2013333333,38.3485,22.6243333333,37.104,14.027
778.16,25.7986666667,50.786,27.208,34.032,22.6423333333,14.6206666667,39.92,37.463,21.7316666667,36.2776666667,13.623
778.47,25.643,50.674,26.6665,33.9073333333,22.7091666667,14.432,39.9753333333,36.8165,21.3483333333,35.5306666667,13.7075
778.78,25.1793333333,51.731,26.654,33.872,22.4101666667,14.077,40.6926666667,36.3075,21.564,36.436,13.3845
779.09,24.9613333333,51.1665,27.177,33.411,22.8488333333,13.997,40.7206666667,36.2755,20.7876666667,37.351,14.0745
779.40,24.6913333333,52.167,26.8325,32.9133333333,22.6425,14.079,41.0563333333,35.9335,20.909,36.932,14.145
779.71,24.5306666667,52.419,26.5265,32.8573333333,22.3368333333,13.4546666667,40.4973333333,35.2895,20.8833333333,36.5583333333,14.2745
780.02,25.4573333333,53.0645,27.137,33.9246666667,23.1585,13.9516666667,41.5053333333,35.6855,21.8283333333,37.4196666667,15.121
780.33,25.89,54.0455,27.67,33.9266666667,23.3818333333,14.2666666667,41.478,36.0035,22.438,37.0823333333,15.534
780.64,26.4753333333,55.451,28.6475,34.6993333333,23.5658333333,15.0546666667,42.869,36.1885,22.5136666667,37.7593333333,16.1885
780.95,27.03,56.565,28.0755,34.8473333333,24.3326666667,15.4966666667,43.5176666667,36.912,23.1486666667,37.6273333333,16.1025
781.26,27.1513333333,56.005,27.9005,34.7493333333,24.1693333333,15.1143333333,43.137,36.724,23.475,36.4923333333,16.7075
781.57,27.5353333333,56.8425,28.5245,34.7073333333,23.743,14.3446666667,43.5833333333,36.686,23.7976666667,36.521,16.9005
781.88,27.0413333333,56.6275,28.4395,33.9483333333,22.8186666667,13.199,42.5056666667,36.661,22.9306666667,36.661,15.352
782.19,26.6606666667,55.509,28.175,33.6696666667,21.895,12.812,41.4356666667,35.828,22.2876666667,35.1276666667,14.382
782.50,26.2593333333,55.2205,27.9715,33.4463333333,20.9255,12.875,41.483,35.5265,22.043,34.918,13.7095
782.81,26.362,53.556,27.688,33.5026666667,20.8298333333,12.56,41.067,35.5635,21.253,34.4906666667,12.6585
783.12,26.005,53.165,26.9035,32.3356666667,20.6726666667,12.033,40.69,35.158,20.5873333333,34.5596666667,11.249
783.43,24.351,51.668,25.3635,30.1396666667,19.1756666667,10.379,38.922,33.49,19.1616666667,32.763,9.4525
783.74,23.6973333333,50.961,24.76,29.4903333333,18.3113333333,9.31566666667,38.6026666667,33.188,18.0496666667,32.518,7.773
784.05,22.965,50.8915,24.2425,29.085,18.0183333333,8.28866666667,38.0566666667,32.754,17.974,31.7586666667,7.0855
784.36,22.084,50.0445,24.6445,27.8566666667,17.0511666667,7.756,37.3296666667,30.9055,17.0516666667,31.4683333333,6.7495
784.67,21.975,49.6885,25.2665,28.1733333333,16.904,8.422,37.9896666667,30.605,17.8526666667,32.622,6.895
784.98,22.062,50.3155,25.6085,28.4643333333,16.8621666667,9.40766666667,37.9923333333,30.5685,18.455,32.8826666667,6.492
785.29,22.0113333333,50.542,25.7455,29.2983333333,16.9376666667,9.515,38.1206666667,30.759,18.6693333333,32.37,8.0395
785.60,23.191,50.445,25.8005,29.5373333333,18.7131666667,9.84566666667,38.1376666667,32.3845,19.6916666667,33.422,9.9195
785.91,23.4883333333,50.0875,25.4605,29.477,19.442,9.378,37.219,32.91,19.632,32.457,10.517
786.22,24.2453333333,51.4515,26.1655,30.2843333333,20.126,10.085,38.141,33.729,20.7856666667,34.1543333333,12.1815
786.53,24.7566666667,52.4315,26.614,31.3293333333,20.2916666667,9.69666666667,39.5226666667,34.792,21.3676666667,35.1313333333,13.351
786.84,26.0936666667,53.3015,28.193,33.0436666667,21.416,11.0916666667,40.2546666667,36.881,22.2413333333,36.4033333333,15.161
787.14,25.9133333333,53.767,29.024,33.9326666667,22.6171666667,12.2146666667,40.8963333333,37.4575,23.0876666667,36.7866666667,16.61
787.45,25.0836666667,52.759,29.097,33.8906666667,22.6171666667,12.737,40.886,36.9985,22.9653333333,37.5416666667,17.0565
787.76,25.1493333333,51.0195,28.8745,34.5293333333,22.3081666667,12.1803333333,39.5326666667,36.7455,22.8383333333,37.711,17.129
788.07,24.4356666667,50.2015,27.7015,33.9246666667,21.4786666667,11.0483333333,38.7366666667,35.484,21.613,36.586,16.25
788.38,23.9666666667,49.6375,27.3755,33.8703333333,21.833,10.9503333333,39.238,35.95,21.793,37.225,16.747
788.69,23.9353333333,49.6805,27.2765,33.3596666667,21.6985,10.5696666667,38.658,35.4635,21.8583333333,37.8323333333,16.0145
789.00,22.619,49.635,26.2585,32.4946666667,20.1435,9.632,38.366,34.0505,20.5086666667,37.2833333333,15.138
789.31,22.2683333333,50.0,25.9335,32.4756666667,19.7095,9.65433333333,38.755,33.6515,20.636,37.5103333333,14.5645
789.62,22.7003333333,50.169,27.0465,32.5736666667,19.8451666667,9.87333333333,38.9313333333,34.3035,20.9843333333,37.8903333333,14.262
789.92,22.2223333333,48.7795,27.4835,32.5756666667,19.3181666667,10.8583333333,38.412,33.5435,20.2303333333,36.8126666667,14.1415
790.23,21.7693333333,49.046,27.32,32.6393333333,19.4418333333,10.5233333333,38.9416666667,32.8275,20.2656666667,37.8143333333,14.0935
790.54,21.957,47.922,26.6135,32.007,18.3615,9.57866666667,38.5206666667,32.0955,20.071,38.0783333333,13.2625
790.85,22.2933333333,48.0435,27.07,31.6953333333,18.0316666667,9.22033333333,37.8223333333,31.711,19.4113333333,38.186,12.284
791.16,21.7266666667,49.0515,26.85,31.246,17.5046666667,9.36133333333,38.6783333333,31.262,18.8803333333,38.1406666667,11.6695
791.47,21.6036666667,50.795,27.7335,31.5113333333,17.1636666667,9.44333333333,38.933,32.008,18.5553333333,39.0326666667,11.0835
791.78,21.9506666667,51.529,28.0835,31.6683333333,16.9215,9.00433333333,37.8866666667,31.8045,17.9066666667,37.9886666667,9.9895
792.08,22.4173333333,51.6015,28.874,32.0246666667,17.6306666667,9.91733333333,38.8426666667,32.128,18.6636666667,38.189,9.607
792.39,22.8306666667,51.291,29.597,31.956,17.8028333333,10.503,38.499,32.7475,19.284,39.015,9.4525
792.70,22.3373333333,50.5685,29.3175,31.7476666667,17.2356666667,9.99633333333,37.4353333333,32.058,19.097,39.7103333333,9.2555
793.01,20.791,48.5685,28.7325,31.084,16.4791666667,9.032,36.3666666667,30.8285,18.3366666667,38.4116666667,8.9465
793.32,20.1946666667,48.488,28.2585,30.205,16.0238333333,8.16866666667,35.7316666667,30.1355,17.97,39.0683333333,8.342
793.62,20.4816666667,48.0165,28.688,29.603,15.6665,9.52866666667,35.8423333333,30.2135,17.8366666667,37.5383333333,8.138
793.93,19.9396666667,48.2965,29.1085,29.7263333333,15.8148333333,10.02,35.6716666667,30.3105,17.435,36.0056666667,8.467
794.24,19.9073333333,47.7185,28.968,29.795,16.3523333333,9.35866666667,34.7883333333,31.101,17.725,35.3173333333,8.829
794.55,20.238,47.78,29.6335,30.0193333333,17.5195,10.296,34.878,31.3225,19.337,35.1026666667,9.9905
794.86,20.4043333333,47.4015,29.644,30.4456666667,18.1746666667,10.6193333333,35.034,32.002,19.4096666667,35.6433333333,10.2985
795.16,20.532,46.958,29.9905,30.7033333333,17.8386666667,11.787,35.298,32.129,19.8033333333,36.1213333333,11.6445
795.47,20.5713333333,47.5235,30.1905,31.7463333333,18.095,12.1266666667,36.6666666667,32.857,19.4603333333,35.968,12.7145
795.78,20.6693333333,47.1855,30.3475,32.3953333333,18.1363333333,12.4453333333,37.586,32.927,19.3556666667,35.178,13.4145
796.09,21.098,46.366,30.497,31.7696666667,18.4606666667,13.1246666667,37.8103333333,32.935,19.871,34.6216666667,13.4775
796.40,21.198,46.7875,29.05,31.564,18.3891666667,13.0666666667,38.2993333333,33.0075,19.336,34.3266666667,13.3615
796.70,21.4196666667,47.4535,29.676,31.6666666667,18.9043333333,13.364,38.0866666667,33.565,19.846,34.29,13.9815
797.01,22.0553333333,47.4695,30.4595,31.5526666667,19.4785,12.871,38.4563333333,34.0675,20.7123333333,35.7386666667,14.9015
797.32,24.2056666667,47.617,30.888,31.9936666667,20.5918333333,13.6136666667,39.1276666667,35.2335,21.6823333333,37.4453333333,16.168
797.63,24.1036666667,47.147,30.7295,30.9323333333,20.3306666667,13.6263333333,39.757,34.799,21.266,36.888,15.996
797.93,25.048,47.562,31.8355,31.2616666667,20.905,12.8106666667,40.8223333333,35.851,20.6503333333,37.1253333333,15.44
798.24,25.9756666667,48.1285,32.198,31.382,21.497,13.468,41.6186666667,36.66,22.2006666667,37.3323333333,16.4585
798.55,25.3413333333,47.661,30.458,30.5393333333,20.6951666667,11.6633333333,40.968,35.6725,21.1176666667,36.907,14.3275
798.85,25.7396666667,46.943,29.8815,29.717,20.2335,11.7353333333,40.335,35.7495,21.598,37.5083333333,14.053
799.16,26.9,47.5,29.6,30.2666666667,21.1333333333,11.9333333333,40.9,36.4,22.2,38.6666666667,13.45
799.47,27.8056666667,48.4425,31.206,31.2563333333,22.3785,12.898,42.1106666667,37.4875,22.3116666667,38.8276666667,14.02
799.78,27.9123333333,48.7375,32.8285,30.8753333333,22.3063333333,12.8283333333,41.5486666667,37.121,22.0203333333,38.8216666667,13.434
800.08,28.5573333333,48.8395,32.8455,31.08,22.5361666667,13.8916666667,42.045,37.0335,22.6033333333,39.1186666667,13.673
800.39,27.625,49.2355,32.5175,30.9546666667,22.5108333333,13.8296666667,40.7066666667,36.2385,21.9503333333,38.3963333333,13.201
800.70,25.9453333333,48.792,32.4055,30.0773333333,21.919,12.045,39.601,35.294,21.1836666667,37.7803333333,11.502
801.00,26.1546666667,49.627,32.836,30.81,21.9615,12.2953333333,40.1566666667,35.0745,22.246,38.3086666667,12.367
801.31,25.7253333333,50.106,32.7495,30.467,21.6205,13.3403333333,40.0563333333,34.9255,23.0716666667,38.1813333333,13.8005
801.62,25.7286666667,48.9875,32.5695,30.1706666667,21.2156666667,12.6156666667,39.4103333333,33.902,22.459,37.811,13.3265
801.92,25.6626666667,48.6215,33.0855,30.2933333333,22.3751666667,13.6796666667,38.9893333333,34.6765,23.33,37.6103333333,14.21
802.23,24.226,48.1325,31.9105,29.2423333333,21.5225,12.1663333333,36.7483333333,33.7245,22.554,36.5706666667,12.4865
802.54,23.1856666667,48.646,32.7735,28.783,20.9821666667,11.8816666667,35.6803333333,33.0445,22.3183333333,36.2223333333,12.1345
802.84,22.6353333333,49.4365,31.306,28.979,20.1763333333,10.886,35.2856666667,32.489,21.6593333333,36.1486666667,11.0925
803.15,22.4736666667,48.812,30.373,28.9593333333,19.928,10.7843333333,35.0303333333,33.088,22.813,36.1993333333,11.6515
803.46,21.2193333333,48.4375,29.109,29.1666666667,19.869,9.992,35.4163333333,32.755,21.9523333333,35.8026666667,11.0535
803.76,21.006,48.099,28.341,29.186,19.6428333333,10.0616666667,36.2516666667,33.2375,21.8123333333,35.4836666667,10.426
804.07,22.056,48.7345,28.6535,29.344,19.8118333333,10.9316666667,37.1303333333,33.8895,21.9023333333,36.1336666667,10.4145
804.38,22.3503333333,49.078,29.09,30.261,20.2765,11.521,37.98,34.2165,22.3116666667,37.0583333333,10.4265
804.68,22.6773333333,48.0095,29.04,31.0303333333,20.1795,10.9683333333,37.3926666667,33.8405,21.975,36.846,10.129
804.99,22.2876666667,47.7675,29.377,30.748,20.3486666667,10.7323333333,38.1513333333,33.784,21.8173333333,35.331,10.811
805.30,22.7636666667,47.1495,29.7505,30.2453333333,20.685,9.65933333333,38.9946666667,33.67,21.7736666667,35.0353333333,11.045
805.60,23.9,47.9785,31.451,31.193,21.859,10.5036666667,41.498,33.472,22.513,35.5923333333,13.4365
805.91,24.4736666667,46.6625,30.0955,31.0686666667,22.3281666667,11.2036666667,40.8023333333,33.6115,23.1226666667,35.558,14.124
806.21,25.3063333333,47.331,30.9015,31.2376666667,22.6176666667,12.6136666667,41.7163333333,33.215,24.7923333333,36.8133333333,15.421
806.52,26.804,49.214,31.7415,32.3256666667,22.9145,12.656,43.208,33.0715,25.1513333333,38.2503333333,16.3845
806.83,28.1016666667,49.584,32.8775,32.2633333333,23.5038333333,12.9213333333,43.7573333333,33.8885,26.0006666667,38.803,16.409
807.13,26.466,48.9155,31.506,31.2446666667,22.5301666667,11.1246666667,42.8513333333,32.0485,25.181,37.992,14.9395
807.44,24.827,48.1685,29.8535,30.118,21.754,10.867,42.2063333333,30.952,24.0133333333,36.2233333333,14.4685
807.74,25.5096666667,47.6905,29.4005,30.587,21.9515,10.487,40.824,31.7725,23.0963333333,35.2476666667,14.1075
808.05,26.1216666667,48.0505,28.805,30.9433333333,23.1446666667,10.566,40.545,32.956,23.4383333333,36.6453333333,14.088
808.35,25.419,48.744,28.392,30.4023333333,22.7178333333,10.6366666667,40.1173333333,32.6005,22.9903333333,37.7723333333,12.94
808.66,25.9303333333,50.1865,29.8385,31.1826666667,23.1185,12.3243333333,40.7776666667,32.8785,23.6143333333,39.2886666667,13.2755
808.97,26.461,50.5555,30.3705,30.288,23.2098333333,13.498,39.959,33.9505,23.539,38.8476666667,13.395
809.27,25.387,50.0625,30.364,29.6526666667,22.1665,13.007,40.1503333333,32.3715,22.3336666667,39.1466666667,12.547
809.58,23.542,48.8505,28.9275,29.5443333333,21.456,11.4516666667,39.0806666667,33.078,20.136,37.6756666667,10.9835
809.88,22.4053333333,47.4685,28.544,29.1983333333,21.8988333333,12.363,38.2696666667,32.6585,20.5483333333,37.1306666667,9.8735
810.19,21.453,46.795,27.756,28.6753333333,21.9445,12.0086666667,36.923,32.2435,20.1706666667,36.2823333333,9.103
810.49,23.1843333333,47.047,27.756,29.7026666667,22.8346666667,13.9106666667,37.7516666667,33.596,21.0846666667,36.57,10.499
810.80,23.395,47.559,28.364,30.255,22.7351666667,14.336,37.291,32.9815,21.548,36.4993333333,12.0055
811.10,22.5106666667,47.143,27.5325,29.6103333333,22.0348333333,14.1126666667,35.8006666667,31.2985,19.827,35.844,11.4935
811.41,20.4956666667,45.883,26.4275,28.0653333333,19.1235,12.7046666667,34.7056666667,28.4195,17.884,33.8643333333,9.562
811.71,20.633,46.08,26.754,28.5646666667,19.3258333333,13.159,34.067,28.4045,18.6613333333,35.2593333333,9.6285
812.02,20.409,46.9315,26.7085,29.5213333333,18.875,12.5053333333,33.9843333333,28.591,18.6423333333,33.8913333333,10.6695
812.32,19.887,47.038,26.375,30.7003333333,19.0175,12.1296666667,33.9913333333,28.9845,18.853,34.2736666667,10.931
812.63,21.359,48.9595,28.7795,31.9466666667,20.758,13.2686666667,34.628,31.484,20.4806666667,34.6276666667,13.4535
812.93,21.4976666667,48.405,28.641,31.2066666667,20.1805,12.0663333333,32.7326666667,30.1665,20.8506666667,35.6913333333,13.8695
813.24,19.4563333333,47.609,25.7385,29.6766666667,17.6746666667,9.47,30.52,28.27,17.5806666667,32.9116666667,12.2365
813.54,18.5823333333,47.27,24.8565,29.502,15.2298333333,8.477,30.508,26.5805,16.044,32.232,12.6435
813.85,18.3856666667,47.493,26.0745,29.561,15.1385,7.21133333333,30.707,25.9315,15.3293333333,31.471,12.464
814.15,20.0186666667,47.3275,26.3715,30.755,15.9165,7.78233333333,31.599,27.9185,16.315,32.489,12.377
814.46,19.15,47.923,26.576,30.707,16.0936666667,7.02,32.044,28.51,17.8603333333,33.286,13.324
814.76,19.417,49.9295,27.7855,31.688,17.7715,8.416,33.521,30.3245,18.2416666667,34.3673333333,14.3155
815.07,19.2306666667,48.558,26.717,30.6776666667,17.5135,7.64666666667,34.3866666667,30.4255,16.392,32.0513333333,13.324
