wavelength,Back_TacCrif,Belly_TacCrif,Breast_TacCrif,Crissum_TacCrif,Crown_TacCrif,DorTail_TacCrif,Patch10_TacCrif,Rump_TacCrif,Throat_TacCrif,WingTip_TacCrif
251.29,-0.179666666666,0.756533333332,-0.334066666667,0.321866666667,-0.530800000001,1.70536666667,5.87473333333,0.794066666667,1.90606666667,0.685466666666
251.66,-0.933199999999,0.164133333334,-0.834199999999,-0.194399999999,-1.30933333334,0.901033333333,6.3318,0.066999999998,1.02393333333,-0.00859999999994
252.04,-2.0302,-0.797866666665,-1.6162,-1.1304,-2.01253333333,-0.454266666667,5.50606666667,-0.944133333334,0.310333333332,-0.8864
252.41,-2.74333333333,-1.32433333333,-1.85113333333,-1.59886666667,-2.581,-1.13273333333,5.63733333333,-1.54046666667,-0.121666666666,-1.58106666667
252.79,-3.35166666667,-1.38626666667,-2.09573333333,-1.61873333333,-2.87733333333,-1.17876666667,5.26673333333,-2.14773333333,-0.232466666668,-1.979
253.16,-3.40853333334,-1.3096,-1.74346666667,-1.27313333333,-2.66486666667,-0.8875,6.13486666667,-2.29653333333,-0.278399999999,-1.69293333333
253.54,-3.74653333333,-1.42813333333,-1.8814,-1.506,-2.5988,-0.890766666666,5.918,-2.60013333333,-0.427,-1.97413333333
253.91,-3.27773333333,-0.835666666667,-1.6358,-1.13286666667,-2.04266666667,-0.505933333333,6.51553333333,-2.16953333333,0.204333333333,-1.4112
254.28,-3.6768,-0.8832,-1.60793333333,-1.1088,-2.2656,-0.8592,7.92946666667,-1.93773333333,-0.1392,-1.536
254.66,-3.67973333333,-0.682666666666,-1.4544,-0.697733333333,-2.6756,-0.835833333332,6.89906666667,-1.74726666667,0.261133333333,-1.46586666667
255.03,-4.51766666667,-1.48493333333,-2.22126666667,-1.3176,-3.681,-1.4823,4.85153333333,-2.333,-0.214400000001,-2.34253333333
255.41,-4.43893333333,-1.22306666667,-1.96653333333,-1.02106666667,-3.49446666666,-1.0619,4.31786666667,-2.37133333333,0.212866666668,-2.0802
255.78,-4.23693333333,-1.0008,-1.8276,-1.07306666667,-3.0524,-0.6589,3.6592,-2.12186666666,0.494933333333,-1.69033333333
256.15,-3.74473333333,-0.576533333334,-1.44146666667,-1.04686666667,-2.95566666667,-0.109233333334,3.39546666667,-1.78313333334,0.834133333332,-1.40486666667
256.53,-2.9172,-0.235333333333,-1.17106666667,-0.645799999997,-2.33173333333,0.530833333333,3.24453333333,-1.2048,1.50506666667,-0.645733333335
256.90,-1.89306666667,0.259666666666,-0.524133333334,-0.183133333333,-1.66406666667,1.0891,3.29086666666,-0.473333333334,1.83693333333,0.376533333334
257.28,-1.4842,0.421999999999,-0.810333333334,-0.421999999999,-1.83026666667,1.1237,3.46153333333,-0.3798,1.62633333333,0.530933333334
257.65,-1.20326666667,0.231466666668,-0.943733333333,-0.530933333334,-1.72546666667,1.21603333333,3.2348,-0.4354,1.51146666667,0.843466666667
258.02,-0.792133333334,0.202599999999,-0.733066666667,-0.228866666668,-1.56526666667,1.42833333333,3.06153333333,-0.354066666668,1.4038,1.0474
258.40,-0.262333333334,0.342133333333,-0.566066666666,-0.108733333335,-1.09046666667,1.89123333333,2.0332,-0.113666666666,1.74266666667,1.29173333333
258.77,-0.462533333333,0.028,-0.651999999999,-0.515999999999,-1.08493333333,1.60776666667,2.71353333333,-0.271666666667,1.33733333333,0.972866666668
259.15,0.0932666666668,0.409,-0.186399999999,-0.237133333333,-0.540266666666,2.06743333333,2.90073333333,0.102666666666,1.74433333334,1.45393333333
259.52,0.1042,0.210733333333,-0.367866666665,-0.479466666666,-0.606866666667,1.94116666667,2.62793333333,0.00453333333274,1.5172,1.38066666667
259.89,0.170333333334,0.0719999999999,-0.307133333333,-0.378000000001,-0.598533333335,2.05546666667,2.38986666667,0.0146666666659,1.44386666667,1.3564
260.27,0.268933333333,0.172200000001,-0.287466666667,-0.142866666666,-0.441000000001,2.2032,2.49233333333,0.138733333334,1.36726666667,1.40086666667
260.64,0.106866666666,0.0866000000001,-0.338133333333,-0.257333333334,-0.5722,2.16496666667,2.4592,0.039733333334,1.1158,1.32393333333
261.01,0.0988000000007,-0.00206666666734,-0.356466666665,-0.393333333334,-0.574666666666,2.03903333333,2.4504,-0.0729999999994,1.03606666667,1.1824
261.39,-0.00840000000014,-0.0416666666667,-0.322933333333,-0.510000000001,-0.691000000001,1.91586666667,1.96486666667,-0.166933333334,0.940666666667,0.982466666667
261.76,-0.164533333333,-0.0619333333334,-0.3548,-0.664533333333,-0.959266666667,1.79473333333,2.23073333333,-0.222400000001,0.696600000001,0.747866666668
262.13,-0.322,-0.166666666667,-0.421666666667,-1.01533333333,-1.1482,1.65823333333,2.6022,-0.330933333333,0.538066666667,0.589866666666
262.51,-0.486133333334,-0.246666666666,-0.470599999999,-1.25566666667,-1.38506666667,1.3937,3.30733333333,-0.554866666666,0.214933333334,0.446933333333
262.88,-0.593199999999,-0.283200000001,-0.538933333335,-1.4348,-1.54446666666,1.17973333333,3.55173333333,-0.860400000001,0.0268000000006,0.328599999998
263.25,-1.02466666667,-0.579733333334,-0.758866666667,-1.66886666667,-1.97333333333,0.702633333334,3.69833333333,-1.34193333333,-0.462666666667,-0.105199999999
263.63,-1.42353333333,-0.856733333333,-0.917133333335,-1.9098,-2.41553333333,0.206133333333,4.01173333333,-1.6278,-1.00493333333,-0.566799999999
264.00,-1.58526666667,-0.830333333333,-1.03653333334,-2.093,-2.6832,-0.120066666666,4.16966666667,-1.75346666667,-1.14266666667,-0.741133333333
264.37,-2.29326666667,-1.48786666667,-1.6536,-2.95406666667,-3.5066,-0.917266666667,4.31913333333,-2.62106666667,-1.92486666667,-1.5348
264.75,-2.16233333333,-1.36846666667,-1.82793333333,-2.91266666666,-3.47606666667,-1.1818,4.77066666667,-2.64093333333,-1.89913333333,-1.6868
265.12,-2.27586666667,-1.3538,-2.10206666667,-2.90153333333,-3.6224,-1.5202,5.0126,-2.73313333333,-2.00146666667,-1.75986666666
265.49,-1.3234,-0.606400000002,-1.28206666667,-1.91193333333,-2.56453333333,-0.725866666667,5.305,-1.94166666667,-0.845266666667,-0.556466666667
265.87,-0.583933333333,0.0967333333348,-0.710133333333,-1.22626666667,-1.64773333333,-0.0569333333326,5.25873333333,-1.4624,-0.0482666666672,0.241733333333
266.24,-0.385400000001,0.358666666667,-0.542466666667,-0.737399999999,-1.3254,0.267466666665,4.2578,-1.21906666667,0.222733333333,0.624466666667
266.61,-0.623933333335,0.151066666668,-0.840400000002,-0.913266666666,-1.45686666667,0.223500000001,3.3622,-1.4198,0.131800000002,0.344000000001
266.98,-0.499133333333,0.193333333332,-0.886533333333,-0.739333333335,-1.25406666667,0.550666666667,2.89453333333,-1.31193333333,0.327666666665,0.661333333333
267.36,-0.259333333333,0.368066666668,-0.538333333333,-0.428333333333,-0.932066666667,0.954700000001,2.84873333333,-0.929866666665,0.690733333335,1.04666666667
267.73,0.0407333333332,0.762333333333,-0.177600000001,-0.151333333333,-0.486000000001,1.44183333333,2.80053333333,-0.658200000001,1.11746666667,1.45486666667
268.10,0.0429999999998,0.716533333335,-0.306066666666,-0.272399999999,-0.556066666666,1.35146666667,3.19986666667,-0.810133333333,0.920066666666,1.41873333333
268.48,0.7028,1.1788,0.302333333334,0.2912,-0.1064,1.89,3.59306666667,-0.1758,1.4868,2.0972
268.85,1.32626666667,1.58986666667,0.922733333334,0.735799999999,0.2936,2.69906666667,3.44893333333,0.239666666667,1.8588,2.63866666667
269.22,1.36673333333,1.41546666667,1.067,0.760400000001,0.2842,3.09253333333,3.18913333333,0.3112,1.808,2.74726666667
269.59,0.503066666667,0.647333333333,0.257666666667,0.0106666666674,-0.601933333333,2.4398,3.3874,-0.386399999999,0.923,1.78713333333
269.97,0.0053333333334,0.139533333335,0.023133333334,-0.423733333333,-0.9712,2.1133,3.35506666667,-0.709333333334,0.457999999999,1.3292
270.34,-0.1096,-0.0104666666652,-0.046133333334,-0.615600000001,-0.996333333333,2.06443333333,3.65186666667,-0.812200000001,0.370399999998,1.14233333333
270.71,-0.2088,-0.0918,-0.136,-0.776666666667,-1.17393333333,1.97596666667,3.81926666667,-0.819933333333,0.247000000001,1.1204
271.09,-0.186333333333,-0.0795333333328,-0.1682,-0.854800000001,-1.29693333334,2.00513333333,3.51333333333,-0.756066666666,0.126599999999,1.061
271.46,-0.120866666666,-0.0774000000006,-0.324133333333,-0.901400000001,-1.2444,1.962,3.3126,-0.696599999999,0.101466666667,1.11873333333
271.83,-0.0614,-0.0048666666652,-0.296666666667,-0.865333333333,-1.18673333333,1.89956666667,3.1916,-0.541466666668,0.149000000001,1.13946666667
272.20,0.205,0.225733333334,0.068533333334,-0.635666666665,-0.842866666667,2.17733333333,2.92713333333,-0.181333333333,0.573333333333,1.39313333333
272.58,0.0702666666674,0.038533333334,-0.104866666667,-0.825066666666,-0.9656,2.06833333333,2.7476,-0.354733333334,0.482799999999,1.16733333333
272.95,-0.566400000001,-0.500666666667,-0.666133333333,-1.4792,-1.4066,1.37036666667,2.47713333333,-0.822133333333,0.0112,0.595599999999
273.32,-0.615133333333,-0.422266666667,-0.846199999999,-1.72733333333,-1.43686666667,1.144,2.8102,-0.787399999999,-0.095333333334,0.526733333332
273.69,-0.171466666666,0.0458666666666,-0.502200000001,-1.30766666666,-0.992266666666,1.56843333333,2.9536,-0.357333333333,0.288133333333,1.06326666667
274.06,0.252800000001,0.456933333334,-0.221733333333,-0.983466666668,-0.626200000001,2.0437,3.00133333333,0.0504000000008,0.714399999999,1.51473333333
274.44,0.0592666666666,0.1966,-0.493333333334,-1.33093333333,-0.940200000001,1.8496,3.03046666667,-0.218999999999,0.378866666667,1.26213333333
274.81,-0.056066666666,0.0561333333334,-0.569066666667,-1.46886666667,-1.03773333333,1.7209,2.883,-0.333199999999,0.248466666667,1.1496
275.18,-0.36,-0.214999999999,-0.655733333334,-1.675,-1.24726666667,1.44606666667,2.85313333333,-0.595933333334,0.120199999999,0.904866666666
275.55,-0.553933333333,-0.405199999999,-0.901399999999,-2.00853333333,-1.5134,1.18256666667,2.7154,-0.855733333331,-0.092333333334,0.607866666666
275.93,-0.584000000001,-0.431466666667,-1.06446666667,-2.081,-1.67326666667,1.19576666667,2.58406666667,-1.0002,-0.0158000000014,0.465533333333
276.30,-0.949333333334,-0.657933333334,-1.4522,-2.35713333333,-2.04413333333,0.890066666667,2.50813333333,-1.1908,-0.361333333333,0.210333333332
276.67,-1.24846666667,-0.807733333333,-1.76433333333,-2.64213333333,-2.16846666666,0.620000000001,2.06453333333,-1.2872,-0.637999999999,0.0794
277.04,-0.842000000001,-0.457000000001,-1.39166666667,-2.24326666667,-1.79473333334,1.04016666667,2.23166666667,-0.805933333331,-0.249266666666,0.454200000001
277.41,-0.378666666667,-0.0906,-1.06253333333,-1.5862,-1.24886666667,1.51493333333,1.20846666666,-0.460666666666,0.376066666665,0.856466666666
277.79,-0.2284,-0.0247999999986,-0.838933333333,-1.45553333333,-1.08413333333,1.61506666667,0.647533333332,-0.226600000001,0.539266666667,0.753933333335
278.16,-0.0522666666658,0.0550666666668,-0.827666666666,-1.29373333333,-1.14513333333,1.54413333333,0.239733333335,-0.171466666667,0.528466666665,0.641133333335
278.53,0.428133333333,0.373999999999,-0.274799999999,-0.7452,-0.7506,1.97426666667,0.228,0.294200000001,0.970133333334,0.959400000001
278.90,0.698999999999,0.607466666667,0.085666666666,-0.419333333333,-0.416733333333,2.34686666667,0.795066666667,0.562066666666,1.1748,1.19353333333
279.27,1.1804,1.18553333333,0.573000000001,0.097800000002,0.116333333333,2.94283333333,1.10006666667,1.04526666667,1.5112,1.67546666667
279.64,0.738066666666,0.766999999999,0.469066666667,-0.157533333333,-0.118333333332,2.63336666667,1.2796,0.854800000001,1.19246666667,1.33166666667
280.02,0.415733333335,0.408133333333,0.319066666667,-0.462133333334,-0.254199999999,2.25513333333,1.82613333333,0.701933333332,0.798199999999,1.0524
280.39,0.160933333334,0.0754666666674,0.00979999999994,-0.817266666666,-0.467733333333,1.93383333333,1.796,0.303066666667,0.515333333333,0.651333333333
280.76,0.520133333333,0.414800000001,0.448866666666,-0.498066666667,-1.39999678517e-12,2.41203333333,1.886,0.479066666667,0.961866666666,1.0206
281.13,0.798333333334,0.725133333333,0.703399999999,-0.238466666666,0.233866666667,2.75236666667,1.77046666667,0.696533333334,1.33413333333,1.36026666667
281.50,0.435733333335,0.410133333333,0.415066666666,-0.790066666667,-0.251733333334,2.3944,2.00126666667,0.368000000001,0.971733333332,0.945999999999
281.87,0.210533333333,0.0916000000007,0.119000000001,-1.22213333333,-0.524200000001,2.16626666667,1.90813333333,0.0445999999987,0.6796,0.656666666667
282.25,-0.122866666666,-0.218933333333,-0.106600000001,-1.53453333333,-0.748333333334,1.86046666667,2.0192,-0.292399999999,0.442000000001,0.4958
282.62,-0.0704,-0.1078,-0.101133333334,-1.4058,-0.5016,2.0911,2.24786666667,-0.140266666666,0.6534,0.759133333334
282.99,-0.140666666667,-0.236733333333,-0.221466666668,-1.45226666667,-0.503400000001,1.95136666667,2.12586666667,-0.113133333334,0.695200000001,0.780600000001
283.36,-0.1934,-0.442733333334,-0.372266666667,-1.65453333333,-0.607000000001,1.78556666667,2.17753333333,-0.0911999999995,0.688133333333,0.713200000001
283.73,0.352733333333,0.1532,0.0297333333326,-1.2494,-0.120933333333,2.28326666667,2.1,0.289466666667,1.1326,1.20906666667
284.10,0.495600000001,0.236066666668,0.0501999999999,-1.1862,-0.1404,2.42233333333,1.76833333333,0.202466666666,1.2076,1.3424
284.47,0.879533333334,0.591333333332,0.4968,-0.758866666668,0.133666666667,2.75893333333,1.75353333333,0.517799999999,1.64786666666,1.8004
284.85,0.6012,0.303333333333,0.210866666667,-0.964733333333,-0.277733333333,2.30296666667,2.01166666667,0.321466666667,1.3228,1.46713333333
285.22,0.183333333333,-0.0917333333338,-0.159533333333,-1.3164,-0.701333333334,1.8767,2.1192,-0.129266666666,0.866866666666,1.06466666667
285.59,0.102133333334,-0.193866666666,-0.151,-1.25966666667,-0.782266666667,1.953,2.33946666667,-0.250066666667,0.859733333333,0.976066666667
285.96,-0.166666666667,-0.425599999999,-0.343666666666,-1.40893333333,-0.986866666667,1.72876666667,2.59813333333,-0.462266666666,0.738533333333,0.8532
286.33,-0.197266666666,-0.435933333333,-0.444866666667,-1.4392,-1.00666666667,1.78096666667,2.51053333333,-0.446666666668,0.740333333333,0.7938
286.70,-0.719066666667,-0.878000000001,-0.892666666667,-1.95813333333,-1.54346666667,1.16673333333,2.01306666667,-0.9638,0.255866666666,0.211
287.07,-0.582933333333,-0.7076,-0.693866666667,-1.81806666667,-1.51273333333,1.27506666667,2.00206666667,-0.873866666667,0.4128,0.168466666667
287.44,-0.682000000001,-0.773066666666,-0.700999999999,-1.85566666667,-1.5792,1.0992,2.42466666666,-0.915600000001,0.407399999999,0.0594666666654
287.82,-0.826266666667,-0.919933333333,-0.727866666667,-1.83446666667,-1.7232,0.9552,2.69733333333,-1.02013333333,0.384933333333,-0.0001333333348
288.19,-0.996133333333,-1.08733333333,-0.756933333333,-1.82813333333,-1.8406,0.887266666667,2.81286666667,-1.023,0.303533333332,-0.157066666667
288.56,-1.26786666667,-1.33126666667,-1.05,-2.02393333333,-2.06546666666,0.670166666667,3.13806666667,-1.20913333333,0.1466,-0.450533333332
288.93,-1.2982,-1.34393333333,-0.997600000001,-2.00853333333,-2.0378,0.721500000001,3.1586,-1.18313333333,0.250933333333,-0.450399999999
289.30,-1.41533333333,-1.5356,-1.13666666667,-2.27486666666,-2.14133333333,0.606633333334,3.3528,-1.28913333333,0.179666666665,-0.588866666666
289.67,-1.6026,-1.76533333333,-1.22066666667,-2.4356,-2.254,0.371699999999,3.506,-1.358,-0.0074666666674,-0.718800000001
290.04,-1.5438,-1.6634,-1.07993333333,-2.308,-2.15486666667,0.499899999999,3.8484,-1.2662,0.110466666666,-0.700933333334
290.41,-1.61833333333,-1.77786666667,-1.1608,-2.46793333333,-2.33653333333,0.252166666667,3.88406666667,-1.34286666667,0.0149333333346,-0.834533333334
290.78,-1.12613333333,-1.3304,-0.7074,-1.988,-1.9074,0.732633333333,4.50913333333,-0.883333333333,0.517133333334,-0.414133333332
291.15,-1.47093333333,-1.6714,-1.13293333333,-2.3256,-2.163,0.411233333334,4.43673333333,-1.2108,0.223066666667,-0.720466666667
291.52,-1.72546666667,-1.949,-1.49726666667,-2.5948,-2.43053333333,0.186133333334,4.10786666667,-1.584,-0.0879333333334,-1.1046
291.89,-1.82273333333,-1.99173333333,-1.73066666667,-2.81953333333,-2.52946666667,0.180633333333,3.7016,-1.61466666666,-0.213133333333,-1.32346666666
292.26,-1.80406666667,-1.95706666667,-1.86253333334,-2.9958,-2.48133333333,0.122633333334,3.60793333333,-1.6932,-0.241533333333,-1.329
292.64,-1.60306666667,-1.77986666667,-1.69946666667,-2.90626666667,-2.26073333333,0.348766666667,3.43313333333,-1.5456,-0.1788,-1.20973333334
293.01,-1.48506666667,-1.69786666667,-1.63546666667,-2.81746666667,-2.13126666667,0.391166666667,3.39886666667,-1.5054,-0.1526,-1.20413333333
293.38,-1.48613333334,-1.64553333333,-1.55246666667,-2.60326666667,-2.10533333333,0.346766666667,3.18546666667,-1.48566666667,-0.163266666667,-1.30673333333
293.75,-1.37773333333,-1.42013333333,-1.4412,-2.42413333333,-1.95366666667,0.503133333333,3.43553333333,-1.3876,-0.0100000000013,-1.2302
294.12,-1.25653333333,-1.25246666667,-1.29886666667,-2.30293333333,-1.75266666667,0.489233333333,3.53753333333,-1.26073333333,0.0479333333334,-1.06246666667
294.49,-1.47626666667,-1.347,-1.3672,-2.40633333333,-1.80313333333,0.3671,4.11453333333,-1.45166666667,-0.0117333333334,-1.1904
294.86,-1.70873333333,-1.61613333333,-1.5764,-2.6538,-1.94873333334,0.1606,4.19533333333,-1.6896,-0.2344,-1.34213333333
295.23,-1.31486666667,-1.21913333333,-1.09986666666,-2.2236,-1.56413333333,0.498566666667,4.545,-1.2814,0.0993999999992,-0.848866666667
295.60,-1.06446666667,-0.961799999999,-0.8536,-1.87706666667,-1.32513333333,0.752566666667,4.4016,-0.994266666667,0.430333333333,-0.495533333334
295.97,-0.875066666667,-0.861933333333,-0.769066666666,-1.64713333333,-1.25213333333,0.696133333333,4.47586666667,-0.930066666669,0.566400000001,-0.368733333333
296.34,-0.783666666667,-0.8102,-0.636733333333,-1.4892,-1.24973333333,0.735166666666,4.59413333333,-0.833333333333,0.6664,-0.293999999998
296.71,-0.934333333333,-0.9768,-0.681733333333,-1.65873333333,-1.4776,0.5494,4.758,-0.961733333333,0.520466666667,-0.438333333334
297.08,-1.25173333333,-1.20513333333,-0.940933333334,-1.9762,-1.87746666667,0.246233333333,4.66533333333,-1.27846666667,0.383266666667,-0.682733333333
297.45,-1.13133333333,-0.984933333333,-0.769999999999,-1.7924,-1.73473333333,0.434066666667,4.52126666666,-1.08313333333,0.669866666667,-0.483533333333
297.82,-1.10246666667,-0.9918,-0.725866666668,-1.83506666667,-1.69826666667,0.457733333333,4.47326666667,-1.0722,0.766799999999,-0.479799999999
298.19,-1.05573333333,-0.975466666667,-0.767533333335,-1.8812,-1.75206666667,0.5754,4.11126666667,-1.12273333333,0.789933333331,-0.500466666666
298.56,-0.778599999999,-0.782933333333,-0.549266666666,-1.63933333333,-1.4972,0.840600000001,3.86566666667,-0.842600000001,1.00306666667,-0.285933333333
298.93,-0.761333333333,-0.694200000001,-0.540933333333,-1.57733333333,-1.556,0.851300000001,3.65046666667,-0.773133333333,1.06793333333,-0.289933333335
299.30,-0.887466666667,-0.820066666666,-0.792866666668,-1.72633333333,-1.7924,0.754066666667,3.22366666667,-0.978133333335,0.980200000002,-0.485333333333
299.67,-1.13233333333,-1.02133333333,-0.916266666667,-2.02346666667,-2.02993333333,0.573433333333,3.5894,-1.16206666667,0.796733333332,-0.738000000001
