wavelength,Back_SicAurm,Belly_SicAurm,Breast_SicAurm,Crissum_SicAurm,Crown_SicAurm,DorTail_SicAurm,Rump_SicAurm,Throat_SicAurm,WingTip_SicAurm
750.64,28.0759333333,50.0867333333,39.1106666667,53.3693333333,32.0288,30.4855333334,33.0651333333,43.7795333333,22.341
750.96,28.0674666667,49.4099333333,38.9139333333,52.886,32.0006,30.4895333334,32.9150666667,43.6057333333,22.4449333333
751.27,27.9131333333,49.0076666667,38.5752666667,52.3556666666,31.8570666667,30.2832666667,32.5918,43.3738666667,22.179
751.59,28.5393333333,49.4272,38.8931333334,52.6706666667,32.6094,30.8848,33.1948666667,43.7837333333,23.0694
751.90,28.7621333333,49.8897333333,39.2006666667,53.174,32.9466666667,30.9258666667,33.525,43.8337333333,23.2910666667
752.22,29.1405333333,49.8177333333,39.5,53.1235333333,33.1656,31.0948,33.7976666666,43.9414,23.7963333333
752.53,29.1355333334,50.0114666667,39.4031333334,53.4240666667,32.9212666667,30.9715333333,33.8816,43.7339333333,23.6138666667
752.85,29.0459333333,49.9399333333,39.2296,53.4796666667,32.6312666667,30.6094666667,33.6226666667,43.6015333333,23.7184666667
753.16,29.2148666667,50.3544666667,39.2877333333,53.5210666667,32.6566,30.9178666667,33.7832666667,43.7752666667,23.866
753.47,29.9904666667,51.0173333333,39.9872,54.0532,33.4516,31.4844,34.5106666667,44.2833333333,24.613
753.79,29.4532666667,50.4986666667,39.4390666667,53.7726666667,32.7913333333,31.0438666667,33.9008666667,43.7774666667,24.2520666667
754.10,29.8532666667,50.7144666667,39.7544,53.6586,33.2472,31.2982666667,34.1404,43.9170666667,24.6602
754.42,29.5992,50.5064666667,39.5384666667,53.2468666667,32.8204666667,30.9422666667,33.9038666667,43.4808,24.3750666667
754.73,29.7970666667,50.8149333333,39.6748,53.224,32.8534666667,30.7664666667,34.0902,43.5234,24.6087333333
755.05,29.5132666667,50.7423333333,39.6023333333,52.5537333333,32.5894,30.5094,33.9381333333,43.1667333333,24.4056
755.36,29.5871333333,50.607,39.6568666667,52.4008666667,32.8153333333,30.7300666667,33.9840666667,43.2799333333,24.6494666667
755.67,29.2849333333,50.4467333333,39.3683333333,51.9260666667,32.489,30.5057333333,33.5524666667,42.9225333333,24.3167333333
755.99,29.6143333333,50.7205333333,39.6685333333,51.9317333334,32.7851333333,30.7992666667,33.6582666667,43.2167333333,24.4608
756.30,29.8192666667,50.9566666666,39.8916,51.8376,33.1196,30.9860666667,34.0302,43.4648666667,24.8092666667
756.62,30.1854,51.0162,40.1655333333,51.9662666667,33.4954,30.9368,34.1078666667,43.7636,24.8726666667
756.93,29.7653333333,50.7814666667,39.8211333333,51.8176666667,33.0362666667,30.0963333333,33.5256,43.5307333334,24.4793333333
757.24,29.7555333333,50.757,40.1280666666,51.6912,33.3401333334,29.5026,33.3973333333,43.5406,24.3668666667
757.56,29.7762,50.5165333333,40.0269333333,51.5834666667,33.3063333333,29.0997333333,33.3097333333,43.6885333333,24.1729333333
757.87,29.922,51.2953333333,40.5425333333,52.1973333333,33.7640666667,29.0065333333,33.3874666667,44.4999333333,24.5066666667
758.18,30.6051333333,51.9778,41.4503333333,53.0458666667,34.4456,29.4455333333,33.9487333333,45.2805333333,25.213
758.50,29.9879333333,51.7734,41.2083333334,52.8417333333,33.9442666667,28.4793333333,33.0603333333,45.1168,24.615
758.81,30.5186,52.5690666667,41.8765333333,53.4322666667,34.5616666667,28.6591333333,33.7222666667,45.8444666667,25.4588
759.13,30.1582,52.4825333333,41.6608,53.3129333333,34.5312666667,27.9736,33.5818,45.9384666666,25.1523333333
759.44,30.2049333333,52.6378,41.7372666667,53.1182666667,34.6539333333,27.594,33.5752666667,46.203,25.5678666667
759.75,30.7101333333,53.0251333333,42.0468,53.4506666667,35.0350666667,27.7186666667,33.7554,46.9213333333,25.8826666667
760.07,30.8058,53.1527333334,42.337,53.5004,35.0886,27.6798,34.0120666667,47.1984666667,26.3524666667
760.38,30.8148,53.0766,42.3178,53.2739333333,35.2527333333,27.7432666667,34.0412666666,47.1406666667,26.6468666667
760.69,30.5840666667,52.881,41.7895333333,52.9624,34.9406,27.5516666667,33.8246666667,47.1058666667,26.5008
761.01,30.7768,52.9958666667,41.767,52.964,34.8106,27.3956666667,33.7122666667,47.1793333333,26.5488666666
761.32,30.9341333333,52.9902666667,41.6471333333,53.3178,34.9274,27.0753333333,33.6577333333,47.013,26.4732666667
761.63,30.0227333334,52.3398666667,40.8663333333,52.5912666666,34.3631333333,26.2818,32.9515333334,46.3304666667,25.761
761.94,30.4673333333,52.5265333333,41.2814666667,53.2516,34.7662666667,26.6492,33.4090666667,46.8239333333,26.1074666666
762.26,29.8880666667,51.8890666667,40.7220666667,52.7175333333,34.1002,26.0229333333,32.7008,46.3419333333,25.3848
762.57,30.2352666667,52.4139333333,41.0879333333,53.2000666667,34.3315333333,26.1498666667,32.8573333333,46.6694666666,25.6005333333
762.88,30.1608,52.4684,41.2658666666,53.3808,34.2563333333,26.1444666667,32.8771333333,46.5005333334,25.5538
763.20,29.7812,52.1061333333,41.0952,52.9656666667,33.8874666667,25.7656666667,32.6939333333,46.1099333333,25.2244
763.51,29.8897333333,52.1812,41.0126,52.9754,33.8307333333,25.682,32.478,46.0094,25.144
763.82,30.1350666667,52.5107333333,41.2834666667,53.5522666667,34.1048666667,26.086,32.8596,46.5317333333,25.4647333333
764.14,30.5294666667,52.8524,41.8316666667,54.0164,34.4948,26.6154,33.1082,46.9174666667,25.8480666667
764.45,30.8648,53.4669333333,42.4396666667,54.7352666667,34.8296666667,27.2352666667,33.7369333333,47.4684666667,26.2212666667
764.76,30.8866666667,53.4054666667,42.3583333333,54.4684,34.8050666667,27.7350666667,33.9956,47.4787333333,26.3623333333
765.07,31.4648,53.54,42.8222,54.9400666667,35.2431333333,28.4029333333,34.3888,47.7663333333,26.8236666667
765.39,31.4355333333,53.4306,42.4676,54.547,35.1682,28.5729333333,34.3322,47.5883333333,26.9357333333
765.70,31.8539333333,53.7365333333,42.8893333333,55.0098,35.4372,29.1556666667,34.8886,47.9096666667,27.1366666667
766.01,32.5524,54.1270666666,43.5429333333,55.6761333333,36.0666666667,30.2320666667,35.8393333333,48.3725333333,27.9181333333
766.32,33.3299333333,54.1633333333,43.8072,56.0046666667,36.5556666667,31.2330666667,36.5052,48.8811333333,28.5182
766.64,33.9247333333,54.5896666667,44.3639333333,56.861,37.2248666667,32.2868666667,37.1549333334,49.3158,29.2072
766.95,33.9754,54.5956,44.5826,57.0758666667,37.3106,33.0655333334,37.8938666667,49.3048,29.591
767.26,34.3260666667,54.5350666667,44.7536666667,57.277,37.1516,33.7022666667,38.1782666667,49.3211333333,29.5872666667
767.57,34.7294666667,54.9025333333,44.8140666667,57.6204,37.3490666667,34.4506,39.0558666667,49.3608666667,29.8917333333
767.88,34.6746666667,54.5622,44.2128666667,57.1646666667,37.3012,34.6024,38.9439333333,48.9557333333,29.8997333333
768.20,34.5298,54.0424,43.8229333333,56.7096666667,36.8244,34.5954666667,38.619,48.5188666667,29.7151333333
768.51,34.5132666667,53.818,43.3628,56.5149333333,36.1652666667,34.7492666667,38.8410666667,48.6474,29.5406666667
768.82,34.7637333333,53.7715333333,43.6684,57.1778666667,36.1125333333,35.305,39.304,48.8444666667,29.6133333333
769.13,35.142,53.9578,43.6000666667,57.3930666667,36.3652666667,35.8360666667,39.6010666667,49.113,30.0674
769.44,34.7072666667,53.1396,42.7961333333,56.7766666667,35.7154,35.7508666667,39.1853333333,48.6922,29.4978666667
769.76,33.5394666667,52.8113333333,41.9046666667,56.5016666667,34.7116,35.3434666667,38.4798666667,48.1685333333,28.6447333333
770.07,33.5345333333,52.8508666667,41.4616666667,56.374,34.5702,35.6898,38.3414,48.1049333333,28.3580666667
770.38,33.5462666667,52.5148,41.4192666667,56.4514666667,34.6487333333,35.8836,38.3344666667,48.3984666667,28.1097333333
770.69,33.6921333333,52.5825333333,41.3455333333,55.9866666667,34.778,36.2936666666,38.4656,48.4798,28.2058
771.00,33.6415333334,52.6059333333,41.4498666667,56.238,34.9374,36.2813333333,38.6512666667,48.8101333333,28.2129333333
771.32,33.3576,52.2635333333,41.3225333333,56.2800666667,34.6803333333,36.3044666667,38.6288,48.8158,28.4852666667
771.63,33.7969333333,52.8452,42.14,56.8542,35.3599333333,36.8737333333,39.2454666667,49.3835333333,28.856
771.94,33.9784,53.3432666667,42.4406666667,57.4143333333,35.9691333333,37.2293333334,39.3098,49.3374,29.0022666667
772.25,33.6355333333,53.0258666667,41.7781333333,56.8895333333,35.4804,36.9664666667,39.0262666667,48.7625333333,28.4756666667
772.56,32.7134666667,52.3508666667,41.1715333333,56.2542666667,34.8569333333,36.5063333333,38.3608666667,48.1796,27.6438666667
772.87,32.8193333333,52.363,41.2798,56.3492666667,34.9435333333,36.5906,38.3739333333,48.1982666667,27.9622666667
773.18,32.9769333333,52.1149333333,41.2344,56.3502666667,34.7752666667,36.3767333333,38.223,47.8530666667,27.8532
773.50,32.9314,51.7793333333,41.2486666667,56.0235333333,34.5176666667,36.1361333333,38.5316,47.7813333333,27.9529333333
773.81,32.6220666667,51.7915333333,40.7817333333,55.4668666667,34.0826666667,35.9826,38.1596,47.2258,27.6005333333
774.12,31.6500666667,50.9241333333,40.0935333333,55.1484666666,33.4102,35.264,37.8216666667,46.4302,26.9251333333
774.43,31.2589333333,50.4216,39.5896,55.1026666667,33.2334666667,35.1357333333,36.9996,46.0398,26.5612666667
774.74,30.8354666667,50.2728666667,39.218,55.128,33.1138666667,34.9535333333,36.8100666667,45.9802666667,26.0026666667
775.05,30.7306,49.9748666667,38.8412666667,55.0348666667,32.9974666667,35.2084666667,37.1116,46.0060666667,26.2358
775.36,30.8612666667,49.9217333333,38.9093333333,54.9104,33.1321333333,35.2069333333,37.3826,46.3925333333,26.4988
775.67,31.03,50.5208,39.5077333333,55.6082666667,33.3786,35.9988666667,37.7759333333,46.9553333333,27.1702666667
775.98,31.9064,50.8528,39.6098,56.2264,33.9074,36.349,38.0879333333,46.7336666667,28.0491333333
776.30,32.1496,51.2562666667,40.095,56.4878666667,34.3661333333,37.0240666667,38.4702,47.1132666667,28.6097333333
776.61,33.138,51.7982,40.9602,57.0761333334,35.6820666667,38.3401333333,39.4141333333,47.8436666666,29.6447333333
776.92,33.2842666667,52.1286,41.1282666667,57.4761333333,36.0042,38.7572,39.5911333333,47.8332,29.6157333333
777.23,34.0264,52.8218,41.7657333333,58.7183333333,36.9363333333,39.5818666667,40.3850666667,48.9219333333,30.4399333333
777.54,34.6744,53.4436666667,42.4724666667,59.255,37.66,40.0993333333,41.1202,49.2439333333,31.1038666667
777.85,34.8667333333,53.6796,42.4181333333,58.7414666667,37.7904666667,40.3847333333,41.7368,49.4971333333,31.1404
778.16,34.8999333333,53.7223333334,42.4611333333,58.6667333333,38.0388666667,40.5888666667,41.7667333333,49.2443333333,31.3166666667
778.47,34.5091333333,53.4176666667,42.1884,58.8691333333,37.9915333333,40.0505333333,40.9058666667,48.6245333333,30.6611333333
778.78,34.5618666667,53.3784,42.3218666667,59.2844,37.9656,40.5017333334,41.0482666667,48.4869333333,31.0283333333
779.09,34.4088666667,53.255,41.9720666667,59.0476666667,37.8712,40.0279333333,41.1037333333,48.0335333333,30.6106
779.40,34.1128,53.2537333334,42.4232,58.8794666667,37.9352,40.1762666667,41.422,48.6860666667,30.5234
779.71,34.0701333333,53.1318,42.2221333334,58.5607333333,37.9966,39.8907333333,41.3068666667,48.6356666667,30.2131333333
780.02,34.0504,53.5585333333,42.1806666667,58.5658666667,37.8784666667,39.846,41.5526666667,48.5926666667,30.0741333333
780.33,33.5067333333,52.9626,41.6082666667,58.1764,37.2078,39.1210666667,40.7354666667,48.2391333334,29.4588666667
780.64,33.6229333334,52.8205333333,42.1358,58.2141333333,37.0920666667,38.9624666667,40.7662666667,47.8974,29.2006666667
780.95,33.6696666667,53.4018666667,42.5734,58.9220666667,37.5826666667,39.5451333333,40.5794,48.4796666667,29.3208666667
781.26,33.4909333333,53.2576,43.0308666667,59.0296,37.0827333333,39.2313333333,39.9684,47.8891333333,29.2627333333
781.57,34.1908666667,53.7402,44.1816666667,59.5619333333,37.6714,39.8435333333,40.4256,48.1878,29.8529333333
781.88,34.8712666667,54.1595333333,44.4805333333,59.7902666667,38.0045333333,40.2668666667,41.4806666667,48.4778666667,30.5498
782.19,34.9384,54.7636666667,44.5824666667,59.8964,37.9093333334,40.7249333333,41.7476,48.5308,30.1034666667
782.50,35.5315333333,55.0735333333,45.2469333333,60.3926,39.0382666667,41.2103333333,42.0804666667,49.4799333333,31.0173333333
782.81,34.4994,53.9722666667,44.3610666667,59.1238,38.0566666667,40.3163333333,40.8300666667,48.1290666667,29.6442666667
783.12,34.7036666667,54.2204666667,44.5282,59.3512,38.0470666667,40.2516666667,40.8871333333,48.1762,29.4472666667
783.43,35.1364,54.4378666667,44.8638,59.8933333333,38.7226,40.6387333333,40.9249333333,48.4233333333,30.0066666667
783.74,34.9948666667,54.3784,45.0252,59.8458666667,38.9681333333,40.8576666667,41.2126,47.9999333333,30.3048666667
784.05,34.9093333333,54.1312666667,44.3191333333,59.0966,39.1163333333,40.6856666667,41.1342666667,47.3524666667,30.6494
784.36,34.5695333334,53.1715333333,43.3526666667,57.9547333333,38.3298666667,39.9352,40.6214666667,46.0711333333,30.0258666667
784.67,35.0082666667,53.1442666667,43.0368,58.0124666667,38.5272,39.9349333333,41.0362,46.1126666667,30.2184
784.98,35.2296666667,53.1035333333,42.6640666667,57.9987333333,38.4252666667,39.6586666667,40.8727333333,46.0958,29.731
785.29,35.1397333333,53.1903333333,43.1188666667,57.5048666667,38.4082,39.8831333333,40.8122,46.4653333333,29.8116
785.60,35.6982,52.969,43.3046,57.3153333333,39.0475333333,39.9360666667,41.0225333333,46.6474666667,30.3868666667
785.91,35.6755333334,53.1917333333,43.4684666666,57.1428666667,38.7772666666,39.7812666667,40.7270666667,46.3062,29.6911333333
786.22,36.7326,53.9302666667,44.1282,58.2846,39.6293333333,40.4208666667,41.6966,46.9432666667,30.9078666667
786.53,35.8834,53.1203333333,43.6340666667,57.5502,38.7845333333,39.5864666667,40.4324,45.7017333334,30.0063333334
786.84,34.2857333333,51.948,42.3437333333,55.9616666667,37.2108666667,37.7426666667,38.6828,44.2116,28.1076666667
787.14,35.1758666667,53.2834666667,43.2867333333,57.0122,38.0143333333,38.2572,39.0974666667,45.1664666667,28.4282666667
787.45,35.3912666667,53.7645333333,43.7091333333,56.9626,38.2686666667,38.7308,38.8602,45.5699333333,28.5396666667
787.76,35.2408,54.1234,44.0925333333,57.1913333333,38.3209333333,38.6173333333,38.6604666667,46.0803333333,28.6728666667
788.07,34.9276,53.9856,44.1002,57.0653333333,38.3514666667,38.6473333333,38.2972,46.0991333333,28.7982666667
788.38,34.8186666667,53.6576,43.8667333333,56.3986,38.1609333333,38.3495333333,38.043,45.6115333333,28.8477333333
788.69,35.1428666667,53.8344,43.9258,56.6401333333,38.6795333334,38.4027333333,37.8426666667,45.7236,28.8240666667
789.00,34.9834666667,54.0833333333,43.8465333333,56.3336666667,38.5358666667,37.9656666667,37.2818,45.6646,28.5507333333
789.31,34.9687333333,53.8150666667,43.7644666667,55.8965333333,38.5548666667,37.7936666667,37.1750666667,45.1859333333,28.7661333333
789.62,35.2919333333,54.3126666667,44.1118666667,55.9672666667,38.8016,38.2665333333,37.2140666667,45.5231333333,28.8990666667
789.92,35.969,55.3704,44.5802666667,56.5246666667,39.5617333334,38.8704,38.1668,46.4691333333,29.6727333333
790.23,36.3647333333,55.4688,45.0587333333,56.3584666666,39.7457333333,39.2756,38.6399333333,46.8318,30.0984666667
790.54,35.991,54.518,44.6686666667,55.3762,39.4940666667,38.5206,38.3028666667,45.8726,29.9135333333
790.85,35.8653333333,54.8956666667,44.9156666667,56.0202,39.9125333333,38.6396666667,38.4242,45.6565333333,29.7642666667
791.16,36.2856666667,55.3105333333,44.8746666667,56.0865333333,40.6454666667,38.7093333333,38.7024,45.9458,30.0378
791.47,37.2188,55.7024,45.6464,56.5339333333,41.4885333333,39.4898,39.5668,46.471,30.4962
791.78,37.2716666667,56.0830666667,46.0294,56.3265333333,41.7114,39.4128666667,39.6848666667,46.8885333333,30.8770666667
792.08,38.0258666667,57.0901333333,46.7034666667,57.2523333333,41.9668666667,40.1031333333,40.7440666667,47.2928,31.5211333333
792.39,38.1378,56.9832,47.3519333333,57.5716,42.1826,40.201,41.0056,47.3892666667,31.7020666667
792.70,37.4621333333,56.3484666667,46.8864666667,57.0303333333,41.4923333333,40.0834,40.553,46.9394,31.0454
793.01,36.7824666667,56.3502,46.6357333333,56.4197333333,40.9104666667,39.4212666667,39.9305333333,46.034,30.5864
793.32,36.1848,55.4328,46.2905333333,56.224,40.4700666667,39.0286666667,39.1618666667,45.382,29.863
793.62,37.4408,56.8650666667,47.5379333333,58.1018666667,41.8592,40.2879333333,40.8323333333,46.7133333333,31.6608
793.93,38.1476666667,57.8663333333,47.9639333333,59.3358,42.5479333333,41.5709333333,41.36,48.0968,32.5049333333
794.24,38.2509333333,57.2304666666,47.4952,58.8875333333,42.1250666667,40.7442,41.2581333333,47.7790666667,32.3284
794.55,37.6715333333,55.9272666667,47.3871333333,58.4073333334,41.0997333333,40.0454666667,40.5687333333,46.6516,31.2476666667
794.86,36.4337333333,55.2347333333,46.4376,57.1593333333,40.3055333333,38.5262666667,39.244,45.4754,30.0648
795.16,35.53,54.2934,45.8677333333,57.0584,39.7004666667,38.0568,38.318,45.2226666666,29.2166666667
795.47,34.2058,52.7816,44.6905333333,55.4065333333,38.4042,36.8083333333,36.9574,44.1909333333,28.0462666667
795.78,33.975,52.8907333333,44.7861333333,55.1990666667,38.5177333333,36.7699333333,36.7402666667,44.2920666667,27.935
796.09,35.3948,54.3122,45.5766,56.396,39.4735333333,37.4045333333,37.6269333334,45.3394,28.8616666667
796.40,35.3086,54.2985333333,45.6565333333,57.0220666667,39.3864666667,37.2316666667,38.0322666667,45.9332666667,28.7989333334
796.70,35.0834666667,54.0008,45.1836,56.2848,38.9840666667,36.9448,38.0646,46.155,28.9432
797.01,35.4576,53.7596,45.1157333333,55.9648,38.9563333333,36.5086666667,37.3171333334,46.0639333333,28.6512666667
797.32,33.9877333333,52.381,43.7078,53.5877333333,37.092,34.8455333333,35.7397333333,44.3547333333,27.3790666667
797.63,34.6404,53.4502,44.7096666667,54.0708666667,37.7072666667,36.0497333333,36.6705333333,46.0021333333,28.6455333333
797.93,34.5626,54.4418,44.6154,54.0122,37.7600666667,35.9803333333,36.7571333333,46.5009333333,28.6954
798.24,35.8419333333,56.1208,46.2562666667,55.8032666667,38.6063333333,37.3906,38.2888,48.2694666667,30.3757333333
798.55,35.6556,56.9304666667,46.6018666667,56.3134666667,38.5708,37.3852666667,38.9362,47.9496666667,30.6862666667
798.85,35.3188,57.7321333333,46.7864666667,56.7736,38.7163333333,37.1674,38.4594666667,48.0530666667,30.141
799.16,35.3706,57.3212,46.1032,56.8183333333,38.1447333333,36.7665333333,38.4220666667,47.7589333333,30.4898
799.47,35.1639333334,56.6027333333,45.7725333333,56.3475333333,38.2119333333,36.8070666667,37.8544666667,48.0119333333,31.0515333333
799.78,35.7474666667,56.7216,45.4468,56.1541333333,38.7548666667,37.4078666667,37.7720666667,48.3609333334,31.529
800.08,37.5524,58.742,47.1372666667,57.4412666667,40.2311333333,39.2982,39.2383333333,49.4479333333,32.5801333333
800.39,35.9264666667,57.7209333333,45.7872666666,56.3660666667,38.9142,38.1426,38.4208666667,48.4253333333,31.2876
800.70,35.6414,57.2688,45.3425333333,57.1862666667,38.8966666667,37.9402666667,38.6206666667,48.9655333333,31.5034
801.00,34.1550666667,55.1707333333,43.8597333333,55.8818666667,37.8670666667,36.0110666667,36.8050666666,47.0912666666,29.5937333333
801.31,35.2446666667,55.0906666667,44.2935333333,56.3043333333,38.2970666667,37.0923333333,37.4094,47.808,31.0507333333
801.62,34.255,53.727,42.1387333333,54.2459333333,36.7876,35.812,36.152,46.4878,29.5392
801.92,35.1332666667,53.9362666667,42.2106666667,54.8798666667,37.4224,36.2166,36.7759333333,47.6978666667,30.3014
802.23,34.8938,53.2552666667,41.9592666667,54.2176666667,36.9050666667,35.6308,36.9830666666,47.2821333333,30.3252
802.54,35.2011333333,53.2382666667,42.3258,54.4142666667,37.3454666667,35.8408666667,37.1983333333,47.6352,30.6009333333
802.84,34.1947333333,52.7500666667,41.1934666667,53.7102,36.0967333333,34.8317333334,36.2494,46.6846666667,28.5598
803.15,35.743,53.726,42.6504666667,55.0468666667,37.4475333333,35.7964666667,37.9116666667,47.4074666667,29.8171333333
803.46,34.0478666667,52.0216666667,41.7186666667,54.654,36.3816666667,33.8851333333,36.6078,46.3772,28.7472
803.76,34.2240666667,52.0018,41.746,54.4268666667,36.7195333333,34.2680666667,37.0192666667,46.6842,29.2504666667
804.07,36.3785333333,54.0924666667,43.5340666667,55.9512,38.5952,36.2915333333,39.2059333333,48.4118666667,30.8899333333
804.38,36.6886666667,54.5750666667,43.0296,55.8256666667,38.2651333333,35.9753333333,39.7358,48.7802666667,31.1756666667
804.68,36.4514666667,54.5251333333,42.7508,55.8780666667,38.5931333333,35.8604,39.5788666667,48.7634,30.6003333333
804.99,36.7476,54.9866,43.7555333333,56.8014,39.5958,36.5140666667,39.7843333333,49.3530666667,31.4195333333
805.30,36.8160666667,55.0700666667,43.6454,56.9246,39.4029333333,36.7796666667,39.7919333333,49.3532,31.1985333333
805.60,39.1744666667,56.2764,45.2580666667,58.6361333333,41.1126666667,38.7258666666,41.2472,51.3862666667,32.6694
805.91,39.0959333333,57.0958666667,45.2054,58.6484,41.0411333333,39.0684666667,41.9086666667,51.7352666667,32.6666
806.21,39.0850666667,57.3483333333,45.7890666667,59.8787333333,41.4192666667,39.5145333333,42.9692,52.7638666667,33.4733333333
806.52,37.9568,56.9207333333,44.9497333333,58.7818,40.2686,38.6858666667,41.976,52.4508,32.2876666667
806.83,39.8664,58.0162666667,45.3218666667,59.0558666667,41.0968,40.3148,43.6529333333,52.9518666667,33.8292666667
807.13,41.2067333333,60.4748,47.1217333333,61.0781333333,42.0968666667,42.2949333333,44.5797333333,54.9754,35.0148
807.44,41.4672,61.1816,48.3111333333,61.999,42.9344,43.0822,45.2094,55.874,36.2678
807.74,43.0728666667,63.2975333333,50.4135333333,64.3388666667,44.5124666667,45.4007333333,47.2486666667,58.2949333333,37.8254
808.05,43.3282666667,63.6224666667,50.4616,64.5559333333,43.8051333333,46.1188,48.1988666667,58.4780666666,38.5288666667
808.35,42.5657333333,62.6686666667,50.0258666667,64.2452666667,42.7409333333,45.0799333333,47.3571333333,57.6919333333,37.4344
808.66,42.6539333333,63.0042666667,50.4034,64.5646666667,42.7706666667,45.9341333333,47.017,57.8876,37.3778
808.97,43.1175333333,63.7432666667,51.2406666667,65.4908,43.711,46.7854666667,48.069,58.2523333333,38.7054
809.27,43.7418666667,63.6881333333,51.3118666667,66.3656,44.086,47.0646,48.1289333333,58.4408,38.9785333333
809.58,44.3888,63.2602666667,51.442,65.4024,44.42,46.9279333333,48.4952666667,58.0877333334,39.582
809.88,44.9212,63.3754666667,51.8192,65.4468,45.2995333333,47.4658666667,48.7698,58.5805333333,40.0631333333
810.19,44.1260666667,63.8436666667,51.7914,65.9718,44.3540666667,46.9491333333,48.1324666667,59.3812666667,39.696
810.49,44.6654666667,63.23,51.6801333333,66.0903333333,44.5895333333,46.2968666667,48.7002666667,59.3039333333,39.5432
810.80,43.6181333333,61.4852666667,50.0949333333,64.1876,43.3166666667,44.7236,46.9236,58.0234666667,36.8620666667
811.10,42.4017333333,59.0796666667,48.3839333333,62.9181333333,41.5826,42.7498,44.2648666667,56.633,34.7923333333
811.41,42.8456666667,59.5066,49.432,63.9815333333,42.9374,43.3390666667,44.6701333333,58.1984666666,35.2611333333
811.71,45.2112666666,61.8192,51.0446,66.4788,44.7417333334,45.9624,47.3004,60.7159333333,37.0892
812.02,44.4015333333,60.5837333333,50.4260666667,65.0670666667,44.682,44.4834666667,46.7718,60.0699333333,35.8084666667
812.32,43.086,60.2473333333,49.4464,64.5818666667,43.3099333333,43.1330666667,45.9718,59.9058,35.4418
812.63,41.321,59.364,47.9633333333,62.2631333333,41.7738,41.7126,44.3302666667,59.1192666667,33.321
812.93,42.4276,61.6100666667,49.4843333333,64.1508666667,42.3522666667,42.9937333333,45.4968,60.6035333333,34.6792666667
813.24,41.0984666666,60.9470666667,49.1035333333,64.0782666667,41.4015333333,42.0200666667,44.5959333333,60.1515333333,34.3686666667
813.54,42.2264666667,62.3165333333,51.1325333333,65.431,43.7064666667,42.7541333333,45.7400666667,62.3680666667,35.0193333333
813.85,41.0705333333,60.9943333333,50.7202,64.6144666667,42.5876666667,42.014,45.4686,61.1344666667,34.3402666667
814.15,40.7964666667,61.1176,50.7386666667,65.4464666667,42.4791333333,42.3892,45.9474,61.246,35.5684
814.46,40.7044,62.0125333333,51.3837333333,65.786,43.3835333333,43.2328,47.2453333333,61.2955333334,36.654
814.76,38.8743333333,60.1113333333,49.0538666667,63.3148,41.1874,40.0989333333,44.7248666667,59.1342666667,35.0525333334
815.07,36.1528666667,57.9929333333,46.7146666667,60.1314,39.785,38.1243333333,43.2139333333,56.3560666667,33.4648666667
815.37,35.4267333333,57.4619333333,45.7662,59.2516,38.2807333333,37.5672,42.2808666667,55.1696666667,32.4678
815.68,34.3708666667,56.7681333333,44.9971333333,58.5451333333,37.6148,37.3523333333,41.2521333333,55.1341333333,31.0913333333
815.98,35.9128666667,58.0448,46.9611333333,60.8834,38.9516,39.0577333333,43.6278,57.1732,32.9800666667
816.29,36.2506666666,56.9117333333,46.245,59.4872666667,39.2478666667,38.6782,43.0426,55.8518666667,32.5013333333
816.59,38.1048,59.4202666667,48.0157333333,61.1148,41.0925333333,41.0146,45.4292,57.5806666666,34.7714
816.89,37.0953333333,57.6634,46.3342,59.5819333334,39.7964,40.1608,44.1801333333,54.8766666667,33.3869333333
817.20,37.1808,57.9332,46.6666666667,59.6078,39.9895333333,40.604,43.6353333333,55.0608,33.4394
817.50,37.2335333333,58.1174666667,46.7499333333,59.4384,39.6048666667,40.3224,43.4009333333,55.2989333333,32.2932666666
817.81,36.9246,56.7657333333,46.1805333333,58.0158,39.0179333333,39.4345333333,42.3808666667,53.9682666667,31.9245333333
818.11,37.4321333334,57.4128666667,46.8895333333,59.0116666667,39.5542666667,39.409,42.6647333333,54.0408,32.0348666667
818.41,38.4484666667,58.1006,47.9830666667,59.7556,40.4608,39.6238666666,42.6516666667,54.5838,32.5436
818.72,38.7619333333,57.8286,48.4342666667,60.377,40.682,39.1116666667,42.0906,54.3292,33.414
819.02,38.998,57.8137333333,49.0268,60.3064,40.9855333333,39.0228,42.6417333333,53.9544666667,33.9794
819.33,37.8348,57.307,48.3585333333,59.5886,40.7450666667,37.6796,41.1176666667,53.1005333333,33.0462666667
819.63,36.4146666667,57.1429333333,47.8711333333,59.3066666667,40.3082,36.1556,40.3430666667,52.6820666667,32.339
819.93,34.9999333333,55.3563333333,46.425,57.9529333333,39.2452,33.8162666667,38.5989333333,50.7789333333,30.4649333333
820.24,34.3575333333,54.7691333333,45.5822666667,56.9828666667,38.8302,32.3644666667,38.1977333333,50.2812,30.3160666667
820.54,33.228,54.0960666667,44.5638666667,56.2283333333,38.0194,30.6068,37.2818,49.5365333333,29.3552666667
820.85,33.0807333333,54.0132,44.5666666667,56.0528,38.2843333333,29.9342,36.7681333333,49.0657333334,29.4928
821.15,32.6735333333,54.0242,44.2564666667,55.9356,38.1350666666,29.1666666667,36.2918666667,48.7856666667,28.9157333333
