wavelength,Back_ThrBonf,Belly_ThrBonf,Breast_ThrBonf,Crissum_ThrBonf,Crown_ThrBonf,DorTail_ThrBonf,Patch10_ThrBonf,Patch11_ThrBonf,Rump_ThrBonf,Throat_ThrBonf,WingTip_ThrBonf
722.75,18.0472,57.8351333333,39.2654,45.1597666667,17.7884,19.01528,18.9649,17.4718666667,24.4638,30.4538333333,19.0241190476
723.07,17.8333333333,57.7420666667,39.1911333333,45.1456666667,17.7150666667,18.8064533333,18.7983333333,17.3266666666,24.3109111111,30.3474666667,18.954436508
723.39,17.9879333333,58.0371666667,39.4157333333,45.2671,17.8976,19.0538033333,18.9367,17.4396666667,24.3626888889,30.6403666667,19.1925793651
723.71,18.5090666666,58.2981333334,39.8032666667,45.7094333333,18.25,19.4529233333,19.4722666667,17.9552,24.8103777778,31.1590333333,19.6904555556
724.03,18.8079333333,58.3734666667,40.0099333333,45.8197333333,18.4788,19.61891,19.6096333333,18.2058666667,25.0371777778,31.5212,19.8661952381
724.35,19.1335333333,58.8486666667,40.4051333333,46.2165,18.6662,19.70832,19.9416333333,18.3982666667,25.3033333333,31.7356333333,20.1840222222
724.67,19.0964666667,58.7700666667,40.3045333333,46.1929333333,18.7098666667,19.76034,20.0521333333,18.3953333333,25.4065777778,31.6316,20.2257492064
724.98,19.0856,58.8812,40.3450666667,46.3277666667,18.6165333333,19.6733566667,19.9519333333,18.3237333333,25.3833777778,31.6961666667,20.1328349206
725.30,19.3916,59.1164,40.6562,46.6626333333,18.7771333333,19.8791733333,20.2574333333,18.6354666667,25.7184888889,31.9548666667,20.3082285714
725.62,19.3558,59.1615666667,40.6084666667,46.6389,18.6818,19.88946,20.2548,18.5014666667,25.8420666667,31.9666,20.2629365079
725.94,19.2092,59.0698,40.5990666667,46.5727,18.5092666667,19.7279633333,20.0592,18.4401333333,25.6986,31.8949333333,20.0168746032
726.26,19.0724666667,59.0537333333,40.5248666667,46.6045,18.2731333333,19.5506066667,19.8460333333,18.1844,25.5016888889,31.7693666667,19.7825714286
726.58,19.1704,58.8762666667,40.3933333333,46.3873666667,18.2296,19.6244133333,19.9708333333,18.14,25.6805555556,31.8015,19.8607666666
726.90,19.2320666667,58.9882333333,40.5282666667,46.5438666667,18.2724666667,19.6828,20.1604666667,18.2995333333,25.8908888889,31.8049333333,19.8925714286
727.21,19.0192,59.069,40.4713333333,46.4023666667,18.3140666667,19.6538766667,19.9625666666,18.1552,25.8480222222,31.7452666667,19.8181063492
727.53,19.0358666667,59.2678666667,40.5002,46.5336,18.3647333333,19.80552,20.0798333333,18.2278,25.9161555555,31.7904333333,19.9515571429
727.85,19.1385333333,59.1791666667,40.5088,46.5921666667,18.5034666667,19.9982,20.2186666667,18.2942,26.0219333333,31.9714666667,20.0465984127
728.17,19.1797333333,59.2772,40.5712,46.6058666667,18.5244666667,20.11429,20.1676666667,18.3389333333,26.1124,32.0346333333,20.0914015873
728.49,19.2593333333,59.2295666667,40.576,46.6065666667,18.6538,20.20938,20.4203,18.4148,26.1642,32.0435666667,20.2927650794
728.80,19.0217333333,59.4336333333,40.3905333333,46.5717666667,18.4784,20.0437533333,20.2986666667,18.1398666667,25.9808888889,31.9680666667,20.0850761905
729.12,18.8614,58.7871,40.079,46.0586666667,18.2608666667,19.8153733333,20.1422666667,18.0899333333,25.6884888889,31.5306666667,19.8890809524
729.44,18.9744,59.0320333333,40.123,46.2886666667,18.3559333333,19.93621,20.4724666667,18.1192666667,25.7852888889,31.7470333333,20.0608349206
729.76,19.3936,59.3999,40.4531333333,46.5141333333,18.6262,20.3762066667,20.7774666667,18.4581333333,26.1484222222,32.132,20.3927507936
730.08,19.3008666667,59.7302,40.6423333333,46.6161,18.6788,20.39324,20.6587333333,18.4954,26.1056888889,32.2744666667,20.2974126984
730.39,19.1928666667,59.5800333333,40.6098666667,46.5608333333,18.7018,20.3759033333,20.5889,18.4735333334,26.052,32.2906333333,20.3163714286
730.71,19.4725333333,59.9560333333,40.8150666667,46.9413666667,18.8186666667,20.5936733333,20.8607,18.7032666667,26.2308222222,32.4698,20.6583301587
731.03,19.4020666667,59.7794,40.804,46.818,18.7056666667,20.41269,20.7628333333,18.4996666667,26.1295111111,32.3725,20.5899428571
731.35,19.3344666667,59.7782,40.8366,46.7613333333,18.727,20.3080266666,20.6120666667,18.4778,26.0604888889,32.3540666667,20.5509809524
731.67,19.4334,59.9388333333,40.9914666667,46.9673666667,18.779,20.31944,20.7455,18.602,26.2110888889,32.4302666667,20.5902984127
731.98,19.4238,60.0391333333,41.1378666667,46.9566666667,18.7946666667,20.3214966667,20.6795333333,18.5185333333,26.2257555556,32.4015,20.5507603175
732.30,19.3922,59.7689333334,41.1408666667,46.8086333333,18.9119333333,20.4522633333,20.7687666667,18.6153333333,26.2462888889,32.2615666666,20.6593349206
732.62,19.4248,60.2275666667,41.3447333333,47.1660333333,18.9900666667,20.618,20.8352,18.6904666667,26.3547333333,32.4916333333,20.7371968254
732.94,19.5875333333,60.0538666667,41.5101333333,47.2675333333,19.1772,20.64428,20.8517333333,18.7442666667,26.4469333334,32.4984,20.9562904762
733.25,19.6394,59.6505,41.3680666667,47.1453666667,19.2954666667,20.74459,21.1225,18.8736,26.4150666667,32.3270666667,21.1178761905
733.57,19.7266666667,59.3717666667,41.2378666667,47.1132,19.2603333333,20.7842733333,21.2951,18.8708,26.4245333333,32.2172,21.1791126984
733.89,19.7404,59.3121,41.1104666666,47.1618,19.1338,20.8093166667,21.264,18.8321333333,26.2748222222,32.0425,21.1347412698
734.21,19.2771333334,58.5103,40.6321333333,46.5979666667,18.5789333333,20.3314366667,20.8615666667,18.4068,25.7366444445,31.4944666667,20.5786968254
734.52,19.1571333333,58.4701333333,40.5132,46.6341,18.4877333333,20.3040033333,20.7501,18.4069333333,25.6294444444,31.2555333333,20.4273222222
734.84,19.1184,58.5134666667,40.5233333333,46.6082666667,18.3715333333,20.37192,20.8021333333,18.2689333333,25.6629111111,31.1786,20.4820968254
735.16,19.2394,58.6454666667,40.6414666666,46.7313,18.5117333333,20.4582566667,20.8243333333,18.3143333333,25.7327333333,31.3773333333,20.6314190476
735.48,19.2578666667,58.3139333333,40.4117333333,46.6519333333,18.4216,20.3867466667,20.8395666667,18.38,25.5768888889,31.3316333333,20.4457
735.79,19.4549333333,58.1812666667,40.3104,46.5567666667,18.3946,20.4234,20.9093,18.5613333333,25.6507333333,31.3445333333,20.5293253968
736.11,19.4723333333,58.0233333333,40.125,46.4155,18.5437333333,20.31546,20.8352,18.4780666667,25.5665111111,31.4530333333,20.5209095238
736.43,19.3336,58.2193666667,40.1203333333,46.3733666667,18.3386,20.4020733333,20.8005666667,18.4760666667,25.4458666667,31.3454333333,20.3192079365
736.74,19.1176,58.1355666667,39.9738666667,46.2187333333,18.0812666667,20.2922533333,20.4173666667,18.2656666667,25.3167555556,31.3008,20.0080412699
737.06,18.7658666667,58.1982,39.7891333333,46.2934,17.802,20.0186266667,19.9616,17.971,24.9560666667,31.1045,19.6974174603
737.38,18.7171333333,58.1796666667,39.8839333333,46.1906333333,17.8675333333,19.9452366667,19.9671666667,17.9310666666,24.9749777778,31.1285666667,19.7297650793
737.69,19.0504666667,58.5942333333,40.3882,46.5593666667,18.3706666667,20.2108733333,20.1667333333,18.364,25.2909333333,31.4835,20.0743079365
738.01,19.2388,58.9526666667,40.5718666667,46.7437333333,18.6006,20.37583,20.4588,18.4511333333,25.5020666667,31.7195,20.2361365079
738.33,19.0150666667,58.4216666667,40.3664,46.4164,18.4225333333,20.0993466667,20.182,18.335,25.126,31.4446333333,19.9363857143
738.64,18.8185333333,58.1697,40.2122,46.1208,18.2802666667,19.9281266667,20.0952666667,18.0176666666,25.0155555556,31.1684,19.870168254
738.96,18.3936,57.9558333333,39.9037333333,45.8567666667,18.0236666667,19.74624,19.6355333333,17.5860666667,24.8748888889,30.8173333333,19.6852698413
739.28,18.5283333333,58.2700666667,40.3325333333,46.1936,18.1848666667,19.9926533333,19.7129666667,17.5154,25.0569333333,31.1812333333,19.7810634921
739.59,18.6954,58.5126333333,40.6901333333,46.4522333333,18.3606,20.32924,19.9553333333,17.7104666667,25.4151777778,31.3926,20.0638111111
739.91,18.6741333333,58.2312333333,40.6562,46.3574333333,18.5693333333,20.4860266666,19.951,17.6274,25.3982666667,31.4339,20.1713587302
740.23,18.5642,58.1247666666,40.7076,46.3015666667,18.5958666667,20.3397366667,19.9413333333,17.5523333333,25.3459111111,31.3366,20.2330714286
740.54,18.5717333333,57.8327666667,40.5606,45.9616,18.5063333333,20.2958466667,19.8937,17.4825333333,25.3076666667,31.2499,20.2047730159
740.86,18.7334,57.7492333333,40.3749333333,45.8893,18.4979333334,20.3619833333,19.9679666667,17.5399333333,25.3732888889,31.3204333333,20.2085952381
741.18,18.5032666667,57.6296,40.2530666666,45.6676666667,18.2666666666,20.09602,19.6856333333,17.1713333333,25.1847333333,31.1995666667,20.020968254
741.49,18.6363333333,57.3846,40.2728,45.4371666667,18.3193333333,20.1930666667,19.7260333333,17.3520666667,25.2672666666,31.1818666667,20.1927809524
741.81,18.6637333333,57.4987666667,40.2006666667,45.5453,18.2531333333,20.2685533333,19.784,17.3181333333,25.4533111111,31.2404666667,20.2332873016
742.12,18.7136,57.3971333333,40.1220666667,45.6147333333,18.2687333334,20.3597466667,19.6687666667,17.4725333334,25.4136888889,31.2434,20.1130873016
742.44,19.0701333333,57.5207333333,40.3182,45.6836333333,18.4772,20.6916933333,20.1131333333,17.9063333333,25.7148222222,31.5011,20.4651793651
742.76,18.7654666667,57.0685333333,40.0848,45.3365333333,18.2088,20.2568866667,19.9443,17.7365333333,25.4183333333,31.0094,20.1100634921
743.07,18.7786666667,57.0836,39.9410666667,45.2551333333,18.0648666667,20.2097,19.9509666667,17.7754,25.3845777778,30.7947,20.0267031746
743.39,18.9104,57.2201666667,39.9080666667,45.2773,17.9751333333,20.17811,20.0087333333,17.9377333333,25.5465555555,30.8271,20.0742031746
743.70,18.8868,57.4409333333,39.8103333333,45.3281666667,17.8065333333,20.1536633333,19.9403666667,17.9228,25.4741555556,30.7084,19.8928904762
744.02,18.9700666667,57.7914666667,40.1767333333,45.7380333333,18.2348,20.4753533333,20.3241666667,18.2169333333,25.8843777778,30.9672333333,20.084984127
744.34,19.213,58.4469333333,40.8753333333,46.3434,18.6964666667,20.7585566667,20.6663333333,18.6469333333,26.2121111111,31.2543666667,20.4067015873
744.65,19.3495333333,58.5044333333,40.8096666667,46.4798666667,18.8426,20.9953133333,20.9116,18.9314,26.3984888889,31.2696,20.4349634921
744.97,18.7316666667,58.4733666666,40.5302666667,46.2817333333,18.3668,20.6862366667,20.2931666667,18.5213333333,25.8709777778,30.9566,19.9463063492
745.28,18.7968,58.6785333333,40.7012,46.4182,18.5630666667,20.8504133334,20.4834333333,18.7294,25.9709777778,30.971,19.9226095238
745.60,18.7962666667,58.8665,40.8366,46.4858333333,18.5561333333,20.9453933333,20.5748666667,18.8960666667,25.9909777778,30.9688666667,20.0014142857
745.91,18.9164666667,59.1492,41.1187333333,46.7809666667,18.6063333333,21.0403066667,20.5349666667,18.9329333333,25.9288444445,31.1882,19.945031746
746.23,19.1306666667,59.2732,41.1654666667,46.8352333333,18.8507333333,21.3523966667,20.6681,19.2448666667,26.0998,31.4222666667,20.2326174603
746.55,19.0611333333,59.2087,41.2714666667,46.6137666667,18.7959333333,21.3238566666,20.5736666667,19.0504666667,25.8503111111,31.3258666667,20.0892968254
746.86,18.9884,59.3531666667,41.2477333333,46.5133666667,18.7036666667,21.2621066667,20.4908666667,18.9803333334,25.636,31.4224666667,19.9475126984
747.18,19.4649333333,59.9149333333,41.7432666667,47.0288666667,19.1948,21.8062033333,20.9891333333,19.365,26.1846222222,32.0146666667,20.5621571429
747.49,20.0912666667,60.3646,42.2392666667,47.4066666667,19.5736,22.25823,21.3877333333,19.8632,26.5433111111,32.2713666667,21.107484127
747.81,19.6435333333,59.6849,41.6442,46.6653666667,18.9864666667,21.7337433333,20.8685333333,19.327,26.0307111111,31.7305333333,20.621131746
748.12,19.7429333333,59.8130333333,41.8794,46.8972333333,19.1226,21.94716,20.986,19.3267333333,26.0888,31.9457,20.7900190476
748.44,19.7607333333,59.6633333333,41.904,46.8836333333,19.1979333333,21.8559233333,21.0374333333,19.24,26.2535555555,32.0629666667,20.771147619
748.75,19.8392666667,59.0927333334,41.6717333333,46.6122333333,19.1756666667,21.7220133333,20.8424333334,19.1964666667,26.1628444445,31.9453666667,20.8803714286
749.07,19.4342666667,58.7880666667,41.3962,46.3917,18.9800666667,21.4524833333,20.5139,18.6557333333,25.8907777778,31.7166666667,20.4984111111
749.38,19.2240666667,58.5098,41.1524,46.2605,18.9197333333,21.37492,20.3558333333,18.5383333333,25.6673333333,31.6073666667,20.4915904762
749.70,19.2202666667,58.6460333333,41.0708666667,46.4353666667,18.8640666667,21.4278733333,20.3990666667,18.5888,25.7499555556,31.7308666667,20.4650142857
750.01,18.6172,58.5041666667,40.6808666667,46.4721666667,18.4174,20.9884766667,19.9118,18.2152,25.4153555556,31.5234,20.0208968254
750.33,18.5859333333,58.3720333333,40.6953333333,46.6219666667,18.5727333333,20.90237,19.9291,18.0532666667,25.5490444444,31.3761,20.012231746
750.64,18.2520666667,57.8105333333,40.4062,46.1543,18.2704666667,20.40085,19.6044666667,17.8249333333,25.2026666667,30.9853666667,19.6660984127
750.96,17.9103333333,57.5049333333,40.0131333333,45.8375333333,17.9023333333,19.95391,19.3012,17.4258666667,24.7066,30.7618,19.2582873016
751.27,18.0349333333,57.5144333333,40.243,46.0604,18.0613333333,20.0679966667,19.4003666667,17.5145333333,24.8337111111,30.9866,19.261131746
751.59,17.9202666667,57.3289333333,39.8284666667,45.8868333333,17.8173333333,19.7821966667,19.3455666667,17.4214666667,24.8165555556,30.7232333333,19.1072492063
751.90,18.7541333333,58.1010666667,40.4804,46.6813666667,18.5088,20.58294,20.0685333334,18.1604666667,25.3997555556,31.4688,19.8058857143
752.22,18.8363333333,58.4571666667,40.6123333334,46.8469,18.6057333334,20.7351833334,20.2199,18.399,25.5798222222,31.5878333333,19.9567126984
752.53,19.3250666667,58.9133333333,41.0390666667,47.1422333333,18.6583333333,20.9106333333,20.7228,18.9292666667,25.9218,31.9915333333,20.2853539683
752.85,19.3349333333,58.9449333333,40.9588666667,47.0445333333,18.5736666667,20.6950366667,20.7277666667,18.9423333333,25.9018,31.8831,20.1396365079
753.16,19.1043333333,58.4606,40.6782666667,46.6772333333,18.3546666667,20.4296633333,20.3418,18.6591333333,25.5898888889,31.5090666667,19.9750174603
753.47,19.8789333333,58.6671666667,41.1273333333,46.9668666667,19.057,21.0022066667,21.0127,19.2942,26.2162444444,32.0176333333,20.6198015873
753.79,19.9234,58.7205666667,41.1182,46.8913,18.8475333333,21.12304,21.0227666667,19.4448666667,26.1476888889,32.0104,20.7075111111
754.10,20.1991333333,58.8344333333,41.3631333333,47.0047333333,19.0984,21.4207533333,21.2451666667,19.5996666667,26.2998,32.1666,20.9434460317
754.42,20.4351333333,59.2563333333,41.7802,47.4265,19.4174,21.7215266667,21.4780666667,19.8308666666,26.7533333333,32.5440666667,21.353668254
754.73,20.394,59.6560333333,41.6986,47.6017666667,19.3369333333,21.8110766667,21.5205333333,19.758,26.7583333333,32.6443333333,21.4101873016
755.05,20.4795333333,59.8918333333,41.9016,47.8024,19.5562,22.1431666667,21.6701333333,19.9068,26.864,32.8730666667,21.6466238095
755.36,19.8784,59.0652333333,41.1737333333,47.2079666667,18.807,21.3599833333,21.0687,19.2570666667,26.2109555556,32.1734333333,20.9969412698
755.67,19.9216666667,59.4001666667,41.2893333333,47.4509666667,18.9401333333,21.5031066667,21.1158,19.2254666667,26.1689111111,32.4482333333,21.1108365079
755.99,19.7006666667,58.9873,40.9931333333,47.2934333333,18.9705333333,21.4818,20.6981666667,19.0992,25.8245777778,32.0842666667,20.9360333333
756.30,19.8280666667,59.3485666667,41.4158,47.6817666667,19.1568,21.59892,20.7191,19.2528,26.0509111111,32.2434,21.0832492064
756.62,19.7208666667,59.5659666667,41.5712666667,47.6019,19.2086666667,21.45944,20.7102,18.9524,26.0318888889,32.2901,20.7796698413
756.93,19.7549333333,59.7392333333,41.7975333333,47.6452666667,19.4272,21.67359,20.8232333333,18.9343333333,26.2411111111,32.2976,20.8724809524
757.24,19.6916,59.8972666667,41.8901333333,47.7688,19.5746666667,21.7473933333,20.8522,19.0263333334,26.2602666667,32.4811333333,20.8385952381
757.56,19.5538,59.9089666667,41.7730666667,47.7706666667,19.6105333334,21.7700466667,20.8937666667,19.1786666667,26.3095333333,32.6029666666,20.7955349206
757.87,19.4656,59.3464666667,41.5146,47.1552,19.53,21.68219,20.8038,19.1408,26.2297333333,32.3474666667,20.5354
758.18,19.0483333333,59.0497666667,41.2343333333,46.6540666667,19.1548666667,21.16145,20.4520666666,18.8048666667,26.1022888889,31.8809,20.2928063492
758.50,18.9756,58.8984666667,41.3802,46.5602,19.012,20.89847,20.3013,18.6872,26.0572,31.7762666667,20.2893333333
758.81,19.3122,59.2104666667,41.721,46.7501333333,19.4069333334,21.27165,20.5918,18.9641333333,26.4791555556,31.9952,20.633084127
759.13,19.5752666667,58.9503666667,41.8452,46.6903,19.5973333333,21.29819,20.9115666667,19.1614,26.7659777778,32.1485666667,20.778684127
759.44,20.1455333333,59.3067666667,42.3530666667,47.0126,20.1262,21.69631,21.6763333333,19.5112666667,27.4216888889,32.7348,21.4483761905
759.75,20.2886666667,59.2403333333,42.3229333333,46.9199333333,20.1552,21.9065766667,21.9308666667,19.5507333333,27.5871777778,32.7601666667,21.6349190476
760.07,20.335,59.2661666666,42.3856,47.0357333333,20.0489333333,21.9598466667,22.0191,19.6758,27.6126,32.6947333333,21.7457285714
760.38,19.8560666667,58.8816,42.0767333333,46.9271666667,19.476,21.40414,21.5566,19.3376,27.0639777778,32.3832666667,21.2507
760.69,20.0213333333,58.7545333333,42.1201333333,46.9576,19.6209333333,21.39467,21.7686666667,19.271,27.1765333333,32.4669,21.4287968254
761.01,19.7999333333,58.9051666667,42.0319333333,46.9351,19.271,21.1000666667,21.4804,18.8998,27.0710888889,32.2147,21.2488730159
761.32,20.0204666667,59.3806,42.2984666667,47.3091666667,19.3098666667,21.1738866667,21.6494,19.0816,27.0616222222,32.3329333333,21.4125904762
761.63,20.7176,59.6325333333,42.6572666667,47.7369,20.0024,21.77985,22.0413333333,19.6350666667,27.3793111111,32.8617666667,21.8526222222
761.94,20.8187333333,59.8451,42.5918666667,47.7878666667,20.2673333333,21.9924333334,22.1944666667,19.8148,27.5502444444,32.8828333333,21.8520650794
762.26,20.7239333333,59.8022333333,42.4792,47.5658333333,20.1821333333,21.9604633333,22.1308333333,19.8472,27.5200222222,32.7555333333,21.7745492064
762.57,20.4154,59.7575333333,42.2463333333,47.3940666667,19.9238,21.7784366667,21.8426,19.6674,27.1566,32.4472333333,21.4371333333
762.88,20.3490666666,60.1394,42.3506,47.4724666667,19.8722,21.7746166667,21.6161666667,19.706,27.0861111111,32.5380666667,21.3453396825
763.20,20.1486666667,59.9519,42.073,47.2801333333,19.7821333333,21.55092,21.2888,19.5540666667,26.8370444444,32.4822,21.0863888889
763.51,20.4666,60.3397,42.2821333333,47.6714333333,20.2106666667,21.97996,21.6251666667,19.9834666667,27.1919111111,32.9925666667,21.544147619
763.82,20.9452,60.7888333333,42.6302,47.9373666667,20.5787333333,22.32645,22.045,20.317,27.6181111111,33.4230333333,22.0141857143
764.14,20.9469333333,60.8289333333,42.7521333333,47.8560666667,20.5907333333,22.37358,21.976,20.344,27.7457555555,33.3603666667,22.0650285714
764.45,21.2128,60.8174,42.8791333333,47.9602666667,20.8479333333,22.69097,22.2621333333,20.5268666667,27.7935333333,33.4990666667,22.2339777778
764.76,21.1534666667,60.6853,42.7027333333,47.8944,20.9038,22.69112,22.2574666667,20.527,27.8408444444,33.5454333333,22.2822
765.07,21.087,60.6326666667,42.7184,47.8262333333,20.8726,22.7214833333,22.2899333333,20.558,27.8770222222,33.5263,22.3719412699
765.39,21.2287333333,60.4805666667,42.9039333333,47.7614666667,20.868,22.81703,22.2059333333,20.5609333333,27.7968444445,33.7567666667,22.411868254
765.70,21.2216,60.2833333333,42.8526,47.7691,20.8559333333,22.69159,22.0848666667,20.4194666667,27.6133777778,33.8239333333,22.3500984127
766.01,21.5952,60.6223,43.2397333333,48.1591666667,21.1380666667,23.00492,22.2293333333,20.5767333333,27.9335555555,34.1569666667,22.6371412699
766.32,21.4598,59.9472,42.8035333333,47.8007,21.0029333333,22.9535533333,22.1302333333,20.3542,27.7298888889,33.7929333333,22.4787666666
766.64,21.3988,60.1083,42.9288,47.8347333333,20.9488666667,22.98238,22.2080666667,20.1879333333,27.6894444444,33.6609333333,22.474731746
766.95,21.2542,60.0567333333,43.0027333333,47.6391,20.718,22.6692466667,22.0122,19.9821333333,27.5166222222,33.3332333333,22.2244174603
767.26,20.8394,59.2957333333,42.4230666667,46.905,20.1935333333,22.2952766666,21.4422333333,19.5971333334,26.9639333334,32.7583666667,21.7799047619
767.57,20.4937333333,59.0652,42.1563333333,46.7319,20.0733333333,21.9920566667,21.2567333333,19.347,26.5858888889,32.5657,21.5576777778
767.88,20.3872666667,59.2705666667,42.2597333333,46.8636333333,20.0596,21.7400033333,21.0718333333,19.2656666667,26.5608444444,32.5211,21.6523523809
768.20,20.5048666667,59.5242333333,42.7065333333,47.2144666667,20.1374,21.9950533333,21.0562666667,19.2718,26.6346,32.7252666667,21.7884698413
768.51,20.0034666667,59.2998666667,42.3258666667,47.192,19.5355333333,21.8031466667,20.5680666667,18.6207333333,26.1212222222,32.3294333333,21.3524952381
768.82,19.9632,59.3589666667,42.2284,47.0901333333,19.3628,21.69353,20.6390333334,18.4714,26.1781111111,32.0496,21.2007333333
769.13,19.6794,59.8437333334,42.3774666666,47.2581333333,19.2328666667,21.7510633333,20.5951666667,18.3933333333,26.2494,31.9538666667,21.1462555556
769.44,19.0852,59.6074666667,42.2496666667,46.9513666667,18.7160666667,21.1880833333,20.1708,17.8288,25.9128666667,31.7039666667,21.0080936508
769.76,18.7478,59.7912,42.2978666667,47.1105,18.3383333333,20.93328,20.0749333333,17.5766,25.7776222222,31.5622333333,20.8313873016
770.07,19.7443333333,59.8213666667,42.7916666667,47.6364666667,18.9775333333,21.7433433333,20.9110333333,18.5596,26.7452666667,32.2011666667,21.846284127
770.38,19.9758666667,59.1895,42.4097333333,47.2569333333,19.1387333333,22.3038566667,21.3179333333,18.6296666667,26.7973777778,32.3227333333,22.253484127
770.69,20.1347333333,59.1931,42.3569333334,47.5061,19.3137333333,22.60498,21.8320333333,18.8562,26.9566888889,32.2447333333,22.4487031746
771.00,20.7986666667,59.7413333333,42.5948,47.9433,19.5488666667,23.1157033333,22.2657333333,19.4124,27.2956666667,32.4766666667,22.8336968254
771.32,20.6108666667,59.5062,42.4357333333,47.7256,19.3889333333,23.09097,21.9837,19.23,27.2121333333,32.4315,22.5622492064
771.63,19.8681333333,58.7905,41.4030666667,46.9599333333,18.835,22.2664333333,21.0756666667,18.4438666667,26.3888666667,31.7518,21.7086111111
771.94,19.7135333333,58.6252666667,41.3254666667,46.767,18.9609333333,22.2493533333,21.1759,18.7471333333,26.3801555556,31.6592333333,21.5669571429
772.25,19.3802666667,58.0611,40.7057333333,46.5051,18.7390666667,21.9633766667,20.9426666667,18.6098,25.8775555555,31.3857333333,21.3957746032
772.56,19.4568,57.8249666667,40.8214666667,46.5557666667,18.6224,21.75533,20.8821,18.5572666667,25.8237111111,31.3581333333,21.399047619
772.87,19.2292666667,57.3324666667,40.3503333333,46.3732,18.4319333333,21.6760866667,20.7731333333,18.3049333333,25.5350888889,30.8366333333,21.0795492064
773.18,19.8732,57.0029,40.3538,46.5159333333,19.017,22.06755,21.1709,18.6720666667,25.6661333334,31.1118666667,21.5775904762
773.50,19.0209333333,56.5688333333,40.0044666667,45.9211666667,18.3534,21.6535,20.4896,17.7837333333,24.8300666667,30.5874,20.5973269841
773.81,18.7154666667,56.8946,40.06,46.3307,18.1538,20.8956066667,19.9148,17.6518666667,24.5548444444,30.2118,20.0926761905
774.12,18.3014666667,57.1667666667,40.3679333333,46.4518666667,17.9570666667,20.6048133333,19.2026666667,17.4382,24.3737555556,30.368,20.0182555555
774.43,17.6692,56.3221333333,39.598,45.7191666667,17.095,19.9529433333,18.2173666667,16.8268666667,23.6532,29.8709666667,19.1031190476
774.74,17.4049333333,56.0540666667,39.3367333333,45.4950666667,16.7998,19.8108933333,18.1577333333,16.7272666667,23.2710666667,29.6803666667,18.7754634921
775.05,17.7136666667,55.6171,39.6638,45.6173,16.8587333333,20.06722,18.7249,17.5024666666,23.7480444444,30.0240333333,19.4107936508
775.36,18.6078666667,56.0188333333,40.4190666667,46.1199333333,17.6542,20.6008566667,19.3713666667,17.9574666667,24.5198444444,30.8622666667,20.2500190476
775.67,18.7564,56.4910666667,40.7754,46.5057666667,17.9175333333,20.90462,19.5708333333,18.0150666667,24.8590888889,31.1047,20.3852619048
775.98,19.3837333333,56.5502666667,40.747,46.4071333333,18.5394666667,21.63124,20.2887,18.4426,25.2855555555,31.572,20.9038047619
776.30,20.1747333333,57.4793,41.349,46.9044333333,19.1946666667,22.3726366667,21.1937,19.02,26.1022444444,32.5520666667,21.4217238095
776.61,19.9753333333,57.7222,41.4432666667,46.6960333333,18.8610666667,22.4119366667,20.8272333333,18.8119333333,26.1330888889,32.6042333333,20.9660952381
776.92,21.0624666667,58.9647333333,42.298,47.6896666667,19.926,23.32589,21.8508,19.7726,27.1427111111,33.8028333333,22.1195777778
777.23,20.3770666667,58.1312,41.5137333333,46.7498333333,19.1182,23.1021233333,21.3175666667,19.0546,26.8136666667,33.3187333333,21.7068142857
777.54,21.0817333333,58.7641333333,41.7622,47.2834666667,19.6624666667,23.6280266667,21.8428,19.4272666667,27.2473777778,33.5757333333,22.0099857143
777.85,21.0234,59.2003666667,42.4059333333,47.8278666667,20.1377333333,23.89444,22.2139333333,19.3898666667,27.613,33.7490333333,22.2598539682
778.16,22.0362666667,59.6205333333,43.4312,48.4923666667,21.1404666667,24.7739333333,23.0152666667,20.3720666667,28.5854888889,34.5203,23.2461190476
778.47,22.1005333333,60.0640333333,43.5404,48.6216666667,21.2327333333,24.9665333334,23.2519,19.8718666667,28.5963777778,34.4527,23.0067952381
778.78,21.8424666666,59.7547333333,43.2145333333,48.1723,20.6736666667,24.37174,22.8431,19.4404,28.1162666667,33.8286333333,22.5269444444
779.09,21.4389333333,59.3252666667,43.1615333333,47.6574,20.5376,24.05852,22.6412666667,18.9942,27.8897111111,33.5598333333,22.3454253968
779.40,21.0291333333,59.5260333333,43.3358666667,47.8428333333,20.3803333333,23.7973,22.3397666667,18.758,27.7532888889,33.3434333333,22.1692031746
779.71,20.515,59.4696666667,43.2502666667,47.6312666667,19.9378,23.54948,21.8592,18.5494,27.4362,32.9692,21.8668761905
780.02,20.3369333333,59.3312,43.043,47.4078333333,20.171,23.6805866667,22.0321333333,18.5536,27.5237111111,32.8641,22.0023825397
780.33,19.2742,57.7041333333,41.8326,46.1441333333,19.4234,22.7093866667,20.8416,17.91,26.6323333333,31.5162,21.0093285714
780.64,19.4552,57.5226,42.3027333333,46.0653333333,19.8971333333,23.08377,20.9585666667,18.3603333333,26.5639111111,31.7786,21.1595634921
780.95,18.7684666666,56.7550666667,42.0679333333,45.5547666667,19.3452,22.8717,20.4131666667,17.8957333333,26.0897111111,31.5379666667,20.6974714286
781.26,19.4152,56.6771,42.2256,45.6212333333,19.8654,23.4306966667,20.8799333333,18.7734,26.5097111111,32.0057333333,21.2170063492
