wavelength,Back_SicLuvf,Belly_SicLuvf,Breast_SicLuvf,Crissum_SicLuvf,Crown_SicLuvf,DorTail_SicLuvf,Patch10_SicLuvf,Rump_SicLuvf,Throat_SicLuvf,WingTip_SicLuvf
252.41,12.08875,15.7798333333,11.3630416667,15.8254166666,10.6298333333,14.392875,8.87899999999,12.4148333333,10.4252083333,15.3931666666
252.79,10.96775,14.048,9.42741666668,14.3854166667,8.72908333333,12.8899583333,7.647,10.8473333334,8.33941666667,13.60575
253.16,9.75636111111,12.5785,7.97766666667,12.3374166667,7.29625,11.9091666667,6.7655,9.58766666666,6.80187500001,11.73425
253.54,8.63163888887,11.397,7.169125,11.9975833334,7.40208333333,11.0845416667,6.61775,8.97066666667,5.471625,11.11525
253.91,7.52827777778,10.5715833333,5.83583333333,10.28075,6.43658333333,9.83170833334,5.5515,7.75158333333,4.28049999999,9.72441666667
254.28,7.43750000001,10.5580833333,6.282,10.2366666667,6.057,9.85720833332,5.76133333333,7.87033333334,5.06704166667,10.1463333333
254.66,7.54283333333,10.16175,6.44541666667,10.7975,6.98208333333,9.88991666666,5.86925,8.956,5.0145,10.188
255.03,8.36477777778,10.2015,6.5255,11.2768333333,7.51341666667,10.3830833333,7.137,9.77158333333,5.01333333334,10.4169166667
255.41,7.09361111111,8.86458333334,5.32025,9.70366666666,5.78866666667,8.51516666668,6.29191666667,8.40324999999,4.01275,9.11641666667
255.78,6.94455555555,8.98958333332,5.615,9.38941666665,5.09416666667,7.70550000001,5.89316666667,8.1335,4.12379166667,8.81858333333
256.15,5.63955555555,8.54091666667,3.69220833333,8.14058333333,4.28516666666,5.50133333333,4.18166666667,7.74016666666,3.217625,7.22125
256.53,6.79919444444,9.03358333334,5.34591666667,8.56183333334,5.26025,5.83925,5.04575,8.34775000001,4.573875,8.43333333333
256.90,8.39975000001,10.8281666667,7.35795833333,9.68674999999,7.21866666667,7.21879166666,6.71441666666,9.85949999999,7.09274999999,10.0453333333
257.28,8.91641666666,11.3238333333,7.86641666666,10.5081666667,7.7895,8.32154166667,7.39941666667,10.1418333333,7.57700000001,10.4018333333
257.65,9.06358333333,11.2264166667,7.264125,9.60166666667,6.54091666666,8.54295833333,6.88683333333,8.96224999999,7.33229166666,10.3668333333
258.02,9.36205555557,11.282,7.75195833334,9.652,7.033,9.02466666666,7.14283333333,9.02016666667,7.91658333332,10.6409166667
258.40,9.12808333334,10.8426666667,7.56345833334,9.36508333334,6.94183333333,9.26358333333,7.145,8.93516666667,7.93850000001,10.4515
258.77,8.88013888888,10.6098333333,7.1405,8.72983333335,6.61058333333,9.44070833334,7.07558333333,8.49058333333,7.71129166667,10.3635
259.15,8.65963888889,10.5506666667,7.261625,8.91216666666,6.4425,9.62070833333,7.07708333333,8.11783333333,7.82525,10.5013333333
259.52,8.71102777778,10.7408333334,7.271,9.2625,6.51475,10.2282916667,6.99641666667,8.03316666667,8.04141666667,10.3840833333
259.89,8.56052777778,10.4258333333,7.192,9.25274999999,6.34658333333,10.2884583333,6.91191666667,7.87366666667,8.00058333333,10.38875
260.27,8.79294444444,10.5864166667,7.91616666667,9.74216666668,6.55475,10.8488333334,7.41925,8.04366666667,8.31583333334,10.841
260.64,8.27786111111,10.2043333333,7.449375,9.43724999998,6.10108333333,10.5437083333,7.33666666667,7.7375,7.84983333333,10.424
261.01,8.09091666667,10.13775,7.30733333333,9.35191666667,5.753,10.520875,7.07716666667,7.567,7.70741666667,10.2155
261.39,7.98744444444,10.1079166667,7.33741666667,9.51949999999,5.6495,10.3944583333,6.84075,7.62158333333,7.54745833333,10.4191666667
261.76,7.26866666667,9.62966666666,7.01654166667,9.16683333333,5.40116666667,9.89720833333,6.41466666667,7.39216666667,6.97795833333,9.80458333333
262.13,7.34352777778,9.82066666667,7.12241666666,9.53616666667,5.4285,10.1080416667,6.84591666667,7.56008333333,6.97475,10.14825
262.51,7.49286111111,10.03175,7.295875,9.967,5.35383333334,10.3666666667,6.97008333333,7.66333333333,6.80233333333,10.53125
262.88,7.94791666667,10.5628333333,8.17270833333,10.8649166667,5.66683333333,10.8422916667,7.61366666667,8.09566666666,7.17345833333,11.1925833333
263.25,8.05622222222,10.5924166667,8.24812500001,10.6919166667,5.78991666667,10.965375,7.57308333334,8.23375,7.07233333333,11.4024166667
263.63,8.11911111111,9.95824999999,8.20170833333,10.492,5.77991666666,10.6934583333,8.03924999999,8.65841666666,6.87083333333,11.5290833333
264.00,8.40286111111,10.0285,8.17883333333,10.4626666667,6.12891666667,11.1014166667,8.48366666666,8.734,7.09345833333,12.074
264.37,8.99849999999,10.2153333333,7.98320833333,10.189,6.67008333334,11.4669166667,9.01616666666,9.24366666668,7.74250000001,12.8764166667
264.75,9.21336111109,10.3596666667,8.00441666668,9.71041666667,6.56158333333,11.5703333333,8.98225,8.94741666666,7.72374999999,12.6753333333
265.12,9.31152777777,9.98424999999,7.86583333332,9.92308333335,7.12791666667,11.613375,9.16299999999,9.1195,7.499125,12.7096666667
265.49,9.66272222224,10.268,8.28229166668,9.65716666665,7.2725,11.60475,9.92883333333,9.36016666667,7.62883333333,12.91575
265.87,9.16633333334,9.88091666666,7.77875,9.26016666667,6.88516666666,11.188375,9.02016666667,8.97866666667,7.17066666667,13.1330833333
266.24,8.9125,8.89625,7.4725,9.00908333332,6.427,11.0160416667,8.28500000001,8.40566666667,6.66025,12.8861666667
266.61,8.50833333334,8.2945,7.00491666667,8.64225000001,5.96233333333,10.3606666667,8.05525,8.07075,6.337,12.0634166667
266.98,7.36,6.85833333333,5.71658333334,6.97800000001,4.76933333333,9.13441666667,6.62616666667,7.0005,5.368375,10.6694166667
267.36,7.20936111111,6.7735,5.07666666667,6.56416666666,4.3905,8.63304166666,6.427,7.019,4.6215,10.7165
267.73,7.49930555555,7.57666666667,5.42479166666,6.95958333335,4.85691666666,8.70120833334,6.63016666666,7.23291666666,5.053375,11.2209166667
268.10,7.34836111111,7.71358333333,5.36854166667,6.97658333332,4.86908333334,8.61916666667,6.25333333333,7.58266666667,5.32379166667,10.90225
268.48,7.08122222222,7.42975,5.382125,6.73725,4.74716666666,8.513,5.86091666667,7.722,4.87616666667,10.7170833333
268.85,7.62541666667,8.22616666666,6.36054166667,7.73725000001,5.72083333333,9.00645833334,6.07583333333,8.5945,5.75079166667,11.4215
269.22,7.539,8.31366666667,6.302625,7.26041666666,5.3185,8.70208333333,6.24,8.44525,5.894375,11.44675
269.59,7.29055555556,8.18508333334,6.15,7.09508333333,5.06975,8.49141666667,5.63091666667,8.32691666666,5.99525,10.9970833333
269.97,8.11036111111,9.04591666667,7.21108333333,7.93316666668,5.7015,8.99591666667,6.84541666666,9.02716666666,6.93629166667,11.3028333333
270.34,7.98677777778,9.29416666666,7.22579166666,7.85616666667,6.03266666667,8.81045833333,6.85283333333,9.16541666667,7.17079166667,11.19675
270.71,8.72380555555,10.18125,7.92720833333,8.40391666668,7.00333333333,9.66041666667,7.52708333333,9.81058333334,8.062625,11.8586666667
271.09,9.72316666666,11.3264166667,8.94445833334,9.74424999998,7.8365,10.3094166667,8.45325,10.6806666666,9.115875,12.8914166667
271.46,9.75283333333,11.37725,9.47841666668,10.0576666667,7.94525,10.2157083333,8.45533333334,10.62325,9.65566666666,12.7246666667
271.83,9.28586111112,10.8973333333,9.3085,9.72949999999,7.22516666667,9.86258333333,7.98016666667,10.14775,9.19995833333,12.011
272.20,9.28425,10.7745833333,9.34025000001,9.92516666667,7.1205,9.89066666666,8.0875,9.93074999999,8.872875,11.8321666667
272.58,9.05366666667,10.7376666667,8.91979166667,10.0770833333,6.8855,9.77866666666,7.76791666667,9.64366666667,8.89079166667,11.7100833333
272.95,8.55766666667,10.29475,8.32279166667,9.754,6.3295,9.46516666667,7.24125,9.29800000001,8.33608333333,11.3548333333
273.32,8.22222222222,9.85191666667,8.10570833333,9.47633333334,6.13225,9.26450000001,6.77241666667,8.99458333332,8.208875,11.0106666667
273.69,8.14608333333,9.41983333333,7.97479166667,9.49475,6.2515,9.16829166666,6.63666666667,8.73999999999,7.98545833333,10.5920833333
274.06,8.09230555556,9.49958333334,7.78845833333,9.45025000002,6.0995,9.31891666667,6.4005,8.50858333332,8.19083333334,10.8079166667
274.44,8.23066666666,9.62050000001,7.56666666667,9.37433333333,5.82616666667,9.326625,6.408,8.45075,7.9835,11.02525
274.81,7.58202777778,9.18516666666,6.65270833333,8.87216666667,5.04741666667,8.73316666666,5.3665,7.51625,7.18591666667,10.5471666667
275.18,6.66705555556,8.38116666667,5.708625,8.05891666667,4.31291666667,8.10970833334,4.49775,6.82408333333,6.32295833333,9.71116666667
275.55,7.20463888889,8.5295,5.85375,8.19858333333,4.49425,8.57220833334,4.78816666667,7.02316666667,6.65241666667,10.3416666667
275.93,7.35225,8.59741666667,5.6855,8.24516666668,4.5975,8.49695833333,4.824,7.06925,6.50316666667,10.9559166667
276.30,7.75852777778,9.02566666668,6.02033333333,8.31441666666,4.95966666667,8.57575,5.21158333333,7.69783333333,6.68716666667,11.493
276.67,7.68502777777,8.81791666667,5.94220833333,7.83599999999,4.83283333333,8.260125,5.43216666667,7.39608333333,6.17170833333,11.011
277.04,8.3755,8.95283333332,6.30370833333,7.99816666667,5.17816666667,8.64320833333,6.2405,7.85291666666,6.64820833333,11.1025833333
277.41,8.95994444443,9.68333333333,6.816375,8.87575000002,5.51358333333,9.37741666666,6.79416666667,8.25141666668,7.01491666667,11.5380833333
277.79,9.21591666667,10.25975,6.98116666667,8.79774999999,5.50316666667,9.55683333333,6.98408333334,8.25175000001,7.27295833333,12.2928333333
278.16,8.66036111111,9.51466666667,6.41725,8.33333333334,5.04516666667,9.01170833334,6.5765,7.96433333334,6.62975,11.4716666667
278.53,8.10736111112,8.98649999999,6.01916666667,8.00658333334,4.48991666667,8.58762499999,6.36783333333,7.517,6.26075,10.5315
278.90,7.70680555557,8.26441666666,5.98383333333,7.29333333333,4.17916666667,8.12658333333,6.48508333333,7.27458333333,5.82691666667,10.3885
279.27,7.97797222223,8.55924999999,6.123,7.48683333333,4.52716666666,8.63120833333,7.12308333333,7.46166666666,6.286,10.55925
279.64,7.68766666666,8.53691666667,5.8785,7.80291666666,4.509,8.54608333332,7.19233333333,7.56225,5.91229166667,10.20225
280.02,7.00894444444,7.80033333334,4.95708333333,6.86775,4.00916666667,8.254625,6.64958333333,6.801,5.34458333333,9.22958333333
280.39,6.21041666667,7.36008333333,4.14566666667,6.33266666667,3.3045,7.60916666667,6.02008333334,5.82166666667,4.869625,8.35125
280.76,5.95213888889,7.3585,3.972375,6.2095,3.4355,7.42504166667,5.81466666667,5.745,4.83379166667,8.18225
281.13,4.99144444444,6.60108333333,3.27495833334,5.4715,2.558,6.47795833333,4.86916666667,4.67991666667,3.785125,7.51308333333
281.50,4.50255555556,5.92541666667,2.97416666667,4.93516666667,2.32816666667,6.104875,4.54233333333,4.18391666666,3.15916666667,7.16058333333
281.87,4.44069444444,5.7915,2.90683333333,5.25066666667,2.19616666667,6.20958333333,4.58175,4.21958333333,3.16895833333,6.767
282.25,4.78408333333,6.26358333334,3.077375,5.47583333333,2.63475,6.23633333333,4.82408333333,4.53066666667,3.55295833333,7.05108333333
282.62,5.1525,6.58008333333,3.46166666667,5.7615,3.0735,6.59333333333,4.92191666667,4.81091666667,4.1985,7.47241666667
282.99,5.30405555556,6.97175,3.73825,6.14566666666,3.28958333333,6.56883333333,4.98258333333,5.12041666667,4.414125,7.40525
283.36,4.73502777778,6.75983333333,3.5785,5.61841666667,2.64041666667,6.137,4.32816666667,4.72516666667,3.849,6.99816666666
283.73,4.81991666666,7.0015,3.87570833333,5.64058333333,2.94775,6.43391666667,4.52016666667,4.98666666667,4.24854166667,7.17925
284.10,5.44361111111,7.83233333333,4.736375,6.583,3.666,7.08141666667,5.12683333334,5.68725,5.07845833333,7.96583333333
284.47,6.08722222222,8.26308333333,5.415375,7.14591666666,4.193,7.62141666667,5.72191666667,6.24775,5.56216666667,8.60516666666
284.85,5.87913888889,7.85883333334,5.31033333333,7.10616666667,3.81825,7.45883333333,5.48141666666,6.11,5.577625,8.28208333334
285.22,6.14308333333,8.39125,5.577,7.42908333332,4.26408333333,7.89166666667,5.88175,6.54558333333,6.00225,8.83516666666
285.59,6.51927777778,9.05608333333,5.745375,7.79650000001,4.651,8.13554166667,6.137,6.91216666667,6.439875,9.27808333333
285.96,6.44169444444,8.99075,5.591625,7.47233333333,4.53933333333,7.94891666667,6.02583333333,6.819,6.44233333333,9.34958333333
286.33,6.71797222222,9.34258333333,5.98095833333,7.75991666667,4.70858333333,8.423625,6.28341666667,6.96675,6.6505,9.86108333333
286.70,7.09236111111,9.83641666667,6.32208333333,8.31775,5.148,8.82020833334,6.59641666667,7.38325,6.84991666667,10.3274166667
287.07,7.07372222222,9.929,6.20375,8.28608333333,4.9645,8.93833333334,6.46566666667,7.25766666667,6.85766666667,10.43725
287.44,7.21397222222,9.95733333333,6.11808333333,8.30983333333,5.06158333334,8.79645833334,6.48066666667,7.13891666667,6.80379166667,10.7851666667
287.82,7.02108333333,9.95233333333,5.65454166667,8.25,4.72233333333,8.52970833333,6.17466666667,6.71425,6.39866666667,10.6823333333
288.19,7.08233333333,10.2741666667,5.879625,8.59558333332,4.87066666667,8.63804166667,6.3965,6.96533333333,6.51541666667,10.8675833333
288.56,6.64977777778,10.15,5.42520833333,8.13150000001,4.44475,8.19325,5.84941666667,6.57033333333,6.17695833333,10.5740833333
288.93,6.62036111111,10.3771666666,5.21979166667,7.80566666667,4.499,7.93670833333,5.47941666667,6.43491666667,5.98829166667,10.61825
289.30,6.94436111111,10.9045833334,5.64270833334,8.05691666668,4.70266666667,7.9815,5.54858333333,6.64158333333,6.27291666667,10.7579166667
289.67,7.08338888889,11.0985833333,5.926375,8.1615,4.793,8.17004166666,5.65608333333,7.02191666667,6.50875,10.8514166667
290.04,7.31441666667,11.62125,6.269,8.64883333333,5.2345,8.57295833333,5.79808333334,7.24033333334,6.70608333333,11.01575
290.41,7.36986111111,11.5406666667,6.15920833333,8.70933333334,5.32458333334,8.536125,5.71758333333,7.21783333333,6.710875,10.7208333333
290.78,7.09997222222,11.32175,6.095125,8.34591666667,5.0695,8.27191666666,5.42983333333,7.07016666667,6.788125,10.44875
291.15,7.56352777778,11.74575,6.499375,8.94541666666,5.67141666666,8.742125,5.8435,7.61233333333,7.5075,10.7350833333
291.52,7.69733333333,11.7709166667,6.53066666667,9.12341666667,5.669,8.722,5.75741666667,7.73666666667,7.753375,10.4133333333
291.89,7.55408333333,11.7659166667,6.70391666667,9.17766666667,5.72808333334,8.64320833333,5.74516666666,7.60341666666,7.84766666667,10.0644166667
292.26,7.55725,11.38925,6.59779166667,9.03950000001,5.57266666666,8.46191666667,5.53833333333,7.51141666667,7.91379166666,9.58316666667
292.64,8.06927777778,11.9835833333,7.22708333333,9.87866666667,6.18975,8.88,6.0865,8.03641666666,8.57220833333,10.0078333333
293.01,8.65183333334,12.688,7.82320833333,10.7638333333,6.43491666667,9.52266666668,6.89316666667,8.4025,9.13320833333,10.4826666667
293.38,8.36611111111,12.1514166667,7.474625,10.7008333333,6.27583333334,9.40741666668,6.702,8.16541666668,8.90366666666,10.2143333333
293.75,7.94269444444,11.90975,7.07041666667,10.4308333333,5.76458333333,8.81766666668,6.42191666667,7.77541666666,8.35266666666,9.661
294.12,7.47338888889,11.4560833333,6.55770833333,10.0306666667,5.12975,8.30804166666,5.98683333333,7.281,7.93854166667,9.29225
294.49,6.95416666667,11.1,6.19583333333,9.67916666667,4.5375,7.98125,5.32916666667,6.79166666666,7.56875,8.925
294.86,6.61994444445,10.9439166667,5.74295833333,9.34508333333,4.05116666666,7.59466666667,5.10758333334,6.43908333333,7.189875,8.66908333333
295.23,6.38488888889,10.7550833333,5.653375,9.05316666668,3.70883333333,7.371,4.99208333333,6.20891666667,6.82125,8.486
295.60,6.44513888889,10.968,5.92945833333,9.29099999999,4.01741666667,7.59729166667,5.21391666667,6.40641666666,7.07158333333,8.59075
295.97,6.34230555555,10.9541666667,6.04041666667,9.22125000001,4.02233333334,7.466875,5.02066666666,6.33991666667,7.22254166667,8.81108333333
296.34,6.52547222222,11.5038333334,6.16429166667,9.46683333333,4.30416666667,7.70466666667,5.07691666667,6.48883333334,7.397375,9.33975
296.71,6.35927777778,11.4028333333,5.9235,9.2785,4.02475,7.64366666667,4.87958333333,6.3025,7.139375,9.35541666667
297.08,6.07177777778,11.1448333333,5.74308333333,9.22249999999,3.73366666667,7.31804166667,4.49483333333,6.08583333333,7.03591666667,9.25191666667
297.45,5.97644444444,11.3258333333,5.6205,9.32108333334,3.53208333333,7.26879166667,4.425,6.008,7.06604166666,9.115
297.82,6.06241666667,11.3711666667,5.60404166667,9.67108333333,3.6675,7.31533333333,4.40483333333,5.91558333333,7.302375,9.22716666666
298.19,6.49886111111,11.9476666667,6.12416666667,10.1209166667,4.30075,7.74170833333,4.77116666667,6.51625,7.81883333334,9.73183333333
298.56,6.87,12.47375,6.643,10.4789166667,4.85133333333,7.97795833333,5.29658333333,7.18366666667,8.335,10.158
298.93,6.94277777778,12.6408333333,6.744625,10.75875,4.96683333333,7.97379166667,5.38758333333,7.21666666667,8.396375,10.1589166667
299.30,6.53969444444,12.3848333334,6.26679166667,10.4403333333,4.61316666667,7.38820833333,4.89375,6.737,7.998375,9.8485
299.67,6.48408333334,12.5403333334,6.14966666667,10.4874166667,4.50358333333,7.29125,4.83158333334,6.54933333333,7.95454166667,9.94608333333
300.04,7.28080555556,13.5484166667,6.61416666666,11.3580833333,5.05316666666,8.04370833333,5.54958333333,7.40908333334,8.657,10.63875
300.41,7.50238888889,13.7646666667,6.88070833333,11.61425,5.17016666667,8.097625,5.99508333333,7.652,8.85066666667,10.7269166667
300.78,7.18025,13.6435833333,6.69291666666,11.417,4.783,7.74529166667,5.701,7.50625,8.77716666666,10.1805
301.15,7.53516666667,14.21,7.04283333334,11.7021666667,5.21658333333,8.11983333333,6.21025,8.03075,9.012625,10.4215833333
301.52,7.18244444445,14.0071666667,6.89125,11.4976666667,4.9045,7.80483333333,5.83566666667,7.702,8.84233333333,10.0496666667
301.89,6.74536111111,13.6411666666,6.430875,10.98725,4.49641666667,7.28008333333,5.35166666667,7.298,8.48720833333,9.50033333333
302.26,6.54647222222,13.5529166667,6.248,10.9391666667,4.09016666667,7.11320833333,5.32433333333,7.07491666667,8.415875,9.14416666667
302.63,6.102,13.4155833333,5.72295833333,10.6746666667,3.44658333333,6.56925,4.71508333334,6.45683333333,8.07233333333,8.7085
303.00,5.91758333334,13.2983333333,5.59575,10.6238333334,3.16458333333,6.381625,4.57708333333,6.3205,8.126875,8.41883333333
303.37,6.55505555555,14.0074166667,6.233625,11.2745833333,3.92966666667,7.08941666667,5.24508333333,6.94041666667,8.88891666667,8.81975
303.74,6.58636111111,14.1365833333,6.3085,11.582,3.97991666667,7.15266666667,5.13808333333,6.98216666667,9.21025,8.89583333333
304.10,5.78113888889,13.40175,5.86925,10.9998333333,3.21533333333,6.2965,4.56908333333,6.30258333333,8.762625,7.92883333333
304.47,5.52358333333,13.2406666667,5.67504166667,10.9205,2.80433333333,6.06341666667,4.34825,6.12583333333,8.70058333334,7.82858333333
304.84,5.73713888889,13.4808333333,5.86445833334,11.2299166667,3.08525,6.27729166667,4.63191666667,6.3465,8.91404166667,8.17833333333
305.21,5.94127777778,13.6569166667,5.788875,11.33475,3.05158333333,6.33170833333,4.66966666667,6.26258333333,8.86791666666,8.241
