wavelength,Back_TanPunm,Belly_TanPunm,Breast_TanPunm,Crissum_TanPunm,Crown_TanPunm,DorTail_TanPunm,Patch10_TanPunm,Patch11_TanPunm,Patch12_TanPunm,Rump_TanPunm,Throat_TanPunm,WingTip_TanPunm
573.85,32.4212666666,75.2609333333,47.0390666666,41.2710666667,40.4333333333,12.2984666667,33.4878666667,10.0824666667,10.9864,51.4035416667,31.6507333333,9.65103333333
574.19,32.4273333333,75.2527333333,46.9552,41.1990666667,40.4475333333,12.3028666667,33.4898666667,10.0499333333,10.9695333333,51.390875,31.6329333333,9.63263333333
574.53,32.3681333333,75.0741333333,46.8265333333,41.0902,40.3718,12.2533666667,33.4184,10.0131333333,10.922,51.253275,31.5034666667,9.6186
574.87,32.4214666667,75.1483333333,46.8603333333,41.0793333333,40.4241333333,12.263,33.5007333333,10.0392666667,10.9608666667,51.27,31.5387333333,9.6512
575.21,32.3914,75.0397333333,46.767,41.0000666667,40.3769333333,12.2201666666,33.4691333333,9.99846666667,10.9244,51.1718166667,31.4698666667,9.62913333333
575.55,32.3445333333,74.9088,46.6740666667,40.9113333333,40.348,12.1921666667,33.4369333333,9.96326666667,10.8718,51.0456833333,31.3789333334,9.60173333333
575.89,32.324,74.749,46.5676666667,40.7919333333,40.3017333333,12.1429666667,33.3855333333,9.94526666667,10.8378,50.8921166667,31.2934666667,9.60306666667
576.22,32.3418,74.67,46.5172,40.7370666667,40.3091333333,12.1388666667,33.4204,9.96019999999,10.8585333333,50.8044666667,31.2884666667,9.64343333333
576.56,32.3713333333,74.6874,46.5258666667,40.7418666667,40.3422666667,12.1242666667,33.4549333333,9.9476,10.838,50.8324333334,31.3066666667,9.6691
576.90,32.3211333333,74.4585333333,46.3628666667,40.6510666667,40.3120666667,12.1267666667,33.4041333334,9.94453333333,10.8215333333,50.7011666667,31.2492666667,9.70036666666
577.24,32.3000666667,74.3469333333,46.2728666667,40.5718,40.2910666667,12.1184666667,33.3948,9.93686666667,10.8194666667,50.622275,31.1879333333,9.69446666667
577.58,32.2873333333,74.2185333333,46.2230666667,40.5014666667,40.3188666667,12.1302,33.4024666667,9.9462,10.854,50.5271083333,31.157,9.73606666667
577.92,32.2816666667,74.0615333333,46.1638666667,40.4354,40.3166,12.1621,33.4379333333,10.0063333333,10.8947333333,50.446975,31.1355333333,9.81433333334
578.26,32.3031333333,74.0752,46.1358666667,40.4344666667,40.3732666667,12.1645666667,33.4749333333,10.0206666667,10.9048,50.4337083334,31.1634666667,9.83490000001
578.60,32.1581333333,73.8685333333,45.9568666667,40.2936,40.2604,12.0995,33.3869333334,9.96213333335,10.8232,50.2664583333,31.0435333333,9.77050000001
578.94,32.1056666667,73.7545333333,45.8490666667,40.1880666667,40.2390666667,12.0774333333,33.3507333333,9.93899999999,10.8011333333,50.2001666667,31.0059333333,9.73923333333
579.28,32.1469333333,73.7208,45.8160666667,40.1822666667,40.2544,12.1252,33.4022,9.96566666666,10.8649333333,50.166675,31.062,9.82593333333
579.61,32.1639333333,73.6518,45.7356666667,40.1371333334,40.2156,12.1304333333,33.3991333333,9.95146666666,10.9116666667,50.1372416667,31.0386,9.86279999999
579.95,32.1040666667,73.5104,45.6210666667,40.043,40.1319333333,12.1029666667,33.3289333334,9.88739999999,10.8786,50.0410666667,30.9500666667,9.83076666667
580.29,32.0267333333,73.3580666667,45.4624666667,39.9075333333,40.0189333333,12.0636,33.2604,9.84413333333,10.868,49.832225,30.8320666666,9.80670000001
580.63,32.0419333333,73.3934,45.4422,39.8940666667,40.0115333333,12.0764,33.2963333333,9.84893333335,10.8894,49.8237916667,30.853,9.82483333333
580.97,31.9876,73.2742,45.3244,39.7846666667,39.9585333333,12.0815,33.2484666667,9.84533333334,10.8864666667,49.708175,30.8236,9.8469
581.31,31.9066,73.0647333333,45.1441333333,39.6519333334,39.8429333333,12.0225333333,33.143,9.81333333334,10.8483333333,49.5271166667,30.6996,9.81776666667
581.65,31.9201333333,73.1236666666,45.1446,39.6525333333,39.8877333333,12.0071666667,33.1304,9.78313333333,10.8252,49.515125,30.6802,9.77903333333
581.98,31.9146,73.0374666667,45.1006,39.5828,39.8428666667,12.041,33.1239333333,9.77753333333,10.8453333333,49.4088583333,30.6675333333,9.8144
582.32,31.9418,72.9228666667,45.0615333333,39.5498,39.8095333333,12.0973333333,33.1372666667,9.81053333333,10.893,49.328175,30.6635333333,9.88136666666
582.66,31.9345333333,72.8911333333,45.0381333333,39.5392666667,39.7742,12.1334666667,33.1479333333,9.84366666666,10.9258666667,49.2623,30.6340666667,9.94086666667
583.00,31.8122,72.672,44.8886,39.3906,39.7052,12.0707666667,33.0395333334,9.80293333333,10.8421333333,49.0763833333,30.5425333333,9.89023333334
583.34,31.7329333333,72.5982,44.8592,39.2775333333,39.6919333333,12.0364333333,33.0051333333,9.78026666666,10.7952666667,48.9632333333,30.4963333333,9.85623333334
583.68,31.7301333334,72.547,44.8086666667,39.2302,39.6918,12.0024333333,32.9806666667,9.79366666667,10.7602,48.842675,30.4753333333,9.8671
584.01,31.7237333333,72.454,44.7744666667,39.1677333333,39.6744,12.0144,32.9550666667,9.80593333334,10.7671333333,48.7895833333,30.4542666667,9.87943333333
584.35,31.6742,72.2956666667,44.7048666667,39.0624666667,39.6063333334,11.9854333333,32.8888666667,9.80506666665,10.7436,48.6536083333,30.3982666667,9.84413333333
584.69,31.7516666667,72.3351333334,44.7702666667,39.1116666667,39.6682666667,12.0154666667,32.9494,9.88386666666,10.7917333333,48.6937666667,30.439,9.92229999999
585.03,31.7228666667,72.2861333333,44.7364,39.0689333333,39.6379333333,12.0534666667,32.9462,9.92126666667,10.7942,48.64515,30.4606,9.95443333333
585.37,31.6354666667,72.0878,44.608,38.9390666667,39.5150666667,12.0349,32.9150666666,9.91753333335,10.7809333333,48.4491666667,30.3911333333,9.96719999999
585.70,31.5432666667,71.9402,44.4937333333,38.8463333333,39.4212666667,12.0111333333,32.8508,9.9212,10.7529333333,48.3196916667,30.3197333333,9.95406666666
586.04,31.5350666667,71.9552666667,44.4498,38.8122,39.4450666667,11.9833,32.8316,9.90573333335,10.7602666667,48.2545166667,30.3198,9.94966666667
586.38,31.4205333333,71.7847333333,44.2916666667,38.6625333333,39.3244666667,11.9045666667,32.7129333334,9.81806666668,10.6825333333,48.065,30.202,9.89943333333
586.72,31.4594,71.8557333333,44.3004,38.688,39.3416666667,11.9514666667,32.7588,9.85560000001,10.7535333333,48.0481666667,30.2457333333,9.99753333334
587.06,31.3868666667,71.7852666667,44.1888666667,38.6346666667,39.2620666667,11.9173333333,32.6904,9.82913333333,10.7028,47.9399083333,30.1982,9.9749
587.39,31.2936,71.7092,44.1178666667,38.5597333333,39.1987333333,11.8988666667,32.649,9.77833333333,10.6834666667,47.8619083333,30.1298666667,9.96140000001
587.73,31.2477333333,71.6676,44.0525333333,38.5304666667,39.1796666666,11.8385333333,32.5934,9.75306666667,10.6424,47.7778,30.0900666667,9.96183333333
588.07,31.2142666667,71.5884666667,43.9742,38.4853333333,39.1451333333,11.8391666667,32.5692,9.74379999999,10.6777333333,47.684175,30.0605333333,10.0248666667
588.41,31.1006,71.4541333333,43.869,38.3848666667,39.0407333333,11.8075,32.4733333333,9.65693333333,10.6323333333,47.4886916667,29.9876666667,9.99206666666
588.74,31.0822666667,71.4846666666,43.8412666667,38.385,39.0462,11.7503,32.468,9.59019999999,10.6043333333,47.42775,29.9883333333,9.9863
589.08,31.0264666667,71.509,43.7910666667,38.3510666667,38.9984,11.6934333333,32.3970666667,9.53099999999,10.5583333333,47.3662166667,29.9313333333,9.94903333333
589.42,30.9778,71.4008,43.7336666667,38.2716666667,38.9752,11.6850666667,32.349,9.51506666667,10.5687333333,47.2507333333,29.8814666667,9.96273333332
589.76,30.9135333334,71.3575333333,43.6734666667,38.2278666667,38.8932,11.6641333333,32.2768,9.47453333333,10.5251333333,47.155275,29.8130666667,9.93246666667
590.09,30.9308,71.3518,43.6997333333,38.2617333333,38.9204666667,11.7091333333,32.3112,9.51780000001,10.5752,47.0937166667,29.8494,9.9738
590.43,30.8078,71.0952666667,43.5262,38.1239333333,38.7712666667,11.6599666667,32.1980666667,9.48573333333,10.5362,46.9099416667,29.6921333334,9.91396666667
590.77,30.7307333333,70.8863333333,43.3924,38.0158,38.6968666667,11.6939666667,32.1583333333,9.5124,10.5792,46.7072083333,29.6371333333,9.97156666666
591.11,30.7534666667,70.9117333333,43.3954,37.9903333333,38.7072666667,11.7598,32.1758,9.56846666665,10.6340666667,46.6737333333,29.6499333333,10.0479
591.44,30.6924,70.8176,43.3163333333,37.9344,38.6464,11.7943333333,32.1324666667,9.55999999999,10.6340666667,46.552725,29.6412,10.0612666667
591.78,30.5876666667,70.7986666667,43.2308,37.8507333333,38.5644666667,11.7919,32.07,9.5514,10.5754,46.4456416667,29.5326,10.054
592.12,30.5165333333,70.686,43.1306,37.7158,38.4696,11.7771,32.0200666667,9.54833333333,10.5712,46.316175,29.4672,10.0730333333
592.46,30.4584666666,70.5857333333,43.0592666667,37.6276,38.398,11.8095,31.9604,9.59453333333,10.5765333333,46.1806166667,29.4074666667,10.0705666667
592.79,30.4199333333,70.5306,43.0202,37.5742,38.3428666667,11.8535,31.9495333333,9.62713333332,10.6076666667,46.1099833333,29.4081333333,10.1224
593.13,30.3925333333,70.6368,42.9924666667,37.5348666667,38.3188,11.8240333333,31.9239333333,9.60306666666,10.5725333333,46.061975,29.3930666667,10.0998333333
593.47,30.3297333333,70.524,42.8828,37.4151333333,38.2475333333,11.7827,31.8602666667,9.57986666667,10.5398,45.8977333333,29.3180666667,10.1266333333
593.80,30.2535333333,70.4846,42.7922666667,37.3153333333,38.1446,11.7686,31.7795333333,9.56213333335,10.515,45.7626416667,29.2581333333,10.1223
594.14,30.1923333333,70.5294,42.735,37.2200666667,38.0691333333,11.6995666667,31.7016666666,9.46533333334,10.4526,45.6315,29.2016,10.071
594.48,30.1354,70.5196,42.6944666667,37.1559333333,37.9663333333,11.6629,31.6082666667,9.41926666665,10.4061333333,45.5638416667,29.1432,10.0567666667
594.81,30.0166666667,70.3224666667,42.54,37.0355333333,37.7797333333,11.6165666667,31.4906,9.37193333333,10.357,45.3266,29.0372666667,10.0221
595.15,29.9392666667,70.3054,42.5112666667,36.9562,37.6672,11.5842333333,31.4407333333,9.37986666667,10.3648,45.2051333333,28.9699333333,10.0236
595.49,29.8864666667,70.2428,42.4570666667,36.9119333333,37.5730666667,11.5476666667,31.3857333333,9.33879999999,10.3450666667,45.0895583333,28.9532666667,10.0049666667
595.82,29.8307333333,70.2709333333,42.3891333333,36.8799333333,37.5115333333,11.5043333333,31.3336666667,9.31139999999,10.3085333333,44.996225,28.9063333333,9.98450000001
596.16,29.7276666667,70.1596666666,42.2695333334,36.772,37.3622666667,11.4573666667,31.2502666667,9.25586666667,10.2866,44.823,28.8055333333,9.9716
596.50,29.6425333333,70.0294666667,42.1493333333,36.6901333333,37.2250666667,11.4211333333,31.1357333334,9.23019999999,10.2608,44.629225,28.7254,9.98156666667
596.83,29.5793333333,69.9126666667,42.0762,36.629,37.1327333333,11.4392333333,31.0891333334,9.24560000001,10.2947333333,44.4777166667,28.6806,10.0165
597.17,29.5557333333,69.8923333333,42.0237333333,36.5923333334,37.0772666666,11.4622,31.0597333333,9.25226666667,10.3236,44.4069666667,28.6547333333,10.0175333333
597.51,29.4426666667,69.7406,41.8552,36.4346666667,36.9354666667,11.4096,30.9601333333,9.2072,10.2790666667,44.2405333333,28.5511333333,9.99539999999
597.84,29.3490666667,69.6380666667,41.746,36.3545333333,36.7970666667,11.4038666667,30.8723333333,9.21653333335,10.2724,44.1010166667,28.4877333334,10.0101
598.18,29.3346666667,69.6276666667,41.692,36.3442666667,36.7809333333,11.4063666667,30.8603333333,9.23926666666,10.3214,43.995875,28.4766,10.0519333333
598.52,29.3206,69.6412666667,41.6392666667,36.3487333333,36.7758,11.4645666667,30.8777333333,9.2992,10.4041333333,43.9219083333,28.5126,10.1429333333
598.85,29.2666,69.5260666667,41.5064,36.2915333333,36.7033333333,11.4821333333,30.8114,9.29259999999,10.4154,43.7575833333,28.4614666667,10.1754333333
599.19,29.2178666667,69.479,41.4378666667,36.2027333333,36.6304666667,11.5172333333,30.7570666667,9.34259999999,10.4676666667,43.6033083333,28.4162,10.2411333333
599.53,29.1586666667,69.3977333333,41.3492,36.1132666667,36.5185333333,11.5142,30.6904666667,9.35293333333,10.4711333333,43.4264666666,28.3239333333,10.2365333333
599.86,29.1412,69.4344666667,41.33,36.0914666667,36.4888,11.5162,30.6698,9.35900000001,10.4942,43.3558333333,28.3252,10.2603333333
600.20,29.0882,69.4012,41.2423333333,36.0467333333,36.4913333333,11.5275666667,30.6324666667,9.391,10.5304666667,43.25735,28.3159333334,10.3171
600.53,29.0172,69.4214,41.1776,36.0062666667,36.4267333333,11.4874,30.5423333333,9.38626666667,10.4972666667,43.159,28.2702,10.3072666667
600.87,28.9038,69.3442,41.0960666667,35.9318666667,36.3194666667,11.4998666667,30.466,9.40533333333,10.4967333333,42.9772666667,28.2398666667,10.3589
601.21,28.802,69.3032,41.0543333333,35.8872,36.246,11.5102666667,30.3656,9.40546666667,10.5052,42.855725,28.1914,10.3774666667
601.54,28.7389333333,69.3060666667,41.0212,35.8466666667,36.2152,11.5240333333,30.3002,9.418,10.4972666667,42.7505666667,28.209,10.4164333333
601.88,28.6698,69.2643333333,40.9631333333,35.7872,36.1037333333,11.5199,30.2156,9.41766666667,10.4698666667,42.579175,28.1668666667,10.4218333333
602.21,28.5784666667,69.294,40.9322666667,35.7059333333,36.0114,11.4846,30.1099333333,9.38566666667,10.4310666667,42.4642583334,28.1154666667,10.4028
602.55,28.4944,69.2789333333,40.8702,35.5972,35.9188,11.4660666667,30.0372,9.36593333332,10.4042666667,42.3229583333,28.0977333333,10.4063333333
602.88,28.4166,69.3041333333,40.789,35.5456,35.8359333334,11.4319333333,29.9466,9.30493333334,10.3524,42.1918833333,28.0741333333,10.3763666667
603.22,28.3229333333,69.2605333333,40.7177333333,35.4982666667,35.7508,11.4707,29.8439333333,9.28620000001,10.3542666667,42.0575416667,28.0767333333,10.4314666667
603.56,28.2294666667,69.2408,40.6565333333,35.4452,35.6562,11.4680666667,29.7736,9.28313333332,10.3197333333,41.9286416667,28.0285333333,10.4517
603.89,28.124,69.2138666667,40.6,35.37,35.5514,11.4634,29.6864,9.25359999999,10.2912,41.7755,27.9498,10.4464333333
604.23,28.0874666667,69.13,40.5151333334,35.299,35.4516666667,11.4981333333,29.6078666666,9.24873333335,10.2924666667,41.6488833333,27.9208,10.4706333333
604.56,27.9573333333,68.9315333333,40.3702666667,35.1707333334,35.2749333333,11.4371333333,29.4577333333,9.20579999999,10.2318666667,41.455375,27.7859333333,10.4306666667
604.90,27.9052,68.866,40.2847333333,35.1049333333,35.1752666667,11.3873666667,29.3808,9.17806666667,10.2013333333,41.3243916667,27.7266,10.4043
605.23,27.8155333333,68.7646666667,40.1826,35.0335333333,35.0865333333,11.3736333333,29.2688666667,9.15833333333,10.1949333333,41.1641833333,27.6392666667,10.3864333333
605.57,27.7206666667,68.6866,40.1012666667,34.9556666667,34.9786666667,11.3715333333,29.1743333333,9.15006666667,10.1896,41.0474333333,27.5806666667,10.418
605.90,27.5706,68.4114666667,39.8928,34.7874,34.7788666667,11.2849,28.9666666667,9.10126666666,10.1349333333,40.7990666667,27.467,10.3689666667
606.24,27.4529333333,68.2877333333,39.7755333333,34.7278666667,34.647,11.2638666667,28.8337333333,9.09986666667,10.1162666667,40.6182916667,27.3793333333,10.3769
606.58,27.3700666667,68.1864666667,39.6906666667,34.6728,34.5474666667,11.2595333333,28.7192666666,9.09506666665,10.1085333333,40.4844166667,27.3148,10.3784666667
606.91,27.2354,67.9626,39.5396666667,34.5332,34.351,11.1941666667,28.5846,9.07300000001,10.0922666667,40.2679583333,27.1913333333,10.3432666667
607.25,27.1732666667,67.8984,39.4783333333,34.4575333333,34.2496666667,11.1920666667,28.4874,9.07073333333,10.1194,40.1205,27.2124666667,10.3879
607.58,27.0786,67.6982,39.3438666667,34.3815333333,34.0729333334,11.1694,28.3640666667,9.06099999999,10.1084,39.8957,27.1566666667,10.3754333333
607.92,26.9123333333,67.5325333333,39.2219333333,34.2645333333,33.8919333334,11.1005,28.2255333333,9.00526666666,10.0556666667,39.694675,27.0640666667,10.3372666667
608.25,26.7987333333,67.4268666667,39.0802,34.1592,33.7327333333,11.0376,28.0650666667,8.96666666667,10.0222,39.482075,27.0206,10.3215333333
608.59,26.7015333333,67.3104666667,38.9859333333,34.0751333333,33.6104666667,11.0944666667,27.9707333333,8.98673333333,10.0504666667,39.3193416667,27.0212,10.3868
608.92,26.5629333333,67.075,38.8264666667,33.9158,33.3786,11.0362,27.8354666667,8.96006666667,10.0129333333,39.0796083333,26.9330666667,10.3972666667
609.26,26.3758,66.8376666667,38.6061333334,33.7264666667,33.1362666667,10.9617333333,27.6526666667,8.9148,9.94720000001,38.7850833333,26.8232,10.3266666667
609.59,26.2498,66.6701333333,38.4726,33.6232666667,32.9767333333,10.9451,27.5355333334,8.87833333335,9.92086666667,38.5655416667,26.7163333333,10.3155333333
609.93,26.1874666667,66.4972,38.3427333333,33.5178666667,32.8370666667,10.9548666667,27.4530666667,8.89373333333,9.93453333332,38.4041833333,26.6714,10.3638333333
610.26,26.0,66.1966,38.1208,33.3282,32.6072666667,10.8941666667,27.2772666667,8.85793333335,9.93126666666,38.1335583333,26.5411333333,10.3629666667
610.60,25.9091333333,66.1172666667,37.9905333333,33.2678,32.5331333333,10.8883,27.1804,8.86093333333,9.91393333334,37.9683333333,26.5468,10.3908
610.93,25.7546,65.8843333333,37.7884,33.1590666667,32.3440666666,10.8683333333,26.9937333333,8.85120000001,9.89753333333,37.7380333333,26.4186666667,10.3889333333
611.27,25.6041333333,65.7076666667,37.6284666667,32.9962666667,32.1437333333,10.7946666667,26.8154,8.77000000001,9.80873333333,37.5407,26.3198,10.3334
611.60,25.486,65.5537333333,37.467,32.8657333333,31.9907333333,10.7760666667,26.6719333333,8.77713333333,9.80033333333,37.3114833334,26.2459333333,10.3611333333
611.93,25.4030666667,65.513,37.4016666667,32.7894,31.9292,10.8147333333,26.6288,8.79773333333,9.81819999999,37.1943916666,26.2203333333,10.4182666667
612.27,25.3364,65.467,37.3262,32.7666,31.8680666667,10.8336666667,26.5535333333,8.84420000001,9.84380000001,37.059125,26.1941333333,10.4839333333
612.60,25.3636,65.5460666667,37.3506,32.8102,31.909,10.9324666667,26.5735333333,8.93906666667,9.93480000001,37.0189,26.2935333333,10.5642666667
612.94,25.2954666666,65.5580666666,37.2830666667,32.7550666667,31.8667333333,10.9334333333,26.4722,8.90586666665,9.92460000001,36.9349166667,26.2432,10.6042
613.27,25.2494,65.6847333334,37.2856,32.7757333333,31.8144,10.9689333333,26.4478666667,8.93786666667,9.94820000001,36.8776833333,26.2634,10.7084
613.61,25.089,65.748,37.2327333333,32.7216,31.7297333333,10.9021666667,26.3153333333,8.8548,9.88666666667,36.7328916667,26.1820666667,10.6475666667
613.94,25.0792,65.8804666667,37.2682666667,32.7691333333,31.7040666667,10.9069666667,26.2903333333,8.86219999999,9.86513333333,36.662525,26.2096666667,10.6818
614.28,24.9606,65.8679333333,37.2456,32.7281333333,31.5757333333,10.8788666667,26.1641333333,8.8198,9.83,36.526775,26.109,10.6561333333
614.61,24.8984666667,65.866,37.2072,32.6566,31.4761333333,10.8632333333,26.0842666667,8.78906666667,9.79073333333,36.3763583333,26.0536666667,10.6176
614.94,24.8876,65.9884666667,37.256,32.6761333333,31.5397333333,10.9243,26.0834666667,8.86580000001,9.90420000001,36.3400583333,26.1014,10.7109
615.28,24.8544666667,66.0748666667,37.3024666667,32.7054666667,31.4911333333,10.9639333333,26.0686666667,8.86726666667,9.94106666667,36.2636583333,26.1106666667,10.7781
615.61,24.8330666667,66.1634666667,37.3270666667,32.7444666667,31.405,10.9519,26.0178,8.85213333333,9.93326666666,36.18975,26.1259333333,10.7822666667
615.95,24.7288666667,66.1336666667,37.2596666667,32.6434666667,31.2386666667,10.8501,25.8731333333,8.76093333333,9.84586666667,36.0078416667,25.9991333333,10.7168
616.28,24.5782666667,66.0967333333,37.1659333333,32.5836666667,31.1037333333,10.7916333333,25.7315333333,8.70633333333,9.80006666667,35.859775,25.8928666667,10.7164
616.61,24.5535333333,66.1518,37.2308,32.6335333333,31.0588666667,10.8458333334,25.7252,8.7566,9.87313333333,35.7951833333,25.9252,10.7647333333
616.95,24.5221333333,66.1392,37.2174666667,32.6199333333,30.9747333333,10.8807333333,25.648,8.77879999999,9.91580000001,35.7192,25.9182,10.7603666667
617.28,24.525,66.1324,37.1634666667,32.5892,30.8919333333,10.9066333333,25.593,8.80066666667,9.93280000001,35.637025,25.9002666667,10.7961
617.62,24.4738,66.1584666667,37.1123333333,32.5538666667,30.8154,10.9479333333,25.5384666667,8.80673333335,9.94013333334,35.540075,25.8929333333,10.8308333333
617.95,24.4354,66.0906666667,37.0422,32.482,30.7075333333,10.9304,25.4624666667,8.80633333332,9.93426666667,35.4418333333,25.8507333333,10.8347333333
618.28,24.3552666667,66.0281333333,36.9698666667,32.4696,30.6314,10.9587666667,25.4387333333,8.84146666667,9.96886666667,35.348075,25.8702666667,10.8737
618.62,24.2586666667,65.9693333333,36.8427333333,32.3904666667,30.4358,10.9237,25.3096,8.80566666667,9.93326666667,35.20035,25.7766666667,10.8522
618.95,24.1307333333,65.8784666667,36.7293333334,32.3547333333,30.3086,10.8772666667,25.1910666667,8.81339999999,9.91113333333,35.0860583333,25.7192,10.832
619.28,24.0074,65.8122666667,36.6397333333,32.3192,30.2301333333,10.8908666667,25.0873333334,8.8172,9.93753333334,34.9678583333,25.6646666667,10.8583
619.62,23.8947333333,65.7351333333,36.5230666667,32.2338666667,30.1004,10.8917666667,25.0067333333,8.82246666667,9.96273333333,34.81885,25.6441333333,10.8739666667
619.95,23.8012666667,65.7123333333,36.476,32.1472666667,29.9656,10.8341333333,24.8972,8.77093333334,9.92673333333,34.6855416667,25.5489333333,10.8365
620.28,23.7634,65.7002,36.4033333333,32.1102666667,29.8737333333,10.8425,24.8185333333,8.8144,9.95173333333,34.5811416667,25.5261333333,10.8953666667
620.62,23.6724,65.642,36.3186666667,31.9867333333,29.7668,10.7884333333,24.7262666667,8.77759999999,9.90573333333,34.4392583333,25.4624666667,10.8754
620.95,23.4755333333,65.6059333333,36.236,31.8868,29.5773333333,10.6983333333,24.5080666667,8.68139999999,9.7948,34.2618,25.3614666666,10.7939666667
621.28,23.3258666667,65.4396,36.1124666667,31.7524,29.3858,10.5895333333,24.3602666667,8.65840000001,9.73686666667,34.0691083333,25.2436666667,10.6964666667
621.62,23.1924666666,65.3594666667,35.9989333333,31.6513333333,29.2744,10.5692333334,24.2174,8.63846666665,9.71366666667,33.88275,25.1764666666,10.7032
621.95,23.1142666667,65.3649333333,35.9546,31.5828,29.1672,10.5148333333,24.0597333333,8.59373333333,9.68666666667,33.7623083333,25.1307333333,10.6812
622.28,23.0360666667,65.3186,35.8825333333,31.5612666667,29.0835333333,10.5008666667,23.9848666667,8.56619999999,9.66840000001,33.6060083333,25.0987333333,10.6786666667
622.62,22.9844666667,65.3036666667,35.8323333333,31.4778,29.0047333333,10.4901666667,23.9066,8.53513333334,9.64573333333,33.4457583333,25.0505333333,10.6243666667
622.95,22.9436,65.2834666667,35.8157333333,31.4344,28.9316,10.5139,23.8534666666,8.58926666668,9.66999999999,33.3633833333,25.0382666667,10.6718666667
623.28,22.9702,65.3588666667,35.8392,31.5012666667,28.9029333333,10.5702,23.8170666667,8.66653333334,9.67766666666,33.3420333333,25.0624666667,10.7465
623.62,22.9254666667,65.3318666667,35.8106,31.5080666667,28.8224666667,10.6122,23.7578666667,8.71446666667,9.69213333334,33.2530333333,25.0832,10.7623333333
623.95,22.8102,65.3077333333,35.7555333333,31.498,28.7156666667,10.533,23.662,8.63453333335,9.61060000001,33.1409583333,25.0323333333,10.7034666667
624.28,22.6642,65.3028666667,35.6887333333,31.4818,28.5894666667,10.4453,23.5263333333,8.57200000001,9.5418,33.0219333333,24.9727333333,10.6768
624.62,22.6664,65.1698,35.6423333333,31.4534,28.5266666667,10.4695333333,23.5194666667,8.63726666666,9.602,32.9142333333,24.9647333333,10.7839333333
624.95,22.6232,65.2621333333,35.6678666667,31.4446,28.4680666667,10.5085333333,23.4302,8.62153333332,9.641,32.8359083333,24.9960666667,10.8948333333
625.28,22.579,65.2914666667,35.6716666667,31.4771333333,28.3898,10.5368333333,23.4084666666,8.65899999999,9.71213333333,32.7656166667,25.0056666667,10.9633333333
625.61,22.5286666667,65.3752,35.6579333333,31.4642,28.3273333333,10.5299333333,23.3777333333,8.663,9.68213333333,32.7018583333,24.9730666667,11.0104
625.95,22.4973333333,65.3965333333,35.6913333333,31.4664,28.288,10.6068333333,23.332,8.74126666667,9.74186666667,32.6633833333,25.0188,11.0863
626.28,22.4837333334,65.4178666667,35.6734,31.4804666667,28.2166,10.6397666667,23.2704666667,8.79286666667,9.79166666667,32.6123416667,25.0202,11.2221
626.61,22.4322,65.3847333333,35.6041333333,31.4623333333,28.1110666666,10.6303666667,23.1762666667,8.7724,9.79026666667,32.4800333333,24.9794,11.2578
626.94,22.314,65.3967333333,35.5757333333,31.4118666667,27.9769333333,10.5930666667,23.0778,8.72166666667,9.78019999999,32.35375,24.9463333333,11.2440333333
627.28,22.2546666667,65.3780666667,35.5162,31.3926666667,27.8856666667,10.6079,22.9936,8.71373333333,9.79393333334,32.258125,24.9038,11.2892
627.61,22.1908,65.2760666667,35.4242,31.2886,27.7790666667,10.6253333333,22.8859333333,8.74000000001,9.80646666667,32.0985666666,24.8462666667,11.316
627.94,22.1935333333,65.2298666667,35.4076666667,31.2880666667,27.7461333333,10.7234,22.8714666667,8.79646666668,9.90806666667,32.014075,24.8782666667,11.4132666667
628.27,22.1496,65.2558666667,35.4048,31.287,27.6971333333,10.7738333333,22.7936666666,8.82919999999,9.96326666667,31.9278916667,24.8907333333,11.4681333333
628.61,22.0482666667,65.2015333333,35.3428666667,31.2683333333,27.6148666667,10.7788666667,22.7184,8.83459999999,9.95359999999,31.8025083333,24.802,11.4917333333
628.94,21.9872,65.21,35.2908,31.2122,27.5294,10.7477,22.6074666667,8.7712,9.89080000001,31.6772333333,24.7425333334,11.4667666667
629.27,21.9012666667,65.0622666667,35.1924666667,31.1147333333,27.3974,10.7518,22.4928,8.75379999999,9.8962,31.5276,24.6852,11.4533333333
629.60,21.7927333333,64.9934666667,35.1087333333,31.027,27.2362,10.6684666667,22.4076,8.70806666668,9.83393333333,31.4187916667,24.582,11.4613333333
629.94,21.6459333333,64.8889333333,34.9722,30.9285333333,27.1078,10.5997333333,22.2435333334,8.61986666667,9.76840000001,31.242425,24.4738666667,11.3779333333
630.27,21.5131333333,64.8590666667,34.9414,30.8336666667,26.9686,10.5790666667,22.1236,8.56246666667,9.75153333333,31.0844666667,24.3998666667,11.3506333333
630.60,21.4546,64.7358666667,34.8775333333,30.7945333333,26.9127333333,10.5779333333,22.0351333333,8.54099999999,9.761,30.9571333333,24.3266,11.3507
630.93,21.3647333333,64.7188,34.8226666667,30.7332666667,26.7918666667,10.5543666667,21.9383333333,8.51300000001,9.70546666668,30.8105083333,24.2750666667,11.3693
631.26,21.26,64.6472,34.7438,30.6906,26.6989333334,10.5530333333,21.8539333333,8.47306666667,9.70140000001,30.6883916667,24.22,11.3531
631.60,21.2117333333,64.6406666667,34.7028,30.6718666667,26.6066666667,10.5605666667,21.7806,8.519,9.68853333334,30.5672916667,24.2004666667,11.3773
