wavelength,Back_LopGrim,Belly_LopGrim,Breast_LopGrim,Crissum_LopGrim,Crown_LopGrim,DorTail_LopGrim,Patch10_LopGrim,Rump_LopGrim,Throat_LopGrim,WingTip_LopGrim
744.34,15.2058666666,53.9895333333,27.5939333333,54.2628,14.7402,11.5688666667,52.8264,20.5638666667,26.0714666667,16.9426
744.65,15.1515333333,54.0918666667,27.5182666667,54.1534,14.692,11.4656,52.7193333333,20.305,26.0566,16.8034
744.97,15.169,53.8742666666,27.4463333334,53.9598666667,14.5743333334,11.3822666667,52.5896,20.0895333333,25.9825333333,16.6904
745.28,15.2912666667,53.7875333334,27.4394,53.8433333333,14.5105333333,11.3455333333,52.5763333333,20.1016,26.0253333333,16.7173333333
745.60,15.3115333333,53.7222,27.4265333333,53.8698666667,14.5419333333,11.3989333334,52.4419333333,20.1993333333,26.1162,16.7094666667
745.91,15.4658,53.9616,27.6002,53.8698666667,14.6339333333,11.5021333333,52.4596666667,20.413,26.2257333333,16.8960666667
746.23,15.5176,54.0181333333,27.7188,53.8206,14.6132666667,11.4687333333,52.4547333334,20.5052,26.1694666667,16.9730666667
746.55,15.5596,53.8844,27.7171333333,53.7372666667,14.4794666667,11.4055333333,52.2868,20.4456,26.1315333333,16.962
746.86,15.468,53.5346666667,27.4743333333,53.3708,14.2436,11.3231333333,52.0043333333,20.3691333333,26.09,16.9512
747.18,15.6831333333,53.6748,27.7423333333,53.6023333333,14.4817333333,11.5684666667,52.0986,20.6695333333,26.3094,17.2024666667
747.49,15.9198666667,53.9366,27.9804,53.7080666667,14.5885333333,11.838,52.1913333334,20.814,26.4928,17.4972666667
747.81,16.0673333333,54.0493333333,28.2098666667,53.9714666667,14.6642666667,11.9674,52.3098,20.9164666667,26.7271333333,17.77
748.12,16.1722666667,54.2756666667,28.4489333333,54.0918,14.8312,12.2496,52.3503333333,21.0973333333,26.9278666667,17.9602666667
748.44,16.0391333333,54.5477333333,28.3962666667,54.1856666667,14.7839333333,12.206,52.4345333333,21.2494,26.8933333333,17.9856
748.75,16.0285333333,54.6230666667,28.342,54.1506666667,14.8756,12.2748,52.3425333333,21.2454666667,26.8402,18.0334666667
749.07,15.9574666667,54.8137333333,28.3832666667,54.4071333333,14.9181333333,12.3018,52.5322,21.2791333333,26.8583333333,18.1596666667
749.38,16.1294666667,54.9623333333,28.5153333334,54.635,15.1510666667,12.5630666667,52.7826,21.4116,27.1846,18.4729333334
749.70,16.5000666667,55.4796,28.9153333333,55.0713333333,15.5740666667,12.9427333334,53.1766666667,21.7458666667,27.5965333333,18.8342666667
750.01,16.7334666667,55.7232666667,29.1436666667,55.3961333333,15.8896666667,13.1882,53.4146,21.9564,27.8104666666,19.0401333333
750.33,17.0931333333,55.9346,29.4400666667,55.6968,16.2112,13.5595333333,53.5751333333,22.2822666667,28.1966,19.3230666667
750.64,17.0114666667,55.8339333333,29.2834,55.5432666667,16.1437333333,13.4011333333,53.4613333333,22.1208666667,28.1716,19.2794666667
750.96,16.8430666667,55.6408,29.1932,55.3790666667,16.0734,13.2402,53.3412,21.9176666667,28.0395333333,19.1584666667
751.27,16.6764666667,55.5122,28.9928,55.2082666666,15.9867333333,13.1725333333,53.2618,21.9038666666,27.8422666667,18.9831333333
751.59,16.7403333333,55.4837333333,29.0172666667,55.2505333333,16.0353333333,13.1624,53.4072,21.9852666667,27.8711333333,19.0463333333
751.90,16.6889333334,55.3520666667,28.9567333333,55.1874,16.0476666667,13.1784,53.3216666667,21.9316,27.8872,19.1048666667
752.22,16.5662,55.3885333333,29.0494666667,55.4118,15.9714,13.0856666667,53.3919333333,21.9597333333,27.9574,19.1439333334
752.53,16.4565333333,55.0526666667,28.6936,54.9747333333,15.621,12.8056666667,52.8932666667,21.6900666667,27.7452,18.8279333333
752.85,16.0316666667,55.0172666666,28.6008,54.9956,15.2181333333,12.3762666667,52.7838,21.4810666667,27.4328,18.387
753.16,15.6449333333,54.3354666667,28.1484,54.4099333333,14.8463333333,12.1393333333,52.2294,21.0648666667,27.1010666667,18.0228666667
753.47,15.5053333333,54.1586,27.8742666667,54.1428,14.6799333333,12.0788,52.0689333334,20.9486666667,27.0156,17.8868
753.79,15.1950666667,54.0053333333,27.5956,53.9144666667,14.4205333333,11.6849333333,52.0188666667,20.6207333333,26.5836666667,17.6341333334
754.10,15.1747333333,54.2811333333,27.6985333333,54.227,14.3653333333,11.65,52.2733333333,20.6632,26.5365333333,17.5812666667
754.42,15.0874666667,53.9980666667,27.5245333333,53.9919333333,14.2195333333,11.5367333333,52.0,20.6829333333,26.3000666667,17.4320666667
754.73,15.0565333333,54.0544666667,27.5242666667,53.9872,14.1623333333,11.4899333333,52.0216666667,20.6783333333,26.3163333333,17.4438
755.05,15.096,53.9851333333,27.4822666667,54.0465333333,14.0917333333,11.5381333333,51.9765333333,20.8443333333,26.2568,17.5182
755.36,15.5183333333,54.2452666667,27.8448666667,54.367,14.5011333333,11.9282666667,52.1799333334,21.2236666667,26.549,17.8314
755.67,15.4629333333,54.0964,27.6785333333,54.0717333333,14.4301333334,11.8714666667,52.2509333333,21.1549333333,26.3846666667,17.6672666667
755.99,15.1012666667,53.8526,27.5662,53.8962666667,14.3804,11.8396,52.1802666667,20.9702,26.1722,17.5341333334
756.30,15.2254,53.7876,27.5648666667,53.8500666667,14.4983333333,11.9452666667,52.1747333333,21.0149333333,26.2976666667,17.6241333333
756.62,15.4949333333,53.9264666667,27.8863333333,53.9787333333,14.7766666667,12.1471333333,52.3349333333,21.2259333333,26.5078,17.8843333333
756.93,15.5652666667,53.9943333333,28.1497333333,54.2077333333,14.9211333333,12.2057333333,52.3814666667,21.3743333333,26.6582666667,18.0691333333
757.24,15.7261333333,54.3188,28.4009333333,54.5812,15.0404,12.3874666667,52.57,21.575,26.9476666667,18.1587333333
757.56,15.7722,54.2383333333,28.3930666667,54.4682,15.0596,12.4242666667,52.6707333333,21.5424,27.0052,18.2800666667
757.87,15.9478,54.3521333333,28.5479333333,54.6354,15.2854,12.5206666667,52.7874666667,21.4688,27.2542666666,18.3915333334
758.18,16.0997333333,54.3426,28.6956666667,54.6479333333,15.3956,12.6500666667,52.6688,21.5058,27.4643333333,18.4382666667
758.50,16.0594666667,54.1243333333,28.705,54.4733333333,15.4501333333,12.6642666667,52.4454,21.2742,27.532,18.3436666667
758.81,16.0166,54.1776,28.7347333333,54.4376,15.3581333333,12.5800666667,52.45,21.1207333333,27.4943333333,18.2477333333
759.13,16.2574666667,54.3204666667,28.9348,54.5506666667,15.5604666667,12.8213333333,52.2497333333,21.1946666667,27.6474666667,18.3671333334
759.44,16.6954,54.6478,29.3572,54.8984666667,15.9005333333,13.1218,52.5734666667,21.5712666667,27.9400666667,18.7184666667
759.75,16.8116666667,54.8329333333,29.4333333333,55.0017333333,15.882,13.1893333333,52.6217333333,21.6454666667,27.8494666667,18.6568
760.07,16.7502666667,54.9560666667,29.2669333333,55.0839333334,15.779,13.0714,52.6446666667,21.5568,27.5946666667,18.5318666667
760.38,16.8965333333,54.7756666666,29.2212,54.721,15.9668666667,13.1673333334,52.3914,21.6084,27.4809333333,18.5577333333
760.69,17.0403333333,54.7766,29.3002666667,54.4958666667,16.2297333333,13.3806666667,52.1274,21.6549333333,27.6611333333,18.7821333333
761.01,17.0476666667,54.7883333333,29.3552666667,54.5592666667,16.2066666667,13.4644,51.9360666667,21.6416,27.6424666667,18.8124666667
761.32,17.0272666667,54.9664666667,29.4096,54.6806666667,16.2257333333,13.5668,52.175,21.7844,27.6774666667,18.9276
761.63,16.93,54.9692666667,29.228,54.7242,16.0714666667,13.319,52.1934666667,21.6377333333,27.5,18.7860666667
761.94,16.7301333333,54.977,29.0058,54.5908,15.8414,13.0567333333,52.1245333333,21.5218666666,27.2354,18.6155333333
762.26,16.7994666667,54.9578,29.0046666666,54.7255333333,15.8537333333,13.1044,52.2001333333,21.5376666667,27.2482,18.698
762.57,16.8884666666,54.9536666667,29.01,54.76,15.9073333333,13.151,52.3262666667,21.6317333333,27.3283333333,18.7816
762.88,16.9904,54.9972666667,29.0394666667,54.7683333333,15.855,13.1232,52.234,21.6074666667,27.366,18.7578666666
763.20,16.9976,54.9331333333,29.0364666667,54.5787333333,16.0164666667,13.2066,52.0284666667,21.6610666667,27.5222666667,18.909
763.51,17.0526666667,55.0635333333,29.2158666667,54.7518,16.0476,13.2468666666,52.1903333333,21.812,27.7884666667,18.9388666667
763.82,16.9386,55.1695333333,29.2673333333,54.9732666667,15.8626666667,13.1660666667,52.2695333333,21.6917333333,27.866,18.8934
764.14,16.8939333333,55.0713333333,29.2368666667,54.9409333333,15.7269333333,13.0693333333,52.3768666667,21.7043333333,27.7384,18.8762
764.45,16.9706666667,55.0223333333,29.3267333333,54.9002666667,15.7948,13.1284666666,52.4513333333,21.7732666667,27.8976,18.9395333333
764.76,17.0617333333,55.1396,29.4662,55.0525333333,15.7765333333,13.1816666667,52.4932,21.9609333333,28.0762666667,19.0065333333
765.07,17.1020666667,54.9861333334,29.5714,54.9360666667,15.8034,13.2782,52.4224,22.094,28.0423333333,19.0558
765.39,17.2726,55.1183333333,29.8732666667,55.073,15.977,13.454,52.557,22.3200666667,28.2718,19.2988666667
765.70,17.2467333333,55.1570666666,30.0082666667,55.0484,16.0442,13.4272666666,52.5919333333,22.4934,28.3762666667,19.2346666667
766.01,17.2897333333,55.1315333333,30.1818,55.1277333333,16.0261333333,13.5490666667,52.6394,22.6052666667,28.4339333333,19.3429333333
766.32,17.3594,55.2604666667,30.3281333333,55.2174,16.1931333333,13.7146,52.905,22.7510666667,28.5732666667,19.5446666667
766.64,17.5492,55.4178,30.7232666667,55.6050666667,16.3143333333,13.9843333333,53.3506,22.9637333333,28.7209333333,19.847
766.95,17.5852,55.4839333333,30.7481333333,55.6272666666,16.4427333333,14.1442,53.3803333333,23.0668666667,28.806,19.9754666667
767.26,17.787,55.6321333333,30.7976666667,55.7296,16.6979333333,14.3875333334,53.6027333333,23.288,28.9120666667,20.1741333333
767.57,17.6310666667,55.4402,30.6446,55.7238666667,16.5945333333,14.2832666667,53.302,23.1241333333,28.7974,19.8991333333
767.88,17.3721333333,55.3739333333,30.3396666667,55.6352,16.4664666667,14.0799333333,53.2263333333,23.0334,28.5082666667,19.6491333333
768.20,17.2654,55.1828666666,30.2250666666,55.4285333333,16.508,14.065,53.144,22.7220666667,28.1914666667,19.4755333333
768.51,17.4675333333,55.3938,30.4416666667,55.4804666666,16.7754666666,14.3952,53.3726666667,22.8706666667,28.5462,19.7641333333
768.82,17.5934666667,55.2242666666,30.3312,55.3204,16.7949333333,14.5165333333,53.5123333333,22.791,28.4535333333,19.6180666667
769.13,17.8384666667,55.1468666667,30.4050666667,55.174,16.8676666667,14.6954,53.4609333333,22.8248666667,28.4582666667,19.8722
769.44,18.0250666666,55.4666,30.6194666667,55.2972,17.3082666667,14.8279333333,53.7973333333,23.0361333334,28.7639333334,20.1472
769.76,17.7560666667,55.1772666667,30.2750666667,54.9758666667,16.8652,14.556,53.6425333333,22.7999333333,28.5475333333,19.8014
770.07,17.4847333333,55.1262,29.8694666667,54.8709333333,16.4608,14.1108,53.5102666667,22.5064666667,28.4479333333,19.3791333333
770.38,17.1587333333,54.3584666667,29.4524,54.0919333333,16.0134666667,13.6966,53.0022666667,21.9712,27.9027333333,19.1036
770.69,16.5932,54.1901333333,29.1414666667,53.9086,15.4966666667,13.1984666667,52.8088666667,21.7557333333,27.5385333333,18.6127333333
771.00,16.6222,54.6943333333,29.3700666667,54.1793333333,15.5217333333,13.2751333333,53.3178666667,21.8512666666,27.718,18.7863333333
771.32,16.8470666667,54.7431333333,29.5726666667,54.1355333333,15.5668666666,13.4444,53.2437333333,21.9991333333,27.8544,19.0190666667
771.63,16.5365333334,54.5776666667,29.3088666667,54.0385333333,15.2642,13.3083333333,53.3145333333,21.9623333333,27.867,18.831
771.94,16.0382666667,54.4358,29.0994,54.1023333333,14.7723333333,12.8012666667,53.3238,21.5223333333,27.4392,18.2404666667
772.25,16.0268666667,54.7765333333,29.3078666667,54.6424,14.7864666667,12.777,53.3988,21.6265333333,27.6254666667,18.3766666667
772.56,15.5976,54.5484,29.1434,54.6480666667,14.5916,12.5862666667,53.3066666667,21.4839333333,27.5032666667,18.1938
772.87,15.5791333333,54.4696666667,29.2016666667,54.7789333333,14.4428,12.4222666667,53.1417333333,21.3514666667,27.339,18.1710666667
773.18,16.0621333333,54.6808666667,29.6082666667,54.8734666667,15.0118666666,12.7862666667,53.3502,21.6851333334,27.4604666667,18.6558666667
773.50,16.4748,54.8379333333,29.832,54.9634666667,15.3710666667,13.2688666667,53.4386666667,21.9698,27.5564,18.9710666667
773.81,16.8822,55.4094,30.3708,55.5234,15.7751333333,13.6231333333,53.9196666667,22.4452666666,27.9704666667,19.286
774.12,17.2608,55.717,30.5873333333,55.6542,16.0376,13.7168,54.2464,22.5162,28.0953333333,19.6584666667
774.43,17.6936666667,55.8464,30.8728,55.9832,16.3616666667,14.0729333334,54.5776,22.9021333333,28.3912666667,19.9930666667
774.74,17.5990666667,56.2272666667,30.9074,56.2379333333,16.4166,13.9764,54.6624,22.8760666667,28.4102,19.8998
775.05,17.3252666667,56.1744666667,30.6442666667,56.0586666667,16.0261333333,13.4852666667,54.3538666667,22.6203333333,28.1577333333,19.591
775.36,17.281,55.3609333333,30.0842,55.2784666667,15.841,13.4014,53.4049333333,22.4074666667,27.9992666667,19.563
775.67,17.1799333333,55.1845333333,29.8542,54.8460666667,15.7644,13.4161333333,53.2792,22.3410666667,28.0100666667,19.5858666667
775.98,17.1382,55.4669333333,29.6632666667,54.8845333333,15.6746,13.3006666667,53.4535333333,22.1446666667,27.9590666667,19.4611333334
776.30,16.0243333333,54.9916,28.6804,54.081,14.6215333333,12.2784,52.9965333333,21.3586,27.0997333333,18.3379333333
776.61,15.5504666667,55.0386666667,28.3005333333,54.3572666667,14.1501333333,11.899,53.0473333333,21.0653333333,27.0542666667,17.9484
776.92,15.1969333333,55.113,28.2486666667,54.3525333333,13.9494666667,11.6334,53.3029333333,20.7834666667,26.9784666667,17.7333333333
777.23,15.0352666667,55.0391333333,28.0481333333,54.3674666667,13.9781333333,11.5244666667,53.1846,20.6676666667,26.9490666667,17.5004
777.54,15.624,55.2328,28.6647333333,54.7388666667,14.4804666667,12.3609333333,53.5346,21.1624,27.4567333333,18.0931333333
777.85,15.1160666667,55.3191333333,28.4109333333,54.5294666667,14.2419333333,12.2446666667,53.5556,20.9008666667,27.3260666667,18.0793333333
778.16,15.6473333333,55.4598666667,28.7894,54.7944,14.6911333333,12.8017333333,53.9796,21.3041333333,27.8064666667,18.6078
778.47,15.9646,56.0222666666,29.1709333333,55.2646,15.1490666667,13.2256,54.5220666667,21.8696,28.1246,19.0883333333
778.78,15.7721333333,56.7968666667,29.2632,55.8628666667,15.1418,13.1009333333,55.4058,21.9228,28.0892,19.0032
779.09,14.8548,56.9977333333,28.8015333333,55.8434,14.4593333333,12.2962,55.4238,21.1986666667,27.3486666667,18.1236666666
779.40,14.6004,57.0446666667,28.5714666667,55.5978,13.9260666667,12.1072,55.2299333333,21.0382,27.2348,17.7354666667
779.71,15.3514,57.4468,29.1339333333,56.2256,14.4854,12.9575333333,55.5638,21.6298,27.8963333333,18.4274
780.02,15.7263333333,57.6275333333,29.6784666667,56.1932666667,15.0174666667,13.4154,55.6730666666,22.0855333333,28.3506666667,18.8280666667
780.33,15.3731333333,57.0810666667,29.2247333333,55.7214,14.5274666667,12.8316666666,55.1741333333,21.7537333333,28.1302666667,18.408
780.64,14.6956666667,56.0956,28.5606666667,54.7662666667,13.84,12.3655333333,54.3550666667,21.0592,27.4724666667,17.9686666667
780.95,14.0342,55.7610666667,28.1361333333,54.5872666667,13.5191333333,11.7418,53.9371333333,20.5826666667,27.2238666667,17.4456
781.26,14.3635333333,55.5034,28.1696666667,54.4732666667,13.743,11.8767333333,53.5570666667,20.7684666667,27.2493333333,17.4456
781.57,14.0792666667,55.4384666667,28.1244,54.4395333333,13.5175333333,11.6613333333,53.4748666667,20.6002,26.984,17.0288666667
781.88,14.4021333333,54.8142666667,28.1434,54.1104666667,13.7025333333,11.7320666667,52.8955333333,20.3604666667,27.0359333333,16.9262666667
782.19,14.1808,54.4529333333,27.9895333333,53.8564666667,13.5970666667,11.7467333333,52.3736,20.1901333333,26.8654666667,16.6752666667
782.50,14.9208,53.9238666667,28.3482666667,53.6459333333,14.1547333333,12.486,52.2978,20.6760666667,27.2058666667,17.3512666667
782.81,15.0586,53.9401333333,28.4872,53.9056,14.2869333333,12.4490666667,52.527,20.7628,27.1390666667,17.4297333334
783.12,15.0803333333,54.231,28.4400666667,54.0901333333,14.2354,12.2904,52.7612666667,20.682,27.1682666667,17.2586
783.43,14.5075333333,54.0344,27.8856666667,54.0031333333,13.6591333333,11.6454,52.4760666667,20.201,26.6578,16.7403333333
783.74,14.7257333333,54.4929333333,28.1530666667,54.2108,14.0138,12.1244666667,52.6036,20.6625333333,26.765,17.2464
784.05,15.0877333333,55.1698,28.1476666667,54.6458,14.1626666667,12.3444666667,53.0917333333,20.9249333333,26.9628666667,17.5393333333
784.36,15.1412666666,54.8223333333,27.7822666667,53.8570666667,13.8388666667,12.0719333333,52.6684666667,20.5872666667,26.5027333333,17.2358
784.67,14.823,54.5425333334,27.3654666667,53.885,13.5952666667,11.6458666667,52.492,20.2161333333,26.1149333333,16.7034
784.98,14.8682666667,54.1030666667,26.9002,53.5669333333,13.4158,11.5739333333,52.0412,20.0824666667,25.9838666667,16.6872666667
785.29,14.3554666667,53.9502,26.6159333333,53.1675333333,12.8822,11.0543333333,51.9106666667,19.6177333333,25.4604,16.3996
785.60,14.8502666667,54.389,27.0184666667,53.4338666666,13.0592666667,11.3227333333,52.1681333333,19.8218666667,25.6478,16.8974666667
785.91,14.9920666667,54.5072,27.1152666667,53.6007333333,13.1746666667,11.2394,52.3000666667,19.9546,25.7919333333,17.1494
786.22,14.6614666667,53.9398,26.6976,52.7446,13.0454666667,11.0978666667,51.6378666667,19.6901333333,25.312,16.9809333333
786.53,14.2645333333,53.3811333333,26.5230666667,52.2192,12.9243333333,11.0401333333,51.0139333333,19.4256,25.087,16.8624666667
786.84,14.2717333334,52.8514,26.4961333333,52.203,13.0603333333,11.1708,50.7059333333,19.2833333333,25.2036666667,16.8736
787.14,14.726,52.8565333333,26.7335333333,52.4132,13.4252666667,11.4637333333,50.7194666667,19.3224666667,25.6544666667,17.0179333333
787.45,15.5623333333,54.0278,27.7106,53.6162,14.1526,12.119,51.6615333333,20.1455333333,26.4546,17.7543333333
787.76,15.5198,54.4225333333,27.6031333333,53.9191333333,14.2987333333,12.4174666667,51.9390666667,20.4002,26.7244666667,17.9538
788.07,15.7203333333,54.6905333333,27.7336,54.1672,14.2897333334,12.5934,52.1235333333,20.6580666667,26.9118666666,18.3362666667
788.38,15.645,54.7146,27.9016666667,54.2149333333,14.3569333333,12.7322,52.1794666666,20.7515333333,27.0364,18.4603333333
788.69,16.2358,55.2737333333,28.5145333333,54.7826666667,15.0564666667,13.7239333333,52.6206666667,21.3968666666,27.6972,19.0820666667
789.00,16.2160666667,55.4932666667,28.5708666667,54.9168,15.1158,13.7514666667,52.9435333333,21.5224,27.9822,19.2488666667
789.31,16.1704,56.0058,28.4290666667,55.1452,15.2152,13.8150666667,52.9009333333,21.4124,28.1284666667,19.2053333334
789.62,16.4825333333,55.6631333333,28.5619333333,55.2162,15.5058666667,13.9665333333,52.7913333333,21.4193333333,28.4377333333,19.3752666667
789.92,15.9914666667,55.1561333333,27.8777333334,54.6076,15.0423333333,13.308,52.3500666667,20.8354666667,27.7552,18.7678
790.23,15.7936,55.7980666667,27.7944666667,54.7659333333,14.9358666667,13.0371333333,52.654,20.8796666667,27.6987333333,18.6327333333
790.54,15.0557333334,55.2425333333,27.2319333333,54.3257333333,14.5170666667,12.6035333333,52.1539333333,20.5028666667,27.0762,18.1353333334
790.85,14.6876,55.1192666667,27.0575333333,53.9787333333,14.3103333333,12.4381333333,52.0382666666,20.3636,26.8938666666,17.896
791.16,14.3551333333,54.5399333333,27.1196,53.6523333333,13.9112,12.256,51.5258,19.9954666667,26.3986,17.5173333333
791.47,13.9236666667,53.6447333333,26.8152,52.4545333333,13.6588,12.0083333333,50.7252,19.3770666667,25.9135333333,17.0338666667
791.78,13.6508,53.3902,26.3539333333,52.3193333333,13.3570666667,11.4807333333,50.533,18.7301333333,25.4583333333,16.5553333333
792.08,13.4644,53.406,25.8660666667,52.3336666667,13.1198,10.9994666667,50.5629333333,18.3696666667,25.3807333333,16.1475333333
792.39,13.6770666666,53.466,25.9253333333,52.3808,13.3137333333,11.1342,50.6872666667,18.3112,25.4834666667,16.0138666667
792.70,13.6866666667,52.8670666667,26.0038,52.1895333333,13.2989333333,11.0750666667,50.3485333333,18.3604666667,25.2871333333,15.9548666667
793.01,13.3084666666,53.3082666667,25.8489333333,52.4158,13.0540666667,10.9947333333,50.3766,18.2648,25.2206,15.7666666667
793.32,14.1529333333,54.163,26.7957333333,53.2489333333,13.7357333333,11.843,51.068,19.1356,26.1500666667,16.8208
793.62,15.0256666667,54.2823333333,27.3318666667,53.1328666667,14.4240666667,12.5703333333,51.2546666667,19.6723333333,26.3828666667,17.5298666667
793.93,15.0174666667,54.8736666667,27.5134666667,53.3927333333,13.9672666667,12.3575333333,51.6988,19.678,26.2805333333,17.5582
794.24,14.4746,54.1416666667,27.1173333334,52.7994,13.5094666667,11.8394,50.948,18.9320666667,25.7458666667,17.3059333334
794.55,15.1704666667,54.6530666667,27.8946666667,53.1738,14.3872,12.2890666667,51.4720666666,19.9275333333,26.6521333333,18.1870666667
794.86,15.6084666667,55.3684,28.5577333333,53.9046,14.8116,12.6326,52.1046,20.4032666667,26.9884666667,18.9007333333
795.16,16.0388,55.6892,29.2492,53.9755333333,15.354,13.1586666667,52.2757333333,21.0624,27.5638,19.6884
795.47,16.4813333333,55.9372,29.7583333333,54.2998666667,15.3038,13.3566666667,52.6343333333,21.2245333333,27.8724666667,20.3706
795.78,17.2272666667,56.4106666667,30.5327333333,54.8051333333,16.0322666667,14.0944666667,53.1164,22.2699333333,28.4381333333,21.1026
796.09,16.8040666667,55.9524,30.1051333334,54.2674666667,15.4670666667,13.7178,52.8984,22.1475333333,27.9669333334,20.7555333333
796.40,17.4948666666,56.4376666667,30.5741333333,54.4632,15.9428,14.123,53.5285333333,22.6048666667,28.391,21.2525333334
796.70,17.8786,56.5742,30.9907333333,54.7597333333,16.4296666667,14.5836,53.7712,22.8797333333,28.9686,21.7197333333
797.01,17.0384666666,55.796,30.5034666667,54.1224,15.5238666667,13.8322,53.1564666667,22.068,28.2404666667,20.9568666667
797.32,17.6985333333,55.8232666666,31.0273333333,54.2215333333,16.2854,14.4460666667,53.3154666667,22.5796666667,28.5958,21.4267333334
797.63,18.4736,56.0358666667,31.5644666667,54.7295333333,16.9831333333,15.2368,53.8631333333,23.394,29.1716666667,21.9708666667
797.93,18.5550666666,56.2824666667,31.7055333333,55.1028666667,16.7809333333,15.2858,54.3392666667,23.1276,29.0443333333,21.8061333333
798.24,18.4235333333,56.2526666667,31.6866666667,55.2282666667,16.7018,15.0925333333,54.7182666667,23.2466,29.1508666667,21.5344666667
798.55,18.5795333333,56.3541333333,31.7897333333,55.3503333333,16.946,15.4309333334,55.1798666667,23.4092,29.2518,21.3020666667
798.85,18.3854666667,55.9164,31.5859333333,55.0045333333,17.2176,15.4369333333,54.8147333333,23.5326,29.1594,21.0492666667
799.16,18.4582666667,55.6602,31.6392,54.6943333333,17.3638666667,15.5650666667,54.3992,23.4118666667,29.046,21.1183333333
799.47,19.5458666667,56.6376,32.6328666667,55.3576,18.3187333333,16.6327333333,55.3526,24.1739333333,30.1015333333,21.7874
799.78,19.4589333333,56.0575333333,32.422,55.1754,18.1919333333,16.535,55.0680666666,24.0497333333,29.6490666667,21.3400666667
800.08,19.7930666667,56.0926,32.5399333333,55.0874666667,18.4528666667,16.6149333333,55.3683333333,24.2374666667,29.4012666667,21.2762
800.39,19.615,55.6081333333,32.2477333333,54.5274666667,18.5986,16.4668666667,54.8532,24.2092,29.3758,21.2090666667
800.70,19.4578666667,55.4968,31.9126666667,54.3274,18.4939333333,16.265,54.5934666667,24.1367333333,29.3925333333,21.0190666667
801.00,19.0134,55.5725333333,31.5492,54.1002,18.0367333333,15.5009333333,54.0695333333,23.6297333333,28.8651333333,20.5675333333
801.31,18.6208,54.7177333333,30.6514,53.2516666667,17.6808666667,14.8045333333,53.2362666667,22.9528666667,28.3013333333,20.1686
801.62,19.2609333333,55.5606666667,31.1525333333,53.6744,18.3772666667,15.4314666667,53.8140666667,23.5348666667,28.8062,20.7648666667
801.92,19.4561333333,55.6182666666,31.1215333333,53.7462,18.4052666667,15.3152,53.9398,23.5764666666,28.9098,21.0092
802.23,19.5342666667,56.1980666666,31.2986,54.1311333333,18.1633333333,15.2020666667,54.7845333333,23.6305333333,28.6747333333,20.8726666667
802.54,18.5884,55.3528,30.3636666667,53.5993333333,17.4266666667,14.3539333333,54.0336666667,22.8881333333,27.8988666667,20.2116666667
802.84,18.1283333333,55.2710666667,30.2946,53.9278,17.297,14.1094666667,53.8123333333,22.6259333333,27.7786,20.2256
803.15,17.6369333333,55.2906666667,30.2028666667,53.9228,17.0197333333,13.8339333333,53.6946666667,22.6243333333,27.7899333333,20.4447333333
803.46,17.3615333333,55.4633333333,29.8983333333,54.1073333333,16.6440666667,13.6553333333,53.401,22.5932,27.7231333333,20.4068
803.76,18.1258666667,57.4412666667,30.8034666667,55.9152666667,17.3136,14.7838666667,54.9985333333,23.371,28.7612,21.2068666667
804.07,17.8122666667,57.0754666667,30.6562666667,55.7226,17.1157333334,14.8015333333,54.6919333333,23.0571333333,28.4687333334,21.042
804.38,17.6329333333,56.6666666667,30.8176666667,55.4774,17.3013333333,15.2029333334,54.8484666667,23.3618,28.9822666667,20.9376666667
804.68,17.0991333333,56.3494666667,30.4498,55.075,16.609,14.8616666666,54.3425333333,23.0160666667,28.2814666667,20.2190666667
804.99,17.0332666667,55.6464,30.0654666667,54.4812666667,16.3455333333,14.9247333333,53.4528,22.643,28.0306,19.9772666667
805.30,17.1118666667,55.8276666667,30.1998666667,54.589,16.3242,15.0628666667,53.2591333334,22.8938666667,27.9337333333,20.1428
805.60,17.4776666667,55.783,30.2125333333,54.4352666667,16.8288666667,15.5928666667,52.7852666667,23.4004666666,28.5626666667,20.6768
805.91,18.2542,56.1928666667,30.6068,54.5080666667,17.5062666667,16.0211333333,53.1062,23.7405333333,29.0386,21.2136
806.21,18.2222666667,56.2499333333,30.2666666667,54.4166666667,17.4665333333,15.6556,53.1444,23.5000666667,28.7944,21.0999333333
806.52,18.4259333333,56.442,30.5396,54.8509333333,17.5999333333,15.6268,53.4626666667,23.4568666667,28.977,21.3098
806.83,18.7246,56.9672,30.9637333333,55.5442,18.0953333333,16.0034666667,54.212,23.4806666667,29.5352666667,21.3378666667
807.13,19.0589333334,56.9161333333,31.0317333333,55.6406,18.3560666667,15.9296666667,54.5124666667,23.7414,29.7846,21.3492
807.44,20.1144666667,57.7988666667,32.0124666667,56.3122,19.1996666667,16.7582,55.5516666667,24.5340666667,30.5888666667,21.9840666667
807.74,20.7600666667,58.3928666667,32.5268666667,56.8958,19.5242666667,16.9946,56.0314666667,24.6126666667,30.5076,22.3674
808.05,21.4442666667,59.3103333334,33.1448,58.0609333333,20.401,17.8308,57.2532,25.6057333333,31.5236666667,23.1594666667
808.35,21.1312,59.5764666667,33.3998666667,58.4150666667,20.3024,17.4410666667,57.4894666667,25.5052,31.6153333333,23.0792666667
808.66,20.4966,59.1353333333,33.0146,58.0375333333,19.546,16.6879333333,57.0437333333,24.6242,31.2851333333,22.3059333333
