wavelength,Back_DigMajm,Belly_DigMajm,Breast_DigMajm,Crissum_DigMajm,Crown_DigMajm,DorTail_DigMajm,Patch10_DigMajm,Patch11_DigMajm,Rump_DigMajm,Throat_DigMajm,WingTip_DigMajm
724.67,9.61530579711,10.691,10.9905666667,24.7142666666,9.90720000001,10.1343,12.8536666667,8.88966666667,9.84467777778,13.1792,12.3279666667
724.98,9.71297971014,10.7909666667,10.9334666666,24.6991333334,9.88633333333,10.1516666667,12.9634666667,8.77886666666,9.92537777777,13.2018666667,12.2593
725.30,9.85884492754,10.9052,11.0522333333,24.7988666667,10.0774666667,10.4442333333,13.0636333334,8.82413333335,10.1519111111,13.446,12.4888333333
725.62,9.45074710145,10.4288333333,10.5149666667,24.5224,9.51153333334,9.94023333334,12.6093666667,8.27373333334,9.70772222221,13.0283333333,12.0865
725.94,8.98579057971,10.1094333333,10.0331333333,24.2828666667,9.09919999999,9.51206666666,12.1259333333,7.65606666667,9.30657777777,12.6052,11.847
726.26,8.81847971014,10.0406,9.92769999999,24.2478666667,9.00666666666,9.38816666667,12.0888,7.45406666667,9.24925555554,12.4298,11.6349
726.58,9.00402608695,10.2034,10.0568,24.5385333333,9.24766666667,9.51883333334,12.2834666667,7.62033333333,9.46768888887,12.6552666667,11.8756
726.90,8.6752865942,9.82959999999,9.80796666666,24.2087333333,8.85619999999,9.25986666667,12.0322333333,7.28886666667,9.15783333334,12.4798666667,11.5159
727.21,8.50729927536,9.52756666667,9.74900000001,24.2382,8.63260000001,9.08869999999,11.9527666667,7.14026666666,9.06515555556,12.2408,11.3347333333
727.53,8.72906086957,9.56859999999,10.0227,24.3804,8.80853333334,9.32166666666,12.1568333333,7.36133333333,9.33456666667,12.3843333333,11.5184333333
727.85,8.54184275362,9.30193333333,9.93,24.2982666667,8.67166666668,9.20303333333,12.0629666667,7.2368,9.18792222223,12.2340666667,11.3939666667
728.17,8.57136811594,9.4454,10.0374,24.4458,8.92800000001,9.56513333333,12.2111333333,7.48953333333,9.32454444445,12.5830666667,11.6149
728.49,8.46200362319,9.42263333333,10.1414,24.4104666667,8.9124,9.62463333333,12.2520333333,7.50893333333,9.26318888888,12.5019333333,11.6148666667
728.80,8.48627826087,9.51066666667,10.2520333333,24.4507333333,8.90786666667,9.54463333334,12.3610666667,7.51833333333,9.23502222223,12.5517333333,11.5548666667
729.12,8.64220688406,9.79516666667,10.5168666667,24.626,9.19719999999,9.7656,12.6484,7.7806,9.46523333334,12.8268666667,11.7686333333
729.44,8.80212536233,9.88966666667,10.5586333333,24.6312,9.34380000001,9.85943333333,12.8846666667,8.0672,9.59112222223,13.0251333334,11.7693
729.76,8.76310217391,9.90763333333,10.4280666667,24.6605333333,9.3904,9.92863333332,12.98,8.03693333334,9.64925555556,13.1759333333,11.8047
730.08,8.93729637682,10.1202333333,10.6031,24.8248666666,9.60793333333,10.1442666667,13.1629333333,8.23246666667,9.77041111111,13.3272,12.0099
730.39,9.14584021739,10.3121666667,10.6982,25.0723333333,9.98226666667,10.4203666667,13.3948,8.46293333333,10.0017777778,13.4832,12.3070666667
730.71,9.54165398551,10.7739666667,11.04,25.3399333333,10.3756,10.6767333333,13.7389333333,8.86046666667,10.2280333333,13.8858,12.6378333333
731.03,9.72580543477,11.0585666667,11.2824666667,25.6701333333,10.6422,10.8378333333,13.9901333333,9.0636,10.4164222222,14.0812666667,12.7576
731.35,9.85572355073,11.3471333333,11.3655333333,25.723,10.721,10.8628666667,14.036,9.20339999999,10.5096444445,14.1952666667,12.8063666667
731.67,9.86466159419,11.3281666667,11.5086333333,25.8404666667,10.7119333333,10.6671,14.1217,9.19233333333,10.5055777778,14.0208,12.8396
731.98,9.69634891305,10.9962,11.2592,25.6798,10.4627333333,10.2937333333,13.8196333333,8.84933333333,10.1647666667,13.8902666667,12.6648
732.30,9.56413405798,10.9488333333,10.9816333333,25.5006666667,10.294,10.1515666667,13.571,8.70573333334,10.0057444444,13.6817333333,12.6405333333
732.62,9.7723652174,11.1616666667,11.1328666667,25.7346666667,10.5478,10.3839,13.7331666667,8.98626666666,10.1900555556,13.9090666667,12.7938333333
732.94,9.59215217392,10.9595333333,10.9918666667,25.6613333333,10.4068,10.1315,13.4199666667,8.79653333333,10.0469333333,13.8466,12.6178333333
733.25,9.71523840581,10.9698333333,11.1129333333,25.6388,10.3888666667,10.1165333333,13.3743,8.90920000001,10.0507777778,13.8882,12.5819666667
733.57,9.70774782609,10.8853666667,11.1144666667,25.6772666667,10.2207333333,9.99576666667,13.2633,8.91926666667,9.96961111111,13.8855333333,12.411
733.89,9.80885833333,10.9625333333,11.279,25.7256666667,10.2542666667,9.98376666666,13.2826,8.89113333333,10.0266222222,13.9794,12.3998
734.21,10.1007318841,11.1361333333,11.6765666667,26.0096666667,10.6156,10.3373666667,13.5308333333,9.10953333333,10.3780111111,14.2763333334,12.7111333333
734.52,9.84710471015,11.0756,11.3907333333,25.6781333333,10.4145333333,10.1416666667,13.2958333333,8.88233333333,10.2251666667,14.1073333334,12.6643666667
734.84,9.78597753624,10.9971666667,11.3666333333,25.8406666667,10.3559333333,10.1689333333,13.3733333333,8.74293333334,10.3513555555,14.0748,12.5563666667
735.16,9.97295579712,11.3364666667,11.5264,26.1358666667,10.5274,10.5261666667,13.5777666667,9.03713333334,10.6155333333,14.3369333333,12.6882333333
735.48,10.148375,11.5865666667,11.7175,26.2352666667,10.7214666667,10.8594,13.7457333333,9.38940000001,11.0360333333,14.4271333333,12.7603333333
735.79,10.2692253623,11.4558,11.8786333333,26.3314666667,10.7184666667,10.8789333333,13.9021333333,9.4348,11.1413666667,14.4707333333,12.7502666667
736.11,9.95210398552,11.1642666667,11.5845666667,26.0216666667,10.2535333333,10.6088333333,13.6424333333,8.88886666666,10.8805,14.0362666667,12.4638
736.43,10.0950942029,11.1857333333,11.6489333333,26.0994666667,10.3386,10.9460333333,13.9187666667,8.83986666667,10.9510333333,14.0056,12.5447333333
736.74,9.72466086957,10.7706333333,11.3063666667,25.7964666667,10.1081333333,10.5580333333,13.5631333333,8.67006666667,10.5977,13.7438,12.3708333333
737.06,9.64347028985,10.6123,11.2009,25.6994666667,10.0829333333,10.5096,13.3816333333,8.50466666666,10.5240555556,13.6029333333,12.2152666667
737.38,10.1218637681,11.1636,11.6587333333,25.9634666667,10.4740666667,10.8208,13.6994666667,9.08493333333,10.9184222222,13.9164,12.5800333333
737.69,9.62476231883,10.7284333333,11.1533666667,25.5704,9.92559999999,10.3877333333,13.3272333333,8.5684,10.5005111111,13.4900666667,12.1402
738.01,9.71109347826,10.544,11.3639,25.7818,9.87593333334,10.4802,13.3498,8.5396,10.4919333333,13.4962666667,12.166
738.33,9.66196594203,10.4144,11.3912,25.714,9.81713333333,10.3379666667,13.1607,8.62,10.2437666667,13.5072,12.1865666667
738.64,9.58172210145,10.0783333333,11.1402666667,25.4140666667,9.66406666665,10.1919,13.1060333333,8.3838,10.0159666667,13.3055333333,12.0152666667
738.96,9.50199927536,9.9286,11.1477333333,25.4198,9.69446666667,10.1629333333,13.0737,8.369,9.87402222223,13.3256666667,11.9301666667
739.28,10.0620601449,10.6531333333,11.8621666667,26.0274,10.3633333333,10.9343666667,13.6980333333,9.05406666666,10.5476888889,14.1240666667,12.6261
