wavelength,Back_ConSpmf,Belly_ConSpmf,Breast_ConSpmf,Crissum_ConSpmf,Crown_ConSpmf,DorTail_ConSpmf,Rump_ConSpmf,Throat_ConSpmf,WingTip_ConSpmf
261.76,-1.74133333333,1.071,-0.349666666666,0.0437333333307,-0.772266666667,2.63020000001,4.89626666667,0.495400000001,6.37513333333
262.13,-4.29213333333,-0.799666666666,-2.7174,-2.26846666667,-2.6194,0.407933333332,2.98660000001,-1.583,4.5126
262.51,-5.54359999999,-2.16573333333,-3.74333333334,-3.59186666667,-4.19786666667,-0.784200000002,1.025,-3.50266666667,3.19966666667
262.88,-9.48113333333,-5.44913333333,-6.79653333333,-6.3774,-7.79433333332,-3.94206666667,-2.07586666667,-6.59680000001,0.0299999999992
263.25,-11.4969333333,-6.66673333334,-9.12633333333,-8.09133333333,-9.98333333333,-6.06573333332,-3.92893333333,-8.55873333332,-2.61553333333
263.63,-13.5490666667,-8.60919999999,-11.3070666667,-10.2518,-12.8416,-7.91366666665,-6.01913333333,-9.95200000001,-4.73619999999
264.00,-16.801,-11.2222,-14.92,-12.2840666666,-15.0736,-9.6866,-7.99726666667,-12.4632666667,-6.97379999999
264.37,-15.4452666667,-9.70733333333,-14.0966,-11.9720666667,-14.8092,-8.67686666666,-7.201,-12.2137333333,-5.68706666666
264.75,-7.83140000001,-2.01973333333,-6.54273333333,-4.7584,-7.76953333334,-0.867466666659,-1.09053333333,-4.23793333334,0.582400000001
265.12,-5.27933333334,0.787799999998,-4.7972,-2.51613333333,-5.22033333333,0.999333333334,0.752400000002,-2.09286666667,2.69253333333
265.49,-6.03906666668,0.201266666667,-4.68919999999,-2.6642,-5.42333333333,0.414466666666,-0.355266666665,-2.39186666666,2.83006666667
265.87,-2.65106666667,3.53453333334,-1.06280000001,1.38713333333,-1.65553333333,5.02246666667,3.85893333333,0.973266666666,6.30873333333
266.24,0.911933333333,4.97466666666,2.45193333333,4.6708,1.32726666667,7.42653333333,6.63626666667,3.49553333333,8.79433333333
266.61,2.63593333333,6.72446666667,3.41520000001,5.772,2.6648,8.59053333335,7.95566666667,5.16593333334,10.1106666667
266.98,3.14793333333,7.98859999999,3.78499999999,6.4478,3.63293333333,9.53873333333,9.00613333335,5.4494,10.5943333333
267.36,2.95986666667,7.77306666667,4.16793333333,6.27953333333,4.343,9.07333333335,8.74146666666,5.28353333334,10.4933333333
267.73,2.76953333333,7.82959999999,3.72833333333,6.35593333333,4.73146666667,8.84153333333,8.79693333334,4.90013333335,10.4927333333
268.10,4.0412,8.82886666666,5.10526666667,6.83826666667,5.5342,9.12920000001,9.42079999999,5.69719999999,10.5878
268.48,6.96999999999,10.864,7.38306666667,9.75966666667,8.60513333333,11.9258666667,11.85,8.62193333333,12.2628666667
268.85,5.37473333333,9.07653333333,5.73913333333,8.29813333334,7.205,10.0621333333,10.7410666667,6.98139999999,10.9151333333
269.22,6.32006666667,9.81053333333,6.88439999999,9.14153333333,8.36753333333,10.9793333333,12.1885333333,7.99666666667,11.6888666667
269.59,9.18479999999,12.2312,9.6824,11.7182666667,10.5013333333,14.0299333333,14.5120666667,10.0650666667,13.984
269.97,8.72273333333,11.5842,8.60000000002,10.9014,9.44379999999,12.9036666667,13.5402666667,9.41313333333,13.5636
270.34,7.81819999999,11.4546,7.856,9.98473333333,8.75006666667,12.3334666667,12.7196666667,8.52260000001,13.2121333333
270.71,8.06299999999,11.4107333333,8.41379999999,10.7236666667,9.39333333333,13.2016666667,13.1139333333,8.22373333332,13.6988
271.09,8.30020000001,11.2530666667,8.5584,10.7574666667,9.36133333333,13.103,12.6631333333,8.59340000001,14.1082666667
271.46,10.0198,12.6318,9.8998,12.7988,10.5210666667,14.9098,14.088,10.3806,15.7180666667
271.83,11.0406666667,13.5448666667,11.0472666667,13.7099333333,11.2984,16.082,14.2186666667,11.1464666667,16.6766
272.20,10.0098,12.6686666667,10.4442,13.1952666666,10.8128,15.5315333333,13.3728666667,10.1284666667,16.3080666667
272.58,8.17493333334,11.1786666667,9.31113333333,11.629,9.38306666666,13.9863333333,11.5248666667,8.05086666665,14.9722
272.95,9.50539999999,12.5702666667,10.4106666667,12.9840666667,10.4234,15.1957333333,12.5704,9.26613333334,16.5276
273.32,7.67833333335,10.7805333333,8.8108,11.5913333333,8.83086666666,13.8557333333,10.9547333333,7.74560000001,14.9346666667
273.69,6.74213333333,9.7804,7.92186666667,10.5830666667,8.1482,12.6954,10.0823333333,6.96166666668,14.2798
274.06,7.59466666667,10.2765333333,8.81620000001,11.5182,9.10953333333,13.5653333333,10.6789333333,8.03139999999,14.739
274.44,7.91053333333,9.95813333334,8.82600000001,11.6351333333,9.57366666667,13.7456,10.8317333333,8.52546666667,14.2698
274.81,7.52826666666,9.16393333331,8.28033333333,11.3619333333,9.28073333335,13.0996666667,9.66780000001,8.48486666667,13.9613333333
275.18,8.30406666665,9.79539999999,8.80119999999,11.9078666667,10.0658,14.1886666667,9.94873333333,8.69146666667,13.9326
275.55,6.53213333333,8.2138,7.57833333333,10.1719333333,8.36326666667,12.6457333333,8.34833333334,6.65153333333,12.6830666667
275.93,8.4854,9.85333333334,9.92113333333,12.1157333333,10.3796,14.3028,10.6275333333,8.34273333334,14.0022666666
276.30,10.8744666667,12.3094,12.3243333333,14.3422666667,12.7652666667,17.1597333333,12.5336,11.2256666667,15.8371333333
276.67,12.3186,13.8,13.7999333333,15.9778,14.1778,18.674,14.2962666667,13.0668,17.5258666667
277.04,12.7305333333,13.8998,14.9674,16.2091333333,15.1850666666,19.3317333334,14.8802,13.3116,17.6397333334
277.41,15.7016666666,17.0378666667,18.2114,18.9254,17.5892666667,21.8522666667,17.2996,15.8359333333,20.5374
277.79,15.4644666667,17.0766666667,18.3176,19.0956,17.6866,22.1171333333,17.2029333333,15.6606,20.1402
278.16,15.9749333333,17.6156666667,18.9851333333,19.4996,18.2480666667,22.7806666667,17.4418666667,15.7524,20.7507333333
278.53,15.5216,17.6079333333,18.8446666667,19.0894666667,17.6758,22.4734666667,16.9622666667,15.2429333333,20.8698
278.90,16.2784666667,18.7462666667,19.4427333333,19.2969333333,18.2950666667,23.2238666667,17.9568666667,15.7745333333,21.0613333333
279.27,17.0260666667,18.9646666667,20.1846,19.6439333333,18.7207333333,22.9476,18.5954666667,16.2478666667,21.6748666667
279.64,17.3449333333,19.3833333333,20.3310666667,19.5326666667,19.156,23.3950666667,18.9485333333,16.8906666667,21.9214
280.02,15.7930666667,17.8683333333,18.7196,17.7167333333,17.2942,21.6336,17.4077333333,15.3958666667,20.6308
280.39,15.7783333333,17.2887333333,18.6134666666,17.2330666667,16.9360666667,21.009,17.2392,15.0728666667,20.687
280.76,14.3504,15.7829333334,16.9239333333,15.6278666667,15.4107333333,19.6837333333,15.5348666667,13.4698666667,19.0201333333
281.13,14.1644,15.1834,16.2329333333,15.3898666667,14.4494666667,19.1084,15.1046666667,13.0239333333,18.532
281.50,12.3274,13.0502666667,14.4836666667,13.7428666667,12.4599333333,17.4044666667,13.1946666667,11.1712666667,16.7118666667
281.87,12.7046,13.4141333333,14.6423333333,13.7832,12.4912666667,17.4046666667,13.6852,11.5512,16.9032
282.25,12.5021333333,13.1098,14.5256,13.8262,12.0606666667,17.2599333333,13.6027333333,11.5792666667,16.767
282.62,13.1108666667,13.1887333333,14.7567333333,14.0895333333,12.4938666667,17.5034,14.1452666667,12.0712,16.9475333333
282.99,11.5456666667,11.6532,13.1826,12.8918,10.8884666667,15.7836,12.9510666667,11.0284666667,15.8534
283.36,11.4842666667,11.8019333333,13.2238,13.0884666666,11.0573333333,16.2656666666,13.0677333333,11.5103333333,15.9896
283.73,12.2744,12.5920666667,14.0141333333,14.216,11.881,16.9288666667,14.0746666667,12.3046666667,16.7976666667
284.10,12.4578666667,12.4483333333,13.9216,14.4274666667,12.0788,16.9900666667,14.2134,12.6525333333,16.9268
284.47,12.5005333333,12.8542,13.6077333333,14.7196666667,12.1470666667,17.2924666667,14.5567333334,12.8308666667,16.976
284.85,13.2573333333,13.3646666667,14.3469333333,15.2890666667,12.7216,17.6288666667,14.9989333333,13.5744,17.6200666667
285.22,13.5844666667,13.8092,14.4172,15.4086,13.0381333333,17.9290666667,15.2279333333,14.0691333333,17.6822666667
285.59,13.3934,13.7784666667,13.9842666667,15.2473333333,13.0422,17.5208,15.2687333333,13.7744,17.4952666667
285.96,13.0826,13.3376666667,13.5365333333,14.9244,12.7239333334,17.0082666667,14.8898,13.6662,17.1422666667
286.33,12.5466666667,12.9981333333,13.011,14.2445333333,12.3748,16.4368,14.6271333333,13.0540666667,16.931
286.70,12.5448,13.23,13.0487333333,14.4667333333,12.5404,16.6816,14.8805333333,13.3118,17.2764
287.07,13.3635333333,13.8042666667,13.8690666667,15.1005333333,13.1648666667,17.5371333333,15.4678666667,13.8129333333,17.8137333334
287.44,13.1292666667,13.5505333333,13.6981333334,14.7274666667,12.8773333333,17.1248,15.4615333333,13.5547333333,17.507
287.82,12.7668,12.8152666667,13.1401333333,14.2116666667,12.3584666667,16.6887333334,14.7518,12.9556666667,17.0752666667
288.19,12.2022,12.4077333333,12.8237333334,13.6642666666,11.8623333333,16.3156,14.5004,12.5598666667,16.897
288.56,11.3003333333,11.2867333333,12.239,12.8068,10.7830666667,15.1692666667,13.6080666667,11.5476666667,16.108
288.93,11.3236666667,11.3375333333,12.4509333333,12.9498666667,10.5521333333,15.0196,13.8831333333,11.5777333333,16.0637333333
289.30,10.4967333333,10.4735333333,11.9219333333,12.3814666667,9.8422,14.3454,13.3565333333,11.0074,15.6361333333
289.67,10.7566666667,10.9160666667,12.3682666667,12.4572666667,10.1195333333,14.6028666667,13.502,11.3937333333,15.9335333333
290.04,10.9504666667,10.8707333333,12.5983333333,12.5748,10.2948,14.6302666667,13.8062,11.6572,16.4700666667
290.41,10.2692666667,10.2361333333,12.1057333333,12.049,9.71199999999,13.9470666666,13.1681333333,11.2653333333,15.4958
290.78,9.30439999999,9.6318,11.4222666667,11.5042,8.9338,13.16,12.0721333333,10.3152,14.5318666667
291.15,8.3674,8.92293333333,10.8333333333,10.6628666667,8.18233333334,12.0516666667,11.5644,9.6686,13.7914
291.52,8.53593333333,8.92380000001,10.7134,10.7332666667,8.10346666666,11.8816,11.6332,9.66940000001,13.751
291.89,9.16046666666,9.62959999999,11.2543333333,11.1358,8.35059999999,12.2468666667,12.3112666667,10.3902,13.7630666667
292.26,9.91786666665,11.0068,12.3292,12.5528666667,9.56993333333,13.3134666667,13.1345333333,11.3696666667,14.3922666667
292.64,10.1548666666,11.3632666667,12.3838666666,12.9525333333,9.98726666666,13.2826666667,13.633,11.7948666667,14.6585333333
293.01,8.99633333334,10.2816666667,10.9011333333,11.7408666667,8.92473333333,12.0737333333,12.4372666667,10.6554,13.2053333333
293.38,8.7318,10.1552666667,10.6314666667,11.6201333333,8.46266666666,11.6977333333,12.495,10.4348,12.9451333333
293.75,8.52639999999,9.72286666666,10.3860666667,11.3079333333,8.07580000001,11.2821333333,12.3025333333,10.5568,12.1834666667
294.12,7.8646,9.58806666667,9.75993333334,11.2358666667,7.43486666666,10.9326,11.731,9.86093333334,11.3520666667
294.49,9.02753333334,10.6192666667,10.9239333333,12.7334666667,8.60666666665,11.9544,12.9898666667,11.1031333333,12.5640666667
294.86,10.3204,11.6576666667,11.8955333333,13.782,9.86260000001,12.7839333333,14.1117333334,12.3489333333,13.3882
295.23,10.2909333333,11.7108,11.962,13.7609333333,9.92066666667,12.9762,14.1578666667,12.5748,13.5406
295.60,9.78973333333,11.4680666667,11.9397333333,13.5754666667,9.59833333335,12.4537333334,13.7879333333,12.4707333333,13.2526
295.97,9.40353333334,11.1994,11.7452666667,13.1989333333,9.45640000001,12.1075333333,13.5978666667,12.2133333333,13.2234
296.34,8.32833333333,9.83466666667,10.4643333333,11.9266666667,7.84206666666,10.4243333333,12.5284,11.1496,11.9586666667
296.71,7.7368,9.30326666667,10.0192,11.4242,7.36719999999,9.93066666665,11.9784,10.6774,11.2162666667
297.08,8.0038,9.41700000001,10.3848,11.6112666667,7.78666666667,10.0000666667,12.2133333333,10.8952666667,11.2762
297.45,7.6984,8.99073333334,10.015,10.8201333333,7.47166666667,9.27059999999,11.7686,10.5027333333,10.7596
297.82,7.63033333333,8.98386666667,10.1011333333,10.8512,7.47273333333,9.17893333334,11.8259333333,10.585,10.9898666667
298.19,7.85253333333,9.07633333333,10.057,10.7258666667,7.58260000001,8.92046666667,11.8090666667,10.6348,10.8969333333
298.56,6.77213333333,8.18893333334,8.76660000001,9.34033333333,6.38186666667,7.63860000001,10.6012,9.6604,9.53159999999
298.93,6.8342,8.118,8.93940000001,9.08686666665,6.06853333333,7.49606666667,10.6538666667,9.65720000001,9.59740000001
299.30,6.83406666667,8.06699999999,8.58953333333,9.1366,5.75633333333,7.05439999999,10.2428,9.39793333333,9.31213333333
299.67,6.019,7.2508,7.39893333333,8.27939999999,4.745,6.2478,9.68886666665,8.49100000001,8.33000000001
300.04,4.96306666667,6.21066666667,6.4968,7.4268,3.6262,4.92733333334,8.70559999999,7.57426666667,7.17173333334
300.41,4.64253333333,5.8322,6.13186666667,7.07246666667,3.54073333333,4.7486,8.69526666667,7.30273333333,6.73133333333
300.78,5.18773333333,6.25299999999,6.57153333334,7.38473333333,3.66633333333,5.03106666667,9.1822,7.59873333333,7.13266666666
301.15,4.7832,6.04526666667,6.22833333333,7.00866666666,3.15993333333,4.91813333333,9.26293333334,7.41813333333,6.9124
301.52,5.4706,6.91640000001,6.89713333333,8.1124,4.1308,5.63886666667,9.97613333333,8.46773333333,7.68493333334
301.89,5.17486666667,6.67140000001,6.4398,8.14873333335,3.7074,5.18946666667,9.68873333333,8.19226666667,7.0432
302.26,4.19026666667,5.62393333333,5.6866,7.28953333333,2.83853333333,4.3254,9.20593333333,7.62726666667,5.97633333333
302.63,5.20426666667,6.27953333333,6.30826666667,8.08606666666,3.59853333333,4.97506666667,10.0501333333,8.26293333333,6.98679999999
303.00,3.72573333333,5.06786666666,5.03873333333,6.9186,2.2868,3.48353333333,8.95846666666,6.95246666667,5.37326666667
303.37,3.377,5.06060000001,4.818,6.78319999999,2.13,3.01313333333,9.1122,6.99659999999,5.19166666667
303.74,4.46526666667,6.25906666667,5.91366666667,7.73626666667,3.271,3.87526666667,9.90886666667,8.08626666667,6.12446666667
304.10,5.5168,7.50293333333,6.88986666666,8.85713333333,4.45706666667,4.97500000001,10.8054,9.24679999999,7.10393333333
304.47,6.1444,8.29460000001,7.28293333333,9.339,4.8788,5.18466666667,11.1079333333,9.79533333333,7.56526666667
304.84,5.28506666667,7.38113333333,6.49173333333,8.45513333333,3.94613333334,3.965,10.0638,8.94246666667,6.4206
305.21,5.8408,8.2666,6.89193333333,9.24233333333,4.51793333333,4.33966666667,10.4621333333,9.69753333333,7.10293333333
305.58,5.36773333334,8.20359999999,6.7952,9.13633333333,3.98766666667,4.04480000001,10.1260666667,9.30766666667,6.40493333333
305.95,5.5342,8.50973333333,7.20206666666,9.39579999999,4.36386666667,4.34013333333,10.5093333333,9.49066666666,6.5766
306.32,5.74273333333,8.87940000001,7.62846666667,9.94546666668,4.79993333333,4.29280000001,10.7840666667,10.0355333333,7.0172
306.69,5.48873333333,9.05046666667,7.96233333333,10.0824666667,4.77746666667,4.31086666667,10.841,9.96473333333,6.51593333333
307.06,6.306,9.61633333335,8.61306666667,10.9986,5.42766666667,4.9886,11.4284666667,11.0911333333,7.2722
307.43,6.9712,10.3158666667,9.64326666665,12.1063333333,6.28033333333,5.81679999999,12.2518,12.0653333333,7.90726666667
307.80,6.54626666667,9.93546666665,9.40993333334,11.8948666667,5.95406666667,5.3886,11.9172,11.641,7.3568
308.17,6.06986666667,9.47406666667,8.77006666666,11.5218666667,5.58493333333,5.01406666667,11.4616,11.2255333333,6.80413333334
308.54,6.19433333333,9.91093333333,9.26453333334,12.0032,5.86293333333,5.60186666667,11.8913333333,11.2119333333,7.1598
308.90,7.38226666667,11.475,10.6484666667,13.5192666666,7.493,7.22019999999,13.4163333333,12.5464666667,8.50926666666
309.27,6.8104,11.1460666667,10.4662,13.1585333333,7.1252,6.53846666667,13.081,12.0784666667,7.85546666666
309.64,7.0228,11.4062,10.6186,13.4832666667,7.46153333333,6.83920000001,13.2883333333,12.051,8.29393333334
310.01,7.5892,11.911,11.0319333333,13.935,7.86653333333,7.26486666666,13.698,12.3376666667,8.92426666667
310.38,8.2494,12.7024666667,11.7108,14.6925333333,8.27113333333,8.06906666667,14.3573333333,12.7924666667,9.3456
310.75,8.84913333333,13.3684666667,12.0575333333,15.2908666667,8.85606666667,8.60653333333,14.7636,13.4036,9.92786666667
311.12,8.4394,13.3923333333,11.8804,15.1095333333,8.74886666666,8.44986666666,14.6228666667,13.0136,9.71160000001
311.49,8.4232,13.3368,11.7407333333,15.027,8.79600000001,8.26626666668,14.4031333333,12.612,9.27333333334
311.85,8.75593333333,13.7952,12.3674,15.5520666667,9.10233333334,8.75939999999,14.8206666667,12.9589333333,9.49433333334
312.22,9.13939999999,14.396,13.0506666667,16.2713333333,9.43293333334,8.89246666667,15.3946,13.455,9.94446666666
312.59,9.1512,14.1494,12.9108,16.3240666667,9.32606666667,8.65573333333,15.1000666667,13.4608,9.62113333334
312.96,8.48313333333,13.5067333333,12.1536666667,15.8507333333,8.3588,7.70306666665,14.4526666667,12.8018666667,8.75819999999
313.33,9.23239999999,14.3222666667,13.0315333333,16.6819333333,9.08366666667,8.56440000001,15.3608666667,13.8335333333,9.4998
313.70,8.92699999999,14.2036,12.9042,16.6214,9.02939999999,8.01346666667,15.1565333333,13.6089333333,9.00566666667
314.07,8.15486666667,13.9335333333,12.4410666667,16.2490666667,8.64553333333,7.40873333334,14.6514,13.2076,8.03733333333
314.43,8.1604,14.1558666667,12.4616666667,16.4026666667,8.86433333333,7.46046666667,14.6674666667,13.1860666667,8.08680000001
314.80,7.55906666667,13.8220666667,12.7129333333,16.329,8.549,7.16793333333,14.7142,12.9466666667,7.59286666666
315.17,7.72266666667,14.1285333333,12.851,16.7188,8.60926666667,7.09253333333,14.8544666667,13.0898666667,7.36199999999
315.54,8.52946666667,14.9670666667,13.8265333333,17.4680666667,9.23386666667,8.15933333333,15.9402,14.2404,8.34859999999
315.91,9.00553333333,15.7164666667,14.2500666667,17.9004,9.9136,8.50053333333,16.4164666667,14.6711333333,8.66446666665
316.28,7.9632,15.0156666666,13.5890666667,16.8327333333,8.98593333333,7.94973333334,15.6304,13.3647333333,7.46526666667
316.64,8.6284,16.1128,14.6034,17.618,9.85313333332,8.62820000001,16.5106,14.3411333333,8.14000000001
317.01,9.24866666667,17.067,15.785,18.2546,10.6388,9.36573333334,16.9500666667,15.2450666666,8.8304
317.38,9.55660000001,17.4701333333,15.8272666667,18.7890666667,11.0330666667,9.5836,16.9976,15.2509333333,8.92639999999
317.75,10.3262,18.4808,16.4389333333,19.7229333333,11.8498666667,10.6748666667,17.8507333334,16.4432,9.68266666668
318.12,11.0497333333,19.4436666667,17.4561333333,20.8165333333,12.5662,11.6824,18.8110666667,17.3888666667,10.3678666667
318.49,11.4432,19.6664666667,17.9364,21.1074,12.8975333333,12.1014,18.7948,17.7629333333,10.7937333333
318.85,11.8601333333,19.8864,17.8010666667,21.1234666667,13.0535333333,12.2274,18.6974,17.8536,11.0339333333
