wavelength,Back_TanDowf,Belly_TanDowf,Breast_TanDowf,Crissum_TanDowf,Crown_TanDowf,DorTail_TanDowf,Patch10_TanDowf,Patch11_TanDowf,Patch12_TanDowf,Rump_TanDowf,Throat_TanDowf,WingTip_TanDowf
182.97,229.6295,200.000166666,162.963,226.389,113.889,150.0,203.703666667,150.925833333,181.4815,164.814833333,154.166666667,161.574166667
183.35,406.349166667,307.9365,269.0475,366.6665,177.777833334,242.063666667,346.825666667,265.873166667,299.2065,261.111166667,232.539333333,265.079166667
183.73,205.814,157.752,119.7675,170.155,85.6591666668,125.969166667,194.186,145.736666666,159.302333333,120.542333333,121.3175,130.620166667
184.11,181.132,147.169833333,104.088166667,146.540666666,77.9873333335,112.893,175.471833333,127.987333334,138.050333334,109.433833334,121.698333333,127.9875
184.49,169.607833333,131.372333333,95.0980000001,147.712166666,81.6993333335,98.6928333335,166.013166667,127.451166667,126.143833333,117.320166667,123.202666666,110.130833333
184.87,154.166666666,106.089833333,96.7948333333,151.282333333,69.8718333331,92.6281666667,152.2435,109.615666667,117.628,115.384666667,104.807666667,100.641
185.25,165.116333333,103.1005,91.8605000001,159.3025,59.6898333332,78.6820000002,153.876166667,98.0618333335,131.3955,121.317833333,94.1859999998,113.9535
185.63,132.575666667,76.5151666667,72.7271666666,132.954666667,44.3183333335,62.1209999999,123.8635,84.091,113.2575,100.378666667,59.4696666667,108.712166667
186.01,96.1748333334,64.2078333334,70.7651666667,93.1696666665,34.4261666667,49.7266666667,103.552,65.847,91.257,88.5246666665,48.907,86.3386666666
186.39,73.4848333333,46.5908333334,47.9166666667,66.6665,31.25,44.8863333333,73.6743333333,52.8408333333,68.3711666667,60.4168333333,32.9546666667,68.5606666667
186.77,61.4476666667,28.6196666667,37.7105,50.8416666667,21.212,31.6498333333,62.4581666667,46.128,53.3671666667,47.6431666666,19.8656666667,50.8416666666
187.15,56.3493333334,17.4605,31.746,41.865,12.6983333333,32.7383333333,61.508,40.2776666666,49.0078333333,44.0476666667,7.34116666665,46.627
187.53,35.9736666667,12.5413333333,22.6075,31.353,2.64,22.7723333333,49.8348333334,30.5278333333,39.6038333333,40.0991666667,7.26066666665,33.1683333333
187.91,37.8786666666,11.4478333333,23.7371666667,41.5825,8.4173333333,22.0538333333,50.0001666667,35.0166666666,38.0471666666,49.6633333334,4.882,32.8283333334
188.29,41.2878333334,8.71233333332,27.2726666667,47.7273333334,3.0303333333,22.3486666667,51.5151666667,44.5076666666,47.3485,54.1666666667,3.59833333335,35.4166666667
188.67,33.805,11.3206666667,28.1445,41.6666666667,6.60366666665,25.786,55.0315,38.8365,45.9118333334,43.8676666667,10.0628333333,38.365
189.05,26.9231666667,6.41033333335,11.5385,27.2436666667,-1.923,13.9423333333,44.5511666667,33.0128333334,33.3331666667,29.9678333334,-0.4808333333,33.0128333333
189.43,31.1371666666,12.5323333333,18.7336666667,30.1033333333,4.6511666667,23.5141666667,43.9276666666,37.9846666667,36.9508333333,36.8216666667,7.36416666665,32.4288333333
189.81,33.602,18.9515,17.6075,30.6451666666,3.0915,21.102,46.6396666667,39.785,34.9463333333,36.828,8.60216666669,30.242
190.19,26.462,11.9883333333,5.263,32.0175,0.4386666667,25.1461666667,45.1751666667,40.2046666666,33.0408333333,34.3566666667,-0.731,25.5846666667
190.57,33.6478333333,20.1258333333,13.0501666667,48.4278333333,8.49066666665,34.7483333333,58.4906666667,56.6036666666,47.1698333333,51.1008333333,12.893,34.4341666667
190.95,25.824,16.3003333333,8.791,46.337,-2.564,30.0366666667,56.9598333333,55.1281666667,49.4505,49.9998333333,7.8755,29.304
191.33,24.7706666667,13.1498333334,11.315,36.5443333333,-3.05833333335,24.1588333333,47.8593333333,48.6238333333,43.1193333333,39.7553333333,8.10400000001,27.8288333333
191.71,28.1786666667,7.90366666665,11.8553333333,42.9555,-2.921,27.6631666667,45.1891666666,51.5465,43.4708333333,36.7696666667,11.6838333333,25.4295
192.09,35.8155,5.142,21.0991666667,38.2978333333,-6.3828333333,35.2836666667,51.4183333333,62.0568333333,49.6455,41.4891666667,15.9573333333,31.383
192.47,37.6236666667,2.97016666667,21.4523333333,39.4388333334,-2.14533333335,35.8086666666,49.34,57.4258333333,45.8745,40.4291666667,12.8713333333,27.393
192.85,49.6455,6.02833333333,28.9008333333,42.3761666667,-3.5461666667,41.844,45.0353333333,70.2128333334,46.8083333333,52.4823333333,9.39716666665,34.9291666667
193.23,47.279,3.57116666666,31.2923333334,40.476,-1.5305,45.7481666667,49.83,70.238,43.7073333333,53.7415,11.3946666667,30.2721666667
193.61,43.4108333333,-6.39516666669,25.1936666666,34.6898333334,-6.97683333335,45.7363333334,50.7753333333,74.2248333333,33.9148333334,53.1008333333,10.0775,25.5813333333
193.99,42.6666666667,-27.111,24.6665,28.6666666666,-17.1111666667,57.1113333333,45.3333333333,78.8888333333,28.4445,56.2221666666,5.55566666665,15.5556666666
194.37,41.0416666667,-30.2083333333,23.3333333333,14.5833333333,-23.9583333334,34.5833333333,38.5416666667,67.9166666667,25.2083333333,46.4583333333,10.625,11.4583333334
194.75,33.9661666667,-45.1478333334,16.2446666666,-4.00833333335,-34.3881666667,25.7385,25.5275,62.0253333333,16.2446666667,30.1688333333,2.10983333335,-1.05483333335
195.13,33.1438333334,-35.0378333334,15.5305,-3.5985,-25.5681666667,31.0606666667,25.3788333334,59.091,13.447,30.4923333334,9.65916666665,9.46966666665
195.51,42.8891666667,-42.2221666666,15.111,0.6666666667,-30.4445,40.6666666667,30.2225,69.778,17.1111666667,40.0001666667,20.0,17.5553333333
195.89,51.389,-28.5713333333,22.619,12.6983333333,-18.2538333333,46.2303333333,40.6746666667,78.3728333334,28.1748333334,47.4208333334,21.2301666666,26.5875
196.27,55.8138333333,-27.3256666667,22.8681666666,18.0231666667,-9.69,46.7053333333,36.2403333334,71.1241666666,28.6821666667,43.0231666666,27.9068333334,25.3876666666
196.65,35.7143333333,-60.7143333333,-0.47616666667,-7.14283333335,-44.2855,35.0001666667,24.2856666667,67.3808333333,5.71433333335,15.4761666667,11.1906666666,15.9525
197.03,28.0593333333,-59.7045,-4.43033333333,-5.06333333334,-38.1858333333,30.591,22.7848333334,50.4218333333,13.9241666667,8.22800000001,17.0885,14.557
197.40,37.7778333333,-53.1111666666,-3.33316666667,-3.99983333333,-41.1111666666,32.4443333333,25.778,58.8888333333,23.1108333334,16.6668333333,24.8888333334,18.4445
197.78,42.1348333334,-26.217,14.7941666666,5.24333333333,-25.8426666667,40.0746666667,33.8951666666,58.4271666666,32.397,23.0336666666,32.5843333333,25.6553333334
198.16,43.2433333333,-37.1621666667,7.4323333333,7.65766666666,-35.5855,36.7118333334,32.2071666666,60.8108333333,25.901,16.8916666667,42.3421666667,33.7838333334
198.54,43.8888333334,-50.0,5.5555,11.3888333334,-37.2221666667,54.1666666667,33.333,70.8331666667,23.611,19.4445,47.5,38.8886666667
198.92,48.9585,-57.639,0.000166666649999,19.7916666666,-50.0001666665,63.8888333334,39.2358333333,76.3886666666,28.4721666667,29.5138333334,58.3331666667,43.4026666667
199.30,56.1726666667,-50.3086666667,6.7901666667,32.0988333333,-32.0986666666,74.6915,32.0988333334,74.0741666667,43.2098333333,49.6913333334,58.0246666667,42.5925
199.68,61.9658333334,-97.4358333334,-3.8461666667,34.188,-60.6838333335,100.854833333,18.8035,105.128333333,57.6921666667,61.9656666667,64.9573333333,46.1538333334
200.06,71.6215,-106.756833333,-3.60366666665,33.7836666667,-47.2971666668,124.774666666,22.9728333334,108.108166666,51.802,80.6305000001,87.3873333335,75.6755
200.44,34.4444999998,-323.333166667,-137.777666667,24.4443333333,-233.333333333,194.444333333,-71.1113333333,170.0,42.2223333335,130.000166667,133.333166667,96.6666666667
200.82,74.5614999998,-227.193,-43.859666667,83.3333333333,-131.579,179.824666666,-34.2105,164.035166667,92.1053333331,189.473666667,168.421166666,88.5963333334
201.19,55.5556666669,-800.0,-183.333333334,141.666666666,-500.000166667,474.999833334,-280.5555,525.000166667,77.777833333,536.111333334,325.0,130.555333334
201.57,-200.0,4716.66666666,883.33333333,-1866.66666666,2516.66666667,-2850.0,1850.0,-4100.0,-633.333333333,-3550.0,-2366.66666667,-1650.0
201.95,37.5,280.0,126.666666667,-85.8333333333,139.166666667,-72.5,168.333333333,-200.833333334,-10.0,-120.833333333,-99.1666666667,-68.3333333333
202.33,-75.0,736.111,152.777666667,-502.778,169.4445,-455.5555,280.555666667,-891.666666665,-386.111,-619.4445,-511.111,-427.777666667
202.71,-91.6666666668,371.666666667,115.0,-283.333333334,173.333333334,-196.666666667,221.666666667,-535.0,-223.333333334,-368.333333333,-288.333333333,-253.333333333
203.09,-11.111,222.222166667,62.9631666668,-109.259333333,112.963,-87.9630000002,137.037,-282.4075,-78.7035,-177.777833333,-145.370333333,-142.592666667
203.47,20.0758333333,108.712,37.1211666667,-25.7578333333,73.8635000001,6.06066666665,72.7273333333,-104.924166667,0.3786666667,-40.5301666667,-34.8483333333,-27.2726666667
203.85,-9.52383333335,150.000166667,19.8413333333,-95.2381666668,84.9208333334,-7.93666666665,99.2061666667,-273.809666667,-42.857,-111.111166667,-107.936333333,-85.7143333333
204.22,34.3750000001,184.375,47.9166666668,-120.833333333,127.083333333,52.0833333333,152.083333333,-336.458333333,-31.25,-117.708333333,-111.458333333,-70.8333333331
204.60,38.8888333334,-253.7035,72.222,211.111166666,-62.963166667,-14.8148333335,-157.407333333,681.481666667,103.703666666,257.4075,248.148166667,218.5185
204.98,62.5000000001,-40.0000000002,56.6666666667,128.333333333,34.1666666667,51.6666666667,-16.6666666667,353.333333333,89.1666666665,135.833333334,159.166666667,145.0
205.36,147.222,-58.3331666665,84.722,254.166666666,58.3333333332,68.0555,-0.000166667000002,595.8335,186.111333333,212.5,293.0555,251.388833334
205.74,110.0,-75.5554999998,57.7778333334,162.222,26.6666666665,52.2219999998,-13.3333333333,400.0,143.333166667,108.888833333,232.222166667,172.222333333
206.12,291.666666667,-554.166666666,220.833333333,512.5,-62.5,125.0,-95.833333333,1216.66666666,320.833333333,370.833333335,858.333333333,454.166666667
206.50,36.111,-197.222333333,77.7778333331,133.333333334,-91.6666666665,37.5000000002,-102.777666667,423.611,52.7776666665,136.111,251.389166666,138.889
206.87,16.0,-120.0,70.6666666667,89.9999999999,-12.0,71.3333333335,-41.3333333333,225.333333334,31.3333333333,84.0000000001,140.0,96.6666666665
207.25,18.0,-139.333333333,50.0,113.333333333,-16.6666666667,82.0,-57.3333333333,248.666666667,30.0,78.6666666665,136.0,104.0
207.63,52.5639999998,-92.9483333335,71.1538333334,159.6155,32.0513333334,135.897333334,-7.69233333335,266.666666666,80.7691666669,102.564333334,188.4615,150.0
208.01,22.727333333,-331.818166667,62.1211666668,309.090833333,-4.5453333335,239.393833333,-125.757666667,483.3335,122.727166667,156.060333334,381.817833334,327.272833333
208.39,116.666666667,2166.66666667,-175.0,-1158.33333333,241.666666665,-1008.33333333,1008.33333333,-2283.33333333,-683.333333335,-216.666666665,-2050.0,-1325.0
208.77,-86.6666666665,790.0,-170.0,-726.666666667,0.0,-646.666666667,196.666666666,-1143.33333333,-486.666666667,-150.0,-1083.33333333,-779.999999999
209.14,-69.697,366.666666666,-62.121,-322.727166667,50.0001666668,-280.303,100.000166667,-506.060833333,-233.333166667,-46.9695,-542.424333334,-372.727166667
209.52,-121.795,192.307666667,-116.666666667,-328.205166666,-75.641,-296.1535,7.6925,-423.077166667,-235.8975,-61.5383333335,-550.000166667,-364.1025
209.90,-206.666666667,163.333333333,-150.0,-485.0,-170.0,-401.666666667,-6.66666666665,-631.666666666,-355.0,-143.333333333,-798.333333333,-461.666666667
210.28,-386.111,133.333333334,-327.777833333,-963.888833334,-422.222,-755.5555,-163.888666667,-1155.55566667,-702.777666666,-261.111166667,-1375.0,-938.888833333
210.66,-39.8374999998,55.2845,2.0326666667,-109.349666666,-30.8943333334,-66.2601666667,8.5365,-123.983833333,-59.7563333333,7.31733333335,-176.829166666,-86.5854999999
211.03,-27.0438333334,39.937,14.7798333334,-72.0125,-5.66033333333,-31.4465,5.97466666668,-84.9056666667,-44.0251666667,17.9243333333,-130.1885,-50.9433333333
211.41,-43.3331666667,19.6296666666,-0.7406666667,-82.2221666666,-22.5926666667,-30.7408333333,-2.22233333333,-88.8888333335,-61.111,23.7035,-146.666666666,-71.8516666667
211.79,-20.325,34.5528333333,19.1055,-65.4471666667,-0.40633333335,9.756,22.764,-66.2601666667,-35.3658333334,45.9349999998,-132.926833333,-46.748
212.17,-63.4260000001,-7.40749999998,-7.4071666667,-97.2221666666,-18.5185,-12.5001666666,-10.1853333334,-83.7963333333,-47.2221666667,30.0926666667,-176.851833333,-54.6296666666
212.55,-106.372666667,-40.6863333333,-39.706,-134.803833333,-38.7255,-38.7255,-36.7646666667,-121.0785,-78.9213333333,-6.8628333333,-206.3725,-97.0588333335
212.92,-50.3029999999,-16.9698333334,3.33333333335,-57.2726666666,9.09100000002,10.6061666667,-6.66649999998,-34.5455,-15.7575,15.1513333333,-100.303,-31.5151666667
213.30,-19.0103333333,-2.60416666665,8.85416666665,-42.9686666667,7.55216666665,16.146,8.33333333334,-10.1561666666,3.38566666665,20.573,-67.1871666667,-11.1976666667
213.68,-21.9298333334,0.0,6.43283333335,-42.69,18.1286666666,23.9766666667,15.7893333333,-21.0525,-4.6783333333,16.6666666667,-78.9473333334,-14.62
214.06,-17.262,2.3808333333,0.0,-28.2738333333,25.893,24.107,12.5,-2.67866666667,-0.2975,30.9523333333,-67.5596666667,-10.4166666667
214.44,-45.8333333333,-13.4616666667,-16.0255,-43.5896666667,14.4231666667,17.3078333334,2.56416666666,-15.3846666667,-15.3848333334,16.6665,-72.436,-15.7051666667
214.81,-56.9103333333,-42.6828333333,-28.8618333334,-54.8781666665,9.75616666665,7.72333333333,0.813,-24.3901666666,-30.4878333334,13.821,-92.6831666665,-33.7398333333
215.19,-43.5605,-40.1516666669,-27.6515,-56.8183333334,-12.5,-13.6361666667,-14.394,-41.2878333333,-34.8481666667,2.65166666665,-85.2273333335,-34.8485
215.57,-32.971,-21.3766666666,-12.6811666667,-43.8405,13.0435,4.71,1.08683333335,-26.8115,-19.5651666667,13.7683333333,-71.7391666668,-4.34783333334
215.95,-50.0,-51.9379999999,-36.4341666667,-65.1161666669,-5.42633333332,-22.8681666667,-34.496,-57.3643333333,-46.1241666665,0.3876666667,-92.6356666665,-43.0235
216.32,-26.1905,-30.2723333334,-21.0885,-66.6668333335,1.02033333335,-12.2446666667,-29.592,-59.5236666667,-28.5715,10.8845,-70.0681666669,-31.6326666666
216.70,0.585,-17.8363333334,-3.801,-54.6783333333,20.1753333334,3.50883333335,-8.77199999998,-37.1346666667,-14.9121666667,34.7953333334,-47.6608333333,-6.43266666666
217.08,-48.4375,-92.7083333333,-73.4374999998,-155.208333333,-37.5,-81.25,-56.7708333333,-119.270833333,-101.5625,2.6041666667,-153.125,-65.625
217.46,-148.550666667,-203.623,-142.029,-265.941833333,-82.609,-162.318833333,-147.1015,-225.362333333,-177.536333333,-49.2753333335,-235.5075,-136.232
217.83,-237.179666666,-380.7695,-271.794833333,-521.794666667,-194.871666667,-374.358833333,-297.435833333,-403.846,-284.6155,-96.1538333333,-415.3845,-226.923166667
218.21,-111.904666667,-224.603166666,-161.111166667,-354.762,-130.158833334,-226.984166667,-182.539666667,-280.9525,-171.4285,-65.8731666667,-241.27,-129.365166667
218.59,-138.888833334,-411.111166667,-290.277833333,-627.777666667,-194.444333333,-466.6665,-327.777666667,-470.833166667,-287.499833333,-73.6111666666,-436.111,-276.388833333
218.97,616.666666666,1196.66666667,1006.66666667,1880.0,853.333333333,1410.0,1210.0,1373.33333334,1050.0,416.666666667,1310.0,986.666666669
219.34,304.4445,471.111,430.0,664.4445,304.4445,489.999833333,413.333333333,467.777833333,399.999833333,170.0,500.0,391.111
219.72,271.929833334,405.263333333,365.789666667,608.772166666,293.8595,472.807,389.473666667,408.771833334,374.561666667,181.578666667,474.561333333,375.438666667
220.10,301.587166667,347.619333333,353.968166667,554.762,295.238,453.174666667,342.063666667,365.872833334,323.015833334,185.714333334,451.587166667,352.380833334
220.47,290.972166667,330.555666666,347.222,498.611166667,282.638833333,411.805666666,313.1945,327.777833333,313.1945,191.666666667,400.0,327.777666666
220.85,385.965,385.964666666,400.877333333,600.0,373.684166667,487.719166666,411.403333333,399.122666667,360.526333333,255.263166667,478.070166667,421.929666667
221.23,2500.0,2500.0,2716.66666666,4658.33333333,2675.0,3458.33333334,3033.33333334,3050.0,2400.0,1516.66666667,3416.66666666,3058.33333333
221.61,4850.0,4650.0,5566.66666666,9416.66666665,5383.33333333,6883.33333334,6016.66666666,6116.66666666,4933.33333334,2950.0,6700.0,6033.33333334
221.98,-854.761833335,-761.904666667,-840.476000001,-1369.0475,-704.762,-971.428833335,-909.523666667,-828.5715,-816.666666667,-433.333333333,-980.952333335,-876.190333335
222.36,931.250000001,820.833333333,862.5,1260.41666667,710.416666667,956.250000001,889.583333335,804.166666667,745.833333333,514.583333333,943.750000001,914.583333333
222.74,-3675.0,-2891.66666667,-2883.33333334,-4616.66666667,-2775.0,-3441.66666666,-3241.66666666,-2550.0,-2741.66666667,-1925.0,-3791.66666667,-3050.0
223.11,-353.508666667,-271.0525,-254.386166667,-427.193,-219.298333334,-301.7545,-289.473833334,-211.403333333,-242.9825,-185.965,-346.491333333,-274.561166666
223.49,-385.294,-296.0785,-252.941,-448.039,-280.392333334,-369.608,-337.254833334,-236.2745,-262.745166667,-173.529333333,-348.039,-293.1375
223.87,-234.782666667,-209.420333333,-148.550833333,-275.362333334,-178.9855,-210.145,-200.724333333,-128.261,-165.217333333,-92.7535000002,-195.652333333,-194.203
224.24,-231.579,-236.841833334,-121.0525,-351.754333333,-178.070333334,-250.0,-229.8245,-139.473666667,-205.263166667,-81.579,-182.455833333,-190.350833334
224.62,-559.523666667,-604.762,-307.142666667,-857.142833332,-483.333333334,-666.6665,-592.857,-278.571666666,-564.286,-257.143,-423.8095,-488.095166667
225.00,1566.66666666,2200.0,1466.66666666,2925.0,1566.66666666,2258.33333334,1858.33333334,741.666666667,1850.0,833.333333331,1258.33333333,1691.66666666
225.38,203.333333333,284.666666667,230.666666667,292.666666667,201.333333333,236.0,228.0,114.666666667,220.0,131.333333333,166.0,205.333333333
225.75,175.238166667,231.904666667,187.142833333,220.0,169.523666666,178.095333333,196.666666667,90.4761666667,189.523666667,111.904833333,134.762,167.619
226.13,126.5305,159.523666666,141.836666667,158.163166666,124.829833333,129.592166667,154.081666666,77.211,141.156666667,93.5373333335,94.8979999999,133.6735
226.51,118.604666667,148.837166666,134.108333333,146.124166667,105.038666667,122.868333334,138.759666667,55.4261666667,128.682166666,74.8063333334,74.4185000002,124.031
226.88,96.6665000001,133.611,129.166666667,116.666666667,88.8888333333,97.4998333334,119.722166667,72.5,120.277666667,76.3888333333,48.6108333334,104.4445
227.26,87.9386666666,113.596333334,112.280666667,105.263,85.9651666667,91.8861666669,101.754166667,73.0261666666,103.728,66.886,41.228,88.8158333333
227.64,80.1418333333,100.531833334,98.9361666666,97.6951666667,73.5816666667,78.546,88.8298333333,67.3758333333,90.7801666666,68.2623333333,42.376,80.6735
228.01,84.3971666667,98.4041666666,108.688,97.8725,77.837,81.2056666667,95.2128333334,73.0496666666,89.8938333333,71.6311666667,39.3618333333,80.3188333333
228.39,91.3725,106.862666667,112.549166667,86.6668333333,80.5883333333,74.706,97.059,73.3333333335,90.5883333333,73.7255,30.3921666667,86.8628333333
228.76,91.9608333333,107.059,108.431333333,88.0391666667,79.4116666667,78.8233333333,98.0391666665,78.4311666667,84.706,69.608,30.7843333333,86.0783333333
229.14,91.7601666667,104.868666666,102.4345,83.5206666667,76.2171666667,88.5768333333,96.8165000002,82.2098333332,89.326,67.0413333333,32.7716666666,79.9626666667
229.52,99.1111666665,104.889,103.333166667,90.889,73.3331666667,98.0000000001,97.7776666666,89.1113333334,98.4443333335,72.0,19.3335,85.7778333333
229.89,82.4201666665,91.5523333332,94.5204999999,80.3651666666,63.6986666667,86.3013333333,83.3331666667,81.5066666667,86.073,63.2418333334,8.4475,78.7671666667
230.27,62.0,79.3331666667,73.3333333333,62.889,57.7778333333,63.3335,64.4445,68.2223333334,67.7778333334,45.1111666666,-9.55566666665,62.889
230.65,67.9486666666,84.9816666669,83.8828333335,73.9926666666,71.0623333333,72.3441666667,77.4725,75.8241666667,77.6558333333,53.4798333334,8.425,81.6851666667
231.02,71.9410000001,84.1771666665,78.4809999998,71.5191666667,68.9873333333,64.5568333333,76.3713333333,75.3163333334,72.7848333334,56.9621666667,2.1095,84.3881666667
231.40,65.0181666667,72.5275,71.6116666667,66.6666666667,59.3405,50.5493333333,74.9086666666,71.2455,65.5678333333,52.7471666667,5.31133333335,78.7546666667
231.78,63.8498333334,61.9716666667,70.657,59.859,51.6433333333,25.8215,75.587,65.7278333334,58.9201666666,43.4273333333,-19.014,73.2396666667
232.15,56.1303333334,53.2566666667,59.0036666666,48.2758333334,34.6743333333,18.5825,62.069,56.1301666666,54.2145,41.5706666667,-12.452,59.1951666667
232.53,48.3821666667,56.958,59.7088333334,50.1618333333,39.9676666666,21.0358333333,63.4305,49.8381666667,58.5761666666,45.631,3.3983333333,53.0745
232.90,51.3393333333,59.2261666667,65.1786666667,54.7621666667,40.4763333333,22.4701666667,63.3928333333,52.3808333333,60.5655,48.8095,9.67283333333,58.3333333333
233.28,52.363,55.597,65.0498333333,47.3881666667,41.418,21.5173333333,60.199,48.383,51.3681666666,49.2535,16.0448333333,59.7015
233.66,45.1041666667,46.4583333333,52.8125,43.2291666667,36.5625,16.5625,52.0833333333,42.1875,45.3125,41.9791666667,14.1666666667,51.1458333333
234.03,46.5366666666,48.8095,53.8958333333,40.4761666667,37.0128333334,12.9871666667,50.5411666666,41.2336666667,45.563,42.6406666667,13.5281666667,51.7316666666
234.41,49.6751666667,53.0305,57.3593333334,40.8008333333,40.5843333334,17.5326666666,54.1126666667,43.3981666666,48.2685,46.1038333334,18.0736666666,57.7925
234.78,43.919,41.6665,46.1711666667,32.0948333334,32.883,6.19366666667,44.482,32.32,41.5541666667,41.7791666666,7.20716666667,45.8333333333
235.16,40.7533333333,36.7581666666,45.548,25.3425,31.8493333333,5.82183333333,41.2101666666,27.8538333333,38.8126666667,38.3561666667,2.51149999998,41.21
235.54,25.463,23.6111666667,31.9446666667,10.9955,18.9815,-6.36583333333,26.5046666667,12.5,25.2315,27.8936666667,-8.79633333332,23.0323333333
235.91,22.49,25.8031666667,28.7148333334,13.9558333334,18.2731666667,0.80316666667,23.5943333334,11.9478333333,27.5098333334,25.2008333334,-6.22500000002,22.3893333334
236.29,27.8113333333,28.3135,29.5183333334,19.2768333334,23.7951666667,7.83133333331,25.6025,13.755,31.5261666666,27.8113333333,-2.00816666668,26.2048333333
236.66,31.2961666667,27.5926666667,38.3331666667,26.574,26.2963333333,14.074,26.2961666666,18.9813333334,30.9258333333,31.852,2.50016666669,28.4258333333
237.04,27.0715,22.8323333334,36.7053333333,22.447,24.8553333333,11.1755,22.3508333333,19.0748333333,29.0945,28.9018333333,-0.770666666685,25.9151666667
237.41,24.7411666666,19.9793333333,35.0931666667,20.6005,24.0165,9.21333333334,21.325,19.9791666667,30.0206666667,32.5051666666,-7.66033333334,20.2896666667
237.79,23.198,15.8783333333,33.7838333334,13.1755,19.482,0.788333333335,19.3693333333,14.527,21.6216666667,31.7568333333,-17.1171666667,15.2028333333
238.17,24.3351666667,16.462,32.7196666667,15.8485,18.4048333333,5.93033333333,20.7566666666,19.3253333333,20.041,35.1736666666,-12.6788333333,14.2128333333
238.54,17.9486666667,8.08666666668,25.7396666667,11.5385,8.18533333332,0.493,14.9901666666,16.7653333333,14.9901666667,31.4593333334,-19.0335,5.52283333332
238.92,18.497,13.8726666666,27.6493333333,8.95949999998,7.12933333335,1.445,16.5703333333,23.9883333333,15.5106666666,34.4891666667,-14.6436666667,6.45483333333
239.29,14.4928333333,11.5036666667,25.0905,8.33333333334,5.25383333331,2.53616666667,13.8586666666,22.192,14.1303333333,31.8841666667,-14.4928333333,6.15933333333
239.67,18.8405,15.4891666667,27.808,7.33716666668,7.4275,11.0506666666,17.029,27.808,17.2103333334,37.5908333333,-13.5871666666,16.2136666666
240.04,15.3438333334,12.7865,26.2786666666,5.73183333335,8.37733333331,11.1111666667,19.665,31.746,14.903,38.6243333334,-12.1693333334,18.2538333334
240.42,10.592,9.42366666665,21.2616666667,2.72583333334,5.91883333334,7.243,14.3303333334,30.8411666667,9.34600000001,36.4485,-12.9283333333,17.8348333333
240.79,2.84366666666,-1.26366666665,7.109,-10.5843333333,-4.89733333335,-2.36983333333,7.82,26.6195,-0.237,31.5166666667,-23.6968333333,12.1645
241.17,0.7575,-4.54533333335,2.879,-15.2271666667,-6.59083333335,-6.89399999999,7.12116666667,25.606,-0.606,32.2726666666,-25.0756666667,9.621
241.54,4.8365,-0.5226666667,3.66016666666,-9.93466666665,-2.28749999999,-4.50983333334,7.25483333335,25.2941666667,0.719,30.9805,-19.0851666667,15.7516666667
241.92,5.8305,1.23666666665,5.94816666667,-7.47933333335,0.176666666665,1.41316666667,9.18733333333,28.7985,5.65366666666,32.332,-12.8385,19.3758333334
242.29,4.0405,-1.1225,4.32116666667,-7.96849999998,-1.62749999998,0.168166666665,7.12699999999,28.1706666667,5.66750000002,31.4255,-12.5701666667,20.0898333334
242.67,9.11966666666,1.99149999999,8.75266666667,-3.24950000002,2.20116666669,5.97466666665,8.64783333332,28.9833333333,7.33749999998,33.5955,-8.49033333332,23.2703333334
243.05,10.5923333333,1.80716666667,9.43783333335,0.1505,2.96183333332,7.98183333332,8.68466666669,28.3131666666,8.38366666665,34.237,-6.225,24.0463333333
243.42,13.1325,3.53383333334,9.79000000002,2.38783333334,5.20533333335,8.40500000002,9.83766666668,30.468,8.78716666665,34.766,-3.29516666666,25.7401666666
243.80,13.5218333333,5.16616666665,11.0063333333,4.94166666666,5.03116666665,7.81666666669,9.97299999998,30.2785,10.1528333333,34.9506666667,-0.628833333332,26.1905
244.17,16.6258333333,9.15033333335,12.0098333333,6.16816666666,7.63883333335,9.96716666667,12.1728333333,30.8415,10.58,36.8053333333,1.38866666667,27.0423333333
244.55,15.7385,7.63699999998,12.2783333333,3.03816666667,7.25716666668,9.57799999998,13.038,30.9283333334,9.74683333335,36.5823333333,-1.64583333333,25.7805
244.92,16.8598333334,9.4905,15.6251666666,4.82266666667,9.10500000001,12.6543333333,14.0433333333,30.3625,11.96,35.7253333334,2.97083333333,28.8966666666
245.30,16.2878333334,10.296,15.0825,4.88983333333,8.5055,14.7038333333,13.9121666667,28.478,10.916,33.85,3.478,29.821
245.67,13.4446666667,9.23183333335,13.5996666667,4.027,6.35066666665,15.025,13.9405,26.8586666667,9.38666666665,31.8461666666,3.098,27.6333333334
246.05,13.0335,9.60216666669,13.091,4.52733333334,6.77616666667,15.7728333333,14.8213333333,26.73,8.91016666669,31.6033333334,4.23866666666,27.6238333333
246.42,10.4098333333,8.11766666666,10.0055,2.85866666667,5.31283333332,14.2395,12.837,24.3258333333,5.50166666667,28.1285,2.31916666667,24.946
246.79,8.50233333335,5.538,7.46216666665,0.962,3.40633333333,12.3503333333,12.1943333333,23.427,4.34216666666,26.7033333333,1.74183333333,24.207
247.17,6.746,4.34033333333,6.72099999998,-0.471166666665,2.5545,11.7311666667,11.756,22.4206666666,3.02566666667,25.0248333334,1.33916666666,23.2141666667
247.54,5.56366666667,4.41666666667,5.49033333334,-0.902833333331,1.78133333333,11.7616666667,11.2738333333,22.3768333333,2.123,24.5485,1.025,22.9868333333
