wavelength,Back_MelMelm,Belly_MelMelm,Breast_MelMelm,Crissum_MelMelm,Crown_MelMelm,DorTail_MelMelm,Patch10_MelMelm,Patch11_MelMelm,Rump_MelMelm,Throat_MelMelm,WingTip_MelMelm
403.24,10.2932666667,14.8242076923,13.4134666667,23.4677333333,14.9527333333,8.1865,8.83403333333,23.3052666666,8.82545000001,5.3389,9.88699999999
403.60,10.3833333333,14.8923794872,13.4931333333,23.581,15.0646,8.27486666667,8.92530000001,23.4871333333,8.90231333333,5.44083333333,10.0012
403.95,10.4350666667,14.9048384615,13.465,23.6904666667,15.1139333333,8.30383333333,8.96486666667,23.5702666667,8.92845333333,5.48936666667,10.0268666667
404.31,10.4303333333,14.8692641026,13.4288,23.7150666666,15.1081666667,8.33096666667,8.9397,23.5932666667,8.91748333333,5.49456666667,10.0534
404.67,10.4038,14.8283846154,13.3483333333,23.6988,15.0822666667,8.30246666667,8.92056666667,23.5709333333,8.84823999999,5.46186666667,10.0617333333
405.03,10.3861333333,14.8314025641,13.3676,23.7665333333,15.1005,8.31083333333,8.92886666666,23.6394666666,8.82398333332,5.4423,10.0593333333
405.39,10.3552,14.7916974359,13.3666,23.7586,15.0967333333,8.26776666667,8.90519999999,23.6854666667,8.81344666667,5.40963333333,10.0748666667
405.75,10.4102666667,14.8355435897,13.383,23.8118666667,15.1682333333,8.3299,8.95006666667,23.7714666667,8.88057666666,5.4667,10.144
406.11,10.3422,14.7137871795,13.3065333333,23.7587333333,15.1249333333,8.2555,8.87226666667,23.7462666667,8.81447999999,5.36653333333,10.0607333333
406.47,10.3682666667,14.7242025641,13.2656666667,23.7980666667,15.1719333333,8.2721,8.8982,23.8372666666,8.82668333335,5.358,10.0896
406.83,10.3902,14.7279051282,13.2406666667,23.8590666667,15.2151333333,8.2745,8.9208,23.9066,8.82316333334,5.34983333333,10.0587333333
407.19,10.4745333333,14.7554589744,13.2686,23.9774,15.2887,8.34116666667,8.98853333333,23.9819333333,8.89265000001,5.4215,10.116
407.55,10.4626666667,14.7072538462,13.2212666667,24.0281333333,15.2497,8.28703333333,8.95863333333,23.9933333333,8.85637333335,5.38306666667,10.0780666667
407.90,10.4048,14.6074897436,13.1456666667,23.9488666666,15.1873666667,8.21776666667,8.85986666667,23.9548,8.78641666666,5.30123333333,10.0219333333
408.26,10.4578,14.6452384615,13.1485333333,24.0121333333,15.2643,8.2418,8.90976666667,24.0812,8.80221666667,5.33443333333,10.0249333333
408.62,10.478,14.6146871795,13.1444666667,24.0731333333,15.2957,8.2494,8.91743333333,24.1434,8.80736333333,5.35326666667,10.0342666667
408.98,10.4435333333,14.5757333333,13.0644,24.0772,15.3032333333,8.24776666667,8.86073333333,24.1589333333,8.77503,5.31403333333,10.0238666667
409.34,10.4372666667,14.5264102564,13.0248666667,24.1121333333,15.2903,8.2578,8.8291,24.1778666667,8.75772333333,5.32706666667,9.97186666666
409.70,10.3808666667,14.4712820513,12.9761333333,24.1186,15.2419666667,8.20373333333,8.7914,24.1616666667,8.71102000001,5.2913,9.93206666667
410.06,10.39,14.4747128205,12.9430666667,24.1836666667,15.2732666667,8.20293333333,8.77753333333,24.2353333333,8.70291000001,5.31403333333,9.94006666667
410.42,10.3480666667,14.4163435897,12.9174,24.195,15.2573666667,8.16316666667,8.76633333333,24.2194666667,8.66981666667,5.30753333333,9.88086666666
410.77,10.3348,14.3881897436,12.9318666667,24.2016666667,15.2740666667,8.1751,8.7713,24.2306,8.66309666666,5.342,9.8856
411.13,10.2926666667,14.3817102564,12.9104666667,24.2267333333,15.2782666667,8.1498,8.7391,24.2475333333,8.65202999999,5.3262,9.86633333333
411.49,10.267,14.3466333333,12.8828,24.2150666667,15.3183333333,8.1423,8.74596666667,24.2726,8.64001333332,5.3456,9.85046666666
411.85,10.3143333333,14.3859666667,12.9442,24.3402,15.4011333333,8.20236666667,8.83736666667,24.3832,8.70361333333,5.40013333333,9.93133333333
412.21,10.2940666667,14.3771589744,12.9436666667,24.4093333333,15.4539333333,8.20253333333,8.85766666667,24.441,8.74437333333,5.42493333333,9.98139999999
412.57,10.3610666667,14.4247487179,12.9890666667,24.5194,15.5567,8.2874,8.91126666667,24.5914,8.82152333333,5.4829,10.0536666667
412.92,10.3878666667,14.4236538462,12.9978666667,24.5954666667,15.5660333333,8.2851,8.9443,24.5996,8.83587666666,5.51076666667,10.086
413.28,10.364,14.3810461538,12.9622,24.6061333333,15.5937333333,8.2838,8.94373333333,24.6287333333,8.81632666667,5.47646666667,10.1154666667
413.64,10.3712,14.3539487179,12.9319333333,24.6476666667,15.6197,8.2892,8.91946666667,24.6804666667,8.78750666668,5.48976666667,10.1034666667
414.00,10.3940666667,14.3562974359,12.9596666667,24.6858,15.6582666667,8.31123333333,8.93813333333,24.6992,8.79229999999,5.51533333333,10.1114
414.36,10.3669333333,14.3352923077,12.9311333333,24.7226666667,15.6925333333,8.33973333333,8.92393333333,24.7512666667,8.77802,5.5369,10.1264666667
414.72,10.3743333333,14.3174769231,12.9258,24.7938,15.7588333334,8.33996666667,8.94256666667,24.8292,8.81083333333,5.54443333333,10.1960666667
415.07,10.4108666667,14.2871153846,12.9116,24.8243333333,15.7917333334,8.3676,8.96176666667,24.8886666667,8.79462999999,5.54813333333,10.2419333333
415.43,10.4214,14.2569717949,12.8762,24.8971333333,15.7887666667,8.39126666667,8.97366666667,24.9492666667,8.77563000001,5.5376,10.3010666667
415.79,10.4596,14.2426128205,12.8544,24.9521333333,15.857,8.45486666667,9.00863333333,25.0208666667,8.77347333334,5.588,10.3336
416.15,10.4910666667,14.1815666667,12.8086,24.9679333333,15.8544666667,8.45613333333,8.96646666667,25.0689333333,8.72679999999,5.58093333333,10.3428
416.51,10.4168,14.0694589743,12.6972,24.9429333333,15.8272,8.38286666667,8.89416666667,25.0471333333,8.62819333333,5.51266666667,10.2838
416.86,10.4161333333,13.9935102564,12.637,24.9057333333,15.8224,8.38386666667,8.88116666667,25.0952666667,8.59038000001,5.52536666667,10.2853333333
417.22,10.4288666667,13.9180564103,12.5651333333,24.9023333333,15.8165,8.38573333333,8.86713333333,25.1010666667,8.55874333333,5.5427,10.2916666667
417.58,10.4534666667,13.8711564103,12.5540666667,24.9463333333,15.8602666667,8.42446666667,8.90353333333,25.1580666667,8.57935000001,5.5865,10.3350666667
417.94,10.4464666667,13.7749179487,12.4646666667,24.9348,15.8636,8.42913333333,8.91476666667,25.2032,8.54501333333,5.60663333333,10.3633333333
418.29,10.4366666667,13.6790769231,12.3926,24.9100666666,15.8489666667,8.39946666667,8.89556666667,25.2020666666,8.51723999999,5.58883333333,10.375
418.65,10.3653333333,13.5232538462,12.2466,24.8121333334,15.7709666667,8.3555,8.82533333333,25.139,8.40975333333,5.52026666667,10.3089333333
419.01,10.3099333333,13.3812410256,12.1306666667,24.7592,15.7341,8.31563333333,8.78336666667,25.1031333333,8.33710333333,5.48763333333,10.2788666667
419.37,10.2706,13.2758153846,12.0526,24.6896,15.7215,8.30223333333,8.71766666667,25.0732,8.28622666666,5.463,10.2232
419.73,10.1864666667,13.1463846154,11.9215333333,24.6079333333,15.6483666667,8.23903333333,8.63233333333,25.025,8.20961,5.41846666667,10.1828666667
420.08,10.1444,13.0494564103,11.8626666667,24.5717333333,15.6379666667,8.23303333333,8.61766666667,25.0114666667,8.17434999999,5.42126666667,10.1756
420.44,10.1048666667,12.9581615385,11.7739333333,24.5056666667,15.6077,8.2157,8.5784,24.9956,8.14048333333,5.40696666667,10.1414
420.80,10.0826,12.8793230769,11.7072666667,24.4902666667,15.6122333333,8.21153333333,8.54516666667,24.9873333333,8.11039666667,5.4102,10.1338
421.16,10.0594666667,12.8337076923,11.6668,24.515,15.6402666667,8.2094,8.55046666667,25.0493333333,8.09373666667,5.41186666667,10.1460666667
421.51,10.0313333333,12.7509179487,11.5822,24.484,15.6331,8.19523333333,8.52043333333,25.0364666667,8.05812000001,5.3925,10.1564666667
421.87,10.0092,12.6683179487,11.5306,24.4452666667,15.6137,8.19646666667,8.49853333333,25.0103333333,8.03646666667,5.3831,10.1238666667
422.23,10.0175333333,12.6240794872,11.4870666667,24.4690666667,15.6412,8.22906666667,8.5029,25.0406,8.03488,5.41203333333,10.1583333333
422.58,10.0402666667,12.6165974359,11.4830666667,24.5206666667,15.6875,8.26123333333,8.53006666667,25.1038666667,8.06133333334,5.46323333333,10.1918666667
422.94,10.0397333333,12.5889410256,11.4517333333,24.5401333333,15.7152666667,8.27613333333,8.52043333333,25.1564,8.05757333333,5.49596666667,10.1857333333
423.30,10.0714666667,12.5709307693,11.4362,24.582,15.7595333333,8.31503333333,8.55273333333,25.2239333333,8.07714666667,5.53496666667,10.2428
423.66,10.106,12.5397333333,11.4296,24.6237333333,15.8151,8.33706666667,8.57966666667,25.2858666667,8.09624333334,5.57606666667,10.271
424.01,10.1144,12.5163076923,11.3926,24.6451333334,15.8370666667,8.36143333333,8.58336666667,25.3134,8.09601,5.59216666667,10.2862666667
424.37,10.1264,12.4744512821,11.3884666667,24.6864666667,15.8654333333,8.37646666667,8.60366666667,25.3530666666,8.08855666667,5.60313333333,10.3162
424.73,10.1336,12.4432051282,11.3766666667,24.7242666667,15.8921333333,8.39746666667,8.62873333333,25.4075333333,8.09719999999,5.62546666667,10.3420666667
425.08,10.149,12.4191871795,11.3509333333,24.7372,15.9029,8.42156666667,8.63743333333,25.4243333333,8.09985333334,5.65706666667,10.3582666667
425.44,10.1707333333,12.3992051282,11.3252,24.7526666667,15.9244,8.43786666667,8.66343333333,25.4696,8.10864666667,5.70073333333,10.3638666667
425.80,10.1871333333,12.4039025641,11.3242666667,24.8202,15.9561333333,8.4543,8.66203333333,25.5387333333,8.11620333334,5.73426666667,10.4154666667
426.16,10.2203333333,12.4042589744,11.3322666667,24.8693333333,16.0078,8.48063333333,8.68423333333,25.6103333333,8.12772666667,5.7737,10.4424666667
426.51,10.1961333333,12.3355615385,11.2641333333,24.8568,15.9924666667,8.45393333333,8.64106666667,25.6225333333,8.08215333334,5.7462,10.4313333333
426.87,10.2074,12.3187769231,11.2602,24.8885333333,16.0084,8.46816666667,8.65393333333,25.6692,8.08598666667,5.74743333333,10.4701333333
427.23,10.1647333333,12.2510307692,11.2071333333,24.8818666667,15.9797666667,8.42583333333,8.61996666667,25.6717333333,8.03716999999,5.7147,10.437
427.58,10.1294,12.208551282,11.1626,24.8846,15.9566666666,8.40586666667,8.5932,25.6730666666,7.98627,5.67506666667,10.4228666667
427.94,10.0964666667,12.1537487179,11.1124,24.8756,15.932,8.3695,8.56923333333,25.6801333333,7.94465666667,5.64583333333,10.3882666667
428.30,10.0861333333,12.119425641,11.068,24.9060666667,15.9234666667,8.3338,8.53973333333,25.6898666667,7.93014666667,5.65243333333,10.3740666667
428.65,10.0725333333,12.0916871795,11.013,24.8859333334,15.9055333333,8.30026666667,8.48693333333,25.6894,7.88486999999,5.6128,10.3201333333
429.01,10.0446,12.0485282051,10.9801333333,24.8895333333,15.9194666667,8.28156666667,8.43566666667,25.7153333333,7.86749999999,5.57556666667,10.2979333333
429.37,10.0128666667,12.0350692308,10.9775333333,24.9122,15.9209333333,8.26006666667,8.403,25.732,7.83177666666,5.53133333333,10.2826
429.72,10.0195333333,12.0020538462,10.9598666667,24.9478666666,15.9371,8.26,8.4188,25.7554,7.82375333333,5.51206666667,10.2700666667
430.08,9.96166666667,11.9575589744,10.9254,24.9384,15.9012,8.2255,8.38266666667,25.7538666667,7.78408999999,5.43683333333,10.2244666667
430.44,9.97593333333,11.9804615384,10.9452,24.9811333333,15.9190333333,8.23046666667,8.40136666667,25.7954666667,7.79464666666,5.43776666667,10.2177333333
430.79,9.99740000001,11.9944205128,10.9557333333,25.0432,15.9578333333,8.23746666667,8.414,25.8386,7.81703333333,5.46966666667,10.2334666667
431.15,9.99533333333,12.0215076923,10.9604666667,25.0811333333,15.9866666667,8.25063333333,8.4221,25.8704,7.83607333333,5.48376666667,10.248
431.50,9.99773333333,12.0242102564,10.9528,25.1163333333,16.0034666667,8.22243333333,8.40713333333,25.9029333333,7.81916666667,5.46973333333,10.2280666667
431.86,10.0184,12.0528282051,10.9876,25.2076666666,16.0488666667,8.227,8.42936666667,25.9912,7.83089333333,5.4854,10.2602666667
432.22,10.0572,12.1136820513,11.0335333333,25.2590666667,16.1001,8.29163333333,8.48056666667,26.0528666667,7.87448666667,5.5254,10.3131333333
432.57,10.1112666667,12.195025641,11.1203333333,25.3625333333,16.1788666667,8.34556666667,8.55546666667,26.1458,7.94440666667,5.59413333333,10.3956666667
432.93,10.1282,12.2330897436,11.161,25.4188666667,16.1884,8.3477,8.5814,26.1597333333,7.95048,5.62203333333,10.4176
433.29,10.1183333333,12.2264974359,11.1598,25.436,16.1574,8.3141,8.54593333333,26.159,7.93012000001,5.5918,10.384
433.64,10.0971333333,12.2510282051,11.1854,25.4374666667,16.1656,8.2995,8.5148,26.1678666667,7.92436666666,5.57676666667,10.3723333333
434.00,10.1131333333,12.2626230769,11.1871333333,25.463,16.1694333333,8.29433333333,8.5067,26.1718,7.93172,5.59356666667,10.3912
434.35,10.1556666667,12.3229435898,11.2334,25.5218,16.2161,8.33003333333,8.52976666667,26.2178,7.96615666666,5.6249,10.4555333333
434.71,10.16,12.3605461538,11.2416666667,25.5422,16.2096,8.33723333333,8.54023333333,26.2306666667,7.97321333333,5.63643333333,10.4648
435.07,10.2058,12.3890615385,11.2871333333,25.6037333333,16.2557666667,8.3477,8.55986666667,26.2966666667,7.97907666667,5.6672,10.4784666667
435.42,10.2206666667,12.4267410257,11.3040666667,25.6556,16.2768666667,8.3781,8.5831,26.341,8.01525000001,5.6955,10.5095333333
435.78,10.2118666667,12.438325641,11.3170666667,25.6889333333,16.2712333333,8.3648,8.57956666667,26.3386666667,8.03001,5.69436666667,10.5177333333
436.13,10.2376666667,12.472274359,11.3430666667,25.7808666667,16.3008666666,8.3636,8.56623333333,26.3958666667,8.03254666667,5.7085,10.5188666667
436.49,10.2490666667,12.4927846154,11.3530666667,25.8484,16.2987333333,8.368,8.56216666667,26.4123333333,8.04288666667,5.7047,10.4991333333
436.84,10.2704666667,12.5041897436,11.3636,25.8984,16.2994,8.3642,8.5656,26.4718,8.04569000001,5.68423333333,10.4946
437.20,10.2694666667,12.5134153846,11.3758,25.9543333333,16.3290333333,8.35686666667,8.5675,26.5268,8.05473999999,5.67476666667,10.5027333333
437.56,10.3246,12.5599025641,11.4138666667,26.048,16.3580333333,8.37876666667,8.6267,26.6024,8.09463999999,5.69676666667,10.5408666667
437.91,10.3213333333,12.5891076923,11.4153333333,26.0860666667,16.3602666667,8.36296666667,8.641,26.6386666667,8.09749999999,5.68393333333,10.5295333333
438.27,10.3237333333,12.5984615385,11.4462666667,26.1356,16.3820666666,8.35713333333,8.66526666667,26.6800666667,8.11388666667,5.6993,10.5211333333
438.62,10.3146666667,12.5832153846,11.4544,26.1902,16.3983333333,8.3528,8.64696666667,26.7099333333,8.10319333333,5.66786666667,10.51
438.98,10.3044,12.5927512821,11.4602666667,26.228,16.3902,8.35706666667,8.65826666667,26.72,8.12453999999,5.63756666667,10.5098666667
439.33,10.3194,12.6274461539,11.4998666667,26.2946,16.4103,8.3852,8.6754,26.7718666667,8.14963666668,5.65453333333,10.5294
439.69,10.3226,12.6472230769,11.4892666667,26.3154666667,16.4208,8.41283333333,8.6751,26.792,8.15263333333,5.6557,10.5226666667
440.04,10.3103333333,12.6611102564,11.501,26.3162,16.4235,8.4237,8.69123333333,26.8100666667,8.1562,5.65086666667,10.5406666667
440.40,10.2956666667,12.6357102564,11.4960666667,26.3174,16.4318666667,8.4106,8.66646666667,26.8373333333,8.1392,5.6285,10.5443333333
440.75,10.2962,12.6407846154,11.4982,26.3483333333,16.4673666667,8.42396666667,8.68183333333,26.8715333333,8.15276333334,5.65933333333,10.5549333333
441.11,10.3086,12.6621230769,11.4986,26.3768666667,16.5066666667,8.45736666667,8.7187,26.9129333333,8.16323666667,5.69916666667,10.5794666667
441.47,10.2792666667,12.6275282051,11.454,26.3722666667,16.5132333334,8.46663333333,8.7015,26.9216666667,8.14938666667,5.70053333333,10.579
441.82,10.2915333333,12.6206128205,11.4598,26.4238,16.5448666667,8.4909,8.71676666667,26.9694,8.16220666667,5.72783333333,10.5864
442.18,10.2656,12.5743102564,11.408,26.4177333333,16.5336666666,8.4898,8.69506666667,26.9761333333,8.13164,5.70773333333,10.5812666667
442.53,10.2992666667,12.564074359,11.4092,26.4476666667,16.569,8.5111,8.7155,27.0432666667,8.14908999999,5.7542,10.6221333333
442.89,10.3216,12.5500076923,11.3826,26.4744666666,16.5901,8.535,8.72686666667,27.0795333333,8.16806333334,5.79483333333,10.6627333333
443.24,10.3099333333,12.4876666667,11.3422666667,26.4512666667,16.6112333333,8.51596666667,8.72643333333,27.0868,8.14850999999,5.79883333333,10.6548666667
443.60,10.3072666667,12.4254051282,11.3130666667,26.4571333333,16.6267,8.50913333333,8.72306666667,27.1251333333,8.13998333333,5.80133333333,10.6602666667
443.95,10.2892666667,12.3298794872,11.2374,26.4013333333,16.6022333333,8.4861,8.7005,27.1125333333,8.09949333334,5.77026666667,10.6268
444.31,10.2728666667,12.2660512821,11.1610666667,26.3886,16.6055333333,8.49146666667,8.70363333333,27.1437333333,8.07495333334,5.78326666667,10.6436
444.66,10.2609333333,12.1843102564,11.0839333333,26.3469333333,16.5834,8.4892,8.68493333333,27.1272,8.0312,5.77336666667,10.6479333333
445.02,10.2502,12.1160897436,11.043,26.3272666667,16.5789666667,8.48236666667,8.6679,27.1306666667,8.01232333333,5.7839,10.6683333333
445.37,10.2415333333,12.0526641026,10.9810666667,26.2981333333,16.5566666667,8.451,8.6506,27.1264,7.98455999999,5.77383333333,10.6732
445.72,10.2165333333,11.9718615385,10.9342,26.2666666667,16.5414,8.43203333333,8.6092,27.1288,7.93096666667,5.73886666667,10.6648666667
446.08,10.2069333333,11.9132076923,10.8823333333,26.2261333333,16.531,8.43146666667,8.59413333333,27.1380666667,7.92067666667,5.73356666667,10.6666666667
446.43,10.1658666667,11.8438538461,10.8075333333,26.172,16.5123333333,8.41646666667,8.564,27.1120666667,7.89232000001,5.70496666667,10.6376666667
446.79,10.1515333333,11.7882128205,10.7618,26.1344,16.5113333333,8.40856666667,8.5512,27.1232666667,7.86063666666,5.6986,10.6245333333
447.14,10.1291333333,11.724525641,10.7081333333,26.1177333333,16.4933666667,8.3931,8.50343333333,27.1333333333,7.82468,5.67323333333,10.6104666667
447.50,10.1382666667,11.6856692308,10.679,26.0979333333,16.508,8.40473333333,8.5134,27.1559333333,7.80405333333,5.69203333333,10.6296
447.85,10.1368,11.6384333333,10.6472,26.1100666667,16.5311666667,8.4177,8.5051,27.1843333333,7.80307999999,5.71636666667,10.6442666667
448.21,10.1182,11.5749179487,10.5872666667,26.0847333334,16.5092666667,8.39243333333,8.47736666667,27.1749333333,7.76563666667,5.6937,10.6183333333
448.56,10.1104,11.5299871795,10.5670666667,26.0794666667,16.5243333333,8.39016666667,8.46786666667,27.1851333333,7.76165666667,5.70203333333,10.6263333333
448.92,10.0967333333,11.4558102564,10.5044,26.0738666667,16.5136,8.385,8.44056666667,27.1998,7.73904999999,5.67363333333,10.614
449.27,10.0919333333,11.4163282051,10.4862,26.0822666667,16.5494,8.41466666667,8.43386666667,27.256,7.73245666667,5.69186666667,10.6076
449.62,10.0983333333,11.3788666667,10.4509333333,26.0601333333,16.5657666667,8.42813333333,8.43436666667,27.2711333333,7.73771333333,5.72086666667,10.6317333333
449.98,10.0612666667,11.3090538462,10.3876666667,26.0556,16.5717666667,8.39936666667,8.39533333333,27.3001333334,7.69642000001,5.7174,10.6027333333
450.33,10.0622666667,11.2560948718,10.3398666667,26.0499333333,16.5793666667,8.3813,8.38726666667,27.3304,7.65823999999,5.71633333333,10.5998666667
