wavelength,Back_LoxViof,Belly_LoxViof,Breast_LoxViof,Crissum_LoxViof,Crown_LoxViof,DorTail_LoxViof,Patch10_LoxViof,Rump_LoxViof,Throat_LoxViof,WingTip_LoxViof
432.93,5.50906666666,5.21406666667,4.24853333333,4.59426666667,3.868,5.77513333333,2.89046666667,6.44493333333,2.90353333333,7.45386666667
433.29,5.5004,5.2024,4.2392,4.58246666667,3.85946666667,5.7652,2.87893333333,6.43053333333,2.88966666667,7.44886666667
433.64,5.4984,5.19933333333,4.22906666667,4.5734,3.8536,5.75026666667,2.87553333333,6.42353333333,2.87993333333,7.44393333333
434.00,5.46306666667,5.16833333333,4.2022,4.54673333333,3.83173333333,5.71846666666,2.8494,6.39993333333,2.85973333333,7.40573333334
434.35,5.42586666667,5.14366666667,4.18506666667,4.52566666667,3.8112,5.6938,2.83,6.36906666667,2.8346,7.37773333333
434.71,5.4018,5.128,4.1646,4.5092,3.79893333333,5.67733333333,2.816,6.3446,2.81866666667,7.36726666667
435.07,5.40726666667,5.13283333333,4.17226666667,4.50913333333,3.8066,5.67986666667,2.82573333333,6.34293333333,2.82226666667,7.36166666667
435.42,5.41473333333,5.13283333333,4.17686666667,4.51873333333,3.817,5.68966666667,2.83113333333,6.35713333333,2.82853333333,7.37853333333
435.78,5.41826666667,5.1367,4.18346666667,4.53393333333,3.81893333333,5.68573333333,2.84466666667,6.35646666667,2.82633333333,7.38386666666
436.13,5.407,5.12936666667,4.181,4.5362,3.8178,5.67866666667,2.84353333333,6.3416,2.82266666667,7.37386666667
436.49,5.39166666667,5.11766666667,4.17513333333,4.54033333333,3.8118,5.66493333333,2.83693333333,6.3312,2.815,7.37246666667
436.84,5.4142,5.1355,4.19186666667,4.55286666667,3.8288,5.6724,2.85133333334,6.35073333333,2.82766666667,7.39239999999
437.20,5.4128,5.14673333333,4.195,4.559,3.83586666667,5.67486666667,2.85513333334,6.35913333333,2.8266,7.396
437.56,5.41326666667,5.1576,4.19613333333,4.56706666667,3.82693333333,5.69266666667,2.86773333334,6.35353333333,2.83533333333,7.39566666667
437.91,5.45166666666,5.19563333333,4.23466666667,4.60906666667,3.86066666667,5.74306666667,2.91073333333,6.39566666667,2.87393333333,7.44300000001
438.27,5.4936,5.2387,4.26786666667,4.64526666667,3.9018,5.78,2.94293333333,6.4304,2.91706666667,7.49033333333
438.62,5.5096,5.2626,4.28173333333,4.66133333333,3.9146,5.7952,2.96666666667,6.45266666667,2.93853333333,7.50859999999
438.98,5.50046666667,5.25593333333,4.26806666667,4.65166666667,3.9024,5.77766666667,2.96126666667,6.43986666667,2.9326,7.49266666667
439.33,5.50306666667,5.26406666667,4.27,4.658,3.90433333333,5.78706666667,2.96873333333,6.44853333333,2.94326666667,7.48839999999
439.69,5.49426666667,5.25006666667,4.25926666667,4.6512,3.8922,5.7922,2.967,6.45046666667,2.9466,7.48366666666
440.04,5.50306666667,5.25516666667,4.263,4.65746666667,3.9018,5.79526666667,2.97526666667,6.46426666667,2.9544,7.47973333333
440.40,5.517,5.2665,4.2714,4.6658,3.90853333333,5.80826666667,2.98153333333,6.4712,2.95933333333,7.48626666666
440.75,5.54153333333,5.28163333333,4.29066666667,4.6976,3.927,5.834,3.0084,6.49053333333,2.98386666666,7.50019999999
441.11,5.54966666667,5.2794,4.29133333333,4.7056,3.92906666667,5.8378,3.0154,6.49126666667,2.9908,7.50659999999
441.47,5.54746666667,5.27073333333,4.28846666667,4.708,3.9376,5.82866666667,3.0094,6.4908,2.99053333333,7.49973333334
441.82,5.5444,5.25433333333,4.28133333333,4.693,3.92013333333,5.8164,3.003,6.47773333333,2.97653333333,7.491
442.18,5.54453333333,5.25306666667,4.2796,4.70426666667,3.918,5.8138,3.01246666667,6.47293333333,2.97753333333,7.493
442.53,5.55106666667,5.2599,4.29253333333,4.71613333333,3.93006666667,5.81546666667,3.01133333333,6.48226666667,2.98206666667,7.50766666667
442.89,5.55653333333,5.2647,4.3014,4.73386666667,3.931,5.8278,3.01146666667,6.49313333333,2.97993333333,7.52059999999
443.24,5.53913333334,5.25013333333,4.29033333333,4.7236,3.91486666667,5.80666666667,2.9992,6.47006666667,2.96013333333,7.5142
443.60,5.55506666667,5.26696666667,4.30786666666,4.74266666667,3.93673333333,5.8176,3.00793333333,6.47886666666,2.9706,7.53193333334
443.95,5.55553333333,5.26513333333,4.30693333333,4.74,3.92693333333,5.82226666666,3.00646666667,6.47506666667,2.9656,7.54773333333
444.31,5.54966666667,5.26246666667,4.3012,4.74013333333,3.92673333333,5.8194,3.00153333334,6.4718,2.97473333333,7.54959999999
444.66,5.52933333334,5.25383333333,4.2882,4.72493333333,3.91733333333,5.80426666667,2.989,6.462,2.96593333333,7.54113333334
445.02,5.52206666667,5.25403333333,4.29826666667,4.72586666666,3.92226666667,5.8092,2.9906,6.46373333333,2.9758,7.5472
445.37,5.5278,5.2607,4.30453333333,4.73786666667,3.92566666667,5.81933333333,3.00586666667,6.46986666667,2.98253333333,7.56053333333
445.72,5.5128,5.25826666667,4.29093333333,4.73493333333,3.92386666667,5.808,2.99513333333,6.46066666667,2.979,7.55113333333
446.08,5.49473333333,5.23986666667,4.2722,4.7148,3.90826666667,5.78966666667,2.97573333333,6.44066666667,2.96466666667,7.53113333333
446.43,5.4846,5.21816666667,4.25786666667,4.70133333333,3.90113333333,5.78333333333,2.9726,6.43686666667,2.96086666667,7.52253333333
446.79,5.46866666667,5.20113333333,4.24473333333,4.69026666666,3.89486666667,5.76926666667,2.9684,6.42313333333,2.9532,7.51113333333
447.14,5.47846666667,5.20723333333,4.2444,4.695,3.9036,5.77673333333,2.97933333333,6.4234,2.96246666666,7.50453333334
447.50,5.4636,5.19956666667,4.2254,4.67753333334,3.89573333333,5.75893333333,2.9726,6.41546666667,2.95473333333,7.49066666667
447.85,5.45866666667,5.19703333333,4.22026666667,4.6742,3.90206666667,5.7498,2.98006666667,6.41146666666,2.95846666666,7.491
448.21,5.44926666667,5.1935,4.22026666667,4.67133333333,3.90513333333,5.74686666667,2.98813333333,6.40573333333,2.962,7.49186666667
448.56,5.4504,5.19856666667,4.2228,4.6732,3.90626666667,5.7472,2.99246666667,6.40733333333,2.9626,7.4972
448.92,5.4622,5.208,4.2188,4.67326666667,3.91046666667,5.74273333333,3.00573333333,6.41213333333,2.96946666667,7.49680000001
449.27,5.45973333333,5.21076666667,4.22066666667,4.671,3.91826666667,5.7406,3.00886666667,6.4154,2.97366666667,7.49713333333
449.62,5.47,5.21413333333,4.22146666667,4.6808,3.92973333333,5.74633333333,3.0146,6.41566666667,2.98366666666,7.51106666667
449.98,5.46233333333,5.20526666667,4.20733333333,4.678,3.92266666667,5.7242,3.0142,6.4168,2.9794,7.49553333334
450.33,5.48246666667,5.23976666667,4.2226,4.70113333333,3.94673333333,5.73286666667,3.03246666667,6.42926666667,3.00066666667,7.50826666667
450.69,5.50826666667,5.26103333333,4.23806666667,4.71226666666,3.9598,5.75226666667,3.05,6.4474,3.02146666666,7.52446666667
451.04,5.52913333333,5.2807,4.26066666667,4.74573333333,3.97806666667,5.76273333333,3.0684,6.47773333333,3.03733333333,7.56053333333
451.40,5.53966666667,5.28036666667,4.2732,4.754,3.9794,5.76813333333,3.0806,6.47233333333,3.04246666667,7.56466666667
451.75,5.53673333333,5.28906666667,4.2718,4.75926666667,3.9666,5.7656,3.07286666667,6.4644,3.03373333333,7.5632
452.10,5.5358,5.28723333333,4.26346666667,4.75413333333,3.95493333333,5.75233333333,3.06253333333,6.46406666667,3.01773333333,7.53840000001
452.46,5.5356,5.2777,4.25913333333,4.75073333333,3.95386666667,5.7492,3.06166666667,6.45546666667,3.01993333333,7.53159999999
452.81,5.5234,5.26336666667,4.2474,4.75453333334,3.93886666667,5.74186666667,3.04726666667,6.44113333333,3.005,7.52819999999
453.17,5.53866666667,5.27306666667,4.26066666667,4.766,3.95246666667,5.74586666667,3.06146666667,6.4524,3.01386666667,7.54506666667
453.52,5.53986666667,5.28713333333,4.28026666667,4.78,3.96026666667,5.74866666667,3.07733333333,6.47353333333,3.01753333333,7.54286666667
453.87,5.5824,5.31776666667,4.32526666667,4.81473333333,3.9928,5.79446666667,3.11946666667,6.50073333333,3.04266666667,7.58419999999
454.23,5.57686666667,5.31663333333,4.33346666667,4.8258,3.99293333333,5.80046666666,3.12973333333,6.50266666667,3.04153333333,7.58186666667
454.58,5.57913333333,5.32293333333,4.33273333333,4.8462,3.99846666667,5.80246666667,3.13526666667,6.5086,3.04953333333,7.59393333333
454.93,5.55473333333,5.29583333333,4.31733333333,4.8222,3.98453333333,5.787,3.12546666667,6.47853333333,3.032,7.58306666667
455.29,5.57646666667,5.31053333333,4.3294,4.84986666667,3.99813333333,5.80406666667,3.13646666667,6.49446666667,3.05006666667,7.59860000001
455.64,5.56426666667,5.28966666667,4.3168,4.83993333333,3.9924,5.7924,3.1342,6.4872,3.04306666667,7.58106666667
456.00,5.567,5.28476666667,4.30273333333,4.8296,3.98733333333,5.78846666667,3.13333333333,6.4722,3.0388,7.58593333333
456.35,5.5698,5.29483333334,4.30306666667,4.83493333333,3.9854,5.79426666667,3.13513333334,6.47106666667,3.0362,7.5908
456.70,5.5636,5.28586666667,4.30493333333,4.83113333333,3.9918,5.79006666667,3.13733333334,6.47173333333,3.03266666667,7.59333333334
457.06,5.54433333333,5.27043333333,4.29126666667,4.81613333333,3.96093333333,5.778,3.1278,6.4568,3.0168,7.57680000001
457.41,5.5374,5.25846666667,4.2762,4.7988,3.95306666667,5.77646666667,3.11153333333,6.43573333333,3.00886666667,7.57313333333
457.76,5.5176,5.24833333333,4.2584,4.7892,3.94706666667,5.7716,3.09686666667,6.42966666667,3.00826666667,7.56266666666
458.12,5.52046666667,5.2439,4.25266666667,4.7854,3.92813333333,5.76333333334,3.085,6.42166666667,3.0078,7.55506666667
458.47,5.51073333333,5.23603333333,4.25066666667,4.77433333333,3.9218,5.76066666667,3.0824,6.41573333333,3.0064,7.54379999999
458.82,5.52546666667,5.2567,4.2622,4.793,3.92826666667,5.77093333333,3.09553333333,6.4366,3.02586666667,7.55113333333
459.18,5.52413333333,5.2586,4.26966666667,4.8054,3.9328,5.78266666667,3.10773333333,6.444,3.0348,7.56326666667
459.53,5.53946666667,5.27676666667,4.2874,4.82673333333,3.95546666667,5.79413333333,3.11953333333,6.46206666667,3.05806666667,7.58266666667
459.88,5.5434,5.28673333333,4.30533333333,4.84186666667,3.9716,5.806,3.13273333333,6.47786666667,3.07113333333,7.59186666667
460.24,5.53266666666,5.26926666667,4.29226666667,4.8354,3.96733333333,5.7858,3.12906666667,6.46333333333,3.06613333334,7.5832
460.59,5.54046666667,5.27396666667,4.294,4.84493333333,3.97313333333,5.786,3.1382,6.4576,3.0742,7.57686666666
460.94,5.5538,5.28426666667,4.2984,4.8628,3.99253333333,5.79706666667,3.15086666667,6.4708,3.0856,7.58786666667
461.29,5.55766666667,5.28686666666,4.3014,4.8712,3.99573333334,5.7944,3.16166666667,6.47886666667,3.0942,7.59093333334
461.65,5.56493333333,5.2921,4.3146,4.88146666667,4.00626666667,5.79553333333,3.1794,6.48946666667,3.10313333333,7.603
462.00,5.55866666667,5.29023333333,4.30246666667,4.8784,4.01013333333,5.79073333333,3.18526666667,6.48826666667,3.09966666667,7.60046666667
462.35,5.57826666667,5.31096666667,4.32293333333,4.9006,4.0324,5.80453333333,3.21193333333,6.51446666667,3.11833333333,7.62153333333
462.71,5.58866666667,5.31433333333,4.32853333333,4.9084,4.05026666667,5.8172,3.22153333333,6.5174,3.1268,7.63033333333
463.06,5.58333333333,5.31116666667,4.32126666667,4.89666666667,4.04766666667,5.799,3.2164,6.50473333333,3.11426666667,7.6084
463.41,5.58686666667,5.31233333333,4.31053333333,4.8906,4.04866666666,5.81146666667,3.22693333333,6.50446666667,3.11453333333,7.6024
463.76,5.58266666666,5.30113333333,4.30093333333,4.88906666667,4.04393333333,5.803,3.22953333333,6.49893333334,3.1138,7.60646666666
464.12,5.5936,5.329,4.3196,4.91426666666,4.0572,5.8194,3.242,6.519,3.1332,7.62506666666
464.47,5.58253333333,5.32263333333,4.3122,4.91013333333,4.05293333333,5.81806666667,3.24453333333,6.52633333333,3.13126666667,7.63426666666
464.82,5.56933333333,5.3146,4.30253333333,4.89826666667,4.04426666667,5.81226666667,3.2438,6.51273333333,3.125,7.63033333333
465.17,5.58406666667,5.3365,4.32346666667,4.92786666667,4.06153333333,5.83246666667,3.27293333333,6.53366666667,3.15213333333,7.66086666666
465.53,5.5694,5.33426666667,4.31353333333,4.92386666667,4.04153333333,5.82413333334,3.26226666667,6.51893333333,3.14973333333,7.65393333333
465.88,5.59646666667,5.34946666667,4.345,4.95146666667,4.07086666667,5.86066666667,3.29533333333,6.5436,3.18186666667,7.69706666667
466.23,5.603,5.34573333333,4.35193333333,4.9594,4.0784,5.855,3.3012,6.53733333333,3.18653333333,7.69419999999
466.58,5.59786666667,5.336,4.34773333333,4.95173333333,4.0726,5.84253333333,3.29993333333,6.52473333333,3.18046666667,7.6854
466.94,5.60933333333,5.35393333333,4.36593333333,4.9708,4.09506666666,5.86113333333,3.32546666667,6.54226666667,3.19806666667,7.70906666667
467.29,5.61526666667,5.35276666667,4.38146666667,4.9914,4.0928,5.86466666667,3.3326,6.54786666667,3.20473333333,7.73006666667
467.64,5.62733333333,5.36833333333,4.39093333333,5.0058,4.09313333333,5.883,3.34626666667,6.5522,3.21593333333,7.73973333333
467.99,5.62586666666,5.36166666667,4.3908,5.00106666667,4.09873333334,5.88733333333,3.35113333333,6.5514,3.21433333333,7.72946666667
468.35,5.64113333333,5.38983333333,4.4056,5.01913333333,4.1104,5.90353333333,3.3654,6.5604,3.22866666667,7.74186666666
468.70,5.64533333333,5.39486666667,4.40733333334,5.0252,4.11333333333,5.89573333333,3.36806666667,6.5614,3.24333333334,7.73806666667
469.05,5.6338,5.3794,4.39453333333,5.0106,4.0978,5.875,3.3474,6.53513333333,3.22153333334,7.70886666666
469.40,5.6408,5.39046666667,4.39666666667,5.02393333333,4.10633333333,5.87886666667,3.34966666667,6.5412,3.233,7.71499999999
469.75,5.6408,5.3925,4.3938,5.03333333333,4.10566666667,5.86786666666,3.34806666667,6.53646666667,3.22466666667,7.71253333334
470.11,5.61853333333,5.38206666667,4.36806666667,5.0222,4.08213333333,5.85093333333,3.3274,6.51466666667,3.21206666667,7.69386666667
470.46,5.60033333333,5.38453333333,4.36153333333,5.02446666667,4.07606666667,5.85306666667,3.32186666667,6.5162,3.2078,7.70360000001
470.81,5.57133333333,5.34853333333,4.3278,4.99526666667,4.03986666667,5.82466666667,3.28726666667,6.48306666667,3.18026666667,7.68153333334
471.16,5.561,5.34443333333,4.32253333334,4.99346666667,4.0382,5.80413333333,3.2868,6.4732,3.1816,7.67093333334
471.51,5.57146666667,5.34403333333,4.33773333334,4.9994,4.05006666667,5.80413333333,3.30026666667,6.4836,3.1914,7.67899999999
471.87,5.59526666667,5.36753333333,4.3484,5.02033333333,4.0578,5.81753333333,3.32106666667,6.50013333334,3.20673333333,7.69573333333
472.22,5.5938,5.35643333333,4.3456,5.01946666667,4.05426666667,5.808,3.31773333333,6.49786666667,3.1998,7.69086666667
472.57,5.59666666667,5.35756666667,4.3564,5.0356,4.06793333333,5.81993333333,3.3228,6.50186666667,3.19893333333,7.70226666668
472.92,5.59733333333,5.362,4.354,5.04813333333,4.07133333333,5.8284,3.34033333333,6.5076,3.208,7.70533333334
473.27,5.61493333333,5.36856666667,4.37293333333,5.06333333333,4.09666666667,5.84193333333,3.36453333333,6.5148,3.22273333333,7.71133333333
473.62,5.62893333333,5.39196666667,4.39613333333,5.0836,4.1228,5.85966666667,3.38733333333,6.52773333333,3.2422,7.71333333334
473.98,5.63866666667,5.4097,4.42173333333,5.10253333333,4.1424,5.88193333333,3.41633333333,6.5504,3.25546666667,7.73900000001
474.33,5.6756,5.43503333333,4.4502,5.14306666667,4.16966666667,5.90313333333,3.45366666667,6.57566666667,3.29446666666,7.75480000001
474.68,5.70033333333,5.46896666666,4.47773333333,5.18686666667,4.19626666667,5.9316,3.49153333333,6.61453333333,3.32833333333,7.78139999999
475.03,5.72886666667,5.499,4.49793333333,5.2076,4.20746666667,5.9566,3.51233333333,6.6296,3.3408,7.79053333335
475.38,5.7084,5.48733333333,4.47666666667,5.2128,4.20193333333,5.9396,3.49666666667,6.61853333333,3.3254,7.78713333333
475.73,5.71086666667,5.4806,4.49013333333,5.21826666667,4.21353333333,5.952,3.5032,6.6334,3.33253333333,7.79166666667
476.08,5.71346666667,5.48963333333,4.48853333333,5.2272,4.22186666667,5.95866666667,3.524,6.63833333333,3.3574,7.78500000001
476.44,5.71753333333,5.49643333333,4.49066666667,5.22166666667,4.2148,5.9618,3.5376,6.63666666667,3.36693333333,7.79033333333
476.79,5.7544,5.5237,4.51926666667,5.2494,4.25493333333,5.99053333333,3.57746666667,6.674,3.41113333333,7.83246666665
477.14,5.76446666667,5.53453333333,4.5232,5.26246666667,4.2564,6.0066,3.59266666667,6.6934,3.4256,7.84413333333
477.49,5.75533333333,5.51623333333,4.51806666667,5.26093333333,4.24626666667,6.00366666667,3.59526666666,6.69033333333,3.42313333333,7.85533333334
477.84,5.75886666667,5.51546666667,4.51386666667,5.261,4.2496,6.00006666667,3.6008,6.69073333334,3.43546666667,7.85980000001
478.19,5.74806666667,5.5063,4.50433333333,5.25793333333,4.2488,5.9936,3.6028,6.68846666667,3.4242,7.8484
478.54,5.74586666667,5.5011,4.50066666667,5.2506,4.2436,5.98513333333,3.5918,6.6822,3.4218,7.83840000001
478.89,5.7228,5.4846,4.49546666667,5.2434,4.2452,5.97866666667,3.59293333333,6.68186666667,3.422,7.83386666668
479.24,5.723,5.4836,4.50146666667,5.2446,4.24133333333,5.98906666667,3.60093333333,6.68933333333,3.4292,7.83753333333
479.60,5.69186666666,5.45366666667,4.46993333333,5.21733333333,4.20573333333,5.9546,3.57886666667,6.65266666667,3.39626666667,7.82173333333
479.95,5.67946666667,5.43463333333,4.46033333333,5.21406666667,4.18873333334,5.9432,3.56273333333,6.64246666667,3.3714,7.82119999999
480.30,5.65006666667,5.40993333333,4.438,5.2104,4.17113333333,5.92853333333,3.54413333333,6.62433333333,3.35253333333,7.81053333334
480.65,5.61353333333,5.38366666667,4.40993333333,5.1914,4.1334,5.90186666667,3.51086666667,6.59493333333,3.3122,7.77560000001
481.00,5.5898,5.36466666667,4.38573333333,5.17966666667,4.0984,5.8778,3.48173333333,6.57066666667,3.29133333333,7.75226666667
481.35,5.58326666667,5.3675,4.37586666667,5.1824,4.0822,5.87293333333,3.46693333333,6.56113333333,3.2836,7.74706666666
481.70,5.5812,5.36023333333,4.36686666667,5.18866666667,4.06873333334,5.8738,3.45566666667,6.54653333333,3.27706666667,7.75313333334
482.05,5.56833333333,5.34273333333,4.35506666667,5.18293333333,4.0428,5.85826666667,3.43546666667,6.5318,3.27106666667,7.76066666668
482.40,5.5736,5.34966666667,4.35113333333,5.1952,4.0428,5.86693333333,3.4402,6.53466666667,3.27213333333,7.78353333335
482.75,5.57786666667,5.34903333333,4.35173333333,5.206,4.0376,5.8698,3.4388,6.53493333334,3.27433333333,7.7962
483.10,5.59246666667,5.36036666667,4.35753333333,5.219,4.04273333333,5.87573333333,3.4406,6.537,3.28,7.80720000001
483.45,5.59613333333,5.36806666667,4.36266666667,5.2354,4.05,5.8858,3.4486,6.54466666667,3.29686666667,7.81546666667
483.80,5.5986,5.3718,4.3666,5.24226666667,4.0514,5.88933333333,3.45126666667,6.54813333333,3.30446666667,7.81893333334
484.15,5.60686666667,5.3721,4.37093333333,5.25326666667,4.0526,5.89046666667,3.45726666667,6.549,3.31193333333,7.81979999999
484.50,5.61093333333,5.37563333334,4.3762,5.2592,4.05506666667,5.89626666667,3.46226666667,6.5504,3.3226,7.83506666666
484.85,5.6206,5.38223333333,4.3836,5.26986666667,4.06093333333,5.9016,3.47593333333,6.5538,3.33113333333,7.84760000001
485.20,5.613,5.37403333333,4.37873333333,5.272,4.05833333334,5.89086666667,3.47666666667,6.5504,3.3304,7.84626666666
485.55,5.6126,5.3748,4.38293333333,5.28166666667,4.05966666667,5.89113333333,3.48186666666,6.554,3.33646666666,7.84933333335
485.90,5.6198,5.38293333333,4.38506666667,5.29613333333,4.0676,5.89633333333,3.4942,6.56186666667,3.3488,7.85106666665
486.25,5.62406666667,5.3868,4.39533333333,5.3086,4.07406666667,5.89766666667,3.50653333333,6.5646,3.36346666667,7.84906666667
486.60,5.62833333333,5.39236666667,4.39346666667,5.3194,4.07906666667,5.9006,3.5166,6.56353333333,3.37146666667,7.84393333333
486.95,5.61726666667,5.38496666666,4.38773333333,5.32193333333,4.07453333333,5.8974,3.52566666667,6.558,3.37606666667,7.83379999999
487.30,5.62286666666,5.38826666667,4.3932,5.33326666667,4.07973333333,5.90113333333,3.5384,6.5614,3.38286666667,7.83319999999
487.65,5.6214,5.38743333333,4.3878,5.33706666667,4.08026666667,5.90026666667,3.5478,6.55973333333,3.3888,7.83673333334
