wavelength,Back_IncPulf,Belly_IncPulf,Breast_IncPulf,Crissum_IncPulf,Crown_IncPulf,DorTail_IncPulf,Patch10_IncPulf,Patch11_IncPulf,Rump_IncPulf,Throat_IncPulf,WingTip_IncPulf
252.41,5.20241666667,6.60225,6.35033333333,6.37833333333,6.061,6.95216666666,6.29891666667,15.2714166667,7.74533333334,5.79966666667,7.69891666667
252.79,4.61333333333,6.22841666667,5.8865,5.96733333333,5.59183333333,6.713,5.82466666666,14.9276666666,7.41641666666,5.33541666667,7.31191666666
253.16,4.56891666667,5.89566666667,5.49333333333,5.71841666667,5.32083333333,6.57558333333,5.64158333333,14.7654166667,7.20325000001,4.98558333333,7.15991666666
253.54,4.90983333333,6.39183333333,5.90283333333,6.03958333333,5.6435,7.00316666667,5.893,15.1213333333,7.61458333333,5.179,7.36508333333
253.91,5.04183333333,6.63266666667,6.14741666667,6.32758333334,5.80225,7.188,5.97733333334,15.31125,7.85316666666,5.45716666667,7.813
254.28,5.20366666666,6.52416666667,6.15,6.52425,5.85366666667,7.18441666667,6.02533333334,15.4605,8.10983333332,5.55725,8.00566666667
254.66,5.96008333333,7.10366666667,6.64741666667,6.99125,6.52916666667,8.09158333334,6.72775,15.9470833333,8.80591666667,6.16408333333,8.75208333333
255.03,6.31683333333,7.33333333334,6.839,7.23891666667,7.07791666667,8.64441666666,7.18891666666,15.9833333333,9.16108333332,6.39433333333,9.11666666667
255.41,6.40716666667,7.60658333333,7.151,7.55474999999,7.56633333333,9.04274999999,7.47983333333,16.1075,9.53291666668,6.40725,9.49816666666
255.78,6.44233333334,7.88008333333,7.16416666667,7.6355,7.83825,9.33541666666,7.51016666667,16.44,9.76499999999,6.74058333333,9.72916666667
256.15,6.36158333333,7.54125,6.89783333333,7.39816666667,7.57083333333,9.20316666668,7.44575,16.2914166667,9.763,6.50458333333,9.53066666667
256.53,5.94741666667,6.85966666667,6.18133333333,6.92991666667,6.92408333334,8.80708333332,7.11108333334,15.5730833333,8.92391666665,5.84208333334,8.84216666667
256.90,5.17175,5.90808333333,5.50391666666,5.9855,6.20716666667,7.98999999999,6.21816666666,14.6455,8.01758333334,4.97216666667,7.94575
257.28,4.82883333333,5.82208333333,5.756,5.71525,6.05125,7.717,6.04116666667,14.5681666667,7.94116666667,4.91033333334,7.57958333333
257.65,4.49458333334,5.3635,5.70916666667,5.14633333333,5.80658333333,7.22525,5.82891666667,14.1489166667,7.33158333333,4.84483333333,7.07008333333
258.02,4.41908333334,5.03708333333,5.46575,4.73741666667,5.75791666667,6.8275,5.76158333333,13.8483333333,7.03591666667,4.68058333333,6.77075
258.40,4.352,4.9285,5.47283333333,4.69016666667,5.53733333333,6.65516666667,5.68858333333,13.7255833333,6.90625,4.61283333333,6.6745
258.77,4.02925,4.49491666667,5.1375,4.48941666666,5.01391666667,6.15608333333,5.31141666667,13.3895,6.563,4.23958333334,6.28783333333
259.15,3.80883333333,4.29333333334,4.891,4.36625,4.73533333333,5.91041666667,5.06916666667,13.33225,6.4125,4.0725,6.02591666667
259.52,3.62433333333,3.93925,4.59875,4.1115,4.40333333334,5.633,4.778,13.1503333333,6.14783333333,3.81508333333,5.74558333333
259.89,3.78816666667,3.9065,4.7385,4.18391666667,4.34508333333,5.67608333333,4.74708333333,13.2976666667,6.2155,3.78825,5.84575
260.27,3.98683333333,4.05658333333,4.94691666667,4.33841666667,4.44741666667,5.81258333333,4.84,13.4141666667,6.43966666667,3.96225,6.02416666667
260.64,4.07541666667,4.14558333333,5.03966666667,4.40216666667,4.53233333333,5.93783333333,4.90725,13.46325,6.551,4.1315,6.19825
261.01,4.37966666667,4.4095,5.32675,4.5785,4.712,6.13066666667,5.21725,13.7615,6.80525,4.4215,6.48691666667
261.39,4.29008333333,4.32633333334,5.22825,4.53725,4.64366666667,6.04958333333,5.17183333333,13.668,6.72441666667,4.30825,6.43725
261.76,4.33566666667,4.36033333333,5.1745,4.65858333333,4.53425,6.03608333333,5.10816666667,13.6320833333,6.75691666667,4.25066666666,6.46908333333
262.13,4.35341666666,4.48216666666,5.308,4.88416666667,4.515,6.15116666667,5.22491666666,13.7004166667,6.92,4.29891666667,6.53775
262.51,4.29758333333,4.45658333333,5.33366666667,4.806,4.504,6.07766666667,5.11741666667,13.7264166667,6.90475,4.23558333334,6.52941666667
262.88,4.20475,4.45983333333,5.34083333333,4.757,4.52291666667,6.02991666666,5.06725,13.6951666667,6.85275,4.20483333334,6.50041666667
263.25,4.53866666667,4.63666666667,5.649,4.99716666667,4.82691666667,6.23416666666,5.28541666667,13.78025,7.03575,4.50966666667,6.76175
263.63,4.84325,5.08025,5.94325,5.37725,5.18133333333,6.58208333333,5.63033333333,14.1219166667,7.369,4.9695,7.16991666667
264.00,4.65008333333,5.06691666666,5.66825,5.34025,5.18308333333,6.50875,5.72975,14.0083333333,7.298,4.86875,7.03491666667
264.37,4.87641666667,5.45825,5.82558333333,5.67558333334,5.54358333333,6.68166666667,6.11433333333,14.2016666667,7.45941666666,5.062,7.31666666667
264.75,4.8915,5.71575,6.01241666667,5.79175,5.62166666667,6.63425,6.11725,14.2154166667,7.46216666667,5.03983333333,7.2415
265.12,5.10508333334,6.09308333333,6.17758333333,6.22708333333,5.95541666667,7.01733333333,6.46333333334,14.2605,7.68766666667,5.32733333333,7.42658333333
265.49,5.31908333333,6.27908333334,6.31341666667,6.45416666667,5.96708333334,7.26,6.61525,14.2490833333,7.92858333333,5.5315,7.67158333333
265.87,5.38533333333,6.13983333333,6.17658333333,6.29333333333,5.9395,7.31841666666,6.54716666667,14.2026666667,7.84275,5.42866666667,7.649
266.24,5.20233333333,5.84325,5.77258333333,6.04633333333,5.666,6.93533333333,6.249,13.9126666667,7.441,5.06691666667,7.3735
266.61,5.06566666667,5.641,5.52516666667,5.96,5.45325,6.94191666667,6.22566666667,13.7616666667,7.217,4.95933333333,7.19825
266.98,5.12216666667,5.53833333334,5.50833333333,5.90675,5.42675,6.99016666666,6.19941666667,13.8084166667,7.14425,4.94083333334,7.21658333333
267.36,5.03833333333,5.62241666667,5.54875,5.86141666667,5.38341666667,7.02958333334,6.1475,13.9646666667,7.17991666667,4.90858333333,7.30075
267.73,5.28141666666,5.85166666667,5.87475,6.06658333334,5.69125,7.13566666667,6.49083333333,14.17925,7.379,5.098,7.52808333333
268.10,5.432,6.06475,6.115,6.12316666666,5.83616666667,7.20466666667,6.59425,14.1861666667,7.45825,5.30925,7.66433333333
268.48,5.23925,5.74291666667,5.85016666667,5.905,5.43475,7.06566666667,6.28183333333,14.0456666667,7.24166666667,5.11833333333,7.35725
268.85,5.07283333333,5.398,5.499,5.64116666666,5.1575,6.93125,6.09216666667,13.9580833334,7.13083333333,5.0125,7.22641666667
269.22,4.78433333333,5.02183333333,5.14741666667,5.19941666667,4.76783333334,6.54916666667,5.6285,13.7076666667,6.86333333333,4.69666666667,6.97533333333
269.59,4.93508333333,5.11225,5.20358333333,5.23608333333,4.89741666667,6.512,5.69808333334,13.82175,6.88,4.81141666667,7.009
269.97,4.82958333333,5.09866666667,5.27008333334,5.30416666667,4.85341666666,6.451,5.81316666667,13.9171666667,6.93075,4.89291666667,7.00466666666
270.34,4.70008333333,4.91175,5.22533333333,5.092,4.7575,6.39116666667,5.58866666667,13.8148333334,6.86441666667,4.794,6.98716666666
270.71,4.91075,5.03625,5.38183333333,5.19141666666,5.03375,6.47683333333,5.65491666667,13.9231666666,7.05558333333,4.89083333333,7.15316666667
271.09,5.09725,5.30858333334,5.55383333333,5.32558333333,5.17958333333,6.64483333333,5.75566666667,14.0428333333,7.19875,5.12383333333,7.42458333333
271.46,5.082,5.195,5.46133333334,5.2775,5.1385,6.59466666667,5.65708333334,13.8158333333,7.13883333333,5.12675,7.35541666667
271.83,4.88425,4.90933333334,5.20233333333,5.0285,4.84533333333,6.41066666667,5.28016666667,13.5219166667,6.98983333333,4.9665,7.07
272.20,4.72033333333,4.64383333333,4.98825,4.806,4.52675,6.2465,5.00166666667,13.2361666667,6.86783333333,4.78583333333,6.92191666667
272.58,4.48208333333,4.44425,4.85508333333,4.57533333333,4.38883333334,6.01233333333,4.73958333333,13.0065,6.6565,4.493,6.75866666667
272.95,4.76383333333,4.73108333334,5.1795,4.82941666667,4.70041666667,6.12416666667,4.91691666667,13.1321666667,6.82833333333,4.66766666667,6.92908333333
273.32,4.98166666667,4.91633333333,5.35666666666,5.04491666667,5.00575,6.25666666667,5.11033333333,13.2321666667,6.99533333334,4.81825,7.04525
273.69,5.01625,5.06466666666,5.44325,5.09791666667,5.11516666667,6.33916666667,5.14833333333,13.2856666667,7.05016666666,4.82925,7.22825
274.06,5.27616666667,5.29383333333,5.6595,5.2785,5.34508333333,6.53816666667,5.24483333333,13.4355,7.20941666667,5.01075,7.5105
274.44,5.57291666666,5.50516666666,5.87541666667,5.53883333333,5.54591666667,6.74883333333,5.46466666666,13.6284166667,7.31316666667,5.20725,7.64725
274.81,5.60141666667,5.62016666667,5.95575,5.67591666667,5.52908333333,6.78541666667,5.6155,13.7015833334,7.33325,5.32633333334,7.78783333333
275.18,5.66441666667,5.662,5.95025,5.69533333334,5.57375,6.8295,5.74066666666,13.7309166667,7.3755,5.33316666667,7.7875
275.55,5.55066666667,5.56783333333,5.78716666667,5.61908333334,5.38975,6.56525,5.6825,13.6524166667,7.25541666666,5.06541666667,7.70416666667
275.93,5.548,5.58825,5.82433333333,5.66858333334,5.43241666667,6.58533333333,5.85691666667,13.6726666667,7.24075,4.95025,7.846
276.30,5.89891666667,5.95491666666,6.32441666667,6.118,5.93708333333,7.00016666667,6.31691666666,14.13025,7.61708333333,5.29975,8.22391666667
276.67,6.43733333333,6.40916666666,6.82375,6.50958333333,6.41691666667,7.46791666667,6.81358333333,14.61875,8.05516666667,5.83983333334,8.72233333333
277.04,6.58816666666,6.54908333333,7.02708333333,6.66408333334,6.61966666667,7.72991666666,7.12391666667,14.8485,8.18441666667,5.98466666667,8.91841666666
277.41,6.79416666667,6.7575,7.19533333333,6.82816666667,6.79933333333,7.96883333333,7.379,15.0435,8.23883333333,6.17258333333,9.10683333332
277.79,6.78733333333,6.65016666667,7.22975,6.7795,6.81358333333,7.98575,7.4695,15.131,8.1885,6.20525,9.00491666667
278.16,6.5815,6.46783333333,7.04925,6.468,6.68208333334,7.78108333333,7.2845,15.0390833333,8.05316666667,6.0215,8.73749999999
278.53,6.4155,6.43383333334,6.98816666667,6.26316666667,6.62825,7.74225,7.20083333333,15.1009166666,8.04166666667,5.96891666667,8.68550000001
278.90,6.16958333333,6.18533333333,6.73675,5.971,6.47016666666,7.5415,6.91683333333,14.9211666667,7.88383333333,5.68375,8.39091666666
279.27,5.94675,5.98316666667,6.60375,5.843,6.32333333333,7.375,6.71275,14.7163333333,7.78275,5.51833333333,8.18283333333
279.64,6.06966666667,6.10033333333,6.79608333333,6.00816666666,6.497,7.66058333334,6.95733333333,14.9069166667,8.00850000001,5.79341666667,8.26933333333
280.02,5.99708333333,5.9545,6.77516666667,5.9445,6.4465,7.58808333333,6.86558333333,14.875,7.85666666667,5.84158333333,8.12758333334
280.39,5.90083333334,5.869,6.4715,5.83725,6.17283333333,7.45391666667,6.62108333334,14.6065,7.54233333333,5.73191666667,7.86058333333
280.76,5.56108333333,5.54191666666,6.12983333334,5.58508333333,5.85758333334,7.19833333333,6.34975,14.229,7.19575,5.48941666667,7.473
281.13,5.52466666667,5.56191666667,6.10491666667,5.56166666667,5.82066666666,7.18216666667,6.21366666667,14.191,7.25608333333,5.58691666667,7.51733333333
281.50,5.33875,5.48558333333,6.10166666667,5.47191666667,5.6865,7.0335,5.96833333333,14.1213333333,7.30883333333,5.62783333333,7.46008333333
281.87,5.17525,5.30108333333,5.87475,5.39583333333,5.4755,6.93641666667,5.79541666667,13.8880833333,7.126,5.50625,7.33808333333
282.25,5.07975,5.24116666667,5.78808333333,5.31016666667,5.32291666666,6.80016666667,5.69541666667,13.7339166667,6.94433333333,5.3725,7.27825
282.62,5.24983333333,5.37991666667,5.83733333333,5.42608333333,5.32758333333,6.89966666667,5.9005,13.67125,7.05491666667,5.49333333333,7.3635
282.99,5.19866666667,5.32466666667,5.82641666667,5.36916666667,5.24141666666,6.84225,5.85275,13.5095,6.97625,5.44041666666,7.31158333333
283.36,5.28716666666,5.43325,5.90883333333,5.38791666667,5.29525,6.88116666666,5.85541666667,13.6343333333,7.04116666667,5.41341666667,7.39216666667
283.73,5.21083333333,5.42408333334,5.76058333333,5.28175,5.20491666667,6.75275,5.59533333333,13.5556666667,6.89316666666,5.31083333333,7.247
284.10,5.34691666666,5.64116666667,5.81625,5.44366666667,5.25758333333,6.82725,5.61325,13.6115833333,7.0525,5.36391666667,7.32233333334
284.47,5.3655,5.70033333333,5.91033333333,5.49775,5.40175,6.84391666666,5.74025,13.7405,7.14625,5.37283333333,7.41575
284.85,5.48825,5.89158333333,5.97566666667,5.60933333333,5.5865,6.95916666667,5.85808333334,13.88125,7.25533333333,5.4445,7.5165
285.22,5.26525,5.6605,5.6775,5.41808333333,5.35983333333,6.74408333334,5.67075,13.7205,7.02083333334,5.13125,7.23733333333
285.59,5.17433333333,5.50641666667,5.49116666667,5.3015,5.19983333333,6.692,5.62,13.60425,6.88508333333,4.98991666666,7.10516666667
285.96,5.15866666667,5.48966666667,5.43641666667,5.197,5.12858333333,6.60208333333,5.51775,13.58,6.918,4.91916666667,7.0395
286.33,5.30183333333,5.54883333333,5.50925,5.3215,5.21116666667,6.71875,5.57708333334,13.6581666667,7.10266666666,5.00025,7.05958333334
286.70,5.26133333333,5.5555,5.60141666667,5.37966666667,5.27108333333,6.7045,5.53583333333,13.7985833333,7.17783333333,4.959,7.01033333333
287.07,5.30216666667,5.65325,5.683,5.43475,5.36675,6.78075,5.59025,13.9534166667,7.33341666667,5.02575,6.96766666667
287.44,4.96958333334,5.376,5.48975,5.25066666667,5.1285,6.53358333334,5.38933333333,13.7644166667,7.10383333334,4.82741666667,6.66575
287.82,5.02041666666,5.47866666667,5.64358333333,5.36766666667,5.19725,6.59708333333,5.54441666666,13.8741666667,7.19316666667,4.84883333333,6.80583333333
288.19,4.78108333333,5.30991666667,5.44391666667,5.145,5.02925,6.40933333333,5.38616666666,13.7925,6.99241666667,4.61958333333,6.59625
288.56,4.73375,5.20275,5.36258333333,5.02758333334,4.93475,6.32125,5.30758333333,13.83175,6.99991666667,4.52058333333,6.47766666666
288.93,4.43333333333,4.93683333333,5.12325,4.7155,4.62508333334,5.93883333333,4.99791666666,13.6135,6.77358333333,4.26416666667,6.18808333334
289.30,4.47133333333,4.97683333333,5.27441666667,4.79358333333,4.65083333334,5.98066666666,5.05241666667,13.6938333333,6.91041666667,4.33916666667,6.26066666667
289.67,4.36625,4.89308333333,5.20008333333,4.77425,4.60233333333,5.88141666667,4.95183333333,13.8120833333,6.86441666667,4.22083333333,6.24508333333
290.04,4.321,4.87133333333,5.25558333333,4.77141666667,4.59808333333,5.86633333333,4.95166666667,13.8316666666,6.78258333333,4.173,6.18258333333
290.41,4.47391666667,5.08108333333,5.49291666667,4.94133333333,4.789,5.99958333333,5.19216666667,14.08225,6.92016666667,4.37891666667,6.3865
290.78,4.46641666667,5.07325,5.41466666667,4.88916666666,4.694,5.92391666666,5.15633333334,14.1128333333,6.86141666666,4.34,6.33408333333
291.15,4.36358333333,4.90616666667,5.23308333333,4.69391666667,4.47975,5.6705,4.9935,13.9221666667,6.62708333333,4.09308333333,6.195
291.52,4.67266666667,5.1065,5.46366666667,4.89325,4.72908333333,5.79566666667,5.22316666667,14.15075,6.83108333333,4.27875,6.4155
291.89,4.77266666667,5.25983333333,5.6215,4.92566666667,4.87783333333,5.87783333333,5.3685,14.3586666667,6.983,4.39816666667,6.47916666667
292.26,4.57875,5.07625,5.50241666667,4.729,4.67083333334,5.56233333334,5.18141666667,14.2805833333,6.84466666666,4.17141666667,6.28891666667
292.64,4.52641666666,5.172,5.5575,4.779,4.68983333333,5.48541666667,5.18916666666,14.299,6.84675,4.234,6.36258333333
293.01,4.76033333333,5.39041666667,5.85525,5.11366666667,4.94091666667,5.82066666666,5.49608333333,14.6073333333,7.14625,4.47966666667,6.61016666667
293.38,4.71525,5.43566666666,5.88208333334,5.0745,4.87741666666,5.71591666667,5.44741666667,14.6461666667,7.04483333333,4.40416666667,6.587
293.75,4.62575,5.43375,5.93625,4.95816666666,4.68758333333,5.51316666667,5.39133333333,14.5499166667,6.97633333333,4.23916666667,6.43691666667
294.12,4.8125,5.74441666667,6.16533333333,5.20458333333,4.86616666667,5.69075,5.62725,14.9658333333,7.28025,4.47216666667,6.59783333333
294.49,4.60041666666,5.68608333333,6.0265,5.14608333333,4.7415,5.60325,5.44158333333,14.9,7.14233333334,4.34641666667,6.40841666666
294.86,4.50866666667,5.65933333333,5.95925,5.11233333334,4.71716666667,5.57875,5.28966666667,14.8815,7.0235,4.27458333333,6.36525
295.23,4.63308333333,5.86825,6.1005,5.31575,4.87925,5.7855,5.38433333333,15.1199166667,7.1245,4.46941666667,6.51566666667
295.60,4.7355,6.066,6.16316666667,5.49816666666,4.94341666667,5.99066666667,5.48966666667,15.2355,7.239,4.58975,6.60416666667
295.97,4.71075,5.92683333333,5.99066666666,5.41333333333,4.79875,5.86125,5.31875,15.1561666667,7.10283333333,4.43541666667,6.44041666667
296.34,4.93933333333,6.15691666666,6.24583333333,5.60416666667,4.96825,6.18766666666,5.503,15.3113333333,7.3195,4.705,6.67458333333
296.71,4.949,6.14391666667,6.24333333333,5.57683333333,4.84058333334,6.17366666666,5.39575,15.2341666667,7.22166666667,4.62675,6.62325
297.08,4.69766666667,5.92875,6.036,5.34933333333,4.64108333334,5.93883333333,5.21458333333,15.0313333333,6.96016666666,4.42516666667,6.375
297.45,4.60725,5.80716666667,5.883,5.24666666667,4.57566666667,5.79866666667,5.11058333333,14.9158333333,6.88441666666,4.29116666667,6.12483333333
297.82,4.71383333333,5.9045,5.94016666667,5.29141666667,4.70383333333,5.89458333333,5.13208333334,15.0005,6.93191666667,4.3695,6.13083333333
298.19,4.52908333333,5.73758333334,5.79916666667,5.12275,4.60075,5.69475,4.931,14.7530833333,6.75016666667,4.16608333334,5.97358333334
298.56,4.40633333333,5.62325,5.67416666667,4.95241666667,4.49491666666,5.5115,4.8275,14.5840833333,6.60508333333,3.95175,5.82666666666
298.93,4.50166666666,5.69283333333,5.82125,5.0065,4.60216666667,5.4995,4.92541666666,14.6121666667,6.68025,3.9645,5.87133333334
299.30,4.57166666667,5.81583333334,6.01575,5.07733333333,4.68041666667,5.54191666667,5.012,14.6669166667,6.74841666667,4.07191666667,5.90375
