wavelength,Back_DigCarm,Belly_DigCarm,Breast_DigCarm,Crissum_DigCarm,Crown_DigCarm,DorTail_DigCarm,Patch10_DigCarm,Rump_DigCarm,Throat_DigCarm,WingTip_DigCarm
382.69,4.8236,16.3376,11.5270666667,4.74713333333,4.29453333333,6.37791851852,13.1953333333,7.18786666667,4.83653333334,6.06113333333
383.05,4.8926,16.429,11.6311333333,4.83846666667,4.36126666667,6.43955555555,13.2754666667,7.27746666667,4.91766666667,6.13453333333
383.41,4.8674,16.4512,11.6216666667,4.7948,4.34673333333,6.39958518519,13.2086,7.26706666667,4.87573333333,6.09866666667
383.77,4.91133333333,16.5082666667,11.6051333333,4.812,4.35393333333,6.43473333333,13.2284666667,7.29573333333,4.89346666666,6.1092
384.14,4.90126666667,16.5096,11.5892666667,4.8168,4.34573333333,6.42475925926,13.2525333333,7.30386666667,4.84726666666,6.0706
384.50,4.95606666667,16.5555333333,11.6552666667,4.8792,4.3846,6.45688148148,13.2971333333,7.3936,4.8886,6.1496
384.86,4.9776,16.6368666667,11.7188666667,4.92793333333,4.41566666667,6.51757407407,13.3462,7.46046666666,4.94233333333,6.21193333333
385.22,5.02673333333,16.6672,11.7854,4.93926666667,4.47806666667,6.59591851852,13.4166666667,7.48106666667,4.96553333333,6.24886666667
385.58,5.1354,16.787,11.911,5.042,4.58793333333,6.71679629629,13.4962666667,7.57206666667,5.06666666667,6.359
385.94,5.19846666666,16.8567333333,11.9892,5.13013333333,4.65986666667,6.79665925926,13.5454666667,7.6144,5.15026666667,6.40686666667
386.30,5.24746666666,16.9466,12.0536,5.19833333333,4.69853333333,6.8349,13.5948666667,7.67606666667,5.1952,6.46166666667
386.66,5.19766666667,16.8631333333,12.0128666667,5.16453333333,4.621,6.79642592593,13.5308666667,7.62686666667,5.1226,6.39126666667
387.03,5.0918,16.7856,11.9173333333,5.03366666667,4.50626666667,6.70353333333,13.4246666667,7.52566666667,4.99033333333,6.30233333333
387.39,5.0628,16.7608666667,11.8827333333,5.0226,4.46386666667,6.68893333333,13.4332,7.49233333333,4.9676,6.27866666667
387.75,5.0572,16.7770666667,11.9484666666,5.02073333334,4.46606666667,6.69111111111,13.4565333333,7.48186666667,4.96066666667,6.3018
388.11,5.0774,16.8016666667,11.9962666667,5.06006666667,4.5226,6.72602222222,13.4604666667,7.5118,5.00586666667,6.3324
388.47,5.06913333333,16.8348,12.0066,5.05033333333,4.53226666667,6.74555925926,13.4460666667,7.47833333333,4.96893333333,6.31386666667
388.83,5.034,16.8005333333,11.9904666667,5.0164,4.5152,6.7081,13.4127333333,7.41206666667,4.9364,6.2722
389.19,5.05246666667,16.8282666667,11.9998,5.05793333333,4.5032,6.68239629629,13.4076666667,7.41646666667,4.925,6.2804
389.55,5.02233333333,16.8289333333,11.9766666666,5.06106666667,4.4458,6.61857777778,13.4200666667,7.42806666666,4.87153333333,6.23986666667
389.91,5.00666666667,16.8391333333,11.9757333333,5.049,4.43566666667,6.6037,13.4394,7.435,4.86426666667,6.2362
390.27,4.9864,16.8558,11.9707333334,5.03106666666,4.43666666667,6.60216296296,13.4256666667,7.42306666666,4.83546666667,6.19646666667
390.63,5.00393333333,16.9168,11.9792,5.03713333333,4.46913333333,6.58721851852,13.4474666667,7.44626666667,4.86453333333,6.22173333333
391.00,5.04126666666,16.9883333333,12.0303333333,5.10706666666,4.533,6.63251851852,13.5092666667,7.487,4.92786666667,6.23373333334
391.36,5.02646666667,17.0170666667,12.0353333333,5.09133333333,4.51966666667,6.60502962963,13.5071333333,7.503,4.91846666667,6.23993333333
391.72,4.9868,17.0295333333,11.9916666667,5.0612,4.4854,6.55121851852,13.4696,7.491,4.87866666667,6.18733333333
392.08,4.91593333333,16.9628666667,11.9094666667,4.96746666667,4.36953333333,6.46471851852,13.3747333333,7.3926,4.79726666667,6.08826666667
392.44,4.94053333333,16.9756,11.9327333333,4.9778,4.36786666667,6.47288148148,13.3868666667,7.401,4.80513333333,6.09113333333
392.80,4.89553333333,16.9567333333,11.8855333333,4.9214,4.31453333333,6.41000740741,13.3574666667,7.3434,4.7448,6.05826666667
393.16,4.8128,16.9168,11.8491333333,4.8372,4.24673333334,6.34332592593,13.3151333333,7.29773333333,4.68353333333,6.00453333333
393.52,4.80946666667,16.9507333333,11.886,4.8194,4.24306666667,6.35581111111,13.3085333333,7.27026666667,4.69846666667,6.0142
393.88,4.75893333333,16.909,11.8595333333,4.77266666667,4.18013333333,6.29481851852,13.2446666667,7.20833333333,4.6218,5.95386666667
394.24,4.78926666667,16.9196666667,11.8962,4.80533333333,4.19106666667,6.31999629629,13.2574666667,7.22866666667,4.64786666667,5.99233333334
394.60,4.7582,16.9152,11.9117333333,4.77206666667,4.1638,6.31012962963,13.2476666667,7.1918,4.62133333333,5.9724
394.96,4.68853333333,16.8366666667,11.8526666667,4.68006666667,4.0748,6.22957037037,13.1637333333,7.11593333333,4.54146666666,5.8666
395.32,4.63406666667,16.764,11.8296666667,4.64666666667,4.02273333333,6.17892592593,13.0964,7.0454,4.49666666667,5.79246666667
395.68,4.57246666667,16.6898,11.7898666667,4.5818,3.93513333333,6.11370370371,13.031,6.9508,4.42446666667,5.6932
396.04,4.59613333333,16.7714666667,11.8456666666,4.60653333333,3.97126666667,6.12291851852,13.0726666667,6.97906666667,4.43793333333,5.73413333333
396.40,4.52473333333,16.7402666667,11.7865333333,4.54493333333,3.90773333333,6.05516666667,13.0197333333,6.92146666667,4.39566666667,5.677
396.76,4.54346666667,16.7758,11.8085333333,4.56846666667,3.90793333333,6.06354074074,13.0233333333,6.9548,4.39626666667,5.67253333333
397.12,4.63566666667,16.8571333333,11.9055333333,4.66653333333,4.0016,6.16980370371,13.1091333333,7.04313333333,4.4922,5.74713333333
397.48,4.68646666667,16.9235333333,11.9814666667,4.71573333333,4.0712,6.23968518518,13.1714666667,7.10826666667,4.5804,5.81473333333
397.84,4.66746666667,16.9545333333,11.9624666667,4.70353333334,4.08173333333,6.24708888888,13.1691333333,7.1242,4.59853333333,5.8112
398.20,4.66386666666,16.9912,11.9742,4.7088,4.09686666667,6.25312962963,13.1852666667,7.11506666667,4.614,5.8114
398.56,4.7118,17.0408,12.0408666667,4.75033333333,4.13046666667,6.30091111111,13.2512,7.18126666667,4.66046666667,5.84853333333
398.92,4.7444,17.0798,12.081,4.7786,4.1362,6.33926296296,13.2914,7.2058,4.6786,5.90093333333
399.28,4.82326666667,17.1956,12.1553333333,4.86246666667,4.2132,6.41034814815,13.4059333333,7.2916,4.73753333333,5.99086666667
399.64,4.86713333334,17.323,12.2424,4.919,4.27793333333,6.46878518518,13.4693333333,7.3792,4.78253333333,6.07326666667
400.00,4.92446666667,17.3717333334,12.3155333333,4.97373333333,4.33493333333,6.53674074074,13.532,7.4188,4.8404,6.1198
400.36,4.93513333333,17.3814666667,12.3744666667,5.001,4.3644,6.53775925926,13.546,7.42866666667,4.86353333333,6.12893333333
400.72,4.99513333333,17.4576666667,12.4457333333,5.0298,4.413,6.59167777778,13.6326666667,7.49646666667,4.92993333333,6.1736
401.08,4.9226,17.4092666667,12.412,4.95626666667,4.31386666667,6.51416296296,13.5582,7.435,4.8732,6.11906666667
401.44,4.849,17.3632,12.3202,4.89106666667,4.2386,6.41704814815,13.4522,7.35493333333,4.79073333333,6.0184
401.80,4.84606666667,17.3691333333,12.3318666667,4.86866666667,4.19313333333,6.37576296296,13.4503333333,7.32046666667,4.75486666667,5.9772
402.16,4.80146666667,17.337,12.3245333333,4.79846666667,4.13506666667,6.29994444444,13.4245333333,7.2862,4.6948,5.92946666667
402.52,4.74893333333,17.2935333333,12.2642666667,4.7668,4.1246,6.25315925926,13.3436666667,7.21526666667,4.649,5.8784
402.88,4.78153333333,17.3389333333,12.3193333333,4.8044,4.1434,6.285,13.361,7.2558,4.67486666666,5.92313333333
403.24,4.76606666667,17.3260666667,12.3318666667,4.79306666667,4.10933333333,6.26595555555,13.3178,7.21973333333,4.6548,5.875
403.60,4.79513333333,17.3161333333,12.3645333333,4.8198,4.1376,6.29071111111,13.3649333333,7.2382,4.70653333333,5.88553333333
403.95,4.77866666667,17.3506666667,12.3628,4.8132,4.11526666667,6.28292222222,13.3837333333,7.26473333333,4.6876,5.88813333333
404.31,4.836,17.3942,12.4066666667,4.85726666667,4.14093333333,6.31815555555,13.4198666667,7.3252,4.7198,5.92166666667
404.67,4.85713333333,17.4224666667,12.4526666667,4.91166666667,4.17726666667,6.34847407407,13.4422666667,7.35473333333,4.75813333333,5.95726666667
405.03,4.89853333333,17.4849333333,12.4984666667,4.93373333333,4.23326666667,6.37546296296,13.469,7.3954,4.7876,5.9904
405.39,4.93893333333,17.5170666667,12.5557333333,4.97293333333,4.2784,6.40924814815,13.5294,7.43613333333,4.81753333333,6.01866666667
405.75,4.95866666666,17.5206666667,12.609,5.0174,4.32446666667,6.43397407407,13.5516666667,7.4658,4.8554,6.06846666667
406.11,4.95626666667,17.5458,12.6130666667,5.03846666666,4.33933333333,6.44340740741,13.5504,7.46406666667,4.86926666667,6.07226666667
406.47,5.01786666667,17.6242666667,12.7007333333,5.08446666667,4.38173333333,6.47947777778,13.6507333333,7.52786666667,4.9128,6.12926666667
406.83,4.98473333334,17.6404,12.676,5.0646,4.37086666667,6.44707037037,13.6431333333,7.5036,4.90593333333,6.08286666667
407.19,4.99093333333,17.663,12.6980666667,5.06393333333,4.38286666667,6.44593333333,13.6774666667,7.532,4.92446666667,6.09746666667
407.55,5.02893333333,17.7095333333,12.7561333333,5.093,4.40626666667,6.46498148148,13.6967333333,7.56106666667,4.94366666667,6.14953333333
407.90,5.09093333333,17.7623333333,12.8435333333,5.16566666667,4.479,6.51536296296,13.7392,7.6308,5.02733333333,6.20186666667
408.26,5.11553333333,17.8276666667,12.8848,5.18666666667,4.5152,6.55001481481,13.7818,7.64473333333,5.055,6.2414
408.62,5.07333333333,17.8005333333,12.8482666667,5.1502,4.47706666667,6.49822592593,13.7282666667,7.60773333333,5.0104,6.19913333333
408.98,5.0464,17.7978,12.8266,5.1512,4.4648,6.49155555555,13.7453333333,7.59086666667,5.00093333333,6.17646666667
409.34,5.0498,17.8436666667,12.8658666667,5.17846666667,4.46513333333,6.50628148148,13.7568666667,7.6166,5.0094,6.1888
409.70,5.15466666667,17.9368,12.9497333333,5.26266666667,4.5444,6.60305185185,13.8489333333,7.71986666667,5.1148,6.28473333333
410.06,5.23093333333,18.0021333333,13.0361333334,5.34153333333,4.62193333333,6.66518148148,13.9123333333,7.79693333333,5.19026666667,6.34193333333
410.42,5.226,18.0096666667,13.0228666667,5.3592,4.60906666667,6.65478518519,13.8871333333,7.80793333333,5.1882,6.3202
410.77,5.2568,18.0402,13.0679333333,5.42166666667,4.66833333333,6.69285555555,13.9250666667,7.85333333333,5.2218,6.35673333333
411.13,5.25046666667,18.0305333333,13.064,5.40933333333,4.6856,6.68918148148,13.9015333333,7.8508,5.214,6.34693333333
411.49,5.21073333333,18.0063333333,13.0091333333,5.39306666667,4.65833333333,6.65212222222,13.8457333333,7.82706666667,5.18713333333,6.30386666667
411.85,5.2042,17.9864,13.0194,5.39273333333,4.64546666667,6.62741481481,13.8414,7.78886666667,5.1838,6.29286666667
412.21,5.2046,17.9996666666,13.0304,5.41393333333,4.64673333333,6.60164074074,13.8716666667,7.78926666666,5.2018,6.28993333333
412.57,5.25646666667,18.0914666667,13.0962666667,5.47326666667,4.69373333333,6.64150370371,13.9451333333,7.85386666667,5.26933333333,6.32646666667
412.92,5.25053333333,18.0858,13.099,5.472,4.68493333333,6.61621481481,13.9321333334,7.84166666667,5.26793333333,6.31886666667
413.28,5.25286666667,18.0882,13.1154666667,5.4788,4.69753333333,6.62178148148,13.9411333333,7.8476,5.25533333333,6.32646666667
413.64,5.1912,18.0862666667,13.0704,5.45226666667,4.6736,6.57955185185,13.9152,7.79626666667,5.20513333333,6.2648
414.00,5.1478,18.0554,13.0416,5.43286666667,4.658,6.55540740741,13.8908,7.76093333333,5.1702,6.2502
414.36,5.17666666667,18.0975333333,13.0838666667,5.45253333333,4.67833333333,6.59361851852,13.925,7.77753333333,5.2056,6.2712
414.72,5.22393333333,18.1333333333,13.1276666667,5.465,4.6962,6.62563333333,13.9450666667,7.80086666667,5.217,6.31806666667
415.07,5.213,18.182,13.1462666667,5.48113333333,4.68726666667,6.64533333333,13.9623333333,7.81053333333,5.21133333333,6.34233333333
415.43,5.19373333334,18.148,13.1380666667,5.46713333334,4.68706666667,6.63964074074,13.9575333333,7.8058,5.19646666667,6.32366666667
415.79,5.15953333333,18.1488,13.125,5.4506,4.67493333333,6.62302962963,13.9260666667,7.7914,5.16773333333,6.29333333333
416.15,5.15053333334,18.1466666667,13.1066,5.44146666667,4.65926666667,6.6275,13.9018,7.799,5.15066666667,6.27233333333
416.51,5.1508,18.1677333333,13.1342,5.461,4.67753333333,6.66137407407,13.9077333333,7.79606666667,5.1616,6.3058
416.86,5.23966666667,18.2585333333,13.221,5.57686666667,4.76033333333,6.74855185185,13.9862,7.88386666667,5.23846666667,6.39006666667
417.22,5.2628,18.2690666667,13.2289333333,5.61033333333,4.78366666666,6.75899629629,14.0212666667,7.9042,5.28233333333,6.42066666667
417.58,5.248,18.2528666667,13.2176,5.60266666667,4.76046666667,6.74913703704,13.9853333333,7.88446666667,5.26046666667,6.40373333333
417.94,5.26453333333,18.2571333333,13.2262666667,5.62026666667,4.74333333333,6.75433333333,13.9844,7.89733333333,5.25966666667,6.39353333333
418.29,5.25353333333,18.2582666667,13.2276666667,5.639,4.74786666667,6.75600370371,13.9787333333,7.90466666667,5.2586,6.39826666667
418.65,5.24293333333,18.2655333333,13.2204666667,5.64426666667,4.74993333333,6.75911481481,13.9904,7.9046,5.27333333333,6.39173333333
419.01,5.30233333333,18.292,13.2561333333,5.72246666667,4.79933333333,6.79335555555,14.0208,7.93146666667,5.3316,6.4406
419.37,5.35886666667,18.3751333333,13.3186666667,5.80706666667,4.85826666667,6.85405555555,14.0888666667,7.97906666667,5.3868,6.49566666667
419.73,5.38133333333,18.378,13.3227333333,5.8244,4.8686,6.87081111111,14.0854,7.98453333333,5.39,6.52106666667
420.08,5.3742,18.3686,13.3156,5.8356,4.86653333333,6.86691481481,14.0588666667,7.957,5.37693333333,6.51713333333
420.44,5.36246666666,18.3474666667,13.3006666666,5.82366666667,4.8538,6.84495185185,14.0164666667,7.94366666667,5.36306666667,6.49526666667
420.80,5.31926666667,18.3144666667,13.2552666667,5.7732,4.81913333333,6.80391851852,13.9724666667,7.8924,5.3328,6.44286666667
421.16,5.29413333333,18.2982,13.2426,5.75533333333,4.79546666667,6.78845185185,13.9442666667,7.86693333333,5.3066,6.4108
421.51,5.30986666667,18.3110666667,13.2560666667,5.7736,4.81213333333,6.78909259259,13.9584666667,7.8756,5.3196,6.4236
421.87,5.2952,18.3124666667,13.244,5.75406666667,4.80473333333,6.77683703704,13.949,7.8602,5.31266666667,6.41133333333
422.23,5.31133333333,18.3274666667,13.2604,5.7864,4.82733333333,6.79711851852,13.9686666667,7.872,5.329,6.4348
422.58,5.2916,18.2970666667,13.2366666667,5.78553333333,4.81486666667,6.7678,13.9415333333,7.84226666667,5.3028,6.4216
422.94,5.26966666667,18.2966666667,13.2241333334,5.77026666666,4.7942,6.75343703704,13.9342666667,7.8322,5.2824,6.38946666667
423.30,5.24026666667,18.2750666667,13.2026666667,5.7438,4.75826666667,6.72290740741,13.8906,7.80386666667,5.24766666667,6.36486666667
423.66,5.2422,18.3044666667,13.2167333333,5.77393333333,4.77466666667,6.74145555555,13.9125333333,7.81446666667,5.27593333333,6.37506666667
424.01,5.2644,18.3462,13.2594666667,5.8028,4.7922,6.76763703704,13.9543333333,7.8506,5.30213333333,6.40473333333
424.37,5.2948,18.3743333333,13.2842666667,5.83693333333,4.81593333333,6.79668148148,13.9930666667,7.877,5.32493333333,6.42526666667
424.73,5.29353333333,18.373,13.2844666667,5.84193333333,4.80173333333,6.79060370371,13.9724666667,7.87753333333,5.29933333333,6.4276
425.08,5.2976,18.4071333333,13.2955333333,5.86,4.8132,6.80348148148,13.9780666667,7.87766666666,5.3094,6.4536
425.44,5.3034,18.4253333333,13.3138666667,5.88153333333,4.81933333333,6.81743333333,13.993,7.8904,5.32066666667,6.46326666667
425.80,5.328,18.4693333333,13.3588,5.93113333333,4.849,6.84571111111,14.0236,7.92033333333,5.34626666667,6.49193333333
426.16,5.30593333333,18.4603333333,13.346,5.90033333333,4.82626666667,6.81958148148,13.9917333333,7.8886,5.32753333333,6.46526666667
426.51,5.30593333333,18.4936,13.3736666667,5.89706666666,4.8156,6.82447777778,13.9934,7.88853333333,5.335,6.45313333333
426.87,5.33593333333,18.5290666667,13.4088,5.92713333333,4.85186666667,6.85132962963,14.0077333333,7.90306666667,5.35793333333,6.48833333333
427.23,5.38793333333,18.5834,13.461,5.98166666667,4.9084,6.89827407407,14.0592666667,7.95006666667,5.42,6.52706666667
427.58,5.40093333333,18.6191333334,13.4808666666,6.00353333333,4.9292,6.90879629629,14.0789333334,7.97146666667,5.43166666667,6.53373333334
427.94,5.40326666667,18.6359333333,13.4813333333,6.0108,4.95,6.92014444445,14.0772666667,7.96646666667,5.43153333333,6.53393333333
428.30,5.3964,18.6564,13.4824666667,6.01533333333,4.9514,6.91728148148,14.0829333333,7.93846666667,5.41306666667,6.5338
428.65,5.43133333333,18.7128,13.5376,6.07293333333,4.9954,6.96935925926,14.1388,7.9786,5.47146666667,6.57686666667
429.01,5.48966666667,18.7536666667,13.5908,6.12346666667,5.03906666667,7.00714444445,14.1866,8.0264,5.50866666667,6.60286666667
429.37,5.5086,18.8068,13.6288,6.15633333334,5.05726666666,7.04315925926,14.2161333333,8.05053333333,5.53606666667,6.61986666667
429.72,5.47366666667,18.7896,13.5874,6.1528,5.04473333333,7.01905925926,14.1820666667,8.02186666667,5.5204,6.608
430.08,5.5136,18.835,13.6346666667,6.19893333333,5.077,7.06027407407,14.2367333333,8.06586666667,5.543,6.64853333333
430.44,5.5418,18.894,13.6790666667,6.25786666667,5.12646666667,7.10996666667,14.2898,8.1038,5.5734,6.69346666667
430.79,5.50373333333,18.8782666667,13.6560666667,6.2288,5.09353333333,7.08061111111,14.2650666667,8.08206666667,5.541,6.65033333333
431.15,5.4376,18.8447333333,13.6011333333,6.18266666666,5.02673333333,7.02085555555,14.2315333333,8.0184,5.47833333333,6.59753333333
431.50,5.42753333333,18.8284,13.5942666666,6.17013333333,5.00073333333,7.00792962963,14.2264666667,7.99126666667,5.4512,6.5758
431.86,5.401,18.8154666667,13.5907333334,6.17166666667,4.97526666667,6.97307037037,14.2082666667,7.97293333333,5.4394,6.5546
432.22,5.3742,18.8108666667,13.5826,6.16993333334,4.9452,6.95638148148,14.1873333333,7.94806666667,5.42406666666,6.52333333333
432.57,5.37833333334,18.8333333333,13.5836666667,6.1808,4.96253333333,6.96026296296,14.1942,7.95533333333,5.4294,6.5148
432.93,5.36446666667,18.8327333333,13.5859333333,6.17773333333,4.95173333333,6.95019629629,14.1851333333,7.94326666667,5.41333333333,6.50626666667
433.29,5.34733333334,18.8065333333,13.5575333333,6.16673333333,4.93406666667,6.92148518519,14.1657333333,7.9144,5.38293333333,6.4902
433.64,5.37026666667,18.8307333333,13.6007333333,6.16773333333,4.9398,6.93960740741,14.2048,7.92953333333,5.39133333334,6.5094
434.00,5.36813333333,18.8406666667,13.5942666667,6.17686666667,4.9428,6.93105185185,14.1845333333,7.9204,5.38666666667,6.50293333333
434.35,5.37486666667,18.8247333333,13.5924666667,6.16906666667,4.93653333333,6.91594814815,14.161,7.92666666667,5.37253333333,6.50473333333
434.71,5.4096,18.867,13.6282666667,6.2096,4.9624,6.94908148148,14.1891333333,7.9558,5.40726666667,6.55546666667
435.07,5.45273333333,18.9066666667,13.6742666667,6.24686666667,5.00706666667,6.99754074074,14.2178,7.99986666667,5.4484,6.59886666667
435.42,5.4552,18.9325333333,13.6884666667,6.25606666667,5.0226,6.99915185185,14.2250666667,8.02013333333,5.45206666667,6.61233333333
435.78,5.48253333333,18.9761333333,13.7201333333,6.2834,5.05593333333,7.03974074074,14.251,8.05093333333,5.48193333333,6.6344
436.13,5.52306666667,18.9895333333,13.7549333333,6.31146666667,5.08386666667,7.06513703704,14.265,8.09113333333,5.50266666667,6.682
436.49,5.47253333333,18.9466,13.7247333333,6.27373333333,5.03313333334,7.01836666667,14.2200666667,8.03853333333,5.4564,6.65353333333
436.84,5.45233333333,18.9512666667,13.706,6.27313333333,5.01293333333,7.00653703704,14.2098666667,8.0194,5.44673333333,6.6442
437.20,5.47213333333,18.983,13.7509333333,6.2894,5.03826666667,7.02980370371,14.2294,8.04266666667,5.4684,6.66686666667
437.56,5.473,18.9805333333,13.7269333333,6.3168,5.05233333333,7.03063703704,14.2064666667,8.03633333333,5.4566,6.66226666667
437.91,5.4584,18.9835333333,13.7313333333,6.31126666667,5.03266666667,7.01916296296,14.205,8.02506666667,5.4578,6.6512
438.27,5.44593333333,18.986,13.7226,6.333,5.02766666667,7.0153,14.2104,8.0198,5.46266666667,6.65013333333
438.62,5.38313333333,18.9380666667,13.6747333333,6.2814,4.96373333333,6.95308888889,14.1834,7.9596,5.39173333333,6.5806
438.98,5.34386666667,18.9018666667,13.6493333333,6.2672,4.9282,6.91145555555,14.1442666667,7.92973333333,5.35806666667,6.53886666667
439.33,5.34946666667,18.9049333333,13.6444,6.28453333333,4.92386666667,6.90880740741,14.1339333333,7.92786666667,5.35633333333,6.53606666667
439.69,5.32226666667,18.877,13.6171333333,6.27166666667,4.89573333333,6.87998148148,14.1065333333,7.9016,5.33713333333,6.51773333333
440.04,5.288,18.881,13.6076666667,6.26973333333,4.87933333333,6.85862592593,14.1066666667,7.885,5.32386666667,6.49346666667
440.40,5.29973333333,18.9012666667,13.6187333333,6.2914,4.88566666667,6.85671481481,14.1175333333,7.891,5.31853333333,6.4964
440.75,5.30013333333,18.8949333333,13.6186666667,6.29,4.88273333333,6.85448148148,14.1099333333,7.8894,5.30546666667,6.48606666667
441.11,5.2788,18.8834666667,13.6131333333,6.28906666667,4.85613333333,6.82572962963,14.1035333333,7.8668,5.2912,6.48166666667
441.47,5.2472,18.8755333333,13.6032,6.2732,4.8212,6.79869259259,14.0863333333,7.83273333334,5.2654,6.46246666667
441.82,5.22473333333,18.8624666667,13.5868666667,6.26426666667,4.80266666667,6.77637777778,14.077,7.81806666667,5.2424,6.45066666667
442.18,5.2158,18.8853333334,13.5889333333,6.25433333333,4.79846666667,6.76307037037,14.0769333333,7.80146666667,5.2238,6.4366
442.53,5.23233333333,18.9164,13.6113333333,6.2738,4.8232,6.77631111111,14.0700666667,7.82753333333,5.23686666667,6.45253333333
442.89,5.2456,18.9643333333,13.6282666667,6.2846,4.83366666667,6.79735925926,14.0944,7.8314,5.243,6.47633333333
443.24,5.20553333333,18.9154,13.6024666667,6.25186666666,4.78873333333,6.76235925926,14.0514666667,7.79786666667,5.20946666667,6.4422
443.60,5.1702,18.9154666667,13.5910666667,6.22086666667,4.75093333333,6.73254444445,14.0281333333,7.7636,5.17286666667,6.41726666667
443.95,5.1728,18.9107333333,13.5929333333,6.23013333333,4.73946666667,6.72572592593,14.0117333333,7.76413333333,5.17093333333,6.40073333333
444.31,5.1652,18.9117333333,13.5901333334,6.22946666667,4.734,6.73353703704,14.0039333333,7.75686666667,5.17833333333,6.38866666667
444.66,5.16733333333,18.9183333333,13.5914,6.2408,4.73493333333,6.71843333333,13.9938,7.75593333333,5.18286666667,6.3812
445.02,5.17973333333,18.935,13.588,6.25586666667,4.74553333333,6.72910740741,13.9828666667,7.76553333333,5.18613333333,6.376
445.37,5.2102,18.9535333333,13.6269333333,6.2868,4.77233333333,6.75028888889,14.0042,7.80026666667,5.21593333333,6.40133333333
445.72,5.2232,18.9586666667,13.6367333333,6.30453333333,4.7794,6.76002592593,14.0031333333,7.79746666667,5.21266666667,6.40266666667
446.08,5.229,18.97,13.6521333333,6.32746666667,4.77666666667,6.77295925926,14.0038,7.81553333333,5.2272,6.41206666667
446.43,5.23833333333,18.9746,13.6709333333,6.35013333333,4.783,6.78521111111,14.0162666667,7.8184,5.2566,6.43066666667
446.79,5.25266666667,18.9878,13.6840666667,6.37213333333,4.79833333333,6.78762222222,14.0235333333,7.83326666667,5.26786666667,6.43626666667
447.14,5.28706666667,19.0407333333,13.7249333333,6.40226666667,4.83953333333,6.80887037037,14.0588,7.85373333333,5.29273333334,6.46726666667
447.50,5.31766666667,19.0480666667,13.7505333333,6.4364,4.86326666667,6.82741851852,14.0753333333,7.8818,5.3064,6.4924
447.85,5.33006666666,19.0594666667,13.7615333334,6.44866666667,4.88826666667,6.83868148148,14.0795333333,7.88806666667,5.31853333333,6.50966666667
448.21,5.36133333334,19.0910666667,13.8008666667,6.482,4.91386666667,6.85625185185,14.102,7.90873333333,5.34733333333,6.5524
448.56,5.3706,19.1192666667,13.8322666667,6.4936,4.93393333333,6.87665925926,14.129,7.9324,5.36366666667,6.56906666667
448.92,5.37873333333,19.131,13.8532666666,6.50813333333,4.94966666667,6.89221111111,14.1454,7.94373333333,5.37013333333,6.586
449.27,5.41446666667,19.175,13.8839333334,6.54133333333,4.98486666667,6.93092592593,14.1759333334,7.97466666667,5.3962,6.60966666666
449.62,5.41453333333,19.1895333333,13.9021333333,6.55646666667,5.0082,6.94544074074,14.1779333333,7.98906666667,5.40793333333,6.61806666667
449.98,5.432,19.2065333333,13.9260666667,6.5728,5.02853333333,6.94747037037,14.2027333333,8.00333333333,5.42526666667,6.62886666666
450.33,5.44386666667,19.2289333333,13.9415333333,6.60473333333,5.0402,6.96261851852,14.2134666667,8.02333333333,5.42526666667,6.6352
450.69,5.45353333333,19.2436,13.9717333333,6.61733333333,5.0454,6.97436666667,14.228,8.03273333333,5.43353333333,6.64606666667
451.04,5.45426666667,19.2585333333,13.9835333333,6.64993333333,5.0398,6.99138888889,14.2356,8.04753333333,5.44846666667,6.65473333333
451.40,5.48546666667,19.2873333333,14.0092666667,6.68846666667,5.06773333333,7.01854074074,14.2649333334,8.064,5.4764,6.66313333333
451.75,5.45406666667,19.2808666667,13.9940666667,6.6578,5.0248,6.98905185186,14.2596,8.04026666667,5.45546666667,6.638
452.10,5.43233333333,19.2906666667,13.9948,6.644,5.00573333333,6.98079259259,14.2546666667,8.03753333333,5.42966666667,6.6102
452.46,5.4378,19.2808,13.9954666667,6.68006666667,5.00886666667,6.98593703704,14.2534,8.0252,5.43726666667,6.61653333333
452.81,5.42486666667,19.2924,13.9882666667,6.677,5.00053333333,6.96803333333,14.2408,8.01313333333,5.43193333333,6.59266666667
453.17,5.40173333334,19.2866,13.9812,6.66433333333,4.98406666667,6.92829259259,14.218,7.98673333333,5.43193333333,6.58126666667
453.52,5.4286,19.3303333333,14.0082,6.70153333333,4.9928,6.94214074074,14.2437333333,8.0136,5.46853333333,6.616
453.87,5.4224,19.3179333333,13.9972,6.69146666667,4.97733333333,6.93076296296,14.2302666667,7.99266666667,5.45146666667,6.595
454.23,5.43566666667,19.3392,14.0146,6.70486666667,4.99506666667,6.93552962963,14.2328666667,7.98566666667,5.4594,6.5952
454.58,5.44813333333,19.3406,14.0296,6.72113333334,5.01273333333,6.93755555555,14.2349333333,7.98033333333,5.464,6.6084
454.93,5.45266666667,19.3488,14.0244666667,6.7058,5.00086666667,6.93432962963,14.2394666667,7.95686666667,5.45913333333,6.59186666667
455.29,5.45386666667,19.3533333333,14.035,6.7102,5.02046666667,6.94023333333,14.2518666667,7.96653333333,5.47433333333,6.6114
455.64,5.48826666667,19.3795333333,14.0557333333,6.75386666667,5.06013333333,6.97073333333,14.2592,7.99533333333,5.49173333333,6.64233333333
