wavelength,Back_PhrAlaf,Belly_PhrAlaf,Breast_PhrAlaf,Crissum_PhrAlaf,Crown_PhrAlaf,DorTail_PhrAlaf,Patch10_PhrAlaf,Rump_PhrAlaf,Throat_PhrAlaf,WingTip_PhrAlaf
251.66,7.91511111111,9.19344444444,7.93177777778,10.8386666667,7.11455555556,11.8725555555,19.721,7.75944444445,8.57655555556,9.39366666667
252.04,7.641,9.13955555556,7.85766666667,10.5071111111,7.06577777778,11.5955555556,19.607,7.67511111111,8.35888888889,9.05411111111
252.41,7.74144444444,9.25922222221,8.06366666667,10.6482222222,7.24922222222,11.6678888889,19.6026666667,7.976,8.66744444444,9.15966666666
252.79,7.14455555555,8.87088888889,7.50288888889,9.96422222222,6.78,10.9975555556,18.9246666667,7.56266666667,7.95088888889,8.32744444444
253.16,6.69833333333,8.52888888889,7.01333333334,9.29888888889,6.46177777778,10.5717777778,18.6154444445,7.31644444445,7.49233333333,7.74077777778
253.54,6.58944444445,8.34411111111,6.60766666667,8.92077777778,6.32533333333,10.3501111111,18.2281111111,6.95755555556,7.20911111111,7.39911111111
253.91,6.80922222222,8.64144444445,6.66533333333,9.12277777777,6.434,10.4422222222,18.3893333334,7.37822222222,7.32188888889,7.40955555556
254.28,6.88422222222,9.02644444444,6.92933333333,9.20666666667,6.704,10.2746666667,18.4326666667,7.54044444445,7.62411111111,7.61133333333
254.66,6.65744444444,9.14133333333,6.84422222222,8.9808888889,6.764,10.0962222222,18.4826666667,7.11788888889,7.33844444445,7.39166666667
255.03,6.48611111111,8.48588888889,6.40255555555,8.56233333333,6.17355555555,9.63866666668,18.0832222222,6.88888888889,6.78444444444,6.80544444444
255.41,7.08444444444,9.36177777777,7.15688888889,9.23877777779,6.58566666667,10.1495555556,18.7594444445,7.62677777778,7.33033333333,7.87233333333
255.78,7.42222222222,10.2431111111,8.03588888889,9.80922222221,6.98844444444,10.9314444445,19.5361111111,8.14066666667,7.89366666667,8.81411111111
256.15,8.08877777778,10.7925555555,8.763,10.437,7.41488888889,11.8222222222,19.9184444445,8.57777777778,8.60744444445,9.563
256.53,8.00377777778,10.769,8.581,10.2487777778,7.191,11.6028888889,19.7063333333,8.16033333334,8.43122222222,9.27955555556
256.90,7.58255555556,10.559,8.357,9.90588888889,6.86866666667,11.5017777778,19.4948888889,7.87877777778,8.18177777778,9.32000000001
257.28,6.92422222222,9.96744444444,7.73644444444,9.06144444445,5.88677777778,10.6612222222,18.4538888889,7.06788888889,7.36177777778,8.78022222222
257.65,5.96111111111,8.93333333333,6.90555555555,8.10555555555,5.21111111111,9.98888888889,17.7722222222,6.31111111111,6.60555555556,8.08333333333
258.02,4.90922222222,7.79,5.99855555556,7.07822222222,4.29433333333,8.87433333333,16.8676666666,5.20433333333,5.742,7.15577777778
258.40,4.73855555556,7.29911111111,5.595,6.92511111111,3.99455555555,8.62111111111,16.7101111111,5.10466666667,5.44122222222,6.79633333334
258.77,4.52366666667,6.92866666667,5.37233333333,6.72166666667,3.69288888889,8.29244444444,16.4616666667,4.95511111111,5.27811111111,6.56588888889
259.15,4.56177777778,6.92855555555,5.33666666667,6.76655555556,3.87466666667,8.28377777778,16.5321111111,5.02233333333,5.45666666667,6.867
259.52,4.50411111111,6.62755555555,5.06988888889,6.55644444445,3.78755555555,8.24433333333,16.5127777778,4.93066666667,5.46077777778,6.68988888889
259.89,4.41244444444,6.417,4.83766666667,6.34233333333,3.65588888889,8.071,16.363,4.76044444445,5.27944444444,6.508
260.27,4.20322222222,6.20244444444,4.63177777778,6.17577777778,3.47922222222,7.87422222222,16.2806666666,4.62388888889,5.12966666666,6.35422222222
260.64,4.20277777778,6.10866666667,4.64055555556,6.12977777778,3.54977777778,7.87833333333,16.449,4.79,5.07322222222,6.50722222222
261.01,4.49033333333,6.25,4.97344444444,6.42755555556,3.814,8.06966666667,16.7503333334,5.07277777778,5.258,6.746
261.39,4.82311111111,6.40311111111,5.19077777778,6.794,4.21188888889,8.31611111111,17.1152222222,5.26688888889,5.50322222222,6.98566666667
261.76,5.00411111111,6.60722222222,5.33133333333,7.22633333333,4.39855555555,8.41022222222,17.2181111111,5.41222222222,5.72311111111,7.01277777778
262.13,5.42877777778,6.93422222222,5.537,7.61144444445,4.65211111111,8.60433333333,17.476,5.69066666667,5.998,7.28711111111
262.51,5.51577777778,7.16444444444,5.66633333333,7.715,4.80188888889,8.72711111111,17.5556666667,5.654,6.14311111111,7.43511111111
262.88,5.93466666667,7.59688888889,5.97877777778,8.17244444445,5.24077777778,9.14411111111,17.8922222222,5.97188888889,6.63544444444,7.91544444445
263.25,6.40577777778,8.18366666667,6.573,8.77533333334,5.67277777778,9.6268888889,18.3015555556,6.51344444444,7.13844444444,8.39566666666
263.63,6.58966666667,8.55155555555,6.80677777778,9.15733333335,5.87288888889,9.82933333332,18.3477777778,6.684,7.249,8.60055555556
264.00,6.81144444444,8.80788888889,7.04744444444,9.60399999999,6.12255555556,9.96400000001,18.603,6.88722222222,7.50533333333,8.78566666667
264.37,6.86422222222,8.834,7.16211111111,9.58822222222,6.29588888889,9.919,18.6271111111,6.93855555556,7.46488888889,8.7688888889
264.75,6.63844444445,8.67844444444,7.05966666667,9.53433333332,6.16133333333,9.62799999999,18.2222222222,6.61511111111,7.29355555555,8.42566666667
265.12,6.25633333333,8.37733333333,6.72055555555,8.97166666668,5.93122222222,9.23144444445,17.9243333333,6.25622222222,7.18455555555,8.13133333333
265.49,6.19744444444,8.45233333333,6.987,8.93766666665,6.02966666667,9.43688888889,17.9664444444,6.38355555556,7.26344444444,8.14855555556
265.87,6.45688888889,8.58111111111,7.25466666666,8.75744444445,6.201,9.70077777777,18.1452222222,6.60655555556,7.22388888889,8.449
266.24,6.25022222222,8.53177777778,7.25311111111,8.63377777779,6.348,9.69222222221,18.088,6.48388888889,7.17655555555,8.41722222222
266.61,6.53644444445,8.65777777778,7.25722222222,8.75188888889,6.43833333333,9.84133333333,18.2371111111,6.70033333333,7.2,8.50233333334
266.98,6.55066666667,8.48222222222,7.13022222222,8.56088888888,6.40111111111,9.82222222223,18.131,6.66511111111,6.90966666667,8.36788888889
267.36,6.43555555555,8.15722222222,6.72455555555,8.23799999999,6.16611111111,9.63211111112,18.0204444444,6.34311111111,6.50111111111,7.92977777778
267.73,6.31711111111,8.03511111111,6.64733333333,8.08022222222,6.002,9.47933333332,18.066,6.20066666667,6.44833333333,7.67855555555
268.10,6.37633333333,8.09477777778,6.65055555556,8.12011111111,6.11311111111,9.50244444445,18.0467777778,6.29955555555,6.60666666667,7.62677777778
268.48,6.24288888889,7.96644444444,6.46933333333,8.09577777778,5.93711111111,9.32999999999,17.9801111111,6.20333333333,6.57377777778,7.55633333334
268.85,6.31111111111,8.02488888889,6.56,8.17066666667,5.99466666666,9.39377777779,18.1866666667,6.21511111111,6.72711111111,7.72622222222
269.22,6.35522222222,8.07711111111,6.68777777778,8.23466666667,6.06488888889,9.67277777778,18.2012222222,6.26422222222,6.86277777778,7.74455555556
269.59,6.16677777778,7.88355555555,6.45522222222,8.09633333333,5.868,9.52133333332,17.9612222222,6.17011111111,6.83644444444,7.68444444444
269.97,5.90611111111,7.77588888889,6.32688888889,8.15977777778,5.72911111111,9.39511111111,17.7483333333,6.06311111111,6.831,7.71555555556
270.34,6.28466666667,8.07688888889,6.74977777778,8.56177777778,5.95033333333,9.79366666666,18.0837777778,6.48122222222,7.34622222222,8.17844444444
270.71,6.14777777778,7.96288888889,6.84777777778,8.58022222222,5.97066666667,9.66988888889,17.9588888889,6.50266666667,7.46866666667,8.21
271.09,5.55555555556,7.44244444444,6.355,8.11788888889,5.36366666667,8.98888888889,17.5775555555,5.99555555555,7.06766666667,7.72444444445
271.46,5.01433333333,7.02355555555,5.96788888889,7.73433333333,4.99622222222,8.55311111111,16.9918888889,5.524,6.73577777778,7.34133333333
271.83,5.05733333334,6.95166666667,6.01611111111,7.81455555556,5.02211111111,8.66855555556,16.993,5.59655555555,6.841,7.37444444444
272.20,5.01211111111,6.90922222222,6.05044444444,7.75066666667,4.83522222222,8.52933333333,16.9334444444,5.497,6.76366666667,7.32544444445
272.58,5.27711111111,7.07122222222,6.307,7.903,4.944,8.78744444445,17.0234444444,5.75,6.982,7.48588888889
272.95,5.378,7.09366666667,6.34688888889,7.94055555556,5.03911111111,8.90377777778,16.9832222222,5.89155555555,7.03811111111,7.43511111111
273.32,5.413,7.02711111111,6.17433333333,7.91055555556,5.07522222222,8.89055555555,16.9477777778,5.86977777778,6.99944444445,7.36766666667
273.69,5.54588888889,7.11844444444,6.24511111111,7.93533333333,5.21277777778,8.95655555556,17.0205555555,5.88988888889,7.05666666667,7.45666666667
274.06,5.73433333333,7.26444444445,6.40344444444,7.97366666667,5.33966666667,9.11755555556,17.2057777778,5.90877777778,7.15566666667,7.44733333334
274.44,5.67211111111,7.06977777778,6.23822222222,7.73244444444,5.11522222222,8.89066666667,16.9905555556,5.64033333333,6.82777777778,7.18366666667
274.81,5.54044444444,6.94,6.20255555555,7.551,4.92933333333,8.77577777778,16.9497777778,5.42922222222,6.60877777778,7.00011111111
275.18,5.927,7.28966666667,6.70044444444,7.81166666667,5.38366666667,9.27255555556,17.3081111111,5.78566666667,6.91222222222,7.33888888889
275.55,6.57322222222,7.72544444444,7.27955555556,8.25333333333,5.87266666666,9.82333333332,17.8288888889,6.30922222222,7.36455555556,7.76644444444
275.93,6.67244444444,7.865,7.37955555556,8.29866666667,5.96544444444,9.75477777779,17.8027777778,6.34444444444,7.33455555556,7.78122222222
276.30,6.72855555555,7.74833333333,7.26477777778,8.32088888889,6.17577777778,9.91677777778,17.7574444444,6.439,7.25822222222,7.83066666667
276.67,6.682,7.79833333333,7.19533333333,8.355,6.259,9.85811111111,17.7863333333,6.32566666667,6.972,7.855
277.04,6.85033333333,8.07755555556,7.42877777778,8.60566666667,6.45677777778,10.0754444444,18.0723333333,6.48022222222,7.09244444444,8.23244444444
277.41,7.11966666667,8.32488888889,7.8,8.95111111111,6.65933333333,10.1563333333,18.275,6.58477777778,7.09266666667,8.47388888889
277.79,7.27,8.54788888889,7.94266666667,9.22422222222,6.75922222222,10.2486666667,18.4012222222,6.86088888889,7.04333333333,8.592
278.16,7.17433333333,8.42111111111,7.80622222222,9.18477777779,6.67077777778,10.1006666667,18.2921111111,6.941,6.97166666666,8.59688888889
278.53,7.05322222222,8.39466666667,7.655,9.225,6.59933333333,10.052,18.2786666667,7.03644444444,7.02644444444,8.66022222222
278.90,7.38088888889,8.69055555556,7.81866666667,9.57922222221,6.92,10.4148888889,18.5682222222,7.404,7.38077777778,9.03533333333
279.27,7.31388888889,8.78,7.61444444444,9.63511111112,6.73922222222,10.563,18.5964444444,7.47577777778,7.38988888889,9.07044444444
279.64,6.93866666667,8.58011111111,7.10888888889,9.29644444445,6.30444444444,10.2184444444,18.2787777778,7.03355555556,6.91911111111,8.68477777778
280.02,6.66844444444,8.351,6.84244444444,9.02333333333,5.96722222222,10.0432222222,18.0273333333,6.76188888889,6.74266666667,8.55688888889
280.39,6.54044444444,8.25333333334,6.89188888889,8.89000000001,5.797,9.93177777776,18.0028888889,6.62855555556,6.74766666667,8.44777777778
280.76,6.21955555556,8.012,6.527,8.51933333334,5.454,9.64133333333,17.7982222222,6.41644444444,6.61633333333,8.17211111111
281.13,6.14711111111,7.877,6.36411111111,8.28422222222,5.23444444445,9.59511111112,17.5286666667,6.32544444444,6.55722222222,7.96044444444
281.50,5.93388888889,7.68744444444,6.02366666667,8.00633333333,4.84388888889,9.34866666667,17.2824444444,6.20333333333,6.51366666667,7.82388888889
281.87,5.84266666667,7.58844444444,5.89966666667,7.77611111111,4.74811111111,9.37944444443,17.2325555556,6.053,6.61888888889,7.75888888889
282.25,5.95844444445,7.62244444444,5.89466666667,7.772,4.79844444444,9.45544444447,17.3157777778,6.05811111111,6.70855555556,7.75266666667
282.62,5.96733333333,7.56277777778,5.89677777778,7.70333333333,4.80788888889,9.40477777777,17.3412222222,5.98611111111,6.60933333333,7.60044444444
282.99,5.85244444444,7.48766666667,5.79655555556,7.66788888889,4.77366666667,9.16555555555,17.2312222222,5.83122222222,6.52566666667,7.44266666667
283.36,5.70455555555,7.23688888889,5.74311111111,7.57866666666,4.64033333333,8.86677777778,16.8852222222,5.62255555556,6.41933333333,7.188
283.73,5.56922222222,7.02988888889,5.66688888889,7.45711111111,4.53633333333,8.67033333333,16.7727777778,5.68177777778,6.39711111111,7.05966666667
284.10,5.75233333334,7.15333333333,5.76188888889,7.57111111111,4.85622222222,8.77277777778,16.9797777778,5.86877777778,6.51466666667,7.16522222222
284.47,5.921,7.361,5.88811111111,7.74188888889,5.04455555556,8.88366666667,17.1472222222,6.03833333333,6.72688888889,7.23433333334
284.85,6.209,7.491,6.11333333333,7.91522222222,5.29211111111,9.07177777778,17.2564444445,6.12711111111,6.94355555555,7.24688888889
285.22,6.31088888889,7.59633333333,6.18811111111,7.97788888889,5.40955555556,9.08477777778,17.4111111111,6.16577777778,7.06755555556,7.37977777778
285.59,6.24133333333,7.57788888889,6.26333333333,7.95744444445,5.43588888889,9.09211111111,17.4951111111,6.14044444444,6.98966666667,7.31877777778
285.96,6.25888888889,7.61533333333,6.33644444444,7.98688888889,5.41188888889,8.94422222222,17.5837777778,6.16366666667,6.95444444444,7.30666666666
286.33,6.14733333333,7.58822222222,6.32944444445,7.89066666666,5.26611111111,8.75466666667,17.4598888889,6.05733333333,6.778,7.15288888889
286.70,6.09111111111,7.71177777778,6.39255555556,7.97688888889,5.36433333333,8.80222222222,17.5357777778,6.13822222222,6.84577777778,7.15366666666
287.07,6.13733333333,7.74888888889,6.45455555556,7.95244444445,5.31022222222,8.85233333333,17.5998888889,6.16311111111,6.87455555555,7.12722222222
287.44,6.36866666667,8.04188888889,6.72988888889,8.1,5.57266666667,8.96888888889,17.9571111111,6.40522222222,7.09333333333,7.44611111111
287.82,6.70988888889,8.46666666667,7.13866666667,8.40155555556,5.913,9.22888888889,18.3668888889,6.66911111111,7.43333333333,7.90144444445
288.19,6.84588888889,8.61955555555,7.28755555556,8.50855555556,5.869,9.22222222222,18.597,6.76311111111,7.49444444444,8.07344444444
288.56,6.70011111111,8.65,7.25155555556,8.43144444445,5.71433333333,9.15922222222,18.5853333333,6.62311111111,7.36844444445,8.07411111111
288.93,6.668,8.78388888889,7.26855555556,8.55277777778,5.62011111111,9.16655555556,18.6601111111,6.72144444444,7.42011111111,8.22088888889
289.30,6.58888888889,8.74111111111,7.25833333333,8.53688888889,5.44766666667,9.03311111111,18.6547777778,6.62466666667,7.328,8.01122222222
289.67,6.73066666667,8.91422222222,7.31344444445,8.64555555555,5.54988888889,9.07444444445,18.7676666667,6.679,7.52555555555,8.06977777778
290.04,6.50066666667,8.731,7.04966666666,8.43355555555,5.28422222222,8.82844444445,18.5987777778,6.36688888889,7.35355555555,7.87333333333
290.41,6.50933333333,8.79088888889,7.03822222222,8.51522222222,5.34711111111,8.84566666666,18.7738888889,6.40455555556,7.47355555555,7.98866666667
290.78,6.57822222222,8.84577777778,7.03633333333,8.54811111111,5.26377777778,8.86655555555,18.83,6.41566666667,7.57688888889,7.97533333333
291.15,6.56455555556,8.98055555556,7.07055555556,8.61466666666,5.28288888889,8.96888888889,18.8836666666,6.40344444444,7.646,8.02555555556
291.52,6.59011111111,9.02555555556,7.00955555555,8.73833333333,5.29255555555,8.97244444444,18.904,6.40255555555,7.64911111111,7.88577777778
291.89,6.49422222222,9.03455555556,7.01166666667,8.82377777778,5.24644444445,8.98066666667,18.9046666667,6.41,7.67188888889,7.75644444444
292.26,6.50844444445,9.272,7.16711111111,9.06788888888,5.41333333334,9.03733333333,18.9681111111,6.54866666666,7.94466666667,7.79311111111
292.64,6.842,9.6688888889,7.41933333333,9.49166666666,5.68733333333,9.14188888889,19.3426666667,6.92366666667,8.29377777778,7.95122222222
293.01,6.92688888889,9.88555555556,7.60655555555,9.71544444443,5.83933333333,9.15,19.6398888889,7.08933333333,8.42922222222,7.956
293.38,6.777,9.88388888889,7.49077777778,9.8398888889,5.804,8.999,19.7191111111,7.11188888889,8.41722222222,7.86722222222
293.75,6.602,9.92633333334,7.39277777778,9.90199999999,5.66211111111,8.92511111111,19.8943333333,7.11122222222,8.33755555556,7.67433333333
294.12,6.79444444445,10.4066666667,7.76366666667,10.3727777778,5.96111111111,9.34011111111,20.318,7.54011111111,8.72322222222,7.85833333333
294.49,6.90733333333,10.637,7.89088888889,10.6275555556,6.03788888889,9.38666666667,20.5551111111,7.65755555555,8.94844444444,7.95755555556
294.86,6.86344444444,10.7556666667,7.95533333333,10.751,6.113,9.32422222222,20.6894444444,7.59733333333,9.00355555555,8.00166666667
295.23,6.95722222222,10.8761111111,8.16366666667,10.9115555555,6.26977777778,9.26822222222,20.916,7.689,9.15933333333,8.053
295.60,6.72311111111,10.7947777778,7.99911111111,10.693,6.063,9.122,20.8975555555,7.49166666667,9.04777777778,7.89277777778
295.97,6.67877777778,10.9187777778,7.99366666667,10.6411111111,6.01033333333,9.128,21.0553333333,7.36955555556,9.05922222222,7.81722222222
296.34,6.48288888889,10.7536666666,7.86777777778,10.4566666667,5.88077777778,9.05044444445,21.018,7.15111111111,8.84455555555,7.59388888889
296.71,6.25777777778,10.5522222222,7.66955555555,10.1923333333,5.627,8.81633333333,20.9176666667,6.832,8.59222222222,7.41944444444
297.08,6.18811111111,10.4722222222,7.51388888889,10.0057777778,5.56933333333,8.67088888889,20.8854444444,6.65466666667,8.467,7.38344444444
297.45,6.31611111111,10.6873333333,7.705,10.0916666667,5.70766666666,8.87655555556,21.0468888889,6.73266666667,8.62111111111,7.52011111111
297.82,6.43355555556,10.8565555556,7.88077777778,10.2142222222,5.83077777778,8.91311111111,21.1575555556,6.85211111111,8.70366666667,7.65322222222
298.19,6.38588888889,10.8353333333,7.77833333333,10.2117777778,5.78222222222,8.76488888889,21.1397777778,6.77955555555,8.627,7.55
298.56,6.32433333333,10.9352222222,7.82866666667,10.193,5.78033333333,8.71222222222,21.1702222222,6.78244444444,8.54911111111,7.42766666667
