wavelength,Back_TanDowm,Belly_TanDowm,Breast_TanDowm,Crissum_TanDowm,Crown_TanDowm,DorTail_TanDowm,Patch10_TanDowm,Patch11_TanDowm,Patch12_TanDowm,Rump_TanDowm,Throat_TanDowm,WingTip_TanDowm
773.81,14.8941666667,56.3066666667,23.358,41.7148333334,25.6115,17.0653333333,16.2133333333,25.5975,24.8693333333,20.9398333334,19.5931666666,22.8085
774.12,15.1385,57.3836666667,23.5933333333,43.1161666667,25.8211666667,17.238,16.0098333333,25.0641666667,25.4073333333,21.1081666666,19.0086666667,23.0365
774.43,14.9956666666,56.6125,23.7361666667,43.0165,25.3785,17.2236666667,15.8668333333,24.9071666666,25.0928333334,21.1366666667,18.5231666666,22.5508333333
774.74,15.752,57.1426666667,24.5066666666,44.5558333333,25.2611666667,17.6683333333,17.1168333333,25.3193333333,25.2758333334,21.7771666667,19.1781666667,22.8658333333
775.05,16.105,56.9718333333,24.172,45.2175,25.0071666667,17.7328333333,17.1851666667,25.6698333333,25.7275,21.5931666667,19.7205,22.5871666666
775.36,16.8808333333,57.1631666666,24.529,45.7048333333,25.9418333333,18.964,17.8511666667,26.684,26.9406666667,22.6456666667,20.077,23.5161666667
775.67,16.3945,57.3308333333,24.4556666666,45.7758333334,26.1025,19.4303333333,18.1271666666,27.0905,27.334,22.3081666667,20.189,23.9691666666
775.98,16.8751666666,56.789,24.708,45.8263333334,27.031,19.4631666667,18.8786666666,27.3231666667,27.4485,23.1496666666,21.0211666667,24.1235
776.30,16.387,55.9701666667,25.5451666666,45.7633333333,27.5726666667,19.9525,18.8618333333,27.7543333334,27.8805,23.434,21.2108333333,24.0213333333
776.61,17.0598333333,56.6273333333,26.5095,46.4756666666,27.8995,21.0475,19.3063333333,28.7138333333,27.8853333333,24.3331666667,22.1001666667,23.7433333333
776.92,16.0633333334,55.7471666667,25.6176666667,46.5088333333,26.8246666666,20.4311666667,18.247,27.7585,26.6521666667,23.4915,20.7901666666,22.3133333333
777.23,15.6946666667,55.3815,25.6018333334,46.5621666667,26.5736666666,20.4235,17.9431666667,27.6035,27.3571666667,23.3973333333,20.0608333334,21.6856666667
777.54,16.3361666667,56.0346666667,27.069,46.911,27.3275,21.4078333333,19.023,29.1236666667,27.9453333333,24.138,21.2788333334,22.227
777.85,16.6228333334,56.4675,27.1435,47.3221666666,27.3338333334,21.0563333334,19.1105,28.7533333333,28.3875,24.3486666667,21.3636666667,22.5053333334
778.16,17.046,56.5325,27.1071666667,46.7338333334,27.7195,21.9305,19.1016666666,29.1338333334,29.1336666667,24.4093333333,21.26,22.543
778.47,16.3948333333,57.6306666667,27.3496666667,46.5096666667,27.818,21.8795,18.646,28.3468333333,28.7248333333,23.9801666666,21.1241666666,21.759
778.78,16.0453333334,57.9685,27.058,46.3033333333,27.1511666667,21.3731666667,18.2976666666,27.928,27.8815,22.9731666667,20.519,20.7516666667
779.09,17.0488333334,59.2485,27.3958333333,46.9596666667,27.0775,22.5088333334,18.561,28.2076666666,28.2233333333,23.368,20.4713333333,20.2323333333
779.40,17.514,59.9868333333,28.0711666667,48.1265,26.6535,23.4115,18.2306666666,28.0548333333,27.9735,23.8513333333,20.365,19.974
779.71,19.3741666666,60.3598333333,27.594,48.4111666667,26.281,23.4271666667,19.115,28.6803333333,27.8535,24.1895,20.4118333333,20.3305
780.02,19.3873333333,60.557,27.6636666667,48.9246666666,26.4745,23.6558333333,19.6971666666,28.4621666667,29.1626666667,24.5355,20.1366666667,21.0655
780.33,19.4498333333,60.3516666667,27.9623333333,48.226,26.5951666667,23.1281666666,19.0266666667,28.4666666667,28.304,24.756,20.3613333334,20.8985
780.64,20.4726666667,61.3023333333,28.3956666667,48.8516666667,27.5261666666,24.1306666667,20.095,28.7565,28.1986666666,25.5411666667,21.3583333334,21.309
780.95,19.8545,60.3733333333,27.2216666667,48.183,27.354,22.8276666667,19.838,27.8493333333,27.8821666667,25.289,20.6146666667,21.0273333334
781.26,19.2333333334,60.0691666666,26.7358333334,47.565,27.4925,23.1656666667,19.5458333334,27.4431666667,27.098,25.3045,20.4673333333,20.8458333334
781.57,18.8501666667,60.9348333333,26.3903333334,47.8676666667,26.9705,22.8248333333,19.5153333334,27.3286666667,25.7761666667,25.0428333333,19.9931666667,20.4538333333
781.88,18.8616666667,59.5745,26.0048333333,46.9605,26.3086666667,22.5091666666,19.5203333333,27.4233333334,25.5486666666,25.0085,19.3683333334,20.0776666666
782.19,19.6176666667,59.9096666667,26.7103333334,46.8143333333,26.509,22.7698333334,19.8525,27.029,25.4526666666,25.6871666667,20.104,19.9698333333
782.50,18.6958333334,58.7658333334,26.231,45.5923333333,26.4305,21.7895,19.8103333334,26.5301666667,23.9353333334,25.1661666666,19.2781666667,19.1118333333
782.81,19.4138333333,59.3526666667,27.2835,45.5678333334,27.5025,22.4131666666,21.2,27.6373333333,24.9748333333,25.986,20.256,19.9191666667
783.12,18.2678333333,58.8671666666,26.6528333333,44.1633333333,26.7563333333,22.245,20.6095,26.4806666667,23.5706666666,24.8796666666,19.6626666666,18.6466666666
783.43,18.5203333333,59.1816666667,25.8831666666,43.7041666666,26.3028333334,22.053,20.4966666667,26.1628333334,23.1023333333,24.6413333333,19.8495,17.366
783.74,18.7701666666,60.3738333333,26.3393333333,44.75,26.5551666667,23.6245,20.874,26.9685,23.9481666666,24.2718333333,19.7951666667,17.853
784.05,20.0611666667,60.5605,26.9216666667,45.456,28.017,24.7485,22.2341666666,28.6638333333,24.3533333334,25.1976666667,21.2285,19.1451666667
784.36,19.3858333333,61.3023333333,26.119,45.357,27.34,24.4545,21.6796666667,27.8763333334,23.363,24.8055,20.5141666666,18.1835
784.67,19.8696666667,61.1731666667,25.6236666667,44.9348333333,26.9646666667,23.594,21.9553333333,28.3613333334,23.0355,24.2645,20.1303333333,17.7651666667
784.98,19.8271666667,60.0148333333,25.193,44.2485,26.6631666666,22.8775,21.5731666666,28.5738333334,22.6573333333,24.3291666667,19.2391666667,17.0891666667
785.29,21.6215,61.9181666666,26.952,46.434,28.003,24.2493333334,22.9166666667,29.3733333334,23.9301666666,25.9383333333,21.096,18.8813333333
785.60,20.7308333333,61.428,26.2303333333,46.2713333334,27.871,23.844,21.551,28.7096666667,23.322,24.944,20.2646666667,18.6243333334
785.91,20.6666666667,61.4631666667,26.926,46.074,28.037,23.9815,21.148,28.5923333333,23.6665,24.5,21.0926666667,19.0738333333
786.22,20.463,61.0185,25.7963333333,45.2963333333,27.2961666667,23.333,20.2776666667,29.037,22.5738333333,23.5925,20.2223333334,18.0923333333
786.53,20.4325,60.3096666667,25.2051666667,45.4698333333,26.8645,22.4458333333,18.6801666666,28.4488333333,21.7561666666,23.0053333333,19.2581666667,17.17
786.84,21.151,60.6936666667,26.8883333333,46.0785,28.5403333333,23.2931666667,19.39,29.6296666667,22.3676666667,24.0196666667,19.9346666667,19.0633333333
787.14,21.2588333333,60.2481666667,27.1986666666,46.0638333333,28.6701666666,22.5531666667,20.6561666667,29.4501666666,22.571,25.1598333333,20.0888333333,19.1666666667
787.45,19.8268333333,60.0811666666,25.812,44.7563333333,26.5183333334,20.692,19.1206666667,28.2131666667,21.098,24.1703333333,18.8206666666,18.397
787.76,20.2823333334,59.2115,25.6543333334,44.5076666666,26.6871666667,21.3328333333,18.819,28.65,20.9538333334,24.1565,18.6295,18.5605
788.07,20.9236666666,59.4061666667,25.8325,45.091,27.5835,22.9318333333,18.6235,29.4028333333,20.7863333333,24.4591666666,19.0868333334,19.9623333333
788.38,20.8378333333,60.0411666667,26.0385,45.52,28.3041666667,23.3091666667,18.8293333334,28.7848333334,21.1981666666,24.4936666667,19.8935,20.9065
788.69,20.3418333333,59.2648333333,24.6495,44.5128333334,28.0855,22.4613333333,18.7008333334,28.6836666666,20.3078333334,23.8975,17.8291666666,20.3931666666
789.00,19.0478333333,59.3648333333,23.1745,44.2505,27.1428333334,21.7285,18.1833333333,28.9066666667,19.1533333333,23.3685,16.5255,19.4355
789.31,19.152,59.6308333333,21.5458333333,44.1155,26.9186666667,21.1258333334,17.1601666666,28.8376666667,18.4578333333,22.9346666667,15.4238333334,18.9875
789.62,17.8546666667,59.3355,20.8426666667,43.6526666667,26.3548333334,20.5455,16.3513333333,27.1903333333,17.4835,22.6616666666,14.328,18.504
789.92,17.5436666666,59.101,21.1806666667,43.2746666667,26.4435,20.7968333334,17.0321666666,27.7596666667,17.3615,23.5928333334,14.4005,19.1336666667
790.23,16.9835,58.3706666666,20.0036666666,42.4121666667,25.205,19.7428333333,16.6293333333,26.9761666667,15.865,22.7626666666,13.3296666667,18.4566666667
790.54,16.2368333333,59.4761666667,18.5033333333,41.7548333333,25.674,19.5583333333,15.4746666666,26.9833333334,14.8298333333,21.6296666667,12.9151666667,18.6596666667
790.85,15.2061666667,58.4633333333,16.9668333333,40.156,25.6303333333,18.9475,14.3858333333,26.0103333333,14.2058333334,20.008,10.8043333333,17.047
791.16,15.3388333333,60.0083333333,18.0556666666,40.482,26.1641666667,19.3015,15.0121666666,27.982,14.8693333333,20.8943333333,11.8258333334,17.8306666666
791.47,14.1811666667,59.67,18.2538333333,39.954,25.3341666667,17.9826666666,14.6825,27.2138333333,14.0558333333,20.7186666667,11.0068333334,16.2281666667
791.78,14.5466666667,59.4878333333,18.346,40.1343333333,25.9025,19.1225,15.4283333334,28.3168333334,14.5883333334,21.2846666666,11.5446666667,15.9948333333
792.08,13.8853333334,60.263,18.3915,40.8581666666,25.7008333333,18.2623333333,14.6183333333,28.7405,14.4243333333,21.5825,11.7293333333,15.7396666666
792.39,14.9448333334,59.2688333334,19.6003333333,40.3698333333,26.2966666666,18.6223333333,14.4558333334,28.4861666666,15.4335,22.0875,12.585,16.433
792.70,16.2971666666,59.4828333334,21.798,40.5788333333,27.4835,20.5255,16.6461666667,29.6183333333,17.0568333333,23.5838333334,14.3881666667,18.3701666667
793.01,16.8115,59.905,21.3813333333,40.0331666667,27.0471666666,19.4581666667,15.9015,30.4593333333,15.9221666667,22.9736666667,13.8545,18.4863333334
793.32,17.2545,61.461,22.4388333333,40.89,28.2326666666,19.2905,16.5616666667,31.2761666666,16.5825,23.4886666667,15.2603333333,19.4795
793.62,15.742,60.5506666667,21.2483333334,39.6388333333,26.902,18.0536666667,14.8171666667,29.9493333333,15.8681666666,22.7618333333,14.3968333333,18.264
793.93,15.5613333333,58.6775,20.1918333333,39.7996666666,25.2398333333,16.6666666667,14.1428333333,29.704,15.3523333333,22.0901666667,13.517,17.1671666667
794.24,14.9833333334,58.3966666666,20.2018333333,40.1515,24.3053333333,16.1195,13.3625,29.4821666667,14.857,21.7593333333,13.2153333333,16.814
794.55,15.4145,56.5476666667,19.1295,39.8808333333,23.5018333333,15.9073333333,13.239,27.4835,14.0188333333,20.7511666667,12.5206666667,16.9336666667
794.86,16.1123333334,57.4301666666,19.0681666667,40.9278333333,24.5481666667,16.0918333333,13.403,28.0786666667,15.394,20.3818333333,13.1363333334,18.247
795.16,16.6266666666,56.3701666667,19.1305,39.7436666667,24.6796666667,15.0441666666,13.1811666667,27.5241666667,14.5231666666,19.6513333333,12.8003333334,18.5695
795.47,16.2765,55.5815,19.5161666667,39.3248333333,25.0585,16.5106666666,13.6611666667,27.5373333333,14.9493333334,19.0866666667,13.2123333333,18.794
795.78,15.5491666667,55.7255,18.9216666666,39.4901666666,24.9606666667,15.7451666667,13.9215,27.2351666667,13.9411666667,18.3923333333,12.392,18.6471666667
796.09,13.9395,54.7676666667,16.6666666667,39.2525,23.7173333333,13.5151666667,12.1211666667,26.7273333333,12.8888333333,17.7576666666,10.586,17.5556666666
796.40,14.095,54.1468333334,16.7861666667,39.0948333333,24.2623333333,14.613,12.4401666667,25.9968333333,14.1148333333,18.4808333333,11.7225,17.8828333333
796.70,13.4968333334,52.9306666666,15.869,39.1348333334,24.043,14.8723333333,12.2606666666,24.9601666667,15.1115,18.2416666667,10.8853333333,18.1018333333
797.01,15.9146666667,53.6225,17.0625,40.0435,25.8905,16.1521666667,13.9943333333,26.3656666667,16.0926666667,19.2795,12.0743333333,19.715
797.32,16.2165,53.971,18.0361666667,40.1016666666,26.5845,17.41,14.7888333333,26.6626666666,16.8816666666,20.227,13.2041666666,20.6183333334
797.63,17.6515,54.828,19.3316666667,41.155,28.312,18.7135,16.1258333333,28.235,17.8061666667,22.1321666667,14.9478333333,23.2133333334
797.93,17.9913333333,55.9113333334,20.1068333333,41.6566666667,29.9128333334,19.8103333334,17.0421666667,30.348,19.8695,23.8631666667,15.9155,24.1596666667
798.24,17.267,55.4221666667,19.688,40.496,28.9916666667,19.7478333334,16.5266666666,29.412,18.4873333334,23.4693333334,14.9261666667,22.749
798.55,14.9918333334,54.5078333333,18.4658333333,39.8676666667,27.5021666666,18.0726666667,14.6816666667,28.8253333333,17.4111666666,22.1876666666,13.6681666667,21.278
798.85,14.9398333334,54.0991666666,18.1023333333,39.118,27.0703333333,17.145,14.1073333333,28.8181666667,17.187,21.931,13.5246666667,20.9111666667
799.16,15.6653333333,54.0675,18.5021666666,39.028,27.5135,17.96,15.2691666667,30.3711666667,18.69,22.7576666667,14.3513333334,21.9231666667
799.47,16.543,54.45,20.2101666667,39.9671666667,28.4918333333,18.7268333334,16.543,30.6346666666,18.9533333333,23.527,15.4923333334,23.5888333333
799.78,15.1135,53.9463333333,19.1646666667,39.9243333333,27.8756666666,17.5065,15.8271666667,30.6466666666,18.3671666667,22.6281666667,13.938,23.2156666667
800.08,16.6458333333,54.6308333333,20.2965,40.8426666667,28.7441666667,17.8555,17.3551666666,32.2695,19.5035,23.2998333334,16.0406666667,24.6765
800.39,14.7095,53.8301666667,19.3813333333,40.341,28.1355,16.7928333333,16.4561666666,31.4603333334,19.3601666667,22.8536666667,15.383,23.7375
800.70,13.3246666666,52.2206666667,17.5723333333,39.4136666667,26.8218333333,13.8206666667,14.9418333333,29.6895,18.0251666667,21.087,12.8501666667,22.0568333333
801.00,12.879,50.7143333333,17.5973333334,38.6146666667,26.7966666666,13.0951666666,15.1083333334,28.896,18.3766666667,21.0388333333,12.4458333333,21.4716666667
801.31,10.309,49.2495,16.4461666667,37.329,24.5918333334,10.8391666667,13.179,25.4526666667,16.1148333333,18.499,11.2803333334,19.735
801.62,10.8213333333,48.0226666666,16.2755,37.0275,24.1853333333,10.4518333333,13.7113333334,25.3368333334,16.6013333333,19.2308333333,12.147,20.1218333333
801.92,12.6953333333,48.8933333334,17.7301666666,38.5416666667,26.3455,12.8475,15.7551666667,27.5173333334,19.0755,20.8985,13.954,22.6996666666
802.23,12.1971666667,48.613,16.7325,37.9126666666,26.2218333333,11.9993333333,15.1915,25.9138333333,18.0976666666,20.1675,12.99,22.633
802.54,13.3686666667,49.8023333333,17.546,39.7538333333,27.4625,12.401,15.4351666666,25.9455,19.745,21.6358333333,14.8198333333,24.0545
802.84,14.27,50.688,18.5086666667,40.1683333334,28.7173333333,12.9381666667,15.5125,26.742,20.5726666667,22.3921666667,15.6458333333,23.746
803.15,15.7763333333,52.2028333334,20.2048333333,42.1006666667,30.73,14.7085,17.134,27.837,21.2726666667,23.409,17.2896666666,24.9666666666
803.46,15.5313333333,53.0201666666,20.2315,41.9391666666,30.722,14.7593333333,16.3486666667,26.9755,21.0488333334,23.2061666666,16.2805,24.9546666667
803.76,15.3846666667,53.3651666666,19.9175,43.315,30.9295,14.6976666667,16.346,27.5641666667,20.879,23.0313333333,16.369,26.1215
804.07,18.4363333333,55.7123333334,22.4238333333,44.1755,33.8933333334,17.9211666667,18.3468333333,29.0991666667,23.0958333334,25.9186666667,19.2653333334,28.9651666667
804.38,17.781,56.344,21.3278333334,44.5656666667,33.8336666667,17.5986666667,17.2123333334,28.604,23.3513333333,24.8748333333,18.0538333333,28.5353333333
804.68,19.2806666666,57.0375,21.47,45.4425,34.7185,18.5208333334,17.3366666667,28.9321666667,23.8381666667,25.7373333334,18.9678333334,28.8203333333
804.99,20.2948333333,59.433,23.0615,47.0068333334,36.8933333333,19.0701666666,19.3876666667,30.5443333334,25.3288333333,27.3925,19.8188333333,31.6326666666
805.30,20.867,60.8713333333,23.4726666666,47.1471666667,36.186,19.0923333333,19.4743333333,29.5146666667,25.8535,27.718,20.1035,31.132
805.60,20.3056666667,60.3325,23.7643333334,47.2596666666,36.2758333334,19.6093333334,19.4968333333,29.6945,25.9883333333,27.628,20.5748333333,30.7276666667
805.91,19.2608333333,60.2846666666,23.0945,46.2121666667,36.0421666666,19.2148333334,18.2048333333,28.7191666667,24.7015,26.8823333333,19.4213333333,29.9816666666
806.21,18.3308333334,60.4021666667,21.6366666667,45.7698333334,35.044,18.932,17.9613333333,28.502,24.942,26.2598333333,18.4928333333,29.75
806.52,18.4653333333,61.3668333334,21.7505,46.4508333333,35.012,19.4726666666,18.3931666666,29.2326666667,26.5705,25.7556666667,18.5851666667,30.048
806.83,18.657,61.247,22.1823333334,47.3381666666,35.5875,20.2398333333,17.8175,29.0888333334,27.0985,25.3236666667,19.3765,29.9761666667
807.13,20.0243333334,62.1496666666,23.6471666667,47.2706666667,35.773,21.5215,18.4541666666,29.9276666667,28.2366666667,25.5071666667,20.7971666667,30.8453333333
807.44,18.2313333334,62.0961666667,23.2488333333,46.6218333333,35.221,21.3861666666,17.4863333334,29.5081666667,27.3475,24.1926666666,20.9141666667,29.4086666666
807.74,19.0766666666,63.7493333333,25.1646666666,48.9091666667,36.3773333334,22.2221666667,18.5946666666,29.9086666666,28.209,25.1903333333,23.2876666666,30.3906666667
808.05,19.018,63.5918333333,25.5813333333,49.3538333333,36.2533333333,21.8603333333,20.31,31.7055,28.8633333333,25.2198333334,23.1525,31.3951666666
808.35,19.314,61.6491666667,25.6428333333,49.5461666666,35.7035,23.1213333334,19.2638333334,31.5681666667,29.9545,25.1386666666,23.7268333333,30.4841666667
808.66,19.3078333333,61.6923333334,25.154,49.9231666667,34.4615,22.641,19.1795,29.8975,28.2563333333,25.6668333334,23.6155,30.4358333334
808.97,19.7933333333,61.9516666666,24.9621666667,50.958,33.8881666667,22.4408333333,19.3393333333,29.9043333333,30.3075,26.6765,24.0545,31.2908333333
809.27,20.3006666667,62.0553333333,25.9898333333,51.4285,33.6341666667,23.158,19.9748333333,30.3508333333,30.6765,26.9925,24.6365,31.7291666667
809.58,19.5583333333,60.9358333333,25.1578333333,51.6035,32.6761666667,21.635,18.0336666666,28.6278333333,29.9685,25.736,24.0273333334,31.1775
809.88,18.6916666667,58.5668333333,24.0655,50.623,31.8276666666,20.0158333334,17.4455,27.2325,29.1276666667,26.2201666667,22.9231666667,30.7373333334
810.19,17.9166666666,59.2185,24.1928333334,49.8438333333,30.9375,19.818,17.9946666666,27.1876666667,29.2708333333,26.3543333333,22.2135,30.7811666667
810.49,18.2855,57.739,24.279,49.8481666667,32.0435,19.8278333334,18.1841666667,26.6313333333,29.4638333333,27.1876666667,21.927,30.2983333334
810.80,18.5381666666,58.0425,25.0126666666,51.0115,31.7653333334,20.1315,18.8418333333,25.8726666666,30.2478333334,27.1623333333,22.3823333333,30.8801666666
811.10,19.2746666666,58.1968333333,25.2855,50.3975,31.52,21.6095,19.6473333333,26.3786666667,30.03,28.1918333334,23.7706666667,30.6755
811.41,19.6745,59.1468333333,25.9121666667,51.504,31.4596666667,23.0275,19.1321666667,26.2821666667,30.35,28.5505,24.507,31.065
811.71,18.5858333333,59.6465,25.1766666667,50.6566666666,31.1616666667,21.3891666666,17.9798333334,24.8231666667,29.0405,27.5251666667,24.6465,30.0253333333
812.02,16.0011666667,57.783,23.9375,49.1296666666,30.6196666666,19.4318333333,15.6171666667,24.5521666666,28.085,25.3713333334,22.9645,29.7491666667
812.32,15.7993333334,57.203,24.2901666666,48.0021666666,30.8096666667,19.7685,15.1946666667,23.9746666667,26.4985,24.5793333334,23.1335,29.9421666666
812.63,15.3088333333,56.7626666667,23.935,48.4823333333,30.6175,18.9565,15.6016666667,24.0945,26.1448333334,23.935,23.1895,28.9936666667
812.93,14.8065,57.263,25.051,48.114,30.1735,20.158,16.4881666666,23.9551666667,26.2488333333,24.6941666666,23.5728333333,28.3638333333
813.24,14.8773333334,58.282,24.9235,47.9805,29.3456666667,20.2453333334,16.539,23.262,25.2043333333,24.0285,24.591,28.5531666667
813.54,13.1315,56.9378333333,22.8071666666,47.0495,27.8041666666,18.3945,13.7161666667,21.7701666666,22.6741666667,22.568,23.0728333333,25.9968333333
813.85,12.1783333334,58.347,22.5231666667,47.318,26.1631666667,18.117,13.7383333333,22.3316666667,23.5085,22.0033333333,23.4536666667,25.0955
814.15,13.7223333334,59.3463333333,23.6086666667,48.1093333334,26.9583333333,19.5301666667,14.4788333333,25.2566666667,24.6623333333,23.555,24.4461666667,26.3101666667
814.46,14.164,59.5048333333,23.6421666666,48.0298333333,27.9553333333,20.0478333333,15.4153333333,26.3843333333,26.571,23.935,24.867,26.757
814.76,13.54,59.9511666667,23.491,47.3355,28.3308333334,18.6786666667,14.8993333334,26.047,27.2431666666,24.334,24.1436666666,25.938
815.07,12.8926666666,61.157,23.9668333334,47.2176666667,27.7686666667,19.201,14.8211666667,26.1156666667,26.832,23.6086666666,22.6998333333,25.7303333333
815.37,14.889,62.6111666667,26.0555,49.3611666667,29.4445,22.0,17.1665,27.889,28.4166666667,25.75,24.1111666667,26.0831666667
815.68,17.3678333333,64.2395,28.0745,51.0246666666,30.9331666667,22.0875,17.6375,29.8003333334,30.232,27.589,25.9978333333,26.6721666667
815.98,19.3823333333,65.5483333334,28.7005,51.9703333333,31.8691666667,24.0148333333,18.557,29.8988333333,32.4548333333,28.967,27.689,28.5145
816.29,19.3686666667,64.9546666666,28.0898333334,51.8458333334,31.407,22.4986666667,18.3786666666,29.936,32.2096666667,28.4108333333,28.1166666666,28.3573333333
816.59,19.7948333333,63.9998333333,28.2563333333,51.6153333333,32.0,22.8206666667,18.1538333333,30.4103333333,32.3848333333,28.9486666667,27.1538333334,27.6665
816.89,20.7845,62.841,29.3373333333,52.3148333333,32.4073333334,24.1958333333,19.2006666667,31.579,33.8205,30.1171666667,28.9963333334,28.8743333334
817.20,21.319,62.9256666667,30.5035,52.9976666667,33.0456666666,24.94,19.7363333333,31.4866666667,33.0458333333,31.4628333333,29.7361666666,29.6401666666
817.50,20.2816666667,61.8778333334,29.3661666667,52.6763333333,31.8543333334,23.5213333333,18.9673333333,30.0231666666,31.9015,30.3051666667,28.9203333334,28.6385
817.81,19.0545,61.2766666667,27.7541666667,52.0803333333,30.5201666666,20.3781666666,16.7611666666,28.0616666667,30.1653333333,28.3925,26.2411666667,27.2815
818.11,20.2928333333,61.8783333333,28.7073333333,52.8823333334,31.8221666666,21.92,17.0851666667,28.568,29.6141666667,28.9633333334,27.1733333333,27.708
818.41,20.5816666667,60.6263333334,26.6443333333,52.3041666667,31.141,21.7671666667,16.2865,27.6735,29.4185,28.4565,27.047,26.4876666667
818.72,19.9743333333,60.6701666667,25.8641666667,52.2835,30.0256666666,20.9346666666,16.0053333333,27.5073333334,29.0438333333,27.6783333333,26.9525,25.1386666667
819.02,18.3941666667,59.7153333334,24.0041666667,50.9553333333,28.5163333333,20.8941666667,16.2598333333,27.0731666666,27.5813333333,26.7071666667,25.0813333333,24.3086666667
819.33,16.6855,58.9901666667,22.8791666667,48.6673333334,27.4023333334,19.7071666667,15.2778333333,26.802,25.15,25.413,22.8226666667,22.1283333333
819.63,16.832,59.5401666667,22.7513333333,48.3135,27.5793333334,20.4863333334,15.8728333333,26.1736666667,24.9175,24.7023333333,21.8088333333,22.0401666667
819.93,17.1018333333,59.8428333334,23.1535,47.5568333333,27.8293333334,20.7245,16.3296666667,26.8181666667,25.3863333333,24.7545,21.9601666667,21.6511666667
820.24,16.4641666667,60.1548333333,22.8333333333,46.9048333333,27.5475,20.7025,16.75,26.8808333334,23.9286666667,24.4165,21.2975,21.8213333333
820.54,16.5868333334,59.8063333333,22.4386666667,45.7758333333,26.9421666666,20.3113333333,16.2271666667,26.3728333334,22.868,23.4571666667,20.5213333333,22.0991666666
820.85,16.1065,59.0038333333,21.7583333334,45.0356666667,26.4595,19.6876666666,15.9028333333,25.959,22.3778333333,23.0226666667,19.4841666666,21.5123333333
821.15,16.411,58.9726666667,22.1246666667,44.7026666667,26.4211666667,19.9473333334,15.9723333334,26.3555,22.0373333333,22.9941666667,19.3848333333,21.5621666667
821.45,16.2158333333,58.5845,21.8703333333,44.3458333333,25.921,19.507,15.9388333334,26.4555,21.9606666666,22.7588333333,18.9078333333,21.5801666667
821.76,16.3935,58.4995,22.612,44.5898333334,26.1081666666,19.6041666666,16.3758333334,26.748,21.9021666667,23.2345,19.0461666667,22.1173333333
822.06,16.5,58.1988333334,22.477,44.0715,26.0435,19.5505,16.145,26.5225,21.6,23.1116666667,18.684,21.8906666667
822.36,16.8815,58.2235,23.0476666667,44.3096666667,26.3178333334,19.7111666667,16.3545,26.6911666667,21.8861666666,23.3803333334,18.9281666667,21.968
822.67,16.7711666667,57.9648333334,22.9275,44.242,26.1755,19.4461666667,16.1536666667,26.4543333334,21.7276666667,23.2865,18.8286666667,21.9116666666
822.97,17.0045,57.9385,23.0948333333,44.3616666667,26.1201666667,19.5033333333,15.862,26.8356666666,21.674,23.4575,19.0015,21.9425
823.27,16.8658333333,57.8305,22.9913333333,44.38,25.988,19.4486666666,15.7325,26.687,21.4445,23.4353333333,18.882,22.1181666666
823.58,16.9016666667,57.4873333334,22.7613333333,43.9693333333,25.8085,18.9026666667,15.3591666667,26.3903333334,21.2988333334,23.0706666666,18.4171666667,21.7365
823.88,16.7645,57.6975,22.788,44.2813333333,25.8775,18.8298333333,15.1766666667,26.5906666667,21.3611666666,23.3056666667,18.1798333333,21.1943333333
824.18,17.1325,58.3583333334,23.3573333333,44.7631666667,26.1328333333,19.3856666667,15.54,27.2786666667,21.3871666666,23.7475,18.6176666667,21.425
824.49,17.1296666667,58.3955,23.535,44.9628333334,26.1125,19.7278333333,15.9341666667,27.2183333333,21.4345,24.1778333333,18.8018333333,21.2341666666
824.79,17.2243333333,58.3521666666,23.7976666667,44.8816666667,26.3606666667,20.0213333334,16.237,27.5818333333,21.6038333333,24.5286666667,19.305,21.0993333334
825.09,17.5256666667,59.2338333333,23.6785,45.3333333333,26.627,20.342,16.394,28.469,21.7048333333,24.6365,19.3921666667,21.176
825.39,17.3823333333,59.7783333333,23.743,45.7058333333,26.776,20.4508333333,16.13,28.6278333333,21.945,24.5395,19.6458333333,21.2383333333
825.70,16.818,60.4638333333,23.0965,46.0036666667,26.4773333333,20.4356666667,16.0133333333,28.6173333334,21.3733333334,24.2328333334,19.517,21.3635
826.00,17.2971666666,61.0886666667,23.4573333334,46.4395,26.5715,21.0515,16.3565,29.4236666666,21.8181666667,24.9325,20.0621666667,21.8085
826.30,17.647,61.5071666667,24.0938333333,46.5538333333,27.3121666667,21.747,16.8845,29.897,21.9648333334,25.4803333333,20.4196666667,22.4898333333
826.61,17.6235,61.7521666667,24.063,46.4411666667,27.193,21.6806666666,16.587,30.283,21.6306666667,25.4286666666,20.4546666666,22.199
826.91,18.566,62.2813333333,24.7713333334,47.3548333334,27.5756666667,22.6828333334,17.3725,30.887,22.2951666667,26.4918333334,21.4198333333,23.0208333333
827.21,18.6758333333,61.4608333333,24.703,46.9813333334,27.3058333333,23.3473333334,17.6463333334,31.1065,22.4465,26.6628333333,21.8721666667,23.347
827.51,19.3665,61.028,25.0845,46.7225,27.4655,23.1918333334,17.4636666667,31.1515,22.9826666666,26.838,21.9365,23.5006666667
827.82,19.5405,60.548,24.7836666666,46.7655,27.4618333333,22.95,16.8725,31.4481666667,22.7233333333,26.5758333333,21.6935,23.5888333334
828.12,19.9426666666,61.2948333333,24.7408333333,47.3746666667,27.8185,23.3621666666,16.5893333333,31.5021666667,22.4355,26.6491666666,21.2333333333,23.7038333333
