wavelength,Back_ComBaem,Belly_ComBaem,Breast_ComBaem,Crissum_ComBaem,Crown_ComBaem,DorTail_ComBaem,Rump_ComBaem,Throat_ComBaem,WingTip_ComBaem
562.62,11.2543333333,17.7778406863,15.35275,14.4620833333,10.6525833333,9.44,11.5676666667,14.8910833333,13.1565833333
562.96,11.311,17.8314730392,15.4142916667,14.5444166667,10.7543333333,9.54033333333,11.6281666666,14.969,13.2283333333
563.30,11.3271666667,17.8621421569,15.441875,14.5998333333,10.83075,9.56054166667,11.6399166667,15.0250833333,13.21425
563.64,11.3460833334,17.8686985294,15.4463333333,14.6731666667,10.860625,9.59008333333,11.7045,15.0940833333,13.1960833333
563.99,11.3775833333,17.8810392157,15.4658333333,14.736,10.8855833333,9.60841666667,11.75775,15.1415833333,13.2388333333
564.33,11.3709166667,17.9013480392,15.50175,14.758,10.9030416667,9.603875,11.773,15.1744166667,13.2280833333
564.67,11.3895833333,17.8937745098,15.5482083333,14.8378333333,10.9454583333,9.58229166667,11.77775,15.23475,13.27825
565.01,11.4708333333,17.9629803922,15.63575,14.9698333333,11.0271041667,9.62866666667,11.8254166667,15.3680833334,13.3721666666
565.35,11.5868333333,18.0320612745,15.7025833333,15.0944166667,11.1117291667,9.67820833333,11.8841666666,15.4619166667,13.4626666667
565.69,11.5790833333,18.0122328431,15.690625,15.1023333333,11.1075208333,9.65654166667,11.86275,15.4915833333,13.4548333333
566.03,11.622,18.0572622549,15.7550416667,15.1498333333,11.1640208333,9.689375,11.9059166667,15.5773333333,13.5055
566.37,11.59925,18.0141544118,15.7015416666,15.15625,11.1431875,9.647,11.8640833333,15.5453333333,13.52125
566.71,11.58125,17.9992671569,15.712875,15.1605,11.1566875,9.62104166667,11.8390833334,15.5881666667,13.5005833334
567.05,11.533,17.9577132353,15.659875,15.16525,11.1109583333,9.55241666667,11.8128333333,15.59375,13.4626666667
567.39,11.56375,17.9983431373,15.7092916667,15.2215833333,11.1705833333,9.556125,11.8283333333,15.641,13.49425
567.73,11.5428333333,17.9560931373,15.6914166667,15.22975,11.1878958333,9.545875,11.8095833333,15.6435833333,13.4685833333
568.07,11.5646666667,17.9797009804,15.7002083333,15.2894166667,11.2204791667,9.5705,11.78225,15.7021666667,13.5144166666
568.41,11.53075,17.9724828432,15.6559583333,15.2870833333,11.22575,9.55858333333,11.75825,15.7455,13.4895
568.75,11.4770833333,17.9418651961,15.622625,15.2555,11.23875,9.54066666667,11.71175,15.7579166667,13.4168333333
569.09,11.4490833333,17.9745612745,15.6372083333,15.3078333334,11.2899166667,9.557,11.7175,15.8068333333,13.4379166667
569.43,11.43975,17.9700588236,15.6176666667,15.3125,11.2980208333,9.57195833333,11.6893333333,15.8318333333,13.4251666667
569.77,11.4381666666,17.9848088236,15.5555,15.3528333333,11.3050833333,9.53225,11.6750833333,15.8629166667,13.4299166666
570.11,11.4431666667,17.9973651961,15.5758333333,15.4214166667,11.3347291667,9.591,11.707,15.9665,13.4378333333
570.45,11.46875,18.0122377451,15.5923333333,15.4851666667,11.3632083333,9.5785,11.7495833333,16.0126666667,13.4518333333
570.79,11.5036666667,18.0604607843,15.6435,15.5521666667,11.4168333333,9.64954166667,11.7700833333,16.06125,13.49075
571.13,11.47425,18.0123161765,15.615625,15.5753333334,11.4089375,9.620875,11.7495833333,16.0814166667,13.4914166667
571.47,11.483,18.0310980392,15.611125,15.6213333334,11.4316666667,9.62579166667,11.7460833333,16.1480833334,13.5009166667
571.81,11.3965833333,17.9258553921,15.544625,15.5634166666,11.3541041667,9.52666666667,11.6810833334,16.1085833333,13.3893333333
572.15,11.439,17.917627451,15.5497916667,15.5965833333,11.392,9.548,11.7075833333,16.1378333334,13.4145
572.49,11.4760833333,17.9430392157,15.5655416667,15.63975,11.4117916667,9.57329166667,11.7205833333,16.1565833333,13.46625
572.83,11.482,17.9029705882,15.5220833333,15.61,11.3917291667,9.560375,11.6749166667,16.1508333334,13.40925
573.17,11.47925,17.8798210784,15.503,15.6280833333,11.4085833333,9.5125,11.651,16.1391666667,13.4113333334
573.51,11.5233333333,17.9031519608,15.545375,15.6889166667,11.4855416667,9.581625,11.66925,16.1985,13.4448333333
573.85,11.5128333333,17.9012745098,15.53225,15.6945833333,11.501125,9.52783333333,11.6256666667,16.2390833333,13.4196666667
574.19,11.5313333333,17.9365661765,15.530625,15.73875,11.5342708333,9.542125,11.61025,16.3059166667,13.4520833333
574.53,11.5321666667,17.9320588235,15.537875,15.7445,11.5555416667,9.52641666667,11.61625,16.3460833333,13.4704166666
574.87,11.5926666667,17.9848406863,15.5606666667,15.7699166666,11.5905833333,9.58566666667,11.6346666667,16.4138333333,13.5260833333
575.21,11.55775,17.9828308824,15.558375,15.7755833333,11.5955,9.58645833333,11.6256666666,16.4429166666,13.5568333333
575.55,11.62475,18.0544142157,15.6359166666,15.881,11.6886041667,9.64770833333,11.6895833333,16.5464166667,13.6403333333
575.89,11.63525,18.0887745098,15.69425,15.91125,11.7208333334,9.66075,11.7035833334,16.6096666667,13.6458333333
576.22,11.5750833333,18.0367671568,15.62175,15.8998333333,11.675375,9.58654166667,11.6456666667,16.6081666666,13.5970833333
576.56,11.6230833333,18.0873088235,15.7092916666,16.0028333334,11.767,9.63891666667,11.7033333333,16.7148333334,13.6538333334
576.90,11.6795,18.1486470588,15.7830416667,16.0845833333,11.8567083333,9.68808333333,11.7615833333,16.8093333334,13.7200833334
577.24,11.5873333333,18.0973553922,15.7144583334,16.0196666667,11.7715,9.60716666667,11.6988333333,16.7818333333,13.6459166667
577.58,11.5775,18.1172916667,15.71875,16.0373333333,11.7990833333,9.629875,11.7196666666,16.7819166667,13.6460833333
577.92,11.5474166667,18.0941740196,15.7242916667,16.0289166667,11.7966875,9.61475,11.7205833333,16.7910833333,13.6208333333
578.26,11.607,18.1291642157,15.766375,16.10425,11.8764583333,9.6525,11.7195833333,16.8755,13.676
578.60,11.59475,18.1543700981,15.7895833333,16.1498333333,11.9161041667,9.64920833333,11.7249166667,16.9324166667,13.6626666667
578.94,11.6903333333,18.2530833333,15.85775,16.2423333333,12.0235208334,9.72091666667,11.7848333333,17.0435,13.7143333333
579.28,11.7694166667,18.3626519608,15.884375,16.3445833334,12.1365208333,9.831125,11.8308333334,17.1438333333,13.7816666667
579.61,11.7208333334,18.3132769608,15.792375,16.3198333333,12.1022916667,9.78720833333,11.7414166667,17.0849166666,13.7259166667
579.95,11.7394166667,18.3213382353,15.8270416667,16.3695,12.1457083334,9.78433333333,11.7430833333,17.1118333333,13.7061666667
580.29,11.6185,18.2299019608,15.7215416667,16.2895,12.0671041667,9.70408333333,11.6818333333,17.0963333333,13.6441666667
580.63,11.5540833333,18.1711029412,15.6704583334,16.28725,12.0387916667,9.72025,11.62475,17.126,13.5624166666
580.97,11.6463333333,18.2273088236,15.762875,16.3955,12.1777291667,9.82120833333,11.7075833333,17.2404166667,13.6204166667
581.31,11.6889166667,18.2517622549,15.82075,16.4466666667,12.2599791667,9.831375,11.7095,17.34975,13.6806666666
581.65,11.7785,18.3447254902,15.8766666667,16.585,12.3820208333,9.98804166667,11.8123333333,17.4603333333,13.7994166666
581.98,11.67275,18.2313088235,15.7542916667,16.54775,12.3132083333,9.90875,11.74175,17.4639166667,13.6833333333
582.32,11.6116666667,18.1951421569,15.6963333334,16.5460833334,12.2993541666,9.834,11.7039166667,17.4594166667,13.61675
582.66,11.5315,18.1256519608,15.625875,16.5239166666,12.2911041667,9.75195833333,11.6349166667,17.3699166667,13.4965
583.00,11.49825,18.1040441177,15.5857083333,16.5109166667,12.3018333333,9.71054166667,11.6213333333,17.3708333333,13.48975
583.34,11.51125,18.1179852941,15.59775,16.5828333333,12.3534583333,9.71895833333,11.6260833333,17.4401666667,13.5135833333
583.68,11.5790833334,18.2179142157,15.6938333333,16.6990833333,12.4643958333,9.83166666667,11.7013333334,17.5661666666,13.63
584.01,11.6876666667,18.3556519608,15.8238333333,16.8514166667,12.5955416666,9.89275,11.794,17.71075,13.7248333333
584.35,11.699,18.3396764706,15.7904166667,16.8655,12.6179583333,9.87079166667,11.8020833333,17.7764166667,13.7208333333
584.69,11.6908333333,18.2978529412,15.7655416667,16.8665,12.618375,9.85866666667,11.75225,17.7881666666,13.7205833333
585.03,11.6398333333,18.2790098039,15.6980416667,16.8830833333,12.5881666667,9.83354166667,11.7288333333,17.7818333333,13.6636666667
585.37,11.58475,18.1966004902,15.6391666667,16.8466666666,12.5342916667,9.70458333333,11.6104166667,17.7618333333,13.5475
585.70,11.6499166667,18.3343088235,15.7444583333,16.9365833334,12.648875,9.77604166667,11.6565,17.8571666667,13.6401666667
586.04,11.7630833334,18.4070343137,15.8745416667,17.0759166667,12.7766458333,9.84266666667,11.7280833333,18.0076666666,13.7639166667
586.38,11.8775833333,18.4860931373,15.9655833333,17.2000833334,12.8501875,9.917375,11.7885,18.16975,13.9040833334
586.72,12.0371666667,18.595379902,16.104625,17.4148333333,12.9879583333,10.0389166667,11.9115833334,18.3485,14.0373333333
587.06,12.0506666666,18.5973480392,16.1238333333,17.4568333333,12.9890625,10.0150833333,11.9138333333,18.4029166667,14.05575
587.39,12.0828333333,18.6473872549,16.1067083333,17.47975,13.0333541666,10.02425,11.912,18.4403333333,14.095
587.73,12.0756666667,18.6132892157,16.0632083333,17.4546666667,13.0419791667,9.99858333333,11.8689166667,18.427,14.0740833333
588.07,12.2094166667,18.7607279412,16.1844583333,17.62875,13.1545416667,10.1062083333,11.9955,18.5215,14.2118333333
588.41,12.1070833333,18.7196617647,16.1140833333,17.6531666667,13.100125,9.98754166667,11.9466666666,18.5265,14.1529166667
588.74,12.14575,18.6923063726,16.1266666667,17.6958333333,13.1221875,10.0441666667,11.9473333334,18.5743333333,14.1953333333
589.08,12.1383333334,18.6900980392,16.0900833333,17.6981666667,13.1594375,10.0365833333,11.9470833333,18.6089166666,14.2084166667
589.42,12.1773333333,18.7224877451,16.097125,17.7681666667,13.1847916667,10.06325,11.9845833333,18.6731666667,14.24975
589.76,12.1231666667,18.6667254902,15.9789583334,17.6991666667,13.130125,10.043,11.9154166666,18.6309166667,14.2079166667
590.09,12.0755833333,18.6494681373,15.9409583334,17.6980833333,13.1044583333,10.0153333333,11.8879166667,18.63525,14.1535833333
590.43,11.8693333333,18.4619411765,15.7592083333,17.4864166667,12.9587083333,9.82554166667,11.7101666667,18.4943333333,13.96025
590.77,11.8055,18.4580539216,15.7129583334,17.4864166667,12.9821666666,9.82875,11.7155833333,18.5065,13.9696666666
591.11,11.7394166667,18.3938039216,15.669,17.4675,12.9524583333,9.767875,11.6778333333,18.5286666667,13.9044166667
591.44,11.7613333333,18.4233946078,15.6530833333,17.5333333334,13.027125,9.839625,11.6925833333,18.6031666667,13.9198333334
591.78,11.6655,18.3610563725,15.5985,17.4953333333,12.9753333333,9.82445833333,11.63075,18.6233333333,13.885
592.12,11.7365,18.400870098,15.63275,17.5676666667,13.0573958333,9.87866666667,11.6550833333,18.7133333333,13.9366666667
592.46,11.7960833333,18.5229289216,15.7551666667,17.6940833333,13.1607708333,9.90358333333,11.7386666667,18.8924166666,14.0304166667
592.79,11.75275,18.4862107843,15.7504166667,17.7121666666,13.1591041666,9.851375,11.7108333333,18.90975,14.0348333333
593.13,11.751,18.5296985294,15.8075833333,17.78275,13.2149166667,9.8665,11.7324166667,18.9874166667,14.07075
593.47,11.7925833333,18.5920269608,15.9059583333,17.8924166667,13.2971666667,9.896375,11.8115833333,19.1075,14.11575
593.80,11.7665833333,18.5670833333,15.8966666667,17.919,13.3115833333,9.89666666667,11.8031666667,19.1684166666,14.1241666666
594.14,11.8049166667,18.6216617647,15.9233333333,18.01525,13.3851666667,9.90295833333,11.8466666667,19.2759166667,14.1596666667
594.48,11.8114166667,18.5978676471,15.9409583333,18.0324166667,13.4044583334,9.86575,11.8009166667,19.3174166667,14.14575
594.81,11.8424166666,18.5522892157,15.954,18.1145,13.428875,9.91133333333,11.8233333333,19.3560833333,14.1568333333
595.15,11.8730833333,18.5629558823,16.0074166667,18.1824166666,13.4417916667,9.91695833333,11.8535833333,19.4069166667,14.1831666667
595.49,11.9559166667,18.6669289216,16.088125,18.27975,13.5762291667,9.916375,11.901,19.5125833333,14.2294166667
595.82,11.9725,18.684125,16.1105833334,18.2895,13.6022291666,9.92554166667,11.9321666666,19.5106666666,14.2170833333
596.16,11.89475,18.5998823529,16.0125833333,18.20275,13.5064791667,9.851875,11.8680833333,19.4059166667,14.10075
596.50,11.9966666667,18.704747549,16.0886666666,18.3003333334,13.5630625,9.94395833333,11.9411666667,19.51125,14.1745833334
596.83,12.0746666666,18.7382377451,16.1367083334,18.3559166667,13.6447708333,9.98204166667,11.97675,19.5725833333,14.2275
597.17,12.0305833333,18.7260588235,16.0759166667,18.33875,13.6508333334,9.946375,11.9199166667,19.5663333333,14.2080833334
597.51,11.9914166667,18.6811789216,16.0162083333,18.2790833334,13.6193125,9.8745,11.8680833334,19.4735,14.1440833333
597.84,12.085,18.7632401961,16.124375,18.3606666667,13.7252291666,9.97033333333,11.9641666667,19.55375,14.23975
598.18,12.1620833333,18.8276544118,16.1945416667,18.437,13.8040208334,10.0857916667,12.0655833333,19.634,14.3110833333
598.52,12.2620833333,18.9369485294,16.2687916667,18.5241666667,13.9225833333,10.1239583333,12.1455,19.7321666667,14.4131666666
598.85,12.2716666666,18.9320980392,16.23725,18.5219166667,13.932625,10.0975,12.12075,19.7455,14.4369166667
599.19,12.224,18.8600882353,16.1810416667,18.47875,13.9066458333,10.0692916667,12.068,19.718,14.4309166666
599.53,12.2064166667,18.8829264706,16.1851666667,18.5238333333,13.9394375,10.09075,12.0546666667,19.79025,14.4548333333
599.86,12.2324166666,18.8727671568,16.1837083333,18.57025,14.0277291667,10.094625,12.0676666667,19.83,14.5055833333
600.20,12.1640833333,18.8107328431,16.0948333333,18.5143333333,14.05525,10.059625,12.00175,19.8025,14.466
600.53,12.0769166667,18.7359313725,16.0366666666,18.5065833333,14.0534166667,10.0569166667,11.9818333333,19.7779166667,14.39175
600.87,12.2064166667,18.8278897059,16.1288333333,18.6805833333,14.1619791667,10.1569166667,12.0588333333,19.8668333333,14.4865
601.21,12.32475,18.9397941176,16.2270416666,18.837,14.3133333334,10.26425,12.1410833334,20.0870833333,14.6280833333
601.54,12.3113333333,18.9297990196,16.1841666667,18.8439166666,14.2855,10.2465416667,12.0783333333,20.1115833333,14.579
601.88,12.2409166667,18.9173897059,16.149875,18.8690833333,14.26675,10.1415,12.0063333333,20.1651666666,14.494
602.21,12.1870833333,18.880625,16.1444166666,18.8541666667,14.2588125,10.1010833333,11.988,20.2033333333,14.4513333333
602.55,12.20475,18.9528848039,16.2177916667,18.9743333333,14.3243958333,10.18975,12.0673333333,20.318,14.4738333333
602.88,12.2380833333,18.9665245098,16.2235833333,19.0148333333,14.3536458334,10.216125,12.097,20.41375,14.50625
603.22,12.27625,18.9978210784,16.30375,19.10425,14.412375,10.2615833333,12.17325,20.493,14.5720833333
603.56,12.2815,19.0436838235,16.357625,19.1853333333,14.4427291667,10.3059583333,12.1905833334,20.58175,14.5885833333
603.89,12.2921666667,19.0810441177,16.4052916667,19.2485,14.4832083333,10.3012916667,12.2255833334,20.65975,14.6059166667
604.23,12.26175,19.0411960784,16.3127916667,19.18575,14.4080416667,10.2471666667,12.15975,20.62225,14.5574166666
604.56,12.2498333334,18.9918014706,16.2927916667,19.1254166667,14.407,10.190625,12.1359166667,20.6539166667,14.57875
604.90,12.2131666667,18.9661151961,16.2895416666,19.1303333333,14.3962291667,10.1815416667,12.152,20.6395833334,14.5363333333
605.23,12.1814166667,18.9727328431,16.2800416666,19.1988333333,14.4297916667,10.1499166667,12.1644166667,20.6788333333,14.5435833333
605.57,12.2220833333,19.000877451,16.2799166666,19.2425833333,14.45025,10.1855833333,12.1819166667,20.711,14.6065833333
605.90,12.21625,19.0038161764,16.2380833333,19.2823333333,14.4672083334,10.2054583333,12.15375,20.72825,14.5859166667
606.24,12.2455,19.0115906863,16.2422083333,19.2811666667,14.5446041667,10.1425416667,12.148,20.7888333333,14.6118333333
606.58,12.249,19.0421960785,16.256875,19.3818333333,14.5842916667,10.0871666667,12.1399166667,20.84575,14.616
606.91,12.2651666667,19.0755294118,16.2409583333,19.38375,14.6058958333,10.05725,12.0836666667,20.91225,14.6264166667
607.25,12.3421666667,19.1298382353,16.27575,19.4875833333,14.7239375,10.0892083333,12.149,21.03675,14.6991666666
607.58,12.3141666667,19.0909926471,16.30225,19.51875,14.7232708333,10.07425,12.1553333333,21.0551666666,14.7009166667
607.92,12.2764166667,19.0280245098,16.260375,19.5596666667,14.7351875,9.968625,12.1100833333,21.07925,14.6855
608.25,12.2895833334,19.0478333333,16.2751666667,19.6489166667,14.7813125,9.99770833333,12.10225,21.1600833333,14.68175
608.59,12.3371666667,19.0814656863,16.2861666667,19.676,14.8439166666,9.994625,12.1,21.2199166667,14.7538333333
608.92,12.34575,19.0521078432,16.2800416667,19.65775,14.8608333333,10.0470833333,12.0924166667,21.2424166667,14.7890833333
609.26,12.34075,19.0229681373,16.2725416667,19.6445,14.92925,10.0615,12.0904166667,21.2871666667,14.8054166667
609.59,12.2950833333,18.9944534314,16.2425,19.602,14.9171875,10.038875,12.0708333334,21.3004166667,14.815
609.93,12.2499166666,18.9579068628,16.198375,19.6138333333,14.8671041666,10.0334166667,12.04225,21.3058333333,14.8329166667
610.26,12.2355833333,18.8990220588,16.1574583333,19.5618333334,14.8788958333,10.0732916667,12.002,21.2811666667,14.8220833333
610.60,12.138,18.7987818628,16.0599166667,19.5043333333,14.8337916667,10.0315416667,11.9625833333,21.2704166667,14.7591666667
610.93,12.06925,18.7338946078,16.0081666667,19.448,14.7960833333,9.99458333333,11.87875,21.22175,14.7271666666
611.27,12.08575,18.7108235294,15.9305833333,19.47125,14.7765,9.98191666667,11.8175,21.2193333334,14.7219166666
611.60,12.1096666667,18.7623259804,15.9734166667,19.4841666667,14.8244583333,10.043,11.8514166667,21.3065,14.7688333333
611.93,12.0521666667,18.7117622549,15.9351666667,19.4548333333,14.8452291667,10.0106666667,11.8606666667,21.2618333333,14.7390833333
612.27,12.0598333333,18.7391593137,15.9570416666,19.5395833333,14.9155833333,10.0804583333,11.8578333333,21.3759166667,14.7778333333
612.60,12.12025,18.7808235294,16.0143333333,19.6230833333,14.9642708333,10.0807083333,11.891,21.4543333333,14.8368333334
612.94,12.15925,18.8125710784,15.9938333334,19.68,14.9500833334,10.075125,11.9,21.48125,14.8309166666
613.27,12.335,18.9404607843,16.1500416667,19.8623333334,15.1183541667,10.1655416667,12.0365,21.6845,14.9503333333
613.61,12.3915833333,19.0198970588,16.20975,19.94625,15.2167708333,10.2021666667,12.0818333333,21.7808333333,14.94425
613.94,12.3923333333,19.0956715686,16.25375,19.9920833333,15.2755416667,10.2407916667,12.1269166667,21.8396666667,14.9490833333
614.28,12.52425,19.2276666667,16.3287083333,20.13875,15.413,10.3122083333,12.1825,21.9216666667,15.02175
614.61,12.64125,19.3409338235,16.4067083334,20.2365,15.5512708333,10.3635833333,12.2809166667,22.0595,15.1168333334
614.94,12.7296666666,19.4441446078,16.5426666666,20.3088333334,15.6996666667,10.44725,12.3643333333,22.228,15.1971666667
615.28,12.8734166667,19.6581691177,16.7454166667,20.53925,15.8921041667,10.6039583333,12.5306666667,22.4281666667,15.3606666667
615.61,12.9213333333,19.7589338235,16.7974583333,20.61875,15.954,10.6484583333,12.5800833333,22.5126666667,15.4063333333
615.95,12.9541666667,19.7231862745,16.796375,20.6465,15.9777708333,10.6452083333,12.5966666667,22.5578333333,15.42275
616.28,12.79375,19.6208627451,16.653375,20.5175833333,15.8897708334,10.5291666667,12.4519166666,22.4116666666,15.27825
616.61,12.792,19.6577941176,16.65425,20.6001666667,16.002,10.531625,12.4676666667,22.4746666667,15.2979166667
616.95,12.7026666667,19.5999950981,16.5733333333,20.5603333333,15.9587916667,10.5424583333,12.3669166667,22.3825833333,15.23675
617.28,12.6903333333,19.5731617647,16.5718333333,20.6035833333,15.9724791667,10.57025,12.3418333333,22.3568333333,15.27475
617.62,12.7635,19.6092034314,16.663375,20.6888333333,16.0271041667,10.643625,12.3833333334,22.4569166666,15.3735833334
617.95,12.8521666666,19.6703651961,16.7450833333,20.7735833333,16.1257291667,10.7393333333,12.4845,22.5264166667,15.4361666667
618.28,12.8029166666,19.5885661765,16.6845416666,20.7535,16.0674375,10.688875,12.4051666667,22.4714166667,15.3855
618.62,12.7035,19.5251691177,16.5631666666,20.7165833333,15.9957291666,10.63,12.3640833333,22.4803333333,15.3084166667
618.95,12.70875,19.459502451,16.4924583334,20.7035833334,15.996875,10.615875,12.3354166666,22.4900833333,15.329
619.28,12.66525,19.4559754902,16.5343333333,20.7226666667,15.9412083333,10.6594583333,12.2998333333,22.5464166666,15.258
619.62,12.6160833333,19.4058553922,16.5109166667,20.70375,15.9125625,10.5888333333,12.2735,22.5145,15.2358333333
619.95,12.7645,19.5294289216,16.6782083333,20.887,16.0790208334,10.74175,12.4276666667,22.7833333333,15.3486666667
620.28,12.7831666667,19.5243651961,16.7327916667,20.9221666667,16.1263125,10.717125,12.4473333334,22.816,15.4003333333
620.62,12.857,19.5679215686,16.7538333333,20.9683333333,16.1696458333,10.6602916667,12.47825,22.8918333334,15.44425
620.95,12.8300833333,19.5317107843,16.765875,20.9699166667,16.1973958334,10.6573333333,12.45,22.9200833334,15.4045
621.28,12.74475,19.4714730392,16.677625,21.0224166667,16.1939166667,10.4975416667,12.4055,22.9226666667,15.3110833333
621.62,12.7271666666,19.3959436275,16.6592916667,21.053,16.1711666667,10.4413333333,12.36725,22.973,15.3310833333
621.95,12.7528333334,19.4499730392,16.7239583333,21.1093333333,16.2614583333,10.5306666667,12.37775,23.0964166667,15.36475
622.28,12.7466666667,19.4456200981,16.7339166667,21.1195,16.3176666667,10.5194166667,12.3581666666,23.079,15.3718333334
622.62,12.6245833333,19.3550563726,16.6817083333,21.0574166667,16.2210625,10.3685416667,12.2219166667,23.02825,15.1994166667
622.95,12.6545,19.2947573529,16.5650416666,21.0710833333,16.2470833334,10.2744583333,12.2054166667,23.0586666666,15.2521666666
623.28,12.7151666667,19.3873357843,16.6015833333,21.175,16.3408125,10.3619583333,12.2736666667,23.1615833334,15.2605833333
623.62,12.66175,19.3640833334,16.6004583333,21.1963333333,16.3308958333,10.3220833333,12.2088333333,23.1490833333,15.2590833333
623.95,12.6558333333,19.4040735294,16.6653333333,21.2365,16.349625,10.362875,12.2366666667,23.2603333334,15.2774166667
624.28,12.572,19.4191102941,16.6863333333,21.2486666667,16.3839166667,10.4285416667,12.21475,23.3389166667,15.24725
624.62,12.54125,19.429877451,16.612625,21.2453333333,16.3779791667,10.4047083333,12.2289166667,23.3455833333,15.2145833333
624.95,12.5974166667,19.507754902,16.68275,21.2716666666,16.4054791667,10.50175,12.24875,23.4370833333,15.2515833334
625.28,12.5271666667,19.5137598039,16.6875416667,21.24325,16.3999166667,10.502625,12.1875833334,23.4545833334,15.21
625.61,12.4720833333,19.5017450981,16.6329166667,21.2548333333,16.3604166667,10.4387083333,12.181,23.4754166666,15.1851666666
625.95,12.45975,19.4528357843,16.6359166667,21.3046666667,16.3934791666,10.4025416667,12.157,23.5225833333,15.18475
626.28,12.5365,19.5355612745,16.669125,21.3955,16.5108958333,10.4913333333,12.2460833334,23.6043333333,15.2545
626.61,12.5484166667,19.5655784314,16.7137083333,21.4874166667,16.58625,10.5626666667,12.2566666667,23.633,15.301
626.94,12.5883333333,19.6042720588,16.79725,21.5269166667,16.6352083334,10.6029166667,12.2818333333,23.6881666667,15.33525
627.28,12.6195,19.662117647,16.797125,21.5705,16.6861875,10.623375,12.3068333333,23.7218333333,15.3791666667
627.61,12.6208333333,19.6555514706,16.7689166667,21.60775,16.7291666667,10.6706666667,12.2863333333,23.70025,15.3459166667
627.94,12.6741666667,19.6725808824,16.7770416667,21.6896666666,16.7961666667,10.647875,12.32975,23.744,15.3974166667
628.27,12.7141666667,19.678492647,16.8141666666,21.74875,16.8592916667,10.6609583333,12.3554166667,23.806,15.4591666667
628.61,12.5755,19.5287720588,16.6572916666,21.6689166667,16.7912708333,10.574375,12.2565,23.7105,15.3365
628.94,12.5331666667,19.5426421569,16.6132916667,21.679,16.8473333334,10.5505416667,12.2689166667,23.7055833333,15.28675
629.27,12.5160833333,19.545872549,16.6265,21.72,16.8999791666,10.575,12.2788333333,23.7530833333,15.2829166667
629.60,12.587,19.6657352941,16.6731666667,21.826,16.9943333333,10.6756666667,12.3636666667,23.8861666667,15.34725
629.94,12.5936666667,19.644382353,16.716125,21.8626666667,17.039375,10.712,12.34725,23.9481666667,15.3878333333
630.27,12.5114166666,19.6394901961,16.7060833333,21.8021666666,17.04725,10.6742916667,12.337,23.9840833333,15.3250833333
630.60,12.46725,19.6206397059,16.6507083333,21.8351666667,17.0512708333,10.611,12.3165833333,23.9748333333,15.3240833333
630.93,12.44175,19.6248259804,16.6579166666,21.8830833333,17.0911875,10.605875,12.3641666667,24.0244166666,15.3064166667
631.26,12.4803333333,19.6151397059,16.6799583333,21.8920833333,17.1250416666,10.591,12.3964166667,24.1018333333,15.3135833333
631.60,12.4086666667,19.5265833333,16.6565833333,21.8495833334,17.0617083333,10.6009166667,12.3261666667,24.1169166667,15.2370833333
631.93,12.4048333333,19.5555686275,16.6889583333,21.8935,17.07725,10.6456666667,12.2995833333,24.1645833333,15.2475833333
632.26,12.54775,19.6727450981,16.8109583333,22.0085833333,17.2134375,10.69625,12.3885833334,24.3095833333,15.38775
632.59,12.5858333333,19.7064313725,16.8517083333,22.0750833334,17.2317291667,10.6885,12.39225,24.4235,15.4174166667
632.92,12.63875,19.742004902,16.8425833333,22.13825,17.3234791667,10.6491666667,12.3839166667,24.4593333333,15.4430833333
633.26,12.6511666667,19.7444754902,16.872125,22.1295,17.340125,10.6259583333,12.3924166667,24.4495833333,15.4765833333
633.59,12.70025,19.8214852941,16.89025,22.2180833334,17.408625,10.6434166667,12.4220833333,24.5763333333,15.5151666667
633.92,12.8075833333,19.882879902,16.9432916667,22.313,17.4821458333,10.684125,12.452,24.6911666667,15.5923333334
634.25,12.76925,19.9168995098,16.9563333333,22.3218333333,17.4929583333,10.7179166667,12.4453333333,24.76975,15.54775
634.58,12.7688333333,19.8721715686,16.9305833333,22.33375,17.4729791667,10.7140416667,12.4009166667,24.7655833334,15.5663333333
634.91,12.7280833333,19.9410612745,16.916125,22.4115833333,17.50525,10.6795833333,12.41375,24.8735,15.6156666667
635.25,12.76275,20.0191053921,16.8779583333,22.4900833333,17.539125,10.5999166667,12.44075,24.8675,15.66225
635.58,12.7683333333,19.9842230392,16.8500416667,22.497,17.5627083333,10.4995,12.42225,24.9034166667,15.6095833333
635.91,12.6999166667,19.9138333333,16.7849166667,22.4835833333,17.5541875,10.4745833333,12.4066666667,24.8838333333,15.5563333334
636.24,12.8275,19.9631544118,16.8254583333,22.5635,17.6597083334,10.5873333333,12.4865,24.9625833333,15.6488333333
636.57,12.95675,20.0367745098,16.9087083333,22.6894166667,17.7210416667,10.6824166667,12.5606666667,25.0795833333,15.7745
636.90,12.8835,20.033627451,16.8525416667,22.6818333333,17.738625,10.6460416667,12.48225,25.0361666666,15.678
637.23,12.8295833333,19.990875,16.7457083333,22.6809166667,17.7654375,10.6675,12.4940833333,24.982,15.65175
637.56,12.761,19.9823406863,16.7185833333,22.6766666667,17.7669166667,10.7044583333,12.4978333334,25.0026666667,15.6248333334
637.90,12.7746666666,19.8816568627,16.6179583333,22.6983333333,17.7786041667,10.611,12.4465833334,24.9640833333,15.6413333333
638.23,12.8405,19.9780686274,16.6934583333,22.8118333333,17.8824375,10.73525,12.5183333333,25.1350833333,15.633
