wavelength,Back_EucPenm,Belly_EucPenm,Breast_EucPenm,Crissum_EucPenm,Crown_EucPenm,DorTail_EucPenm,Rump_EucPenm,Throat_EucPenm,WingTip_EucPenm
711.24,18.0354666667,55.954,49.8431333333,48.2191333333,20.0306666667,19.9566666667,22.7266266667,57.8106666667,20.5925666667
711.56,18.059,55.9052,49.8672666667,48.2796,20.0560666667,19.973,22.7226266667,57.7354666667,20.6142
711.88,18.0597333333,56.0588,49.9988666666,48.3751333333,20.0132,20.0216,22.6673466667,57.8129333333,20.6264
712.20,17.9504666667,55.8372666667,49.8679333333,48.1394666667,19.8959333333,19.9162,22.5784533333,57.6404,20.5654
712.52,17.8376666666,55.7952,49.8357333333,48.1198666667,19.8326,19.8689333333,22.4985066667,57.4901333334,20.6091666667
712.84,17.7779333333,55.615,49.8176,48.1372666667,19.7844666667,19.8210666667,22.4523666667,57.5523333333,20.6113666667
713.16,17.8393333333,55.8086666667,49.9764666667,48.2038,19.7746,19.8726,22.5859266667,57.6376666667,20.6542666667
713.48,17.8356,55.6051333333,49.8438,48.0467333333,19.7544666667,19.859,22.51,57.5583333333,20.6265333333
713.80,17.9380666667,55.7187333333,49.9485333333,48.2574,19.8468666666,19.964,22.5920733333,57.7214,20.7720666667
714.12,18.0562,55.7273333333,49.9901333333,48.2394,20.0179333333,19.9936,22.62776,57.6602666667,20.7473
714.44,18.0517333333,55.9126,50.0934666667,48.31,20.0169333333,19.9808666667,22.6393333333,57.7692,20.8050666667
714.76,18.1216666667,55.9280666667,50.0478,48.4054,20.0794666667,20.0784,22.7521666667,57.6641333333,20.8226333333
715.08,18.1954666667,55.9277333333,50.1173333333,48.2778666667,20.1302666667,20.1468,22.7464066667,57.5694666667,20.7867
715.40,18.1306666667,55.9370666667,50.1176666667,48.3366,20.1280666667,20.0036,22.7391933333,57.5312666667,20.7339
715.72,18.1184666667,56.0197333333,50.0982,48.4791333333,20.2056,20.0401333333,22.76748,57.6102666667,20.7725
716.04,18.1650666667,55.9749333333,50.0674666667,48.5334666667,20.2362666667,20.1428666667,22.7747466666,57.6050666667,20.8198
716.36,18.1318,56.037,50.0252,48.426,20.2004666667,20.0426,22.7414333333,57.4495333333,20.8446
716.68,18.1321333333,55.968,50.0196,48.4755333333,20.3486,20.1051333333,22.6781266667,57.4551333333,20.9220333333
717.00,18.1105333333,56.1896,50.2164,48.5688,20.4059333333,20.1495333333,22.70448,57.5162,20.9826666667
717.32,18.1639333333,56.3242666667,50.4437333333,48.6659333333,20.4983333333,20.1937333333,22.7535133333,57.6211333333,21.0235333333
717.64,18.1923333333,56.1976666667,50.22,48.5186,20.4064,20.05,22.5935666667,57.6278,21.0029333333
717.96,18.1982,56.1006,50.2101333333,48.4948,20.4674,19.9439333333,22.5076533333,57.6217333333,20.9040666667
718.28,18.0974666667,56.0425333333,50.2867333333,48.4406,20.3658666667,19.8786666667,22.4297533333,57.762,20.7707333333
718.60,17.9587333333,55.9942666667,50.1706,48.4532666667,20.1994,19.7717333334,22.2946733333,57.8339333333,20.7387333333
718.92,17.8984,55.8450666667,50.0646,48.3359333334,20.0988666667,19.8084,22.2132066667,57.7507333333,20.7327333333
719.24,17.8907333333,55.6788,50.0322,48.2944666667,20.1232,19.8844666667,22.2043133333,57.7625333333,20.6535666667
719.56,17.8160666667,55.4084666667,49.9140666667,48.0898666666,20.0448,19.8491333333,22.0607933333,57.5140666667,20.4473666667
719.88,17.6641333333,55.1582,49.6586,47.9352666667,19.9723333333,19.831,21.8469666667,57.3148,20.1595333333
720.20,17.4909333333,54.8843333333,49.479,47.6629333333,19.7442,19.7996666667,21.6614466667,57.2278666667,19.8651333333
720.52,17.5984,54.8612,49.4473333333,47.8250666667,19.7816666667,19.9079333333,21.63242,57.4142,19.7812333333
720.84,17.5710666667,54.8095333333,49.4228,47.9006666666,19.7074666667,19.9380666667,21.5508666667,57.3459333333,19.7456
721.16,17.4044666667,54.7908666667,49.4972666667,47.8848666667,19.5533333333,19.9391333334,21.44674,57.2587333333,19.6275666667
721.48,17.3171333333,54.5774666667,49.273,47.8903333333,19.4791333333,19.9432666667,21.4088333333,57.0679333334,19.6566666667
721.79,17.383,54.7673333333,49.4434666667,48.1427333333,19.6594,20.0728,21.4785133333,57.1956,19.8424333333
722.11,17.5396666667,54.8041333333,49.6849333333,48.2672,19.8223333333,20.2522,21.5803066667,57.2526,19.9035
722.43,17.6455333333,54.6976,49.6649333333,48.1792,19.8726,20.3301333333,21.5610466667,57.2815333334,19.8420333333
722.75,17.5117333333,54.5922666667,49.4605333334,47.8778666667,19.5724,20.1529333333,21.2325666667,57.0565333333,19.7637333333
723.07,17.7991333333,55.084,49.7965333333,48.248,19.7764,20.3608666667,21.4623933333,57.4753333334,19.9893
723.39,17.8726,55.009,49.9995333333,48.1982666667,19.6708666667,20.295,21.3732466667,57.523,20.0231
723.71,18.0002666667,55.1958,50.1174,48.2780666667,19.7442,20.2832,21.4691466667,57.5928666667,20.0807666667
724.03,18.022,55.1326666667,50.1256,48.1094,19.7842666667,20.1906666667,21.52702,57.3779333333,20.1574
724.35,17.8843333333,55.019,49.9011333333,47.7814,19.7667333333,20.0533333333,21.3534,57.3082666667,19.9032666667
724.67,17.8108666667,54.9287333333,49.6158,47.72,19.6996,19.9364666667,21.3928466667,57.1007333333,19.7665
724.98,17.5853333333,54.8156,49.4067333333,47.3651333333,19.4251333333,19.721,21.1618466667,57.0108666666,19.5248
725.30,17.461,54.6203333333,49.2002666666,47.0382,19.3134666667,19.4148666667,21.0233666667,56.8326666667,19.3773666667
725.62,17.0587333333,54.2347333333,48.706,46.5019333334,18.8734,18.8228,20.6359933333,56.4011333333,18.9558333333
725.94,17.0109333333,54.3303333333,48.6372666667,46.4556666667,18.7431333333,18.6301333333,20.55224,56.3098666667,19.0368666667
726.26,17.14,54.4649333333,48.7636,46.4992,18.796,18.5579333333,20.6461266667,56.3468666667,19.0125333333
726.58,17.062,54.1379333333,48.6282666667,46.3908,18.6194666667,18.3970666667,20.6139533333,56.1778666667,18.9456333333
726.90,17.1150666667,54.2744,48.6938666667,46.4828,18.6234,18.4926,20.79736,56.2426666667,18.9381
727.21,17.0386,54.2509333333,48.6842,46.5205333333,18.4635333333,18.424,20.7952133333,56.2396,18.8979
727.53,16.8114666667,54.1338666667,48.6768666667,46.574,18.1631333333,18.2938666667,20.58468,56.2128,18.7331333333
727.85,16.8606666667,53.937,48.6084,46.496,18.0962,18.308,20.6421333334,56.0818,18.7978
728.17,16.7558,54.1248666667,48.9655333333,46.5297333333,18.0765333333,18.2742,20.4975866666,56.2368,18.7834333333
728.49,16.7250666667,54.1708,49.268,46.5568666667,17.9964,18.2131333333,20.5604,56.3735333333,18.7965333333
728.80,16.8877333333,54.2030666667,49.2556666667,46.7922,17.9646,18.4021333333,20.6585666667,56.4846666667,18.9697
729.12,17.0418,54.5131333333,49.6082666667,47.1238,18.0896,18.6240666667,20.8533,56.8193333333,19.0973333333
729.44,17.1568,54.3365333333,49.7569333333,47.1787333333,18.2421333333,18.8265333333,20.988,56.944,19.1345333333
729.76,17.2528666667,54.4035333333,49.8799333333,47.2784666667,18.3082666667,19.0214,21.0725066667,56.9770666667,19.3246
730.08,17.1982666667,54.5836666667,49.9607333333,47.2364,18.2666,18.8967333333,20.9438866667,57.1968666667,19.2702333333
730.39,17.1611333333,54.4335333333,49.685,47.0742666667,18.2354,18.9127333333,20.8393466667,56.8586,19.399
730.71,17.3906666667,54.412,49.812,47.1802,18.3624,19.1215333333,20.9176133333,56.8924666667,19.5168666667
731.03,17.5087333333,54.3066666667,49.7116666667,47.0064,18.3874666667,19.1230666667,21.0152733333,56.7584,19.5585666667
731.35,17.7145333333,54.6727333333,50.1202,47.3610666666,18.5031333333,19.3311333333,21.2600933333,57.1398,19.8376666667
731.67,17.9630666667,54.7368666667,50.3127333334,47.5806666666,18.618,19.5245333333,21.4699133333,57.3564666667,20.1486666667
731.98,18.2616,54.7302,50.3853333333,47.8855333333,18.8952666667,19.8684666667,21.64388,57.3928,20.2836
732.30,18.0905333333,54.5488666667,50.3306666667,47.6947333333,18.9059333333,19.864,21.5411466667,57.1786666667,20.0852
732.62,18.3506666667,54.7471333333,50.4585333333,47.8957333333,19.2283333333,20.308,21.9121133333,57.3171333333,20.4047666667
732.94,18.551,55.2672666667,50.8886666667,48.2829333333,19.4443333333,20.499,22.1958333333,57.69,20.6834
733.25,18.6560666667,55.417,51.0542,48.5233333333,19.6058,20.5382666667,22.4045266667,57.9224,20.8598
733.57,18.5031333333,55.3447333333,50.9456,48.3134666667,19.4611333333,20.522,22.3182333333,57.7248,20.8291666667
733.89,18.5147333333,55.5414666667,51.1492,48.4279333333,19.5606,20.5172666667,22.2597533333,58.1679333333,20.7786
734.21,18.4273333333,55.5478666667,51.0548666667,48.2863333333,19.535,20.4722666667,22.2474466666,58.1204,20.8258
734.52,18.5930666667,55.9656666667,51.3585333333,48.7419333333,19.7606666667,20.7289333333,22.3766333333,58.6247333333,21.0558666667
734.84,18.5675333333,55.8525333333,51.176,48.6181333333,19.7086,20.7481333333,22.39626,58.4034,21.0769666667
735.16,18.6166666667,55.7978,51.0452,48.4885333333,19.7894666667,20.8182666667,22.4733466667,58.2944666667,20.9657
735.48,18.3862,55.7486666667,50.8802,48.2979333333,19.6219333333,20.7628,22.4233733333,58.0685333333,20.9705333333
735.79,18.3982,56.0706,51.0036,48.4756666667,19.6112,20.7321333333,22.46374,58.4132,21.0556333333
736.11,17.9982666667,55.3906,50.5536666667,48.0439333333,19.0216666667,20.1540666667,21.97914,57.9300666667,20.7255
736.43,17.7547333333,55.4120666667,50.3388,47.9246,18.8958,20.0163333333,21.7065333333,57.8146,20.3317
736.74,17.5496,55.2525333333,50.1524666667,47.7826,18.5796666667,20.01,21.5733733333,57.5766,20.0675333333
737.06,17.4868666667,55.2776666667,50.1760666667,47.929,18.6774666667,20.1375333333,21.63588,57.7158,19.9962333333
737.38,17.3412,55.1454,50.0328666667,47.9424666667,18.3974666667,19.9966,21.6241133333,57.5066666667,19.9241
737.69,17.2538666667,55.1589333333,50.1746,47.9525333333,18.2596,19.9426666667,21.5849,57.5149333333,19.8056333333
738.01,17.0632,54.8338666667,49.8440666667,47.6301333333,18.0481333333,19.7956666667,21.4467866667,57.1706,19.4334666667
738.33,16.7396666667,54.5429333333,49.5651333333,47.4914666667,17.8609333333,19.4472,21.1230133333,57.0507333333,19.0483666667
738.64,16.537,54.5414666667,49.5544,47.5456666667,17.7694,19.4406,21.0505533334,57.0350666667,19.0665
738.96,16.8413333333,54.6935333333,49.723,47.6686,18.0182,19.6608,21.27272,57.3565333333,19.2348666667
739.28,16.9468,54.7459333333,49.7998,47.6798,17.9270666667,19.8183333333,21.4020266667,57.2198666667,19.3388333333
739.59,16.9922,55.0491333333,49.8928666667,47.8848,18.0728666667,20.0264666667,21.3962533333,57.4878666667,19.3826666667
739.91,16.8969333333,54.503,49.6448,47.4774,17.8002666667,20.0243333333,21.3404266667,57.1574666667,19.4714666667
740.23,17.0601333333,54.462,49.6654,47.4980666667,17.9318,20.0773333333,21.34492,57.2630666667,19.5815333333
740.54,17.2283333333,54.3966,49.5772666667,47.6346,18.0497333333,20.0289333333,21.4093533333,57.0309333333,19.6724666667
740.86,17.4218666667,54.5837333333,49.7414666667,47.772,18.2161333333,20.3599333333,21.49744,57.1220666667,19.8498
741.18,17.538,54.5570666667,49.5908666667,47.8656,18.4164666667,20.5082,21.5905933333,56.8766,20.0398333333
741.49,17.6267333333,54.9942666667,49.9642,48.1235333333,18.6876666667,20.8034,21.95248,57.0552666667,20.5270666667
741.81,17.8700666667,55.2694666666,50.3234666667,48.2748,18.9506666667,21.1528666667,22.3542266667,57.1848,21.0094333333
742.12,18.0382,55.2394666667,50.1825333333,48.2581333333,19.2098666666,21.3126,22.71892,57.0906666667,21.3387666667
742.44,18.0763333333,55.7355333333,50.5465333333,48.6061333333,19.2290666667,21.4370666667,22.9952333333,57.2351333333,21.569
742.76,18.4842,55.9384,50.6776,48.9296,19.7479333333,21.8166,23.4884666667,57.5358,21.9295
743.07,18.5570666667,56.069,50.8618,49.07,19.9522,21.9961333333,23.72416,57.6822666667,22.054
743.39,18.6392,56.1474,50.9053333333,49.3148,20.1791333334,22.0965333333,23.9735133333,57.7722666667,22.3234666667
743.70,18.5984666667,56.238,51.0731333333,49.4528,20.3474,22.2834666667,24.1069933334,57.7332666667,22.5273
744.02,18.7431333333,56.3358666667,51.1368,49.5678,20.4291333333,22.5873333333,24.1837933333,57.9059333333,22.7918333333
744.34,18.7386666667,56.4083333333,51.0825333333,49.5810666667,20.5280666667,22.5012666667,24.4673666667,57.9317333333,22.8130333333
744.65,18.6950666667,56.4306,51.2076,49.7465333333,20.5188,22.3978,24.60144,58.0624666667,22.8652666667
744.97,18.9017333333,56.0825333333,51.1072,49.7993333333,20.4852666667,22.4942,24.5378733333,57.872,22.8479333333
745.28,18.6332666667,55.8086666667,50.7611333333,49.5179333333,20.2442,22.2300666667,24.2245533333,57.7796,22.3366333333
745.60,18.6328666667,55.8316666667,50.8691333333,49.5456666667,19.9430666667,21.9976666667,23.94858,57.9026,22.0504
745.91,18.6736,55.8562,50.6292666667,49.4798666666,20.0348,22.0329333333,23.83708,57.8683333333,21.9990666667
746.23,18.2866,55.6338,50.5017333333,49.197,19.7819333333,21.7496,23.4519466667,57.5242666667,21.8373333333
746.55,18.6972,55.8596,50.3788666667,49.1168666667,19.9808666667,22.0346,23.7201266667,57.2968666667,22.1949333333
746.86,18.7626666667,56.1980666667,50.6006666667,49.2580666667,20.0484,22.1906,23.9582066667,57.5152,22.1141333333
747.18,18.6105333333,56.2443333333,50.3569333333,49.2342,19.8106666667,22.0101333333,23.91462,57.4846666667,21.9216666667
747.49,18.4858,56.0730666667,50.3980666667,49.0846666667,19.7542,21.9909333334,24.07372,57.3292666667,21.8283
747.81,18.4463333333,56.0782666667,50.6276,49.2523333333,19.9222,22.106,24.1155266666,57.571,21.7609666667
748.12,18.544,56.5740666667,50.7795333333,49.4897333333,20.1521333333,22.4001333333,24.3683066667,58.0013333333,21.9625
748.44,18.3642666667,56.9402,50.8936,49.5391333333,20.3205333333,22.4243333333,24.53508,58.3241333333,22.1181
748.75,18.6622,57.2275333333,51.0353333333,49.7237333333,20.6196666667,22.7040666666,24.7577533333,58.2566666667,22.4424
749.07,18.6622666667,57.1617333333,50.9136,49.6736666667,20.6948,22.7896666667,24.7554,58.0361333333,22.3956
749.38,18.5486666667,57.0010666667,50.8558,49.6028666667,20.5017333333,22.7037333333,24.7434266667,58.0756666667,22.0719333333
749.70,18.5086,56.9606,50.6805333333,49.6173333333,20.4830666667,22.6705333333,24.7345533333,58.2101333334,21.9952
750.01,18.3406666667,56.6318666666,50.6290666667,49.733,20.4534666667,22.5256666667,24.65084,58.4158,21.7738666667
750.33,18.2796666667,56.6634,50.5480666667,49.8100666667,20.3538666667,22.3698666667,24.4560333333,58.3804666667,21.7071666667
750.64,18.5802,56.7329333333,50.8154,49.9436666667,20.5234666667,22.6083333333,24.7020733333,58.6285333334,21.8132
750.96,18.9369333333,57.0859333334,51.0386,50.2084666667,20.821,22.8062666667,25.12588,58.9262666667,22.1067333333
751.27,19.0687333333,56.9124,50.88,50.0027333333,20.8530666667,22.8908666667,25.24118,58.595,22.2946666667
751.59,19.2582,56.6772666667,51.0028,49.8337333333,20.787,22.891,25.1813266667,58.5502666667,22.188
751.90,19.2982666667,56.5364,50.9158666667,49.8414,20.6884666667,22.7642,24.9856866667,58.5959333333,21.9070666667
752.22,19.4748,56.5884666667,51.1341333333,50.1286666667,20.9390666667,23.0932,25.2896133333,58.8539333333,22.1700666667
752.53,19.6426666667,56.8946,51.3189333333,50.2954,21.1861333333,23.5513333334,25.5585133333,59.2236,22.4640666667
752.85,19.6743333333,56.8384,51.3327333333,50.3307333333,21.2024666666,23.4882,25.47696,59.2097333333,22.6256333333
753.16,19.5756,56.8435333333,51.2365333333,50.2774666667,20.9148666667,23.4298666667,25.30446,59.2018,22.4979
753.47,19.5975333333,57.0653333333,51.3624,50.3410666667,20.8797333334,23.4166,25.4197066667,59.1877333333,22.4961
753.79,19.7985333333,56.8518666667,51.2206666667,50.1856,21.0412,23.5696666667,25.5311466667,59.0078666666,22.5101333333
754.10,19.6959333333,56.7470666667,51.0506,50.0598666667,21.1659333333,23.4413333333,25.40306,58.6932666667,22.4633333333
754.42,19.4727333333,56.5550666667,50.8294666667,49.9729333333,20.9682,23.2692666667,24.9132266667,58.5173333333,22.2972333333
754.73,19.3753333333,56.6892666667,50.8646666667,50.3257333333,20.8462666667,23.0472,24.8707133333,58.9451333333,22.3366666667
755.05,19.0721333333,56.4126,50.4329333333,50.2183333333,20.6904,22.948,24.6181533334,58.6960666667,22.2875666667
755.36,19.1552,56.1983333333,50.2883333333,50.106,20.6541333333,22.9758666667,24.6827266667,58.3973333333,22.4578666667
755.67,19.3316666667,56.2081333333,50.1790666667,50.1735333333,20.5881333333,22.8643333333,24.68706,58.2921333333,22.4283
755.99,19.5060666667,56.492,50.3064,50.373,20.6158666667,22.7204,24.79446,58.5188,22.3665333333
756.30,19.556,56.4727333333,50.2315333333,50.2758666667,20.6484,22.7120666667,24.8694866667,58.3244,22.435
756.62,20.1388666667,56.5112666667,50.6276,50.5520666667,21.2242,23.1084,25.3109133333,58.3781333333,23.0540333333
756.93,20.2294,56.3294,50.6712666667,50.3989333333,21.2027333333,23.0854666667,25.22898,58.2611333333,23.0466333333
757.24,20.1728,56.4729333333,50.7438666667,50.454,21.0848,22.8566666667,25.16408,58.4366666667,23.0290333333
757.56,20.3775333333,56.5766,50.8436,50.605,21.1520666667,23.1435333333,25.4482866667,58.5786,23.3511333333
757.87,20.5496666667,56.9504666667,51.2526,50.7242666667,21.2874,23.358,25.78504,58.7888,23.4542333333
758.18,20.805,57.076,51.2824,50.5884,21.4467333333,23.4590666667,25.8217666667,58.5662,23.4233333333
758.50,21.1736666667,57.511,51.6448,50.8637333333,21.7483333333,23.6110666667,26.24858,58.9550666667,23.5784333333
758.81,21.4305333333,57.8396,51.9186,50.8944,21.9142,23.749,26.4209466667,59.1514666666,23.4625333333
759.13,21.3264666666,57.9483333333,51.8829333333,50.9158,21.8407333333,23.6260666667,26.3124733333,59.2642666667,23.3273
759.44,21.2956,57.8718666667,51.996,50.9021333333,21.7852666667,23.5682,26.3301666667,59.1230666667,23.3864333333
759.75,21.4786,57.9517333333,52.331,51.1464666667,21.9271333334,23.8344666667,26.4936466667,59.4401333333,23.4103333333
760.07,21.3367333333,58.1312666667,52.3948666667,51.0676666667,21.6888666667,23.725,26.3250666667,59.5697333333,23.0101666667
760.38,21.3484666667,58.4326666667,52.534,51.3612666667,21.9096,23.8452,26.29858,59.7682,23.0786
760.69,21.5185333333,58.4340666667,52.6678666667,51.2427333333,22.1583333333,24.2014666667,26.4397666667,59.8861333333,23.2835
761.01,21.5557333333,58.4624,52.8648666667,51.335,22.2248666667,24.1246,26.3608733333,60.0298,23.178
761.32,21.3418,58.1898666667,52.5828,51.0891333333,22.0018666666,23.7826666667,26.00804,59.8662,22.8482333333
761.63,21.1471333333,58.061,52.523,51.0118666666,21.8982,23.8476,25.8609066667,59.8219333334,22.5331666667
761.94,20.8883333333,58.0886,52.5688666667,50.8949333333,21.7230666667,23.6329333333,25.64928,59.7280666667,22.2777333333
762.26,20.7119333333,57.9988,52.3728,50.7671333333,21.6783333333,23.4169333333,25.5633,59.7890666667,22.2614
762.57,20.6513333333,57.8212666667,52.4064,50.5382666667,21.6433333333,23.3016,25.4435666667,59.5707333333,22.2655
762.88,20.4605333333,57.5054,52.1463333333,50.2508,21.5167333333,23.1122666667,25.1948666667,59.3695333333,22.1701666667
763.20,20.4506,57.6655333333,52.0612666667,50.2492,21.5001333333,22.9799333333,25.1497,59.3072,22.2862666667
763.51,20.5776666667,57.6397333333,51.9618666667,50.3103333333,21.6108,22.9748,25.1309733333,59.3457333333,22.3795333333
763.82,20.633,57.6694,52.0747333333,50.3478,21.6512,23.0148666667,25.2378266667,59.4182666667,22.4959
764.14,20.5635333333,57.8925333333,52.086,50.5914666667,21.4702666667,22.8960666667,25.1916933333,59.513,22.3876
764.45,20.5246666667,57.7439333333,51.8716,50.4702,21.4200666667,22.9086666667,25.1989866667,59.3061333333,22.3556
764.76,20.7349333333,57.6967333334,51.8354,50.4673333333,21.4736666667,23.0128666667,25.28996,59.2829333333,22.3920666667
765.07,20.9948,57.7764666667,52.0759333333,50.5756666667,21.5820666667,23.1244,25.3670133333,59.4676666667,22.7481
765.39,21.1590666667,57.5706666667,51.9344,50.5882,21.7079333333,23.3063333333,25.3968933333,59.4887333333,23.0129333333
765.70,21.1720666667,57.1177333333,51.7252,50.3536,21.638,23.4809333333,25.1654933333,59.0641333333,23.1032333333
766.01,21.0325333333,57.1418,51.6764,50.3208666667,21.5303333333,23.5826,25.02938,59.2630666667,23.1331333333
766.32,21.0883333333,57.3034666667,51.7440666667,50.4170666667,21.5487333333,23.7977333333,25.1138066667,59.3044666667,23.2453333333
766.64,20.9900666667,57.0573333333,51.7879333333,50.1904666667,21.6636666667,24.0119333333,24.9816266667,59.2623333333,22.9903666667
766.95,20.9048,56.9107333333,51.7658666667,49.9720666667,21.6979333333,24.217,25.0415066667,59.2028666667,22.7896333333
767.26,20.8444666667,56.8789333333,51.5663333333,49.7578,21.5092666667,24.2625333333,25.10016,59.0514666667,22.6532666667
767.57,20.9118666667,56.4428666667,51.2965333333,49.3112,21.4363333333,24.2242,24.9857666667,58.5862666666,22.7187
767.88,20.8646666667,56.5512,51.4326666667,49.2088666667,21.3264666667,24.3402666667,24.8287066667,58.7839333333,22.8008
768.20,20.7626,56.9387333333,51.7950666667,49.4079333333,21.4181333333,24.6113333333,24.9396333334,59.2706,23.1129
768.51,20.4673333333,56.8312666667,51.5026666667,49.0479333333,21.0352666667,24.594,24.96826,58.8838,22.8668666667
768.82,20.2563333333,56.7576,51.4539333333,48.9538,20.7188666667,24.3340666667,24.93372,58.7754666667,22.4303
769.13,20.2479333333,57.1173333333,51.6926666667,49.2473333333,20.8106,24.2142,25.2365933333,59.0972666667,22.3508
769.44,20.2383333333,57.028,51.7013333333,49.2538666667,20.5286,24.1675333333,25.3537933333,59.1140666667,22.1316
769.76,19.9596,56.1639333333,51.2124666667,48.6753333333,20.0169333333,23.8546,24.9696066667,58.706,21.6529
770.07,19.572,55.4866666667,50.5849333333,48.072,19.2486,23.3822,24.61774,58.2144,21.4028333333
770.38,18.9234666667,54.8457333333,50.2482666667,47.4714666667,18.3992666667,22.6515333333,24.1601933333,57.6269333333,21.2155666667
770.69,18.6602,54.4948666667,50.1288,47.1176,17.8956,22.2586,23.6261333333,57.5878,21.1092666667
771.00,18.6636666667,54.6586,50.4852666667,47.4122666667,18.0726666667,22.259,23.7336466667,58.0153333333,21.0396666667
771.32,18.5875333333,54.6216666666,50.3151333333,47.335,17.9844,21.9763333333,23.8026466667,58.1742666667,20.9240333333
771.63,18.5798666667,54.4892666667,50.1196,47.4283333333,17.9372666667,22.1626,23.85918,57.9574,20.9188666667
771.94,18.7602,54.457,50.1265333333,47.7843333334,18.2442666667,22.2016666667,24.04128,58.0951333333,20.9930666667
772.25,18.9765333333,54.5975333333,50.2492,47.7872666667,18.2269333333,22.7310666667,24.0686933333,58.2010666667,21.4045
772.56,18.4996,54.5348666667,50.2134666667,47.6822666667,17.4618666667,22.5508,23.7055333334,57.9065333333,21.1623333333
772.87,18.7504,54.575,50.4264666667,47.6181333333,17.6642,22.5838666667,23.7633466667,57.8759333333,21.1138333333
773.18,18.3422666667,55.0170666667,50.449,47.664,17.6374,22.4066666667,23.5494266667,57.9930666667,20.8431333333
773.50,18.635,55.2670666667,50.6912,48.3078,17.9082,22.8089333333,23.8575,58.5178666667,21.1673666667
773.81,19.4278,56.0057333333,51.457,49.3524666667,18.6694666667,23.7749333333,24.73668,59.2377333333,21.9279666667
774.12,19.6349333333,55.8699333333,51.4068666667,49.443,18.999,24.0492,25.0127266667,59.0734,21.9494
774.43,19.1670666667,55.2454666667,50.8605333333,48.7511333334,18.6188666667,23.8463333333,24.5068533333,58.402,21.3846
774.74,18.9301333333,54.9134666667,50.4476,48.4568,18.2152666667,23.4654,23.9720733333,58.0413333333,20.6189333333
775.05,18.9519333333,54.4035333333,50.1086,48.004,18.0386666667,22.9452,23.7858733333,57.5639333333,20.2661666667
775.36,18.3354,53.9524666666,49.8196,47.3427333333,17.4978666667,22.411,23.25172,57.1756666667,19.7087666667
775.67,18.4276,54.1314,50.1184666667,47.3372666667,17.8710666667,22.3336666667,23.2993066667,57.0716,19.7583
775.98,18.7043333333,54.2173333333,50.1964666667,47.3202666667,18.1243333333,22.8276666667,23.2032066667,57.1886,19.8361333333
776.30,18.7261333333,54.1422666667,50.1594666667,47.4292,18.3931333333,23.3358,23.2351266667,57.0871333333,20.2703
776.61,19.7097333333,54.3142666667,50.8556,48.2359333333,19.3064666667,24.4152666667,24.1179333334,57.3016,21.2234
776.92,19.7612666667,54.4292666667,51.1770666667,48.1115333333,19.667,24.5062,24.4136733333,57.2091333333,21.4765666667
777.23,19.5780666667,54.0806,50.8708666667,47.5099333333,19.7199333333,24.1377333333,23.8284933333,56.7020666667,21.1219333333
777.54,19.4248666667,54.2462,50.8384,47.6237333333,19.4694,24.0992666667,23.6666666667,56.7031333333,20.7929333333
777.85,20.1332,54.696,51.3238,48.1453333333,20.0062666667,24.6882666667,24.51036,57.0051333333,21.4254
778.16,20.5744,55.0747333333,51.9612,48.4375333333,20.7085333333,25.3856666667,25.1625933333,57.2256,22.2547666667
778.47,20.5662666667,55.401,52.0390666667,48.5341333333,21.1306666667,25.7178666667,25.3144133333,57.6047333333,22.6208
778.78,20.4243333333,55.2645333333,51.8551333333,48.6648666667,21.2474,25.7148666667,25.0819533333,57.3922,22.6558666667
779.09,20.4963333333,55.4320666667,52.047,48.8684,21.2904666666,25.9478,25.2426066667,57.3209333333,22.9090333333
779.40,20.2042,55.4106666667,51.788,48.8002,21.3833333333,25.4321333333,25.30198,57.0484,22.7914666667
779.71,19.9802666667,55.336,51.8522666667,48.82,21.3801333333,25.1978,25.2511866667,56.9167333333,22.8470333333
780.02,19.7602666667,55.8397333333,52.1188666667,49.1699333333,21.383,24.9215333333,25.29958,57.2480666666,22.7388333333
780.33,19.3173333333,55.9544,51.9877333333,49.3459333333,20.9486,24.6960666667,24.9666733333,57.1880666667,22.2558333333
780.64,19.2385333333,56.2887333333,52.1283333333,49.8170666667,20.5634,24.6166666667,25.10046,57.2238666667,22.2418333333
780.95,19.341,56.4892,52.6738,50.0677333333,21.0068666667,24.8703333333,25.4407466667,57.5498666667,22.732
781.26,18.3332,56.0676,52.5844,49.8190666667,20.4453333333,24.4552666667,24.7016,57.5024,22.6695666667
781.57,17.9703333333,55.8324,52.3952666667,49.7752666667,19.7884,24.3803333333,24.2984666667,57.0833333333,22.5917666667
781.88,17.4496,55.4472666667,52.598,49.7613333333,19.0048,24.1074666667,23.96798,56.9852,22.0610333333
782.19,17.2544,55.2898,52.5836,49.4916,18.7402666667,24.3028,23.9118266667,56.6686666667,22.2972333333
782.50,16.3092666667,53.9262666667,51.5618,48.8868,17.9531333333,23.6468,23.1888066667,55.7831333333,21.7399333333
782.81,16.1698,53.6289333333,51.7867333333,48.9714666667,17.8489333333,23.7911333333,23.19878,56.0802666667,21.7454333333
783.12,15.7897333333,53.7691333333,51.6734,48.8611333333,17.4327333333,23.617,22.8442933333,56.2328666667,21.3309666667
783.43,15.4527333333,53.0662,51.3902,48.3189333333,17.2722,23.5323333333,22.7109,55.7103333333,21.2831
