wavelength,Back_HemParf,Belly_HemParf,Breast_HemParf,Crissum_HemParf,Crown_HemParf,DorTail_HemParf,Patch10_HemParf,Rump_HemParf,Throat_HemParf,WingTip_HemParf
235.16,-112.222333333,-80.0,-115.5555,-221.111166666,-120.0,-117.777833333,-200.000166667,-69.9998333335,21.111,-105.5555
235.54,-51.5871666665,9.5236666667,-42.8571666667,-131.746166667,-26.9841666667,-72.2225000002,-102.381,-19.8411666667,50.7936666666,-56.3491666666
235.91,-32.8828333333,0.9008333333,-23.874,-67.5675,-24.7746666667,-51.8018333334,-65.315,-20.2701666666,30.1803333333,-37.3873333333
236.29,-10.345,8.90816666665,-3.73566666666,-24.7125,-3.73566666667,-14.3678333333,-22.1263333333,-0.57466666665,32.7585,4.31033333333
236.66,-4.762,7.79200000001,12.1211666666,-2.81383333334,4.76183333333,0.0,-9.52383333332,7.35933333335,37.4456666666,9.09083333335
237.04,-2.67483333335,11.1111666667,19.1358333333,11.317,13.3745,4.321,-5.76133333335,10.9053333333,45.8848333333,11.1111666667
237.41,-23.125,-0.625000000015,9.16666666665,-3.125,1.45833333333,-9.79166666665,-21.25,2.70833333334,27.7083333333,-5.625
237.79,-31.0501666667,-2.96800000001,6.3925,-3.88116666665,0.228166666665,-13.927,-22.6028333333,-1.37,21.6893333333,-2.73966666665
238.17,-30.3213333334,3.012,0.200666666665,1.0041666667,3.41349999998,-6.6265,-19.6788333333,2.40966666667,25.3011666666,-4.01616666668
238.54,-9.14449999998,17.994,22.7138333333,17.2566666667,16.0766666667,11.2091666667,0.1475,17.6991666667,34.3658333333,15.4868333333
238.92,2.03583333334,21.6286666666,23.6643333334,23.5366666667,20.2291666667,16.4121666667,8.90583333333,21.7556666667,40.0765,24.0458333334
239.29,0.894666666665,19.463,19.7985,23.1543333333,19.9106666667,15.548,9.06033333334,17.0021666667,36.4653333334,22.5951666667
239.67,-2.77783333333,14.3003333333,9.87666666667,21.1935,14.4035,16.0493333333,5.45266666667,12.5515,30.6583333334,18.93
240.04,1.62166666666,17.4776666667,13.7838333333,22.4325,20.2703333333,24.0541666666,10.4503333334,17.4775,29.4593333334,21.982
240.42,6.77733333335,19.8478333333,16.0443333334,24.4121666666,23.0981666667,25.7261666667,14.3843333333,20.747,29.2531666666,22.1991666667
240.79,6.77650000001,16.972,11.5993333333,19.0473333334,19.5358333333,21.1233333334,10.6226666667,18.8643333334,23.9316666667,21.5508333333
241.17,8.564,16.564,12.0,16.1025,18.5126666666,19.846,11.8975,18.4615,21.8973333333,19.9486666667
241.54,12.0931666667,18.0298333333,12.577,17.1065,20.8443333334,22.2076666666,14.7316666666,20.1406666666,23.3948333334,21.9436666666
241.92,15.7511666667,21.5485,17.2388333334,19.7938333333,23.6078333333,25.7435,17.8108333333,22.8068333333,24.8281666666,24.981
242.29,16.8816666666,22.1863333333,18.3873333333,19.2115,23.9068333334,26.4156666667,18.3513333333,23.2258333333,24.265,25.3405
242.67,14.8425,19.7426666666,14.02,16.2375,20.1,22.6396666667,14.8425,20.7796666667,18.8483333333,20.3505
243.05,12.2061666667,16.7011666667,11.5491666667,13.4161666667,17.7385,20.6085,12.3098333333,18.4995,14.7303333333,17.9806666667
243.42,11.3871666667,15.5968333333,10.4555,12.2498333334,15.9076666666,19.2546666666,11.3871666667,17.2533333333,12.3535,17.3911666667
243.80,10.5938333333,15.2835,11.5048333333,11.201,15.2498333333,18.5898333334,10.7288333333,16.4305,11.6396666667,16.4978333334
244.17,10.0646666667,14.9513333334,10.8413333334,10.1616666666,14.9513333333,16.5046666666,10.2911666667,15.6311666666,11.8443333333,15.4368333334
244.55,8.561,14.388,10.4815,8.431,13.4441666667,15.8528333333,8.56133333335,13.9973333333,10.3841666667,13.802
244.92,10.043,16.4203333333,12.6308333334,9.82750000002,14.51,17.8683333333,10.8441666667,14.6951666667,12.4768333333,14.5716666666
245.30,9.66433333335,15.9141666667,12.4711666666,9.34583333334,12.9631666667,17.4478333333,9.78016666669,14.1201666667,11.7768333333,15.3356666666
245.67,7.593,13.3008333333,11.2816666667,7.7005,9.55850000001,15.7781666667,7.889,11.201,10.2046666667,13.5703333333
246.05,6.967,11.2506666666,9.18266666668,6.3515,7.77933333333,14.0818333333,7.55783333334,9.94600000002,8.64116666667,12.2106666667
246.42,7.75983333334,10.7585,9.54583333332,7.209,7.58399999999,13.999,7.80433333334,10.2731666666,8.55383333333,13.4478333334
246.79,8.85466666667,11.5111666667,10.4683333333,7.6545,9.091,15.1515,9.01233333334,10.7635,11.452,15.191
247.17,9.46083333335,12.8081666667,11.7335,8.63283333333,9.97166666665,15.363,9.77783333333,11.0115,12.9493333334,15.3455
247.54,9.3635,12.842,11.8363333334,8.27583333334,9.66050000002,15.6446666667,9.82516666666,11.3253333333,13.3035,15.183
247.92,9.49883333333,11.9566666666,11.4018333333,7.86533333333,9.02316666665,15.6041666667,9.7845,11.2273333333,13.1938333333,15.414
248.29,8.842,10.9391666667,10.9545,7.77766666667,8.23150000002,15.4146666666,9.1235,10.501,12.3943333333,15.2583333333
248.67,8.21733333333,9.95066666667,10.4301666666,7.10283333333,7.753,14.4383333334,8.52666666667,10.0125,11.6065,14.4385
249.04,7.69116666667,9.27666666665,9.56233333334,6.7715,7.152,14.0816666666,8.02433333334,9.89533333335,11.2591666667,13.8598333333
249.42,7.93866666667,9.91133333334,9.89483333332,7.47883333334,7.85666666666,14.4311666667,8.58,10.5356666667,11.6536666667,14.2833333333
249.79,8.75816666666,10.9955,10.6313333333,8.20316666667,8.89699999999,14.863,9.2785,11.3943333333,12.192,14.9325
250.17,9.63933333333,12.7116666667,12.0858333333,9.52933333331,10.0441666667,16.0045,10.1913333333,12.6378333333,14.2201666666,15.8573333334
250.54,9.38233333333,13.8113333333,12.2958333333,9.94566666666,11.1501666667,16.3755,10.606,12.8206666667,15.1516666667,15.4818333334
250.92,8.54,13.9578333333,11.9106666667,9.51216666666,11.1456666667,15.943,10.0705,12.2208333334,13.9576666667,15.0538333333
251.29,7.78683333334,12.8066666666,10.5756666667,8.29983333333,10.3076666667,16.1535,8.813,11.9143333334,12.7621666666,14.6361666667
251.66,8.04116666667,13.137,10.8461666667,8.83583333335,11.0096666667,16.6198333334,8.5555,12.0383333333,12.6461666667,14.6796666667
252.04,8.4295,14.1616666666,11.681,8.95949999999,11.9221666667,16.8835,8.42966666668,12.4758333333,12.5963333333,14.6435
252.41,9.52366666667,16.5451666667,12.5123333333,10.277,12.9008333334,17.8086666667,9.961,13.5568333333,13.5083333333,15.7676666667
252.79,10.2313333333,19.0298333333,13.1976666667,11.6891666667,13.499,19.1555,11.1613333333,13.9516666667,13.9768333334,16.9181666666
253.16,7.56883333334,18.4291666667,11.7938333333,9.746,11.8195,16.848,10.1348333333,11.7418333333,12.3381666667,16.0446666667
253.54,5.30783333334,17.1443333333,10.987,8.70483333332,10.2708333333,15.7111666667,9.47466666665,10.5628333333,11.6506666667,15.0211666667
253.91,3.69483333333,15.4703333333,10.101,7.76166666667,9.19733333335,14.1146666667,8.77216666669,9.3835,11.111,13.8221666667
254.28,0.445833333335,12.3188333333,6.661,5.01666666666,6.076,11.3711666666,5.9085,6.71683333333,7.19066666667,11.1761666667
254.66,-1.24983333333,11.6665,4.85133333333,4.8215,3.75016666666,9.85133333334,3.74983333333,5.0595,4.5835,9.82116666665
255.03,-1.35216666667,11.7925,4.77966666666,6.19483333333,2.61016666667,10.0941666667,3.08183333333,4.46533333333,3.67933333334,8.805
255.41,-1.6405,11.483,5.24916666666,6.26633333331,1.903,9.31783333335,3.6745,4.33066666666,4.8555,9.41599999999
255.78,-2.07916666666,10.4963333333,5.16416666667,5.33216666666,0.536333333335,8.18233333332,4.09116666667,3.62183333334,5.06366666667,9.62433333335
256.15,-3.74083333333,10.2203333333,3.67416666667,5.511,-1.2025,6.8135,3.23983333334,2.50516666667,3.97466666667,9.18500000002
256.53,-6.39266666667,6.42533333333,0.652166666668,2.44616666667,-4.53366666667,3.88116666667,-0.358833333335,-0.587166666669,1.0765,5.12083333333
256.90,-5.95,4.299,-0.5295,1.33966666666,-6.51083333334,3.20883333333,-0.996833333333,-1.09016666667,0.903333333333,4.45483333334
257.28,-4.7295,3.02,-0.0285,1.111,-6.18233333333,4.58683333333,-1.05416666667,-0.4845,1.96583333333,4.53
257.65,-4.96183333333,1.094,-0.966833333331,-0.53433333333,-6.81933333333,3.43516666666,-1.75566666667,-1.70466666667,1.17066666667,3.07883333333
258.02,-3.19333333333,2.931,0.809166666665,1.028,-4.7025,5.77433333333,-0.546666666665,0.2405,2.53716666666,4.83383333333
258.40,-2.049,3.055,2.0125,1.3355,-3.2565,6.78733333333,0.237833333334,1.17066666667,3.20166666666,5.2325
258.77,-1.85,2.775,2.47733333334,0.721166666665,-2.58716666667,7.14966666667,0.658666666668,1.41116666667,4.10783333333,5.519
259.15,-1.13616666666,3.26966666667,2.70166666667,0.886833333332,-1.06666666667,7.79983333334,1.801,2.50766666667,5.251,6.38683333333
259.52,-0.580166666666,3.722,3.33083333333,1.37516666667,-0.39116666667,8.45316666667,2.40966666667,2.61166666667,5.31166666666,6.66183333334
259.89,0.301,4.40983333334,4.00466666667,2.176,0.636666666669,9.02783333333,2.56933333333,3.2755,5.926,7.17583333334
260.27,0.451833333334,4.47533333333,4.16683333333,2.1495,0.948166666669,9.24816666666,3.09733333333,3.33983333334,6.338,7.3855
260.64,1.1935,4.80633333334,4.70983333333,2.73116666667,1.9355,9.73133333331,3.9355,4.0105,7.00016666666,8.04283333333
261.01,1.81866666667,5.57333333334,5.58383333334,3.4355,3.48866666666,10.4338333333,4.82883333333,4.93516666667,7.91333333335,8.86
261.39,2.81316666667,6.694,6.451,4.52633333333,4.5895,11.1781666667,5.70033333333,5.7425,8.68216666667,9.84549999999
261.76,3.5155,7.34183333333,6.806,4.87666666667,5.33766666667,11.715,5.94866666667,6.28083333333,9.08883333331,10.3
262.13,4.0605,7.38233333333,6.77866666666,4.877,5.92816666666,11.7898333333,6.42083333333,6.48783333334,9.39599999998,10.4923333334
262.51,4.92933333333,8.49483333333,7.789,5.55166666666,6.86766666667,12.2756666667,7.2865,6.93933333334,10.5048333333,11.5578333334
262.88,6.00683333334,9.31916666667,8.8725,6.36166666667,7.9785,13.4726666666,8.60933333333,8.17566666667,11.3695,12.4608333333
263.25,5.4975,8.42083333334,8.8715,6.10833333334,7.15516666667,13.1035,8.1445,7.6935,11.053,12.5075
263.63,5.2045,8.31766666666,8.412,5.81783333333,6.98133333333,12.7988333334,8.01883333333,7.95616666667,10.7705,12.1696666666
264.00,4.14933333333,7.607,7.52066666666,5.01383333334,6.15483333334,11.9293333333,7.39966666667,7.22666666667,9.4225,11.3935
264.37,3.39966666666,6.413,6.707,4.539,5.54933333333,10.7498333333,6.48666666667,6.26616666667,7.92,10.3455
264.75,3.54183333333,6.62883333333,7.481,5.28416666666,5.4735,11.553,6.629,6.17433333333,8.01133333333,10.7006666667
265.12,2.9245,5.21166666667,7.049,4.76183333333,4.64933333333,10.4986666667,5.19283333333,5.13683333333,6.86166666667,9.41133333335
265.49,3.47983333333,5.36633333333,7.25266666667,5.31116666667,5.25633333333,10.6225,5.82416666667,6.02566666666,6.88616666666,9.46883333332
265.87,3.93633333333,5.60283333333,7.90766666666,6.24116666667,5.8155,11.5603333334,6.48933333334,6.47166666667,7.16283333333,9.75166666665
266.24,3.65183333333,5.67683333333,7.63233333333,6.26516666667,5.62466666667,11.492,6.61116666666,6.421,7.28633333333,9.70933333333
266.61,3.771,5.48833333333,7.3235,5.69033333334,5.48816666667,11.4478333333,6.63316666667,6.85183333333,7.576,9.71366666667
266.98,4.023,5.58766666667,7.136,5.58733333333,5.763,11.0633333334,6.59316666667,6.76866666667,7.67883333333,10.1215
267.36,4.40616666667,6.50266666667,7.41416666667,6.03166666667,6.3355,11.1361666667,6.80666666667,7.0345,8.21933333333,10.3616666666
267.73,4.44633333333,6.1625,7.44533333334,5.31166666667,6.26666666667,11.0416666667,6.1625,6.47566666667,8.04249999999,10.4296666667
268.10,4.8395,6.30016666667,7.689,5.87033333333,6.44316666667,11.3688333333,6.82983333333,6.72966666667,8.90600000002,10.7245
268.48,5.86533333333,7.1825,8.33333333334,6.55866666667,7.01616666667,12.6595,7.6955,7.76483333335,9.914,11.6195
268.85,5.29166666666,6.5875,7.33766666667,5.42816666666,6.51916666666,11.252,7.1465,7.09216666667,9.38366666667,11.0473333334
269.22,5.439,7.0545,7.0945,5.762,6.36766666667,11.5103333334,7.714,7.3505,9.3565,11.5911666667
269.59,5.669,7.59366666666,7.00433333333,5.86533333334,6.17966666667,11.8876666667,8.0125,7.39733333334,9.41333333332,11.5736666666
269.97,5.9275,7.634,6.74866666667,5.761,5.87616666667,11.8296666667,8.46816666667,7.429,9.37933333334,12.022
270.34,5.912,7.6355,6.81766666667,5.874,5.346,11.4966666667,7.81116666667,7.39616666667,9.1445,11.8616666667
270.71,5.119,6.87416666666,5.539,5.44016666667,4.785,10.8308333334,6.7385,6.47883333333,8.17266666667,10.868
271.09,4.86783333333,6.54666666667,4.844,5.44366666667,4.5205,10.2995,6.16316666667,6.319,7.566,10.4196666667
271.46,4.90666666667,6.22366666667,5.24483333334,4.9885,4.4405,10.5478333333,6.25866666667,6.16566666667,7.35433333333,10.3615
271.83,5.34516666666,6.93516666667,6.10066666667,5.86366666667,5.25483333334,10.882,7.04783333333,6.82233333334,8.31083333334,11.0285
272.20,4.91883333333,6.63983333333,5.5295,5.06316666667,5.32983333333,11.1148333333,6.62883333334,6.66216666666,8.06116666666,10.8815
272.58,4.3975,6.40933333334,5.72766666666,4.43066666667,5.38716666667,10.7518333333,6.27733333334,6.5965,8.1025,10.6643333334
272.95,4.56833333333,6.3935,5.967,4.51366666666,5.38816666666,11.4098333333,6.55733333333,6.93983333333,8.12016666666,11.0383333333
273.32,4.29483333334,6.09333333333,6.017,3.946,5.33033333333,11.282,6.34416666667,6.813,8.03366666667,10.9221666667
273.69,3.63516666666,5.11183333333,5.46983333333,3.12083333333,4.68683333333,10.5818333333,5.59283333333,6.11833333334,7.58383333333,10.2125
274.06,3.3905,4.914,5.47533333333,2.98966666667,4.7195,10.4125,5.01733333334,5.95666666666,7.52566666666,9.82800000001
274.44,3.317,4.64383333333,5.447,2.4675,4.49266666667,10.5211666667,5.16766666667,5.93566666666,7.34416666667,9.36916666666
274.81,3.7195,4.93983333333,6.34933333334,2.98516666667,5.02233333333,11.1228333334,5.828,6.515,7.7705,9.68966666665
275.18,3.69966666667,4.682,6.8415,2.64433333334,4.99766666666,11.56,6.00433333333,6.31966666667,8.04233333333,9.53416666665
275.55,3.54033333333,4.38783333334,6.38233333333,2.68,5.27316666667,11.643,5.79666666667,6.44466666667,7.75366666666,9.31183333334
275.93,4.10866666667,4.18583333334,6.13766666666,3.00466666666,5.1745,12.0186666666,6.04766666667,6.88233333333,7.60166666667,9.16783333331
276.30,4.44783333333,4.62016666667,6.61916666667,3.79933333333,5.07033333334,11.9143333333,6.49983333333,7.294,7.55883333333,9.22700000001
276.67,3.99683333333,4.024,5.66916666667,3.23533333333,4.486,11.2426666666,5.58733333333,6.44383333334,6.60683333333,8.15683333333
277.04,3.132,3.71133333334,4.9115,2.9525,3.9735,10.9548333333,4.59416666667,5.6705,6.41566666667,7.14666666667
277.41,3.10183333333,3.81866666667,4.81116666666,3.4465,4.2595,10.8903333333,4.61833333334,5.96916666667,6.98933333333,6.58933333333
277.79,2.84616666666,3.927,5.30933333334,3.585,4.365,10.9196666667,4.47466666666,6.08916666666,7.10166666667,6.71866666666
278.16,1.984,3.14733333333,4.73466666667,2.68183333333,3.42083333334,9.70183333333,3.89983333333,5.55566666667,6.47216666667,5.97966666667
278.53,1.3345,3.05016666667,4.4115,2.61416666667,3.3225,9.368,3.6085,5.0655,6.30466666666,6.18183333333
278.90,0.299166666667,2.1615,3.2355,1.95766666667,2.20233333333,8.5235,2.84116666666,3.83366666667,5.22016666666,5.628
279.27,0.691166666666,2.45266666666,3.64483333333,2.39833333334,2.34433333333,8.5095,3.55016666666,4.07866666666,5.33866666667,5.9215
279.64,1.22183333333,3.01466666667,3.8645,2.61616666667,2.2575,8.154,3.944,4.2495,5.9095,6.21516666667
280.02,1.36866666666,3.86,4.05383333333,2.86583333333,2.76283333334,8.05566666666,4.20883333333,4.24733333333,6.19666666667,6.54533333333
280.39,2.12816666667,4.33066666667,4.41716666667,3.39033333334,3.79833333334,8.16616666666,4.6275,4.3555,6.91666666667,7.1515
280.76,3.26933333334,5.354,5.532,4.679,4.80933333334,8.97883333334,6.07683333334,5.2595,8.1495,8.41033333334
281.13,3.61683333334,5.33283333333,5.978,4.6075,4.7225,8.765,6.3465,5.33316666667,8.05116666667,8.77683333334
281.50,3.67116666667,5.32666666666,6.01366666667,4.3355,4.34716666667,8.78366666666,6.32883333333,4.6285,7.68016666667,8.829
281.87,3.63466666666,5.34133333334,5.48533333334,4.078,4.11116666667,8.48849999999,5.84,4.2665,7.02566666667,8.7655
282.25,3.65933333333,5.4835,5.3325,4.30683333333,4.199,8.927,5.7535,4.56583333334,7.1135,8.9485
282.62,4.48966666667,5.8765,5.54833333334,4.86033333334,4.765,9.27566666668,6.24716666667,5.072,7.54983333334,9.50866666667
282.99,4.14583333333,5.88716666667,5.45183333333,4.26,4.42566666667,8.86183333335,5.991,4.89216666667,7.4835,9.40083333335
283.36,3.69266666666,5.68866666667,5.11966666667,3.992,3.87216666667,8.63266666667,5.34916666666,4.38116666667,7.21566666667,9.27133333334
283.73,3.4245,5.66266666667,5.11766666667,3.87233333333,3.82383333333,8.71766666667,5.351,4.164,7.2095,9.19433333333
284.10,2.35083333334,4.7495,4.348,3.14416666666,2.953,8.24733333333,4.65416666667,3.2015,6.43183333333,8.47666666667
284.47,1.78966666667,4.12933333333,3.91483333334,2.4515,2.3025,7.83933333334,4.15716666667,2.5725,5.8445,8.15616666667
284.85,1.57816666667,3.69766666666,3.51733333333,1.948,2.038,7.85533333333,3.72466666667,2.21866666666,5.42916666667,7.72
285.22,2.12133333333,4.62516666666,3.97316666667,2.66033333334,2.74766666667,8.36383333334,4.15566666666,2.808,6.04216666667,8.04216666667
285.59,2.33,4.71933333333,4.07066666667,2.85033333333,2.73083333334,8.52533333333,4.22416666666,3.22583333333,6.25533333333,8.24383333333
285.96,2.412,4.75683333333,4.05966666667,3.10966666667,2.85766666667,8.7155,4.362,3.46283333334,6.58933333333,8.2535
286.33,3.05183333333,5.39633333333,4.57383333334,3.7675,3.35633333333,9.13133333334,4.796,3.79216666666,7.18166666667,8.61316666666
286.70,2.52816666667,5.073,4.27116666667,3.461,3.09266666667,8.89383333333,4.4755,3.34633333334,6.791,7.9445
287.07,2.73816666667,5.22416666666,4.287,3.7895,3.17033333333,9.13616666666,4.53133333333,3.55333333333,6.86216666667,7.7995
287.44,2.08333333334,4.671,3.67083333333,2.9595,2.80266666667,8.54833333334,3.7945,3.01733333334,6.217,7.36616666667
287.82,1.85666666667,4.77016666667,3.39666666667,2.897,2.37283333334,8.31683333334,3.41316666667,2.78066666667,5.9525,7.19283333333
288.19,2.00766666667,5.019,3.7085,3.18566666667,2.34783333334,8.33733333333,3.476,3.17733333333,6.1475,7.39183333334
288.56,2.224,5.27233333334,3.88133333334,3.58983333334,2.2155,8.34583333334,3.5735,3.40666666667,6.35516666667,7.4545
288.93,1.98716666667,5.32716666666,3.805,3.77133333333,1.82666666666,8.20233333333,3.636,3.5515,6.56183333334,7.568
289.30,1.99033333333,5.621,3.716,3.71616666666,1.65716666667,8.55116666666,3.6905,3.55366666667,6.6205,7.73083333333
289.67,1.31566666667,5.117,2.7865,3.13033333333,0.971833333335,8.10983333334,2.967,2.83816666666,5.80483333333,7.069
290.04,0.992,4.831,2.657,2.72583333334,0.388,7.53966666667,2.985,2.43283333333,5.314,6.78916666667
290.41,0.772833333335,4.59433333333,2.54466666667,2.3625,-1.1564823173e-18,7.39966666667,2.85733333333,2.24083333333,4.95033333333,6.88733333334
290.78,0.965,4.73816666667,2.58216666667,2.27783333333,0.104166666667,7.477,2.843,2.27783333334,4.88616666667,7.21616666666
291.15,1.37366666667,4.89483333334,2.60816666666,2.33,0.504333333334,7.6075,3.1385,2.556,5.14683333334,7.4335
291.52,2.401,5.889,3.15766666666,3.48816666667,1.38333333333,8.19416666666,4.19283333333,3.35766666667,6.3935,7.89816666667
291.89,2.848,5.87,3.46783333333,3.57283333333,1.66833333333,8.447,4.752,3.8175,6.64783333333,7.95766666667
292.26,2.8785,5.72133333334,3.065,3.18066666667,1.23483333333,8.03133333334,4.682,3.40266666666,6.35216666666,7.62266666667
292.64,3.31183333334,6.29833333334,3.51916666667,3.402,1.59716666667,8.52733333334,5.21566666667,3.826,6.61433333333,7.93166666667
293.01,3.36066666667,6.65766666667,3.31516666667,3.16016666666,1.6575,8.32433333333,5.03633333333,3.57916666666,6.34766666667,7.69583333333
293.38,2.57466666667,5.53416666666,2.64783333333,2.4555,0.962166666668,7.09166666667,4.48966666667,2.90466666667,5.79983333333,6.83533333333
293.75,2.0925,5.05166666666,2.66416666667,1.81616666667,0.673166666667,6.4805,4.268,2.54416666667,5.54016666666,6.39766666666
294.12,2.065,5.21733333333,3.1525,1.90033333334,0.995833333331,6.87116666667,4.1025,2.595,5.9485,6.48766666667
294.49,2.128,5.77616666667,3.46916666667,1.77916666667,1.41266666667,6.9385,4.3185,2.75366666667,6.15183333333,6.402
294.86,2.141,5.96166666667,3.61166666667,1.7405,1.4185,6.89283333333,4.3165,2.79366666667,6.33583333334,6.336
295.23,1.97033333333,6.08666666667,3.86483333333,1.90316666667,1.32466666667,6.94166666667,4.25033333333,2.56533333333,6.53083333333,6.22916666667
295.60,1.59166666667,5.841,3.63533333333,1.39766666667,0.937000000001,6.9235,3.75666666667,2.27,5.93783333333,6.00283333333
295.97,1.26183333333,5.67433333333,3.43716666667,1.17683333334,1.07616666667,6.54883333333,3.35966666667,1.97383333333,5.79033333333,5.6665
296.34,1.38833333333,5.78333333333,3.69716666666,1.3585,1.38816666667,6.94133333333,3.41483333334,2.2865,6.15433333333,5.87216666667
296.71,0.439833333335,5.0555,3.1445,0.699833333333,0.807833333335,6.46183333333,2.62516666666,1.55783333333,5.546,5.20683333333
297.08,0.162,4.70533333334,3.04316666666,0.3945,0.584666666665,6.192,2.17666666667,1.21866666667,5.32533333333,4.91666666666
297.45,0.992833333335,5.551,3.99266666666,1.06883333333,1.56516666666,7.08183333334,2.88233333334,2.2205,6.09583333333,5.58533333333
297.82,1.88516666666,6.43116666666,4.59366666667,1.7625,2.232,7.75133333333,3.34816666667,2.98083333333,7.01666666666,6.29516666667
298.19,2.31233333333,6.714,4.75333333334,2.04883333334,2.75183333334,7.97833333333,3.60383333333,3.144,7.2955,6.5515
298.56,2.427,6.72683333333,4.77866666666,2.2765,2.80266666667,7.95066666667,3.61616666667,3.0695,7.4925,6.39183333334
298.93,2.4065,6.56833333333,4.59133333334,2.25383333333,2.50383333333,7.92766666667,3.44683333334,3.07933333333,7.65033333334,6.11033333333
299.30,2.303,6.51216666666,4.592,2.02683333333,2.381,7.88683333333,3.4225,3.16033333334,7.653,6.15783333334
299.67,2.2285,6.36633333333,4.78383333334,2.098,2.2285,7.71633333333,3.78916666667,3.25933333333,7.7525,5.93066666667
300.04,2.15,6.29983333333,4.88383333333,2.26216666667,2.03,7.8205,3.7155,3.2585,7.80516666667,6.05233333333
300.41,1.7725,6.06416666667,4.56933333333,2.111,1.934,7.4895,3.4365,2.93583333334,7.44333333334,5.80983333333
300.78,2.491,6.6165,4.95033333334,2.42016666666,2.3575,7.72433333334,3.984,3.42616666666,8.023,6.29433333333
301.15,2.90516666667,7.00133333334,5.4965,2.9455,2.6235,8.15216666666,4.5065,3.93533333334,8.66716666665,6.744
301.52,1.702,5.8295,4.20983333333,1.99816666667,1.08516666667,6.701,3.30516666666,2.53233333333,7.68783333333,5.61566666666
301.89,0.864666666668,5.08733333333,3.39166666667,1.5295,0.365833333333,6.01833333333,2.8845,1.72066666667,6.97416666666,4.763
302.26,0.602,4.88366666667,2.97683333333,1.23766666667,-0.275833333333,5.695,2.67583333333,1.53866666666,6.83216666667,4.32366666666
302.63,0.324999999998,4.725,2.525,0.999999999999,-0.716666666665,5.45833333334,2.4,1.08333333334,6.76666666666,4.1
303.00,0.008333333335,4.86233333334,2.75016666667,0.828333333335,-0.629666666665,5.23533333333,2.58466666667,0.919499999998,6.73466666667,4.19116666667
303.37,-0.033,4.96866666667,2.72816666666,0.950833333334,-0.289333333333,5.0015,2.348,0.950666666665,7.11816666667,3.98483333334
303.74,0.272833333334,5.20833333334,2.77766666667,1.017,-0.058,5.13416666667,1.94283333333,1.01683333333,7.7545,4.36516666667
304.10,0.149666666669,5.26183333333,2.61866666666,0.590166666667,-0.249499999998,4.93766666667,1.56283333333,0.872833333332,7.59766666667,4.22283333333
304.47,0.606333333333,5.56666666667,3.099,0.772666666665,0.058166666667,5.085,1.7615,1.14633333333,8.21716666667,4.31216666667
304.84,0.786666666665,5.51433333333,3.31183333334,0.885666666667,0.182,5.17483333333,1.75533333333,1.32466666667,8.3705,4.04866666667
305.21,0.448333333334,5.36466666667,2.865,0.689333333333,-0.0665,4.84966666666,1.52783333333,0.871833333335,8.3375,3.70366666666
305.58,1.42633333333,6.1775,3.93866666667,1.67516666667,0.862333333334,6.04483333333,2.42133333334,1.86583333333,9.2455,4.51083333334
305.95,1.81416666667,6.53566666667,4.3655,2.0625,1.317,6.39483333333,2.78316666667,2.30283333334,9.7085,5.00333333334
306.32,2.1685,6.86283333333,4.8355,2.33483333334,1.52016666666,6.80466666666,2.89966666667,2.3515,9.96183333335,5.31716666667
306.69,2.04383333333,6.75483333333,4.902,2.16016666666,1.9275,6.92083333334,2.89133333333,2.54216666667,10.1861666667,5.54166666667
307.06,2.30133333334,6.73816666667,4.76933333334,2.25966666667,2.12683333334,7.1205,2.609,2.35966666666,10.3108333333,5.4585
307.43,2.31983333333,6.8115,5.08383333334,2.34466666667,2.106,7.4695,2.8545,2.41033333334,10.5048333333,5.85716666666
307.80,2.45933333334,7.36966666667,5.6685,3.05583333333,2.59633333334,7.8295,3.443,2.84633333333,10.9578333333,6.10383333334
308.17,3.04566666667,8.24416666667,6.4415,3.98616666667,3.22466666667,8.516,4.33566666667,3.36433333333,11.8103333333,6.791
308.54,3.1855,8.90866666667,6.87416666667,4.21433333334,3.55133333334,8.9925,4.71733333333,3.8105,12.2466666667,7.15566666666
308.90,3.19966666667,9.25033333333,6.778,4.22416666667,3.556,9.00516666667,4.9145,3.96433333334,12.4053333334,7.41666666666
