wavelength,Back_CyaLucm,Belly_CyaLucm,Breast_CyaLucm,Crissum_CyaLucm,Crown_CyaLucm,DorTail_CyaLucm,Patch10_CyaLucm,Patch11_CyaLucm,Rump_CyaLucm,Throat_CyaLucm,WingTip_CyaLucm
708.67,9.19766666667,8.98363333334,9.45519999999,8.73919999999,9.60320000001,7.80066666667,11.8476,10.3469333333,11.2164,5.50926666667,9.53756666666
708.99,9.05086666666,8.90106666666,9.37026666667,8.69820000001,9.48400000001,7.72063333333,11.7544666667,10.2798,11.0226666667,5.45433333333,9.41676666666
709.31,8.8428,8.80123333333,9.2246,8.50779999999,9.2882,7.53816666667,11.5058,10.1209333333,10.922,5.24593333333,9.24236666666
709.63,9.17686666667,9.0806,9.52693333334,8.81420000001,9.61886666666,7.92583333333,11.7240666667,10.4594666667,11.2473333333,5.53793333334,9.5523
709.95,9.40866666666,9.29740000001,9.78786666667,9.12893333334,9.90246666668,8.2873,12.0237333333,10.7387333333,11.4494,5.83306666667,9.76586666666
710.27,9.39973333334,9.27466666666,9.75473333334,9.08133333333,9.87086666667,8.2299,12.0384,10.7477333333,11.4471333333,5.90733333333,9.63803333333
710.59,9.2664,9.11876666666,9.55573333333,8.82420000001,9.66946666667,8.05536666667,11.8882,10.5476,11.1948666666,5.70873333333,9.47629999999
710.91,9.01313333333,8.90463333334,9.32746666667,8.65806666666,9.44526666667,7.87033333334,11.6602666667,10.3583333333,11.0248666667,5.54086666666,9.17836666666
711.24,9.08606666667,8.93350000001,9.47486666666,8.78753333334,9.43439999999,7.91396666667,11.674,10.5008666667,11.13,5.62726666666,9.20939999999
711.56,8.93553333333,8.6996,9.33220000001,8.62380000001,9.25099999999,7.7442,11.6038,10.283,11.0240666667,5.39893333333,9.08843333333
711.88,8.86800000001,8.6331,9.29853333333,8.65613333333,9.27006666667,7.68046666667,11.5623333334,10.2898666667,10.9487333333,5.36426666667,9.14776666667
712.20,9.07353333334,8.81506666667,9.4758,8.83193333333,9.47833333334,7.83663333333,11.8347333333,10.4125333333,11.1189333333,5.48853333333,9.42063333333
712.52,9.0974,8.74523333333,9.37366666666,8.78006666667,9.42246666667,7.7865,11.8558666667,10.4153333333,11.156,5.4328,9.4266
712.84,9.31913333333,8.88896666667,9.5642,8.94193333334,9.59833333333,7.98556666667,12.0833333333,10.5596,11.2268666667,5.66593333333,9.67253333333
713.16,9.20840000001,8.8774,9.4984,8.88973333333,9.527,7.89386666667,12.0114,10.5030666667,11.1020666667,5.64566666667,9.64533333333
713.48,9.05013333334,8.77493333333,9.3382,8.7104,9.39806666667,7.7559,11.8534666667,10.3084666667,10.9526,5.41253333333,9.46519999999
713.80,9.11539999999,8.86673333333,9.36966666667,8.7648,9.4958,7.80003333333,11.8874,10.3531333333,11.0164,5.39326666667,9.58893333333
714.12,9.33166666667,9.13113333333,9.55253333335,9.06200000001,9.73153333333,8.05473333333,12.1485333333,10.6316,11.3026,5.63233333333,9.80666666667
714.44,9.88666666666,9.60476666665,10.0458666667,9.54946666667,10.1928666667,8.4946,12.5738666667,11.0846,11.639,6.1016,10.2973666667
714.76,10.0021333333,9.71816666667,10.107,9.62133333333,10.3341333333,8.66923333333,12.6866,11.1639333333,11.6792,6.23773333333,10.4221666667
715.08,10.117,9.95226666667,10.1588,9.75386666666,10.3805333333,8.78316666667,12.7026666666,11.3137333333,11.752,6.3642,10.5306
715.40,10.0875333333,9.96973333334,10.0914,9.6368,10.2851333333,8.7215,12.6002666667,11.2591333333,11.6856666667,6.32086666667,10.4312666667
715.72,10.0324,10.0345333333,9.93773333333,9.48359999999,10.1905333333,8.65636666667,12.4844666667,11.184,11.6680666667,6.2532,10.3205
716.04,9.98559999999,10.0883,9.94453333333,9.43953333334,10.1074,8.58343333333,12.426,11.0790666667,11.613,6.18066666667,10.2744
716.36,9.90680000001,10.0269333333,9.85993333333,9.47999999999,10.0325333333,8.61206666667,12.3956666667,11.1097333333,11.6274666667,6.13493333333,10.163
716.68,10.0113333333,10.0225666667,9.90013333333,9.55573333334,10.0702,8.7332,12.4264,11.1078,11.7378,6.22666666667,10.1694666667
717.00,9.89200000001,9.75019999999,9.74099999999,9.39673333333,9.83593333333,8.4657,12.2361333333,10.9431333333,11.5522666667,6.0646,10.0308666667
717.32,9.89633333334,9.70389999999,9.74833333335,9.38859999999,9.78833333334,8.48286666667,12.2218,10.9088,11.5718666667,6.14273333333,9.99703333333
717.64,9.84726666667,9.6664,9.7268,9.31766666667,9.78933333334,8.43623333333,12.2009333333,10.8868666667,11.5445333333,6.10206666667,9.91140000001
717.96,9.42640000001,9.30213333333,9.27553333333,8.88206666667,9.39960000001,8.07646666667,11.8795333333,10.5482666667,11.3052666667,5.69426666667,9.58693333333
718.28,9.30346666667,9.30033333333,9.0826,8.74006666666,9.32453333334,7.9048,11.7583333334,10.4352,11.2582666667,5.5236,9.39026666667
718.60,9.21613333334,9.1708,9.01366666666,8.55739999999,9.35633333334,7.7925,11.7034,10.4096,11.2403333333,5.4046,9.25613333333
718.92,9.58546666666,9.55200000001,9.33966666667,8.85280000001,9.67653333333,8.10376666667,11.9452,10.5953333333,11.5565333333,5.7036,9.57169999999
719.24,9.53633333333,9.51523333333,9.43466666667,8.92806666667,9.66066666667,8.07253333333,11.9589333333,10.611,11.4541333333,5.71466666667,9.48016666666
719.56,9.52306666667,9.5402,9.47473333334,8.98366666667,9.74626666667,8.14406666667,11.9901333333,10.7431333333,11.3968666667,5.77706666667,9.48023333334
719.88,9.73839999999,9.82696666667,9.69286666667,9.14633333334,9.97900000001,8.2198,12.2111333333,10.9483333333,11.5404666667,6.06533333333,9.70660000001
720.20,9.41506666666,9.64163333334,9.37046666667,8.88573333334,9.75480000001,7.8821,12.0277333333,10.8206666667,11.3240666667,5.65646666667,9.49586666666
720.52,9.74819999999,10.1513333333,9.73326666667,9.30659999999,10.1974,8.37176666667,12.4464,11.3472666667,11.7775333333,6.07473333333,9.98866666667
720.84,9.74873333334,10.1451333333,9.73540000001,9.35999999999,10.2304666667,8.32903333333,12.4855333333,11.4671333333,11.6854,5.9554,10.0397666667
721.16,9.57966666666,9.91896666666,9.51820000001,9.144,9.94399999999,8.1444,12.3694,11.2762666667,11.4998,5.79533333333,9.93443333333
721.48,9.56193333332,9.78583333333,9.41593333333,9.1706,9.86766666667,8.08903333333,12.3382666667,11.2228,11.4427333333,5.76906666667,9.82276666666
721.79,9.69766666666,9.87806666667,9.59619999999,9.32893333334,9.88093333333,8.18986666667,12.4987333333,11.2679333333,11.6169333333,5.92353333333,10.0732
722.11,9.92313333333,10.0525333333,9.77539999999,9.65119999999,10.0612666667,8.46526666667,12.7384,11.3464666667,11.7312666666,6.19613333333,10.3431333333
722.43,9.52606666666,9.66323333333,9.45593333333,9.31580000001,9.8142,8.14796666667,12.4224666667,11.1007333333,11.5036,5.84326666667,10.1049666667
722.75,9.48540000001,9.55506666666,9.49900000001,9.29693333333,9.75260000001,8.14183333333,12.4592666667,11.1096666667,11.5949333333,5.82193333333,10.2219333333
723.07,9.35413333333,9.35610000001,9.33646666667,9.12686666667,9.74033333333,8.08873333333,12.3180666667,10.932,11.5456666667,5.76873333333,10.1207
723.39,9.18493333334,9.16026666667,9.18279999999,8.99966666667,9.67720000001,8.05066666667,12.2227333333,10.7718,11.3723333333,5.58186666667,9.9192
723.71,9.654,9.58496666666,9.67946666667,9.30693333334,10.0759333333,8.4147,12.6037333333,11.0638666667,11.6395333333,6.08893333333,10.3087
724.03,9.66539999999,9.41413333333,9.49320000001,9.08760000001,10.0495333333,8.1967,12.4188666667,10.8392,11.4608666667,5.91433333333,10.101
724.35,9.51226666667,9.36509999999,9.26746666666,9.04626666667,9.9684,8.22666666667,12.346,10.7464666667,11.2915333334,5.84126666666,10.0453333333
724.67,9.45959999999,9.43330000001,9.21346666666,9.0628,9.98913333333,8.22053333333,12.2486,10.7729333333,11.1658666667,5.70693333333,10.0272666667
724.98,9.34886666666,9.43933333335,9.28473333333,9.001,9.96893333333,8.10103333333,12.136,10.723,11.0729333333,5.65793333333,9.91159999999
725.30,9.23386666666,9.3167,9.1832,8.82266666667,9.95326666666,7.90043333333,11.9980666666,10.6685333333,10.889,5.57513333333,9.70466666667
725.62,8.80813333334,8.96733333333,8.86673333333,8.38613333333,9.58773333333,7.4639,11.5299333333,10.2579333333,10.5101333333,5.31846666666,9.31410000001
725.94,8.79373333333,9.1065,8.86806666667,8.4106,9.6306,7.5278,11.6148666667,10.2522666667,10.4204,5.437,9.33150000001
726.26,8.80699999999,9.00873333333,8.69766666667,8.35813333333,9.64779999999,7.39446666667,11.4778666667,10.3424,10.4164,5.37906666667,9.16016666666
726.58,9.04226666667,9.3563,8.98573333333,8.59373333333,9.76593333333,7.53843333333,11.7613333333,10.6046666667,10.5948666667,5.56453333333,9.36220000001
726.90,9.12086666667,9.40606666667,9.03993333333,8.6294,9.76866666667,7.5948,11.7526666667,10.6148666667,10.6864666667,5.59486666667,9.49773333334
727.21,8.81346666667,9.17103333333,8.76986666668,8.38379999999,9.53233333334,7.4245,11.6068,10.3727333333,10.5172666667,5.43273333333,9.24793333334
727.53,8.67346666667,9.12006666666,8.76759999999,8.39460000001,9.25393333333,7.3451,11.6054,10.2901333333,10.4486,5.391,9.05516666667
727.85,8.81086666666,9.27100000001,9.01166666667,8.41093333333,9.2516,7.42996666667,11.6931333333,10.3170666667,10.6070666667,5.62146666667,9.14176666666
728.17,8.78513333333,9.2094,9.08879999999,8.34819999999,9.17219999999,7.4334,11.6592666667,10.2962666667,10.6259333333,5.85006666667,9.05376666667
728.49,8.87659999999,9.18603333333,8.98513333334,8.31846666666,9.15100000001,7.5037,11.6519333333,10.3114,10.6224666667,5.83793333333,9.13996666667
728.80,8.81733333334,9.19,8.94926666667,8.41659999999,9.22213333335,7.64506666667,11.6912666667,10.2965333333,10.6590666667,5.87946666667,9.16426666667
729.12,8.84033333334,9.15936666667,8.93140000001,8.4684,9.25053333333,7.66686666667,11.7376666667,10.299,10.671,5.80406666667,9.06643333333
729.44,9.16173333333,9.22406666667,9.15993333334,8.72993333334,9.42913333334,7.9096,11.9314,10.5492666667,10.981,6.04893333333,9.26746666666
729.76,9.42426666667,9.6453,9.47079999999,9.09126666666,9.69473333334,8.26136666667,12.1981333333,10.6707333333,11.2077333333,6.29953333333,9.67313333334
730.08,9.55859999999,9.78353333333,9.49473333334,9.25353333333,9.90433333335,8.4406,12.3494,10.8599333333,11.3919333333,6.44866666667,9.86890000001
730.39,9.29033333333,9.53520000001,9.23146666667,8.9892,9.57333333334,8.1246,12.0936666667,10.6119333333,11.164,6.2232,9.65789999999
730.71,9.36753333334,9.60436666666,9.39573333333,9.12966666667,9.66533333333,8.20326666667,12.0574,10.7515333334,11.2607333333,6.24426666667,9.82966666667
731.03,9.55913333333,9.81890000001,9.71646666667,9.4142,9.96733333333,8.48856666667,12.2536666667,11.0238666667,11.4744666667,6.45473333333,10.2093666667
731.35,9.44799999999,9.62056666666,9.61786666666,9.38793333334,9.92566666668,8.4732,12.2151333333,11.0544666667,11.4012,6.20826666667,10.0876
731.67,9.83973333334,9.79473333333,9.82559999999,9.69006666666,10.2571333333,8.70046666667,12.5111333333,11.3084,11.8031333333,6.33753333333,10.4992
731.98,9.83360000001,9.81690000001,9.92506666666,9.691,10.3391333333,8.72303333334,12.6024,11.4046666667,11.8944,6.3832,10.6439
732.30,9.90620000001,9.80016666667,9.89573333333,9.69426666666,10.2514,8.66833333333,12.4729333333,11.4008,11.9037333334,6.3792,10.6745
732.62,10.1886,10.0290666667,10.0318666667,9.94699999999,10.4178,8.84810000001,12.6229333333,11.6622666667,12.1083333333,6.54666666667,11.0234
732.94,9.98739999999,9.89073333333,9.97873333333,9.85606666666,10.2682666667,8.71096666667,12.532,11.4800666667,11.9296666667,6.4286,10.9513666667
733.25,9.69673333333,9.58306666666,9.6914,9.57773333334,10.0018666667,8.4769,12.292,11.2524666667,11.6242666667,6.18853333333,10.6759333333
733.57,9.58946666666,9.4053,9.56933333333,9.40633333334,9.78926666667,8.26173333333,12.025,11.0538,11.5448666667,6.10053333333,10.4939
733.89,9.76773333333,9.64099999999,9.81766666667,9.61606666666,10.0712,8.6048,12.2378666667,11.3794,11.8846,6.27266666667,10.6865333333
734.21,9.79586666667,9.65776666666,9.78073333333,9.58593333334,10.0435333333,8.69643333333,12.2784,11.4786666667,11.9153333333,6.19393333333,10.6372
734.52,9.55946666668,9.38426666667,9.36966666667,9.24773333333,9.82486666667,8.42386666667,12.0011333334,11.2325333333,11.6815333333,5.93673333333,10.3929666667
734.84,9.58406666667,9.39290000001,9.35026666667,9.15613333333,9.77806666666,8.3345,11.8498666667,11.0298666667,11.7270666667,6.03886666667,10.4457
735.16,9.2502,9.23183333333,9.18086666667,8.8528,9.55993333333,8.0563,11.5422666667,10.7844,11.3487333333,5.75993333333,10.1150666667
735.48,9.46886666667,9.47826666667,9.2714,8.9908,9.71833333333,8.29126666666,11.662,10.8970666667,11.4832,5.96193333333,10.2421
735.79,9.42986666667,9.55626666667,9.36333333334,8.88320000001,9.79633333334,8.32043333333,11.7642,10.9840666667,11.4728,6.0106,10.3643666667
736.11,9.26966666667,9.33126666667,9.36286666666,8.70386666666,9.58373333334,8.17613333333,11.6947333333,10.8539333333,11.3198666667,5.9906,10.2405
736.43,9.05019999999,9.16716666667,9.05446666667,8.41840000001,9.2798,7.9037,11.4535333334,10.656,11.1044,5.77633333333,9.86976666666
736.74,9.22306666667,9.31633333334,9.21413333333,8.46946666666,9.42313333333,8.13273333333,11.566,10.8702,11.3036666667,6.07093333333,10.0088333333
737.06,9.20013333333,9.35086666666,9.28113333333,8.44179999999,9.42966666667,8.30453333333,11.5671333333,10.9146666667,11.2768666667,5.9578,9.97410000001
737.38,8.851,8.96586666667,8.79633333333,8.10240000001,9.00106666667,7.87606666667,11.0944,10.4960666667,10.7531333333,5.48786666667,9.5917
737.69,8.79319999999,8.78876666666,8.67280000001,8.08600000001,8.9662,7.66163333333,10.9746,10.2786666667,10.5924666667,5.42253333333,9.5325
738.01,8.82093333334,8.80743333333,8.87520000001,8.13913333334,9.03386666667,7.82316666667,11.0431333333,10.368,10.7802666667,5.5862,9.52653333333
738.33,8.97526666667,9.00959999999,9.04359999999,8.33780000001,9.26899999999,7.9211,11.2454666667,10.6647333333,10.9426,5.66246666667,9.6719
738.64,8.96999999999,8.93396666667,8.95213333333,8.38586666667,9.1596,8.0417,11.2894666667,10.4997333333,11.0052,5.70106666667,9.55453333333
738.96,8.27633333333,8.26033333333,8.46153333334,7.91673333333,8.47733333333,7.43406666667,10.6634666666,9.88133333333,10.3448,5.03886666667,8.86736666667
739.28,8.40446666666,8.36526666666,8.60633333333,8.17353333333,8.53239999999,7.58823333333,10.8082,10.0169333333,10.4831333333,5.12613333333,8.91703333333
739.59,8.41666666667,8.49006666666,8.70766666667,8.34006666666,8.75506666667,7.84156666667,10.9132666667,10.1353333333,10.7871333333,5.17593333333,9.06856666667
739.91,8.58946666667,8.64146666667,8.97633333334,8.5576,8.9944,8.05786666667,11.1164666667,10.4062666666,11.0598,5.32966666667,9.32803333333
740.23,8.3448,8.42356666667,8.73246666667,8.42906666667,8.80299999999,7.7896,10.9484666667,10.1894,10.8526666667,5.03653333333,9.11073333333
740.54,8.31053333334,8.37113333333,8.65553333333,8.53213333333,8.84539999999,7.78803333334,11.182,10.2721333333,10.9008,5.1828,9.19293333333
740.86,8.99053333332,8.96536666667,9.43339999999,9.21306666667,9.47473333334,8.40913333333,11.9385333333,10.8603333333,11.6012666666,6.0978,9.96796666666
741.18,8.95246666666,9.03660000001,9.3324,9.10873333334,9.28819999999,8.38966666667,11.9236,10.7957333333,11.5274666667,6.0816,9.94176666667
741.49,9.14093333333,9.25699999999,9.45839999999,9.2428,9.46546666667,8.49986666667,12.1340666666,10.8994666666,11.6175333333,6.1264,10.0556
741.81,9.03473333333,9.19993333333,9.31773333333,9.06326666666,9.15839999999,8.49736666667,12.1017333333,10.7274666667,11.5288666667,5.99146666667,9.94306666667
742.12,9.07293333333,9.2714,9.36573333335,9.07286666666,9.21326666667,8.53663333333,12.1471333333,10.9295333333,11.5735333333,6.02033333333,10.1816
742.44,9.67993333334,9.84430000001,9.94713333333,9.54239999999,9.89573333333,9.16689999999,12.7764,11.5789333333,12.1752666667,6.55866666667,10.8024333333
742.76,9.63879999999,9.81366666668,9.89686666666,9.46240000001,9.80506666666,9.18436666667,12.8044666667,11.5480666667,12.1911333333,6.58473333333,10.7809
743.07,9.46179999999,9.69246666665,9.64826666665,9.23493333333,9.5854,9.01440000001,12.7108666667,11.3826,11.884,6.51286666667,10.5494666667
743.39,9.84426666667,10.1821666667,9.97846666666,9.50000000001,9.91273333333,9.38086666667,13.1460666667,11.723,12.1736666667,6.82873333333,10.9508
743.70,10.1008,10.3254,10.1622,9.68206666666,10.0676666667,9.6093,13.3078666667,11.878,12.3988,7.15433333333,11.1363
744.02,10.1930666667,10.2239666667,10.1493333333,9.42086666666,9.94860000001,9.46066666667,13.1016666667,11.6447333333,12.296,6.9576,10.9434
744.34,10.1610666667,10.1466666667,10.0596666667,9.30940000001,9.82093333333,9.41326666667,12.9309333333,11.6043333333,12.0431333333,6.8146,10.6956666667
744.65,10.6402666667,10.6634333333,10.6506666667,9.84606666667,10.3712666666,10.0516666667,13.4212,12.0942666667,12.5184666667,7.39613333333,11.0400666667
744.97,10.8089333333,10.6855666667,10.7025333333,9.88966666667,10.3544666667,10.1103333333,13.5074,12.318,12.4192,7.55226666667,11.1609666667
745.28,11.2643333333,11.0489,11.104,10.4547333333,11.0068666667,10.5534666667,13.8512666667,12.742,12.7786666667,8.0362,11.4602666667
745.60,11.1313333333,10.8966,11.0128,10.3586666667,10.9124666667,10.3809333333,13.6708,12.5658,12.5844,7.99306666666,11.2406333333
745.91,10.9371333333,10.6164666667,10.611,10.0597333333,10.5977333333,10.1417333333,13.3598666667,12.3871333333,12.3074666667,7.79066666667,11.0232
746.23,10.8368666667,10.3063666667,10.2374666667,9.69340000001,10.4709333333,10.0476333333,13.1342666667,12.1793333333,12.1898666667,7.53666666666,10.8329
746.55,11.1913333333,10.5454333333,10.6355333333,9.94706666666,10.8684666667,10.3811666667,13.4842,12.5655333333,12.5734666667,7.76013333334,11.1624
746.86,10.8573333333,10.1751666667,10.2015333333,9.57466666667,10.4939333333,10.0434666667,13.0014666666,12.1927333333,12.2085333333,7.23286666667,10.856
747.18,10.8440666667,10.1758333333,10.2613333333,9.48406666667,10.5896,9.8581,13.0865333333,12.2226,12.1832,7.02366666667,10.8482
747.49,10.7296666667,10.0351,10.2215333333,9.59873333334,10.5838666667,9.87090000001,13.0988,12.2516666666,12.1395333333,6.93773333333,10.8455666667
747.81,10.3414,9.66273333333,9.65340000001,9.14093333333,10.2106,9.46380000001,12.7029333333,11.7798,11.9758666667,6.40266666667,10.4903333333
748.12,9.87213333334,9.12623333333,9.09439999999,8.71759999999,9.81153333333,9.01270000001,12.2182666667,11.3694666667,11.7332666667,5.99193333333,10.2042666667
748.44,9.74753333334,9.18369999999,9.17200000001,8.99319999999,9.88186666667,9.23626666667,12.3081333334,11.288,12.0268666667,6.0068,10.2326333333
748.75,9.54386666667,8.9915,8.9956,8.80580000001,9.68433333334,9.08909999999,12.2002,11.1500666667,11.8959333334,5.91033333333,10.2379333333
749.07,9.73833333334,9.32093333333,9.13033333333,9.15346666667,9.91879999998,9.32493333332,12.3540666667,11.4598666667,12.1685333333,6.038,10.5539666667
749.38,9.95126666667,9.57326666667,9.54640000001,9.48499999999,10.087,9.57343333333,12.6748666667,11.609,12.3802666667,6.30033333333,10.6699666667
749.70,10.1714,9.86733333333,9.9756,9.82106666667,10.3104666667,9.75783333333,13.0113333333,11.9006,12.5679333333,6.53,11.0373333333
750.01,9.97680000001,9.74699999999,9.7624,9.70046666667,10.0722666667,9.454,12.7728666667,11.7530666667,12.3753333333,6.3568,10.9604
750.33,10.0802,9.82393333333,9.84986666668,9.9274,10.1865333333,9.57396666667,12.9215333333,11.8467333333,12.3622,6.64606666667,11.0022666667
750.64,9.97260000001,9.76809999999,9.65473333333,9.8658,9.9152,9.52983333332,12.768,11.7597333333,12.2704,6.50253333333,10.9678666667
750.96,10.3159333333,10.3080333333,10.0312,10.1565333333,10.1410666667,9.92296666666,12.9548666667,12.0543333333,12.5631333333,6.86246666667,11.514
751.27,10.6916,10.7698333333,10.6734,10.7280666667,10.5901333333,10.3387,13.4428,12.6144,12.8644,7.35453333333,11.9694333333
751.59,10.9159333334,10.9742666667,11.1206,10.9002666666,10.7371333333,10.4871333333,13.8152666667,12.9213333333,12.9938666667,7.5786,12.2439
751.90,10.4034,10.4719,10.5739333333,10.2845333333,10.1061333333,9.80213333333,13.1109333334,12.3377333333,12.2056666667,7.06506666667,11.814
752.22,10.3876666667,10.3031333333,10.4604666667,10.1898666667,9.88813333332,9.69173333332,12.8988666667,12.2118,11.9958,6.73693333333,11.6393
752.53,10.2498666667,10.0433,10.2786666667,10.0406666667,9.64533333333,9.34036666667,12.8151333333,11.9120666667,11.7810666667,6.59086666667,11.4422
752.85,10.1536666667,10.0932333333,10.2402666667,10.1141333333,9.69673333334,9.34223333333,12.8764,11.9495333334,11.7894,6.53546666667,11.4586
753.16,9.90373333334,9.94056666668,9.93793333333,10.0698666667,9.51053333333,9.1308,12.7476,11.666,11.5103333333,6.3502,11.0949666667
753.47,10.0196,10.0236,10.0301333333,10.0878,9.59226666667,9.21613333333,12.6936,11.7656,11.535,6.46753333333,11.0067333333
753.79,10.1258666667,10.0276333333,10.0786666667,10.0996,9.75900000001,9.32533333333,12.5942666667,11.858,11.8161333333,6.59846666667,11.0520666667
754.10,10.3775333333,10.3252666667,10.5004666667,10.2364666667,10.0534666667,9.76733333333,12.761,12.126,12.0448,6.97506666667,11.2439333333
754.42,9.88673333333,9.8116,9.92366666667,9.76560000001,9.81293333333,9.29126666666,12.332,11.8023333333,11.5179333333,6.59006666667,10.635
754.73,9.85993333333,9.64586666667,9.82813333333,9.65120000001,9.77780000001,9.30206666666,12.2786,11.7236,11.5596666667,6.532,10.6331666667
755.05,9.42293333333,9.22416666667,9.24140000001,9.2122,9.44973333333,8.88086666666,11.6452,11.1244,11.2098666667,5.9856,10.1135333333
755.36,9.56846666666,9.27856666667,9.12473333334,9.07033333334,9.56033333333,8.89196666667,11.6947333333,11.1528,11.2698,5.84453333333,10.1332666667
755.67,9.56213333334,9.42369999999,9.30966666665,8.99960000001,9.6528,8.90493333333,11.7469333333,11.1706666667,11.2472666667,5.98313333333,10.2015333333
755.99,9.88666666667,9.74433333333,9.63233333334,9.25099999999,9.97246666667,9.33246666667,11.9542,11.4344,11.5202,6.34873333333,10.5443
756.30,9.90246666668,9.51680000001,9.39859999999,8.89726666667,9.76880000001,9.06149999999,11.6095333334,11.1084,11.3506,6.26006666667,10.408
756.62,10.0277333333,9.49670000001,9.56073333332,8.82406666667,9.75806666667,9.0895,11.4818,11.1370666667,11.4790666667,6.36073333333,10.4864666667
756.93,9.59879999999,9.06203333334,8.89259999999,8.30526666667,9.24853333333,8.75426666666,11.0621333333,10.5394666666,10.9943333333,5.9124,9.97459999999
757.24,9.4416,8.84173333333,8.8544,8.10426666667,9.04626666667,8.49813333333,11.0508666667,10.3980666667,10.7731333333,5.69873333333,9.73786666667
757.56,8.83293333333,7.88263333333,8.1918,7.49866666667,8.34486666666,7.6473,10.4649333333,9.67659999999,10.0174,5.0318,9.05406666667
757.87,8.84753333333,7.75126666667,8.10593333333,7.42533333334,7.99013333334,7.26323333333,10.4402666667,9.36566666667,9.95353333333,4.8334,8.96900000001
758.18,8.11853333333,7.21686666667,7.32873333333,6.78266666667,7.27933333333,6.3647,9.80259999999,8.61493333333,9.27119999999,4.12326666667,8.26656666667
758.50,8.02513333333,6.9544,6.97033333333,6.69286666667,6.9588,6.06766666667,9.6874,8.48953333334,8.97746666666,3.8884,8.12593333333
758.81,8.2812,7.14546666667,7.3524,7.1382,7.16146666667,6.35853333333,9.97393333332,8.805,9.23033333333,4.23306666667,8.27263333333
759.13,8.36286666667,7.19643333333,7.34613333333,7.36646666667,7.3376,6.50966666667,10.1022666667,9.02526666667,9.49746666667,4.44066666667,8.42903333333
759.44,7.60273333333,6.4334,6.70413333333,6.635,6.60046666667,5.76823333333,9.49179999999,8.31393333333,8.77466666667,3.65733333333,7.68766666667
759.75,7.38413333333,6.3811,6.6496,6.67813333333,6.569,5.7455,9.396,8.22493333333,8.6498,3.58166666667,7.70856666667
760.07,7.03706666667,6.14673333333,6.3932,6.40733333333,6.41313333333,5.4972,9.14233333333,7.94866666667,8.3476,3.32486666667,7.4687
760.38,7.66886666667,6.86496666667,7.2724,7.2222,7.1496,6.15026666667,9.7934,8.60406666667,9.02553333333,3.86653333333,8.17973333334
760.69,7.72086666667,7.12346666667,7.40153333333,7.38786666667,7.26673333333,6.3392,9.87346666667,8.68153333333,9.1988,3.92786666667,8.35673333333
761.01,8.14693333333,7.7875,7.75686666667,7.86633333333,7.773,6.7816,10.2684,9.13539999999,9.64873333333,4.43546666667,8.82699999999
761.32,8.3138,8.00286666667,8.09526666667,8.12126666667,8.09793333333,7.2248,10.518,9.45860000001,9.91666666667,4.775,9.1426
761.63,8.74133333334,8.31086666666,8.59353333333,8.46860000001,8.50353333333,7.7466,10.936,9.90753333332,10.2202,5.06753333333,9.56213333334
761.94,9.14893333333,8.88363333333,9.22266666667,8.98006666667,8.98486666667,8.2964,11.4383333333,10.5396666667,10.6944,5.61346666667,10.0631666667
762.26,9.50213333332,9.33423333333,9.50199999999,9.2662,9.3752,8.68656666667,11.8770666667,10.9901333334,11.0628,5.99973333333,10.5071
762.57,9.36493333335,9.18489999999,9.36493333332,9.16760000001,9.139,8.4589,11.7999333333,10.8565333333,10.9269333333,5.7892,10.2995
762.88,9.80866666667,9.69493333332,9.79386666665,9.68960000001,9.62386666665,8.89893333333,12.162,11.3541333333,11.4626666667,6.1032,10.6346
763.20,9.83493333334,9.80156666666,9.79333333333,9.8204,9.69139999999,8.89033333333,12.1997333333,11.3360666667,11.554,6.1952,10.6404
763.51,10.1314666667,10.0759333333,9.98553333334,10.1026,9.83760000001,9.09979999999,12.3694,11.6830666667,11.8454666667,6.40366666667,10.9936333333
763.82,9.94526666665,9.84843333333,9.71626666667,9.85046666667,9.50366666666,8.86013333333,12.1923333333,11.4907333333,11.6186666667,6.27873333333,10.7254666667
764.14,10.1908666667,10.0716,9.88386666666,10.1205333333,9.78013333334,9.00386666667,12.4034,11.7019333333,11.7372666667,6.5298,10.9516333333
764.45,10.3466,10.2355333333,10.0317333333,10.3846,9.91973333333,9.12040000001,12.5174666667,11.9785333333,11.9256,6.52513333333,11.1085666667
764.76,10.2388,10.1457666667,9.87793333333,10.3812666667,9.84986666665,9.02319999999,12.417,11.9892666667,11.8704666667,6.509,10.9724333333
765.07,10.5310666667,10.3591666667,10.0914666667,10.6224666667,10.0536666666,9.38423333333,12.6327333333,12.269,12.1329333333,6.81393333333,11.1890666667
765.39,10.297,10.0293666667,9.9214,10.3016,9.79000000001,9.1869,12.343,11.8972,11.9324,6.5892,10.8961666667
765.70,10.1298,9.98886666667,9.9914,10.3204,9.64506666667,9.12426666666,12.1558666667,11.8268666667,12.0296,6.7334,10.8472666667
766.01,10.1778666667,10.1258,10.0478666667,10.3386,9.76260000001,9.22930000001,12.0825333333,11.8230666667,12.1682,6.90273333333,10.8992666667
766.32,10.2684666667,10.1026666667,10.0848666667,10.1972,9.72053333333,9.36316666666,12.12,11.8952666667,12.1527333333,7.22,10.9382333333
766.64,10.3246,9.83993333334,10.0422666667,9.92873333333,9.53846666666,9.25153333334,12.0780666667,12.0168,12.2382,7.01913333333,10.7455666667
