wavelength,Back_CerOlim,Belly_CerOlim,Breast_CerOlim,Crissum_CerOlim,Crown_CerOlim,DorTail_CerOlim,Rump_CerOlim,Throat_CerOlim,WingTip_CerOlim
704.81,19.4366,45.5167333333,37.6126666667,40.8208,18.1713333333,19.0067333333,19.6236,31.0164,18.5184666667
705.13,19.4616,45.6056,37.6455333333,40.864,18.1460666667,18.9574,19.5265333333,31.0376666667,18.4729333333
705.45,19.5501333333,45.7656,37.7344666667,41.0053333333,18.2249333333,19.0854666667,19.6738666667,31.1401333333,18.4675333333
705.78,19.8196666667,45.8854666667,37.9358666666,41.1381333333,18.3331333333,19.2199333333,19.8430666667,31.2547333333,18.6730666667
706.10,19.5958666667,45.7994,37.9166666667,41.1605333333,18.1802666667,19.0156,19.6525333333,31.1058666667,18.4525333333
706.42,19.5786,45.8606666667,37.856,41.2151333333,18.1507333333,19.0440666667,19.7062666667,31.1217333333,18.5146
706.74,19.6336666667,45.8908666666,37.8027333333,41.2194666667,18.1690666666,19.0932,19.7072,31.1508,18.4902666667
707.06,19.8491333333,46.1248666667,38.0670666667,41.509,18.3820666666,19.2890666667,19.8933333334,31.3673333333,18.6762
707.38,19.9571333333,46.3509333333,38.1975333333,41.6018666667,18.5450666666,19.475,19.978,31.5393333333,18.8376
707.70,20.0415333333,46.4885333333,38.3129333333,41.8187333333,18.7192,19.6084666667,20.0684,31.7255333333,18.8716
708.03,20.2106666666,46.3906,38.2824666667,41.7926,18.8066,19.7591333334,20.2057333333,31.8530666667,18.941
708.35,20.2212,46.4890666667,38.3239333333,41.815,18.7904,19.658,20.1499333333,31.8652666667,18.9439333333
708.67,20.3178,46.5560666667,38.3790666667,41.9229333333,18.9494,19.8400666667,20.3898666666,31.9747333333,19.1264
708.99,20.4292666667,46.6174666667,38.5602,42.0021333333,19.0050666667,19.9232666667,20.5287333333,32.0386,19.2496
709.31,20.2440666667,46.5016666667,38.377,41.8573333333,18.9273333333,19.7225333333,20.4030666667,32.0452,19.0707333333
709.63,20.3232666667,46.5133333334,38.3158,41.8482,18.8602666667,19.7217333333,20.4492666667,31.9558666667,19.1276
709.95,20.2851333333,46.3591333333,38.3890666667,41.7420666667,18.7971333333,19.6688,20.4506,31.8833333333,19.0029333333
710.27,20.301,46.3622,38.366,41.6929333333,18.777,19.5679333333,20.4202,31.815,18.9445333333
710.59,20.2336,46.2902,38.3996,41.6156,18.6617333333,19.4242,20.3198,31.6883333333,18.834
710.91,20.2796666667,46.1894,38.3438,41.5478,18.6601333333,19.4158,20.4336666667,31.6432,18.8423333333
711.24,20.3256,46.2460666667,38.4009333333,41.5215333333,18.6816666667,19.4642,20.5122666666,31.7177333333,18.9178666667
711.56,20.3604,46.4562666667,38.5183333333,41.7545333333,18.7154,19.4658666667,20.5317333333,31.7972,18.9471333333
711.88,20.4091333333,46.3518666667,38.5308666667,41.6496,18.8491333333,19.5756666667,20.6166666667,31.817,19.039
712.20,20.352,46.1946666667,38.4648,41.4774666666,18.7368666667,19.4784666667,20.4767333333,31.7853333334,18.8958
712.52,20.3213333333,46.1989333333,38.3548666667,41.4089333333,18.7104,19.3656666667,20.3661333333,31.8062666667,18.8498666667
712.84,20.5666666667,46.4098666667,38.6313333333,41.5921333333,18.9178666667,19.664,20.6696,31.9624,19.0928666667
713.16,20.672,46.4959333333,38.6728666667,41.5642,19.0308,19.7488,20.7417333333,32.0842666667,19.1835333333
713.48,20.6852,46.4134666667,38.5091333333,41.4424666667,19.0498666667,19.703,20.7123333333,32.1004666667,19.2722
713.80,20.911,46.4277333333,38.6335333333,41.6253333333,19.2514,19.9470666667,21.004,32.2952,19.5362
714.12,21.0014,46.6115333333,38.74,41.7666,19.4428,20.1704,21.1954,32.4847333333,19.6662666667
714.44,20.8644666666,46.4541333333,38.6752,41.6608,19.2588666667,20.027,21.0688666667,32.3747333333,19.5160666667
714.76,20.8489333333,46.4142666667,38.6534666667,41.6660666667,19.2814,19.9824,21.0343333333,32.3693333333,19.5128
715.08,20.681,46.3304,38.5179333333,41.4984666666,19.1178,19.8741333334,20.8386,32.1748,19.3625333333
715.40,20.5854666667,46.2884,38.414,41.4587333333,18.9619333333,19.8433333333,20.7611333333,32.1339333333,19.2388666667
715.72,20.6488,46.4096666667,38.5680666667,41.5080666667,19.0192666667,19.9001333333,20.8534,32.1073333333,19.3156666667
716.04,20.7515333333,46.5115333333,38.7,41.6882666667,19.1402666667,20.0722666667,21.0643333333,32.2319333333,19.3675333333
716.36,20.694,46.5154666667,38.7074666667,41.7011333333,19.1061333334,19.9792,20.9926,32.2285333333,19.3329333333
716.68,20.5566666667,46.2212,38.5018666667,41.5290666667,18.9781333333,19.7686666667,20.8400666666,32.0257333333,19.1550666667
717.00,20.6808,46.4491333333,38.7487333333,41.7309333333,19.1876666667,19.9303333333,21.0221333333,32.1642666667,19.2432666667
717.32,20.6624666667,46.4883333333,38.8145333334,41.7359333334,19.1816,19.8675333333,20.9071333333,32.0294,19.1438
717.64,20.6586666667,46.4112,38.6545333333,41.5808,19.2414666667,19.8775333333,20.8688666667,31.9946,19.1164666666
717.96,20.7924666667,46.5274,38.7267333333,41.7199333334,19.4235333333,20.0601333333,20.9876666667,32.082,19.1966
718.28,20.9844666667,46.7199333334,38.9087333333,41.9184666667,19.6095333333,20.2724666667,21.2302666667,32.2408,19.3568
718.60,21.2747333333,46.8342,39.0606,42.0880666667,19.9398,20.5328,21.697,32.5299333333,19.7193333333
718.92,21.6158,47.0681333333,39.2558666667,42.2354666667,20.3047333333,20.8262666667,22.0727333333,32.7020666667,20.0805333333
719.24,21.8658,47.3079333333,39.3258,42.5087333333,20.5412666667,21.1242666666,22.2964666667,32.9879333333,20.3261333333
719.56,21.7024,47.2057333333,39.094,42.2522,20.3549333333,20.9746666666,22.1228,32.8094,20.3184
719.88,21.6903333333,47.226,38.9464,42.1814,20.375,21.0675333334,22.0466,32.7617333333,20.3129333333
720.20,22.0256,47.5864,39.3420666666,42.4608666667,20.683,21.4798,22.3096,33.133,20.639
720.52,22.1086,47.819,39.4149333333,42.6165333334,20.6478666667,21.5622666667,22.2839333333,33.2546,20.6604666667
720.84,22.0184666667,47.7326,39.3104,42.5132666667,20.5597333333,21.5348,22.2795333333,33.3252,20.6895333333
721.16,21.9928666667,47.6482666667,39.3230666667,42.6122666667,20.5259333333,21.5241333333,22.2925333333,33.3316666667,20.7244666667
721.48,21.8671333333,47.6873333333,39.2462,42.5498666666,20.401,21.4761333333,22.2199333333,33.3814,20.7686666667
721.79,21.72,47.5316666667,38.9333333333,42.3366666667,20.2066666667,21.4366666667,22.0483333333,33.195,20.705
722.11,21.6452,47.3808666666,38.8102666667,42.2082,20.168,21.4536,21.8873333333,33.0981333333,20.5748
722.43,21.5987333333,47.3529333333,38.7546666667,42.0948666667,20.0306,21.4611333333,21.6939333333,33.0378666667,20.4265333333
722.75,21.3208,46.9854,38.41,41.711,19.7188666667,21.2252,21.4382666667,32.6584666667,20.1364
723.07,21.4016,46.8108,38.4646666667,41.7755333333,19.7993333333,21.3398666667,21.3586,32.7174,20.0464
723.39,21.3381333333,46.6838,38.4825333333,41.6829333333,19.6999333333,21.3208,21.3881333333,32.6229333333,20.0016666667
723.71,21.166,46.5406,38.231,41.5082666667,19.5318666667,21.1402,21.3147333333,32.5386666667,19.8324
724.03,21.1910666667,46.3290666667,38.158,41.4836,19.4632,21.0958,21.2482666667,32.4849333333,19.8356666667
724.35,21.324,46.5782666667,38.2046666667,41.5666,19.7002,21.2165333333,21.3621333334,32.6609333333,19.9118
724.67,21.1904,46.59,38.1943333333,41.4258,19.4562,21.1591333333,21.2862,32.5577333333,19.7228666667
724.98,21.3713333333,46.8358,38.4228666666,41.6190666667,19.6213333333,21.2737333333,21.4428666667,32.5830666667,19.9249333333
725.30,21.5866666667,46.9726666667,38.6322666667,41.7362,19.7984666667,21.4773333333,21.6058,32.5754,19.9582666667
725.62,21.4422,46.9517333333,38.5127333334,41.7391333333,19.5449333333,21.3205333333,21.5203333333,32.4594666667,19.8576
725.94,21.2222666667,46.901,38.4237333333,41.8402666667,19.3193333333,21.1858666667,21.4323333333,32.3124,19.7032
726.26,21.1792666667,46.7976,38.4967333333,41.8292,19.3068666667,21.1687333333,21.4171333333,32.3195333333,19.7448666667
726.58,21.2823333334,46.9753333333,38.5046666667,41.855,19.519,21.2566,21.6981333333,32.3340666667,19.9640666666
726.90,21.4502666667,46.9547333333,38.3639333333,41.9108,19.7119333333,21.4537333333,21.8086,32.3988,20.0820666667
727.21,21.3336,46.9802,38.2998,41.881,19.6847333333,21.5393333333,21.7582,32.2003333333,20.1178
727.53,21.0745333334,46.8306666667,38.0807333333,41.6486,19.5571333333,21.4206,21.7455333333,31.9734666667,19.9738
727.85,20.7827333334,46.639,37.9076666667,41.3422,19.1797333333,21.2738,21.5117333333,31.6618,19.8352666667
728.17,20.9408,46.7101333333,37.9247333333,41.5235333333,19.3690666667,21.4458666667,21.5976,31.7517333333,20.018
728.49,20.6729333333,46.4231333333,37.5647333334,41.1824666666,19.1142,21.2080666667,21.2401333333,31.5629333333,19.6458666667
728.80,20.5510666667,46.1854,37.3274,40.9687333333,18.9662,21.0481333333,21.0814666667,31.4404666667,19.6108666667
729.12,20.5048,46.1159333333,37.3652666667,40.9256666667,18.9651333333,21.0982,20.9384666667,31.3014,19.6234666667
729.44,20.5803333333,46.0174666667,37.4218,40.8390666667,19.1296,21.1949333333,20.9755333333,31.3432666667,19.688
729.76,20.6396666667,46.113,37.3793333333,40.9175333333,19.1970666667,21.3000666667,20.9895333333,31.406,19.6831333333
730.08,20.8408,46.3588666667,37.5855333333,41.0393333334,19.3484,21.5533333333,21.0923333333,31.5720666667,19.8732666667
730.39,20.7825333333,46.3797333333,37.6288,41.0208666667,19.1971333333,21.4020666667,20.9283333333,31.533,19.7333333333
730.71,20.8052,46.2046666667,37.6434666667,41.0377333333,19.2681333334,21.3296666667,20.9409333333,31.4326,19.8908
731.03,20.8343333334,46.1763333333,37.6652,41.1379333333,19.2964666667,21.3292,20.7814666667,31.3332666667,19.8411333333
731.35,20.8327333333,46.0091333334,37.6460666667,41.2467333333,19.3549333333,21.3210666667,20.6947333333,31.26,19.8386666667
731.67,20.6528666667,45.7112666667,37.4362,41.0078666667,19.0986,21.1068,20.4769333333,31.0226,19.7190666667
731.98,20.8058,45.8932666667,37.7462666667,41.3722666667,19.2868,21.343,20.7487333333,31.1909333333,20.0247333333
732.30,20.8304,46.0608666667,37.927,41.5353333333,19.3616666667,21.3834666667,20.8272666667,31.3209333333,20.1595333334
732.62,21.0044,46.1582,38.0439333333,41.6074666667,19.5691333333,21.4940666667,21.0308666667,31.5414666667,20.4155333333
732.94,20.8661333333,46.0545333333,37.7554,41.4237333333,19.4532666667,21.2662,20.8879333333,31.3194,20.4424666667
733.25,20.9124,46.0527333333,37.7577333333,41.3862,19.4520666667,21.2012666667,20.8431333333,31.2481333333,20.5244
733.57,20.528,45.695,37.4309333333,41.1776,19.0538,20.8984,20.4515333333,30.9399333333,20.1995333333
733.89,20.4459333333,45.6125333333,37.3486,41.1677333333,18.988,20.8805333333,20.4735333333,30.7533333333,20.1686666667
734.21,20.4638,45.7588,37.3111333333,41.1846,18.8121333333,20.8614,20.4655333333,30.8482,20.0579333333
734.52,20.5241333333,45.9337333333,37.2214666667,41.1093333333,18.7140666667,20.9008,20.4936666667,31.0007333333,20.1407333333
734.84,20.4985333333,45.9489333334,37.1083333333,41.0317333333,18.6731333333,20.9626,20.6004,31.0524,20.2139333333
735.16,20.6701333333,46.1917333333,37.2014,41.0905333333,18.8689333333,21.0114,20.7282666667,31.161,20.2848666667
735.48,20.625,45.9488,36.9246666667,40.8322,18.7249333333,20.9127333333,20.5662,30.9046,20.1607333333
735.79,20.3752,45.6006666667,36.5876666667,40.5185333333,18.5277333333,20.7145333333,20.3408666667,30.5702,19.9348
736.11,20.4668666667,45.5771333333,36.4678666667,40.5622,18.4874666667,20.6500666667,20.3314666667,30.4551333333,19.9120666667
736.43,20.537,45.6875333333,36.5811333333,40.6392,18.4799333333,20.7096666667,20.3864666667,30.5630666667,19.9034666667
736.74,20.4430666667,45.5831333333,36.4739333333,40.4767333333,18.5050666667,20.7522,20.3574666667,30.4162,19.8845333334
737.06,20.4242666667,45.5703333333,36.446,40.3022666667,18.3479333333,20.5781333334,20.2515333333,30.2562666667,19.7822
737.38,20.3068,45.3049333333,36.3392666667,40.0468,18.2622,20.3927333333,20.0188,30.1758,19.8129333333
737.69,20.125,44.9902,36.255,39.8076,18.1817333333,20.3528,19.8002666667,30.0756,19.7219333333
738.01,20.0779333333,44.7471333333,36.2814,39.8293333333,18.1545333333,20.375,19.9034,29.9472666667,19.8366
738.33,20.1826,44.8486666667,36.4124666667,39.9329333333,18.2490666667,20.4061333333,19.8882666667,30.0046,19.8436
738.64,20.0692666667,44.7659333333,36.3368,39.8878,18.1964,20.1982,19.8318,29.8888666667,19.8822666666
738.96,19.9234666667,44.4662666667,36.1296666667,39.6151333333,17.9863333333,20.0841333333,19.7086,29.7226,19.8132666667
739.28,20.1836,44.8397333333,36.4086,39.9356,18.0595333333,20.3177333333,19.843,29.9422666667,20.0039333333
739.59,19.9580666667,44.708,36.2218,39.7518,17.9325333333,20.2959333333,19.6374,29.7174,19.8358
739.91,19.9369333334,44.3616666667,36.0508,39.6428666667,17.7618666667,20.2731333333,19.6314666667,29.5312666667,19.8204
740.23,19.8038666667,44.3164666666,35.8951333333,39.7438,17.5566,20.1184666666,19.5672,29.4051333333,19.6778
740.54,19.9179333333,44.4066666667,36.0366,40.0059333333,17.7829333333,20.3634,19.7382666667,29.4618666667,19.8885333333
740.86,19.939,44.4227333333,35.8784,40.0137333333,17.7678,20.4743333333,19.9153333333,29.4263333333,19.8583333333
741.18,19.8555333333,44.5776,35.8760666667,40.1925333333,17.7904,20.4013333333,20.034,29.3579333333,19.8254
741.49,19.9350666667,44.6816666667,35.9935333333,40.1338,17.8974666667,20.4824666667,20.0932,29.3552,19.7668
741.81,19.7173333333,44.4348666667,35.6776666667,39.9098666667,17.6268666667,20.2191333333,19.867,29.1195333333,19.5352666667
742.12,19.5510666666,44.2726,35.51,39.7661333333,17.4942666666,20.2691333333,19.6937333333,28.9695333333,19.2778
742.44,19.4866,44.4395333333,35.4576666667,39.8659333333,17.6346,20.1633333333,19.7130666667,29.0676,19.2960666667
742.76,19.0338,43.8164,34.8569333333,39.3042,17.3132,19.5598666667,19.3125333333,28.6409333333,18.9792666667
743.07,19.0019333333,43.8568,34.9092,39.3055333333,17.2474666667,19.4414,19.4095333333,28.7098,18.9592666667
743.39,19.1008,44.1906666666,35.1555333334,39.4836,17.4594666667,19.5354,19.5525333334,28.9190666667,19.1072
743.70,19.2165333333,44.1384,35.2078666667,39.4134666667,17.6125333333,19.5368,19.5347333333,29.0304,19.2316
744.02,19.2182,43.9392666667,35.0206666667,39.1964666667,17.6005333333,19.3268666667,19.5678666667,29.0727333333,19.2595333333
744.34,19.4453333333,44.1840666667,35.3867333333,39.4366,17.8826666667,19.4672666667,19.725,29.2262666667,19.4386666667
744.65,19.8793333333,44.4452666667,35.6031333333,39.6623333333,18.2982,19.8508666667,20.0921333333,29.5394,19.8027333333
744.97,19.8617333333,44.2278666667,35.399,39.6114,18.3559333333,19.7408666667,20.0416666667,29.483,19.82
745.28,20.5758,44.7827333333,36.0479333333,40.2176,19.1515333334,20.3715333333,20.8351333333,30.0824666667,20.5693333333
745.60,20.8943333333,45.0724,36.3013333333,40.4680666667,19.2602666667,20.5146,21.1593333333,30.4361333333,20.8722666667
745.91,21.3734666667,45.3572666667,36.876,40.8596666667,19.6588666667,20.8685333333,21.6373333333,30.8342,21.1874666667
746.23,21.9396,45.87,37.6586666667,41.4668666666,20.3240666667,21.6156666667,22.3591333333,31.4759333333,21.7153333333
746.55,21.8570666667,45.7891333333,37.6807333333,41.3684666667,20.2533333333,21.5016666667,22.1549333333,31.4117333333,21.655
746.86,21.8578666667,45.8814666667,37.6752666667,41.3138666667,20.3536666667,21.4930666667,22.1632666667,31.5218666667,21.6012666667
747.18,21.8475333333,46.0634666667,37.8819333333,41.5125333333,20.2260666667,21.4129333333,22.2289333333,31.6944,21.5369333334
747.49,21.7315333333,46.1656,37.9270666667,41.4988,20.133,21.3080666667,22.1196,31.6549333333,21.3103333333
747.81,21.4804,46.0616,37.7260666667,41.3696666667,19.6984666667,20.9198,21.7796,31.4538666667,20.9773333333
748.12,21.2899333333,46.0149333333,37.864,41.3547333333,19.431,20.5780666667,21.4642,31.3336,20.7343333333
748.44,21.4219333333,46.3398,38.2666666667,41.6682666667,19.5006,20.8152666667,21.6774,31.5104,20.8508666667
748.75,20.9021333333,46.0406666667,37.8997333333,41.2251333333,18.9049333333,20.3030666667,21.1758666667,31.1903333333,20.3165333333
749.07,20.898,45.9814,37.9127333333,41.198,19.0774666667,20.3538,21.2092666667,31.2328666667,20.3492
749.38,20.7579333333,46.0276666667,37.9367333333,41.1593333333,18.9887333333,20.2085333333,21.1525333333,31.1648,20.1906666667
749.70,20.533,45.8718,37.8072,40.9169333333,18.6406,19.8104,20.8334666667,30.9191333333,19.7357333333
750.01,20.6522,45.9806666667,37.9304666667,41.0178666667,18.7745333333,19.8668,21.0268666667,30.9770666667,19.8782
750.33,20.3228,45.6710666667,37.7453333333,40.8796,18.4908,19.6249333333,20.8068,30.7240666667,19.4977333333
750.64,20.2594,45.7017333333,37.7104,40.6122666667,18.459,19.6631333333,20.742,30.7364,19.3876666667
750.96,20.3772666667,45.8616,37.9989333333,40.7616666667,18.7649333333,19.872,21.0222666667,30.7879333333,19.5449333333
751.27,20.3897333333,45.7912,38.0028,40.6496,18.9353333333,19.9657333333,21.0738,30.9964,19.6329333333
751.59,20.1214666667,45.4227333333,37.6541333333,40.355,18.6232,19.638,20.8728,30.7560666667,19.2761333333
751.90,20.1006,45.2884666667,37.436,40.1191333333,18.6835333333,19.4666,20.7098666667,30.7830666666,19.3429333333
752.22,20.0777333333,45.1115333333,37.4226,40.0388666667,18.7124666667,19.4693333333,20.7272,30.5958,19.2680666667
752.53,20.1796666667,45.3264,37.7754666667,40.3085333333,18.8184666667,19.5994,20.9672,30.6436,19.3345333333
752.85,19.9630666667,45.1414666667,37.5388666667,40.0924,18.683,19.4338,20.7279333333,30.4886666667,19.1681333333
753.16,20.1177333333,45.4438,37.5797333333,40.2729333334,18.9389333333,19.6624,20.9290666667,30.7212666667,19.3318666666
753.47,20.2012,45.5169333333,37.689,40.3286,19.1882,19.8752666667,21.1543333333,31.0594,19.3316
753.79,20.8746,46.0037333333,38.4158666667,40.8142,19.779,20.314,21.6376666666,31.7794666667,19.9090666667
754.10,21.3272666667,46.2313333333,38.7845333333,41.3552,20.1304,20.7334,22.0771333333,32.0944666667,20.3259333333
754.42,21.3367333333,46.2119333333,38.6587333333,41.4610666667,19.9062,20.7550666667,21.9368666667,32.2898,20.2228
754.73,21.6719333333,46.3116,39.1017333333,41.6272666667,20.3433333333,20.9946666666,22.3492,32.5831333333,20.5129333333
755.05,22.1515333333,46.7349333333,39.5479333333,42.0198666667,20.9322666667,21.5702666667,22.839,33.0744666667,20.9840666667
755.36,22.113,46.7426666667,39.7670666667,41.9678666666,20.8366,21.6209333333,22.9376,33.1027333333,20.7439333333
755.67,22.3737333333,46.8998666667,39.9614,42.1309333334,21.0559333333,21.6906,23.0302666667,33.3598,20.8825333333
755.99,21.9998,46.4764666667,39.376,41.6262666667,20.7758,21.3758,22.4407333333,33.0538666667,20.3975333333
756.30,22.313,46.7298,39.6186,41.8877333333,20.9353333333,21.7492666666,22.5049333333,33.2774666667,20.5878
756.62,22.3558,46.6155333333,39.7728666667,41.9308666667,20.8129333333,21.8064,22.5605333333,33.4163333333,20.6932666667
756.93,22.8384,47.0088666667,40.2166666667,42.3486666666,20.9822666666,22.1542,22.8853333334,33.6976,21.0906
757.24,22.7771333333,47.0556666667,40.223,42.5542,20.7903333333,22.2345333333,22.8738,33.6057333333,21.0478666666
757.56,22.6002,46.9421333333,40.0520666667,42.2925333334,20.7740666667,22.1039333334,22.754,33.4375333333,20.9552
757.87,22.9078,47.2794666667,40.3969333333,42.5776666667,21.2280666667,22.3892,23.2403333333,33.8892,21.4464666667
758.18,22.7095333333,47.4667333333,40.1660666667,42.7345333333,20.9963333333,22.3296,23.0590666667,33.9144,21.122
758.50,22.7876,47.5899333333,40.2835333333,42.6722,21.2294666667,22.514,23.1864666667,34.1087333333,21.2946666667
758.81,23.1971333334,48.0041333333,40.5874666667,43.0721333333,21.8922,23.0397333333,23.622,34.6057333333,21.8972
759.13,23.2696666667,48.204,40.8373333333,43.2470666667,21.9321333334,23.3472,23.7645333333,34.8706,21.9097333333
759.44,23.7784,48.5920666667,41.3078,43.7009333334,22.1405333333,23.8034,24.1510666667,35.3586666667,22.4504666667
759.75,23.7593333333,48.5018,41.2152666666,43.5519333333,22.3145333333,24.0064,24.3523333333,35.3984,22.5540666667
760.07,23.607,48.4245333333,40.9492,43.4047333333,22.2337333334,23.9448,24.2454666667,35.1897333333,22.2805333333
760.38,23.5644,48.557,40.9858,43.3481333333,22.1977333333,23.9282666667,24.1371333333,35.2753333333,22.1904
760.69,23.6938,48.721,40.8463333333,43.1922666667,22.4737333333,24.2144666667,24.3182666667,35.3949333333,22.522
761.01,23.9177333333,48.8242,41.2112666667,43.5792666667,22.7158,24.5942,24.5778666667,35.6468666667,22.8012
761.32,23.9172,48.6320666666,41.1061333333,43.3755333333,22.6304666667,24.4429333334,24.4108666667,35.3467333333,22.7906
761.63,24.0988,48.6626,41.1836,43.3584,22.7666666666,24.6577333333,24.5114,35.2658666667,23.2296
761.94,23.8779333333,48.3828,40.7970666667,43.3354666666,22.3596,24.3995333333,24.2187333333,34.9085333333,23.018
762.26,23.491,47.934,40.3356,43.0847333333,21.8192,23.9196666667,23.8628,34.4027333333,22.5650666667
762.57,23.4672666667,47.8999333333,40.1279333333,43.0541333334,21.8188,23.9053333333,23.8471333333,34.1806666667,22.6488666667
762.88,23.4206666667,48.018,40.2538,43.1538666667,21.9226666667,24.0316,24.0259333333,34.1996666667,22.7384
763.20,23.6388666667,48.1408666667,40.4822,43.4842,22.0708,24.2629333334,24.2536666667,34.3824666667,22.9688666666
763.51,24.0798,48.3617333333,40.8016,43.7224,22.4352666666,24.6448,24.5706666667,34.6132,23.4696
763.82,24.0589333333,48.2553333333,40.6764666667,43.7054666667,22.5828,24.8371333333,24.6159333333,34.5738666667,23.6002666666
764.14,24.0727333333,48.3108666667,40.8149333333,43.8442666667,22.3618666667,24.6627333333,24.5656,34.4272,23.5708
764.45,23.9906,48.2918,40.733,43.709,22.2154666667,24.6888,24.5664666667,34.3824666666,23.5370666667
764.76,24.0740666667,48.3226666667,40.8166666667,43.8168,22.2923333333,24.9224666667,24.6804,34.4916666667,23.5614666667
765.07,24.1182,48.2814666667,40.9689333333,44.0105333333,22.2900666667,25.0224666667,24.7564,34.4646666667,23.5780666667
765.39,24.4064666667,48.5115333333,41.2585333333,44.1538666667,22.6145333333,25.4756,25.0824,34.6976666667,24.0156
765.70,24.5735333333,48.7404,41.3655333333,44.2932,22.7136666667,25.8021333333,25.2220666667,34.8871333333,24.3082666667
766.01,24.6132,48.8015333333,41.5362,44.3218666667,22.8714,25.9867333333,25.2977333333,34.9982666667,24.5205333333
766.32,24.7498666667,48.8227333333,41.6821333333,44.4268,23.0152,26.1976,25.4056,35.0467333333,24.5920666667
766.64,24.6348666667,48.8501333333,41.5466,44.2432666667,22.8,26.0424,25.2162,34.7763333333,24.5286666667
766.95,24.1802,48.6823333333,41.3297333333,44.0924666667,22.5582666667,25.7971333333,24.8902666667,34.4423333333,24.284
767.26,24.0918,48.3603333333,41.304,44.0668666666,22.412,25.5891333333,24.8818666667,34.2837333333,24.3099333333
767.57,23.6491333333,47.681,40.7086666667,43.6006666667,22.2602,25.4464,24.5176666667,33.9789333333,23.7864
767.88,23.3963333333,47.2414666667,40.1553333333,43.2936666667,22.0326,25.0096,24.0621333333,33.4594666667,23.5870666667
768.20,23.4832666667,47.4784666667,40.1,43.4954666667,22.102,25.1158,24.1648666667,33.397,23.8134
768.51,23.6084666667,47.6985333333,40.0684,43.5058,22.2068,25.2991333333,24.1678666667,33.5508666667,24.0436
768.82,23.4334,47.7518666667,39.8932666667,43.5658666667,21.9866,25.2066666667,23.9148,33.3591333333,23.7209333333
769.13,23.7540666667,47.8198,39.9469333333,43.6051333333,22.1868666667,25.5402,23.9398,33.2935333333,23.8204666667
769.44,23.6499333333,47.6588,39.7190666667,43.4366,22.1024666667,25.5222666667,24.002,33.1437333333,23.8328666667
769.76,23.7968666667,47.6038,39.6376,43.6735333333,22.2232666667,25.661,24.026,33.2408,24.2313333333
770.07,23.8554666667,47.4752666667,39.5766,43.807,22.4187333334,25.747,24.1090666667,33.4130666667,24.5670666667
770.38,23.8409333333,47.2900666666,39.1947333333,43.6238666667,22.1533333333,25.6792666667,24.2438,33.3859333333,24.6324
770.69,23.944,47.3146,39.1716,43.7104,22.1596666667,26.0081333333,24.4114,33.3121333333,24.8398
771.00,24.4254,47.7444666667,39.5716666667,44.2255333333,22.6266,26.7131333333,25.025,33.7152,25.5604
771.32,25.3282666667,48.4535333333,40.3014,44.9372,23.4839333333,27.6858666667,25.8845333334,34.4886666667,26.5448
771.63,25.0584666667,47.8926,39.9532,44.4960666667,23.2592666667,27.4454,25.5524666667,34.1769333334,26.1763333333
771.94,25.1802666667,47.734,40.0183333333,44.7432,23.3151333333,27.5519333333,25.8651333333,34.1638666667,26.2842
772.25,25.2762,47.7132666666,40.0365333333,44.6542666667,23.3076666667,27.4569333333,25.9824,34.1346666666,26.5385333333
772.56,25.1696,47.3453333333,39.9266,44.5276666667,23.1737333333,27.1984666667,25.9329333333,34.0414,26.6850666667
772.87,24.9069333333,47.306,39.7631333333,44.4970666667,22.6433333334,26.9299333333,25.4297333333,33.7506,26.2342666667
773.18,24.9096666667,47.5260666667,39.6806666667,44.1948,22.5328,27.0012666667,25.6094,33.5120666667,26.2140666667
773.50,24.9137333333,47.5391333333,39.5944,43.9534,22.3038666666,26.9152666667,25.4956666667,33.3295333333,26.1461333333
773.81,24.7381333334,47.2734,39.6753333333,43.8724,22.2956666667,26.6938,25.2752666667,33.1092,26.0404666667
774.12,24.4588666667,47.0492,39.1682666667,43.7256,21.7939333333,25.9728666667,24.7032666667,32.7734,25.4484666667
774.43,24.3012666667,46.6154,38.904,43.221,21.4784666667,25.4089333333,24.25,32.2414,25.2157333333
774.74,22.8532,45.4524,37.5476,41.8372,20.3808666667,24.1110666667,22.9366,31.0436,23.8651333334
775.05,22.9833333333,45.5928,37.5656,41.9690666667,20.3936,24.1884666667,23.2577333333,31.1018,24.4193333333
775.36,22.8764,45.5856,37.3708666667,41.7394666667,20.375,24.0574,23.0999333333,30.8557333333,24.3048
775.67,23.2675333333,45.6744666667,37.4576,41.8769333333,20.8288666667,24.4073333333,23.4349333333,31.2134,24.5785333333
775.98,23.1048666667,46.1128666667,37.7038,41.9728,20.9501333333,24.4108,23.6182666667,31.51,24.7421333333
776.30,24.0668,46.5832,38.1474666667,42.4408666667,21.8961333333,25.2753333333,24.5717333333,32.3274,25.5137333333
776.61,23.7958,46.1483333333,37.8867333333,42.2209333333,21.7464666667,24.7846666667,24.2304666667,32.2327333333,25.1555333333
776.92,24.5105333333,46.3615333333,38.3511333333,42.6436666667,22.5248,25.3308666667,25.1209333333,32.7666,25.5766666667
777.23,24.8243333333,46.6428666667,38.3481333334,42.8627333333,22.8946,25.5947333333,25.1817333334,32.9561333333,25.9122
777.54,25.1410666667,47.2982666667,38.9947333333,43.246,23.4843333334,25.9198,25.6693333333,33.3692,26.5714
