wavelength,Back_SalCoef,Belly_SalCoef,Breast_SalCoef,Crissum_SalCoef,Crown_SalCoef,DorTail_SalCoef,Patch10_SalCoef,Patch11_SalCoef,Rump_SalCoef,Throat_SalCoef,WingTip_SalCoef
386.66,5.4144,16.8915571428,11.3420333333,5.85893333333,5.25726666667,5.39646666667,15.6825333333,4.4362,5.3848,29.3451333333,5.264
387.03,5.52306666667,16.9773523809,11.4297333333,5.92366666667,5.3412,5.44606666667,15.7787333333,4.50113333333,5.43493333333,29.505,5.30533333333
387.39,5.56033333333,17.0447,11.4656333333,5.96246666667,5.38753333333,5.48,15.8632,4.52733333333,5.47626666667,29.6164666667,5.3478
387.75,5.60346666667,17.102947619,11.5168333333,5.97806666667,5.437,5.49806666667,15.9147333333,4.5614,5.5064,29.7110666667,5.36266666667
388.11,5.60006666666,17.1547380953,11.5250333333,6.00953333333,5.44026666667,5.4778,15.9358,4.57273333333,5.50406666667,29.7863333333,5.35
388.47,5.5412,17.125147619,11.4959,5.9574,5.3882,5.39933333333,15.8854,4.51833333333,5.42326666667,29.7854666667,5.28713333333
388.83,5.48346666667,17.1034619048,11.4564,5.921,5.32833333333,5.33093333333,15.8704,4.4742,5.40193333333,29.8652666667,5.253
389.19,5.42726666667,17.0638142857,11.4547333333,5.8962,5.2526,5.25293333333,15.8567333333,4.42173333333,5.3374,29.8864666667,5.192
389.55,5.38966666667,17.0496809524,11.4077666667,5.88026666667,5.20306666667,5.224,15.8503333333,4.39193333333,5.3026,29.9116,5.14766666667
389.91,5.40186666667,17.126252381,11.4502666667,5.90913333333,5.20126666667,5.22273333333,15.9263333333,4.38486666667,5.31606666667,30.013,5.1452
390.27,5.4728,17.2304952381,11.5359333333,5.98153333333,5.26846666667,5.31193333333,16.026,4.45706666667,5.36626666667,30.1003333333,5.20986666667
390.63,5.5334,17.3130952381,11.6080666667,6.02193333333,5.30526666667,5.35126666667,16.1149333333,4.51526666667,5.41526666667,30.2057333333,5.2682
391.00,5.57406666667,17.4093761905,11.6667333333,6.0708,5.34646666667,5.38973333333,16.2274,4.5364,5.46266666667,30.3131333333,5.3262
391.36,5.598,17.4617904762,11.7125333333,6.0916,5.3454,5.4118,16.2564,4.5402,5.49266666667,30.4212,5.34726666667
391.72,5.5764,17.4873523809,11.6933666667,6.10653333333,5.32513333333,5.3778,16.278,4.50666666667,5.4878,30.5081333333,5.32226666667
392.08,5.58566666666,17.5256380952,11.7177,6.11626666667,5.3178,5.37606666666,16.317,4.48593333333,5.50213333333,30.5879333333,5.332
392.44,5.6402,17.5936952381,11.7596666666,6.1566,5.34646666667,5.40906666667,16.4188666667,4.49313333333,5.55106666667,30.6616,5.3656
392.80,5.68926666667,17.6853952381,11.8450666667,6.1884,5.37626666667,5.45533333333,16.5239333333,4.5076,5.56973333334,30.7607333333,5.405
393.16,5.75233333333,17.8138428572,11.8943,6.23733333333,5.4412,5.52053333333,16.6206,4.5592,5.63006666667,30.9213333333,5.45393333333
393.52,5.77566666667,17.8542428571,11.9441333333,6.2636,5.47493333334,5.53606666667,16.6776,4.5944,5.63933333333,30.9856,5.4918
393.88,5.76173333333,17.8434333333,11.9236666667,6.2444,5.46893333333,5.52473333333,16.6784,4.57386666667,5.6188,30.9863333334,5.49633333333
394.24,5.69846666666,17.789052381,11.8941,6.20146666667,5.41166666667,5.46466666667,16.6471333333,4.512,5.56766666667,30.9736,5.43233333333
394.60,5.61366666667,17.7433142857,11.8348333334,6.1642,5.355,5.4064,16.5991333333,4.45146666667,5.5102,30.9436,5.34413333333
394.96,5.5208,17.6907142857,11.7882,6.0888,5.2748,5.34073333333,16.5406,4.38973333333,5.42433333333,30.9417333333,5.2522
395.32,5.48546666667,17.7169571429,11.7846666667,6.08546666667,5.23953333333,5.30246666667,16.5626666667,4.3658,5.36726666667,31.0070666667,5.2076
395.68,5.45513333333,17.7392761905,11.7998666667,6.0658,5.1894,5.2762,16.5604666666,4.3338,5.32206666667,31.0366,5.16593333333
396.04,5.46666666667,17.7651285714,11.8248333333,6.08906666667,5.19893333333,5.27626666667,16.5913333333,4.34233333333,5.30933333333,31.0768,5.15553333333
396.40,5.48833333334,17.8683809524,11.9270333333,6.16326666667,5.22766666667,5.3142,16.6639333333,4.37806666667,5.3406,31.2370666667,5.17153333333
396.76,5.4996,17.9027904762,11.9612,6.20433333333,5.27406666667,5.33746666667,16.7039333333,4.4114,5.3608,31.2891333333,5.1744
397.12,5.45793333333,17.8784190476,11.9638,6.19253333333,5.2764,5.31726666667,16.6942,4.38313333333,5.33666666666,31.2899333333,5.16953333333
397.48,5.46293333333,17.9237047619,11.9871,6.19626666667,5.27366666667,5.32366666667,16.7330666666,4.35993333333,5.3506,31.437,5.13886666667
397.84,5.46873333333,17.957352381,12.0124666667,6.20506666666,5.26606666667,5.30406666667,16.7646666667,4.3444,5.34586666667,31.5362,5.0906
398.20,5.51506666667,18.0351809524,12.0774333333,6.2634,5.30646666667,5.33126666667,16.8409333333,4.38793333333,5.38333333334,31.7094,5.127
398.56,5.54773333333,18.0874,12.1171333333,6.2912,5.34153333333,5.3514,16.8847333333,4.41853333333,5.40193333333,31.7628666667,5.169
398.92,5.5656,18.1110952381,12.1497333333,6.33213333333,5.35133333333,5.34893333333,16.918,4.44086666667,5.42133333333,31.8664,5.17133333333
399.28,5.56846666667,18.1214809524,12.1854333333,6.33586666667,5.36786666667,5.36533333333,16.9543333334,4.46346666667,5.43533333333,31.9296,5.19213333333
399.64,5.60066666667,18.1877380953,12.2316333333,6.3586,5.40953333334,5.38393333333,17.0393333333,4.48106666666,5.43573333333,32.0252,5.21013333333
400.00,5.60733333333,18.2328761905,12.2738,6.35093333333,5.41366666667,5.39773333333,17.0896666667,4.483,5.4422,32.1281333334,5.1872
400.36,5.6218,18.2528095238,12.2882333333,6.34746666667,5.43366666666,5.3836,17.1076666667,4.4976,5.44586666667,32.1956666667,5.19773333333
400.72,5.67666666667,18.3137809524,12.3386,6.39213333333,5.4562,5.40966666667,17.1670666667,4.5388,5.48966666667,32.2776666667,5.24946666667
401.08,5.722,18.3940142857,12.418,6.43866666667,5.4644,5.433,17.2394666667,4.57533333333,5.5242,32.4034666667,5.25386666667
401.44,5.7524,18.4851428571,12.4891666667,6.51233333333,5.50086666667,5.47193333333,17.3237333333,4.6198,5.57106666667,32.5134666667,5.29653333333
401.80,5.77246666667,18.5740666667,12.5761,6.568,5.53573333333,5.52173333333,17.4057333333,4.6456,5.63,32.6566,5.3456
402.16,5.79793333333,18.6392428571,12.5885,6.6042,5.55226666667,5.53086666667,17.4548666667,4.65333333333,5.65466666667,32.7120666666,5.36593333333
402.52,5.81286666667,18.7117142857,12.6407333333,6.63986666667,5.548,5.54273333333,17.5238666667,4.65426666667,5.67093333333,32.8593333333,5.37213333333
402.88,5.855,18.8167285714,12.7019666667,6.69093333333,5.5866,5.5758,17.6005333334,4.6918,5.7064,32.9668,5.41173333333
403.24,5.89593333333,18.913452381,12.7515333333,6.7358,5.6304,5.60213333333,17.6740666667,4.71333333333,5.74366666667,33.0828,5.44206666667
403.60,5.9424,18.9655047619,12.8119,6.80573333333,5.6684,5.68086666667,17.7586666667,4.77486666667,5.82566666667,33.1974666667,5.52713333333
403.95,6.00493333333,19.0847714286,12.9076,6.89606666667,5.74093333333,5.74626666667,17.8688666667,4.85713333333,5.9004,33.3171333333,5.62686666667
404.31,5.9484,19.0689047619,12.8513,6.8594,5.67873333333,5.70973333333,17.8560666667,4.81246666667,5.85586666667,33.3302,5.57553333334
404.67,5.90526666667,19.0836809524,12.8272333333,6.84393333333,5.6436,5.66433333333,17.8700666667,4.77326666667,5.82806666667,33.4144666667,5.52273333333
405.03,5.928,19.1290666667,12.8628333333,6.89246666667,5.68153333333,5.69626666667,17.9427333333,4.8042,5.85573333333,33.5094666667,5.56473333333
405.39,5.94026666667,19.131647619,12.8759666667,6.89346666667,5.68186666667,5.6888,17.9635333333,4.80826666667,5.8488,33.5334,5.56533333333
405.75,5.94153333333,19.1552380952,12.8689666667,6.905,5.67673333333,5.6804,17.9867333333,4.8256,5.8232,33.5792666667,5.56633333333
406.11,5.9032,19.1621333333,12.8675333333,6.87713333333,5.65253333333,5.64886666667,17.9968666666,4.7944,5.79106666667,33.6713333333,5.54066666667
406.47,5.87573333333,19.1614523809,12.8588666667,6.86906666667,5.64286666667,5.62426666667,18.0224666667,4.7774,5.775,33.7442,5.517
406.83,5.83026666667,19.1632047619,12.8357666667,6.84466666667,5.614,5.58226666667,18.0302666667,4.73213333333,5.7518,33.8022,5.4822
407.19,5.8322,19.1984952381,12.8501,6.84973333333,5.61013333333,5.57353333333,18.0515333333,4.73786666667,5.74793333334,33.8404,5.4668
407.55,5.84233333333,19.2251333333,12.8832,6.85773333333,5.62593333333,5.54846666667,18.0892666667,4.7428,5.73366666667,33.9088666667,5.4468
407.90,5.76593333333,19.1995476191,12.8306333333,6.79293333334,5.55553333333,5.46106666667,18.0635333333,4.65106666666,5.6612,33.9434,5.34566666667
408.26,5.76313333333,19.2380142857,12.8408333333,6.80286666667,5.54686666667,5.445,18.0812666667,4.65506666667,5.64746666667,34.0174,5.3376
408.62,5.75706666667,19.2741857143,12.8513666667,6.80773333333,5.54626666667,5.42746666666,18.1041333333,4.65226666667,5.62806666667,34.0906,5.3236
408.98,5.67626666667,19.2538666667,12.7909333333,6.74673333334,5.46086666667,5.34333333334,18.0604666667,4.57846666667,5.5508,34.0644666667,5.23866666667
409.34,5.63646666666,19.2792333333,12.7881333333,6.73466666667,5.4126,5.29506666667,18.0774666667,4.53453333333,5.50893333333,34.1154,5.189
409.70,5.64933333333,19.3157619048,12.8039,6.7414,5.4184,5.2912,18.1130666667,4.51706666667,5.5178,34.1888666667,5.1686
410.06,5.661,19.3667809524,12.8615666667,6.7886,5.4406,5.31833333333,18.1861333333,4.54213333333,5.54233333333,34.2566,5.1774
410.42,5.70266666667,19.4318428571,12.9086,6.8176,5.484,5.34666666667,18.2394666667,4.57733333333,5.58606666667,34.3072,5.21286666667
410.77,5.71373333333,19.4748571429,12.9461,6.85713333333,5.51146666667,5.37026666667,18.2810666667,4.5902,5.59786666667,34.3506666667,5.21546666667
411.13,5.71706666667,19.4959095238,12.9581,6.88326666667,5.52486666667,5.38573333333,18.3258,4.58633333333,5.60173333333,34.4526,5.20893333333
411.49,5.66013333333,19.5069666667,12.9096333333,6.8506,5.48233333333,5.347,18.2866666667,4.54146666667,5.5726,34.4675333333,5.16246666667
411.85,5.66826666667,19.5062333333,12.9268666667,6.86033333333,5.4706,5.34293333333,18.299,4.55526666667,5.56966666667,34.4812,5.16006666667
412.21,5.68893333333,19.5289333333,12.9654666667,6.88693333333,5.50086666667,5.34773333333,18.3456666667,4.5646,5.5888,34.5448666667,5.1584
412.57,5.705,19.5977857143,13.0437,6.93026666667,5.5242,5.37626666667,18.4035333333,4.59073333333,5.62046666667,34.6294,5.18013333333
412.92,5.78093333333,19.7072666667,13.1373666667,7.00713333334,5.61873333333,5.41886666667,18.5015333333,4.64946666667,5.69186666667,34.7596,5.25033333333
413.28,5.80106666667,19.7425619048,13.1618666667,7.04173333333,5.6696,5.4394,18.5387333333,4.68593333333,5.72633333333,34.825,5.28713333333
413.64,5.79193333333,19.7600714286,13.1688666667,7.04113333333,5.67453333333,5.43026666667,18.5552666667,4.69486666667,5.73406666667,34.8635333333,5.298
414.00,5.8158,19.8210380952,13.2004333333,7.06693333333,5.68766666667,5.4404,18.5934666667,4.7198,5.75333333333,34.9537333333,5.3172
414.36,5.814,19.8614380952,13.2569666667,7.12426666667,5.69393333333,5.4534,18.63,4.74526666667,5.76786666667,35.0554666667,5.31786666667
414.72,5.8448,19.9115952381,13.2965666666,7.16,5.70553333333,5.4658,18.6728,4.76506666667,5.79733333333,35.1295333333,5.36046666666
415.07,5.8424,19.9537809524,13.307,7.17953333333,5.69313333333,5.46206666667,18.6930666667,4.763,5.80673333333,35.1436,5.36553333333
415.43,5.86006666667,19.9911761905,13.3488,7.21266666667,5.7066,5.4764,18.7232666667,4.78313333333,5.82006666667,35.2458666667,5.38186666666
415.79,5.89546666667,20.0882285714,13.4075333333,7.29886666667,5.76893333333,5.51973333333,18.7906,4.80453333333,5.85106666666,35.3810666667,5.43346666667
416.15,5.899,20.1540809524,13.4363666667,7.32346666667,5.7768,5.54,18.8450666667,4.79386666667,5.84713333333,35.4680666667,5.439
416.51,5.89166666667,20.1645047619,13.4304,7.33513333333,5.76486666666,5.53966666667,18.8490666667,4.76586666667,5.84066666667,35.4989333333,5.42
416.86,5.85626666667,20.1342047619,13.3825666667,7.32073333333,5.71826666667,5.52833333333,18.83,4.72713333333,5.80206666667,35.5001333333,5.38626666667
417.22,5.8632,20.1793,13.4228666667,7.34206666667,5.70733333333,5.55446666667,18.8362,4.72266666667,5.81,35.5826,5.39073333333
417.58,5.89146666667,20.2373142857,13.4564,7.38946666667,5.7332,5.58366666667,18.8756,4.7394,5.82133333333,35.6799333333,5.40933333333
417.94,5.88126666667,20.2339619048,13.4496333333,7.38986666667,5.7154,5.572,18.8612666667,4.7462,5.81093333333,35.6832666667,5.3892
418.29,5.9024,20.2782571428,13.4607333333,7.4008,5.7264,5.5838,18.8734666666,4.76073333333,5.80713333333,35.7225333333,5.4096
418.65,5.90586666667,20.3294619047,13.4822333333,7.41846666667,5.7294,5.5866,18.8971333333,4.76873333333,5.79846666667,35.8105333333,5.4054
419.01,5.921,20.3741714286,13.5170333333,7.43646666667,5.73413333334,5.59113333333,18.9245333333,4.76773333333,5.79766666667,35.901,5.42086666667
419.37,5.90653333333,20.3935809524,13.5156,7.45593333334,5.72986666667,5.59213333333,18.9394,4.75726666667,5.78953333333,35.9104666667,5.423
419.73,5.91586666667,20.4302142857,13.5272333333,7.46153333334,5.7316,5.60786666667,18.9678,4.77993333333,5.804,35.9822,5.4406
420.08,5.9308,20.4681571429,13.5599,7.49179999999,5.7484,5.619,19.0001333333,4.80606666667,5.82953333333,36.0291333333,5.46273333333
420.44,5.93053333333,20.4995761905,13.5766,7.50473333334,5.7484,5.6122,19.0301333333,4.81146666667,5.82746666666,36.1055333333,5.4668
420.80,5.94133333333,20.5399,13.6148333333,7.53179999999,5.75493333333,5.61026666667,19.0484,4.82946666667,5.83913333333,36.1901333334,5.47193333333
421.16,5.94933333333,20.559147619,13.6159333333,7.55340000001,5.75913333333,5.60086666667,19.0714666667,4.82753333333,5.83546666667,36.2361333333,5.47806666667
421.51,5.94306666667,20.5794142857,13.6413666667,7.57513333333,5.76046666667,5.60333333333,19.0804666667,4.83286666667,5.84226666666,36.2719333333,5.47593333333
421.87,5.95853333333,20.6283571429,13.6726666667,7.60806666667,5.7856,5.6146,19.1192,4.83226666667,5.8478,36.3364,5.493
422.23,5.92873333333,20.6449857143,13.6594666667,7.60799999999,5.76486666667,5.58706666667,19.1348,4.79406666667,5.82626666667,36.3713333333,5.4764
422.58,5.9304,20.6714095238,13.6759333333,7.63273333334,5.76946666667,5.59526666666,19.1704666667,4.78966666667,5.82913333333,36.435,5.47653333334
422.94,5.92993333333,20.7098380952,13.6973333333,7.66373333334,5.7796,5.60053333333,19.2149333334,4.80713333333,5.84253333333,36.5207333333,5.47473333333
423.30,5.95473333333,20.7438904762,13.7323333333,7.69520000001,5.79386666667,5.59906666667,19.2507333334,4.80746666667,5.86033333333,36.5780666667,5.4808
423.66,5.9404,20.7421809524,13.7433666667,7.70539999999,5.7906,5.582,19.2512666667,4.77953333333,5.8436,36.5987333333,5.457
424.01,5.95053333333,20.7878047619,13.7705666667,7.73913333334,5.80366666667,5.58953333333,19.2901333333,4.78546666667,5.8586,36.6902,5.46493333333
424.37,5.971,20.8293238095,13.7939333333,7.76913333334,5.82466666667,5.61166666667,19.3213333333,4.8016,5.8706,36.7365333333,5.48193333333
424.73,5.9862,20.8648333333,13.8133666667,7.7974,5.84126666667,5.63253333333,19.3781333333,4.81566666667,5.88613333333,36.7829333333,5.49946666667
425.08,5.98113333333,20.8943619048,13.8252333333,7.81486666667,5.84666666667,5.63133333333,19.4109333333,4.8152,5.8976,36.8154666667,5.48566666667
425.44,5.97386666667,20.9226857143,13.8280666667,7.81446666667,5.8366,5.61053333333,19.4440666667,4.7972,5.88306666667,36.8596,5.4718
425.80,5.9718,20.9622952381,13.8460333333,7.83540000001,5.8384,5.61093333333,19.4903333333,4.79526666667,5.89333333333,36.9404666667,5.47806666667
426.16,5.98666666667,21.0006904762,13.8857,7.86286666667,5.85513333333,5.62206666666,19.5290666666,4.81033333333,5.90706666667,37.0155333333,5.47613333334
426.51,5.97693333333,21.0026238095,13.8856666667,7.86586666667,5.84426666667,5.59953333333,19.5324666667,4.8002,5.89326666667,37.0164666666,5.46413333333
426.87,5.97893333333,21.0277476191,13.9041,7.88213333333,5.8466,5.5988,19.5466666667,4.80093333333,5.8972,37.0216,5.4736
427.23,5.98506666667,21.0979523809,13.9305,7.89939999999,5.8548,5.61166666667,19.6129333333,4.8186,5.89706666667,37.1244666667,5.4768
427.58,5.997,21.1634571428,13.9555,7.9266,5.858,5.62086666667,19.6731333333,4.84066666667,5.89913333333,37.215,5.47286666667
427.94,5.97313333333,21.1650619048,13.9345666667,7.90806666667,5.831,5.60226666667,19.6696666667,4.81353333333,5.8606,37.2058666667,5.43913333333
428.30,5.946,21.1763761905,13.9386666667,7.91166666667,5.80393333333,5.56473333333,19.6843333333,4.78886666667,5.83706666667,37.2354,5.40593333333
428.65,5.95226666667,21.2348333333,13.9699,7.93780000001,5.81793333333,5.574,19.7118,4.78226666667,5.82513333333,37.3253333333,5.40233333333
429.01,5.9494,21.2811428571,13.9996333334,7.9584,5.82593333333,5.5838,19.7402666667,4.793,5.81106666667,37.4118,5.41013333333
429.37,5.96,21.3451190476,14.0422,8.00213333333,5.83646666667,5.5996,19.7886,4.8128,5.8218,37.5063333333,5.4348
429.72,5.95866666667,21.3831619048,14.0467,8.01486666666,5.82946666667,5.5874,19.8040666667,4.81133333333,5.8018,37.5728,5.41533333333
430.08,5.97186666667,21.4134238095,14.058,8.0508,5.84253333333,5.612,19.8363333333,4.8334,5.82,37.6181333334,5.41993333333
430.44,5.99793333333,21.4711809524,14.1087,8.10833333333,5.88526666667,5.65353333333,19.8924666667,4.86906666667,5.86806666667,37.711,5.44166666667
430.79,5.9878,21.480547619,14.1133666667,8.11493333333,5.87706666667,5.63013333333,19.9011333333,4.83933333333,5.8452,37.7662666667,5.42513333333
431.15,5.98713333333,21.5070571428,14.1393666667,8.14333333333,5.88333333334,5.6268,19.9118,4.8352,5.8602,37.8478666667,5.43013333333
431.50,5.97446666667,21.5137190476,14.1223333333,8.15980000001,5.86973333333,5.6014,19.9059333333,4.81973333333,5.868,37.8666666667,5.43386666667
431.86,5.97546666667,21.5522047619,14.1664333333,8.19580000001,5.88413333333,5.60926666667,19.9437333333,4.82933333333,5.88293333333,37.9480666667,5.4442
432.22,5.98446666666,21.5799333333,14.178,8.21979999999,5.90266666667,5.6172,19.9678666667,4.84066666667,5.89186666667,38.017,5.46486666667
432.57,6.0044,21.6133,14.2135333333,8.26733333333,5.92293333333,5.63946666667,20.0126666667,4.8714,5.93166666667,38.0512,5.4868
432.93,6.01206666667,21.629447619,14.2235666667,8.27793333333,5.92293333333,5.6354,20.0298666667,4.88126666667,5.93886666667,38.0912666667,5.49133333333
433.29,6.02,21.6501761905,14.231,8.29306666666,5.93406666667,5.6356,20.062,4.8942,5.94046666667,38.144,5.4864
433.64,6.06746666667,21.6985904762,14.2858333333,8.35899999999,5.96966666667,5.67646666667,20.1083333333,4.93333333333,5.98873333333,38.1910666667,5.53333333333
434.00,6.05773333333,21.7285095238,14.3030666667,8.36793333333,5.95073333333,5.65646666667,20.1334666667,4.92493333333,5.97673333333,38.2463333333,5.52873333333
434.35,6.072,21.7778333333,14.3313666667,8.39193333333,5.9518,5.65866666667,20.1824,4.94093333333,5.98113333333,38.3174666666,5.53906666667
434.71,6.09993333333,21.8516523809,14.3655,8.44513333334,5.98013333333,5.6846,20.2328,4.97986666667,6.01133333333,38.3816666667,5.56353333333
435.07,6.11033333333,21.8843047619,14.3884,8.48486666667,5.988,5.69733333333,20.2762666667,4.99326666667,6.02226666667,38.4154666667,5.57446666667
435.42,6.12213333333,21.930652381,14.4401666667,8.52006666667,6.00246666667,5.71373333333,20.3211333333,5.0072,6.03393333333,38.5156,5.5882
435.78,6.16533333333,21.9865714286,14.4834666667,8.5864,6.03346666667,5.7368,20.3762666667,5.04186666667,6.0614,38.5895333333,5.63073333334
436.13,6.19573333333,22.0488333333,14.5377666667,8.64513333333,6.0574,5.76833333333,20.4327333333,5.066,6.10086666667,38.6428,5.65586666667
