wavelength,Back_DigIndf,Belly_DigIndf,Breast_DigIndf,Crissum_DigIndf,Crown_DigIndf,DorTail_DigIndf,Patch10_DigIndf,Rump_DigIndf,Throat_DigIndf,WingTip_DigIndf
259.52,4.28833333333,4.684,2.771,2.705,3.99133333333,9.21966666667,4.81633333333,4.041,0.891,7.60366666667
259.89,3.07066666667,3.75133333333,1.567,1.377,2.865,8.515,4.06766666667,2.91233333333,-0.253333333333,6.537
260.27,2.343,3.45333333333,0.7305,0.851666666667,2.08433333333,7.54633333333,3.45366666667,2.22133333333,-0.669333333333,6.29866666667
260.64,1.96333333333,3.16266666667,0.7195,0.719333333333,1.80583333333,7.35866666667,3.10233333333,2.08333333333,-0.584666666667,5.74033333333
261.01,1.53833333333,2.56433333333,0.611,0.0906666666667,1.31966666667,6.968,2.44333333333,1.52333333333,-1.17666666667,5.26366666667
261.39,1.69466666667,2.512,0.908,0.378333333333,1.59616666667,7.172,2.79933333333,1.42233333333,-0.908,5.432
261.76,1.91233333333,2.54966666667,0.816,0.202,1.38383333333,7.85133333333,2.82966666667,1.66366666667,-0.419666666667,5.92366666667
262.13,2.23966666667,2.71333333333,1.275,0.0656666666667,1.49583333333,8.174,3.22033333333,2.15766666667,0.0326666666667,6.37566666667
262.51,1.93566666667,2.18466666667,1.0655,-0.231,1.20766666667,7.81366666667,3.55166666667,2.291,-0.444,6.57066666667
262.88,1.87033333333,2.00666666667,1.3735,-0.623333333333,0.672166666667,7.38366666667,2.90266666667,2.20133333333,-0.409333333333,6.29233333333
263.25,2.218,2.75666666667,2.0025,-0.108,0.5705,7.537,2.821,2.56233333333,0.172333333333,6.26633333333
263.63,2.101,2.85666666667,2.054,0.283333333333,0.0943333333333,6.79933333333,3.02166666667,2.92733333333,0.566666666667,6.657
264.00,3.04166666667,3.595,2.3,1.659,0.791833333333,6.385,3.268,4.14766666667,1.81,7.818
264.37,3.87066666667,3.60733333333,3.199,2.21166666667,1.50066666667,6.66133333333,3.844,5.08133333333,2.02766666667,8.215
264.75,3.358,2.762,2.681,1.13733333333,0.758333333333,5.22633333333,3.68266666667,4.35966666667,0.893666666667,7.39233333333
265.12,3.19366666667,2.82433333333,2.375,1.60966666667,0.448833333333,5.33133333333,3.66833333333,4.38133333333,1.29333333333,7.83866666667
265.49,2.586,3.265,2.2335,1.646,0.601,5.27666666667,3.65733333333,4.206,1.38466666667,7.73233333333
265.87,2.23566666667,3.81833333333,2.5245,1.85866666667,0.916666666667,4.52133333333,3.54166666667,3.84333333333,1.73333333333,7.48566666667
266.24,1.09033333333,3.05233333333,2.071,1.284,-0.133,4.06966666667,2.30133333333,2.713,1.47766666667,6.41933333333
266.61,0.916,2.913,1.1275,0.916,-0.270166666667,3.594,1.62066666667,2.04366666667,1.69166666667,5.567
266.98,0.206,2.40733333333,-0.1035,0.252,-0.791,2.774,1.10033333333,1.16933333333,0.596,4.86033333333
267.36,0.576666666667,2.81633333333,0.133,0.399,-0.609833333333,3.65933333333,2.12933333333,1.73,0.732,5.30033333333
267.73,0.578,2.91166666667,0.1605,0.364,0.0106666666667,3.96066666667,2.33366666667,2.098,0.385333333333,4.817
268.10,1.451,3.77266666667,1.4305,0.642666666667,0.6945,4.80933333333,3.27533333333,2.48766666667,0.684,5.224
268.48,1.21333333333,3.49566666667,1.542,0.329,0.802,4.58566666667,3.29,2.303,0.575666666667,5.038
268.85,1.827,4.23666666667,2.3495,1.12433333333,1.37533333333,5.46166666667,3.85566666667,3.01233333333,1.486,6.044
269.22,1.766,4.07366666667,2.4985,0.642333333333,1.63566666667,5.59933333333,3.97366666667,2.82966666667,1.12366666667,5.599
269.59,2.21966666667,3.894,2.4535,0.74,1.99583333333,6.094,4.16666666667,3.42666666667,1.227,5.99666666667
269.97,2.709,3.97666666667,2.1905,0.941333333333,2.29616666667,6.801,4.09233333333,3.497,0.461,6.39733333333
270.34,3.063,4.46233333333,2.581,1.70133333333,2.90216666667,7.44933333333,4.481,3.80033333333,0.378,6.56066666667
270.71,2.93133333333,4.53533333333,3.3185,2.30466666667,3.23583333333,8.35166666667,5.236,4.49866666667,0.534666666667,6.656
271.09,4.043,5.47333333333,4.767,3.28366666667,4.20216666667,9.56933333333,6.21466666667,5.367,1.80066666667,7.76833333333
271.46,4.29066666667,5.624,5.2305,3.658,4.863,9.86333333333,6.42733333333,5.53866666667,1.897,8.29066666667
271.83,4.667,5.87966666667,5.7795,4.18533333333,5.91266666667,10.995,6.85933333333,6.029,2.90666666667,9.26766666667
272.20,4.23566666667,5.12866666667,5.8425,3.84633333333,5.4855,11.2466666667,6.78366666667,5.79366666667,2.49933333333,8.48733333333
272.58,4.44233333333,5.38733333333,5.884,4.06433333333,5.61566666667,11.9093333333,6.91566666667,5.84466666667,2.83533333333,8.68
272.95,4.33066666667,5.28466666667,5.816,4.17466666667,5.80066666667,12.164,6.504,5.80033333333,2.58,8.474
273.32,4.431,5.597,6.11,4.369,5.93116666667,12.5933333333,6.732,6.11,2.93866666667,9.21966666667
273.69,4.39266666667,5.503,6.0895,4.488,5.66916666667,12.3846666667,6.54933333333,5.677,2.79066666667,9.08666666667
274.06,3.59166666667,4.95466666667,5.9165,4.16866666667,5.13066666667,11.6883333333,6.622,5.307,2.886,8.67366666667
274.44,3.42166666667,4.715,5.01,3.63466666667,5.0345,11.3456666667,6.31933333333,5.04233333333,2.865,8.69333333333
274.81,3.45833333333,4.90933333333,5.1875,3.44133333333,5.13666666667,11.3526666667,5.85333333333,4.58833333333,2.81733333333,8.82266666667
275.18,2.54,4.05333333333,4.097,2.87066666667,4.3755,11.0823333333,5.23666666667,4.26266666667,1.94866666667,8.055
275.55,1.95266666667,3.152,3.681,2.257,3.74366666667,10.0486666667,4.67466666667,3.439,1.79133333333,7.29
275.93,1.576,3.207,3.216,1.86933333333,2.97783333333,9.49266666667,4.05,2.602,1.28233333333,6.85366666667
276.30,0.897,3.34466666667,2.186,1.75633333333,2.74666666667,9.305,3.41933333333,2.298,1.42,6.988
276.67,1.45666666667,3.44266666667,2.043,2.062,2.94183333333,9.09933333333,3.689,2.55433333333,1.627,6.71566666667
277.04,1.46933333333,2.93866666667,1.653,1.93333333333,2.67766666667,8.56566666667,3.48,2.088,1.29533333333,6.43866666667
277.41,1.06933333333,1.77,0.5545,1.16666666667,2.20733333333,8.16833333333,2.742,1.4,0.738666666667,5.38666666667
277.79,1.364,2.30566666667,1.0375,1.57533333333,2.83383333333,8.14633333333,3.055,1.84433333333,1.30633333333,5.783
278.16,2.04833333333,2.04833333333,1.9245,1.85733333333,3.57066666667,8.539,3.10166666667,2.01033333333,1.704,5.993
278.53,2.1,1.94733333333,2.1765,2.1,3.255,8.68633333333,3.341,2.06166666667,1.41266666667,5.91833333333
278.90,2.993,3.25333333333,2.398,3.30933333333,3.97866666667,9.49966666667,4.332,2.97466666667,1.87766666667,6.87833333333
279.27,3.43566666667,3.74633333333,2.9605,3.74633333333,4.23966666667,9.83166666667,4.532,3.216,2.01,7.27366666667
279.64,3.968,4.185,2.76,4.058,4.2745,10.552,4.68933333333,3.69766666667,2.02,7.756
280.02,4.07533333333,3.54166666667,2.856,4.12866666667,4.218,10.091,4.467,3.64833333333,1.655,7.36766666667
280.39,4.974,3.787,3.6385,4.18866666667,4.616,10.1743333333,4.81666666667,3.96166666667,1.64066666667,7.644
280.76,4.46833333333,4.00966666667,4.179,4.162,4.86716666667,9.93866666667,4.41733333333,3.89066666667,1.784,8.104
281.13,4.47066666667,4.53666666667,4.635,4.09266666667,4.92266666667,9.714,4.73366666667,3.89533333333,1.89,8.20166666667
281.50,5.164,5.356,5.6835,4.94033333333,5.68333333333,9.94366666667,5.452,4.63633333333,2.47833333333,8.44133333333
281.87,4.94466666667,5.11833333333,5.166,4.54966666667,5.27633333333,9.826,5.33966666667,4.32866666667,2.24366666667,7.867
282.25,4.41433333333,4.945,4.071,3.775,4.21916666667,9.78033333333,4.94433333333,3.97733333333,1.482,6.95666666667
282.62,4.861,5.08833333333,4.566,3.83166666667,4.61116666667,10.0406666667,5.20966666667,4.225,1.83266666667,6.921
282.99,4.17766666667,4.23733333333,3.978,2.563,3.51833333333,9.08133333333,4.26666666667,3.42233333333,1.526,5.80733333333
283.36,4.29666666667,4.138,4.08,2.445,3.75433333333,8.941,4.28233333333,3.32766666667,1.96766666667,5.70033333333
283.73,3.57633333333,4.121,4.191,2.23533333333,3.49266666667,8.17233333333,3.89766666667,3.00366666667,1.66233333333,5.169
284.10,2.89733333333,3.63533333333,3.936,1.558,2.98616666667,7.73533333333,3.63533333333,2.71966666667,1.40766666667,4.838
284.47,3.03266666667,3.84666666667,4.1555,1.99533333333,3.348,7.77233333333,4.00433333333,3.01966666667,2.20566666667,5.27766666667
284.85,2.83866666667,3.66933333333,3.7595,1.75166666667,2.79366666667,7.71,4.02766666667,3.00466666667,2.14833333333,5.05033333333
285.22,2.72266666667,3.51866666667,3.562,1.96433333333,2.8785,7.572,4.23966666667,3.27,2.35,5.01033333333
285.59,2.35933333333,3.332,3.1925,1.642,2.63883333333,7.39366666667,4.12266666667,3.04033333333,2.347,5.10733333333
285.96,2.248,3.18533333333,3.57,1.623,2.53033333333,7.513,3.95466666667,3.10133333333,2.25966666667,5.43366666667
286.33,2.557,3.42133333333,3.9775,2.11866666667,3.16666666667,7.58766666667,4.23766666667,3.38533333333,2.72266666667,6.238
286.70,2.764,3.517,4.1105,2.18766666667,3.25783333333,7.46866666667,4.387,3.46966666667,2.88166666667,6.43366666667
287.07,2.86933333333,3.32966666667,4.198,2.527,3.365,7.687,4.43933333333,3.495,3.03433333333,6.67133333333
287.44,2.26333333333,2.93066666667,3.5025,2.12066666667,2.78166666667,7.12433333333,4.00266666667,3.07366666667,2.633,6.421
287.82,2.08633333333,2.61966666667,2.7835,1.783,2.54133333333,7.363,3.83333333333,2.85066666667,2.65633333333,6.33166666667
288.19,2.35833333333,2.674,2.717,1.82366666667,2.58333333333,7.61,3.90233333333,2.84466666667,2.86866666667,6.61333333333
288.56,2.29833333333,2.47066666667,2.8945,1.844,2.28,7.989,3.84733333333,2.64266666667,2.85133333333,6.76
288.93,2.36566666667,2.57733333333,2.727,1.64366666667,2.2165,7.919,3.54866666667,2.24133333333,2.36566666667,6.612
289.30,2.31433333333,2.61633333333,2.1135,1.32066666667,1.69816666667,7.912,2.918,1.547,2.20133333333,6.49033333333
289.67,2.434,2.85433333333,1.9875,1.58,1.61183333333,7.84933333333,2.84133333333,1.55433333333,2.29366666667,6.60033333333
290.04,2.42366666667,3.074,1.703,1.90066666667,1.74766666667,7.94733333333,2.883,1.569,2.36033333333,6.149
290.41,2.235,3.13466666667,1.6765,1.747,1.6055,7.784,2.8,1.52866666667,2.38933333333,5.92166666667
290.78,1.88966666667,3.183,1.242,1.66933333333,1.28733333333,7.46633333333,2.49733333333,1.294,2.25166666667,5.73233333333
291.15,1.914,3.281,1.211,1.979,1.367,7.36966666667,2.86466666667,1.67966666667,2.10933333333,5.79433333333
291.52,2.20733333333,3.44233333333,1.6355,2.24666666667,2.01683333333,7.765,3.692,2.14166666667,2.29933333333,6.01733333333
291.89,2.79533333333,3.679,2.077,2.65033333333,2.2875,7.87166666667,3.99533333333,2.45266666667,2.347,6.43433333333
292.26,2.82133333333,3.735,1.834,2.72766666667,2.3445,7.60433333333,4.01733333333,2.23033333333,2.002,6.18
292.64,2.47833333333,3.318,1.2805,2.40966666667,2.1825,6.65033333333,3.635,1.94133333333,1.40466666667,5.64533333333
293.01,2.82966666667,3.27366666667,1.311,2.82966666667,2.3165,6.94966666667,3.89766666667,2.247,1.87266666667,5.75666666667
293.38,2.772,3.41266666667,1.609,2.549,2.22866666667,6.92266666667,4.01166666667,2.50733333333,1.588,5.59966666667
293.75,2.981,3.32933333333,1.776,2.22866666667,2.10316666667,6.867,3.80266666667,2.53533333333,1.25366666667,5.321
294.12,3.17133333333,3.51433333333,2.4295,2.01833333333,2.08666666667,6.85033333333,3.84433333333,2.636,1.34566666667,5.57366666667
294.49,3.034,3.43866666667,2.144,1.726,1.726,6.14866666667,3.533,2.42733333333,1.13266666667,5.09733333333
294.86,3.16366666667,3.68633333333,2.667,2.03933333333,2.27433333333,6.68,3.73833333333,2.86266666667,1.50333333333,5.464
295.23,3.45266666667,4.168,3.1075,1.98366666667,2.66816666667,7.01833333333,3.92966666667,2.875,1.87066666667,5.81266666667
295.60,3.33833333333,3.94833333333,2.8355,1.54333333333,1.9025,6.82,3.31433333333,2.53666666667,1.53133333333,5.37233333333
295.97,3.13233333333,3.88633333333,3.3605,1.44033333333,1.84633333333,6.71033333333,3.32633333333,2.652,1.829,5.25833333333
296.34,3.21933333333,4.20866666667,3.6545,1.67466666667,2.00116666667,7.16733333333,3.59966666667,3.06666666667,2.186,5.35066666667
296.71,3.33533333333,4.676,3.7405,1.808,2.22866666667,7.523,3.803,3.28333333333,2.42133333333,5.54833333333
297.08,3.247,4.39666666667,3.6335,1.53666666667,2.07616666667,7.49066666667,3.80666666667,3.023,2.34066666667,5.486
297.45,3.188,4.17066666667,3.7895,1.76466666667,2.34083333333,7.509,3.91,3.12766666667,2.57666666667,5.83433333333
297.82,3.29933333333,4.21366666667,4.04,1.85866666667,2.5095,7.692,4.065,3.10066666667,2.733,5.973
298.19,3.41833333333,4.13766666667,3.898,1.95933333333,2.70866666667,7.78633333333,4.368,3.35833333333,2.96833333333,6.28666666667
298.56,3.64766666667,4.25266666667,4.3075,2.32766666667,2.88716666667,8.34333333333,4.61533333333,3.527,3.27466666667,6.62033333333
298.93,3.573,4.177,4.515,2.39566666667,2.74866666667,8.34333333333,4.66833333333,3.41933333333,3.358,6.61333333333
299.30,3.58933333333,3.81,4.405,2.58933333333,2.563,8.10466666667,4.41,3.29466666667,3.23166666667,6.452
299.67,3.79866666667,4.156,4.4155,3.171,2.9925,8.70133333333,4.74033333333,3.52833333333,3.71233333333,6.67766666667
300.04,3.98533333333,4.42366666667,4.2105,3.402,3.08183333333,8.94766666667,4.895,3.503,3.70466666667,6.64633333333
300.41,3.787,4.313,3.892,3.50666666667,2.9335,8.90566666667,4.65166666667,3.19066666667,3.62333333333,6.60333333333
300.78,3.09933333333,3.87133333333,3.271,2.78066666667,2.07016666667,8.25666666667,3.88333333333,2.25433333333,2.781,5.84366666667
301.15,2.81633333333,3.923,3.376,2.90433333333,1.84216666667,8.05966666667,3.78466666667,2.213,2.716,5.77166666667
301.52,2.90133333333,3.89833333333,3.3355,2.97833333333,1.70616666667,8.052,3.88533333333,2.23666666667,2.50533333333,5.509
301.89,2.512,3.63866666667,3.419,3.00466666667,1.50866666667,8.10633333333,3.93666666667,2.36966666667,2.48666666667,5.34833333333
302.26,2.16933333333,3.13033333333,2.962,2.70166666667,1.05233333333,7.794,3.44266666667,1.93566666667,2.00066666667,4.63766666667
302.63,1.917,2.46433333333,2.543,2.15166666667,0.580166666667,7.22466666667,2.81666666667,1.39533333333,1.265,3.88633333333
303.00,2.36433333333,2.65166666667,2.547,2.49466666667,0.973166666667,7.419,3.13466666667,1.75,1.59333333333,3.90533333333
303.37,2.177,2.203,2.327,2.138,1.01,7.48233333333,3.01133333333,1.877,1.46033333333,3.83266666667
303.74,2.341,2.39333333333,2.653,2.146,1.0275,7.21833333333,3.03033333333,1.925,1.41766666667,3.96633333333
304.10,2.23866666667,2.549,2.4845,2.329,1.24883333333,7.363,2.89833333333,1.941,1.55266666667,4.02433333333
304.47,2.40133333333,2.94666666667,2.9985,2.37533333333,1.44716666667,7.217,3.154,2.19366666667,1.70066666667,4.30933333333
304.84,3.38633333333,3.36033333333,3.5475,3.29566666667,2.346,7.871,3.85166666667,3.20566666667,2.74,4.69133333333
305.21,3.568,3.633,3.912,3.62033333333,2.72483333333,7.954,4.11333333333,3.698,2.98433333333,4.736
305.58,3.395,3.329,3.4605,3.42133333333,2.31366666667,7.85166666667,3.657,3.48633333333,2.83133333333,4.62733333333
305.95,3.60933333333,3.25633333333,3.1385,3.897,2.24283333333,7.67633333333,3.4,3.361,3.034,4.76
306.32,3.97966666667,3.454,3.369,4.20266666667,2.59383333333,7.749,3.57233333333,3.29666666667,3.17833333333,5.188
306.69,4.31133333333,3.97266666667,3.2045,4.546,3.04816666667,7.93266666667,3.81666666667,3.75133333333,3.543,5.614
307.06,3.76833333333,2.96533333333,2.4865,3.63933333333,2.25316666667,7.00566666667,3.095,3.18566666667,2.875,4.973
307.43,3.69533333333,2.92833333333,2.5125,3.43966666667,2.1225,6.815,3.09433333333,3.09433333333,2.8,4.88433333333
307.80,3.70533333333,2.59633333333,2.5895,3.61666666667,2.28733333333,6.667,2.848,3.12533333333,2.87333333333,4.89
308.17,3.701,2.29966666667,3.025,3.30733333333,1.94866666667,6.38166666667,2.93866666667,3.074,2.75433333333,5.29933333333
308.54,3.613,2.07033333333,3.123,3.111,1.67533333333,6.25733333333,2.776,2.96733333333,2.68,5.169
308.90,3.222,1.646,3.234,2.79333333333,1.47766666667,5.934,2.83933333333,2.631,2.214,5.09966666667
309.27,3.374,1.99033333333,3.1375,2.733,1.72616666667,5.96033333333,2.73266666667,2.54166666667,2.15933333333,5.34166666667
309.64,3.354,2.341,3.332,2.74433333333,2.07433333333,6.033,3.07066666667,2.73333333333,2.396,5.29233333333
310.01,3.34833333333,2.74766666667,3.364,2.62166666667,2.30583333333,6.107,3.43233333333,3.127,2.40033333333,5.30633333333
310.38,3.101,2.68166666667,2.9935,2.45633333333,2.0675,6.018,3.29533333333,3.03966666667,2.313,4.90233333333
310.75,2.90033333333,2.719,2.8705,2.28566666667,1.98383333333,6.20333333333,3.37366666667,2.87,2.155,4.93433333333
311.12,2.961,3.10933333333,2.8725,2.57633333333,2.15683333333,6.791,3.57333333333,3.23766666667,2.19133333333,5.291
311.49,3.21666666667,3.50066666667,3.1335,2.84366666667,2.44683333333,7.061,4.001,3.51066666667,2.56933333333,5.41333333333
311.85,3.18066666667,3.54533333333,3.087,2.59966666667,2.3735,7.149,4.333,3.476,2.521,5.55366666667
312.22,3.32633333333,3.61766666667,3.0295,2.854,2.7335,7.296,4.502,3.58766666667,2.59233333333,5.276
312.59,3.35166666667,3.45366666667,2.652,2.892,2.81,7.18366666667,4.455,3.44366666667,2.44233333333,5.181
312.96,3.29933333333,3.475,2.203,3.18533333333,2.8905,7.33266666667,4.49866666667,3.57833333333,2.627,5.202
313.33,2.892,2.93333333333,1.7665,2.955,2.51316666667,7.10833333333,4.56366666667,3.65933333333,2.37666666667,4.753
313.70,3.03533333333,2.93766666667,1.984,3.02433333333,2.4825,7.31733333333,4.553,3.49033333333,2.244,4.889
314.07,2.39633333333,2.30666666667,1.5285,2.508,1.94283333333,6.718,3.96366666667,2.77666666667,1.51133333333,4.28833333333
314.43,2.07133333333,2.44866666667,1.665,2.632,2.13416666667,6.85466666667,4.26833333333,3.07833333333,1.75066666667,4.726
314.80,2.18633333333,2.49033333333,2.1925,2.98166666667,2.31516666667,6.75766666667,4.46633333333,3.309,2.03466666667,4.79366666667
315.17,2.195,2.52066666667,2.37,3.051,2.27333333333,6.39166666667,4.378,2.83433333333,1.92966666667,4.58266666667
315.54,1.90866666667,2.51166666667,2.3455,2.80733333333,1.99466666667,5.86133333333,4.05133333333,2.30266666667,1.51466666667,4.27266666667
315.91,1.72166666667,2.48266666667,2.4515,2.732,2.07716666667,5.58866666667,4.042,2.09566666667,1.52166666667,4.32866666667
316.28,1.456,2.12066666667,2.0895,2.42233333333,1.76966666667,5.572,3.90333333333,1.83233333333,1.40566666667,4.19166666667
316.64,1.69566666667,2.223,2.242,2.49933333333,1.97816666667,6.10433333333,4.06966666667,2.34866666667,1.595,4.04433333333
317.01,1.75633333333,2.564,2.635,2.08966666667,1.70516666667,6.55133333333,3.74366666667,2.30766666667,1.56433333333,4.03833333333
317.38,2.071,2.848,3.0095,2.07133333333,1.91616666667,6.796,3.89666666667,2.36933333333,1.85133333333,4.62133333333
317.75,2.436,3.23033333333,3.2885,2.34633333333,2.25616666667,6.897,4.25633333333,2.89733333333,2.28233333333,4.87166666667
318.12,3.183,3.88866666667,3.774,2.75933333333,2.68266666667,7.226,4.71066666667,3.49133333333,3.209,5.57033333333
318.49,3.65933333333,4.07166666667,4.0395,2.667,2.44183333333,7.13833333333,4.471,3.40133333333,3.07933333333,5.412
318.85,3.45433333333,3.97,3.6545,2.71966666667,2.8035,7.37333333333,4.61433333333,3.622,3.20966666667,5.18166666667
319.22,3.029,3.523,3.3345,2.275,2.6845,7.15,4.589,3.484,3.029,5.148
319.59,2.96666666667,3.50533333333,3.1115,2.35,2.68466666667,7.52233333333,4.46366666667,3.74166666667,3.25566666667,5.68466666667
319.96,3.194,3.891,3.2135,3.01,2.7535,8.149,4.53466666667,4.33766666667,3.61466666667,5.915
320.32,3.733,4.41133333333,3.7195,3.73266666667,3.07383333333,8.314,4.803,5.077,4.04566666667,6.565
