wavelength,Back_SpoSchf,Belly_SpoSchf,Breast_SpoSchf,Crissum_SpoSchf,Crown_SpoSchf,DorTail_SpoSchf,Patch10_SpoSchf,Patch11_SpoSchf,Rump_SpoSchf,Throat_SpoSchf,WingTip_SpoSchf
214.44,-236.363533333,-123.636333333,-41.2120333333,-176.969733333,-220.000133333,-99.9999333333,-61.2121333333,-142.424333333,-23.0302,-47.8788000002,-233.9394
214.81,544.4444,303.333333333,162.7778,373.333266667,604.444533333,301.111066667,263.333266667,342.777733333,231.1112,268.8888,607.777800001
215.19,673.333333333,383.999999999,180.666666667,405.333333334,742.666666667,414.666666667,340.0,382.0,340.0,350.666666667,779.999999999
215.57,190.434866667,117.971066667,91.8841333333,141.739066667,206.087,151.884066667,119.999933333,120.5797,130.724533333,124.927666667,213.913
215.95,107.6422,63.9025333334,59.7560333333,83.7397333333,112.520266667,80.4877333333,66.3414,61.5446333333,74.309,75.1219999999,126.6666
216.32,92.3077333333,68.2052000001,67.4359666667,81.1281333333,97.5383999999,73.4358666667,68.1025333333,63.1794,73.1283333333,72.0000000001,110.153933333
216.70,78.0,61.5833333334,59.4583333333,70.5,84.4166666666,64.0,58.8333333333,56.5416666667,67.6666666667,62.0833333333,93.5833333333
217.08,84.1152000001,69.0534666667,71.7282666667,74.8146,93.6625333333,70.6172,63.3745333333,59.5473,75.2262000001,70.6173333333,96.6255999999
217.46,103.5898,89.5383333334,97.9486666666,90.5639333335,120.410333333,89.1280666667,81.7436,68.3589666667,90.8718000001,93.7435333332,115.999933333
217.83,128.435266667,112.653066667,125.714366667,105.033933333,149.932066667,118.775533333,104.761866667,74.6257333333,104.626,121.2246,143.265333333
218.21,139.689933333,127.286733333,144.186033333,108.6822,157.5194,125.271266667,112.558266667,80.1549666667,122.4806,131.782933333,159.379866667
218.59,158.9744,148.717866667,157.435966667,119.145466667,173.333333333,138.461533333,120.170933333,89.3162999999,145.812,145.299,172.649333333
218.97,170.7408,155.555466667,163.425966667,123.333266667,174.444466667,141.296333333,121.8518,93.3334666667,149.074,143.148133333,169.259266666
219.34,179.5698,151.182733333,172.4732,132.688133333,181.0752,132.258133333,120.215066666,82.6882666667,156.344133333,139.3548,168.817266667
219.72,2086.66666667,1716.66666667,1925.0,1316.66666667,2056.66666666,1276.66666667,1203.33333333,660.0,1610.0,1506.66666667,1913.33333333
220.10,-542.857133333,-448.5714,-483.8094,-303.809466667,-584.761933333,-359.0476,-331.4286,-201.428533334,-429.523733333,-390.476133333,-519.047666667
220.47,4646.66666667,4073.33333333,4233.33333333,3180.0,4686.66666667,3520.0,3220.0,2433.33333334,3960.0,3720.0,4453.33333333
220.85,-4100.0,-3433.33333333,-3520.0,-2760.0,-3726.66666667,-2880.0,-2540.0,-1826.66666667,-3326.66666667,-3060.0,-3893.33333333
221.23,-111.0,-69.6666666667,-68.6666666667,-47.0000000001,-70.3333333333,-62.0000000001,-35.3333333332,-1.83333333332,-60.6666666667,-59.0000000001,-95.3333333332
221.61,-386.666666667,-192.5,-183.333333333,-179.166666666,-194.166666667,-184.166666666,-144.166666667,-110.416666667,-176.666666666,-176.666666667,-290.0
221.98,-558.8888,-268.888866667,-215.0001,-306.666533333,-264.444466667,-195.555533333,-205.5556,-182.777833333,-249.999933333,-266.6666,-403.333266667
222.36,-1346.66673333,-642.222199999,-645.555599999,-919.999933333,-768.889,-559.999933334,-626.666533334,-547.777933333,-713.333333334,-686.666666667,-991.111133334
222.74,-367.2726,-126.666666667,-168.484766667,-240.606133333,-194.545333333,-144.848533333,-149.697,-151.515033333,-162.424266667,-156.363666667,-252.7272
223.11,-183.636333333,-58.1819333332,-76.2121666666,-129.696866667,-84.8484666667,-85.7576666666,-76.6666666667,-85.1514333334,-80.0000666667,-82.1210666666,-123.3334
223.49,-507.333333333,-233.333333333,-245.0,-398.666666667,-308.0,-319.333333333,-296.666666667,-344.333333333,-292.666666667,-296.0,-389.333333333
223.87,-715.238133333,-285.714266667,-318.571566667,-557.142866667,-468.571466667,-458.095266667,-430.4762,-479.999933333,-463.809533333,-409.523866667,-496.1906
224.24,-255.555533333,-90.4762,-99.8413000001,-193.968266667,-151.428533333,-157.460333333,-141.904866667,-152.3809,-153.650866667,-143.174533333,-152.063533333
224.62,-104.715533333,-9.10573333334,-18.3738666667,-67.8048666666,-49.2682666667,-47.6422666667,-36.5854,-43.6585333333,-46.6666,-45.0406,-39.0244666667
225.00,-115.797,-25.6520666667,-34.4202666667,-72.6087333334,-70.8694666667,-59.7102666667,-57.8260666667,-59.4202333333,-63.913,-60.2898,-47.8261333333
225.38,-199.607866667,-79.4117333333,-79.4115666667,-137.647,-148.0392,-114.313733333,-118.2354,-119.3137,-134.705933333,-119.6078,-105.490066667
225.75,-244.523866666,-106.190533333,-113.690533333,-175.714266667,-198.3332,-157.8572,-152.380866667,-148.452366667,-189.523933333,-156.190466667,-153.571333333
226.13,-147.350466667,-50.2564,-56.9230666667,-94.7007999999,-120.170866667,-87.5214,-83.2478666667,-85.8973666667,-111.9658,-76.9230666667,-80.8547333333
226.51,-80.3174,-28.4655333333,-24.6561333333,-45.6085333333,-64.5502666667,-49.6296666667,-43.598,-43.2273,-59.4708,-43.9154,-43.492
226.88,-47.3016666667,-13.254,-9.72209999999,-24.0475333333,-33.9681333333,-28.5714666667,-25.0793333333,-21.1508333333,-31.0317333333,-23.0159333334,-23.5714
227.26,-46.4368,-14.2528666667,-18.046,-24.4446,-36.3217333333,-25.5936666667,-28.7356,-22.7586,-30.9577333333,-25.0573333333,-25.2873333333
227.64,-41.2186,-13.9068,-19.2114666667,-18.8529333333,-30.6811333333,-22.9390666667,-24.6595333333,-16.3799333333,-27.5985333334,-21.5053333333,-22.7238666667
228.01,-29.5510666667,-9.93580000002,-15.4167666667,-11.7308,-20.3846666667,-13.2692,-15.0000666667,-9.99993333334,-18.5897333333,-15.2562666667,-19.2307333333
228.39,-22.3931333333,-7.97713333333,-14.0456,-4.84333333333,-12.6495333333,-5.01420000001,-10.4272,-8.83206666666,-14.2450666667,-10.5412666667,-16.6950666667
228.76,-15.9579333333,-5.03939999999,-8.68766666667,1.67986666667,-9.18646666666,-0.104933333326,-7.34906666667,-5.01316666667,-9.86873333333,-4.56686666666,-11.3384666667
229.14,-9.40886666666,-1.60753333333,-5.31916666667,2.3642,-4.208,2.88406666667,-2.9314,-0.425533333326,-5.05913333334,-3.07333333334,-8.13253333333
229.52,-4.2768,1.42553333333,-4.40263333334,2.59959999999,-1.59326666667,4.44446666667,-2.30600000001,0.545100000008,-1.59333333333,-2.13826666667,-5.24100000001
229.89,4.2124,8.97440000002,2.80223333334,9.81679999999,7.61906666666,11.8680666667,6.37366666667,6.68480000001,8.20520000001,5.93400000001,7.14293333334
230.27,6.8308,10.6404,3.53033333333,10.6731333333,9.885,13.0378,7.45486666669,7.4712,8.40713333334,7.68480000001,6.89653333333
230.65,6.17793333334,11.5184,2.87950000001,9.1796,9.52886666667,13.2636,5.86386666667,4.99119999999,7.12033333333,7.88826666668,6.49206666668
231.02,2.55559999999,7.8518,0.0371,6.62966666666,5.62946666667,11.037,3.07406666667,1.05553333333,3.77773333333,3.66659999999,3.51853333334
231.40,6.84299999999,11.7813333333,6.12003333334,12.2398666667,9.17106666667,14.2858,7.97179999999,5.64366666667,8.39513333334,8.28913333333,6.59619999999
231.78,6.87833333333,12.3810666667,5.0619,11.7108,8.50093333334,15.0264666667,8.14806666668,5.11456666667,8.57153333333,7.93646666667,6.98413333335
232.15,3.95613333333,11.5384,4.83523333333,10.293,6.04399999999,12.3443333333,6.95966666668,3.80956666667,7.61900000001,8.05859999999,6.00726666667
232.53,6.92886666666,15.9176666667,8.31463333333,10.7864,6.92899999999,12.1724666667,9.1762,7.13496666666,9.06353333333,9.2884,8.80133333333
232.90,10.1209333333,19.4818666667,11.4852333333,12.2624666667,11.3990666667,14.8186666667,11.3298,9.99996666666,12.159,11.2262,11.0882
233.28,14.1976666667,23.7345333333,15.5402,16.7591333333,16.4507333333,18.8889333333,16.3272,14.969,15.432,16.4813333333,15.1853333333
233.66,12.1604666667,22.3147333334,14.0586666667,14.9691333333,16.4505333333,17.4692,15.5246666667,12.2068333333,14.7531333334,15.9875333333,12.9012666667
234.03,7.78286666667,18.6046,12.2169666667,11.969,12.4342,15.4107333333,11.1007333333,8.80616666667,11.4418,11.3488,7.99993333333
234.41,3.33333333333,16.9666666667,11.9166666667,9.5,9.30000000001,12.9666666667,9.03333333332,8.04999999999,10.5333333334,7.90000000001,6.66666666667
234.78,6.0488,19.0243333333,13.9349666667,11.8049333333,11.2846666667,15.0243333333,12.0650666667,10.2437666667,13.2032666667,9.85373333332,10.2764666667
235.16,8.97073333334,21.9662,15.3302333333,13.1488666667,13.3025333333,16.7742,14.3778666667,13.0876666667,14.1627333333,12.1044,12.2888
235.54,4.77946666668,18.3256666667,11.4154333333,8.28013333333,9.92399999999,12.6635333333,10.9894666667,8.85846666667,8.49306666665,7.33646666668,9.7716
235.91,8.38893333333,20.8055333333,14.9722,10.0832,12.889,14.4722,13.7778,10.9028666667,11.111,11.1388666666,11.6944666667
236.29,10.1282666667,20.4359333333,14.5384333333,11.1538666667,13.7436666667,15.6154666667,13.4616,11.3973666667,12.0,11.3590666667,11.8974
236.66,7.4716,17.1320666667,11.2956333333,8.70439999999,11.1948666667,13.283,10.088,8.84273333334,10.3648666667,9.30806666665,8.98120000001
237.04,2.04926666667,11.4655333333,5.39563333332,4.40966666666,4.6174,7.47073333334,4.87666666667,3.65736666667,4.384,3.81333333334,2.8794
237.41,-2.93013333333,6.45159999999,1.27693333334,0.591399999999,-1.37106666667,2.17746666667,-0.241933333334,-1.38443333333,0.0805999999988,-0.914066666672,-1.39793333333
237.79,-1.83906666666,7.40746666666,3.14176666666,4.36780000001,-1.0218,3.5248,1.6092,1.63486666667,1.04726666667,-0.332133333333,1.456
238.17,1.45613333333,9.01033333334,5.7112,6.98513333333,1.4562,5.32413333333,4.64166666667,3.97036666666,1.72926666667,2.52566666666,3.86806666667
238.54,1.51026666667,8.00433333333,4.53076666667,5.78200000001,0.345133333334,4.57373333333,3.96973333333,1.8878,0.798266666667,1.74759999999,3.45186666667
238.92,-1.46026666667,5.8414,1.55556666667,3.38620000001,-2.98406666667,3.7674,0.973533333334,0.349233333332,-1.50266666667,-0.656133333334,0.719533333332
239.29,0.676400000006,7.22713333333,3.72946666666,5.77773333333,-0.328599999999,6.10633333333,2.8212,2.03853333333,1.70046666667,1.5072,3.459
239.67,4.24553333333,9.19026666666,6.56449999999,8.64446666667,3.17146666667,9.65046666666,5.33673333333,4.61223333333,5.78006666667,5.13213333333,6.30853333333
240.04,3.0288,7.41253333334,5.52519999999,8.11266666667,2.34393333333,9.02586666665,3.92706666667,3.31806666667,5.15973333333,3.66806666667,5.78386666667
240.42,1.79733333333,6.224,4.48693333333,7.14946666667,1.86446666667,7.83373333333,2.50826666667,2.1529,3.75586666667,2.723,5.2984
240.79,2.29573333334,5.88986666667,4.38266666667,6.94506666668,2.30733333333,8.08113333334,2.56233333333,1.94206666667,3.687,2.72473333333,5.87833333333
241.17,3.2148,6.91393333333,5.37870000001,7.36726666666,3.51366666666,9.24246666667,3.1736,2.36966666667,4.39966666667,3.67853333333,7.21266666667
241.54,5.19126666667,8.2514,7.24960000001,8.28780000001,5.40066666667,11.0746,4.79966666667,3.552,5.76493333333,5.30966666667,8.69760000001
241.92,5.30073333333,8.15453333333,6.8577,7.50413333333,5.48773333333,10.8616666667,4.75606666667,3.4349,5.46346666667,5.69093333333,8.58533333333
242.29,4.99813333333,7.8842,6.43746666667,7.02753333334,5.36646666667,10.4772,4.2992,3.69393333333,6.07286666667,5.77226666667,8.35013333333
242.67,4.5016,7.51693333333,5.96283333333,6.85253333333,5.07306666667,10.0036,4.1158,3.66546666667,5.90213333333,5.65913333333,7.98146666667
243.05,5.2002,8.10593333333,6.62583333333,7.3252,5.818,9.95919999999,4.89473333333,3.89336666667,6.17786666667,6.0012,8.41133333334
243.42,4.00806666667,6.97233333333,5.63976666667,6.03533333333,4.35346666667,8.98633333333,3.6024,2.8747,4.61953333333,4.96506666667,7.11873333335
243.80,3.45793333333,6.75853333333,5.49216666667,5.5708,3.6942,8.53666666667,3.248,2.32943333333,4.14706666667,4.47506666667,6.83073333333
244.17,3.5882,7.19593333333,5.73733333333,5.4662,3.8012,8.7772,3.37526666667,2.37176666667,4.2078,4.60133333333,7.24099999999
244.55,4.39773333333,8.23453333333,6.57413333333,6.0422,4.48706666667,9.36260000001,4.30853333333,3.15813333333,5.0542,5.27093333333,8.22180000001
244.92,4.6544,8.76546666667,7.14196666667,6.4136,5.03086666667,9.60486666667,4.87646666667,3.91033333333,5.12966666667,5.93813333333,8.62953333332
245.30,4.1666,7.92233333333,6.38996666667,5.55926666667,4.4062,8.70426666666,4.25793333333,3.72436666667,4.30366666667,5.5822,7.94513333333
245.67,3.62406666667,7.55166666667,5.38616666667,5.06413333333,4.11626666667,8.0126,3.70786666667,3.4355,3.83873333333,5.22646666667,7.54126666667
246.05,3.6112,7.57413333333,5.50713333333,5.08426666667,4.38113333333,7.9876,3.62073333333,3.46646666667,4.01046666667,5.03686666667,7.52193333333
246.42,3.58566666666,7.63753333333,5.4152,5.11753333333,4.35813333333,7.87926666667,3.64186666667,3.33106666667,3.7626,4.97506666667,7.43033333333
246.79,3.98673333333,7.70173333333,5.77333333333,5.48606666667,4.6556,8.31173333333,3.75446666667,3.51633333333,3.90006666667,5.13973333333,7.52460000001
247.17,4.21233333333,7.776,6.06313333333,5.84753333333,4.99193333333,8.5518,3.97313333333,4.0766,4.30666666666,5.39786666667,7.92099999999
247.54,4.4776,8.06526666667,6.3627,6.17173333333,5.50853333333,8.74913333333,4.4054,4.4708,4.77313333333,5.73206666667,8.35046666667
247.92,4.5506,7.99666666667,6.21063333333,6.2586,5.75446666667,8.70973333333,4.53726666667,4.72813333333,4.79593333333,5.7678,8.42446666667
248.29,4.2404,7.5278,5.645,5.97246666667,5.55326666667,8.2384,4.21746666667,4.54493333333,4.39426666667,5.48146666667,8.03206666667
248.67,3.93053333333,7.225,5.17853333333,5.65406666667,5.20286666667,7.95193333333,3.82026666667,4.2211,4.05386666667,5.30673333333,7.72473333334
249.04,3.65806666667,6.94173333333,4.77466666667,5.4076,4.87406666667,7.73686666667,3.43606666667,3.91486666667,3.99593333334,4.93706666666,7.49493333334
249.42,3.5826,7.07166666667,4.8892,5.56606666667,4.97753333333,7.71553333333,3.57206666667,4.03613333333,4.19166666667,4.89793333333,7.54240000001
249.79,3.38313333334,6.89506666667,4.8371,5.57573333333,4.89033333333,7.58066666667,3.47526666667,4.08876666667,4.3412,4.70606666667,7.49953333333
250.17,3.24413333333,6.68246666667,4.48036666667,5.48606666667,4.57913333333,7.34393333333,3.30353333333,4.08203333333,4.04046666666,4.64646666667,7.18160000001
250.54,3.2884,6.6024,4.3289,5.54906666667,4.63693333333,7.40753333333,3.23266666667,4.25606666667,3.952,4.6884,7.2404
250.92,3.17766666667,6.83146666667,4.1049,5.65026666667,4.62473333333,7.23453333333,3.22806666667,4.47123333334,4.0568,4.73446666667,7.44499999999
251.29,2.69966666667,6.61826666667,3.60906666667,5.2878,4.2574,6.831,2.83506666667,4.09053333333,3.70593333333,4.58633333333,7.04406666667
251.66,2.44013333333,6.3724,3.14126666667,5.0998,3.98206666667,6.6416,2.7044,3.73003333333,3.2884,4.37133333333,6.7714
252.04,2.09286666667,5.90093333333,2.67753333333,4.64506666667,3.2772,6.20733333334,2.1134,3.07306666667,2.74633333333,3.87446666667,6.23273333333
252.41,2.24673333333,6.35846666667,3.08533333333,4.91113333333,3.464,6.4002,2.2674,3.2471,2.96773333333,4.08566666667,6.43673333333
252.79,2.062,6.359,3.26856666667,4.97166666667,3.4926,6.34273333333,2.1754,3.26593333333,2.996,3.9732,6.28879999999
253.16,2.84493333333,7.37386666666,4.31306666667,5.6356,4.26446666667,6.94193333333,3.1686,3.97576666667,3.8058,4.8366,7.01766666666
253.54,3.81573333333,8.24746666667,4.89236666667,6.49233333333,5.0422,7.77333333333,3.96293333333,4.2247,4.77506666667,5.7018,7.68606666666
253.91,3.3888,8.04773333333,4.76976666667,6.1342,4.53133333333,7.65393333333,3.7994,3.58833333333,4.34273333333,5.4242,7.16033333334
254.28,3.3704,8.21773333333,5.0271,6.25586666667,4.59653333333,8.1208,3.90646666667,3.73266666667,4.86453333333,5.59453333333,7.53346666667
254.66,3.18226666667,8.24293333333,5.16143333333,5.91413333333,4.36746666667,8.05926666667,3.8104,3.4192,4.954,5.52893333333,7.61480000001
255.03,3.3272,8.38266666668,5.57103333333,5.8396,4.80253333333,8.36420000001,4.20386666667,3.59876666667,4.9382,5.62973333333,7.66066666666
255.41,3.2786,8.43153333333,5.54273333333,5.7456,4.92746666667,8.32860000001,4.2062,3.31403333333,4.72126666667,5.26246666667,7.31713333333
255.78,2.7834,8.23719999999,5.30483333333,5.21526666667,4.42006666667,7.70713333334,3.73086666667,2.82306666667,4.25453333333,4.831,7.09073333333
256.15,2.65346666667,8.73646666667,5.52573333334,5.39973333333,4.78953333333,7.61533333333,3.8542,3.287,4.55726666667,5.22733333333,7.53579999999
256.53,3.25333333333,9.02979999999,5.9751,6.16066666667,5.17446666667,8.21653333334,4.2396,3.84893333333,5.24513333333,5.96206666667,8.03719999999
256.90,3.58006666667,8.7362,5.61996666667,6.1552,5.1026,8.24253333334,4.04993333333,3.87746666667,4.91826666667,5.7924,7.82633333333
257.28,3.35813333333,8.06413333333,5.2721,5.90466666667,4.7612,7.98673333334,3.5792,3.51556666667,4.3192,5.40186666667,7.3682
257.65,3.91726666666,8.29126666667,5.71733333333,6.16673333333,5.18153333333,8.43546666667,4.11913333333,4.32583333333,4.67193333333,5.7774,7.87793333333
258.02,4.77726666666,8.80973333333,6.15273333333,6.61246666667,5.8718,8.92633333333,4.47773333333,5.04596666667,5.17666666667,6.3754,8.6934
258.40,4.94526666667,8.95693333333,6.2946,6.7954,5.93313333333,8.88893333333,4.68066666667,4.96146666667,5.15666666667,6.5664,8.80646666667
258.77,4.8234,8.76286666667,6.02453333333,6.6916,5.7982,8.85659999999,4.60173333334,4.7578,4.964,6.33233333333,8.64413333332
259.15,4.38926666667,8.2738,5.49,6.20393333334,5.2672,8.41393333333,4.1396,4.13676666667,4.59953333333,5.9458,8.29340000001
259.52,4.73306666667,8.36326666667,5.71653333333,6.34573333333,5.365,8.59513333333,4.38153333333,4.34843333333,4.86546666667,6.22086666667,8.57713333335
259.89,5.35086666667,8.66993333334,6.20553333333,6.81366666667,5.82273333333,9.118,4.86946666667,4.95956666667,5.47186666666,6.66433333333,8.9402
260.27,5.6632,8.91320000001,6.3725,7.0452,5.9822,9.49706666666,5.07013333333,5.2013,5.72013333333,6.85373333333,9.1938
260.64,5.94,9.27526666667,6.69116666667,7.31773333333,6.29433333333,9.77699999999,5.38453333334,5.43046666667,5.9042,7.09033333333,9.50059999999
261.01,6.07686666667,9.4146,6.94056666667,7.45313333333,6.5232,9.93793333335,5.54006666667,5.61523333333,6.0548,7.2586,9.60686666667
261.39,5.88946666667,9.20073333333,6.69893333333,7.34353333333,6.36606666667,9.77520000001,5.2482,5.45986666667,5.82726666667,7.07186666667,9.40539999999
261.76,5.56446666667,8.83906666668,6.36116666667,7.0378,5.9334,9.39226666667,4.92333333333,5.0857,5.43306666667,6.7012,9.10646666666
262.13,5.664,8.86373333334,6.42886666667,7.2372,6.00146666667,9.39793333333,5.04726666667,5.07396666667,5.4236,6.73466666667,9.0944
262.51,5.73346666667,8.75666666667,6.36433333333,7.13193333333,6.06733333333,9.3822,5.0788,5.1052,5.35226666667,6.5772,8.95893333333
262.88,5.91586666666,8.8898,6.42073333333,7.301,6.108,9.2828,5.09246666667,5.1623,5.34553333333,6.63166666667,8.86366666667
263.25,6.2812,9.10333333333,6.58066666667,7.63826666667,6.21106666667,9.43793333333,5.332,5.4738,5.4882,6.76553333333,8.98866666667
263.63,6.08826666667,8.99406666667,6.34063333334,7.57453333333,5.93406666667,9.19373333333,5.13846666667,5.47656666667,5.3032,6.6106,8.59799999999
264.00,5.9882,9.08473333333,6.1492,7.44353333333,5.88973333333,8.86479999999,4.96486666667,5.20163333333,5.01806666667,6.57573333333,8.39113333333
264.37,6.06306666667,9.09273333332,6.34143333333,7.52506666667,5.97686666667,8.69286666667,5.16953333334,5.27936666666,4.9186,6.70193333333,8.24226666667
264.75,5.68893333333,8.76406666667,6.11863333333,7.0294,5.7006,8.23566666667,4.82553333333,5.16083333333,4.72306666667,6.2054,7.86126666666
265.12,5.32966666667,8.66093333334,5.8233,6.58046666666,5.30993333333,7.88626666667,4.7436,4.82423333333,4.4958,5.9904,7.64620000001
265.49,5.84746666667,9.2058,6.18153333333,6.8098,5.82026666667,8.1854,5.46093333333,5.2251,5.0396,6.58933333333,8.18160000001
265.87,5.85366666667,9.40166666667,6.1176,6.88313333333,5.91826666667,8.28866666667,5.24986666667,5.23073333333,5.04073333333,6.67046666667,8.07593333333
266.24,5.31806666667,9.10026666667,5.60376666666,6.27833333333,5.5966,8.02993333333,4.85966666666,4.88546666667,4.83786666667,6.183,7.72946666667
266.61,5.04186666667,9.04539999999,5.54126666667,6.10853333333,5.38313333333,7.88633333333,4.55113333333,4.601,4.70033333333,6.0906,7.73686666666
266.98,5.39886666667,9.31046666667,6.03616666667,6.32593333333,5.83373333333,8.25833333333,5.02106666667,4.9941,5.18626666667,6.5486,8.33239999999
267.36,5.65446666667,9.30733333333,6.2595,6.5986,6.25786666667,8.3602,5.2198,5.07713333333,5.47933333333,6.871,8.51586666667
267.73,5.6698,9.23500000001,6.17143333333,6.5656,6.3102,8.36713333334,5.16473333333,4.93143333333,5.46766666667,6.7392,8.62286666667
268.10,5.52766666667,9.01319999999,5.93876666667,6.40286666667,6.0676,8.21226666667,4.82293333333,4.73773333333,5.1924,6.38113333333,8.43566666667
268.48,4.64386666667,8.18379999999,5.04636666667,5.41153333333,5.1526,7.3666,3.8514,3.72486666667,4.41873333333,5.4824,7.48086666667
268.85,4.35973333333,7.75420000001,4.5941,5.10106666667,4.69966666667,7.13553333333,3.44973333333,3.2399,4.01646666667,5.1194,7.00053333333
269.22,4.52526666667,7.62073333333,4.61753333333,5.43093333333,4.82513333333,7.33006666667,3.43173333333,3.28636666667,4.18,5.2098,7.07573333333
269.59,4.667,7.70933333334,4.77033333333,5.7008,4.87653333333,7.51726666667,3.5474,3.3761,4.30653333333,5.13373333333,7.03306666667
269.97,5.0472,7.91413333333,5.20446666667,6.1888,5.1816,7.82546666667,3.937,3.62663333333,4.64946666667,5.4792,7.45066666667
270.34,5.27993333333,8.01406666666,5.45703333333,6.51466666667,5.27986666667,7.92693333333,4.10413333333,3.85523333333,4.7876,5.72433333333,7.63726666667
270.71,5.25986666667,7.9592,5.55643333333,6.7046,5.41213333333,8.00273333333,4.24206666667,4.02446666667,4.9824,5.7876,7.6626
271.09,4.74526666667,7.43313333333,5.0884,6.3978,4.92346666667,7.65146666667,3.76313333333,3.61536666667,4.58813333333,5.288,7.15906666667
271.46,4.2916,7.18466666667,4.70616666667,5.91826666666,4.6102,7.3582,3.36953333333,3.39033333333,4.32526666667,4.86653333333,7.0034
271.83,4.35433333333,7.26333333333,4.78136666667,5.95286666667,4.69593333333,7.4774,3.3576,3.57176666667,4.45646666667,5.1166,7.18153333333
272.20,4.051,7.09066666667,4.69443333333,5.90813333333,4.4924,7.45246666667,3.24773333333,3.5266,4.433,5.05273333333,7.0312
272.58,4.6096,7.462,5.22476666667,6.50473333333,5.12206666667,7.9768,3.76606666667,4.12733333333,4.9166,5.60786666667,7.6142
272.95,4.41546666667,7.1796,5.02943333333,6.28153333333,4.92593333333,7.74293333334,3.62346666667,3.90396666667,4.65386666667,5.4316,7.4804
273.32,4.1294,7.0646,4.86606666667,6.0058,4.7444,7.4556,3.5842,3.71083333333,4.3874,5.24353333333,7.39973333333
273.69,3.8954,6.89793333333,4.72626666667,5.8126,4.65946666667,7.2872,3.3918,3.59266666667,4.22146666667,5.1436,7.34553333333
274.06,3.54026666667,6.55526666667,4.52753333333,5.43293333333,4.45193333333,7.07046666667,3.07193333333,3.40016666667,3.9986,4.85333333333,7.02326666667
274.44,3.43533333333,6.48273333333,4.56103333333,5.425,4.49573333333,7.00166666667,3.11293333333,3.24896666667,3.97426666667,4.84306666667,6.95886666667
274.81,3.56353333333,6.49073333333,4.51143333333,5.37886666667,4.38586666667,7.09593333333,3.2118,3.17703333333,3.91786666667,4.8926,7.01573333333
275.18,3.5654,6.44653333333,4.51266666667,5.3854,4.37186666667,7.0804,3.23113333333,3.2125,3.8096,4.88386666667,7.02746666667
275.55,3.71126666667,6.57153333333,4.66016666667,5.53566666667,4.42353333333,7.16426666667,3.40413333333,3.44333333333,3.80093333333,4.9646,6.97646666667
275.93,3.5034,6.3868,4.4651,5.43506666667,4.39233333333,6.97953333333,3.3444,3.1633,3.572,4.6694,6.67206666667
276.30,2.97606666667,5.89013333333,3.7526,4.70413333333,3.91353333333,6.4238,2.76433333333,2.50046666667,2.9196,4.15073333333,6.1386
276.67,2.6996,5.6814,3.4343,4.48273333333,3.5898,6.272,2.54966666666,2.30323333333,2.734,3.89793333333,6.0444
277.04,2.7834,5.7496,3.41603333333,4.52766666667,3.63373333333,6.24866666667,2.63526666667,2.41766666667,2.82386666667,4.02253333334,6.1094
277.41,2.45666666667,5.43246666667,3.16326666667,4.22173333333,3.22193333333,5.94846666667,2.21926666667,2.2164,2.5212,3.6852,5.66686666667
277.79,2.25686666666,5.3238,2.95183333333,4.12306666667,2.85706666667,5.8504,2.0348,2.13253333333,2.2538,3.52266666666,5.5338
278.16,2.426,5.51146666667,2.97256666667,4.3178,3.0824,5.9658,2.17073333333,2.35193333333,2.39046666667,3.65553333333,5.76686666666
278.53,2.503,5.51513333333,3.04776666667,4.29046666667,3.04186666667,6.00706666667,2.15253333333,2.41436666667,2.48526666667,3.6042,5.66846666667
278.90,2.38386666667,5.52146666667,3.1084,4.22146666667,3.202,5.8954,2.11813333333,2.4129,2.48893333333,3.59333333333,5.59746666667
279.27,3.0662,6.16366666667,3.7934,4.86066666667,3.84053333333,6.44093333333,2.89746666667,2.9289,3.2634,4.22066666667,6.20093333333
279.64,3.51086666667,6.39273333333,4.26556666667,5.38386666667,4.12593333333,6.90986666667,3.30693333333,3.1586,3.71486666667,4.72673333333,6.65273333333
280.02,3.71753333333,6.54553333333,4.56143333333,5.52386666667,4.16626666667,7.10733333333,3.4724,3.35253333333,3.89646666667,4.9428,6.90066666667
280.39,4.36546666667,7.06886666667,5.33493333333,6.3524,4.77033333334,7.6682,4.34406666666,4.03366666667,4.4454,5.57993333333,7.6602
280.76,4.3836,6.98953333333,5.37016666667,6.38286666667,4.78453333333,7.66366666667,4.415,3.97116666667,4.25873333333,5.51873333333,7.53353333333
281.13,4.45366666667,7.1902,5.66136666667,6.6364,4.8938,7.93633333333,4.57513333333,4.20593333333,4.47653333333,5.693,7.65813333333
281.50,5.05113333333,7.62420000001,6.1526,7.10766666667,5.50193333333,8.50626666667,5.0024,4.66866666667,5.0584,6.20606666667,8.18466666667
281.87,4.73586666667,7.33753333333,5.92886666667,6.72653333333,5.27473333333,8.16146666667,4.69746666667,4.33113333333,4.894,5.94806666667,7.91946666667
282.25,4.65846666667,7.3252,5.94743333333,6.69946666667,5.1464,8.04426666667,4.70753333333,4.21586666667,4.8546,5.9428,7.7502
282.62,4.488,7.2194,5.69263333333,6.46573333333,4.99486666667,7.8726,4.47873333333,4.13506666667,4.5654,5.769,7.57333333333
282.99,4.4592,7.12226666667,5.48296666667,6.45553333333,4.79706666667,7.77366666667,4.29473333333,4.0981,4.4682,5.5374,7.42693333334
