wavelength,Back_PooOrnm,Belly_PooOrnm,Breast_PooOrnm,Crissum_PooOrnm,Crown_PooOrnm,DorTail_PooOrnm,Patch10_PooOrnm,Patch11_PooOrnm,Patch12_PooOrnm,Rump_PooOrnm,Throat_PooOrnm,WingTip_PooOrnm
746.86,27.4145416667,47.9330833333,36.41375,47.7800833333,18.82825,15.9625416667,42.5145833333,45.1383333333,48.519,22.89675,36.7758333333,22.7363333334
747.18,27.3650416667,47.9880833333,36.3945416666,47.4554166667,18.5298333334,15.8692083333,42.29375,44.9545,48.329,22.7273333333,36.51225,22.7051666667
747.49,27.413125,47.9855,36.6685,47.5904166667,18.5145,15.9600833333,42.4420833333,44.8985,48.5071666667,22.8225,36.5254166667,22.76075
747.81,27.632125,48.0869166666,36.8676666667,47.8733333334,18.6124166667,15.94025,42.4854166666,44.9494166667,48.80075,22.9493333333,36.74625,23.0074166667
748.12,27.8559583333,48.15375,36.9898333333,47.6886666667,18.6715833334,16.0627083333,42.5141666667,44.6884166667,48.8029166666,23.0743333334,36.7806666667,23.1789166667
748.44,27.967375,48.2371666667,37.2288333333,47.8600833333,18.85325,16.097625,42.8765833333,45.0525833334,48.8689166667,23.2155833333,37.00975,23.6034166667
748.75,27.679625,47.7865833333,36.8274166667,47.6610833333,18.5105,15.69625,42.50975,44.644,48.77325,22.93025,36.7305833333,23.2171666666
749.07,27.6520833333,47.7899166667,36.790375,47.6929166667,18.2765833333,15.534625,42.5434166667,44.8074166666,48.9686666667,23.0990833333,36.8298333333,23.1315833334
749.38,27.5245833333,48.1269166667,37.03975,47.8021666666,18.2005833333,15.44325,42.6265,44.8533333333,49.3973333333,23.2929166667,37.0686666667,23.2026666666
749.70,27.298,48.2746666666,36.989,47.5823333333,18.0441666667,15.3220416667,42.4713333333,44.8021666667,49.5360833333,23.30725,37.11025,22.9485
750.01,27.247125,48.4359166667,37.0035833333,47.9011666666,17.74725,15.0788333333,42.403,44.9158333333,49.5825,22.9926666666,37.1648333333,22.6445
750.33,27.5527916667,48.7584166666,37.1695,48.0024166666,18.0725833333,15.1803333333,42.565,44.83275,49.591,23.28375,37.5,22.9513333334
750.64,27.5084166666,48.5483333333,37.2935833333,48.0290833333,18.1438333333,15.1108333333,42.2699166667,44.80025,49.5355833333,23.4094166667,37.5493333333,22.7729166667
750.96,27.4727916667,48.3844166667,37.026625,48.0191666667,18.0081666666,14.9634583333,42.2515,44.8539166667,49.3349166667,23.1909166667,37.59875,22.5695
751.27,27.5725,48.4931666667,36.9607916667,48.02475,18.2098333333,15.1106666667,42.38575,44.8255833333,49.3100833334,23.4095,37.5925833333,22.7378333333
751.59,27.8467083334,49.13225,37.3700833333,48.6709166667,18.55225,15.1600833333,42.67725,45.3245,49.79125,23.7735833333,37.7818333334,22.8691666667
751.90,27.84625,49.1831666667,37.410375,48.6483333333,18.6190833333,15.2452916667,42.6191666667,45.0843333334,49.6630833334,23.9120833333,37.6593333333,22.7875
752.22,27.9339166667,49.1975833334,37.405,48.6324166667,18.862,15.4812083333,42.7825833333,45.17875,49.5185833333,24.1210833333,37.78275,22.9468333333
752.53,28.1499583333,49.47525,37.6474583334,48.794,19.0898333333,15.8723333333,42.8435833333,45.2995833334,49.5298333333,24.2203333333,37.9571666667,23.0978333333
752.85,28.2909166667,49.3313333333,37.8417083333,48.7715833333,19.4144166667,16.26675,42.6951666666,45.2938333334,49.3133333333,24.2549166667,38.02525,23.2338333333
753.16,28.5664166667,49.4380833333,37.9469166667,49.1608333333,19.55625,16.518875,42.856,45.4648333333,49.4675,24.3213333333,38.1931666667,23.307
753.47,28.4759166667,49.2618333333,37.9055416667,48.7639166666,19.6445,16.4959583333,42.7683333334,45.3680833334,49.3274166667,24.39275,38.2163333333,23.1674166667
753.79,28.2742916667,49.4640833333,38.1948333333,48.9541666666,19.43825,16.3784166667,42.694,45.67625,49.66375,24.1833333333,38.5366666666,23.0005833333
754.10,28.1655416667,49.6455,38.115,49.0284166667,19.367,16.5834166667,42.9780833333,45.6894166667,49.6268333333,24.2833333333,38.6969166667,23.3895833333
754.42,27.9964583333,49.7055833333,38.1670833333,48.9415,19.4804166667,16.5717083333,42.9449166667,45.647,49.6160833333,24.44475,38.5249166667,23.4458333333
754.73,27.8464166667,49.6078333333,38.4035416667,49.1549166667,19.4771666666,16.5289166667,43.0095,45.8994166667,49.5285833333,24.48325,38.577,23.491
755.05,27.3239166667,48.88725,37.9959166667,48.54375,19.1,16.3064583333,42.6814166667,45.556,49.0909166667,23.8985833333,38.1659166666,23.3964166667
755.36,27.2798333333,48.9976666667,38.1948333333,48.6105,19.1799166667,16.4805833333,42.7714166666,45.81625,49.1001666667,24.1078333334,38.42825,23.5153333333
755.67,27.7054583334,49.5468333334,38.734625,49.1436666667,19.4009166667,16.8721666666,43.16825,46.1789166666,49.6928333333,24.6429166667,38.9323333333,23.9555
755.99,27.1455,49.0351666666,38.3851666667,48.7238333333,18.75975,16.264,42.8920833334,45.9033333333,49.4631666667,24.1791666666,38.64375,23.7358333334
756.30,27.4232083334,49.1700833333,38.3668333333,49.1311666667,18.7939166667,16.2711666667,43.13525,46.39225,49.4506666667,24.2169166667,38.8536666667,24.08425
756.62,26.9617083333,48.6598333333,37.8603333333,48.847,18.2875,15.7784166667,42.8744166667,46.0729166667,48.8545833333,23.7964166667,38.5929166667,23.8273333333
756.93,26.9730416666,48.5830833333,37.9449166667,49.1374166666,18.1381666667,15.9349583333,43.0016666667,46.0655,48.8251666667,23.95775,38.747,24.1139166667
757.24,26.735,48.4115,37.5255,48.9031666667,17.91575,15.67725,42.9311666667,45.8391666667,48.43475,23.8251666667,38.427,23.8680833333
757.56,26.7304166667,48.2106666667,37.3761666667,48.9894166667,17.8975,15.41,43.0430833333,45.8079166667,48.3365,23.6669166667,38.2846666667,23.6198333333
757.87,26.6113333334,48.2345833334,37.3735416667,48.7875833333,17.417,15.2388333333,42.9700833333,45.6121666667,48.3451666667,23.2464166667,38.5701666667,23.4636666667
758.18,26.604375,48.3818333334,37.3012916667,48.7436666667,17.0921666667,15.1040833333,42.9429166666,45.37225,48.4575,22.9525,38.6014166666,23.1554166667
758.50,26.63925,48.3110833333,37.2754166667,48.6649166667,17.0401666667,15.0055833333,42.9660833333,45.3425,48.4939166667,22.89775,38.7498333333,23.0091666667
758.81,26.9492083333,48.3334166667,37.3309583333,48.7191666667,17.1399166667,14.8668333333,43.0748333333,45.5170833333,48.8543333333,22.848,38.7589166667,22.9673333333
759.13,26.5492916666,48.20725,37.2025833333,48.68625,16.9181666667,14.6141666667,42.9045,45.31625,48.8660833334,22.6201666667,38.5800833333,22.8479166667
759.44,27.2243333333,48.74475,37.734375,49.1779166667,17.5286666667,15.2010833333,43.2475,45.75775,49.2255833333,23.3635,39.1165,23.1808333333
759.75,26.8678333333,48.55925,37.57975,48.75875,17.2253333333,14.8707083333,43.1234166667,45.3823333333,49.2139166667,23.2240833333,38.95675,22.681
760.07,27.3030833333,49.12475,38.3433333334,49.1726666667,17.6650833333,15.2206666667,43.4925,45.8035,49.66975,23.8743333333,39.3159166666,23.2060833333
760.38,27.3568333334,49.5505,38.6893333333,49.5505,17.9475,15.2844583333,43.6793333333,46.1615,49.8330833333,23.9380833334,39.5585,23.2738333333
760.69,27.4277916667,49.4604166666,38.73475,49.72825,17.9625,15.431875,43.7065833333,46.4439166666,50.004,23.9170833333,39.5675833333,23.27875
761.01,27.3432916666,49.4533333334,38.7340833333,49.4569166667,17.7218333333,15.3130416667,43.3611666667,46.27625,49.9385,23.6175,39.4639166667,22.85875
761.32,27.2695,49.02275,38.5250833333,49.3844166666,17.677,15.3632083333,42.9315,46.0289166666,49.3400833333,23.4660833333,38.89,22.5184166667
761.63,26.7488333333,48.7858333333,38.114125,48.91675,17.3110833333,14.9479583333,42.3853333333,45.6138333333,48.90975,23.24425,38.5125,22.14675
761.94,27.0399583333,49.19825,38.3934166667,49.3001666667,17.4786666667,15.227875,42.5669166667,45.8960833333,48.9400833333,23.6479166666,38.7315,22.3775
762.26,26.7687916666,49.4430833334,38.3910416667,49.2105833334,17.2955833333,15.2335416666,42.5870833333,45.7350833333,48.8928333333,23.5325,38.6825,22.268
762.57,27.3631666667,50.1103333333,38.94575,49.6310833333,17.77025,15.7727083333,43.03825,46.4183333333,49.2748333333,23.9500833333,39.2799166667,22.6795
762.88,27.2372083334,50.2205,38.9377916666,49.7335,17.7875,15.64525,43.204,46.5483333334,49.2525833333,23.8546666667,39.41875,22.697
763.20,27.3295833333,50.26275,39.061,49.8688333333,17.9591666667,15.7339583333,43.1828333333,46.6064166667,49.25675,24.018,39.3595,22.9225833334
763.51,27.3982916667,50.5060833333,39.296375,49.8998333333,18.2348333333,15.984125,43.3704166667,46.7454166667,49.2290833333,24.1436666666,39.3685833333,22.91375
763.82,27.255375,50.3219166667,38.9815833334,49.7221666667,17.9888333333,15.9412916667,43.293,46.6684166667,49.0991666666,23.9383333333,39.1656666666,22.6921666667
