wavelength,Back_PooThof,Belly_PooThof,Breast_PooThof,Crissum_PooThof,Crown_PooThof,DorTail_PooThof,Rump_PooThof,Throat_PooThof,WingTip_PooThof
523.83,10.7868888889,36.1276666667,8.65655555556,18.3553333333,11.5804444444,11.1932222222,11.4646666667,38.7413333333,12.176
524.17,10.7641111111,36.1408888889,8.64555555555,18.3602222222,11.5623333333,11.176,11.4612222222,38.7315555555,12.1694444444
524.52,10.703,36.0911111111,8.60866666667,18.3356666666,11.4775555555,11.1223333333,11.4143333333,38.6394444445,12.1173333333
524.87,10.6805555556,36.0851111111,8.62855555555,18.3672222222,11.4871111111,11.1405,11.4377777778,38.6113333334,12.1112222222
525.21,10.6888888889,36.0825555555,8.64544444444,18.399,11.4903333333,11.1766111111,11.4345555556,38.5581111111,12.1137777778
525.56,10.6998888889,36.0447777778,8.659,18.4017777778,11.497,11.1647777778,11.43,38.5257777778,12.1375555556
525.90,10.7047777778,36.0416666667,8.67233333334,18.4374444444,11.4948888889,11.1785,11.4368888889,38.5332222222,12.1217777778
526.25,10.6561111111,35.9783333333,8.62111111111,18.4147777778,11.4361111111,11.1481666667,11.3943333333,38.4738888889,12.0602222222
526.59,10.6562222222,35.9727777778,8.61888888889,18.4484444444,11.44,11.1363888889,11.3891111111,38.4825555556,12.0557777778
526.94,10.6392222222,35.9781111111,8.61611111111,18.4587777778,11.431,11.1173333333,11.3742222222,38.4711111111,12.0575555555
527.28,10.6114444444,35.9476666667,8.60466666666,18.4522222222,11.41,11.1138888889,11.3437777778,38.4545555556,12.0394444444
527.63,10.608,35.9403333333,8.60744444444,18.4848888889,11.4037777778,11.1045555555,11.3461111111,38.4485555556,12.056
527.97,10.6154444444,35.9178888889,8.61988888889,18.5033333333,11.3983333333,11.0997777778,11.3423333333,38.4172222222,12.0551111111
528.32,10.6328888889,35.9251111111,8.63655555556,18.5322222222,11.418,11.1182777778,11.3502222222,38.4245555556,12.0566666667
528.66,10.6408888889,35.9308888889,8.65366666667,18.5402222222,11.4083333333,11.1196666667,11.3558888889,38.4134444444,12.0622222222
529.01,10.6375555556,35.9351111111,8.66288888889,18.5485555556,11.405,11.1154444444,11.3684444445,38.4295555556,12.0651111111
529.35,10.6225555555,35.9493333333,8.64644444445,18.5482222222,11.3752222222,11.1015,11.3428888889,38.4062222222,12.0348888889
529.70,10.6192222222,35.9724444445,8.65122222222,18.5551111111,11.3843333333,11.1018333333,11.3431111111,38.4275555556,12.0353333333
530.04,10.632,36.0096666667,8.68055555556,18.589,11.4004444445,11.1072222222,11.3573333333,38.4453333333,12.05
530.39,10.6522222222,36.0531111111,8.69466666667,18.61,11.4175555555,11.1118888889,11.3684444444,38.4697777778,12.0668888889
530.73,10.6627777778,36.0898888889,8.707,18.6285555556,11.4138888889,11.0988888889,11.3847777778,38.4783333333,12.0598888889
531.08,10.6876666667,36.1313333333,8.73055555556,18.6645555555,11.4288888889,11.1040555556,11.4085555556,38.4862222222,12.0671111111
531.42,10.6835555556,36.1514444445,8.73933333333,18.6717777778,11.4202222222,11.0982222222,11.416,38.4876666667,12.045
531.77,10.7034444444,36.2464444444,8.77655555555,18.7333333333,11.4615555555,11.146,11.4517777778,38.5821111111,12.0794444444
532.11,10.717,36.3032222222,8.79988888889,18.7647777778,11.4627777778,11.1356111111,11.473,38.606,12.0926666667
532.46,10.7108888889,36.3235555556,8.78355555556,18.7887777778,11.4626666667,11.1215,11.4674444445,38.633,12.0833333333
532.80,10.7443333333,36.3962222222,8.81377777778,18.8595555555,11.4902222222,11.1462777778,11.4903333333,38.697,12.1124444445
533.15,10.8017777778,36.4814444444,8.886,18.9526666667,11.5666666667,11.2123888889,11.5624444445,38.782,12.1786666667
533.49,10.8112222222,36.4973333333,8.90422222222,18.9834444444,11.5637777778,11.2142222222,11.5666666667,38.7657777778,12.183
533.84,10.8623333334,36.5592222222,8.945,19.0693333333,11.6076666666,11.2579444444,11.6192222222,38.8487777778,12.2321111111
534.18,10.8752222222,36.5923333333,8.984,19.1185555555,11.6132222222,11.2881666667,11.6517777778,38.8897777778,12.2467777778
534.52,10.903,36.6243333333,9.03177777778,19.1748888889,11.6423333333,11.3371111111,11.688,38.9297777778,12.2683333333
534.87,10.9138888889,36.7058888889,9.07155555556,19.2283333333,11.6611111111,11.357,11.716,39.0088888889,12.296
535.21,10.9572222222,36.7754444444,9.11788888889,19.3103333333,11.6844444445,11.3916666667,11.7474444444,39.0667777778,12.3417777778
535.56,10.9875555555,36.8268888889,9.14966666667,19.3567777778,11.7042222222,11.3816111111,11.7746666667,39.0706666667,12.3563333333
535.90,11.0387777778,36.9022222222,9.20622222222,19.4547777778,11.7711111111,11.4556666667,11.8294444445,39.182,12.425
536.25,11.0762222222,36.975,9.25188888889,19.516,11.8004444444,11.481,11.8644444444,39.2346666667,12.4361111111
536.59,11.0897777778,36.9796666666,9.27422222222,19.5398888889,11.8045555555,11.4888333333,11.8804444445,39.2358888889,12.4335555555
536.93,11.0807777778,37.0147777778,9.27155555556,19.5588888889,11.7963333333,11.4675555556,11.8977777778,39.2911111111,12.4294444444
537.28,11.1095555556,37.0645555556,9.30722222222,19.6143333333,11.8367777778,11.5095555555,11.9286666666,39.3542222222,12.4518888889
537.62,11.094,37.0785555556,9.33322222222,19.5964444445,11.824,11.4885,11.9004444444,39.3228888889,12.4332222222
537.97,11.0912222222,37.0848888889,9.31377777778,19.6103333333,11.8164444444,11.4788888889,11.8617777778,39.2978888889,12.4215555556
538.31,11.0768888889,37.0877777778,9.32166666667,19.6205555556,11.8116666667,11.4732222222,11.8342222222,39.2842222222,12.4021111111
538.65,11.0557777778,37.0725555556,9.318,19.6321111111,11.8047777778,11.4829444444,11.8374444445,39.2717777778,12.3811111111
539.00,11.0252222222,37.0452222222,9.31944444444,19.6307777778,11.8143333333,11.4755555556,11.8297777778,39.2204444444,12.3468888889
539.34,11.0241111111,37.0211111111,9.34344444444,19.6357777778,11.7946666667,11.5032777778,11.8214444444,39.1971111111,12.3486666667
539.69,10.9998888889,37.0042222222,9.34811111111,19.6265555556,11.7675555556,11.4642222222,11.7816666667,39.1305555556,12.326
540.03,10.9433333333,36.9255555555,9.31622222222,19.5853333333,11.7112222222,11.4008333333,11.7358888889,39.0705555555,12.3007777778
540.37,10.9313333334,36.9038888889,9.31055555555,19.5998888889,11.6927777778,11.3785555556,11.7295555556,39.0374444444,12.2758888889
540.72,10.903,36.853,9.317,19.5881111111,11.633,11.3442777778,11.6787777778,38.9525555555,12.2454444445
541.06,10.8996666666,36.8626666666,9.31522222222,19.5993333333,11.6078888889,11.3296111111,11.6707777778,38.9412222222,12.2485555556
541.40,10.8933333333,36.8335555555,9.30733333333,19.5997777778,11.6062222222,11.3471666667,11.6677777778,38.9325555555,12.2391111111
541.75,10.8975555556,36.8292222222,9.32266666666,19.6113333333,11.5926666667,11.3565555555,11.6771111111,38.9581111111,12.2382222222
542.09,10.8894444444,36.837,9.32988888889,19.6292222222,11.5885555556,11.3478333333,11.6926666667,38.979,12.2461111111
542.43,10.9243333333,36.8528888889,9.34855555555,19.6654444445,11.5985555555,11.3410555556,11.7126666667,39.007,12.2673333333
542.78,10.9188888889,36.8634444444,9.34655555555,19.6615555556,11.5704444444,11.3395555555,11.695,39.0301111111,12.2557777778
543.12,10.9063333333,36.8665555555,9.33577777778,19.6764444444,11.5404444445,11.3122222222,11.6791111111,39.0338888889,12.2353333333
543.46,10.9263333333,36.9192222222,9.36255555556,19.7296666667,11.5467777778,11.3275555556,11.7103333333,39.1256666666,12.2452222222
543.81,10.9548888889,37.0162222222,9.40833333333,19.8125555556,11.5854444444,11.3721666667,11.7385555556,39.2296666667,12.2656666667
544.15,10.9984444444,37.1017777778,9.47166666667,19.8788888889,11.6307777778,11.4263888889,11.7805555556,39.3237777778,12.3143333334
544.49,11.0503333333,37.1927777778,9.52944444444,19.9528888889,11.6883333333,11.4912777778,11.8514444444,39.4453333334,12.3627777778
544.84,11.0916666667,37.2784444445,9.57744444445,20.0191111111,11.7244444445,11.5293333333,11.906,39.5378888889,12.3992222222
545.18,11.113,37.4045555556,9.60833333333,20.0906666667,11.7311111111,11.5285555556,11.9296666667,39.6281111111,12.4335555556
545.52,11.1238888889,37.4937777778,9.65166666667,20.1694444444,11.7645555555,11.5456111111,11.9695555556,39.6958888889,12.4575555555
545.87,11.2128888889,37.605,9.70255555554,20.2991111111,11.8203333333,11.6141111111,12.0212222222,39.7597777778,12.5185555555
546.21,11.2852222222,37.6856666667,9.80199999998,20.379,11.8948888889,11.6990555555,12.1101111111,39.7708888889,12.593
546.55,11.3565555556,37.785,9.88077777777,20.4881111111,11.9688888889,11.7587777778,12.1827777778,39.8501111111,12.6722222222
546.90,11.4126666667,37.8462222222,9.95011111111,20.5854444445,12.0633333333,11.8461666667,12.2686666667,39.9408888889,12.7217777778
547.24,11.4183333333,37.8464444444,9.95722222222,20.5741111111,12.0737777778,11.8571666667,12.2722222222,39.8785555555,12.694
547.58,11.4926666667,37.9526666667,10.0116666666,20.6531111111,12.1112222222,11.9211111111,12.3243333333,39.9272222222,12.7544444445
547.92,11.4885555556,38.0241111111,10.0085555556,20.706,12.1027777778,11.8976666667,12.332,39.9452222222,12.7621111111
548.27,11.5112222222,38.0913333333,10.0307777778,20.7397777778,12.1224444444,11.8947222222,12.3363333333,39.974,12.7731111111
548.61,11.4887777778,38.1066666667,10.0371111111,20.7665555556,12.1115555555,11.8877222222,12.2872222222,39.9433333333,12.7452222222
548.95,11.5487777778,38.1932222222,10.1163333333,20.8425555556,12.1613333333,11.9215,12.3376666667,40.0061111111,12.7765555556
549.29,11.6236666666,38.2916666667,10.1804444445,20.9154444444,12.2485555555,11.9475,12.3904444445,40.0391111111,12.8361111111
549.64,11.628,38.3497777778,10.2163333333,20.8857777778,12.2454444445,11.9535,12.3915555555,40.0573333333,12.8342222222
549.98,11.583,38.4167777778,10.178,20.9004444444,12.2127777778,11.9093333333,12.3212222222,40.0745555556,12.7812222222
550.32,11.575,38.4592222222,10.1748888889,20.9041111111,12.1972222222,11.8823888889,12.2917777778,40.0827777778,12.7693333333
550.66,11.6081111111,38.6246666667,10.1966666667,20.9565555556,12.183,11.8573888889,12.2837777778,40.146,12.7846666667
551.01,11.594,38.6561111111,10.2224444445,21.0103333333,12.1811111111,11.8358888889,12.2837777778,40.1512222222,12.7972222222
551.35,11.6232222222,38.6671111111,10.2176666667,21.0623333333,12.1773333333,11.8432777778,12.3014444445,40.1338888889,12.8232222222
551.69,11.6721111111,38.7403333334,10.2563333333,21.0938888889,12.2297777778,11.8885555556,12.335,40.1993333333,12.8605555556
552.03,11.6691111111,38.7718888889,10.279,21.1396666667,12.256,11.9110555556,12.3628888889,40.1837777778,12.897
552.38,11.7231111111,38.8192222222,10.3374444445,21.1976666667,12.3055555556,11.9355555555,12.4377777778,40.2361111111,12.9307777778
552.72,11.7267777778,38.8541111111,10.3355555555,21.2494444444,12.3151111111,11.9625,12.4515555556,40.2653333333,12.9276666667
553.06,11.6777777778,38.8161111111,10.3,21.2428888889,12.2296666667,11.9362222222,12.3914444444,40.2343333334,12.874
553.40,11.6326666666,38.7688888889,10.2798888889,21.2577777778,12.2111111111,11.8910555556,12.3824444445,40.2025555556,12.8544444444
553.74,11.62,38.7671111111,10.2927777778,21.2776666667,12.1936666667,11.8706666667,12.3791111111,40.2336666667,12.8411111111
554.09,11.6422222222,38.8798888889,10.3301111111,21.3562222222,12.2198888889,11.8995,12.4326666667,40.2965555556,12.8597777778
554.43,11.6164444445,38.8871111111,10.3345555556,21.3598888889,12.2003333333,11.872,12.4634444444,40.2814444444,12.8777777778
554.77,11.6472222222,38.9724444444,10.3708888889,21.4252222222,12.1942222222,11.9292222222,12.4951111111,40.3445555556,12.9194444444
555.11,11.6141111111,39.0135555556,10.4336666667,21.4303333333,12.2125555556,11.9318888889,12.5127777778,40.3768888889,12.9046666666
555.45,11.5904444444,39.0036666667,10.4335555556,21.4128888889,12.171,11.9285,12.4821111111,40.3206666667,12.8822222222
555.80,11.6538888889,39.0688888889,10.4584444445,21.4611111111,12.1998888889,11.9674444445,12.4888888889,40.41,12.8961111111
556.14,11.6548888889,39.1223333334,10.514,21.4743333333,12.2203333333,11.9811666667,12.5118888889,40.4176666667,12.8994444444
556.48,11.6756666667,39.2307777778,10.5832222222,21.5522222222,12.2687777778,12.0408888889,12.5802222222,40.4952222222,12.9806666666
556.82,11.7212222222,39.2963333333,10.6672222222,21.5907777778,12.3441111111,12.0718888889,12.6497777778,40.5042222222,13.0226666667
557.16,11.8021111111,39.4682222222,10.7593333333,21.7143333333,12.4441111111,12.1607222222,12.7277777778,40.6443333333,13.0936666667
557.50,11.8158888889,39.5321111111,10.7744444444,21.7583333333,12.4447777778,12.1766666667,12.7588888889,40.737,13.1197777778
557.85,11.8173333333,39.4487777778,10.7541111111,21.7364444444,12.4634444444,12.1269444444,12.7177777778,40.6624444445,13.0986666666
558.19,11.8632222222,39.507,10.8287777778,21.7902222222,12.5237777778,12.1952777778,12.7216666667,40.6974444445,13.0955555555
558.53,11.8683333333,39.5693333333,10.8602222222,21.7925555556,12.5764444444,12.2147777778,12.7041111111,40.7501111111,13.0974444445
558.87,11.9103333333,39.6306666667,10.9277777778,21.8194444445,12.586,12.2272777778,12.7341111111,40.7293333333,13.1148888889
559.21,11.907,39.6931111111,10.9506666667,21.8981111111,12.5856666667,12.2518888889,12.7423333333,40.7655555556,13.1192222222
559.55,11.8493333333,39.7126666667,10.9541111111,21.8876666666,12.5416666667,12.1919444444,12.7241111111,40.778,13.0847777778
559.89,11.7977777778,39.713,10.933,21.8978888889,12.4726666667,12.1433888889,12.6594444444,40.7224444445,13.0583333333
560.23,11.7807777778,39.609,10.9317777778,21.8704444444,12.4331111111,12.1136111111,12.6288888889,40.6298888889,13.0315555556
560.58,11.799,39.6921111111,10.9888888889,21.9396666667,12.398,12.1371111111,12.6507777778,40.7104444444,13.0375555556
560.92,11.7533333333,39.5914444445,10.969,21.9051111111,12.3275555556,12.0802777778,12.5961111111,40.6425555556,13.0005555556
561.26,11.7282222222,39.5802222222,10.9984444444,21.9477777778,12.3305555556,12.0796111111,12.5683333334,40.5807777778,12.9826666667
561.60,11.7345555556,39.6682222222,11.0663333334,22.0093333333,12.3171111111,12.1227777778,12.603,40.6382222222,12.9984444444
561.94,11.6874444444,39.6636666667,11.0866666667,22.019,12.3024444444,12.1035555556,12.6087777778,40.6815555555,13.0107777778
562.28,11.7201111111,39.6896666667,11.1075555556,22.1183333333,12.304,12.0841666667,12.6467777778,40.7087777778,13.0494444445
562.62,11.6837777778,39.7131111111,11.0874444444,22.1716666667,12.3202222222,12.0734444444,12.6046666667,40.7041111111,13.0383333333
562.96,11.6822222222,39.6788888889,11.1286666667,22.1628888889,12.3292222222,12.0783333333,12.619,40.6614444444,13.0324444444
563.30,11.6932222222,39.6481111111,11.1338888889,22.2258888889,12.3731111111,12.1011666667,12.6617777778,40.6392222222,13.0572222222
563.64,11.7071111111,39.7211111111,11.1596666667,22.2583333333,12.4101111111,12.1321111111,12.7152222222,40.7436666667,13.1106666667
563.99,11.7032222222,39.7716666667,11.1544444445,22.2825555556,12.3618888889,12.1314444444,12.6991111111,40.7411111111,13.0851111111
564.33,11.731,39.7723333334,11.1872222222,22.3085555555,12.4254444445,12.1695,12.7181111111,40.7262222222,13.1126666667
564.67,11.7073333334,39.8402222222,11.2011111111,22.3381111111,12.4208888889,12.2020555556,12.7217777778,40.7721111111,13.1086666667
565.01,11.7837777778,39.8926666667,11.2451111111,22.3833333333,12.4521111111,12.2571111111,12.774,40.8331111111,13.1732222222
565.35,11.7656666667,39.9022222222,11.2688888889,22.4098888889,12.4611111111,12.2370555556,12.7841111111,40.8397777778,13.177
565.69,11.799,39.9482222222,11.2981111111,22.4583333333,12.4714444444,12.2257777778,12.774,40.8588888889,13.1824444444
566.03,11.8016666667,39.8771111111,11.327,22.4407777778,12.478,12.2336111111,12.8057777778,40.77,13.2031111111
566.37,11.806,39.8175555555,11.3286666667,22.4495555555,12.4525555556,12.2248888889,12.8163333333,40.7973333333,13.1907777778
566.71,11.8122222222,39.8907777778,11.3658888889,22.4594444444,12.4748888889,12.2165,12.8318888889,40.8718888889,13.209
567.05,11.8097777778,39.9158888889,11.4255555555,22.4967777778,12.4698888889,12.2225,12.8401111111,40.8774444444,13.2105555556
567.39,11.8657777778,39.8968888889,11.4495555555,22.5287777778,12.4714444444,12.2364444444,12.8495555556,40.8365555556,13.195
567.73,11.8673333333,39.856,11.4817777778,22.567,12.5246666666,12.2301666667,12.8653333333,40.8281111111,13.2082222222
568.07,11.8637777778,39.8823333333,11.5013333333,22.5794444445,12.5244444445,12.2187777778,12.9066666667,40.8633333333,13.2342222222
568.41,11.9146666667,39.882,11.5324444444,22.606,12.5431111111,12.2293888889,12.9237777778,40.8271111111,13.248
568.75,11.879,39.8561111111,11.5402222222,22.5903333333,12.5318888889,12.2045555555,12.887,40.7433333333,13.2197777778
569.09,11.89,39.8682222222,11.5477777778,22.5827777778,12.5341111111,12.2522222222,12.8936666667,40.7883333333,13.228
569.43,11.9072222222,39.8167777778,11.542,22.5843333333,12.561,12.3092222222,12.9396666667,40.6708888889,13.2568888889
569.77,11.8884444444,39.8116666667,11.5395555555,22.5824444445,12.5485555556,12.326,12.9205555556,40.6722222222,13.232
570.11,11.9366666667,39.8711111111,11.6284444444,22.6475555555,12.5874444445,12.3497777778,12.9647777778,40.6786666667,13.2893333333
570.45,11.914,39.7832222222,11.6133333333,22.6573333334,12.5404444445,12.33,12.9224444445,40.5846666667,13.248
570.79,11.9113333334,39.7742222222,11.581,22.6373333333,12.5042222222,12.3414444444,12.8773333333,40.5393333334,13.231
571.13,11.9078888889,39.7408888889,11.6035555556,22.6581111111,12.5195555556,12.3849444444,12.897,40.521,13.2558888889
571.47,11.9487777778,39.7701111111,11.6703333333,22.6851111111,12.5493333333,12.4435555556,12.9253333333,40.5381111111,13.2927777778
571.81,11.9774444444,39.7434444444,11.6917777778,22.7384444445,12.5514444444,12.4825555555,12.9172222222,40.5388888889,13.3186666667
572.15,11.9781111111,39.7423333333,11.7172222222,22.7694444444,12.5638888889,12.4850555556,12.9222222222,40.539,13.343
572.49,11.973,39.7698888889,11.7531111111,22.7706666667,12.5357777778,12.465,12.9162222222,40.5795555556,13.339
572.83,11.9836666667,39.7678888889,11.7998888889,22.8512222222,12.5447777778,12.516,12.9498888889,40.5725555555,13.3608888889
573.17,11.9958888889,39.8098888889,11.8595555556,22.9308888889,12.5494444445,12.5404444444,12.9682222222,40.6785555556,13.3858888889
573.51,12.0535555556,39.8953333333,11.9723333333,23.0167777778,12.5893333333,12.5947222222,13.0223333333,40.7036666667,13.4465555556
573.85,12.0958888889,39.9023333334,12.002,23.0466666667,12.6071111111,12.6302222222,13.0528888889,40.7272222222,13.4835555555
574.19,12.1251111111,39.9111111111,12.0662222222,23.1257777778,12.6363333333,12.6692222222,13.0963333333,40.766,13.5346666667
574.53,12.1711111111,39.9867777778,12.1553333333,23.1903333333,12.6717777778,12.6859444444,13.1553333333,40.869,13.5923333333
574.87,12.1607777778,40.0774444444,12.1835555556,23.2361111111,12.653,12.6652777778,13.1402222222,40.9491111111,13.6153333333
575.21,12.1825555556,40.168,12.239,23.2981111111,12.6423333333,12.6649444445,13.1452222222,41.0426666667,13.6215555556
575.55,12.1636666667,40.2351111111,12.2726666667,23.3106666666,12.6396666667,12.6470555556,13.1413333333,41.041,13.614
575.89,12.2182222222,40.3361111111,12.3528888889,23.3992222222,12.7062222222,12.6725,13.2017777778,41.1406666667,13.6624444445
576.22,12.2762222222,40.3965555555,12.4157777778,23.505,12.7527777778,12.7667777778,13.2614444444,41.1894444444,13.7083333333
576.56,12.3102222222,40.4233333333,12.4345555556,23.5451111111,12.7495555555,12.7289444445,13.264,41.2308888889,13.7337777778
576.90,12.2692222222,40.4061111111,12.4183333333,23.4824444444,12.7074444444,12.6537222222,13.2203333333,41.1657777778,13.6688888889
577.24,12.2571111111,40.4573333333,12.4262222222,23.5145555556,12.7008888889,12.6505,13.2205555556,41.2392222222,13.6456666666
577.58,12.2541111111,40.5146666667,12.4368888889,23.5396666667,12.6672222222,12.6608333333,13.2178888889,41.2834444444,13.6507777778
577.92,12.1953333333,40.574,12.3835555555,23.5037777778,12.6425555556,12.5915555556,13.216,41.3066666666,13.5952222222
578.26,12.2031111111,40.6188888889,12.4062222222,23.5303333333,12.6484444444,12.6016111111,13.2432222222,41.2976666667,13.6135555556
578.60,12.2058888889,40.6346666667,12.4267777778,23.5644444445,12.6857777778,12.6187777778,13.2616666667,41.3028888889,13.5832222222
578.94,12.2417777778,40.6421111111,12.4628888889,23.5635555556,12.7405555556,12.6398888889,13.3013333333,41.2975555556,13.6227777778
579.28,12.2353333333,40.6142222222,12.4598888889,23.5928888889,12.7431111111,12.6486111111,13.2948888889,41.2834444444,13.6221111111
579.61,12.1702222222,40.5798888889,12.412,23.5417777778,12.6757777778,12.6316111111,13.2326666667,41.2428888889,13.542
579.95,12.1976666667,40.5694444445,12.4231111111,23.5511111111,12.7035555556,12.6196666667,13.2452222222,41.2216666667,13.5524444444
580.29,12.226,40.6263333333,12.4745555555,23.5784444444,12.7313333333,12.6238333333,13.2758888889,41.1911111111,13.5666666667
580.63,12.3006666667,40.7202222222,12.5771111111,23.6664444444,12.7894444444,12.6822222222,13.3073333333,41.3036666667,13.6327777778
580.97,12.365,40.7561111111,12.601,23.6888888889,12.8268888889,12.7170555556,13.3061111111,41.3502222222,13.6702222222
581.31,12.3097777778,40.7201111111,12.6143333333,23.6858888889,12.8313333333,12.6857777778,13.2718888889,41.2893333333,13.6036666667
581.65,12.3948888889,40.7154444445,12.71,23.7398888889,12.8892222222,12.7922777778,13.3106666667,41.2787777778,13.6842222222
581.98,12.3847777778,40.6941111111,12.7151111111,23.7828888889,12.8806666667,12.8040555556,13.2765555556,41.2587777778,13.648
582.32,12.4011111111,40.6767777778,12.7105555555,23.7632222222,12.8336666666,12.7543888889,13.2365555556,41.2492222222,13.6624444444
582.66,12.3496666667,40.643,12.6723333333,23.7523333333,12.7555555556,12.6959444444,13.1702222222,41.1961111111,13.5721111111
583.00,12.4128888889,40.76,12.74,23.8354444445,12.8338888889,12.7035555556,13.2432222222,41.324,13.6106666667
583.34,12.445,40.7537777778,12.7757777778,23.8246666667,12.8518888889,12.7214444445,13.3001111111,41.3105555555,13.6683333333
583.68,12.4082222222,40.8122222222,12.7946666667,23.8492222222,12.8491111111,12.7147222222,13.2774444445,41.3605555556,13.61
584.01,12.4131111111,40.8275555556,12.8341111111,23.8848888889,12.8792222222,12.7539444444,13.3103333333,41.4202222222,13.6435555556
584.35,12.4242222222,40.8676666667,12.9088888889,23.9461111111,12.9355555555,12.8389444444,13.3965555556,41.4634444444,13.6873333333
584.69,12.3514444445,40.7842222222,12.8994444445,23.9396666667,12.9018888889,12.7914444444,13.373,41.4158888889,13.6381111111
585.03,12.4138888889,40.9083333333,12.9117777778,23.9641111111,12.937,12.8269444444,13.4078888889,41.5076666667,13.6758888889
585.37,12.4018888889,40.9964444444,12.9688888889,24.033,12.941,12.8581666667,13.3998888889,41.5844444445,13.693
585.70,12.4013333333,41.0315555555,13.0024444445,24.0264444444,12.913,12.8767777778,13.4111111111,41.6164444445,13.6502222222
586.04,12.363,41.0143333333,13.0706666667,24.1011111111,12.9474444445,12.9234444444,13.4217777778,41.5906666667,13.6182222222
586.38,12.3424444444,41.0373333333,13.129,24.1603333333,12.9957777778,13.0021111111,13.441,41.6212222222,13.674
586.72,12.3145555555,41.0515555556,13.177,24.1647777778,12.9731111111,13.027,13.4127777778,41.6036666667,13.6684444444
587.06,12.3016666667,41.1002222222,13.2154444444,24.1937777778,12.9443333333,13.0263333333,13.38,41.6368888889,13.6572222222
587.39,12.292,41.0632222222,13.2077777778,24.229,12.945,13.0116111111,13.4115555555,41.5922222222,13.7074444444
587.73,12.2846666667,41.0827777778,13.2011111111,24.2047777778,12.9304444444,12.9858888889,13.3721111111,41.5692222222,13.6921111111
588.07,12.2716666667,41.0307777778,13.1317777778,24.1765555555,12.842,12.925,13.2774444445,41.506,13.6443333333
588.41,12.2878888889,41.0981111111,13.1621111111,24.1524444444,12.8213333333,12.9259444444,13.2665555556,41.5581111111,13.6552222222
588.74,12.2413333333,40.99,13.1846666667,24.1558888889,12.7771111111,12.8867777778,13.2245555556,41.4918888889,13.6374444444
589.08,12.3456666667,41.0712222222,13.2776666667,24.2556666667,12.838,12.9396666667,13.3373333333,41.5627777778,13.7083333333
589.42,12.396,41.0753333333,13.3378888889,24.3475555556,12.9306666666,12.9565555556,13.3805555556,41.5694444444,13.768
589.76,12.4432222222,41.1435555556,13.4036666666,24.3645555556,12.9592222222,13.0001111111,13.4531111111,41.5705555555,13.8213333333
590.09,12.5177777778,41.2422222222,13.441,24.4195555555,12.9847777778,12.9933888889,13.5373333333,41.5687777778,13.8701111111
590.43,12.4847777778,41.1942222222,13.3802222222,24.4132222222,12.9037777778,12.9273888889,13.499,41.4996666667,13.8223333333
590.77,12.4536666667,41.1863333333,13.4115555556,24.5163333333,12.9275555556,12.8922777778,13.5098888889,41.4576666667,13.8262222222
591.11,12.4843333333,41.2226666667,13.4593333333,24.547,12.9231111111,12.9052777778,13.4895555555,41.4866666667,13.8122222222
591.44,12.4901111111,41.2317777778,13.5074444445,24.6045555556,12.9287777778,12.8988333333,13.4996666667,41.4851111111,13.8208888889
591.78,12.53,41.3072222222,13.5705555555,24.659,12.9686666667,12.9314444444,13.5611111111,41.5128888889,13.8614444444
592.12,12.6045555555,41.3635555556,13.6508888889,24.8452222222,13.0711111111,12.9968333333,13.6666666667,41.5675555556,13.9587777778
592.46,12.68,41.4326666667,13.7225555556,24.9621111111,13.1335555556,13.0773333333,13.7383333333,41.6217777778,14.0221111111
592.79,12.6917777778,41.4477777778,13.7694444445,24.9593333333,13.1338888889,13.0855555556,13.7142222222,41.5914444444,14.0287777778
593.13,12.6686666667,41.3921111111,13.7923333333,24.9136666667,13.1386666667,13.0987222222,13.7475555555,41.5191111111,14.0723333333
593.47,12.7373333333,41.5164444444,13.8761111111,24.9637777778,13.2198888889,13.1507222222,13.7956666667,41.614,14.1535555556
593.80,12.7433333333,41.4933333334,13.9001111111,24.9725555555,13.2784444444,13.2004444445,13.7917777778,41.6438888889,14.1725555556
594.14,12.7662222222,41.5023333333,14.0192222222,25.0062222222,13.3196666667,13.2683333333,13.8336666666,41.6833333333,14.2023333334
594.48,12.7543333334,41.5128888889,14.039,24.9687777778,13.2866666667,13.2882222222,13.8265555556,41.7127777778,14.1917777778
594.81,12.8145555556,41.5294444445,14.1055555556,25.004,13.3,13.3449444444,13.9642222222,41.7186666667,14.2954444444
595.15,12.866,41.5431111111,14.138,25.0192222222,13.3145555555,13.4280555555,13.9896666667,41.7248888889,14.3041111111
595.49,12.8888888889,41.5161111111,14.162,25.0722222222,13.3375555555,13.4359444444,14.0145555555,41.6704444444,14.3266666667
595.82,12.8538888889,41.5068888889,14.2064444444,25.0147777778,13.2804444444,13.3919444445,13.9658888889,41.5895555556,14.2808888889
596.16,12.849,41.5518888889,14.2384444444,24.9867777778,13.3041111111,13.4182222222,13.9751111111,41.6252222222,14.2908888889
596.50,12.826,41.575,14.2308888889,24.9714444444,13.3035555556,13.396,13.9582222222,41.6635555555,14.2527777778
596.83,12.8754444444,41.735,14.3255555556,25.0627777778,13.3608888889,13.4542222222,13.9878888889,41.8107777778,14.2945555556
597.17,12.8792222222,41.659,14.3141111111,25.0941111111,13.3347777778,13.4769444444,13.954,41.8007777778,14.2956666666
597.51,12.8138888889,41.6503333333,14.2774444445,25.1051111111,13.228,13.4288888889,13.9032222222,41.7506666667,14.2396666667
