wavelength,Back_ParGulm,Belly_ParGulm,Breast_ParGulm,Crissum_ParGulm,Crown_ParGulm,DorTail_ParGulm,Rump_ParGulm,Throat_ParGulm,WingTip_ParGulm
709.63,11.509,62.8066,52.7964,60.8677333333,37.5160666667,11.3015,10.2667555555,12.3096666667,13.0032333333
709.95,11.5676666667,62.9994,52.9291333334,61.0022666667,37.7082,11.3757333333,10.3467666667,12.5054166667,12.9926
710.27,11.4942666667,62.8759333333,52.821,60.8332666667,37.6528333333,11.4034333333,10.3504888889,12.3593333333,12.9588333333
710.59,11.4001111111,62.7353,52.5804,60.5722,37.5763,11.2901333333,10.1902333333,12.3393333333,12.7714
710.91,11.3818,63.0447666667,52.6824,60.7974666667,37.6910666667,11.4056333333,10.1706222222,12.2968333333,12.7321
711.24,11.1329777778,62.8979666667,52.5786,60.7575333333,37.5754,11.2351,9.93208888889,12.2046666666,12.5175666667
711.56,11.0877777778,62.8658,52.5087333333,60.7012,37.4433,11.2777333333,9.83736666666,12.13525,12.4664666667
711.88,10.9806222222,62.9097666667,52.5358,60.7683333333,37.4504,11.0458666667,9.66334444444,11.9321666667,12.2677
712.20,10.9587111111,62.6764333333,52.4484,60.7271333333,37.5121,11.1440333333,9.80073333334,11.9525833333,12.3128333333
712.52,10.8368888889,62.8204666667,52.4840666667,60.8534666667,37.5224,11.1007,9.63924444445,11.891,12.2987666667
712.84,10.9201555556,62.8105333333,52.3909333333,60.7348,37.6039333333,11.1427666667,9.69391111112,12.1179166667,12.2642
713.16,11.0026222222,62.8902666667,52.4603333333,60.8155333333,37.6959,11.2121333333,9.81296666667,12.2484166666,12.4043
713.48,10.9967777778,62.6215333333,52.3338,60.7154,37.6073,11.1428666667,9.83946666667,12.15875,12.5127333333
713.80,11.0247111111,62.6989,52.352,60.7618,37.6502333333,11.1319,9.91844444445,12.2238333333,12.5088
714.12,11.0905777778,62.6006666667,52.4142,60.8070666667,37.7353333333,11.2282333333,9.97692222223,12.1263333333,12.5569333333
714.44,11.1755111111,62.4885,52.4535333333,60.6966,37.7483333333,11.2005333333,10.0899777778,12.1020833333,12.7462
714.76,11.4391333333,62.9065666667,52.7014,60.9164666667,37.9627666667,11.4542666667,10.3348888889,12.2900833333,12.9801333333
715.08,11.8548222222,63.2032666667,53.1202666667,61.2387333333,38.3499333333,11.8442333333,10.7694888889,12.646,13.3443333333
715.40,11.9225333333,63.0605,52.9962,61.1043333333,38.2352666667,11.9924,10.8255111111,12.7656666667,13.2946666667
715.72,11.8035333333,63.3392333333,52.9715333333,61.2234,38.2339666667,11.8262,10.5350555556,12.7558333333,13.096
716.04,12.0115777778,63.2736666667,52.953,61.1808666667,38.2636333333,12.0360333333,10.7751,12.90525,13.2377666667
716.36,12.0010222222,63.0668666667,52.9389333333,61.0578666667,38.2175,12.1038,10.8290111111,12.8123333333,13.3635333333
716.68,11.9922,63.1426333333,52.9123333333,61.1410666667,38.1867,12.1005666667,10.7886777778,12.7939166667,13.3211333333
717.00,11.8641555555,63.0744,52.762,61.0175333333,38.0927,11.9465333333,10.6073222222,12.6653333333,13.2144
717.32,11.8785555556,63.0835,52.7486666667,61.0303333333,38.0710666667,11.9200666667,10.4419444444,12.6391666667,13.0201333333
717.64,12.1237111111,63.1486666667,52.6796666667,61.1178,38.1355333333,12.0556,10.6794666667,13.01275,13.2760666667
717.96,12.2342888889,63.3005666667,52.642,61.1951333333,38.3279,12.3021666667,10.8575111111,13.23975,13.2998
718.28,11.9854444444,62.9087,52.3074666667,60.82,38.0468,12.0861,10.5326222222,12.9180833333,13.0836
718.60,11.6673777778,62.4833333333,51.92,60.5738,37.7983333333,11.8788333333,10.2063,12.54625,12.9083
718.92,11.7632222222,62.8686666667,52.2116,60.9346666667,37.9981,11.9120333333,10.2023666667,12.5645833333,13.0556666667
719.24,11.6976888889,62.7221333333,51.8792,60.6206,37.7605333333,11.7513333333,10.0664111111,12.295,12.9416333333
719.56,11.5384,63.0622,52.1461333333,60.7153333333,37.8376333333,11.5145333333,9.93444444445,12.1883333333,12.8252666667
719.88,11.4692222222,63.2644333333,52.2436666667,60.7905333333,37.8245333333,11.3568666667,9.85432222221,12.1405833333,12.7078666667
720.20,11.5299777778,63.3420666667,52.3900666667,60.9215333333,37.8810333333,11.3573666667,9.91376666667,12.2273333333,12.7976333333
720.52,11.6182444444,63.5558333333,52.7278666666,61.1826666666,38.0236666667,11.5422,10.0309666667,12.35225,12.8473666667
720.84,11.7129111111,63.6030666667,52.9155333333,61.398,38.2501,11.6879,10.2394222222,12.4796666667,13.1841333333
721.16,11.5270666667,63.6330666667,52.9105333333,61.4408666667,38.1917,11.7516666667,10.0854666667,12.3256666667,13.1340666667
721.48,11.2285333333,63.3552666667,52.8107333333,61.1986,37.9305333333,11.4650333333,9.75148888889,12.1385833333,13.0358666667
721.79,11.6178444444,63.6887666667,53.2518666667,61.6787333334,38.3505,11.8374333333,10.2031222222,12.7365,13.5330666667
722.11,11.4908444444,63.9091333333,53.365,61.7042,38.2738,11.7472,10.1237666667,12.6726666667,13.3534333333
722.43,11.2777777778,63.5952,53.1468,61.4028666667,38.1308666667,11.6709,10.111,12.4654166667,13.1966333333
722.75,11.2679111111,63.4153666667,53.3568,61.4916,38.2199,11.8597666667,10.1837444444,12.3815833333,13.2471
723.07,11.2115777778,63.2349,53.3099333333,61.5342666667,38.2734666667,11.8218,10.2449555556,12.3985,13.1783666667
723.39,10.9294444444,63.05,52.9342,61.3435333333,37.9963666667,11.5765,10.0408,12.0921666667,12.7708666667
723.71,10.6397111111,62.4842666667,52.4146,60.8156,37.7572333333,11.3309333333,9.75807777778,11.62,12.4555666667
724.03,10.6857111111,62.6994,52.3644666667,60.9110666667,37.9537333333,11.3264333333,9.81097777778,11.7065833333,12.3763
724.35,10.6951777778,62.4281,52.0514666667,60.563,37.7276,11.3241666667,9.90148888888,11.8040833334,12.1869333333
724.67,10.8228,62.6149666667,52.1930666667,60.6672,37.9229,11.3394333333,10.0856222222,11.7566666667,12.2676666667
724.98,11.2055111111,63.0081666667,52.5254,61.1798,38.3685,11.8313,10.5711222222,12.26625,12.5628
725.30,11.0527333333,62.7563666667,52.2472666667,60.8558,38.1258,11.5342333333,10.3901555556,12.026,12.1753333333
725.62,11.2117555556,62.7395,52.2947333333,60.8268666667,38.2143333333,11.4972,10.4533,12.2178333333,12.2548
725.94,11.2491555556,62.8176333333,52.1938,60.6924666667,38.2708666667,11.3777,10.3885444444,12.214,12.4455333333
726.26,11.2869111111,62.9291,52.1532666667,60.8038666667,38.2206,11.3336333333,10.3754888889,12.3396666667,12.5106
726.58,11.3103333333,62.7492,52.0934666667,60.6731333333,38.1983,11.4079,10.2049222222,12.2265833333,12.5189
726.90,11.5873777778,63.0769666667,52.4596666667,60.8228666667,38.4482666667,11.6996666667,10.3473,12.443,12.8794
727.21,11.7387111111,63.2761666667,52.6783333333,61.0849333333,38.7,11.8827666667,10.5626222222,12.7563333333,13.1052666667
727.53,11.5852222222,62.8686333333,52.5308666667,60.6754666667,38.4257,11.7551,10.4007222222,12.4973333333,13.0411333333
727.85,11.2559555556,62.9655666667,52.6893333333,60.8990666666,38.3593333333,11.4583666667,10.0305888889,12.0738333333,12.8478666667
728.17,11.0171333333,63.0709,52.6557333333,60.8365333333,38.1051666667,11.1920666667,9.68994444445,11.9125833333,12.5951333333
728.49,10.8414888889,62.7099666667,52.3628666667,60.4890666667,37.7957666667,10.9458666667,9.36432222221,11.5235833333,12.3993666667
728.80,11.0386888889,62.5842,52.3631333333,60.4713333333,37.8805333333,11.1746666667,9.43085555555,11.6833333333,12.6008333333
729.12,10.8076666667,62.5784666667,52.2878,60.5620666667,37.8209333333,11.0034333333,9.18843333333,11.5441666667,12.3682
729.44,10.9734666667,62.6794,52.4836666667,60.7908666667,38.1204666667,11.1746333333,9.32255555555,11.8576666667,12.3632333333
729.76,11.0396444444,62.8293333333,52.7444666667,60.8892666667,38.3191666667,11.2691666667,9.42623333333,12.0625833333,12.3661666667
730.08,11.1621777778,62.9091666667,52.6475333333,60.839,38.3144333333,11.5015333333,9.64927777777,12.2226666667,12.6147666667
730.39,11.1855111111,62.5569333333,52.4399333333,60.6416666667,38.2709,11.4949333333,9.75925555556,12.2524166666,12.564
730.71,11.1695333333,62.8231666667,52.4777333333,60.6709333333,38.2285333333,11.483,9.60881111112,12.118,12.5539
731.03,11.3161555556,62.8853666667,52.55,60.6858666667,38.374,11.7723,9.85305555556,12.3364166667,12.8117
731.35,11.4696222222,62.9429333333,52.4370666667,60.4990666667,38.3902,11.9557666667,9.95149999999,12.6443333333,12.9202
731.67,11.5294222222,62.9733,52.7304,60.6123333333,38.6219666667,12.1489666667,10.0973222222,12.7396666667,13.1252333333
731.98,11.6706,63.137,53.0181333333,60.7249333333,38.8426,12.2781333333,10.2655555556,12.9096666667,13.1566666667
732.30,11.4615555556,63.2688333333,52.9280666667,60.6896,38.8463333333,12.1718666667,10.3040777778,12.719,13.0483
732.62,11.5567111111,63.3931333333,52.9797333333,60.7454,38.8828333333,12.2332666667,10.4154777778,12.6188333333,13.2087666667
732.94,11.4403777778,63.3685333333,52.9338666667,60.7377333333,38.6678,12.2172,10.3937666667,12.6051666667,13.1669
733.25,11.7343555555,63.5997,53.0653333333,60.8702666667,38.8886333333,12.6009666667,10.7303555556,12.834,13.5997333333
733.57,11.932,63.4874666667,53.2611333334,61.0457333333,39.1220666667,12.6466,10.9105222222,13.1571666667,13.7471
733.89,12.0145777778,63.7396,53.3155333333,61.2672,39.3327,12.8840666667,11.1292666667,13.4245,14.0848666667
734.21,12.2047333333,63.7743333333,53.6198,61.4548,39.5188,13.0358333333,11.3464444444,13.5415833333,14.1809333333
734.52,12.1881777778,63.9014333333,53.4444666667,61.5888666667,39.5863333333,12.9712666667,11.3229666667,13.6385,14.2181
734.84,12.1985555555,64.3438666667,53.645,62.013,39.8811666667,12.8709666667,11.3254444444,13.5459166667,14.2400666667
735.16,12.2534888889,64.0569333333,53.316,61.8224666667,39.8167,12.8900666667,11.1722444445,13.52575,14.0645333333
735.48,12.0420444444,63.9845333333,53.1430666666,61.8971333333,39.8010333333,12.6602,10.9792333333,13.46875,14.0165
735.79,12.2268,64.0449,53.437,62.1221333333,39.8883666667,12.8654333333,11.0569888889,13.7039166667,14.0800333333
736.11,12.1425111111,63.8472,53.1578666667,61.9745333333,39.7322,12.7531666667,10.9934222222,13.717,13.9376333333
736.43,12.3301111111,64.0880666667,53.4559333333,62.2476666667,39.9965333333,12.9026333333,11.0388777778,13.6545,14.0970333333
736.74,11.3896666667,63.2690333333,52.7715333333,61.5753333333,39.2379666667,11.8609666667,10.1358666667,12.74275,13.1181
737.06,11.4273111111,63.6081333333,52.7813333333,61.7055333333,39.2592333333,11.8270333333,10.1591777778,12.5676666667,13.0385666667
737.38,11.2698,63.3205,52.8690666667,61.5878,39.1349,11.4457666667,9.89382222223,12.4510833333,12.7716666667
737.69,11.2658444444,63.2102,52.7676,61.4578,39.0000666667,11.4131666667,9.83480000001,12.44825,12.9168333333
738.01,11.3679111111,63.1981333333,52.9823333333,61.5361333333,38.9995666667,11.4911,9.73688888889,12.5030833334,12.9136666667
738.33,11.5371333333,62.8474666667,52.9662,61.1931333333,38.9033333334,11.6801666667,9.87213333333,12.68975,13.0849
738.64,11.4229555556,62.6677333333,52.9664666667,61.0770666667,38.7654,11.6154333333,10.0004222222,12.7218333333,12.9419
738.96,11.7766666667,62.9653666667,53.1875333333,61.2110666667,38.8712666667,11.9589333333,10.3383555556,12.9776666667,13.3533333333
739.28,11.5849333333,63.2326666667,53.203,61.3502666667,39.1104,11.8633,10.1622888889,12.9321666667,13.2434
739.59,11.9678222222,63.5308,53.5117333333,61.4940666667,39.3623,12.409,10.6260777778,13.39825,13.5701333333
739.91,12.0033555556,63.2499333333,53.1974666667,61.2776,39.1753666667,12.4061666667,10.8020555556,13.4935833333,13.6624333333
740.23,12.8946888889,63.7443333333,53.8295333333,61.8075333333,39.8657333333,13.2554333333,11.5475222222,14.2934166667,14.3991333333
740.54,12.3914444444,63.4366,53.4644666667,61.3702666667,39.6392666667,12.8802,11.1536666667,13.9089166667,13.9613333333
740.86,12.5550222222,63.7022,53.4859333333,61.4342,39.7981666667,13.1279333333,11.3350666667,14.0469166667,14.1156333333
741.18,12.4754444444,63.8197333333,53.336,61.4042,40.0074333333,13.0727,11.4627222222,14.2725,13.9281666667
741.49,12.7055777778,64.0643,53.5489333333,61.6393333334,40.3044,13.2089,11.7168,14.3476666667,14.0425333333
741.81,12.8616444445,64.0430666667,53.5668666667,61.6096666666,40.3517333333,13.3615666667,11.9086444445,14.3660833333,14.1893333333
742.12,13.3593111111,64.4939333333,53.7628,62.048,40.7937333333,13.7977666667,12.3878777778,14.78975,14.7383333333
742.44,13.0470222222,63.9544666667,53.3122666667,61.4972,40.595,13.6065333333,12.1163666667,14.3815,14.3106666667
742.76,12.9601111111,63.5195,53.0691333333,61.1618,40.2573333333,13.3742333333,12.1329333333,14.0924166666,14.3709
743.07,12.6542444444,63.4832666667,53.0683333333,60.9263333333,40.1793666667,13.1150333333,11.8602777778,13.7816666667,14.1767666667
743.39,12.6851333333,63.4943,53.2252,60.9844666667,40.5125333333,13.2901666667,11.8769666667,13.7220833333,14.2649666667
743.70,12.3924222222,63.2639333333,52.7000666667,60.576,40.1419333333,12.8118333333,11.4988111111,13.377,14.0363
744.02,12.9142444444,63.8124666667,53.0589333333,61.1065333333,40.3514333333,13.2525,11.8837,13.7254166667,14.5964666667
744.34,12.7361555556,63.9111666667,53.0444,61.1751333333,40.4513333333,13.2221,11.8184666667,13.7950833333,14.5846333333
744.65,12.5478888889,63.5055,52.8637333333,60.9868,40.1271666667,13.0789666667,11.6822666666,13.58475,14.4876
744.97,11.9298444444,63.3403333333,52.5945333333,60.7473333333,39.8646666667,12.6960333333,11.2596444444,13.1274166667,13.8833333333
745.28,11.6257777778,63.3916666667,52.6026666667,60.6567333333,39.7768,12.4561,11.0272888889,12.9674166667,13.4314333333
745.60,11.1771111111,62.9966333333,52.4964666667,60.5158666667,39.4884333333,11.9547666667,10.4422666667,12.6469166667,12.8344
745.91,11.1774444444,63.0835,52.7706,60.9436,39.5598666667,11.7432333333,10.3265777778,12.59725,12.805
746.23,11.3007333333,63.1794333333,52.9268666667,61.1609333333,39.5676666667,11.7545,10.2534777778,12.6470833333,12.5510666667
746.55,11.5035777778,63.3114333333,53.1187333333,61.5456,39.8160666667,11.9066333333,10.2996333333,12.788,12.7012333333
746.86,11.5907111111,63.5172333333,53.3853333333,61.5256,39.7220666667,11.9684666667,10.3401888889,13.08425,12.8341333333
747.18,12.0061333333,63.6875666667,53.8955333333,61.9448666667,40.2066333333,12.6792666667,11.0729666667,13.5578333333,13.4482666667
747.49,12.0521555555,63.7346666667,53.8678,61.766,40.1828,12.7288666667,11.0856222222,13.6805,13.4276666667
747.81,11.8944666667,63.6978333333,54.0109333333,61.8296,39.8327,12.45,10.7100444445,13.14325,12.9717333333
748.12,12.2435555555,63.7655,54.1265333333,61.8677333333,40.0013,12.5444,10.8704444445,13.5571666667,13.1811
748.44,12.3587333333,63.4516333333,53.9727333333,61.4335333333,39.8577666667,12.4516333333,10.8449666667,13.7443333333,13.4022666667
748.75,12.2035555556,63.0347333333,53.7062666666,61.3344666667,39.6888666667,12.2975333333,10.7858555556,13.62125,13.3402666667
749.07,12.5666,63.3946333333,53.8422666667,61.3488666667,39.8915,12.5687333333,11.1824888889,13.8053333333,13.6865333333
749.38,12.5614666667,63.5868,53.6630666666,61.2934666667,39.9916,12.7598666667,11.4028777778,14.0009166667,13.8389666667
749.70,12.3898,63.4373,53.5082666667,61.1388,40.0778,12.8015,11.3167222222,13.92,13.9664666667
750.01,11.8330888889,62.9475,53.0714,60.758,39.6768,12.2212333333,10.9476111111,13.4511666667,13.5688333333
750.33,11.7927111111,62.8083,52.7760666667,60.9081333333,39.7325666667,12.2523,11.0935333333,13.30975,13.4824333333
750.64,11.5341333333,62.9150666667,52.6480666667,60.6935333333,39.5239333333,11.9235666667,10.6894888889,13.2828333333,13.2224
750.96,11.2639333333,62.3151666667,52.4866666667,60.5794,39.2882333333,11.7791,10.4299555556,13.1679166667,12.8762
751.27,11.3778444444,62.1192666667,52.1235333333,60.3228666667,39.3165666667,11.8878333333,10.3924222222,13.0841666667,13.1507333333
751.59,11.0952,62.4055666667,52.1953333333,60.5140666667,39.4084666667,11.8862,10.1829555556,12.7593333333,12.9464666667
751.90,11.0749111111,62.6979666667,52.5726,60.9744,39.6025,11.9842666667,10.1808333333,12.6494166667,12.8004
752.22,11.3296888889,63.1138333333,52.7602,61.2090666667,39.9272,12.1312333333,10.4482666667,12.8779166667,13.1751333333
752.53,11.1338666667,63.0064,52.4135333333,61.054,39.7714666667,12.0123333333,10.4008222222,12.8391666667,13.2962333333
752.85,11.4648444444,63.2145,52.6266666667,61.3420666667,39.9099333333,12.3405333333,10.7372666667,13.1435833333,13.6753
753.16,12.3226666667,63.7168666667,53.1154666667,61.7324666667,40.2691,12.9469,11.5875555555,14.0550833333,14.4188333333
753.47,12.7362666667,63.6121333333,53.1079333333,61.6532666666,40.2464333333,13.2079666667,11.8942444444,14.34675,14.6360666667
753.79,13.1206222222,63.9655333333,53.5856,61.933,40.3373,13.3205666667,11.9516222222,14.6436666666,14.8652
754.10,12.8618444444,63.6941,53.2876,61.8514666667,40.1254333333,13.0766666667,11.6883777778,14.2026666667,14.5428666667
754.42,12.2476666667,63.1879333333,52.8438,61.2900666667,39.6054333334,12.3586666667,10.9983444444,13.5564166667,13.9279333333
754.73,12.1919777778,62.6893,52.4910666667,60.9400666667,39.4379333333,12.3185333333,11.2765444444,13.7883333333,13.8481
755.05,12.3057555555,62.3544,52.3818666667,60.6834666666,39.1768,12.0660666667,11.3254777778,13.7183333333,13.7716
755.36,12.6229111111,62.7372666667,52.4721333333,60.9715333333,39.3346,12.1981666667,11.7902111111,14.07875,14.4207666667
755.67,12.8234888889,62.9203333333,52.6479333333,61.3590666667,39.3145666667,12.4384333333,11.9176,14.2536666667,14.6557333333
755.99,12.9738,62.6491333333,52.7296,61.1017333333,39.1883333333,12.6695666667,11.9815333333,14.2161666667,14.5933666667
756.30,12.9102666667,63.2353333333,53.0568,61.2365333333,39.2732666667,12.357,11.6832,14.0326666667,14.3824
756.62,12.5523555555,62.9967333333,53.0027333333,61.2048,39.1617333334,12.0927,11.3197777778,13.4708333333,14.1488
756.93,12.9043111111,63.2143666667,53.1795333333,61.501,39.4031666667,12.3990333333,11.5621555556,13.6981666667,14.6534333333
757.24,12.3235111111,62.6266333333,52.5332,60.7760666667,39.1380333333,12.118,11.2349333333,13.267,14.3245333333
757.56,12.6234,62.8920666667,52.8774666667,61.0622,39.5215333333,12.346,11.6466777778,13.74125,14.8199333333
757.87,13.6008,63.7809333333,53.5720666667,61.6555333333,40.3698333333,13.3304666667,12.6439666667,14.65325,15.8420333333
758.18,13.6631777778,64.209,54.2661333333,62.1534,40.6312666667,13.3710333333,12.6615777778,14.5373333333,16.0293666667
758.50,13.4287111111,64.4229333333,54.2796,62.2272666667,40.5681,13.4088666667,12.5698111111,14.3798333333,16.0277666667
758.81,12.8770444444,63.7895666667,53.6934666667,61.5038,40.0254333333,13.0856666667,11.8471,13.7400833333,15.1794
759.13,12.9698666667,63.5947333333,53.7246,61.2396666667,40.0567,13.2272333333,11.9932333333,13.8179166667,15.0730666667
759.44,12.7428222222,63.8585666667,54.0425333333,61.7052,40.3305333333,12.9532333333,11.8138333333,13.6715,14.9358
759.75,12.6085777778,63.3124666667,53.6349333334,61.3531333333,40.2987333333,12.9033,11.8488,13.8665833333,14.9404666667
760.07,12.3735333333,63.3722333333,53.214,61.0714,40.1447333333,12.7187666667,11.3995333333,13.5595,14.4599333333
760.38,12.4335111111,63.6053666667,53.3895333333,61.0584666667,40.3888,13.1323333333,11.5638888889,13.6955,14.5956666667
760.69,12.5704,63.7817666667,53.7817333333,61.4006,40.4748666667,13.3804,11.7378111111,13.8974166667,14.6667333333
761.01,12.7376888889,64.0174,53.9358,61.4112666667,40.5465,13.5143,11.8603333333,13.694,14.5538333333
761.32,12.7088,63.254,53.2021333333,60.8043333333,40.13,13.5576,11.8990222222,13.7121666667,14.5014
761.63,13.1038444444,63.5165666667,53.3464666667,61.2030666667,40.4749333333,13.9295,12.0907555555,14.1305833333,14.6379666667
761.94,13.5078222222,63.4251666667,53.3332666667,61.3454666667,40.8576,14.289,12.4698555556,14.6485,15.1276
762.26,13.9138888889,63.8659666667,53.9058666667,61.8574,41.3853,14.6024666667,12.8364333333,15.05125,15.5003
762.57,13.5821111111,63.6844333333,53.5892,61.6950666667,41.2638333333,14.2935,12.4783333333,14.6205,15.4283333333
762.88,13.7923777778,63.3277666667,53.5102,61.507,41.1779,14.5549333333,12.6048222222,14.70725,15.6308
763.20,13.6726,63.1238,53.4210666667,61.531,40.8818,14.4454,12.3133666667,14.3249166667,15.3262333333
763.51,13.676,63.1635333333,53.6753333333,61.671,40.9374,14.4946,12.4757777778,14.7753333333,15.4113666667
763.82,13.5217555556,63.2822333333,53.6300666667,61.6868,40.9992666667,14.1613666667,12.3896555556,14.8425833333,15.2474333333
764.14,13.4382888889,63.1856333333,53.4441333333,61.4016,40.904,13.8374333333,12.2403222222,14.67575,15.1574666667
764.45,13.8085777778,63.2417333333,53.5803333333,61.6485333333,41.0744,14.0672333333,12.4844222222,15.0138333333,15.5712666667
764.76,13.7875777778,63.7718666667,54.2518666667,62.201,41.5285666667,14.0788,12.5238222222,15.0751666667,15.7129333333
765.07,13.4943555555,63.6712666667,54.2000666667,62.0594666667,41.4535333333,13.8882333333,12.2591777778,14.8691666667,15.5821
765.39,13.3048666667,64.1022,54.7532,62.4149333333,41.5579666667,13.7529666667,12.0806222222,14.6659166667,15.3411666667
765.70,13.1067333333,63.8162666667,54.5058666667,62.1887333333,41.4093333333,13.6139,11.9076666667,14.705,15.2785
766.01,13.3471777778,63.3986333333,54.3412,61.7882,41.1786333333,13.8387666667,12.0490222222,14.88975,15.3074666667
766.32,12.7541555555,63.2995666667,53.5562666667,61.1972,40.7790333333,13.2673,11.5160333333,14.6935,14.6801666667
766.64,12.8982444444,63.8913,54.1289333333,61.5013333333,41.2789333333,13.4513333333,11.8362444444,14.9884166667,15.0240666667
766.95,13.3106888889,63.9449,54.3324,61.8427333333,41.8378333333,13.8297,12.2458888889,14.8378333333,15.5799
767.26,13.1894666667,63.9806666667,54.6314,61.9708,41.8314333333,14.0450666667,12.0728666667,14.4960833333,15.4775333333
767.57,13.1802666667,64.3191,54.538,62.2362666667,42.0386666667,14.5858666667,12.1281666667,14.5025833333,15.5062333333
767.88,12.5909333333,63.7762333333,53.9894666667,61.6912,41.8717666667,14.4269666667,11.8066888889,14.16075,15.1358333333
768.20,12.4678666667,63.4540666667,53.68,61.4056,41.7223666667,14.0927,11.5533666667,14.0286666667,14.8842333333
768.51,12.4794444444,63.2540666667,53.5693333333,61.0486,41.5574666667,13.9911333333,11.5843222222,14.0889166667,14.7919666667
768.82,12.7533333333,62.5416333333,53.0707333333,60.6114,41.4657333334,14.3602333333,11.9053444445,14.5110833333,15.1734
769.13,12.5642222222,62.6317333333,53.1670666667,60.9205333333,41.3626333333,14.1279333333,12.0452111111,14.06625,15.1826
769.44,12.1563333333,63.4204666667,53.6518666667,61.6488,41.7825,13.7900333333,11.6613888889,13.96325,14.9755666667
769.76,12.6120222222,63.8612333333,54.4591333333,62.3823333333,42.2251,13.955,11.7662777778,14.0433333333,15.3141666667
770.07,12.8480222222,63.4256,54.0744,61.9694,42.1973666667,14.1227333333,11.883,14.375,15.4605333333
770.38,11.9958222222,63.0756,53.3602,61.1163333333,41.2687333333,13.4296333333,11.1267222222,13.9934166667,14.4585333333
770.69,11.5169777778,62.9365,53.0233333333,60.9622,41.0806,12.8683333333,10.8814444445,13.65125,14.1472
771.00,11.6255777778,63.3839333333,53.2594666667,61.3821333333,41.0550666667,12.9693333333,10.9912888889,13.77575,14.1536333333
771.32,11.2959111111,63.3873666667,53.1595333333,61.5034,40.6906,12.483,10.5675666667,13.5305833333,13.6199666667
771.63,11.279,64.1053333333,53.6066666667,62.1488,40.8944333333,12.6762666667,10.7704777778,13.2195833333,13.6474666667
771.94,10.8611555556,64.3897666667,53.2796666666,62.402,40.8283666667,12.2964666667,10.4647888889,12.9473333333,13.5515333333
772.25,10.1860222222,64.7997,53.4550666667,62.4963333333,40.6290666667,11.1669,9.60764444444,11.6755833333,12.6484333333
772.56,10.6659777778,64.3989666667,53.2427333333,62.197,40.5139666667,11.8646666667,10.0654777778,12.2135,13.1117
772.87,11.4597777778,65.1604,53.95,62.5727333333,41.2914666667,12.4918,11.0800444444,13.1855,13.9627666667
773.18,11.9022666667,65.4212,54.5482666667,62.7922666667,41.4266,12.9045333333,11.5287666667,13.5975,14.6527
773.50,11.8738222222,65.7562666667,54.7496,63.1595333333,41.3255,12.8015666667,11.6143333333,13.5731666666,14.8432666667
773.81,12.5546888889,66.0276666667,55.5172,63.5821333333,41.8513666667,13.1055333333,12.1576111111,13.98275,15.6298
774.12,13.7363555556,65.7698666667,55.3904,63.3798,41.9585666667,13.7701666667,13.0249777778,14.7156666667,16.4107
774.43,13.6876444444,64.9411333333,55.2658,62.7650666667,41.7673666667,13.3778333333,13.0331777778,14.742,16.1742666667
774.74,13.8902,65.8129333333,55.9926,63.4152666667,42.2839333333,14.0234,13.5439444445,15.2854166667,16.3600333333
775.05,14.1037777778,64.8164333333,55.3301333333,62.5682,42.0388,14.3080666667,13.6934,15.304,16.6038333333
775.36,15.1485333333,65.0772,55.6466,62.1019333333,42.4652333334,15.5409666667,14.5602555555,15.9325833333,17.169
775.67,15.9809555556,65.3470666667,55.6267333333,62.1968,42.7385333333,16.743,15.5082444444,16.90825,18.2507333333
775.98,15.8922888889,65.5973,55.5999333333,61.7539333333,42.7205333333,16.5435333333,15.2590777778,16.73725,17.941
776.30,15.4575111111,65.0993666667,55.2564,61.7685333333,42.4181,16.0892333333,14.7769111111,16.22825,17.5895333333
776.61,14.8546888889,65.1929,54.6113333333,61.8308666667,42.543,15.5658666667,14.3557444444,15.6625833333,16.9875666667
776.92,14.3276666667,64.3687,54.1291333333,61.1963333333,42.0765666667,15.2016333333,13.4518555556,15.3228333334,16.2028
777.23,13.5928222222,63.9897333333,53.5822666667,60.5931333333,41.6123333333,14.7021333333,12.7861888889,15.1245,15.5704333333
777.54,13.8385777778,64.1261666667,54.2086,60.7526,42.0389,15.2495666667,12.7851777778,15.546,15.8072333333
777.85,13.8103777778,64.0567666667,54.0729333333,60.5305333333,42.0472,15.0052,12.4956555555,15.5948333333,15.8896666667
778.16,14.1265111111,63.7004333333,54.1211333333,60.1821333333,41.9266333333,15.0401333333,12.5991555555,15.7823333333,16.1736666667
778.47,13.6326,64.0392,54.4062,60.7171333333,42.0278333333,14.5595,12.2221333333,15.9756666667,16.0345333333
778.78,13.2762,62.9246,53.637,60.4362666667,41.1682333333,13.5351,11.8991444444,15.562,15.62
779.09,13.0510222222,62.6113,53.1158,59.8997333333,40.9084333333,13.2692333333,11.3099888889,15.5798333333,14.9415666667
779.40,13.2919111111,63.0713333333,53.3952,60.5179333333,41.2725666667,13.415,11.7275888889,16.21625,15.2535
779.71,13.0906,61.9709666667,52.4160666667,59.3105333333,40.6617666667,13.567,11.7450333333,16.1176666667,15.1600333333
780.02,14.1228666667,62.3382666667,53.3666,59.6934,41.1510666667,14.8132333333,13.1224222222,17.18225,16.2095666667
780.33,15.0347555556,62.6611333333,53.9693333333,59.9329333333,41.7767,15.3276666667,14.0706333333,17.3291666666,17.0934333333
