wavelength,Back_TanPalm,Belly_TanPalm,Breast_TanPalm,Crissum_TanPalm,Crown_TanPalm,DorTail_TanPalm,Patch10_TanPalm,Patch11_TanPalm,Patch12_TanPalm,Rump_TanPalm,Throat_TanPalm,WingTip_TanPalm
733.57,32.4401666667,64.2841666667,60.5238333333,30.4249166667,19.9200833334,7.69475,25.3371666667,6.28791666667,32.73925,28.24,47.421,10.7339166667
733.89,32.16575,64.25825,60.38,30.0779166667,19.5215,7.28708333333,24.8764166667,5.71433333333,32.5915833333,27.94175,47.3261666667,10.29775
734.21,32.0745,64.4085833333,60.491,29.9905416666,19.5568333333,7.22641666667,24.8595,5.47616666667,32.5914166666,27.8268333333,47.42125,10.19375
734.52,32.1513333333,64.4383333334,60.4665833333,29.9870416667,19.8605833333,7.42708333333,24.8953333333,5.5245,32.8386666666,27.8824166666,47.5100833333,10.3525
734.84,32.0364166666,64.3954166667,60.3110833333,30.2344166667,19.9559166666,7.42925,24.9176666667,5.48991666666,32.783,27.8673333333,47.6196666667,10.2240833333
735.16,32.0335,64.4680833333,60.4425833333,30.1741666667,19.9793333333,7.52625,25.1138333333,5.53341666667,32.8925,27.8569166667,47.7645833333,10.26425
735.48,31.7725833333,64.1199166666,60.32275,29.7922083334,19.8184166667,7.47358333334,24.9546666667,5.49166666667,32.61975,27.7535,47.7711666667,10.2145
735.79,31.8831666666,64.3630833334,60.4083333334,29.882625,19.8268333333,7.53108333333,24.9614166667,5.44341666667,32.675,27.7898333333,47.9224166667,10.2386666667
736.11,32.0985833333,64.2829166667,60.6283333333,29.785125,19.8420833333,7.66125,25.1380833333,5.45475,32.7393333333,27.7561666666,48.0228333333,10.32875
736.43,32.2115,64.057,60.4093333333,29.66475,19.9036666667,7.84166666667,25.1726666667,5.54316666667,32.6404166667,27.7613333333,47.8454166666,10.4983333333
736.74,31.8976666667,63.86875,60.0550833333,29.463375,19.79525,7.67983333333,24.9788333333,5.37533333333,32.3673333333,27.6824166666,47.73475,10.2308333333
737.06,31.7288333333,64.0793333333,60.0866666667,29.3510833333,19.7241666666,7.45408333333,24.7608333333,5.14033333333,32.2520833333,27.5794166667,47.8324166667,10.0573333333
737.38,31.9706666667,64.3200833333,60.388,29.8124583333,20.1851666667,7.82425,25.0505,5.64191666667,32.6545833333,27.9244166667,48.0299166667,10.39625
737.69,31.95275,64.3756666667,60.24475,29.8,20.2534166667,7.86608333334,25.0691666666,5.66,32.521,28.04775,47.9823333333,10.3296666667
738.01,31.8795833333,64.1639166667,60.16225,29.6885833333,20.0185833334,7.73433333333,24.9201666667,5.47933333334,32.2310833333,28.06975,47.8300833333,10.2238333333
738.33,31.7413333333,64.1000833333,60.01325,29.61,20.0211666667,7.68916666667,24.8403333333,5.49241666667,32.1514166667,28.0938333333,47.7368333333,10.3061666667
738.64,31.682,63.5808333333,59.5406666667,29.5840833333,20.0010833333,7.73875,24.7200833333,5.55625,31.98325,28.0939166667,47.3393333333,10.4416666667
738.96,31.7630833333,63.4128333333,59.162,29.8191666667,20.0864166666,7.79933333333,24.7475,5.45283333333,32.0338333333,28.0406666667,47.1510833334,10.5983333333
739.28,32.198,63.55775,59.453,30.27325,20.5901666667,8.26508333333,25.22875,5.97866666667,32.4478333333,28.59525,47.443,11.1453333333
739.59,32.0683333333,63.888,59.4184166667,30.4499583333,20.79225,8.19583333333,25.1985,6.13141666667,32.5475,28.8108333333,47.5388333333,11.1465
739.91,31.9320833333,63.931,59.461,30.5600833334,20.6480833334,7.94675,24.9731666667,5.96825,32.6646666666,28.662,47.4629166667,10.8460833333
740.23,31.8414166667,63.7720833333,59.4075833333,30.4688333333,20.4645,7.95075,24.9458333333,5.95141666667,32.6416666667,28.4640833334,47.203,10.77475
740.54,31.769,63.691,59.4301666667,30.6569583333,20.31775,7.93399999999,24.8304166667,5.92383333333,32.7618333333,28.3968333333,46.8684166667,10.792
740.86,31.6205833334,63.3606666667,59.33375,30.4925,20.0615,7.70708333334,24.7754166666,5.6395,32.51025,28.2285833333,46.7076666666,10.6666666667
741.18,31.7669166667,63.2499166667,59.5233333333,30.6536666667,20.31225,8.08816666666,25.0446666667,6.04233333333,32.815,28.3611666667,46.8255833333,11.16225
741.49,31.8225833333,63.2695,59.5414166667,30.917125,20.49,8.31083333333,25.2243333333,6.54783333333,33.0306666666,28.414,46.7905833333,11.3718333333
741.81,31.9106666667,63.2755,59.8045833333,30.8152083333,20.33775,8.20483333333,25.1913333333,6.36491666666,33.0761666667,28.3595833333,46.93175,11.2159166667
742.12,31.6818333333,63.39,59.9993333333,30.6425833333,20.072,7.79166666666,24.9150833334,5.90291666667,33.07275,28.1828333333,47.1450833334,10.9071666667
742.44,31.9089166667,63.9469166667,60.5073333333,30.96875,20.2831666667,7.91658333334,25.2308333333,6.17108333333,33.3513333333,28.4125,47.658,11.0710833333
742.76,31.719,64.03075,60.59825,30.6001666667,20.1263333333,7.83466666667,25.3465833333,6.15941666667,33.1781666667,28.1983333333,47.5313333333,10.9236666667
743.07,31.7893333333,63.8213333333,60.5525,30.7643333333,20.1503333333,7.92825000001,25.5555,6.23391666667,33.2475,28.2045,47.55675,11.148
743.39,31.6908333333,63.9095833333,60.7489166667,30.647625,20.19375,7.98233333333,25.4906666667,6.10091666667,33.1345833333,28.3223333334,47.6961666667,11.1120833333
743.70,31.683,63.8333333333,60.6145,30.5174166666,20.0990833333,7.82191666668,25.3576666667,5.87983333333,32.96,28.0591666667,47.5620833333,10.9844166667
744.02,31.626,63.8074166667,60.5514166667,30.1250833333,20.1224166667,7.8255,25.35225,5.72475,32.8129166667,27.9321666667,47.7404166667,10.7323333333
744.34,31.8814166667,64.1924166667,60.78525,30.367,20.3013333333,8.01591666667,25.5286666667,5.86841666667,33.1474166667,28.173,47.9936666667,10.9198333333
744.65,31.872,64.1985,60.7885833333,30.3325,19.9986666667,7.55400000001,25.302,5.56308333334,33.0799166666,28.0624166666,47.8694166666,10.65875
744.97,31.61925,64.0939166667,60.6395833333,30.0844166667,19.7855833333,7.35625000001,25.0231666666,5.17841666667,33.0044166667,27.9280833333,48.0621666667,10.4225
745.28,31.3904166667,64.0233333333,60.4613333333,29.8291666667,19.5280833333,7.07108333333,24.7819166667,4.85733333334,32.808,27.5178333333,47.7530833333,10.2499166667
745.60,31.5268333333,64.0711666667,60.45475,29.8097083334,19.5536666667,7.09033333333,24.82425,4.896,32.7203333333,27.5290833334,47.7260833333,10.216
745.91,31.3363333333,64.0558333333,60.3138333334,29.3060833333,19.3174166667,6.8405,24.4394166667,4.66433333333,32.4110833333,27.3520833334,47.396,9.83616666668
746.23,31.1816666666,64.0453333334,60.0653333333,29.1566666667,19.1446666667,6.65466666667,24.0074166667,4.21666666667,32.22075,27.1416666667,47.3288333334,9.47250000001
746.55,30.7508333333,63.6549166667,59.62125,28.6975416667,18.6635,6.09025,23.3094166667,3.49433333333,31.5195,26.4675833333,46.6853333333,8.72258333332
746.86,30.8705,63.5640833333,59.5100833333,28.643125,18.7915833333,6.086,23.6309166667,3.6395,31.4870833333,26.50825,46.60225,8.95308333333
747.18,30.8983333333,63.7421666667,59.5295,28.9267916667,19.0851666667,6.49308333333,23.7118333334,4.03216666667,31.6606666667,26.96525,46.9965,9.29275000001
747.49,31.0566666667,63.7373333333,59.4505,29.3437916666,19.2743333334,6.65425,24.0256666667,4.394,31.81025,27.2051666667,47.1680833333,9.6485
747.81,30.9634166667,63.4145,59.2381666667,29.0894583333,19.27475,6.51083333334,23.8696666666,4.42091666667,31.6461666667,27.0543333333,46.87675,9.47975
748.12,31.0020833334,63.4593333333,59.1071666667,29.1571666667,19.4839166667,6.71541666666,23.9224166667,4.52458333333,31.6480833333,27.2128333333,46.9335,9.50999999999
748.44,31.1069166667,63.6195,59.2725,29.43975,19.4296666667,6.61808333333,24.02575,4.43675,31.6660833334,27.2519166667,46.8858333333,9.26600000001
748.75,31.1091666667,63.5819166667,59.2318333333,29.5461666667,19.61525,6.9255,24.23125,4.89133333333,31.8116666667,27.4898333333,46.9975833334,9.38358333334
749.07,31.1293333334,63.7501666667,59.40225,29.6555833333,19.7566666667,7.12575,24.47975,5.12983333334,31.9933333333,27.6233333333,46.9826666667,9.37999999999
749.38,31.3359166667,63.53775,59.2619166667,29.7820416667,19.9700833333,7.47008333334,24.7568333333,5.54108333333,32.3266666667,27.6864166667,47.07675,9.72325000001
749.70,31.0023333333,63.4893333333,59.1733333333,29.6102083333,19.5733333333,6.946,24.4715,5.19391666667,32.1223333333,27.3563333334,46.9045,9.34633333333
750.01,31.3264166667,63.7710833333,59.7733333333,29.9497083334,20.03475,7.448,25.0063333333,5.96708333334,32.6369166667,27.9994166667,47.4133333333,9.97483333332
750.33,31.13,63.5028333333,59.5478333333,29.7880416666,19.92775,7.47958333334,24.82425,5.995,32.605,27.8121666667,47.3005,9.98116666666
750.64,31.07975,63.47,59.7385833333,29.5084583333,19.6638333333,7.11475,24.7245833333,5.7635,32.61175,27.50975,46.9143333334,9.68491666668
750.96,31.4390833333,63.8911666667,60.2305833333,29.5659166667,19.8128333333,7.18325,24.9520833333,5.96025,32.9499166667,27.8076666667,47.39675,9.81875
751.27,31.5598333333,64.4233333333,60.50925,29.7411666667,19.8756666666,7.43208333334,25.2253333333,6.02533333333,33.20775,28.0545,47.7759166666,10.2098333333
751.59,32.0026666667,64.6658333334,60.9849166667,30.114125,20.22575,8.06725000001,25.7985,6.73008333333,33.64425,28.4500833334,48.1146666667,10.8278333333
751.90,32.2671666667,64.7874166667,61.1601666667,30.1013333333,20.5435833333,8.34608333333,26.1428333333,6.86691666667,33.85825,28.688,48.2840833333,11.3525
752.22,32.2119166666,64.6515,60.9125833333,30.1022916667,20.4695833333,8.27250000001,25.93225,6.65775,33.69225,28.6683333333,48.1161666667,11.37375
752.53,31.9391666667,64.2069166667,60.48675,29.9928333333,20.1091666667,8.09408333332,25.5616666667,6.33291666667,33.3909166667,28.2860833333,47.7188333334,11.3611666667
752.85,31.8589166667,64.3729166666,60.6883333334,30.05375,19.8056666666,7.91391666666,25.6065833333,6.15558333333,33.1589166667,28.2779166667,47.72875,11.2466666667
753.16,32.3146666667,64.394,60.6950833333,30.3174166667,20.3591666666,8.55599999999,26.1586666667,6.86266666666,33.5243333333,28.7434166666,47.9278333334,11.99725
753.47,32.3105833334,64.07825,60.2493333334,30.361625,20.3440833333,8.75633333334,26.1016666667,6.86233333333,33.4408333333,28.6426666667,47.6860833333,12.1085833333
753.79,32.56625,64.283,60.4570833333,30.7120416667,20.4671666667,9.02125,26.3186666667,7.01775,33.63125,28.8036666667,47.7843333333,12.3176666667
754.10,32.7131666667,63.9648333333,60.0545,30.7580416667,20.675,9.31725000001,26.32575,7.09941666667,33.5263333333,28.961,48.0859166667,12.3575833333
754.42,32.5048333333,63.4566666667,59.50975,30.56925,20.6041666666,9.39591666667,26.1418333333,7.043,33.1498333334,28.7634166667,47.6249166667,12.2233333333
754.73,32.4836666667,63.1879166667,59.3290833333,30.4842083334,20.5289166666,9.29733333333,26.00825,6.97266666667,33.0068333333,28.637,47.6345,12.0308333333
755.05,32.2274166667,63.3715833333,59.2485833333,30.1319166666,20.1365833333,8.76658333333,25.64675,6.228,32.72225,28.36,47.7041666666,11.4279166666
755.36,31.9138333333,63.032,58.7635,29.8620416667,19.8905833333,8.72466666666,25.4204166666,6.2735,32.305,28.2273333333,47.3159166667,11.14025
755.67,32.1500833333,63.4515833333,59.1420833333,29.88325,20.0295833333,8.69816666666,25.6376666667,6.18975,32.6035,28.35975,47.5279166667,10.9500833333
755.99,32.1089166667,63.49925,59.0480833333,29.7772916667,20.1118333333,8.72049999999,25.6256666667,6.275,32.539,28.46175,47.66025,10.94125
756.30,32.12,63.6333333333,59.12,29.8,20.21,8.62666666668,25.3233333333,6.09666666667,32.6966666667,28.5366666667,47.89,10.8233333333
756.62,31.8400833333,63.5121666667,58.9924166667,29.607,19.8514166667,8.18549999999,24.84875,5.6665,32.6001666667,28.2823333333,47.673,10.49575
756.93,31.4645,63.4818333334,58.703,29.0682916666,19.53275,7.56691666666,24.3760833333,5.12833333333,32.4140833333,28.0150833333,47.4765833333,10.0426666667
757.24,31.2849166667,63.3936666667,58.4825,28.9784583333,19.3835,7.43125,24.20975,5.10441666667,32.2854166667,28.0626666667,47.4835,9.91041666666
757.56,31.1944166666,63.8364166667,58.9459166667,29.1290416667,19.2436666667,7.20741666666,24.2779166667,4.98975,32.4400833333,28.0184166667,47.7479166666,9.94183333333
757.87,30.8495,63.76775,58.9886666667,28.9934583333,18.8694166667,6.96791666667,24.0635833333,4.6005,32.3931666667,27.8029166667,47.5023333333,9.83266666667
758.18,30.7309166667,63.5793333334,58.95825,29.0778333333,18.8865833333,7.00808333333,24.071,4.82225,32.3633333333,27.9166666667,47.2063333334,9.89416666667
758.50,30.207,63.1091666667,58.6150833333,29.0138333333,18.7678333333,6.78208333333,23.8220833334,4.79975,32.20975,27.65775,46.6190833333,9.77233333332
758.81,30.1274166666,62.9940833333,58.5344166667,29.0183333333,18.6596666667,6.58225,23.70525,4.45975,32.3181666667,27.5925833333,46.4808333333,9.64850000001
759.13,30.103,62.925,58.4010833333,29.1547083334,18.6611666667,6.77908333333,23.8250833333,4.53066666667,32.2939166666,27.4786666666,46.4039166667,9.77583333334
759.44,30.2919166667,63.0645,58.5833333333,29.3745416667,18.87675,6.92758333334,24.0065,4.579,32.5425,27.65275,46.4754166667,9.83725
759.75,30.19,63.0720833334,58.7170833334,29.2979166666,19.06625,7.04083333334,24.199,4.6075,32.5559166666,27.66225,46.3011666667,9.88141666666
760.07,30.0800833334,62.7755,58.28675,29.1781666667,19.08475,7.18433333333,24.1349166666,4.736,32.2311666666,27.5450833333,46.1120833333,9.94333333333
760.38,30.4613333333,63.0823333333,58.8425,29.699,19.3824166667,7.53458333333,24.42425,5.18175,32.4845833333,27.8720833333,46.5189166667,10.31025
760.69,30.74975,63.2709166667,59.0665,29.8571666666,19.63175,7.67583333333,24.6088333333,5.32558333333,32.7975,27.998,46.5516666667,10.5128333333
761.01,30.7061666667,63.1648333333,58.9678333333,29.7321666667,19.6078333333,7.73733333333,24.6795833333,5.1775,32.9681666667,28.1846666666,46.1105,10.6689166667
761.32,30.7785833333,63.2249166667,58.7596666667,29.5042916667,19.5543333333,7.54283333333,24.60475,5.1625,32.8135833334,27.9904166666,46.1974166666,10.415
761.63,30.63075,63.19975,58.6585,29.3744166666,19.4866666667,7.37616666666,24.5695,5.00791666667,32.6681666667,27.7688333334,46.13875,10.3135833333
761.94,30.6529166667,63.1129166667,58.718,29.3155833333,19.4481666667,7.42825,24.6270833333,4.97341666667,32.5728333333,27.69775,46.1978333333,10.314
762.26,30.9131666667,63.276,58.8018333334,29.5242083333,19.5718333333,7.56525,24.7670833334,5.295,32.6735833333,27.7306666667,46.4016666667,10.5568333333
762.57,30.97375,63.3195833333,58.8350833333,29.4990416666,19.7014166667,7.64733333333,24.7785,5.3785,32.6686666667,27.89875,46.5488333334,10.6448333333
762.88,31.1265833333,63.6540833333,59.1,29.5734166667,19.7884166667,7.64974999999,24.8881666667,5.51825,32.80825,28.0256666667,46.70675,10.7974166667
763.20,31.0580833333,63.4710833333,58.8645833333,29.589875,19.5723333333,7.42075,24.7915833334,5.32341666666,32.642,27.9464166667,46.67725,10.8019166667
763.51,31.3150833333,63.9536666667,59.4320833334,29.8966666666,19.7409166667,7.43408333333,25.0809166666,5.27433333333,32.9088333334,28.2104166666,47.1355,10.7935833333
763.82,31.5655833333,64.1620833333,59.6133333333,30.0656666666,20.0364166667,7.66691666667,25.4426666667,5.30075,33.14725,28.4750833333,47.259,10.951
764.14,31.5485,64.3495833333,59.6845,30.03375,20.0510833333,7.50691666667,25.474,5.27583333333,33.1533333333,28.4555833333,47.5055,10.9091666667
764.45,31.58475,64.2305,59.6596666667,30.119625,20.1791666667,7.45516666667,25.5123333333,5.42841666667,33.0759166667,28.4275,47.74425,10.8544166667
764.76,31.74125,64.4424166667,60.1395833333,30.4442083333,20.5516666667,7.71183333333,25.8356666667,5.57491666667,33.3889166667,28.84275,48.1750833333,11.142
765.07,32.05325,64.6519166667,60.2795,30.6509583333,20.7100833333,7.87008333333,25.9813333334,5.63591666667,33.4978333333,29.0324166667,48.4265833334,11.14575
765.39,32.5666666667,65.0589166667,60.519,30.9319166667,21.0376666667,8.12158333333,26.1471666667,5.89025,33.7796666667,29.3884166667,48.7069166667,11.41425
765.70,32.6008333333,65.5588333334,60.9729166667,31.1024166667,21.2070833333,8.08516666667,26.2591666666,5.7665,33.92975,29.5768333333,49.00725,11.557
766.01,32.4626666667,65.4801666667,60.9133333334,31.009875,21.08375,7.93775,26.20875,5.75958333333,33.7638333334,29.4584166667,48.7210833334,11.58625
766.32,32.45225,65.3350833333,61.11775,31.1204166667,21.1025,7.94316666667,26.42575,5.87841666667,33.8175833333,29.42225,48.7254166667,11.69625
766.64,32.2278333333,64.9978333334,60.8928333333,30.77025,20.9301666666,7.84408333333,26.2990833333,5.86166666667,33.56925,29.2353333333,48.1726666667,11.5266666667
766.95,31.6958333333,64.15025,60.2041666666,30.19325,20.3756666667,7.40341666667,25.90075,5.65291666666,33.05625,28.9278333334,47.4105833333,11.3275833333
767.26,30.8198333333,62.9434166667,58.803,29.2981666667,19.3116666667,6.654,25.139,5.03475,32.10475,27.9719166667,46.3180833333,10.6403333333
767.57,30.2389166667,62.3384166667,58.2751666667,28.9272083333,18.6635,6.34066666667,24.681,4.519,31.6286666667,27.4870833334,45.6405833333,10.1936666667
767.88,29.90425,62.0543333333,57.578,28.525,18.3173333333,6.13908333333,24.3005833333,4.3925,31.2790833334,26.9345,45.128,10.088
768.20,29.7121666666,61.6798333333,57.0909166667,28.369125,18.0774166667,5.95475,23.9625,4.40866666666,30.9916666666,26.743,44.3899166667,10.11325
768.51,29.3346666667,61.38275,56.8380833333,28.144,17.868,5.83416666667,23.6431666667,4.45225,30.9056666667,26.6675833333,44.14475,10.194
768.82,28.62225,60.8795833333,56.455,27.381625,17.1308333334,4.97133333334,23.06525,3.91708333333,30.32275,26.0671666667,43.7141666667,9.60008333333
769.13,28.6143333334,60.4231666667,56.2610833333,27.147375,17.1528333333,5.24025,23.0161666667,4.26383333333,30.2138333333,25.9588333333,43.602,9.40699999999
769.44,28.5375,59.8425,55.8210833333,27.3465833334,17.2489166667,5.45866666667,23.0521666667,4.42416666667,30.4450833333,26.0076666667,43.6233333333,9.48850000001
769.76,28.553,59.6743333333,55.6649166667,27.278375,17.392,5.46433333333,22.815,4.26008333333,30.314,26.1449166667,43.7190833333,9.51008333333
770.07,29.1921666666,59.7954166667,56.0289166667,27.797125,17.83725,6.26058333333,23.3804166666,4.81691666666,30.8994166667,26.7444166667,44.4429166666,10.161
770.38,29.9925833333,60.67475,56.9866666667,28.7373333333,18.90975,7.42308333333,24.3055833334,5.86525,31.9866666666,27.6651666666,45.5799166667,11.0829166667
770.69,30.9825,62.0225,58.3525,29.8312083333,20.05375,8.38125,25.1535,6.66358333333,33.1559166667,28.6941666667,46.7375833333,12.08975
771.00,31.3950833333,62.007,58.4010833334,29.9836666667,20.5965,8.67183333334,25.3480833333,6.85433333333,33.5315,29.0555833333,47.0271666667,12.384
771.32,31.43675,62.0824166666,58.5740833334,29.87425,20.49425,8.72141666667,25.3783333333,6.53016666667,33.5346666666,29.1371666667,46.9241666667,12.22
771.63,31.4898333333,62.1104166667,58.58325,29.5637916667,20.39875,8.57825,25.1896666666,6.125,33.5930833333,29.0868333333,47.0773333333,11.9905
771.94,31.71125,62.1008333333,58.71975,29.4565416666,20.5614166667,8.76558333332,25.5491666667,5.83183333334,33.6688333333,29.2809166667,47.2086666667,11.96875
772.25,31.9590833334,62.2183333333,59.005,29.79175,20.70175,9.13408333333,25.84225,5.72966666667,34.0256666667,29.69625,47.4013333334,12.2853333333
772.56,31.7985833333,62.5265,59.0876666667,29.7915,20.5274166667,8.95566666666,25.63275,5.26358333333,34.077,29.694,47.3786666667,12.3785833333
772.87,32.4280833333,63.2071666667,59.9078333333,29.9190416667,21.1063333333,9.25991666668,26.0658333333,5.55375,34.3294166667,30.195,48.1575833333,12.8214166667
773.18,32.2369166667,63.1130833333,59.6241666666,29.768875,20.8360833333,9.40258333334,25.6480833333,5.31966666668,34.1703333333,29.8120833333,47.7696666667,12.52975
773.50,32.0093333333,63.0795833333,59.4539166667,29.47425,20.6876666667,8.77275000001,25.044,5.16908333333,33.86625,29.2574166667,47.4620833334,12.0083333333
773.81,30.905,62.343,58.59125,28.35075,19.7004166666,7.44175,23.9736666667,3.73466666667,32.6715833333,27.9665,46.4726666666,10.77825
774.12,30.4416666667,62.1926666667,58.53825,27.3905416667,19.194,6.91016666666,23.4970833333,3.51783333333,32.0695833333,27.40775,46.4935833333,10.0068333333
774.43,30.68525,62.3313333333,58.8136666667,27.662375,19.56075,7.40125,23.8675833333,4.06658333333,31.9663333333,27.6881666667,46.5226666666,10.2435833333
774.74,31.4924166667,63.4726666667,59.9244166667,28.5365833333,20.6329166666,8.06625,24.64,4.98825,32.8861666667,28.8270833333,47.57825,11.0684166667
775.05,31.2194166667,63.0343333333,59.8049166667,28.2702083333,20.2815,7.98299999999,24.5211666667,4.90533333333,32.75525,28.4804166667,47.4071666667,10.7393333333
775.36,31.3768333333,63.0460833333,59.9800833333,28.7112916667,20.4800833333,8.16408333334,24.5561666667,5.57691666667,33.1580833333,28.8893333333,47.629,11.0489166667
775.67,30.96725,62.11925,58.8815833334,28.1105833333,20.4178333333,8.06208333333,24.3305,5.73641666666,32.5658333333,28.42225,46.9875,10.8090833333
775.98,30.9075,61.21,58.2705,27.9393333333,20.4909166667,8.03658333333,24.2465833333,6.016,32.2830833333,28.38475,46.701,10.6564166667
776.30,30.4959166667,60.9054166666,57.8025833333,27.8606666667,19.7806666667,7.53758333333,23.7196666667,5.646,31.6955,27.924,45.8420833333,10.2538333333
776.61,30.5789166667,61.1403333333,57.8070833333,28.0057083333,19.78375,7.22808333333,23.9414166666,5.52041666666,31.9065,28.2163333334,45.92975,10.1169166667
776.92,29.7995833334,60.45475,57.1963333333,27.3940416667,19.12225,6.886,23.4881666667,4.52991666667,31.17675,27.8716666667,44.9895,9.394
777.23,29.9391666667,60.206,57.122,27.8295416667,19.2534166667,6.89375,23.4609166667,4.85133333333,31.3670833333,28.1895,44.739,9.2695
777.54,29.5065833334,59.4350833334,56.6221666667,27.9359583334,18.84075,6.40525,23.1423333333,4.44783333333,31.1649166667,27.9769166666,44.0751666667,8.96633333333
777.85,29.39375,59.4950833333,56.5345833333,27.6242916667,18.5539166667,5.94483333333,22.9535,4.23441666667,30.8624166667,28.0195833333,44.03175,8.65774999999
778.16,28.4230833333,58.3865,55.4119166667,26.6525,17.7170833334,5.05208333333,21.9721666667,3.11616666667,29.9163333333,26.8588333333,43.142,7.68416666667
778.47,28.9441666667,58.975,55.71375,27.29875,18.1576666667,5.44075,22.46375,3.43283333333,30.2863333333,27.3759166666,43.52,8.00066666667
778.78,28.49675,58.6218333333,55.095,26.8505,17.5858333333,4.7705,22.0019166667,2.40925,29.5543333333,26.4120833333,43.0185,7.14966666667
779.09,29.2884166667,59.91725,55.7870833333,27.7747083333,18.11025,5.77483333333,22.5815833333,2.9605,30.4459166667,27.1444166667,43.8779166667,7.77291666668
779.40,29.4390833333,60.2619166667,56.0618333333,28.0155416667,18.3995833334,6.34333333333,22.9488333333,3.29425,31.0740833333,27.3573333333,43.9628333334,8.09433333333
779.71,30.10175,61.3640833334,57.2790833334,28.5987916667,18.9069166666,6.55725,23.4815833333,3.35708333333,32.1848333333,28.2315833333,45.12425,8.18283333334
780.02,29.7843333333,60.785,56.7093333333,28.1258333334,18.5790833333,6.32058333333,23.4325,3.20416666667,31.5149166667,27.9033333333,44.7768333333,8.11366666667
780.33,30.6955,61.5790833333,57.475,29.0258333333,19.6803333333,7.28691666667,24.4486666667,4.69916666667,32.6315833333,28.8033333333,46.1279166667,9.44233333332
780.64,31.3531666667,62.4143333333,57.9904166667,28.8493333334,19.87175,7.92716666666,24.7588333333,4.98233333334,32.9016666667,28.8015833333,46.4330833333,9.92641666667
780.95,31.834,63.0504166667,58.2560833333,28.83525,20.2318333334,8.23033333333,24.9291666667,4.77483333333,33.05675,28.75175,46.6088333333,10.193
781.26,31.42175,62.8633333333,57.7768333333,28.71175,19.724,7.95358333332,24.5418333333,4.039,32.7701666666,28.1095833333,46.164,9.70791666666
781.57,32.5995833333,63.3360833333,58.8026666666,29.6920833333,20.1031666667,8.54475000001,25.4824166667,4.91666666667,33.3861666666,29.0641666667,46.7619166667,10.79175
781.88,32.7205,63.4626666667,58.8329166667,29.999375,20.36375,8.63308333332,25.6128333334,5.18916666666,33.34675,29.0300833333,46.8958333333,11.2775833333
782.19,33.1716666667,64.302,59.49875,30.3525833333,20.8838333333,9.18891666667,26.206,5.82725,33.852,29.6011666666,47.5815,11.8701666667
782.50,33.2026666667,64.2050833333,59.9903333333,30.4490833333,20.7990833333,8.66333333332,26.42325,5.77558333333,33.9108333333,29.421,47.5454166667,11.2691666666
782.81,33.40425,64.594,60.477,30.643,20.3719166667,7.65899999999,26.4338333334,4.89791666667,33.43275,29.34425,47.8564166667,10.5694166667
783.12,31.7283333333,62.6365833334,58.30525,29.0020416667,19.2669166667,7.12791666666,25.2664166666,3.7775,31.6441666667,27.7544166667,46.2361666667,9.72124999999
783.43,31.4735833333,62.7625,58.3475,28.8826666667,19.3143333333,6.89941666667,24.8083333333,4.14516666667,31.7788333334,27.7185833333,46.4295833333,9.33416666667
783.74,30.5530833333,62.40525,57.7934166667,27.9479583334,18.2646666667,5.524,23.8615,2.91141666667,30.7868333333,26.5470833333,45.3151666667,7.81525
784.05,30.1803333333,62.321,57.7966666666,28.358,17.9189166667,4.55425,23.84475,2.06475,30.4710833333,26.446,45.5500833333,7.29725
784.36,30.2954166666,62.6915,58.236,29.2004166666,18.48175,5.01791666667,24.2499166667,2.73016666667,30.678,27.03275,46.6170833334,7.78583333333
784.67,30.42825,62.6908333333,58.5504166667,29.3838333334,18.8230833333,5.27866666667,24.4683333333,3.54158333333,30.9975,27.441,47.0199166666,8.22108333332
784.98,29.2985,62.2320833333,57.5264166667,29.419125,18.1750833333,4.51733333334,23.6046666667,2.88825,30.4148333333,26.8099166667,46.2895833333,7.119
785.29,29.0989166667,62.0563333333,57.7165833334,29.52375,18.4793333333,4.48258333333,23.6235833333,3.08383333333,30.1068333334,27.008,45.8635,7.34808333333
785.60,29.31175,62.3845833334,57.9535,29.8888333333,19.0348333333,5.37683333333,24.1360833334,3.60425,30.7416666666,27.5691666666,45.8668333333,8.12475
785.91,28.9495,61.9058333333,57.1231666667,29.4675,19.1014166666,5.72466666667,24.0219166667,3.83333333333,30.6666666667,27.5144166666,45.203,8.75358333334
786.22,28.5401666667,61.0590833334,56.4925833333,28.8834583333,19.0596666667,5.71366666667,23.9098333333,4.24083333333,30.5508333333,27.3293333333,44.5766666667,8.87841666666
786.53,29.6985,62.4613333333,57.5020833333,29.8677083333,20.0339166667,6.16383333333,24.9365,5.23375,31.95275,28.2265,45.3579166666,9.74208333335
786.84,29.662,62.33725,57.419,29.990875,20.05425,6.16516666666,24.8059166667,4.8075,32.2456666667,28.1865833334,45.158,10.1829166667
787.14,30.2595833333,63.1351666667,58.17625,30.9048333333,20.6216666667,6.84425,25.2185,5.18433333334,33.06025,28.7568333334,46.0109166666,11.004
787.45,30.4189166666,62.7610833333,57.87075,30.9443333333,20.96225,7.7915,25.4031666667,5.82216666667,33.3665,29.03125,45.8035833333,11.43925
787.76,30.21075,62.6744166667,57.58225,30.164625,20.1909166667,7.30566666667,24.8813333333,5.16475,33.0630833334,28.6099166667,45.2833333334,10.6324166667
