wavelength,Back_IriPorm,Belly_IriPorm,Breast_IriPorm,Crissum_IriPorm,Crown_IriPorm,DorTail_IriPorm,Patch10_IriPorm,Patch11_IriPorm,Rump_IriPorm,Throat_IriPorm,WingTip_IriPorm
699.01,8.25255555556,34.2055555556,9.25300000001,18.3897777778,7.61955555556,11.0017777778,10.8707777778,11.0082222222,9.35444444444,56.6763333333,13.8118888889
699.34,8.18833333333,34.3,9.22788888889,18.3937777778,7.62066666667,11.0515555556,10.9151111111,11.0272222222,9.32544444446,56.8166666666,13.7755555556
699.66,8.21911111111,34.2542222222,9.27077777778,18.4228888889,7.65911111111,11.0847777778,10.9401111111,11.0917777778,9.35477777777,56.7437777778,13.7594444444
699.98,8.18355555556,34.313,9.22755555556,18.5094444444,7.56277777778,10.9952222222,10.9581111111,11.0066666667,9.20888888888,56.8984444445,13.7455555556
700.30,8.23922222222,34.2833333333,9.2888888889,18.5777777778,7.63955555555,11.0156666667,11.12,11.0828888889,9.25011111112,57.0422222222,13.782
700.63,8.06177777778,34.2047777778,9.20011111112,18.4111111111,7.53411111111,10.742,11.0717777778,10.9226666667,9.14044444443,56.9861111111,13.6942222222
700.95,8.14988888889,34.1824444444,9.27555555554,18.4816666667,7.62522222222,10.8215555556,11.2368888889,10.9207777778,9.18933333334,56.8978888889,13.7824444445
701.27,8.06455555556,34.0511111111,9.20333333332,18.6067777778,7.58877777778,10.7335555556,11.355,10.883,9.07333333332,56.8086666667,13.7453333333
701.59,8.06611111111,33.9067777778,9.12011111112,18.6705555556,7.54111111111,10.6991111111,11.3821111111,10.8495555556,9.06433333333,56.8803333334,13.6736666667
701.91,7.83122222222,33.748,8.94777777779,18.5353333333,7.28377777778,10.5145555555,11.2323333333,10.6748888889,8.96577777778,56.8308888889,13.4717777778
702.24,7.80677777778,33.8596666667,8.83499999999,18.5603333333,7.291,10.4924444445,11.1748888889,10.63,8.874,57.0688888889,13.4613333333
702.56,7.776,33.872,8.73144444443,18.562,7.23922222222,10.3904444444,11.0853333333,10.5403333333,8.82544444444,57.2125555556,13.403
702.88,7.95966666667,34.0452222222,8.858,18.7268888889,7.312,10.5145555555,11.1953333333,10.6321111111,8.878,57.6802222222,13.4597777778
703.20,7.92877777778,34.0992222222,8.89988888889,18.8255555556,7.368,10.6094444444,11.2021111111,10.5776666667,8.75166666667,57.6734444444,13.4908888889
703.52,8.07333333333,34.1882222222,8.85188888888,18.7881111111,7.436,10.673,11.3195555556,10.6361111111,8.88422222222,57.5485555556,13.4468888889
703.85,8.11022222222,34.1927777778,8.939,18.8385555556,7.54211111111,10.7542222222,11.3531111111,10.6744444445,8.95077777778,57.434,13.4826666667
704.17,8.43477777778,34.345,9.06422222222,19.0045555556,7.81988888889,11.1038888889,11.4198888889,10.8758888889,9.09744444445,57.5478888889,13.759
704.49,8.34255555556,34.5031111111,8.92599999999,18.9542222222,7.77077777778,10.9641111111,11.1374444445,10.8385555556,9.08522222222,57.8033333333,13.605
704.81,8.63244444444,34.7757777778,9.19033333333,19.0742222222,8.02111111111,11.3187777778,11.3598888889,11.1713333333,9.44155555557,57.8361111111,13.8315555556
705.13,8.63988888889,34.968,9.20888888889,19.0381111111,7.983,11.3277777778,11.3687777778,11.184,9.38644444445,57.7762222222,13.8208888889
705.45,8.80055555556,35.0048888889,9.23266666667,19.1194444445,8.125,11.3591111111,11.4974444444,11.2617777778,9.3691111111,57.6986666666,13.9055555556
705.78,8.74211111111,35.0707777778,9.39599999999,19.095,8.05211111111,11.2008888889,11.478,11.2496666667,9.3301111111,57.6744444445,13.8883333333
706.10,8.74188888889,35.0427777778,9.39722222221,19.0455555555,8.03355555556,11.1836666667,11.4811111111,11.2827777778,9.33422222223,57.4386666667,13.9105555555
706.42,8.66333333333,34.7185555555,9.30711111112,19.004,8.03188888889,11.1232222222,11.3167777778,11.2857777778,9.35488888888,56.8737777778,14.0012222222
706.74,8.59933333333,34.595,9.15177777778,18.92,8.00177777778,11.0278888889,11.3205555556,11.2967777778,9.44677777777,56.8625555556,13.8633333334
707.06,8.34122222222,34.4575555556,8.90777777778,18.7638888889,7.91011111111,10.8276666667,11.0182222222,11.1801111111,9.30800000001,56.6892222222,13.8384444445
707.38,8.29277777778,34.4458888889,8.78122222221,18.7728888889,7.82122222222,10.6681111111,10.8633333333,11.1135555556,9.13855555554,56.7611111111,13.8458888889
707.70,8.13466666667,34.3787777778,8.56777777778,18.6813333333,7.658,10.392,10.7418888889,10.9731111111,8.94655555556,56.6533333333,13.5875555555
708.03,8.10677777778,34.3465555555,8.55055555554,18.6031111111,7.53466666667,10.3446666667,10.8192222222,10.9827777778,8.84700000001,56.5831111111,13.5651111111
708.35,7.62388888889,34.0446666667,8.01655555555,18.2472222222,7.16233333333,9.82888888888,10.3974444445,10.5568888889,8.39466666667,56.4688888889,13.2091111111
708.67,7.454,33.9493333333,7.86555555557,18.192,7.16877777778,9.68688888889,10.3311111111,10.4287777778,8.28866666667,56.73,13.1727777778
708.99,7.28577777778,33.8127777778,7.66533333332,18.0977777778,7.00333333333,9.60411111112,10.2188888889,10.3185555555,8.14,56.7207777778,13.0286666667
709.31,7.35933333334,33.7396666667,7.44922222222,18.0736666667,6.98633333333,9.70066666668,10.2582222222,10.3763333333,8.10822222222,56.4887777778,13.0366666666
709.63,7.38777777778,33.7898888889,7.48200000001,18.1928888889,7.00877777778,9.78866666667,10.2238888889,10.332,8.07755555555,56.4945555556,13.0481111111
709.95,7.31477777778,34.1157777778,7.42522222221,18.2232222222,6.90233333334,9.64999999999,10.277,10.2156666667,8.07355555555,56.7574444445,12.947
710.27,7.23311111111,34.1292222222,7.3978888889,18.2172222222,6.72466666667,9.49122222222,10.1974444444,10.0892222222,7.88055555555,56.7396666667,12.9855555556
710.59,7.27555555556,34.1327777778,7.48044444443,18.2692222222,6.75122222222,9.48844444444,10.2738888889,10.088,7.82355555556,56.9593333333,13.077
710.91,7.14755555555,33.9394444445,7.37055555557,18.1693333333,6.54344444445,9.32088888889,10.1642222222,9.96211111112,7.66433333333,56.836,12.8686666667
711.24,6.93855555555,33.785,7.22555555554,18.0426666667,6.29644444444,9.253,9.93733333333,9.81511111112,7.49122222222,56.9056666666,12.6705555556
711.56,6.95966666667,33.8762222222,7.15555555557,18.1557777778,6.34144444444,9.31288888889,9.9192222222,9.8648888889,7.538,57.243,12.7017777778
711.88,7.108,33.8366666667,7.28433333332,18.1531111111,6.40222222222,9.39411111111,10.0008888889,9.91633333333,7.63944444445,57.0444444444,12.7366666667
712.20,7.21966666667,33.8588888889,7.41222222222,18.2464444444,6.41522222222,9.49022222222,10.0366666667,10.0227777778,7.771,56.7165555556,12.7811111111
712.52,7.30966666667,33.9856666667,7.57700000001,18.3197777778,6.53544444444,9.66577777778,10.0247777778,10.0386666667,7.89166666666,56.6866666667,12.8873333334
712.84,7.44022222222,34.177,7.85866666668,18.5233333333,6.74233333333,9.762,10.1826666667,10.1804444445,8.12177777778,56.982,13.0898888889
713.16,7.52333333333,34.0318888889,7.91166666667,18.6722222222,6.76833333333,9.78644444444,10.2737777778,10.21,8.11633333333,57.0376666667,13.125
713.48,7.619,33.8316666667,8.00977777779,18.6341111111,6.919,9.94066666667,10.3341111111,10.3012222222,8.12911111111,56.8031111111,13.2526666667
713.80,7.69622222222,33.8955555555,7.96322222221,18.5238888889,6.89277777778,9.94255555555,10.2866666666,10.2001111111,8.11544444444,56.8812222222,13.2214444444
714.12,7.808,34.1013333333,8.04400000001,18.6786666667,6.92344444444,10.0675555556,10.3781111111,10.3151111111,8.27511111111,56.844,13.1558888889
714.44,8.03777777778,34.422,8.34722222222,18.9558888889,7.19322222222,10.3643333334,10.6667777778,10.576,8.61244444444,57.1002222222,13.4096666667
714.76,8.18911111111,34.5685555556,8.53922222222,19.1216666667,7.36644444444,10.504,10.8655555556,10.68,8.78211111111,57.087,13.572
715.08,8.18133333333,34.4987777778,8.5651111111,19.2091111111,7.31888888889,10.4474444445,10.7896666667,10.5976666667,8.84711111111,56.8945555556,13.5968888889
715.40,8.26333333333,34.707,8.57355555557,19.4142222222,7.43988888889,10.549,10.8101111111,10.6003333333,8.81144444444,57.2255555556,13.6882222222
715.72,8.21155555555,34.7491111111,8.51022222221,19.4592222222,7.47311111111,10.4974444444,10.8195555556,10.5888888889,8.75711111111,57.4556666667,13.7003333333
716.04,8.31244444444,34.8628888889,8.57333333332,19.6323333333,7.61522222222,10.5204444445,11.0565555556,10.7008888889,8.90322222222,57.5382222222,13.8955555556
716.36,8.34877777778,34.8403333333,8.39944444443,19.6185555556,7.58822222222,10.5302222222,11.0967777778,10.5351111111,8.89133333334,57.3697777778,13.8156666667
716.68,8.31188888889,34.9694444445,8.31200000001,19.5425555556,7.62933333333,10.6064444444,11.1501111111,10.5868888889,9.02388888889,57.3694444444,13.937
717.00,8.32688888889,35.1158888889,8.2421111111,19.671,7.521,10.6603333333,11.2387777778,10.5102222222,9.00555555555,57.616,13.8701111111
717.32,8.33222222222,35.2023333334,8.23455555554,19.9532222222,7.668,10.7702222222,11.3701111111,10.6496666667,9.13455555556,57.7116666667,14.0284444444
717.64,8.19822222222,34.984,8.20333333333,19.855,7.58666666667,10.7278888889,11.3735555555,10.5626666667,9.10355555556,57.4291111111,14.0107777778
717.96,7.91933333333,34.8038888889,7.92733333333,19.5671111111,7.40377777778,10.4607777778,11.1003333333,10.2881111111,8.85,57.1907777778,13.8552222222
718.28,8.03455555556,34.9353333334,8.00422222222,19.8095555556,7.70255555555,10.5357777778,11.2688888889,10.4996666667,9.025,57.2102222222,14.0522222222
718.60,7.86133333333,34.7922222222,7.90122222223,19.6878888889,7.68844444444,10.4754444445,11.3407777778,10.3306666667,8.89466666667,56.9516666667,13.9264444444
718.92,7.54688888889,34.4458888889,7.65722222221,19.3492222222,7.31155555556,10.2745555556,11.1546666667,10.0654444444,8.71733333333,56.6245555555,13.5858888889
719.24,7.37677777778,34.0861111111,7.37977777778,19.0005555555,7.07744444444,10.1834444444,11.025,9.8278888889,8.503,56.3053333334,13.4971111111
719.56,7.26266666667,33.7974444445,7.27188888888,18.9191111111,6.94322222222,10.0112222222,10.8548888889,9.70366666668,8.414,56.2217777778,13.4045555556
719.88,7.07833333334,33.6024444444,7.1638888889,18.8251111111,6.94988888889,9.81466666666,10.7503333333,9.78722222221,8.33166666667,56.0752222222,13.2941111111
720.20,7.07911111111,33.7198888889,7.20077777777,18.8693333333,6.91722222222,9.65922222222,10.7561111111,9.81488888889,8.313,56.2534444444,13.2548888889
720.52,7.32666666667,33.9254444444,7.31722222223,19.0232222222,7.03377777778,9.77288888891,10.7928888889,9.91155555556,8.58588888889,56.352,13.4601111111
720.84,7.35022222222,33.9507777778,7.41688888888,19.0465555556,7.06055555556,9.77788888889,10.742,9.86066666668,8.65811111111,56.3223333333,13.3861111111
721.16,7.60266666667,34.0472222222,7.41277777778,19.2861111111,7.11044444444,9.86655555557,10.7188888889,9.88233333332,8.831,56.5881111111,13.5328888889
721.48,7.33011111111,33.9763333333,7.095,19.1693333333,6.76544444444,9.64844444443,10.4905555556,9.53411111112,8.64277777778,56.6557777778,13.2006666667
721.79,7.40733333333,33.7956666667,7.13188888889,19.1286666667,6.65288888889,9.75955555558,10.3728888889,9.49055555556,8.56533333333,56.566,13.0957777778
722.11,7.38311111111,34.0815555556,7.08844444445,19.1928888889,6.63166666667,9.70733333332,10.3297777778,9.46244444444,8.51211111111,56.7376666667,13.0842222222
722.43,7.74966666667,34.5057777778,7.56155555554,19.7061111111,7.17511111111,10.1767777778,10.728,9.81,8.95488888889,57.0678888889,13.7361111111
722.75,8.10544444444,34.8377777778,8.02588888888,20.171,7.50233333333,10.5047777778,10.995,10.0836666667,9.39766666668,57.3118888889,14.047
723.07,7.86744444444,35.1131111111,7.844,20.1167777778,7.33344444444,10.4193333333,10.7015555556,9.89900000001,9.32477777778,57.426,13.6832222222
723.39,7.807,34.8677777778,7.94811111112,20.0194444444,7.19922222222,10.537,10.5536666667,9.65388888889,9.34822222222,57.1942222222,13.6395555555
723.71,7.70011111111,34.9683333333,7.92888888888,19.9953333333,7.22577777778,10.6198888889,10.3307777778,9.59055555555,9.34499999999,57.1265555556,13.5366666667
724.03,6.97588888889,34.5128888889,7.48477777777,19.5261111111,6.80411111111,10.0731111111,9.88111111112,9.15988888889,8.83644444444,56.7283333334,12.8971111111
724.35,6.82233333333,34.2565555555,7.22666666666,19.2338888889,6.47522222222,9.8848888889,9.69622222221,8.90766666667,8.59777777778,56.4921111111,12.5463333333
724.67,6.48977777778,34.215,7.16866666665,19.1007777778,6.25977777778,9.76633333334,9.49977777779,8.672,8.48266666667,56.3628888889,12.4522222222
724.98,6.96033333333,34.4798888889,7.517,19.3587777778,6.75233333333,10.2395555556,9.85711111111,9.06911111111,8.91188888889,56.5144444444,13.002
725.30,6.94522222222,34.7833333333,7.41855555556,19.4595555556,6.68677777778,10.1711111111,9.95611111112,9.05677777778,9.1541111111,56.6564444444,13.2828888889
725.62,7.22666666666,34.7678888889,7.70255555557,19.6625555555,6.99688888889,10.4553333333,10.2755555556,9.38011111111,9.55344444444,56.7471111111,13.6108888889
725.94,7.10855555555,34.6731111111,7.55866666667,19.7027777778,6.83544444445,10.3214444444,10.0846666667,9.38133333333,9.55144444444,56.732,13.4738888889
726.26,7.10766666667,34.7417777778,7.52088888889,19.6733333333,6.85966666667,10.3407777778,10.0564444445,9.40855555556,9.62344444446,56.6862222222,13.4418888889
726.58,7.44855555556,34.7247777778,7.72566666667,19.8632222222,7.04477777778,10.6061111111,10.4626666667,9.65122222222,9.89233333334,56.6732222222,13.744
726.90,7.428,34.8824444444,7.63255555554,19.9388888889,7.02522222222,10.6274444445,10.4517777778,9.76011111111,9.89955555557,57.1177777778,13.7291111111
727.21,6.89411111111,34.2127777778,6.93288888888,19.4227777778,6.33355555556,10.0511111111,9.84188888889,9.07177777778,9.38111111111,56.577,13.0987777778
727.53,7.25977777778,34.4684444444,7.17355555554,19.6746666667,6.63477777778,10.2981111111,10.0684444445,9.41811111111,9.6318888889,56.6811111111,13.5055555556
727.85,7.34655555556,34.6164444444,7.41888888888,19.9232222222,6.90966666667,10.63,10.24,9.68333333333,9.85933333333,56.6752222222,13.844
728.17,7.32877777778,34.4625555555,7.30977777777,19.7866666667,6.90255555556,10.461,10.24,9.57144444444,9.70499999999,56.3643333333,13.7832222222
728.49,7.24733333333,34.4241111111,7.21322222222,19.8742222222,6.75744444445,10.4546666667,10.2361111111,9.63833333333,9.7491111111,56.2272222222,13.6811111111
728.80,7.16877777778,34.2724444444,7.2941111111,19.8856666667,6.72555555555,10.4841111111,10.1597777778,9.533,9.61855555557,56.158,13.4812222222
729.12,7.22444444445,34.3554444445,7.26722222222,20.0165555555,6.70555555556,10.6595555556,10.0341111111,9.485,9.5398888889,56.4156666666,13.4968888889
729.44,7.29111111111,34.4135555556,7.25466666666,19.9072222222,6.77533333333,10.6802222222,9.98844444443,9.46055555556,9.56977777778,56.3594444444,13.4198888889
729.76,7.15155555555,34.4528888889,7.08477777779,19.9648888889,6.70255555556,10.6468888889,9.82755555556,9.44222222222,9.27544444443,56.393,13.3958888889
730.08,6.95266666667,34.3844444444,6.85244444445,19.8985555555,6.49722222222,10.4794444445,9.47100000001,9.20966666667,8.94844444445,56.2268888889,13.2313333333
730.39,6.94277777778,34.6215555556,6.79977777777,19.9313333333,6.33777777778,10.4275555555,9.36111111111,9.11177777778,8.80822222222,56.1692222222,13.0283333333
730.71,7.55233333334,35.1413333334,7.44377777779,20.5771111111,6.97266666667,10.9178888889,9.88566666667,9.72566666665,9.32122222221,56.4761111111,13.6102222222
731.03,7.55188888889,35.1821111111,7.50666666665,20.7228888889,7.082,11.1263333334,9.87955555557,9.74422222223,9.43700000001,56.6005555556,13.6587777778
731.35,7.77322222222,35.2325555555,7.65966666668,20.8972222222,7.22888888889,11.2097777778,10.0763333333,9.95355555558,9.67855555557,56.5874444444,13.806
731.67,8.07866666667,35.5436666667,7.92988888889,21.2272222222,7.50966666667,11.6353333333,10.2232222222,10.429,9.94644444443,57.0298888889,14.0453333333
731.98,8.43233333333,35.8425555556,8.35488888889,21.5347777778,7.86666666667,11.8523333333,10.4027777778,10.7301111111,10.0901111111,57.2848888889,14.2987777778
732.30,8.66011111111,36.219,8.47722222222,21.6881111111,8.096,12.089,10.499,10.997,10.268,57.7364444444,14.564
732.62,8.552,36.2634444445,8.371,21.5702222222,7.99677777778,11.8475555555,10.3114444444,10.9543333333,10.2391111111,57.6257777778,14.5513333333
732.94,8.60244444446,36.4533333334,8.30744444446,21.7357777778,7.99422222222,11.8652222222,10.4482222222,11.0866666667,10.3477777778,57.8026666667,14.6748888889
733.25,8.70811111112,36.5424444444,8.48744444443,21.8881111111,8.06122222222,12.0212222222,10.6115555556,11.1815555555,10.6546666667,57.9034444445,14.6635555556
733.57,8.66888888888,36.6507777778,8.54433333332,21.8515555556,8.03677777778,12.1981111111,10.725,11.2731111111,10.7435555555,58.1348888889,14.7214444445
733.89,8.87311111112,36.8901111111,8.85099999999,22.1112222222,8.41022222222,12.373,11.0856666667,11.5104444444,11.1143333333,58.4908888889,15.2131111111
734.21,8.57955555557,36.771,8.62166666667,21.968,8.11344444444,12.2483333333,10.9972222222,11.1927777778,10.9677777778,58.8171111111,15.021
734.52,8.61755555557,36.7246666667,8.45144444443,21.8398888889,7.85611111111,12.0022222222,10.8185555555,11.038,10.7885555555,58.581,14.7285555555
734.84,8.72633333334,37.0097777778,8.55211111112,21.908,7.89266666667,12.215,10.9335555555,11.118,10.855,58.9963333334,14.8354444444
735.16,8.52522222223,36.9703333333,8.26233333333,21.7562222222,7.64588888889,12.0782222222,10.9638888889,10.8516666666,10.7221111111,59.0103333333,14.6677777778
735.48,8.35844444445,36.8755555556,8.00666666666,21.6551111111,7.46488888889,12.1123333333,10.9963333333,10.5476666666,10.8132222222,59.0942222222,14.6281111111
735.79,7.86311111111,36.3954444445,7.45844444443,21.2162222222,6.99544444444,11.6396666666,10.6554444444,10.1413333333,10.4182222222,58.6687777778,14.1842222222
736.11,7.61844444444,36.0564444444,7.10766666666,20.8866666667,6.77866666667,11.3884444445,10.6374444444,9.83833333332,10.3303333333,58.4377777778,13.8233333333
736.43,7.74,35.912,7.33633333333,20.8694444444,6.83555555556,11.4212222222,10.6775555556,9.92266666667,10.319,58.2761111111,13.7533333333
736.74,7.97311111111,35.9145555556,7.42366666667,20.7246666667,6.848,11.5025555556,10.814,9.89966666668,10.4977777778,58.3548888889,13.9743333334
737.06,8.20922222222,35.7765555556,7.57400000001,20.8502222222,7.14177777778,11.5283333333,10.9834444444,10.0322222222,10.6223333333,58.4986666667,14.0805555556
737.38,8.09944444446,35.563,7.46000000001,20.9362222222,7.00877777778,11.6936666667,10.7726666667,10.0883333333,10.3631111111,58.323,14.0665555556
737.69,8.07955555556,35.852,7.44744444443,20.8901111111,7.17811111111,11.9117777778,10.8342222222,10.3627777778,10.4,58.2237777778,14.1425555556
738.01,7.99511111111,35.8403333333,7.38988888889,20.8427777778,7.16433333333,12.0773333333,10.8631111111,10.491,10.3818888889,58.54,14.2721111111
738.33,7.62633333333,35.6,7.07933333334,20.5814444444,6.89066666667,11.888,10.3643333333,10.2625555555,10.0401111111,58.3164444444,14.053
738.64,7.83266666667,35.8212222222,7.32455555557,20.7732222222,7.06122222222,12.2891111111,10.4223333333,10.4562222222,10.1512222222,58.2732222222,14.1637777778
738.96,7.786,35.8546666666,7.30300000001,20.6823333333,6.97466666667,12.3112222222,10.2732222222,10.5486666666,9.94499999999,58.2466666667,14.0321111111
739.28,8.10677777778,35.9524444444,7.60122222223,20.8786666667,7.28788888889,12.6395555556,10.5486666667,10.6281111111,10.0883333333,58.2465555556,14.1528888889
739.59,8.23011111111,36.1536666667,7.87055555556,20.9615555556,7.34444444445,12.9433333333,10.3957777778,10.8802222222,10.0358888889,58.2206666667,14.1851111111
739.91,7.82966666666,36.2194444445,7.69900000001,20.737,7.01977777778,12.7997777778,10.0363333333,10.5277777778,9.69866666668,58.3803333334,14.0203333333
740.23,7.43700000001,36.086,7.39066666667,20.5973333333,6.87733333333,12.6818888889,9.67655555555,10.3334444445,9.26055555555,58.2186666666,13.6031111111
740.54,7.30511111111,36.2507777778,7.26577777777,20.5786666667,6.74688888889,12.6838888889,9.40466666666,10.5058888889,9.03522222222,57.9894444444,13.3994444444
740.86,7.45644444444,36.538,7.56777777778,20.7253333333,6.74388888889,12.7235555556,9.41522222222,10.5218888889,9.18033333333,58.3105555555,13.4321111111
741.18,7.57688888889,36.5003333334,7.85522222223,20.8584444445,6.86677777778,12.7937777778,9.54588888889,10.5421111111,9.2068888889,58.4078888889,13.6205555556
741.49,7.50655555556,36.4984444444,7.97844444446,20.9367777778,6.91644444445,12.6855555556,9.66666666665,10.5091111111,9.07677777779,58.2447777778,13.6134444444
741.81,7.42933333333,36.5573333333,7.85000000001,20.8698888889,6.74922222222,12.5951111111,9.55277777777,10.3442222222,8.83544444444,58.3343333334,13.3291111111
742.12,7.23033333333,36.357,7.73633333333,20.8255555556,6.716,12.2444444445,9.30044444446,10.216,8.61877777777,58.3112222222,13.2395555555
742.44,6.96933333333,35.9456666667,7.67711111111,20.5031111111,6.57744444445,11.9622222222,9.13055555556,9.95666666667,8.38511111111,57.658,13.0031111111
742.76,6.59955555555,36.123,7.57655555557,20.466,6.16044444445,11.7008888889,8.95422222222,9.78955555555,8.30855555555,57.893,12.6565555556
743.07,6.74688888889,36.1688888889,7.80066666667,20.6628888889,6.285,11.9517777778,9.32099999999,9.91766666668,8.51944444445,58.1208888889,12.849
743.39,7.07877777778,36.3226666667,7.77133333334,20.7757777778,6.48688888889,12.1276666667,9.52455555555,9.88833333333,8.75300000001,58.2598888889,12.886
743.70,7.20566666667,36.4125555556,7.78888888889,20.7111111111,6.50311111111,12.1183333333,9.51622222222,9.84300000001,8.86688888889,58.4227777778,12.9313333333
744.02,7.12,36.4755555555,7.83111111111,20.6444444445,6.45777777778,12.1377777778,9.64444444443,9.55555555555,9.01333333333,58.5733333333,13.2444444445
744.34,6.64322222222,36.146,7.20866666667,20.0106666666,6.24855555556,11.5998888889,9.36622222222,9.16000000001,8.59011111111,58.0406666667,12.8021111111
744.65,6.88855555556,36.1023333333,7.42833333333,19.9126666667,6.37144444445,11.7574444445,9.52377777779,9.49266666665,8.88177777778,57.6421111111,12.7696666667
744.97,7.04933333333,36.4018888889,7.58411111111,20.0924444445,6.63588888889,12.0007777778,9.70477777777,9.63744444443,9.33188888888,57.7795555556,12.8364444444
745.28,7.26944444445,36.4371111111,7.82277777778,20.1887777778,6.81511111111,12.0603333333,10.0765555555,9.82911111111,9.62644444445,57.7102222222,13.1443333333
745.60,7.86655555556,36.8352222222,8.33666666668,20.4326666667,7.18888888889,12.6201111111,10.7271111111,10.2073333333,10.144,58.2033333333,13.542
745.91,8.10266666667,37.0552222222,8.20722222221,20.5954444445,7.24833333333,12.788,10.9703333333,10.3476666667,10.2613333333,58.6185555556,13.7422222222
746.23,8.37855555557,37.1562222222,8.36044444445,20.7201111111,7.51011111111,12.8347777778,10.9707777778,10.568,10.3012222222,58.5595555556,14.2236666667
746.55,8.49622222222,37.3553333334,8.39222222222,20.8922222222,7.56888888889,12.9706666667,10.9528888889,10.5907777778,10.2424444444,58.6184444444,14.4182222222
746.86,8.40633333332,37.5227777778,8.51088888888,21.193,7.41811111111,12.9051111111,10.9927777778,10.7695555556,10.091,58.9615555555,14.6037777778
747.18,8.43888888889,37.7475555556,8.645,21.6813333333,7.39822222222,12.9078888889,11.2073333333,10.9826666667,10.0981111111,59.4471111111,14.847
747.49,8.38155555556,37.57,8.84855555557,21.723,7.44255555555,12.856,11.0561111111,10.9416666667,9.98444444446,59.2148888889,14.7247777778
747.81,8.60711111111,37.8232222222,9.0751111111,22.3857777778,7.67566666667,13.2832222222,11.3883333333,11.2608888889,10.3067777778,59.3411111111,14.974
748.12,8.49933333333,37.9471111111,9.02622222222,22.6163333333,7.56477777778,13.1684444444,11.3538888889,11.1751111111,9.98855555556,60.0457777778,15.111
748.44,8.62533333333,38.0725555556,9.2591111111,22.8196666667,7.74488888889,13.3597777778,11.4532222222,11.4393333333,10.0255555555,60.3631111111,15.6584444444
748.75,9.21166666666,38.5746666667,9.89466666668,23.4703333334,8.34811111111,14.0008888889,11.8302222222,12.0835555555,10.5413333333,60.6702222222,16.1398888889
749.07,9.01955555556,38.7096666667,9.72733333333,23.5288888889,8.25722222222,13.8333333333,11.5965555556,12.0731111111,10.3035555556,60.9181111111,16.0745555555
749.38,9.35611111112,39.3243333333,10.2767777778,24.0045555556,8.65766666667,14.304,11.7505555556,12.4897777778,10.789,61.6778888889,16.526
749.70,9.55111111109,39.4774444444,10.6184444444,24.2428888889,8.762,14.7007777778,11.9593333333,12.6892222222,10.7917777778,61.8592222222,16.5615555556
750.01,9.71777777776,39.5808888889,10.7742222222,24.4718888889,8.85711111111,14.7587777778,12.0626666667,12.8324444444,10.8971111111,61.7213333333,16.694
750.33,10.0095555556,39.7886666667,11.134,24.7291111111,9.19366666665,15.0596666667,12.4755555555,13.1646666667,11.2608888889,61.4624444444,16.9997777778
750.64,9.84699999998,39.6087777778,11.0388888889,24.5112222222,9.06155555557,14.9394444445,12.3843333333,12.9305555556,11.0885555556,60.9823333333,16.8268888889
750.96,9.92433333334,39.8695555556,10.9026666667,24.573,9.04122222221,14.9294444444,12.4835555556,13.0091111111,10.9843333333,61.2358888889,16.7368888889
751.27,10.4595555556,39.9793333333,11.3012222222,24.4843333333,9.38277777779,15.1464444444,12.6627777778,13.3097777778,11.1881111111,61.3283333333,17.0782222222
751.59,10.5952222222,39.9456666667,11.4234444445,24.4217777778,9.37777777778,15.3518888889,12.6906666667,13.2562222222,11.3782222222,61.0952222222,17.1714444444
751.90,10.1892222222,39.4016666667,11.0116666667,24.0204444445,8.61688888889,14.8567777778,12.1141111111,12.7647777778,10.8353333333,60.4084444444,16.6145555556
752.22,9.71822222221,39.1193333333,10.4945555556,23.6927777778,8.29311111111,14.1707777778,11.9376666666,12.2207777778,10.4536666666,60.4237777778,16.3947777778
752.53,9.17722222223,38.4692222222,9.92066666667,23.2621111111,7.64444444444,13.8888888889,11.362,11.5717777778,10.1671111111,59.875,15.8408888889
752.85,8.49244444444,37.9252222222,9.34855555554,22.7623333334,7.13733333333,13.1482222222,10.841,10.9554444445,9.51322222221,59.2226666666,15.3183333333
753.16,8.26633333333,37.4961111111,8.96177777777,22.5403333333,6.96666666667,12.7016666667,10.5975555556,10.8337777778,9.56144444446,58.9456666667,15.2828888889
753.47,8.408,37.3604444444,9.17,22.7118888889,7.16566666667,12.8027777778,10.7391111111,10.9886666667,9.75522222221,58.9025555556,15.3378888889
753.79,8.51188888889,37.2634444444,9.22755555554,22.7748888889,7.31222222222,12.9223333333,10.8213333333,11.0931111111,9.72544444443,59.0327777778,15.5166666667
754.10,8.83244444445,37.4274444444,9.25488888889,22.803,7.44366666667,12.7995555556,10.9886666667,11.2064444444,9.89022222223,58.9642222222,15.6952222222
754.42,9.09422222221,37.3853333333,9.4821111111,23.0847777778,7.61566666667,12.8358888889,11.1886666667,11.3118888889,10.0525555555,58.9368888889,15.8475555555
754.73,8.66833333334,37.3231111111,9.39866666667,22.8924444444,7.29111111111,12.6948888889,11.1433333333,11.1845555556,9.90355555557,59.1137777778,15.6843333333
755.05,8.23922222222,37.0076666667,8.96322222223,22.5747777778,6.84755555555,12.0622222222,10.7816666667,10.7166666667,9.34811111112,58.8585555555,15.2214444444
755.36,8.55533333333,37.3298888889,9.11755555557,22.6898888889,7.21844444444,12.292,11.1112222222,10.6576666667,9.5001111111,59.5333333333,15.4477777778
