wavelength,Back_CisLevm,Belly_CisLevm,Breast_CisLevm,Crissum_CisLevm,Crown_CisLevm,DorTail_CisLevm,Patch10_CisLevm,Patch11_CisLevm,Rump_CisLevm,Throat_CisLevm,WingTip_CisLevm
797.63,58.6756,69.4753333333,9.24526666667,57.1211333333,10.4266,11.5544666667,32.0313333333,41.3242,53.4502523077,9.74193333333,9.50046666667
797.93,58.8090666667,69.8776666667,10.5370333333,57.6348666667,11.6751333333,12.7156,33.1941333333,41.9366,54.1166692308,10.9626666667,10.551
798.24,59.7031333333,70.5743,11.7423,58.549,12.6778,13.5910666667,34.2968666667,42.8907333333,54.9474558974,11.9943333333,11.4062
798.55,60.4003333333,70.7782666667,12.3547333333,59.0523333333,13.2487333333,14.6475333333,34.9634666667,43.4742666667,55.2994317949,12.9612,12.4816666667
798.85,59.3676666667,69.7289666667,11.9871,58.058,12.8083333333,14.0502,34.2873333333,42.8393333333,54.4506153846,12.5034666667,11.8995333333
799.16,59.3095333333,69.8387,12.7250333333,58.3757333333,13.4636,14.6576,34.5444,43.1013333333,54.8010333333,13.1239333334,12.4901333333
799.47,60.1762,70.7519,12.2614,59.4067333333,12.9574666667,14.4376,34.8604666667,43.4773333333,55.3742523077,12.6401333333,12.3230666667
799.78,59.3632,70.5893333333,11.8304,59.5653333333,12.256,14.0000666667,34.0416666667,42.9224666667,55.2943882051,12.3988,12.3035333333
800.08,59.5367333333,70.8544666667,12.3164333333,59.7354,12.4186666667,14.4404666667,34.2719333333,42.7917333333,55.4303969231,13.0324,12.4488
800.39,59.7627333333,70.9124,12.4026333333,59.6775333333,12.3662,14.4221333333,34.2093333333,42.6763333333,55.4009769231,13.4914666667,12.8770666667
800.70,59.3877333333,71.1294666667,12.5773666667,59.5224666667,12.3538,14.6679333333,34.2026,42.6079333333,55.3963369231,13.6455333333,13.2965333333
801.00,59.5330666667,70.8465666667,12.0572333333,59.3838,12.2501333334,14.5348,34.3044,42.2845333333,55.8205174359,13.3456666667,12.8852666667
801.31,59.61,70.6699333333,12.1224666667,59.132,12.5094666667,15.1321333333,34.4465333333,42.5535333334,55.9359430769,14.0378,12.8112666667
801.62,60.4689333333,71.4987333333,13.1051666667,59.8224666667,13.5869333333,16.3245333333,35.1457333334,43.6755333333,57.051445641,14.8796666667,13.5995333333
801.92,60.3834,72.2808,13.4114,59.9090666667,13.5218,15.926,35.0681333333,43.7881333333,57.4441148718,14.2754666667,13.3138
802.23,61.1428666667,73.3202,14.2725,60.7553333333,14.3185333334,16.7685333333,36.105,44.5779333333,58.5217164103,15.0082,14.3842
802.54,61.1244666667,74.0796666667,13.6212,60.5824,14.0896,16.1981333333,35.9504,44.1632,58.6190784615,14.6251333333,13.6277333333
802.84,59.4933333333,72.33,12.6333333333,58.6866666667,13.1733333333,15.0533333333,34.7133333334,42.6333333333,57.4075384615,13.6733333333,12.32
803.15,59.9328,72.4387666667,12.6775333333,58.1904,13.0642666667,15.0823333333,34.7596,42.5092666667,57.1872825641,13.1921333333,11.9342
803.46,60.1008666667,72.2312,12.9098,57.9569333333,13.1048,15.2554,34.4558,42.4865333333,57.3436179487,13.4944666667,12.5806666666
803.76,59.926,71.9832,12.8417666667,57.9865333333,13.2054,15.2658,34.3232,42.5118,57.2360933333,13.4274666666,12.5252666667
804.07,60.2842666667,72.0473333333,13.286,58.6328,13.2792666667,15.479,34.7478666667,42.917,57.5755717949,13.4956666667,12.6226666667
804.38,59.966,71.9456333333,13.0681,58.5918,12.9932666667,14.9998,34.4286,42.7005333333,57.3850810256,12.8638666667,12.2450666667
804.68,60.6544,72.7165,13.5821333333,59.3659333333,13.231,15.1056666667,34.8261333333,42.6516,58.2053584615,12.7334,12.9448
804.99,59.8502666667,71.7978666667,12.6353,58.3385333333,12.1620666667,14.0756,33.9394666667,41.5458666667,57.2908374359,12.0463333333,12.5366
805.30,59.4,70.8,12.2333333333,57.5866666667,12.02,14.1133333333,33.42,41.1,56.4433846154,12.32,12.4733333333
805.60,59.0759333333,70.2343,11.9703,57.4059333333,12.0990666667,14.3827333333,32.7591333333,40.515,55.7190928205,12.4422666667,12.1518666667
805.91,58.0549333333,69.0372,11.5619,56.6273333333,11.4537333333,13.9293333333,31.945,39.5414666667,54.5635112821,12.0367333333,12.0300666667
806.21,58.8856666667,69.7803,12.2582666667,57.6663333333,12.0222,14.8016,32.3107333333,40.2949333333,54.9516353846,12.7631333333,13.0449333334
806.52,58.3069333333,68.9131333333,11.5513666667,56.8907333334,11.7720666667,14.124,31.6798,39.7562666667,54.4461825641,12.4439333333,12.7009333333
806.83,57.4073333333,68.1286333333,11.5529333333,56.0885333333,12.0598,13.8987333333,31.4034666666,39.3111333333,53.4184405128,11.9558666667,12.9305333333
807.13,57.7409333333,68.4159666667,12.152,56.8646,12.3791333333,14.4368666667,31.8337333333,39.6170666667,53.6604517949,12.4310666667,13.6189333333
807.44,58.1009333333,68.6114,12.6276,56.9756666667,13.1838666667,14.9397333333,32.4553333333,40.1496,53.9759564103,12.9560666667,14.5627333333
807.74,58.2648,68.6921,12.7365,56.9668,13.6529333333,15.2773333333,32.4330666667,40.2152666667,53.7752882051,13.3137333333,14.9966
808.05,58.0686666667,68.955,12.5462,57.0436666667,13.6044,15.4167333333,32.1031333333,40.6149333333,53.5489410256,13.4919333333,15.1984
808.35,57.4201333333,68.9239,13.4057666667,57.4860666667,14.0638666667,15.9064666667,32.3659333333,40.6975333333,53.334325641,13.8862,15.9328
808.66,57.0873333333,68.5739,13.3066,57.3814,13.8141333333,15.5177333333,32.1911333333,40.1602,52.783225641,13.3934,15.7648666667
808.97,57.3784,69.0896,13.1485333333,57.3989333333,13.4496666667,15.0376666667,32.642,39.9521333333,53.0407523077,13.1142666667,16.0917333333
809.27,58.3230666667,69.2368666667,14.2881333333,58.0217333333,14.7365333333,16.2969333333,33.8055333333,40.842,54.0576379487,14.2846666667,17.5292
809.58,58.5002666666,69.2536,15.3475666667,58.3163333333,16.0599333333,17.3550666667,35.0444,41.1520666667,54.8304312821,15.4326666667,18.7594666666
809.88,59.4133333333,70.0760333333,16.0731666667,59.4685333333,16.7978,18.3643333333,36.08,41.9668666667,55.6213025641,16.1354,19.4065333333
810.19,59.2926,69.9929666667,16.1485666667,59.8039333333,16.3796,18.4314666667,36.0854,42.3178666667,55.989794359,16.4354666667,19.2015333333
810.49,58.7531333333,69.3481666667,15.9795666667,58.8168666667,16.3088666667,17.9383333333,35.4588,41.8632666667,55.5473579487,15.9474,19.1003333333
810.80,58.5258,69.1621666667,15.2391666667,58.4252,16.0086,17.4684,34.786,41.4671333333,55.1577866667,15.5268,18.7342666667
811.10,59.1246666667,69.7410666667,15.8278666667,58.7819333333,16.1926,17.841,35.3025333333,42.2393333333,55.927545641,15.9810666667,19.3362666667
811.41,59.3289333333,69.1684,16.2109333333,58.7891333333,16.4114,18.1617333333,35.7403333333,42.3632666667,56.0563841026,16.4916666667,19.4456
811.71,58.9784666667,68.1687333333,14.1278333333,57.7602,14.9225333333,16.8368666667,34.4759333334,41.6344666667,55.3206210256,14.9603333333,17.5558666667
812.02,60.0616,69.3848,14.4328666667,58.4775333333,15.7400666667,17.4547333333,35.5170666667,42.6835333333,56.5924010257,15.5171333333,18.4313333333
812.32,59.6862,68.7332333333,14.5695666667,58.4003333333,16.1958666667,17.6272666667,35.3232666667,42.6865333333,56.0794892308,15.5912,18.2625333333
812.63,59.0388,68.3238,14.2445666667,57.9238666667,15.9937333333,17.4394,34.7867333333,42.6066,55.5046471795,15.1096666666,17.7547333333
812.93,58.4518666666,68.1367666667,13.6132666667,56.9895333334,15.1613333334,16.6705333333,33.9633333333,42.1237333333,54.55366,14.1579333333,16.476
813.24,58.2626666667,67.9168,13.1094,56.7767333333,14.7092666667,15.9986,33.4198666666,42.0283333333,54.2564179487,13.8758666667,16.2814666667
813.54,58.0738,67.3364333333,12.3979,56.2346,14.3798,15.3230666667,32.8896,41.6724,53.8366964103,13.3730666666,15.648
813.85,57.8608666667,67.2577,11.6807666667,56.0915333333,13.6791333333,15.1267333333,32.5855333333,41.745,53.5232348718,12.8588666667,14.6201333333
814.15,56.7872,66.1405333333,10.9397333333,55.2046666667,12.6024,14.3774666667,31.5663333333,40.8353333333,52.3329825641,12.0241333333,13.6304666667
814.46,55.068,64.5364,9.61633333333,53.8928,11.231,12.8537333333,30.4156,39.0006666667,50.7727487179,10.6312666667,12.6378
814.76,55.4342,64.9346666667,10.1385,53.7137333333,12.1442666667,13.2698666667,30.8840666667,39.3738666667,50.7942707692,10.8204666667,13.6979333333
815.07,56.5447333333,66.3321,11.5269333333,54.695,13.8449333333,13.9156666667,32.2390666667,40.2597333333,51.8458466667,12.1212,14.7582
815.37,56.5108666667,66.0008333333,11.8848,55.0312666667,14.1900666667,14.2524,32.4066,40.3271333333,52.0299784615,12.6946666667,14.8832
815.68,56.3869333333,65.8392666667,12.0125,54.4754666666,13.7529333333,13.6442,31.8570666667,40.0233333333,51.9894979487,12.3078666667,14.6076666667
815.98,57.467,67.129,12.8049666667,55.4545333333,14.1881333333,14.3433333333,32.7739333333,40.7382666667,52.8831820513,13.0458666667,15.0194
816.29,58.2968,67.6678333333,13.2797333333,56.6934666667,14.9291333333,15.1285333333,33.3411333333,41.2582666667,53.9642235897,14.4686666667,16.4250666667
816.59,57.5478,67.308,13.3446333333,55.8079333333,15.043,14.893,33.3707333333,40.6375333333,53.5606923077,14.4207333333,16.2278
816.89,57.8781333333,68.2092333333,12.7465333333,56.042,14.9435333333,14.8306666667,33.7021333333,40.8953333333,53.9311066667,13.8074666667,15.5906
817.20,57.6054,68.4515666667,12.2247,55.8092666667,14.8485333333,14.1018666667,33.5550666667,40.1256,53.7331112821,13.5993333333,15.1884
817.50,58.7044666667,69.4649666666,12.8494333333,56.6666666667,15.3129333333,14.7816,34.5195333333,40.7642,54.7708964102,14.0612,15.3566666667
817.81,59.8332,70.6057,12.7856,57.2506,15.3355333333,15.1396666667,34.5592666667,41.313,55.4656594872,13.5871333333,14.4867333333
818.11,58.8391333333,69.7400666667,11.193,56.6096666667,13.5613333333,13.4757333333,33.3974666667,39.8006,54.7712358974,11.8803333333,12.5784
818.41,57.6398,68.084,9.69833333333,55.2662,11.9838,12.4787333333,31.9294,38.3450666667,53.4058810257,10.424,11.4139333333
818.72,57.0230666667,67.9767666667,7.93743333333,54.5280666667,10.2443333333,10.8316666667,30.2708,37.0758,52.386045641,8.34313333333,9.45873333334
819.02,57.4704,68.8847666667,7.39559999999,55.2212666667,10.0872666667,10.9844,30.7351333333,37.2025333333,52.6115979487,8.39866666665,9.433
819.33,56.7840666667,68.3261666667,5.8814,54.5142666667,8.65573333332,9.22333333334,29.4698,36.1478666667,51.6523974359,6.7296,8.1168
819.63,57.1637333333,68.6121666667,5.16773333333,54.2971333333,7.82739999999,8.43800000001,29.0334666667,36.0686,51.1319569231,5.46066666667,7.05013333334
819.93,57.3400666667,69.0364,5.31546666667,54.3244666667,7.61113333333,8.47519999999,28.9158,35.8915333333,50.9006892308,5.36213333333,6.959
820.24,57.7347333333,68.7750666667,6.19723333333,54.7154666667,8.39786666667,9.12739999999,29.2496,35.9754666667,50.9944025641,6.178,7.95806666667
820.54,57.9797333333,68.9868666667,6.57576666667,54.6742,8.6986,9.52433333333,29.4714,36.2172,51.0333964102,6.41786666667,8.28573333335
820.85,58.0845333333,69.3878666667,6.94073333333,54.8744,8.826,9.5248,29.6079333333,36.2292666667,51.2042276923,6.70186666667,8.40366666668
821.15,58.1011333333,69.3311333333,7.27773333333,54.8756666667,9.05479999999,9.62713333334,29.7422666667,36.3372666667,51.1953497436,7.21486666667,8.67
821.45,58.1766,69.5273333333,7.67293333333,54.9116666666,9.28299999999,9.94126666667,29.9236666666,36.5228,51.2000692308,7.59093333333,8.88193333333
821.76,58.4876666667,70.0309666667,7.96533333333,55.2377333333,9.44173333333,10.1685333333,30.2695333333,36.7412,51.5779451282,7.8386,9.08866666668
822.06,58.6998,70.2117333333,8.16276666667,55.4486666666,9.57093333333,10.2648666667,30.6002666667,36.8781333333,51.7821338462,7.9668,9.30186666665
822.36,58.8972666667,70.2545666667,8.3739,55.4844,9.65153333333,10.3643333333,30.6188,36.953,51.8567882051,8.10353333334,9.39366666666
822.67,58.8681333334,70.1022,8.6848,55.4063333333,9.85446666667,10.6318666667,30.7804,36.9252,51.8500702564,8.46266666667,9.62993333332
822.97,58.6647333333,69.9774666667,8.5574,55.3844,9.71666666667,10.4807333333,30.7175333333,36.7274,51.6998020513,8.40486666667,9.50993333333
823.27,58.7972666667,70.0786666667,8.8333,55.537,9.94313333334,10.7161333333,30.9742,37.0057333334,51.923185641,8.66186666666,9.85653333333
823.58,58.5385333333,70.0897333333,8.78833333333,55.3822666666,9.78073333333,10.5714666667,30.9134,36.9162666667,51.8336025641,8.66820000001,9.64533333334
823.88,58.4226,69.9408666667,8.80566666667,55.4758666667,9.63893333334,10.5014,30.9191333333,36.9181333333,51.8492851282,8.73633333333,9.50213333333
824.18,58.1762666667,69.6074,8.5778,55.2106,9.38053333333,10.3162666667,30.7423333333,36.5961333333,51.5311784615,8.56773333333,9.22773333335
824.49,58.294,69.6939333333,8.54543333333,55.3827333333,9.36126666667,10.3849333333,30.8289333333,36.4786,51.638614359,8.57379999999,9.136
824.79,58.2754666667,69.4344,8.2405,55.4004,9.27893333333,10.2049333333,30.7309333333,36.2953333333,51.590565641,8.45873333334,8.8014
825.09,57.9878,69.0840666667,8.121,55.3614,9.15460000001,10.1136,30.524,36.2552,51.3308102564,8.36006666667,8.53506666666
825.39,57.5876,68.6510333333,8.1278,55.0644,9.24253333334,10.1593333333,30.2147333333,36.2247333333,51.1034353846,8.51966666666,8.51133333332
825.70,57.0672666667,68.4076666667,8.2504,55.0272,9.48499999999,10.395,30.1945333333,36.1688666667,51.0208302564,8.5838,8.72959999999
826.00,57.5843333333,68.8732666667,8.44446666666,55.2952666667,9.82473333333,10.4756666667,30.3727333333,36.4354666667,51.3135476923,8.56673333333,8.79966666666
826.30,57.9940666666,69.2487333333,9.26233333334,55.6206666667,10.5629333333,11.1762666667,30.8681333333,37.037,51.9171928205,9.25340000001,9.428
826.61,58.2509333333,69.3546333333,9.12393333333,55.9719333333,10.4851333333,11.1499333333,30.7637333333,36.9032666666,52.0128512821,9.28726666666,9.13146666665
826.91,59.0496666667,70.0502333333,9.17919999999,56.5036,10.5556666667,11.3202666667,31.0827333333,37.2650666667,52.4569933333,9.29193333333,9.20066666665
827.21,59.8482666667,71.1683333333,9.53506666666,57.1610666667,10.9499333333,11.7309333333,31.5698,37.5858666667,53.0502041026,9.59240000001,9.68246666665
827.51,60.1014666667,71.5047333333,9.4842,57.5587333333,11.0666,11.8508666667,31.708,37.8698666667,53.4305307692,9.56186666666,9.79380000002
827.82,59.7194,71.4272666667,9.07253333333,57.3334,10.7954,11.5544666667,31.5479333333,37.7624,53.1239702564,9.22773333333,9.66986666667
828.12,60.2841333333,72.1438,9.28769999999,57.9754,10.8947333333,11.8,31.8454666667,38.1368666666,53.62716,9.34386666667,10.1296666667
828.42,60.9589333333,72.6802,9.45083333334,58.4069333333,11.2986,12.0083333333,32.0950666667,38.3164666667,53.9903174359,9.45653333335,10.4417333334
828.72,60.7166,72.3588333333,9.36513333334,58.0427333333,10.9091333333,11.9082666667,32.0926,37.8706,53.8268317949,9.14000000001,10.1187333333
829.02,60.8730666667,72.4079333334,9.02906666667,58.1535333334,10.5412,11.4052,32.0690666667,37.8491333333,53.9523092307,8.90406666668,9.69073333334
829.33,60.9384666667,72.5951,9.06906666667,58.9194,10.5885333333,11.5321333333,32.3693333333,38.3560666667,54.3044066667,8.91933333335,9.83246666665
829.63,61.4549333334,72.9441,9.3776,59.3976,10.5654666667,11.7305333333,32.5774666667,38.687,54.4965020513,8.67293333334,10.1392666667
829.93,61.6713333333,73.2956666667,10.2326,59.9183333333,11.3792666667,12.6485333333,33.3268,39.4344666667,55.0690825641,9.46900000001,11.1780666667
830.23,61.7754,73.6407666667,9.92056666667,60.4628,11.1848666667,12.8222,33.4507333333,39.5648,55.4034215385,9.13979999999,11.316
830.54,60.4793333333,71.7513666667,9.10033333333,59.4321333333,10.3762,11.9024666667,33.0089333333,39.1592,54.3830328205,8.03833333335,10.8111333333
830.84,60.6782,71.5953,9.4952,59.0365333333,10.7821333333,11.9691333333,33.3179333333,39.9690666667,54.2344574359,8.30826666667,11.2447333333
831.14,61.0448666667,72.0975666667,9.77376666667,59.3373333333,10.6978666667,11.5087333333,33.1304666667,39.9532,54.422985641,7.97660000001,11.0332
831.44,61.2059333333,72.518,10.4095666667,59.8634666667,11.1944666667,11.9454,33.5761333333,40.8646666667,55.1207328205,8.3126,11.2022
831.74,60.6295333333,71.738,10.3469666667,59.5064,10.6366666667,11.4449333333,33.1045333333,40.2789333333,54.6560866667,8.61946666666,10.9228
832.04,60.7866666667,71.9366666667,10.4633333333,59.3333333333,10.82,11.4,32.76,40.24,54.2888205128,9.10666666666,10.9733333333
832.35,60.5338,71.5580333333,10.1893333333,58.4420666667,10.4346,11.08,32.2098,39.9067333333,53.5997389743,8.70893333333,10.5958
832.65,59.0862,70.4597333333,8.83056666666,57.0747333333,9.35060000001,10.2298666667,31.1725333333,38.293,52.145874359,8.01146666667,9.48280000001
832.95,58.2744,69.7106666667,7.86980000001,56.2272666667,8.86379999999,9.9088,30.3966,37.3364666667,51.3650620513,7.96906666666,8.78359999999
833.25,58.5014,69.8870666666,7.126,56.2845333333,8.30893333333,9.40206666667,30.1256666667,37.0182,51.3202097436,7.28253333334,8.03713333333
833.55,58.1535333334,69.6404666667,7.25003333333,55.6819333333,8.40966666667,9.22700000001,29.9950666667,36.8883333333,51.2256358974,7.30186666667,7.863
833.85,58.6694,69.9212666667,7.86606666667,56.0514666667,8.87933333333,9.89040000001,30.1144,37.2342,51.6661415385,7.98759999999,8.09246666667
834.16,58.3842,69.9034666667,7.79493333333,56.132,8.75380000001,10.0117333333,30.0493333333,36.9565333333,51.502171282,7.99526666666,8.24493333333
834.46,58.5164666667,69.9338333333,8.64403333333,56.5556,9.3362,10.9237333333,30.7820666667,37.5146,51.8274682051,8.84953333333,8.71726666667
834.76,57.1842,68.6978333333,8.04816666667,55.177,8.54873333333,9.92053333335,30.0987333334,36.4044,50.7219394872,8.21173333334,8.01933333334
835.06,56.5712666667,68.2153666667,7.6681,54.3222666667,8.13759999999,9.62853333334,29.8242,36.1346666667,50.0680323077,7.65053333333,7.54506666667
835.36,56.4819333333,68.6050666667,7.68676666667,54.5917333333,8.15000000001,9.69760000001,30.1097333333,36.6265333333,50.2455646154,7.7536,7.43240000001
835.66,56.4682,68.9647,8.05303333333,54.8404,8.42106666666,10.3422,30.5606666667,36.9802666667,50.6661035897,8.08746666667,7.52953333333
835.96,56.4582666667,68.8859333333,8.82666666666,55.1759333333,9.03826666667,10.9119333333,31.0116666667,37.591,51.3507035898,8.39713333334,7.85560000001
836.26,56.0719333333,69.0042333333,8.56153333333,54.8201333333,8.83820000001,10.3596,31.2726,37.7456,51.4421651282,7.57973333334,7.16459999999
836.57,55.374,68.7764333333,8.20856666667,54.4148666666,8.28546666667,9.52053333333,30.9321333333,37.6756,50.9378441026,6.8814,6.46719999999
836.87,54.327,68.4035,7.44383333333,53.6476,6.75153333334,8.08486666665,30.191,37.4352666667,50.2062082051,5.66446666667,5.07020000001
837.17,54.3003333333,69.0700666667,7.6383,53.5565333333,7.09433333333,7.7918,30.9344,38.4658666667,50.7352723077,5.62533333333,5.34640000001
837.47,54.3348,69.3677666667,7.58216666667,53.657,6.78813333334,7.14206666667,31.0775333333,39.2413333333,51.3208553846,5.43246666667,3.7836
