wavelength,Back_SpoCorf,Belly_SpoCorf,Breast_SpoCorf,Crissum_SpoCorf,Crown_SpoCorf,DorTail_SpoCorf,Patch10_SpoCorf,Rump_SpoCorf,Throat_SpoCorf,WingTip_SpoCorf
756.62,13.6806666667,30.9952777778,22.3268888889,19.5726111111,16.173,15.9304444445,17.3864444444,14.7782222222,20.9924444444,16.5289444444
756.93,14.2754444444,31.3726666667,22.8091111111,20.0777777778,16.4415555555,16.2554444445,17.6208888889,15.087,21.4272222222,16.7597777778
757.24,14.8846666667,32.2076666667,23.5132222222,20.9890555556,17.406,17.1301111111,18.4376666667,15.8448888889,22.1616666667,17.5191666667
757.56,15.5117777778,32.868,24.2857777778,21.6395,17.7942222222,17.466,19.0093333333,16.4587777778,22.671,18.2896111111
757.87,15.4801111111,32.4032222222,23.9622222222,21.5240555556,17.8858888889,17.493,18.8403333333,16.1894444444,22.5495555555,18.1556111111
758.18,16.0976666667,33.1653333333,24.2005555555,22.3360555556,18.5906666667,18.0595555556,19.5015555556,16.9811111111,23.1002222222,18.7156666667
758.50,15.7561111111,33.0797777778,24.1085555556,22.0528888889,18.5257777778,17.8278888889,19.2508888889,16.732,22.8873333333,18.6756666667
758.81,16.0178888889,33.2221666667,24.1113333333,22.2790555556,18.7701111111,18.1133333333,19.4867777778,17.1091111111,22.9496666667,18.8106666667
759.13,16.0202222222,33.2548333333,23.6891111111,22.1273333333,18.6177777778,18.2445555556,19.408,17.0968888889,22.8552222222,19.0778888889
759.44,16.4858888889,33.7273888889,24.0301111111,22.3975555556,19.0492222222,18.3961111111,19.7345555556,17.4788888889,23.1018888889,19.2757222222
759.75,17.1761111111,34.3576111111,24.4756666667,23.0821111111,19.7261111111,18.9175555556,20.5133333333,17.9685555555,23.6185555555,19.9175
760.07,17.1361111111,34.4042777778,24.3805555556,23.3425,19.4868888889,18.8167777778,20.3273333333,17.8996666666,23.6447777778,20.1378888889
760.38,17.4077777778,34.3042222222,24.3175555555,23.6173888889,19.7823333333,19.2132222222,20.7233333333,18.1685555556,23.8687777778,20.1926666667
760.69,16.8378888889,33.8168888889,23.6184444445,23.0507777778,19.1307777778,18.3647777778,20.288,17.7776666667,23.2381111111,19.7093333333
761.01,16.4474444444,33.0348333333,22.9617777778,22.3912222222,18.6135555555,17.9902222222,19.665,17.1765555556,22.8563333333,19.0573333333
761.32,16.298,33.1811666667,22.9751111111,22.596,18.3861111111,17.618,19.9124444444,17.1178888889,22.6604444444,18.8117777778
761.63,15.9927777778,32.8590555556,22.8512222222,21.9903333333,17.9645555556,17.1557777778,19.4418888889,16.5367777778,22.2523333333,18.2991111111
761.94,16.2327777778,32.6537222222,22.9612222222,22.2365,18.1402222222,17.0434444444,19.5182222222,16.681,22.2794444445,18.2810555556
762.26,16.1862222222,32.8163888889,23.0916666667,22.4395555556,18.218,17.1196666666,19.3895555556,16.7582222222,22.5243333333,18.5131666667
762.57,16.2251111111,33.0882777778,23.4277777778,22.6065,18.548,17.2804444444,19.63,16.9537777778,22.6681111111,18.4153333333
762.88,15.6108888889,32.9482777778,23.0876666667,22.2807777778,18.1463333333,17.1902222222,19.2194444444,16.6017777778,22.6765555556,18.1029444444
763.20,15.0097777778,32.6531111111,22.7986666667,22.0295,17.8108888889,16.8658888889,18.6924444444,16.3023333333,22.5611111111,17.6771111111
763.51,14.8631111111,32.4027222222,22.5616666667,21.703,17.7133333333,16.646,18.4825555556,16.0461111111,22.2305555556,17.2932777778
763.82,14.8968888889,32.5748333333,22.7895555555,21.8872777778,17.7003333333,16.5905555556,18.3293333334,16.0765555555,22.3701111111,17.2934444445
764.14,15.2145555556,32.7257777778,22.976,22.045,17.888,16.9075555556,18.4855555556,16.2278888889,22.6713333333,17.6284444444
764.45,15.4262222222,33.3269444444,23.5554444445,22.3779444444,18.3195555556,17.2428888889,18.8662222222,16.696,22.895,18.0966111111
764.76,15.5382222222,33.584,23.8046666667,22.4168888889,18.396,17.6178888889,18.8802222222,16.9562222222,23.2383333334,18.5991666667
765.07,15.7967777778,33.5668333333,24.0823333333,23.0186111111,18.8582222222,18.0572222222,19.1608888889,17.2296666667,23.5528888889,19.2499444444
765.39,16.1872222222,34.086,24.1813333333,23.1971111111,18.9986666667,18.3965555556,19.4294444444,17.2897777778,23.9731111111,19.5289444445
765.70,16.2763333333,34.0676111111,24.2608888889,22.9123888889,18.9346666666,18.1785555555,19.515,17.2764444445,24.0317777778,19.2982777778
766.01,16.4838888889,34.1576111111,24.3547777778,22.9947777778,19.008,18.2868888889,19.4766666667,17.4524444445,24.2004444444,19.3117777778
766.32,17.4396666666,34.6118888889,25.0574444444,23.8859444444,19.6812222222,18.6593333333,20.029,18.301,24.4744444444,20.0287222222
766.64,17.6146666667,34.6663888889,25.0465555556,23.9908333333,19.4543333333,18.4355555555,20.1054444445,18.4752222222,24.3334444444,19.7488888889
766.95,18.4754444444,35.2242777778,25.9162222222,24.7856111111,20.3017777778,19.4034444445,21.2415555555,19.7145555556,25.2525555556,20.5545
767.26,19.0265555556,35.7911666667,26.6483333333,25.1822222222,20.8203333333,19.9755555555,22.1976666667,20.3917777778,25.7851111111,21.4171111111
767.57,19.1932222222,35.6963333333,26.9165555556,25.088,20.8836666667,19.9975555556,22.4171111111,20.4686666667,25.842,21.4051666667
767.88,19.4332222222,35.3717222222,26.6097777778,25.1441666667,20.9925555556,19.8471111111,22.3515555555,20.2613333333,25.911,21.4069444445
768.20,19.1138888889,35.2333333333,25.9615555556,24.9278333333,20.799,19.1474444445,22.2021111111,19.792,25.4783333333,20.7349444444
768.51,18.8255555556,35.2446111111,25.3573333334,24.1921666667,20.3382222222,18.6813333333,21.8301111111,19.4512222222,25.2954444444,20.2695555556
768.82,18.6447777778,35.1219444444,25.4487777778,24.0571666667,20.684,18.8453333333,21.8788888889,19.7753333333,25.3201111111,20.1402222222
769.13,18.7224444444,35.5878888889,25.8474444444,24.4693333333,21.1686666666,19.1347777778,22.215,19.8202222222,25.4053333333,20.4648888889
769.44,18.6824444444,35.2224444445,25.71,24.6405555556,20.9255555556,19.0102222222,22.17,19.6063333333,25.2851111111,20.3852777778
769.76,17.9894444444,34.7559444444,25.1437777778,24.005,20.3128888889,18.3497777778,21.8386666667,18.6105555555,24.515,19.5116111111
770.07,18.2534444444,34.9160555556,25.1717777778,23.7741111111,20.8785555556,18.5314444445,22.0447777778,18.57,24.778,19.9018888889
770.38,18.3047777778,35.007,25.3956666667,23.6467777778,20.8452222222,18.1941111111,21.8738888889,18.1386666667,24.7627777778,20.0895
770.69,17.7204444444,34.4986111111,24.7115555555,22.8545555556,20.3371111111,17.291,20.6633333333,17.482,23.9958888889,19.3667777778
771.00,17.4603333333,34.8107222222,24.4116666666,22.7999444444,20.2605555555,17.1427777778,20.6837777778,17.5986666667,24.2003333333,19.0516666667
771.32,16.6457777778,34.6358333333,24.1365555555,22.1597777778,19.6338888889,16.7541111111,20.3245555556,17.3284444445,23.7368888889,18.5934444445
771.63,17.2546666667,34.6621666667,24.8962222222,22.3876666667,20.2104444444,17.3372222222,20.7152222222,18.0742222222,24.1843333333,19.0761666667
771.94,17.1671111111,34.6989444444,25.1483333333,22.2178888889,20.1103333333,17.0568888889,20.6956666666,17.9221111111,23.7574444444,18.6386111111
772.25,16.4957777778,33.8667777778,24.2787777778,21.6675555556,19.3121111111,16.4874444444,19.7388888889,16.9055555556,23.2378888889,18.2498888889
772.56,16.8098888889,33.5157222222,24.2375555556,22.0917777778,19.1556666667,16.5581111111,19.5898888889,16.9404444445,23.6556666667,17.809
772.87,16.8615555556,33.5771666667,23.9588888889,21.9877222222,19.2363333333,16.5425555556,19.5993333333,16.6488888889,23.7907777778,17.6769444444
773.18,17.8208888889,34.1991666667,24.4138888889,23.0159444444,20.0486666667,17.3158888889,20.4183333333,17.7037777778,24.8287777778,18.8898888889
773.50,17.9522222222,34.7338333333,25.3445555555,23.4069444444,20.7255555556,17.6125555555,21.1204444444,18.4941111111,25.1147777778,20.2021666667
773.81,17.3722222222,34.3755,24.7827777778,22.9371111111,20.0168888889,16.9235555555,20.0728888889,17.7553333333,24.5582222222,19.3907777778
774.12,17.9112222222,34.4681666667,25.112,23.7576666667,20.5246666667,17.711,20.7441111111,18.1306666667,24.9881111111,19.4039444444
774.43,17.8781111111,34.1102777778,25.6973333334,23.8342777778,20.4074444444,18.0036666667,20.7161111111,17.8297777778,24.51,19.4273888889
774.74,18.1186666667,34.3568888889,25.3995555556,24.1521111111,20.2923333334,18.08,20.5166666667,17.5926666667,24.581,19.1519444444
775.05,18.32,34.0781111111,25.5584444444,24.3026666667,19.9483333333,17.8731111111,20.5936666667,17.5453333334,24.635,19.5760555556
775.36,18.8411111111,34.5801111111,26.511,24.93,20.6564444445,18.452,21.3644444445,18.6613333333,25.394,20.3570555555
775.67,19.3768888889,35.3622222222,27.5324444445,25.8542222222,21.1602222222,18.7654444444,22.5728888889,19.8877777778,25.8691111111,21.3205555556
775.98,19.764,35.9105,28.0504444445,25.731,21.9446666667,19.4172222222,22.8664444444,20.339,26.068,22.4253888889
776.30,18.7935555555,35.1072777778,27.7381111111,24.5825555556,21.2084444444,18.3561111111,21.795,20.1353333333,25.0944444445,21.9041666667
776.61,18.5645555556,34.9404444445,27.5755555555,23.6713888889,21.3053333333,17.7955555556,21.0884444444,19.9446666666,24.7855555556,21.2364444444
776.92,19.6032222222,35.3024444444,28.1443333333,24.5771666667,22.1928888889,18.5476666667,21.5478888889,20.5217777778,25.4372222222,21.4455
777.23,20.0306666667,35.5440555556,28.1525555555,25.1297222222,22.5585555556,19.1176666667,22.5395555556,21.0303333333,26.0091111111,22.0541666667
777.54,19.8125555555,35.9869444444,28.3324444444,25.1148333333,22.7098888889,19.3248888889,23.0445555555,21.0365555556,26.4486666667,22.5329444444
777.85,19.382,35.4777777778,27.4707777778,25.091,22.8266666667,19.1133333333,22.9898888889,20.8787777778,26.444,22.6828888889
778.16,19.9042222222,35.9338888889,28.5153333333,26.1446111111,23.7451111111,19.8853333334,23.7357777778,21.4368888889,26.8583333333,23.6494444444
778.47,20.5083333333,36.9729444444,29.4435555556,26.4684444444,24.687,20.8742222222,24.3403333334,21.8853333333,27.2962222222,23.7244444445
778.78,19.9334444444,36.0917222222,28.8245555555,26.2277222222,24.2664444445,20.6475555555,23.7381111111,20.843,26.7997777778,23.0487222222
779.09,20.4573333333,36.2862777778,28.6601111111,26.56,24.8152222222,21.0294444445,23.7898888889,20.773,27.27,22.8581666667
779.40,19.8851111111,35.8781666667,28.3124444444,26.1785555556,24.3217777778,20.4196666667,23.777,20.8952222222,27.1737777778,22.2369444444
779.71,20.1314444445,35.9647222222,28.3536666667,27.3030555556,25.0807777778,21.2727777778,24.808,21.1011111111,28.0906666667,22.6768333333
780.02,19.1946666667,35.5556111111,27.4312222222,27.0386666667,24.3425555556,20.9785555556,24.7604444444,20.3158888889,27.2071111111,22.5993888889
780.33,17.9023333333,34.3353888889,25.7944444444,25.5348333333,22.4508888889,19.5015555556,23.188,18.9303333333,25.8047777778,21.1369444444
780.64,16.7998888889,33.6322222222,25.3708888889,24.2713888889,21.6352222222,18.6894444444,22.0193333333,17.9314444444,24.8906666667,20.3331111111
780.95,16.5698888889,32.7842777778,24.6877777778,23.385,20.9733333333,17.9477777778,21.3608888889,17.2266666667,23.7294444444,19.5036111111
781.26,17.9394444444,33.8457777778,25.933,23.9160555556,21.3484444444,18.6731111111,21.3161111111,17.7347777778,24.7034444444,20.1832222222
781.57,17.7166666667,33.1691111111,25.3387777778,23.2447222222,20.8662222222,18.4384444445,20.9975555556,17.7712222222,24.7157777778,19.7561666667
781.88,15.7518888889,31.3327222222,23.0818888889,21.9962222222,18.9814444444,16.9313333334,18.783,16.4571111111,23.4676666667,18.6949444444
782.19,15.3418888889,30.8727777778,22.3001111111,20.9751666667,18.0806666667,16.4994444444,18.3032222222,16.4105555556,22.8902222222,18.5036666667
782.50,14.0845555556,30.1362777778,21.9427777778,19.6178888889,17.2814444444,15.7835555556,17.4602222222,15.8283333333,21.7975555555,17.7175
782.81,14.0863333333,29.8545555556,21.9821111111,19.2354444444,17.2445555556,15.4937777778,17.2332222222,14.9902222222,21.2266666667,17.6162222222
783.12,15.1678888889,30.4992777778,23.3153333333,19.2921666667,17.85,16.137,17.7146666667,15.6638888889,21.4445555556,18.3963333333
783.43,16.3965555555,31.3626666667,24.8878888889,19.5907777778,18.7291111111,17.3502222222,18.6603333333,16.8446666667,22.8082222222,19.1599444444
783.74,16.4226666667,30.9782777778,25.0368888889,19.2372222222,18.6584444444,17.4894444444,18.9536666667,16.3546666667,22.5285555556,19.0275
784.05,16.655,31.4183888889,25.8453333333,20.014,19.2087777778,17.4832222222,19.4847777778,17.1384444445,23.0848888889,19.1337222222
784.36,16.1454444444,30.8448888889,25.6133333333,20.0406111111,19.0624444445,17.257,19.0044444444,17.0137777778,23.0208888889,19.2247222222
784.67,16.4856666667,30.9325,26.2532222222,20.9371666667,19.535,17.4785555556,19.7568888889,17.607,23.3905555555,19.6695555556
784.98,16.7782222222,31.6167777778,26.7961111111,20.6231666667,19.5178888889,17.5187777778,20.0235555556,17.9777777778,24.0094444445,19.4531666667
785.29,18.126,32.221,28.4722222222,21.7514444444,20.6214444445,18.9736666667,21.6572222222,18.9264444444,24.9764444445,19.9858333333
785.60,19.041,32.9967222222,29.3742222222,23.2554444444,21.7231111111,19.8537777778,22.7447777778,19.761,25.8212222222,20.5269444444
785.91,20.4818888889,34.0422222222,30.498,24.4466111111,21.934,20.9197777778,24.0547777778,21.0582222222,27.1437777778,22.1934444444
786.22,19.9147777778,34.0833333333,30.0103333333,24.2472777778,21.2876666667,20.2262222222,24.2413333333,20.9761111111,26.9644444445,21.5472777778
786.53,20.1395555556,34.7702222222,30.4481111111,24.8167777778,21.3266666666,20.5237777778,24.6771111111,21.7221111111,27.1436666667,21.6171666667
786.84,19.7757777778,34.6593888889,30.2812222222,25.1601111111,20.919,20.2787777778,24.2341111111,21.1021111111,27.2291111111,20.9360555556
787.14,20.1918888889,35.1129444444,30.4244444445,26.272,21.4351111111,20.7962222222,24.7431111111,21.7087777778,27.846,21.6121111111
787.45,20.7625555555,35.783,29.8935555556,26.7992222222,22.0637777778,21.2265555556,25.4241111111,21.8035555556,27.9363333333,22.2054444444
787.76,22.0188888889,37.2234444444,30.6234444445,27.3261111111,22.2222222222,21.9848888889,26.0838888889,22.5722222222,29.0652222222,22.6738333333
788.07,20.2708888889,35.9786666667,29.0016666667,25.9448333333,20.5865555556,21.004,24.828,21.2183333333,27.6368888889,21.0321666667
788.38,19.3997777778,34.9854444444,27.9461111111,25.3473888889,19.87,20.4075555555,23.9471111111,20.1275555556,26.5456666667,20.7885
788.69,19.4416666667,35.6467222222,27.5165555555,25.8759444444,20.2313333333,20.1088888889,24.1575555556,20.2314444444,26.1706666667,20.6983333333
789.00,18.5853333333,35.5077777778,27.4942222222,25.1029444444,19.8308888889,19.5305555555,23.6903333333,19.4528888889,25.6145555556,20.2257222222
789.31,18.5483333333,35.6644444445,27.5136666667,25.1995,20.3348888889,19.2226666667,23.5367777778,19.2675555556,25.5702222222,20.3180555556
789.62,18.4624444445,34.9437777778,27.5756666667,24.8821666667,20.292,19.6296666667,22.6713333334,18.586,25.1853333333,20.4713333333
789.92,17.444,34.2832777778,26.137,24.0414444444,18.9176666667,18.653,21.4278888889,16.8451111111,24.617,19.4588333333
790.23,17.1408888889,33.7665,25.571,23.6680555556,18.663,18.8853333333,20.6416666667,16.7427777778,24.2358888889,19.5701666667
790.54,17.9396666666,34.6300555555,26.493,24.0244444444,19.5217777778,19.5216666667,20.8184444444,17.3208888889,25.2438888889,19.9975555555
790.85,18.0586666667,34.4694444445,27.0164444444,23.7806666667,19.0696666667,20.057,19.8311111111,17.1305555556,25.4698888889,19.9736666667
791.16,16.4356666666,33.1875,25.5285555556,22.6718888889,18.5995555555,18.2713333333,19.0616666667,16.059,24.3375555556,18.9764444445
791.47,15.8264444445,33.1891666667,25.1315555555,22.1282777778,18.0962222222,17.1054444444,18.5854444445,15.2621111111,24.4043333333,18.8048888889
791.78,15.2455555555,33.1072222222,24.4315555556,21.3308888889,17.6227777778,16.4213333334,17.9071111111,14.4057777778,23.837,18.4818333333
792.08,14.5462222222,31.8602222222,23.8865555555,20.2604444444,16.9508888889,15.7485555555,16.5146666667,13.1325555555,23.4774444444,18.7278333333
792.39,14.0515555556,31.1721666667,22.7236666667,19.6342222222,16.7207777778,15.244,15.9891111111,12.6693333333,23.0895555556,18.2518888889
792.70,12.2946666667,29.5392222222,20.9274444444,18.3167222222,14.7871111111,13.7707777778,14.3412222222,10.7212222222,21.2894444444,16.2907222222
793.01,11.0543333333,28.6504444444,19.5258888889,17.4401111111,13.4384444445,12.3315555556,13.2537777778,10.5293333333,20.3774444444,15.8933333333
793.32,11.097,28.0087777778,19.5772222222,16.7506111111,13.5742222222,12.0206666667,12.6785555555,10.9013333333,19.9272222222,15.967
793.62,12.3112222222,28.7824444444,20.6852222222,17.5970555556,14.6306666667,12.527,14.0236666667,11.8122222222,20.5231111111,17.1519444444
793.93,10.8923333333,28.0713333333,19.6936666667,16.0173333333,13.3113333333,11.7533333333,13.448,11.2066666667,18.901,16.0446666667
794.24,11.5686666667,28.8002222222,20.7828888889,16.6263888889,14.3396666667,12.6446666667,15.1602222222,12.3352222222,19.0744444444,17.0434444444
794.55,11.7747777778,28.2556666667,21.346,17.0118333333,14.1243333333,13.2881111111,15.0936666666,12.2395555555,19.076,17.3371111111
794.86,14.2578888889,30.1541111111,23.9186666667,19.1337222222,16.7574444444,15.9155555555,17.4177777778,14.7113333333,20.9273333333,18.7386111111
795.16,14.6928888889,30.1423888889,24.6815555556,20.2107222222,17.2655555555,15.9917777778,18.1611111111,15.7268888889,21.3772222222,18.9431666667
795.47,15.0673333333,30.6104444444,25.1036666667,20.5371666667,17.4603333334,16.3491111111,18.9742222222,16.6543333333,21.8803333333,18.669
795.78,15.7612222222,31.4917222222,25.6363333334,21.2801111111,17.0215555556,16.6666666667,19.1261111111,17.095,22.7115555555,19.0465555556
796.09,16.6784444444,32.1008888889,26.5513333334,22.0417222222,18.0254444444,17.9534444445,19.9855555555,17.9292222222,23.9176666667,19.1737777778
796.40,17.863,33.2149444444,27.7658888889,23.7324444444,19.4622222222,19.2724444445,21.559,18.5974444445,24.7688888889,19.7881111111
796.70,18.0305555556,33.4690555556,28.2088888889,24.1291111111,19.9668888889,19.4356666667,22.293,18.6207777778,25.0324444444,20.2386666667
797.01,17.0223333334,32.9407777778,27.753,22.866,18.8864444444,18.6535555555,21.9893333333,18.2364444444,24.3806666667,19.4994444444
797.32,17.895,33.6878333333,28.4072222222,23.9458333333,19.9121111111,19.4108888889,22.4666666667,18.7385555555,25.2781111111,20.4986666667
797.63,15.9643333333,31.8199444445,26.7177777778,22.2093888889,18.0077777778,17.0625555555,20.281,16.9858888889,24.419,18.0843333333
797.93,15.9755555556,32.5205,26.5488888889,21.5628333333,18.0622222222,16.5002222222,20.123,16.9866666666,23.8863333334,17.2171111111
798.24,14.1635555556,30.7786111111,24.2917777778,19.5317222222,16.5306666667,15.2373333333,18.4453333333,15.7158888889,22.0411111111,15.8709444445
798.55,14.8536666667,31.2872777778,24.6957777778,19.5155555556,17.1715555555,15.8508888889,18.7257777778,16.2133333333,22.3387777778,16.0515555556
798.85,14.2684444445,31.335,24.5534444444,19.2513888889,17.1862222222,16.0271111111,18.2787777778,15.6406666666,21.4628888889,15.8140555556
799.16,14.1571111111,30.8303888889,24.606,18.7655555556,17.7328888889,15.8918888889,18.2625555556,15.9316666666,20.8052222222,15.7132777778
799.47,14.0724444444,30.9124444445,24.1295555556,18.4941666667,17.8871111111,15.1395555556,17.7535555556,15.2862222222,19.9014444444,16.1665555555
799.78,13.2542222222,31.0468888889,23.4234444444,17.0558888889,17.3493333333,14.783,17.1033333333,14.9331111111,20.243,16.0112777778
800.08,12.8848888889,31.2017222222,23.1847777778,16.5222222222,17.588,15.319,16.9415555555,14.9477777778,20.3244444444,15.4908333333
800.39,13.4335555556,32.0818888889,23.4043333333,17.3621111111,18.2867777778,15.4218888889,17.5775555556,15.1995555555,20.7758888889,15.7348888889
800.70,12.3472222222,31.8699444444,23.0746666667,17.1069444444,17.306,15.331,17.5191111111,14.6488888889,20.7303333333,15.3739444444
801.00,14.2298888889,33.421,24.0312222222,18.7322222222,19.6164444444,18.1854444444,19.6163333333,16.6327777778,21.6554444444,17.6388888889
801.31,14.6361111111,33.5094444445,24.5912222222,19.1201111111,19.5854444444,18.8804444444,19.7545555555,17.0473333333,22.335,18.3163888889
801.62,16.2306666667,35.3567777778,26.2407777778,20.2489444444,20.5635555556,19.7485555556,20.549,17.589,23.2232222222,19.5266666667
801.92,16.3712222222,35.7343888889,26.4776666667,20.1536666667,20.6561111111,19.991,21.4835555556,17.435,23.4634444444,19.9321111111
802.23,16.4747777778,35.4233888889,26.1873333333,19.2022777778,19.8707777778,19.1178888889,21.0543333333,17.2737777778,23.8205555555,19.9479444444
802.54,15.6113333333,34.2257777778,25.3567777778,18.0090555556,18.9477777778,18.6065555555,20.1273333333,16.0148888889,23.4636666667,19.7236666667
802.84,16.4197777778,34.5447222222,26.5432222222,18.8812222222,20.1388888889,19.7994444445,21.2655555556,17.5772222222,24.7837777778,20.1233888889
803.15,18.5284444444,35.0610555556,28.3735555555,20.9933888889,21.4774444444,20.9263333334,22.4011111111,19.1986666667,25.7074444444,21.8647777778
803.46,20.7206666667,36.3063888889,30.2554444444,23.5660555556,23.1831111111,22.6427777778,24.0091111111,20.8557777778,27.4023333333,24.1741666667
803.76,20.7158888889,35.384,30.2906666667,23.9149444444,23.7434444444,22.3566666667,24.5637777778,20.6413333334,27.8001111111,24.1984444445
804.07,21.3485555555,35.2702222222,30.1586666667,23.9844444444,24.3046666666,21.9455555556,24.5668888889,20.5621111111,28.3093333333,23.6348888889
804.38,20.8924444444,34.6095,30.2306666667,23.8118888889,23.8576666667,20.8465555556,23.8421111111,19.6392222222,28.6565555556,23.1239444444
804.68,20.9811111111,34.7613888889,30.2078888889,24.6822777778,23.972,20.6521111111,24.3007777778,19.8445555555,29.3256666667,23.2542222222
804.99,19.4146666667,32.9250555555,28.4907777778,24.0789444444,22.5636666667,19.3701111111,23.5444444445,18.7613333333,28.5056666667,21.9920555555
805.30,19.4407777778,33.2178888889,28.275,24.4777777778,22.5538888889,19.974,23.5193333333,19.4985555556,28.7216666667,22.4311111111
805.60,20.3164444445,34.6995555556,29.4103333333,26.0543888889,24.324,21.6338888889,24.8142222222,20.5127777778,29.6762222222,23.308
805.91,21.7223333333,35.9540555556,30.0483333333,27.7991666667,25.6641111111,22.0507777778,25.8783333333,21.1512222222,30.5628888889,24.1358333333
806.21,20.7511111111,34.7043888889,28.8631111111,26.8496111111,23.9075555556,21.1938888889,24.907,20.4084444444,29.3344444444,23.2503888889
806.52,19.6128888889,34.4692222222,28.0123333333,26.1066111111,22.5302222222,20.9323333333,24.5236666667,19.4664444444,27.8657777778,22.0462222222
806.83,17.9118888889,33.5943333333,26.6815555555,25.1007777778,21.0885555556,19.2842222222,23.6092222222,18.1506666667,26.4878888889,20.6936666667
807.13,16.959,33.2133888889,25.2961111111,24.1415,20.153,18.9084444445,22.1173333333,17.8737777778,24.8612222222,18.9608333333
807.44,16.4964444444,32.9697222222,25.2243333333,24.0404444444,19.6688888889,18.5858888889,21.6185555555,18.5698888889,24.3112222222,19.4443888889
807.74,16.2501111111,32.3826666667,24.6737777778,23.5031666667,18.7332222222,17.6487777778,21.1222222222,17.9475555556,23.6522222222,18.8118333333
808.05,17.2892222222,34.3153333333,26.373,24.3214444444,20.6098888889,20.035,22.9565555556,19.6837777778,24.2017777778,21.0089444444
808.35,17.2182222222,34.2287777778,26.2028888889,23.9406111111,21.3588888889,19.7762222222,22.5578888889,20.032,24.3483333333,20.7033888889
808.66,16.7246666667,33.5402777778,26.0306666667,24.0933888889,21.1458888889,18.7283333333,21.659,19.1255555556,23.7954444445,19.9205555555
808.97,17.0292222222,33.3670555556,25.5438888889,23.9839444444,20.5531111111,17.636,21.6151111111,19.1705555556,24.0768888889,19.5750555556
809.27,16.3386666667,32.6273333333,25.7522222222,23.9365555556,19.6838888889,17.9694444445,20.8271111111,19.0618888889,23.5165555555,19.2805555555
809.58,16.2102222222,32.3256111111,25.7708888889,23.8501111111,19.5348888889,17.7433333333,20.3615555556,17.8638888889,23.3418888889,18.7940555556
809.88,15.5521111111,31.3716111111,25.2542222222,23.0693888889,19.333,16.3366666667,18.9048888889,16.622,23.3102222222,17.8614444444
810.19,16.3313333333,31.6843333333,25.679,23.2275555556,19.7531111111,16.931,19.1887777778,17.2484444444,24.127,17.8747222222
810.49,17.4403333333,32.7769444444,28.0296666667,24.161,20.5182222222,18.4142222222,20.101,17.9445555556,25.4912222222,19.7876666667
810.80,18.6213333333,32.3475555555,28.7723333333,24.6913333333,21.3306666667,18.9128888889,21.0563333334,18.2784444444,25.3427777778,19.9588888889
811.10,17.9831111111,31.5555555555,28.1538888889,24.2477777778,20.769,18.2735555556,20.4274444445,18.1537777778,24.1026666667,19.0512222222
811.41,16.3661111111,30.0704444445,25.3305555556,22.0762222222,19.2341111111,16.7268888889,17.8431111111,16.2974444444,22.9607777778,16.89
811.71,17.463,31.8117222222,26.9638888889,23.7437777778,20.4175555555,17.5336666667,19.7804444444,17.6221111111,24.5752222222,19.6037222222
812.02,17.1862222222,32.2133333333,27.6884444444,23.3334444444,20.5018888889,17.5448888889,19.7847777778,18.0286666667,24.7493333333,19.6146666667
812.32,16.8447777778,31.5528333333,27.7066666667,22.6407777778,20.2457777778,18.2513333333,19.0351111111,17.3434444445,24.2165555556,19.2483333333
812.63,17.8854444445,32.2937222222,27.8675555556,22.7778333333,20.5733333333,18.0285555556,20.1434444444,18.7635555555,24.9821111111,19.9551666667
812.93,16.6942222222,31.9697222222,26.9025555556,22.0931666667,20.0478888889,16.381,19.5872222222,19.237,23.7884444444,20.2413333333
813.24,18.93,33.6552777778,28.1622222222,24.2081666667,21.6141111111,17.9281111111,21.0055555555,20.9698888889,25.2101111111,21.6587222222
813.54,19.4714444444,34.3313888889,28.2991111111,24.7392777778,21.6108888889,17.6193333334,21.1613333333,21.1614444444,25.2246666667,21.4401111111
813.85,17.9248888889,32.9075,26.1902222222,24.2743888889,20.0347777778,15.5437777778,19.7638888889,19.6475555556,24.4096666667,20.2959444444
814.15,17.4713333333,32.8387777778,25.887,24.2873888889,20.1085555556,15.5516666667,19.4685555555,19.6624444445,25.2666666667,20.1763888889
814.46,16.0516666667,32.7578888889,26.1111111111,24.2062777778,19.6033333333,15.0993333333,18.889,18.9882222222,26.0915555556,19.4642222222
814.76,15.0208888889,31.0592777778,26.0721111111,24.2670555556,18.911,13.9437777778,18.7712222222,18.5118888889,25.374,18.5517777778
815.07,16.4358888889,32.0647777778,26.5668888889,24.6826666667,19.0696666667,15.8401111111,18.9158888889,18.666,25.7016666667,18.3870555556
815.37,15.1353333333,30.3296111111,25.147,23.0271666667,17.0984444444,14.6642222222,17.9818888889,16.4898888889,24.735,16.4114444444
815.68,13.3494444444,28.5598888889,23.1531111111,22.2321666667,15.013,12.7548888889,16.9338888889,15.2504444444,23.2717777778,15.0428888889
815.98,12.0007777778,27.9159444445,22.5778888889,20.2846111111,14.9267777778,12.0006666667,16.1722222222,13.879,21.7475555556,13.4835555556
816.29,13.9747777778,29.9637777778,24.7806666667,22.0313888889,17.0675555556,14.7002222222,18.4993333333,15.4447777778,24.0167777778,14.9675
816.59,12.8004444444,28.9602777778,24.3618888889,20.8332777778,16.723,15.1088888889,18.4873333333,15.4842222222,23.9491111111,14.6677777778
