wavelength,Back_SpoAlbf,Belly_SpoAlbf,Breast_SpoAlbf,Crissum_SpoAlbf,Crown_SpoAlbf,DorTail_SpoAlbf,Patch10_SpoAlbf,Patch11_SpoAlbf,Rump_SpoAlbf,Throat_SpoAlbf,WingTip_SpoAlbf
251.66,14.1253333333,11.557,11.129,10.915,4.441,8.133,11.9316666667,7.06266666667,7.38366666667,11.0216666667,16.533
252.04,14.8693333333,13.4533333333,12.745,12.146,5.39233333333,8.00633333333,13.072,8.06133333333,9.31366666667,13.5076666667,19.281
252.41,15.4643333333,17.0493333333,13.7706666667,13.4973333333,9.071,10.109,15.7923333333,10.765,12.022,16.831,23.388
252.79,16.7776666667,19.103,14.4516666667,14.1196666667,12.2923333333,10.8526666667,18.3833333333,12.514,14.2856666667,18.3833333333,27.132
253.16,16.4726666667,18.802,14.032,13.422,11.481,10.5933333333,16.9716666667,11.98,14.254,19.19,27.4543333333
253.54,16.471,18.3136666667,12.9536666667,13.6233333333,10.3853333333,9.771,15.9686666667,11.3903333333,14.6843333333,17.9786666667,26.5773333333
253.91,17.5706666667,19.209,13.0506666667,13.8983333333,9.49166666667,10.1696666667,15.7626666667,12.26,16.215,16.723,25.3106666667
254.28,18.0836666667,20.975,14.966,15.6463333333,10.771,11.2813333333,15.306,13.832,17.8003333333,18.5943333333,24.7166666667
254.66,19.3416666667,22.1043333333,18.2836666667,17.5776666667,12.4046666667,12.757,16.755,15.5793333333,19.4,22.105,25.0436666667
255.03,16.9136666667,20.0,17.469,16.42,11.852,11.358,15.3086666667,14.2593333333,19.321,21.173,23.519
255.41,15.645,17.4966666667,16.1556666667,14.4956666667,9.70633333333,10.281,14.6233333333,12.963,17.3053333333,18.327,23.3716666667
255.78,13.829,17.4166666667,14.7423333333,13.3073333333,9.328,11.22,14.9383333333,13.1116666667,17.5473333333,18.2646666667,22.9616666667
256.15,11.6866666667,15.405,11.089,11.0226666667,9.16333333333,9.96033333333,12.2843333333,11.753,15.737,17.2646666667,18.327
256.53,8.119,10.8253333333,8.51466666667,8.185,5.54466666667,5.28033333333,10.891,8.317,13.0693333333,13.5313333333,14.125
256.90,5.76,7.414,6.863,7.169,3.61533333333,3.49266666667,8.33333333333,6.31133333333,10.8456666667,11.703,8.946
257.28,5.5,7.0,5.222,7.889,4.0,3.0,8.83333333333,7.33366666667,11.5,9.5,8.83333333333
257.65,6.51966666667,7.255,5.53933333333,8.13733333333,4.75466666667,3.82366666667,9.46066666667,6.71566666667,10.7353333333,8.67666666667,9.657
258.02,7.36966666667,8.132,6.22633333333,8.344,5.972,5.125,9.40266666667,6.52266666667,10.123,9.02166666667,10.8006666667
258.40,7.854,8.37,5.60466666667,7.59633333333,5.34666666667,5.38366666667,9.43966666667,5.715,9.14433333333,8.40733333333,10.6193333333
258.77,7.485,9.134,5.45533333333,7.07266666667,4.72533333333,5.836,8.84866666667,4.72566666667,9.67333333333,8.119,10.1173333333
259.15,7.30233333333,9.164,5.06866666667,6.04233333333,4.15233333333,5.212,7.87533333333,3.78,8.44766666667,7.446,10.2806666667
259.52,6.41633333333,8.47666666667,5.26866666667,6.07733333333,4.147,5.138,7.12033333333,3.521,8.00766666667,7.09466666667,9.20733333333
259.89,6.66166666667,8.79366666667,6.12866666667,6.73466666667,5.15966666667,5.62033333333,7.776,3.9,8.188,7.92166666667,10.0773333333
260.27,6.84633333333,8.64466666667,6.43166666667,5.99333333333,4.77166666667,5.371,7.79133333333,3.61933333333,7.976,7.884,10.535
260.64,7.25133333333,9.14766666667,6.64866666667,6.716,4.641,5.89033333333,7.519,3.85966666667,7.69733333333,8.00966666667,10.7543333333
261.01,7.27466666667,8.919,6.30633333333,5.856,3.851,5.24766666667,7.00466666667,2.97266666667,7.65766666667,7.32,10.563
261.39,7.13966666667,8.54,6.244,4.56866666667,3.168,4.75233333333,6.29,1.79066666667,6.56566666667,6.841,10.0783333333
261.76,6.46766666667,7.98366666667,5.80433333333,3.86166666667,2.51133333333,3.909,5.85166666667,1.42166666667,5.78033333333,6.70466666667,9.31066666667
262.13,5.66366666667,7.31066666667,5.01533333333,3.16866666667,1.47233333333,2.894,5.68866666667,0.449,4.516,5.71366666667,8.708
262.51,5.43133333333,7.18833333333,5.05833333333,3.30166666667,1.01166666667,1.54433333333,5.19166666667,-0.399333333333,4.313,4.872,8.22666666667
262.88,5.01766666667,6.07433333333,4.372,3.081,0.851,0.469666666667,4.66533333333,-0.968333333333,2.96366666667,4.25466666667,8.069
263.25,5.68366666667,5.45933333333,4.20666666667,4.07833333333,1.349,0.128666666667,5.13833333333,-0.192666666667,3.24333333333,5.26666666667,7.45033333333
263.63,6.54133333333,5.84533333333,3.82733333333,4.00166666667,1.705,-0.0346666666667,5.35866666667,0.487,3.61866666667,5.60233333333,7.968
264.00,8.093,5.46933333333,3.4,3.95433333333,1.40433333333,-0.148,4.54533333333,0.591,3.76933333333,3.843,6.91066666667
264.37,7.67466666667,4.61233333333,3.60466666667,4.68966666667,1.24,-0.155,4.37966666667,0.968666666667,4.07,3.83733333333,6.78333333333
264.75,7.30066666667,4.53266666667,2.527,3.65033333333,1.28333333333,-0.601666666667,3.36933333333,0.240666666667,4.372,2.52666666667,6.338
265.12,8.23466666667,5.384,2.811,5.74033333333,2.53366666667,0.673,4.67133333333,1.97933333333,4.59233333333,3.84,7.403
265.49,8.46033333333,6.18866666667,3.56433333333,7.52066666667,2.89866666667,1.91933333333,5.562,3.29033333333,5.79733333333,4.85666666667,7.05033333333
265.87,8.35233333333,7.06166666667,3.68266666667,7.441,3.037,2.392,5.505,3.68266666667,6.79566666667,5.99833333333,6.94766666667
266.24,8.06266666667,6.831,4.14333333333,7.54,3.06066666667,3.02333333333,5.59866666667,3.882,7.57733333333,6.12166666667,6.719
266.61,8.48966666667,7.27666666667,4.81433333333,7.277,3.89533333333,5.10833333333,6.24766666667,4.92466666667,7.828,7.46066666667,8.637
266.98,9.933,8.94333333333,6.04433333333,8.05933333333,5.19633333333,6.89266666667,7.56433333333,6.32733333333,8.83666666667,8.05933333333,10.0033333333
267.36,10.6026666667,10.874,7.82533333333,8.70566666667,5.928,8.77333333333,9.04466666667,7.249,10.7043333333,8.60466666667,11.89
267.73,11.0446666667,11.745,8.57533333333,9.37633333333,7.074,9.10933333333,9.61,7.441,11.2113333333,9.94333333333,12.5463333333
268.10,9.46666666667,12.2,8.63333333333,9.3,6.8,8.86666666667,10.1,7.06666666667,10.7,11.3666666667,12.8666666667
268.48,9.50066666667,12.2523333333,8.669,9.91666666667,7.29366666667,9.661,11.0686666667,7.03766666667,11.0363333333,11.836,12.8916666667
268.85,10.4903333333,12.632,9.994,10.7693333333,8.62833333333,10.739,12.601,8.411,11.639,13.0976666667,13.3146666667
269.22,9.75933333333,12.504,9.97266666667,10.0946666667,8.32566666667,10.2776666667,12.2293333333,7.99,12.0463333333,12.534,12.8696666667
269.59,10.1996666667,12.728,10.494,10.4643333333,9.05333333333,10.582,13.257,8.201,12.7866666667,13.022,13.4626666667
269.97,11.34,12.944,11.7986666667,11.5976666667,9.90833333333,11.6836666667,14.4043333333,9.04933333333,13.6883333333,12.9153333333,14.6046666667
270.34,10.519,13.2113333333,11.296,10.9906666667,10.0193333333,11.407,14.0436666667,9.49233333333,13.711,13.405,14.7373333333
270.71,9.73566666667,12.2706666667,10.6796666667,10.356,9.41233333333,10.5716666667,13.808,8.684,13.1606666667,12.9716666667,13.3496666667
271.09,8.418,11.4576666667,9.89866666667,10.2623333333,8.41766666667,9.45733333333,12.8606666667,7.716,12.0033333333,12.289,12.7823333333
271.46,7.767,10.6443333333,8.81066666667,9.804,7.436,8.75966666667,12.147,6.723,10.9753333333,11.2046666667,11.663
271.83,6.66166666667,9.57766666667,8.19533333333,9.07466666667,5.93266666667,7.642,11.3876666667,5.782,10.3066666667,10.3816666667,10.508
272.20,6.794,9.23766666667,8.13766666667,9.18866666667,5.96266666667,8.06433333333,11.6813333333,6.06033333333,10.4593333333,10.3616666667,10.7036666667
272.58,6.63733333333,9.013,7.56833333333,8.67,5.119,7.152,10.776,5.731,9.429,9.209,10.8746666667
272.95,5.68133333333,8.92466666667,6.65666666667,7.63233333333,3.97466666667,6.12066666667,10.2903333333,5.02333333333,8.41233333333,8.75366666667,10.729
273.32,6.37466666667,9.489,7.32333333333,8.22366666667,4.72033333333,6.66633333333,10.6813333333,5.62033333333,8.49133333333,8.95366666667,11.241
273.69,6.88833333333,9.594,7.134,8.26566666667,5.24,6.86333333333,10.406,5.95333333333,8.19166666667,8.70866666667,12.4966666667
274.06,6.60566666667,9.59266666667,6.58066666667,8.04833333333,5.23933333333,6.20066666667,10.2253333333,5.72,7.99766666667,8.75733333333,12.301
274.44,7.06666666667,9.63866666667,6.573,8.54766666667,4.78066666667,6.625,10.6523333333,5.43,7.71633333333,8.67766666667,12.185
274.81,8.62166666667,10.3773333333,6.57766666667,9.46,4.95266666667,7.04933333333,10.9273333333,6.263,8.83133333333,9.329,12.919
275.18,9.71333333333,10.9306666667,7.14266666667,9.33433333333,5.49233333333,7.92766666667,11.6883333333,7.06166666667,9.63233333333,9.74033333333,13.2033333333
275.55,9.63566666667,10.6443333333,6.89033333333,9.02,5.99433333333,7.507,11.5126666667,7.199,9.21566666667,10.4763333333,13.1936666667
275.93,9.77866666667,11.281,7.17133333333,9.49566666667,7.34133333333,8.532,12.415,8.19166666667,9.41033333333,10.686,14.0306666667
276.30,9.487,10.404,6.82166666667,8.59833333333,7.33766666667,8.19733333333,11.9806666667,8.02533333333,9.05733333333,9.94533333333,13.614
276.67,10.921,11.4343333333,8.24033333333,9.752,8.412,9.98,13.915,9.068,10.7783333333,12.3753333333,14.9983333333
277.04,11.4953333333,10.9766666667,8.35466666667,10.2853333333,8.643,10.4003333333,14.088,8.67166666667,11.3796666667,13.4256666667,14.7796666667
277.41,11.7326666667,11.4456666667,8.06066666667,10.6136666667,9.26566666667,10.786,14.2856666667,8.63466666667,11.704,15.003,15.0603333333
277.79,11.159,11.5013333333,7.87666666667,10.8733333333,8.39066666667,10.274,13.984,8.44766666667,11.1586666667,15.4393333333,14.0126666667
278.16,10.2083333333,10.8643333333,7.35666666667,10.5216666667,7.18533333333,10.037,12.86,7.44233333333,10.322,14.6563333333,12.4036666667
278.53,10.2803333333,10.7333333333,8.213,10.8753333333,7.505,9.65733333333,12.801,7.59,10.9316666667,14.415,12.6026666667
278.90,9.06233333333,10.5203333333,8.54766666667,10.1486666667,7.40433333333,9.434,12.1783333333,7.204,10.8633333333,14.008,11.6063333333
279.27,8.57733333333,10.155,8.52,10.5853333333,7.83166666667,8.46266666667,12.249,7.11433333333,11.044,13.741,11.5033333333
279.64,8.24766666667,9.727,8.41866666667,10.609,6.99666666667,8.36166666667,11.9736666667,6.2,10.5233333333,12.0593333333,11.206
280.02,8.145,9.512,8.25666666667,10.3486666667,5.997,8.145,11.353,5.021,9.87433333333,10.432,11.074
280.39,8.45,9.65266666667,7.547,10.1176666667,5.11333333333,7.10966666667,10.528,4.42966666667,9.18766666667,9.78966666667,9.89866666667
280.76,7.08633333333,8.858,6.02366666667,9.212,4.579,5.751,9.294,3.298,7.33166666667,7.87666666667,7.22233333333
281.13,6.35933333333,8.29366666667,6.25333333333,8.85,4.18666666667,5.48466666667,8.90266666667,3.365,6.59733333333,6.571,7.23366666667
281.50,5.58133333333,7.46766666667,6.253,7.88133333333,3.38533333333,5.013,8.734,3.049,6.04633333333,5.478,7.20933333333
281.87,5.111,7.855,6.19366666667,7.276,3.877,5.413,8.93733333333,3.021,6.92333333333,5.63966666667,6.92333333333
282.25,5.499,7.92133333333,6.51633333333,6.977,4.409,5.523,9.44766666667,3.39166666667,6.95233333333,6.032,7.84866666667
282.62,5.453,7.696,5.92533333333,6.53933333333,4.15466666667,5.21733333333,9.372,3.234,6.53933333333,6.13766666667,7.31833333333
282.99,5.039,7.182,5.016,6.42966666667,4.01266666667,4.90166666667,9.32533333333,2.87266666667,5.65433333333,5.58633333333,7.752
283.36,4.33333333333,6.741,4.09266666667,5.69066666667,3.064,4.815,8.49233333333,2.276,4.77133333333,4.94633333333,6.76333333333
283.73,3.706,6.544,3.89666666667,5.27333333333,3.05,4.55333333333,8.471,2.56266666667,5.104,4.95533333333,6.81933333333
284.10,4.228,7.27133333333,4.59566666667,5.719,4.00333333333,4.718,8.90533333333,3.35,5.63733333333,6.33166666667,7.12833333333
284.47,4.12633333333,7.59233333333,5.18833333333,6.12966666667,4.34666666667,4.78766666667,8.91433333333,3.56566666667,5.88933333333,6.57033333333,7.91266666667
284.85,4.41466666667,7.596,5.68733333333,6.53533333333,4.56933333333,5.07033333333,8.849,3.663,6.632,6.979,9.00366666667
285.22,5.35433333333,8.277,5.95766666667,6.71166666667,5.20366666667,5.26033333333,9.04966666667,4.223,7.69233333333,7.54133333333,9.20066666667
285.59,5.13633333333,8.204,5.266,6.13433333333,5.229,4.76733333333,8.703,3.80633333333,7.33566666667,7.169,8.38866666667
285.96,5.49433333333,7.83866666667,5.05466666667,6.15366666667,5.0,4.634,8.59,3.51633333333,6.55666666667,6.62966666667,8.60833333333
286.33,5.65233333333,8.15233333333,4.90933333333,6.377,5.19933333333,5.036,8.44233333333,3.69566666667,6.866,6.61233333333,8.82266666667
286.70,6.222,8.48133333333,5.469,7.17233333333,5.666,5.917,8.69633333333,4.14166666667,7.44133333333,7.423,9.611
287.07,6.494,8.671,6.00833333333,7.42966666667,5.55866666667,6.15233333333,9.35433333333,4.497,7.93333333333,7.95133333333,9.87566666667
287.44,7.598,9.58333333333,6.894,8.21133333333,6.37066666667,6.948,9.85366666667,5.14333333333,8.59033333333,9.29433333333,11.027
287.82,8.68133333333,10.3996666667,7.10833333333,9.04333333333,6.81866666667,7.45166666667,10.0016666667,5.40766666667,8.88066666667,10.2003333333,11.286
288.19,8.581,9.97433333333,6.78433333333,8.856,6.45433333333,7.18766666667,10.011,5.372,8.89266666667,10.011,11.111
288.56,8.27833333333,9.53966666667,6.30466666667,8.42466666667,5.93933333333,7.43766666667,9.97833333333,4.71466666667,8.77166666667,9.92333333333,11.1476666667
288.93,8.99133333333,10.7273333333,6.85333333333,8.71733333333,6.54233333333,8.04066666667,10.2886666667,5.50066666667,9.41133333333,10.1423333333,11.4763333333
289.30,8.894,10.511,6.98266666667,8.655,6.11933333333,7.91966666667,10.419,5.16366666667,8.82,10.0146666667,11.356
289.67,9.55,10.8723333333,7.16233333333,10.0826666667,6.134,8.65,10.505,5.54633333333,9.01733333333,10.5416666667,12.0663333333
290.04,9.05266666667,10.3353333333,7.367,10.317,6.15733333333,8.33766666667,10.2436666667,5.53433333333,9.27233333333,10.5916666667,11.49
290.41,9.00833333333,10.1553333333,7.23266666667,10.359,5.42,8.04666666667,10.285,5.25333333333,9.434,10.914,11.2836666667
290.78,9.19933333333,10.7076666667,7.095,10.0373333333,5.866,7.784,10.4656666667,5.49366666667,9.73933333333,10.745,11.49
291.15,9.244,10.815,7.41366666667,10.2236666667,6.35966666667,8.13466666667,10.2423333333,5.89766666667,9.57666666667,10.741,11.8136666667
291.52,8.71333333333,10.3263333333,7.193,9.71433333333,6.118,7.65666666667,10.419,5.85833333333,9.418,10.6783333333,11.4386666667
291.89,8.119,10.0746666667,7.76533333333,9.32966666667,5.717,7.72833333333,10.3723333333,5.475,9.404,10.6703333333,11.3596666667
292.26,8.62933333333,10.4343333333,7.87733333333,9.73833333333,5.71533333333,8.19733333333,10.6976666667,4.982,9.626,10.81,11.7126666667
292.64,9.001,10.6026666667,8.02833333333,9.897,6.19766666667,7.91366666667,10.6023333333,5.30133333333,9.74433333333,10.6403333333,11.1936666667
293.01,8.28,9.50433333333,7.483,9.27133333333,5.306,6.9,10.1653333333,4.35366666667,8.688,9.91233333333,11.0206666667
293.38,8.33333333333,10.237,7.867,9.77066666667,5.905,7.47866666667,10.975,4.95333333333,9.42133333333,10.062,11.597
293.75,8.26466666667,10.326,8.481,9.089,5.81066666667,7.20433333333,11.1896666667,4.75066666667,9.38366666667,10.208,11.2286666667
294.12,8.777,11.0593333333,8.26966666667,8.52366666667,5.81233333333,7.353,11.3516666667,4.79833333333,9.32333333333,10.8446666667,11.274
294.49,9.56433333333,12.1403333333,8.996,9.24233333333,6.95066666667,8.466,11.894,5.73866666667,9.56433333333,11.6856666667,12.367
294.86,8.99266666667,11.465,9.066,9.13933333333,6.31866666667,8.05833333333,11.447,5.01833333333,8.90133333333,11.007,11.923
295.23,9.24066666667,11.7186666667,8.93966666667,9.25833333333,5.948,7.86,11.5243333333,4.656,8.88666666667,11.0816666667,11.595
295.60,8.93666666667,11.0426666667,8.663,9.14233333333,4.982,7.413,10.683,3.66366666667,8.47466666667,10.1356666667,10.7516666667
295.97,9.89166666667,11.381,8.904,9.87533333333,5.537,7.852,10.9763333333,4.72733333333,8.69366666667,10.539,11.0406666667
296.34,9.811,11.436,8.71266666667,9.641,5.339,7.75266666667,10.4763333333,5.246,8.88266666667,10.74,10.647
296.71,10.1113333333,12.2493333333,9.29466666667,10.3193333333,5.642,8.463,10.9726666667,5.80533333333,9.32433333333,11.522,11.0466666667
297.08,9.87533333333,12.004,8.96333333333,10.2086666667,5.285,8.32633333333,10.8023333333,5.89333333333,9.224,11.642,10.4403333333
297.45,9.35066666667,11.4633333333,8.43666666667,9.76433333333,4.63966666667,7.72333333333,10.021,5.48166666667,8.67933333333,11.8056666667,9.65
297.82,9.01466666667,11.2863333333,8.09233333333,9.895,4.486,7.38233333333,9.81,5.48,8.75933333333,11.4283333333,9.15666666667
298.19,9.189,11.589,8.422,10.3393333333,4.40266666667,7.32833333333,9.77133333333,5.539,8.90466666667,11.4613333333,9.388
298.56,8.94266666667,10.8613333333,7.89,9.837,3.89466666667,6.404,9.17366666667,4.93333333333,8.59666666667,10.4286666667,8.59666666667
298.93,8.93633333333,10.7876666667,7.716,9.78833333333,3.527,6.30533333333,8.789,4.90866666667,8.39233333333,10.4496666667,8.42133333333
299.30,8.60466666667,10.262,7.188,9.494,3.10433333333,5.75666666667,8.15233333333,4.24966666667,7.95633333333,9.87033333333,8.04666666667
299.67,8.55266666667,10.8136666667,7.35266666667,9.67566666667,3.69166666667,5.922,8.18333333333,4.76833333333,8.22966666667,9.85966666667,8.26033333333
300.04,7.69,10.6636666667,6.57066666667,9.12866666667,3.29333333333,4.92433333333,7.62566666667,3.901,7.802,9.03233333333,7.59366666667
300.41,7.21633333333,10.5926666667,6.43833333333,8.97066666667,3.40933333333,4.73366666667,7.299,3.74033333333,7.41466666667,8.871,7.663
300.78,7.53466666667,10.798,6.52666666667,8.95266666667,3.29766666667,4.74933333333,7.34666666667,3.74166666667,7.65433333333,8.67933333333,7.757
301.15,8.14533333333,11.676,7.18366666667,9.47366666667,4.31733333333,5.33133333333,7.74333333333,4.31733333333,8.28533333333,9.614,8.53
301.52,8.58766666667,12.0513333333,7.26633333333,9.48066666667,4.55266666667,5.35633333333,8.21266666667,4.33833333333,8.32,9.623,9.03366666667
301.89,8.59866666667,11.657,7.51933333333,9.39033333333,4.38933333333,5.46866666667,8.29266666667,4.22733333333,8.365,9.49833333333,9.48033333333
302.26,7.65033333333,10.783,6.64833333333,8.68833333333,3.84333333333,5.00933333333,7.66833333333,3.95266666667,7.86866666667,8.45133333333,8.834
302.63,7.186,10.9526666667,6.802,9.01466666667,3.84,5.28433333333,8.21,4.242,8.06366666667,9.051,9.142
303.00,7.355,11.214,6.77533333333,9.25733333333,3.94933333333,5.39833333333,8.623,4.32966666667,8.279,9.493,9.384
303.37,7.37066666667,11.6036666667,6.69566666667,9.41433333333,4.19633333333,5.78333333333,8.739,4.707,8.30133333333,10.108,8.812
303.74,7.36033333333,11.566,6.41933333333,9.22333333333,3.634,5.405,8.57766666667,4.18733333333,7.98766666667,10.312,8.91
