wavelength,Back_TanArtm,Belly_TanArtm,Breast_TanArtm,Crissum_TanArtm,Crown_TanArtm,DorTail_TanArtm,Patch10_TanArtm,Patch11_TanArtm,Patch12_TanArtm,Patch13_TanArtm,Rump_TanArtm,Throat_TanArtm,WingTip_TanArtm
185.63,119.005916666,124.415208333,112.71925,94.8829999999,55.5555833333,66.3743333334,108.041,98.0994166666,114.2910625,129.239583333,117.982416667,79.3858333334,54.6783333333
186.01,170.952333333,187.380916667,171.904916667,131.904666667,73.5714166667,89.2857499999,157.380916667,136.904833333,176.666645833,191.1905,181.90475,120.238,61.4285833334
186.39,151.157333333,171.990791667,162.500083334,111.8055,52.0834166666,76.38875,133.564916667,104.6295,155.96075,171.759166666,165.04625,109.722166667,40.27775
186.77,156.097416667,163.92275,164.227583334,115.447166667,63.6179999998,84.3497499998,138.414666667,104.268166666,155.996041667,165.853666667,159.146416667,119.715416667,49.39025
187.15,131.2015,143.701625,133.333416666,98.4495833333,40.6976666667,58.9147500001,123.837083333,83.33325,131.734625,148.4495,139.922583333,102.713083333,27.5194166667
187.53,136.616083333,153.030375,144.191833333,103.030416667,33.5859166667,52.5252500001,136.11125,90.1514166667,150.000041667,177.272666667,158.080916667,119.696833333,18.1819166667
187.91,158.79625,170.370416667,164.5835,130.092666667,59.7223333334,85.6481666667,154.166583333,115.740833333,172.627520833,203.935166667,164.814833333,148.37975,51.1573333334
188.29,153.632583333,169.871833333,168.589833333,137.8205,64.1025833334,86.7521666667,146.367583333,116.23925,163.995708333,200.641083334,158.974333333,161.111166667,60.0427499999
188.67,125.000083333,138.496458333,142.572583334,112.137833333,57.0653333333,74.2752499999,119.927583333,99.6377499999,126.766208333,163.949333333,128.623333333,131.52175,50.181
189.05,101.058166667,115.013208333,115.872916667,90.7408333335,55.8200833333,65.4760833334,96.4286666666,89.0211666668,103.174604167,122.883583333,99.7354166667,103.5715,49.6030833333
189.43,88.9285,101.249875,97.8571666668,80.8335000001,53.09525,54.881,83.8095,77.0238333334,89.2261874999,105.833333333,81.1904166667,88.8094166667,44.28575
189.81,72.9166666668,92.4341249999,86.6230000001,72.0394166666,49.45175,46.7105,70.5043333334,70.8333333334,75.5482499999,89.2543333334,67.2149166667,81.2500833333,35.5261666666
190.19,61.8773333333,84.3870833333,73.2759166667,64.65525,47.22225,40.4215000001,60.9195,65.03825,60.2011875,75.3831666667,55.3639166668,70.4023333334,28.9271666667
190.57,63.6275,85.9802916666,71.2743333333,64.50975,48.6274166666,37.4509166667,63.8235,67.8431666667,55.8821875001,74.9020833333,53.3332500001,69.1175833332,28.4314166667
190.95,61.4719166667,88.2575416668,64.9350833333,57.7920833333,49.6753333333,30.4112500001,59.632,64.9351666667,51.6504583333,72.5108333334,49.8916666666,60.0649999999,24.0259166666
191.33,66.369,87.5495833334,65.1785833333,57.2420833333,58.33325,36.0119166666,62.6983333333,70.6349166666,59.6481041666,70.7340833333,50.6945833333,61.4087500001,33.82925
191.71,62.0481666666,86.0441666666,54.6185,45.7830833333,51.80725,25.7029166667,58.3333333333,62.2489166667,54.7940208334,58.735,45.2811666666,56.0240833333,27.5100833333
192.09,44.5885833334,70.8333333333,36.9046666667,24.7835833333,40.0433333333,5.73574999992,45.4544166667,50.3246666667,37.2835833333,36.472,31.9265,38.2033333333,8.44158333333
192.47,34.596,64.7094583333,26.8939166666,11.1111666667,33.96475,-4.41916666658,45.9595833334,49.9999166667,32.79675,26.2626666666,26.894,29.2929166667,-5.30299999998
192.85,29.1666666667,74.4791666667,14.0624166667,1.21525000002,33.15975,-25.5209999999,48.0904166666,50.3470833334,32.1615833332,14.0625,24.82625,30.9029166667,-24.132
193.23,24.031,63.9534999999,-8.13966666667,-15.50375,20.3488333333,-53.1008333335,42.4419166666,35.8527499999,20.2032916668,-0.193750000008,10.6589166666,19.7675000001,-38.17825
193.61,9.16675,69.1667500001,-40.2777500001,-54.1666666667,-2.50016666666,-94.7222499998,35.2776666666,35.2777500001,11.1111250001,-30.5556666667,-6.9444166665,12.2221666667,-79.7222500002
193.99,9.02774999999,69.9076666667,-33.79625,-54.8610833334,2.77783333336,-72.9167499999,41.6665833334,34.72225,15.3356458334,-24.0739166667,-2.54608333325,12.7314999999,-53.4722499998
194.37,20.8331666667,71.5279166668,-27.7777499999,-60.1850833334,0.6945,-66.8981666665,63.6574166667,40.50925,33.1017291667,-13.1943333334,1.85174999992,17.5924999999,-37.7315833334
194.75,30.74075,84.3518333333,1.29633333335,-29.8148333333,23.8888333333,-31.29625,73.5184166667,53.7037500001,62.2686041667,12.0370833333,26.4815833333,31.6666666667,-3.33325
195.13,28.0448333333,86.2180416667,12.5,-12.8205,26.1217499999,-11.3781666667,77.5641666668,59.29475,60.2964166667,15.5448333333,28.6859166668,39.5832500001,4.64733333335
195.51,30.1666666667,99.9166666666,24.6666666667,-8.16666666665,30.3333333334,-5.16666666675,87.1666666668,67.6666666668,64.25,23.5,38.1666666666,43.5000000001,7.0
195.89,52.8409166667,139.48875,57.7651666666,14.7726666667,55.3029166667,21.9696666667,124.621166667,102.6515,95.4545,50.0000000001,69.697,70.4545000001,31.2500833333
196.27,60.4166666666,174.305458333,65.5092499999,13.4258333333,60.41675,24.537,150.462916667,123.379583333,119.559958333,60.8795,79.6295833333,82.1760833332,36.3426666667
196.65,92.6767500001,205.17675,72.47475,28.28275,78.788,36.8685833334,175.757416667,146.464583333,139.583166667,76.0100833334,99.4950000001,95.2020833333,55.3030833333
197.03,120.161166667,224.1935,80.3765000002,43.01075,100.000083333,54.3010833332,205.107416667,175.000166667,161.0214375,92.7419999999,119.354916667,103.7635,70.1611666667
197.40,176.315833333,351.754416667,121.929666667,71.92975,160.08775,80.2631666666,325.438666667,282.0175,235.087625,132.456,171.92975,152.631666667,77.1930833333
197.78,137.096666667,246.236458333,113.9785,79.03225,139.247333333,88.4408333333,243.54825,201.344,168.481145833,116.397666667,134.408583333,118.279583333,85.2151666667
198.16,112.916666667,191.5625,94.9999999999,63.9583333334,108.333333333,75.2083333333,188.125,156.041666667,136.71875,95.0000000001,110.416666667,95.2083333334,74.1666666667
198.54,110.145083333,179.166625,93.6595833333,70.2898333334,111.413166667,76.2681666666,166.84775,144.02175,132.880395833,93.1159166665,107.427583333,100.181083333,80.0724999999
198.92,102.1275,165.691375,85.2836666666,66.4893333333,114.893583333,73.2269166668,161.702166667,136.3475,124.6454375,88.1205,98.0496666666,101.063916667,76.4184166667
199.30,120.572916667,197.265625,77.0833333332,58.0729166667,131.510416667,63.5416666667,208.59375,161.71875,148.567708333,96.0937499999,114.0625,117.96875,70.3125000001
199.68,217.592666667,328.935208333,103.70375,81.4814166666,224.537,89.3516666667,340.740916667,246.75925,240.046229167,141.666583333,172.222083333,190.74075,113.425916667
200.06,163.75,241.458333333,55.8333333333,46.25,185.416666667,26.25,255.0,180.833333333,173.125,87.5,98.3333333332,123.75,53.3333333333
200.44,184.31375,270.098,67.647,73.5293333334,228.921583333,31.8627500003,302.450833333,199.019583333,204.534229167,112.254916667,122.058916667,138.7255,66.66675
200.82,123.41275,210.515833333,66.2698333333,68.254,207.936583334,28.96825,244.444416667,146.03175,169.742166667,107.539666667,94.0476666668,115.476166667,58.3334166668
201.19,94.6429166667,245.238166667,59.5237500001,23.8095833332,238.095166667,-35.7141666668,284.523666666,134.52375,177.8274375,99.9999166667,62.4999166668,77.9761666666,22.0238333332
201.57,78.9215833333,217.156791667,56.86275,11.76475,205.88225,-8.33341666675,237.745083333,116.66675,147.549145833,84.3138333332,78.9215,77.9411666667,49.9999166667
201.95,90.5555833335,260.000041667,51.11125,4.99991666657,247.222166667,-6.111,262.777833333,131.111083333,185.138854167,92.2221666667,113.888833333,99.4444166668,70.5555000001
202.33,508.333499999,1245.83333333,261.111,169.444416667,1372.22216667,50.0000000017,1338.88883333,683.333250001,958.33325,530.555499999,658.333166667,622.222250001,394.4445
202.71,-247.916666668,-856.249999999,-104.166666667,-93.75,-983.333333333,22.9166666668,-960.416666667,-429.166666667,-538.541666666,-302.083333332,-479.166666668,-310.416666668,-231.25
203.09,-63.8888333333,-244.791666667,3.47216666657,20.1388333334,-260.416666666,45.8333333335,-266.666583333,-96.5279166668,-102.256979167,-46.5278333334,-120.138833333,-54.8611666668,-49.3055833333
203.47,-595.833333332,-1781.25,-445.833333333,-70.8333333332,-1970.83333333,25.0,-1762.5,-741.666666667,-909.375000001,-416.666666665,-845.833333333,-412.5,-629.166666666
203.85,-5.95250000083,-382.142916667,-38.0951666665,79.7618333333,-445.238083333,104.761916666,-424.999999999,-80.9524166667,-139.583333333,-10.7143333333,-138.095083333,-53.5714166668,-76.1904166667
204.22,-30.5555833333,-246.527583333,-31.9443333333,20.83325,-264.583333333,2.77783333333,-318.055416667,-60.4166666666,-107.812416667,-44.4443333334,-127.777833334,-67.3610833332,-82.6389166667
204.60,-97.5,-359.583333333,-84.1666666667,-5.83333333332,-364.166666667,-25.8333333332,-428.333333333,-90.0,-183.958333333,-95.0000000001,-204.166666667,-155.0,-181.666666667
204.98,-169.047749999,-515.476083333,-132.142666667,52.3810000001,-498.809583333,-17.8570000001,-584.523833334,-91.66675,-262.7975625,-96.4285833333,-302.381,-209.523666667,-266.666583333
205.36,-268.333333333,-717.5,-141.666666667,133.333333333,-726.666666667,-66.6666666668,-878.333333334,-143.333333333,-366.666666667,-151.666666668,-493.333333333,-358.333333334,-400.0
205.74,135.555583333,266.111041667,82.2222499999,5.55558333325,293.888916666,57.2220833333,341.111,63.8889166665,187.222333333,110.5555,221.111083333,146.111,169.4445
206.12,99.0739166676,278.703625,12.9630833332,-158.333083333,340.74075,-70.3704166669,437.037,-24.0741666666,146.527833333,65.74075,239.81475,98.148,137.962833333
206.50,89.5833333325,548.958333333,-4.1666666665,-564.583333332,639.583333334,-243.749999999,887.5,-143.75,226.041666667,52.0833333325,502.083333333,54.1666666675,170.833333333
206.87,17.8571666658,239.880916667,-13.0950833335,-361.90475,340.476166667,-130.952333333,480.952333333,-97.6190833336,133.333416667,-7.14291666675,275.0,28.5714166666,76.1904999999
207.25,-254.166666665,472.916666668,-220.833333333,-1262.5,1020.83333333,-529.166666667,1383.33333333,-425.0,376.041666667,-187.499999999,895.833333332,-116.666666667,179.166666667
207.63,950.0,-312.500000001,875.0,2766.66666667,-1258.33333333,1558.33333333,-2133.33333333,883.333333334,-308.333333332,758.333333336,-1333.33333333,466.666666668,-91.666666665
208.01,-100.000083334,77.7778333332,-45.8332500001,-356.9445,304.166666668,-173.611083333,420.833416666,-34.7221666666,124.305645834,-2.77775000025,315.277833333,-11.1110000002,118.055333333
208.39,-750.000000002,-252.083333334,-429.166666667,-1458.33333333,570.833333334,-920.833333333,762.5,-412.499999999,-133.333333332,-354.166666666,487.5,-379.166666667,70.8333333332
208.77,-312.499999999,-98.9583333343,-183.333333333,-662.5,231.25,-422.916666668,383.333333332,-129.166666667,-95.3125,-174.999999999,197.916666667,-218.75,10.4166666666
209.14,118.452333333,56.2499583333,86.3095000001,166.666666667,-31.5476666665,126.190416667,-76.7856666666,49.4047500001,62.6487291666,54.1668333334,-35.7141666666,56.5476666667,23.8095
209.52,116.228083333,83.7719583333,71.0525833334,122.368416667,-0.43841666685,115.789583333,-10.08775,72.3684166666,57.8946875,72.8069166668,3.07016666668,69.2981666667,47.3685
