wavelength,Back_CamHelm,Belly_CamHelm,Breast_CamHelm,Crissum_CamHelm,Crown_CamHelm,DorTail_CamHelm,Rump_CamHelm,Throat_CamHelm,WingTip_CamHelm
739.91,18.314,40.1631,21.4844,38.2013333333,12.9953333333,18.7201333333,20.1384,28.5899333333,18.6166
740.23,18.2403333333,40.0318666667,21.4829333333,38.2920666667,13.0227333333,18.5726666667,20.0736666667,28.4981333333,18.6504666667
740.54,18.3766,40.2638666667,21.7240666667,38.4229333333,13.2991333333,18.7570333333,20.2991666667,28.7734,18.8439333333
740.86,18.7084,40.3138333333,22.0306,38.7003333333,13.7212,19.2414666667,20.6528666667,29.0608,19.2120666667
741.18,18.7291333333,40.1152333333,21.9782666667,38.6036666667,13.6171333333,19.0899333333,20.5665333333,29.0006666666,19.1095333334
741.49,18.8918666667,40.0903,22.0602666667,38.6533333333,13.7482666667,19.2374333333,20.7241,29.0279333333,19.3400666667
741.81,18.9187333333,39.7990333333,21.8784666666,38.5254666667,13.6638,19.0870333333,20.5281,29.1343333333,19.2994
742.12,18.6109333333,39.3671666667,21.6061333333,38.1280666667,13.3142,18.7916666667,20.2647,28.7684,18.8386666667
742.44,18.6774666667,39.4164333333,21.6381333333,38.1975333333,13.3828,18.8147666667,20.4084,28.9163333333,18.8742666666
742.76,18.8682,39.4778,21.7698666667,38.3066666667,13.5628,18.9730666667,20.5528333333,29.2647333333,18.9336
743.07,18.6188666667,39.2916333333,21.6626666667,38.2064666667,13.4174666667,18.5123333333,20.3957,28.9766,18.7962666667
743.39,18.2514,39.1111,21.4504,38.0413333333,13.0758666667,18.2288333333,20.0744666667,28.8986,18.5408666667
743.70,18.3029333333,39.1079666667,21.2745333333,38.0963333333,13.0233333333,18.2215333333,20.0516333333,28.8367333333,18.6153333333
744.02,18.3415333333,39.2229666667,21.3775333333,38.3344,13.0685333333,18.2124333333,19.9802333333,28.841,18.7920666667
744.34,18.3863333333,39.3518333333,21.4634666667,38.5012666667,13.1454,18.4061333333,19.9871333334,28.9265333333,18.9312666667
744.65,18.198,39.4754,21.3082,38.5066666667,13.0247333334,18.4153,19.9074666667,28.9601333333,18.7036666667
744.97,18.1509333333,39.4378,21.3890666667,38.6276,12.9626,18.3167333333,20.0060333333,29.0815333333,18.6516666667
745.28,18.1017333333,39.3789666667,21.3026,38.5166,13.1428,18.0546333333,19.9420333333,28.8905333333,18.7022
745.60,18.1874666667,39.6599,21.2828,38.6054,13.2215333333,18.1158333333,19.8979333333,29.0426666667,19.1206
745.91,18.3185333334,39.9146,21.5372666667,38.8262666667,13.3844666667,18.3163666667,19.9365666667,29.2826,19.4241333333
746.23,18.1724666667,40.064,21.6056666667,38.7396666667,13.2323333333,18.1515,19.8126333333,29.1405333333,19.4622666667
746.55,17.8554,39.4828666667,21.1764,38.1935333333,12.9289333333,17.7465,19.4485333333,28.8284666667,19.0269333333
746.86,18.2533333333,39.6438666667,21.3567333333,38.4059333333,13.4472,18.1734,19.7893,29.174,19.4258
747.18,18.2846666667,39.6301333333,21.6118666667,38.3542666667,13.5953333333,18.1548333333,19.8341666667,29.3934,19.5580666667
747.49,18.1210666667,39.2685333333,21.3265333333,38.0926,13.4146,17.8512,19.6664666666,29.1262666667,19.3951333333
747.81,17.777,39.0797666667,20.8926666667,37.7071333333,12.9772666667,17.2115666667,19.3866,28.9450666666,18.9918666667
748.12,18.1162,39.2502,21.2093333333,37.9625333333,13.2398,17.3146666667,19.6855,29.2154,19.5992666667
748.44,17.6916666667,38.8087333333,20.6427333333,37.5125333333,12.939,16.9186,19.2295,28.8554,19.2424
748.75,17.9628666667,39.2435333333,21.0198,37.8318,13.1759333333,17.4935,19.5092,29.3590666667,19.5354666667
749.07,17.8077333333,38.9156333333,20.8640666667,37.8764,13.1936666667,17.3035333333,19.4803,29.2850666667,19.4365333333
749.38,17.7503333333,38.5757,20.6555333333,37.7314,13.2577333333,17.0417333333,19.3692333333,29.1192666667,19.4600666667
749.70,17.8045333333,38.4044666667,20.5576,37.769,13.3452,17.1375333333,19.3446333333,29.2035333333,19.501
750.01,18.1597333333,38.6203333333,20.8722666667,38.1080666667,13.8758666667,17.5715666667,19.7241,29.5943333333,20.0656
750.33,18.0962666667,38.5046,20.9365333333,37.9601333333,13.8074666667,17.2782333333,19.5856333333,29.5939333333,19.9578666667
750.64,18.0482,38.5466666667,20.8556,37.9515333333,13.7718,17.17,19.545,29.5286,19.9435333333
750.96,18.0426,38.5603333333,20.8747333333,37.8297333333,13.8368666667,17.1704666667,19.4715666667,29.7234,19.9693333333
751.27,17.9346,38.4593,20.9408666667,37.7700666667,13.9849333333,17.3254333333,19.4343,29.6965333333,19.9200666667
751.59,17.6595333333,38.1376333333,20.8246666667,37.5655333333,13.8010666667,17.1766666667,19.2702333333,29.4536666667,19.5112
751.90,17.7325333333,38.13,21.0974666667,37.7183333333,13.8469333333,17.2284666667,19.3821666667,29.4454666667,19.4934666667
752.22,17.3362666667,37.9122,20.7784666667,37.5656666667,13.4634666667,16.8499,19.0772666667,29.0798666667,19.3328
752.53,17.324,37.9016666667,20.7496666667,37.3688666667,13.5517333333,16.8434333333,18.9040333333,28.9514,19.2170666667
752.85,17.416,38.2207,21.0692666666,37.5747333333,13.7102666667,17.046,19.1500666666,29.0943333334,19.4522666667
753.16,16.991,37.9935333333,20.6724,36.9887333333,13.2954666667,16.4582,18.6363,28.6529333333,19.2092
753.47,16.5678666667,38.0091,20.5569333333,36.8321333333,13.0952666667,16.3275,18.3661333333,28.5968666667,18.9218
753.79,16.3200666667,37.7695,20.3537333333,36.4970666666,12.9128,16.3332333333,18.2149333333,28.3394,18.7050666667
754.10,15.9686666667,37.5735333334,20.072,36.2714666667,12.6750666667,16.2246,17.9566666667,28.0816666667,18.352
754.42,15.9384,37.6454333333,20.1420666667,36.2971333333,12.7144666667,16.2985333333,18.0605666667,28.0944666666,18.2906
754.73,15.7124666667,37.4350666667,19.8737333333,36.1616666667,12.2529333333,15.9007,17.7919,27.7954666667,18.1962
755.05,16.058,37.7700333333,20.0809333333,36.4211333333,12.5847333333,16.0445,18.002,28.1664,18.5124
755.36,16.0704,37.9070666667,20.1010666667,36.413,12.7790666667,15.9977333333,18.1238666666,28.2878,18.81
755.67,15.9925333333,37.7955,19.9802666667,36.2675333333,12.6714666667,15.7832333333,18.0273,28.2255333333,18.5948666667
755.99,16.0678666667,37.8717,20.0499333333,36.3198666667,12.5299333333,15.7098333333,18.3045333333,28.2961333333,18.6452666667
756.30,15.8120666667,37.6431666667,19.7435333333,36.0909333333,12.4307333333,15.4275,18.1484666667,28.1222,18.2854666667
756.62,15.8010666667,37.5361666667,19.9166,36.2186666667,12.4702,15.5922666667,18.4231,28.1269333333,18.2282666667
756.93,16.0584,37.6025333333,20.155,36.2793333333,12.5739333334,15.7574333333,18.6718333333,28.122,18.4635333333
757.24,16.0431333333,37.5754,19.9543333333,36.4207333333,12.469,15.5565,18.6134,27.9263333333,18.6031333333
757.56,16.1348,37.5875333333,20.2432,36.6007333333,12.5912666667,15.6258,18.8576333333,28.0598666667,18.9134666667
757.87,16.4057333333,38.0399333333,20.5625333333,37.0828,12.8013333333,15.8406666667,19.2707333333,28.2347333333,19.1802666667
758.18,16.8870666667,38.5271666667,21.0942,37.4922666667,13.3714666667,16.4223666667,19.7720666667,28.4119333333,19.5188
758.50,16.7180666667,38.3151666667,20.786,37.1610666667,13.2531333334,16.4049,19.6558666667,27.981,19.3217333333
758.81,16.6252666667,38.3088666667,20.8438,37.0522666667,13.0697333333,16.4344666667,19.5757,27.8518,19.0158666667
759.13,17.0822,38.3549333333,21.1297333333,37.1956,13.6072,16.7233,19.9828333333,28.0822666667,19.2749333333
759.44,17.2863333333,38.5109333333,21.3568,37.4430666667,14.0656666667,17.3499,20.1261666667,28.3368,19.6278
759.75,16.7459333333,37.9109333333,20.8751333333,36.9822,13.3602,16.9482666667,19.6307333334,27.7563333333,19.0151333333
760.07,16.8754666667,37.756,20.7722,36.8029333333,13.3093333333,17.0696666667,19.5149666667,27.5979333333,19.0518666667
760.38,16.61,37.5631,20.4196,36.6823333333,13.0269333334,16.9176333333,19.2882333333,27.2144,18.7790666667
760.69,16.5223333333,37.5779,20.5316666667,36.6033333333,13.1616,16.873,19.3286666667,27.2201333333,18.6236
761.01,16.8807333333,37.7704333333,20.6257333333,36.7108666667,13.5404,17.2772666667,19.5149666667,27.4156666667,18.6671333333
761.32,16.6118,37.1937,20.1988666667,36.1541333333,13.264,17.0664666667,19.1444666667,26.9638,18.3852
761.63,16.7204666667,37.1912,20.3016666667,36.1409333333,13.3182666667,17.1180666667,19.2221333333,27.1514,18.4313333333
761.94,16.8406,37.5456666667,20.6228,36.2761333333,13.4958666667,17.3967333333,19.4626,27.404,18.5671333333
762.26,17.2483333333,37.9184666667,20.9648,36.5596,13.9984666667,17.8172,19.6962666667,27.6692,19.0034
762.57,17.0680666667,37.8995666666,20.9002666667,36.3226666667,13.8072666667,17.7530333333,19.5738666667,27.4999333333,18.8494666667
762.88,16.9646,37.7933,20.6882,36.1361333333,13.6451333333,17.4684,19.5322,27.2479333333,18.6511333333
763.20,17.647,38.5456,21.3887333333,36.6613333333,14.3336,18.1335,20.2346666667,27.908,19.3758
763.51,17.8466666667,38.6836333333,21.5490666667,36.8737333333,14.7149333333,18.3125666667,20.5303,28.0554,19.4730666667
763.82,18.1951333333,38.8767,21.8171333333,36.8700666667,15.0652,18.6010666667,20.7417,28.2784666666,19.6802
764.14,18.5906,39.2006,22.2194,37.0125333333,15.344,18.9902666667,21.0592,28.4481333333,20.0486
764.45,18.2344,39.0085333333,21.9740666667,36.5835333333,14.9134,18.5984333333,20.7944666667,28.0418,19.666
764.76,17.9486,38.8234333333,21.7876,36.4102666667,14.7044666667,18.4343333333,20.6055333333,27.6614666667,19.3726666667
765.07,17.8579333333,38.6907333333,21.6445333333,36.2000666667,14.5988666667,18.3628666667,20.5173333333,27.4214,19.2283333334
765.39,17.6304666667,38.2489333333,21.2913333333,35.9085333334,14.3708,18.0917333333,20.3141333333,26.9749333333,19.0479333333
765.70,17.6256,38.1898333333,21.1432666667,35.9003333333,14.1732666667,18.1182666667,20.4291666667,26.8488666667,18.9982
766.01,17.4524,37.9611,21.1498666667,35.7396,13.9115333333,18.1121333333,20.2750333333,26.734,18.7284
766.32,17.3979333333,37.8256333333,21.1532,35.5294666667,13.7896,18.1144333333,20.2670666667,26.7950666667,18.6543333333
766.64,17.3458,37.407,20.9933333333,35.246,13.6862,18.1006666667,20.0131,26.374,18.4426666667
766.95,17.0184666667,37.2456666667,20.8365333333,34.8479333333,13.3332666667,17.9077333333,19.7525333333,26.0988666667,18.2843333333
767.26,17.0826666667,37.3363,21.0596666667,35.1934666667,13.2522666667,17.9291666667,20.0091666667,26.2376,18.4378666667
767.57,16.7948666667,37.0922333333,20.7038,35.068,12.9486666667,17.7428333333,19.9387333333,26.0092666667,17.9814666667
767.88,17.5217333333,37.3792666667,21.2266666667,35.6272666667,13.6016666667,18.4424333333,20.5603333333,26.4626,18.7258
768.20,18.7288,38.4717666667,22.5197333333,36.5160666667,14.4756,19.5482,21.5957666667,27.5934666667,19.8191333334
768.51,18.9882666667,39.0922,23.0382,36.858,14.9295333333,19.8219333333,21.9923333333,27.8770666667,20.0030666667
768.82,19.3854666667,39.278,23.4932,37.149,15.1981333333,20.2211666667,22.2794333333,28.0521333333,20.172
769.13,19.6716666667,39.5559333333,23.8712,37.3764666667,15.5846666666,20.6455,22.7814,28.4803333333,20.4252
769.44,20.4628666667,40.4138333333,24.4350666667,38.2912666667,16.6335333333,21.6071666667,23.8183333333,29.1678,21.436
769.76,20.7721333333,40.9956333333,24.8822666667,38.8368666667,16.8424666667,21.9550666667,24.2502333333,29.3084666667,21.5738
770.07,20.3044666667,40.6359,24.4211333333,38.4136,16.3788,21.6249,23.9442,28.9926,21.0976666667
770.38,21.1628666667,41.3179333333,24.8798666667,39.3453333333,16.9069333333,22.3155,24.503,29.7425333333,21.5312
770.69,20.8571333334,41.1197333333,24.6380666667,38.9804,16.7996,22.3102,24.0901666667,29.3242666667,21.0574
771.00,21.0942666667,41.1290666667,24.8440666667,39.2437333334,16.8218,22.5491333333,24.1348,29.4931333333,21.279
771.32,20.9368,41.1346333333,24.8002666667,39.2825333333,16.7798666667,22.5857666667,24.2417333333,29.4766,21.156
771.63,20.7102666666,40.8548,24.2397333333,39.0971333333,16.6522666667,22.3124333333,24.0756333333,29.2185333333,20.7817333333
771.94,20.7439333334,40.3594666667,23.8984,39.1451333333,16.3591333333,22.4678666667,23.8949,29.0735333333,20.7869333333
772.25,20.8619333333,40.7387333333,23.8566,39.4531333333,16.4439333333,22.5366333333,23.8475666667,29.3174666667,20.6952666667
772.56,20.6046666666,40.3207333333,23.3423333333,39.1496666667,16.0381333333,22.3748333333,23.2325333333,28.7778,20.2494
772.87,20.3104666667,40.0206666667,23.1088,38.9374666667,15.3908666667,21.7992666667,22.8564,28.3539333333,19.6370666667
773.18,20.0784,39.5675666667,22.7741333333,38.5124,15.0782666667,21.6349,22.4926,28.0537333333,19.1610666667
773.50,20.4524,40.0816666667,22.8888,38.9585333333,15.1692666667,21.8073,22.7119,28.1603333333,19.1486666667
773.81,20.1385333333,39.7940333333,22.6035333333,38.7444,14.8932,21.558,22.5803666667,27.7602666667,18.8676666667
774.12,20.6889333333,40.1665333333,22.6776666667,39.0096,14.9892,21.7772,22.9535333333,27.8722,19.1386
774.43,20.6576,39.8524666667,22.3824,38.6374666667,14.928,21.6165666667,22.7467333334,27.5212666667,18.858
774.74,20.6717333333,39.7456333333,21.908,38.5292,14.4980666667,21.5660666667,22.3793666667,27.43,18.7556666667
775.05,20.4324666667,39.5572,21.4394,38.2091333333,13.9438,21.2674,21.8859333333,27.172,18.4638
775.36,20.4774,39.5717333333,21.3788666667,38.1884666667,13.8311333333,21.3831666667,21.9807666667,26.9767333333,18.4373333333
775.67,20.5678666667,39.6585,21.4856666667,38.1811333333,13.9012,21.4815333333,22.2490333333,27.1809333333,18.5924666667
775.98,20.8626666667,40.1883333333,21.6959333333,38.4967333333,13.9446666667,21.3482333333,22.2487,27.5042,18.8443333333
776.30,21.8686,41.1752,22.2448666667,39.3024666667,14.8254666667,22.5196666667,22.8873,28.4083333333,19.8732666667
776.61,21.8028666667,41.1548333333,22.1678,39.2831333333,14.8186,22.7194333333,22.7538666666,28.4738,20.309
776.92,21.9993333333,41.7906333333,23.1072666667,39.9260666667,15.1759333333,23.303,23.2073666667,28.9308,20.8038666667
777.23,22.5925333333,42.0414666667,23.5643333333,40.1087333333,15.3551333333,23.5905333333,23.6927333333,29.2722666667,21.268
777.54,22.6542,42.1317,24.008,40.6260666667,15.3306666667,23.9043333333,23.6883,29.3518666667,21.1773333333
777.85,22.9804,43.0363,24.5039333333,40.9695333333,15.4870666667,24.4617333333,24.4996,30.0849333333,21.8765333333
778.16,23.397,43.9237333333,25.2270666667,41.6439333333,16.1988666666,25.0636,24.9908666667,30.6994,22.2162
778.47,23.2023333333,43.7174666667,25.1942666667,41.4675333333,16.0846666666,24.7482,24.7503333333,30.4992,22.0243333333
778.78,23.0708666667,43.6825666667,24.9976666667,41.2470666667,16.0009333333,24.2264333333,24.5521666667,30.5485333333,22.002
779.09,22.3668666667,43.2735666667,24.2996666667,40.4534,15.1612,23.5862333333,23.9632333333,30.0453333334,21.5559333333
779.40,21.6012,42.3731666667,23.7502666667,39.5710666667,14.8963333333,22.9235666667,23.6502,29.2494,21.0292
779.71,19.7951333333,40.7608,22.2385333333,37.8446,13.3381333333,20.9462333333,21.9605,27.5982,19.2198
780.02,20.4606,41.3645,22.744,38.3111333333,13.6355333333,21.0005,22.1148333333,27.8504,19.2373333333
780.33,20.1413333333,40.3886666667,21.5292,37.3554666667,12.8742,19.9116666667,21.1354333333,27.4892,18.5766666667
780.64,18.9625333333,39.9430333333,20.6691333333,36.7418,11.8858,18.9651,20.1193,26.6562666667,17.3489333333
780.95,17.9548666666,38.9247,19.2377333333,35.5888666667,10.9254,17.2922666667,19.0484666667,26.1094666667,16.6929333333
781.26,17.803,38.7153333333,18.9310666667,35.6491333333,10.9148666667,16.4212,18.3078,25.8462,16.2590666666
781.57,17.2373333333,37.8569333333,18.4821333333,35.2606666667,10.2758,15.3262333333,17.8623,25.5476,15.6265333333
781.88,18.1838,38.4004666667,19.5666666667,36.0164,11.2318,16.3510666667,18.6584666667,26.6666666667,16.2468666667
782.19,18.0595333333,38.5265333333,19.8496666667,36.1357333333,11.4373333334,16.1718666667,18.8156,26.8000666667,16.0245333333
782.50,18.5612,38.5501,20.4611333333,36.7222666667,11.8056666667,16.4361666667,18.9582666667,27.3000666667,15.8557333333
782.81,19.0247333333,38.8879333333,21.1462666667,37.6103333333,12.1528666667,16.9004333333,19.0761333333,27.7956666667,15.8313333333
783.12,19.8412666667,39.5691,21.8934666667,38.6961333333,13.0726,17.9847666667,20.0452,28.7016666667,17.0238666667
783.43,18.6690666667,38.8571,20.7465333333,38.2812666667,11.8518666667,17.1180333333,19.427,27.9396666667,16.3945333333
783.74,18.8630666667,39.0583,21.3494666667,38.4036666667,12.5352,17.9356666667,20.1378,28.1022,16.9624666667
784.05,18.7948,38.5361666667,21.0053333333,38.3245333333,12.1868666667,17.5957333333,19.8177666667,27.9776666667,17.2134666667
784.36,18.9488666667,38.7008333333,21.4114666667,38.6832666667,12.7073333333,18.0867666667,20.2510333333,28.2609333333,18.0276
784.67,17.3021333333,37.374,20.0240666667,37.4881333333,11.1629333333,16.9364333333,18.9149333333,27.1342666667,16.7265333333
784.98,17.3454,37.6833,20.2497333333,37.6925333333,11.2572,17.2663333333,18.9589666667,27.3423333333,16.8704666667
785.29,16.0430666667,37.1573,18.9136,36.9444,10.2282666667,15.8981333333,18.1204,26.3148666667,16.0678666667
785.60,15.6862,36.8626666667,17.9707333333,36.6699333333,9.34953333333,15.7827333333,17.4914333333,26.2620666667,15.8916666667
785.91,14.8835333333,36.7234,16.9124666667,36.3137333334,8.68313333333,15.0820666667,16.5754333333,25.6018666667,15.7404
786.22,15.0639333333,37.1396,16.7879333333,36.346,8.76453333333,15.5588333333,16.7350333333,26.0255333333,16.4394666667
786.53,15.1078,37.0270666667,16.4509333333,35.8902666666,8.43493333334,15.4651333333,16.4293,25.7794666667,16.1675333333
786.84,16.2976666667,37.6645333333,17.7622,36.4157333333,9.89666666666,16.3567,17.3545333334,26.9442,17.1127333333
787.14,15.8634666666,37.8111666667,17.3581333333,36.4224,9.33793333333,16.0901,16.8844333333,26.9314,16.9226
787.45,15.3952,37.6489,17.4799333333,35.8248,9.559,15.5411333333,16.3459666667,26.6608666667,16.6035333333
787.76,15.7294666667,38.0023333333,17.8507333333,35.9147333333,10.0112666667,15.7323333333,16.6441333333,26.9978666667,16.8014
788.07,16.7485333333,38.4835333333,18.8742,36.8469333333,10.8906,16.369,17.1776,27.6884,17.8032
788.38,17.0276,38.1715666667,19.0499333333,36.2366666667,11.1996,16.4118666667,17.3514,27.3778666667,18.3705333333
788.69,16.9486666667,37.6391333333,18.9460666666,36.1106,11.0356666667,16.4716333333,17.162,27.3308,18.2346666667
789.00,17.2474666667,37.7995333333,19.5131333333,36.2899333333,11.617,16.3527666667,17.3287666667,27.4672,18.4878
789.31,17.6164666666,37.9349666667,19.9474,36.5166,12.1072666667,16.5327,17.5401333333,28.0084,19.1581333333
789.62,16.9910666667,37.616,19.7532666667,36.2026666667,11.3596666667,15.5994,17.1251333333,27.5088,18.525
789.92,16.5572,37.6628,19.677,35.7635333333,10.9634,14.8548333333,17.0142,27.4548,18.243
790.23,16.1687333333,37.6938,19.1568666667,35.5573333333,10.5884666667,14.3351333333,16.6921333334,27.2382,18.1268666667
790.54,16.1936666667,37.3504,18.9286666667,35.5952666667,10.7692666667,14.3132666667,16.6837666667,27.2022,18.0058
790.85,16.7805333333,37.9053666667,19.4390666667,36.5176666667,11.3760666667,14.7968333333,17.3766,27.9755333333,18.5042666667
791.16,17.068,38.2292666667,19.6080666667,36.6215333333,11.3363333333,14.8145,17.6078333333,28.2535333333,18.3590666667
791.47,17.3320666667,38.8552666667,19.6154,36.4530666667,11.9902666667,15.4732,18.0251333333,28.7362,18.5959333333
791.78,17.6963333333,39.1299,19.8122666667,37.2958666667,12.5759333333,15.7526666667,18.219,29.6776,18.5851333333
792.08,18.4429333333,40.3367666667,20.6419333333,38.3602666667,13.7338,16.1805333333,19.2247,30.3018666667,19.7522666667
792.39,18.9509333333,40.6382333333,21.2826666667,38.6034666667,14.7804,17.3208,20.1327333333,31.0710666667,20.2907333333
792.70,19.5366,41.3268333333,22.1842,39.1872,15.8220666667,18.1875,21.2698,31.6254,20.8824666667
793.01,20.4138666667,41.5991333333,23.1232,39.5107333333,17.0775333333,19.1816,22.0758666667,32.0413333334,22.1136666667
793.32,21.3320666667,41.8649333333,24.1635333333,40.0743333333,18.5192666667,20.4399,22.7386,32.534,23.29
793.62,21.9145333333,42.4968666667,25.1549333333,40.8364,19.7459333333,20.8612,23.6958,32.8996666667,24.0708
793.93,22.0520666667,42.7457666667,25.2798,41.2064666667,20.3731333333,20.7120333333,24.0141333333,33.1716666667,24.7886
794.24,22.6619333333,43.2909333333,26.1221333333,41.4154666667,21.2342,21.8511,25.0514,33.8173333333,25.5597333333
794.55,22.3642,43.1530666667,26.4540666667,41.1407333333,21.4834,21.9976,25.0178,33.7826,25.5852
794.86,21.6726,42.7767666667,26.1307333333,40.7716,20.9658666667,21.4663666667,24.5878,33.0566666667,25.0294666667
795.16,20.3367333333,41.9569666667,25.0232666667,39.396,19.5063333333,19.9332333333,23.1068,31.2774666667,23.9431333333
795.47,20.7426666667,41.6412,24.9886,39.0816666667,19.5636,20.1474666667,23.2709,31.4398666667,24.161
795.78,20.532,41.6978333333,24.7311333333,38.704,19.2699333333,19.8642,23.0192666667,31.1263333333,24.2612666667
796.09,20.7418,41.2985,24.7898666667,38.0468666667,19.1323333333,19.842,23.3605666667,30.5892666667,24.3644666667
796.40,20.6339333333,41.1387333333,24.3459333333,37.6471333333,18.9524,19.2425,23.3334,30.4754,23.7442666667
796.70,19.8132666667,40.4242,23.8430666667,37.0217333333,18.2813333333,18.4468666667,22.8130333333,29.4794666667,22.8982
797.01,19.0318,39.3066666666,23.4222666667,35.8138,17.4778,17.9436,21.9125666667,28.5295333333,21.8944
797.32,18.5410666667,38.8967,23.5045333333,35.026,16.9054666667,17.5674,21.4433333333,28.0632666667,21.2822
797.63,18.0189333333,38.4998333333,23.2242,34.9088666667,16.5628666667,17.4574,20.8268666667,27.5402666667,20.8218
797.93,18.6572666667,38.3618666667,23.3592,35.3759333333,16.8998666667,17.7163333333,21.0342333333,27.631,21.2598
798.24,19.2208,38.4004,23.5862,35.3406666667,17.2187333333,17.6601,21.4679333333,27.5799333333,21.9349333333
798.55,20.1080666667,38.7201,24.1636666667,35.7903333333,17.9233333333,18.5659666667,22.6496666666,28.3987333333,22.7602666667
798.85,20.4169333333,38.7850333333,24.8804,35.9331333333,18.0695333333,18.9883333333,22.8571,28.7569333333,23.1453333333
799.16,20.5879333333,38.8706666667,25.3031333334,36.2374,17.9129333334,19.3262,23.0028666667,28.8054666667,23.008
799.47,20.9222,39.2596333333,25.6441333333,36.5322666667,18.3820666667,19.7049,23.1067333333,29.444,23.2464
799.78,20.5998,39.0631333333,25.6157333333,36.6136666667,18.2800666667,19.9945333333,22.9458333333,29.3152,23.105
800.08,20.7371333333,39.1159,25.5394666667,36.6880666667,18.4081333333,19.8532,23.1330666667,29.4551333333,23.0768666667
800.39,21.7176,39.4820333333,25.9473333333,37.547,19.1412,20.4832,23.8674333333,30.2684666667,23.9022666667
800.70,22.5348,39.6998666667,26.2701333333,38.0761333333,19.9945333333,21.2272666667,24.8044333333,30.8198666667,24.4158
801.00,23.0985333333,40.0269666667,26.3156666667,38.1699333333,20.1782,21.4037,25.3333,30.8988666667,24.7072
801.31,22.8758,40.2315333333,26.4216,38.1046,20.0108,21.3397666667,25.2532333333,30.5446,24.6240666667
801.62,23.6319333333,40.9149666667,27.1870666667,38.9427333333,20.8162,22.4569,25.9681666667,31.4106,25.0288666667
801.92,24.1686666667,41.8817333333,27.9988666667,39.9112,21.7152,23.5942333333,26.5474333333,32.1732,26.0894666667
802.23,23.8632666667,42.0016333333,27.9731333333,39.5850666667,21.9064,23.5828,26.5685,31.6848666667,26.0948
802.54,23.5102,41.2354666667,27.6284666667,39.016,22.0674,23.2200333333,26.1582,31.3211333333,25.8596666667
802.84,22.8677333333,40.7639,27.1891333333,39.046,21.4877333333,22.6518333333,25.6531333333,30.8802,25.2698666667
803.15,22.9893333333,40.6445666667,27.0137333333,38.9882,21.3357333334,22.0266666667,25.5392333334,30.4480666667,25.0766
803.46,23.3012666667,40.8866,27.2092,39.3468,21.3765333333,22.7938666667,25.649,30.7787333333,25.2260666667
803.76,22.6962,40.7345333333,26.7198666667,38.9086,20.5724,22.5280333333,25.0088666667,30.0767333333,24.6489333333
804.07,22.7146,40.9925,26.5948666667,39.0195333333,20.1076666667,22.5530333333,24.5440333333,29.5487333333,24.7234
804.38,22.0616,40.0784,26.0518,37.8119333333,19.0596666667,21.6062666667,23.8094666667,28.5534,23.9300666667
804.68,22.6655333333,40.6105333333,26.5216,38.1384,19.5769333333,22.6021666667,24.6722,29.4348666667,24.7808666667
804.99,21.9159333333,39.7509,25.8197333333,37.5615333333,18.8888,22.1531333333,24.2372,28.6968666667,24.0359333333
805.30,20.6469333333,38.0323333333,24.2406666667,36.1486,17.2686,20.7757,22.6864333333,27.1998,22.18
805.60,19.9636,37.6432333333,23.3546666667,36.0569333333,16.4998666667,20.2791333333,22.0109333333,26.406,20.9585333333
805.91,19.8663333333,37.8364333333,23.6828,36.2078666667,16.5604,20.1763333333,22.3305666667,26.1622666667,21.1729333333
806.21,20.1551333334,37.8663666667,23.6108666667,36.4607333333,16.6756,20.4328333333,22.4979,25.873,21.3367333333
806.52,20.8916,38.3879666667,24.9069333333,37.142,17.5848666667,21.6415666667,23.3894333333,26.8378,22.6396
806.83,21.3262,38.9046666667,25.3640666667,37.8034666667,17.9336666667,21.7614,23.8604,27.3829333333,23.4694666667
807.13,21.1715333333,38.9562666667,25.4354,37.8828,17.8471333333,22.2152,23.9905666667,27.2435333333,23.2230666667
807.44,20.5314666667,38.0749,25.084,37.1538666667,17.3842,21.7419,23.5932333333,26.4658,22.1966
807.74,21.2347333333,39.0324,25.5744666667,38.1836,18.314,22.4429,24.0903,27.3969333333,22.7012
808.05,20.5576,38.3153,24.8021333333,37.608,17.6559333333,21.9244,23.3453,26.397,21.3849333333
808.35,20.8325333333,38.3409666667,25.0987333333,37.9399333333,17.9762666667,21.9932666667,23.3941666667,26.6788,21.5557333333
808.66,20.7566,38.7242333333,25.1158,38.3053333333,18.2238666667,21.7166333333,23.8368333333,26.5542,21.4009333333
808.97,20.9633333333,39.0303333333,25.5758,38.7304666667,18.2520666667,22.2805666667,24.0254333333,27.1004666667,21.6268666667
809.27,21.6394,39.0999666667,25.1172666667,39.2348666667,18.2128,22.7322,24.0695333333,27.3352,21.4979333333
809.58,21.6813333333,39.0388333333,25.2328666667,38.8855333334,18.0515333333,22.9293666667,24.2652666667,27.4096,21.5314
809.88,20.6880666666,38.2365666667,23.7075333333,38.1563333333,16.9337333333,22.0440666667,23.2664,26.6132,20.0132666667
810.19,20.7570666667,37.8257666666,23.4573333333,38.0300666667,16.7035333333,21.8025333333,22.8374666667,26.5124666667,19.4974
810.49,21.1313333333,37.5925666667,23.7171333333,37.9528666667,16.9967333333,21.8754333333,23.4141666666,26.9225333333,20.5928
810.80,21.9369333333,38.6104333333,24.7981333333,38.6312,17.5908,22.4779,24.2984,28.33,21.9233333333
