wavelength,Back_ConCinf,Belly_ConCinf,Breast_ConCinf,Crissum_ConCinf,Crown_ConCinf,DorTail_ConCinf,Patch10_ConCinf,Patch11_ConCinf,Rump_ConCinf,Throat_ConCinf,WingTip_ConCinf
698.37,16.2399166667,42.9224166667,28.8465833333,40.6538333333,14.6519166667,14.59025,45.6369166667,40.4288333333,18.86775,24.085375,14.6684166667
698.69,16.3445,43.0373333333,28.943,40.8458333334,14.7150416667,14.703,45.75975,40.5554166667,18.8979166667,24.1059166667,14.6955833333
699.01,16.6195,43.2316666666,29.19275,40.9629166667,14.96825,14.9084166666,45.8951666667,40.7308333333,19.1655,24.3415,14.939
699.34,16.5378333333,43.1420833333,29.2155833333,40.93,14.8371666667,14.8674166667,45.7683333333,40.67125,19.09175,24.2904583333,14.9111666667
699.66,16.4708333333,43.0235833333,29.0871666667,40.7754166667,14.75875,14.77875,45.6255,40.5274166667,19.0280833333,24.1828333333,14.8615
699.98,16.4735,43.04525,29.1435833334,40.7038333333,14.761,14.8465,45.554,40.5084166666,18.9980833333,24.1910416667,14.9015833333
700.30,16.5658333333,43.0655,29.2363333334,40.706,14.886375,14.8624166667,45.6113333333,40.5700833333,18.9795,24.2705833334,15.0345
700.63,16.7405833333,43.1868333333,29.382,40.8764166667,15.0227916667,14.9765833333,45.7015833333,40.69675,19.11725,24.39125,15.1919166667
700.95,16.7209166666,43.0664166667,29.335,40.8381666667,14.9684583333,14.95625,45.61975,40.71625,19.0930833334,24.4107916666,15.23325
701.27,16.84675,43.06625,29.3214166667,40.8483333333,14.9982916667,15.0188333333,45.5230833334,40.7786666667,19.19175,24.4565,15.2685
701.59,16.8891666667,43.1608333333,29.4078333333,41.0825833334,15.094375,15.1150833334,45.6138333334,40.9058333334,19.2745833333,24.6619583333,15.3433333333
701.91,16.78575,43.0865,29.315,41.0599166666,14.9863333333,14.9939166667,45.6159166667,40.9711666667,19.1509166667,24.5484166667,15.289
702.24,16.81675,43.0199166667,29.3025,41.0101666667,15.0225833333,15.0100833333,45.51925,40.957,19.1813333333,24.5865833333,15.3615833333
702.56,16.8828333333,43.0005833333,29.3135,41.1764166666,15.1639583333,15.1213333333,45.4718333333,40.9634166666,19.238,24.612,15.4536666667
702.88,17.0950833333,43.1989166666,29.3935,41.5166666667,15.3043333333,15.2026666667,45.6898333334,41.20975,19.4860833333,24.7667083333,15.6613333334
703.20,17.184,43.3129166666,29.45175,41.7214166667,15.403375,15.305,45.8015833333,41.3721666667,19.5821666667,24.835625,15.76225
703.52,17.23625,43.36125,29.5930833333,41.9531666667,15.4345416667,15.3783333333,45.9835833333,41.6050833333,19.6810833333,24.97275,15.9441666667
703.85,17.16375,43.4361666667,29.57775,42.0420833333,15.3912916667,15.39025,45.8925833333,41.5093333333,19.6305,24.9044166667,15.8426666667
704.17,17.1836666667,43.41775,29.5976666667,42.0479166667,15.45225,15.4540833333,45.9733333333,41.5764166667,19.721,24.82025,15.8624166667
704.49,17.3139166667,43.62875,29.7356666667,42.0769166667,15.702125,15.51425,46.0759166667,41.62475,19.732,24.8960416667,15.93175
704.81,17.3765,43.7406666667,29.8745,42.3139166667,15.79525,15.705,46.339,41.8340833333,19.7926666667,25.066125,16.1315833333
705.13,17.2670833333,43.6299166667,29.8556666667,42.0988333334,15.5631666667,15.62675,46.1473333333,41.7349166667,19.5573333333,24.8900833333,15.9501666667
705.45,17.341,43.81075,29.9643333333,42.14475,15.6669166667,15.79575,46.25125,41.7870833333,19.6465,24.97875,16.02725
705.78,16.98075,43.6255,29.672,41.8970833333,15.3479583334,15.5684166667,46.0694166667,41.6165,19.4171666667,24.71575,15.717
706.10,16.8493333333,43.54975,29.569,41.8194166667,15.0470416667,15.4299166667,46.0400833333,41.581,19.308,24.6274583333,15.6198333333
706.42,16.8335833333,43.45875,29.59325,41.79475,15.1417083333,15.5221666666,45.991,41.60725,19.3028333333,24.6225833333,15.57025
706.74,16.9920833333,43.61375,29.8425833333,41.9384166667,15.3973333333,15.6903333333,46.1505,41.8589166667,19.5215,24.7847916667,15.7200833333
707.06,17.10675,43.6975,29.90325,42.00925,15.5352083333,15.73125,46.1628333333,41.9096666667,19.6880833333,24.85725,15.733
707.38,17.1214166666,43.6633333333,29.9744166667,41.96,15.52625,15.7443333333,46.133,41.9381666666,19.7121666667,24.9725416667,15.805
707.70,17.0050833334,43.476,29.7840833333,41.76,15.2863333333,15.5286666667,45.99875,41.7471666667,19.4493333333,24.8025416667,15.6769166667
708.03,16.90225,43.453,29.71175,41.69775,15.1152916667,15.54525,46.0169166667,41.6958333333,19.49375,24.769875,15.6769166667
708.35,16.68675,43.3504166667,29.5643333333,41.5554166667,14.9554583333,15.3148333333,45.8770833333,41.5408333333,19.3630833333,24.5185416667,15.45
708.67,16.80275,43.44575,29.6210833334,41.7370833334,15.099625,15.4244166667,45.9123333333,41.5415833333,19.5955833333,24.5302916667,15.6636666667
708.99,16.6703333334,43.2859166667,29.4431666667,41.5303333334,14.9665416667,15.279,45.6915,41.3489166666,19.4241666667,24.2747083333,15.5230833333
709.31,17.0341666667,43.5716666667,29.7945833333,41.8700833333,15.3931666667,15.6126666667,45.9438333333,41.58275,19.7774166667,24.6245833333,15.96925
709.63,17.0344166666,43.5674166667,29.76625,41.8335,15.6220416666,15.6486666667,45.9461666667,41.63475,19.8465833333,24.6392916666,15.9845833333
709.95,17.0454166667,43.5855,29.8128333333,41.8455833333,15.68425,15.6843333333,46.0316666667,41.57125,19.9236666667,24.6646666667,16.0489166667
710.27,16.9765833333,43.41,29.6620833333,41.8153333333,15.6002916667,15.6435,46.08825,41.6136666667,19.7908333334,24.5716666667,16.0030833333
710.59,16.8523333333,43.2520833333,29.3949166667,41.7656666667,15.4132083333,15.4865,45.92875,41.4330833333,19.6428333333,24.4452083334,15.87925
710.91,16.9061666667,43.3553333333,29.5000833333,41.9841666666,15.475625,15.5616666667,46.12075,41.5993333333,19.6645,24.505125,16.014
711.24,16.8685,43.3454166667,29.3738333333,41.9748333333,15.4811666667,15.6024166667,46.0121666667,41.5940833333,19.7460833333,24.5004583333,15.9778333333
711.56,16.85875,43.16675,29.3094166667,41.938,15.4346666667,15.5844166667,45.8190833334,41.4690833333,19.663,24.4588333333,15.9476666667
711.88,16.85675,43.007,29.19825,41.9305,15.3931666667,15.5005833333,45.8156666667,41.3465,19.6231666667,24.4292916666,15.9421666667
712.20,16.74775,42.9219166666,29.0846666667,41.836,15.3154583333,15.3655833334,45.8855833333,41.2206666667,19.535,24.40775,15.817
712.52,16.9795833333,42.9775,29.2241666666,42.0610833333,15.496375,15.547,46.0625,41.39425,19.7410833333,24.6347083333,15.9963333333
712.84,16.7233333333,42.597,28.9486666667,41.7251666667,15.1832083334,15.2913333333,45.7819166667,41.1455833334,19.4599166667,24.3866666667,15.7130833333
713.16,16.6774166667,42.6476666667,28.8526666667,41.7375833333,14.9735416667,15.2530833333,45.73375,41.05125,19.3611666666,24.3375,15.7054166667
713.48,16.5941666667,42.5333333333,28.6685,41.6879166666,14.7022916666,15.0609166666,45.5853333333,41.0535,19.1815833333,24.1811666667,15.6670833333
713.80,16.7125,42.6055,28.8595,41.6949166667,14.8196666667,15.18775,45.424,40.9060833333,19.2838333333,24.32575,15.8601666667
714.12,16.6225833333,42.6765833333,28.99225,41.6825,14.82475,15.2231666667,45.4790833334,40.9211666667,19.2240833334,24.2897083333,15.8170833333
714.44,16.6244166667,42.6053333333,29.0076666667,41.605,14.79125,15.25525,45.4809166667,40.9950833333,19.32075,24.3400833333,15.772
714.76,16.5995833333,42.75,29.09875,41.6614166667,14.7999583334,15.26575,45.59075,41.0808333333,19.3239166666,24.3737916666,15.74725
715.08,16.672,42.97525,29.1524166667,41.9266666667,14.8530833334,15.3025,45.84575,41.2483333333,19.3234166666,24.3964166667,15.7371666667
715.40,16.8265833334,43.3645833333,29.4129166667,42.1393333333,14.972375,15.57425,46.0598333333,41.4744166667,19.49125,24.5912916667,15.9119166667
715.72,16.8805,43.5790833333,29.6064166667,42.2630833333,15.047875,15.7275833334,46.2075833333,41.68475,19.551,24.7415416667,16.00125
716.04,16.6318333333,43.5165,29.4446666667,42.05575,14.8122916666,15.52525,46.0674166666,41.6208333333,19.3789166667,24.6321666667,15.863
716.36,16.8636666667,43.8359166667,29.6675833333,42.3024166667,14.9620833333,15.78,46.232,41.7670833333,19.5199166667,24.8149166666,16.0754166667
716.68,17.0423333334,44.0279166667,30.0428333333,42.6529166667,15.212125,16.0275,46.5463333333,42.09525,19.7578333333,25.06825,16.2986666667
717.00,17.1025,44.20225,30.2591666667,42.75725,15.478375,16.29075,46.6508333333,42.1664166667,19.9499166667,25.2682083333,16.3278333333
717.32,17.1298333333,44.2360833333,30.2674166666,42.7771666667,15.4405,16.4389166667,46.7398333333,42.2763333333,19.98825,25.188875,16.3658333333
717.64,17.4373333333,44.2024166667,30.3760833333,42.8748333333,15.6006666667,16.68475,46.7964166667,42.3485,20.17275,25.43175,16.6304166667
717.96,17.3664166667,44.2065833333,30.28025,42.8713333333,15.6710416667,16.7184166667,46.7336666666,42.2690833333,20.1130833333,25.4087916666,16.7078333333
718.28,17.7066666667,44.3471666666,30.5661666667,43.142,15.9880416667,17.0471666667,46.9029166667,42.4468333333,20.4169166666,25.73575,17.0556666667
718.60,17.87225,44.2994166667,30.6896666667,43.1133333333,16.2717916667,17.252,46.8311666667,42.53,20.6298333333,25.9450416667,17.263
718.92,17.8270833334,43.9744166667,30.4781666667,42.8775,16.2617083333,17.0585833333,46.54275,42.4439166667,20.5224166667,25.7935833333,17.1789166667
719.24,17.8964166667,43.9875833333,30.543,43.015,16.353625,17.0779166667,46.4046666667,42.4805,20.5861666667,25.7938333333,17.30175
719.56,17.9895,43.8706666666,30.6191666667,43.067,16.4047916667,17.22,46.2819166666,42.4773333333,20.68075,25.7274583334,17.32025
719.88,17.97775,43.64375,30.53925,43.17725,16.389375,17.1819166667,46.3101666667,42.5763333334,20.7069166667,25.5581666667,17.2305833334
720.20,18.0781666666,43.649,30.4186666667,43.2285,16.3835833333,17.1834166667,46.249,42.5615833333,20.72075,25.5755416667,17.32675
720.52,17.6934166667,43.2246666667,30.0624166667,42.90075,16.0424583333,16.812,46.043,42.2075,20.271,25.1596666667,16.9955
720.84,17.4720833333,43.2558333333,29.9369166667,42.9744166667,16.0225833333,16.5575833333,46.26875,42.1906666667,20.1724166667,25.099375,16.8365
721.16,17.2088333333,43.2658333333,29.6471666667,42.95775,15.901625,16.3465,46.2694166667,42.1940833333,20.0203333333,25.0124583334,16.5926666667
721.48,17.1730833333,43.13875,29.4235,42.8681666667,15.7605833333,16.2395833333,46.1499166667,42.1929166667,19.9186666667,24.815125,16.4506666667
721.79,16.7994166667,42.95,29.1228333333,42.6541666666,15.501125,15.9623333333,45.9849166667,41.9850833333,19.5463333333,24.474875,16.1554166667
722.11,16.4293333333,42.7045,28.9015833334,42.313,15.102375,15.6565,45.6843333333,41.73475,19.2600833333,24.1275416666,15.9269166667
722.43,16.3915833333,42.78975,28.8991666667,42.4205833333,14.9844583333,15.7525,45.80775,41.61825,19.3280833333,24.1569583333,15.9840833333
722.75,16.3108333333,42.7825,28.6445833333,42.2399166667,14.8430416667,15.72475,45.7488333333,41.5565,19.2284166667,24.073625,15.9064166667
723.07,16.4025,42.7488333333,28.71025,42.3359166667,14.93075,15.7975,45.9615,41.5974166667,19.1281666666,24.192375,16.06425
723.39,16.3693333333,42.72775,28.6424166667,42.1229166667,14.971,15.7464166666,45.85,41.5025833334,19.0299166667,24.2900416667,16.0181666667
723.71,16.2641666667,42.8018333333,28.7513333334,42.1309166667,14.954625,15.7326666666,45.9623333334,41.66675,19.0945,24.21825,15.91325
724.03,17.0666666667,43.4856666667,29.3886666667,42.7320833333,15.561125,16.357,46.3749166667,42.3554166667,19.7419166666,24.883875,16.6693333334
724.35,17.4676666667,43.78225,29.5311666667,42.881,15.8129166667,16.5973333333,46.36725,42.5138333334,19.96825,25.101375,16.8489166666
724.67,17.7800833333,44.1469166667,29.7988333333,43.0920833334,16.0985416667,16.8560833333,46.4808333333,42.5956666666,20.2036666667,25.2304583334,17.2503333333
724.98,17.9306666667,44.238,29.9795833333,43.2364166667,16.2079166667,17.0003333333,46.6029166667,42.5586666666,20.2880833333,25.4204583333,17.3495833333
725.30,17.9591666666,44.32025,30.0563333333,43.2405,16.2105833334,17.0089166667,46.5834166666,42.55625,20.3365833333,25.3852083333,17.4218333333
725.62,18.0875,44.5084166667,30.1383333333,43.3955,16.4079583333,17.164,46.9436666667,42.7696666666,20.4016666667,25.6838333333,17.5449166666
725.94,18.1993333333,44.3765,30.18325,43.3065,16.6158333333,17.27875,46.7975,42.7665,20.3643333334,25.7290416667,17.565
726.26,18.04275,44.2084166667,30.11075,43.1789166667,16.5664583333,17.1048333333,46.7058333333,42.6715,20.2381666667,25.5965,17.3225833333
726.58,17.7200833334,44.3209166667,29.9449166667,43.0195833333,16.4246666667,17.0374166666,46.58475,42.62925,20.2294166667,25.4075416667,17.084
726.90,17.7085,44.5400833333,30.1141666667,43.21375,16.2927083333,17.09325,46.7465,42.743,20.2509166666,25.4155,17.1079166667
727.21,17.5801666667,44.3471666667,29.9956666667,42.8991666667,16.1785,16.9930833334,46.4375,42.3603333333,20.106,25.237,17.0025833333
727.53,17.1665833333,44.212,29.76875,42.77475,15.780875,16.7988333333,46.3056666667,42.1858333333,19.8514166667,24.9532083333,16.66675
727.85,16.8079166667,43.8965833333,29.56975,42.7051666667,15.5219166667,16.6475833333,46.1025,41.9656666667,19.64775,24.7582916666,16.425
728.17,16.6738333333,43.83125,29.5678333334,42.65,15.4054166667,16.6524166667,46.10775,42.082,19.6091666667,24.67775,16.2513333333
728.49,16.5528333333,43.75125,29.43975,42.46675,15.2314583333,16.5765,46.0635833333,41.954,19.5845833333,24.445625,16.104
728.80,16.5836666667,43.8223333333,29.3683333333,42.5299166666,15.2699166667,16.6310833333,46.19125,42.12675,19.5883333334,24.4403333333,16.0478333333
729.12,16.4555,43.8105,29.2899166667,42.5415833333,15.1405833333,16.4318333333,45.9969166667,42.12675,19.6049166667,24.1236666666,15.9006666667
729.44,16.17775,44.008,29.15125,42.6276666667,14.9334166667,16.1205,45.9370833333,42.1698333333,19.4776666667,23.9104583334,15.67
729.76,16.32975,44.0768333333,29.2864166667,42.78875,15.0145833333,16.2040833333,46.0456666666,42.1671666667,19.632,23.9764166667,15.9123333333
730.08,16.4424166667,44.2741666667,29.41375,42.9549166667,15.088625,16.03225,46.1614166667,42.2321666667,19.58675,24.0087083333,15.89375
730.39,16.2128333334,44.123,29.1795833334,42.7423333333,15.0202083333,15.7044166667,45.8983333333,41.8984166667,19.4515,23.7933333333,15.77075
730.71,16.1918333333,43.9089166667,28.9480833333,42.7203333333,14.959625,15.5066666667,45.7495,41.8344166667,19.2941666667,23.7324583333,15.7050833333
731.03,16.1620833334,43.7599166667,28.8511666666,42.5139166667,14.9652916667,15.4250833333,45.5905,41.5516666667,19.1894166667,23.7597083333,15.65275
731.35,16.3281666667,43.92925,28.9695,42.4139166667,15.023,15.4501666667,45.6314166666,41.58725,19.2748333333,23.888375,15.8028333333
731.67,16.4045833333,44.1044166667,29.0496666667,42.5415833333,14.957625,15.3285833333,45.8286666667,41.704,19.2425,23.8934166667,15.8175
731.98,16.4306666667,44.3338333333,29.121,42.73725,15.12625,15.3015,45.7480833333,41.7741666667,19.2356666667,23.9797083333,15.8954166667
732.30,16.47225,44.2735,29.2204166667,42.6668333333,15.1185416667,15.3363333333,45.6975,41.6830833333,19.2289166667,23.97175,15.92425
732.62,16.6549166667,44.3941666667,29.39975,42.743,15.2474583333,15.6351666667,45.84275,41.77025,19.1680833333,24.1897916667,16.0285
732.94,16.9551666667,44.5565,29.8280833334,42.8973333333,15.4915,15.9945,46.1160833333,41.901,19.4666666667,24.45925,16.32575
733.25,17.18725,44.8354166667,30.0709166666,43.0555,15.7407083333,16.1820833333,46.3201666667,42.2999166667,19.646,24.748125,16.4939166667
733.57,17.57975,45.08125,30.4248333334,43.4854166667,16.0877916666,16.6569166666,46.7160833333,42.6934166667,20.1056666667,25.222875,16.9815833333
733.89,17.96925,45.3235833333,30.74525,43.7105,16.4795416667,17.0901666667,47.0204166667,43.0826666667,20.427,25.539375,17.2871666667
734.21,18.0975833333,45.6170833333,31.0919166667,43.76325,16.63275,17.3645,47.1830833333,43.15275,20.6095,25.7905416667,17.40975
734.52,18.3404166667,45.8704166667,31.38875,44.074,16.8162916666,17.51,47.5135,43.48625,20.8755,25.9467916667,17.6684166667
734.84,18.3229166667,45.9653333334,31.4073333333,44.0973333333,16.7371666667,17.5249166667,47.4880833333,43.5505,20.8294166667,25.875125,17.6583333334
735.16,17.9208333333,45.4431666667,30.9199166667,43.707,16.6109583333,17.3600833333,47.1021666667,43.0851666666,20.5489166667,25.6192916666,17.487
735.48,18.14225,45.581,31.1751666667,43.7061666666,16.816375,17.61625,47.3346666667,43.36625,20.6674166666,25.8091666667,17.7133333333
735.79,18.0186666667,45.3248333333,30.9863333333,43.5966666667,16.7469166667,17.5063333333,47.0834166667,43.3239166666,20.5785833334,25.7005416667,17.686
736.11,18.1251666666,45.4169166667,31.1428333333,43.6005,17.0011666667,17.6145,46.99275,43.1989166666,20.8949166667,25.8017083333,17.90125
736.43,18.1285833334,45.3795833333,31.019,43.5065,17.0005,17.6486666667,47.0015833333,43.239,20.7519166667,25.7365,17.9908333333
736.74,18.1431666666,45.2085,31.022,43.4278333333,16.898875,17.6591666666,46.96675,43.0186666666,20.7199166667,25.5903333333,17.9055
737.06,17.8579166667,44.8608333333,30.7208333334,43.1071666667,16.67075,17.3813333333,46.5481666667,42.5060833333,20.2515833333,25.2352916666,17.5145
737.38,17.9926666667,45.12,30.91575,43.4423333333,16.7253333333,17.5265,46.798,42.6884166667,20.27075,25.450875,17.71075
737.69,18.0335833333,45.06725,30.79,43.50125,16.703125,17.4985833333,46.91025,42.7421666667,20.224,25.319375,17.6581666667
738.01,18.093,45.0906666667,30.7778333333,43.31425,16.811,17.5296666667,46.8645833333,42.6950833333,20.14675,25.33625,17.6080833333
738.33,17.83225,44.9078333333,30.61175,43.1666666667,16.677875,17.39125,46.815,42.588,19.849,25.1559166667,17.3913333333
738.64,17.994,44.82875,30.7858333333,42.9714166667,16.67225,17.41925,46.59275,42.5459166667,19.8370833333,24.9943333333,17.3515
738.96,17.6715833333,44.69025,30.6116666667,43.01325,16.4560416667,17.17075,46.5721666667,42.38425,19.6646666667,24.8093333334,17.2105
739.28,17.7774166667,45.2274166667,31.06825,43.4701666667,16.681125,17.3071666667,46.9878333333,42.6045,19.7599166666,25.145625,17.4255833333
739.59,17.29475,44.94575,30.6793333333,43.495,16.047375,16.8465833333,46.9096666666,42.32725,19.24975,24.7891666667,16.9025833333
739.91,17.22375,44.89325,30.8245,43.6659166667,16.0200416667,16.6905833333,46.9103333333,42.3875833333,19.3421666667,24.7365,16.7500833333
740.23,16.85525,44.8600833334,30.587,43.6465,15.8120833333,16.44475,46.8125833333,42.4421666667,19.0419166667,24.5985,16.4265833333
740.54,16.8985833333,44.9796666667,30.6576666666,43.767,15.7742916667,16.4500833333,47.0303333333,42.7493333333,18.965,24.846875,16.5119166667
740.86,16.7258333333,44.6510833333,30.3489166667,43.4174166667,15.602875,16.19625,46.6105833333,42.4485833333,18.7415,24.6043333333,16.2678333333
741.18,16.7736666667,44.60375,30.261,43.3425833333,15.6195416666,16.1226666667,46.3869166667,42.4215,18.7768333333,24.646125,16.1698333333
741.49,16.4821666667,44.4604166667,29.76975,43.1875833333,15.3669166667,15.88075,46.1309166667,42.1885,18.4898333333,24.53875,15.8361666666
741.81,16.3891666666,44.1195833334,29.6185,43.0416666667,15.2335,15.5659166667,45.8559166667,42.08625,18.3966666666,24.506125,15.6854166667
742.12,16.5003333333,44.3301666667,29.7460833333,43.4065,15.47525,15.6775,46.1319166666,42.19225,18.612,24.8956666667,15.844
742.44,17.0410833333,44.7149166666,30.2063333333,43.6736666667,16.0129583333,16.269,46.4753333334,42.4485,19.1005833333,25.3662083333,16.3020833334
742.76,17.61275,45.095,30.505,43.9675,16.402875,16.7623333333,46.7959166667,42.8895833333,19.6268333333,25.8883333333,16.6995833333
743.07,18.3675,45.38025,31.10725,44.0801666667,17.0655416666,17.4775833334,47.0383333333,43.42,20.2785833333,26.494,17.468
743.39,18.4593333333,45.424,31.0320833334,43.9645833333,17.2543333333,17.6143333333,47.0020833333,43.4759166667,20.4074166667,26.7367083333,17.5945
743.70,18.5155,45.6328333333,31.0470833333,43.9825833334,17.4154583333,17.896,47.11075,43.4925833333,20.5368333333,26.84225,17.84625
744.02,18.41675,45.4975833333,30.87875,43.5886666666,17.3962083333,17.83775,46.7878333333,43.2148333333,20.6530833333,26.631,17.732
744.34,18.0484166667,45.0426666666,30.5035,43.1381666667,16.9581666667,17.5555833333,46.36775,42.7885833333,20.3955,26.2002916666,17.3625
744.65,17.8965,45.6800833333,30.7204166667,43.5473333333,16.9119583333,17.7023333334,46.98825,43.2611666666,20.4415,26.2964166667,17.4605
744.97,18.3443333333,46.1555833333,31.4799166667,44.06775,17.3952916667,18.2583333334,47.70925,43.7715833333,20.9555833333,26.6036666667,18.0066666667
745.28,18.9115833333,46.5945833333,32.0396666666,44.5483333333,17.8438333333,19.06575,48.2169166667,44.0075833333,21.6564166667,26.8174166667,18.62425
745.60,19.01825,46.9849166667,32.546,44.8191666666,18.1260416667,19.4995,48.6454166667,44.54075,22.0434166667,27.177875,18.8530833333
745.91,18.7703333333,46.5538333333,32.1310833333,44.2553333333,17.7920416667,19.26925,47.9575,44.2759166666,21.858,26.8800833334,18.521
746.23,18.3901666666,45.9991666667,31.7501666666,43.9303333333,17.4769166667,18.9885,47.521,44.02275,21.51225,26.5936666666,18.2465
746.55,18.4015,46.04975,31.6495833333,44.00825,17.5239166666,18.882,47.3926666667,43.9639166667,21.4588333333,26.4706666667,18.1459166667
746.86,18.7185,46.3463333333,31.8711666667,44.15125,17.6635,19.1375833334,47.6345833334,44.1035833333,21.5029166667,26.7142083333,18.3366666667
747.18,18.7965833334,46.0923333333,31.93825,44.0505833333,17.5859583334,19.1520833333,47.34525,43.8810833333,21.387,26.7742916667,18.3055833333
747.49,18.9765833333,46.2459166667,32.17675,44.4263333333,17.813125,19.4771666667,47.5548333333,44.1320833333,21.5503333334,26.9495833333,18.4185833333
747.81,19.5895833333,46.959,32.9149166667,45.1665833333,18.5516666667,20.2376666667,48.4305,44.7415,22.2155833334,27.7862916667,19.1035
748.12,19.5111666667,46.3929166667,32.7071666666,44.84725,18.46175,19.9141666667,47.7684166667,44.2910833333,21.91925,27.6244583333,19.0548333333
748.44,18.8899166667,45.3786666666,31.7883333333,44.0054166667,17.727375,19.1205833334,46.6896666667,43.43225,21.2154166667,26.77375,18.38275
748.75,18.43025,45.1245833333,31.4180833333,43.7466666667,17.4314583334,18.5919166667,46.2651666667,43.183,20.629,26.4719583333,17.9720833333
749.07,18.3680833334,44.6320833333,30.83525,43.4010833333,16.984125,18.1543333333,45.8070833333,42.7889166667,20.2441666666,26.0959583333,17.8120833333
749.38,18.20325,44.5439166667,30.79775,43.6148333333,16.67325,17.90125,45.918,42.6855833333,19.909,26.0173333333,17.6156666667
749.70,18.05275,44.5925833333,30.5913333334,43.4511666667,16.454,17.641,45.9488333334,42.5539166667,19.6966666667,25.5925833333,17.4633333333
750.01,18.1379166667,44.7400833333,30.6564166666,43.5678333334,16.4550833333,17.8054166667,46.1875833333,42.7114166666,19.83075,25.6718333333,17.66775
750.33,18.1464166667,44.73025,30.4379166667,43.6541666667,16.5000833333,17.8573333333,46.3513333333,42.7528333333,19.8580833333,25.5667916667,17.8370833333
750.64,18.12075,44.615,30.39175,43.7230833333,16.488375,17.6493333334,46.5636666667,42.8245,19.9348333333,25.4998333333,17.8883333334
750.96,18.1308333333,44.5005833334,30.2733333333,43.5526666667,16.3900833334,17.54725,46.4910833334,42.763,19.7133333333,25.2750416667,17.9925
751.27,18.0414166667,44.33225,30.07825,43.1965,16.208375,17.2799166667,46.0844166667,42.7315,19.6118333333,25.124625,17.8224166667
751.59,18.4945833333,44.8186666667,30.5375833333,43.6290833333,16.7810833334,17.8830833333,46.5790833333,43.05775,20.0335833333,25.485375,18.23575
751.90,18.7533333333,45.2645,30.92025,43.84425,17.0571666667,18.2283333333,46.7689166667,43.3865,20.369,25.957625,18.5178333333
752.22,19.0914166667,45.5879166667,31.1776666667,44.0409166667,17.372875,18.4725833333,47.12475,43.5161666667,20.783,26.472875,18.8625833333
752.53,19.289,45.7234166667,31.5029166666,44.2525833333,17.9812083333,18.8598333334,47.2576666667,43.62025,21.0996666666,26.7039583333,19.2293333333
752.85,19.4869166667,46.23975,31.8011666667,44.53375,18.316,19.0285,47.7018333333,44.0820833333,21.3970833333,26.886625,19.5605833333
753.16,19.7664166667,46.3743333333,32.0749166667,44.8095833333,18.546125,19.2436666667,47.696,44.03725,21.7339166667,27.1457083334,19.8095833333
753.47,19.9661666667,46.5079166666,32.1538333334,44.9561666666,18.9012083333,19.2816666667,47.87025,44.0159166666,21.9565833333,27.3874166667,20.1090833333
753.79,19.69575,46.3565833333,32.224,44.6093333334,18.7177083333,19.0813333333,47.4623333333,43.8620833333,21.941,27.3397916667,19.8219166667
754.10,19.8211666667,46.50525,32.4531666666,44.6678333334,18.9025416667,19.25425,47.489,44.0476666667,22.0821666667,27.406,20.0646666667
754.42,19.8236666667,46.50425,32.4745,44.6021666667,18.7902916666,19.20625,47.5074166667,43.9645833333,22.2725833333,27.4557916667,20.0215833333
754.73,19.8415833333,46.46775,32.4898333333,44.7335,18.8698333333,19.3218333333,47.7665833333,44.0048333333,22.2775,27.2975,20.017
755.05,19.6025,46.113,32.3103333333,44.3638333333,18.492625,19.1250833333,47.5418333333,43.8930833333,22.1494166667,27.0167916667,19.97075
755.36,19.901,46.5233333333,32.5999166667,44.7521666667,18.7924583333,19.4375833333,48.11475,44.24025,22.3744166667,27.3626666667,20.3334166667
755.67,19.89675,46.37225,32.6356666667,44.7084166667,18.6583333333,19.384,48.0535833333,44.3386666667,22.164,27.3056666667,20.21075
755.99,19.67375,46.4786666667,32.6665,44.5035833333,18.266,19.2481666667,48.149,44.2518333333,21.8119166666,27.2216666667,19.8865833333
756.30,19.8634166667,46.0286666667,32.5975833333,44.3386666667,18.532625,19.4901666666,47.9685,43.9761666667,21.7750833334,27.2302916667,20.0288333333
756.62,19.8914166667,45.9725833333,32.5095,44.2755,18.6099583334,19.7788333333,48.0495833333,43.7931666667,21.5919166667,27.3007083333,20.0041666667
756.93,19.5808333333,45.8653333333,32.39375,44.0470833334,18.2125416667,19.5416666667,47.87925,43.75175,21.1394166666,27.1526666667,19.5489166667
757.24,19.7210833333,46.0479166667,32.3568333333,44.3955,18.3585833334,19.7995833334,48.0935,43.7481666667,21.0014166667,27.292625,19.6100833333
757.56,19.43125,45.86,31.908,44.00525,18.1242083333,19.639,47.7365833333,43.271,20.4699166667,27.0592916667,19.2058333333
757.87,19.6771666667,46.1840833333,32.2988333334,44.4659166667,18.48875,20.1031666667,48.0025,43.6355,20.7904166667,27.4608333333,19.509
758.18,19.7381666666,46.09025,32.4024166666,44.5063333333,18.6482916667,20.1520833333,47.717,43.5143333333,20.8119166666,27.58475,19.65975
758.50,19.9836666666,46.41325,32.4143333333,44.8275,18.915875,20.3313333333,47.6726666667,43.7029166666,21.07625,27.8202916667,19.7246666667
758.81,20.0126666667,46.4809166667,32.5780833333,45.0480833333,19.1144166667,20.4891666667,47.6773333333,43.8339166666,21.3504166666,27.9278333333,19.85375
759.13,20.0195833333,46.4468333333,32.5003333333,45.0444166667,19.2429166667,20.677,47.4694166667,43.8914166667,21.4218333334,27.780125,19.967
