wavelength,Back_CyaCysf,Belly_CyaCysf,Breast_CyaCysf,Crissum_CyaCysf,Crown_CyaCysf,DorTail_CyaCysf,Patch10_CyaCysf,Rump_CyaCysf,Throat_CyaCysf,WingTip_CyaCysf
701.91,13.2877333333,47.6575333333,28.5277333333,36.776,13.8351333333,14.05275,26.6887666667,14.4800666667,29.2002666667,13.1570666667
702.24,13.3,47.6386666667,28.4932,36.7171333333,13.8436666667,14.0288333333,26.7189,14.4050666667,29.0985333333,13.1054666667
702.56,13.3578,47.6646666667,28.5252666667,36.7414,13.9536666667,14.1366666667,26.7010333333,14.4698,29.0744666667,13.0991333333
702.88,13.265,47.5706,28.4654666667,36.5741333333,13.8727333333,14.1015,26.4432333333,14.4487333333,28.9949333333,13.0028666667
703.20,13.1333333333,47.425,28.2923333333,36.3693333333,13.7890666667,14.0370833333,26.2427,14.3124,28.8782666667,12.8568
703.52,13.1562,47.2462,28.1392666666,36.2849333333,13.7804666666,14.0106666667,26.1453666667,14.3137333333,28.8006666667,12.8582666667
703.85,13.0747333333,47.1378666666,28.0516,36.1640666667,13.756,13.9074166667,26.0636,14.254,28.7205333333,12.7505333333
704.17,13.2378666667,47.3637333333,28.1887333333,36.3802666667,13.9730666667,14.0001666667,26.2349666667,14.4366666667,28.9567333333,12.9732
704.49,13.4424666667,47.6934666667,28.5544,36.6528666667,14.2232,14.2705833334,26.4788333333,14.7001333334,29.2288666667,13.3221333333
704.81,13.2761333333,47.6127333333,28.3689333333,36.5716666667,14.1356,14.2161666667,26.3059,14.6867333333,29.1572,13.2466666667
705.13,13.2762,47.5160666667,28.3542,36.4728,14.1896,14.3653333333,26.3242,14.7226666666,29.2218,13.3388666667
705.45,13.4578,47.6586,28.5402,36.6813333333,14.4078666667,14.6239166667,26.6450333333,14.9450666667,29.5012,13.5669333333
705.78,13.6824666667,47.8411333333,28.8284,36.8607333333,14.632,14.853,26.7128333333,15.1766666667,29.7444666667,13.8193333333
706.10,13.8028,48.0670666667,28.9375333334,37.0213333333,14.7015333333,14.9391666667,26.9442666667,15.2986,29.9426,13.9879333333
706.42,13.7653333333,48.1085333333,28.9459333333,37.1078,14.6418666667,14.9046666666,27.0209333333,15.2284,30.0062666667,14.0051333333
706.74,13.8892666667,48.2325333333,29.0491333333,37.2324,14.6862,14.9930833333,27.1512,15.325,30.0923333333,14.1344
707.06,13.7860666666,48.1744666667,29.0142,37.1647333333,14.6020666667,14.9304166667,27.0565333333,15.2435333333,29.914,14.0696666667
707.38,13.9095333333,48.2778,29.1942666667,37.2754666667,14.6725333333,15.1581666667,27.1409666667,15.3532,30.0231333333,14.2414
707.70,13.8844,48.1751333333,29.1768666667,37.2308666666,14.6051333333,15.249,27.1203333333,15.2800666667,30.0216666667,14.2212666667
708.03,13.7168666667,47.9554666667,28.8566666667,37.0012,14.465,15.1659166667,26.9839666667,15.1769333333,29.7922666667,14.0964666667
708.35,14.0305333333,47.9873333333,29.0674666667,37.0576,14.6146666667,15.40025,27.2054333333,15.4006,29.8524,14.2892
708.67,13.8723333333,47.9387333333,28.9480666667,37.0180666667,14.4069333333,15.1620833334,27.1234666667,15.3180666667,29.7456,14.1704
708.99,13.9878666667,47.9119333333,29.1085333333,37.0109333333,14.4414,15.1729166667,27.0157,15.4084,29.7386666667,14.2799333333
709.31,13.8441333333,47.7246666667,28.8272666667,36.8274666667,14.3399333333,15.0419166666,26.8618333333,15.2872,29.5258,14.0630666667
709.63,13.9176,47.7315333333,28.9122666667,36.7811333333,14.374,15.0595833333,26.8275666667,15.276,29.5126666666,14.0697333333
709.95,14.0394,47.8615333333,28.996,36.8642666667,14.4758666667,15.1311666666,26.9480666667,15.336,29.5038666667,14.0929333333
710.27,14.169,47.9436,29.1763333333,37.025,14.5781333333,15.2511666667,27.0143333333,15.4714,29.6402666667,14.2600666667
710.59,14.5031333333,48.2456,29.4338666667,37.3196,14.8345333333,15.4853333334,27.2288,15.7074666667,29.9430666667,14.5136666667
710.91,14.2381333333,47.9162,29.1938,37.0503333333,14.6042666667,15.1944166667,27.0038333333,15.4876,29.6921333333,14.2727333333
711.24,14.2653333333,47.8471333334,29.2624666667,36.9687333333,14.5800666667,15.0949166667,27.0225,15.5175333333,29.6368666667,14.2772666667
711.56,14.2268,47.7089333333,29.2356,37.0004,14.5592,14.94825,26.9731333333,15.4275333333,29.6396,14.2043333333
711.88,14.0844,47.638,29.0842666667,36.9714,14.4112666667,14.7405,26.7873333333,15.2478,29.5831333333,14.0618
712.20,14.2152666667,47.6248666667,29.1006666667,37.0656666667,14.5622666667,14.9588333333,26.8487666667,15.3324,29.6424,14.1326666667
712.52,14.0364,47.5329333333,28.9094666667,36.9123333333,14.3762,14.8876666667,26.7463333333,15.1664666667,29.4221333333,13.9184666667
712.84,14.0668666667,47.8632666667,29.1586,37.115,14.3936,15.0273333333,26.9367,15.2660666667,29.6232666667,14.0383333333
713.16,13.9345333333,47.8326,29.1895333333,37.2362,14.3462666667,15.0281666666,26.9902666667,15.2060666667,29.6296666667,13.9548
713.48,13.7860666667,47.7512,29.0484,37.0937333333,14.2279333333,14.9431666667,26.9068,15.1171333333,29.5785333333,13.8674
713.80,13.5752,47.7608666667,28.9215333333,36.9513333333,14.0442,14.7756666667,26.8044,14.9779333333,29.4718666667,13.6568666667
714.12,13.3048,47.564,28.8888666667,36.8261333334,13.8953333333,14.6780833333,26.7582666667,14.8049333333,29.3884,13.4921333333
714.44,13.5686,47.7390666667,29.0575333333,37.0074666667,14.1676,14.9474166666,27.0,15.0194666666,29.5173333333,13.7565333333
714.76,13.4971333333,47.8591333334,29.0517333333,37.1356666667,14.2348666667,14.9711666667,27.0728666667,14.9712,29.6054,13.7421333333
715.08,13.6417333333,48.0426666667,29.2297333333,37.3242,14.2976,15.1505,27.2426,15.1317333333,29.7582,13.8970666667
715.40,13.7070666667,47.9698,29.2839333333,37.3122,14.3620666667,15.2380833333,27.3807,15.1950666667,29.7295333333,14.0482
715.72,13.6478666667,47.9137333333,29.3114,37.187,14.2933333333,15.0274166666,27.3017666667,15.0905333333,29.5862,13.9144666667
716.04,13.8306,47.9872,29.5040666667,37.2828,14.4342,15.0970833333,27.4672,15.2188666667,29.7237333333,14.0529333333
716.36,13.826,47.9187333333,29.5114666667,37.2432,14.4766,15.0020833333,27.4078333334,15.1661333333,29.644,14.0856666667
716.68,13.7531333333,47.8143333333,29.2701333334,37.0619333333,14.3888,14.8364166667,27.2499,15.0896666667,29.4347333333,14.0100666667
717.00,14.0523333333,47.8988666667,29.5288,37.2562,14.7298666667,15.0454166667,27.419,15.3308,29.6080666667,14.3133333333
717.32,14.0234666667,47.6409333333,29.3904666666,37.1239333333,14.7574666667,14.9415,27.3664,15.2058,29.4651333333,14.2899333333
717.64,14.1166,47.5744666667,29.2608,37.05,14.7604,14.8811666667,27.2647,15.185,29.3196666667,14.2937333334
717.96,14.1660666667,47.7236,29.3564666667,37.1617333333,14.7701333333,14.9113333333,27.3433333333,15.2662,29.4878,14.2834666667
718.28,14.4721333334,47.7374,29.4550666667,37.1688666667,14.8754666667,15.1265833333,27.4851666667,15.4543333333,29.5990666667,14.4326666667
718.60,14.4833333333,47.7759333333,29.4694666667,37.1240666667,14.9601333333,15.1906666667,27.4623666667,15.4144,29.6804666667,14.4672
718.92,14.5859333333,48.1085333333,29.7428,37.3941333333,15.2624666667,15.3353333333,27.6857,15.5856666667,29.9555333333,14.571
719.24,14.5084,48.0388666667,29.6369333333,37.309,15.1867333333,15.2941666667,27.6610333333,15.4744,29.9143333333,14.57
719.56,14.2724666667,47.9166,29.444,37.1004,15.1331333333,15.1218333333,27.4897333333,15.3932,29.8280666667,14.4750666667
719.88,14.3295333333,47.716,29.3609333333,37.0203333333,15.1184,15.1400833333,27.4775666667,15.3664,29.7848,14.3436666667
720.20,14.6394,47.8328666667,29.5514,37.2012666667,15.2979333333,15.3929166667,27.5869333333,15.5759333333,29.9802666667,14.6036
720.52,14.6102,47.7345333333,29.3861333333,37.2095333333,15.1177333333,15.3525,27.5824666667,15.4506666667,29.9517333333,14.4920666667
720.84,14.9148666666,48.0029333333,29.7613333333,37.6002,15.3976666667,15.7174166667,27.8813333333,15.7848,30.3567333333,14.7930666667
721.16,14.9985333333,48.5414666667,30.1150666667,37.925,15.6067333333,15.8480833333,28.1486333333,15.9884,30.7830666667,15.0118
721.48,14.7337333333,48.2862,29.8772666667,37.7122,15.3284666667,15.58375,27.9605333333,15.7266,30.4568,14.7752666667
721.79,14.4302666666,48.4275333333,29.821,37.7811333333,15.1846666667,15.3698333334,27.8503,15.5620666667,30.4368,14.5304
722.11,14.2968,48.2446,29.683,37.6738,15.0702666667,15.13025,27.8840666667,15.4483333334,30.2084,14.3066
722.43,13.9957333333,47.9817333333,29.2735333333,37.2844,14.6892,14.843,27.5474,15.0892666667,29.9164,13.9276666667
722.75,14.3955333333,48.4867333333,29.6387333333,37.7622,15.1532666667,15.32425,28.0122333333,15.6201333333,30.3828666667,14.4874
723.07,14.1411333333,48.4256666667,29.3650666667,37.6297333333,14.8192,15.1360833333,27.8135666667,15.175,30.108,14.1765333333
723.39,13.9067333333,48.3332666667,29.1242,37.5009333333,14.5493333333,14.9714166667,27.7964666667,14.9665333333,29.9586,14.0687333334
723.71,13.5808666667,48.3656,29.0107333333,37.4304,14.3674666667,14.76975,27.7477666667,14.6770666667,29.8850666667,13.7886
724.03,13.5750666667,48.3434666667,29.0667333333,37.2842,14.4464,14.9456666667,27.7687,14.8322666667,29.9478666667,13.753
724.35,13.2836,47.9877333333,28.7348,36.8998,14.232,14.5721666667,27.5134666667,14.5387333333,29.5855333333,13.5107333333
724.67,13.0822666667,47.5549333333,28.3658,36.5894666667,13.9644666667,14.3941666666,27.3788,14.3838,29.272,13.2442
724.98,13.1717333333,47.812,28.4250666666,36.7002,14.1948,14.4588333333,27.4107,14.4274,29.4322666667,13.3924666667
725.30,12.9396666667,47.3428,28.079,36.3062,13.9722666667,14.1095833333,27.0485333333,14.1125333333,29.0375333333,13.2514666667
725.62,13.2948666667,47.6256,28.3805333333,36.4529333333,14.2326,14.3728333334,27.0526666667,14.5097333333,29.2257333333,13.6568666667
725.94,13.5572666666,47.7938,28.7199333333,36.8332,14.493,14.6144166666,27.2187,14.8718666667,29.4431333334,14.0682
726.26,13.3977333333,47.486,28.4822666667,36.4694,14.1415333333,14.37575,26.9682666667,14.5779333333,29.116,13.711
726.58,13.6722666667,47.6176,28.7400666667,36.725,14.3012666667,14.6020833333,27.2052,14.8926666666,29.3201333333,13.9810666667
726.90,13.5424666667,47.6054666667,28.716,36.7543333333,14.2683333333,14.5576666667,27.0175333333,14.8805333333,29.2236,13.9773333333
727.21,13.5623333333,47.671,28.8267333333,36.8374666667,14.3654,14.682,27.1106,15.0356,29.2699333333,14.1197333333
727.53,13.4929333333,47.7419333333,28.8497333334,36.9913333333,14.3094,14.5339166667,27.1729666667,15.0284,29.2295333333,14.2029333333
727.85,13.6444,48.0139333333,29.0188,37.1792666667,14.3327333333,14.7490833333,27.4107,15.1179333333,29.3136,14.3290666667
728.17,13.8372666667,48.0349333333,29.0884,37.3162,14.4778666667,14.7995,27.4153333333,15.2001333333,29.4432,14.5595333333
728.49,13.9845333333,47.9583333333,29.1888,37.3006666667,14.5128,14.8710833333,27.5322666667,15.3289333333,29.4836,14.6143333333
728.80,14.2302666667,48.1440666667,29.3340666667,37.4458666667,14.5788666667,15.1703333333,27.7199333333,15.4741333333,29.6144,14.7587333333
729.12,13.8512,47.6610666667,28.9366666667,37.1064,14.2579333333,14.987,27.4720333333,15.0174666667,29.2538666667,14.4012
729.44,13.6936666667,47.5232666667,28.6776666667,36.8647333333,14.0702666667,14.9000833333,27.4837333333,14.8305333333,29.0418,14.1096
729.76,13.6650666667,47.6619333333,28.789,37.0306,14.1038666666,14.9165833333,27.5530666667,14.8402666666,29.0636,14.1573333333
730.08,13.8261333333,47.8676666667,28.9316666667,37.2350666667,14.3831333333,15.121,27.8018,14.9062,29.2750666667,14.2923333333
730.39,14.1474666667,48.0818666667,29.1442,37.4160666667,14.6314,15.3741666667,28.1828666667,15.1761333333,29.5060666667,14.5481333333
730.71,14.3340666667,48.0664,29.1500666667,37.4266,14.7013333333,15.4266666667,28.2024,15.2873333333,29.6460666666,14.6870666666
731.03,14.2677333333,47.9212666667,28.9786,37.2376,14.6178,15.3668333333,27.9951666667,15.1895333334,29.5628666667,14.5121333333
731.35,14.1658,47.8174666667,28.8946666667,37.0724,14.5716666666,15.23475,27.8384333333,15.1591333333,29.5452666667,14.4509333333
731.67,14.1732666667,48.0945333333,29.0586,37.2406,14.6422,15.4244166666,28.0253666667,15.2914,29.6622,14.4618
731.98,14.1886,48.2632,29.0816,37.3606666667,14.688,15.5758333333,28.0855333333,15.3156,29.8984,14.5234
732.30,14.1674666667,48.1619333333,29.1011333333,37.2245333333,14.7585333333,15.4993333334,28.0587333333,15.4442666667,29.8758,14.5680666667
732.62,14.5244,48.6267333333,29.5328,37.5965333333,15.1209333333,15.78475,28.4912,15.9374,30.3685333333,14.8466
732.94,14.6529333333,48.6918666667,29.6932,37.6316666667,15.3357333333,15.9391666666,28.5212333333,16.0926,30.5474666667,15.0579333333
733.25,14.5661333333,48.6563333333,29.5794666666,37.5559333333,15.2962,15.86825,28.5068333333,15.9744,30.5225333333,14.9312
733.57,14.1265333333,48.3383333333,29.1788,37.195,14.8158666667,15.33425,28.0955333333,15.6216,30.1082666667,14.4920666667
733.89,13.9350666667,47.9565333333,29.1177333333,36.9472666667,14.6122,15.12325,27.7357333333,15.3758,30.0282666667,14.3232666667
734.21,13.9021333333,47.9238666667,29.0616666667,36.8454,14.5458,15.03175,27.75,15.2812666667,29.915,14.1398666667
734.52,13.7162,47.7506,28.899,36.6038,14.3390666667,14.8333333333,27.5591,14.9505333333,29.701,13.9619333333
734.84,13.9200666667,47.9236,29.0752666667,36.8104,14.5202,15.0276666667,27.7855,15.0894,29.8018,14.1102
735.16,13.6280666667,47.4515333333,28.707,36.3682,14.2090666667,14.7515,27.3784666667,14.6638,29.3436,13.7742666667
735.48,13.5028,47.3485333333,28.743,36.2772666667,14.092,14.548,27.3810666667,14.5782,29.0958666667,13.6964666667
735.79,13.3414666667,47.2974666667,28.5817333333,36.3968,13.9640666667,14.55625,27.4613,14.4383333333,29.0372666667,13.4672666667
736.11,13.4734666667,47.3082,28.5664,36.4368,13.8955333333,14.5478333333,27.5130333333,14.3344,29.0282,13.4816666667
736.43,13.3862,47.2424,28.4930666667,36.4740666667,13.7078666667,14.40475,27.3068333333,14.1651333333,28.9523333333,13.473
736.74,13.3376,47.0316,28.4802,36.3664666667,13.7915333333,14.4155833333,27.1777333333,14.1542,28.9342666667,13.4712666667
737.06,13.5360666667,47.0828,28.722,36.4216,14.1042666667,14.7601666667,27.3215666667,14.3811333333,29.0535333333,13.6882666667
737.38,13.5027333333,47.0814666667,28.4148,36.4148666667,14.1715333333,14.7779166667,27.3503,14.3724666667,28.8361333333,13.6359333333
737.69,13.4350666667,47.0777333333,28.4664,36.5065333333,14.1919333333,14.804,27.3228,14.3953333333,28.8351333333,13.715
738.01,13.7142666667,47.2911333333,28.7731333333,36.6402666667,14.4765333333,15.0761666666,27.5568333333,14.6903333333,29.1458666667,14.0342
738.33,13.4286666667,46.8871333333,28.4488666667,36.3317333333,14.2869333333,14.831,27.1954,14.4183333333,28.8876666667,13.8461333333
738.64,13.7322666666,47.1610666667,28.8436,36.7090666667,14.5958666667,15.0858333333,27.6310666667,14.8142,29.2043333333,14.2775333333
738.96,13.8247333333,47.1452666667,28.8343333333,36.6729333333,14.6905333333,15.1988333334,27.6291666667,14.8969333334,29.2830666667,14.3354
739.28,13.8187333333,47.1286666667,28.8519333334,36.4934666667,14.7208666667,15.2474166667,27.5989666667,14.8470666667,29.2730666667,14.4365333333
739.59,13.515,47.2465333333,28.7005333333,36.4188666667,14.6098666667,15.1384166667,27.3741,14.5668,29.0878666667,14.3113333333
739.91,13.7286,47.2836,28.9148666667,36.5244666667,14.7844666667,15.2955,27.6475,14.8062,29.2212666667,14.5086
740.23,14.0792,47.7611333333,29.2154,36.9723333333,15.0081333333,15.613,28.0073333333,15.2113333333,29.6060666667,14.8714666667
740.54,14.0716666666,47.8165333333,29.1052,36.9552666667,14.9753333333,15.6933333333,27.9933,15.2662666667,29.7382666667,14.9507333333
740.86,14.2838666667,48.3129333333,29.568,37.1918666667,15.216,15.8650833334,28.3902,15.523,30.1818666667,15.3412
741.18,14.0286666667,48.1566,29.3831333333,36.9715333333,14.9804,15.6503333333,28.2628333333,15.2669333333,29.9608,15.1467333333
741.49,13.9172666667,48.1549333333,29.1674666667,37.0774,14.8687333333,15.5156666667,28.3551,15.1866666667,29.9046666667,15.0005333334
741.81,13.8018666667,48.4636666667,29.0018,37.1746666667,14.7604,15.4325,28.4576333333,15.1208,29.9194666667,14.8948666667
742.12,13.8367333333,48.349,28.8113333333,37.0442666667,14.8438666667,15.50475,28.3357,15.1126666667,30.0168666666,14.9309333333
742.44,13.6992666667,48.2791333333,28.6889333333,37.0362666667,14.8506,15.5323333333,28.1522666667,15.0920666667,29.9451333333,14.9676
742.76,13.7068,48.3598,28.7553333333,37.1937333333,14.9895333333,15.4870833333,27.9911,15.1689333333,30.0430666667,15.1000666667
743.07,13.4871333333,48.0549333333,28.5730666667,37.0176,14.8703333333,15.29075,27.7638333333,15.1853333333,29.994,15.0216666667
743.39,13.6888666667,48.2688,28.5768,37.181,15.0781333333,15.36175,27.7419333333,15.2134,30.1865333333,15.0256666667
743.70,13.6825333333,48.194,28.6034,37.1162666667,15.1168666667,15.3165833333,27.7193,15.1795333333,30.2310666667,15.0991333333
744.02,14.1604,48.4366666666,29.0294,37.5338666667,15.6328,15.6580833333,28.0282,15.5344666667,30.5168,15.5119333333
744.34,14.1661333333,48.2283333333,29.028,37.5272666667,15.6289333334,15.7110833334,27.8081666667,15.5656,30.291,15.2998666667
744.65,14.2901333333,48.3863333333,29.1286666667,37.6146,15.6958666667,15.7928333333,27.8263,15.6755333333,30.4577333333,15.331
744.97,14.4295333333,48.6246666667,29.3502,37.9055333333,15.9346,16.017,27.8991333333,15.7776,30.6006666667,15.5950666667
745.28,14.4701333333,48.5194,29.4624666667,37.9406666667,15.9251333333,16.0756666667,27.7558,15.7803333333,30.553,15.4288666667
745.60,14.4288,48.5673333333,29.5608666667,38.0235333334,15.6888666666,15.9346666666,27.6902333333,15.6759333333,30.4732,15.3072
745.91,14.751,48.7721333333,29.9050666667,38.2846,15.7418666667,16.0671666667,27.9709,15.9393333333,30.6139333333,15.4280666667
746.23,15.2500666667,49.0297333333,30.3128666667,38.7802,16.0739333333,16.4225,28.5187333333,16.3749333333,31.0283333333,15.8257333334
746.55,15.6771333333,49.3010666667,30.6882666667,39.0699333333,16.3536,16.7128333333,29.1705,16.6971333333,31.2776,16.1183333333
746.86,16.0527333333,49.6179333333,31.1936666667,39.4493333333,16.6904,17.1110833333,29.7299333333,17.1382,31.5863333333,16.6403333333
747.18,16.0036,49.6882,31.1437333333,39.3978,16.5794666667,17.1321666667,29.6925,17.0074,31.4289333333,16.5082666667
747.49,15.9232666667,49.776,31.1596,39.4274,16.4984666667,17.1470833333,29.8461333333,16.9277333333,31.515,16.5327333333
747.81,16.2110666667,50.0810666667,31.3378666667,39.7954,16.8274,17.5568333333,30.2390666667,17.1941333333,32.0022666666,16.9895333333
748.12,16.6298,50.2606,31.7837333333,40.1315333333,17.3112666666,18.10725,30.6209333334,17.6506,32.3650666667,17.4612
748.44,16.7216666667,50.398,31.9297333333,40.0996,17.3160666667,18.2245833333,30.7003333333,17.7010666667,32.5111333333,17.5648
748.75,16.948,50.9621333333,32.3264666667,40.4706,17.5526,18.4410833334,31.2146,17.8944,32.9363333333,17.8576
749.07,17.2066,51.1815333333,32.5770666667,40.5425333333,17.9682666667,18.8411666667,31.4620333333,18.2708,33.0594666667,18.0514666667
749.38,17.1678666667,51.1957333333,32.4808,40.4508666667,18.1474666667,18.856,31.5988,18.2511333333,33.1441333333,18.0386
749.70,16.9104666667,51.2268,32.3608,40.1695333333,17.9169333333,18.7914166667,31.3635333333,17.9324,33.0230666667,17.7630666667
750.01,16.3924666667,50.8199333333,31.7452,39.683,17.5023333333,18.3820833333,30.6665,17.4088,32.4652,17.1670666667
750.33,15.724,50.5786666667,31.1808,39.3427333333,17.1249333333,17.9693333333,30.2633666667,16.9862,32.0031333333,16.5881333333
750.64,15.2404,50.0971333333,30.7120666667,38.9859333333,16.7402,17.46125,29.9291,16.5693333333,31.6523333333,16.1281333333
750.96,14.9545333333,49.9328666667,30.4855333333,38.8287333333,16.4336666667,17.1503333333,29.6657,16.3442666667,31.312,15.9335333333
751.27,14.8674,49.916,30.5411333333,38.7496666667,16.3251333333,16.9326666667,29.5995666667,16.278,31.0926666667,15.7630666667
751.59,14.5377333334,49.9563333333,30.3408666667,38.7478,16.1586,16.63025,29.4600666667,16.0524666667,30.9882666667,15.4928
751.90,14.4475333333,50.0626666667,30.4650666667,38.8752,16.1535333333,16.55675,29.5654666667,16.2467333333,30.9743333333,15.5030666667
752.22,14.5984,49.7040666667,30.5484666667,38.6693333333,16.3129333333,16.7028333334,29.5173,16.426,30.9138,15.7896
752.53,14.3308,49.3065333333,30.2618666667,38.5208666667,16.0784666667,16.5055,29.2984666667,16.0994666667,30.8014666667,15.5994
752.85,14.8338666667,49.7864666667,30.7647333333,39.1746,16.519,16.9831666667,29.6109333333,16.5110666667,31.3159333333,16.1972
753.16,14.9084,49.5422,30.7745333333,39.1026666667,16.5696666667,17.01975,29.6063,16.5670666667,31.193,16.379
753.47,15.1379333333,49.4913333333,30.7962666667,39.1526,16.6523333333,17.1373333333,29.6325666667,16.8248666667,31.2908666667,16.7830666667
753.79,15.5191333333,49.4621333333,30.9626,39.1558,16.8712666667,17.3341666667,29.7655666667,17.0406,31.4238,17.0014666667
754.10,16.5541333333,50.0298666667,31.7449333333,39.881,17.814,18.26075,30.4798333333,17.9614,32.1303333333,17.8734666667
754.42,16.9568666667,49.9807333333,31.9328666666,39.9793333333,18.2049333333,18.5750833333,30.7181666667,18.2952,32.4514666667,18.0708
754.73,16.9043333333,49.8272666667,31.8219333333,39.8363333333,18.1274,18.4944166667,30.6195333333,18.2418,32.5126,18.1068666667
755.05,17.1118,49.6428,31.8062,39.6996666667,18.2246666667,18.7953333333,30.6599666667,18.3438,32.4041333333,18.2583333333
755.36,17.1237333333,49.1118,31.4923333333,39.4785333333,18.0996666667,18.7775833334,30.3047,18.0918666667,32.2256666667,18.097
755.67,17.2295333333,49.0716,31.3854,39.585,18.0232,18.9678333333,30.2493333333,18.1277333333,32.4846666667,18.227
755.99,17.1619333333,48.9821333333,31.2843333333,39.4042,18.0008666667,18.8814166667,30.252,18.1054666666,32.2646,18.0792666667
756.30,16.8527333333,48.3818666667,30.7016666667,38.7982,17.4364666667,18.3065,29.8978333333,17.6799333333,31.6417333333,17.4653333333
756.62,17.0826,48.5676666667,30.6504,38.9626666667,17.6960666667,18.3485,30.1672333333,17.8303333334,31.9114666667,17.4987333333
756.93,17.3265333333,48.8133333333,31.1366,39.3152,18.0244,18.8464166667,30.5543666667,18.0245333333,32.106,17.6794
757.24,17.1507333333,48.696,31.0279333333,39.2944,17.8326,18.72925,30.4258333333,17.8485333333,31.9803333333,17.4718
757.56,16.5719333333,48.2846666667,30.4578,38.8439333333,17.1804666667,18.2018333333,29.9360666667,17.3862,31.4404,16.9617333334
757.87,16.29,48.1302666667,30.3203333333,38.5630666667,16.8020666667,17.7959166667,29.6514666667,17.0245333333,31.3175333333,16.5849333333
758.18,16.2674,48.0788666667,30.1768666667,38.4376666667,16.5996666666,17.7886666667,29.5807333333,16.9159333333,31.1308,16.3504666667
758.50,16.3325333333,48.0352666667,29.9946,38.3666666667,16.5597333333,17.7025,29.6605,16.9099333334,31.1547333333,16.2069333333
758.81,16.195,48.2977333333,29.9099333333,38.3743333334,16.531,17.4694166667,29.6668333333,16.7835333333,31.0465333333,15.9532666667
759.13,15.8456666667,47.8135333333,29.5514666667,37.9056,16.3220666667,16.9991666667,29.2815,16.5533333334,30.5628,15.4597333333
759.44,16.0944,48.1542666667,29.7921333333,38.1397333333,16.4642666667,17.1424166666,29.4277,16.66,30.8939333333,15.5931333333
759.75,16.1413333333,48.4717333333,30.1539333333,38.3526666667,16.7536666667,17.519,29.5522,17.0076,31.2583333333,15.8898666667
760.07,16.1236,48.8845333333,30.3495333333,38.7500666667,16.7769333333,17.6680833333,29.6519666667,17.2232,31.3522666666,15.9408
760.38,15.7864666667,48.7208666667,30.0634,38.4311333333,16.3795333333,17.0105,29.3382,16.8350666667,31.2332666667,15.5438666667
760.69,15.4636666667,48.2723333333,29.7217333333,38.071,15.9964,16.5508333333,29.0036333333,16.505,30.9751333333,15.273
761.01,15.502,48.6644,30.0479333333,38.3702,16.1446,16.6634166667,29.1864,16.5280666667,31.2035333333,15.3983333333
761.32,15.5194666667,48.9684,30.2213333333,38.6668,16.3472666667,16.8144166667,29.3522,16.6993333333,31.3734,15.6555333333
761.63,15.3354,48.7826,30.1124,38.5466666667,16.2641333333,16.6939166667,29.2225333333,16.6582,31.2319333333,15.645
761.94,15.0977333333,48.768,30.2141333333,38.5258666667,16.0921333333,16.4504166667,29.1694333333,16.5274666667,31.1407333333,15.6476
762.26,15.0654,48.7844666667,30.4807333333,38.5188,16.1098,16.53225,29.3242333333,16.632,31.1999333333,15.8499333333
762.57,15.2889333333,49.3915333334,30.8576666667,39.0887333333,16.2897333333,16.77325,29.7433666667,16.8425333333,31.3732666667,16.091
762.88,15.2568666667,49.3867333333,30.7870666667,38.9789333333,16.3224666667,16.6905,29.7023,16.7969333333,31.3970666667,16.0852
763.20,15.0452,49.025,30.4920666667,38.7151333334,16.1371333333,16.4646666667,29.4674666667,16.5476,31.1242,15.8076666667
763.51,15.2404,48.9065333333,30.7548666667,38.6408,16.3035333333,16.621,29.4622333333,16.61,31.0893333333,15.9911333333
763.82,15.4884,49.1461333334,30.9928666667,38.988,16.4902666666,17.0723333333,29.7117666666,16.8551333333,31.3315333333,16.3007333333
764.14,15.5635333333,49.4867333333,31.2375333333,39.0836,16.4962,17.2509166666,29.6785333333,16.8411333333,31.4702,16.3983333333
764.45,15.8110666667,49.4130666667,31.3575333333,38.9151333333,16.7575333334,17.5114166667,29.7746666667,17.0923333333,31.6242,16.6170666667
764.76,15.8867333333,49.2900666667,31.1972,38.7815333333,16.7386666667,17.6121666667,29.7722333333,17.1328,31.443,16.6433333333
765.07,16.0963333333,49.5328666667,31.4386666667,39.0130666667,16.9907333333,17.81525,29.9822666667,17.2897333333,31.7618666667,16.7755333333
765.39,16.3706666667,49.7683333333,31.6358,39.2016666667,17.169,18.0086666667,30.1158,17.4927333333,32.0050666667,16.9969333333
765.70,16.835,49.8028666667,31.7062,39.3367333333,17.479,18.2198333333,30.2800333333,17.7576,32.1989333333,17.3034666667
766.01,16.8528,49.6151333333,31.6427333333,38.9812666667,17.5395333333,18.3679166667,30.3170333333,17.7709333333,32.2465333333,17.4564666667
766.32,17.0522666667,49.7474,31.8633333333,39.2185333333,17.5757333333,18.6470833333,30.6261333333,18.0622,32.395,17.738
766.64,17.3843333333,50.1149333333,32.1671333333,39.4673333333,17.8076666667,19.0215,30.9757666667,18.2253333333,32.6660666666,18.0234666667
766.95,17.2662666667,50.4748,31.9589333333,39.5724666667,17.5896666667,18.90025,31.1978,18.2784666666,32.707,17.8510666667
767.26,17.6068,50.7465333333,32.2427333333,39.6159333333,17.9569333334,19.0709166666,31.5929666667,18.7034666667,32.9922,18.1382666667
767.57,17.6004,50.8195333333,32.1731333333,39.6766666667,18.1042666667,19.2225833333,32.1066,19.0648,33.0542666667,18.3896
