wavelength,Back_MelRicm,Belly_MelRicm,Breast_MelRicm,Crissum_MelRicm,Crown_MelRicm,DorTail_MelRicm,Rump_MelRicm,Throat_MelRicm,WingTip_MelRicm
438.62,4.74166666667,3.52966666667,3.59233333333,3.75566666667,3.69166666667,4.142,3.385,2.88833333333,8.90633333333
438.98,4.76766666667,3.54066666667,3.55533333333,3.738,3.69666666667,4.13333333333,3.37066666667,2.86866666667,8.92933333333
439.33,4.79733333333,3.54966666667,3.553,3.756,3.71,4.144,3.37566666667,2.89033333333,8.93933333333
439.69,4.78566666667,3.551,3.547,3.736,3.691,4.14033333333,3.357,2.87633333333,8.90166666667
440.04,4.79766666667,3.559,3.55066666667,3.746,3.70933333333,4.13433333333,3.367,2.88233333333,8.89633333333
440.40,4.79333333333,3.548,3.54366666667,3.70933333333,3.68533333333,4.12,3.351,2.86733333333,8.883
440.75,4.774,3.54066666667,3.54933333333,3.70233333333,3.663,4.1,3.35733333333,2.88966666667,8.86866666667
441.11,4.79666666667,3.563,3.56933333333,3.70666666667,3.67033333333,4.10233333333,3.349,2.89266666667,8.86166666667
441.47,4.81,3.527,3.57,3.709,3.695,4.129,3.33566666667,2.88233333333,8.845
441.82,4.82733333333,3.51366666667,3.58466666667,3.702,3.68,4.14,3.343,2.908,8.87266666667
442.18,4.84933333333,3.53066666667,3.60533333333,3.73033333333,3.713,4.18833333333,3.37733333333,2.92233333333,8.90933333333
442.53,4.822,3.51066666667,3.597,3.729,3.67366666667,4.199,3.35333333333,2.87366666667,8.91366666667
442.89,4.80166666667,3.49266666667,3.6,3.71966666667,3.66666666667,4.18633333333,3.36166666667,2.83666666667,8.92366666667
443.24,4.801,3.51,3.61033333333,3.72766666667,3.67733333333,4.18266666667,3.36866666667,2.85466666667,8.91766666667
443.60,4.80266666667,3.50666666667,3.618,3.70033333333,3.70133333333,4.17133333333,3.388,2.84833333333,8.95
443.95,4.839,3.51233333333,3.61833333333,3.693,3.70533333333,4.188,3.36433333333,2.841,8.966
444.31,4.84366666667,3.53266666667,3.605,3.73266666667,3.73833333333,4.21033333333,3.39233333333,2.84666666667,8.98033333333
444.66,4.87133333333,3.53766666667,3.61066666667,3.746,3.76,4.22133333333,3.385,2.81533333333,9.01133333333
445.02,4.87733333333,3.56133333333,3.62666666667,3.78466666667,3.80766666667,4.24,3.434,2.82266666667,9.04066666667
445.37,4.88166666667,3.59466666667,3.61333333333,3.79166666667,3.801,4.248,3.43466666667,2.84266666667,9.08433333333
445.72,4.84166666667,3.575,3.58966666667,3.76266666667,3.78033333333,4.20166666667,3.382,2.803,9.014
446.08,4.80066666667,3.54466666667,3.54333333333,3.75266666667,3.75066666667,4.155,3.34,2.79066666667,8.985
446.43,4.80433333333,3.54566666667,3.53666666667,3.741,3.75833333333,4.12233333333,3.338,2.77833333333,8.96666666667
446.79,4.81733333333,3.53233333333,3.542,3.76,3.763,4.15466666667,3.34366666667,2.822,8.96033333333
447.14,4.852,3.54333333333,3.54,3.76333333333,3.796,4.16766666667,3.35833333333,2.817,8.97566666667
447.50,4.85366666667,3.52766666667,3.519,3.78066666667,3.787,4.17166666667,3.366,2.82033333333,8.96566666667
447.85,4.82666666667,3.50766666667,3.49966666667,3.76833333333,3.78266666667,4.15066666667,3.37233333333,2.81133333333,8.96
448.21,4.81866666667,3.48366666667,3.504,3.78533333333,3.76966666667,4.133,3.347,2.81133333333,8.96733333333
448.56,4.79066666667,3.454,3.45933333333,3.75433333333,3.74266666667,4.086,3.31333333333,2.80333333333,8.90733333333
448.92,4.76433333333,3.397,3.41966666667,3.68733333333,3.66966666667,4.041,3.24333333333,2.78466666667,8.861
449.27,4.71166666667,3.32366666667,3.356,3.62133333333,3.642,3.99166666667,3.18633333333,2.71266666667,8.80133333333
449.62,4.72066666667,3.324,3.35333333333,3.62,3.65333333333,3.984,3.211,2.71633333333,8.8
449.98,4.73533333333,3.335,3.35866666667,3.619,3.67366666667,3.95533333333,3.23366666667,2.723,8.79233333333
450.33,4.79733333333,3.34933333333,3.391,3.662,3.732,3.98533333333,3.25633333333,2.774,8.87766666667
450.69,4.784,3.37166666667,3.41533333333,3.68033333333,3.75033333333,3.99266666667,3.26733333333,2.77033333333,8.90633333333
451.04,4.733,3.34433333333,3.39466666667,3.68733333333,3.691,3.951,3.24633333333,2.73866666667,8.89066666667
451.40,4.69733333333,3.34666666667,3.41166666667,3.69733333333,3.68566666667,3.94066666667,3.228,2.734,8.88833333333
451.75,4.713,3.392,3.44133333333,3.72,3.692,4.00033333333,3.25033333333,2.741,8.88966666667
452.10,4.744,3.43533333333,3.44866666667,3.72233333333,3.699,4.02366666667,3.27566666667,2.73666666667,8.87366666667
452.46,4.74533333333,3.463,3.49166666667,3.75166666667,3.72766666667,4.078,3.31833333333,2.73033333333,8.917
452.81,4.80466666667,3.51333333333,3.50533333333,3.818,3.79,4.12933333333,3.40566666667,2.75466666667,8.966
453.17,4.84233333333,3.56866666667,3.556,3.846,3.78766666667,4.15366666667,3.44366666667,2.79966666667,8.99733333333
453.52,4.87433333333,3.589,3.57733333333,3.87466666667,3.83233333333,4.19433333333,3.47366666667,2.85133333333,9.074
453.87,4.88133333333,3.59933333333,3.57566666667,3.877,3.82533333333,4.25533333333,3.461,2.84766666667,9.08466666667
454.23,4.85533333333,3.57333333333,3.56233333333,3.86233333333,3.80566666667,4.27233333333,3.42733333333,2.82433333333,9.049
454.58,4.87866666667,3.56833333333,3.56466666667,3.844,3.79933333333,4.25866666667,3.40833333333,2.85733333333,9.021
454.93,4.907,3.60566666667,3.579,3.843,3.86133333333,4.29866666667,3.43966666667,2.883,9.07066666667
455.29,4.965,3.606,3.56966666667,3.86066666667,3.892,4.37533333333,3.446,2.884,9.075
455.64,5.00866666667,3.63033333333,3.54533333333,3.87266666667,3.92966666667,4.38133333333,3.44566666667,2.881,9.076
456.00,4.96733333333,3.578,3.51833333333,3.829,3.90433333333,4.36066666667,3.42433333333,2.85366666667,9.07433333333
456.35,4.96533333333,3.57833333333,3.48566666667,3.815,3.87966666667,4.34066666667,3.40266666667,2.87033333333,9.077
456.70,4.948,3.569,3.508,3.805,3.88,4.34633333333,3.345,2.868,9.04366666667
457.06,4.94933333333,3.576,3.511,3.86033333333,3.881,4.372,3.34733333333,2.879,9.02933333333
457.41,4.924,3.55566666667,3.481,3.85966666667,3.844,4.347,3.313,2.80766666667,8.98433333333
457.76,4.924,3.575,3.47533333333,3.84766666667,3.88533333333,4.34066666667,3.342,2.81833333333,9.00566666667
458.12,4.933,3.60833333333,3.48966666667,3.88,3.88033333333,4.366,3.37933333333,2.84166666667,9.01533333333
458.47,4.91933333333,3.60833333333,3.45633333333,3.90366666667,3.88133333333,4.37966666667,3.373,2.81133333333,9.01833333333
458.82,4.90166666667,3.58666666667,3.43533333333,3.897,3.86066666667,4.379,3.35966666667,2.80733333333,8.98766666667
459.18,4.90133333333,3.61,3.44433333333,3.855,3.84433333333,4.325,3.365,2.83433333333,8.98933333333
459.53,4.90133333333,3.59666666667,3.459,3.86733333333,3.82866666667,4.32233333333,3.36633333333,2.83866666667,8.998
459.88,4.95133333333,3.64066666667,3.478,3.922,3.86666666667,4.33866666667,3.40033333333,2.89266666667,9.018
460.24,4.95866666667,3.65833333333,3.49733333333,3.94766666667,3.899,4.34666666667,3.41233333333,2.90266666667,9.021
460.59,4.964,3.68566666667,3.48433333333,3.939,3.893,4.33533333333,3.42933333333,2.907,9.03266666667
460.94,4.96133333333,3.692,3.466,3.89066666667,3.89133333333,4.32933333333,3.42066666667,2.915,9.01433333333
461.29,4.976,3.695,3.471,3.88966666667,3.897,4.331,3.443,2.95,8.99833333333
461.65,4.96033333333,3.67066666667,3.46166666667,3.895,3.87033333333,4.313,3.41833333333,2.93866666667,8.962
462.00,4.95566666667,3.66066666667,3.43566666667,3.86533333333,3.86466666667,4.29133333333,3.40366666667,2.93666666667,8.91666666667
462.35,4.97033333333,3.68366666667,3.45033333333,3.86033333333,3.879,4.28233333333,3.42633333333,2.958,8.905
462.71,4.96366666667,3.66,3.45433333333,3.86233333333,3.857,4.29466666667,3.396,2.94766666667,8.887
463.06,4.94866666667,3.661,3.438,3.89266666667,3.846,4.32,3.37,2.93033333333,8.86133333333
463.41,4.91833333333,3.64366666667,3.435,3.86866666667,3.842,4.31366666667,3.35866666667,2.93666666667,8.83666666667
463.76,4.904,3.644,3.45266666667,3.84566666667,3.841,4.31433333333,3.338,2.93266666667,8.83666666667
464.12,4.904,3.63033333333,3.446,3.84466666667,3.82766666667,4.327,3.319,2.923,8.83366666667
464.47,4.935,3.63466666667,3.512,3.88866666667,3.88266666667,4.39233333333,3.343,2.96166666667,8.86566666667
464.82,4.992,3.67266666667,3.572,3.97266666667,3.93166666667,4.39533333333,3.398,2.99166666667,8.94933333333
465.17,5.00066666667,3.70933333333,3.59133333333,3.991,3.966,4.44533333333,3.41466666667,3.01866666667,9.01533333333
465.53,5.027,3.74566666667,3.624,3.99166666667,3.994,4.49066666667,3.44433333333,3.05566666667,9.01533333333
465.88,5.046,3.76533333333,3.66,4.003,4.03166666667,4.49833333333,3.49033333333,3.071,9.09
466.23,5.03333333333,3.75933333333,3.63966666667,3.97333333333,4.00966666667,4.485,3.48633333333,3.05766666667,9.08666666667
466.58,5.05466666667,3.812,3.671,3.966,4.04433333333,4.47066666667,3.54366666667,3.09366666667,9.155
466.94,5.05566666667,3.82333333333,3.68966666667,3.95133333333,4.07033333333,4.478,3.567,3.115,9.19066666667
467.29,5.053,3.819,3.64766666667,3.93333333333,4.045,4.465,3.53966666667,3.08966666667,9.18266666667
467.64,5.03166666667,3.822,3.611,3.909,4.024,4.468,3.56433333333,3.07666666667,9.179
467.99,5.07066666667,3.87633333333,3.63766666667,3.937,4.049,4.52333333333,3.597,3.11633333333,9.227
468.35,5.02633333333,3.80533333333,3.56733333333,3.89533333333,3.99366666667,4.48633333333,3.54133333333,3.09,9.17066666667
468.70,4.95833333333,3.76033333333,3.51833333333,3.814,3.94066666667,4.411,3.48333333333,3.04933333333,9.12133333333
469.05,4.95733333333,3.75,3.503,3.81566666667,3.93366666667,4.36666666667,3.472,3.01366666667,9.054
469.40,4.94333333333,3.75433333333,3.492,3.82766666667,3.88166666667,4.348,3.45533333333,2.989,9.06833333333
469.75,4.89533333333,3.73,3.45766666667,3.806,3.828,4.323,3.40566666667,2.95966666667,9.02566666667
470.11,4.92,3.73366666667,3.46066666667,3.83066666667,3.80766666667,4.33666666667,3.41133333333,2.97233333333,9.058
470.46,4.92033333333,3.71866666667,3.441,3.84333333333,3.78166666667,4.322,3.396,2.94033333333,8.979
470.81,4.93766666667,3.72233333333,3.451,3.9,3.80033333333,4.32333333333,3.41233333333,2.948,8.97533333333
471.16,4.92033333333,3.714,3.45866666667,3.90633333333,3.811,4.29933333333,3.41066666667,2.957,8.99933333333
471.51,4.90933333333,3.70233333333,3.47033333333,3.91,3.79833333333,4.25333333333,3.36333333333,2.94633333333,8.94633333333
471.87,4.87933333333,3.673,3.43833333333,3.88333333333,3.76666666667,4.19666666667,3.35233333333,2.92466666667,8.88933333333
472.22,4.85833333333,3.719,3.44466666667,3.90766666667,3.76733333333,4.16133333333,3.40166666667,2.90166666667,8.89533333333
472.57,4.862,3.749,3.439,3.956,3.763,4.18366666667,3.42066666667,2.89133333333,8.871
472.92,4.843,3.75966666667,3.461,3.93166666667,3.76766666667,4.19966666667,3.41333333333,2.887,8.88666666667
473.27,4.86666666667,3.74333333333,3.454,3.929,3.793,4.192,3.41333333333,2.89433333333,8.90233333333
473.62,4.88266666667,3.72466666667,3.44266666667,3.91733333333,3.77633333333,4.18933333333,3.407,2.88633333333,8.85633333333
473.98,4.85833333333,3.71633333333,3.44466666667,3.88366666667,3.80066666667,4.18633333333,3.364,2.86333333333,8.822
474.33,4.821,3.678,3.415,3.85233333333,3.77633333333,4.17,3.32033333333,2.84066666667,8.818
474.68,4.78533333333,3.64233333333,3.39266666667,3.816,3.73666666667,4.10566666667,3.289,2.772,8.78566666667
475.03,4.785,3.63833333333,3.39433333333,3.8,3.70733333333,4.098,3.29466666667,2.782,8.77266666667
475.38,4.82933333333,3.675,3.434,3.87,3.74666666667,4.143,3.34866666667,2.79866666667,8.841
475.73,4.821,3.69233333333,3.46166666667,3.891,3.79566666667,4.168,3.372,2.82966666667,8.88366666667
476.08,4.83366666667,3.701,3.45366666667,3.893,3.78466666667,4.18266666667,3.35266666667,2.861,8.89233333333
476.44,4.854,3.68933333333,3.49666666667,3.885,3.82366666667,4.18366666667,3.365,2.90133333333,8.92533333333
476.79,4.861,3.68333333333,3.48633333333,3.91566666667,3.79766666667,4.17133333333,3.362,2.91566666667,8.93966666667
477.14,4.85,3.66966666667,3.50866666667,3.90833333333,3.786,4.14,3.37533333333,2.90533333333,8.942
477.49,4.84,3.697,3.52733333333,3.91466666667,3.79266666667,4.15533333333,3.39633333333,2.92233333333,8.99233333333
477.84,4.80633333333,3.68766666667,3.52366666667,3.90666666667,3.776,4.09933333333,3.398,2.89033333333,8.97933333333
478.19,4.82966666667,3.72266666667,3.55466666667,3.92,3.81133333333,4.10266666667,3.41866666667,2.924,9.036
478.54,4.799,3.69833333333,3.54133333333,3.88133333333,3.769,4.07966666667,3.40933333333,2.941,9.02166666667
478.89,4.83233333333,3.76733333333,3.59666666667,3.91033333333,3.79266666667,4.11833333333,3.485,2.975,9.029
479.24,4.78266666667,3.67666666667,3.55266666667,3.84533333333,3.74333333333,4.092,3.431,2.942,8.99766666667
479.60,4.793,3.64566666667,3.55133333333,3.81233333333,3.7,4.094,3.42933333333,2.914,8.97966666667
479.95,4.83533333333,3.668,3.59433333333,3.829,3.73066666667,4.09466666667,3.44633333333,2.91733333333,9.021
480.30,4.86533333333,3.66466666667,3.61466666667,3.84866666667,3.709,4.139,3.46533333333,2.90366666667,9.033
480.65,4.87466666667,3.65066666667,3.629,3.82433333333,3.72433333333,4.131,3.47533333333,2.90566666667,9.067
481.00,4.87433333333,3.65466666667,3.617,3.832,3.72233333333,4.14,3.45266666667,2.90466666667,9.06666666667
481.35,4.91,3.657,3.62866666667,3.84633333333,3.75033333333,4.15533333333,3.44566666667,2.90366666667,9.08766666667
481.70,4.93466666667,3.66766666667,3.64066666667,3.87266666667,3.764,4.203,3.473,2.94866666667,9.132
482.05,4.946,3.691,3.66366666667,3.89766666667,3.77866666667,4.24566666667,3.50433333333,2.96866666667,9.16033333333
482.40,4.972,3.73166666667,3.70733333333,3.93866666667,3.81866666667,4.30233333333,3.53033333333,2.98966666667,9.23333333333
482.75,4.96733333333,3.716,3.68366666667,3.95166666667,3.82966666667,4.29966666667,3.51133333333,2.98733333333,9.24566666667
483.10,4.99566666667,3.74766666667,3.708,3.96866666667,3.851,4.30866666667,3.53133333333,3.00866666667,9.29366666667
483.45,4.99333333333,3.749,3.721,3.964,3.86033333333,4.309,3.527,3.01666666667,9.31433333333
483.80,4.98533333333,3.74266666667,3.727,3.95866666667,3.85933333333,4.311,3.52466666667,3.01733333333,9.31633333333
484.15,4.99933333333,3.75133333333,3.72533333333,3.96233333333,3.877,4.32233333333,3.53233333333,3.02566666667,9.32233333333
484.50,5.011,3.775,3.74166666667,3.98033333333,3.898,4.34366666667,3.55366666667,3.04633333333,9.34
484.85,5.02366666667,3.788,3.75133333333,3.99166666667,3.91933333333,4.35033333333,3.578,3.07,9.37433333333
485.20,5.03633333333,3.80066666667,3.76366666667,4.01033333333,3.92733333333,4.358,3.59533333333,3.08133333333,9.38033333333
485.55,5.05733333333,3.81566666667,3.778,4.01766666667,3.94466666667,4.369,3.61,3.08833333333,9.39833333333
485.90,5.07166666667,3.82366666667,3.78266666667,4.01566666667,3.94666666667,4.366,3.60966666667,3.099,9.38766666667
486.25,5.083,3.83166666667,3.78833333333,4.01366666667,3.95466666667,4.37266666667,3.61733333333,3.119,9.387
486.60,5.10366666667,3.84266666667,3.81333333333,4.01166666667,3.963,4.377,3.632,3.14,9.406
486.95,5.11,3.84966666667,3.81333333333,4.01133333333,3.982,4.395,3.64766666667,3.148,9.40066666667
487.30,5.13,3.87433333333,3.82066666667,4.03033333333,4.005,4.39733333333,3.67833333333,3.169,9.42566666667
487.65,5.15833333333,3.88466666667,3.82266666667,4.03933333333,4.02166666667,4.42066666667,3.696,3.19233333333,9.45066666667
488.00,5.14066666667,3.88633333333,3.83133333333,4.02733333333,4.025,4.406,3.69333333333,3.19166666667,9.459
488.35,5.13833333333,3.87533333333,3.82166666667,4.036,4.02,4.40466666667,3.69133333333,3.191,9.44566666667
488.70,5.134,3.87533333333,3.838,4.032,4.00833333333,4.39433333333,3.68333333333,3.18333333333,9.42633333333
489.05,5.137,3.867,3.83566666667,4.01633333333,4.004,4.389,3.68066666667,3.18066666667,9.433
489.40,5.12033333333,3.86733333333,3.83433333333,4.02333333333,4.0,4.395,3.68933333333,3.18766666667,9.433
489.75,5.118,3.852,3.828,4.02266666667,3.99933333333,4.39066666667,3.68533333333,3.17466666667,9.46133333333
490.10,5.12,3.827,3.829,4.027,3.99066666667,4.37833333333,3.69166666667,3.16433333333,9.46
490.45,5.11866666667,3.82433333333,3.83066666667,4.03066666667,3.99,4.378,3.691,3.15366666667,9.461
490.80,5.11233333333,3.82233333333,3.827,4.03333333333,3.98566666667,4.36066666667,3.686,3.16066666667,9.47133333333
491.15,5.11366666667,3.81733333333,3.829,4.04366666667,3.98833333333,4.36566666667,3.676,3.14766666667,9.44966666667
491.50,5.09333333333,3.79766666667,3.81933333333,4.03633333333,3.95866666667,4.35266666667,3.67233333333,3.11233333333,9.441
491.85,5.11533333333,3.81833333333,3.83633333333,4.06166666667,3.981,4.38633333333,3.695,3.12966666667,9.46366666667
492.20,5.11833333333,3.81966666667,3.85566666667,4.04866666667,3.96866666667,4.37433333333,3.69166666667,3.11566666667,9.47833333333
492.55,5.12366666667,3.825,3.85766666667,4.05666666667,3.983,4.41733333333,3.705,3.121,9.497
492.90,5.12666666667,3.86,3.89033333333,4.07533333333,4.00966666667,4.43666666667,3.725,3.14133333333,9.52866666667
493.25,5.13866666667,3.85533333333,3.92066666667,4.07933333333,4.02966666667,4.43233333333,3.72366666667,3.15066666667,9.539
493.60,5.12666666667,3.86066666667,3.93966666667,4.08166666667,4.037,4.41766666667,3.72566666667,3.15966666667,9.544
493.95,5.128,3.885,3.934,4.08733333333,4.07166666667,4.406,3.72,3.163,9.54433333333
494.30,5.12533333333,3.9,3.95,4.117,4.076,4.39066666667,3.72033333333,3.16433333333,9.559
494.65,5.11166666667,3.87766666667,3.96433333333,4.12766666667,4.07,4.38533333333,3.73333333333,3.15666666667,9.552
495.00,5.11166666667,3.85466666667,3.953,4.12233333333,4.04666666667,4.38166666667,3.72733333333,3.16266666667,9.57233333333
495.34,5.12166666667,3.84466666667,3.96833333333,4.12966666667,4.096,4.35333333333,3.714,3.18333333333,9.539
495.69,5.13166666667,3.833,3.93966666667,4.13833333333,4.08366666667,4.347,3.71,3.189,9.55233333333
496.04,5.138,3.83933333333,3.911,4.13866666667,4.07833333333,4.35966666667,3.71,3.218,9.55466666667
496.39,5.194,3.85966666667,3.93166666667,4.17633333333,4.118,4.379,3.72966666667,3.26733333333,9.578
496.74,5.17,3.80666666667,3.889,4.156,4.09266666667,4.35833333333,3.70866666667,3.262,9.55533333333
497.09,5.18533333333,3.81066666667,3.868,4.15966666667,4.11633333333,4.38166666667,3.73733333333,3.25066666667,9.59866666667
497.44,5.21133333333,3.83433333333,3.882,4.17033333333,4.14233333333,4.45933333333,3.77633333333,3.258,9.60733333333
497.79,5.24366666667,3.81566666667,3.88833333333,4.17266666667,4.116,4.46366666667,3.79666666667,3.271,9.62633333333
498.14,5.274,3.84,3.89,4.17566666667,4.14066666667,4.53166666667,3.82066666667,3.31633333333,9.656
498.48,5.317,3.88433333333,3.91266666667,4.19033333333,4.15366666667,4.59766666667,3.82666666667,3.33766666667,9.69766666667
498.83,5.32733333333,3.91166666667,3.92966666667,4.21633333333,4.16866666667,4.59933333333,3.849,3.35233333333,9.72233333333
499.18,5.29366666667,3.92433333333,3.895,4.187,4.13533333333,4.61033333333,3.84733333333,3.34666666667,9.757
499.53,5.27233333333,3.89333333333,3.88966666667,4.18,4.102,4.60333333333,3.82966666667,3.322,9.73666666667
