wavelength,Back_PooCinm,Belly_PooCinm,Breast_PooCinm,Crissum_PooCinm,Crown_PooCinm,DorTail_PooCinm,Patch10_PooCinm,Rump_PooCinm,Throat_PooCinm,WingTip_PooCinm
640.87,10.3314666667,51.9844,55.5324,45.8091333333,9.02066666667,11.6699333333,42.7579333333,12.6605777778,54.9199666667,8.09433333333
641.20,10.3638666667,51.8737333333,55.4000666667,45.7003333334,9.05720000001,11.7127333333,42.6840666667,12.6793333333,54.7787333333,8.14793333332
641.53,10.4031333333,51.7893333333,55.3070666667,45.6088,9.0946,11.7545333333,42.5815333333,12.7243777778,54.6531333333,8.22006666667
641.87,10.4079333333,51.8821333333,55.3911333333,45.7023333333,9.10846666666,11.7732666667,42.6418,12.7381111111,54.7479333333,8.23326666667
642.20,10.451,51.9352666667,55.402,45.7316,9.16873333334,11.8473333333,42.6532,12.7862666667,54.7504,8.28219999999
642.53,10.5435333333,52.0302666666,55.3927333333,45.7882,9.25333333334,11.9664,42.7443333333,12.8607777778,54.8074,8.37293333333
642.86,10.5374,52.0291333333,55.4019333333,45.7743333333,9.25173333334,11.9604666667,42.7417333333,12.8698666667,54.8293,8.35933333333
643.19,10.4460666667,52.0576,55.4107333333,45.7820666667,9.19226666666,11.8658,42.7452666667,12.8267555556,54.8050333334,8.3202
643.52,10.4718666667,52.1999333333,55.533,45.8508666667,9.18779999999,11.9064666667,42.8542,12.8570888889,54.9383333333,8.34653333333
643.85,10.5087333333,52.331,55.6212666667,45.8935333333,9.20526666666,11.916,42.9266666667,12.8694,55.0178333333,8.3718
644.18,10.5076,52.4164666667,55.6384666667,45.9614666667,9.19020000001,11.9496,42.9561333333,12.868,55.109,8.37093333334
644.51,10.4896666667,52.4230666667,55.6963333333,46.0026666667,9.1886,11.9359333333,42.9576666667,12.9124888889,55.1295333333,8.36986666667
644.84,10.6049333333,52.5644666667,55.8419333333,46.1595333333,9.28666666667,12.0608,43.1286666666,13.0282222222,55.2688,8.47413333333
645.17,10.5648,52.6166666667,55.9324666667,46.2036666667,9.24380000001,12.0276666667,43.1637333333,12.9654,55.3568,8.42400000001
645.50,10.5863333333,52.5783333333,55.8848666667,46.1549333333,9.27219999999,12.0130666667,43.134,12.9695333333,55.2733,8.4668
645.83,10.6354,52.6480666667,55.9426,46.1785333333,9.33513333333,12.0286666667,43.1882666667,12.993,55.3405666667,8.51173333333
646.16,10.6265333333,52.6404,55.9852,46.1956666667,9.31333333334,11.9795333333,43.1644666667,12.9717333333,55.3399333333,8.48426666668
646.49,10.6757333333,52.6752,56.0652,46.2464,9.34853333333,12.0136,43.2490666667,13.0060666667,55.352,8.51640000001
646.82,10.7528666667,52.7498666667,56.0963333333,46.3007333333,9.40106666667,12.1031333333,43.2998,13.0550222222,55.3914333333,8.55153333333
647.15,10.7258666667,52.6515333333,56.0086,46.2283333333,9.40033333334,12.0836666667,43.2392666667,13.0161777778,55.3623666667,8.5346
647.48,10.7074,52.62,56.0097333333,46.2101333333,9.39566666668,12.0832666667,43.1979333333,13.0276,55.2896333333,8.55053333333
647.81,10.6704,52.5028,55.9466,46.0614,9.39826666667,12.0320666667,43.086,13.0084222222,55.1637666667,8.51739999999
648.14,10.6862666667,52.5545333334,55.9512,46.0532,9.43599999999,12.0712,43.1213333333,13.0304666667,55.1691333333,8.54626666667
648.47,10.6621333333,52.5522,55.9676,46.0081333333,9.42259999999,12.0410666667,43.0852666667,12.9923333333,55.1443,8.52660000001
648.80,10.6330666667,52.45,55.7912666667,45.9228,9.40126666667,11.9912666667,42.9843333333,12.9521555555,55.0344,8.4906
649.13,10.6415333333,52.4346,55.7823333334,45.925,9.38973333333,12.0316666667,42.9611333333,12.9557111111,55.0518,8.51600000001
649.46,10.603,52.4271333333,55.7721333333,45.9768666667,9.35800000001,12.0318666667,42.9663333333,12.9445777778,55.0541666667,8.4914
649.79,10.5634,52.3792666667,55.7300666667,45.9410666667,9.33426666667,11.9961333333,42.9159333333,12.9316,55.0262333333,8.48893333334
650.11,10.6021333333,52.3791333333,55.6591333333,45.9398666667,9.36726666667,12.0350666667,42.8853333333,12.9704444444,55.0403666667,8.54399999999
650.44,10.6358666667,52.3948,55.7180666667,45.9883333333,9.40820000001,12.0776666667,42.8943333333,12.9774222222,55.0671666667,8.59206666667
650.77,10.5957333333,52.2805333333,55.5916666667,45.9214666667,9.34966666666,12.0187333333,42.7808666667,12.9401111111,54.9164,8.56199999999
651.10,10.5561333333,52.2802,55.578,45.9222666667,9.33133333332,11.9947333333,42.7833333333,12.8915777778,54.9362333333,8.5118
651.43,10.6042666667,52.3325333334,55.6332,46.0056,9.36906666666,12.0317333333,42.876,12.9039111111,55.0058333334,8.57373333333
651.76,10.5666666667,52.2812666667,55.549,45.9616666667,9.35673333333,12.0123333333,42.8306,12.8513555555,54.9825333333,8.53960000001
652.09,10.4489333333,52.1792,55.4396,45.9022,9.2416,11.9142,42.7153333333,12.7305111111,54.8787,8.41246666667
652.42,10.4714666667,52.3256,55.6196666667,46.0036666667,9.25799999999,11.9489333333,42.8660666666,12.7910888889,55.0774333333,8.47160000001
652.75,10.4634666667,52.3236,55.6192,46.0226,9.23946666667,11.9612,42.905,12.7950222222,55.0785666667,8.45126666667
653.08,10.4716,52.2763333333,55.6064,46.0088666667,9.23999999999,11.9461333333,42.8729333333,12.8087555555,55.0765333333,8.46486666667
653.41,10.4896666667,52.3043333333,55.6396,46.0588,9.24613333333,11.9576,42.9254,12.8183777778,55.1083333333,8.4726
653.74,10.4527333333,52.3334666667,55.6819333333,46.0857333334,9.21686666667,11.9376666667,42.9381333333,12.7850666667,55.1505666667,8.43746666667
654.06,10.3862,52.3452666667,55.6891333333,46.1054,9.16179999999,11.8882,42.9600666667,12.7674666667,55.1876666667,8.37653333334
654.39,10.3894,52.4123333333,55.7565333333,46.1564666667,9.16473333334,11.8738666667,43.0391333333,12.7609777778,55.2662,8.3854
654.72,10.3388666667,52.2874,55.6429333333,46.0663333333,9.1356,11.8566666667,42.994,12.7276222222,55.1515333333,8.34406666666
655.05,10.3504,52.2942666667,55.6196666667,46.0932666667,9.14020000001,11.8673333333,42.9676666667,12.7708888889,55.1256333333,8.37393333333
655.38,10.3854,52.3888,55.7371333333,46.1838666667,9.13986666667,11.8578,43.0020666667,12.8001555556,55.2319666667,8.4244
655.71,10.4228666667,52.52,55.8657333333,46.2487333333,9.17033333334,11.8826,43.1255333333,12.8467555556,55.3646,8.50393333333
656.04,10.4072,52.3956,55.7532666667,46.1428,9.1824,11.8700666667,43.0903333333,12.8201111111,55.1817666667,8.46546666667
656.37,10.3577333333,52.3499333333,55.7647333333,46.0856666667,9.15093333334,11.7872666667,43.0381333333,12.7857555556,55.1486666667,8.43026666666
656.69,10.3802,52.4082666667,55.769,46.1262,9.16633333334,11.8378,43.1045333333,12.8135111111,55.1547666667,8.4934
657.02,10.389,52.3924,55.7278666667,46.0902666667,9.19713333334,11.8803333333,43.0996,12.8409555556,55.1367,8.51493333332
657.35,10.3988666667,52.4657333333,55.7352,46.1102,9.196,11.8682666667,43.1672,12.8387111111,55.1723666667,8.52626666668
657.68,10.4846666667,52.4364666667,55.7409333333,46.0801333333,9.26140000001,11.9571333333,43.1792,12.9029111111,55.1522,8.63686666667
658.01,10.4956666667,52.489,55.8344,46.1101333334,9.29053333334,11.98,43.2185333333,12.9097333333,55.1814666667,8.63093333334
658.34,10.5894,52.6228666667,55.9582666667,46.2446666667,9.34380000001,12.0376,43.2812666667,12.9770888889,55.3310666667,8.74053333334
658.66,10.6672666667,52.6898,56.0184666667,46.3024666667,9.40733333333,12.121,43.3874,13.0277111111,55.3766666667,8.79493333334
658.99,10.6858666667,52.6448666667,56.0194,46.2856,9.44013333334,12.1606666667,43.4087333333,13.0367777778,55.3169666667,8.8032
659.32,10.6764,52.6286666667,56.0314,46.2902,9.43299999999,12.1323333333,43.3928,13.0426222222,55.3645666667,8.78940000001
659.65,10.6949333333,52.6758666667,56.0812666667,46.3518666667,9.45419999999,12.1616666667,43.37,13.0505777778,55.4287,8.84693333333
659.98,10.7492666667,52.7148,56.0848666667,46.378,9.51413333333,12.2316,43.4469333333,13.0843555555,55.5207666667,8.89406666667
660.31,10.6903333333,52.7688666667,56.1334666667,46.3964,9.45760000001,12.1851333333,43.453,13.0069777778,55.5743,8.82126666666
660.63,10.6682,52.7328666667,56.1099333333,46.3878666666,9.46973333333,12.1745333333,43.4212,12.9687111111,55.5236666667,8.79613333333
660.96,10.6476,52.6486666667,56.0931333333,46.3683333333,9.43226666666,12.1824,43.3266666667,12.9434888889,55.4859,8.79433333334
661.29,10.6508,52.6472,56.0772666667,46.4024,9.44033333333,12.1650666667,43.2826666667,12.9180888889,55.481,8.77453333334
661.62,10.6580666667,52.679,56.1047333333,46.4739333333,9.42286666666,12.1699333333,43.2752,12.9162444444,55.5637333333,8.7996
661.94,10.6800666667,52.6305333333,56.0194,46.3949333333,9.43386666667,12.2144666667,43.2312,12.9011555556,55.4669,8.81566666667
662.27,10.6029333333,52.5758,55.9682,46.3516666667,9.34706666667,12.1119333333,43.1628,12.8277333333,55.4285333333,8.74393333333
662.60,10.5834666667,52.5825333334,55.9322666667,46.3656666667,9.30293333333,12.0762666667,43.1312666667,12.8198222222,55.4305,8.73253333333
662.93,10.6092,52.5678,55.8468666667,46.3406,9.33239999999,12.0930666667,43.0738666667,12.8090222222,55.3092,8.74839999999
663.26,10.6049333333,52.5662666667,55.8467333333,46.3464666667,9.29153333333,12.1010666667,43.0674,12.7967111111,55.2682,8.68146666667
663.58,10.5938,52.6192,55.8845333333,46.4098,9.28086666667,12.1296666667,43.0730666667,12.782,55.2548,8.68546666666
663.91,10.5688666667,52.465,55.7980666667,46.2994,9.30206666666,12.0978,42.9863333333,12.8001111111,55.1671333333,8.67799999999
664.24,10.5488666667,52.5742,55.8994666667,46.4224,9.28453333334,12.1054,43.0766,12.8211555555,55.3479333333,8.70433333334
664.57,10.4691333333,52.5736,55.9272666667,46.3608666667,9.22880000001,12.0687333333,43.0568,12.7902444444,55.3076,8.65686666667
664.89,10.3970666667,52.5514666667,55.8932,46.2828,9.10693333333,11.9636,43.0242,12.7102444444,55.3401,8.56880000001
665.22,10.3995333333,52.4271333333,55.8150666667,46.1776666667,9.11679999999,11.962,42.9874666667,12.7243111111,55.2366,8.56139999999
665.55,10.3044,52.3488666667,55.732,46.1272666667,9.06080000001,11.8434,42.9142666667,12.6474,55.2029333333,8.47486666667
665.87,10.228,52.2770666667,55.6571333333,46.0356666667,9.00786666667,11.8126,42.8474666667,12.5986444445,55.1738666667,8.40553333333
666.20,10.294,52.3948,55.7826666667,46.1434,9.10246666666,11.9028,42.9824666667,12.6866666667,55.3416,8.50073333334
666.53,10.3092,52.3552,55.7846,46.1388,9.14766666666,11.966,42.9965333333,12.6917111111,55.3655,8.54673333334
666.86,10.2774,52.2868,55.7364666667,46.0712,9.1442,11.9199333333,42.9438666667,12.6728222222,55.3348333333,8.558
667.18,10.2588666667,52.2312,55.7073333333,46.0372666667,9.13366666666,11.9018,42.8994,12.6811555555,55.2861,8.54946666667
667.51,10.3180666667,52.3526,55.8271333333,46.1354,9.13640000001,11.9441333333,43.0412666667,12.7126222222,55.4396333333,8.6056
667.84,10.4153333333,52.3700666667,55.8059333333,46.0890666667,9.18559999999,12.0013333333,43.0548,12.7665333333,55.4293,8.70400000001
668.16,10.5626,52.3964666667,55.7918,46.1694666667,9.33219999999,12.0882666667,43.1696666667,12.8390222222,55.5011,8.81099999999
668.49,10.4952,52.3537333333,55.7236666667,46.1474666667,9.32186666666,12.0648,43.1166,12.7758888889,55.3625,8.79073333334
668.82,10.4406,52.3712,55.6830666667,46.1530666667,9.30646666667,12.0690666667,43.1070666667,12.7636444444,55.3489666667,8.75000000001
669.14,10.4707333333,52.5175333333,55.8675333333,46.3056,9.34319999999,12.1518,43.2576666667,12.8491111111,55.5199666667,8.79326666667
669.47,10.4130666667,52.4482666667,55.8136666667,46.2682,9.28160000001,12.1332,43.1752,12.7856222222,55.4392666667,8.7894
669.80,10.3977333333,52.3784,55.7539333333,46.1978,9.26786666667,12.1318,43.1086666667,12.7630222222,55.3354666667,8.74486666667
670.13,10.3497333333,52.4418,55.8308,46.2734666667,9.22546666666,12.1232,43.1508666667,12.7594222222,55.3942333333,8.66866666667
670.45,10.3719333333,52.4152,55.7703333333,46.2893333333,9.2508,12.2086666667,43.1749333333,12.7876888889,55.4039,8.73033333334
670.78,10.3646,52.3608,55.6824,46.2484,9.2142,12.1652666667,43.1014,12.7420888889,55.3511666667,8.71800000001
671.10,10.3863333333,52.3112666667,55.6413333333,46.2296,9.26773333333,12.2057333333,43.0757333333,12.7848,55.2952666667,8.7238
671.43,10.3628666667,52.2997333333,55.6739333333,46.2273333333,9.27773333333,12.1924666667,43.0824,12.7903777778,55.2406666667,8.70239999999
671.76,10.31,52.2665333333,55.6712666667,46.2091333333,9.25199999999,12.1367333333,43.0442,12.7852444444,55.1942,8.66973333333
672.08,10.3510666667,52.3348,55.7496666667,46.3058,9.31220000001,12.1842,43.1010666667,12.8605333333,55.3162,8.69920000001
672.41,10.4022666667,52.4370666667,55.8986666667,46.3500666667,9.33286666667,12.2316,43.2184,12.9029555555,55.4005333334,8.78306666667
672.74,10.407,52.3148666667,55.7850666667,46.1896,9.32213333333,12.2093333333,43.1282666667,12.8832666667,55.2038,8.75666666667
673.06,10.5454,52.4504666667,55.9084,46.3175333333,9.49753333334,12.3216666667,43.2756666667,13.0237555555,55.3275666667,8.87333333333
673.39,10.5662666667,52.4334,55.9285333333,46.2853333333,9.51373333333,12.3472666667,43.3436,13.0432888889,55.3144,8.91619999999
673.72,10.5894666667,52.3992666667,55.8861333333,46.2586666667,9.49466666667,12.3410666667,43.3318,13.0578888889,55.2864333333,8.95666666666
674.04,10.6468,52.5401333333,56.0092,46.3478,9.55153333333,12.3642666667,43.4044666667,13.1071555556,55.3389333333,8.98393333333
674.37,10.7278666667,52.6796,56.1703333333,46.4249333333,9.63466666667,12.4154666667,43.5069333333,13.1877111111,55.4323666667,9.06286666667
674.69,10.7534666667,52.7592666667,56.2432,46.4294,9.61913333333,12.4488,43.5295333333,13.1672888889,55.4527,9.08253333333
675.02,10.7418666666,52.6402666666,56.182,46.3363333333,9.54586666667,12.3951333333,43.414,13.1396444445,55.3578666667,9.08240000001
675.35,10.7853333333,52.7158,56.246,46.4214,9.60813333333,12.4626,43.4655333333,13.1924222222,55.4528333333,9.15466666667
675.67,10.8954,52.8616666667,56.4730666667,46.4821333333,9.70999999999,12.5757333333,43.6626666667,13.2760444444,55.6255333333,9.26919999999
676.00,10.9395333333,52.7750666667,56.3508,46.4367333333,9.77246666667,12.5834,43.625,13.3095333333,55.5337666667,9.28819999999
676.32,11.0375333333,52.8296666667,56.4164666667,46.5524,9.85113333334,12.6419333333,43.6707333333,13.3611333333,55.6961,9.42413333333
676.65,11.0645333333,52.9690666667,56.5696,46.6986666667,9.85506666667,12.6489333333,43.7584666667,13.3812888889,55.8062333333,9.4416
676.97,11.0166666667,52.973,56.5884666667,46.7196,9.78020000001,12.5904666667,43.7064,13.3193111111,55.8676333333,9.38693333333
677.30,11.0154666667,52.8932666667,56.5378666667,46.6486666667,9.78873333333,12.5816,43.6616666667,13.3070666667,55.7534333333,9.39273333333
677.63,11.014,52.8082666667,56.4864666667,46.584,9.74653333333,12.5434666667,43.6459333333,13.2973555556,55.7189,9.37166666666
677.95,10.9496666667,52.6102666667,56.2758666667,46.4189333333,9.65846666666,12.4958666667,43.501,13.2222444444,55.5630333333,9.3226
678.28,10.9768,52.5868666667,56.1777333333,46.4636,9.73126666666,12.5034,43.4879333333,13.2540222222,55.5513333333,9.3684
678.60,11.021,52.7126666667,56.2058666667,46.5526666667,9.7986,12.5833333333,43.5977333333,13.3011555555,55.6637333333,9.37493333333
678.93,11.0805333333,52.8204666667,56.3122666667,46.6064666667,9.82866666667,12.6421333333,43.62,13.3145333333,55.7210333333,9.40700000001
679.25,11.0645333333,52.8051333333,56.2240666667,46.5896666667,9.80253333334,12.6046666667,43.5489333333,13.2861555556,55.6637666667,9.40493333334
679.58,11.0914666667,52.7572666667,56.1662,46.5839333333,9.80546666666,12.634,43.4612666667,13.2690222222,55.6355,9.45406666667
679.90,11.0479333333,52.7616666666,56.1662,46.6151333333,9.8092,12.6231333333,43.4740666667,13.2607111111,55.6123666667,9.43606666666
680.23,11.0381333333,52.7216666667,56.0841333333,46.5358,9.79906666666,12.621,43.4075333333,13.2388222222,55.5352,9.43586666667
680.55,11.0444,52.7865333333,56.1046,46.5956,9.79086666667,12.6337333333,43.4228666667,13.2119111111,55.5613666667,9.46393333334
680.88,11.033,52.8469333333,56.1146,46.6301333333,9.77553333333,12.6446666667,43.4335333333,13.1839777778,55.5866333333,9.46986666666
681.20,11.0076666667,52.9145333333,56.1654,46.6630666667,9.77406666666,12.6248,43.4421333333,13.1523555556,55.6370666667,9.46773333333
681.53,11.0396666667,53.0806666667,56.3233333333,46.8398,9.83300000001,12.6652666667,43.6025333333,13.2003777778,55.8031666667,9.49753333333
681.85,10.9604,53.0226666667,56.3394666666,46.7759333333,9.73273333333,12.6281333333,43.5663333333,13.1191111111,55.7929,9.40506666667
682.18,10.9227333333,53.0346666667,56.4102666667,46.8474,9.68513333334,12.6364,43.5820666667,13.0898666667,55.7856,9.40166666666
682.50,10.803,53.1064666667,56.482,46.8757333333,9.58666666667,12.6132666667,43.6578,13.0556666667,55.8939666667,9.32546666667
682.83,10.7275333333,53.0256,56.3832666667,46.8664666666,9.48939999999,12.5718,43.6160666667,13.0002666667,55.8467,9.24346666667
683.15,10.6036,53.0386666667,56.4044666667,46.8988,9.38239999999,12.4809333333,43.6446,12.9368,55.8525,9.12806666667
683.48,10.5532666667,53.1058,56.4534666667,46.9220666667,9.30546666666,12.4799333333,43.6686666667,12.9194666667,55.9091,9.05666666667
683.80,10.4741333333,53.0169333333,56.3938666667,46.8709333333,9.21793333333,12.3872,43.5776666667,12.8318888889,55.8938666667,8.98053333334
684.13,10.455,52.946,56.3910666667,46.8196666667,9.22226666666,12.3169333333,43.54,12.8130444445,55.8868,8.99473333334
684.45,10.4277333333,52.9511333333,56.4025333333,46.8015333333,9.18946666667,12.2506666667,43.5274666667,12.7931777778,55.9418666667,8.98173333333
684.78,10.3548,52.8644,56.3300666667,46.7754,9.08826666666,12.1698,43.4638666667,12.7424666667,55.8733333333,8.92066666666
685.10,10.2762,52.7212,56.2319333333,46.6482,9.00406666666,12.1144,43.3576,12.6668666667,55.795,8.83446666666
685.43,10.2733333333,52.6942666667,56.1835333333,46.6398,9.01666666667,12.0926666667,43.3186,12.6508888889,55.769,8.86900000001
685.75,10.3154,52.7016666667,56.1880666667,46.5990666667,9.06313333334,12.0538666667,43.2929333333,12.6810222222,55.7839333333,8.89559999999
686.08,10.3326,52.5365333333,56.0267333333,46.5000666667,9.05033333333,11.9762,43.1528666667,12.6389555555,55.6070666667,8.88453333333
686.40,10.3363333333,52.5328,56.0572666667,46.501,9.08466666666,11.9594,43.247,12.6237111111,55.6119666667,8.89086666666
686.72,10.4409333333,52.6333333333,56.1486,46.6160666667,9.17573333333,12.0148666667,43.3388,12.7051777778,55.7369,8.97913333333
687.05,10.5551333333,52.6629333333,56.168,46.6419333333,9.26573333333,12.0334,43.3388666667,12.7680666667,55.7851666667,9.0984
687.37,10.6286666667,52.7357333334,56.2518666667,46.6692,9.32313333334,12.1221333333,43.3977333333,12.8674666667,55.8436666667,9.18413333333
687.70,10.6415333333,52.738,56.1706666667,46.6674,9.34093333333,12.1777333333,43.3306666667,12.9035777778,55.7003333333,9.13913333334
