wavelength,Back_HetXanf,Belly_HetXanf,Breast_HetXanf,Crissum_HetXanf,Crown_HetXanf,DorTail_HetXanf,Patch10_HetXanf,Patch11_HetXanf,Patch12_HetXanf,Rump_HetXanf,Throat_HetXanf,WingTip_HetXanf
781.57,16.755,18.6711666667,20.4676666667,20.4803333333,15.5383333333,16.383,13.5841666667,12.8719166667,47.7496666667,49.4795252976,21.7725833333,17.75725
781.88,15.6203333334,17.473,19.18575,19.3903333333,14.3265,15.0741666667,12.5585833333,11.6029166667,47.036,48.772078869,20.723,16.7774166667
782.19,15.7625,17.4070833334,19.192125,19.0184166667,14.2819166667,15.0090833333,12.5066666667,11.497625,46.8290833333,48.2886994047,20.5385,16.8696666666
782.50,16.2305,17.70425,19.2639166667,19.2903333333,14.7435833333,15.2986666667,12.6685833333,12.0240416667,46.6495,48.3553199405,20.7176666667,17.3605
782.81,16.33675,17.6563333333,19.1639583333,19.4181666667,14.4166666667,15.2150833333,12.26575,11.787375,46.0479166667,47.6761979167,20.533,17.41875
783.12,15.9109166666,17.0511666667,18.5052916667,18.8460833334,13.7110833333,14.0419166667,11.0998333333,11.1809166667,45.5534166667,47.3014910714,19.8041666667,16.5180833333
783.43,15.2276666667,16.2028333334,17.7167083333,18.085,12.7318333333,12.80675,9.70408333334,9.976875,44.1080833333,46.1332380953,18.6511666667,15.5414166667
783.74,14.99725,16.0690833333,17.3949166667,17.7315833333,12.7093333333,12.67525,9.78283333334,10.0850833333,43.81725,45.9643705357,18.8719166667,15.5125
784.05,14.93175,16.0534166667,17.387625,17.7396666667,12.6114166667,12.5625833334,9.75475,9.76170833334,44.0983333333,46.1922767857,18.71525,15.2173333333
784.36,13.7064166667,15.1444166667,16.7579583333,16.8208333333,11.6090833333,11.7424166666,8.57175,8.78241666667,42.41725,44.6743735119,17.7188333333,14.3659166667
784.67,13.98475,15.5013333333,16.9475416667,16.9825833334,11.5909166667,12.019,8.29816666666,8.93358333333,41.9826666667,44.2280386905,17.9163333333,14.75
784.98,14.1005833333,15.8576666667,17.1687916667,17.4338333333,11.827,12.2385833333,8.46591666667,9.38270833333,41.9733333333,44.1473928572,18.2565833334,15.06975
785.29,14.9255833333,17.01075,18.0394166667,18.35275,12.7649166667,13.398,9.03500000001,10.33225,41.9556666667,44.6018303571,19.01325,15.8340833333
785.60,14.86675,17.3398333334,17.9927083333,18.4048333333,12.6065,13.09425,8.70416666667,10.466375,41.8109166667,44.8292232143,18.666,15.753
785.91,15.0750833333,17.8891666667,18.1181666667,18.8865833333,12.51375,13.1625833333,8.57233333334,10.4441666667,42.1106666667,45.2477842262,18.7090833333,15.49175
786.22,14.7545833334,17.73575,18.0373333333,18.4895,12.4795,13.1579166667,8.347,10.3345833333,42.7219166667,45.8574434523,18.64725,15.1934166667
786.53,14.2259166667,17.96125,17.5970416667,17.8736666666,12.4663333333,13.2415,8.18499999999,10.6020833333,42.8265,45.6817440476,18.56125,15.4260833333
786.84,14.4120833334,18.4514166667,17.901125,18.39775,12.9898333333,13.8150833333,8.53475,11.392875,43.8940833333,46.3470952381,19.0419166666,15.8549166667
787.14,14.8919166667,19.2285833333,18.751625,19.3421666667,13.3305833333,14.35825,9.10074999999,11.6327083333,44.6690833333,46.9945223214,19.34225,16.49325
787.45,13.6456666666,18.2483333333,17.6941666666,18.1808333334,11.73275,13.2130833333,7.71833333334,10.9116666667,44.5863333333,46.8140788691,18.2480833333,15.7880833334
787.76,13.4324166667,18.0975,17.3243333333,17.9278333333,11.27625,12.63225,7.30266666668,10.43875,45.0231666666,47.2994404762,18.2464166667,15.8801666667
788.07,12.182,17.0426666666,15.8018333333,16.7553333333,10.1996666667,11.3343333333,6.08425,8.92470833333,44.64725,47.0198511905,16.9605833333,14.4244166667
788.38,12.1106666667,17.3690833333,15.2859583334,16.9310833333,9.77333333334,11.1296666667,5.62741666667,8.53145833333,45.5829166667,47.916360119,16.618,14.0650833333
788.69,10.7476666666,16.7303333333,13.859375,15.9303333333,8.58125,10.2095,4.43208333334,7.37029166667,45.82275,47.9336845238,15.8029166666,12.893
789.00,10.5111666667,16.8628333334,13.7324166667,15.7071666667,8.6485,10.126,4.62183333333,7.156875,45.3711666667,47.5762797619,15.8123333333,12.9481666667
789.31,8.74999999999,15.7839166667,12.4610416667,14.2936666667,7.30225,9.11716666667,3.637,5.68495833333,44.2938333333,46.5566235119,14.5834166667,11.9561666667
789.62,9.13891666667,16.3556666667,12.7896666666,14.624,7.66208333333,9.04725000001,3.79558333333,5.77820833333,43.7730833333,46.3239613095,14.9419166667,12.31975
789.92,9.28516666667,16.3825,12.9226666667,15.3380833333,7.88566666666,9.10758333332,4.13466666666,5.651375,43.34325,46.0981741072,14.9828333333,12.34725
790.23,8.08050000001,15.5329166667,12.2111666666,14.132,6.96841666667,8.10225000001,3.24966666667,4.47,42.2445,45.0963497024,14.06,11.2796666667
790.54,6.32975,13.9135833334,10.3961666667,12.2291666667,5.26116666667,6.43383333334,1.10583333333,3.02391666667,40.6725,43.3904017857,12.4369166667,9.44633333333
790.85,5.76816666667,13.7864166667,10.1147916667,12.0836666667,5.32541666667,6.34575,0.772583333333,2.62529166667,39.77625,42.4888497024,12.33875,8.85075
791.16,5.74541666667,13.6991666667,10.059875,12.1736666667,5.41133333334,6.84591666668,1.16116666667,3.02441666667,39.76175,42.2827529762,12.4240833333,8.65958333333
791.47,5.82725,14.5295833334,10.7280833333,12.4924166667,5.35066666667,7.33391666667,1.945,3.74,40.3674166667,42.6818244048,13.0689166667,9.11750000001
791.78,5.111,14.1305833333,10.5341666667,11.6481666667,4.84891666667,7.20783333333,1.74983333333,3.10270833333,39.5545833334,41.5216309524,12.8044166667,8.81891666667
792.08,5.403,14.362,11.2982083333,11.7751666667,5.18925,7.30333333332,2.17483333333,3.38445833333,38.70575,40.6635029762,12.6373333333,8.89049999999
792.39,3.39091666667,12.428,9.33691666667,10.0606666667,3.15891666667,5.47833333333,-0.00783333333175,1.5435,38.3478333333,39.7925431547,11.24425,6.87775
792.70,2.40325,11.2368333333,8.41941666667,9.21099999999,1.97675,4.39625,-1.81266666667,0.438750000003,37.6805,38.7658809524,10.3264166667,5.53658333333
793.01,0.850166666668,10.101,7.25175,8.19025000002,0.235666666669,3.46808333334,-3.02183333333,-0.610291666668,37.3653333334,38.0980565476,9.04041666668,4.11616666667
793.32,0.75383333333,10.6114166667,7.70237500001,7.78274999998,0.0678333333325,3.49775,-3.16733333333,-0.122791666665,37.6354166667,38.0882276786,9.33275000001,3.938
793.62,0.878083333335,10.9245,7.77795833334,8.38500000001,-0.129083333333,3.719,-3.21975,0.253958333335,38.2144166667,39.0059002976,9.74525,4.25283333334
793.93,0.92025,11.2588333333,7.92099999999,8.22041666668,-0.0954999999993,3.68925,-3.316,-0.060875,38.3854166667,39.6613273809,10.0781666667,4.19266666667
794.24,0.578083333334,11.3009166667,7.76391666667,7.87625000001,-0.293416666666,3.66633333333,-3.83891666666,-0.431333333333,38.37125,39.5416056548,9.62733333334,4.10625
794.55,0.958416666668,12.2971666667,8.40666666666,8.54924999999,0.613083333335,4.10183333333,-3.56641666667,0.250208333332,39.4040833333,40.3682678572,9.99991666665,4.83591666667
794.86,0.356749999998,11.143,7.58529166666,8.02016666668,0.034749999999,3.18383333333,-4.67966666666,-0.58275,39.01375,39.9313005953,9.12483333333,4.09725
795.16,-0.819416666667,9.72800000001,6.324,6.773,-1.37733333333,1.665,-6.1715,-1.49916666666,38.0925833333,38.9721175595,8.01949999999,2.47558333333
795.47,-2.35683333334,8.18216666666,4.79370833333,5.30066666667,-3.255,0.035416666665,-7.97758333333,-2.66795833333,37.51325,38.6748214286,6.76808333333,0.898416666666
795.78,-2.11858333334,9.14525,5.54824999999,5.60575,-2.85125,1.01516666666,-7.59183333334,-1.65079166666,37.39425,39.4983363095,7.29183333334,1.37708333333
796.09,-1.94558333333,9.36366666666,5.672625,5.78358333333,-2.79866666667,0.95075,-7.37374999999,-1.40804166667,37.9176666667,40.5429925595,7.25833333333,1.67016666667
796.40,-1.96075,9.82183333334,5.92695833333,5.61491666666,-2.26383333333,1.33691666667,-7.41533333333,-0.878125,37.9679166667,41.1652336309,7.0855,1.92508333334
796.70,-3.155,8.45299999999,4.5025,4.54383333334,-3.9275,-0.165666666667,-8.99558333333,-2.19375,37.99675,41.4800357143,5.14175,0.70825
797.01,-3.99783333333,7.80391666668,3.56420833333,3.505,-4.69141666666,-1.24133333333,-9.45591666668,-2.75208333333,36.5915833333,40.5445178571,4.18933333333,-0.538583333332
797.32,-4.64891666667,7.31358333334,3.0045,3.48216666667,-5.43008333333,-1.7825,-9.58275,-2.74241666667,36.5123333333,40.6493467262,3.73025,-1.08425
797.63,-3.856,7.99033333334,3.49466666667,4.29183333333,-5.45958333333,-1.79833333333,-8.77825000001,-2.0485,37.4211666666,41.1396398809,4.44016666667,-0.806416666667
797.93,-5.41108333334,6.97591666666,1.97025,2.62050000001,-7.72999999999,-3.06375,-10.65225,-3.13916666667,36.1049166667,40.0812678571,3.06383333333,-2.73383333333
798.24,-6.274,7.30358333334,1.55875,2.51150000001,-8.10225,-3.06958333333,-11.2394166667,-3.14183333333,36.1431666667,40.6367261905,2.95416666666,-3.05041666667
798.55,-5.12216666667,8.88633333334,2.59508333333,4.18141666667,-6.81016666666,-1.54258333333,-9.76908333335,-1.31454166667,37.2429166667,42.3345803572,3.96766666667,-1.37741666667
798.85,-4.03033333333,10.1636666667,4.13254166667,5.74374999999,-5.57816666667,-0.116916666668,-8.47933333334,-0.467333333333,38.5706666666,43.5816964286,5.14991666666,0.0875000000007
799.16,-4.17666666666,9.31849999999,3.69879166667,5.68358333333,-6.02841666666,-0.187166666665,-8.8355,-1.11804166667,39.0068333333,43.0656904762,4.3145,-0.591000000001
799.47,-3.72683333333,10.1028333333,4.018375,6.29691666666,-5.82258333334,0.780833333335,-7.81916666666,0.014916666665,39.4030833333,43.213233631,5.24908333333,-0.138416666665
799.78,-4.29174999999,9.72383333333,3.28133333334,6.10258333333,-6.53266666666,0.630166666667,-8.22333333332,-0.0099583333325,40.0660833333,42.9610639881,5.36225,-0.390166666667
800.08,-5.18041666666,9.78300000001,2.75233333333,5.78858333333,-6.74166666667,0.932666666665,-9.01266666666,-0.486708333332,39.8214166667,42.5832738095,5.70741666667,-0.892166666665
800.39,-4.20225,10.8749166667,4.379375,7.38158333333,-5.28558333333,2.56166666667,-7.48283333334,0.941624999997,41.3831666667,43.4247559524,6.87533333333,0.759333333333
800.70,-2.394,13.11125,6.56579166666,9.45400000001,-3.26,4.87983333333,-5.26691666667,2.821875,44.06075,45.3482098214,8.99533333334,2.99508333334
801.00,-3.21675,11.90775,6.07141666667,9.06850000001,-3.64583333333,5.08575,-5.27983333334,3.068875,42.99425,45.0420982143,8.80316666666,2.84933333333
801.31,-2.96525,11.2371666667,6.42129166666,9.40674999999,-2.97533333333,4.83633333334,-4.74425,3.32833333334,43.2616666667,45.3561071429,9.14108333332,3.5175
801.62,-1.527,11.3774166667,6.92749999999,9.70858333333,-2.00241666666,5.37033333334,-3.35766666667,3.89858333334,43.4769166667,45.1986651786,9.5065,3.74208333333
801.92,-2.55366666667,10.6390833333,6.47745833334,9.22249999999,-2.2435,4.6525,-3.83583333333,2.75024999999,43.23825,44.9591324404,9.07766666666,3.02933333333
802.23,-3.98925,8.83474999999,4.563375,7.61275,-3.63408333333,2.54808333333,-5.28408333333,1.77529166667,41.5206666667,43.6554047619,7.51883333333,1.7335
802.54,-4.28933333333,8.95224999999,4.775,7.85333333333,-3.67058333333,1.9845,-4.62016666667,1.60566666668,41.5175,44.4117038691,8.49341666667,2.24075
802.84,-3.2395,9.53775,5.85050000001,8.95141666667,-2.33366666667,2.60025,-3.79375,2.18995833334,41.9115833333,45.1445848214,9.644,3.21816666667
803.15,-2.83491666666,9.43508333333,6.01737500001,9.00725,-2.57825,1.73283333333,-3.97941666667,2.19291666667,41.51675,45.2256726191,9.44583333334,2.93108333333
803.46,0.331166666667,11.7495833333,8.74737499999,11.5735833333,0.279666666668,4.14058333333,-0.538250000001,5.3365,43.35425,46.5591339286,11.8634166667,5.72458333333
803.76,1.65416666667,12.38025,8.95770833332,11.89125,0.822083333333,4.81691666667,-0.260000000002,5.592,44.2465833333,47.3046532738,12.1724166667,6.14858333333
804.07,0.533,10.77275,6.975125,9.97333333332,-0.56375,3.0955,-1.50675,4.2845,41.7484166667,45.0918973214,10.5575,4.4485
804.38,0.523416666665,10.9400833333,6.73170833333,9.56866666666,-0.334916666665,2.35558333333,-1.86358333333,3.7215,42.5355833333,45.886514881,10.2178333333,4.0515
804.68,1.36966666667,11.7733333333,7.88904166667,10.3200833333,0.690166666667,3.4295,-0.857499999998,4.28162500001,43.07825,46.4645610119,10.6440833333,4.8515
804.99,1.45883333333,12.0800833333,8.67983333332,10.6738333333,0.703416666666,3.98833333333,-1.1125,4.76499999999,43.3771666667,47.1598377976,11.2929166667,5.5835
805.30,0.901499999999,11.5199166667,7.94033333333,9.497,-0.5345,3.32291666666,-2.0965,4.41295833334,42.8931666666,46.2472440476,10.67075,4.67508333333
805.60,2.21949999999,12.85575,9.55816666666,10.5843333333,0.649166666667,5.00408333334,-0.72225,5.86274999999,44.9015,47.483610119,12.26975,5.96725
805.91,2.66791666666,12.62875,9.95583333332,10.7643333333,0.844666666665,5.00616666667,-0.494583333336,6.64387499999,44.5099166666,46.8393288691,11.44425,6.08766666667
806.21,1.68733333333,11.3665,8.92841666668,9.73083333333,0.507333333335,4.43066666667,-0.569333333332,6.22666666668,44.7309166667,46.4256220238,10.1448333333,5.559
806.52,4.16658333334,13.1324166667,11.0843333333,11.79725,3.44383333333,7.01799999999,2.45991666666,8.69983333334,45.79325,47.6848452381,12.8715833333,8.42366666666
806.83,2.91408333334,11.1245833333,9.39150000001,11.0019166667,1.77925,5.47033333333,1.41108333333,7.14720833333,44.5194166667,47.0115342262,11.3803333334,7.39258333333
807.13,1.89999999999,9.97516666667,8.78770833334,10.3470833333,1.11533333333,3.82075,0.8365,6.37137500001,43.3085833333,46.4551383929,10.8634166667,6.56758333333
807.44,2.49466666667,10.2934166667,9.86891666665,11.3521666667,1.90775,4.98941666666,1.57233333333,7.196125,44.4968333333,47.8037901786,11.51975,7.98733333333
807.74,3.64583333334,10.8958333333,11.1197916667,12.78125,2.97916666667,6.36458333333,2.58333333333,7.90104166667,44.8854166667,47.5799851191,12.3229166667,9.13541666667
808.05,3.33541666667,10.4723333333,9.93754166666,12.48425,1.99058333334,6.184,2.06483333333,7.14754166667,44.3985833333,46.7515714286,11.95475,8.38641666667
808.35,3.10058333334,9.89991666667,9.25270833332,12.3586666667,1.99075,5.43941666667,1.95808333333,6.10862499999,44.1689166667,46.6933675595,11.6079166667,7.94183333333
808.66,5.91991666666,11.8074166667,12.2025,14.6105,4.80516666668,7.82458333333,4.42633333333,8.27391666667,45.6926666667,48.3102276786,14.2098333333,10.5843333333
808.97,6.61224999999,12.1024166667,12.4835416667,15.1523333333,5.71891666666,8.35491666668,4.83658333333,8.96499999999,46.2745833334,48.6066532738,14.2593333333,11.34
809.27,5.99475,11.6270833333,11.693125,14.6575,5.25916666667,8.25649999999,3.99641666667,8.21254166667,46.0584166667,47.7396994048,14.1961666667,11.089
809.58,7.65333333332,13.0398333333,13.2285,15.9651666667,6.54149999999,9.55308333333,4.63075,9.402,45.4338333333,47.9646309524,15.3603333333,12.3165
809.88,6.27491666668,11.19975,11.9853333333,14.8184166667,4.88041666667,8.63216666666,2.67816666666,7.63612500001,44.3559166667,46.7709702381,14.0991666667,11.111
810.19,7.19791666667,12.4545,13.4024166666,15.3383333333,5.97191666667,9.5255,3.33775,8.895375,45.3678333333,48.2368377976,15.8719166666,11.8075833333
810.49,6.85866666668,11.3399166667,12.4942916666,14.369,5.30408333334,9.20208333335,2.94925,8.51054166667,44.6275,47.3289315476,15.70625,11.797
810.80,7.18516666668,10.88,12.8182916667,14.4498333333,5.94591666666,9.22008333333,3.22883333333,8.70858333334,43.67875,47.0991190476,16.3029166667,11.9370833333
811.10,8.45825000001,11.728,13.680875,14.8388333333,6.13083333334,9.88883333335,4.53,9.54808333334,44.2325,47.8860297619,17.6089166666,13.1244166667
811.41,9.25433333333,11.9496666667,15.0830833334,15.30775,7.22133333335,10.36625,5.63791666667,10.793125,44.9685833333,48.6844345238,18.9128333334,14.196
811.71,10.6330833333,12.8449166667,16.7431666667,15.8784166667,8.48675000001,11.7390833333,6.99733333335,12.6150833333,45.0505,48.7838809524,19.97375,15.3634166667
812.02,10.8278333334,13.2671666667,16.6445,16.435,8.69758333334,11.9976666667,7.36208333332,13.1400833333,45.5629166666,49.3297261905,20.24275,15.67325
812.32,11.1404166667,13.1715833333,16.988875,16.5465833333,8.67183333333,11.9374166667,7.64533333332,13.0515416667,44.3425,48.8681934524,20.36925,15.2358333333
812.63,12.4735,14.05525,18.221875,17.4523333333,10.2123333333,12.983,9.39474999999,14.3894166666,44.51175,49.3632782738,21.5923333333,16.12525
812.93,12.8678333333,13.5815833333,18.417875,17.5340833333,10.1448333333,12.3959166667,9.33241666667,14.6137083334,45.64125,49.9994970238,22.0685833333,16.2384166667
813.24,13.6895833333,14.28725,19.1332083333,18.318,11.1473333333,13.0051666667,10.7994166667,15.5149583334,45.7191666666,50.1115639881,22.4683333333,16.49275
813.54,13.8748333333,14.5335833334,19.3536666667,18.2559166667,11.3968333333,13.5404166667,11.2923333333,15.3388333333,44.60475,48.6066190476,21.9889166666,16.4786666666
813.85,15.16675,16.3814166667,21.0498333333,19.66625,12.5476666667,14.9345833333,12.537,16.5452083333,46.5779166667,50.1016190476,23.3206666667,17.9024166667
814.15,14.55925,16.2495,20.496375,19.1698333333,11.7673333333,13.7783333333,11.9276666667,16.2226666666,46.962,49.8366547619,22.32575,16.9875
814.46,13.2735833333,15.35425,19.7235416667,18.0005,11.3849166666,12.4411666667,10.6273333333,15.7705416667,46.50025,49.0981369048,21.35075,15.7169166667
814.76,13.8464166667,16.06025,20.8332916666,18.88025,12.697,13.5375833333,11.7070833333,16.6666666667,47.10525,49.7493883929,22.1689166667,16.656
815.07,13.6059166667,15.6395,20.1102083333,19.0671666667,12.3375,13.4696666667,11.4150833333,16.4045416667,46.7295833333,48.6026354167,21.6560833333,16.1530833333
815.37,12.784,14.4256666667,19.3761666667,18.3503333333,11.6055833333,12.8366666667,11.1321666667,16.2141666667,46.0648333333,47.9360178571,20.3599166667,15.2040833334
815.68,11.98375,13.2078333333,18.3215833333,17.41175,10.8664166667,12.1010833333,10.6535,15.3575833333,45.232,47.0853973214,19.4444166667,14.3358333333
815.98,12.0186666667,13.014,18.3124166667,17.24625,10.32375,11.84375,10.291,15.2340833333,45.9209166667,47.7031383929,19.357,14.1185
816.29,11.3734166667,13.012,18.483375,16.8931666666,10.25225,11.6214166667,10.6835,14.5590416666,45.4505833334,47.1825863096,19.0168333333,13.8099166667
816.59,11.3063333333,13.0649166667,18.5368333333,16.67725,10.0490833333,11.6154166667,10.64575,13.99725,45.0021666667,46.8152127976,18.7658333333,13.5761666666
816.89,10.3491666667,12.2250833333,17.44825,16.2246666667,9.34675000001,10.5756666667,9.58391666666,13.1738333333,44.9115,46.6171651786,18.0789166667,13.07675
817.20,9.75716666666,10.9915833334,16.819625,15.70675,8.99791666666,10.1055,8.58641666665,12.3574583333,43.6920833333,45.5639434524,17.0888333333,12.5634166667
817.50,10.8030833333,11.9678333333,17.8815,16.5360833333,10.18075,11.767,9.49800000001,12.6857083334,43.57425,45.2886785714,18.34325,13.6746666667
817.81,12.0955833333,12.5634166667,18.274875,17.0078333333,11.0331666667,12.9435833333,10.3605833333,13.1433333334,43.0213333334,45.6611324405,18.72325,14.39575
818.11,12.0476666667,12.45275,17.812,16.9021666667,10.3034166666,12.5564166667,9.47391666668,12.4575416667,42.1189166667,44.778672619,18.00525,13.37675
818.41,11.136,11.762,17.5867916667,16.1435,9.51974999999,11.8086666667,8.77241666667,11.2574583333,41.9190833333,44.8232410714,17.3205833334,12.80825
818.72,10.64475,11.53025,16.9501666667,15.3913333333,9.26324999999,11.2645833333,7.9525,10.1090416667,40.8785833334,44.1938288691,16.91475,12.36275
819.02,11.37875,12.7175833333,17.5536666666,16.4659166667,10.37475,12.0901666667,8.67641666667,10.9645833333,41.8255833333,45.1200461309,17.8964166667,13.2865
819.33,11.785,13.4533333333,17.25875,16.313,11.05475,12.2695,8.97908333334,10.9395,41.4513333333,45.0277916667,17.65825,13.6531666667
819.63,12.33275,14.4691666667,17.751875,16.7758333333,11.6570833333,13.62275,9.28891666668,11.6024583334,41.8509166667,45.6984107143,18.13425,14.3189166667
819.93,12.1979166667,14.988,17.7929583333,17.071,11.5398333333,13.6050833333,8.99774999999,11.7844583333,42.6930833333,46.7606830357,18.5085833333,14.4143333333
820.24,12.8550833334,15.7213333333,18.4217083334,17.7445833334,12.16525,14.5105,9.69750000002,12.2828333333,43.5519166667,47.3883452381,18.9966666667,15.0114166667
820.54,13.4076666667,16.8310833333,19.0330416667,18.3738333333,12.67725,15.21,10.6068333333,12.9558333333,44.1216666667,48.1532559524,19.5798333333,15.5990833333
820.85,13.8156666666,17.3933333333,19.3202083333,18.8915,12.8354166666,15.422,10.9606666667,13.5210833333,44.6744166667,48.900608631,20.0954166667,15.9995833333
821.15,13.8088333333,17.9689166667,19.3915,19.362,13.0684166667,15.7053333333,11.1359166667,13.6529166667,45.3428333333,49.3963273809,20.21625,16.2444166667
821.45,13.7663333333,18.3939166667,19.3490416667,19.5470833333,13.1979166667,15.7019166667,11.4394166667,13.8275833334,45.652,49.7752142857,20.3580833334,16.5324166667
821.76,14.2094166667,18.8511666667,19.656875,19.9985,13.6535,16.1059166667,11.8894166667,14.3520833334,45.8728333334,49.9354300595,20.804,17.0566666666
822.06,14.3396666667,19.1575833333,19.7424583333,20.2356666667,13.7585,16.2425,12.0359166667,14.485875,46.0700833333,50.0380342262,20.8848333333,17.2455
822.36,14.4003333333,19.4033333333,19.96075,20.4323333334,13.8486666667,16.3743333333,12.2,14.7137916667,46.1311666667,50.0811205357,21.0365833333,17.3701666667
822.67,14.605,19.69625,20.3274166667,20.8763333334,14.1064166667,16.8053333333,12.4148333333,15.1960416667,46.42125,50.3737961309,21.41075,17.6575
822.97,14.6205,19.797,20.3235416667,20.9385833333,14.0961666666,16.7575,12.5269166666,15.24825,46.41575,50.2968497024,21.4425,17.6619166667
823.27,14.55375,19.6480833334,20.2383333333,20.90475,14.1163333333,16.69575,12.5756666667,15.2285416667,46.2696666666,50.1691964286,21.3485833333,17.61625
823.58,14.50125,19.5413333333,20.219375,20.7564166667,14.0760833333,16.5556666667,12.55975,15.2634583334,45.96575,50.1283854167,21.37575,17.5914166667
823.88,14.7019166667,19.7861666667,20.3399166667,21.0435833333,14.3394166667,16.8658333334,12.84675,15.5869166666,45.9830833333,50.2403526786,21.612,17.73625
824.18,14.9028333333,20.03875,20.6144583334,21.22825,14.618,17.0735,13.01925,15.7870833333,46.0775833333,50.2385639881,21.6590833333,17.8849166666
824.49,15.0545,20.0144166666,20.8025,21.2749166667,14.74125,17.1674166666,13.2215,16.0350416666,45.6150833333,49.9152068452,21.8446666666,17.9914166667
824.79,15.22225,19.9754166667,21.0252083333,21.2295,14.8891666667,17.3915833333,13.2993333333,16.2494166667,45.3560833333,49.7473675595,21.879,18.0550833333
825.09,15.069,20.088,21.096,21.148,14.8275833333,17.415,13.3156666667,16.301625,45.3720833333,49.8130684524,21.7863333334,17.9526666666
825.39,15.1871666667,20.2353333333,21.4494166667,21.2006666667,15.0586666667,17.5893333333,13.566,16.6155416667,45.5285833333,50.0170238095,22.0410833333,18.0176666667
825.70,15.0119166667,19.9621666667,21.33125,20.8983333333,14.9138333333,17.5538333333,13.35725,16.3862083333,45.3548333334,49.9959613095,21.80625,17.8306666666
826.00,14.8989166667,19.8294166667,21.2615833333,20.86675,14.97275,17.3125,13.5776666667,16.1445,45.287,49.9829910714,21.66375,17.7
826.30,14.8189166667,19.5363333333,21.2905833333,20.799,14.8186666666,17.0683333333,13.3990833333,16.18075,45.2250833333,49.9762767857,21.4110833333,17.5161666667
826.61,15.3086666666,20.0961666666,21.7897083333,21.1745833333,15.2816666667,17.489,13.7919166666,16.52125,45.58525,50.0423660714,21.6325,17.9856666667
826.91,15.42275,20.288,21.8154166667,21.5200833333,15.3284166666,17.568,13.7615833333,16.6195,45.973,50.0494702381,21.721,18.0286666667
827.21,14.6939166667,19.5475833333,21.0464583333,20.7569166667,14.5009166667,16.68275,12.9056666666,15.828875,45.576,49.4466026786,20.8413333334,17.2413333333
827.51,14.1739166667,19.0003333333,20.7151666667,20.3689166667,14.0884166667,16.3164166666,12.6140833333,15.56475,45.2875833333,49.1299077381,20.4585833333,16.7928333333
827.82,13.7970833334,18.7145,20.5122083333,20.1576666667,13.7971666666,15.8575833334,12.2748333333,15.2550416667,45.0949166667,48.9698139881,20.0991666666,16.4915833334
828.12,13.6623333334,18.52375,20.244625,20.08225,13.6536666667,15.6104166667,11.9695833333,15.281625,44.9869166667,48.8562767857,19.9869166666,16.2425
828.42,14.0751666667,18.6768333333,20.4321666667,20.28575,13.9173333333,15.6931666667,12.0965833333,15.5714166667,44.5330833333,48.7034598214,20.0739166667,16.3645833333
828.72,14.0235,18.4831666667,20.4056666666,20.1509166667,13.9801666666,15.8593333333,12.2835833333,15.5733333333,44.132,48.3840833333,20.1846666666,16.4166666667
829.02,14.0885,18.60925,20.3504166667,19.999,14.0008333333,15.7883333333,12.394,15.5274166667,43.69175,47.9035520834,20.08175,16.5323333333
829.33,13.5444166667,18.0463333333,20.0515833333,19.2526666667,13.43825,15.3709166667,11.7515,15.36525,42.7054166667,47.0160729166,19.3531666667,16.153
829.63,13.4081666667,17.9736666667,19.4986666666,18.7591666667,13.2486666666,15.3903333334,11.56125,15.160125,42.18825,46.7297098215,19.3175833333,15.9916666667
829.93,13.3848333333,18.3755,19.6128333333,18.6736666667,12.9576666667,15.3445,11.68975,15.517375,41.9786666667,46.8016547619,19.501,16.06325
830.23,13.4643333333,18.772,19.9021666667,18.4335,13.0154166667,15.577,12.1099166667,15.66175,41.5269166667,46.8727693452,19.0223333334,16.21025
830.54,13.7408333334,19.1801666666,20.75025,18.76775,13.3365833333,15.92925,12.4484166667,16.0601666666,41.1035833333,46.7204077381,19.6163333333,16.5318333334
830.84,13.2670833333,19.1335833333,19.6338333334,18.1079166667,12.90275,15.1576666666,11.8855,15.4500833333,40.0984166667,46.2832619047,19.47275,16.08175
831.14,13.05225,19.22925,19.3045833334,17.409,12.67225,14.8905833333,11.5589166667,15.0317083333,39.5369166667,45.7853943452,19.1586666667,15.7830833333
831.44,12.4129166667,19.26125,19.018125,17.2075833334,12.3305,14.2281666667,11.2120833333,14.1545833333,39.9890833334,46.1657708333,19.1235,15.6948333333
831.74,10.9591666667,18.4265,17.7699166667,16.0521666666,11.1919166667,12.4671666667,10.0931666667,13.2727083333,40.1676666666,46.2782410714,18.43575,14.49725
832.04,10.8005,18.2196666667,17.6295833333,16.1696666667,10.74725,11.7235833333,9.79758333334,13.094625,39.5455833334,45.9452425595,17.7405833333,14.1550833333
832.35,11.3614166667,18.5475833334,18.0497916666,17.08,10.91425,12.39875,10.3660833333,14.2205833333,40.7726666667,47.1363913691,18.632,14.3979166667
832.65,11.68925,19.1755,18.4050833333,17.6590833334,11.1245833333,12.6655,10.3661666667,14.2424166667,42.1024166667,48.4142976191,19.4418333334,14.7548333333
832.95,11.1666666667,18.7879166667,18.15925,17.606,10.72725,12.1364166667,9.81825,13.5530833333,41.8865833333,48.3026607143,19.07575,14.447
