wavelength,Back_DiuDium,Belly_DiuDium,Breast_DiuDium,Crissum_DiuDium,Crown_DiuDium,DorTail_DiuDium,Patch10_DiuDium,Rump_DiuDium,Throat_DiuDium,WingTip_DiuDium
768.20,21.6053666667,51.0043666667,25.0222,38.4338,19.9516666667,22.9855,47.1092666667,23.7239333333,46.3618,24.1816666667
768.51,21.7951333333,50.6567333333,25.3039333333,38.3276666667,20.1698666667,23.0238666667,47.0026,23.9222666667,46.2778,24.3904
768.82,22.2874,51.2451666667,26.2452,39.0951333333,21.0634666667,24.0487333333,47.6564666667,24.8413333333,46.7863333333,24.9382666667
769.13,22.9719333333,52.2728666667,27.0655333333,39.9369333333,21.7772666667,25.1934333333,48.4635333334,25.869,47.7764666667,25.7346666667
769.44,22.7642666667,52.4584333333,27.2660666667,39.7650666667,21.7699333333,24.8947,48.5866,25.8402666667,47.5496666667,25.6176666667
769.76,22.7487666667,52.3897666667,26.8676,39.6718,21.3374,24.5354666667,48.2460666667,25.6286,46.8472,25.4604666667
770.07,22.6620666667,52.6705,26.8778666667,39.6368666667,20.8190666667,23.9160333333,48.4778666667,25.6574666667,46.7933333333,25.5057333333
770.38,22.7072666667,52.7375,26.6190666667,39.8916666667,20.6325333333,23.9809333333,48.5120666667,25.5620666667,46.8703333333,25.4408
770.69,22.0097333333,52.3584666667,26.1203333333,39.3026666667,20.0844666667,23.4666,48.3854666667,25.2808,46.6445333333,24.8320666667
771.00,22.2890333334,52.4426666667,26.0164666667,39.479,20.3918666667,23.7186,48.4302,25.6023333333,46.689,25.3662
771.32,21.4683333333,51.5231,25.2987333333,38.819,19.5530666667,22.8317333333,47.9205333333,24.7696,45.8596666667,24.1404666666
771.63,21.7902333333,51.8779666667,25.5163333333,39.3394666667,20.037,23.3542,48.3529333333,25.1143333333,45.9645333333,24.5231333334
771.94,21.3849666667,51.9029333333,24.8519333333,39.2214666667,19.6322,22.6193333333,48.6341333333,24.9474666667,45.7927333333,24.1164666667
772.25,21.9666666667,52.1699333333,24.8912,39.6225333333,19.8935333333,22.9099333333,48.7566666667,25.3942,45.8635333333,24.5379333333
772.56,21.6110333333,51.5221666667,24.4426666667,39.3328666667,19.486,22.3574333333,48.6976,24.7590666667,45.4607333334,23.9140666667
772.87,21.4085666667,50.8027333333,23.6499333333,38.8333333333,18.8830666667,22.0269,48.023,24.1835333333,44.8666,23.281
773.18,22.1009333333,50.7830666667,24.498,39.1918,19.8794666667,22.6480666667,48.4287333333,24.9798666667,45.4016,23.7098
773.50,22.9322666667,51.0124666667,24.8222,39.6090666667,20.8071333333,23.2782,48.6565333333,25.1278666667,45.6942,23.7193333333
773.81,22.1027666667,50.0075,23.8697333333,38.4610666667,20.421,22.4060666667,47.5639333333,24.4712666667,44.4912666667,22.7619333334
774.12,22.9751333333,50.541,24.3627333333,39.2787333333,21.2972,23.0929,47.949,24.8734666667,45.1488666667,23.6113333333
774.43,22.7408333333,50.3075333333,24.6326,39.2474,21.2103333333,23.1756666667,47.8718,24.5614,45.0038,23.1171333333
774.74,22.3536666667,50.0818666667,24.0779333333,39.0278,21.2177333333,23.2053666667,47.5158666667,24.4564,44.9322666667,22.8140666666
775.05,22.4662666667,49.3185666667,23.997,38.5202,20.8085333333,22.9493666667,46.9462666667,24.2564,44.5512666667,22.4560666667
775.36,22.2763333333,49.1331333333,23.8836,38.3676,20.6387333334,23.1406666667,46.1495333333,23.939,44.1572666667,22.2863333333
775.67,21.9062,48.3434333333,23.4711333333,37.5586,20.0815333333,22.7752,45.8307333333,23.6341333333,43.8176,22.3598
775.98,21.8583333333,48.0632,23.1277333333,37.0703333333,19.7714666667,22.2062,45.0672666666,23.3308666667,43.1429333334,21.9395333333
776.30,22.3498666666,48.5515333333,23.6985333333,37.8135333333,20.2502666667,22.1302,45.3844666667,23.7548666667,43.576,22.6257333333
776.61,22.7284666667,48.9407666667,23.5937333333,38.1623333333,20.1581333333,22.3072,45.6815333333,23.9153333333,43.8337333333,22.5931333333
776.92,23.1507,49.2437,24.2283333333,38.5750666667,20.6480666667,22.6954,45.7356,24.4443333333,44.0947333333,23.4207333334
777.23,24.0011,49.6174666667,25.4082666667,39.3374,21.4276666667,23.6132666667,46.3738,25.1566,44.8844666666,24.3606
777.54,23.3543666667,49.124,24.9672666667,38.9824666667,20.4564666667,22.6829,45.8956666667,24.6158,44.1961333333,23.6244666667
777.85,23.3516666667,49.1196333333,24.4969333333,38.6530666667,20.1572,22.0860666667,45.5765333333,24.2033333333,43.9989333333,23.5326
778.16,24.0369,49.2514666667,24.8570666667,39.0582666667,20.0794666667,22.2619,45.8466,24.3226666667,44.2276,23.9524
778.47,23.6881666667,49.5565666667,24.258,38.9408,19.7795333333,22.0753,45.8601333333,24.2957333333,44.2042666667,23.6934666667
778.78,25.3711666667,50.5055333333,25.8047333333,40.1382666667,21.2876,23.4159,46.6454,25.7516,45.2726666667,25.0759333333
779.09,25.2655666666,50.9715333333,25.9248,40.6458,21.7026666667,23.4668333333,46.5919333333,25.5565333333,45.6046,24.8358666667
779.40,24.7769333333,50.3731,25.3148,40.4865333333,21.4707333333,23.2630333333,46.7476666667,25.2068666666,45.3202,24.6227333333
779.71,23.8402,48.9806333333,23.8375333333,39.2695333333,20.4743333333,22.6737,45.8654,24.1046,44.2736666667,23.1399333333
780.02,22.9611333333,48.4565,23.4702666667,38.4346,20.4105333333,22.1676666667,44.7673333334,23.1417333333,43.2239333333,22.9556666667
780.33,22.2885333333,47.7415666667,22.8789333333,37.8829333333,19.6408,21.9348333333,44.0871333333,22.7484,42.498,22.3075333333
780.64,22.0525666667,48.0007,22.4160666667,37.7013333333,19.3065333333,21.4179333333,44.2394,22.5502666667,42.4719333333,21.7897333333
780.95,22.3538666667,48.2312333333,22.8972666667,37.9028666667,19.9338666667,22.5525333333,44.3378666667,22.9966666667,42.7593333333,22.4336666667
781.26,22.0094333333,47.8732666667,22.9654,37.4248,19.8940666667,22.7509,44.0134,23.1996,42.2018,22.146
781.57,21.4093666667,47.8988,22.5935333333,36.9899333333,19.7074,22.2645,43.5443333333,22.8466666666,41.7552,21.6202666667
781.88,20.7742666667,47.1675,22.0951333333,36.18,19.1063333333,21.5372666667,42.9264,22.1805333333,40.9962666667,21.0590666667
782.19,19.4453666667,46.1909,20.2568666667,34.9852,17.7058,20.2889,42.1542666667,20.9866666667,40.1284,19.6555333333
782.50,19.3488666667,46.1087333333,20.042,34.7135333333,17.2578,20.3181,41.9022,20.6302,39.9099333333,18.8719333333
782.81,19.3953333333,45.8921666667,20.429,34.7274666666,16.9736,19.9642,40.8877333333,20.5718666667,39.422,18.7071333333
783.12,18.9835666667,46.0815,20.1930666667,34.2925333333,16.8266666667,19.5534333333,40.6999333333,20.4344666667,39.3966666667,18.0874666667
783.43,19.4394,45.7293333333,20.5063333333,34.2073333334,16.739,19.7408666667,40.7534666667,20.6028666667,39.6022,18.282
783.74,19.7389,46.0860666667,20.5038,34.3532,16.7496,19.7695,40.8234666667,20.7374666667,39.7603333333,18.3347333333
784.05,19.4425666667,45.8102666667,20.0800666667,33.8508,15.8841333333,19.5100666667,40.2095333333,20.1293333333,38.7863333333,17.9050666667
784.36,18.3895666667,45.5319,19.055,33.0696666666,14.1048666666,17.8784666667,39.7686,19.0100666667,38.0136666667,16.0141333333
784.67,18.9201333333,45.7647333333,18.8813333333,33.6179333333,13.9994666667,17.5104333333,39.9678,19.4052,38.1894666666,15.81
784.98,17.5713666667,44.8213,17.6992666667,32.658,12.3302666667,16.3291333333,38.9248,18.0334666667,36.8731333333,14.8344
785.29,17.3941333333,44.8149333333,17.2306,32.7996,11.6516666667,15.7625333333,38.7054,17.3574666667,36.5165333334,14.2478
785.60,17.3510333333,45.2813,17.4052,33.3806666667,11.5650666667,15.5387,39.2616,17.0460666667,36.5582,13.7805333334
785.91,16.9687,44.9177333333,16.999,32.5344,11.0976666667,14.5383333333,38.7646666667,16.5759333333,35.8375333333,13.8704
786.22,17.0505,45.2292666667,16.6088666667,32.6808666667,10.8189333333,14.5633333333,39.2727333334,16.3847333333,36.3915333333,13.9177333333
786.53,18.5733,46.6799,18.5037333333,34.3065333333,12.2873333333,16.2826333333,40.2318,17.908,37.3584,16.1934
786.84,18.0958,46.6043333333,18.2692666667,34.4345333333,11.8715333333,16.0079333333,40.2426,18.1907333333,37.4761333333,15.5818666666
787.14,17.7055666667,46.4854666667,17.9677333333,34.4594666667,11.8447333333,15.4886,40.0648,17.7994666667,37.5987333333,15.5922666667
787.45,17.7097666667,46.0037,18.4478666667,34.6906,12.4851333333,15.743,40.1383333333,18.2658,38.2910666667,15.809
787.76,18.3454666667,45.7617,18.6592666667,34.6191333334,13.0408666667,16.036,40.1217333333,18.4278,38.2937333333,16.6666666667
788.07,17.3205333333,45.5199,18.2178,33.9294,12.5548,15.4532,39.2823333333,17.2870666667,37.7554666667,16.1191333333
788.38,18.1753,45.811,19.2188666667,34.4125333333,13.5242,16.2701,39.9702666667,18.2528,38.879,17.0841333333
788.69,18.4101666667,45.9929666667,19.7574666666,35.0236666667,14.1077333333,16.6016333333,40.3546,18.8771333333,39.7754,17.3817333333
789.00,17.9167666667,45.588,19.6216666667,34.5154,14.2672,16.4745333333,40.0945333333,18.7176,39.4917333333,17.4764
789.31,16.6697333334,44.1134666667,18.2624666667,33.3510666667,12.9256,14.9555666667,38.7765333333,17.7069333333,38.6348666667,16.1998666667
789.62,15.7765666667,43.883,17.9450666667,32.706,12.5328,14.6385333333,38.2616666667,17.6820666667,38.196,15.6034
789.92,13.9655,41.9671666667,16.238,31.1687333333,10.1511333333,12.7812666667,36.8116666667,16.0592,37.0522666667,13.8389333333
790.23,13.8673,41.9859666667,16.2695333333,30.9754,10.2065333333,12.8533,37.1275333333,15.9580666667,36.8477333333,13.8736
790.54,12.3973666667,40.6108,14.9293333333,29.3006,8.43346666667,11.3792666667,35.8292666667,14.7718,35.422,12.1773333333
790.85,11.7514333333,39.9728666667,13.6585333333,28.4417333333,7.0054,9.90856666667,34.5122666667,13.7601333333,34.3158,11.8834666666
791.16,11.4047666667,40.4196666667,13.4442666667,28.6438,7.24233333333,10.2462333333,33.9020666667,14.0895333333,34.4710666667,11.9598
791.47,10.6822,39.4655333333,12.6933333333,28.1434,6.3644,9.82423333334,33.27,14.0787333333,34.1280666667,11.6456666667
791.78,11.6899666667,40.7642333333,13.8356666667,29.3290666667,7.46313333333,10.7102666667,33.9146666667,15.5435333333,34.6968,12.7448666667
792.08,11.9748333333,40.9838666667,14.1045333333,29.1531333333,8.05753333333,11.2578333333,34.3496,15.8847333333,35.0485333333,13.5424666666
792.39,12.5748,40.9294666667,14.8361333333,29.1096666666,8.09113333334,11.3959333333,34.2022,16.1112,35.3419333333,14.2377333333
792.70,12.8659333333,41.8218666667,15.3486666667,29.9817333333,8.4848,12.3475666667,35.2902,16.6923333333,36.2102666667,14.8228666667
793.01,13.8559666667,42.2259666667,15.8479333333,30.6944,9.02046666667,12.5001,35.6578666667,17.1417333333,36.9371333333,15.7164666667
793.32,15.3746333333,43.6121,17.2277333333,32.1534666667,11.2487333333,14.0101,36.359,18.3424,37.9949333333,17.3217333333
793.62,14.9945333333,43.8665,16.7573333333,32.1872666667,10.7072,13.5872666667,35.5314,17.7148666667,37.9904,17.4102
793.93,15.7168333333,44.5233,17.5627333333,32.6165333333,12.1218,14.7993666667,36.2724,18.3082666667,38.9247333333,18.4157333333
794.24,15.9508333333,45.5731666667,18.7464,33.4545333333,12.9416,15.8831,37.4714666667,18.9671333333,39.7435333334,18.9816
794.55,15.7335333333,44.9027333333,18.6496666667,33.1636,12.1879333333,14.9346,37.7166,18.2114666667,39.4839333334,18.6356
794.86,15.7896,44.993,18.9936,33.3124666667,12.3620666666,15.5345666667,37.8196666667,18.1132666667,39.2522,19.1265333333
795.16,13.7042666667,43.3294666667,17.0550666667,31.9351333333,10.3531333333,13.6652333333,36.4406666666,15.678,38.1144666667,17.4010666667
795.47,13.5333,43.7861333333,16.9194,32.0000666667,10.2385333333,13.5158333333,35.8456666667,15.2491333333,37.6842,17.3052
795.78,13.2097666667,43.5239666667,16.8219333333,31.935,9.57633333334,13.5840666667,35.6357333333,15.1059333333,37.5141333333,16.8078
796.09,12.8833,43.2675333333,16.5664,31.6926,9.50520000001,13.3922333333,34.7456666667,14.8079333333,36.5178,16.8154666666
796.40,12.4384,42.7845,16.1934,31.3854666666,9.88346666666,13.6626,34.5678,14.465,36.0357333333,16.5774666667
796.70,11.3333,42.0035333333,15.2262666667,30.4249333333,8.40766666667,12.1036,34.1831333334,13.5959333333,35.1365333333,15.2746
797.01,11.5701333333,41.7495,15.245,30.4071333333,8.44033333334,12.1359,34.2235333333,13.2711333333,35.2656666667,15.4728
797.32,10.6478,41.5404333333,14.7268,30.3290666667,7.34593333333,11.103,34.0546666667,12.3948666667,34.5517333333,14.9440666667
797.63,10.8430333333,41.6999666667,14.5766666667,30.0668,7.91706666667,11.2927,34.0500666667,12.4692,35.1177333333,15.23
797.93,10.7780333333,42.0876333333,14.5324666667,29.9072666667,8.4796,12.1628333333,34.5394666667,12.955,35.3533333333,15.2891333334
798.24,9.62386666665,41.5853666667,12.8688,29.1150666667,7.4484,10.826,33.9526666667,11.6076666667,35.1842666667,13.9454
798.55,9.32293333333,41.86,12.7603333333,28.9658,7.67126666667,11.0937,34.1146,11.8452,35.5356666667,14.0178
798.85,7.83176666667,40.7190666667,11.9876666667,27.9433333333,6.1976,9.85000000001,33.6947333333,10.9034,35.0864666667,12.9412
799.16,8.25833333333,41.9267333333,11.5838666667,28.2506,6.82413333333,10.6658333333,33.8928666667,11.3711333333,35.7683333333,13.3886
799.47,8.58653333334,42.5354333333,12.0454666667,28.5865333333,7.096,11.0732333333,34.6536666667,11.4945333333,36.3548,13.4142
799.78,7.70856666667,43.5535333333,11.5035333333,28.1152666667,5.3876,10.9529333333,34.5954666667,10.2499333333,36.8912,12.7912
800.08,6.88483333333,43.7480333333,11.0645333333,28.0105333333,5.192,10.8334,34.4764666667,9.1186,36.9546666667,12.8448
800.39,6.58930000001,44.9067666667,11.0595333333,28.9040666667,5.266,10.8184666667,35.4705333333,9.35873333333,37.6808666667,12.7694
800.70,8.21356666665,45.9760666667,12.4769333333,30.7457333333,7.10866666667,12.9467,37.1546666667,11.593,39.0792,14.1343333333
801.00,8.17543333333,44.5867333333,12.0056666667,30.1950666667,6.26740000001,12.7810333333,36.2488666667,10.8449333333,38.1616,13.3055333333
801.31,7.51786666667,45.2462,12.1282,30.8464,6.03546666666,12.6590666667,36.2409333333,10.5021333333,39.1104666667,13.3714666667
801.62,8.50640000001,46.4504333333,13.977,31.4793333333,6.95480000001,13.9576666667,37.0414,11.5563333333,39.8944,14.3516
801.92,9.65570000001,46.5519666667,15.0454,32.0612666667,7.75686666666,14.5863666667,38.0296,12.7594,39.7417333333,14.9114666667
802.23,11.8465333333,48.4556666667,16.7482,33.8609333333,9.4868,16.7961333333,39.1751333333,14.8874,41.0264,16.7674
802.54,12.0653,47.5803,17.6688666667,33.613,10.0793333333,16.7879333333,39.0956,14.5083333333,40.9696666667,17.7622666667
802.84,13.8684666667,47.9953666667,19.6372,34.8571333333,12.3354666667,19.0930333333,40.3174666667,16.2902,42.3129333333,19.8005333333
803.15,15.3682,48.4694,21.8296666667,36.0464,13.9491333334,20.0358,41.0887333333,17.7420666667,43.0790666667,21.2404666667
803.46,17.4750333333,49.2526333333,23.4854666667,36.5840666667,15.9148,21.8819333333,42.373,19.9826,44.1286,22.6250666667
803.76,17.9949333333,49.2672333333,24.0016,36.1096,16.0583333333,22.3437333333,42.0223333333,20.5828,44.1817333333,22.7336
804.07,17.3256,49.0628333333,23.2777333333,35.1476666667,15.2930666667,21.3778,41.2152,19.4009333333,44.0479333333,22.2078666666
804.38,18.2969666667,51.0954666667,24.7839333333,36.902,17.0902666667,23.068,43.0124,21.1809333333,46.2132666667,24.0649333333
804.68,18.3354333333,49.4436666667,24.4336,36.2423333333,17.0828666667,22.3322333333,41.9035333333,20.8322,45.1586666667,23.7
804.99,18.4436666667,48.6437333333,24.379,36.6257333333,17.1242,21.9402,41.781,20.8987333333,44.3219333333,23.5866666666
805.30,18.9022333333,48.5565,24.5436666667,36.8798,17.7562,22.3843666667,41.0857333334,20.6514,44.4954,23.5222666667
805.60,19.6955,48.3879,25.4098666667,37.1740666667,19.1022666667,22.7829,41.6003333333,21.3114666667,44.7541333333,24.6994
805.91,20.6753,49.2583,26.1983333333,38.2670666667,19.8202666667,23.9032,42.7243333333,22.865,45.6908666667,25.3083333333
806.21,20.9888,50.4266,26.6825333333,38.8196,20.1596,24.0431666667,43.5645333333,23.5406,46.3636666666,25.9251333333
806.52,20.3792333333,49.8103333333,25.5370666666,38.4992666667,20.1104666667,23.5188,43.1516,23.9336,46.2322,25.6320666667
806.83,21.0096,50.8694333333,26.5224666667,40.016,21.282,24.9079,44.1667333333,24.6234,47.5080666666,26.4984
807.13,20.9286,51.3258666667,26.9666666667,40.9975333333,21.6706666667,25.5190666667,44.8824666666,25.0606666666,47.9401333333,27.2102
807.44,20.3345333333,50.731,26.7245333333,40.4544,21.2143333333,25.1135666667,44.5105333333,24.6261333333,47.7985333334,26.8484
807.74,19.8115666667,49.6315,26.1054666667,39.6062666667,20.804,24.5435333333,43.5177333333,23.6013333333,46.3484,25.6616
808.05,21.2260333333,52.8233,27.6957333333,42.2460666667,22.1746,26.2864333333,45.8435333334,25.1097333333,48.7159333333,27.6958
808.35,23.8917666667,55.9070333333,30.3306,44.6380666667,24.9061333333,29.0572333333,48.3913333333,27.9625333333,52.1178666667,30.7239333333
808.66,24.6433666667,57.7135,30.7323333333,45.399,25.4085333333,29.6807666667,50.1596,28.3474666667,53.8121333333,32.3286
808.97,23.6090333333,57.6414333333,29.9063333333,45.3077333333,25.1305333333,29.2958333333,50.8518,27.8878,54.1113333333,31.5413333333
809.27,24.3486666667,59.7335,30.8716666667,46.6871333333,26.513,29.9231,52.2154,27.9487333333,55.4872,32.4512
809.58,23.5954333333,59.4339666667,30.0105333333,46.6457333333,25.3774,29.1825333333,51.3418666667,26.9496666667,55.0629333333,31.4674666667
809.88,22.3864666667,58.6097666667,29.0968,45.6705333333,24.0284,28.1828,50.7828,25.0356666666,53.377,29.4033333333
810.19,21.0027,56.8429333333,27.3166666667,44.606,22.259,26.1378666667,48.9256666667,23.3278,51.5592,28.1763333333
810.49,19.6203666667,55.2149333333,25.1925333333,42.8253333334,21.2283333333,24.8409,47.3814,22.0323333333,50.8989333333,26.8118
810.80,22.1094,57.8116666667,27.5465333333,45.3129333333,23.4179333334,27.3718666667,49.5882666667,24.3428,53.2092666667,29.0018
811.10,23.2046333333,60.4386,28.7837333333,47.8948,24.6667333333,28.8595333334,52.4678666667,26.3158666667,55.6724666667,30.6549333334
811.41,23.6082,59.1238,28.6713333333,46.449,24.6736,28.7686333333,51.9587333334,26.0481333333,54.2955333333,30.2406
811.71,23.3333333333,59.2746,28.4773333333,46.5707333333,24.892,28.8009,52.4222,25.5276,54.0406666667,29.5802
812.02,22.9981,59.1773666667,28.8360666667,46.9590666667,25.2528666667,29.5369,52.7604666667,25.8014,53.9062666667,29.214
812.32,22.5607666667,58.8869,28.7348,46.4476,24.4404666667,29.1179,50.9125333333,24.7324,52.9927333333,27.7008
812.63,21.6913333333,58.5485,28.2410666667,46.273,23.9728666667,28.7022,50.7748666667,24.588,52.5091333333,27.4661333333
812.93,20.5974666667,57.7421,28.1382666667,45.6476666666,23.7861333333,28.0188333333,50.9434,23.8490666667,52.1635333333,26.151
813.24,24.3931,58.0106333333,30.8229333333,48.3955333333,27.6614666667,31.261,52.9189333333,27.6732,54.1623333333,30.3494
813.54,24.0541,58.4264666667,30.8107333333,48.0479333333,27.8318,31.0029,53.5376,27.5917333333,54.7387333333,29.7656666666
813.85,25.6946333334,59.3977666667,32.4628,49.5407333333,29.6839333333,32.0513,54.8954666667,29.2069333333,55.3846,31.2464
814.15,25.6242666667,59.2578333333,31.7432666667,49.5996,30.1178,32.5972666667,54.9352,29.5406666666,54.841,31.3074
814.46,24.3038,57.7181,30.2368,47.7527333333,28.3189333333,31.1554,52.6863333333,27.9492,52.4552666667,30.0059333333
814.76,22.3677666667,56.6378666667,28.9310666667,46.9309333333,28.1840666667,30.5748,51.6780666666,27.0574666667,51.5748,28.3792666666
815.07,20.7917,54.5840333333,27.0798666667,45.4847333333,26.0814,29.0477666667,50.2238,25.3470666667,50.4533333333,27.1027333333
815.37,22.0132333333,54.6312333333,27.3875333333,46.2562,27.1768666667,29.2622666667,50.3384,26.4116,50.8154,27.3876666667
815.68,23.0843666667,55.0161666667,28.2035333333,46.9047333333,28.0196,30.0434333333,50.8873333333,27.8896,51.1147333333,28.6904666667
815.98,21.3420666667,52.6353,25.9848,45.0325333333,25.6819333333,27.9599666667,49.0260666667,26.1904666667,48.9502,26.7533333333
816.29,21.5408666667,51.9154,24.6868666667,44.3980666666,25.4572666667,27.3141333333,48.1326666667,25.6502,48.4644666667,26.9127333333
816.59,21.4169333333,54.088,25.0053333334,43.8653333333,25.418,27.2313333333,48.3279333333,25.3746,49.1639333333,26.2974666667
816.89,24.2506666667,56.128,27.4133333334,46.1333333333,28.096,29.9946666667,50.6453333333,27.5946666667,50.9546666667,28.8106666667
817.20,23.9163,56.5024333333,26.9316,45.4053333333,27.4298,29.2103666667,50.3975333333,26.5289333333,50.3550666666,27.9067333333
817.50,23.9573666667,55.7482666667,27.0928666667,45.1142,27.4580666667,29.0613666667,49.7616,26.4434666667,50.0355333333,27.7422
817.81,24.964,55.0407666667,27.6931333333,45.3044666667,28.1727333333,29.1128,49.7458666667,27.2518,50.1008,28.6714666667
818.11,24.9601666667,54.591,27.6672666667,45.0396,27.2089333333,27.7511666667,49.9110666667,26.7509333333,49.6492,27.9943333333
818.41,25.1297333333,54.8887333333,27.3761333333,45.457,27.2396,27.1442,50.2228,27.0031333333,49.559,27.6398666667
818.72,24.9742333333,54.2416666667,27.3265333333,44.8158,26.4868,26.3582,49.6828666667,26.6152666667,48.8432666667,27.455
819.02,23.8360666667,52.3316666667,26.4451333333,43.5234666667,25.2732,24.6517,48.5353333333,25.1306666667,47.2922,26.0886
819.33,25.0506666667,53.6050666667,27.4999333333,44.5652,26.5506,25.2064666667,49.1810666667,25.8986,48.6448666667,26.7319333333
819.63,25.0364,53.8198666667,27.823,44.316,26.0852666667,25.0868,49.0616666667,25.8072666666,48.4296666667,26.6288666667
819.93,24.1378,53.2226666667,27.0229333334,44.2698,24.8529333334,24.3861,48.5829333333,24.8421333333,47.7841333333,26.0946
820.24,23.0566666667,52.1591666667,26.0548,43.4726666667,23.2793333333,23.538,47.355,23.8281333333,46.9726666667,25.2047333333
820.54,23.2103,51.6546333333,26.2230666667,43.1824,23.0372,23.6519666667,47.0505333333,24.0132666667,46.7598666667,25.3100666667
820.85,23.2533333333,51.9244666667,26.4552666667,43.3462,22.7632666667,23.5848,47.0958,23.9192,46.9419333333,25.1488666667
821.15,23.0086,52.0205666667,26.4362,43.2473333333,22.4757333333,23.5610333333,47.2384,23.6275333333,46.7554666666,25.0181333333
821.45,23.1853333334,51.9651,26.3901333333,43.1538,22.4770666667,23.679,47.0961333333,23.7336,46.9648666667,25.2910666667
821.76,23.1300666667,51.9853,26.5116,43.0066666667,22.4144666667,23.8206666667,47.049,23.6972666667,46.8828666667,25.2594
822.06,23.0367333333,51.8367333333,26.4462666667,42.7868666667,22.2161333333,23.7592666667,46.9298,23.655,46.6667333333,25.2661333333
822.36,23.1138,52.1154666667,26.3398,42.8458,22.1725333333,23.8595,47.1309333333,23.6139333333,46.8330666667,25.3376
822.67,22.7230666667,51.5845,26.0677333333,42.4726,21.7234666667,23.5952666667,46.8282,23.3248666667,46.3906666667,25.007
822.97,22.5760333333,51.4075333333,25.99,42.3709333333,21.5144666667,23.4654666667,46.7396666667,23.2086666667,46.1494,24.8093333333
823.27,22.4155333334,51.2096333333,25.9412,42.1226,21.4278,23.2596,46.5613333334,23.1353333333,45.8436,24.6874666667
823.58,22.2232,50.9883666667,25.6754,41.8576,21.1725333333,22.8669666667,46.4450666667,22.9414666667,45.4920666667,24.4102
823.88,21.6911333333,50.6299,25.2598,41.597,20.6914,22.3672666667,46.0032,22.5132666667,44.9594,23.8140666667
824.18,21.2998666667,49.9859333333,24.7058666667,41.1185333333,20.3136666667,21.9211666667,45.5388,22.1574,44.2166666667,23.4093333333
824.49,21.2852,49.9352,24.5576,40.8991333333,20.2592,21.6091666667,45.3997333333,22.1066,44.1714666667,23.0392666667
824.79,20.7951666667,49.6947333333,24.2985333333,40.5820666667,19.8531333333,21.1626,44.9496,21.9448666667,43.607,22.5728
825.09,20.6704666667,49.4357,24.1020666667,40.2186666667,19.6036666667,20.7257,44.5775333333,21.807,43.3888666667,22.2634
825.39,20.0614333333,49.0732666667,23.5946,39.8055333333,19.1978,20.2628,44.0007333333,21.4952,42.823,21.5668666667
825.70,20.2818,49.129,23.808,39.9393333333,19.3505333333,20.3927333333,43.8329333333,21.9628,42.8264666667,21.5168
826.00,20.4934333333,49.2699666667,23.9432666667,39.9234666667,19.5048,20.4350333333,43.9832,22.2647333333,42.7162,21.7951333333
826.30,20.8385,49.3790333333,24.1388666667,40.2484666667,19.9634666667,20.7488,44.1461333333,22.5752,43.1964,22.1260666667
826.61,21.0778666667,49.1294333333,24.2204,40.0254,20.0180666667,20.9288,44.1075333333,22.7008,43.3115333333,22.2138
826.91,21.2505,49.4258,24.4492666667,40.2799333333,20.2726666667,21.2940333333,44.3002,23.0317333333,43.6568666667,22.5844666667
827.21,22.0753666667,50.0895666667,25.2477333333,41.0237333333,21.0495333334,22.1120333333,45.2294666667,23.7923333333,44.5712666667,23.5143333334
827.51,21.8772666667,50.0634333333,25.1604666667,40.7681333333,20.6263333333,21.7225333333,45.22,23.5758,44.5563333333,23.2962
827.82,21.2682,49.2410666667,24.4125333333,40.0038,19.7902,21.1898666667,44.4622666667,22.8299333333,43.8366666667,22.7766
828.12,20.9468666667,48.9945333333,24.1955333333,39.9595333333,19.4265333333,20.8983666666,44.4821333333,22.2087333334,43.4727333333,22.108
828.42,20.7784333333,48.8036666667,24.1415333333,39.68,19.3431333333,20.8916,44.325,21.9536,42.9644666667,22.0942666667
828.72,20.9984333333,49.2115333333,24.3387333333,39.9907333333,19.7060666666,21.1615333333,44.768,21.6608,43.3451333333,22.3559333333
829.02,20.1076666667,49.1096,23.6195333333,39.4378,18.6918666667,20.2835666667,44.7806,20.6251333333,42.8946666667,21.8229333333
829.33,19.2929,48.0253333333,22.9753333333,38.6034,17.8873333333,19.9061,43.8028,19.5892,42.1126666667,20.8509333333
829.63,17.8241666667,47.1808333333,21.9170666667,37.34,16.4510666667,18.5571666667,42.2222666667,18.0032666667,40.6036666667,19.6947333333
829.93,15.8862333334,46.3825333333,20.4394,36.5759333333,14.8408666667,16.7159666667,41.3560666667,16.2424,39.0529333333,18.5075333333
830.23,16.6047333333,46.2415666667,21.1139333334,36.4933333333,15.2805333333,17.3471666667,41.5841333333,16.4934666667,38.6964,18.9026
830.54,14.9504333333,44.2682666667,19.1871333333,34.2636666666,13.5864666667,15.6595,40.1804,14.5710666667,36.8652666667,17.7870666667
830.84,15.5209666667,44.4554666667,19.6149333333,34.7041333333,14.4976,16.0469,40.4507333333,14.8450666667,37.1736666667,18.8826
831.14,16.6570666667,45.9923,21.3487333333,36.5471333333,16.1260666667,17.5226333333,41.6165333333,16.8818666667,38.8426,20.5834
831.44,18.3176,46.5718666667,22.3184666667,36.9147333333,17.3569333333,18.9535666667,41.7772666666,18.3761333333,39.3414,22.7063333333
831.74,18.404,46.0418666667,21.2751333333,36.7736666666,16.9703333333,18.4509,41.5062,18.1942,39.0929333333,22.7556
