wavelength,Back_PooCabf,Belly_PooCabf,Breast_PooCabf,Crissum_PooCabf,Crown_PooCabf,DorTail_PooCabf,Patch10_PooCabf,Patch11_PooCabf,Patch12_PooCabf,Rump_PooCabf,Throat_PooCabf,WingTip_PooCabf
764.14,15.4908,45.1589333333,34.4452666667,34.2106666667,11.7513333333,14.0244,32.1140666667,34.0684666666,34.2988666667,26.3755333333,30.7946767677,19.5131333333
764.45,15.5757333333,45.0702666667,34.3794,34.3176666667,11.8338,14.0535333333,32.0584666667,34.0776,34.343,26.4799333333,30.844189899,19.6504
764.76,15.8335333333,45.3496,34.6488666667,34.6518666667,12.0017333334,14.2559333333,32.3800666667,34.4306,34.7070666667,26.8048666667,31.1240343435,19.8937333333
765.07,15.8004,45.3892666667,34.6726666667,34.7390666667,11.9728,14.3447333333,32.3326666667,34.4338,34.7861333333,26.8571333333,31.0908383839,19.8427333334
765.39,16.2798,45.7682666667,35.0766666667,35.2439333334,12.4712,14.9329333334,32.7632,34.8318,35.2234666667,27.3568666667,31.5233111111,20.2715333333
765.70,16.6832666667,45.9946666667,35.2579333333,35.5615333333,12.8174,15.3044666667,33.0213333333,35.1849333333,35.4969333333,27.8032,31.7546080808,20.5443333333
766.01,16.7271333333,45.9910666667,35.0951333333,35.6848,12.8612,15.3091333333,32.9666,35.2303333333,35.6286666667,27.8967333333,31.7429010101,20.5072
766.32,16.618,45.6338,34.7842,35.5812666667,12.8104666667,15.2738666667,32.6115333333,34.9647333333,35.6035333333,27.8413333333,31.5455616162,20.394
766.64,16.557,45.5376666667,34.6936,35.6128,12.7862,15.2235333333,32.4508666667,34.8901333334,35.5434666667,27.8458666667,31.4019252525,20.2581333333
766.95,16.6029333333,45.7088666667,34.7256666667,35.8875333333,12.6767333333,15.2188,32.6120666667,35.0712666667,35.6188666667,27.9234,31.355579798,20.0363333333
767.26,16.8267333333,45.9068666667,34.9785333333,36.2093333333,12.8749333333,15.5562666667,32.7472,35.3343333333,35.7382,28.0962666667,31.5064141414,20.3098
767.57,16.7814666667,45.9610666667,34.9588,36.2380666667,12.8181333333,15.6212666667,32.5973333333,35.3744,35.829,28.1559333333,31.4994363636,20.3138
767.88,16.3891333333,45.6614666667,34.5800666667,35.9345333333,12.3192,15.225,32.2766666667,35.1085333333,35.5608,27.7972666667,31.1708525253,19.7403333333
768.20,15.9532,45.2673333333,34.2211333333,35.5724666667,11.9821333333,14.9759333333,31.8102,34.5952,35.1525333333,27.3710666667,30.6348262626,19.3989333333
768.51,16.0383333333,45.2376,34.0313333333,35.5453333333,11.9633333333,15.0148,31.9159333333,34.6374,35.1420666667,27.4660666667,30.620630303,19.4552666667
768.82,15.8814,45.1544,33.9527333333,35.4386,11.8523333333,14.8482,31.8088666667,34.5989333333,35.0709333333,27.3345333333,30.4771313131,19.4724666667
769.13,15.8214666667,45.2656666667,34.2133333333,35.5348,11.8124666667,14.8740666667,31.9322666667,34.8492666667,35.2306666667,27.3996,30.5891111111,19.5461333333
769.44,15.9516,45.2746,34.3991333333,35.615,11.8292,14.9674666667,32.0,34.9292666667,35.4442,27.5028,30.7610727273,19.6660666667
769.76,16.108,45.6045333333,34.8518,36.0661333333,11.8779333333,15.2872,32.3892666667,35.3081333333,35.5886666667,27.7550666667,31.0393818182,19.8373333333
770.07,16.0504,45.6216666667,34.8554,36.163,11.8006666667,15.4501333333,32.4678666667,35.3188,35.7208,27.8939333333,31.1201232323,19.8337333333
770.38,15.8552,45.4808666667,34.6420666667,35.8772,11.6203333333,15.2458,32.164,35.1584666667,35.6638666667,27.7978666667,30.903810101,19.7594
770.69,15.3064,44.6962666667,33.7678,35.1321333333,10.8926666667,14.6284,31.6868,34.3932666667,35.0434666666,27.1979333333,30.3417393939,19.1006666667
771.00,15.5771333333,44.8531333333,34.0446,35.4308666667,11.0756,14.8094666667,32.009,34.6689333333,35.2594666667,27.4933333333,30.5348525253,19.1846
771.32,16.0730666667,45.3066666667,34.6422666667,35.9511333334,11.6098666667,15.5593333333,32.6545333333,34.7784,35.5960666667,28.0862,31.0125555556,19.6393333333
771.63,16.0856,45.3917333333,34.7787333333,36.1116,11.4744,15.5854,32.7696,34.8018,35.6982,28.2626,31.1702626263,19.7341333333
771.94,16.0004666667,45.3875333333,34.9948666667,36.1946,11.3865333333,15.6094666667,32.8216,34.8536666667,35.8181333333,28.3457333333,31.2518969697,19.8176666667
772.25,15.6485333333,44.7928666667,34.5498666667,35.9176,11.0834,15.3434,32.4659333333,34.3961333333,35.3553333333,28.0225333333,30.8502686869,19.3014
772.56,15.4195333333,44.7066666667,34.3389333333,35.8127333333,10.9170666667,15.1673333333,32.2678666667,34.0927333333,35.2905333333,27.8733333333,30.5398626263,19.0064
772.87,15.6193333333,45.0859333333,34.7105333333,36.1695333334,11.2722666667,15.5858,32.5764,34.3427333333,35.671,28.2081333333,30.7185616162,19.1609333333
773.18,15.9380666667,45.3004666667,34.9580666667,36.1752,11.7937333333,15.9044666667,32.6852666667,34.4836666666,35.8954,28.5105333333,30.9295454545,19.4826666667
773.50,16.2820666667,45.5602666667,35.2398,36.371,12.1409333333,16.1378666667,32.8858,34.774,36.0859333334,28.8305333333,31.2683353535,19.8314
773.81,16.4859333333,45.3248,35.2451333333,36.397,12.4018666667,16.394,33.119,34.7519333333,36.0508666667,28.8787333333,31.507369697,20.0122666667
774.12,17.2513333334,46.1268,36.2214,37.3600666667,13.3115333333,17.2298,33.9474666667,35.5452,36.9009333333,29.7813333333,32.2622969697,20.6700666667
774.43,16.9771333333,45.9643333333,36.1398666666,37.2876,13.3146,17.2436,33.7786,35.2616666667,36.7513333333,29.6456,32.186220202,20.649
774.74,16.654,45.6115333333,35.6621333333,36.993,13.1717333333,16.8252,33.3808666667,35.1552,36.4702666667,29.3568,31.5386484849,20.4944
775.05,16.7894666667,45.7865333333,35.6799333333,37.2231333333,13.6074666667,17.0508666667,33.7477333333,35.4662,36.6364,29.6286,31.8633131313,20.7779333333
775.36,17.0067333333,46.0892666667,35.6207333333,37.4462666667,13.8787333333,17.2378,33.8306,35.6529333333,36.6666,29.7241333333,31.9048565657,20.8533333333
775.67,17.2758,46.5306,35.9441333333,37.8198,14.059,17.4894,33.9520666667,35.9377333333,37.0264,29.9579333333,32.3827494949,21.111
775.98,17.3549333333,46.6437333333,35.8836,38.1166666667,13.8794,17.6524,33.9513333333,35.9488666667,36.9658666667,30.1357333333,32.6250828283,21.226
776.30,17.3939333333,46.6667333333,35.6491333333,38.2088,13.7555333333,17.5028666667,33.8908,35.8370666667,36.5924,30.1138666667,32.6881959596,21.1742666667
776.61,16.8664,45.851,34.7268,37.5599333333,13.0262,16.7774,33.2606666667,35.0669333333,35.9981333333,29.348,32.0060949495,20.5283333333
776.92,16.7674666667,45.5858,34.6588666667,37.4682,12.8178,16.5064,33.0557333333,34.9066,35.9246,29.086,31.656389899,20.2974666667
777.23,16.7779333333,45.8538666667,34.9460666667,37.614,12.8289333333,16.6218,32.9948,35.0656,36.0411333333,29.2450666667,31.6309757576,20.3949333333
777.54,16.635,45.8171333333,34.7592666667,37.4714,12.6437333333,16.4816666667,32.917,34.8558666667,35.9021333333,29.0988666667,31.3883737374,20.4098
777.85,16.98,46.0066666667,34.9066666667,37.5733333333,12.7066666667,16.6933333333,33.07,35.0733333333,36.08,29.2533333333,31.5637373737,20.8733333333
778.16,17.664,46.5928666667,35.5655333333,38.1492666667,13.1024,17.2891333333,33.678,35.626,36.7135333334,29.7356,32.365630303,21.5193333333
778.47,17.6906,46.4856666667,35.6193333333,38.0493333333,12.9278,17.2482666667,33.5043333333,35.5387333333,36.4672,29.7402666667,32.1122383838,21.3608
778.78,17.5378,46.473,35.6698666667,38.0506,12.688,17.0828,33.4489333333,35.5274,36.5936666667,29.6519333333,32.0706080808,21.1956
779.09,17.7653333333,46.6460666667,36.0076,38.208,12.7806666667,17.2124666667,33.6834,35.8394,36.9173333333,30.0172,32.088579798,21.3904
779.40,18.1652,46.7044,36.4094666667,38.2236666667,13.2716666667,17.5138666667,34.1049333333,36.2826,37.3936666667,30.1748666667,32.3382808081,21.7798666667
779.71,18.2366,46.4784,36.5246666667,37.9556666667,13.3128,17.5688666667,34.0454666667,36.2711333333,37.569,30.1113333333,32.0194848485,21.8285333333
780.02,18.6875333333,47.0322666667,37.027,38.5656,13.6605333334,17.9356,34.7886,36.7448666667,38.1931333333,30.7259333333,32.3597939394,22.3149333334
780.33,18.9838666667,47.1028,36.8811333333,38.8256,13.8959333333,18.2982,35.0315333333,36.8986,38.2982,31.0055333333,32.5635616162,22.4754
780.64,19.4379333334,47.3746666667,37.1541333333,39.2920666667,14.3864,18.5520666667,35.4749333333,37.2714,38.7229333333,31.4408,33.1762626262,22.8282666666
780.95,19.554,47.6087333333,37.4973333334,39.396,14.4838,18.648,35.6454666667,37.5765333333,38.9393333333,31.6145333333,33.4739353535,22.9700666667
781.26,19.4983333333,47.5827333333,37.5209333333,39.4002666667,14.5328666667,18.6368666667,35.6306666667,37.4809333333,38.8476666667,31.7885333333,33.3994646465,22.7044666667
781.57,19.2062666666,47.6515333333,37.4162666667,39.2208,14.6453333333,18.5189333334,35.4684666667,37.5045333334,38.6917333333,32.0618,33.3926888889,22.6461333333
781.88,19.277,47.8236,37.4377333333,39.4327333333,14.9277333333,18.6948666667,35.5544,37.8086666667,38.8432666667,32.1393333333,33.6819757576,22.8847333333
782.19,19.4471333333,47.6275333333,37.4994666667,39.4732,15.2476666667,18.8165333333,35.6892,37.7816,38.7238,32.2426666667,33.7817454546,23.0791333333
782.50,19.5556,47.6787333333,37.5797333333,39.6676666667,15.4846666667,18.9467333333,36.0670666667,37.759,38.7188666667,32.2614666667,33.9383757576,23.1932666667
782.81,19.6668666667,47.5458,37.5982,39.8092666667,15.7686666667,18.9786666667,35.9670666667,37.6506,38.5372,32.2932666667,33.8291656565,23.1910666667
783.12,19.2484666667,47.2218666667,37.3221333333,39.7280666666,15.5958666667,18.7271333333,35.8489333333,37.5902666667,38.2550666667,31.9546666667,33.8286848485,22.8706
783.43,19.5088,47.6793333333,37.8754,40.0076666667,15.6940666667,18.8958666667,35.9451333333,38.0582666667,38.3513333333,32.1759333333,33.9970484848,23.2097333333
783.74,19.5016,47.9547333333,38.1790666667,39.8313333333,15.8788666667,18.8422666667,36.0362,38.0179333333,38.4166666667,32.0377333333,33.924450505,23.3160666667
784.05,19.2922,47.819,37.877,39.5669333333,15.5296,18.6813333333,35.7966666667,37.9738,38.1245333333,31.8253333333,33.5242161616,23.0627333333
784.36,19.3487333333,47.4258666667,37.3179333333,39.2716,15.6646666667,18.6474,35.4721333333,37.7418666667,37.7881333333,31.5221333333,33.2043131313,22.9980666667
784.67,19.281,47.5053333333,37.1285333333,39.0954666667,15.8029333333,18.4773333333,35.2734666667,37.6347333333,37.6656,31.2000666667,32.9440383839,22.941
784.98,19.5503333333,47.2049333333,37.078,39.2696,15.94,18.5736666667,35.2056,37.6162666667,37.6009333333,30.8689333333,32.9826808081,22.8719333333
785.29,19.1396666667,46.7742666667,36.6398666667,38.7211333333,15.6451333333,18.1758666667,34.7235333333,36.9546666667,37.1967333333,30.2418666667,32.5510767677,22.2542666667
785.60,18.8812,46.7930666667,36.3832666667,38.4136,15.2988,18.0307333334,34.3256666667,36.6703333333,36.8848666667,30.0614,32.4152464646,22.2834666667
785.91,18.6848,46.6931333333,36.1494,37.9799333333,15.0654,17.8700666667,33.7123333334,36.3692,36.5851333333,29.8691333333,32.1531676768,22.3878
786.22,18.1557333334,46.6478,35.8919333333,37.6680666667,14.4028,17.6418,33.4769333333,36.251,36.2284,29.6676,32.0036282828,21.9690666667
786.53,18.4089333333,46.7861333333,35.9516,37.6843333333,14.3156666666,17.8524666666,33.5462666667,36.2874666667,36.2727333333,29.8150666667,31.9480929293,22.1214
786.84,17.7213333333,46.1154,35.3766666667,37.1628,13.9984666667,17.6443333333,33.1791333333,35.5348,35.7551333333,29.1584666667,31.7317171717,21.7309333333
787.14,17.4022,45.7826666667,34.9746,36.7572,13.7246,17.3804666667,32.7536,35.2826,35.3368666667,28.9928,31.6010484848,21.5544
787.45,17.4845333333,46.1766,35.2937333333,37.0088666667,13.9568,17.4054666667,33.0666666667,35.5602666667,35.8198,29.3298,31.8646929293,21.9207333333
787.76,17.1357333333,46.1024,35.4609333333,37.1141333333,13.6783333333,17.1356666667,32.8768666667,35.6549333334,35.788,29.4808,31.8788040404,21.7179333333
788.07,17.0318,45.9864,35.5316666667,37.2001333334,13.3083333333,16.9566666666,32.7318,35.8250666667,35.8467333333,29.6419333333,31.9750666667,21.6042
788.38,16.1108,45.6418666667,35.1691333333,36.4114,12.1818666667,16.1326,32.1094,35.2961333334,35.2527333333,29.2014666667,31.2438808081,20.7749333333
788.69,16.3003333333,45.9487333333,35.5931333333,36.683,12.2508666667,16.3185333333,32.4222,35.892,35.6589333333,29.6408666667,31.5223919192,21.0644666667
789.00,16.515,45.98,35.9342666667,36.7999333333,12.3250666667,16.6172666667,32.8000666667,36.3142,35.8977333333,29.8373333333,31.6409878788,21.0484
789.31,16.1915333333,45.8864666667,35.8144666667,36.7424666667,12.2314,16.502,32.7749333333,36.3986,35.9217333333,29.6617333333,31.5747010101,20.7986666667
789.62,16.2805333333,46.0330666667,35.9317333334,36.8503333333,12.4296666667,16.5842666667,32.7184,36.4792666667,36.348,29.8200666667,31.7297616162,21.0386666667
789.92,16.1548666667,45.9840666667,35.878,36.8564,12.5294,16.5226,32.6166666667,36.3671333333,36.3596666667,30.0795333333,31.7470424243,21.2741333333
790.23,15.857,45.5846,35.5400666667,36.6262,12.1934,16.1120666667,31.9613333333,36.2512,36.0192,30.0444,31.2453454545,20.8116
790.54,15.5556,45.4958,35.6232,36.7942666667,11.9234666666,15.6591333333,31.8517333333,36.2324666667,36.0852,30.0796666667,31.1883878788,20.5296666667
790.85,15.4207333333,45.3883333333,35.6068,36.5412666667,11.7274,15.6350666667,31.6909333333,35.8657333333,35.7807333333,29.9150666667,31.0765636364,20.4368666667
791.16,15.9596666667,45.746,35.9021333333,36.9338666667,12.1002666667,16.0789333333,32.3469333333,36.157,36.0047333333,30.1890666667,31.4285979798,20.7522
791.47,15.7952,45.417,35.6740666667,36.7649333333,12.0418,15.9080666667,32.393,35.8830666667,35.837,30.0772666667,31.4110868687,20.6896
791.78,16.5178666667,45.6693333333,36.0108,37.5487333333,12.973,16.5221333333,32.9268666667,36.1115333333,36.4801333333,30.4546,31.8894747475,21.5545333333
792.08,16.9156666667,45.8439333333,36.0759333333,37.8775333333,13.1815333333,16.7975333333,33.097,36.1898666667,36.7510666667,30.7721333333,32.0960262626,22.1688
792.39,16.4750666667,45.2958,35.2957333333,37.6628,12.899,16.1175333333,32.4776,35.3767333333,36.3983333333,30.3149333333,31.5231171717,21.69
792.70,16.7930666667,45.3461333333,35.5756666667,38.0150666667,13.1576,16.3216,32.7546666667,35.5412666666,36.5102666667,30.6196,31.5932505051,21.8436
793.01,16.6326,44.8204,35.312,37.7736666667,13.3376,16.0725333333,32.5342,35.1495333333,35.8505333333,30.3931333333,31.2160545454,21.6580666667
793.32,16.6104666667,45.0346,35.4446666667,38.0395333333,13.2859333333,15.9758,32.6036,35.2806666667,35.6822666667,30.1769333333,31.3488525252,21.3039333333
793.62,16.9479333333,45.4588666667,35.8442,38.264,13.5584666666,16.1082666667,32.9869333333,35.671,36.0346666667,30.5454,31.6721979798,21.7273333333
793.93,17.1039333333,45.6022666667,35.9576666667,38.2288,13.4540666667,16.3930666667,33.1565333333,35.8157333333,36.1215333333,30.5322666667,31.5915555556,21.8917333333
794.24,16.6130666667,45.0760666667,35.3225333333,37.9292666667,13.0247333333,16.0772,32.4673333333,35.3313333333,35.494,30.015,30.9868646465,21.2775333333
794.55,16.1824666667,44.62,35.0318666667,37.7367333333,12.9342,15.8810666667,31.8046666667,34.9597333334,35.2143333333,29.6052,30.6100484849,21.0403333333
794.86,16.2558,45.0741333333,35.362,37.9162,13.1173333333,16.3364666667,31.9398666667,35.1165333333,35.4172666667,29.839,30.645430303,21.2028666667
795.16,16.0230666667,45.3325333333,35.2686666667,37.6770666667,13.0348,16.3427333333,31.7775333333,35.2854666667,35.2941333333,29.8976666667,30.6756646465,20.9845333333
795.47,15.2710666667,44.7930666667,34.7162,36.8844666667,12.3644666667,15.8940666667,31.178,34.4600666667,34.6394,29.2530666667,30.1187393939,20.0469333333
795.78,15.4081333333,45.3436,35.1976,37.0703333333,12.4527333333,16.1770666666,31.3746666667,34.8497333333,34.8968666667,29.3816,30.3997939394,20.1159333333
796.09,15.0645333333,45.3229333333,34.8494666667,36.9036,12.0673333333,16.0248,31.1456,34.6426666667,34.6554666667,29.4358,30.3987676768,19.8276666667
796.40,15.1211333333,45.6146666667,34.961,37.0953333333,11.9870666667,16.2380666667,31.3679333333,34.9956666667,34.8138,29.5108,30.6639151515,19.8961333333
796.70,15.1018666667,45.4918666667,35.0802,36.8962666667,11.9506,16.3243333333,31.3740666667,35.0283333333,35.0541333333,29.5059333333,30.7221292929,20.0304
797.01,15.0718666667,45.7123333333,35.2331333333,37.1851333333,11.9608,16.3966,31.5468,35.1590666667,35.1852666667,29.6602666667,31.0290888889,20.0130666667
797.32,15.3668,45.6346,35.3148,37.2524,12.323,16.6556666667,31.8005333333,35.4584,35.3886666667,29.815,31.293430303,20.0871333333
797.63,16.1401333333,45.9922,35.866,37.6719333333,12.8764,17.2194,32.4412666667,35.9836,36.0749333333,30.5308666667,31.8885171717,20.5962
797.93,16.2118666667,46.0352666667,35.6952666667,37.1964,12.5563333333,17.1744666667,32.5034,35.841,36.0440666667,30.53,31.8990060606,20.3532
798.24,16.5077333333,45.6643333333,35.5364,36.9358666667,12.4016666667,16.9316666667,32.309,35.6466666667,35.8674666667,30.287,31.9637656566,20.2250666667
798.55,16.5075333333,45.4597333333,35.6056,36.7638666667,12.2192666667,16.6357333333,32.4492,35.6986,35.8533333333,30.3006666667,31.9260262626,20.3316
798.85,16.8686,45.6375333333,36.0922666667,37.3518666667,12.8631333334,16.9661333333,32.8587333333,36.4826,36.1720666667,30.7206,32.3010989899,20.8473333333
799.16,17.0464,45.2666,35.9095333333,37.0287333334,13.3551333333,17.1341333333,32.7408,36.4801333333,36.1596,30.8143333333,32.3844484849,21.1542
799.47,17.5049333333,45.3483333333,36.2618666667,36.9962666667,13.8242666667,17.4474666667,33.0192,36.6776666666,36.5227333333,30.9312,32.6733616162,21.6633333333
799.78,17.6930666667,45.2788,36.3587333333,37.0326,13.9671333333,17.5948,33.2708666667,36.7112666667,36.9164666667,30.9773333333,32.6949717172,21.7760666667
800.08,17.7537333333,45.6722666666,36.5197333333,37.1615333333,14.0474666667,17.4690666667,33.1888,36.8496666667,36.9537333333,31.2542,32.696559596,22.0204
800.39,18.2706,45.4704666667,36.4963333333,36.8906666667,14.6730666667,17.8585333333,33.2750666667,36.8996,36.9668,31.362,32.7729393939,22.3878666667
800.70,18.6178666666,45.9710666667,37.0008666667,37.5655333333,15.2302666667,18.3422666667,33.4598666667,37.0686666667,37.2539333333,31.9378,33.2590707071,23.121
801.00,18.2888,45.6218,36.7100666667,37.1526666667,15.0353333333,17.7685333333,33.0231333333,36.7694,36.8149333333,31.5537333333,32.9475555556,22.9887333333
801.31,18.5798666667,45.9566,37.1322666667,37.5934,15.4172666667,18.013,33.4023333333,37.2291333333,37.0723333333,31.9224666667,33.2197757576,23.5914
801.62,18.7874666667,46.3927333333,37.547,38.1092,16.0278666667,18.7038,33.821,37.7978666667,37.2776666667,32.5064666667,33.2965676768,24.0742666666
801.92,18.8384666667,46.0488,37.1010666667,37.9511333333,15.8698666667,18.8246,33.3054666667,37.3612,36.8314666666,32.079,32.8275858586,23.5634
802.23,18.844,45.7984666667,36.5832,37.5068,15.6036666666,18.6582666667,33.0640666667,36.9219333333,36.4438,31.9591333333,32.4582565656,23.3610666667
802.54,19.4154,46.3094,37.0724666667,37.9447333333,16.1354666667,19.383,33.4678,37.3604,36.5251333333,32.6235333333,32.7388020202,24.0548666667
802.84,19.013,46.0707333333,36.7318666667,37.8584666667,15.4934666667,18.7010666667,32.8630666667,37.0484,35.9822666667,32.1228666667,32.1632141414,23.4356666667
803.15,19.2644,46.2802,36.8621333333,38.026,15.4516,18.8594666667,32.7700666667,37.2485333333,36.0707333333,32.3882666667,32.3356848485,23.7012
803.46,19.6065333333,46.1620666667,36.8888666667,38.1898666667,15.9074,19.2361333333,33.1017333333,37.2453333333,36.0972,32.4490666667,32.6126121212,23.8379333333
803.76,20.0510666667,46.5088,37.2098,38.5701333333,16.0631333333,19.7260666667,33.2450666667,37.7900666667,36.3324,32.6324666667,32.7146282828,24.0344
804.07,19.9306,46.024,36.7313333333,37.989,15.6125333333,19.4591333334,32.9774,37.3647333333,35.964,32.2929333334,32.1816242424,23.4859333333
804.38,19.9484666667,46.2265333333,36.8820666667,38.3005333333,15.6133333333,19.7518,33.1834,37.2893333333,36.0766666667,32.4064666667,32.1636383838,23.4692666667
804.68,20.0844,46.8544666667,37.2769333333,38.6854,15.7980666667,19.9436,33.2863333333,37.4458666667,36.3238666667,32.6103333333,32.336969697,23.7887333333
804.99,19.6848666667,46.5584666667,36.6996,38.2934,15.5806,19.4077333333,32.9289333333,37.0426666667,35.9896666667,31.998,32.1245636364,23.2344666667
805.30,19.2836666667,46.4517333333,36.7718,38.4144666667,15.3772,19.2742,33.0992666667,36.9866,35.9170666667,32.087,32.376359596,23.3285333333
805.60,19.1612,46.4387333333,36.8339333333,38.4872666667,15.3503333333,19.0253333333,33.0086,36.8533333333,35.903,31.9806666667,32.5856787879,23.2242
805.91,18.9924,46.6766666667,36.9571333333,38.7640666667,14.8771333333,18.7342666667,33.1645333333,36.8677333333,36.0387333333,31.7150666666,32.8437777778,22.8989333333
806.21,19.171,46.7116,37.0636666667,38.9763333334,15.2410666667,19.0561333334,33.6728666667,37.1936,36.4393333334,32.1049333333,33.2705070707,23.4207333333
806.52,18.5704666667,46.3117333333,36.725,38.332,14.9454666667,18.3878,33.4651333334,36.867,35.8072,31.6856,33.0358484848,22.9454
806.83,18.1870666667,46.1072666667,36.7522,38.13,14.4212,18.1714666667,33.3281333333,36.8557333334,35.8818,31.4166666667,32.904630303,22.7298
807.13,17.04,45.776,36.0426666667,37.7706666666,13.4133333333,17.3066666667,33.072,36.0213333333,35.536,30.8533333333,32.5186262626,22.016
807.44,16.6313333333,45.7291333333,35.6826,37.4706666667,13.1698666667,17.0128,32.9736,36.1134,35.4429333333,30.5641333333,32.2519717172,21.8806666667
807.74,16.6638,45.6661333333,35.647,37.4443333333,13.1410666667,16.9056666667,32.7618,36.5594666667,35.2954,30.3819333333,32.2673171717,21.8520666667
808.05,16.1326,45.1264666667,35.1600666667,37.0994,12.5688666667,16.1496666667,32.254,36.2788,34.8341333333,29.9494,31.8705474748,21.0172666667
808.35,16.6809333333,45.3827333333,35.9988666667,37.667,12.6053333333,16.5892666667,32.5881333333,36.7324666667,35.7122666667,30.7366,32.4937212121,21.6681333333
808.66,17.3460666667,45.78,36.4076,38.1463333333,13.2067333333,17.1562,32.821,37.2653333333,36.4480666667,31.2032666667,32.8095212121,21.9748
808.97,17.229,46.2038666667,36.8715333333,38.5354666667,13.2338666667,17.4458,33.0814666667,37.6391333334,36.9478,31.6930666667,32.8206565657,22.1089333333
809.27,16.6874666667,45.4443333333,36.2562666667,38.0750666666,12.796,16.8292,32.5539333333,37.2955333333,36.3744666667,31.3020666667,32.0481717172,21.6298
809.58,16.9004,45.1109333333,35.9952,38.0478,12.9252,16.9653333333,32.1443333333,37.1310666667,35.8769333333,31.2334,31.6689232323,21.4552666667
809.88,16.3116666667,44.3924666667,35.2313333333,37.8215333333,12.1873333333,16.5742,31.4413333333,36.2877333333,35.0880666667,30.7788,30.6693555556,20.7997333333
810.19,15.6194,43.5043333334,33.7353333333,36.7716666667,11.2810666667,15.6375333333,30.4771333333,35.3434666667,33.8495333333,30.1949333333,29.702810101,19.97
810.49,15.9780666667,43.5465333333,33.8939333333,36.7762,11.4260666667,15.5394,30.4328,35.6735333333,33.6440666667,30.3413333333,29.6081535353,20.2254
810.80,16.8832,43.983,34.602,37.3468,12.022,16.3585333333,30.7714666667,36.1268,34.0286,31.0582,30.1293191919,20.8600666667
811.10,16.8320666667,43.9645333333,34.4914,37.2977333333,12.1876,16.6296666667,30.9619333333,35.9742666667,34.2464666667,31.2868666667,30.2364343434,21.0049333333
811.41,16.7160666667,43.9310666667,34.2515333333,37.4616,12.3536,16.8084,31.0288,36.1674666667,34.4238,31.3431333334,30.4839717172,21.4478666667
811.71,16.1646666667,43.6732666667,33.5081333334,36.9318,11.8304,16.1086,30.5144666667,35.6408,33.5641333333,30.4647333333,29.9737333333,20.9604
812.02,16.7420666667,44.2057333333,34.0803333333,37.0558666667,12.4356,16.2964666667,30.9919333333,35.8064666667,33.8104,30.7280666666,30.5197656566,21.6070666667
812.32,17.1932666667,44.3772666667,34.0082,37.0228,12.5890666667,16.367,31.1952666666,35.7806666667,33.7811333333,30.4763333333,30.7381171717,21.829
812.63,17.5512,44.7434666667,34.4357333333,37.5640666667,13.0961333333,16.8974,31.8206,36.0576,34.2627333333,30.7116,31.4473272727,22.0512666667
812.93,17.4484,45.2712666667,34.8255333333,37.3192,13.12,17.1251333333,32.2738666667,35.6976666667,34.6318666667,31.1692,31.7337777778,21.9508666667
813.24,18.5499333333,46.5319333333,36.1372666667,38.1841333333,14.4177333333,18.2355333333,33.2627333333,36.8753333333,35.9256,32.0306666667,33.0367333333,23.0348666667
813.54,20.3166,48.3590666667,38.3463333333,40.0387333333,16.3243333333,20.0645333333,35.3874,39.0568666666,38.0039333333,33.7532666667,34.8941010101,24.8966666667
813.85,20.8214,48.5514,38.5418,40.1782666667,17.0010666667,20.7576666667,35.6064,39.1722,38.5990666667,34.2056,35.3909818182,25.2976666667
814.15,20.802,49.1178,38.8771333333,40.8725333333,17.4142666667,20.7314666667,35.9640666667,39.4609333333,39.2492,34.7063333333,36.1433393939,25.5502666667
814.46,21.1698666667,49.7648,39.6993333333,41.5751333333,17.6014,20.7974666667,36.7189333333,40.1372,39.8758666667,35.3595333333,36.781030303,25.9346
814.76,22.0438,49.9742,40.4191333333,41.9728666667,18.2849333333,21.4893333333,37.2985333333,40.3095333333,40.4577333333,36.0284,37.1183555556,26.2604
815.07,22.4723333333,50.2702,40.9469333333,42.4467333333,19.1991333333,21.9702,37.7818666667,40.8133333333,40.9724,36.4601333333,37.6410525252,26.7556666667
815.37,21.5997333333,49.5858,40.1847333333,41.9376666667,18.3300666667,21.3639333333,37.2212,40.2102666667,40.3505333333,35.9529333333,36.8687292929,25.94
815.68,20.9052,48.6453333333,39.5880666667,41.2858666667,18.1149333333,21.03,36.6230666667,39.6942,39.7815333333,35.6554,36.0982828283,25.6991333333
815.98,19.9690666667,47.5828,38.5699333333,39.9256666667,16.9421333334,19.7585333333,35.3698666667,38.8796666667,39.0034,34.6950666667,34.8884686869,24.5434
816.29,19.6096666667,47.1374666667,38.4635333333,39.6159333333,16.8092,19.1760666667,35.031,38.8662666667,38.9653333333,34.0087333333,34.7698,24.2131333333
816.59,18.3081333333,46.2498666667,37.3170666667,38.788,15.7385333333,17.7967333333,34.1728,37.7335333333,38.0555333333,33.1438,33.9238585859,23.2070666667
816.89,17.2424666667,44.961,36.2464666667,37.8712,14.7525333333,16.5950666667,32.8603333333,36.4395333333,36.9685333333,31.9266,32.4724787879,21.992
817.20,16.6911333333,44.7952,36.0184,37.4924,14.3790666667,16.0,32.4832,36.0672,36.5138,31.6452,31.9705737374,21.7187333333
817.50,16.3669333333,44.0724,35.5595333333,36.4738666666,13.9151333333,15.5952,31.968,35.4348,35.8562666666,30.8816,31.2281757576,21.3474666667
